
[00:00:00.000 --> 00:00:02.000]  早晨,各位聽眾姊妹
[00:01:47.000 --> 00:01:49.000]  可能我們就要問一問
[00:01:49.000 --> 00:01:53.000]  到底我們有多少宣教士
[00:01:53.000 --> 00:01:56.000]  到底教會差派出多少宣教士
[00:01:56.000 --> 00:01:58.000]  在我們的會友裡面
[00:01:58.000 --> 00:02:02.000]  有多少宣教士
[00:02:02.000 --> 00:02:05.000]  葉靖兒
[00:02:05.000 --> 00:02:07.000]  都不是很熟了
[00:02:07.000 --> 00:02:11.000]  陳麗娟,還有沒有
[00:02:11.000 --> 00:02:15.000]  如果只有這麼少的宣教士
[00:02:15.000 --> 00:02:20.000]  這麼少的人奉差遣到差傳
[00:02:20.000 --> 00:02:24.000]  上帝是一個差傳的上帝
[00:02:24.000 --> 00:02:26.000]  又好像不是很對
[00:02:26.000 --> 00:02:27.000]  差這麼少人
[00:02:27.000 --> 00:02:30.000]  應該差更多人
[00:02:30.000 --> 00:02:32.000]  其實我們一路的講道
[00:02:32.000 --> 00:02:35.000]  都來到給我們看見
[00:02:35.000 --> 00:02:38.000]  我們每一個人都有使命
[00:02:38.000 --> 00:02:40.000]  上帝揀選亞伯拉罕
[00:02:40.000 --> 00:02:42.000]  成為萬國的祝福
[00:02:42.000 --> 00:02:44.000]  不單止揀選亞伯拉罕
[00:02:44.000 --> 00:02:46.000]  也揀選了你
[00:02:46.000 --> 00:02:49.000]  上帝也差派了耶穌基督
[00:02:49.000 --> 00:02:51.000]  來到這個世間
[00:02:51.000 --> 00:02:53.000]  而耶穌基督復活之後
[00:02:53.000 --> 00:02:56.000]  當他向門徒顯現的時候
[00:02:56.000 --> 00:02:58.000]  耶穌就對門徒說
[00:02:58.000 --> 00:03:01.000]  父怎樣差遣了我
[00:03:01.000 --> 00:03:06.000]  我也照樣差遣你們
[00:03:06.000 --> 00:03:10.000]  所以我們這裡每一個
[00:03:10.000 --> 00:03:11.000]  跟隨耶穌
[00:03:11.000 --> 00:03:13.000]  相信耶穌的人
[00:03:13.000 --> 00:03:16.000]  都是被差遣的子民
[00:03:16.000 --> 00:03:18.000]  我們每一個都是被差派
[00:03:18.000 --> 00:03:21.000]  Fannie是被差派到日本
[00:03:21.000 --> 00:03:24.000]  她領受了一個獨特的使命
[00:03:24.000 --> 00:03:27.000]  進入一個跨文化的地方
[00:03:27.000 --> 00:03:29.000]  成為一個宣教士
[00:03:29.000 --> 00:03:31.000]  而我們呢
[00:03:31.000 --> 00:03:33.000]  我不敢說我們是宣教士
[00:03:33.000 --> 00:03:34.000]  因為有時候
[00:03:34.000 --> 00:03:36.000]  當我們說我們是宣教士
[00:03:36.000 --> 00:03:37.000]  就很容易混淆
[00:03:37.000 --> 00:03:39.000]  一些真正宣教士的身份
[00:03:39.000 --> 00:03:41.000]  人人都是宣教士
[00:03:41.000 --> 00:03:44.000]  但其實我們每一個都是被差派
[00:03:44.000 --> 00:03:49.000]  我們參與在上帝宣教的計劃當中
[00:03:49.000 --> 00:03:51.000]  上帝差派我們
[00:03:51.000 --> 00:03:53.000]  怎樣差派我們
[00:03:53.000 --> 00:03:55.000]  差派我們進入到
[00:03:55.000 --> 00:03:59.000]  我們日常生活的世界裡面
[00:03:59.000 --> 00:04:00.000]  在我們的工作
[00:04:00.000 --> 00:04:02.000]  在我們的家庭
[00:04:02.000 --> 00:04:03.000]  在這個社會裡面
[00:04:03.000 --> 00:04:05.000]  來見證基督
[00:04:05.000 --> 00:04:07.000]  傳揚福音
[00:04:07.000 --> 00:04:09.000]  現在有一些比較學術的字眼
[00:04:09.000 --> 00:04:11.000]  就是說差派我們進入到
[00:04:11.000 --> 00:04:13.000]  公共空間裡面
[00:04:13.000 --> 00:04:15.000]  去見證基督
[00:04:15.000 --> 00:04:17.000]  實踐使命
[00:04:17.000 --> 00:04:21.000]  我們每一個都是接受差派的人
[00:04:21.000 --> 00:04:23.000]  聖經裡面說到
[00:04:23.000 --> 00:04:26.000]  這個見證
[00:04:26.000 --> 00:04:28.000]  是很多的經文
[00:04:28.000 --> 00:04:30.000]  不過今早只是很簡單的
[00:04:30.000 --> 00:04:33.000]  想從一個聖經的人物
[00:04:33.000 --> 00:04:39.000]  丹爾李來跟大家思想
[00:04:39.000 --> 00:04:43.000]  丹爾李大家熟不熟
[00:04:43.000 --> 00:04:45.000]  去過去年一個讀經營的
[00:04:45.000 --> 00:04:47.000]  應該都熟悉了
[00:04:47.000 --> 00:04:49.000]  除非你全部都忘記了
[00:04:49.000 --> 00:04:51.000]  應該都不會忘記了
[00:04:51.000 --> 00:04:53.000]  多多少少都還有些印象
[00:04:53.000 --> 00:04:55.000]  我們去年讀經營
[00:04:55.000 --> 00:05:00.000]  就是研讀一個丹爾李書
[00:05:00.000 --> 00:05:02.000]  丹爾李書裡面就記載
[00:05:02.000 --> 00:05:07.000]  丹爾李在當猶大亡國的時候
[00:05:07.000 --> 00:05:10.000]  他就被擄到巴比倫
[00:05:10.000 --> 00:05:15.000]  然後他進入到巴比倫的皇宮裡面
[00:05:15.000 --> 00:05:16.000]  去服侍
[00:05:16.000 --> 00:05:18.000]  就是幫政府做事
[00:05:18.000 --> 00:05:21.000]  一做就做了很多年
[00:05:21.000 --> 00:05:24.000]  甚至乎當巴比倫亡國之後
[00:05:24.000 --> 00:05:26.000]  就是馬代
[00:05:26.000 --> 00:05:29.000]  馬代的一個國家裡面
[00:05:29.000 --> 00:05:31.000]  繼續使用丹爾李
[00:05:31.000 --> 00:05:34.000]  甚至乎去到波斯的時候
[00:05:34.000 --> 00:05:36.000]  丹爾李還在
[00:05:36.000 --> 00:05:39.000]  這個丹爾李書第一章27節
[00:05:39.000 --> 00:05:40.000]  說給我們聽
[00:05:40.000 --> 00:05:42.000]  就是說前後差不多超過
[00:05:42.000 --> 00:05:44.000]  大概70年的時間
[00:05:44.000 --> 00:05:48.000]  丹爾李都在一個外邦的地方
[00:05:48.000 --> 00:05:52.000]  來服侍,來侍奉
[00:05:52.000 --> 00:05:57.000]  今天我們簡單的來讀第六章
[00:05:57.000 --> 00:05:59.000]  丹爾李書第六章
[00:05:59.000 --> 00:06:01.000]  我們要請大家一起打開
[00:06:01.000 --> 00:06:03.000]  丹爾李書第六章
[00:06:03.000 --> 00:06:08.000]  我們來讀第六章的一件事情
[00:06:08.000 --> 00:06:13.000]  就是巴比倫已經被馬代滅了
[00:06:13.000 --> 00:06:17.000]  而在馬代王大利烏做王的時候
[00:06:17.000 --> 00:06:20.000]  丹爾李就在這個國裡面
[00:06:20.000 --> 00:06:22.000]  擔當一個要職
[00:06:22.000 --> 00:06:25.000]  發生了這件事
[00:06:25.000 --> 00:06:29.000]  丹爾李書第六章我們一起讀
[00:06:29.000 --> 00:06:31.000]  1至28節
[00:06:31.000 --> 00:06:33.000]  大利烏隨心所願
[00:06:33.000 --> 00:06:35.000]  立120個總督
[00:06:35.000 --> 00:06:37.000]  治理通國
[00:06:37.000 --> 00:06:39.000]  又在他們以上
[00:06:39.000 --> 00:06:41.000]  立總長三人
[00:06:41.000 --> 00:06:43.000]  丹爾李在其中
[00:06:43.000 --> 00:06:46.000]  使總督在他們三人面前
[00:06:46.000 --> 00:06:47.000]  回覆事務
[00:06:47.000 --> 00:06:50.000]  免得王受虧損
[00:06:50.000 --> 00:06:53.000]  因這丹爾李有美好的靈性
[00:06:53.000 --> 00:06:57.000]  顯然超乎其餘的總長和總督
[00:06:57.000 --> 00:07:00.000]  王又想立他治理通國
[00:07:00.000 --> 00:07:02.000]  那時總長和總督
[00:07:02.000 --> 00:07:05.000]  尋找丹爾李誤覺的把柄
[00:07:05.000 --> 00:07:07.000]  要找他
[00:07:07.000 --> 00:07:10.000]  只是找不著他的錯誤過失
[00:07:10.000 --> 00:07:12.000]  因他忠心辦事
[00:07:12.000 --> 00:07:14.000]  毫無錯誤過失
[00:07:14.000 --> 00:07:16.000]  那些人便說
[00:07:16.000 --> 00:07:19.000]  我們要找三者丹爾李的把柄
[00:07:19.000 --> 00:07:23.000]  除非在他臣的律法中就尋不著
[00:07:23.000 --> 00:07:25.000]  於是總長和總督
[00:07:25.000 --> 00:07:27.000]  紛紛聚集來見王
[00:07:27.000 --> 00:07:30.000]  說願大利烏王萬歲
[00:07:30.000 --> 00:07:33.000]  我忠的總長欽差
[00:07:33.000 --> 00:07:36.000]  謀事和巡撫
[00:07:36.000 --> 00:07:40.000]  彼此相議要立一條堅定的禁令
[00:07:40.000 --> 00:07:43.000]  三十日內不拘何人
[00:07:43.000 --> 00:07:47.000]  若在王以外或向臣或向人求甚麼
[00:07:47.000 --> 00:07:50.000]  就必永在師子肯忠
[00:07:50.000 --> 00:07:53.000]  王啊現在求你立這禁令
[00:07:53.000 --> 00:07:55.000]  加蓋玉璽
[00:07:55.000 --> 00:07:58.000]  使禁令決不更改
[00:07:58.000 --> 00:08:00.000]  照馬代和波斯人的例
[00:08:00.000 --> 00:08:02.000]  是不可更改的
[00:08:02.000 --> 00:08:05.000]  於是大利烏王立這禁令
[00:08:05.000 --> 00:08:07.000]  加蓋玉璽
[00:08:07.000 --> 00:08:10.000]  丹爾李知道這禁令蓋了玉璽
[00:08:10.000 --> 00:08:13.000]  就到自己家裡
[00:08:13.000 --> 00:08:16.000]  他樓上的窗戶開向耶路撒冷
[00:08:16.000 --> 00:08:18.000]  一日三次
[00:08:18.000 --> 00:08:21.000]  相室貴在他臣面前禱告
[00:08:21.000 --> 00:08:24.000]  感謝與素常一樣
[00:08:24.000 --> 00:08:26.000]  那些人就紛紛聚集
[00:08:26.000 --> 00:08:30.000]  見丹爾李在他臣面前祈禱懇求
[00:08:30.000 --> 00:08:35.000]  使他們便進到王前提王的禁令說
[00:08:35.000 --> 00:08:38.000]  王啊三十日內不拘何人
[00:08:38.000 --> 00:08:43.000]  若在王以外或向臣或向人求甚麼
[00:08:43.000 --> 00:08:46.000]  必被泯在獅子坑中
[00:08:46.000 --> 00:08:50.000]  王不是在這禁令上蓋了玉璽嗎
[00:08:50.000 --> 00:08:52.000]  王回答說
[00:08:52.000 --> 00:08:54.000]  實有這事
[00:08:54.000 --> 00:08:56.000]  照馬代和波斯人的例
[00:08:56.000 --> 00:08:58.000]  是不可更改的
[00:08:58.000 --> 00:09:00.000]  哈門對王說
[00:09:00.000 --> 00:09:04.000]  王啊那被老子猶大人中的丹爾李
[00:09:04.000 --> 00:09:08.000]  不理你也不遵守你蓋了玉璽的禁令
[00:09:08.000 --> 00:09:11.000]  他竟一日三次祈禱
[00:09:11.000 --> 00:09:14.000]  還聽見者說就甚受煩
[00:09:14.000 --> 00:09:16.000]  一心要救丹爾李
[00:09:16.000 --> 00:09:18.000]  求或解救他
[00:09:18.000 --> 00:09:20.000]  直到日落的時候
[00:09:20.000 --> 00:09:24.000]  那些人就紛紛聚集來見王說
[00:09:24.000 --> 00:09:28.000]  王啊當知道馬代人和波斯人有例
[00:09:28.000 --> 00:09:33.000]  凡王所立的禁令和律例都不可更改
[00:09:33.000 --> 00:09:37.000]  王下令人就把丹爾李帶來
[00:09:37.000 --> 00:09:39.000]  泯在獅子坑中
[00:09:39.000 --> 00:09:41.000]  王對丹爾李說
[00:09:41.000 --> 00:09:43.000]  你所常侍奉的神
[00:09:43.000 --> 00:09:45.000]  他必救你
[00:09:45.000 --> 00:09:48.000]  有人搬石頭放在坑口
[00:09:48.000 --> 00:09:53.000]  王用自己的骰和大神的印封閉那坑
[00:09:53.000 --> 00:09:57.000]  使情辦丹爾李的事毫無更改
[00:09:57.000 --> 00:09:58.000]  王回宮
[00:09:58.000 --> 00:10:00.000]  中夜禁食
[00:10:00.000 --> 00:10:03.000]  無人拿樂器到他面前
[00:10:03.000 --> 00:10:05.000]  並且睡不著覺
[00:10:05.000 --> 00:10:06.000]  此日黎明
[00:10:06.000 --> 00:10:08.000]  王就起來
[00:10:08.000 --> 00:10:10.000]  王往獅子坑那裡去
[00:10:10.000 --> 00:10:12.000]  臨近坑邊
[00:10:12.000 --> 00:10:14.000]  哀聲呼叫丹爾李
[00:10:14.000 --> 00:10:16.000]  對丹爾李說
[00:10:16.000 --> 00:10:18.000]  永生神的僕人丹爾李
[00:10:18.000 --> 00:10:21.000]  你所常侍奉的神
[00:10:21.000 --> 00:10:23.000]  能救你脫離獅子魔
[00:10:23.000 --> 00:10:25.000]  丹爾李對王說
[00:10:25.000 --> 00:10:27.000]  願王萬歲
[00:10:27.000 --> 00:10:29.000]  我的神差遣使者
[00:10:29.000 --> 00:10:31.000]  封住獅子的口
[00:10:31.000 --> 00:10:33.000]  叫獅子不傷我
[00:10:33.000 --> 00:10:36.000]  因我在神面前無辜
[00:10:36.000 --> 00:10:40.000]  我在我王面前也沒有行過虧損的事
[00:10:40.000 --> 00:10:42.000]  王就甚喜樂
[00:10:42.000 --> 00:10:47.000]  吩咐人將丹爾李從坑裡奚上來
[00:10:47.000 --> 00:10:50.000]  於是丹爾李從坑裡被奚上來
[00:10:50.000 --> 00:10:52.000]  身上毫無損傷
[00:10:52.000 --> 00:10:55.000]  因為信靠他的神
[00:10:55.000 --> 00:10:59.000]  王下令人就把那些控告丹爾李的人
[00:10:59.000 --> 00:11:03.000]  連他們的妻子兒女都帶來
[00:11:03.000 --> 00:11:06.000]  冰在獅子坑中
[00:11:06.000 --> 00:11:08.000]  他們說沒有到坑底
[00:11:08.000 --> 00:11:10.000]  獅子就抓住他們
[00:11:10.000 --> 00:11:12.000]  咬碎他們的骨頭
[00:11:12.000 --> 00:11:15.000]  那時大吏烏王傳旨
[00:11:15.000 --> 00:11:17.000]  曉意住在全地
[00:11:17.000 --> 00:11:20.000]  各方各國各族的人說
[00:11:20.000 --> 00:11:22.000]  願你們大享平安
[00:11:22.000 --> 00:11:27.000]  現在我降旨曉遇我所統合的全國人民
[00:11:27.000 --> 00:11:31.000]  要在丹爾李的神面前戰驚恐懼
[00:11:31.000 --> 00:11:34.000]  因為他是永遠長存的活神
[00:11:34.000 --> 00:11:37.000]  他的國永不敗壞
[00:11:37.000 --> 00:11:40.000]  他的權柄永存無極
[00:11:40.000 --> 00:11:41.000]  他護庇人
[00:11:41.000 --> 00:11:42.000]  答救人
[00:11:42.000 --> 00:11:46.000]  在天上地下施行神職其事
[00:11:46.000 --> 00:11:49.000]  救了丹爾李脫離獅子的口
[00:11:49.000 --> 00:11:50.000]  如此
[00:11:50.000 --> 00:11:54.000]  這丹爾李當大吏烏王在位的時候
[00:11:54.000 --> 00:11:57.000]  和波斯王古列在位的時候
[00:11:57.000 --> 00:12:00.000]  大享亨通
[00:12:00.000 --> 00:12:07.000]  讀到有點索氣
[00:12:07.000 --> 00:12:11.000]  丹爾李
[00:12:11.000 --> 00:12:14.000]  為什麼要從丹爾李來學呢
[00:12:14.000 --> 00:12:19.000]  我覺得丹爾李是一個絕不簡單的人
[00:12:19.000 --> 00:12:22.000]  我們就透過丹爾李
[00:12:22.000 --> 00:12:25.000]  看看一個屬於神的子民
[00:12:25.000 --> 00:12:29.000]  怎樣在這個世上來生活
[00:12:29.000 --> 00:12:32.000]  當丹爾李很年輕的時候
[00:12:32.000 --> 00:12:36.000]  解經學家就說大概十六歲的時候
[00:12:36.000 --> 00:12:41.000]  他遭遇到國家亡國
[00:12:41.000 --> 00:12:44.000]  猶大滅亡
[00:12:44.000 --> 00:12:46.000]  被巴比倫所滅
[00:12:46.000 --> 00:12:51.000]  被擄到一個巴比倫的地方
[00:12:51.000 --> 00:12:53.000]  他本來是上帝的選民
[00:12:53.000 --> 00:12:59.000]  他出生在貴族的家庭
[00:12:59.000 --> 00:13:01.000]  如果不是亡國的話
[00:13:01.000 --> 00:13:04.000]  他的生活應該相當安定
[00:13:04.000 --> 00:13:06.000]  也可以一路發展
[00:13:06.000 --> 00:13:08.000]  但當他亡國之後
[00:13:08.000 --> 00:13:10.000]  被擄到外邦
[00:13:10.000 --> 00:13:13.000]  在一個外邦文化的地方
[00:13:13.000 --> 00:13:18.000]  受制於別人的掌管下
[00:13:18.000 --> 00:13:21.000]  我們從丹爾李身上看到
[00:13:21.000 --> 00:13:23.000]  他沒有埋怨
[00:13:23.000 --> 00:13:25.000]  他沒有質詢上帝
[00:13:25.000 --> 00:13:27.000]  為什麼要國家滅亡
[00:13:27.000 --> 00:13:29.000]  我們是上帝的子民
[00:13:29.000 --> 00:13:34.000]  為什麼我們要來到巴比倫這個地方
[00:13:34.000 --> 00:13:37.000]  丹爾李沒有這樣質詢
[00:13:37.000 --> 00:13:40.000]  反而在丹爾李的書中我們看到
[00:13:40.000 --> 00:13:45.000]  第一章丹爾李和另外三個他的朋友
[00:13:45.000 --> 00:13:49.000]  哈拿尼亞、米沙尼、阿薩尼亞
[00:13:49.000 --> 00:13:52.000]  和其他一些少年人
[00:13:52.000 --> 00:13:56.000]  都是被選入皇宮裡
[00:13:56.000 --> 00:13:58.000]  接受訓練
[00:13:58.000 --> 00:14:03.000]  要去侍奉一個皇帝
[00:14:03.000 --> 00:14:07.000]  他怎麼做呢
[00:14:07.000 --> 00:14:13.000]  一個滅了他國家的皇帝
[00:14:13.000 --> 00:14:16.000]  他願不願意進入皇宮
[00:14:16.000 --> 00:14:21.000]  他沒有因為猶大被巴比倫所滅
[00:14:21.000 --> 00:14:23.000]  他懷恨在心
[00:14:23.000 --> 00:14:26.000]  不去侍奉一個巴比倫
[00:14:26.000 --> 00:14:31.000]  反而他知道這是上帝的旨意
[00:14:31.000 --> 00:14:36.000]  因為他一早已經聽到先知這樣說
[00:14:36.000 --> 00:14:39.000]  他們會被巴比倫所滅
[00:14:39.000 --> 00:14:43.000]  所以當他被選入一個皇宮的時候
[00:14:43.000 --> 00:14:46.000]  他沒有放棄這個機會
[00:14:46.000 --> 00:14:50.000]  他成為受訓的人其中一個
[00:14:50.000 --> 00:14:53.000]  雖然他被擄到他鄉
[00:14:53.000 --> 00:15:00.000]  但丹爾李很積極地在巴比倫那裡生活
[00:15:00.000 --> 00:15:03.000]  他願意進入皇宮裡
[00:15:03.000 --> 00:15:05.000]  有時我們看丹爾李書
[00:15:05.000 --> 00:15:08.000]  我們真的忘記了這些背景
[00:15:08.000 --> 00:15:14.000]  我們甚至以為巴比倫就是丹爾李自己的祖國
[00:15:14.000 --> 00:15:16.000]  他的國家一樣
[00:15:16.000 --> 00:15:17.000]  其實不是
[00:15:17.000 --> 00:15:19.000]  但當他去到那個地方
[00:15:19.000 --> 00:15:24.000]  他就將這個地方看成為自己的國家
[00:15:24.000 --> 00:15:28.000]  我們看到丹爾李在這裡接受訓練
[00:15:28.000 --> 00:15:32.000]  他也接受自己有巴比倫的名字
[00:15:32.000 --> 00:15:38.000]  他的名字叫百提莎莎
[00:15:38.000 --> 00:15:41.000]  他有一個巴比倫的名字
[00:15:41.000 --> 00:15:44.000]  他願意在巴比倫那裡工作
[00:15:44.000 --> 00:15:47.000]  做巴比倫的公務員
[00:15:47.000 --> 00:15:48.000]  服務政府
[00:15:48.000 --> 00:15:51.000]  服務一個皇帝
[00:15:51.000 --> 00:15:55.000]  去接受這個現實
[00:15:55.000 --> 00:15:58.000]  亡國已經成為事實
[00:15:58.000 --> 00:16:01.000]  也回不了頭
[00:16:01.000 --> 00:16:03.000]  在新的地方
[00:16:03.000 --> 00:16:05.000]  去接受一個事實
[00:16:05.000 --> 00:16:08.000]  他沒有在那個地方發牢騷
[00:16:08.000 --> 00:16:11.000]  沒有在那個地方放棄自己
[00:16:11.000 --> 00:16:16.000]  反而是積極地投入到這個地方
[00:16:16.000 --> 00:16:20.000]  在先知耶利米在他們亡國之前
[00:16:20.000 --> 00:16:22.000]  其實已經對
[00:16:22.000 --> 00:16:24.000]  在秘魯之後
[00:16:24.000 --> 00:16:27.000]  對秘魯的祭司先知長老民眾
[00:16:27.000 --> 00:16:31.000]  來這樣說耶利米書第29章第7節
[00:16:31.000 --> 00:16:32.000]  耶利米先知說
[00:16:32.000 --> 00:16:35.000]  你們在被擄到的那個城
[00:16:35.000 --> 00:16:38.000]  要為這個城求平安
[00:16:38.000 --> 00:16:40.000]  因為這個城有平安
[00:16:40.000 --> 00:16:41.000]  得到平安
[00:16:41.000 --> 00:16:44.000]  你們也得到平安
[00:16:44.000 --> 00:16:46.000]  先知是告訴你
[00:16:46.000 --> 00:16:49.000]  你要為那個城求平安
[00:16:49.000 --> 00:16:50.000]  他有平安
[00:16:50.000 --> 00:16:53.000]  你也有平安
[00:16:53.000 --> 00:16:55.000]  基督徒
[00:16:55.000 --> 00:16:58.000]  有時我們去的地方
[00:16:58.000 --> 00:17:02.000]  不是我們自己很想去的
[00:17:02.000 --> 00:17:04.000]  有時我們面對的遭遇
[00:17:04.000 --> 00:17:10.000]  也不是我們自己能夠安排的
[00:17:10.000 --> 00:17:13.000]  但聖經裏面給我們看見的就是
[00:17:13.000 --> 00:17:16.000]  我們要接受一個現實
[00:17:16.000 --> 00:17:19.000]  在那個地方有上帝的心意
[00:17:19.000 --> 00:17:20.000]  去到那裏
[00:17:20.000 --> 00:17:25.000]  你就要為那裏求平安
[00:17:25.000 --> 00:17:27.000]  在你的公司裏面
[00:17:27.000 --> 00:17:30.000]  或者可能你很想轉工
[00:17:30.000 --> 00:17:32.000]  很想離開這個環境
[00:17:32.000 --> 00:17:35.000]  但一天你未離開這個公司
[00:17:35.000 --> 00:17:39.000]  你就在這裏為求平安
[00:17:39.000 --> 00:17:43.000]  讓上帝的平安臨到你所在的地方
[00:17:43.000 --> 00:17:45.000]  那個地方有平安
[00:17:45.000 --> 00:17:47.000]  你也有平安
[00:17:47.000 --> 00:17:49.000]  如果上帝帶領你離開這個地方
[00:17:49.000 --> 00:17:52.000]  你就去到另一個公司
[00:17:52.000 --> 00:17:55.000]  在那裏為他求平安
[00:17:55.000 --> 00:17:58.000]  在你所處身的地方
[00:17:58.000 --> 00:18:01.000]  讓我們能夠在這個地方
[00:18:01.000 --> 00:18:05.000]  見到上帝的平安臨到這裏
[00:18:05.000 --> 00:18:07.000]  聖經裏面告訴我們
[00:18:07.000 --> 00:18:10.000]  基督徒不屬於這個世界
[00:18:10.000 --> 00:18:14.000]  但我們卻是在這個世界當中
[00:18:14.000 --> 00:18:18.000]  如果今天我們處身的環境
[00:18:18.000 --> 00:18:21.000]  我們很想是天堂
[00:18:21.000 --> 00:18:23.000]  我們很想我們處身的環境
[00:18:23.000 --> 00:18:24.000]  就是一個天堂
[00:18:24.000 --> 00:18:26.000]  不過不是
[00:18:26.000 --> 00:18:30.000]  如果今天你處身的是天堂
[00:18:30.000 --> 00:18:33.000]  那這個是不是你的工場
[00:18:33.000 --> 00:18:36.000]  你也不需要將它看成為你的工場
[00:18:36.000 --> 00:18:37.000]  因為這個地方
[00:18:37.000 --> 00:18:41.000]  不需要你進入到當中
[00:18:41.000 --> 00:18:44.000]  就是因為今天你所處身的地方
[00:18:44.000 --> 00:18:46.000]  不是天堂
[00:18:46.000 --> 00:18:50.000]  而是帶著使命進入到這個地方
[00:18:50.000 --> 00:18:55.000]  你要將上帝給你的使命帶入去
[00:18:55.000 --> 00:18:57.000]  接受一個現實
[00:18:57.000 --> 00:19:00.000]  不要在今天你所處的環境裏面
[00:19:00.000 --> 00:19:02.000]  來發牢騷
[00:19:02.000 --> 00:19:05.000]  埋怨這一樣
[00:19:05.000 --> 00:19:06.000]  埋怨那一樣
[00:19:06.000 --> 00:19:08.000]  只是想脫離這裏
[00:19:08.000 --> 00:19:11.000]  去到另一個新的環境
[00:19:11.000 --> 00:19:14.000]  就在這個地方安然的
[00:19:14.000 --> 00:19:18.000]  讓上帝的差派進入到當中
[00:19:18.000 --> 00:19:20.000]  成為平安之子
[00:19:20.000 --> 00:19:23.000]  但以你是一個這樣的人
[00:19:23.000 --> 00:19:25.000]  然後去
[00:19:25.000 --> 00:19:27.000]  第二方面我們看見的
[00:19:27.000 --> 00:19:32.000]  就是他被選入去皇宮那裏
[00:19:32.000 --> 00:19:35.000]  去表現優良
[00:19:35.000 --> 00:19:38.000]  在這麼多被選的人裏面
[00:19:38.000 --> 00:19:41.000]  他是勝過其他的人
[00:19:41.000 --> 00:19:43.000]  我相信除了他天生聰明之外
[00:19:43.000 --> 00:19:47.000]  也是他積極的學習
[00:19:47.000 --> 00:19:50.000]  超乎其他的人
[00:19:50.000 --> 00:19:52.000]  離開猶大這個地方
[00:19:52.000 --> 00:19:56.000]  去到一個宗教文化生活
[00:19:56.000 --> 00:19:59.000]  都跟他們不同的巴比倫
[00:19:59.000 --> 00:20:02.000]  他一定要投入
[00:20:02.000 --> 00:20:04.000]  全新的適應
[00:20:04.000 --> 00:20:06.000]  他投入當地的文化
[00:20:06.000 --> 00:20:09.000]  他學習巴比倫的語言文字
[00:20:09.000 --> 00:20:12.000]  學習巴比倫的那些禮節
[00:20:12.000 --> 00:20:15.000]  他都是盡心盡力
[00:20:15.000 --> 00:20:18.000]  他能夠適應到這個地方
[00:20:18.000 --> 00:20:21.000]  然後他盡他自己的力量
[00:20:21.000 --> 00:20:24.000]  貢獻在巴比倫這個國家
[00:20:24.000 --> 00:20:26.000]  第二章我們看見
[00:20:26.000 --> 00:20:29.000]  當尼布甲尼撒王
[00:20:29.000 --> 00:20:32.000]  發了一個夢
[00:20:32.000 --> 00:20:35.000]  發完這個夢其實他自己記得的
[00:20:35.000 --> 00:20:37.000]  不過他不告訴別人
[00:20:37.000 --> 00:20:40.000]  因為如果他告訴別人這個夢
[00:20:40.000 --> 00:20:42.000]  那些人就會亂解
[00:20:42.000 --> 00:20:45.000]  他都不知道那些人解得對不對
[00:20:45.000 --> 00:20:47.000]  所以他就是要
