
[00:00:00.000 --> 00:00:04.000]  我相信大家都聽過「KK圓區」
[00:02:04.000 --> 00:02:05.000]  我稱之為這個騙局
[00:02:05.000 --> 00:02:08.000]  是一個屬靈版的KK園區
[00:02:08.000 --> 00:02:09.000]  一旦我們被誘騙
[00:02:09.000 --> 00:02:12.000]  進入了這個園區裡面的時候
[00:02:12.000 --> 00:02:15.000]  後果是致命的
[00:02:15.000 --> 00:02:16.000]  想跟大家今天
[00:02:16.000 --> 00:02:18.000]  透過剛才所讀的經文
[00:02:18.000 --> 00:02:19.000]  我們一起去看看
[00:02:19.000 --> 00:02:24.000]  如何的洞悉這一個屬靈版本的騙局
[00:02:24.000 --> 00:02:27.000]  如何的防範
[00:02:27.000 --> 00:02:29.000]  如果我們根據
[00:02:29.000 --> 00:02:31.000]  《史萊行傳》十三到十四章
[00:02:31.000 --> 00:02:33.000]  這兩章的經文的記載
[00:02:33.000 --> 00:02:34.000]  在這個園區裡
[00:02:34.000 --> 00:02:38.000]  在加拉泰這個地區裡面
[00:02:38.000 --> 00:02:40.000]  有好幾間教會
[00:02:40.000 --> 00:02:44.000]  都是在保羅的第一次旅遊報道那裡
[00:02:44.000 --> 00:02:46.000]  被建立的
[00:02:46.000 --> 00:02:52.000]  這個當時的加拉泰人
[00:02:52.000 --> 00:02:55.000]  是不認識耶穌基督的
[00:02:55.000 --> 00:02:56.000]  對他們來說
[00:02:56.000 --> 00:02:57.000]  他們是外邦人
[00:02:57.000 --> 00:02:58.000]  不認識耶穌基督
[00:02:58.000 --> 00:02:59.000]  但是當保羅將這個福音
[00:02:59.000 --> 00:03:03.000]  帶到加拉泰這個地區的時候
[00:03:03.000 --> 00:03:05.000]  他們因此認識神
[00:03:05.000 --> 00:03:06.000]  或者更加準確
[00:03:06.000 --> 00:03:08.000]  是被神所認識
[00:03:08.000 --> 00:03:09.000]  那就是說什麼
[00:03:09.000 --> 00:03:11.000]  就是說他們可以在他們過往
[00:03:11.000 --> 00:03:13.000]  錯誤的假神宗教裡面
[00:03:13.000 --> 00:03:15.000]  被釋放出來
[00:03:15.000 --> 00:03:16.000]  以致他們可以進入
[00:03:16.000 --> 00:03:19.000]  獨一真神的恩典裡面
[00:03:19.000 --> 00:03:20.000]  在這個恩典裡面
[00:03:20.000 --> 00:03:22.000]  可以得著自由、平安
[00:03:22.000 --> 00:03:24.000]  以及喜樂
[00:03:24.000 --> 00:03:25.000]  不過不是很久
[00:03:25.000 --> 00:03:27.000]  保羅要繼續他的行程
[00:03:27.000 --> 00:03:29.000]  去其他地方報道
[00:03:29.000 --> 00:03:32.000]  當保羅離開了這些信徒之後
[00:03:32.000 --> 00:03:35.000]  有一幫假的教師
[00:03:35.000 --> 00:03:39.000]  從別的地方來到他們當中
[00:03:39.000 --> 00:03:41.000]  對他們很熱情
[00:03:41.000 --> 00:03:42.000]  親近他們
[00:03:42.000 --> 00:03:44.000]  然後告訴他們
[00:03:44.000 --> 00:03:45.000]  你現在信了耶穌
[00:03:45.000 --> 00:03:48.000]  你已經開始了這個信仰的第一步
[00:03:48.000 --> 00:03:51.000]  你要繼續做那些事情
[00:03:51.000 --> 00:03:52.000]  什麼事情呢
[00:03:52.000 --> 00:03:54.000]  你要接受國禮
[00:03:54.000 --> 00:03:56.000]  遵守摩西律法
[00:03:56.000 --> 00:03:58.000]  守這個節期
[00:03:58.000 --> 00:04:00.000]  大家想一想
[00:04:00.000 --> 00:04:01.000]  你這個說法
[00:04:01.000 --> 00:04:02.000]  其實對於當時
[00:04:02.000 --> 00:04:03.000]  剛剛信耶穌
[00:04:03.000 --> 00:04:05.000]  沒有多久的信徒來說
[00:04:05.000 --> 00:04:07.000]  是一個很大的
[00:04:07.000 --> 00:04:10.000]  好像一條肥美的魚餌一樣
[00:04:10.000 --> 00:04:12.000]  我不知道大家知不知道
[00:04:12.000 --> 00:04:16.000]  曾經有沒有一個認知
[00:04:16.000 --> 00:04:24.000]  有一個中國內地的明星
[00:04:24.000 --> 00:04:26.000]  叫做王昇
[00:04:26.000 --> 00:04:30.000]  他就被誘騙到緬甸的KK園那裡
[00:04:30.000 --> 00:04:32.000]  這個明星
[00:04:32.000 --> 00:04:35.000]  如果我們看回他之後的報道
[00:04:35.000 --> 00:04:37.000]  這個不是一個蠢人
[00:04:37.000 --> 00:04:38.000]  他也很機靈
[00:04:38.000 --> 00:04:41.000]  不過他仍然被騙到這個園區裡面
[00:04:41.000 --> 00:04:42.000]  為什麼
[00:04:42.000 --> 00:04:44.000]  這麼聰明也會被騙嗎
[00:04:44.000 --> 00:04:47.000]  原來我們看回報道事情的經過的時候
[00:04:47.000 --> 00:04:49.000]  原來騙他的那個人
[00:04:49.000 --> 00:04:52.000]  說在泰國有戲給你拍
[00:04:52.000 --> 00:04:55.000]  原來這個人是他所認識的
[00:04:55.000 --> 00:04:57.000]  也是演藝界裡面的人
[00:04:57.000 --> 00:04:59.000]  而給他的條件
[00:04:59.000 --> 00:05:00.000]  劇本
[00:05:00.000 --> 00:05:02.000]  所有交易的細節
[00:05:02.000 --> 00:05:04.000]  都是按照他的行規
[00:05:04.000 --> 00:05:08.000]  給過王昇這個演員的
[00:05:08.000 --> 00:05:10.000]  而也在那個時間
[00:05:10.000 --> 00:05:12.000]  王昇是在尋找
[00:05:12.000 --> 00:05:16.000]  會不會有其他海外的演出機會呢
[00:05:16.000 --> 00:05:19.000]  可以看到一條魚
[00:05:19.000 --> 00:05:20.000]  肚子餓的時候
[00:05:20.000 --> 00:05:23.000]  突然間前面有一條又香又肥的舌頭
[00:05:23.000 --> 00:05:25.000]  一口吃下去
[00:05:25.000 --> 00:05:26.000]  就是這樣
[00:05:26.000 --> 00:05:27.000]  就下了疊了
[00:05:27.000 --> 00:05:30.000]  而對於當時的
[00:05:30.000 --> 00:05:33.000]  而對於當時的
[00:05:33.000 --> 00:05:35.000]  加拿大的信徒來說
[00:05:35.000 --> 00:05:36.000]  想象一下
[00:05:36.000 --> 00:05:38.000]  如果你是當時的加拿大人
[00:05:38.000 --> 00:05:40.000]  想象到耶穌沒有多久
[00:05:40.000 --> 00:05:41.000]  然後突然間
[00:05:41.000 --> 00:05:45.000]  在外面有一幫很熱心的信徒
[00:05:45.000 --> 00:05:47.000]  走到你的當中
[00:05:47.000 --> 00:05:49.000]  對你虛寒問暖
[00:05:49.000 --> 00:05:50.000]  愛護有加
[00:05:50.000 --> 00:05:51.000]  而這幫人
[00:05:51.000 --> 00:05:53.000]  可以說在你屬靈的道路上
[00:05:53.000 --> 00:05:55.000]  比你走前很多
[00:05:55.000 --> 00:05:58.000]  他們不單止就熟悉基督的教訓
[00:05:58.000 --> 00:06:01.000]  也都對舊約的教訓
[00:06:01.000 --> 00:06:02.000]  很熟悉
[00:06:02.000 --> 00:06:03.000]  然後他跟你說
[00:06:03.000 --> 00:06:06.000]  他說你現在
[00:06:06.000 --> 00:06:07.000]  憑著信耶穌的信心
[00:06:07.000 --> 00:06:08.000]  入門了
[00:06:08.000 --> 00:06:11.000]  但是你需要做第二步
[00:06:11.000 --> 00:06:13.000]  就是要接受國禮
[00:06:13.000 --> 00:06:16.000]  遵守摩西律法和守節期
[00:06:16.000 --> 00:06:17.000]  然後
[00:06:17.000 --> 00:06:18.000]  很大誘惑
[00:06:18.000 --> 00:06:21.000]  然後你就可以得到神
[00:06:21.000 --> 00:06:23.000]  更多的賜福
[00:06:23.000 --> 00:06:24.000]  更多的平安
[00:06:24.000 --> 00:06:25.000]  更多的喜樂
[00:06:25.000 --> 00:06:27.000]  更多的恩典
[00:06:27.000 --> 00:06:29.000]  這番話是不是很熟悉
[00:06:29.000 --> 00:06:30.000]  是不是很熟悉
[00:06:30.000 --> 00:06:32.000]  你想要多些錢
[00:06:32.000 --> 00:06:33.000]  喂
[00:06:33.000 --> 00:06:34.000]  過去泰國開工
[00:06:34.000 --> 00:06:36.000]  那裡給很高人工
[00:06:36.000 --> 00:06:37.000]  不是的
[00:06:37.000 --> 00:06:38.000]  我沒有技巧
[00:06:38.000 --> 00:06:41.000]  那裡的工作不需要技能
[00:06:41.000 --> 00:06:42.000]  是不是很誘惑
[00:06:42.000 --> 00:06:44.000]  是不是很誘惑
[00:06:44.000 --> 00:06:45.000]  我們需要知道
[00:06:45.000 --> 00:06:48.000]  每一條魚餌
[00:06:48.000 --> 00:06:49.000]  被設計過
[00:06:49.000 --> 00:06:51.000]  是要滿足人的需要
[00:06:51.000 --> 00:06:54.000]  然後用一個很漂亮的包裝
[00:06:54.000 --> 00:06:56.000]  讓人可以一游過去
[00:06:56.000 --> 00:06:59.000]  就吃掉那個魚餌
[00:06:59.000 --> 00:07:00.000]  好
[00:07:00.000 --> 00:07:02.000]  但是保羅就知道
[00:07:02.000 --> 00:07:03.000]  保羅知道很清楚
[00:07:03.000 --> 00:07:04.000]  這些假教師
[00:07:04.000 --> 00:07:06.000]  對他們的熱心
[00:07:06.000 --> 00:07:08.000]  並不是出於好意
[00:07:08.000 --> 00:07:09.000]  是要什麼
[00:07:09.000 --> 00:07:10.000]  是要離間他們
[00:07:10.000 --> 00:07:14.000]  以至這幫光光信主的基督徒
[00:07:14.000 --> 00:07:20.000]  可以聽和接受他們的教導
[00:07:20.000 --> 00:07:24.000]  以至可以勞動這幫信徒的心
[00:07:24.000 --> 00:07:27.000]  跟隨他們的教導
[00:07:27.000 --> 00:07:28.000]  不過
[00:07:28.000 --> 00:07:29.000]  我覺得
[00:07:29.000 --> 00:07:30.000]  我相信
[00:07:30.000 --> 00:07:32.000]  這幫所謂的假教師
[00:07:32.000 --> 00:07:34.000]  他們自己都不知道
[00:07:34.000 --> 00:07:36.000]  他們所講的是假教導
[00:07:36.000 --> 00:07:38.000]  他們可能以為
[00:07:38.000 --> 00:07:40.000]  他們現在所做的
[00:07:40.000 --> 00:07:43.000]  就是幫保羅填補
[00:07:43.000 --> 00:07:47.000]  他所講的恩信清義的福音
[00:07:47.000 --> 00:07:49.000]  讓這個福音更加的完全
[00:07:49.000 --> 00:07:50.000]  可能他們覺得
[00:07:50.000 --> 00:07:51.000]  他們在做對的事
[00:07:51.000 --> 00:07:52.000]  記不記得
[00:07:52.000 --> 00:07:53.000]  保羅以前都是這樣的
[00:07:53.000 --> 00:07:55.000]  保羅以前逼迫教會
[00:07:55.000 --> 00:07:57.000]  當他逼迫教會的時候
[00:07:57.000 --> 00:07:58.000]  他的感覺是怎樣的
[00:07:58.000 --> 00:08:01.000]  我為神熱心
[00:08:01.000 --> 00:08:05.000]  因為這幫所謂的基督徒
[00:08:05.000 --> 00:08:07.000]  在做一些不對的事情
[00:08:07.000 --> 00:08:10.000]  這也是保羅曾經經歷過的事情
[00:08:10.000 --> 00:08:11.000]  不過
[00:08:11.000 --> 00:08:14.000]  無論這幫所謂的假教師
[00:08:14.000 --> 00:08:18.000]  他們的動機是對還是不對
[00:08:18.000 --> 00:08:23.000]  他們的關愛是真還是假
[00:08:23.000 --> 00:08:25.000]  這些假教導
[00:08:25.000 --> 00:08:27.000]  都會帶出一個結果
[00:08:27.000 --> 00:08:31.000]  結果就是讓加拿大的信徒
[00:08:31.000 --> 00:08:34.000]  慢慢離開基督的道理
[00:08:34.000 --> 00:08:37.000]  他們開頭所承諾的
[00:08:37.000 --> 00:08:38.000]  更多的平安
[00:08:38.000 --> 00:08:39.000]  更多的恩典
[00:08:39.000 --> 00:08:41.000]  更多的喜樂
[00:08:41.000 --> 00:08:43.000]  沒有發生過
[00:08:43.000 --> 00:08:45.000]  就好像KK的園區裡面
[00:08:45.000 --> 00:08:46.000]  開頭答應你說什麼
[00:08:46.000 --> 00:08:48.000]  你去那裡工作的時候
[00:08:48.000 --> 00:08:49.000]  有很高的工資
[00:08:49.000 --> 00:08:52.000]  那裡的工作很休閒
[00:08:52.000 --> 00:08:55.000]  這些承諾都沒有發生過
[00:08:55.000 --> 00:08:57.000]  請大家留意其實每一個世代
[00:08:57.000 --> 00:09:00.000]  撒旦都是用不同的餘力
[00:09:00.000 --> 00:09:04.000]  來誘惑人進入這個騙局裡面的
[00:09:04.000 --> 00:09:05.000]  對加拿大的信徒來說
[00:09:05.000 --> 00:09:07.000]  他們這一條的餘力就是說
[00:09:07.000 --> 00:09:09.000]  你要遵守這些這些這些的時候
[00:09:09.000 --> 00:09:12.000]  你就會得到更多的恩典與平安
[00:09:12.000 --> 00:09:13.000]  那麼這個世代呢
[00:09:13.000 --> 00:09:14.000]  今天呢
[00:09:14.000 --> 00:09:15.000]  大家知不知道今天
[00:09:15.000 --> 00:09:16.000]  撒旦用什麼樣的餘力
[00:09:16.000 --> 00:09:20.000]  來誘騙我們進入這個騙局的
[00:09:20.000 --> 00:09:22.000]  很多
[00:09:22.000 --> 00:09:24.000]  時間關係我跟大家分享兩個
[00:09:24.000 --> 00:09:27.000]  我覺得是很影響這個世界
[00:09:27.000 --> 00:09:30.000]  慢慢將信徒帶來這個
[00:09:30.000 --> 00:09:32.000]  真實的信仰
[00:09:32.000 --> 00:09:34.000]  第一後現代主義
[00:09:34.000 --> 00:09:36.000]  大家不知道你不理解
[00:09:36.000 --> 00:09:38.000]  認不認識這個
[00:09:38.000 --> 00:09:39.000]  影響了這個世代
[00:09:39.000 --> 00:09:41.000]  很默默地
[00:09:41.000 --> 00:09:42.000]  不是很顯眼地
[00:09:42.000 --> 00:09:44.000]  但是卻是很嚴重影響
[00:09:44.000 --> 00:09:46.000]  今天的信徒
[00:09:46.000 --> 00:09:47.000]  我們很簡單來說
[00:09:47.000 --> 00:09:49.000]  後現代主義
[00:09:49.000 --> 00:09:52.000]  是一個拒絕真理的世界觀
[00:09:52.000 --> 00:09:54.000]  什麼意思
[00:09:54.000 --> 00:09:57.000]  就是說真理變得個人
[00:09:57.000 --> 00:09:58.000]  變得相對
[00:09:58.000 --> 00:09:59.000]  什麼意思
[00:09:59.000 --> 00:10:00.000]  對你來說是真理的東西
[00:10:00.000 --> 00:10:02.000]  對我未必是真理
[00:10:02.000 --> 00:10:04.000]  所以當我們說
[00:10:04.000 --> 00:10:06.000]  當我們教導神的華語
[00:10:06.000 --> 00:10:08.000]  我們說聖經是神的華語
[00:10:08.000 --> 00:10:10.000]  有絕對的主權
[00:10:10.000 --> 00:10:12.000]  但是後現代的人就會告訴我們
[00:10:12.000 --> 00:10:14.000]  真理不是這樣的
[00:10:14.000 --> 00:10:16.000]  沒有絕對的真理的這個世界
[00:10:16.000 --> 00:10:17.000]  真理是相對的
[00:10:17.000 --> 00:10:21.000]  是按著人的那個的經驗與感受
[00:10:21.000 --> 00:10:24.000]  來決定是不是真理
[00:10:24.000 --> 00:10:27.000]  在後現代主義的影響下
[00:10:27.000 --> 00:10:30.000]  聖經裡面的所有教導
[00:10:30.000 --> 00:10:34.000]  就好像自助餐桌上的食物
[00:10:34.000 --> 00:10:35.000]  你喜歡吃什麼
[00:10:35.000 --> 00:10:36.000]  就自己拿什麼
[00:10:36.000 --> 00:10:38.000]  按著你自己的喜好
[00:10:38.000 --> 00:10:41.000]  你都是決定什麼是真理
[00:10:41.000 --> 00:10:43.000]  另外一個後現代主義的
[00:10:43.000 --> 00:10:44.000]  很重要的思想就是
[00:10:44.000 --> 00:10:46.000]  個人主義化
[00:10:46.000 --> 00:10:47.000]  我有我的自由
[00:10:47.000 --> 00:10:48.000]  我有我的空間
[00:10:48.000 --> 00:10:54.000]  你不要將你的思想硬硬的塞在我的身上
[00:10:54.000 --> 00:10:57.000]  這個就是個人化
[00:10:57.000 --> 00:11:01.000]  我聽過一個很令人惋惜的新聞
[00:11:01.000 --> 00:11:02.000]  在加拿大
[00:11:02.000 --> 00:11:07.000]  一個14歲的華裔少女
[00:11:07.000 --> 00:11:12.000]  因為服食過量毒物而死去
[00:11:12.000 --> 00:11:14.000]  事實上當這個父母知道
[00:11:14.000 --> 00:11:18.000]  他們的女兒有吸毒的情況出現的時候
[00:11:18.000 --> 00:11:20.000]  那個女兒只不過是13歲
[00:11:20.000 --> 00:11:22.000]  當這個父母知道的時候
[00:11:22.000 --> 00:11:25.000]  他就送這個女兒去這個戒毒所
[00:11:25.000 --> 00:11:26.000]  來都是戒毒
[00:11:26.000 --> 00:11:29.000]  大家我相信作為父母都會很自然這樣做
[00:11:29.000 --> 00:11:30.000]  不過沒多久
[00:11:30.000 --> 00:11:34.000]  這個加拿大政府的衛生局就介入
[00:11:34.000 --> 00:11:36.000]  然後就送了一個戒毒師
[00:11:36.000 --> 00:11:38.000]  去跟進這個個案
[00:11:38.000 --> 00:11:40.000]  每一次這個戒毒師
[00:11:40.000 --> 00:11:42.000]  跟那個女兒去傾談的時候
[00:11:42.000 --> 00:11:45.000]  父母不可以跟過來
[00:11:45.000 --> 00:11:48.000]  而且很強調這個父母說
[00:11:48.000 --> 00:11:52.000]  你要尊重這個女兒
[00:11:52.000 --> 00:11:54.000]  她的個人意願
[00:11:54.000 --> 00:12:00.000]  她的個人意願你作為父母都不能干預
[00:12:00.000 --> 00:12:03.000]  因為這個女兒不想去這個戒毒所
[00:12:03.000 --> 00:12:07.000]  所以父母也沒有能力
[00:12:07.000 --> 00:12:11.000]  送這個女兒去戒毒所
[00:12:11.000 --> 00:12:14.000]  有一天的晚上
[00:12:14.000 --> 00:12:17.000]  他們發覺女兒在房間裡面不省人事
[00:12:17.000 --> 00:12:19.000]  馬上送去醫院
[00:12:19.000 --> 00:12:22.000]  送到醫院的時候宣佈死亡
[00:12:22.000 --> 00:12:26.000]  原因是服用過量芬太尼
[00:12:26.000 --> 00:12:32.000]  這個所謂個人意願應該要受到尊重
[00:12:32.000 --> 00:12:34.000]  在這個前提底下
[00:12:34.000 --> 00:12:37.000]  這個少女就喪失了她的生命
[00:12:37.000 --> 00:12:38.000]  我們大家都能夠說
[00:12:38.000 --> 00:12:41.000]  這個世界真的越來越荒謬
[00:12:41.000 --> 00:12:47.000]  這個就是正正後現代主義的破壞性
[00:12:47.000 --> 00:12:50.000]  我們看看第二個危機
[00:12:50.000 --> 00:12:58.000]  信仰和政治慢慢不經意地被人混淆了
[00:12:58.000 --> 00:13:01.000]  主義是說當活世來到的時候
[00:13:01.000 --> 00:13:03.000]  民要攻打民
[00:13:03.000 --> 00:13:05.000]  國要攻打國
[00:13:05.000 --> 00:13:08.000]  就是說在民與民 國家與國家之間
[00:13:08.000 --> 00:13:12.000]  會越來越多仇恨 戰爭
[00:13:12.000 --> 00:13:14.000]  不知道大家同不同意呢
[00:13:14.000 --> 00:13:16.000]  我覺得近這些
[00:13:16.000 --> 00:13:19.000]  可能已經有十年八年了
[00:13:19.000 --> 00:13:23.000]  這個世界不同的地方 不同的國家
[00:13:23.000 --> 00:13:25.000]  越來越兩極化
[00:13:25.000 --> 00:13:26.000]  大家同不同意嗎
[00:13:26.000 --> 00:13:28.000]  如果大家在香港來的
[00:13:28.000 --> 00:13:30.000]  或者知道香港曾經發生過什麼事
[00:13:30.000 --> 00:13:32.000]  都仍然歷歷在目
[00:13:32.000 --> 00:13:37.000]  就在早幾年之前那個黃藍之爭
[00:13:37.000 --> 00:13:41.000]  兩極化問題所引發的問題
[00:13:41.000 --> 00:13:43.000]  不單止是發生在社會上
[00:13:43.000 --> 00:13:46.000]  也是發生在教會裡面
[00:13:46.000 --> 00:13:47.000]  我看新聞
[00:13:47.000 --> 00:13:50.000]  當香港最動蕩的時候
[00:13:50.000 --> 00:13:52.000]  當時執行法律的警察
[00:13:52.000 --> 00:13:55.000]  被視為是邪惡的
[00:13:55.000 --> 00:13:58.000]  去到哪裡都不受歡迎
[00:13:58.000 --> 00:14:02.000]  慘的是這一個社會的矛盾
[00:14:02.000 --> 00:14:04.000]  也是進入到教會
[00:14:04.000 --> 00:14:06.000]  這班做警察的基督徒
[00:14:06.000 --> 00:14:07.000]  回到自己教會的時候
[00:14:07.000 --> 00:14:09.000]  教會不歡迎他們
[00:14:09.000 --> 00:14:11.000]  他們要被迫離開
[00:14:11.000 --> 00:14:13.000]  我記得跟大家說過
[00:14:13.000 --> 00:14:14.000]  我有一個在香港做牧師的
[00:14:14.000 --> 00:14:15.000]  很久的朋友
[00:14:15.000 --> 00:14:16.000]  他跟我說
[00:14:16.000 --> 00:14:19.000]  有一班信徒走過來迫他要表態
[00:14:19.000 --> 00:14:21.000]  你是黃絲還是藍絲
[00:14:21.000 --> 00:14:23.000]  牧師說我不是藍絲不是黃絲
[00:14:23.000 --> 00:14:25.000]  我是牧師
[00:14:25.000 --> 00:14:27.000]  搞不定呢
[00:14:27.000 --> 00:14:29.000]  你以為這樣就能離開嗎
[00:14:29.000 --> 00:14:32.000]  最後也有三分之一的會友離開了
[00:14:32.000 --> 00:14:35.000]  又或者看看今天美國的政治
[00:14:35.000 --> 00:14:38.000]  在特朗普第一次被選的時候
[00:14:38.000 --> 00:14:41.000]  根據調查的報告
[00:14:41.000 --> 00:14:48.000]  有75到80%的福音派的白人基督徒
[00:14:48.000 --> 00:14:50.000]  是投特朗普的
[00:14:50.000 --> 00:14:53.000]  我不知道支持特朗普
[00:14:53.000 --> 00:14:56.000]  是因為他的政策是符合基督徒
[00:14:56.000 --> 00:14:58.000]  和宗教自由的立場
[00:14:58.000 --> 00:15:00.000]  還是因為特朗普說
[00:15:00.000 --> 00:15:02.000]  我是基督徒
[00:15:02.000 --> 00:15:03.000]  只不過我相信
[00:15:03.000 --> 00:15:06.000]  如果我們因為某一個人說他是基督徒
[00:15:06.000 --> 00:15:09.000]  而我們就天真地去支持的話
[00:15:09.000 --> 00:15:13.000]  這個有危險性
[00:15:13.000 --> 00:15:15.000]  我們需要知道很清楚
[00:15:15.000 --> 00:15:19.000]  聖經從來沒有叫基督徒
[00:15:19.000 --> 00:15:21.000]  跟隨某一個政治人物
[00:15:21.000 --> 00:15:23.000]  也沒有叫基督徒
[00:15:23.000 --> 00:15:27.000]  去忠於某一個政黨
[00:15:27.000 --> 00:15:29.000]  我們基督徒的信仰
[00:15:29.000 --> 00:15:33.000]  是清清楚楚地跟隨耶穌基督
[00:15:33.000 --> 00:15:35.000]  不是一個政治人物
[00:15:35.000 --> 00:15:38.000]  保羅在《菲律賓書》提醒我們
[00:15:38.000 --> 00:15:41.000]  我們是天上的國民
[00:15:41.000 --> 00:15:42.000]  留意
[00:15:42.000 --> 00:15:46.000]  當保羅說我們是天上的國民的時候
[00:15:46.000 --> 00:15:50.000]  不等於我們對世界上的政治不理不睬
[00:15:50.000 --> 00:15:51.000]  不是這個意思
[00:15:51.000 --> 00:15:54.000]  意思是說當我們是天上的國民的時候
[00:15:54.000 --> 00:15:57.000]  我們需要用天上屬靈的視野
[00:15:57.000 --> 00:16:02.000]  去解讀今天發生在我們身邊的世界的事情
[00:16:02.000 --> 00:16:04.000]  所以頂子妹要很留意很小心
[00:16:04.000 --> 00:16:08.000]  不要把政治和信仰混淆了
[00:16:08.000 --> 00:16:11.000]  基督徒可以有不同的政治立場
[00:16:11.000 --> 00:16:13.000]  可以支持不同的政黨
[00:16:13.000 --> 00:16:15.000]  但是保羅不斷地提醒我們
[00:16:15.000 --> 00:16:17.000]  特別在《爾弗所書》四章那裡
[00:16:17.000 --> 00:16:18.000]  說得很清楚
[00:16:18.000 --> 00:16:21.000]  他說我們需要竭力保守
[00:16:21.000 --> 00:16:24.000]  聖靈所賜合而為一的心
[00:16:24.000 --> 00:16:26.000]  身體只有一個
[00:16:26.000 --> 00:16:27.000]  聖靈只有一個
[00:16:27.000 --> 00:16:29.000]  就好像我們蒙著有同一個指望
[00:16:29.000 --> 00:16:32.000]  一個主一個信一個洗一個神
[00:16:32.000 --> 00:16:36.000]  我們在主裡面都是合而為一
[00:16:36.000 --> 00:16:40.000]  所以不論是後現代主義
[00:16:40.000 --> 00:16:45.000]  或者是我們不小心地將信仰與政治混淆了
[00:16:45.000 --> 00:16:49.000]  這兩個的錯誤都會慢慢地
[00:16:49.000 --> 00:16:56.000]  逐漸地將基督徒的信仰變質
[00:16:56.000 --> 00:16:58.000]  保羅很直接清楚
[00:16:58.000 --> 00:17:00.000]  當和加拿大的信徒說
[00:17:00.000 --> 00:17:04.000]  你們現在所接受所跟隨錯誤的教導
[00:17:04.000 --> 00:17:07.000]  就是令你們的信仰變質了
[00:17:07.000 --> 00:17:08.000]  怎樣變質呢
[00:17:08.000 --> 00:17:14.000]  就是將他們帶回那奈若無用的小學
[00:17:14.000 --> 00:17:19.000]  讓他們陷入了一個盧卜的陷阱裡面
