
[00:00:00.000 --> 00:00:03.440]  剛才我們一同中讀了神的話語
[00:01:52.000 --> 00:01:55.000]  他就關了水喉
[00:01:55.000 --> 00:01:57.000]  千睸浪費水
[00:01:57.000 --> 00:01:59.000]  今日這段經文
[00:01:59.000 --> 00:02:04.000]  已發所書第五章十五到二十一節
[00:02:04.000 --> 00:02:08.000]  在和合本的標題就叫愛惜光陰
[00:02:08.000 --> 00:02:12.000]  你覺不覺得光陰是一個資源
[00:02:12.000 --> 00:02:19.000]  我們從前是舊人
[00:02:19.000 --> 00:02:20.000]  現在是新人
[00:02:20.000 --> 00:02:22.000]  從前活在黑暗裏面
[00:02:22.000 --> 00:02:25.000]  現在是被光光照了的人
[00:02:25.000 --> 00:02:28.000]  從前是死在罪惡過犯裏面
[00:02:28.000 --> 00:02:31.000]  現在是靈魂甦醒的人
[00:02:31.000 --> 00:02:33.000]  我想大家都同意
[00:02:33.000 --> 00:02:34.000]  無論你舊人新人
[00:02:34.000 --> 00:02:36.000]  黑暗中間人光明中間人
[00:02:36.000 --> 00:02:38.000]  死在罪惡裏面的人
[00:02:38.000 --> 00:02:39.000]  或者靈魂甦醒的人
[00:02:39.000 --> 00:02:45.000]  我們都是活在有限的時間裏面
[00:02:45.000 --> 00:02:49.000]  活在這個已經墮落的世界裏面
[00:02:49.000 --> 00:02:51.000]  這個空間裏面
[00:02:51.000 --> 00:02:53.000]  人被造之後
[00:02:53.000 --> 00:02:55.000]  本來應該是無限的
[00:02:55.000 --> 00:02:57.000]  神將他放在人裏面
[00:02:57.000 --> 00:02:59.000]  如果亞當夏娃不犯罪的話
[00:02:59.000 --> 00:03:01.000]  這就無法改變
[00:03:01.000 --> 00:03:03.000]  我們人可以活到永遠
[00:03:03.000 --> 00:03:06.000]  我們活在一個美好的世界裏面
[00:03:06.000 --> 00:03:10.000]  但是當人犯罪之後
[00:03:10.000 --> 00:03:12.000]  這個墮落的世界裏面
[00:03:12.000 --> 00:03:17.000]  我和你就受到時空的限制
[00:03:17.000 --> 00:03:19.000]  我們不能活到永遠
[00:03:19.000 --> 00:03:21.000]  所以在我們有限的年日中間
[00:03:21.000 --> 00:03:23.000]  那段時間
[00:03:23.000 --> 00:03:26.000]  到底是你賺回來的
[00:03:26.000 --> 00:03:28.000]  是你拿回來的
[00:03:28.000 --> 00:03:30.000]  是上帝給你有生命
[00:03:30.000 --> 00:03:32.000]  有這個身體
[00:03:32.000 --> 00:03:34.000]  存留在這個地上
[00:03:34.000 --> 00:03:37.000]  給你去使用的
[00:03:37.000 --> 00:03:39.000]  最近我想到
[00:03:39.000 --> 00:03:41.000]  那個耶穌分派
[00:03:41.000 --> 00:03:44.000]  主人分派銀兩給僕人的事情
[00:03:44.000 --> 00:03:46.000]  五千兩二千兩一千兩
[00:03:46.000 --> 00:03:48.000]  我就想
[00:03:48.000 --> 00:03:52.000]  是不是耶穌用錢來量度我們的能力
[00:03:52.000 --> 00:03:54.000]  財幹呢
[00:03:54.000 --> 00:03:56.000]  如果這個資源
[00:03:56.000 --> 00:03:58.000]  當作是時間的話
[00:03:58.000 --> 00:04:00.000]  行不行
[00:04:00.000 --> 00:04:01.000]  很公平
[00:04:01.000 --> 00:04:03.000]  上帝給每個人都有一生
[00:04:03.000 --> 00:04:06.000]  當然有長有短
[00:04:06.000 --> 00:04:07.000]  當你活著的時候
[00:04:07.000 --> 00:04:08.000]  有生命的時候
[00:04:08.000 --> 00:04:11.000]  你活在這個時間裏面的時候
[00:04:11.000 --> 00:04:14.000]  你是不是身不由己
[00:04:14.000 --> 00:04:16.000]  是啊
[00:04:16.000 --> 00:04:18.000]  你死在罪惡過犯裏面的時候
[00:04:18.000 --> 00:04:20.000]  你就隨從施辱
[00:04:20.000 --> 00:04:23.000]  你所做的事是滿足自己的需要
[00:04:23.000 --> 00:04:26.000]  為了自己的榮耀
[00:04:26.000 --> 00:04:28.000]  所以你做任何事都可以
[00:04:28.000 --> 00:04:30.000]  但你成為神的兒女之後
[00:04:30.000 --> 00:04:33.000]  你不要以為我自由了
[00:04:33.000 --> 00:04:35.000]  我可以自己說事了
[00:04:35.000 --> 00:04:36.000]  弟子們
[00:04:36.000 --> 00:04:38.000]  信耶穌的人
[00:04:38.000 --> 00:04:42.000]  是不可以自己說事的
[00:04:42.000 --> 00:04:45.000]  你才可以讓裏面那個新的主人
[00:04:45.000 --> 00:04:49.000]  告訴你要怎麼做
[00:04:49.000 --> 00:04:52.000]  今天很多時候我們搞錯了一樣東西
[00:04:52.000 --> 00:04:56.000]  以為我們可以自主自立
[00:04:56.000 --> 00:04:59.000]  沒有一個基督徒
[00:04:59.000 --> 00:05:03.000]  可以自主自立
[00:05:03.000 --> 00:05:05.000]  在這個世代裏面
[00:05:05.000 --> 00:05:08.000]  整個世代的潮流裏面
[00:05:08.000 --> 00:05:10.000]  就推出一樣東西
[00:05:10.000 --> 00:05:13.000]  連你和我幾乎被這巨浪掩蓋了
[00:05:13.000 --> 00:05:18.000]  就是我要獨立
[00:05:18.000 --> 00:05:21.000]  在我們的信仰裏面
[00:05:21.000 --> 00:05:23.000]  沒有一個基督徒
[00:05:23.000 --> 00:05:27.000]  可以獨立
[00:05:27.000 --> 00:05:30.000]  基本上救恩要仰賴上帝的恩典
[00:05:30.000 --> 00:05:32.000]  你乘勝清義
[00:05:32.000 --> 00:05:35.000]  都是要仰賴上帝的恩典
[00:05:35.000 --> 00:05:38.000]  因為我們是被造
[00:05:38.000 --> 00:05:40.000]  在被造裏面的自由就是
[00:05:40.000 --> 00:05:44.000]  你開始可以做可以不做
[00:05:44.000 --> 00:05:47.000]  但你未被更新之前
[00:05:47.000 --> 00:05:51.000]  不在基督耶穌裏面之前
[00:05:51.000 --> 00:05:53.000]  哥倫多後書第五章十七節說
[00:05:53.000 --> 00:05:54.000]  若有人做基督律
[00:05:54.000 --> 00:05:55.000]  他就是一個新造的人
[00:05:55.000 --> 00:05:57.000]  你未成為新造人之前
[00:05:57.000 --> 00:05:59.000]  你是有自由
[00:05:59.000 --> 00:06:01.000]  不過自由是一半
[00:06:01.000 --> 00:06:04.000]  不想做你都要做
[00:06:04.000 --> 00:06:08.000]  想做你如果不做當然不行
[00:06:08.000 --> 00:06:10.000]  所以今天我們在神的面前
[00:06:10.000 --> 00:06:13.000]  當我們學習到這個更新的時候
[00:06:13.000 --> 00:06:15.000]  不要忘記
[00:06:15.000 --> 00:06:18.000]  我們在神的永恆裏面
[00:06:18.000 --> 00:06:21.000]  我們活在有限的時間中間
[00:06:21.000 --> 00:06:22.000]  因為我們的時限
[00:06:22.000 --> 00:06:25.000]  所以我們的生命會結束
[00:06:25.000 --> 00:06:28.000]  剛才我們看的一段經文
[00:06:28.000 --> 00:06:32.000]  約翰一書說
[00:06:32.000 --> 00:06:34.000]  這個情慾這個世界
[00:06:34.000 --> 00:06:37.000]  是會過去會變壞
[00:06:37.000 --> 00:06:38.000]  會走的
[00:06:38.000 --> 00:06:41.000]  這個生命這個身體的生命
[00:06:41.000 --> 00:06:43.000]  會結束的
[00:06:43.000 --> 00:06:46.000]  所以在這個身體生命結束之前
[00:06:46.000 --> 00:06:49.000]  這個有限的時間裏面
[00:06:49.000 --> 00:06:51.000]  我們又相信了有永恆
[00:06:51.000 --> 00:06:53.000]  是神創造的時候給我們的
[00:06:53.000 --> 00:06:57.000]  所以我們說我們可以活到永遠
[00:06:57.000 --> 00:07:00.000]  因此今天這段經文說
[00:07:00.000 --> 00:07:02.000]  我相信這段經文在我們在座中間
[00:07:02.000 --> 00:07:04.000]  第一次跟你說
[00:07:04.000 --> 00:07:08.000]  有人可能已經讀過幾十次
[00:07:08.000 --> 00:07:12.000]  有人可能讀過十幾次
[00:07:12.000 --> 00:07:16.000]  最低限度今天早上你聽過一次
[00:07:16.000 --> 00:07:19.000]  我勸你回去好好地讀
[00:07:19.000 --> 00:07:24.000]  讓你能夠珍惜上帝給你的時間
[00:07:24.000 --> 00:07:26.000]  講得多肉一點
[00:07:26.000 --> 00:07:28.000]  珍惜上帝給你的一刻
[00:07:28.000 --> 00:07:35.000]  還可以活動思想
[00:07:35.000 --> 00:07:38.000]  如果最近你能夠去探病的話
[00:07:38.000 --> 00:07:41.000]  我們有幾位弟兄姊妹
[00:07:41.000 --> 00:07:43.000]  回不來教會的
[00:07:43.000 --> 00:07:45.000]  回不來的
[00:07:45.000 --> 00:07:47.000]  他還在這裏
[00:07:47.000 --> 00:07:49.000]  他很想回去
[00:07:49.000 --> 00:07:52.000]  但是回不來
[00:07:52.000 --> 00:07:55.000]  有限的時間裏面你所做的事
[00:07:55.000 --> 00:07:59.000]  不要忘記一千兩二千兩五千兩的比喻
[00:07:59.000 --> 00:08:06.000]  有人就將得到的埋藏在地裏面
[00:08:06.000 --> 00:08:08.000]  那二千兩的賺回二千兩
[00:08:08.000 --> 00:08:10.000]  五千兩賺回五千兩
[00:08:10.000 --> 00:08:13.000]  是不是耶穌很貪心
[00:08:13.000 --> 00:08:14.000]  不是
[00:08:14.000 --> 00:08:17.000]  給你的東西你可以善於運用
[00:08:17.000 --> 00:08:19.000]  這個運用裏面
[00:08:19.000 --> 00:08:21.000]  能夠結出更多的果子出來
[00:08:21.000 --> 00:08:23.000]  所以這段聖經
[00:08:23.000 --> 00:08:26.000]  我看完覺得神多謝你
[00:08:26.000 --> 00:08:28.000]  給我一個很好的提醒
[00:08:28.000 --> 00:08:31.000]  不要等到有一天
[00:08:31.000 --> 00:08:33.000]  後悔
[00:08:33.000 --> 00:08:38.000]  勸君莫惜今柳意
[00:08:38.000 --> 00:08:42.000]  勸君惜取少年時
[00:08:42.000 --> 00:08:47.000]  花開堪節夕衰節
[00:08:47.000 --> 00:08:51.000]  莫待無花空節節
[00:08:51.000 --> 00:08:53.000]  我不是炮仙包
[00:08:53.000 --> 00:08:55.000]  有些幼稚園都背得到
[00:08:55.000 --> 00:08:58.000]  我們中間中文科畢業生
[00:08:58.000 --> 00:09:01.000]  很多中文系教授都在
[00:09:01.000 --> 00:09:04.000]  那個是有些負面的
[00:09:04.000 --> 00:09:06.000]  當然我們教學生讀的時候
[00:09:06.000 --> 00:09:09.000]  不要說怎麼隨便摘花
[00:09:09.000 --> 00:09:10.000]  是不是
[00:09:10.000 --> 00:09:12.000]  為例的
[00:09:12.000 --> 00:09:14.000]  所以不是說應該摘就摘
[00:09:14.000 --> 00:09:15.000]  不是
[00:09:15.000 --> 00:09:17.000]  是講把握時機
[00:09:17.000 --> 00:09:20.000]  其實是講愛惜光陰
[00:09:20.000 --> 00:09:22.000]  對我來說
[00:09:22.000 --> 00:09:25.000]  有一首詩歌待會會唱
[00:09:25.000 --> 00:09:32.000]  莫等百了少年頭空悲切
[00:09:32.000 --> 00:09:37.000]  在座大家見到這個人已經是白髮
[00:09:37.000 --> 00:09:40.000]  如果我早知今早知今早知今
[00:09:40.000 --> 00:09:42.000]  我現在經常早知今
[00:09:42.000 --> 00:09:44.000]  我說這一世人就是這樣玩完
[00:09:44.000 --> 00:09:47.000]  所以今天希望求主透過這段經文
[00:09:47.000 --> 00:09:49.000]  給我們一個學習
[00:09:49.000 --> 00:09:52.000]  沒有永恆的人 他們的道逸在他們的事幹
[00:09:52.000 --> 00:09:55.000]  我們要相信有永恆的人
[00:09:55.000 --> 00:09:58.000]  如果我們的道逸和他們一樣的話
[00:09:58.000 --> 00:09:59.000]  弟兄姊妹
[00:09:59.000 --> 00:10:02.000]  你將我一千兩日埋在地裡
[00:10:02.000 --> 00:10:04.000]  我好你善用
[00:10:04.000 --> 00:10:08.000]  而不熟悉第五章第十五節聖經
[00:10:08.000 --> 00:10:09.000]  我們看看經文
[00:10:09.000 --> 00:10:11.000]  要謹慎行事
[00:10:11.000 --> 00:10:13.000]  不要像無知的人
[00:10:13.000 --> 00:10:16.000]  要像智慧的人
[00:10:16.000 --> 00:10:18.000]  謹慎行事
[00:10:18.000 --> 00:10:20.000]  大家知不知道看到這四個字
[00:10:20.000 --> 00:10:22.000]  你會想什麼
[00:10:22.000 --> 00:10:23.000]  循規蹈矩
[00:10:23.000 --> 00:10:24.000]  好好地做人
[00:10:24.000 --> 00:10:26.000]  少少心心
[00:10:26.000 --> 00:10:28.000]  其實看不同的版本
[00:10:28.000 --> 00:10:29.000]  有些就說
[00:10:29.000 --> 00:10:31.000]  你留意你走的每一步
[00:10:31.000 --> 00:10:33.000]  你留意你走的每一步
[00:10:33.000 --> 00:10:35.000]  還有當你走的時候
[00:10:35.000 --> 00:10:37.000]  用你的腦思考
[00:10:37.000 --> 00:10:39.000]  Use your head
[00:10:39.000 --> 00:10:41.000]  很多人沒有用腦思考
[00:10:41.000 --> 00:10:44.000]  對不起我不是詆毀任何人
[00:10:44.000 --> 00:10:46.000]  包括我以前魯莽的時候
[00:10:46.000 --> 00:10:48.000]  我是憑我的情緒
[00:10:48.000 --> 00:10:50.000]  我的喜好去行事
[00:10:50.000 --> 00:10:54.000]  我可以不守任何規矩
[00:10:54.000 --> 00:10:57.000]  我不敢去隨便評論
[00:10:57.000 --> 00:10:59.000]  現在社會上發生的事
[00:10:59.000 --> 00:11:02.000]  當我坐火車出來的時候
[00:11:02.000 --> 00:11:05.000]  有一對老人家
[00:11:05.000 --> 00:11:07.000]  到我們臨走的時候
[00:11:07.000 --> 00:11:08.000]  車廂打廣告
[00:11:08.000 --> 00:11:13.000]  有幾位大學生被人要受罰
[00:11:13.000 --> 00:11:14.000]  這兩個老人家說
[00:11:14.000 --> 00:11:16.000]  真的應該
[00:11:16.000 --> 00:11:21.000]  否則哪有王館
[00:11:21.000 --> 00:11:23.000]  他有理想
[00:11:23.000 --> 00:11:24.000]  有他的想法
[00:11:24.000 --> 00:11:25.000]  年輕人對不起
[00:11:25.000 --> 00:11:27.000]  我不是因為年紀大
[00:11:27.000 --> 00:11:29.000]  所以說這種話
[00:11:29.000 --> 00:11:32.000]  有些事是基本
[00:11:32.000 --> 00:11:34.000]  不是你要做就做的
[00:11:34.000 --> 00:11:36.000]  是不是
[00:11:36.000 --> 00:11:38.000]  今天在神的面前
[00:11:38.000 --> 00:11:39.000]  弟兄姊妹
[00:11:39.000 --> 00:11:42.000]  執言第20章24節說
[00:11:42.000 --> 00:11:46.000]  人的腳步是耶和華所定的
[00:11:46.000 --> 00:11:47.000]  你信也好
[00:11:47.000 --> 00:11:49.000]  你不服也好
[00:11:49.000 --> 00:11:51.000]  你跟神去爭
[00:11:51.000 --> 00:11:54.000]  上帝定你的腳步
[00:11:54.000 --> 00:11:55.000]  你很喜歡就行就行
[00:11:55.000 --> 00:11:58.000]  你試一下
[00:11:58.000 --> 00:12:01.000]  人怎能夠明白自己的道路
[00:12:01.000 --> 00:12:04.000]  所以才說神求你指引我
[00:12:04.000 --> 00:12:05.000]  行當行的路
[00:12:05.000 --> 00:12:07.000]  你的話是我腳前的燈
[00:12:07.000 --> 00:12:10.000]  路上的光
[00:12:10.000 --> 00:12:12.000]  新人要行生命之道
[00:12:12.000 --> 00:12:13.000]  行光明大道
[00:12:13.000 --> 00:12:16.000]  越行越明的話
[00:12:16.000 --> 00:12:19.000]  到將來不會後悔的話
[00:12:19.000 --> 00:12:20.000]  弟兄姊妹
[00:12:20.000 --> 00:12:23.000]  你必須將你的主權交給神
[00:12:23.000 --> 00:12:27.000]  留心每一步
[00:12:27.000 --> 00:12:30.000]  因為你的生命
[00:12:30.000 --> 00:12:32.000]  上帝給的你
[00:12:32.000 --> 00:12:35.000]  你自己可以在此指揮
[00:12:35.000 --> 00:12:37.000]  上帝不是用你的電腦
[00:12:37.000 --> 00:12:38.000]  按你的制約去做
[00:12:38.000 --> 00:12:39.000]  不
[00:12:39.000 --> 00:12:40.000]  你信了耶穌之後
[00:12:40.000 --> 00:12:41.000]  你要為非作歹
[00:12:41.000 --> 00:12:44.000]  上帝不會兜巴升你
[00:12:44.000 --> 00:12:45.000]  如果兜巴升你
[00:12:45.000 --> 00:12:47.000]  你有福
[00:12:47.000 --> 00:12:49.000]  祂讓你做
[00:12:49.000 --> 00:12:50.000]  大衛要犯罪
[00:12:50.000 --> 00:12:52.000]  上帝讓他犯
[00:12:52.000 --> 00:12:55.000]  這就是自由
[00:12:55.000 --> 00:12:57.000]  如果上帝
[00:12:57.000 --> 00:13:00.000]  耶和華當大衛看到第一眼的時候
[00:13:00.000 --> 00:13:02.000]  上帝馬上叫他瞎了
[00:13:02.000 --> 00:13:04.000]  那大衛就很幸運了
[00:13:04.000 --> 00:13:05.000]  沒有啊
[00:13:05.000 --> 00:13:07.000]  他還看下去
[00:13:07.000 --> 00:13:09.000]  看到最後不但看
[00:13:09.000 --> 00:13:11.000]  還請他入宮
[00:13:11.000 --> 00:13:14.000]  接著一步步第二件事
[00:13:14.000 --> 00:13:16.000]  設計殺人
[00:13:16.000 --> 00:13:20.000]  上帝給他自由
[00:13:20.000 --> 00:13:22.000]  請弟兄姊妹聽到
[00:13:22.000 --> 00:13:23.000]  小心一點
[00:13:23.000 --> 00:13:25.000]  這樣都可以
[00:13:25.000 --> 00:13:27.000]  這樣就好了
[00:13:27.000 --> 00:13:29.000]  後果自負
[00:13:29.000 --> 00:13:32.000]  上帝赦免他的罪
[00:13:32.000 --> 00:13:34.000]  如果自己家庭不幸
[00:13:34.000 --> 00:13:35.000]  不是不幸
[00:13:35.000 --> 00:13:37.000]  是慘劇
[00:13:37.000 --> 00:13:39.000]  兒子殺兒子
[00:13:39.000 --> 00:13:42.000]  兒子和女兒搞出事
[00:13:42.000 --> 00:13:46.000]  報應啊
[00:13:46.000 --> 00:13:48.000]  但是赦免他的罪
[00:13:48.000 --> 00:13:49.000]  為什麼?
[00:13:49.000 --> 00:13:51.000]  他悔改
[00:13:51.000 --> 00:13:53.000]  今時今日
[00:13:53.000 --> 00:13:54.000]  人的腳步
[00:13:54.000 --> 00:13:56.000]  如果不是耶和華所定
[00:13:56.000 --> 00:13:59.000]  要不魔鬼幫你定
[00:13:59.000 --> 00:14:00.000]  如果你不讓魔鬼定
[00:14:00.000 --> 00:14:02.000]  誰來定?
[00:14:02.000 --> 00:14:04.000]  誰來定?
[00:14:04.000 --> 00:14:06.000]  自己定
[00:14:06.000 --> 00:14:08.000]  這樣就自負盈虧了
[00:14:08.000 --> 00:14:10.000]  弟兄姊妹
[00:14:10.000 --> 00:14:12.000]  自己謹慎小心
[00:14:12.000 --> 00:14:17.000]  你敢不敢定自己的腳步?
[00:14:17.000 --> 00:14:18.000]  依靠上帝的人
[00:14:18.000 --> 00:14:20.000]  是要將主權交給上帝
[00:14:20.000 --> 00:14:22.000]  祈禱是投降
[00:14:22.000 --> 00:14:23.000]  扯白旗
[00:14:23.000 --> 00:14:25.000]  主人你定我的事
[00:14:25.000 --> 00:14:31.000]  不是主人你跟我做事
[00:14:31.000 --> 00:14:34.000]  今日求主讓我們能夠透過神的話語
[00:14:34.000 --> 00:14:37.000]  謹慎行事
[00:14:37.000 --> 00:14:39.000]  除了行之外
[00:14:39.000 --> 00:14:40.000]  還有一樣東西
[00:14:40.000 --> 00:14:41.000]  我們需要謹慎的
[00:14:41.000 --> 00:14:44.000]  傳道書第五章第二節說
[00:14:44.000 --> 00:14:46.000]  在神面前
[00:14:46.000 --> 00:14:47.000]  留心啊
[00:14:47.000 --> 00:14:49.000]  這是對神的兒女說的
[00:14:49.000 --> 00:14:50.000]  你沒有神的人
[00:14:50.000 --> 00:14:51.000]  有偶像的人
[00:14:51.000 --> 00:14:53.000]  不適合聽的
[00:14:53.000 --> 00:14:55.000]  不可以心急發言
[00:14:55.000 --> 00:14:56.000]  因為神在天上
[00:14:56.000 --> 00:14:58.000]  你在地上
[00:14:58.000 --> 00:15:02.000]  所以下面怎麼說?
[00:15:02.000 --> 00:15:04.000]  少說一點
[00:15:04.000 --> 00:15:07.000]  不要說那麼多
[00:15:07.000 --> 00:15:09.000]  叫你少說
[00:15:09.000 --> 00:15:12.000]  更加叫你少傳一點
[00:15:12.000 --> 00:15:15.000]  除了適當的時間
[00:15:15.000 --> 00:15:17.000]  適當傳神的話語之外
[00:15:17.000 --> 00:15:19.000]  不要將你收到的資訊
[00:15:19.000 --> 00:15:22.000]  不斷地丟出去
[00:15:22.000 --> 00:15:24.000]  為什麼?
[00:15:24.000 --> 00:15:27.000]  你丟出去當然要傳
[00:15:27.000 --> 00:15:30.000]  你學習到我們要謹慎行事
[00:15:30.000 --> 00:15:32.000]  用腦想一想
[00:15:32.000 --> 00:15:35.000]  然後這樣你才可以
[00:15:35.000 --> 00:15:38.000]  神給你自由去指揮你的生命
[00:15:38.000 --> 00:15:40.000]  是為神而活
[00:15:40.000 --> 00:15:42.000]  有聖經用一個字叫
[00:15:42.000 --> 00:15:45.000]  Live Wisely
[00:15:45.000 --> 00:15:49.000]  活得聰明一點
[00:15:49.000 --> 00:15:53.000]  你覺不覺得有些人活得不聰明?
[00:15:53.000 --> 00:15:56.000]  如果你星期日早上
[00:15:56.000 --> 00:15:58.000]  早一點來
[00:15:58.000 --> 00:15:59.000]  大概六點多
[00:15:59.000 --> 00:16:00.000]  七點鐘左右
[00:16:00.000 --> 00:16:02.000]  有東西看的
[00:16:02.000 --> 00:16:03.000]  不是這裡
[00:16:03.000 --> 00:16:05.000]  是這條街
[00:16:05.000 --> 00:16:07.000]  還有後面有東西看
[00:16:07.000 --> 00:16:08.000]  真的
[00:16:08.000 --> 00:16:09.000]  我試過幾次
[00:16:09.000 --> 00:16:10.000]  有輛車停在後面
[00:16:10.000 --> 00:16:12.000]  我坐在車裡面看著一幕
[00:16:12.000 --> 00:16:18.000]  幾個青年
[00:16:18.000 --> 00:16:19.000]  有機會又哭
[00:16:19.000 --> 00:16:21.000]  不知道幹什麼
[00:16:21.000 --> 00:16:23.000]  我忍不住
[00:16:23.000 --> 00:16:26.000]  我要不要報警
[00:16:26.000 --> 00:16:29.000]  他叫我叔叔伯伯
[00:16:29.000 --> 00:16:31.000]  叔叔伯伯不用了
[00:16:31.000 --> 00:16:33.000]  很斯文
[00:16:33.000 --> 00:16:35.000]  他到底為了什麼?
[00:16:35.000 --> 00:16:38.000]  那個女孩想生想死
[00:16:38.000 --> 00:16:39.000]  我也不知道發生什麼事
[00:16:39.000 --> 00:16:41.000]  我真的很想幫他
[00:16:41.000 --> 00:16:42.000]  他說不用了
[00:16:42.000 --> 00:16:43.000]  他真的很客氣
[00:16:43.000 --> 00:16:44.000]  對不起
[00:16:44.000 --> 00:16:45.000]  對不起
[00:16:45.000 --> 00:16:46.000]  吵著你
[00:16:46.000 --> 00:16:47.000]  我想他沒有吵著我
[00:16:47.000 --> 00:16:49.000]  不過我只是想幫他
[00:16:49.000 --> 00:16:51.000]  所以今天的世代
[00:16:51.000 --> 00:16:53.000]  弟兄姊妹求主幫助我們
[00:16:53.000 --> 00:16:56.000]  能夠謹慎行事
[00:16:56.000 --> 00:16:58.000]  不要像無知的人
[00:16:58.000 --> 00:16:59.000]  對不起
[00:16:59.000 --> 00:17:00.000]  這些字眼用出來
[00:17:00.000 --> 00:17:02.000]  你覺得很侮辱性
[00:17:02.000 --> 00:17:03.000]  無知
[00:17:03.000 --> 00:17:04.000]  他下面一句話
[00:17:04.000 --> 00:17:06.000]  要像智慧人
[00:17:06.000 --> 00:17:08.000]  請問我們中間
[00:17:08.000 --> 00:17:13.000]  你認不認自己是智慧人?
[00:17:13.000 --> 00:17:14.000]  不敢認?
[00:17:14.000 --> 00:17:16.000]  又想認又不敢認?
[00:17:16.000 --> 00:17:18.000]  如果照聖經給的標準
[00:17:18.000 --> 00:17:20.000]  什麼叫智慧人?
[00:17:20.000 --> 00:17:22.000]  用這個標準最好
[00:17:22.000 --> 00:17:23.000]  哪些人有智慧?
[00:17:23.000 --> 00:17:24.000]  你自己說給我聽
[00:17:24.000 --> 00:17:27.000]  不要我說了
[00:17:27.000 --> 00:17:29.000]  什麼?
[00:17:29.000 --> 00:17:32.000]  什麼叫敬畏耶和華?
[00:17:32.000 --> 00:17:36.000]  不要被這些聖經字眼騙了你
[00:17:36.000 --> 00:17:39.000]  要怕耶和華
[00:17:39.000 --> 00:17:42.000]  要怕這位耶穌
[00:17:42.000 --> 00:17:45.000]  你怕不怕?
[00:17:45.000 --> 00:17:47.000]  不要被他
[00:17:47.000 --> 00:17:49.000]  我不敢說下去
[00:17:49.000 --> 00:17:51.000]  我再說一次見證給你聽
[00:17:51.000 --> 00:17:54.000]  我家的電視機
[00:17:54.000 --> 00:17:56.000]  弄了一個無線
[00:17:56.000 --> 00:17:57.000]  有線台不是無線
[00:17:57.000 --> 00:17:58.000]  有線台
[00:17:58.000 --> 00:18:00.000]  裝修之後要拆掉
[00:18:00.000 --> 00:18:01.000]  他不懂得弄
[00:18:01.000 --> 00:18:03.000]  叫哥哥來幫忙
[00:18:03.000 --> 00:18:04.000]  來到之後
[00:18:04.000 --> 00:18:05.000]  我就多問他
[00:18:05.000 --> 00:18:08.000]  為什麼我給了錢有線電視
[00:18:08.000 --> 00:18:11.000]  為什麼要我打密碼呢?
