
[00:00:00.000 --> 00:00:02.000]  各位電影姊妹 早安
[00:05:52.000 --> 00:05:53.800]  如果你今天有多些恩賜
[00:05:53.800 --> 00:05:57.000]  神給你機會受多些訓練
[00:05:57.000 --> 00:05:58.400]  有多些學位
[00:05:58.400 --> 00:06:00.000]  多些時間
[00:06:00.000 --> 00:06:01.400]  多些淨錢
[00:06:01.400 --> 00:06:03.000]  讓人更加健康
[00:06:03.000 --> 00:06:06.200]  讓人有更加少的家庭擔子
[00:06:06.200 --> 00:06:08.400]  神就會要求你服侍多些
[00:06:08.400 --> 00:06:14.400]  我們來看看約西亞王的榜樣和領導
[00:06:15.400 --> 00:06:18.400]  《獵王記下》第十三章一至二十五節
[00:06:18.400 --> 00:06:20.800]  也說到他的榜樣和領導
[00:06:20.800 --> 00:06:22.000]  因為經文比較長
[00:06:22.000 --> 00:06:23.200]  我們就不詳細看了
[00:06:23.200 --> 00:06:27.200]  讓我撮腰和大家看看
[00:06:27.200 --> 00:06:29.800]  第三至第七節說到
[00:06:29.800 --> 00:06:32.600]  約西亞王有甚麼政績呢
[00:06:32.600 --> 00:06:34.200]  就是重修聖殿
[00:06:34.200 --> 00:06:35.600]  重修耶和華聖殿
[00:06:35.600 --> 00:06:39.800]  第四至二十節說到他掃除偶像
[00:06:39.800 --> 00:06:41.400]  剷除扮偶像的事情
[00:06:42.200 --> 00:06:44.800]  第二十四節說到他掃除邪術
[00:06:44.800 --> 00:06:48.200]  二十三章第二十一至二十三節
[00:06:48.200 --> 00:06:49.800]  說到他帶領以色列百姓
[00:06:49.800 --> 00:06:52.000]  以色列百姓重修如月節
[00:06:52.000 --> 00:06:56.000]  約西亞王對神完全信服
[00:06:56.000 --> 00:06:57.600]  和委身服侍
[00:06:57.600 --> 00:06:59.800]  我們特別看看第二十五節
[00:06:59.800 --> 00:07:01.400]  二十三章第二十五節
[00:07:01.400 --> 00:07:04.000]  請大家和我一起讀出
[00:07:04.000 --> 00:07:06.400]  在約西亞以前
[00:07:06.400 --> 00:07:09.600]  沒有王將他盡心盡性
[00:07:09.600 --> 00:07:12.000]  盡力地歸向耶和華
[00:07:12.400 --> 00:07:14.800]  進行摩西的一切律法
[00:07:14.800 --> 00:07:19.000]  在他以後也沒有興起一個王將他
[00:07:19.000 --> 00:07:23.000]  大衛和希西加都是好的皇帝
[00:07:23.000 --> 00:07:27.600]  但約西亞特別得到神的讚賞
[00:07:27.600 --> 00:07:31.200]  神說在他以前沒有一個王像他一樣
[00:07:31.200 --> 00:07:34.000]  在他以後也沒有一個王像他一樣
[00:07:34.000 --> 00:07:36.800]  為何他獲得神特別的讚賞呢
[00:07:36.800 --> 00:07:40.000]  原因在於他處身的時代
[00:07:40.800 --> 00:07:43.800]  是一個很邪惡、拜偶像、不道德的世代
[00:07:43.800 --> 00:07:47.400]  但他仍然能夠敬畏神、尊重神的律法
[00:07:47.400 --> 00:07:50.600]  他處身在一個不尋常的世代
[00:07:50.600 --> 00:07:53.200]  而在這樣的時代背景下
[00:07:53.200 --> 00:07:55.800]  他的敬虔顯得不尋常
[00:07:55.800 --> 00:07:59.600]  就好像約伯在他的苦難當中
[00:07:59.600 --> 00:08:03.200]  仍然能夠堅心地相信神、倚靠神
[00:08:03.200 --> 00:08:08.000]  和我們在平順的日子裏相信倚靠
[00:08:08.000 --> 00:08:10.000]  是否顯得約伯的信心
[00:08:10.400 --> 00:08:11.400]  很不尋常
[00:08:11.400 --> 00:08:15.600]  大衛比約西亞有更大的功績
[00:08:15.600 --> 00:08:19.400]  他打江山,又大發熱心
[00:08:19.400 --> 00:08:21.000]  為耶和華興建聖殿
[00:08:21.000 --> 00:08:24.800]  儲了大筆錢讓他的兒子所羅門興建聖殿
[00:08:24.800 --> 00:08:27.800]  但大衛不比約西亞更好
[00:08:27.800 --> 00:08:31.000]  因為約西亞比大衛更加衛生
[00:08:31.000 --> 00:08:36.000]  我們看《列王記》第22章15至20節
[00:08:36.000 --> 00:08:37.000]  一起讀吧
[00:08:37.200 --> 00:08:43.000]  「他對他們說:耶和華以色列的神如此說:
[00:08:43.000 --> 00:08:47.600]  你們可以回覆那差遣你們來見我的人說:
[00:08:47.600 --> 00:08:49.400]  耶和華如此說:
[00:08:49.400 --> 00:08:53.800]  我必照著猶大王所讀那書上的一切話
[00:08:53.800 --> 00:08:57.600]  降和於這地和其上的居民
[00:08:57.600 --> 00:09:02.400]  因為他們離棄我,向別神燒香
[00:09:02.400 --> 00:09:06.000]  用他們手所作的惹我發怒
[00:09:06.400 --> 00:09:11.600]  所以我的憤怒必向這地發作,總不止息
[00:09:11.600 --> 00:09:17.600]  然而差遣你們來求問耶和華的猶大王
[00:09:17.600 --> 00:09:21.000]  你們要這樣回覆他說:
[00:09:21.000 --> 00:09:25.000]  耶和華以色列的神如此說:
[00:09:25.000 --> 00:09:27.800]  至於你所聽見的話
[00:09:27.800 --> 00:09:33.200]  就是聽見我指著這地和其上的居民所說
[00:09:33.600 --> 00:09:38.400]  要使這地變為荒場,民受咒咒的話
[00:09:38.400 --> 00:09:40.600]  你便心裡敬服
[00:09:40.600 --> 00:09:46.000]  在我面前自卑,撕裂衣服,向我哭泣
[00:09:46.000 --> 00:09:48.400]  因此我應允了你
[00:09:48.400 --> 00:09:51.400]  這是我耶和華說的
[00:09:51.400 --> 00:09:57.600]  我必使你平平安安的歸到墳墓你列祖那裡
[00:09:57.600 --> 00:10:01.200]  我要降與這地的一切災禍
[00:10:01.600 --> 00:10:04.200]  你也不至親眼看見
[00:10:04.200 --> 00:10:07.200]  他們便回覆王去了
[00:10:07.200 --> 00:10:12.800]  神已經預言到猶大的地方和居民
[00:10:12.800 --> 00:10:17.400]  一定會因為離棄神而遭受災禍,遭受審判
[00:10:17.400 --> 00:10:19.400]  使神的憤怒發作
[00:10:19.400 --> 00:10:23.400]  但神應許約西亞自己會平平安安
[00:10:23.400 --> 00:10:31.000]  壽終正寢,也不至於親眼經歷這些災禍的來臨
[00:10:31.800 --> 00:10:36.800]  雖然約西亞知道神的懲罰一定會臨到
[00:10:36.800 --> 00:10:40.600]  我們在第23章第1節開始說到
[00:10:40.600 --> 00:10:44.000]  雖然約西亞知道神的懲罰一定會臨到猶大
[00:10:44.000 --> 00:10:48.600]  而自己又可以平平安安死去,可以埋葬
[00:10:48.600 --> 00:10:51.800]  但約西亞沒有袖手旁觀
[00:10:51.800 --> 00:10:54.800]  或者很絕望地等待這些事情的發生
[00:10:54.800 --> 00:10:59.800]  而是盡力幫助猶大的百姓恢復對耶和華的敬拜
[00:11:00.200 --> 00:11:05.400]  它是盡了本份,延後了神的審判臨到
[00:11:05.400 --> 00:11:08.600]  我想到我們今天處身這個社會
[00:11:08.600 --> 00:11:12.600]  我們見到很多罪惡、不公平的事情
[00:11:12.600 --> 00:11:17.600]  我們知道神一定會懲罰這些罪惡
[00:11:17.600 --> 00:11:21.400]  而我們這群基督徒因為認識神
[00:11:21.400 --> 00:11:24.000]  我們知道神不許予這些事情
[00:11:24.000 --> 00:11:26.200]  所以我們沒有犯相同的罪
[00:11:26.200 --> 00:11:29.200]  也不會受到懲罰
[00:11:30.400 --> 00:11:33.400]  但我們是否就這樣袖手旁觀
[00:11:33.400 --> 00:11:36.200]  而不去阻止罪惡的發生呢?
[00:11:36.200 --> 00:11:41.800]  我們看了約西亞王的榜樣和領導
[00:11:41.800 --> 00:11:45.400]  讓我們看看我們做主忠心的僕人
[00:11:45.400 --> 00:11:47.800]  作為百姓的立場應該是怎樣呢?
[00:11:47.800 --> 00:11:54.200]  請大家看聶王記下第21章1至9節
[00:11:54.800 --> 00:12:02.800]  聶王記下第21章1至9節
[00:12:02.800 --> 00:12:07.000]  我們一起讀,找到了嗎?
[00:12:07.000 --> 00:12:11.800]  馬拿西登基的時候年十二歲
[00:12:11.800 --> 00:12:15.200]  在耶路撒冷作王五十五年
[00:12:15.200 --> 00:12:17.800]  他母親名叫歇西巴
[00:12:17.800 --> 00:12:22.000]  馬拿西行耶和華眼中看為惡的事
[00:12:22.400 --> 00:12:25.400]  效法耶和華在以色列人面前
[00:12:25.400 --> 00:12:29.400]  趕出的外邦人所行可憎的事
[00:12:29.400 --> 00:12:34.400]  重新建築他父歇西加所毀壞的幽壇
[00:12:34.400 --> 00:12:36.400]  猶為巴力竹壇
[00:12:36.400 --> 00:12:38.400]  作亞瑟拉像
[00:12:38.400 --> 00:12:41.800]  效法以色列王阿哈所行的
[00:12:41.800 --> 00:12:45.200]  且敬拜侍奉天上的萬象
[00:12:45.200 --> 00:12:48.000]  在耶和華電雨中竹壇
[00:12:48.000 --> 00:12:51.000]  耶和華曾指著這段說
[00:12:51.400 --> 00:12:54.200]  「我必立我的名在耶路撒冷」
[00:12:54.200 --> 00:12:57.400]  他在耶和華電的兩院中
[00:12:57.400 --> 00:12:59.800]  為天上的萬象竹壇
[00:12:59.800 --> 00:13:02.600]  並使他的兒子經火
[00:13:02.600 --> 00:13:05.200]  觀笑,用法術
[00:13:05.200 --> 00:13:08.000]  立交鬼的,和行巫術的
[00:13:08.000 --> 00:13:11.600]  多行耶和華眼中看為惡的事
[00:13:11.600 --> 00:13:13.600]  惹動他的怒氣
[00:13:13.600 --> 00:13:17.600]  又在殿內立挑剔的亞瑟拉像
[00:13:18.000 --> 00:13:22.400]  耶和華曾對大衛和他兒子索羅門說
[00:13:22.400 --> 00:13:25.000]  「我在以色列眾支派中
[00:13:25.000 --> 00:13:28.200]  所選擇的耶路撒冷和這殿
[00:13:28.200 --> 00:13:31.200]  必立我的名,直到永遠
[00:13:31.200 --> 00:13:33.800]  以色列人若謹守遵行
[00:13:33.800 --> 00:13:36.200]  我一切所吩咐他們的
[00:13:36.200 --> 00:13:40.600]  和我僕人摩西所吩咐他們的一切律法
[00:13:40.600 --> 00:13:42.400]  我就不再使他們
[00:13:42.400 --> 00:13:46.400]  難而離開我所賜給他們列祖之地」
[00:13:47.000 --> 00:13:48.600]  他們卻不聽從
[00:13:48.600 --> 00:13:51.200]  馬拿西引誘他們行惡
[00:13:51.200 --> 00:13:54.000]  比耶和華在以色列人面前
[00:13:54.000 --> 00:13:56.200]  所滅的列國更甚
[00:13:56.200 --> 00:13:58.400]  在這段經文中我們看到
[00:13:58.400 --> 00:14:01.200]  馬拿西的罪,派偶像
[00:14:01.200 --> 00:14:04.000]  甚至在耶和華的殿內
[00:14:04.000 --> 00:14:06.400]  起偶像的祭壇
[00:14:06.400 --> 00:14:09.000]  藐視耶和華的吩咐
[00:14:09.000 --> 00:14:11.400]  引誘以色列人行惡
[00:14:11.400 --> 00:14:14.000]  甚至在第十六節說到
[00:14:14.000 --> 00:14:16.800]  馬拿西行耶和華眼中看為惡的事
[00:14:17.200 --> 00:14:18.800]  使猶大人陷在罪裡
[00:14:18.800 --> 00:14:21.000]  又流許多無辜人的血
[00:14:21.000 --> 00:14:23.200]  充滿了耶路撒冷
[00:14:23.200 --> 00:14:25.600]  還使用暴力,使人流血
[00:14:25.600 --> 00:14:30.800]  相傳以塞亞先知也是被馬拿西所殺
[00:14:30.800 --> 00:14:34.600]  但是馬拿西有那麼多罪惡
[00:14:34.600 --> 00:14:38.200]  百姓是否有責任呢?
[00:14:38.200 --> 00:14:41.600]  在《撒慕爾記》上第八章
[00:14:41.600 --> 00:14:43.400]  告訴我們知道
[00:14:43.400 --> 00:14:46.400]  當時以色列人有一個政制的改變
[00:14:46.600 --> 00:14:48.000]  本來是一個事司的時代
[00:14:48.000 --> 00:14:49.600]  《撒慕爾記》上第八章說到
[00:14:49.600 --> 00:14:51.600]  撒慕爾當時是做事司的
[00:14:51.600 --> 00:14:54.800]  但是那群以色列人求立王
[00:14:54.800 --> 00:14:57.800]  有一個君王統治的制度
[00:14:57.800 --> 00:15:00.400]  這是由人民要求達成的
[00:15:00.400 --> 00:15:05.600]  這個制度由他們要求達成的
[00:15:05.600 --> 00:15:08.000]  但是他們有沒有繼續看著
[00:15:08.000 --> 00:15:09.200]  如何發展呢?
[00:15:09.200 --> 00:15:14.200]  在《新聞記》第十七章
[00:15:14.200 --> 00:15:15.800]  十四至二十節
[00:15:16.800 --> 00:15:19.400]  記載到神對立王的指示
[00:15:19.400 --> 00:15:21.400]  你要立什麼人做王呢?
[00:15:21.400 --> 00:15:23.200]  聖經有說
[00:15:23.200 --> 00:15:24.000]  很奇妙
[00:15:24.000 --> 00:15:26.200]  剛才說到《撒慕爾記》上第八章
[00:15:26.200 --> 00:15:27.800]  以色列人要求立王
[00:15:27.800 --> 00:15:29.000]  當時是事司時代
[00:15:29.000 --> 00:15:30.600]  已經出了埃及很久
[00:15:30.600 --> 00:15:31.600]  進入了迦南地
[00:15:31.600 --> 00:15:33.600]  還在事司統治的時候
[00:15:33.600 --> 00:15:35.400]  但是在《新聞記》的時候
[00:15:35.400 --> 00:15:37.800]  即是以色列人還在出埃及的過程
[00:15:37.800 --> 00:15:39.000]  這個階段的時候
[00:15:39.000 --> 00:15:40.600]  神已經定規了
[00:15:40.600 --> 00:15:44.200]  「到了耶和華你神所賜你的地
[00:15:45.000 --> 00:15:47.400]  得了那地居住的時候
[00:15:47.400 --> 00:15:49.800]  若說我要立王治理我
[00:15:49.800 --> 00:15:51.400]  將四圍的國一樣
[00:15:51.400 --> 00:15:55.600]  你總要立耶和華你神所揀選的人為王
[00:15:55.600 --> 00:15:58.200]  必從你弟兄中立一人為王
[00:15:58.200 --> 00:16:01.000]  不可立你弟兄以外的人為王」
[00:16:01.000 --> 00:16:04.200]  即是說要立王就不可以有外國護照了
[00:16:04.200 --> 00:16:07.400]  「只是王不可為自己加添馬匹
[00:16:07.400 --> 00:16:10.200]  也不可使百姓回埃及去
[00:16:10.200 --> 00:16:11.600]  不可以讓他們做奴僕
[00:16:11.600 --> 00:16:13.600]  為要加添他的馬匹
[00:16:14.000 --> 00:16:15.800]  因耶和華曾吩咐你們說
[00:16:15.800 --> 00:16:17.400]  不可再回那條路去」
[00:16:17.400 --> 00:16:19.400]  這個王要很愛國
[00:16:19.400 --> 00:16:21.800]  他不可以帶領以色列人走回以前的路
[00:16:21.800 --> 00:16:24.000]  為了自己要加添馬匹
[00:16:24.000 --> 00:16:26.600]  「他也不可為自己多立妃嬪
[00:16:26.600 --> 00:16:28.400]  恐怕他的心偏邪
[00:16:28.400 --> 00:16:30.600]  也不可為自己多積金銀
[00:16:30.600 --> 00:16:32.800]  他登了國位
[00:16:32.800 --> 00:16:36.800]  就要將祭司利美人面前的這律法書」
[00:16:36.800 --> 00:16:39.400]  就是當時摩西傳音給他們的
[00:16:39.400 --> 00:16:41.000]  「為自己抄錄一本
[00:16:41.600 --> 00:16:44.200]  存在他那裡要平生重讀
[00:16:44.200 --> 00:16:46.600]  好學習敬畏耶和華他的神
[00:16:46.600 --> 00:16:50.200]  謹守遵行這律法書上的一切言語
[00:16:50.200 --> 00:16:51.600]  和這些律例」
[00:16:51.600 --> 00:16:53.800]  就算做王也要守法的
[00:16:53.800 --> 00:16:54.800]  法治的
[00:16:54.800 --> 00:16:58.400]  「免得他向弟兄心高氣傲
[00:16:58.400 --> 00:16:59.400]  偏左偏右
[00:16:59.400 --> 00:17:01.200]  來了得這誡名
[00:17:01.200 --> 00:17:03.200]  這樣他和他的子孫
[00:17:03.200 --> 00:17:05.000]  便可在以色列中
[00:17:05.000 --> 00:17:07.200]  在國位上年長日久」
[00:17:07.200 --> 00:17:09.800]  這裡說到有關立王的指示
[00:17:10.600 --> 00:17:11.600]  這群百姓
[00:17:11.600 --> 00:17:14.000]  他們是在自願的情況下
[00:17:14.000 --> 00:17:15.000]  受到引誘的
[00:17:15.000 --> 00:17:17.800]  聖經沒有記載馬拿西
[00:17:17.800 --> 00:17:19.800]  好像尼保格尼薩王那樣
[00:17:19.800 --> 00:17:21.000]  「你如果不拜牛掌
[00:17:21.000 --> 00:17:23.200]  我就扔你進火窯燒死你
[00:17:23.200 --> 00:17:24.600]  扔你進獅子坑
[00:17:24.600 --> 00:17:25.600]  讓獅子咬死你」
[00:17:25.600 --> 00:17:26.200]  沒有
[00:17:26.200 --> 00:17:28.600]  馬拿西是引誘這些百姓
[00:17:28.600 --> 00:17:30.600]  這些百姓
[00:17:30.600 --> 00:17:33.200]  為何會在自願的情況下受到誘惑呢?
[00:17:33.200 --> 00:17:35.000]  其實做老百姓
[00:17:35.000 --> 00:17:37.200]  不一定要被當權者愚弄
[00:17:37.800 --> 00:17:40.800]  皇帝要百姓去拜牛掌
[00:17:40.800 --> 00:17:42.600]  上帝的百姓
[00:17:42.600 --> 00:17:45.200]  不應該跟從去拜牛掌
[00:17:45.200 --> 00:17:49.000]  我們看到馬拿西的罪是一個進程
[00:17:49.000 --> 00:17:52.400]  馬拿西統治了猶太國五十五年
[00:17:52.400 --> 00:17:54.200]  在五十五年裏面
[00:17:54.200 --> 00:17:56.400]  他令到猶太國很腐敗
[00:17:56.400 --> 00:17:58.400]  又不道德又拜牛掌
[00:17:58.400 --> 00:18:01.800]  當馬拿西開始重新建築
[00:18:01.800 --> 00:18:04.800]  他的父親希西加王所毀壞的幽壇
[00:18:04.800 --> 00:18:06.600]  去建立這些牛掌的時候
[00:18:06.600 --> 00:18:07.600]  是一段時間
[00:18:08.800 --> 00:18:11.800]  神的子民在容忍這件事發生
[00:18:11.800 --> 00:18:14.800]  甚至可能慢慢推介拜牛掌
[00:18:14.800 --> 00:18:16.000]  去宣傳這件事
[00:18:16.000 --> 00:18:18.400]  可能支持一下
[00:18:18.400 --> 00:18:19.600]  捐一下錢
[00:18:19.600 --> 00:18:21.400]  因為建這些牛掌
[00:18:21.400 --> 00:18:22.600]  建這些祭壇要錢的
[00:18:22.600 --> 00:18:26.400]  以致令到敬拜真神逐漸減少
[00:18:26.400 --> 00:18:30.200]  慢慢敬拜真神的人反而受到迫害
[00:18:30.200 --> 00:18:32.800]  最終就帶來神的審判
[00:18:32.800 --> 00:18:35.600]  這些百姓沒有留心
[00:18:37.000 --> 00:18:38.000]  沒有關注到
[00:18:38.000 --> 00:18:40.600]  他們的文化方向轉變了
[00:18:40.600 --> 00:18:44.600]  由榮耀神變成榮耀偶像
