
[00:00:00.000 --> 00:00:01.540]  有一間大酒店
[00:02:09.080 --> 00:02:12.120]  全然地爲我們的罪釘在十字架上
[00:02:12.120 --> 00:02:13.920]  並且從水裏面復活
[00:02:13.920 --> 00:02:16.920]  我們這一班蒙恩得救的人
[00:02:16.920 --> 00:02:20.040]  又應該怎麼來回報上帝這份恩情呢
[00:02:20.040 --> 00:02:23.080]  今天很希望透過貼上羅維加前書第一章
[00:02:23.080 --> 00:02:26.240]  一到第十節就是整章第一章
[00:02:26.240 --> 00:02:29.640]  很希望能夠跟大家來思想這個問題
[00:02:29.640 --> 00:02:33.000]  既然耶穌基督全然地爲你和我
[00:02:33.000 --> 00:02:36.000]  那我們又怎麼回應祂呢
[00:02:36.000 --> 00:02:38.000]  貼上羅維加城
[00:02:38.000 --> 00:02:40.280]  其實你當它好像香港一樣
[00:02:40.280 --> 00:02:41.920]  是一個大都會
[00:02:41.920 --> 00:02:47.920]  在當時的阿蓋亞和馬其頓這一帶的地方
[00:02:47.920 --> 00:02:50.120]  是一個很出名的城市
[00:02:50.120 --> 00:02:52.680]  當保羅在第二次宣教旅程的時候
[00:02:52.680 --> 00:02:55.760]  他領受了上帝一個特別的異象
[00:02:55.760 --> 00:02:57.280]  就是一個馬其頓的異象
[00:02:57.280 --> 00:02:59.680]  他從亞洲去到歐洲
[00:02:59.680 --> 00:03:03.080]  踏入歐洲的第二站就是貼上羅維加城
[00:03:03.080 --> 00:03:06.080]  在《時評傳》第十六章告訴我們
[00:03:06.080 --> 00:03:10.080]  保羅在貼上羅維加逗留了三個安息日
[00:03:10.080 --> 00:03:12.760]  我們相信他有三個多星期
[00:03:12.760 --> 00:03:14.160]  在這個城市裏面
[00:03:14.160 --> 00:03:17.600]  在會堂當中來到傳講福音
[00:03:17.600 --> 00:03:19.800]  來見證耶穌就是基督
[00:03:20.320 --> 00:03:24.800]  聖經說那裏有很多猶太人
[00:03:24.800 --> 00:03:26.640]  也有一些外邦人
[00:03:26.640 --> 00:03:28.000]  有一些希臘人
[00:03:28.000 --> 00:03:30.320]  有一些敬虔的婦女
[00:03:30.320 --> 00:03:32.400]  他們因着保羅的教導
[00:03:32.400 --> 00:03:34.080]  接受了耶穌做救主
[00:03:34.080 --> 00:03:38.880]  保羅正是很希望繼續幫助這個初成立的教會
[00:03:38.880 --> 00:03:40.560]  這羣初信的弟兄姊妹
[00:03:40.560 --> 00:03:42.160]  建立他們的時候
[00:03:42.160 --> 00:03:45.200]  但是他遇到一個很大的困難
[00:03:45.200 --> 00:03:49.880]  就是那些在菲律比反對他的猶太人
[00:03:49.880 --> 00:03:53.520]  帶着很多匪徒來攻擊保羅
[00:03:53.520 --> 00:03:55.960]  於是保羅沒辦法留在貼上羅維加
[00:03:55.960 --> 00:04:00.520]  他就要離開並且去到比利亞另外一個城市
[00:04:00.520 --> 00:04:02.480]  但是那些匪徒繼續追
[00:04:02.480 --> 00:04:04.160]  那些猶太人繼續攻擊
[00:04:04.160 --> 00:04:05.480]  於是沒辦法
[00:04:05.480 --> 00:04:09.560]  保羅唯有很倉促地坐船去到雅典
[00:04:09.560 --> 00:04:12.480]  然後最後輾轉去到哥倫多
[00:04:12.480 --> 00:04:14.480]  當他能夠停留在哥倫多的時候
[00:04:14.480 --> 00:04:20.480]  他就想念他逗留了三個多星期的貼上羅維加的教會
[00:04:20.480 --> 00:04:21.600]  他們的信徒
[00:04:21.600 --> 00:04:23.360]  這些初信的弟兄姊妹
[00:04:23.360 --> 00:04:25.320]  究竟他們的情況是怎麼樣
[00:04:25.320 --> 00:04:28.360]  很想寫信來關心他們
[00:04:28.360 --> 00:04:29.360]  鼓勵他們
[00:04:29.360 --> 00:04:32.800]  所以今天我們手裏拿着的貼上羅維加的前書
[00:04:32.800 --> 00:04:36.240]  就是保羅在哥倫多城那裏寫的一封信
[00:04:36.240 --> 00:04:38.240]  給貼上羅維加教會
[00:04:38.240 --> 00:04:39.440]  讓我們打開聖經
[00:04:39.440 --> 00:04:42.320]  或者你打開你的電子聖經
[00:04:42.320 --> 00:04:43.480]  或者你看後面的屏幕
[00:04:43.480 --> 00:04:46.600]  我們先一起中讀
[00:04:46.600 --> 00:04:48.600]  第一節到第三節
[00:04:48.600 --> 00:04:54.000]  好,預備,1,2,3
[00:04:54.000 --> 00:04:56.000]  保羅、塞賴
[00:04:56.000 --> 00:04:58.000]  (保羅)
[00:04:58.000 --> 00:05:00.000]  (塞賴)
[00:05:00.000 --> 00:05:02.000]  (保羅)
[00:05:02.000 --> 00:05:04.000]  (塞賴)
[00:05:04.000 --> 00:05:06.000]  (保羅)
[00:05:06.000 --> 00:05:08.000]  (塞賴)
[00:05:08.000 --> 00:05:10.000]  (保羅)
[00:05:10.000 --> 00:05:12.000]  (塞賴)
[00:05:12.000 --> 00:05:14.000]  (保羅)
[00:05:14.000 --> 00:05:16.000]  (塞賴)
[00:05:16.000 --> 00:05:18.000]  (保羅)
[00:05:18.000 --> 00:05:20.000]  (塞賴)
[00:05:20.000 --> 00:05:22.000]  (保羅)
[00:05:22.000 --> 00:05:24.000]  (塞賴)
[00:05:24.000 --> 00:05:26.000]  同福臺的弟兄姊妹
[00:05:26.000 --> 00:05:29.000]  讀聖經是很值得欣賞的
[00:05:29.000 --> 00:05:31.000]  不是很多教會
[00:05:31.000 --> 00:05:33.000]  讀聖經的時候是這樣讀的
[00:05:33.000 --> 00:05:35.000]  我們也很有精神地讀
[00:05:35.000 --> 00:05:37.000]  所以你告訴你旁邊的弟兄姊妹
[00:05:37.000 --> 00:05:39.000]  你讀得很好聽
[00:05:42.000 --> 00:05:44.000]  保羅因爲逼迫的緣故
[00:05:44.000 --> 00:05:47.000]  他不能夠留在貼薩羅尼加太久
[00:05:47.000 --> 00:05:50.000]  但是當他回想這些初信的信徒
[00:05:50.000 --> 00:05:53.000]  有三個方面是保羅在祈禱的當中
[00:05:53.000 --> 00:05:55.000]  很感謝神
[00:05:55.000 --> 00:05:57.000]  這三個方面是包括了
[00:05:57.000 --> 00:05:59.000]  他們在信心的工作
[00:05:59.000 --> 00:06:01.000]  愛心的勞苦
[00:06:01.000 --> 00:06:03.000]  第三,在盼望上的堅忍
[00:06:03.000 --> 00:06:05.000]  成爲保羅、塞賴和提摩泰
[00:06:05.000 --> 00:06:08.000]  時時來到感謝神的原因
[00:06:08.000 --> 00:06:11.000]  這些信徒不僅有信徒的榜樣
[00:06:11.000 --> 00:06:14.000]  並且在他們的生命當中
[00:06:14.000 --> 00:06:17.000]  來證明他們是蒙神揀選的人
[00:06:17.000 --> 00:06:20.000]  也可以說是當德平安的人
[00:06:20.000 --> 00:06:22.000]  我們記得在路加福音
[00:06:22.000 --> 00:06:25.000]  耶穌吩咐那些門徒去傳福音的時候
[00:06:25.000 --> 00:06:27.000]  你就去不同的家庭
[00:06:27.000 --> 00:06:29.000]  去找那些當德平安的人
[00:06:29.000 --> 00:06:31.000]  如果有人願意接納你
[00:06:31.000 --> 00:06:35.000]  邀請你甚至幫你擺上一些食物
[00:06:35.000 --> 00:06:38.000]  你就即管和他一起團契享用
[00:06:38.000 --> 00:06:42.000]  並且來醫治他們,將福音傳揚給他們
[00:06:42.000 --> 00:06:44.000]  你要找當德平安的人
[00:06:44.000 --> 00:06:47.000]  因爲事實上門徒自己已經得着平安
[00:06:47.000 --> 00:06:49.000]  所以這些當德平安的人
[00:06:49.000 --> 00:06:51.000]  他們應該帶着一個特別的質素
[00:06:51.000 --> 00:06:54.000]  你和我其實都已經接受了耶穌基督做救主
[00:06:54.000 --> 00:06:57.000]  我們都是當德平安的人
[00:06:57.000 --> 00:06:59.000]  所以當我們看第一段經文的時候
[00:06:59.000 --> 00:07:03.000]  提到這些初信的貼撒羅尼加信徒的時候
[00:07:03.000 --> 00:07:06.000]  縱然他們的初信可能是最多兩個月
[00:07:06.000 --> 00:07:08.000]  或者三個月的時間
[00:07:08.000 --> 00:07:09.000]  但在他們的生命當中
[00:07:09.000 --> 00:07:11.000]  有三個很重要的標記
[00:07:11.000 --> 00:07:16.000]  是你和我這些當德平安的人
[00:07:16.000 --> 00:07:20.000]  可以來到都有的三個標記
[00:07:20.000 --> 00:07:23.000]  就是信,就是望和愛
[00:07:23.000 --> 00:07:26.000]  這個可以說是基督徒的特質
[00:07:26.000 --> 00:07:29.000]  不論我們信了耶穌多長多短
[00:07:29.000 --> 00:07:33.000]  其實這三個特質都應該在我們的生命當中
[00:07:33.000 --> 00:07:36.000]  是清楚的,是清晰的
[00:07:36.000 --> 00:07:39.000]  保羅將福音傳給貼撒羅尼加人
[00:07:39.000 --> 00:07:41.000]  我們相信在保羅的生命當中
[00:07:41.000 --> 00:07:43.000]  一定有這三方面的特質
[00:07:43.000 --> 00:07:45.000]  如果我們不信
[00:07:45.000 --> 00:07:47.000]  我們可以看看在新約裏面
[00:07:47.000 --> 00:07:49.000]  其實大部分新約的書卷
[00:07:49.000 --> 00:07:51.000]  都是保羅所撰寫的
[00:07:51.000 --> 00:07:53.000]  在他的內容裏面
[00:07:53.000 --> 00:07:55.000]  的確見到他生命當中
[00:07:55.000 --> 00:07:59.000]  有流露着很豐富的信,望和愛
[00:07:59.000 --> 00:08:01.000]  但不代表初信的弟兄姊妹
[00:08:01.000 --> 00:08:03.000]  他們沒有這些特質
[00:08:03.000 --> 00:08:06.000]  就等於有時我開玩笑地說
[00:08:06.000 --> 00:08:08.000]  家裏有兩隻狗
[00:08:08.000 --> 00:08:11.000]  兩隻都是長毛的臘腸狗
[00:08:11.000 --> 00:08:14.000]  如果他們生BB的話
[00:08:14.000 --> 00:08:18.000]  生出來的BB一定都是長毛臘腸狗
[00:08:18.000 --> 00:08:21.000]  有長毛臘腸狗的特質
[00:08:21.000 --> 00:08:23.000]  保羅在福音裏面
[00:08:23.000 --> 00:08:26.000]  生了貼撒羅尼加的信徒
[00:08:26.000 --> 00:08:29.000]  其實保羅的生命也都帶來
[00:08:29.000 --> 00:08:31.000]  這些信徒的一個生命的榜樣
[00:08:31.000 --> 00:08:32.000]  一個延展
[00:08:32.000 --> 00:08:35.000]  所以有很多人就說
[00:08:35.000 --> 00:08:37.000]  我們看一個教會
[00:08:37.000 --> 00:08:40.000]  如果那個牧者是一個怎樣的牧者
[00:08:40.000 --> 00:08:42.000]  教會的信徒
[00:08:42.000 --> 00:08:45.000]  很多時候都有點像那個母
[00:08:45.000 --> 00:08:47.000]  譬如如果牧者是
[00:08:47.000 --> 00:08:49.000]  嘭嘭聲那種很有信心
[00:08:49.000 --> 00:08:51.000]  很有能力
[00:08:51.000 --> 00:08:53.000]  那種牧者的話
[00:08:53.000 --> 00:08:55.000]  可能教會的弟兄姊妹
[00:08:55.000 --> 00:08:57.000]  都是嘭嘭聲的
[00:08:57.000 --> 00:08:59.000]  如果教會牧者是稍微
[00:08:59.000 --> 00:09:02.000]  溫柔的一個牧者的話
[00:09:02.000 --> 00:09:04.000]  弟兄姊妹又會
[00:09:04.000 --> 00:09:07.000]  因着這個牧者的生命的教導
[00:09:07.000 --> 00:09:08.000]  牧養的方式
[00:09:08.000 --> 00:09:11.000]  又能夠分享了那種生命的特質
[00:09:11.000 --> 00:09:13.000]  同福堂我們有很多不同的牧者
[00:09:13.000 --> 00:09:15.000]  當然我們有我們的主人牧師
[00:09:15.000 --> 00:09:17.000]  我們很多時候都以
[00:09:17.000 --> 00:09:18.000]  我們的牧者
[00:09:18.000 --> 00:09:21.000]  作爲我們學習的榜樣
[00:09:21.000 --> 00:09:23.000]  他的生命成爲我們很多的提醒
[00:09:23.000 --> 00:09:24.000]  但我相信
[00:09:24.000 --> 00:09:27.000]  我們像哪個牧者不是最重要
[00:09:27.000 --> 00:09:29.000]  因爲聖經裏面告訴我們
[00:09:29.000 --> 00:09:31.000]  我們最重要的是像誰呢
[00:09:31.000 --> 00:09:33.000]  是像耶穌
[00:09:33.000 --> 00:09:35.000]  就像耶穌
[00:09:35.000 --> 00:09:36.000]  哪個牧者不要緊
[00:09:36.000 --> 00:09:39.000]  最重要每個人都有不同的素質
[00:09:39.000 --> 00:09:40.000]  但最重要的是
[00:09:40.000 --> 00:09:43.000]  我們能夠有耶穌基督的樣式
[00:09:43.000 --> 00:09:44.000]  有耶穌基督
[00:09:44.000 --> 00:09:47.000]  順忘愛的那個生命
[00:09:47.000 --> 00:09:50.000]  在這裏保祿提及
[00:09:50.000 --> 00:09:53.000]  有三方面他讚賞
[00:09:53.000 --> 00:09:55.000]  接受黎加信徒的特徵
[00:09:55.000 --> 00:09:58.000]  第一是因信心所作的功夫
[00:09:58.000 --> 00:10:02.000]  就是因爲信心所帶來的行動
[00:10:02.000 --> 00:10:03.000]  這個和我們自己
[00:10:03.000 --> 00:10:05.000]  因着自己的才幹
[00:10:05.000 --> 00:10:06.000]  我們的知識
[00:10:06.000 --> 00:10:07.000]  我們的經驗
[00:10:07.000 --> 00:10:09.000]  所帶來的行動是不一樣
[00:10:09.000 --> 00:10:11.000]  是因着信心的緣故
[00:10:11.000 --> 00:10:14.000]  以至我們撇棄以往拜偶像的行爲
[00:10:14.000 --> 00:10:16.000]  因着信心的緣故
[00:10:16.000 --> 00:10:19.000]  我們沒有因爲眼前遇到的艱難
[00:10:19.000 --> 00:10:22.000]  困苦來輕易放棄我們的信仰
[00:10:22.000 --> 00:10:24.000]  因着信靠耶穌
[00:10:24.000 --> 00:10:27.000]  我們相信祝福別人是教徒的職責
[00:10:27.000 --> 00:10:31.000]  所以我們沒有因爲別人辱罵我們
[00:10:31.000 --> 00:10:34.000]  我們用辱罵來回應對方
[00:10:34.000 --> 00:10:35.000]  因爲我們相信
[00:10:35.000 --> 00:10:36.000]  信靠耶穌的緣故
[00:10:36.000 --> 00:10:37.000]  有這個信心
[00:10:37.000 --> 00:10:38.000]  我們相信
[00:10:38.000 --> 00:10:43.000]  我們伸手爲患病求醫治的時候
[00:10:43.000 --> 00:10:47.000]  甚至我們能夠有着信心
[00:10:47.000 --> 00:10:48.000]  來吩咐被毀附的人
[00:10:48.000 --> 00:10:51.000]  他的鬼能夠從這個人身上出來
[00:10:51.000 --> 00:10:53.000]  我們憑着信心的大勢
[00:10:53.000 --> 00:10:54.000]  我們相信
[00:10:54.000 --> 00:10:57.000]  當我們很清楚地將神的福音說明
[00:10:57.000 --> 00:11:00.000]  就會有人願意回應這個福音
[00:11:00.000 --> 00:11:03.000]  接受耶穌基督作爲救主
[00:11:03.000 --> 00:11:06.000]  憑着信心有相應的行動
[00:11:06.000 --> 00:11:09.000]  這一次我去仙台的時候
[00:11:09.000 --> 00:11:12.000]  蘇教士跟我分享一個這樣的經歷
[00:11:12.000 --> 00:11:14.000]  他說有一個日本的太太
[00:11:14.000 --> 00:11:17.000]  她自311地震之後
[00:11:17.000 --> 00:11:18.000]  海嘯之後
[00:11:18.000 --> 00:11:24.000]  就開始自己參加教會的查經單
[00:11:24.000 --> 00:11:26.000]  對於日本人來說
[00:11:26.000 --> 00:11:30.000]  不是好像香港人一樣
[00:11:30.000 --> 00:11:32.000]  可能你未信耶穌
[00:11:32.000 --> 00:11:33.000]  不過因着你的朋友
[00:11:33.000 --> 00:11:34.000]  你的同事
[00:11:34.000 --> 00:11:35.000]  你的家人
[00:11:35.000 --> 00:11:37.000]  邀請你回教會參加崇拜
[00:11:37.000 --> 00:11:39.000]  可能我們中間有些新的朋友
[00:11:39.000 --> 00:11:40.000]  你都是因爲今天
[00:11:40.000 --> 00:11:43.000]  有一些信耶穌的家人朋友
[00:11:43.000 --> 00:11:44.000]  邀請你來
[00:11:44.000 --> 00:11:46.000]  他邀請了你十幾二十次
[00:11:46.000 --> 00:11:48.000]  無論如何都來一次
[00:11:48.000 --> 00:11:49.000]  給個面子對方
[00:11:49.000 --> 00:11:51.000]  但是日本人他們不是這樣的
[00:11:51.000 --> 00:11:52.000]  因爲他們認爲
[00:11:52.000 --> 00:11:54.000]  一個正式的崇拜
[00:11:54.000 --> 00:11:57.000]  是代表他要正式表達
[00:11:57.000 --> 00:12:00.000]  相信這個宗教
[00:12:00.000 --> 00:12:05.000]  所以他們是不會輕易參加正式的崇拜
[00:12:05.000 --> 00:12:07.000]  不過教會其他的活動
[00:12:07.000 --> 00:12:08.000]  包括了查經班
[00:12:08.000 --> 00:12:09.000]  或者是英文班
[00:12:09.000 --> 00:12:11.000]  或者是親子的小組
[00:12:11.000 --> 00:12:13.000]  這個不是崇拜
[00:12:13.000 --> 00:12:14.000]  就不一樣
[00:12:14.000 --> 00:12:18.000]  他們參加都不覺得很艱難
[00:12:18.000 --> 00:12:19.000]  但是崇拜
[00:12:19.000 --> 00:12:23.000]  就是他們真的很確實自己的意向
[00:12:23.000 --> 00:12:25.000]  他們纔會來參加
[00:12:25.000 --> 00:12:28.000]  這個太太她未參加崇拜
[00:12:28.000 --> 00:12:30.000]  但是她很積極參加查經班
[00:12:30.000 --> 00:12:33.000]  並且她的信心不斷地成長
[00:12:33.000 --> 00:12:34.000]  宣教士問她
[00:12:34.000 --> 00:12:37.000]  爲什麼你會來他們的查經班
[00:12:37.000 --> 00:12:39.000]  她就說了一件事
[00:12:39.000 --> 00:12:41.000]  她說她在地震之後
[00:12:41.000 --> 00:12:43.000]  發了一個夢
[00:12:43.000 --> 00:12:44.000]  這個夢
[00:12:44.000 --> 00:12:45.000]  她在夢境當中
[00:12:45.000 --> 00:12:47.000]  她看到很大的光
[00:12:47.000 --> 00:12:49.000]  四面環繞着她
[00:12:49.000 --> 00:12:51.000]  她從未發過這樣的夢
[00:12:51.000 --> 00:12:52.000]  她不知道爲什麼
[00:12:52.000 --> 00:12:55.000]  於是她就去問她的丈夫
[00:12:55.000 --> 00:12:56.000]  她丈夫就說
[00:12:56.000 --> 00:12:58.000]  那你去找教會吧
[00:12:58.000 --> 00:12:59.000]  很奇怪
[00:12:59.000 --> 00:13:01.000]  爲什麼他會這樣回應呢
[00:13:01.000 --> 00:13:02.000]  後來我們就知道
[00:13:02.000 --> 00:13:05.000]  原來她丈夫在她小時候
[00:13:05.000 --> 00:13:08.000]  是讀基督教的國際學校
[00:13:08.000 --> 00:13:09.000]  他對聖經
[00:13:09.000 --> 00:13:12.000]  對基督教信仰有多少的認識
[00:13:12.000 --> 00:13:15.000]  所以她聽到她太太這樣說的時候
[00:13:15.000 --> 00:13:17.000]  她就說教會才能夠幫到你
[00:13:17.000 --> 00:13:18.000]  你去教會吧
[00:13:18.000 --> 00:13:20.000]  於是她太太就很順服地
[00:13:20.000 --> 00:13:22.000]  自己就走來去教會
[00:13:22.000 --> 00:13:23.000]  但是她先生就沒有去
[00:13:23.000 --> 00:13:25.000]  她丈夫就叫她去
[00:13:25.000 --> 00:13:27.000]  不是自己和她一起去
[00:13:27.000 --> 00:13:28.000]  於是
[00:13:28.000 --> 00:13:31.000]  這個太太就是這樣的
[00:13:31.000 --> 00:13:32.000]  對聖經
[00:13:32.000 --> 00:13:33.000]  對基督教信仰
[00:13:33.000 --> 00:13:35.000]  開始越來越有興趣
[00:13:35.000 --> 00:13:38.000]  並且真的差不多
[00:13:38.000 --> 00:13:41.000]  每一次都參加查經班
[00:13:41.000 --> 00:13:42.000]  怎麼會這位太太
[00:13:42.000 --> 00:13:43.000]  因着這樣的信心
[00:13:43.000 --> 00:13:45.000]  當然我們今天說
[00:13:45.000 --> 00:13:47.000]  如果我做夢看到很光的時候
[00:13:47.000 --> 00:13:49.000]  是不是代表耶穌和我們說話呢
[00:13:49.000 --> 00:13:50.000]  我們不知道
[00:13:50.000 --> 00:13:53.000]  我們不能夠立刻就來到肯定
[00:13:53.000 --> 00:13:55.000]  這個一定是從神那裏來
[00:13:55.000 --> 00:13:56.000]  但是至少
[00:13:56.000 --> 00:13:58.000]  既然她丈夫這樣說
[00:13:58.000 --> 00:14:00.000]  而她也有這樣的行動
[00:14:00.000 --> 00:14:02.000]  一個這麼小的信心
[00:14:02.000 --> 00:14:04.000]  竟然來到附上一個行動
[00:14:04.000 --> 00:14:06.000]  她願意來尋求上帝
[00:14:06.000 --> 00:14:08.000]  事實上我相信
[00:14:08.000 --> 00:14:10.000]  這個夢境一定有神的心意
[00:14:10.000 --> 00:14:12.000]  所以我們繼續爲這個太太祈禱
[00:14:12.000 --> 00:14:15.000]  也希望爲這位先生來祈禱
[00:14:15.000 --> 00:14:17.000]  希望他們整家都能夠有機會
[00:14:17.000 --> 00:14:19.000]  接受耶穌做救主
[00:14:19.000 --> 00:14:21.000]  保羅讚賞貼撒羅尼加教會的第一方面
[00:14:21.000 --> 00:14:25.000]  是他們因着信心而帶來的行動
[00:14:25.000 --> 00:14:26.000]  第二方面
[00:14:26.000 --> 00:14:27.000]  保羅讚賞他們的
[00:14:27.000 --> 00:14:31.000]  是因着愛心而所付出的勞苦
[00:14:31.000 --> 00:14:34.000]  今天我們面對人生很多的勞苦
[00:14:34.000 --> 00:14:35.000]  你辛苦嗎
[00:14:35.000 --> 00:14:37.000]  你在香港打工辛苦嗎
[00:14:37.000 --> 00:14:39.000]  你在香港做生意辛苦嗎
[00:14:39.000 --> 00:14:41.000]  都很辛苦
[00:14:41.000 --> 00:14:43.000]  整天都不能下班
[00:14:43.000 --> 00:14:46.000]  整天都很晚才喫飯
[00:14:46.000 --> 00:14:49.000]  我有一次和九龍東的弟兄姐妹
[00:14:49.000 --> 00:14:51.000]  晚上在觀塘那裏行驅
[00:14:51.000 --> 00:14:53.000]  差不多八九點的時候
[00:14:53.000 --> 00:14:56.000]  我們還看到有些上班的人
[00:14:56.000 --> 00:14:57.000]  他們剛剛喫完飯
[00:14:57.000 --> 00:14:58.000]  不是下班
[00:14:58.000 --> 00:15:01.000]  而是繼續回辦公室繼續工作
[00:15:01.000 --> 00:15:02.000]  真的很辛苦
[00:15:02.000 --> 00:15:04.000]  我覺得我們就好像
[00:15:04.000 --> 00:15:07.000]  在傳道書那裏告訴我們
[00:15:07.000 --> 00:15:09.000]  我們在日光之下
[00:15:09.000 --> 00:15:11.000]  面對很多很多的勞苦
[00:15:11.000 --> 00:15:16.000]  是令到我們心裏很沉重
[00:15:16.000 --> 00:15:17.000]  另外一種的苦
[00:15:17.000 --> 00:15:20.000]  不是因爲這種所說的日光之下的苦
[00:15:20.000 --> 00:15:23.000]  而是因爲犯罪而帶來的苦楚
[00:15:23.000 --> 00:15:26.000]  是因着我們犯罪帶來的痛苦
[00:15:26.000 --> 00:15:27.000]  或者別人犯罪
[00:15:27.000 --> 00:15:30.000]  令到我們無辜的人受苦
[00:15:30.000 --> 00:15:31.000]  這些的苦
[00:15:31.000 --> 00:15:33.000]  這些苦都是非常之勞苦
[00:15:33.000 --> 00:15:35.000]  都是非常之大的重擔
[00:15:35.000 --> 00:15:37.000]  我不知道我們中間會不會有弟兄姐妹
[00:15:37.000 --> 00:15:38.000]  或者朋友
[00:15:38.000 --> 00:15:39.000]  未信耶穌的朋友
[00:15:39.000 --> 00:15:41.000]  你今天同樣帶着
[00:15:41.000 --> 00:15:44.000]  種種的勞苦來到這個地方
[00:15:44.000 --> 00:15:45.000]  但我盼望你明白
[00:15:45.000 --> 00:15:48.000]  聖經裏面所說的這種的勞苦
[00:15:48.000 --> 00:15:50.000]  是因愛心而帶來的勞苦
[00:15:50.000 --> 00:15:52.000]  就是爲着愛別人
[00:15:52.000 --> 00:15:53.000]  愛上帝
[00:15:53.000 --> 00:15:54.000]  愛教會的緣故
[00:15:54.000 --> 00:15:56.000]  放下自己的舒適
[00:15:56.000 --> 00:16:00.000]  來盡力來服侍
[00:16:00.000 --> 00:16:02.000]  我經常都很爲着
[00:16:02.000 --> 00:16:04.000]  我們教會的弟兄姐妹
[00:16:04.000 --> 00:16:06.000]  特別在私事
[00:16:06.000 --> 00:16:07.000]  在SV
[00:16:07.000 --> 00:16:09.000]  在營生的弟兄姐妹
[00:16:09.000 --> 00:16:10.000]  星期日的崇拜
[00:16:10.000 --> 00:16:13.000]  我們第一堂崇拜是幾點鐘
[00:16:13.000 --> 00:16:14.000]  九點半
[00:16:14.000 --> 00:16:16.000]  你知不知道他們幾點回來
[00:16:16.000 --> 00:16:18.000]  差不多早一個小時或以上
[00:16:18.000 --> 00:16:19.000]  就要回來這裏
[00:16:19.000 --> 00:16:21.000]  爲我們預備一個這麼舒適的環境
[00:16:21.000 --> 00:16:23.000]  讓我們可以有很好的空調
[00:16:23.000 --> 00:16:25.000]  很好的音響
[00:16:25.000 --> 00:16:26.000]  很好的敬拜
[00:16:26.000 --> 00:16:29.000]  我們要爲着他們的勞苦來感謝上帝
[00:16:29.000 --> 00:16:30.000]  都要多謝他們的勞苦
[00:16:30.000 --> 00:16:31.000]  是不是
[00:16:31.000 --> 00:16:32.000]  我們給他們掌聲
[00:16:35.000 --> 00:16:38.000]  因着愛心而帶來的勞苦
[00:16:38.000 --> 00:16:39.000]  是甘心情願的
