
[00:00:00.000 --> 00:00:04.880]  今天講到的題目是「一無所有」
[00:02:22.320 --> 00:02:26.680]  可以讓保羅在一個應該是沒有喜樂的環境之下
[00:02:26.680 --> 00:02:30.600]  仍然可以喜樂地生活呢?
[00:02:30.600 --> 00:02:36.560]  請讓我們一同去學習
[00:02:36.560 --> 00:02:38.360]  在今天的經文的開頭
[00:02:38.360 --> 00:02:44.040]  保羅勸勉兩位婦女要處理好他們之間的糾紛
[00:02:44.040 --> 00:02:48.040]  雖然聖經沒有說明究竟他們有什麼衝突
[00:02:48.040 --> 00:02:50.000]  但是很明顯這個衝突
[00:02:50.000 --> 00:02:55.640]  不只是在這兩個婦女當中造成不愉快
[00:02:55.640 --> 00:02:58.080]  也影響了整個菲律賓教會
[00:02:58.080 --> 00:03:01.120]  更可以說是附近的教會也受到影響
[00:03:01.120 --> 00:03:01.920]  不然的話
[00:03:01.920 --> 00:03:05.840]  說話這個問題也不會傳到保羅的耳中
[00:03:05.840 --> 00:03:06.880]  正所謂什麼?
[00:03:06.880 --> 00:03:08.160]  好事不出門
[00:03:08.160 --> 00:03:10.320]  壞事傳千里
[00:03:10.320 --> 00:03:12.560]  星星之火可以燎原
[00:03:12.560 --> 00:03:14.040]  剛才我們也說過
[00:03:14.040 --> 00:03:17.440]  每個人都有壓力和憂慮
[00:03:17.440 --> 00:03:20.600]  其中一個來源很明顯
[00:03:20.600 --> 00:03:24.320]  就是來自我們和人的關係
[00:03:24.320 --> 00:03:26.960]  當我們和人發生衝突的時候
[00:03:26.960 --> 00:03:30.720]  我們很多時候都會體驗到負面的情緒
[00:03:30.720 --> 00:03:33.480]  使我們失去沒有喜樂
[00:03:33.480 --> 00:03:36.480]  很多的調查告訴我們
[00:03:36.480 --> 00:03:38.800]  關係的破裂
[00:03:38.800 --> 00:03:42.680]  以及我們的壓力和情緒
[00:03:42.680 --> 00:03:44.800]  是有很密切的關係
[00:03:44.800 --> 00:03:45.920]  意思就是說
[00:03:45.920 --> 00:03:49.320]  當我們和人的關係出現問題的時候
[00:03:49.320 --> 00:03:51.560]  我們就會有不同的情緒反應
[00:03:51.560 --> 00:03:52.640]  有什麼反應?
[00:03:52.640 --> 00:03:55.640]  例如我們感到不受尊重
[00:03:55.640 --> 00:03:57.320]  被誤解、被陷害
[00:03:57.320 --> 00:04:00.080]  我們會感到懷疑、孤單、被拒絕
[00:04:00.080 --> 00:04:04.240]  感覺到可能甚至是被背叛
[00:04:04.240 --> 00:04:06.840]  當這些紛爭、當這些問題衝突
[00:04:06.840 --> 00:04:09.920]  如果是發生在教會裡面的時候
[00:04:09.920 --> 00:04:12.720]  很明顯不僅影響當事人
[00:04:12.720 --> 00:04:15.360]  也影響到整個教會的和諧
[00:04:15.360 --> 00:04:18.080]  甚至羞辱神的名
[00:04:18.080 --> 00:04:21.520]  除非當事人覺得沒問題
[00:04:21.520 --> 00:04:23.400]  我們可以繼續向前看
[00:04:23.400 --> 00:04:25.120]  糾紛不會給我們什麼影響
[00:04:25.120 --> 00:04:29.040]  我們的關係也沒有嚴重的受到破壞
[00:04:29.040 --> 00:04:31.520]  如果不是這樣的時候
[00:04:31.520 --> 00:04:34.400]  我們需要處理糾紛
[00:04:34.400 --> 00:04:37.160]  如果你覺得時間會讓糾紛過去
[00:04:37.160 --> 00:04:40.160]  糾紛會自然消失
[00:04:40.160 --> 00:04:42.440]  大概我們都會很失望
[00:04:42.440 --> 00:04:44.000]  因為大部分的時候
[00:04:44.000 --> 00:04:47.120]  衝突是不會自己消失的
[00:04:47.120 --> 00:04:50.000]  反而會發酵
[00:04:50.000 --> 00:04:53.120]  讓問題變得更嚴重
[00:04:53.120 --> 00:04:55.440]  傳得更遠、更廣
[00:04:55.440 --> 00:04:58.920]  讓更多的人受到影響
[00:04:58.920 --> 00:05:00.120]  聖經的教導就是說
[00:05:00.120 --> 00:05:04.360]  信徒之間是應該有愛的關係
[00:05:04.360 --> 00:05:06.760]  是不應該存有怨恨的
[00:05:06.760 --> 00:05:07.720]  為什麼?
[00:05:07.720 --> 00:05:09.320]  因為神是愛
[00:05:09.320 --> 00:05:14.480]  神通過聖靈進入人裡面的時候
[00:05:14.480 --> 00:05:17.040]  信徒之間的關係
[00:05:17.040 --> 00:05:19.240]  就應該是愛的關係
[00:05:19.240 --> 00:05:22.520]  不是一個互相埋怨的關係
[00:05:22.520 --> 00:05:24.560]  所以在聖經裡面
[00:05:24.560 --> 00:05:27.440]  主耶穌曾經這樣說
[00:05:27.440 --> 00:05:30.160]  如果我們向弟兄動怒的
[00:05:30.160 --> 00:05:32.640]  難免受審判
[00:05:32.640 --> 00:05:34.760]  如果你在祭壇上獻禮物
[00:05:34.760 --> 00:05:36.040]  你打算獻禮物的時候
[00:05:36.040 --> 00:05:38.080]  不過你突然間想起
[00:05:38.080 --> 00:05:41.480]  你和你的弟兄有衝突矛盾的時候
[00:05:41.480 --> 00:05:43.800]  拜託你先放下你的禮物
[00:05:43.800 --> 00:05:47.320]  先向你有問題的弟兄復和
[00:05:47.320 --> 00:05:49.520]  然後才回來獻禮物
[00:05:49.520 --> 00:05:50.520]  意思是什麼?
[00:05:50.520 --> 00:05:52.200]  很簡單
[00:05:52.200 --> 00:05:55.320]  當人和弟兄之間
[00:05:55.320 --> 00:05:59.000]  懷有怨恨不滿的時候
[00:05:59.000 --> 00:06:02.680]  很難我們能夠坦然無懼
[00:06:02.680 --> 00:06:06.880]  手結心清地來到神面前
[00:06:06.880 --> 00:06:09.680]  畢竟人都是不同的
[00:06:09.680 --> 00:06:16.320]  人都是會在很容易的情況下
[00:06:16.320 --> 00:06:18.440]  在教會裡面會發生衝突
[00:06:18.440 --> 00:06:19.920]  很難避免的
[00:06:19.920 --> 00:06:22.400]  如果真的我們和人的關係不好的時候
[00:06:22.400 --> 00:06:23.560]  我們應該做些什麼?
[00:06:23.560 --> 00:06:25.120]  怎麼辦?
[00:06:25.120 --> 00:06:28.800]  讓我們一同學習保羅的教導
[00:06:28.800 --> 00:06:30.800]  首先最基本的就是
[00:06:30.800 --> 00:06:32.800]  不要因為其他人和你的不同
[00:06:32.800 --> 00:06:34.320]  我和他做事的方式不同
[00:06:34.320 --> 00:06:35.280]  我們的化物不同
[00:06:35.280 --> 00:06:36.600]  我們的喜好不同
[00:06:36.600 --> 00:06:37.840]  你就去攻擊別人
[00:06:37.840 --> 00:06:40.040]  和他的關係不好
[00:06:40.040 --> 00:06:44.920]  更加不要因為和人有衝突的時候
[00:06:44.920 --> 00:06:46.840]  我們就懷疑對方
[00:06:46.840 --> 00:06:49.800]  攻擊對方信仰的真實性
[00:06:49.800 --> 00:06:50.760]  有沒有聽過這樣說?
[00:06:50.760 --> 00:06:53.400]  說我真的懷疑你是不是一個得救的基督徒?
[00:06:53.400 --> 00:06:55.040]  你怎麼這樣做事?
[00:06:55.040 --> 00:06:56.400]  弟兄姊妹
[00:06:56.400 --> 00:06:58.800]  這些話不能說
[00:06:58.800 --> 00:07:01.280]  聖經教導我們不要論斷
[00:07:01.280 --> 00:07:03.560]  我們不是其他人的主
[00:07:03.560 --> 00:07:05.360]  我們不是他們的主人
[00:07:05.360 --> 00:07:07.320]  也許他們兩國的婦女
[00:07:07.320 --> 00:07:09.320]  我有時候也替他們慘
[00:07:09.320 --> 00:07:10.120]  他們很明白
[00:07:10.120 --> 00:07:11.720]  他們的姓名永遠留在聖經裡面
[00:07:11.720 --> 00:07:14.040]  讓所有世代的信徒都知道
[00:07:14.040 --> 00:07:16.320]  也許他們的爭執
[00:07:16.320 --> 00:07:17.680]  他們的衝突
[00:07:17.680 --> 00:07:18.920]  沒有很明顯
[00:07:18.920 --> 00:07:21.160]  或者沒有表現出神的愛
[00:07:21.160 --> 00:07:22.720]  但是留意一件事
[00:07:22.720 --> 00:07:24.160]  保羅在經文裡面
[00:07:24.160 --> 00:07:26.840]  沒有因為他們的不和
[00:07:26.840 --> 00:07:29.160]  質疑他們的信仰
[00:07:29.160 --> 00:07:30.080]  相反是怎樣?
[00:07:30.080 --> 00:07:31.520]  相反他很確信
[00:07:31.520 --> 00:07:34.720]  這兩個婦女的名字
[00:07:34.720 --> 00:07:37.040]  是記在生命冊上面
[00:07:37.040 --> 00:07:38.040]  那就簡單了
[00:07:38.040 --> 00:07:40.640]  當我們確信
[00:07:40.640 --> 00:07:44.200]  我們都是屬於基督的時候
[00:07:44.200 --> 00:07:44.840]  保羅就說
[00:07:44.840 --> 00:07:48.400]  我們需要在主裡同心
[00:07:48.400 --> 00:07:53.640]  因為我們都是同父在一個的丫底下
[00:07:53.640 --> 00:07:54.720]  什麼意思?
[00:07:54.720 --> 00:07:55.400]  就是說
[00:07:55.400 --> 00:07:59.080]  我們都是在耶穌基督的領導底下
[00:07:59.080 --> 00:08:02.800]  一同成為福音的工人
[00:08:02.800 --> 00:08:04.720]  留意大家在神的愛裡面
[00:08:04.720 --> 00:08:08.800]  沒有一個人是會比其他人優越的
[00:08:08.800 --> 00:08:10.640]  還記得保羅在第二章怎麼說?
[00:08:10.640 --> 00:08:11.640]  保羅在第二章說
[00:08:11.640 --> 00:08:14.000]  凡事不可結黨
[00:08:14.000 --> 00:08:16.160]  你不要貪圖虛浮的榮耀
[00:08:16.160 --> 00:08:16.640]  要怎樣?
[00:08:16.640 --> 00:08:18.760]  要全心獻卑
[00:08:18.760 --> 00:08:23.520]  各人看別人比自己強
[00:08:23.520 --> 00:08:27.840]  我們都是天國的工人
[00:08:27.840 --> 00:08:30.200]  我們都是被神所呼召
[00:08:30.200 --> 00:08:34.640]  去完成神差派我們每一個人的使命
[00:08:34.640 --> 00:08:35.480]  而不是什麼?
[00:08:35.480 --> 00:08:37.520]  而不是滿足我們自己的需要
[00:08:37.520 --> 00:08:39.520]  或者是野心
[00:08:39.520 --> 00:08:41.120]  接著保羅就說
[00:08:41.120 --> 00:08:45.960]  我們需要讓眾人知道我們謙讓的心
[00:08:45.960 --> 00:08:48.640]  然後強調主已經近了
[00:08:48.640 --> 00:08:49.600]  但是我想大家留意
[00:08:49.600 --> 00:08:52.800]  希臘文當中謙讓這個字
[00:08:52.800 --> 00:08:55.680]  它的意思是很多方面的
[00:08:55.680 --> 00:08:58.120]  是指到仁慈、內心、合理
[00:08:58.120 --> 00:09:01.680]  以及不要有報復的精神
[00:09:01.680 --> 00:09:02.280]  就是說什麼?
[00:09:02.280 --> 00:09:03.600]  就是說無論在
[00:09:03.600 --> 00:09:07.400]  縱然我們在充滿挑戰困難的環境裡面
[00:09:07.400 --> 00:09:11.880]  我們都需要保持著和平、冷靜、友善的態度
[00:09:11.880 --> 00:09:12.560]  容易嗎?
[00:09:12.560 --> 00:09:14.200]  當然不容易
[00:09:14.200 --> 00:09:17.200]  做到這樣的事情需要很大的忍耐
[00:09:17.200 --> 00:09:18.520]  保羅也加以補充
[00:09:18.520 --> 00:09:20.720]  就是說這個忍耐不會太長
[00:09:20.720 --> 00:09:21.600]  為什麼?
[00:09:21.600 --> 00:09:23.480]  因為主很快就回來
[00:09:23.480 --> 00:09:26.240]  而且主一直都在我們身邊
[00:09:26.240 --> 00:09:28.760]  離我們很近
[00:09:28.760 --> 00:09:31.440]  而教會也有責任去幫助一些
[00:09:31.440 --> 00:09:35.080]  陷在糾紛、困難、衝突裡面的信徒
[00:09:35.080 --> 00:09:37.080]  不過要小心
[00:09:37.080 --> 00:09:39.760]  你不要聽到周圍的人發生衝突的時候
[00:09:39.760 --> 00:09:41.320]  哇!馬上介入
[00:09:41.320 --> 00:09:44.440]  然後充當老師爺
[00:09:44.440 --> 00:09:47.320]  你都是想著排難解分
[00:09:47.320 --> 00:09:50.440]  做調解的人
[00:09:50.440 --> 00:09:53.480]  最需要是一個成熟的基督徒
[00:09:53.480 --> 00:09:57.800]  能夠在做調解這個事情上面有神的恩賜
[00:09:57.800 --> 00:10:00.400]  保羅在這裡就向我們展示了一個
[00:10:00.400 --> 00:10:02.640]  其中一個很重要的技巧
[00:10:02.640 --> 00:10:04.280]  什麼技巧?
[00:10:04.280 --> 00:10:06.600]  當我們處理人與人之間衝突的時候
[00:10:06.600 --> 00:10:08.160]  第一樣要做的
[00:10:08.160 --> 00:10:11.400]  千萬不要站邊
[00:10:11.400 --> 00:10:13.160]  當你站邊的時候
[00:10:13.160 --> 00:10:15.760]  事情就會由兩個人變成兩板人
[00:10:15.760 --> 00:10:18.680]  就結束這麼多人了
[00:10:18.680 --> 00:10:20.440]  這樣看來的時候
[00:10:20.440 --> 00:10:22.840]  做調解的工作真的不容易
[00:10:22.840 --> 00:10:25.640]  容易嗎?一點都不容易
[00:10:25.640 --> 00:10:26.640]  有一次
[00:10:26.640 --> 00:10:27.760]  幾個教會走在一起
[00:10:27.760 --> 00:10:29.880]  都是搞復興會
[00:10:29.880 --> 00:10:33.520]  復興會結束之後
[00:10:33.520 --> 00:10:35.480]  三個牧師聚在一起
[00:10:35.480 --> 00:10:38.680]  討論一下復興會的果效如何
[00:10:38.680 --> 00:10:39.720]  第一個牧師就說
[00:10:39.720 --> 00:10:42.000]  哇!那個果效很好
[00:10:42.000 --> 00:10:43.160]  在復興會之後
[00:10:43.160 --> 00:10:46.280]  我們多了四個家庭
[00:10:46.280 --> 00:10:47.200]  第二個牧師說
[00:10:47.200 --> 00:10:49.520]  我們的教會的果效更加好
[00:10:49.520 --> 00:10:52.160]  復興會之後我們多了六個家庭
[00:10:52.160 --> 00:10:53.560]  第三個牧師聽到之後
[00:10:53.560 --> 00:10:54.600]  感謝主
[00:10:54.600 --> 00:10:56.640]  我的教會比你們兩個教會都好
[00:10:56.640 --> 00:10:57.360]  為什麼?
[00:10:57.360 --> 00:11:05.040]  因為我們有十個製造麻煩的家庭離開了
[00:11:05.040 --> 00:11:09.040]  今天不幸的事實是什麼?
[00:11:09.040 --> 00:11:13.640]  當教會有關係破裂的時候
[00:11:13.640 --> 00:11:16.320]  很多人選擇離開教會
[00:11:16.320 --> 00:11:18.520]  簡單嘛
[00:11:18.520 --> 00:11:22.320]  不願意去經歷和解的過程
[00:11:22.320 --> 00:11:23.880]  在這個過程裡面
[00:11:23.880 --> 00:11:25.320]  我們可以互相認罪
[00:11:25.320 --> 00:11:26.960]  彼此代求
[00:11:26.960 --> 00:11:29.320]  然後在當中學習成長
[00:11:29.320 --> 00:11:30.240]  每一個困難
[00:11:30.240 --> 00:11:31.960]  每一個難處
[00:11:31.960 --> 00:11:33.040]  只要我們依靠神的時候
[00:11:33.040 --> 00:11:35.120]  我們都可以得到成長
[00:11:35.120 --> 00:11:38.160]  當我這麼說的時候
[00:11:38.160 --> 00:11:39.960]  我不是說因為衝突
[00:11:39.960 --> 00:11:42.480]  而轉到另外一個教會一定是錯的
[00:11:42.480 --> 00:11:43.240]  我沒什麼意思
[00:11:43.240 --> 00:11:45.480]  但是我想指出的就是
[00:11:45.480 --> 00:11:48.720]  如果我們能夠謙卑下來
[00:11:48.720 --> 00:11:49.440]  大家想想
[00:11:49.440 --> 00:11:53.360]  從這個衝突到這個復和
[00:11:53.360 --> 00:11:54.040]  這個過程
[00:11:54.040 --> 00:11:57.640]  我們可以學到很多寶貴的屬靈功課
[00:11:57.640 --> 00:11:59.720]  你們有什麼功課?
[00:11:59.720 --> 00:12:02.000]  在主裡面的童心
[00:12:02.000 --> 00:12:08.000]  可以戰勝人與人之間的分歧
[00:12:08.000 --> 00:12:10.480]  經過磨練的關係
[00:12:10.480 --> 00:12:13.720]  會變得更加的牢固
[00:12:13.720 --> 00:12:14.840]  不一樣的人
[00:12:14.840 --> 00:12:16.480]  我跟你都不同
[00:12:16.480 --> 00:12:18.760]  不同的人走在一起
[00:12:18.760 --> 00:12:22.840]  仍然能夠因主的名合而為一
[00:12:22.840 --> 00:12:24.880]  這個寶貴
[00:12:24.880 --> 00:12:27.240]  就能夠榮耀上帝
[00:12:27.240 --> 00:12:28.400]  因為這樣的合一
[00:12:28.400 --> 00:12:31.640]  是反映了神的形象和愛
[00:12:31.640 --> 00:12:34.600]  除了人與人之間的衝突
[00:12:34.600 --> 00:12:37.160]  那個問題之外
[00:12:37.160 --> 00:12:38.560]  我們很多的東西
[00:12:38.560 --> 00:12:40.760]  其實都會帶給我們不同的壓力
[00:12:40.760 --> 00:12:42.440]  擔憂、焦慮
[00:12:42.440 --> 00:12:44.240]  我相信我們在不同的人生
[00:12:44.240 --> 00:12:45.320]  生活的不同方面
[00:12:45.320 --> 00:12:47.760]  我們都大大小小經驗得到
[00:12:47.760 --> 00:12:50.120]  所以問題不是有了就沒有
[00:12:50.120 --> 00:12:52.880]  問題是我們怎麼去處理問題
[00:12:52.880 --> 00:12:54.680]  寶貴告訴我們
[00:12:54.680 --> 00:12:55.960]  縱然我們活在一個
[00:12:55.960 --> 00:12:58.920]  充滿壓力和焦慮的世界裡面
[00:12:58.920 --> 00:13:03.480]  但是我們仍然可以從基督那裡
[00:13:03.480 --> 00:13:06.680]  得到出人意外的平安
[00:13:06.680 --> 00:13:08.560]  秘訣在哪裡
[00:13:08.560 --> 00:13:10.160]  秘訣就是禱告
[00:13:10.160 --> 00:13:11.360]  不知道大家有沒有聽過
[00:13:11.360 --> 00:13:13.000]  一個禱告的手
[00:13:13.000 --> 00:13:15.080]  五隻手指
[00:13:15.080 --> 00:13:16.600]  代表著禱告裡面
[00:13:16.600 --> 00:13:19.600]  五種最重要最基本的因素
[00:13:19.600 --> 00:13:20.160]  什麼因素呢
[00:13:20.160 --> 00:13:21.960]  第一 讚美
[00:13:21.960 --> 00:13:22.800]  當我們禱告的時候
[00:13:22.800 --> 00:13:24.200]  我們讚美神的性情
[00:13:24.200 --> 00:13:26.120]  讚美祂的慈愛、憐憫、能力
[00:13:26.120 --> 00:13:27.520]  公義、聖潔
[00:13:27.520 --> 00:13:29.560]  第二 感恩
[00:13:29.560 --> 00:13:32.560]  神為我們每一個人所做過的事情
[00:13:32.560 --> 00:13:34.240]  我們都需要感恩
[00:13:34.240 --> 00:13:35.840]  第三 代求
[00:13:35.840 --> 00:13:36.960]  為了這個世界
[00:13:36.960 --> 00:13:38.040]  為了我們的國家
[00:13:38.040 --> 00:13:41.720]  為了我們其他周圍的人的需要來祈禱
[00:13:41.720 --> 00:13:43.280]  第四 祈求
[00:13:43.280 --> 00:13:45.560]  為了我們自己的罪
[00:13:45.560 --> 00:13:48.200]  來求神
[00:13:48.200 --> 00:13:50.800]  來為我們自己需要祈禱
[00:13:50.800 --> 00:13:52.160]  第五 是認罪
[00:13:52.160 --> 00:13:53.440]  為了我們的罪
[00:13:53.440 --> 00:13:56.120]  求神寬恕
[00:13:56.120 --> 00:13:58.000]  事實上
[00:13:58.000 --> 00:14:00.840]  近年有很多的學術上的研究
[00:14:00.840 --> 00:14:02.720]  去探討究竟禱告
[00:14:02.720 --> 00:14:06.760]  和人的心理健康之間的關係
[00:14:06.760 --> 00:14:08.320]  有沒有關係呢
[00:14:08.320 --> 00:14:11.200]  很多的研究得出來的結果
[00:14:11.200 --> 00:14:13.160]  很一致的
[00:14:13.160 --> 00:14:15.480]  結果就是禱告越多
[00:14:15.480 --> 00:14:18.280]  心理健康就越好
[00:14:18.280 --> 00:14:19.080]  有什麼好呢
[00:14:19.080 --> 00:14:22.600]  包括我們的壓力指數會降低
[00:14:22.600 --> 00:14:24.560]  我們的情緒會更加穩定
[00:14:24.560 --> 00:14:27.240]  我們內心的平靜會增加
[00:14:27.240 --> 00:14:28.240]  我們的注意力
[00:14:28.240 --> 00:14:30.720]  我們的使命感都會增強
[00:14:30.720 --> 00:14:32.800]  所有這些一切都幫助我們
[00:14:32.800 --> 00:14:34.680]  在整體的心理健康上
[00:14:34.680 --> 00:14:36.600]  是有所提升的
[00:14:36.600 --> 00:14:37.400]  很奇怪
[00:14:37.400 --> 00:14:40.480]  為什麼禱告有這麼厲害的果效呢
[00:14:40.480 --> 00:14:42.880]  我認為很簡單
[00:14:42.880 --> 00:14:44.480]  保羅不斷地告訴我們
[00:14:44.480 --> 00:14:46.400]  我們要將我們一切的困難
[00:14:46.400 --> 00:14:48.280]  需要帶到神面前
[00:14:48.280 --> 00:14:49.640]  無論好壞大小
[00:14:49.640 --> 00:14:50.920]  快樂悲傷
[00:14:50.920 --> 00:14:54.880]  一切種種交託給我們的天父上帝
[00:14:54.880 --> 00:14:56.920]  當我們這樣做的時候
[00:14:56.920 --> 00:14:59.160]  其實我們就是告訴自己
[00:14:59.160 --> 00:15:00.800]  我們不是神
[00:15:00.800 --> 00:15:04.920]  我們不過在神面前是被造之物
[00:15:04.920 --> 00:15:06.640]  如果我們強行扮神
[00:15:06.640 --> 00:15:08.120]  充當神的時候
[00:15:08.120 --> 00:15:09.760]  去處理一些
[00:15:09.760 --> 00:15:11.320]  我們根本能力做不到
[00:15:11.320 --> 00:15:14.160]  解決不了的事情的時候
[00:15:14.160 --> 00:15:15.640]  我們當然會感到壓力
[00:15:15.640 --> 00:15:17.480]  我們當然會感到焦慮絕望
[00:15:17.480 --> 00:15:19.520]  和無助
[00:15:19.520 --> 00:15:21.680]  讓神為神
[00:15:21.680 --> 00:15:23.360]  Let God be God
[00:15:23.360 --> 00:15:26.120]  神的能力總是比我們大
[00:15:26.120 --> 00:15:28.920]  神當然可以承受一些
[00:15:28.920 --> 00:15:30.560]  我們沒有辦法承受的事情
[00:15:30.560 --> 00:15:31.240]  是嗎
[00:15:31.240 --> 00:15:33.800]  神也是全知的
[00:15:33.800 --> 00:15:36.800]  祂知道什麼是對我們最好
[00:15:36.800 --> 00:15:37.560]  不過很多時候
[00:15:37.560 --> 00:15:38.680]  我們總是覺得
[00:15:38.680 --> 00:15:41.520]  神給過我們的東西不是最好
[00:15:41.520 --> 00:15:42.840]  神也是全愛的
[00:15:42.840 --> 00:15:43.760]  意思是什麼
[00:15:43.760 --> 00:15:47.440]  意思就是我們無論景況如何
[00:15:47.440 --> 00:15:49.600]  神都愛我們到底
[00:15:49.600 --> 00:15:51.440]  丁子妹
[00:15:51.440 --> 00:15:52.760]  我想問大家
[00:15:52.760 --> 00:15:53.480]  當你有困難
[00:15:53.480 --> 00:15:54.440]  當你痛苦
[00:15:54.440 --> 00:15:55.640]  絕望的時候
[00:15:55.640 --> 00:15:58.400]  有沒有試過通過祈禱
[00:15:58.400 --> 00:16:02.200]  從神得到那種內心的平安
[00:16:02.200 --> 00:16:03.240]  有沒有
[00:16:03.240 --> 00:16:04.600]  如果沒有的時候
[00:16:04.600 --> 00:16:07.200]  是不是因為你沒有跟神祈禱
[00:16:07.200 --> 00:16:11.240]  是不是因為你沒有將你的問題困難交給神
[00:16:11.240 --> 00:16:13.320]  你說 牧師不是 我有祈禱的
[00:16:13.320 --> 00:16:16.120]  但我仍然心裡面不平安
[00:16:16.120 --> 00:16:17.760]  這時候
[00:16:17.760 --> 00:16:20.680]  是不是因為你祈禱了
[00:16:20.680 --> 00:16:25.320]  但是沒有將你的擔子交給神
[00:16:25.320 --> 00:16:27.800]  有一次一個農夫
[00:16:27.800 --> 00:16:32.680]  擔著他田地裡面的收成
[00:16:32.680 --> 00:16:34.680]  打算去市場那裡賣
[00:16:34.680 --> 00:16:37.160]  突然間有一個卡車經過
[00:16:37.160 --> 00:16:39.320]  司機看到那個老伯
[00:16:39.320 --> 00:16:40.440]  那麼辛苦
[00:16:40.440 --> 00:16:42.520]  挑著那個重擔
[00:16:42.520 --> 00:16:43.680]  他又發了事心
[00:16:43.680 --> 00:16:45.040]  停下車下來
[00:16:45.040 --> 00:16:46.040]  然後就叫那個農夫
[00:16:46.040 --> 00:16:48.880]  老友 你上去我車後面那裡
[00:16:48.880 --> 00:16:51.480]  我免費載你一程
[00:16:51.480 --> 00:16:52.880]  開了一陣車之後
[00:16:52.880 --> 00:16:55.080]  司機覺得有些東西不太妥
[00:16:55.080 --> 00:16:56.840]  回頭看看那個農夫
[00:16:56.840 --> 00:16:59.520]  不過那個農夫站在卡車後面
