
[00:00:00.000 --> 00:00:02.000]  「除你以外還經誰」
[00:06:27.100 --> 00:06:29.100]  其實他們如何演繹他們
[00:06:29.100 --> 00:06:34.100]  與神在這個契約與蒙請救的關係之中
[00:06:34.100 --> 00:06:37.600]  究竟十誡當中的首四誡
[00:06:37.600 --> 00:06:40.100]  神要提醒我們甚麼精髓
[00:06:40.100 --> 00:06:43.100]  而今天在我們信徒的生活當中
[00:06:43.100 --> 00:06:47.100]  有甚麼精髓我們更需要盡心呢?
[00:06:47.100 --> 00:06:50.600]  第一樣我們要學習的是
[00:06:50.600 --> 00:06:53.100]  「沒有別的宣言」
[00:06:53.100 --> 00:06:54.100]  當我們說到
[00:06:54.100 --> 00:06:57.100]  「除你以外,我們還敬誰」的時候
[00:06:57.100 --> 00:06:59.600]  第一方面我們要再一次認定
[00:06:59.600 --> 00:07:01.100]  在我們生命當中
[00:07:01.100 --> 00:07:04.600]  沒有別的宣言比起宣告
[00:07:04.600 --> 00:07:05.600]  除了神以外
[00:07:05.600 --> 00:07:09.100]  我們再沒有其他神的宣告是重要的
[00:07:09.100 --> 00:07:11.100]  第一屆他這樣說
[00:07:11.100 --> 00:07:14.100]  特別是我們延續第一、第二節
[00:07:14.100 --> 00:07:15.100]  耶和華正在說話
[00:07:15.100 --> 00:07:18.100]  然後他提醒摩西和伊斯丁文
[00:07:18.100 --> 00:07:19.100]  耶和華這樣說
[00:07:19.100 --> 00:07:23.100]  他說:「除了我以外,你不可有別的神」
[00:07:23.100 --> 00:07:26.100]  耶和華說:「除了耶和華以外」
[00:07:26.100 --> 00:07:30.600]  「我們不可有別的神」
[00:07:30.600 --> 00:07:33.100]  丁姐妹,當我們聽到這句說話
[00:07:33.100 --> 00:07:36.100]  在你耳邊一陣風這樣經過
[00:07:36.100 --> 00:07:37.600]  聽過了嗎?
[00:07:37.600 --> 00:07:40.600]  還是在你心裡讓我再一次拿實你
[00:07:40.600 --> 00:07:42.100]  讓你再一次去揭示
[00:07:42.100 --> 00:07:44.600]  望見你生命裡的寶座
[00:07:44.600 --> 00:07:47.100]  究竟哪一個人正在坐著呢?
[00:07:47.100 --> 00:07:51.100]  究竟是否有別的神正在坐著?
[00:07:51.100 --> 00:07:52.600]  而這位耶和華說
[00:07:52.600 --> 00:07:55.100]  那位願你立約,拯救你的神
[00:07:55.100 --> 00:08:00.100]  其實只是一個被指使的神
[00:08:00.100 --> 00:08:05.100]  每個人的人生都需要有一個優先次序
[00:08:05.100 --> 00:08:07.100]  無論你在工作、職場
[00:08:07.100 --> 00:08:09.100]  我想我聽過無數次
[00:08:09.100 --> 00:08:11.100]  甚麼是重點?
[00:08:11.100 --> 00:08:14.100]  甚麼是我們公司的大方向?
[00:08:14.100 --> 00:08:17.100]  但真真實實在生命的裡頭
[00:08:17.100 --> 00:08:19.100]  神再一次提醒我們
[00:08:19.100 --> 00:08:20.100]  在這個第一屆
[00:08:20.100 --> 00:08:21.100]  祂告訴我們
[00:08:21.100 --> 00:08:22.100]  沒有別的宣言
[00:08:22.100 --> 00:08:23.100]  沒有別的優先次序
[00:08:23.100 --> 00:08:28.100]  比起我們能夠了解並邀請這位神作
[00:08:28.100 --> 00:08:30.100]  在神的寶座當中
[00:08:30.100 --> 00:08:36.100]  邀請這位神成為我生命裡的優先次序守衛
[00:08:36.100 --> 00:08:39.100]  要知道當你找到那個守衛
[00:08:39.100 --> 00:08:42.100]  後面你每一個次序
[00:08:42.100 --> 00:08:48.100]  你就會找到祂應該排序的方法和方向
[00:08:48.100 --> 00:08:50.100]  我再說
[00:08:50.100 --> 00:08:52.100]  在你生命裡
[00:08:52.100 --> 00:08:54.100]  你要宣告
[00:08:54.100 --> 00:08:56.100]  我人生裡最重要
[00:08:56.100 --> 00:08:59.100]  要排在守衛的
[00:08:59.100 --> 00:09:01.100]  神除了你以外
[00:09:01.100 --> 00:09:06.100]  沒有別的
[00:09:06.100 --> 00:09:10.100]  人能夠認識上帝
[00:09:10.100 --> 00:09:13.100]  人能夠知道神
[00:09:13.100 --> 00:09:14.100]  我再說
[00:09:14.100 --> 00:09:17.100]  在我們這個物質化
[00:09:17.100 --> 00:09:21.100]  在地上生活被做的腦袋裡
[00:09:21.100 --> 00:09:23.100]  我們最多能夠想到的
[00:09:23.100 --> 00:09:25.100]  就是地上最好的東西
[00:09:25.100 --> 00:09:27.100]  再加多一件地上最好的東西
[00:09:27.100 --> 00:09:29.100]  再加再加再加
[00:09:29.100 --> 00:09:30.100]  但這條數
[00:09:30.100 --> 00:09:34.100]  最後那個總數
[00:09:34.100 --> 00:09:36.100]  都不能夠比擬
[00:09:36.100 --> 00:09:38.100]  我們那位創造主
[00:09:38.100 --> 00:09:41.100]  那位神的真神
[00:09:41.100 --> 00:09:45.100]  人怎麼能夠認識神
[00:09:45.100 --> 00:09:47.100]  神將祂自己啟示出來
[00:09:47.100 --> 00:09:50.100]  我們才能夠認識神
[00:09:50.100 --> 00:09:53.100]  所以你不是用來的方法去想
[00:09:53.100 --> 00:09:55.100]  上帝說我已經啟示你
[00:09:55.100 --> 00:09:57.100]  用什麼方法
[00:09:57.100 --> 00:10:00.100]  是否一些我不能夠明白的
[00:10:00.100 --> 00:10:02.100]  一些很暗的事情
[00:10:02.100 --> 00:10:03.100]  不是的
[00:10:03.100 --> 00:10:05.100]  上帝說我將我的話語
[00:10:05.100 --> 00:10:09.100]  已經寫在聖經上
[00:10:09.100 --> 00:10:10.100]  神一到
[00:10:10.100 --> 00:10:11.100]  神的話語
[00:10:11.100 --> 00:10:13.100]  神自己啟示祂自己的真相
[00:10:13.100 --> 00:10:15.100]  已經寫在聖經裡
[00:10:15.100 --> 00:10:16.100]  神教我們作主
[00:10:16.100 --> 00:10:18.100]  自己的兒女如學行
[00:10:18.100 --> 00:10:20.100]  祂已經寫在聖經的話語裡
[00:10:20.100 --> 00:10:22.100]  祂不單止藉著聖經安慰我們
[00:10:22.100 --> 00:10:24.100]  在苦難當中的心
[00:10:24.100 --> 00:10:27.100]  祂不單止在我們尋找方向的時候
[00:10:27.100 --> 00:10:28.100]  成為我們的明燈
[00:10:28.100 --> 00:10:29.100]  更重要
[00:10:29.100 --> 00:10:31.100]  不是關乎我
[00:10:31.100 --> 00:10:32.100]  是關乎我們的優先次序
[00:10:32.100 --> 00:10:33.100]  我們的上帝
[00:10:33.100 --> 00:10:36.100]  祂是一位什麼的神
[00:10:36.100 --> 00:10:38.100]  祂喜悅我們如何生活
[00:10:38.100 --> 00:10:40.100]  並且祂賦予我們
[00:10:40.100 --> 00:10:42.100]  每一個人生命裡
[00:10:42.100 --> 00:10:43.100]  存留的使命
[00:10:43.100 --> 00:10:45.100]  究竟是什麼
[00:10:45.100 --> 00:10:48.100]  你有沒有去打開
[00:10:48.100 --> 00:10:51.100]  馬丁路德這位改革之父
[00:10:51.100 --> 00:10:53.100]  在信仰
[00:10:53.100 --> 00:10:54.100]  在神學裡
[00:10:54.100 --> 00:10:56.100]  他重整許多的事物
[00:10:56.100 --> 00:10:58.100]  他曾經跟一位人
[00:10:58.100 --> 00:10:59.100]  在尋索信仰的路途裡
[00:10:59.100 --> 00:11:00.100]  他講了一句話
[00:11:00.100 --> 00:11:01.100]  他說
[00:11:01.100 --> 00:11:02.100]  你觀念中的神
[00:11:02.100 --> 00:11:06.100]  太過像人了
[00:11:06.100 --> 00:11:08.100]  我再說
[00:11:08.100 --> 00:11:10.100]  人能夠用的腦袋
[00:11:10.100 --> 00:11:12.100]  只是看到地上之物
[00:11:12.100 --> 00:11:13.100]  我將最好的
[00:11:13.100 --> 00:11:16.100]  加最好的再加最好的再加最好的
[00:11:16.100 --> 00:11:17.100]  那個總數
[00:11:17.100 --> 00:11:20.100]  永遠都不能夠描述到
[00:11:20.100 --> 00:11:22.100]  我們這位真的神
[00:11:22.100 --> 00:11:26.100]  那種真實的偉大
[00:11:26.100 --> 00:11:29.100]  在先天七十三篇裡
[00:11:29.100 --> 00:11:31.100]  有一個人他經歷神
[00:11:31.100 --> 00:11:32.100]  他經歷自己
[00:11:32.100 --> 00:11:33.100]  生命裡的不足
[00:11:33.100 --> 00:11:36.100]  他遇上困難挫折
[00:11:36.100 --> 00:11:38.100]  今晚見世情的時候
[00:11:38.100 --> 00:11:41.100]  很多不解的事情
[00:11:41.100 --> 00:11:43.100]  原來當我們面對人生
[00:11:43.100 --> 00:11:46.100]  很多不解
[00:11:46.100 --> 00:11:49.100]  有時我們會更加真實地回去問
[00:11:49.100 --> 00:11:51.100]  上帝你是誰
[00:11:51.100 --> 00:11:53.100]  他在安靜尋索的時候
[00:11:53.100 --> 00:11:54.100]  他講了一句話
[00:11:54.100 --> 00:11:55.100]  他說
[00:11:55.100 --> 00:11:57.100]  除你意外在天上我還有誰呢
[00:11:57.100 --> 00:12:00.100]  除你意外在地上也沒有愛無的
[00:12:00.100 --> 00:12:01.100]  更加他說
[00:12:01.100 --> 00:12:03.100]  我的肉體我的心腸衰殘
[00:12:03.100 --> 00:12:05.100]  但神是我的力量
[00:12:05.100 --> 00:12:07.100]  是我的拯救幫助
[00:12:07.100 --> 00:12:11.100]  等於我們的經歷是因為
[00:12:11.100 --> 00:12:12.100]  他了解
[00:12:12.100 --> 00:12:14.100]  將他生命的次序
[00:12:14.100 --> 00:12:15.100]  他的第一位
[00:12:15.100 --> 00:12:18.100]  擺上讓神居首位
[00:12:18.100 --> 00:12:20.100]  這是第一屆裡
[00:12:20.100 --> 00:12:22.100]  給我們一種提醒
[00:12:22.100 --> 00:12:24.100]  我們這個夢救贖的生命
[00:12:24.100 --> 00:12:26.100]  需要有一樣東西就是
[00:12:26.100 --> 00:12:27.100]  我們要再一次擺對位置
[00:12:27.100 --> 00:12:30.100]  當你擺對神居首位的位置
[00:12:30.100 --> 00:12:32.100]  我再講
[00:12:32.100 --> 00:12:33.100]  以後一切
[00:12:33.100 --> 00:12:35.100]  每一個秩序你知道
[00:12:35.100 --> 00:12:37.100]  所以請你們深深去默念
[00:12:37.100 --> 00:12:39.100]  神啊除你意外
[00:12:39.100 --> 00:12:41.100]  我還有誰
[00:12:41.100 --> 00:12:44.100]  這句話並不是悲情的
[00:12:44.100 --> 00:12:46.100]  一個詩篇
[00:12:46.100 --> 00:12:49.100]  這句話是鐵一般的真實
[00:12:49.100 --> 00:12:51.100]  和帶領你的生命
[00:12:51.100 --> 00:12:52.100]  能夠更落實
[00:12:52.100 --> 00:12:53.100]  知道
[00:12:53.100 --> 00:12:55.100]  除他以外
[00:12:55.100 --> 00:12:57.100]  沒有別神
[00:12:57.100 --> 00:12:59.100]  第二方面我們要了解
[00:12:59.100 --> 00:13:01.100]  這個夢救贖的生命
[00:13:01.100 --> 00:13:02.100]  我們需要
[00:13:02.100 --> 00:13:05.100]  不單止擺好一個正確的優先次序
[00:13:05.100 --> 00:13:08.100]  第三方面我們要更加知道
[00:13:08.100 --> 00:13:10.100]  第二方面我們看到
[00:13:10.100 --> 00:13:13.100]  你因為擺好優先次序之後
[00:13:13.100 --> 00:13:15.100]  你就能夠分辨明白
[00:13:15.100 --> 00:13:18.100]  神給我們的愛慾
[00:13:18.100 --> 00:13:20.100]  什麼意思呢
[00:13:20.100 --> 00:13:23.100]  就是當你去認識神
[00:13:23.100 --> 00:13:25.100]  你要聆聽
[00:13:25.100 --> 00:13:26.100]  並且了解
[00:13:26.100 --> 00:13:29.100]  上帝對我們的聲音和聲音
[00:13:29.100 --> 00:13:32.100]  但上帝用十誡裡面的第二第三誡
[00:13:32.100 --> 00:13:35.100]  正正提醒和歸正我們的生命
[00:13:35.100 --> 00:13:38.100]  好讓我們能夠知道並且聽清楚
[00:13:38.100 --> 00:13:40.100]  上帝對我們發出的愛語
[00:13:40.100 --> 00:13:43.100]  我們接下來會看第二和第三誡
[00:13:43.100 --> 00:13:44.100]  這個十誡裡面
[00:13:44.100 --> 00:13:47.100]  究竟如何讓我們的生命
[00:13:47.100 --> 00:13:48.100]  一個夢救贖的生命
[00:13:48.100 --> 00:13:49.100]  能夠知道
[00:13:49.100 --> 00:13:52.100]  神對我們發出愛的言語呢
[00:13:52.100 --> 00:13:54.100]  我們先看第二誡
[00:13:54.100 --> 00:13:56.100]  二十章四至六節
[00:13:56.100 --> 00:13:59.100]  邀請頂尖會和我讀出請讀
[00:13:59.100 --> 00:14:02.100]  不可為自己雕刻偶像
[00:14:02.100 --> 00:14:04.100]  也不可做什麼形象
[00:14:04.100 --> 00:14:07.100]  彷彿上天下地和地底下
[00:14:07.100 --> 00:14:09.100]  水中的百物
[00:14:09.100 --> 00:14:11.100]  不可為大人寫上
[00:14:11.100 --> 00:14:13.100]  也不可做什麼形象
[00:14:13.100 --> 00:14:16.100]  也不可為自己雕刻偶像
[00:14:16.100 --> 00:14:18.100]  也不可做什麼形象
[00:14:18.100 --> 00:14:20.100]  彷彿上天下地和地底下
[00:14:20.100 --> 00:14:22.100]  水中的百物
[00:14:22.100 --> 00:14:24.100]  不可為大人寫上
[00:14:24.100 --> 00:14:26.100]  也不可做什麼形象
[00:14:26.100 --> 00:14:28.100]  彷彿上天下地和地底下
[00:14:28.100 --> 00:14:30.100]  水中的百物
[00:14:30.100 --> 00:14:32.100]  不可為大人寫上
[00:14:32.100 --> 00:14:34.100]  也不可做什麼形象
[00:14:34.100 --> 00:14:36.100]  彷彿上天下地和地底下
[00:14:36.100 --> 00:14:38.100]  水中的百物
[00:14:38.100 --> 00:14:40.100]  彷彿上天下地和地底下
[00:14:40.100 --> 00:14:42.100]  水中的百物
[00:14:42.100 --> 00:14:44.100]  彷彿上天下地和地底下
[00:14:44.100 --> 00:14:46.100]  水中的百物
[00:14:46.100 --> 00:14:48.100]  彷彿上天下地和地底下
[00:14:48.100 --> 00:14:50.100]  水中的百物
[00:14:50.100 --> 00:14:52.100]  彷彿上天下地和地底下
[00:14:52.100 --> 00:14:54.100]  水中的百物
[00:14:54.100 --> 00:14:56.100]  彷彿上天下地和地底下
[00:14:56.100 --> 00:14:58.100]  水中的百物
[00:14:58.100 --> 00:15:00.100]  彷彿上天下地和地底下
[00:15:00.100 --> 00:15:02.100]  水中的百物
[00:15:02.100 --> 00:15:04.100]  彷彿上天下地和地底下
[00:15:04.100 --> 00:15:06.100]  水中的百物
[00:15:06.100 --> 00:15:08.100]  彷彿上天下地和地底下
[00:15:08.100 --> 00:15:10.100]  水中的百物
[00:15:10.100 --> 00:15:12.100]  彷彿上天下地和地底下
[00:15:12.100 --> 00:15:14.100]  水中的百物
[00:15:14.100 --> 00:15:16.100]  彷彿上天下地和地底下
[00:15:16.100 --> 00:15:18.100]  水中的百物
[00:15:18.100 --> 00:15:20.100]  彷彿上天下地和地底下
[00:15:20.100 --> 00:15:22.100]  水中的百物
[00:15:22.100 --> 00:15:24.100]  彷彿上天下地和地底下
[00:15:24.100 --> 00:15:26.100]  水中的百物
[00:15:26.100 --> 00:15:28.100]  彷彿上天下地和地底下
[00:15:28.100 --> 00:15:30.100]  水中的百物
[00:15:30.100 --> 00:15:32.100]  彷彿上天下地和地底下
[00:15:32.100 --> 00:15:34.100]  水中的百物
[00:15:34.100 --> 00:15:36.100]  彷彿上天下地和地底下
[00:15:36.100 --> 00:15:38.100]  水中的百物
[00:15:38.100 --> 00:15:40.100]  彷彿上天下地和地底下
[00:15:40.100 --> 00:15:42.100]  水中的百物
[00:15:42.100 --> 00:15:44.100]  彷彿上天下地和地底下
[00:15:44.100 --> 00:15:46.100]  水中的百物
[00:15:46.100 --> 00:15:48.100]  彷彿上天下地和地底下
[00:15:48.100 --> 00:15:50.100]  水中的百物
[00:15:50.100 --> 00:15:52.100]  彷彿上天下地和地底下
[00:15:52.100 --> 00:15:54.100]  水中的百物
[00:15:54.100 --> 00:15:56.100]  彷彿上天下地和地底下
[00:15:56.100 --> 00:15:58.100]  水中的百物
[00:15:58.100 --> 00:16:00.100]  彷彿上天下地和地底下
[00:16:00.100 --> 00:16:02.100]  水中的百物
[00:16:02.100 --> 00:16:04.100]  彷彿上天下地和地底下
[00:16:04.100 --> 00:16:06.100]  水中的百物
[00:16:06.100 --> 00:16:08.100]  彷彿上天下地和地底下
[00:16:08.100 --> 00:16:10.100]  水中的百物
[00:16:10.100 --> 00:16:12.100]  彷彿上天下地和地底下
[00:16:12.100 --> 00:16:14.100]  水中的百物
[00:16:14.100 --> 00:16:16.100]  彷彿上天下地和地底下
[00:16:16.100 --> 00:16:18.100]  水中的百物
[00:16:18.100 --> 00:16:20.100]  彷彿上天下地和地底下
[00:16:20.100 --> 00:16:22.100]  水中的百物
[00:16:22.100 --> 00:16:24.100]  彷彿上天下地和地底下
[00:16:24.100 --> 00:16:26.100]  水中的百物
[00:16:26.100 --> 00:16:28.100]  彷彿上天下地和地底下
[00:16:28.100 --> 00:16:30.100]  水中的百物
[00:16:30.100 --> 00:16:32.100]  彷彿上天下地和地底下
[00:16:32.100 --> 00:16:34.100]  水中的百物
[00:16:34.100 --> 00:16:36.100]  彷彿上天下地和地底下
[00:16:36.100 --> 00:16:38.100]  水中的百物
[00:16:38.100 --> 00:16:40.100]  彷彿上天下地和地底下
[00:16:40.100 --> 00:16:42.100]  水中的百物
[00:16:42.100 --> 00:16:44.100]  彷彿上天下地和地底下
[00:16:44.100 --> 00:16:46.100]  水中的百物
[00:16:46.100 --> 00:16:48.100]  彷彿上天下地和地底下
[00:16:48.100 --> 00:16:50.100]  水中的百物
[00:16:50.100 --> 00:16:52.100]  彷彿上天下地和地底下
[00:16:52.100 --> 00:16:54.100]  水中的百物
[00:16:54.100 --> 00:16:56.100]  彷彿上天下地和地底下
[00:16:56.100 --> 00:16:58.100]  水中的百物
[00:16:58.100 --> 00:17:00.100]  彷彿上天下地和地底下
[00:17:00.100 --> 00:17:02.100]  水中的百物
[00:17:02.100 --> 00:17:04.100]  彷彿上天下地和地底下
[00:17:04.100 --> 00:17:06.100]  水中的百物
[00:17:06.100 --> 00:17:08.100]  彷彿上天下地和地底下
[00:17:08.100 --> 00:17:10.100]  水中的百物
[00:17:10.100 --> 00:17:12.100]  彷彿上天下地和地底下
[00:17:12.100 --> 00:17:14.100]  水中的百物
[00:17:14.100 --> 00:17:16.100]  彷彿上天下地和地底下
[00:17:16.100 --> 00:17:18.100]  水中的百物
[00:17:18.100 --> 00:17:20.100]  彷彿上天下地和地底下
[00:17:20.100 --> 00:17:22.100]  水中的百物
