
[00:00:00.000 --> 00:00:02.200]  醫生只做一件事
[00:04:09.000 --> 00:04:11.000]  就是他們的使命
[00:04:11.000 --> 00:04:12.000]  換句話講
[00:04:12.000 --> 00:04:14.000]  我今天主張什麼呢
[00:04:14.000 --> 00:04:16.000]  不光是教會需要有一個使命
[00:04:16.000 --> 00:04:19.000]  每一個人你們都需要一個人生的使命
[00:04:19.000 --> 00:04:22.000]  你有一個使命跟沒有一個使命是差很遠的
[00:04:22.000 --> 00:04:24.000]  你的一輩子會很不同的
[00:04:24.000 --> 00:04:26.000]  就算你現在已經年老了
[00:04:26.000 --> 00:04:28.000]  你也需要確定你以後的日子
[00:04:28.000 --> 00:04:30.000]  那一件事是什麼事情
[00:04:30.000 --> 00:04:33.000]  那就是你個人的使命啊
[00:04:33.000 --> 00:04:35.000]  那讓我們看看
[00:04:35.000 --> 00:04:37.000]  當你有一件事的時候
[00:04:37.000 --> 00:04:40.000]  你的生命會有什麼特點呢
[00:04:40.000 --> 00:04:41.000]  那第一個特點呢
[00:04:41.000 --> 00:04:44.000]  就是你會有一個很專一的人生
[00:04:44.000 --> 00:04:46.000]  很多人的人生是不夠專一的
[00:04:46.000 --> 00:04:48.000]  我們看看瑪麗亞這一件事啊
[00:04:48.000 --> 00:04:51.000]  第39節剛纔我們讀了
[00:04:51.000 --> 00:04:54.000]  她說她的姐姐有一個妹妹叫瑪麗亞
[00:04:54.000 --> 00:04:57.000]  坐在主的腳前聽道
[00:04:57.000 --> 00:04:58.000]  我以前年輕的時候
[00:04:58.000 --> 00:04:59.000]  我以爲啊
[00:04:59.000 --> 00:05:01.000]  那一件最重要的事呢
[00:05:01.000 --> 00:05:02.000]  不可以少的一件事呢
[00:05:02.000 --> 00:05:04.000]  就是聽道
[00:05:04.000 --> 00:05:06.000]  但是後來我越看聖經
[00:05:06.000 --> 00:05:08.000]  我就越覺得好像就不是
[00:05:08.000 --> 00:05:09.000]  爲什麼
[00:05:09.000 --> 00:05:11.000]  因爲雅各書呢就講得很清楚
[00:05:11.000 --> 00:05:12.000]  不光是要聽道
[00:05:12.000 --> 00:05:13.000]  要行道
[00:05:13.000 --> 00:05:15.000]  聽道而不行道的
[00:05:15.000 --> 00:05:17.000]  那是沒有用的
[00:05:17.000 --> 00:05:18.000]  那是浪費時間的
[00:05:18.000 --> 00:05:20.000]  特別是今天有網絡
[00:05:20.000 --> 00:05:23.000]  假如最重要的那件事情就是聽道
[00:05:23.000 --> 00:05:24.000]  那你去聽吧
[00:05:24.000 --> 00:05:26.000]  在我網絡上
[00:05:26.000 --> 00:05:28.000]  華人教會的大牧師
[00:05:28.000 --> 00:05:32.000]  都有幾千篇道可以給你聽的
[00:05:32.000 --> 00:05:33.000]  你聽不完的
[00:05:33.000 --> 00:05:34.000]  你怎麼聽啊
[00:05:34.000 --> 00:05:38.000]  所以那個不是真正的要聽道
[00:05:38.000 --> 00:05:43.000]  但是瑪麗亞這件事情呢
[00:05:43.000 --> 00:05:45.000]  就影響她一生了
[00:05:45.000 --> 00:05:47.000]  給她一個目標
[00:05:47.000 --> 00:05:50.000]  瑪麗亞我們要理解
[00:05:50.000 --> 00:05:52.000]  她是不是不做家務呢
[00:05:52.000 --> 00:05:53.000]  她姐姐一個人在那裏做家務
[00:05:53.000 --> 00:05:54.000]  在那裏煮飯啊
[00:05:54.000 --> 00:05:56.000]  她就坐在那裏聽道
[00:05:56.000 --> 00:06:00.000]  不過這裏大家要留意啊
[00:06:00.000 --> 00:06:04.000]  她說坐在主的腳前聽道
[00:06:04.000 --> 00:06:08.000]  這個中文聖經翻譯成坐在
[00:06:08.000 --> 00:06:10.000]  英文聖經就很簡單
[00:06:10.000 --> 00:06:12.000]  She sat
[00:06:12.000 --> 00:06:14.000]  其實呢
[00:06:14.000 --> 00:06:16.000]  我想問大家一個問題
[00:06:16.000 --> 00:06:18.000]  瑪麗亞是不是耶穌一來
[00:06:18.000 --> 00:06:21.000]  她就坐在主的腳前聽道呢
[00:06:21.000 --> 00:06:23.000]  那我問大家一個問題啊
[00:06:23.000 --> 00:06:28.000]  你們現在是坐着在這裏聽道呢
[00:06:28.000 --> 00:06:29.000]  還是你坐下
[00:06:29.000 --> 00:06:32.000]  你們現在是坐着還是坐下呢
[00:06:32.000 --> 00:06:34.000]  你們說
[00:06:34.000 --> 00:06:35.000]  坐着
[00:06:35.000 --> 00:06:37.000]  但是你沒有坐着之前
[00:06:37.000 --> 00:06:40.000]  你進來你先要怎麼樣
[00:06:40.000 --> 00:06:41.000]  坐下
[00:06:41.000 --> 00:06:42.000]  坐下是個行動
[00:06:42.000 --> 00:06:45.000]  坐着是個狀態
[00:06:45.000 --> 00:06:48.000]  中文聖經把它翻譯成坐在
[00:06:48.000 --> 00:06:50.000]  其實原文不是這樣說的
[00:06:50.000 --> 00:06:52.000]  原文是希臘文啊
[00:06:52.000 --> 00:06:53.000]  希臘文是坐下呀
[00:06:53.000 --> 00:06:54.000]  不是坐着
[00:06:54.000 --> 00:06:56.000]  差很遠的吧
[00:06:56.000 --> 00:06:58.000]  那麼一點點的區別就差很遠了
[00:06:58.000 --> 00:07:00.000]  是什麼意思呢
[00:07:00.000 --> 00:07:02.000]  就說她這個妹妹瑪麗亞
[00:07:02.000 --> 00:07:04.000]  本來也是在廚房裏
[00:07:04.000 --> 00:07:05.000]  跟她解決一桶煮飯的
[00:07:05.000 --> 00:07:06.000]  特別有客人來的
[00:07:06.000 --> 00:07:08.000]  而且耶穌不是一個人來的
[00:07:08.000 --> 00:07:11.000]  他是跟十個門徒一塊來的
[00:07:11.000 --> 00:07:14.000]  因爲很多人的飯菜要煮的
[00:07:14.000 --> 00:07:18.000]  但是耶穌在那裏跟他的門徒講話
[00:07:18.000 --> 00:07:20.000]  那麼瑪麗亞本來在廚房的
[00:07:20.000 --> 00:07:22.000]  所以她現在怎麼樣
[00:07:22.000 --> 00:07:24.000]  她就不再煮飯了
[00:07:24.000 --> 00:07:27.000]  她就走過來坐下
[00:07:27.000 --> 00:07:29.000]  所以這是個動作
[00:07:29.000 --> 00:07:31.000]  所以瑪麗亞呢
[00:07:31.000 --> 00:07:33.000]  她並不是說不煮飯
[00:07:33.000 --> 00:07:34.000]  而且呢
[00:07:34.000 --> 00:07:37.000]  她說坐在主的腳前聽道
[00:07:37.000 --> 00:07:40.000]  其實中文是已經翻譯成聽道
[00:07:40.000 --> 00:07:43.000]  其實原文這個道也就是話
[00:07:43.000 --> 00:07:44.000]  其實中文來說
[00:07:44.000 --> 00:07:45.000]  一個道也就是話
[00:07:45.000 --> 00:07:46.000]  是不是
[00:07:46.000 --> 00:07:49.000]  她道也就是說她說的意思
[00:07:49.000 --> 00:07:53.000]  其實我們中國人呢
[00:07:53.000 --> 00:07:55.000]  對於這個語言的運用也是這樣子的
[00:07:55.000 --> 00:07:56.000]  假如我說
[00:07:56.000 --> 00:07:57.000]  我兒子很聽話
[00:07:57.000 --> 00:07:58.000]  是什麼意思
[00:07:58.000 --> 00:07:59.000]  是他常常坐在那裏
[00:07:59.000 --> 00:08:00.000]  用耳朵聽嗎
[00:08:00.000 --> 00:08:02.000]  還是他聽了之後還去做呢
[00:08:02.000 --> 00:08:04.000]  聽話的意思是他去做的
[00:08:04.000 --> 00:08:05.000]  是不是
[00:08:05.000 --> 00:08:07.000]  所以聽道不是光聽的
[00:08:07.000 --> 00:08:10.000]  而是聽了之後還要去做的
[00:08:10.000 --> 00:08:11.000]  就是說
[00:08:11.000 --> 00:08:13.000]  瑪麗亞她一生的目標
[00:08:13.000 --> 00:08:15.000]  就是她沒做任何的事情
[00:08:15.000 --> 00:08:17.000]  她要先聽耶穌的話
[00:08:17.000 --> 00:08:20.000]  看看是不是符合耶穌所講的話
[00:08:20.000 --> 00:08:23.000]  這是她的一件事
[00:08:23.000 --> 00:08:25.000]  那我們看看大衛的一件事又是什麼
[00:08:25.000 --> 00:08:27.000]  詩篇27篇那裏
[00:08:27.000 --> 00:08:30.000]  她說雖有軍兵紮營攻擊我
[00:08:30.000 --> 00:08:31.000]  我的心也不害怕
[00:08:31.000 --> 00:08:34.000]  雖然發動戰爭攻擊我
[00:08:34.000 --> 00:08:36.000]  我仍舊安穩
[00:08:36.000 --> 00:08:37.000]  有一件事
[00:08:37.000 --> 00:08:38.000]  現在她提到一件事了
[00:08:38.000 --> 00:08:39.000]  我求過耶和華
[00:08:39.000 --> 00:08:40.000]  我還要尋求
[00:08:40.000 --> 00:08:43.000]  我要一生一世住在耶和華的殿裏
[00:08:43.000 --> 00:08:45.000]  瞻仰他的榮美
[00:08:45.000 --> 00:08:47.000]  在他的殿中求問
[00:08:47.000 --> 00:08:49.000]  你看大衛這件事
[00:08:49.000 --> 00:08:50.000]  他是個王啊
[00:08:50.000 --> 00:08:52.000]  他有很多事情要辦的
[00:08:52.000 --> 00:08:54.000]  他不可能整天只做那一件事
[00:08:54.000 --> 00:08:57.000]  就在神的殿裏面在那瞻仰神的榮美
[00:08:57.000 --> 00:08:59.000]  不可能的是不是
[00:08:59.000 --> 00:09:00.000]  而且之前呢
[00:09:00.000 --> 00:09:01.000]  他去打仗了
[00:09:01.000 --> 00:09:03.000]  大衛常常去打仗的
[00:09:03.000 --> 00:09:07.000]  那麼他那一件事到底是什麼事情呢
[00:09:07.000 --> 00:09:10.000]  其實在大衛的時候還沒有殿
[00:09:10.000 --> 00:09:12.000]  他的兒子所羅門才建了一個殿
[00:09:12.000 --> 00:09:14.000]  所以他的意思不是真是
[00:09:14.000 --> 00:09:17.000]  每天坐在神的殿裏面
[00:09:17.000 --> 00:09:18.000]  在那瞻仰神的榮美
[00:09:18.000 --> 00:09:20.000]  不是那樣子的
[00:09:20.000 --> 00:09:21.000]  換句話講
[00:09:21.000 --> 00:09:23.000]  大衛一生的目標呢
[00:09:23.000 --> 00:09:25.000]  一生的使命呢
[00:09:25.000 --> 00:09:27.000]  也就是要親近神
[00:09:27.000 --> 00:09:29.000]  什麼事情他都要求問的
[00:09:29.000 --> 00:09:33.000]  所以他說在他的殿中求問
[00:09:33.000 --> 00:09:35.000]  他打仗呢也要去求問
[00:09:35.000 --> 00:09:38.000]  他每做一件事情也要去求問神的
[00:09:38.000 --> 00:09:41.000]  這是大衛一生的使命
[00:09:41.000 --> 00:09:43.000]  每一件事情他都要求問神
[00:09:43.000 --> 00:09:45.000]  他纔去行動的
[00:09:45.000 --> 00:09:48.000]  那麼最後我們看看保羅的一件事
[00:09:48.000 --> 00:09:50.000]  菲利比書第三章
[00:09:50.000 --> 00:09:52.000]  弟兄們我不是以爲自己已經得着了
[00:09:52.000 --> 00:09:54.000]  我只有一件事
[00:09:54.000 --> 00:09:56.000]  就是忘記背後努力面前
[00:09:56.000 --> 00:09:59.000]  向着目標竭力追求
[00:09:59.000 --> 00:10:01.000]  那麼這是保羅的一件事了
[00:10:01.000 --> 00:10:04.000]  保羅是個行動派
[00:10:04.000 --> 00:10:05.000]  他把福音呢
[00:10:05.000 --> 00:10:08.000]  從一個城市傳到另外一個城市
[00:10:08.000 --> 00:10:12.000]  但是呢原來保羅他一切的努力呢
[00:10:12.000 --> 00:10:14.000]  他都是爲了一個目標
[00:10:14.000 --> 00:10:16.000]  保羅這裏講得很清楚了
[00:10:16.000 --> 00:10:18.000]  向着目標竭力追求
[00:10:18.000 --> 00:10:20.000]  他有一個目標的
[00:10:20.000 --> 00:10:22.000]  所以那一件事呢是一個目標
[00:10:22.000 --> 00:10:24.000]  那麼目標是什麼呢
[00:10:24.000 --> 00:10:26.000]  要得到神在基督耶穌裏
[00:10:26.000 --> 00:10:29.000]  召他往上去得的獎賞
[00:10:29.000 --> 00:10:31.000]  就是說在天上要得的獎賞
[00:10:31.000 --> 00:10:33.000]  不是要在地上所得的獎賞
[00:10:33.000 --> 00:10:35.000]  只要在地上所得的獎賞
[00:10:35.000 --> 00:10:36.000]  那就爲了名了
[00:10:36.000 --> 00:10:37.000]  爲了利了
[00:10:37.000 --> 00:10:38.000]  爲了錢了
[00:10:38.000 --> 00:10:39.000]  是不是
[00:10:39.000 --> 00:10:41.000]  保羅不是要得那些東西
[00:10:41.000 --> 00:10:43.000]  要得在天上的獎賞
[00:10:43.000 --> 00:10:44.000]  所以呢
[00:10:44.000 --> 00:10:46.000]  而且呢他還怎麼樣呢
[00:10:46.000 --> 00:10:50.000]  他說向着目標竭力追求
[00:10:50.000 --> 00:10:52.000]  我們原來的中文聖經說
[00:10:52.000 --> 00:10:53.000]  向着標杆直跑
[00:10:53.000 --> 00:10:54.000]  他不是慢慢走的
[00:10:54.000 --> 00:10:55.000]  不是散步的
[00:10:55.000 --> 00:10:56.000]  要直跑的
[00:10:56.000 --> 00:10:57.000]  這樣子
[00:10:57.000 --> 00:10:59.000]  他的目標是非常清楚的
[00:10:59.000 --> 00:11:01.000]  所以保羅的那一件事呢
[00:11:01.000 --> 00:11:06.000]  就是要得着耶穌基督在天上爲他預備的獎賞
[00:11:06.000 --> 00:11:08.000]  這是第一個特點
[00:11:08.000 --> 00:11:11.000]  就是給你一個很專一的人生
[00:11:11.000 --> 00:11:13.000]  你不再是忙來忙去
[00:11:13.000 --> 00:11:16.000]  你不再是就是又做着這個又做着那個
[00:11:16.000 --> 00:11:19.000]  你所有的事情都朝向一個目標的
[00:11:19.000 --> 00:11:23.000]  這是一件事情給我們的第一個特點
[00:11:23.000 --> 00:11:25.000]  就是專一的人生
[00:11:25.000 --> 00:11:27.000]  那麼第二個特點呢
[00:11:27.000 --> 00:11:32.000]  就是看看一事與萬事的關係是什麼呢
[00:11:32.000 --> 00:11:34.000]  因爲我們人有很多事情要做的
[00:11:34.000 --> 00:11:37.000]  那麼怎麼可能只做一件事呢
[00:11:37.000 --> 00:11:40.000]  其實這個答案也不太難
[00:11:40.000 --> 00:11:42.000]  就是你有一個目標呢
[00:11:42.000 --> 00:11:47.000]  你就能夠以這個目標去包括所有其他的事情
[00:11:47.000 --> 00:11:49.000]  以一事包萬事
[00:11:49.000 --> 00:11:53.000]  保羅在哥林多前書第九章說過那麼一句話
[00:11:53.000 --> 00:11:56.000]  他說我所做的一切都是爲了福音的緣故
[00:11:56.000 --> 00:12:00.000]  好讓我與別人同享福音的好處
[00:12:00.000 --> 00:12:05.000]  就是說他無論做什麼事情都是爲了福音的緣故
[00:12:05.000 --> 00:12:08.000]  就是他所做的一切的事情
[00:12:08.000 --> 00:12:09.000]  他喫飯也好
[00:12:09.000 --> 00:12:11.000]  到什麼地方去也好
[00:12:11.000 --> 00:12:13.000]  跟教會的弟兄姊妹見面也好
[00:12:13.000 --> 00:12:15.000]  他都是爲了福音的緣故
[00:12:15.000 --> 00:12:19.000]  他以一件事情包括所有的事情
[00:12:19.000 --> 00:12:23.000]  一切的事情都包在這一個使命當中
[00:12:23.000 --> 00:12:26.000]  這個就很重要了
[00:12:26.000 --> 00:12:28.000]  那麼瑪利亞呢
[00:12:28.000 --> 00:12:33.000]  他一切所做的都要符合主耶穌基督的道
[00:12:33.000 --> 00:12:35.000]  耶穌基督的指引
[00:12:35.000 --> 00:12:36.000]  大衛也是一樣
[00:12:36.000 --> 00:12:39.000]  以一事包萬事
[00:12:39.000 --> 00:12:42.000]  那麼所以表面上他做很多事情
[00:12:42.000 --> 00:12:46.000]  他是那麼多的事情都包括在他的使命當中
[00:12:46.000 --> 00:12:50.000]  沒有多餘的事情
[00:12:50.000 --> 00:12:51.000]  更重要呢
[00:12:51.000 --> 00:12:54.000]  就是以一事排萬事
[00:12:54.000 --> 00:12:56.000]  四十節那裏怎麼說呢
[00:12:56.000 --> 00:12:57.000]  瑪大這個姐姐呢
[00:12:57.000 --> 00:13:00.000]  被許多要做的事弄得心煩意亂
[00:13:00.000 --> 00:13:02.000]  就上前來說主啊
[00:13:02.000 --> 00:13:05.000]  我妹妹讓我一個人伺候你不理嗎
[00:13:05.000 --> 00:13:08.000]  請吩咐她來幫助我
[00:13:08.000 --> 00:13:10.000]  你看
[00:13:10.000 --> 00:13:13.000]  以色列人也好像我們中國人一樣
[00:13:13.000 --> 00:13:14.000]  請人喫飯呢
[00:13:14.000 --> 00:13:16.000]  都要很多菜的
[00:13:16.000 --> 00:13:18.000]  有湯有菜很多的
[00:13:18.000 --> 00:13:20.000]  那麼瑪大就以爲
[00:13:20.000 --> 00:13:22.000]  耶穌那麼一個大人物
[00:13:22.000 --> 00:13:23.000]  既然他來了
[00:13:23.000 --> 00:13:25.000]  一定要煮很多飯菜
[00:13:25.000 --> 00:13:26.000]  有魚啊有肉啊
[00:13:26.000 --> 00:13:27.000]  有什麼什麼冬菇啊
[00:13:27.000 --> 00:13:30.000]  很多東西雞啊
[00:13:30.000 --> 00:13:31.000]  但是這個瑪利亞呢
[00:13:31.000 --> 00:13:33.000]  在廚房工作一段時間呢
[00:13:33.000 --> 00:13:36.000]  他就坐下來聽耶穌講道了
[00:13:36.000 --> 00:13:38.000]  那麼這個瑪大就在那裏投訴
[00:13:38.000 --> 00:13:39.000]  他說主啊
[00:13:39.000 --> 00:13:40.000]  你不理嗎
[00:13:40.000 --> 00:13:42.000]  我妹妹讓我一個人伺候
[00:13:42.000 --> 00:13:45.000]  聖經每每逢講到伺候
[00:13:45.000 --> 00:13:48.000]  或者是服侍的時候
[00:13:48.000 --> 00:13:49.000]  希臘語
[00:13:49.000 --> 00:13:50.000]  希臘文呢都是說
[00:13:50.000 --> 00:13:52.000]  在廚房裏煮一頓飯
[00:13:52.000 --> 00:13:53.000]  給客人喫
[00:13:53.000 --> 00:13:55.000]  端出來給他們喫
[00:13:55.000 --> 00:13:57.000]  喫完了之後還洗碗了洗碟子
[00:13:57.000 --> 00:13:58.000]  這個叫伺候
[00:13:58.000 --> 00:14:00.000]  就原來的意思
[00:14:00.000 --> 00:14:01.000]  那麼我們中國人也是
[00:14:01.000 --> 00:14:03.000]  跟猶太人一樣的
[00:14:03.000 --> 00:14:04.000]  我們請人喫飯呢
[00:14:04.000 --> 00:14:06.000]  很多飯菜的
[00:14:06.000 --> 00:14:08.000]  特別是我到中國大陸去的時候
[00:14:08.000 --> 00:14:09.000]  哇每一次去
[00:14:09.000 --> 00:14:11.000]  在那個餐館裏麪包香
[00:14:11.000 --> 00:14:13.000]  哇喫很多飯菜的
[00:14:13.000 --> 00:14:14.000]  我就對他們說
[00:14:14.000 --> 00:14:15.000]  不要這樣子啦
[00:14:15.000 --> 00:14:16.000]  你請我回家
[00:14:16.000 --> 00:14:17.000]  給我一個面
[00:14:17.000 --> 00:14:18.000]  我就很滿足了
[00:14:18.000 --> 00:14:19.000]  他們說
[00:14:19.000 --> 00:14:20.000]  我們不能這樣對你的
[00:14:20.000 --> 00:14:21.000]  你是神的僕人
[00:14:21.000 --> 00:14:25.000]  我們一定要給你最好
[00:14:25.000 --> 00:14:28.000]  但是他們忘記了
[00:14:28.000 --> 00:14:30.000]  好像耶穌那麼一個大人物
[00:14:30.000 --> 00:14:32.000]  他到你家裏去
[00:14:32.000 --> 00:14:33.000]  他是爲了要喫那些魚啊
[00:14:33.000 --> 00:14:34.000]  那是蝦
[00:14:34.000 --> 00:14:36.000]  那是海鮮
[00:14:36.000 --> 00:14:37.000]  那是肉嗎
[00:14:37.000 --> 00:14:39.000]  他是爲了什麼
[00:14:39.000 --> 00:14:41.000]  我自己很難忘記
[00:14:41.000 --> 00:14:42.000]  這一輩子
[00:14:42.000 --> 00:14:43.000]  有一頓飯
[00:14:43.000 --> 00:14:44.000]  我是很難忘記的
[00:14:44.000 --> 00:14:46.000]  在我以前的教會
[00:14:46.000 --> 00:14:47.000]  在香港的時候
[00:14:47.000 --> 00:14:49.000]  我年輕的時候
[00:14:49.000 --> 00:14:50.000]  我們那時年輕人呢
[00:14:50.000 --> 00:14:52.000]  不知道怎麼流行了一個習慣
[00:14:52.000 --> 00:14:53.000]  就是說
[00:14:53.000 --> 00:14:54.000]  一個月有一次
[00:14:54.000 --> 00:14:56.000]  輪流到你們家喫飯
[00:14:56.000 --> 00:14:58.000]  徵求父母的同意
[00:14:58.000 --> 00:15:00.000]  我們都還沒有結婚的啊
[00:15:00.000 --> 00:15:02.000]  大家都輪流去喫飯
[00:15:02.000 --> 00:15:05.000]  喫完飯就在那交通禱告
[00:15:05.000 --> 00:15:06.000]  但是每一次去呢
[00:15:06.000 --> 00:15:08.000]  哇很多飯菜
[00:15:08.000 --> 00:15:10.000]  特別是那個弟兄
[00:15:10.000 --> 00:15:12.000]  或者是姊妹的爸爸媽媽
