
[00:00:00.000 --> 00:00:09.340]  我剛剛才接到我們家孩子們的text message
[00:08:56.040 --> 00:09:00.040]  約翰所看見的這一個意象
[00:09:00.040 --> 00:09:03.040]  那丟著寶座在中間
[00:09:03.040 --> 00:09:06.540]  然後你可以看見旁邊是紅
[00:09:06.540 --> 00:09:14.340]  那我們現在講到這個彩
[00:09:14.340 --> 00:09:16.640]  先還沒有到這裡
[00:09:16.640 --> 00:09:18.340]  就是這個碧玉和紅寶石
[00:09:18.340 --> 00:09:19.740]  我講一下
[00:09:19.740 --> 00:09:23.040]  你看這個碧玉和紅寶石
[00:09:23.040 --> 00:09:25.540]  那你說這個解經裡面有提到說
[00:09:25.540 --> 00:09:27.940]  這個碧玉好像是水晶
[00:09:27.940 --> 00:09:32.240]  因為在啟示錄二十一章十一節裡面
[00:09:32.240 --> 00:09:34.140]  也提到碧玉
[00:09:34.140 --> 00:09:38.040]  他說明如水晶
[00:09:38.040 --> 00:09:42.740]  那這個紅寶石也是很昂貴的
[00:09:42.740 --> 00:09:44.740]  聖經裡面用這些的寶石
[00:09:44.740 --> 00:09:46.640]  用這些的綠寶石紅寶石
[00:09:46.640 --> 00:09:49.740]  都在表明這些是一個很昂貴的
[00:09:49.740 --> 00:09:51.940]  那我們接著看這裡就說
[00:09:51.940 --> 00:09:55.040]  彩虹好像是什麼
[00:09:55.040 --> 00:09:57.040]  好像是綠寶石
[00:09:57.040 --> 00:09:59.440]  紅寶石接著又綠寶石
[00:09:59.440 --> 00:10:03.140]  那麼你看看在聖經裡面提到說
[00:10:03.140 --> 00:10:07.040]  這個大祭司他的胸牌
[00:10:07.040 --> 00:10:12.840]  大祭司的胸牌有十二個寶石
[00:10:12.840 --> 00:10:14.940]  在左邊的這一個圖裡面
[00:10:14.940 --> 00:10:17.840]  十二個寶石有各式各樣的
[00:10:17.840 --> 00:10:22.340]  有金剛石水蒼玉
[00:10:22.340 --> 00:10:24.840]  有這些瑪瑙等等這些
[00:10:24.840 --> 00:10:27.640]  有這些的寶石在他上面
[00:10:27.640 --> 00:10:29.640]  然後你可以看見在
[00:10:29.640 --> 00:10:34.540]  啟示錄二十一章十九到二十節
[00:10:34.540 --> 00:10:38.140]  啟示錄二十一章十九到二十節
[00:10:38.140 --> 00:10:39.640]  右邊這個圖裡面
[00:10:39.640 --> 00:10:41.040]  那裡面就講了什麼
[00:10:41.040 --> 00:10:45.440]  他提到說將來天上的這一個新耶路撒冷
[00:10:45.440 --> 00:10:48.340]  聖城的城牆的根基
[00:10:48.340 --> 00:10:50.740]  是用各樣寶石修飾的
[00:10:50.740 --> 00:10:52.340]  第一個根基是碧玉
[00:10:52.340 --> 00:10:54.140]  聽聽看你有幾個你知道的
[00:10:54.140 --> 00:10:55.440]  第一個根基是碧玉
[00:10:55.440 --> 00:10:56.740]  第二個是藍寶石
[00:10:56.740 --> 00:10:58.040]  第三是綠瑪瑙
[00:10:58.040 --> 00:10:59.440]  第四是綠寶石
[00:10:59.440 --> 00:11:01.040]  第五是紅瑪瑙
[00:11:01.040 --> 00:11:02.240]  第六是紅寶石
[00:11:02.240 --> 00:11:05.340]  第七是黃碧璽
[00:11:05.340 --> 00:11:06.940]  第八是水蒼玉
[00:11:06.940 --> 00:11:08.340]  第九是紅碧璽
[00:11:08.340 --> 00:11:09.540]  第十是翡翠
[00:11:09.540 --> 00:11:11.240]  第十一是紫瑪瑙
[00:11:11.240 --> 00:11:12.540]  第十二是什麼
[00:11:12.540 --> 00:11:17.140]  第十二是紫晶
[00:11:17.140 --> 00:11:19.140]  就準備這麼多的東西
[00:11:19.140 --> 00:11:22.540]  那你說到底我們不花時間去
[00:11:22.540 --> 00:11:24.140]  你不需要花時間去那邊解釋
[00:11:24.140 --> 00:11:26.740]  紫瑪瑙又是什麼
[00:11:26.740 --> 00:11:28.040]  紅瑪瑙又是什麼
[00:11:28.040 --> 00:11:31.740]  總之聖經上裡面讓我們看見
[00:11:31.740 --> 00:11:33.640]  約翰那一天所看見的這些
[00:11:33.640 --> 00:11:35.440]  不管是綠寶石紅寶石
[00:11:35.440 --> 00:11:36.840]  或者是碧玉
[00:11:36.840 --> 00:11:38.440]  或者是明如雪晶
[00:11:38.440 --> 00:11:39.940]  都在表明一件事情
[00:11:39.940 --> 00:11:43.240]  這是非常貴重的
[00:11:43.240 --> 00:11:46.140]  所以以色列的大祭司
[00:11:46.140 --> 00:11:48.340]  他的胸牌裡面這些的寶石
[00:11:48.340 --> 00:11:50.740]  還有將來建築天上的
[00:11:50.740 --> 00:11:53.240]  新耶路撒冷的城牆的根基
[00:11:53.240 --> 00:11:56.140]  都是用這個各樣寶石來建築的
[00:11:56.140 --> 00:12:00.040]  表明這是一個尊貴的
[00:12:00.040 --> 00:12:03.740]  表明這是榮耀的
[00:12:03.740 --> 00:12:06.440]  所以這一位神
[00:12:06.440 --> 00:12:08.440]  祂是一位榮耀
[00:12:08.440 --> 00:12:11.340]  祂是一位尊貴的
[00:12:11.340 --> 00:12:13.240]  聽不懂我不曉得
[00:12:13.240 --> 00:12:17.140]  當我們想到神是榮耀尊貴的時候
[00:12:17.140 --> 00:12:19.640]  你的腦袋裡面出現什麼圖畫
[00:12:19.640 --> 00:12:23.440]  我自己從小在小教會長大
[00:12:23.440 --> 00:12:29.640]  那四十年前的台灣教會
[00:12:29.640 --> 00:12:32.240]  多數都是小教會
[00:12:32.240 --> 00:12:33.940]  什麼叫大教會呢
[00:12:33.940 --> 00:12:36.040]  兩百人算大教會
[00:12:36.040 --> 00:12:37.240]  甚至一百人以上
[00:12:37.240 --> 00:12:40.240]  已經算是中型教會
[00:12:40.240 --> 00:12:43.540]  大部分的教會是一百人以下的
[00:12:43.540 --> 00:12:45.240]  所以五六十個人這個size
[00:12:45.240 --> 00:12:47.240]  是多數教會的情況
[00:12:47.240 --> 00:12:50.940]  所以我從小在這種小教會長大
[00:12:50.940 --> 00:12:53.040]  所以很多時候覺得說
[00:12:53.040 --> 00:12:56.040]  聖經上裡面講說神很偉大
[00:12:56.040 --> 00:12:57.240]  可是我在聚會的時候
[00:12:57.240 --> 00:12:59.640]  我看的就是這小貓幾隻在那邊聚會
[00:12:59.640 --> 00:13:01.540]  你懂我意思嗎
[00:13:01.540 --> 00:13:04.940]  就因為我不是用人數來論英雄
[00:13:04.940 --> 00:13:09.140]  但是你可以看見什麼叫做榮耀
[00:13:09.140 --> 00:13:11.440]  什麼叫做榮耀
[00:13:11.440 --> 00:13:15.640]  如果信耶穌的人這麼少
[00:13:15.640 --> 00:13:22.340]  怎麼樣子讓人看見這位神榮耀
[00:13:22.340 --> 00:13:25.440]  所以你可以看見
[00:13:25.440 --> 00:13:26.740]  我們說這一個
[00:13:26.740 --> 00:13:29.740]  我們讀聖經裡面說這位榮耀尊貴的神
[00:13:29.740 --> 00:13:31.340]  我從小到大
[00:13:31.340 --> 00:13:34.540]  坦白說我不太知道他到底什麼榮耀法
[00:13:34.540 --> 00:13:37.740]  他到底什麼尊貴法
[00:13:37.740 --> 00:13:41.240]  所以最後我第一次
[00:13:41.240 --> 00:13:45.340]  就等到我第一次我到韓國
[00:13:45.340 --> 00:13:48.640]  我去參觀的時候
[00:13:48.640 --> 00:13:51.640]  哇到了那個時候
[00:13:51.640 --> 00:13:54.740]  大概韓國純福音中央教會
[00:13:54.740 --> 00:13:58.140]  大概就是二十幾萬人
[00:13:58.140 --> 00:14:01.540]  現在他們是八十萬人
[00:14:01.540 --> 00:14:02.640]  我第一次到韓國
[00:14:02.640 --> 00:14:05.740]  純福音中央教會去聚會的時候
[00:14:05.740 --> 00:14:08.140]  哇大開眼界
[00:14:08.140 --> 00:14:09.440]  進去的時候
[00:14:09.440 --> 00:14:10.840]  重來聚會
[00:14:10.840 --> 00:14:13.340]  你說還要還要排隊
[00:14:13.340 --> 00:14:16.440]  我還真第一次看到聚會排隊
[00:14:16.440 --> 00:14:19.640]  你想想看裡面一場聚會五萬人聚會
[00:14:19.640 --> 00:14:21.240]  第二場聚會
[00:14:21.240 --> 00:14:23.540]  外面五萬人準備要進去
[00:14:23.540 --> 00:14:25.640]  裡面的五萬人要準備出來
[00:14:25.640 --> 00:14:27.540]  怎麼樣子搞啊
[00:14:27.540 --> 00:14:30.040]  所以他們教會裡面一千個執事
[00:14:30.040 --> 00:14:33.640]  在教會裡面做招待
[00:14:33.640 --> 00:14:36.340]  執事做招待的
[00:14:36.340 --> 00:14:38.540]  你不要以為執事是坐在會議桌中
[00:14:38.540 --> 00:14:41.140]  在那邊就只是開會的
[00:14:41.140 --> 00:14:42.840]  哇他們的執事在那個地方
[00:14:42.840 --> 00:14:43.840]  一千個執事
[00:14:43.840 --> 00:14:46.440]  每一個禮拜天就在那邊指揮人
[00:14:46.440 --> 00:14:49.240]  從這裡每一個角落都有一個執事告訴你
[00:14:49.240 --> 00:14:49.940]  往這邊走
[00:14:49.940 --> 00:14:50.540]  然後你走那邊
[00:14:50.540 --> 00:14:51.240]  往這邊走
[00:14:51.240 --> 00:14:51.940]  就這樣子
[00:14:51.940 --> 00:14:54.140]  所以一個人很快的你就進去會談
[00:14:54.140 --> 00:14:54.540]  為什麼
[00:14:54.540 --> 00:14:56.040]  你根本不用想那麼多
[00:14:56.040 --> 00:14:58.240]  反正就跟著他就這樣子
[00:14:58.240 --> 00:14:58.940]  真的
[00:14:58.940 --> 00:15:01.440]  我一點都不誇張
[00:15:01.440 --> 00:15:03.340]  沒有像我們這走到教會裡面來
[00:15:03.340 --> 00:15:05.940]  一面走還一面慢慢的聊天的
[00:15:05.940 --> 00:15:07.140]  在那個地方就這樣子
[00:15:07.140 --> 00:15:08.640]  然後你看見聚會的時候
[00:15:08.640 --> 00:15:11.940]  那聲音像說那個中水的聲音
[00:15:11.940 --> 00:15:13.940]  你想想看四五萬人在那邊
[00:15:13.940 --> 00:15:16.740]  敬拜唱詩歌的時候
[00:15:16.740 --> 00:15:18.240]  然後那個師班
[00:15:18.240 --> 00:15:21.640]  那個整個的管弦樂團
[00:15:21.640 --> 00:15:24.040]  丘子梅
[00:15:24.040 --> 00:15:25.540]  我在那邊
[00:15:25.540 --> 00:15:28.040]  我第一次的明白
[00:15:28.040 --> 00:15:30.740]  什麼叫做榮耀的神
[00:15:30.740 --> 00:15:32.940]  什麼叫做尊貴的神
[00:15:32.940 --> 00:15:34.440]  我看見這一位神
[00:15:34.440 --> 00:15:36.740]  真的是配得我們在那邊敬拜
[00:15:36.740 --> 00:15:38.740]  你懂意思嗎
[00:15:38.740 --> 00:15:40.440]  但當然我還是要強調
[00:15:40.440 --> 00:15:42.640]  不是說今天大教會
[00:15:42.640 --> 00:15:46.240]  才能夠彰顯出神的榮耀
[00:15:46.240 --> 00:15:48.440]  但是你可以看見
[00:15:48.440 --> 00:15:52.340]  很多時候我們需要一些這種視覺
[00:15:52.340 --> 00:15:54.240]  我們需要一些的環境
[00:15:54.240 --> 00:15:58.340]  來幫助我們去看見那個榮耀尊貴
[00:15:58.340 --> 00:16:00.840]  所以聖經上用各樣的這個寶石
[00:16:00.840 --> 00:16:03.340]  用各樣的這些的珍貴的這些寶石
[00:16:03.340 --> 00:16:08.040]  來表明神是尊貴的
[00:16:08.040 --> 00:16:11.840]  現在丘子梅 神是這麼榮耀的
[00:16:11.840 --> 00:16:14.940]  所以我們這些跟隨他的人
[00:16:14.940 --> 00:16:17.240]  我們這些服侍他的人
[00:16:17.240 --> 00:16:18.740]  你要把最好的給神
[00:16:18.740 --> 00:16:23.740]  你們
[00:16:23.740 --> 00:16:26.840]  今天有的人在外面
[00:16:26.840 --> 00:16:30.540]  請你去做一件這個事情
[00:16:30.540 --> 00:16:33.040]  了不起的一點小事情
[00:16:33.040 --> 00:16:36.040]  你可能在那邊要先預備後預備
[00:16:36.040 --> 00:16:40.340]  怎麼樣子要把它做得最好
[00:16:40.340 --> 00:16:42.840]  但是到了教會來服侍
[00:16:42.840 --> 00:16:46.040]  隨隨便便
[00:16:46.040 --> 00:16:49.740]  丘子梅你不知道你在服侍的是誰
[00:16:49.740 --> 00:16:53.440]  當你知道這一位神是萬王之王的時候
[00:16:53.440 --> 00:16:58.040]  你整個的侍奉的態度會不一樣
[00:16:58.040 --> 00:17:02.040]  所以這一位神是這樣榮耀的
[00:17:02.040 --> 00:17:04.140]  所以聖經上裡面提到說
[00:17:04.140 --> 00:17:06.040]  所奉獻給他的
[00:17:06.040 --> 00:17:10.740]  應當是要把最好的奉獻給他
[00:17:10.740 --> 00:17:11.840]  聖經上裡面說
[00:17:11.840 --> 00:17:15.340]  你如果你們家有兒子
[00:17:15.340 --> 00:17:17.640]  第一胎叫投生的
[00:17:17.640 --> 00:17:19.440]  怎麼樣
[00:17:19.440 --> 00:17:22.040]  奉獻給神
[00:17:22.040 --> 00:17:23.740]  你要把你們家裡面的牲畜
[00:17:23.740 --> 00:17:25.240]  這些瘤癢要奉獻
[00:17:25.240 --> 00:17:28.040]  要找什麼
[00:17:28.040 --> 00:17:32.940]  找那個瞎一個眼睛的
[00:17:32.940 --> 00:17:35.440]  找那個瘸腿的
[00:17:35.440 --> 00:17:36.240]  沒有
[00:17:36.240 --> 00:17:39.040]  聖經上說獻給神的要怎麼樣
[00:17:39.040 --> 00:17:44.340]  必須是沒有殘疾的
[00:17:44.340 --> 00:17:45.440]  丘子梅那個意思就是說
[00:17:45.440 --> 00:17:46.640]  聖經上裡面
[00:17:46.640 --> 00:17:49.240]  舊約聖經裡面神定下這些律法
[00:17:49.240 --> 00:17:51.040]  要讓我們看見這些事情
[00:17:51.040 --> 00:17:53.040]  這位神是榮耀尊貴的
[00:17:53.040 --> 00:17:54.440]  奉獻給他的
[00:17:54.440 --> 00:17:58.140]  應當是要把最好的給他
[00:17:58.140 --> 00:18:02.840]  所以教會應該是要有最好的人才
[00:18:02.840 --> 00:18:04.640]  Unfortunately
[00:18:04.640 --> 00:18:07.440]  今天很多最好的人才
[00:18:07.440 --> 00:18:10.340]  他們選擇去Google
[00:18:10.340 --> 00:18:14.840]  他們選擇去做這些世界上的工作
[00:18:14.840 --> 00:18:19.640]  但是他們不會選擇來做教會的工作
[00:18:19.640 --> 00:18:22.640]  有一次有一個韓國牧師
[00:18:22.640 --> 00:18:27.340]  他在台灣宣教了大概六七年
[00:18:27.340 --> 00:18:29.840]  所以他跟我一起在神學院裡面
[00:18:29.840 --> 00:18:33.340]  念這個博士班
[00:18:33.340 --> 00:18:34.940]  Actually我們這個
[00:18:34.940 --> 00:18:38.840]  他也是把這個所謂現在的大使命的那個
[00:18:38.840 --> 00:18:40.540]  彩虹推修會
[00:18:40.540 --> 00:18:45.040]  介紹到我們華人教會來的
