
[00:00:00.000 --> 00:00:04.800]  曾經擁有,還是天長地久呢?
[00:01:32.280 --> 00:01:33.920]  毫無色彩
[00:01:33.920 --> 00:01:36.200]  但是聖經說呢
[00:01:36.200 --> 00:01:37.600]  這三樣當中呢
[00:01:37.600 --> 00:01:39.160]  其中最大的是什麼呢?
[00:01:39.160 --> 00:01:40.760]  是愛,為什麼呢?
[00:01:40.760 --> 00:01:43.280]  因為原來呢
[00:01:43.280 --> 00:01:45.880]  我們看回高林多次主十二章的時候
[00:01:45.880 --> 00:01:48.760]  他們彈了聖靈賜給我們很多的恩賜
[00:01:48.760 --> 00:01:51.760]  高林多人很渴望屬靈的恩賜
[00:01:51.760 --> 00:01:53.160]  但是缺少愛
[00:01:54.120 --> 00:01:55.320]  保羅提醒他們
[00:01:55.320 --> 00:01:57.120]  你有恩賜,但是缺少愛的時候呢
[00:01:57.120 --> 00:01:59.920]  這些恩賜就會失去了感染力
[00:01:59.920 --> 00:02:02.280]  你做多厲害的事情都沒有用
[00:02:02.280 --> 00:02:05.680]  但是不能夠有感動人、說服人的力量
[00:02:05.680 --> 00:02:08.720]  接著到了十四章的時候呢
[00:02:08.720 --> 00:02:13.000]  就鼓勵我們要追求愛和渴望屬靈的恩賜
[00:02:13.000 --> 00:02:15.520]  不要只是單單渴望屬靈的恩賜
[00:02:15.520 --> 00:02:17.320]  要先追求愛
[00:02:17.320 --> 00:02:17.960]  然後呢
[00:02:17.960 --> 00:02:20.040]  又要渴望屬靈的恩賜
[00:02:20.040 --> 00:02:21.280]  保羅鼓勵我們呢
[00:02:21.280 --> 00:02:24.720]  要特別渴望宣講上帝的信息的恩賜
[00:02:24.720 --> 00:02:26.360]  講道的恩賜
[00:02:26.360 --> 00:02:27.640]  造就人的恩賜
[00:02:27.640 --> 00:02:31.720]  但是如果有這個恩賜而沒有愛的話呢
[00:02:31.720 --> 00:02:35.280]  你講道講得多動聽也好
[00:02:35.280 --> 00:02:38.720]  也不會觸動人的心靈
[00:02:38.720 --> 00:02:41.680]  所以原來愛是這麼重要的
[00:02:41.680 --> 00:02:42.680]  And that's why
[00:02:42.680 --> 00:02:44.040]  聖經說呢
[00:02:44.040 --> 00:02:46.360]  如今常傳的有信、有望、有愛
[00:02:46.360 --> 00:02:50.120]  其中最大、最重要的是愛
[00:02:50.120 --> 00:02:51.240]  因為愛呢
[00:02:51.240 --> 00:02:56.480]  能夠令我們的生活變得有意義和充滿了色彩
[00:02:56.480 --> 00:02:58.680]  如果我們擁有神的愛的話
[00:02:58.680 --> 00:03:02.280]  不單可以讓我們得拯救
[00:03:02.280 --> 00:03:04.760]  承受天父上帝給我們的祝福
[00:03:04.760 --> 00:03:08.200]  而且更加可以有力量追求愛
[00:03:08.200 --> 00:03:09.880]  可以傳承下去
[00:03:09.880 --> 00:03:12.040]  這就是今天的題目
[00:03:12.040 --> 00:03:15.080]  天長地久的傳承
[00:03:15.080 --> 00:03:17.520]  問題就是說呢
[00:03:17.560 --> 00:03:21.680]  如何能夠擁有這種愛和傳承下去呢
[00:03:21.680 --> 00:03:24.400]  今天跟大家分享四個很重要的信息
[00:03:24.400 --> 00:03:25.040]  第一呢
[00:03:25.040 --> 00:03:30.200]  這些天長地久而幸福的關係
[00:03:30.200 --> 00:03:30.880]  我都講過
[00:03:30.880 --> 00:03:32.480]  如果天長地久不幸福的話
[00:03:32.480 --> 00:03:34.640]  你連曾經擁有都不想的
[00:03:34.640 --> 00:03:36.640]  但是幸福的關係呢
[00:03:36.640 --> 00:03:38.240]  你希望能夠天長地久
[00:03:38.240 --> 00:03:40.360]  如果想擁有關係的話
[00:03:40.360 --> 00:03:41.720]  你必須要有正確的開始
[00:03:41.720 --> 00:03:45.080]  你要有正確的開始
[00:03:45.080 --> 00:03:46.040]  為什麼我這樣講呢
[00:03:46.040 --> 00:03:47.200]  我看過路德記
[00:03:47.200 --> 00:03:48.640]  最後一章了
[00:03:48.640 --> 00:03:49.920]  最後一章
[00:03:49.920 --> 00:03:52.520]  路德記第四章說到
[00:03:52.520 --> 00:03:54.440]  波亞斯去了城門口
[00:03:54.440 --> 00:03:56.920]  公眾集合的地方
[00:03:56.920 --> 00:03:57.400]  坐在那裡
[00:03:57.400 --> 00:04:01.880]  不久波亞斯所說的那位以利米勒的至親
[00:04:01.880 --> 00:04:03.200]  就從那裡經過
[00:04:03.200 --> 00:04:04.840]  大家記不記得背景
[00:04:04.840 --> 00:04:08.160]  這個拿俄米
[00:04:08.160 --> 00:04:09.080]  是不是叫他的師父
[00:04:09.080 --> 00:04:10.800]  拿你扣著這個
[00:04:10.800 --> 00:04:12.960]  波亞斯睡了覺在田間裡面
[00:04:12.960 --> 00:04:15.080]  半夜你就拉一張被
[00:04:15.080 --> 00:04:16.640]  捲進他腳底
[00:04:17.040 --> 00:04:17.560]  是不是
[00:04:17.560 --> 00:04:18.280]  然後呢
[00:04:18.280 --> 00:04:20.360]  故事告訴我們
[00:04:20.360 --> 00:04:21.360]  OK
[00:04:21.360 --> 00:04:23.240]  我承諾娶你
[00:04:23.240 --> 00:04:23.720]  不過
[00:04:23.720 --> 00:04:25.760]  按照規矩
[00:04:25.760 --> 00:04:27.760]  有一個比我更親
[00:04:27.760 --> 00:04:29.240]  以利米勒的親戚
[00:04:29.240 --> 00:04:31.400]  先要和他搞定
[00:04:31.400 --> 00:04:32.480]  他不要
[00:04:32.480 --> 00:04:33.480]  他不肯做
[00:04:33.480 --> 00:04:36.160]  我就一定承諾娶你
[00:04:36.160 --> 00:04:38.320]  這個就是故事的背景
[00:04:38.320 --> 00:04:41.000]  所以第二天波亞斯來到城門口
[00:04:41.000 --> 00:04:42.000]  看到很多人坐在那裡
[00:04:42.000 --> 00:04:44.960]  然後看到這個親戚就來了
[00:04:45.720 --> 00:04:47.720]  波亞斯就喊他的名字
[00:04:47.720 --> 00:04:48.480]  是什麼名字呢
[00:04:48.480 --> 00:04:49.280]  小編都沒有說
[00:04:49.280 --> 00:04:51.040]  請你過來
[00:04:51.040 --> 00:04:52.160]  於是呢
[00:04:52.160 --> 00:04:54.080]  大家就過來坐下
[00:04:54.080 --> 00:04:54.680]  第二天
[00:04:54.680 --> 00:04:59.000]  波亞斯又請來城裡十位地方的長老
[00:04:59.000 --> 00:05:00.560]  也叫他們坐在那裡
[00:05:00.560 --> 00:05:01.840]  大家坐好了
[00:05:01.840 --> 00:05:04.440]  他就對這個至親說
[00:05:04.440 --> 00:05:07.040]  拿俄米從摩訶回來了
[00:05:07.040 --> 00:05:10.880]  他要賣我們親族以利米勒的那塊地
[00:05:10.880 --> 00:05:14.400]  我想你應該知道這件事
[00:05:14.400 --> 00:05:15.560]  如果你要賣
[00:05:15.560 --> 00:05:18.120]  就當著在座的長老面前賣
[00:05:18.120 --> 00:05:19.560]  如果不要的話
[00:05:19.560 --> 00:05:20.760]  請你講清楚
[00:05:20.760 --> 00:05:22.200]  因為你有優先權
[00:05:22.200 --> 00:05:24.680]  然後才輪到我
[00:05:24.680 --> 00:05:26.560]  這個人說我要買
[00:05:26.560 --> 00:05:28.280]  波亞斯說好啊
[00:05:28.280 --> 00:05:29.520]  如果你要買的話
[00:05:29.520 --> 00:05:32.000]  你要買俄米那塊地
[00:05:32.000 --> 00:05:36.160]  你也應該娶那位摩訶的寡婦路德
[00:05:36.160 --> 00:05:40.600]  這樣那塊地才會保留在已故的人名下
[00:05:40.600 --> 00:05:41.960]  這個人回答
[00:05:41.960 --> 00:05:43.600]  這樣的話
[00:05:44.640 --> 00:05:47.080]  我就放棄買回這塊地的權利了
[00:05:47.080 --> 00:05:48.960]  因為就算我買了
[00:05:48.960 --> 00:05:51.880]  我自己的子女也不能繼承
[00:05:51.880 --> 00:05:52.880]  你買吧
[00:05:52.880 --> 00:05:53.720]  我不買了
[00:05:53.720 --> 00:05:58.320]  這個就是故事的背景
[00:05:58.320 --> 00:06:01.720]  剛才已經講過
[00:06:01.720 --> 00:06:03.080]  路德聽婆婆的話
[00:06:03.080 --> 00:06:05.000]  很信任婆婆
[00:06:05.000 --> 00:06:07.480]  在波亞斯睡覺的時候也鑽進屁窩
[00:06:07.480 --> 00:06:10.640]  如果你是男人能不能頂得住
[00:06:10.640 --> 00:06:12.680]  不知道
[00:06:12.680 --> 00:06:14.480]  今天很多人頂不住了
[00:06:15.480 --> 00:06:17.080]  在那個時候也是一樣的
[00:06:17.080 --> 00:06:17.800]  為什麼呢
[00:06:17.800 --> 00:06:18.840]  因為聖經告訴我們
[00:06:18.840 --> 00:06:20.120]  在事實的時代
[00:06:20.120 --> 00:06:21.960]  那裡的人是任意妄為的
[00:06:21.960 --> 00:06:23.200]  喜歡做什麼就做什麼
[00:06:23.200 --> 00:06:25.000]  其實不用客氣的
[00:06:25.000 --> 00:06:28.320]  但是波亞斯我們看到沒有這樣做
[00:06:28.320 --> 00:06:31.120]  雖然半夜一驚醒
[00:06:31.120 --> 00:06:32.840]  有個女人躺在他的屁窩下
[00:06:32.840 --> 00:06:34.680]  他知道這是誰
[00:06:34.680 --> 00:06:36.840]  他知道原因之後
[00:06:36.840 --> 00:06:39.520]  他覺得如果要做的話
[00:06:39.520 --> 00:06:40.920]  我們要按規矩
[00:06:41.560 --> 00:06:43.080]  正正當當的
[00:06:43.080 --> 00:06:46.000]  按照習慣去做這件事
[00:06:46.000 --> 00:06:48.560]  我們看到波亞斯沒有成人之危
[00:06:48.560 --> 00:06:54.720]  反而是按照他們那個時間的規矩
[00:06:54.720 --> 00:06:58.360]  希望跟路德有一個正確的開始
[00:06:58.360 --> 00:07:04.160]  我相信我們大家都希望有幸福而長久的關係
[00:07:04.160 --> 00:07:06.160]  但很多時候
[00:07:06.160 --> 00:07:08.960]  由於我們沒有正確的開始
[00:07:09.560 --> 00:07:13.400]  所以我們的關係不單很難長久
[00:07:13.400 --> 00:07:17.240]  而且會帶來很多的痛苦
[00:07:17.240 --> 00:07:21.520]  這些愛很難傳承下去
[00:07:21.520 --> 00:07:24.960]  有什麼不正確的開始呢
[00:07:24.960 --> 00:07:26.960]  正確的開始就是按照規矩
[00:07:26.960 --> 00:07:28.440]  那時候應該守規矩
[00:07:28.440 --> 00:07:29.200]  一個做一個
[00:07:29.200 --> 00:07:31.240]  一步二步三步這樣做下去
[00:07:31.240 --> 00:07:32.760]  但很多人就不是
[00:07:32.760 --> 00:07:35.040]  有很多人開始有關係
[00:07:35.040 --> 00:07:36.200]  是覺得孤單
[00:07:37.080 --> 00:07:40.120]  這是一個最普遍的現象
[00:07:40.120 --> 00:07:42.360]  不知道是誰報告的
[00:07:42.360 --> 00:07:44.800]  就是那些分手了的人
[00:07:44.800 --> 00:07:45.680]  失戀的人
[00:07:45.680 --> 00:07:47.640]  90%很快地分開
[00:07:47.640 --> 00:07:48.680]  為什麼呢
[00:07:48.680 --> 00:07:49.400]  怕孤單
[00:07:49.400 --> 00:07:52.080]  有很多人很怕孤單
[00:07:52.080 --> 00:07:53.320]  想有個伴侶
[00:07:53.320 --> 00:07:57.960]  或者有些人覺得心靈裡很空虛
[00:07:57.960 --> 00:08:06.520]  希望愛情可以填補心靈裡的空洞
[00:08:07.400 --> 00:08:12.120]  於是很快地就開始一個關係
[00:08:12.120 --> 00:08:14.840]  當我們在這樣的情況下
[00:08:14.840 --> 00:08:16.520]  開始一個關係
[00:08:16.520 --> 00:08:20.720]  很多時候帶來的是無盡的煩惱
[00:08:20.720 --> 00:08:22.360]  不知道大家有沒有試過呢
[00:08:22.360 --> 00:08:26.920]  現在有些人開始關係的時候
[00:08:26.920 --> 00:08:29.480]  是由於家裡不開心
[00:08:29.480 --> 00:08:31.920]  不喜歡在家裡
[00:08:31.920 --> 00:08:33.800]  不喜歡見到父母
[00:08:33.800 --> 00:08:35.200]  不喜歡見到兄弟姐妹
[00:08:35.200 --> 00:08:36.240]  回到家的時候
[00:08:36.480 --> 00:08:37.280]  都走光了
[00:08:37.280 --> 00:08:38.320]  不開心不快樂
[00:08:38.320 --> 00:08:39.320]  於是
[00:08:39.320 --> 00:08:40.760]  就簡單
[00:08:40.760 --> 00:08:42.520]  總之不知道什麼原因
[00:08:42.520 --> 00:08:43.240]  不開心
[00:08:43.240 --> 00:08:46.120]  希望拍拖結婚之後就可以離開家裡
[00:08:46.120 --> 00:08:48.560]  因為在家裡是受苦的
[00:08:48.560 --> 00:08:51.400]  希望離開家裡的時候就不會那麼苦
[00:08:51.400 --> 00:08:55.320]  於是很多人希望離開這個不開心的環境
[00:08:55.320 --> 00:08:56.120]  誰不知
[00:08:56.120 --> 00:09:00.600]  當我們純粹用這個動機去拍拖結婚的時候
[00:09:00.600 --> 00:09:04.240]  就帶領我們進入另一個更加不開心的環境
[00:09:05.720 --> 00:09:06.640]  很多人都是這樣的
[00:09:06.640 --> 00:09:09.640]  這是不正確的開始
[00:09:09.640 --> 00:09:12.280]  還有沒有其他不正確的開始呢
[00:09:12.280 --> 00:09:15.080]  我相信還有一些比較普遍的
[00:09:15.080 --> 00:09:17.080]  現在在美國也很常見到的
[00:09:17.080 --> 00:09:18.440]  香港更加是
[00:09:18.440 --> 00:09:22.080]  社會和家庭的壓力
[00:09:22.080 --> 00:09:24.880]  美國人
[00:09:24.880 --> 00:09:28.920]  平均結婚的年齡是多少歲
[00:09:28.920 --> 00:09:30.440]  大家知不知道
[00:09:30.440 --> 00:09:31.520]  好像我說過
[00:09:31.520 --> 00:09:34.720]  美國的結婚年齡平均是
[00:09:35.600 --> 00:09:36.640]  27歲
[00:09:36.640 --> 00:09:39.240]  大概27歲
[00:09:39.240 --> 00:09:39.760]  平均吧
[00:09:39.760 --> 00:09:40.600]  拉上補下
[00:09:40.600 --> 00:09:41.960]  都會結婚的
[00:09:41.960 --> 00:09:43.400]  這是結婚的年齡
[00:09:43.400 --> 00:09:45.600]  不過你過了30歲
[00:09:45.600 --> 00:09:47.440]  那又怎樣呢
[00:09:47.440 --> 00:09:50.440]  開始有壓力了
[00:09:50.440 --> 00:09:53.960]  我做牧師有時候經歷很多特別的事情
[00:09:53.960 --> 00:09:55.360]  有一次我收到一個電郵
[00:09:55.360 --> 00:09:57.640]  一個姐妹的媽媽寫給我的
[00:09:57.640 --> 00:09:59.600]  真的很難得
[00:09:59.600 --> 00:10:01.600]  姐妹的媽媽寫電郵給牧師
[00:10:01.600 --> 00:10:05.800]  牧師我的女兒剛剛脫了胎
[00:10:05.800 --> 00:10:07.920]  已經很多年了
[00:10:07.920 --> 00:10:09.680]  我們很擔心
[00:10:09.680 --> 00:10:11.440]  牧師可不可以幫幫忙
[00:10:11.440 --> 00:10:15.560]  真的這樣跟我說
[00:10:15.560 --> 00:10:17.640]  牧師無緣無故也要做
[00:10:17.640 --> 00:10:19.240]  不過牧師當然不做
[00:10:19.240 --> 00:10:21.440]  不過我明白媽媽的感覺
[00:10:21.440 --> 00:10:23.960]  很掛念很擔心自己的女兒
[00:10:23.960 --> 00:10:26.600]  但是
[00:10:26.600 --> 00:10:28.360]  你猜
[00:10:28.360 --> 00:10:30.600]  無論是女兒還是男兒
[00:10:30.600 --> 00:10:32.360]  過了30歲的時候
[00:10:32.360 --> 00:10:34.360]  開始會越來越緊張
[00:10:34.360 --> 00:10:35.120]  為什麼呢
[00:10:35.120 --> 00:10:36.440]  有很多無形的壓力
[00:10:36.440 --> 00:10:39.200]  社會的家庭帶來給我們壓力
[00:10:39.200 --> 00:10:42.240]  所以現在有eHarmony.com
[00:10:42.240 --> 00:10:43.760]  有match.com
[00:10:43.760 --> 00:10:45.520]  很多人在上面
[00:10:45.520 --> 00:10:47.200]  有壓力
[00:10:47.200 --> 00:10:50.200]  就有機會有這樣的事情出來
[00:10:50.200 --> 00:10:53.640]  如果由這種壓力
[00:10:53.640 --> 00:10:56.560]  隨便開始一個關係的話
[00:10:57.600 --> 00:11:00.880]  同樣會帶來一些不一定好的後果
[00:11:00.880 --> 00:11:03.560]  還有沒有
[00:11:03.560 --> 00:11:05.520]  還有沒有一些不正常的開始
[00:11:05.520 --> 00:11:09.440]  有些人是為了提升自己的自信心
[00:11:09.440 --> 00:11:13.640]  證明我還有魅力
[00:11:13.640 --> 00:11:15.560]  去愛和被愛
[00:11:15.560 --> 00:11:17.080]  這些人很厲害
[00:11:17.080 --> 00:11:20.400]  專門選擇一些被人認為是最難追的人
[00:11:20.400 --> 00:11:21.520]  每個人都追不上
[00:11:21.520 --> 00:11:22.120]  我追得上
[00:11:22.120 --> 00:11:23.040]  多威風
[00:11:23.040 --> 00:11:26.480]  所以用盡心機用盡方法
[00:11:26.760 --> 00:11:28.520]  一定要搞定這些人
[00:11:28.520 --> 00:11:29.720]  搞定了
[00:11:29.720 --> 00:11:31.240]  很有滿足感
[00:11:31.240 --> 00:11:32.680]  因為別人追不上我追得上
[00:11:32.680 --> 00:11:36.880]  不正確的開始
[00:11:36.880 --> 00:11:38.840]  還有沒有
[00:11:38.840 --> 00:11:42.560]  還有一些人開始的時候
[00:11:42.560 --> 00:11:45.000]  因憐生愛
[00:11:45.000 --> 00:11:47.240]  或者因為
[00:11:47.240 --> 00:11:48.400]  罪疚感
[00:11:48.400 --> 00:11:51.240]  因為別人失戀
[00:11:51.240 --> 00:11:52.600]  家裡有問題
[00:11:52.600 --> 00:11:54.520]  種種的因素
[00:11:54.520 --> 00:11:56.040]  又或者因為你覺得
[00:11:56.280 --> 00:11:57.800]  這個人對你很好
[00:11:57.800 --> 00:12:00.000]  他說他很愛你
[00:12:00.000 --> 00:12:01.280]  其實你沒有什麼感覺
[00:12:01.280 --> 00:12:02.520]  不過他說很愛你
[00:12:02.520 --> 00:12:03.760]  你不和他拍拖
[00:12:03.760 --> 00:12:04.720]  他會自殺
[00:12:04.720 --> 00:12:06.880]  你不想他自殺
[00:12:06.880 --> 00:12:07.600]  你不想他受傷
[00:12:07.600 --> 00:12:08.920]  算了
[00:12:08.920 --> 00:12:10.680]  雖然不是很有感覺
[00:12:10.680 --> 00:12:11.480]  但也好
[00:12:11.480 --> 00:12:13.720]  有沒有這樣的情況
[00:12:13.720 --> 00:12:15.160]  有沒有
[00:12:15.160 --> 00:12:18.000]  有的
[00:12:18.000 --> 00:12:20.240]  是有的
[00:12:20.240 --> 00:12:21.720]  你不想再傷害他
[00:12:21.720 --> 00:12:23.960]  於是就和他開始一個關係
[00:12:24.480 --> 00:12:26.160]  當然還有另外一些
[00:12:26.160 --> 00:12:28.160]  又是很常見的
[00:12:28.160 --> 00:12:28.960]  是什麼呢
[00:12:28.960 --> 00:12:30.960]  一見鍾情
[00:12:30.960 --> 00:12:32.040]  有沒有聽過
[00:12:32.040 --> 00:12:33.640]  一見鍾情
[00:12:33.640 --> 00:12:35.960]  這個女孩回眸一笑
[00:12:35.960 --> 00:12:36.680]  真漂亮
[00:12:36.680 --> 00:12:39.960]  心跳得很快
[00:12:39.960 --> 00:12:42.960]  或者聽到男孩聊天的時候
[00:12:42.960 --> 00:12:45.960]  這個男孩說話很幽默
[00:12:45.960 --> 00:12:48.960]  於是就默默地喜歡上了
[00:12:48.960 --> 00:12:50.960]  Falling in love
[00:12:50.960 --> 00:12:51.960]  喜歡上了
[00:12:51.960 --> 00:12:52.960]  Falling in love
[00:12:52.960 --> 00:12:53.960]  就喜歡上了
[00:12:53.960 --> 00:12:54.960]  OK
[00:12:54.960 --> 00:12:56.960]  就喜歡上了
[00:12:56.960 --> 00:12:58.960]  就開始了一個關係
[00:12:58.960 --> 00:13:01.960]  不是一見鍾情是錯的
[00:13:01.960 --> 00:13:02.960]  如果你能夠一見鍾情
[00:13:02.960 --> 00:13:04.960]  又能夠處理的方法是OK的
[00:13:04.960 --> 00:13:06.960]  不過
[00:13:06.960 --> 00:13:07.960]  大家明白嗎
[00:13:07.960 --> 00:13:09.960]  在我們生活的環境當中
[00:13:09.960 --> 00:13:11.960]  你看看你的同事
[00:13:11.960 --> 00:13:12.960]  你的朋友
[00:13:12.960 --> 00:13:13.960]  甚至家裡的人
[00:13:13.960 --> 00:13:14.960]  很多時候我們會發覺
[00:13:14.960 --> 00:13:16.960]  大家都很希望能夠有關係
[00:13:16.960 --> 00:13:20.960]  有一個美好的男女關係
[00:13:21.960 --> 00:13:24.960]  但是有時候為了很多不正確的原因
[00:13:24.960 --> 00:13:26.960]  或者一個不好的開始
[00:13:26.960 --> 00:13:28.960]  結果造成很多的問題
[00:13:28.960 --> 00:13:30.960]  但是我們回看
[00:13:30.960 --> 00:13:31.960]  在聖經裡面
[00:13:31.960 --> 00:13:33.960]  有一個人叫若白
[00:13:33.960 --> 00:13:36.960]  說愛就看哥倫多前書十三章
[00:13:36.960 --> 00:13:38.960]  說苦難就看若白記
[00:13:38.960 --> 00:13:42.960]  但是聖經說若白是一個行為正直的人
[00:13:42.960 --> 00:13:43.960]  他立志一生要做
[00:13:43.960 --> 00:13:45.960]  夜禍或眼中開迷症的事
[00:13:45.960 --> 00:13:47.960]  OK
[00:13:47.960 --> 00:13:49.960]  夜禍或眼中開迷症的事他都做
[00:13:49.960 --> 00:13:51.960]  所以我們回看若白記第31章
[00:13:51.960 --> 00:13:53.960]  說我的腳步若偏離正路
[00:13:53.960 --> 00:13:55.960]  我的心若隨著我的眼目
[00:13:55.960 --> 00:13:58.960]  若有尖烏尖在我的手上
[00:13:58.960 --> 00:14:00.960]  就如我所種的有別人吃
[00:14:00.960 --> 00:14:02.960]  我田所產的被拔出來
[00:14:02.960 --> 00:14:04.960]  我若受迷惑向婦人起淫念
[00:14:04.960 --> 00:14:06.960]  在淪舍的門外專服
[00:14:06.960 --> 00:14:08.960]  就如我的妻子給別人推磨
[00:14:08.960 --> 00:14:10.960]  別人也與她同實
[00:14:10.960 --> 00:14:11.960]  這個叫若白
[00:14:11.960 --> 00:14:13.960]  很抓緊
[00:14:13.960 --> 00:14:18.960]  他知道唯有做夜禍或眼中開迷症的事
[00:14:18.960 --> 00:14:21.960]  天父上帝才會祝福
[00:14:21.960 --> 00:14:24.960]  特別是關係影響我們一生
[00:14:24.960 --> 00:14:26.960]  人與人之間的關係影響我們一生
[00:14:26.960 --> 00:14:28.960]  所以我們必須學習努力
[00:14:28.960 --> 00:14:30.960]  有一個正確的開始
[00:14:30.960 --> 00:14:32.960]  正確的開始
[00:14:32.960 --> 00:14:35.960]  是建立一個幸福而長久關係的基礎
[00:14:35.960 --> 00:14:39.960]  開始得不好
[00:14:39.960 --> 00:14:41.960]  後果是不堪設想的
[00:14:41.960 --> 00:14:43.960]  不過我想多說一句
[00:14:43.960 --> 00:14:44.960]  那不就死定了
[00:14:44.960 --> 00:14:45.960]  我開始錯了
[00:14:45.960 --> 00:14:46.960]  牧師那怎麼辦
[00:14:46.960 --> 00:14:48.960]  有沒有一晚的
[00:14:48.960 --> 00:14:49.960]  有,有一晚
[00:14:49.960 --> 00:14:51.960]  不過要加倍努力
[00:14:51.960 --> 00:14:53.960]  在主裡面
[00:14:53.960 --> 00:14:54.960]  神的恩典
[00:14:54.960 --> 00:14:55.960]  神的能力
[00:14:55.960 --> 00:14:56.960]  可以幫助我們去調教
[00:14:56.960 --> 00:14:58.960]  可以回歸正途
[00:14:58.960 --> 00:15:00.960]  但如果有好開始會容易很多
[00:15:00.960 --> 00:15:02.960]  因為你的基礎好
[00:15:02.960 --> 00:15:05.960]  但如果開始得不好
[00:15:05.960 --> 00:15:07.960]  不是一個正確的開始
[00:15:07.960 --> 00:15:08.960]  你要回轉
[00:15:08.960 --> 00:15:10.960]  要加倍用心
[00:15:10.960 --> 00:15:12.960]  加倍努力
[00:15:12.960 --> 00:15:14.960]  所以這個相當重要
[00:15:14.960 --> 00:15:18.960]  希望有幸福長久美滿的關係
[00:15:18.960 --> 00:15:20.960]  盡量學習
[00:15:20.960 --> 00:15:21.960]  如果還沒開始的話
[00:15:21.960 --> 00:15:23.960]  有好的開始
[00:15:23.960 --> 00:15:24.960]  開始了
[00:15:24.960 --> 00:15:25.960]  求天父的恩典
[00:15:25.960 --> 00:15:27.960]  讓我們能夠調教
[00:15:27.960 --> 00:15:29.960]  回到正途上
[00:15:29.960 --> 00:15:31.960]  第二件事
[00:15:31.960 --> 00:15:32.960]  我們看路德記
[00:15:32.960 --> 00:15:33.960]  我們看到
[00:15:33.960 --> 00:15:36.960]  原來一個幸福長久的關係
[00:15:36.960 --> 00:15:37.960]  不單單學習
[00:15:37.960 --> 00:15:38.960]  要有一個好的開始
[00:15:38.960 --> 00:15:41.960]  而且我們要學習在其中
[00:15:41.960 --> 00:15:44.960]  願意無私的付出
[00:15:44.960 --> 00:15:46.960]  剛才看聖經
[00:15:46.960 --> 00:15:47.960]  我們看到
[00:15:47.960 --> 00:15:48.960]  有兩個人
[00:15:48.960 --> 00:15:51.960]  有一個比波亞斯
[00:15:51.960 --> 00:15:55.960]  和伊利麥勒關係更親密的親戚
[00:15:55.960 --> 00:15:57.960]  更親密
[00:15:57.960 --> 00:16:01.960]  波亞斯照著手續去做
[00:16:01.960 --> 00:16:02.960]  但後來
[00:16:02.960 --> 00:16:03.960]  當這個親戚說
[00:16:03.960 --> 00:16:05.960]  原來我買了地
[00:16:05.960 --> 00:16:06.960]  買了地之後
[00:16:06.960 --> 00:16:08.960]  還要娶這個女人
[00:16:08.960 --> 00:16:11.960]  我不肯了
[00:16:11.960 --> 00:16:12.960]  我一直在想
