
[00:00:00.000 --> 00:00:01.400]  《約瑟傳奇》
[00:01:53.280 --> 00:01:56.040]  跟他11個兄長的關係
[00:01:56.040 --> 00:01:58.240]  就給我們有很多的思想
[00:01:58.240 --> 00:02:03.080]  在這一段,主席剛才跟我們讀了一篇
[00:02:03.080 --> 00:02:06.360]  我不重複
[00:02:06.360 --> 00:02:10.040]  但最主要就是當雅各
[00:02:10.040 --> 00:02:12.160]  雅各後來改了名叫以色列
[00:02:12.160 --> 00:02:16.280]  所以雅各和以色列都是約瑟的父親
[00:02:16.280 --> 00:02:17.760]  同一個人
[00:02:18.880 --> 00:02:23.280]  當這裡講到第二節,雅各紀略記裡面約瑟17歲
[00:02:23.280 --> 00:02:25.840]  17歲在香港的法例都未成年
[00:02:25.840 --> 00:02:28.120]  都是很小,但是應該是很高大
[00:02:28.120 --> 00:02:30.440]  和哥哥一起去牧羊
[00:02:30.440 --> 00:02:36.640]  因為哥哥是妾侍所生的
[00:02:36.640 --> 00:02:44.440]  而雅各去娶瑟拉的時候
[00:02:44.440 --> 00:02:50.280]  就生了約瑟和他最小的弟弟
[00:02:50.280 --> 00:02:52.720]  比亞敏
[00:02:52.720 --> 00:02:54.680]  厲害,記得
[00:02:54.680 --> 00:02:56.520]  不愧是校長
[00:02:56.520 --> 00:02:59.920]  比亞敏,英文叫Benjamin
[00:02:59.920 --> 00:03:01.240]  有沒有Benjamin在這裡
[00:03:01.240 --> 00:03:04.000]  沒有
[00:03:04.000 --> 00:03:08.280]  約瑟是一個沒有基心的人
[00:03:08.280 --> 00:03:10.080]  作為一個少年人
[00:03:10.080 --> 00:03:14.000]  可能我們要兄弟多,或者兄弟姐妹多在家裡
[00:03:14.000 --> 00:03:16.880]  我們可能同樣犯過類似的情況
[00:03:16.880 --> 00:03:20.800]  哥哥、姐姐怎樣怎樣
[00:03:20.800 --> 00:03:23.200]  然後向父親投訴
[00:03:23.200 --> 00:03:25.480]  我小時候都做很多
[00:03:25.480 --> 00:03:29.800]  我做很多,所以我哥哥很不喜歡我
[00:03:29.800 --> 00:03:31.640]  我覺得我很幸福
[00:03:31.640 --> 00:03:33.240]  兄弟姐妹都有
[00:03:33.240 --> 00:03:34.920]  一個哥哥、一個姐姐
[00:03:34.920 --> 00:03:37.120]  兩個弟弟、兩個妹妹在中間
[00:03:37.120 --> 00:03:43.920]  哥哥對我真的一般般
[00:03:44.400 --> 00:03:47.680]  然後我長大了才知道他為何對我一般般
[00:03:47.680 --> 00:03:50.200]  有一次飯局宴會
[00:03:50.200 --> 00:03:56.360]  就說「花冥的節,你小時候經常在爸爸面前暴躁
[00:03:56.360 --> 00:04:00.400]  然後爸爸就回來打我,很生氣很生氣」
[00:04:00.400 --> 00:04:02.720]  不過這些已經成過去了
[00:04:02.720 --> 00:04:05.960]  人性的弱點
[00:04:05.960 --> 00:04:08.160]  在這一段就講得很清楚了
[00:04:08.160 --> 00:04:11.280]  一二節講了,然後第三
[00:04:11.640 --> 00:04:17.120]  以色列原來愛約瑟過於愛他的眾子
[00:04:17.120 --> 00:04:21.240]  因為約瑟是他年老的時候生的
[00:04:21.240 --> 00:04:25.840]  再老一點,再生多一個就是辯雅敏
[00:04:25.840 --> 00:04:29.000]  就給約瑟一件彩衣
[00:04:29.000 --> 00:04:32.960]  彩衣在《創世紀》這裡出過一次
[00:04:32.960 --> 00:04:34.560]  然後在《十務二記》下
[00:04:34.560 --> 00:04:40.600]  十三章十八節又出過一次
[00:04:41.680 --> 00:04:44.680]  就是在講他媽那件公主的衣服
[00:04:44.680 --> 00:04:51.040]  現在和合本、修訂本已經翻譯成長袍
[00:04:51.040 --> 00:04:52.320]  長袖的袍
[00:04:52.320 --> 00:04:55.120]  總之是長袖的袍
[00:04:55.120 --> 00:04:59.920]  《聖經舊約》出了兩次講這件彩衣
[00:04:59.920 --> 00:05:03.440]  當我們有時候去看話劇
[00:05:03.440 --> 00:05:07.000]  用約瑟的故事去做話劇的時候
[00:05:07.000 --> 00:05:09.320]  都是這個名字《約瑟的彩衣》
[00:05:10.800 --> 00:05:12.480]  這件彩衣就惹禍了
[00:05:12.480 --> 00:05:15.400]  這件靚衫就惹禍了
[00:05:15.400 --> 00:05:18.360]  因為只是他有,其他都沒有
[00:05:18.360 --> 00:05:20.360]  其他大佬都沒有
[00:05:20.360 --> 00:05:22.920]  在這樣的情況
[00:05:22.920 --> 00:05:26.320]  約瑟的哥哥們見父親愛約瑟
[00:05:26.320 --> 00:05:29.160]  過於愛他們就恨約瑟
[00:05:29.160 --> 00:05:30.360]  很生氣
[00:05:30.360 --> 00:05:34.000]  不如他說和睦的話
[00:05:34.000 --> 00:05:35.840]  意思就是說
[00:05:35.840 --> 00:05:37.320]  另外一個翻譯就是
[00:05:37.320 --> 00:05:40.680]  不能夠跟他講一句好的說話
[00:05:40.680 --> 00:05:42.520]  這是新的英文翻譯本
[00:05:42.520 --> 00:05:45.040]  就不會跟他講一句好的說話
[00:05:45.040 --> 00:05:45.760]  很生氣
[00:05:45.760 --> 00:05:49.440]  在這一段裏面
[00:05:49.440 --> 00:05:50.240]  我們可以看到
[00:05:50.240 --> 00:05:51.640]  人性的弱點是什麼
[00:05:51.640 --> 00:05:53.200]  約瑟
[00:05:53.200 --> 00:05:55.200]  少年階段
[00:05:55.200 --> 00:05:56.240]  搬弄是非
[00:05:56.240 --> 00:05:57.040]  我們都喜歡的
[00:05:57.040 --> 00:05:57.520]  對不對
[00:05:57.520 --> 00:06:00.640]  有沒有人不喜歡說其他人的
[00:06:00.640 --> 00:06:04.640]  我盡量都不背後說的了
[00:06:04.640 --> 00:06:05.840]  我當面說的
[00:06:05.840 --> 00:06:08.640]  大家都知道
[00:06:09.080 --> 00:06:11.640]  但是約瑟搬弄是非
[00:06:11.640 --> 00:06:13.080]  雅各
[00:06:13.080 --> 00:06:14.760]  偏袒
[00:06:14.760 --> 00:06:17.440]  神不偏待人
[00:06:17.440 --> 00:06:18.960]  雅各很明顯是偏袒
[00:06:18.960 --> 00:06:21.760]  只是約瑟有一件彩衣
[00:06:21.760 --> 00:06:26.160]  所以你送禮物給小朋友
[00:06:26.160 --> 00:06:27.560]  如果可以
[00:06:27.560 --> 00:06:29.400]  就一起送
[00:06:29.400 --> 00:06:33.120]  如果你有十個小朋友
[00:06:33.120 --> 00:06:34.040]  就送完十個
[00:06:34.040 --> 00:06:36.680]  你有三個就送完三個
[00:06:36.680 --> 00:06:38.960]  盡量就每個人都送
[00:06:39.280 --> 00:06:41.760]  不然其他人會妒忌
[00:06:41.760 --> 00:06:44.280]  因為雅各的偏袒
[00:06:44.280 --> 00:06:47.160]  其他兄弟就妒忌
[00:06:47.160 --> 00:06:49.560]  人性的弱點在這裏
[00:06:49.560 --> 00:06:50.600]  在家庭裏面
[00:06:50.600 --> 00:06:52.080]  顯現了
[00:06:52.080 --> 00:06:53.840]  約瑟搬弄是非
[00:06:53.840 --> 00:06:56.280]  雖然在他的階段
[00:06:56.280 --> 00:06:58.160]  年少沒有什麼羈心
[00:06:58.160 --> 00:07:01.200]  而在一個過程裏面
[00:07:01.200 --> 00:07:02.880]  仇恨的心
[00:07:02.880 --> 00:07:05.040]  還在哥哥的心裏面
[00:07:05.040 --> 00:07:07.240]  父親的偏袒
[00:07:07.720 --> 00:07:10.880]  這個家庭就有很大的問題
[00:07:10.880 --> 00:07:14.320]  一個的引發點
[00:07:14.320 --> 00:07:17.200]  就是約瑟做夢
[00:07:17.200 --> 00:07:20.240]  這個夢境就不說了
[00:07:20.240 --> 00:07:24.280]  總之是夢到星星月亮
[00:07:24.280 --> 00:07:26.480]  然後是和菌
[00:07:26.480 --> 00:07:28.000]  不是星星月亮
[00:07:28.000 --> 00:07:30.040]  是太陽月亮和菌
[00:07:30.040 --> 00:07:31.400]  然後拜
[00:07:31.400 --> 00:07:34.360]  就代表其他他家人
[00:07:34.360 --> 00:07:35.800]  都去拜約瑟
[00:07:37.920 --> 00:07:40.400]  因著這個夢境解說
[00:07:40.400 --> 00:07:42.280]  在這個過程裏面
[00:07:42.280 --> 00:07:44.880]  這班哥哥更加憤怒
[00:07:44.880 --> 00:07:49.320]  去到一個處境
[00:07:49.320 --> 00:07:52.680]  第37章的25節
[00:07:52.680 --> 00:07:55.520]  當在一個處境
[00:07:55.520 --> 00:07:56.600]  他們憤怒的時候
[00:07:56.600 --> 00:07:58.920]  就要殺他
[00:07:58.920 --> 00:08:02.280]  然後扔了約瑟在坑裏面
[00:08:02.280 --> 00:08:03.760]  準備要殺他的時候
[00:08:03.760 --> 00:08:05.440]  最終這一段是怎樣呢
[00:08:06.480 --> 00:08:07.720]  又大叻了
[00:08:07.720 --> 00:08:09.120]  他們坐下來吃飯
[00:08:09.120 --> 00:08:10.040]  他們目觀看
[00:08:10.040 --> 00:08:11.880]  有一果是米電的耳塞
[00:08:11.880 --> 00:08:12.640]  瑪利
[00:08:12.640 --> 00:08:16.000]  非洲人從基列尼要用「落駝」
[00:08:16.000 --> 00:08:17.240]  這是什麼字
[00:08:17.240 --> 00:08:19.520]  好嘢
[00:08:19.520 --> 00:08:21.320]  是落駝
[00:08:21.320 --> 00:08:22.600]  「駝」著香料
[00:08:22.600 --> 00:08:23.920]  那你就
[00:08:23.920 --> 00:08:26.120]  你背著東西
[00:08:26.120 --> 00:08:27.880]  就不要說我「駝」著背囊
[00:08:27.880 --> 00:08:30.080]  「駝」是形容動物背
[00:08:30.080 --> 00:08:31.320]  即是什麼東西
[00:08:31.320 --> 00:08:32.200]  OK
[00:08:32.200 --> 00:08:32.920]  落駝
[00:08:32.920 --> 00:08:34.640]  「駝」著香料
[00:08:34.640 --> 00:08:36.680]  他背著香料
[00:08:36.680 --> 00:08:43.080]  包括乳香末藥
[00:08:43.080 --> 00:08:44.440]  要帶到埃及去
[00:08:44.440 --> 00:08:46.160]  順便
[00:08:46.160 --> 00:08:47.640]  本來要殺約瑟
[00:08:47.640 --> 00:08:48.880]  又大
[00:08:48.880 --> 00:08:50.400]  就有好建議
[00:08:50.400 --> 00:08:52.640]  殺了他
[00:08:52.640 --> 00:08:53.840]  沒什麼好處
[00:08:53.840 --> 00:08:55.920]  藏了他的血
[00:08:55.920 --> 00:08:57.000]  我們有什麼益處呢
[00:08:57.000 --> 00:08:58.280]  第七節
[00:08:58.280 --> 00:09:00.800]  我們不如將他賣給爾什瑪利
[00:09:00.800 --> 00:09:02.120]  這一班人
[00:09:02.120 --> 00:09:04.120]  不下手害他
[00:09:04.120 --> 00:09:05.240]  因為他是我們的兄弟
[00:09:05.240 --> 00:09:06.000]  我們有骨肉
[00:09:06.000 --> 00:09:07.800]  做兄弟
[00:09:07.800 --> 00:09:08.560]  就聽從
[00:09:08.560 --> 00:09:11.360]  殺
[00:09:11.360 --> 00:09:12.160]  沒好處
[00:09:12.160 --> 00:09:13.840]  就埋了他
[00:09:13.840 --> 00:09:14.760]  怎樣埋呢?
[00:09:14.760 --> 00:09:16.680]  埋了給這一班的米電商人
[00:09:16.680 --> 00:09:18.960]  這一班的爾什瑪利人
[00:09:18.960 --> 00:09:20.240]  經過的時候
[00:09:20.240 --> 00:09:23.080]  就將約瑟從坑裏面拉上來
[00:09:23.080 --> 00:09:24.000]  講定
[00:09:24.000 --> 00:09:25.920]  二十赤克的銀紙
[00:09:25.920 --> 00:09:28.840]  二十響銀
[00:09:28.840 --> 00:09:30.680]  就埋了給爾什瑪利
[00:09:30.680 --> 00:09:32.600]  就將他帶到埃及
[00:09:33.960 --> 00:09:35.680]  故事就這樣開始了
[00:09:35.680 --> 00:09:39.240]  弟兄姊妹
[00:09:39.240 --> 00:09:41.120]  一件的彩衣
[00:09:41.120 --> 00:09:43.080]  約瑟就被埋了
[00:09:43.080 --> 00:09:47.480]  殺了哥哥偏袒的爸爸
[00:09:47.480 --> 00:09:49.680]  然後搬弄是非的弟弟
[00:09:49.680 --> 00:09:52.080]  就造成這個家庭悲劇
[00:09:52.080 --> 00:09:56.280]  這一班的哥哥很厲害
[00:09:56.280 --> 00:10:00.320]  要相信不關他們事
[00:10:00.320 --> 00:10:03.200]  就告訴他父親
[00:10:04.200 --> 00:10:07.320]  將那件彩衣染了公羊的血
[00:10:07.320 --> 00:10:09.480]  就告訴他父親
[00:10:09.480 --> 00:10:11.080]  他是被惡獸吃了
[00:10:11.080 --> 00:10:16.040]  爸爸很疼這個兒子
[00:10:16.040 --> 00:10:17.400]  在這樣的情況下
[00:10:17.400 --> 00:10:19.480]  當然
[00:10:19.480 --> 00:10:21.280]  悲痛欲絕
[00:10:21.280 --> 00:10:23.120]  兄弟情仇
[00:10:23.120 --> 00:10:24.840]  就在這一章開始
[00:10:24.840 --> 00:10:26.880]  弟兄姊妹
[00:10:26.880 --> 00:10:29.240]  這個是一個
[00:10:29.240 --> 00:10:32.800]  彩衣
[00:10:32.800 --> 00:10:34.400]  約瑟被埋的開始
[00:10:34.400 --> 00:10:37.000]  講到三十七章
[00:10:37.000 --> 00:10:39.480]  三十七章就
[00:10:39.480 --> 00:10:41.840]  應該故事繼續講下去
[00:10:41.840 --> 00:10:43.200]  就三十八章仍然講約瑟
[00:10:43.200 --> 00:10:44.200]  但是不是
[00:10:44.200 --> 00:10:45.720]  《聖經》的編修者就很特別
[00:10:45.720 --> 00:10:48.000]  在三十八章就講尤大
[00:10:48.000 --> 00:10:49.840]  和他媽的故事
[00:10:49.840 --> 00:10:53.440]  這一段我應該
[00:10:53.440 --> 00:10:56.600]  用這一章去講個到
[00:10:56.600 --> 00:10:58.200]  不過就
[00:11:01.040 --> 00:11:03.280]  我們去看三十八章的時候
[00:11:03.280 --> 00:11:08.120]  我們就可以成為一個對比
[00:11:08.120 --> 00:11:13.520]  講到是尤大那個
[00:11:13.520 --> 00:11:18.280]  荒謬亂倫
[00:11:18.280 --> 00:11:21.120]  然後是不知道怎樣
[00:11:21.120 --> 00:11:22.840]  在一個處境裏面
[00:11:22.840 --> 00:11:24.760]  去面對一個問題
[00:11:24.760 --> 00:11:27.240]  一塌糊塗
[00:11:28.400 --> 00:11:31.880]  在和異性的性關係上面
[00:11:31.880 --> 00:11:37.200]  尤大和他媽的故事就在三十八章
[00:11:37.200 --> 00:11:39.240]  隔著
[00:11:39.240 --> 00:11:41.880]  然後去到三十九章開始
[00:11:41.880 --> 00:11:42.960]  所以如果你
[00:11:42.960 --> 00:11:44.520]  弟兄姊妹我們看《聖經》
[00:11:44.520 --> 00:11:46.160]  三十七章尾
[00:11:46.160 --> 00:11:48.400]  那一章
[00:11:48.400 --> 00:11:49.600]  那一節
[00:11:49.600 --> 00:11:51.840]  三十七章尾那一節
[00:11:51.840 --> 00:11:53.480]  就講到是
[00:11:53.480 --> 00:11:56.560]  他們是賣了給波提弗
[00:11:57.520 --> 00:12:00.200]  但是如果我們去看
[00:12:00.200 --> 00:12:02.320]  三十九章開始的時候
[00:12:02.320 --> 00:12:06.720]  約瑟被帶下埃及去
[00:12:06.720 --> 00:12:07.960]  有一個埃及人
[00:12:07.960 --> 00:12:09.480]  是法老的內臣
[00:12:09.480 --> 00:12:11.160]  護衛長波提弗
[00:12:11.160 --> 00:12:13.440]  所以三十七章尾和三十九章一節
[00:12:13.440 --> 00:12:17.840]  可以叫做無縫的接合
[00:12:17.840 --> 00:12:18.960]  對不對
[00:12:18.960 --> 00:12:21.040]  但是零零碎碎
[00:12:21.040 --> 00:12:23.600]  就隔著了三十八章
[00:12:23.600 --> 00:12:24.480]  弟兄姊妹
[00:12:24.480 --> 00:12:26.360]  大家去看《聖經》的時候沒有想
[00:12:26.360 --> 00:12:28.600]  為甚麼無端端白事隔著三十八章
[00:12:28.600 --> 00:12:33.840]  就有一個強烈的對比
[00:12:33.840 --> 00:12:36.240]  從猶大和約瑟
[00:12:36.240 --> 00:12:39.200]  在兩性的關係上
[00:12:39.200 --> 00:12:41.160]  一個很強烈的對比
[00:12:41.160 --> 00:12:42.520]  這個對比
[00:12:42.520 --> 00:12:45.320]  就顯得約瑟是一個甚麼的人
[00:12:45.320 --> 00:12:47.880]  約瑟
[00:12:47.880 --> 00:12:50.720]  在第三十九章
[00:12:50.720 --> 00:12:53.320]  大家看的和合本多
[00:12:53.320 --> 00:12:56.560]  香港人我們現在都撐廣東話
[00:12:56.560 --> 00:13:01.680]  不如聽聽我讀廣東話的《聖經》好不好
[00:13:01.680 --> 00:13:03.680]  這一段是這樣寫的
[00:13:03.680 --> 00:13:05.000]  三十九章
[00:13:05.000 --> 00:13:06.280]  你看和合本
[00:13:06.280 --> 00:13:08.520]  看和合本在螢光幕上面
[00:13:08.520 --> 00:13:10.280]  廣東話《聖經》是這樣記載
[00:13:10.280 --> 00:13:12.640]  以撒瑪利人將約瑟帶到埃及
[00:13:12.640 --> 00:13:16.240]  賣給埃及王的一個官員
[00:13:16.240 --> 00:13:17.720]  侍衛長波提弗
[00:13:17.720 --> 00:13:20.480]  又說與約瑟同在
[00:13:20.480 --> 00:13:22.800]  使他事事順利
[00:13:22.800 --> 00:13:25.040]  全部是照讀的
[00:13:25.040 --> 00:13:27.720]  他住在埃及主人的家
[00:13:27.720 --> 00:13:28.680]  主人發現
[00:13:28.680 --> 00:13:30.480]  又說與他同在
[00:13:30.480 --> 00:13:34.040]  使他所做的事都成功
[00:13:34.040 --> 00:13:36.760]  波提弗喜歡約瑟
[00:13:36.760 --> 00:13:39.480]  委派他做自己的侍從
[00:13:39.480 --> 00:13:42.760]  管理家務和他所有的一切
[00:13:42.760 --> 00:13:43.960]  從那時起
[00:13:43.960 --> 00:13:45.680]  由於約瑟的緣故
[00:13:45.680 --> 00:13:50.640]  又說是賜福給那個埃及人的家
[00:13:50.640 --> 00:13:54.280]  他家和田園所有的易德屋
[00:13:54.280 --> 00:13:57.880]  波提弗將一切都交給約瑟管理
[00:13:57.880 --> 00:14:00.560]  隨自己的飲食
[00:14:00.560 --> 00:14:02.720]  他什麼都不理
[00:14:02.720 --> 00:14:05.160]  約瑟的儀容相貌
[00:14:05.160 --> 00:14:07.120]  都長得極好
[00:14:07.120 --> 00:14:08.640]  這裡說什麼
[00:14:08.640 --> 00:14:12.120]  約瑟原來瘦雅俊美
[00:14:12.120 --> 00:14:13.240]  原來是甘什麼言
[00:14:13.240 --> 00:14:13.880]  甘瘦言
[00:14:13.880 --> 00:14:14.840]  甘什麼言
[00:14:14.840 --> 00:14:18.000]  即是差不多吧
[00:14:18.000 --> 00:14:19.400]  總之是瘦雅俊美
[00:14:19.400 --> 00:14:24.560]  這裡的廣東話就說他長得極好
[00:14:24.560 --> 00:14:29.360]  沒多久主人的妻子看上了他
[00:14:29.360 --> 00:14:33.080]  要和他睡覺
[00:14:33.080 --> 00:14:34.960]  約瑟不肯對他說
[00:14:34.960 --> 00:14:39.400]  我主人將他所有的一切都交給我管理
[00:14:39.400 --> 00:14:40.840]  我在這裡
[00:14:40.840 --> 00:14:44.720]  他就不必為家務操勞
[00:14:44.720 --> 00:14:46.480]  在此間
[00:14:46.480 --> 00:14:48.240]  我和他一樣有權
[00:14:48.240 --> 00:14:49.960]  除你以外
[00:14:49.960 --> 00:14:51.320]  就是對主母
[00:14:51.320 --> 00:14:53.080]  他沒什麼不交給我
[00:14:53.080 --> 00:14:56.120]  因為你是他的妻
[00:14:56.120 --> 00:14:59.840]  我怎麼可以做一件不道德的事
[00:14:59.840 --> 00:15:02.560]  得罪上帝呢
[00:15:02.560 --> 00:15:06.200]  到第九節
[00:15:06.200 --> 00:15:10.240]  兄弟姐妹
[00:15:10.240 --> 00:15:13.920]  帥哥帥妹當然吸引了
[00:15:13.920 --> 00:15:16.200]  你要明白
[00:15:16.200 --> 00:15:19.600]  波提法是什麼
[00:15:19.600 --> 00:15:20.960]  內侍臣
[00:15:20.960 --> 00:15:22.080]  護衛長
[00:15:22.080 --> 00:15:24.080]  即是說現在的大內總管
[00:15:24.080 --> 00:15:27.040]  負責保安
[00:15:27.040 --> 00:15:29.120]  負責保安的事務
[00:15:29.120 --> 00:15:30.280]  很有權的
[00:15:30.280 --> 00:15:32.920]  拿著軍權
[00:15:32.920 --> 00:15:34.840]  那他老婆呢
[00:15:34.840 --> 00:15:39.080]  他老婆是不是也很有權力
[00:15:39.080 --> 00:15:40.880]  男人可以什麼都不聽
[00:15:40.880 --> 00:15:42.520]  老婆就一定要聽
[00:15:42.520 --> 00:15:43.400]  特別是
[00:15:43.400 --> 00:15:44.400]  他在你耳邊
[00:15:44.400 --> 00:15:45.320]  床邊
[00:15:45.320 --> 00:15:46.560]  枕頭邊
[00:15:46.560 --> 00:15:48.040]  和你說話的時候
[00:15:48.040 --> 00:15:51.920]  是多有影響力
[00:15:51.920 --> 00:15:53.480]  若失
[00:15:53.480 --> 00:15:56.720]  對著主母
[00:15:56.720 --> 00:15:59.960]  這裡就說
[00:15:59.960 --> 00:16:03.240]  眼目和他存情
[00:16:03.240 --> 00:16:05.600]  眼目和他存情
[00:16:05.600 --> 00:16:06.320]  然後
[00:16:06.320 --> 00:16:08.880]  與目送情
[00:16:08.880 --> 00:16:10.480]  馮仗的翻譯就是
[00:16:10.480 --> 00:16:12.440]  眼辣辣的
[00:16:12.440 --> 00:16:13.360]  看著他
[00:16:13.360 --> 00:16:18.920]  我不知道姐妹有沒有人會眼辣辣的去看人
[00:16:18.920 --> 00:16:21.280]  不知道
[00:16:21.280 --> 00:16:23.480]  男士就眼金金
[00:16:23.480 --> 00:16:26.800]  但是在一個這樣的情況下
[00:16:26.800 --> 00:16:28.000]  要明白
[00:16:28.000 --> 00:16:29.280]  若失
[00:16:29.280 --> 00:16:31.120]  對主母
[00:16:31.120 --> 00:16:34.960]  這個處境
[00:16:34.960 --> 00:16:38.520]  是很危險的
[00:16:38.520 --> 00:16:43.080]  到第39章繼續說下去的時候
[00:16:43.080 --> 00:16:44.440]  今晚回去看
[00:16:44.440 --> 00:16:48.200]  他每天都去他的工作間煩著他
[00:16:48.200 --> 00:16:49.680]  今天的術語是什麼
[00:16:49.680 --> 00:16:51.880]  辦公室性騷擾
[00:16:51.880 --> 00:16:53.040]  在他的工作間
[00:16:53.040 --> 00:16:53.840]  他工作的時候
[00:16:53.840 --> 00:16:55.440]  不停地騷擾他
[00:16:55.440 --> 00:16:56.960]  終於
[00:16:56.960 --> 00:16:57.520]  有一天
[00:16:57.520 --> 00:17:01.240]  趁兩個人在一個房子的時候
[00:17:01.240 --> 00:17:03.240]  就要
[00:17:03.240 --> 00:17:07.280]  又想說要和他睡覺
[00:17:07.280 --> 00:17:08.240]  捉著他的衣服
[00:17:08.240 --> 00:17:09.400]  捉著若失的衣服
[00:17:09.400 --> 00:17:10.040]  若失說
[00:17:10.040 --> 00:17:10.600]  你這麼喜歡
[00:17:10.600 --> 00:17:11.320]  我給你
[00:17:11.320 --> 00:17:12.240]  整件衣服都不要
[00:17:12.240 --> 00:17:13.080]  就去外面
[00:17:13.080 --> 00:17:14.720]  終於
[00:17:14.720 --> 00:17:17.960]  這個波提弗的老婆
[00:17:17.960 --> 00:17:20.520]  就當然誣告他
[00:17:20.520 --> 00:17:22.600]  告訴波提弗
[00:17:22.600 --> 00:17:27.880]  若失就下監了
[00:17:27.880 --> 00:17:28.960]  弟兄姐妹
[00:17:28.960 --> 00:17:30.720]  你想坐監
[00:17:30.720 --> 00:17:38.240]  還是聽從這個波提弗的妻子和他睡覺
[00:17:38.240 --> 00:17:39.480]  這個就是一個對比
[00:17:39.480 --> 00:17:41.000]  若失在第39章的經歷
[00:17:41.000 --> 00:17:42.600]  和第38章的經歷
[00:17:42.600 --> 00:17:44.560]  就是一個很強烈的對比
[00:17:44.560 --> 00:17:45.440]  這個對比
[00:17:45.440 --> 00:17:46.080]  大家有興趣
[00:17:46.080 --> 00:17:50.000]  今晚回去看就明白了
[00:17:50.000 --> 00:17:53.440]  這個試探來到若失的時候
[00:17:53.440 --> 00:17:56.080]  聖經不只一次
[00:17:56.080 --> 00:17:58.480]  這個就是我們每一個基督徒
[00:17:58.480 --> 00:18:01.440]  都應該要把持的
[00:18:01.440 --> 00:18:04.640]  他若失的經歷
[00:18:04.640 --> 00:18:05.720]  但是聖經不只一次
[00:18:05.720 --> 00:18:06.320]  就說
[00:18:06.320 --> 00:18:10.920]  耶和華與若失同在
[00:18:10.920 --> 00:18:14.720]  他一切都順利
[00:18:14.720 --> 00:18:16.880]  耶和華同在
[00:18:16.880 --> 00:18:21.200]  其他若失百事順利
[00:18:21.200 --> 00:18:23.480]  弟兄姐妹
[00:18:23.480 --> 00:18:27.760]  我們基督徒都沒有什麼期盼
[00:18:27.760 --> 00:18:29.160]  但是我們期盼的是
[00:18:29.160 --> 00:18:30.920]  神與我們同在
[00:18:30.920 --> 00:18:33.680]  我們都百事順利
[00:18:33.680 --> 00:18:35.440]  若失是這樣的處境
[00:18:35.440 --> 00:18:38.200]  他不聽波提弗的妻子的情況
[00:18:38.200 --> 00:18:41.200]  終於進了監獄
[00:18:41.200 --> 00:18:42.960]  進監獄
[00:18:42.960 --> 00:18:46.720]  大家再看39章的時候
[00:18:46.720 --> 00:18:48.880]  在監獄見監獄長
[00:18:48.880 --> 00:18:49.760]  這裡另一個故事
[00:18:49.760 --> 00:18:50.240]  再講下去
[00:18:50.240 --> 00:18:51.640]  我怕不夠時間
[00:18:51.640 --> 00:18:52.560]  講到50章
[00:18:52.560 --> 00:18:59.120]  大家介不介意吃兩點
[00:18:59.120 --> 00:19:00.040]  進到監獄
[00:19:00.040 --> 00:19:01.040]  一樣的情況
[00:19:01.040 --> 00:19:02.560]  他一樣順利
