
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹轉內平安
[00:05:33.000 --> 00:05:35.000]  或者越界
[00:05:35.000 --> 00:05:37.000]  以致得罪神
[00:05:37.000 --> 00:05:41.000]  而人有為著感恩
[00:05:41.000 --> 00:05:43.000]  為著犯了罪
[00:05:43.000 --> 00:05:45.000]  要獻贖罪祭等等
[00:05:45.000 --> 00:05:49.000]  其實都是透過祭司這個身份
[00:05:49.000 --> 00:05:52.000]  至於什麼是會幕的事
[00:05:52.000 --> 00:05:55.000]  或者壇和萬紙又是怎樣呢
[00:05:55.000 --> 00:05:58.000]  不如我們可以看看這幅圖
[00:05:58.000 --> 00:06:01.000]  我們看到整幅圖
[00:06:01.000 --> 00:06:04.000]  其實就是整個的會幕
[00:06:04.000 --> 00:06:06.000]  它有外院
[00:06:06.000 --> 00:06:08.000]  在外院裏
[00:06:08.000 --> 00:06:12.000]  百姓就將祭身帶到來
[00:06:12.000 --> 00:06:16.000]  利尾人其實是會做一些工作的
[00:06:16.000 --> 00:06:20.000]  譬如做一些清潔的工作
[00:06:20.000 --> 00:06:23.000]  當中都要維持一些秩序
[00:06:23.000 --> 00:06:27.000]  這些都是利尾人會做的
[00:06:27.000 --> 00:06:29.000]  然後我們再進去
[00:06:29.000 --> 00:06:31.000]  會見到有個銅壇
[00:06:31.000 --> 00:06:34.000]  這個就是祭壇
[00:06:34.000 --> 00:06:38.000]  真的去到獻祭的時候
[00:06:38.000 --> 00:06:41.000]  就是由祭司去做
[00:06:41.000 --> 00:06:45.000]  當然利尾人要幫忙
[00:06:45.000 --> 00:06:48.000]  可能是宰殺這些祭身
[00:06:48.000 --> 00:06:51.000]  清理灰燼等等
[00:06:51.000 --> 00:06:54.000]  但是真正的獻祭
[00:06:54.000 --> 00:06:56.000]  點火
[00:06:56.000 --> 00:06:58.000]  倒血
[00:06:58.000 --> 00:07:01.000]  這些工作就一定是由祭司去做
[00:07:01.000 --> 00:07:04.000]  然後在帳幕裏面
[00:07:04.000 --> 00:07:07.000]  這個就是萬寺內
[00:07:07.000 --> 00:07:10.000]  當中包括點香
[00:07:10.000 --> 00:07:13.000]  又有資聖鎖
[00:07:13.000 --> 00:07:15.000]  又有藥櫃
[00:07:15.000 --> 00:07:17.000]  神的同在
[00:07:17.000 --> 00:07:20.000]  神要頒佈甚麼說話
[00:07:20.000 --> 00:07:22.000]  都是透過萬寺內
[00:07:22.000 --> 00:07:28.000]  這些都是阿倫和他的兒子
[00:07:28.000 --> 00:07:31.000]  分別有一些工作
[00:07:31.000 --> 00:07:35.000]  裏面都有一個香壇
[00:07:35.000 --> 00:07:37.000]  外面有祭壇
[00:07:37.000 --> 00:07:39.000]  裏面有香壇
[00:07:39.000 --> 00:07:41.000]  就是點香的
[00:07:41.000 --> 00:07:43.000]  所以你會見到
[00:07:43.000 --> 00:07:46.000]  在整個敬拜上帝的裏面
[00:07:46.000 --> 00:07:49.000]  神安置了一些秩序
[00:07:49.000 --> 00:07:51.000]  有分工
[00:07:51.000 --> 00:07:54.000]  哪些人的工作範圍
[00:07:54.000 --> 00:07:56.000]  阿倫和他的兒子
[00:07:56.000 --> 00:07:58.000]  都需要有人協助
[00:07:58.000 --> 00:07:59.000]  但是同樣的
[00:07:59.000 --> 00:08:03.000]  這些規矩和秩序都要有
[00:08:03.000 --> 00:08:09.000]  當我們見到原來賞賜
[00:08:09.000 --> 00:08:11.000]  其實就是侍奉神
[00:08:11.000 --> 00:08:15.000]  和有侍奉團隊之外
[00:08:15.000 --> 00:08:17.000]  我們又會見到
[00:08:17.000 --> 00:08:20.000]  在文宿記十八章第一個段落裏
[00:08:20.000 --> 00:08:24.000]  其實神將賞賜定了一個觀念
[00:08:24.000 --> 00:08:30.000]  就是接受這些服侍的人
[00:08:30.000 --> 00:08:32.000]  參與侍奉的人
[00:08:32.000 --> 00:08:35.000]  他們必須要有擔當
[00:08:35.000 --> 00:08:39.000]  這個就是在第一節很清楚地說
[00:08:39.000 --> 00:08:43.000]  你會見到有賞賜這個觀念
[00:08:43.000 --> 00:08:47.000]  但這裏有一些很重的字眼
[00:08:47.000 --> 00:08:51.000]  就是耶和華對阿倫說
[00:08:51.000 --> 00:08:55.000]  如果有哪些人
[00:08:55.000 --> 00:08:59.000]  干犯了聖所的罪孽
[00:08:59.000 --> 00:09:03.000]  阿倫他的兒子和利微之派的人
[00:09:03.000 --> 00:09:08.000]  就要一同擔當這些干犯的罪孽
[00:09:08.000 --> 00:09:10.000]  其實什麼是干犯呢?
[00:09:10.000 --> 00:09:12.000]  干犯的意思就是
[00:09:12.000 --> 00:09:17.000]  一個有意和去違反
[00:09:17.000 --> 00:09:19.000]  神所設立的秩序
[00:09:19.000 --> 00:09:21.000]  這是一個很重的罪孽
[00:09:21.000 --> 00:09:25.000]  你會見到神將責任給那個人
[00:09:25.000 --> 00:09:27.000]  他亦很清楚地說明
[00:09:27.000 --> 00:09:31.000]  那個人會問責
[00:09:31.000 --> 00:09:33.000]  然後你又會見到
[00:09:33.000 --> 00:09:35.000]  如果阿倫和祭司
[00:09:35.000 --> 00:09:39.000]  他們知道自己的遺訓身份
[00:09:39.000 --> 00:09:43.000]  但是他們任意地去越位
[00:09:43.000 --> 00:09:47.000]  其實他們都會干犯了這些罪孽
[00:09:47.000 --> 00:09:49.000]  所以你會見到
[00:09:49.000 --> 00:09:53.000]  原來在這個賞賜的背景下
[00:09:53.000 --> 00:09:57.000]  神不是為了阿倫或利微之派
[00:09:57.000 --> 00:10:02.000]  有一個很開心很慶典的就職禮
[00:10:02.000 --> 00:10:09.000]  反而是因為在文宿記十八章之前的十六、十七章
[00:10:09.000 --> 00:10:11.000]  發生了一些叛亂的事
[00:10:11.000 --> 00:10:13.000]  什麼是叛亂呢?
[00:10:13.000 --> 00:10:20.000]  就是有可拉一黨的人不接受阿倫
[00:10:20.000 --> 00:10:23.000]  作為神所揀選的人
[00:10:23.000 --> 00:10:25.000]  於是神就發烈怒
[00:10:25.000 --> 00:10:27.000]  地裂開
[00:10:27.000 --> 00:10:32.000]  二百五十人就這樣活活地被埋葬死了
[00:10:32.000 --> 00:10:36.000]  然後又有發生瘟疫的事件
[00:10:36.000 --> 00:10:40.000]  萬多人亦都是因為瘟疫而死
[00:10:40.000 --> 00:10:47.000]  所以在一些秩序要重新再確立
[00:10:47.000 --> 00:10:49.000]  神在撥亂反正的時候
[00:10:49.000 --> 00:10:52.000]  祂就要講得清楚
[00:10:52.000 --> 00:10:58.000]  讓所有侍奉的人士知道自己的遺訓是怎樣
[00:10:58.000 --> 00:11:05.000]  所以賞賜亦都是要守一些界線
[00:11:05.000 --> 00:11:07.000]  誰定的界線呢?
[00:11:07.000 --> 00:11:09.000]  就是神所定的界線
[00:11:09.000 --> 00:11:16.000]  在第二至第五節的經文裏
[00:11:16.000 --> 00:11:21.000]  神告訴倪未之派的人
[00:11:21.000 --> 00:11:26.000]  跟你聯合成為服侍的團隊
[00:11:26.000 --> 00:11:31.000]  但是他們不可以去某些地方
[00:11:31.000 --> 00:11:35.000]  例如聖所的器具和壇
[00:11:35.000 --> 00:11:39.000]  這個就已經設立了一個很清楚的界線
[00:11:39.000 --> 00:11:44.000]  然後神又再一次在第四至第五節這樣說
[00:11:44.000 --> 00:11:49.000]  倪未之派的人和亞倫一起去聯合
[00:11:49.000 --> 00:11:51.000]  去看守回望
[00:11:51.000 --> 00:11:53.000]  處理著墨所有的事
[00:11:53.000 --> 00:11:57.000]  但是外人不可以靠近他們
[00:11:57.000 --> 00:11:59.000]  哪些是外人呢?
[00:11:59.000 --> 00:12:03.000]  當時以色列除了倪未之派之外
[00:12:03.000 --> 00:12:06.000]  還有十一個支派
[00:12:06.000 --> 00:12:09.000]  這十一個支派在神所定的秩序裏
[00:12:09.000 --> 00:12:16.000]  其實他們未被安排在回望的服侍裏
[00:12:16.000 --> 00:12:20.000]  這十一個支派的人就稱之為外人
[00:12:20.000 --> 00:12:25.000]  所以定好了規矩界線
[00:12:25.000 --> 00:12:29.000]  然後神又在經文裏告訴我們
[00:12:29.000 --> 00:12:32.000]  越界是有後果的
[00:12:32.000 --> 00:12:36.000]  越界的後果包括死亡
[00:12:36.000 --> 00:12:43.000]  也包括在之前發生了萬多人的死亡
[00:12:43.000 --> 00:12:46.000]  神提醒亞倫
[00:12:46.000 --> 00:12:50.000]  也教導倪未之派和百姓
[00:12:50.000 --> 00:12:54.000]  我們如果不守好這些規範的時候
[00:12:54.000 --> 00:12:58.000]  神的憤怒再來到一個神是不想的
[00:12:58.000 --> 00:13:02.000]  所以在賞賜裏面我們會見到
[00:13:02.000 --> 00:13:07.000]  遵守界線的時候就會領受到賞賜
[00:13:07.000 --> 00:13:10.000]  當中有說了幾樣東西
[00:13:10.000 --> 00:13:16.000]  賞賜是服侍神有侍奉的團隊
[00:13:16.000 --> 00:13:19.000]  我們當中有很多弟兄姊妹
[00:13:19.000 --> 00:13:21.000]  你們回來講福堂的日子
[00:13:21.000 --> 00:13:23.000]  或者又長又短
[00:13:23.000 --> 00:13:27.000]  可能你們在參與一些崗位上的服侍
[00:13:27.000 --> 00:13:29.000]  可能是教會層面
[00:13:29.000 --> 00:13:32.000]  或者是牧區團契小組
[00:13:32.000 --> 00:13:35.000]  或者是一些事工裏面
[00:13:35.000 --> 00:13:37.000]  例如史事影音
[00:13:37.000 --> 00:13:39.000]  例如茶水
[00:13:39.000 --> 00:13:45.000]  或者是一些社區服侍派飯的工作
[00:13:45.000 --> 00:13:49.000]  確實這些有真正的事務
[00:13:49.000 --> 00:13:52.000]  但神在這段經文裏面告訴我們
[00:13:52.000 --> 00:13:54.000]  這些都是賞賜
[00:13:54.000 --> 00:13:59.000]  而我們也是在一個侍奉團隊裏面
[00:13:59.000 --> 00:14:02.000]  大家一起去配搭
[00:14:02.000 --> 00:14:06.000]  在每一個服侍裏面
[00:14:06.000 --> 00:14:09.000]  我們會有設立一些帶領者
[00:14:09.000 --> 00:14:12.000]  或者是他們比較資歷深一點的
[00:14:12.000 --> 00:14:15.000]  他們要有擔大
[00:14:15.000 --> 00:14:19.000]  有哪些出了一些狀況
[00:14:19.000 --> 00:14:22.000]  或者出了一些甚至是問題
[00:14:22.000 --> 00:14:25.000]  都要有人願意承擔
[00:14:25.000 --> 00:14:31.000]  這樣在整個秩序裏面才可以維持到
[00:14:31.000 --> 00:14:33.000]  我們也知道
[00:14:33.000 --> 00:14:37.000]  為什麼有秩序是賞賜
[00:14:37.000 --> 00:14:39.000]  當我們經歷過
[00:14:39.000 --> 00:14:43.000]  例如沒有排隊的秩序
[00:14:43.000 --> 00:14:45.000]  就是混亂
[00:14:45.000 --> 00:14:52.000]  當我們在一些時間的安排上
[00:14:52.000 --> 00:14:55.000]  我們沒有遵守的時候
[00:14:55.000 --> 00:14:59.000]  就會有很多的混亂
[00:14:59.000 --> 00:15:01.000]  影響著參與的人
[00:15:01.000 --> 00:15:04.000]  和接下來要參與的人
[00:15:04.000 --> 00:15:07.000]  另外在界線裏面
[00:15:07.000 --> 00:15:11.000]  也告訴我們越界是有後果的
[00:15:11.000 --> 00:15:15.000]  其實界線的定立
[00:15:15.000 --> 00:15:17.000]  是神要保護我們
[00:15:17.000 --> 00:15:19.000]  是一個保護網
[00:15:19.000 --> 00:15:23.000]  神不是要我們去受懲罰
[00:15:23.000 --> 00:15:29.000]  神這麼清楚地講明的時候
[00:15:29.000 --> 00:15:33.000]  其實現代有沒有一些
[00:15:33.000 --> 00:15:35.000]  干犯祭司職任
[00:15:35.000 --> 00:15:39.000]  或者干犯聖所秩序的例子呢
[00:15:39.000 --> 00:15:42.000]  我問過AI
[00:15:42.000 --> 00:15:46.000]  很快它給了我一些例子
[00:15:46.000 --> 00:15:49.000]  我看到的時候其實心很傷
[00:15:49.000 --> 00:15:51.000]  因為那些例子
[00:15:51.000 --> 00:15:54.000]  其實是2024、2025的例子
[00:15:54.000 --> 00:15:56.000]  有外國的例子
[00:15:56.000 --> 00:15:59.000]  例如斂財的例子
[00:15:59.000 --> 00:16:03.000]  例如有傷害兒童性侵
[00:16:03.000 --> 00:16:06.000]  外國有 香港也有
[00:16:06.000 --> 00:16:10.000]  有些事件是停留了十多年
[00:16:10.000 --> 00:16:12.000]  才被發現的
[00:16:12.000 --> 00:16:15.000]  無論香港或者是外國
[00:16:15.000 --> 00:16:17.000]  我們就會看到
[00:16:17.000 --> 00:16:20.000]  無論藏起來多久
[00:16:20.000 --> 00:16:25.000]  最終難逃神的揭露
[00:16:25.000 --> 00:16:27.000]  難逃被懲罰
[00:16:27.000 --> 00:16:30.000]  所以在干犯上
[00:16:30.000 --> 00:16:33.000]  我們沒有必要特別去留心
[00:16:33.000 --> 00:16:39.000]  對於阿倫、祭司的兒子和利微人
[00:16:39.000 --> 00:16:42.000]  其實要得著一個賞詞
[00:16:42.000 --> 00:16:47.000]  要很清楚神給他們負責的範圍是什麼
[00:16:47.000 --> 00:16:50.000]  也要知道那個界線在哪裡
[00:16:50.000 --> 00:16:53.000]  來到我們現在的新約
[00:16:53.000 --> 00:16:57.000]  我們再沒有在教會裡
[00:16:57.000 --> 00:17:00.000]  一個叫做祭司或者什麼的支派
[00:17:00.000 --> 00:17:03.000]  而是我們每一個人
[00:17:03.000 --> 00:17:06.000]  都是神揀選我們的族類
[00:17:06.000 --> 00:17:09.000]  都是君尊的祭司
[00:17:09.000 --> 00:17:11.000]  意思就是說我們每一個人
[00:17:11.000 --> 00:17:16.000]  都是去承擔著神國裡面的工作
[00:17:16.000 --> 00:17:19.000]  比特前書第二章第九節
[00:17:19.000 --> 00:17:21.000]  我覺得很寶貴的一句
[00:17:21.000 --> 00:17:23.000]  就是最後的段落
[00:17:23.000 --> 00:17:26.000]  神要信徒皆祭司
[00:17:26.000 --> 00:17:28.000]  參與不同的服事
[00:17:28.000 --> 00:17:30.000]  目的是什麼呢?
[00:17:30.000 --> 00:17:33.000]  宣揚那召你們出黑暗
[00:17:33.000 --> 00:17:36.000]  入奇妙光明者的美德
[00:17:36.000 --> 00:17:39.000]  是叫我們宣揚耶穌基督
[00:17:39.000 --> 00:17:41.000]  是讓我們出黑暗
[00:17:41.000 --> 00:17:43.000]  入奇妙光明
[00:17:43.000 --> 00:17:45.000]  所以在整個的段落
[00:17:45.000 --> 00:17:49.000]  既然我們都已經是祭司的身份
[00:17:49.000 --> 00:17:54.000]  我們每個人都被委派有一個重任
[00:17:54.000 --> 00:17:57.000]  這個重任是神給我們的賞詞
[00:17:57.000 --> 00:17:59.000]  賞詞的意思就是代表
[00:17:59.000 --> 00:18:06.000]  不是靠我們本身有什麼的菜乾經驗
[00:18:06.000 --> 00:18:08.000]  或者我們的人物網絡
[00:18:08.000 --> 00:18:10.000]  或者我們是不是特別有錢
[00:18:10.000 --> 00:18:13.000]  我們是一個接受過多少的教育
[00:18:13.000 --> 00:18:15.000]  或者學養的人
[00:18:15.000 --> 00:18:18.000]  神給我們每一位周圍的信徒
[00:18:18.000 --> 00:18:20.000]  都是祭司
[00:18:20.000 --> 00:18:25.000]  神都給我們每人有一個重任
[00:18:25.000 --> 00:18:30.000]  目的是將人帶到神面前去服事
[00:18:30.000 --> 00:18:33.000]  我們當中有不少弟兄姊妹
[00:18:33.000 --> 00:18:36.000]  在教會裏面有服事
[00:18:36.000 --> 00:18:39.000]  但是我們在神的心意下
[00:18:39.000 --> 00:18:44.000]  每人都可以在教會外面都有服事
[00:18:44.000 --> 00:18:46.000]  例如在我們的家裏
[00:18:46.000 --> 00:18:48.000]  在我們的工作
[00:18:48.000 --> 00:18:50.000]  在我們的社區
[00:18:50.000 --> 00:18:52.000]  甚至在社會
[00:18:52.000 --> 00:18:55.000]  尤其是現在我們還可以跨地域
[00:18:55.000 --> 00:18:57.000]  在外國的地方
[00:18:57.000 --> 00:19:03.000]  當我們將人帶到去認識主耶穌
[00:19:03.000 --> 00:19:06.000]  無論我們是直接去做福音的工作
[00:19:06.000 --> 00:19:10.000]  或者我們去做一些社區的關顧
[00:19:10.000 --> 00:19:12.000]  或者我們當中
[00:19:12.000 --> 00:19:17.000]  我們不是直接去跟人有一個聯繫
[00:19:17.000 --> 00:19:21.000]  但是我們都會去要一些支援的工作
[00:19:21.000 --> 00:19:27.000]  其實這些只要我們體會到
[00:19:27.000 --> 00:19:29.000]  神放我們在這個位置
[00:19:29.000 --> 00:19:31.000]  無論我們是什麼年紀
[00:19:31.000 --> 00:19:33.000]  無論我們的工種是什麼
[00:19:33.000 --> 00:19:36.000]  其實都是神給我們的賞賜
[00:19:36.000 --> 00:19:40.000]  就好像利未人那樣
[00:19:40.000 --> 00:19:45.000]  他們都要做一些拆卸回膜
[00:19:45.000 --> 00:19:49.000]  去搬回膜的工作
[00:19:49.000 --> 00:19:55.000]  因為神設立了一個回膜敬拜的制度
[00:19:55.000 --> 00:19:59.000]  以色列的十二個支派
[00:19:59.000 --> 00:20:02.000]  就會連同一個回膜
[00:20:02.000 --> 00:20:09.000]  每樣的器具和整個帳幕的每一份
[00:20:09.000 --> 00:20:13.000]  都需要去拆卸又要安裝
[00:20:13.000 --> 00:20:17.000]  這些都是利未人在當中參與的
[00:20:17.000 --> 00:20:23.000]  所以我希望在神給我們文素記十八章
[00:20:23.000 --> 00:20:27.000]  頭兩個賞賜裏鼓勵我們
[00:20:27.000 --> 00:20:32.000]  我們是否重新去定義
[00:20:32.000 --> 00:20:37.000]  我們得到神給我們賦予重任
[00:20:37.000 --> 00:20:42.000]  原來神可以透過我們越認識祂
[00:20:42.000 --> 00:20:44.000]  在信主的年日越長
[00:20:44.000 --> 00:20:48.000]  不斷地將新的東西給過我們
[00:20:48.000 --> 00:20:51.000]  就好像我沒有忘記
[00:20:51.000 --> 00:20:54.000]  當我大概三十年前信主的時候
[00:20:54.000 --> 00:20:57.000]  我在教會的服事就是音樂的侍奉
[00:20:57.000 --> 00:21:00.000]  我記得都和一些弟兄姊妹說
[00:21:00.000 --> 00:21:06.000]  我最覺得最舒服的就是躲在琴後面
[00:21:06.000 --> 00:21:08.000]  因為當時不是三角琴
[00:21:08.000 --> 00:21:11.000]  所以是一個叫做Upright的琴的時候
[00:21:11.000 --> 00:21:15.000]  坐在琴後面沒有人見到自己
[00:21:15.000 --> 00:21:18.000]  然後我有一些音樂服事
[00:21:18.000 --> 00:21:21.000]  去帶領一些唱詩
[00:21:21.000 --> 00:21:23.000]  也是背著會眾的
[00:21:23.000 --> 00:21:25.000]  原來隨著年日
[00:21:25.000 --> 00:21:29.000]  神不斷地將任務給過我
[00:21:29.000 --> 00:21:33.000]  我相信神同樣要給過我們在座
[00:21:33.000 --> 00:21:37.000]  和在網上的每一位弟兄姊妹
[00:21:37.000 --> 00:21:41.000]  剛才我有說過在文素記十八章
[00:21:41.000 --> 00:21:45.000]  一共有三次Mathana這個字
[00:21:45.000 --> 00:21:47.000]  所以我們又會看看
[00:21:47.000 --> 00:21:50.000]  最後這個段落裏面
[00:21:50.000 --> 00:21:58.000]  Mathana是一個怎樣的意思裏面
[00:21:58.000 --> 00:22:01.000]  呈現出來的
[00:22:01.000 --> 00:22:07.000]  我們一齊讀第25節到第29節
[00:22:07.000 --> 00:22:09.000]  耶和華吩咐摩西說
[00:22:09.000 --> 00:22:11.000]  李曉譽利美人說
[00:22:11.000 --> 00:22:14.000]  你們從以色列人中所取的十分之一
[00:22:14.000 --> 00:22:16.000]  就是我給你們為業的
[00:22:16.000 --> 00:22:20.000]  要再從那十分之一中取十分之一
[00:22:20.000 --> 00:22:23.000]  作為舉祭獻給耶和華
[00:22:23.000 --> 00:22:27.000]  這舉祭要算為你們牆上的谷
[00:22:27.000 --> 00:22:31.000]  又如滿酒榨的酒
[00:22:31.000 --> 00:22:36.000]  這樣你們從以色列人中所得的十分之一
[00:22:36.000 --> 00:22:39.000]  也要作舉祭獻給耶和華
[00:22:39.000 --> 00:22:41.000]  從這十分之一中
[00:22:41.000 --> 00:22:46.000]  將所獻給耶和華的舉祭歸給祭司亞倫
[00:22:46.000 --> 00:22:49.000]  奉給你們的一切禮物
[00:22:49.000 --> 00:22:51.000]  要從其中將自好的
[00:22:51.000 --> 00:22:57.000]  就是分別為聖的獻給耶和華為舉祭
[00:22:57.000 --> 00:23:04.000]  這段經文我們看看當中所說的幾件事
[00:23:04.000 --> 00:23:08.000]  第三節的Metana是說一切的禮物
[00:23:08.000 --> 00:23:12.000]  這些禮物就是以色列人
[00:23:12.000 --> 00:23:20.000]  他們出產五穀、油、酒
[00:23:20.000 --> 00:23:23.000]  包括投生的生畜
[00:23:23.000 --> 00:23:27.000]  將十分之一最好的獻給神
[00:23:27.000 --> 00:23:30.000]  他們會有一個舉祭
[00:23:30.000 --> 00:23:35.000]  舉祭的意思就是舉起分別為聖
[00:23:35.000 --> 00:23:38.000]  是最好的獻情給神
[00:23:38.000 --> 00:23:41.000]  還有一些背景
