
[00:00:00.000 --> 00:00:11.000]  此錄音或錄影的版權 是屬基督教宣導會北角堂所有
[00:17:40.000 --> 00:17:43.000]  有機會即使是知道自己是對的
[00:17:43.000 --> 00:17:45.000]  但是仍然選擇合適的時間
[00:17:45.000 --> 00:17:47.000]  對著合適的人
[00:17:47.000 --> 00:17:49.000]  然後去說
[00:17:49.000 --> 00:17:51.000]  但表達不是為了
[00:17:51.000 --> 00:17:53.000]  去告訴其他人
[00:17:53.000 --> 00:17:54.000]  我多麼有智慧
[00:17:54.000 --> 00:17:55.000]  我有多厲害
[00:17:55.000 --> 00:17:56.000]  不是的
[00:17:56.000 --> 00:18:01.000]  他不需要這樣去證明自己
[00:18:01.000 --> 00:18:03.000]  而同時間
[00:18:03.000 --> 00:18:05.000]  精明人在一些合適的時間
[00:18:05.000 --> 00:18:06.000]  要去表達的時候
[00:18:06.000 --> 00:18:08.000]  應該要表達的時候
[00:18:08.000 --> 00:18:11.000]  他也不會怕去表達
[00:18:11.000 --> 00:18:12.000]  第十八節這裡說
[00:18:12.000 --> 00:18:16.000]  智慧的舌頭卻能使人痊癒
[00:18:16.000 --> 00:18:17.000]  精明的人
[00:18:17.000 --> 00:18:20.000]  他說他的說話是去醫治人的
[00:18:20.000 --> 00:18:22.000]  是去建立人的
[00:18:22.000 --> 00:18:25.000]  在合適的時間就會去表達
[00:18:25.000 --> 00:18:27.000]  不是為自己而故
[00:18:27.000 --> 00:18:31.000]  而是為了他人的緣故
[00:18:31.000 --> 00:18:32.000]  這裡再一次說
[00:18:32.000 --> 00:18:35.000]  精明人知道何時去說
[00:18:35.000 --> 00:18:37.000]  何時不去說
[00:18:37.000 --> 00:18:39.000]  不是去表達自己多麼有智慧
[00:18:39.000 --> 00:18:40.000]  多麼厲害
[00:18:40.000 --> 00:18:42.000]  多麼精明
[00:18:42.000 --> 00:18:44.000]  卻是為了別人
[00:18:44.000 --> 00:18:47.000]  卻是為了別人去說
[00:18:47.000 --> 00:18:49.000]  所以精明人也是這位
[00:18:49.000 --> 00:18:51.000]  倡議和平者
[00:18:51.000 --> 00:18:52.000]  他在群體當中
[00:18:52.000 --> 00:18:54.000]  他可以帶來積極的作用
[00:18:54.000 --> 00:18:56.000]  他這樣去倡議和平
[00:18:56.000 --> 00:18:58.000]  勸人和睦
[00:18:58.000 --> 00:19:00.000]  心裡就有喜樂
[00:19:00.000 --> 00:19:02.000]  大型節目我們真的看到
[00:19:02.000 --> 00:19:04.000]  真正精明的人
[00:19:04.000 --> 00:19:07.000]  和愚昧人是否有很大的分別
[00:19:07.000 --> 00:19:09.000]  很大的分別
[00:19:09.000 --> 00:19:13.000]  精明人不會越過神所賜的界線
[00:19:13.000 --> 00:19:16.000]  不會自作聰明去欺騙人
[00:19:16.000 --> 00:19:19.000]  可能最後自取其辱
[00:19:19.000 --> 00:19:22.000]  精明人不會去隨便發怒氣
[00:19:22.000 --> 00:19:25.000]  反而他甚至能夠忍受一些屈辱
[00:19:25.000 --> 00:19:27.000]  他知道什麼時間
[00:19:27.000 --> 00:19:29.000]  應該收口
[00:19:29.000 --> 00:19:31.000]  而在正確的時候
[00:19:31.000 --> 00:19:32.000]  是為了醫治人
[00:19:32.000 --> 00:19:33.000]  去建立人
[00:19:33.000 --> 00:19:35.000]  先去說
[00:19:35.000 --> 00:19:37.000]  真正的精明
[00:19:37.000 --> 00:19:40.000]  能夠知所進退
[00:19:40.000 --> 00:19:42.000]  我們看了
[00:19:42.000 --> 00:19:44.000]  真誠和虛荒的對比
[00:19:44.000 --> 00:19:46.000]  然後什麼是愚患
[00:19:46.000 --> 00:19:48.000]  什麼是精明
[00:19:48.000 --> 00:19:50.000]  其實其他的宗教
[00:19:50.000 --> 00:19:52.000]  有時候都會說這些道理
[00:19:52.000 --> 00:19:55.000]  可能佛教也會說
[00:19:55.000 --> 00:19:57.000]  都是對人生有好處
[00:19:57.000 --> 00:20:01.000]  我們作為跟隨神的信徒
[00:20:01.000 --> 00:20:03.000]  去聽從這些教導
[00:20:03.000 --> 00:20:04.000]  最主要是因為什麼
[00:20:04.000 --> 00:20:07.000]  最主要是因為神自己
[00:20:07.000 --> 00:20:09.000]  最主要是因為神
[00:20:09.000 --> 00:20:11.000]  我們是在看什麼
[00:20:11.000 --> 00:20:13.000]  神是歡喜的
[00:20:13.000 --> 00:20:16.000]  什麼是神感到厭惡
[00:20:16.000 --> 00:20:19.000]  我們不純粹是按照一些法則
[00:20:19.000 --> 00:20:22.000]  可能這些會導致好的結果
[00:20:22.000 --> 00:20:23.000]  然後我們去做
[00:20:23.000 --> 00:20:25.000]  因為如果我們純粹是在看
[00:20:25.000 --> 00:20:27.000]  會不會有好的結果而去做
[00:20:27.000 --> 00:20:30.000]  有時候我們會走錯了路
[00:20:30.000 --> 00:20:32.000]  譬如在這句經文裡說
[00:20:32.000 --> 00:20:35.000]  「順量者的義使他道路平坦」
