
[00:00:00.000 --> 00:00:04.580]  主持人:好,弟兄姊妹,早晨!我們再一次低頭祈禱。
[00:06:42.280 --> 00:06:44.740]  無論是政治,無論是什麼,
[00:06:44.740 --> 00:06:49.620]  你就發覺,因為當信仰的影響力越來越少的時候,
[00:06:49.620 --> 00:07:00.740]  人對於人性有很多很不切實際的美好的一個憧憬,
[00:07:00.740 --> 00:07:02.800]  他覺得人都是好的,
[00:07:02.800 --> 00:07:06.220]  即使他吸毒,也不是他選擇的,
[00:07:06.220 --> 00:07:09.020]  我們給一些輕量的毒品他,
[00:07:09.020 --> 00:07:11.640]  慢慢慢慢他都會做一個,
[00:07:11.640 --> 00:07:14.780]  你不要限制他不要吸,
[00:07:14.780 --> 00:07:17.420]  因為他吸了也會有一些快感的時候,
[00:07:17.420 --> 00:07:20.200]  可能解脫了他心靈一些的困境,
[00:07:20.200 --> 00:07:22.900]  他慢慢慢慢其實他都是一個好的,
[00:07:22.900 --> 00:07:24.940]  諸如此類,
[00:07:24.940 --> 00:07:34.300]  因為人對於信仰的,那種以前在西方社會,
[00:07:34.300 --> 00:07:40.120]  對於基督教信仰那種很明白人性的那種黑暗,
[00:07:40.120 --> 00:07:43.580]  現在這個世界很多人就不是這樣看,
[00:07:43.580 --> 00:07:50.860]  特別如果你和那些年輕人去聊天的時候,
[00:07:50.860 --> 00:07:52.380]  慢慢慢慢講到尾,
[00:07:52.380 --> 00:07:58.460]  因為你知道年輕人很多時候他們去讀大學,
[00:07:58.460 --> 00:07:59.580]  他們受了教育,
[00:07:59.580 --> 00:08:06.500]  他們不斷有一個觀念就是人性都是好的,
[00:08:06.500 --> 00:08:10.680]  我想這個就是一個最基礎的底線,
[00:08:10.680 --> 00:08:13.780]  但在我們的信仰當中,
[00:08:13.780 --> 00:08:16.780]  其實我們不是這樣看這個世界的,
[00:08:16.780 --> 00:08:19.160]  不知道你有沒有想過,
[00:08:19.160 --> 00:08:22.420]  今天早上和剛剛主一學的時候,
[00:08:22.420 --> 00:08:25.100]  我就開始了一個新的課程,
[00:08:25.100 --> 00:08:28.100]  就是講舊約概論,
[00:08:28.100 --> 00:08:33.720]  在整個舊約我就很快地用了幾十分鐘的時間,
[00:08:33.720 --> 00:08:37.720]  來講整個舊約的一個發展,
[00:08:37.720 --> 00:08:43.500]  整個舊約的發展如果今天早上有來過聽主一學的同學,
[00:08:43.500 --> 00:08:46.200]  我想你都會掌握到一點,
[00:08:46.200 --> 00:08:49.840]  就是整個舊約的發展就是說,
[00:08:49.840 --> 00:08:53.320]  神的創造原本是美好的,
[00:08:53.320 --> 00:08:57.080]  這個世界原本是一個好的世界,
[00:08:57.080 --> 00:09:02.000]  但是當罪進入了這個世界的時候,
[00:09:02.000 --> 00:09:04.680]  這個世界就再不是那麼美好,
[00:09:04.680 --> 00:09:06.920]  整個舊約的發展就是說,
[00:09:06.920 --> 00:09:10.400]  神用多次多方的不同的方法,
[00:09:10.400 --> 00:09:15.200]  來希望回復這個世界的美好,
[00:09:15.200 --> 00:09:18.800]  這個就是整個舊約的故事,
[00:09:18.800 --> 00:09:23.000]  但是歸根結底,
[00:09:23.000 --> 00:09:25.760]  有一樣東西要開始做的呢,
[00:09:25.760 --> 00:09:28.440]  神要革命的呢,
[00:09:28.440 --> 00:09:31.720]  不是從一個世界外面開始革命開始,
[00:09:31.720 --> 00:09:36.640]  是要由人的心開始做一個革命,
[00:09:36.640 --> 00:09:40.640]  因為唯有如果人的心不變的時候,
[00:09:40.640 --> 00:09:42.440]  沒得變的,很多東西沒得變,
[00:09:42.440 --> 00:09:45.120]  這個世界都沒得變,
[00:09:45.120 --> 00:09:53.880]  這個就是我們信仰當中一個很基本對人性的一種判斷,
[00:09:53.880 --> 00:09:56.800]  因為人的心要先開始變,
[00:09:56.800 --> 00:09:59.000]  如果人的心不變,
[00:09:59.000 --> 00:10:03.440]  外在一切給你的無論制度,無論幫助,
[00:10:03.440 --> 00:10:06.920]  無論怎樣給你不斷有鼓勵,支持,
[00:10:06.920 --> 00:10:11.440]  有很好的支持系統,沒用的,
[00:10:11.440 --> 00:10:17.600]  因為最終那個底層要打穩了,
[00:10:17.600 --> 00:10:20.040]  上面才可以起樓的嘛,
[00:10:20.040 --> 00:10:23.520]  而這個就是我們信仰怎樣去看人性,
[00:10:23.520 --> 00:10:26.840]  看自己,看世界,
[00:10:26.840 --> 00:10:30.960]  所以今天跟大家來到思想詩篇第51篇的時候,
[00:10:30.960 --> 00:10:36.480]  就是一篇很出名的一篇舊約的詩篇,
[00:10:36.480 --> 00:10:38.920]  就是大衛他自己的經歷,
[00:10:38.920 --> 00:10:45.960]  從此反省到我們究竟人活著的時候,
[00:10:45.960 --> 00:10:49.440]  究竟遇到一個什麼樣的問題呢?
[00:10:49.440 --> 00:10:53.200]  在還沒開始講這個詩篇第51篇的時候,
[00:10:53.200 --> 00:10:56.880]  首先講一點背景,
[00:10:56.880 --> 00:10:59.640]  大衛可能大家都知道了,
[00:10:59.640 --> 00:11:03.960]  他就是舊約當中一個很出名的一個君王,
[00:11:03.960 --> 00:11:08.040]  大家都聽過大衛打哥利亞的故事,
[00:11:08.040 --> 00:11:12.800]  很記得大衛是一個很厲害的戰士,
[00:11:12.800 --> 00:11:15.280]  或者一個很合神心意的一個君王,
[00:11:15.280 --> 00:11:18.560]  事實上聖經對於大衛的評語都是這樣說的,
[00:11:18.560 --> 00:11:23.400]  在大衛離開世界的時候,
[00:11:23.400 --> 00:11:25.400]  神對於大衛的評語就是說,
[00:11:25.400 --> 00:11:31.000]  「現在你的王位必不長久,
[00:11:31.000 --> 00:11:35.360]  耶和華已經尋著一個合他心意的人,
[00:11:35.360 --> 00:11:41.440]  立他做百姓的君王,因為沒有人遵行耶和華的心意。」
[00:11:41.440 --> 00:11:49.480]  我想這裡就是一開始的時候,
[00:11:49.480 --> 00:11:54.840]  在大衛還沒做王的時候,
[00:11:54.840 --> 00:11:57.280]  神就跟撒姆爾說,
[00:11:57.280 --> 00:12:01.360]  就叫大衛告訴訴羅,
[00:12:01.360 --> 00:12:03.440]  神已經找到一個合他心意的人了,
[00:12:03.440 --> 00:12:04.560]  就是大衛。
[00:12:04.560 --> 00:12:10.920]  到了大衛終結了一生的時候,
[00:12:10.920 --> 00:12:14.760]  神對於大衛的評價都是跟這裡一樣的,
[00:12:14.760 --> 00:12:21.760]  就說大衛是合他心意的人。
[00:12:21.760 --> 00:12:28.160]  這樣的評價在聖經當中是很高的,
[00:12:28.160 --> 00:12:31.400]  很少有人經過了一生的時候,
[00:12:31.400 --> 00:12:36.000]  神可以對他的評價說他是一個合我心意的人,
[00:12:36.000 --> 00:12:38.120]  因為神的標準很高。
[00:12:38.120 --> 00:12:40.560]  大衛就是一個這麼少數的,
[00:12:40.560 --> 00:12:43.240]  得到這樣的評價的君王。
[00:12:43.240 --> 00:12:51.240]  但是你不要忘記,
[00:12:51.240 --> 00:12:57.480]  大衛其實在人生當中有一個很重要的污點,
[00:12:57.480 --> 00:13:00.000]  那個污點是什麼?
[00:13:00.000 --> 00:13:05.760]  就是我們今天所讀的那篇詩篇當中的背景。
[00:13:05.760 --> 00:13:08.720]  我們今天一開始讀詩篇的時候,
[00:13:08.720 --> 00:13:10.200]  第一節就說,
[00:13:10.200 --> 00:13:13.520]  神求你,按你的慈愛廉恕我,
[00:13:13.520 --> 00:13:15.080]  按你豐盛的慈悲,
[00:13:15.080 --> 00:13:16.560]  塗抹我的過犯。
[00:13:16.560 --> 00:13:21.680]  在我們的聖經一開始第一節就說這一句,
[00:13:21.680 --> 00:13:25.680]  但是如果你有聖經的時候,
[00:13:25.680 --> 00:13:28.080]  你揭開你的聖經來看,
[00:13:28.080 --> 00:13:30.920]  在這一句之前,第一節之前,
[00:13:30.920 --> 00:13:34.200]  就有一行的細字,
[00:13:34.200 --> 00:13:36.400]  那一行的細字寫什麼呢?
[00:13:36.400 --> 00:13:38.320]  那一行的細字就說,
[00:13:38.320 --> 00:13:47.040]  這首詩篇就是大衛犯罪和別氏巴犯罪之後,
[00:13:47.040 --> 00:13:50.400]  所寫的一篇詩篇。
[00:13:50.400 --> 00:13:54.680]  這個是很有趣的,
[00:13:54.680 --> 00:14:01.360]  因為很多的聖經的詩篇,你都不知道它的背景是什麼,
[00:14:01.360 --> 00:14:04.120]  也沒有一個事件告訴你,
[00:14:04.120 --> 00:14:06.520]  這篇詩篇發生了這件事,
[00:14:06.520 --> 00:14:09.760]  但是少數有的,
[00:14:09.760 --> 00:14:13.840]  其中一篇就是詩篇51,這裡就有說,
[00:14:13.840 --> 00:14:16.040]  很清楚的說,
[00:14:16.040 --> 00:14:18.040]  大衛寫這篇詩的時候,
[00:14:18.040 --> 00:14:22.600]  他就做了一件很羞家的事,
[00:14:22.600 --> 00:14:26.440]  這件事可能大家都知道,
[00:14:26.440 --> 00:14:31.440]  根本你說出來,你都是覺得他很羞家,
[00:14:31.440 --> 00:14:35.960]  但是你作為一個公眾人物就更加羞家,
[00:14:35.960 --> 00:14:37.480]  那是什麼事呢?
[00:14:37.480 --> 00:14:41.960]  大衛見到別人的老婆美色當前,
[00:14:41.960 --> 00:14:44.040]  於是就勾引了別人的老婆,
[00:14:44.040 --> 00:14:48.360]  然後就跟她發生了一些關係,
[00:14:48.360 --> 00:14:50.600]  然後就搞大了別人的肚子,
[00:14:50.600 --> 00:14:52.800]  搞大了別人的肚子,然後就出事了,
[00:14:52.800 --> 00:14:55.680]  那個人是別人的老婆,那怎麼辦?
[00:14:55.680 --> 00:14:59.720]  後來最終就殺了她的老公,
[00:14:59.720 --> 00:15:03.720]  殺了她的老公之後,就名正言順,
[00:15:03.720 --> 00:15:08.400]  就變成寡婦,就搶了她過來,就做了她的老婆,
[00:15:08.400 --> 00:15:10.360]  然後就生了個兒子,
[00:15:10.360 --> 00:15:11.640]  就搞大了別人的肚子,
[00:15:11.640 --> 00:15:16.160]  但是生了個兒子,很快就夭折死了,
[00:15:16.160 --> 00:15:21.160]  這個就是大衛所做的事情,
[00:15:21.160 --> 00:15:29.520]  但是通常這些事情都是藏起來的,
[00:15:29.520 --> 00:15:31.920]  特別你做到皇帝的時候,
[00:15:31.920 --> 00:15:36.600]  如果你誰敢將這些以前的時代,
[00:15:36.600 --> 00:15:40.800]  將皇帝的醜事公佈出來,
[00:15:40.800 --> 00:15:44.360]  那當然是不會得到好結果的,
[00:15:44.360 --> 00:15:46.120]  皇帝當然會罰的,
[00:15:46.120 --> 00:15:47.640]  但是在聖經裡面就不是這樣,
[00:15:47.640 --> 00:15:48.560]  為什麼呢?
[00:15:48.560 --> 00:15:57.800]  因為在聖經裡面是誰將這件事情說出來的?
[00:15:57.800 --> 00:16:00.520]  是拿丹先知,
[00:16:00.520 --> 00:16:02.760]  就是說是神者說出來的,
[00:16:02.760 --> 00:16:07.080]  大衛又不敢殺神的先知,
[00:16:07.080 --> 00:16:10.360]  那就通了天了,
[00:16:10.360 --> 00:16:14.960]  於是後來就全世界都知道了,
[00:16:14.960 --> 00:16:18.440]  到了今時今日,過了這麼多年我們都知道,
[00:16:18.440 --> 00:16:21.360]  你想一下多羞恥,
[00:16:21.360 --> 00:16:25.120]  你想一下如果有時候你想你自己,
[00:16:25.120 --> 00:16:29.240]  可能有時候你做了一些事情,
[00:16:29.240 --> 00:16:30.920]  你都不體面的,
[00:16:30.920 --> 00:16:34.440]  你都很想快快地粉筆字抹掉,
[00:16:34.440 --> 00:16:36.600]  沒有人記得就算了,
[00:16:36.600 --> 00:16:39.400]  但是現在通了天了,怎麼辦?
[00:16:39.400 --> 00:16:41.360]  找洞鑽,
[00:16:41.360 --> 00:16:46.960]  如果在現在來說,如果是政治人物就要下台了,
[00:16:46.960 --> 00:16:50.320]  那些公眾的明星,
[00:16:50.320 --> 00:16:52.720]  又有這些就怎麼辦?
[00:16:52.720 --> 00:16:55.320]  被人杯葛、下架,
[00:16:55.320 --> 00:16:58.000]  不用自己有工作,
[00:16:58.000 --> 00:16:59.400]  一定是這樣的,
[00:16:59.400 --> 00:17:05.360]  但是大衛就是面對著一個這樣的國家級的醜聞,
[00:17:05.360 --> 00:17:07.320]  國家級的醜聞,
[00:17:07.320 --> 00:17:09.520]  而這一首的詩篇,
[00:17:09.520 --> 00:17:17.960]  就是在一個國家級的醜聞的正值黃金時期的時候,
[00:17:17.960 --> 00:17:20.080]  來發佈的,
[00:17:20.080 --> 00:17:22.120]  寫出來的,
[00:17:22.120 --> 00:17:26.840]  都給我們一個很深的反思,
[00:17:26.840 --> 00:17:32.320]  有時候其實這些事情本身沒有人想發生的,
[00:17:32.320 --> 00:17:37.720]  當發生了的時候,也都想盡量去掩飾的,
[00:17:37.720 --> 00:17:39.720]  這個是人性的一部份,
[00:17:39.720 --> 00:17:42.600]  因為這個就是很矛盾的,
[00:17:42.600 --> 00:17:50.400]  一方面我們就知道罪那些事情我們覺得不想見到,
[00:17:50.400 --> 00:17:54.000]  但是一發生的時候我們就想將它掩飾,
[00:17:54.000 --> 00:17:58.120]  一方面見到的時候我們又不想承認,
[00:17:58.120 --> 00:18:01.400]  當它公佈了出來的時候就將它掩飾,
[00:18:01.400 --> 00:18:09.920]  但是大衛在這裡就做了一個非常之反常態的事情,
[00:18:09.920 --> 00:18:14.840]  他不單止被人知道了,然後逃不掉之後,
[00:18:14.840 --> 00:18:18.000]  他還寫了詩篇,將他的日記,
[00:18:18.000 --> 00:18:20.360]  怎樣懺悔的日記,
[00:18:20.360 --> 00:18:22.760]  寫了成一首歌,
[00:18:22.760 --> 00:18:24.520]  然後給人來唱,
[00:18:24.520 --> 00:18:31.080]  成為了今天我們所讀的詩篇第51篇,
[00:18:31.080 --> 00:18:33.080]  這裡一開始他怎麼說呢?
[00:18:33.080 --> 00:18:36.800]  他說:「神啊,求祢按祢的慈愛廉恤我,
[00:18:36.800 --> 00:18:42.120]  按祢豐盛的慈悲,淘沒我的過犯。」
[00:18:42.120 --> 00:18:45.160]  在這首詩篇一開始的時候,
[00:18:45.160 --> 00:18:47.160]  他就說出了一件事,
[00:18:47.160 --> 00:18:50.760]  他知道他現在已經跌到谷底了,
[00:18:50.760 --> 00:18:53.720]  怎樣有面見人呢?你想一下,
[00:18:53.720 --> 00:18:56.200]  沒有面見人,
[00:18:56.200 --> 00:18:59.840]  而怎麼辦呢?
[00:18:59.840 --> 00:19:03.160]  有什麼出路呢?找誰求救呢?
[00:19:03.160 --> 00:19:05.360]  譬如公司有醜聞的時候,
[00:19:05.360 --> 00:19:08.160]  就找一些公關公司來求救,
[00:19:08.160 --> 00:19:11.840]  看看怎樣去解決這個醜聞,
[00:19:11.840 --> 00:19:14.080]  但是現在沒有了,
[00:19:14.080 --> 00:19:16.080]  公關公司也幫不了他,
[00:19:16.080 --> 00:19:19.800]  這樣的時候,他就知道唯一一個出路,
[00:19:19.800 --> 00:19:22.040]  就是求神。
[00:19:22.040 --> 00:19:25.120]  但是你想一下,這個其實也很矛盾的,
[00:19:25.120 --> 00:19:26.960]  為什麼?
[00:19:26.960 --> 00:19:31.400]  是誰將大衛的醜聞公開的?
[00:19:31.400 --> 00:19:35.400]  是神自己,
[00:19:35.400 --> 00:19:40.440]  而是誰見到大衛這樣的罪,
[00:19:40.440 --> 00:19:45.560]  而覺得這個是非常之不能容忍的?
[00:19:45.560 --> 00:19:49.000]  是神,公義的是神,
[00:19:49.000 --> 00:19:53.320]  將他的醜聞暴露的也是神,
[00:19:53.320 --> 00:19:59.160]  但是現在出路的也只有一個,
[00:19:59.160 --> 00:20:01.080]  就是回到神那裡。
[00:20:01.080 --> 00:20:05.400]  我想這就是大衛這首詩篇一開始
[00:20:05.400 --> 00:20:11.120]  給我們看到整個框架就是這樣,
[00:20:11.120 --> 00:20:14.720]  最不能夠容許罪惡的發生,
[00:20:14.720 --> 00:20:19.800]  最不能夠容許人心裡面的污穢醜惡的,
[00:20:19.800 --> 00:20:21.920]  是神自己。
[00:20:21.920 --> 00:20:26.640]  可能你自己有多污穢,你自己也不知道,
[00:20:26.640 --> 00:20:28.360]  但是神看得一乾二淨,
[00:20:28.360 --> 00:20:32.960]  神比你看得更加清楚,
[00:20:32.960 --> 00:20:39.200]  所以神對於你的污穢是比你自己更加珍惚的,
[00:20:39.200 --> 00:20:41.000]  有時候你說我都很恨自己,
[00:20:41.000 --> 00:20:44.920]  這樣的事情都想,這樣的事情都會做,
[00:20:44.920 --> 00:20:49.960]  但是神比你想讓你做的看得更加清楚,
[00:20:49.960 --> 00:20:54.400]  知道你的動機,知道你各樣的想法的時候,
[00:20:54.400 --> 00:20:56.440]  可能你還有更壞的,你還沒做出來,
[00:20:56.440 --> 00:20:58.200]  但是神都知道。
[00:20:58.200 --> 00:21:01.600]  那你說神是不是最…
[00:21:01.600 --> 00:21:04.160]  你自己都說恨自己的神,
[00:21:04.160 --> 00:21:06.360]  神不是更恨你,是不是?
[00:21:06.360 --> 00:21:13.880]  但是這就是聖經給我們一個很特別的出路,
[00:21:13.880 --> 00:21:16.800]  有時候面對罪惡的時候,
[00:21:16.800 --> 00:21:19.280]  我們在這個世界就說不聞不問,
[00:21:19.280 --> 00:21:21.760]  將它擺在地氈底下,
[00:21:21.760 --> 00:21:24.560]  好像出了事的時候找公關公司,
[00:21:24.560 --> 00:21:26.560]  好像粉飾太平那樣,
[00:21:26.560 --> 00:21:28.560]  然後好像沒有發生,
[00:21:28.560 --> 00:21:31.640]  然後不斷地跟自己說人性都是美好的,
[00:21:31.640 --> 00:21:34.040]  現在只是一時的掉在地上,
[00:21:34.040 --> 00:21:36.520]  現在慢慢地站起來就可以了,
[00:21:36.520 --> 00:21:42.720]  我們在這個世界當中不斷地用這種方法來處理,
[00:21:42.720 --> 00:21:50.240]  來對待自己裏面也好,那些黑暗的污穢,
[00:21:50.240 --> 00:21:53.080]  但是能不能處理呢?根本處理不了,
[00:21:53.080 --> 00:21:56.520]  就好像大衛一樣,現在已經去到一個國家級的醜聞,
[00:21:56.520 --> 00:22:00.920]  甚至殺人的老公搶別人的老婆,
[00:22:00.920 --> 00:22:02.640]  兒子自己也死了,
[00:22:02.640 --> 00:22:04.440]  怎麼處理呢?
[00:22:04.440 --> 00:22:06.960]  根本處理不了人性的罪惡,
[00:22:06.960 --> 00:22:09.280]  甚至你的軟弱,
[00:22:09.280 --> 00:22:15.640]  你自己的失敗所帶出來的結果也處理不了的時候,
[00:22:15.640 --> 00:22:19.440]  但是聖經給我們一個框架,
[00:22:19.440 --> 00:22:29.280]  唯一的出路就是回到那個可以定理罪的神的面前,
[00:22:29.280 --> 00:22:32.480]  一方面祂是最公義的神,
[00:22:32.480 --> 00:22:41.440]  但是在祂那裏你可以跟慈愛和憐恤相會,
[00:22:41.440 --> 00:22:48.240]  神的公義和慈愛就好像當祂面對罪人的時候就在那裏相會,
[00:22:48.240 --> 00:22:58.640]  神自己就是那個唯一可以塗抹祂過犯風聖慈悲的源頭,
[00:22:58.640 --> 00:23:04.720]  一開始的時候就是這樣去將整個詩篇定調,
[00:23:04.720 --> 00:23:14.440]  然後在這個詩篇裏面用了不同的名詞去講罪惡,
[00:23:14.440 --> 00:23:17.440]  第一個名詞就講到過犯,
[00:23:17.440 --> 00:23:20.800]  中文就叫做過犯transgression,
[00:23:20.800 --> 00:23:24.080]  神求你按你的慈愛憐恤我,
[00:23:24.080 --> 00:23:27.200]  按你風聖的慈悲塗抹我的過犯,
[00:23:27.200 --> 00:23:31.480]  第三節就說,我知道我的過犯罪常在我面前,
[00:23:31.480 --> 00:23:33.480]  過犯是什麼意思呢?
[00:23:33.480 --> 00:23:39.800]  過犯就是說越過了一些界線,
[00:23:39.800 --> 00:23:45.720]  譬如你的後丫或者你的前丸,
[00:23:45.720 --> 00:23:48.800]  那個是你的property line來的,
[00:23:48.800 --> 00:23:53.120]  那個是你的物業範圍來的,
[00:23:53.120 --> 00:23:58.080]  如果隔離屋放了一些東西過來,那就過了界線,
[00:23:58.080 --> 00:24:01.680]  這個就是過犯的意思,
[00:24:01.680 --> 00:24:05.560]  我們越過了神所為我們設定的那條界線,
[00:24:05.560 --> 00:24:09.760]  神做人那時候原是美好的,
[00:24:09.760 --> 00:24:13.760]  聖經講到神做人原本是美好的,
[00:24:13.760 --> 00:24:19.200]  但是我們在裏面就設計了很多的絞計出來,
[00:24:19.200 --> 00:24:24.560]  我們原本的美好的那條界線,
[00:24:24.560 --> 00:24:28.560]  我們不斷地踩了過去,去了過犯那裏,
[00:24:28.560 --> 00:24:33.480]  這個就是聖經第一個形容人心的黑暗情況,
[00:24:33.480 --> 00:24:37.840]  有時候你踩界是不經意的踩界的,
[00:24:37.840 --> 00:24:43.480]  但是有時候踩界你是知道都會踩的,
[00:24:43.480 --> 00:24:53.280]  小孩子頑皮的時候,有時候明明那裏是有一條路走的,
[00:24:53.280 --> 00:24:57.080]  我在那些屋邨那裏住的,
[00:24:57.080 --> 00:25:00.560]  明明那裏有一條路走,要去一處去另一處,
[00:25:00.560 --> 00:25:03.160]  沿著那條路走一些樓梯,
[00:25:03.160 --> 00:25:05.880]  但是我很多時候都不走那條路,
[00:25:05.880 --> 00:25:08.240]  我很多時候就爬過欄杆,
[00:25:08.240 --> 00:25:10.800]  就喜歡爬那條斜坡,
[00:25:10.800 --> 00:25:14.840]  爬那條斜坡第一就好玩,
