
[00:00:00.000 --> 00:00:06.000]  今天我們還繼續來看詩篇一百一十九篇
[00:10:33.000 --> 00:10:36.000]  六九節到一百七十節
[00:10:36.000 --> 00:10:42.000]  就說到這個禱告的話的次序
[00:10:42.000 --> 00:10:45.000]  先是禱告來求神
[00:10:45.000 --> 00:10:48.000]  隨心照他的意思
[00:10:48.000 --> 00:10:50.000]  那個拯救他
[00:10:50.000 --> 00:10:52.000]  給他悟性
[00:10:52.000 --> 00:10:55.000]  叫他能夠明白神的話
[00:10:55.000 --> 00:10:56.000]  神的方法
[00:10:56.000 --> 00:10:59.000]  叫他能夠靈巧相舍
[00:10:59.000 --> 00:11:01.000]  和訓良相隔止
[00:11:01.000 --> 00:11:04.000]  能夠把他從患難中間
[00:11:04.000 --> 00:11:06.000]  把他拯救出來
[00:11:06.000 --> 00:11:08.000]  所以一百六十九節就說
[00:11:08.000 --> 00:11:10.000]  願我的呼籲達到你面前
[00:11:10.000 --> 00:11:11.000]  照你的話
[00:11:11.000 --> 00:11:13.000]  使我悟性
[00:11:13.000 --> 00:11:16.000]  願我的懇求達到你面前
[00:11:16.000 --> 00:11:17.000]  照你的話
[00:11:17.000 --> 00:11:18.000]  搭救我
[00:11:18.000 --> 00:11:21.000]  因爲當時他在困難當中
[00:11:21.000 --> 00:11:23.000]  在爲難當中
[00:11:23.000 --> 00:11:26.000]  需要求神來救他
[00:11:26.000 --> 00:11:31.000]  就他能夠明白神的方法
[00:11:31.000 --> 00:11:36.000]  能夠把他從患難中間救出來
[00:11:36.000 --> 00:11:38.000]  到了一百七十一和一百七十二
[00:11:38.000 --> 00:11:41.000]  他就來稱頌神
[00:11:41.000 --> 00:11:44.000]  是公義的誡命
[00:11:44.000 --> 00:11:46.000]  一百七十一他就說了
[00:11:46.000 --> 00:11:50.000]  他說願我的嘴發出讚美的話
[00:11:50.000 --> 00:11:53.000]  因爲你將律例教訓我
[00:11:53.000 --> 00:11:54.000]  一百七十二
[00:11:54.000 --> 00:11:58.000]  願我的舌頭歌唱你的話
[00:11:58.000 --> 00:12:02.000]  因你一切的命令經讀公義
[00:12:02.000 --> 00:12:03.000]  在這個地方呢
[00:12:03.000 --> 00:12:05.000]  你可以看見
[00:12:05.000 --> 00:12:10.000]  他說願我的嘴脣發出讚美的話
[00:12:10.000 --> 00:12:11.000]  這就是說
[00:12:11.000 --> 00:12:16.000]  在這個認識神這條聖經的路上
[00:12:16.000 --> 00:12:18.000]  最美好的讚美
[00:12:18.000 --> 00:12:22.000]  不是用嘴脣發出來的
[00:12:22.000 --> 00:12:25.000]  他說最美的讚美呢
[00:12:25.000 --> 00:12:29.000]  是用他美好的生活來讚美神
[00:12:29.000 --> 00:12:33.000]  他用他的美好的生活來讚美神
[00:12:33.000 --> 00:12:35.000]  所以你很難想象
[00:12:35.000 --> 00:12:38.000]  一個不過聖節的生活
[00:12:38.000 --> 00:12:40.000]  隨隨便便的人
[00:12:40.000 --> 00:12:44.000]  能夠不把榮耀歸給神的人
[00:12:44.000 --> 00:12:49.000]  能夠發出美妙的讚美
[00:12:49.000 --> 00:12:52.000]  讚美的話是出自於人
[00:12:52.000 --> 00:12:53.000]  對神的愛
[00:12:53.000 --> 00:12:55.000]  對神的感激
[00:12:55.000 --> 00:12:57.000]  對神的認識
[00:12:57.000 --> 00:12:58.000]  所以讚美的話
[00:12:58.000 --> 00:13:01.000]  不是一個文字的修飾
[00:13:01.000 --> 00:13:02.000]  讚美的話
[00:13:02.000 --> 00:13:05.000]  那是從他的生活裏頭
[00:13:05.000 --> 00:13:10.000]  聖節的生活裏頭來流露出來的
[00:13:10.000 --> 00:13:11.000]  我們都知道
[00:13:11.000 --> 00:13:14.000]  英國一個很出名的傳道人
[00:13:14.000 --> 00:13:16.000]  叫做斯圖森
[00:13:16.000 --> 00:13:18.000]  斯圖森是很出名的
[00:13:18.000 --> 00:13:20.000]  他差不多離開現在的話
[00:13:20.000 --> 00:13:24.000]  已經有一百多年了
[00:13:24.000 --> 00:13:26.000]  他在英國
[00:13:26.000 --> 00:13:31.000]  在其他地方都做了很多的工作
[00:13:31.000 --> 00:13:33.000]  他有個很出名的一個
[00:13:33.000 --> 00:13:36.000]  他是怎麼得救的呢
[00:13:36.000 --> 00:13:38.000]  他就是在年輕的時候
[00:13:38.000 --> 00:13:41.000]  他有一天要去聚會
[00:13:41.000 --> 00:13:42.000]  結果那一天的話
[00:13:42.000 --> 00:13:45.000]  就雪下得很大
[00:13:45.000 --> 00:13:47.000]  到他那個聚會的地方
[00:13:47.000 --> 00:13:49.000]  人就很少了
[00:13:49.000 --> 00:13:53.000]  只有一個牧師也不在
[00:13:53.000 --> 00:13:57.000]  只有一個年紀大的弟兄
[00:13:57.000 --> 00:14:00.000]  起來說話
[00:14:00.000 --> 00:14:01.000]  說來講道
[00:14:01.000 --> 00:14:07.000]  他就引用聖經的以賽亞書裏頭所說
[00:14:07.000 --> 00:14:10.000]  他說地氣的人都得仰望我
[00:14:10.000 --> 00:14:12.000]  因爲他不會講道
[00:14:12.000 --> 00:14:14.000]  所以唸了這些聖經以後
[00:14:14.000 --> 00:14:17.000]  他就講不下去了
[00:14:17.000 --> 00:14:19.000]  他又把聖經又唸了一遍
[00:14:19.000 --> 00:14:20.000]  又唸了一遍
[00:14:20.000 --> 00:14:22.000]  就重複了幾次
[00:14:22.000 --> 00:14:25.000]  聖靈感動的斯圖森
[00:14:25.000 --> 00:14:27.000]  他做的下面一句道
[00:14:27.000 --> 00:14:30.000]  地氣的人都得仰望我
[00:14:30.000 --> 00:14:32.000]  他裏頭有感動
[00:14:32.000 --> 00:14:33.000]  他就來仰望神
[00:14:33.000 --> 00:14:36.000]  在這一次他就信了主了
[00:14:36.000 --> 00:14:38.000]  所以以後就一生中間
[00:14:38.000 --> 00:14:41.000]  爲主做了很多的工作
[00:14:41.000 --> 00:14:43.000]  那麼他跟他的妻子呢
[00:14:43.000 --> 00:14:53.000]  也是一起來侍奉神
[00:14:53.000 --> 00:14:56.000]  那麼他的妻子呢
[00:14:56.000 --> 00:14:59.000]  給他的幫助很大
[00:14:59.000 --> 00:15:03.000]  但是呢好景不長
[00:15:03.000 --> 00:15:06.000]  在結婚十二年以後
[00:15:06.000 --> 00:15:12.000]  他的妻子得了一種很厲害的病
[00:15:12.000 --> 00:15:16.000]  就是說他就不能夠
[00:15:16.000 --> 00:15:19.000]  不能夠過正常的生活
[00:15:19.000 --> 00:15:22.000]  一直要躺在藤椅上
[00:15:22.000 --> 00:15:26.000]  或者牀上等人來扶持他
[00:15:26.000 --> 00:15:30.000]  那這個是一個很辛苦的事情
[00:15:30.000 --> 00:15:35.000]  所以他是天天就盼望主
[00:15:35.000 --> 00:15:38.000]  能夠使他的病能夠得到復原
[00:15:38.000 --> 00:15:41.000]  可是呢一直沒有起色
[00:15:41.000 --> 00:15:44.000]  但是呢他一直是依靠神
[00:15:44.000 --> 00:15:46.000]  他一直是依靠神
[00:15:46.000 --> 00:15:49.000]  他在病中間依靠神
[00:15:49.000 --> 00:15:52.000]  所以他就在痛苦中間呢
[00:15:52.000 --> 00:15:56.000]  他還是得到平安
[00:15:56.000 --> 00:15:59.000]  他是有一個冬天
[00:15:59.000 --> 00:16:01.000]  天氣很冷
[00:16:01.000 --> 00:16:04.000]  所以當時的話他們就坐在
[00:16:04.000 --> 00:16:06.000]  跟他一個同伴呢
[00:16:06.000 --> 00:16:09.000]  就坐在第一個人的旁邊
[00:16:09.000 --> 00:16:12.000]  烤火在休息
[00:16:12.000 --> 00:16:14.000]  然後他很安靜
[00:16:14.000 --> 00:16:15.000]  沒有人的時候
[00:16:15.000 --> 00:16:18.000]  他聽見好像這個爐子裏頭
[00:16:18.000 --> 00:16:21.000]  這個木材在燒着的話
[00:16:21.000 --> 00:16:24.000]  好像有這個聲音
[00:16:24.000 --> 00:16:26.000]  他聽見有聲音
[00:16:26.000 --> 00:16:30.000]  好像是鳥唱歌的聲音
[00:16:30.000 --> 00:16:34.000]  他看看房間裏並沒有鳥
[00:16:34.000 --> 00:16:37.000]  那如果有的話只是在窗臺外面
[00:16:37.000 --> 00:16:39.000]  但是他想怎麼能夠聽得
[00:16:39.000 --> 00:16:42.000]  這木材裏頭好像有聲音出來
[00:16:42.000 --> 00:16:47.000]  他們就想不明白
[00:16:47.000 --> 00:16:50.000]  後來他的同伴跟他
[00:16:50.000 --> 00:16:52.000]  他們就想出來了
[00:16:52.000 --> 00:16:54.000]  這不是鳥的聲音
[00:16:54.000 --> 00:16:57.000]  這是木材被火燒了以後
[00:16:57.000 --> 00:17:01.000]  它這個釋放出來的聲音
[00:17:01.000 --> 00:17:04.000]  就好像像音樂一樣的
[00:17:04.000 --> 00:17:07.000]  是很特別的
[00:17:07.000 --> 00:17:08.000]  爲什麼呢
[00:17:08.000 --> 00:17:12.000]  他說這些鳥在春天
[00:17:12.000 --> 00:17:15.000]  夏天秋天的時候
[00:17:15.000 --> 00:17:19.000]  在這個木材樹上面唱歌
[00:17:19.000 --> 00:17:21.000]  所以這個歌聲就
[00:17:21.000 --> 00:17:23.000]  應到這個木材裏頭了
[00:17:23.000 --> 00:17:25.000]  木頭裏頭了
[00:17:25.000 --> 00:17:27.000]  所以等到這個木頭
[00:17:27.000 --> 00:17:29.000]  被火燒到的時候
[00:17:29.000 --> 00:17:31.000]  好像它就釋放出來了
[00:17:31.000 --> 00:17:33.000]  就把歌就釋放出來
[00:17:33.000 --> 00:17:35.000]  所以我們聽到的
[00:17:35.000 --> 00:17:38.000]  的確是一個美好的聲音
[00:17:38.000 --> 00:17:40.000]  這個聲音就是
[00:17:40.000 --> 00:17:47.000]  從患難裏頭釋放出來的聲音
[00:17:47.000 --> 00:17:48.000]  所以這個就是
[00:17:48.000 --> 00:17:51.000]  他從這裏面就做到很大的安慰
[00:17:51.000 --> 00:17:54.000]  雖然他不能夠動
[00:17:54.000 --> 00:17:56.000]  只能躺在椅子上
[00:17:56.000 --> 00:17:57.000]  躺在牀上
[00:17:57.000 --> 00:18:01.000]  但他心裏頭卻沒有被這個壓到
[00:18:01.000 --> 00:18:05.000]  他就還想做點工作
[00:18:05.000 --> 00:18:09.000]  想幫助他的丈夫施布生
[00:18:09.000 --> 00:18:10.000]  做點工作
[00:18:10.000 --> 00:18:14.000]  所以他就後來就想出一個方法
[00:18:14.000 --> 00:18:15.000]  他說有一些
[00:18:15.000 --> 00:18:19.000]  他的丈夫講的講章
[00:18:19.000 --> 00:18:22.000]  或者有一些段的話
[00:18:22.000 --> 00:18:24.000]  可以做成單章
[00:18:24.000 --> 00:18:29.000]  可以送給那些要聽到的人
[00:18:29.000 --> 00:18:31.000]  所以他就雖然在病牀上
[00:18:31.000 --> 00:18:36.000]  他可以就想來做點工作
[00:18:36.000 --> 00:18:39.000]  所以他在最後的病的時間的話
[00:18:39.000 --> 00:18:42.000]  也是沒有灰心失望
[00:18:42.000 --> 00:18:44.000]  裏面神給他力量
[00:18:44.000 --> 00:18:48.000]  他也是幫助他的丈夫做點工作
[00:18:48.000 --> 00:18:50.000]  所以這個就是我們看見
[00:18:50.000 --> 00:18:54.000]  這個能夠從嘴脣發出讚美的話
[00:18:54.000 --> 00:18:59.000]  不是一種好像例行的公式
[00:18:59.000 --> 00:19:02.000]  好像應該怎麼樣讚美能好聽
[00:19:02.000 --> 00:19:06.000]  他乃是在他的聖潔的生活中間
[00:19:06.000 --> 00:19:13.000]  能夠把讚美的聲音能夠發出來
[00:19:13.000 --> 00:19:15.000]  讚美神以後
[00:19:15.000 --> 00:19:17.000]  在第172節
[00:19:17.000 --> 00:19:22.000]  他就開始講神的話了
[00:19:22.000 --> 00:19:25.000]  他說因你一切的命令
[00:19:25.000 --> 00:19:27.000]  精度公義
[00:19:27.000 --> 00:19:31.000]  因你的命令一切都公義
[00:19:31.000 --> 00:19:34.000]  對神的話來說的話
[00:19:34.000 --> 00:19:38.000]  公義不只是神的屬性
[00:19:38.000 --> 00:19:42.000]  而是這些話有公義的話
[00:19:42.000 --> 00:19:45.000]  是神的本性
[00:19:45.000 --> 00:19:47.000]  所以172節
[00:19:47.000 --> 00:19:52.000]  就是說願我的舌頭歌唱你的話
[00:19:52.000 --> 00:19:54.000]  或者是可以翻譯成
[00:19:54.000 --> 00:20:01.000]  或者是願我的舌頭能夠大聲說你的話
[00:20:01.000 --> 00:20:06.000]  所以一個對神的話有很深的愛慕的人
[00:20:06.000 --> 00:20:08.000]  他會學習
[00:20:08.000 --> 00:20:13.000]  他一定會講神的話
[00:20:13.000 --> 00:20:16.000]  到173節到175節
[00:20:16.000 --> 00:20:18.000]  這幾節神經
[00:20:18.000 --> 00:20:23.000]  就是他祈求神能夠保全他的性命
[00:20:23.000 --> 00:20:26.000]  因爲他愛神的話
[00:20:26.000 --> 00:20:30.000]  173節說
[00:20:30.000 --> 00:20:36.000]  願你用手幫助我
[00:20:36.000 --> 00:20:39.000]  因我揀選了你的訓詞
[00:20:39.000 --> 00:20:44.000]  也是我所喜愛的
[00:20:44.000 --> 00:20:47.000]  175節說
[00:20:47.000 --> 00:20:49.000]  願我的性命存活
[00:20:49.000 --> 00:20:51.000]  對你讚美你
[00:20:51.000 --> 00:20:54.000]  願你的典章幫助我
[00:20:54.000 --> 00:20:56.000]  這個地方我們看見
[00:20:56.000 --> 00:20:59.000]  他就是求神來幫助他
[00:20:59.000 --> 00:21:02.000]  所以當我們在患難
[00:21:02.000 --> 00:21:03.000]  在痛苦
[00:21:03.000 --> 00:21:05.000]  在危險當中
[00:21:05.000 --> 00:21:07.000]  我們可以向神禱告
[00:21:07.000 --> 00:21:10.000]  求神來幫助他
[00:21:10.000 --> 00:21:12.000]  當你願意來順服神
[00:21:12.000 --> 00:21:14.000]  來依靠神的時候
[00:21:14.000 --> 00:21:18.000]  神一定會來聽到我們的禱告
[00:21:18.000 --> 00:21:20.000]  爲了幫助我們
[00:21:20.000 --> 00:21:24.000]  我們如果能夠來順服神的話
[00:21:24.000 --> 00:21:27.000]  神一定會來拯救我們
[00:21:27.000 --> 00:21:30.000]  所以174節裏頭說
[00:21:30.000 --> 00:21:33.000]  他說我切磨你的靜魂
[00:21:33.000 --> 00:21:36.000]  你的律法也是我所喜愛的
[00:21:36.000 --> 00:21:39.000]  在這個難處當中
[00:21:39.000 --> 00:21:41.000]  還有這個情形之下
[00:21:41.000 --> 00:21:45.000]  他還是想到神的救恩
[00:21:45.000 --> 00:21:48.000]  想到神的話
[00:21:48.000 --> 00:21:52.000]  雖然我們今生是不夠完全的
[00:21:52.000 --> 00:21:54.000]  還沒達到神的要求
[00:21:54.000 --> 00:21:58.000]  但是今生我們所需要的
[00:21:58.000 --> 00:22:01.000]  都包括在神的救恩裏頭
[00:22:01.000 --> 00:22:02.000]  神救我們
[00:22:02.000 --> 00:22:05.000]  不單單是救我們將來
[00:22:05.000 --> 00:22:09.000]  免除神的審判
[00:22:09.000 --> 00:22:11.000]  我們信祖以後
[00:22:11.000 --> 00:22:14.000]  神就一直在我們的生命裏頭
[00:22:14.000 --> 00:22:16.000]  我們一切所需用的
[00:22:16.000 --> 00:22:18.000]  一切所需要的
[00:22:18.000 --> 00:22:20.000]  你的聰明智慧
[00:22:20.000 --> 00:22:22.000]  你的向神的順服
[00:22:22.000 --> 00:22:24.000]  這一切的話
[00:22:24.000 --> 00:22:26.000]  都是神來幫助我們
[00:22:26.000 --> 00:22:27.000]  來賜給我們力量
[00:22:27.000 --> 00:22:29.000]  來感動我們
[00:22:29.000 --> 00:22:32.000]  帶着我們的手走過來的
[00:22:32.000 --> 00:22:34.000]  所以我們可以相信
[00:22:34.000 --> 00:22:38.000]  他說我們雖然還有很多
[00:22:38.000 --> 00:22:39.000]  不完全的地方
[00:22:39.000 --> 00:22:42.000]  但是我們所需要的一切
[00:22:42.000 --> 00:22:46.000]  都是在神的救恩裏頭了
[00:22:46.000 --> 00:22:48.000]  所以雅各
[00:22:48.000 --> 00:22:52.000]  以色列人的祖宗雅各
[00:22:52.000 --> 00:22:55.000]  他在臨終以前
[00:22:55.000 --> 00:22:57.000]  就說了一句話
[00:22:57.000 --> 00:22:59.000]  雅各這一生
[00:22:59.000 --> 00:23:03.000]  經過很多的困難
[00:23:03.000 --> 00:23:14.000]  最後忠義帶着他們一家
[00:23:14.000 --> 00:23:20.000]  脫離了飢餓的情況
[00:23:20.000 --> 00:23:22.000]  糧食沒有了
[00:23:22.000 --> 00:23:24.000]  他們都搬到埃及去了
[00:23:24.000 --> 00:23:26.000]  以後雅各這一家的話
[00:23:26.000 --> 00:23:30.000]  神使他們慢慢壯大
[00:23:30.000 --> 00:23:33.000]  能夠成爲士道的寺派
[00:23:33.000 --> 00:23:36.000]  所以雅各在臨終以前
[00:23:36.000 --> 00:23:38.000]  在最後也說了一句話
[00:23:38.000 --> 00:23:40.000]  他說耶和華
[00:23:40.000 --> 00:23:43.000]  我向來等候禰的救恩
[00:23:43.000 --> 00:23:46.000]  他在要離開世界以前
[00:23:46.000 --> 00:23:50.000]  他這句話是非常重要的
[00:23:50.000 --> 00:23:53.000]  他說我向來等候禰的救恩
[00:23:53.000 --> 00:23:54.000]  好像神的救恩
[00:23:54.000 --> 00:23:56.000]  就是神的律法
[00:23:56.000 --> 00:23:58.000]  神的律法
[00:23:58.000 --> 00:24:01.000]  是用祂的話來拯救我們
[00:24:01.000 --> 00:24:03.000]  來恩待我們
[00:24:03.000 --> 00:24:05.000]  所以我們一生中間
[00:24:05.000 --> 00:24:07.000]  是需要神的話
[00:24:07.000 --> 00:24:11.000]  整本聖經就是神啓示的話
[00:24:11.000 --> 00:24:13.000]  都是對我們有需要的
[00:24:13.000 --> 00:24:15.000]  無論你在什麼情況下
[00:24:15.000 --> 00:24:18.000]  神的話可以來幫助我們
[00:24:18.000 --> 00:24:23.000]  帶領我們經過這些困難
[00:24:23.000 --> 00:24:30.000]  175間他說願我的性命存活
