
[00:00:00.000 --> 00:00:03.000]  若白是一位義人
[00:03:47.000 --> 00:03:50.000]  究竟上帝給予若白
[00:03:50.000 --> 00:03:53.000]  當他真的從心裏認罪悔改
[00:03:53.000 --> 00:03:56.000]  當他從心裏知道自己的有限
[00:03:56.000 --> 00:03:59.000]  而不敢再跟上帝說
[00:03:59.000 --> 00:04:01.000]  去挑戰上帝的無限
[00:04:01.000 --> 00:04:03.000]  甚至他連一隻河馬
[00:04:03.000 --> 00:04:05.000]  一隻鱷魚都駕馭不了的時候
[00:04:05.000 --> 00:04:07.000]  他已經不再夠膽
[00:04:07.000 --> 00:04:09.000]  去跟這個創造這隻河馬
[00:04:09.000 --> 00:04:12.000]  這隻鱷魚的上帝有任何的爭拗
[00:04:12.000 --> 00:04:14.000]  以致到他去到上帝的面前
[00:04:14.000 --> 00:04:16.000]  將他自己的過去
[00:04:16.000 --> 00:04:17.000]  自己的驕傲
[00:04:17.000 --> 00:04:19.000]  甚至自己的恣意
[00:04:19.000 --> 00:04:21.000]  他覺得自己已經很棒的一種生命
[00:04:21.000 --> 00:04:23.000]  都呈獻給上帝
[00:04:23.000 --> 00:04:25.000]  跟上帝說我要認罪悔改
[00:04:25.000 --> 00:04:28.000]  求主繼續塑造我的生命
[00:04:28.000 --> 00:04:30.000]  塑造我自己的謙卑
[00:04:30.000 --> 00:04:33.000]  上帝給他有五個祝福
[00:04:33.000 --> 00:04:35.000]  當他真的去到神的面前
[00:04:35.000 --> 00:04:36.000]  去認罪悔改之後
[00:04:36.000 --> 00:04:38.000]  上帝給了他五個祝福
[00:04:38.000 --> 00:04:40.000]  而這五個祝福
[00:04:40.000 --> 00:04:42.000]  我是用了五個英文字
[00:04:42.000 --> 00:04:44.000]  跟大家去分析這五個祝福
[00:04:44.000 --> 00:04:45.000]  第一個祝福就是
[00:04:45.000 --> 00:04:48.000]  上帝對他有一個acceptance
[00:04:48.000 --> 00:04:51.000]  上帝仍然對他有一個接納
[00:04:51.000 --> 00:04:52.000]  我們怎樣看到他的接納呢
[00:04:52.000 --> 00:04:54.000]  就是原來約伯的身份
[00:04:54.000 --> 00:04:57.000]  在上帝的眼中是沒有變的
[00:04:57.000 --> 00:04:59.000]  在約伯的第一章第八節
[00:04:59.000 --> 00:05:00.000]  上帝親口說
[00:05:00.000 --> 00:05:02.000]  約伯你是我的僕人
[00:05:02.000 --> 00:05:04.000]  這是上帝給約伯的身份
[00:05:04.000 --> 00:05:06.000]  他是上帝的僕人
[00:05:06.000 --> 00:05:07.000]  我自己心裏邊
[00:05:07.000 --> 00:05:09.000]  我經常都渴望上帝有一天跟我說
[00:05:09.000 --> 00:05:11.000]  何志迪你是我的僕人
[00:05:11.000 --> 00:05:13.000]  這是我覺得最高的榮耀
[00:05:13.000 --> 00:05:17.000]  是上帝親自將約伯提升到一個榮耀
[00:05:17.000 --> 00:05:19.000]  就是他是上帝的僕人
[00:05:19.000 --> 00:05:21.000]  一章八節很清楚說了
[00:05:21.000 --> 00:05:23.000]  約伯是他的僕人
[00:05:23.000 --> 00:05:25.000]  但是當他面對很多的挑戰
[00:05:25.000 --> 00:05:26.000]  面對很多的苦難
[00:05:26.000 --> 00:05:27.000]  面對很多的爭拗
[00:05:27.000 --> 00:05:30.000]  甚至面對和上帝爭辯的時候
[00:05:30.000 --> 00:05:31.000]  過了之後
[00:05:31.000 --> 00:05:32.000]  當他認罪悔改
[00:05:32.000 --> 00:05:35.000]  上帝在四十二章第七節
[00:05:35.000 --> 00:05:36.000]  第八節裏邊
[00:05:36.000 --> 00:05:38.000]  短短的兩節聖經裏邊
[00:05:38.000 --> 00:05:41.000]  他同樣有四次稱呼約伯
[00:05:41.000 --> 00:05:43.000]  是我的僕人
[00:05:43.000 --> 00:05:44.000]  換言之
[00:05:44.000 --> 00:05:46.000]  在上帝眼中
[00:05:46.000 --> 00:05:48.000]  約伯的過程裏邊
[00:05:48.000 --> 00:05:51.000]  上帝仍然沒有因為約伯曾經
[00:05:51.000 --> 00:05:52.000]  那麼大膽
[00:05:52.000 --> 00:05:53.000]  那麼驕傲
[00:05:53.000 --> 00:05:54.000]  那麼恣意
[00:05:54.000 --> 00:05:56.000]  而否定他的身份
[00:05:56.000 --> 00:05:59.000]  反而重新再一次申述
[00:05:59.000 --> 00:06:02.000]  約伯是我的僕人
[00:06:02.000 --> 00:06:03.000]  身份是沒有變過
[00:06:03.000 --> 00:06:05.000]  以至到上帝對約伯
[00:06:05.000 --> 00:06:08.000]  是百分之一百的接納
[00:06:08.000 --> 00:06:10.000]  這個讓我反思到我們的身份
[00:06:10.000 --> 00:06:11.000]  今天你和我的身份
[00:06:11.000 --> 00:06:13.000]  當我們信仰耶穌之後
[00:06:13.000 --> 00:06:15.000]  我們都是神的兒女的身份
[00:06:15.000 --> 00:06:16.000]  我的信念
[00:06:16.000 --> 00:06:17.000]  我的信仰就是
[00:06:17.000 --> 00:06:18.000]  一切得救
[00:06:18.000 --> 00:06:19.000]  永遠得救
[00:06:19.000 --> 00:06:21.000]  遲些我們在希伯來書裏邊
[00:06:21.000 --> 00:06:22.000]  更加看得到
[00:06:22.000 --> 00:06:23.000]  我們看到的是一切得救
[00:06:23.000 --> 00:06:24.000]  永遠得救
[00:06:24.000 --> 00:06:25.000]  換言之
[00:06:25.000 --> 00:06:26.000]  我們信仰耶穌之後
[00:06:26.000 --> 00:06:27.000]  我們已經有了
[00:06:27.000 --> 00:06:29.000]  耶穌基督的兒子的名份
[00:06:29.000 --> 00:06:30.000]  兒女的名份
[00:06:30.000 --> 00:06:32.000]  以致到我們這個名份
[00:06:32.000 --> 00:06:33.000]  是不會變的
[00:06:33.000 --> 00:06:35.000]  縱然我們會犯罪
[00:06:35.000 --> 00:06:36.000]  我們一定會犯罪
[00:06:36.000 --> 00:06:37.000]  縱然我們會跌倒
[00:06:37.000 --> 00:06:38.000]  我們會軟弱
[00:06:38.000 --> 00:06:40.000]  但當我們願意去到神的面前
[00:06:40.000 --> 00:06:41.000]  認罪悔改之後
[00:06:41.000 --> 00:06:43.000]  上帝是會將我們的身份
[00:06:43.000 --> 00:06:45.000]  不會忘記的
[00:06:45.000 --> 00:06:46.000]  所以看在旁邊
[00:06:46.000 --> 00:06:47.000]  如果是基督徒
[00:06:47.000 --> 00:06:50.000]  你和他都是神的兒女
[00:06:50.000 --> 00:06:52.000]  你看在旁邊的那幾個孩子
[00:06:52.000 --> 00:06:53.000]  幾個女兒
[00:06:53.000 --> 00:06:54.000]  因為我們個個都是神的兒女
[00:06:54.000 --> 00:06:56.000]  以致到今天我們在神的面前
[00:06:56.000 --> 00:06:59.000]  這個名份是永遠不會改變
[00:06:59.000 --> 00:07:00.000]  因為聖經說
[00:07:00.000 --> 00:07:01.000]  當我們認罪悔改的時候
[00:07:01.000 --> 00:07:02.000]  神是信實的
[00:07:02.000 --> 00:07:03.000]  神是公義的
[00:07:03.000 --> 00:07:07.000]  祂一定會赦免我們一切的不義
[00:07:07.000 --> 00:07:08.000]  上帝會用祂的補血
[00:07:08.000 --> 00:07:10.000]  來潔淨我們的罪
[00:07:10.000 --> 00:07:12.000]  當然我們不是因為這樣
[00:07:12.000 --> 00:07:13.000]  就可以不斷去犯罪
[00:07:13.000 --> 00:07:15.000]  而是我們深信上帝
[00:07:15.000 --> 00:07:18.000]  讓我們的生命繼續刁鑽
[00:07:18.000 --> 00:07:19.000]  繼續去塑造的時候
[00:07:19.000 --> 00:07:22.000]  我們的生命只會越來越精彩
[00:07:22.000 --> 00:07:24.000]  只會越來越漂亮
[00:07:24.000 --> 00:07:26.000]  但是我們必須要知道
[00:07:26.000 --> 00:07:27.000]  自己的問題在哪裡
[00:07:27.000 --> 00:07:29.000]  去到神的面前認罪悔改
[00:07:29.000 --> 00:07:31.000]  約伯讓我看到
[00:07:31.000 --> 00:07:33.000]  上帝對他的身份是沒有改變
[00:07:33.000 --> 00:07:35.000]  上帝仍然接納他
[00:07:35.000 --> 00:07:37.000]  這是第一個祝福
[00:07:37.000 --> 00:07:38.000]  第二個祝福就是
[00:07:38.000 --> 00:07:40.000]  我們要很小心聽這個祝福
[00:07:40.000 --> 00:07:42.000]  就是Double Portion
[00:07:42.000 --> 00:07:46.000]  就是上帝給他的財產加倍
[00:07:46.000 --> 00:07:48.000]  我們讀一讀第十節和十二節
[00:07:48.000 --> 00:07:49.000]  準備一二三
[00:07:49.000 --> 00:07:52.000]  約伯為他的朋友祈禱
[00:07:52.000 --> 00:07:56.000]  耶和華就使約伯從苦境轉回
[00:07:56.000 --> 00:07:58.000]  並且耶和華賜給他的
[00:07:58.000 --> 00:08:01.000]  給他從前所有的加倍
[00:08:01.000 --> 00:08:02.000]  十二節
[00:08:02.000 --> 00:08:09.000]  他有一萬四千隻羊
[00:08:09.000 --> 00:08:10.000]  六千個駱駝
[00:08:10.000 --> 00:08:11.000]  一千對牛
[00:08:11.000 --> 00:08:12.000]  一千個母老
[00:08:12.000 --> 00:08:16.000]  上帝給他的祝福是加倍的
[00:08:16.000 --> 00:08:17.000]  看這節目多開心
[00:08:17.000 --> 00:08:19.000]  今天我們一信耶穌
[00:08:19.000 --> 00:08:20.000]  一認罪悔改
[00:08:20.000 --> 00:08:22.000]  有一間房子變成兩間房子
[00:08:22.000 --> 00:08:23.000]  多開心
[00:08:23.000 --> 00:08:24.000]  加倍他的財富
[00:08:24.000 --> 00:08:26.000]  加倍他的生意
[00:08:26.000 --> 00:08:27.000]  為什麼我說加倍他的生意
[00:08:27.000 --> 00:08:29.000]  因為他由三千隻駱駝
[00:08:29.000 --> 00:08:30.000]  變成六千隻駱駝
[00:08:30.000 --> 00:08:33.000]  因為駱駝當時是做搬運的工作
[00:08:33.000 --> 00:08:35.000]  以至到他的運輸業加倍
[00:08:35.000 --> 00:08:36.000]  牛由五百隻
[00:08:36.000 --> 00:08:38.000]  五百對牛變成一千對牛
[00:08:38.000 --> 00:08:40.000]  以至他農產的田地
[00:08:40.000 --> 00:08:42.000]  種的田地也加倍
[00:08:42.000 --> 00:08:44.000]  上帝給他豐盛
[00:08:44.000 --> 00:08:45.000]  上帝給他加倍
[00:08:45.000 --> 00:08:48.000]  當我們讀這節聖經的時候
[00:08:48.000 --> 00:08:49.000]  我們要很小心
[00:08:49.000 --> 00:08:51.000]  因為過去我們很多時候聽到
[00:08:51.000 --> 00:08:53.000]  很多時候某些教會
[00:08:53.000 --> 00:08:55.000]  他們會偏向所謂的豐盛神學
[00:08:55.000 --> 00:08:57.000]  就是一信耶穌就發達
[00:08:57.000 --> 00:08:59.000]  一信耶穌就找工作跳槽
[00:08:59.000 --> 00:09:00.000]  每一次找工作跳槽
[00:09:00.000 --> 00:09:02.000]  工作都是給你加倍
[00:09:02.000 --> 00:09:03.000]  給你加倍
[00:09:03.000 --> 00:09:04.000]  你的套餐越來越好
[00:09:04.000 --> 00:09:06.000]  這些豐盛神學
[00:09:06.000 --> 00:09:09.000]  有時也會有些教會會這樣教導
[00:09:09.000 --> 00:09:11.000]  總之你信耶穌就發達
[00:09:11.000 --> 00:09:12.000]  信耶穌買股票一定勝
[00:09:12.000 --> 00:09:13.000]  你回來崇拜
[00:09:13.000 --> 00:09:14.000]  聽我說
[00:09:14.000 --> 00:09:16.000]  明天買什麼股票你就勝
[00:09:16.000 --> 00:09:17.000]  這些是豐盛神學
[00:09:17.000 --> 00:09:19.000]  可能去到一個極端的軌邊
[00:09:19.000 --> 00:09:21.000]  也有些是苦難神學
[00:09:21.000 --> 00:09:22.000]  去到極端就是說
[00:09:22.000 --> 00:09:23.000]  今天做牧師的
[00:09:23.000 --> 00:09:24.000]  一定要受苦
[00:09:24.000 --> 00:09:26.000]  你穿衣服好一點也不行
[00:09:26.000 --> 00:09:27.000]  吃得好一點也不行
[00:09:27.000 --> 00:09:28.000]  你要越屬靈
[00:09:28.000 --> 00:09:29.000]  就越受苦
[00:09:29.000 --> 00:09:30.000]  越受苦就越屬靈
[00:09:30.000 --> 00:09:33.000]  第一節課我也覺得去到另外一個極端
[00:09:33.000 --> 00:09:36.000]  就是好像苦難神學和豐盛神學
[00:09:36.000 --> 00:09:38.000]  永遠是兩個極端的軌邊
[00:09:38.000 --> 00:09:40.000]  以至有時有些教會
[00:09:40.000 --> 00:09:41.000]  真的會比較強調豐盛
[00:09:41.000 --> 00:09:43.000]  有些教會會比較強調苦難
[00:09:43.000 --> 00:09:46.000]  當我自己看《醫院之聖經》的時候
[00:09:46.000 --> 00:09:48.000]  我看到真的
[00:09:48.000 --> 00:09:50.000]  上帝真的比約伯有豐盛
[00:09:50.000 --> 00:09:52.000]  他加倍他的生意
[00:09:52.000 --> 00:09:54.000]  加倍他的財產
[00:09:54.000 --> 00:09:56.000]  加倍他所擁有的東西
[00:09:56.000 --> 00:09:57.000]  聖經說得很清楚
[00:09:57.000 --> 00:10:00.000]  比他從前所有的加倍
[00:10:00.000 --> 00:10:02.000]  但我們怎樣看《醫院之聖經》
[00:10:02.000 --> 00:10:04.000]  當我自己思考的時候
[00:10:04.000 --> 00:10:06.000]  當上帝讓我看到《醫院之聖經》的時候
[00:10:06.000 --> 00:10:09.000]  我要看這個屬靈的含義是什麼
[00:10:09.000 --> 00:10:10.000]  我們祈求真理的靈
[00:10:10.000 --> 00:10:13.000]  幫我們去明白究竟《醫院之聖經》
[00:10:13.000 --> 00:10:15.000]  不單止從字面去了解
[00:10:15.000 --> 00:10:19.000]  更深的去看到一個屬靈的含義是什麼
[00:10:19.000 --> 00:10:20.000]  我自己祈禱的時候
[00:10:20.000 --> 00:10:21.000]  上帝讓我自己感受到
[00:10:21.000 --> 00:10:24.000]  最低限度看到有兩方面
[00:10:24.000 --> 00:10:25.000]  第一方面
[00:10:25.000 --> 00:10:28.000]  如果上帝真的祝福你的生意
[00:10:28.000 --> 00:10:30.000]  上帝真的祝福你的工作
[00:10:30.000 --> 00:10:31.000]  你一帆風順
[00:10:31.000 --> 00:10:33.000]  你的財產加倍
[00:10:33.000 --> 00:10:35.000]  買出什麼都升
[00:10:35.000 --> 00:10:37.000]  你的財富越來越多的時候
[00:10:37.000 --> 00:10:42.000]  當你真的在經歷一種風盛的經歷的時候
[00:10:42.000 --> 00:10:48.000]  我們更加要曉得要謙卑
[00:10:48.000 --> 00:10:50.000]  我們更加要曉得
[00:10:50.000 --> 00:10:55.000]  怎樣去運用上帝所給你的金錢
[00:10:55.000 --> 00:10:56.000]  為什麼?
[00:10:56.000 --> 00:10:59.000]  因為聖經說得很清楚
[00:10:59.000 --> 00:11:04.000]  是耶和華賜給約伯加倍的財產
[00:11:04.000 --> 00:11:07.000]  換言之我們今天所擁有的加倍
[00:11:07.000 --> 00:11:09.000]  是上帝賜的
[00:11:09.000 --> 00:11:11.000]  不是單單我厲害
[00:11:11.000 --> 00:11:12.000]  我們教會增長
[00:11:12.000 --> 00:11:13.000]  因為我厲害
[00:11:13.000 --> 00:11:14.000]  不是的
[00:11:14.000 --> 00:11:15.000]  今天不是我們厲害
[00:11:15.000 --> 00:11:16.000]  不是我們厲害
[00:11:16.000 --> 00:11:18.000]  不是我們會講道
[00:11:18.000 --> 00:11:19.000]  不是我們會傳福音
[00:11:19.000 --> 00:11:20.000]  弟兄姊妹
[00:11:20.000 --> 00:11:21.000]  沒錯我們要做
[00:11:21.000 --> 00:11:22.000]  我們要講道
[00:11:22.000 --> 00:11:23.000]  我們要好好的預備講章
[00:11:23.000 --> 00:11:24.000]  我們要好好的傳福音
[00:11:24.000 --> 00:11:25.000]  我們要走出去傳福音
[00:11:25.000 --> 00:11:26.000]  對的
[00:11:26.000 --> 00:11:27.000]  我們要盡了我們的本份
[00:11:27.000 --> 00:11:31.000]  不過真正能夠將這個加倍的祝福
[00:11:31.000 --> 00:11:33.000]  是來自上帝
[00:11:33.000 --> 00:11:37.000]  是耶和華神賜給約伯他的財產加倍
[00:11:37.000 --> 00:11:39.000]  換言之我們更加要謙卑
[00:11:39.000 --> 00:11:41.000]  我們要謙卑在聖人面前
[00:11:41.000 --> 00:11:43.000]  知道今天我們所擁有的
[00:11:43.000 --> 00:11:44.000]  我們教會的增長
[00:11:44.000 --> 00:11:46.000]  不是因為我們是誰的
[00:11:46.000 --> 00:11:48.000]  而是我們知道是上帝的恩典
[00:11:48.000 --> 00:11:50.000]  要知道我們更加要謙卑在聖人面前
[00:11:50.000 --> 00:11:58.000]  求主幫我們好好的運用上帝所給我們的財產
[00:11:58.000 --> 00:12:00.000]  為什麼我們教會過去那麼多年
[00:12:00.000 --> 00:12:02.000]  我們願意一杯黃水
[00:12:02.000 --> 00:12:06.000]  為什麼今年我們願意送出三萬多隻月餅
[00:12:06.000 --> 00:12:07.000]  給不同的機構
[00:12:07.000 --> 00:12:08.000]  不只是我們自己要
[00:12:08.000 --> 00:12:09.000]  是給不同的機構
[00:12:09.000 --> 00:12:13.000]  他們可以派給他們所接觸的群體
[00:12:13.000 --> 00:12:15.000]  為什麼我們過去會派衣服
[00:12:15.000 --> 00:12:16.000]  我們會派米
[00:12:16.000 --> 00:12:17.000]  我們會派罐頭
[00:12:17.000 --> 00:12:19.000]  我們會派任何的種
[00:12:19.000 --> 00:12:20.000]  我們會派很多東西出去
[00:12:20.000 --> 00:12:21.000]  就是因為我們深信
[00:12:21.000 --> 00:12:26.000]  我們要懂得怎樣運用上帝給我們加倍的金錢
[00:12:26.000 --> 00:12:28.000]  不是據為己有
[00:12:28.000 --> 00:12:29.000]  不是我們多厲害
[00:12:29.000 --> 00:12:30.000]  我們教會有多少人
[00:12:30.000 --> 00:12:32.000]  我們要拆了這個教會再建一個大教會
[00:12:32.000 --> 00:12:33.000]  再建一個大教會
[00:12:33.000 --> 00:12:34.000]  不是的
[00:12:34.000 --> 00:12:35.000]  上帝要我們去學
[00:12:35.000 --> 00:12:38.000]  將我們所擁有的可以給出去
[00:12:38.000 --> 00:12:40.000]  來祝福其他的人
[00:12:40.000 --> 00:12:43.000]  我們所看的是一個天國的觀念
[00:12:43.000 --> 00:12:45.000]  我覺得這個是功課
[00:12:45.000 --> 00:12:48.000]  這個是我們要更加謙卑的功課
[00:12:48.000 --> 00:12:50.000]  更加要知道怎樣運用上帝
[00:12:50.000 --> 00:12:53.000]  給我們那麼大的祝福的功課
[00:12:53.000 --> 00:12:55.000]  要懂得怎樣去用
[00:12:55.000 --> 00:12:57.000]  用在神的國度那邊
[00:12:57.000 --> 00:13:00.000]  我們奉獻要奉獻在神的國度那邊
[00:13:00.000 --> 00:13:02.000]  這是第一個功課
[00:13:02.000 --> 00:13:03.000]  我們要反思
[00:13:03.000 --> 00:13:05.000]  第二個功課
[00:13:05.000 --> 00:13:06.000]  我覺得恰恰相反
[00:13:06.000 --> 00:13:09.000]  如果今天我們真的沒有這種的祝福
[00:13:09.000 --> 00:13:11.000]  沒有這個雙倍的祝福
[00:13:11.000 --> 00:13:13.000]  我們仍然都是過著我們很基本的生活
[00:13:13.000 --> 00:13:15.000]  甚至可能很貧窮的生活
[00:13:15.000 --> 00:13:17.000]  我們仍然都要學功課
[00:13:17.000 --> 00:13:20.000]  這個功課就是說我們要尊重上帝的主權
[00:13:20.000 --> 00:13:22.000]  同樣我們不要妒忌
[00:13:22.000 --> 00:13:26.000]  我們更加要學習與喜樂的人一同喜樂
[00:13:26.000 --> 00:13:29.000]  這個功課是很難學的
[00:13:29.000 --> 00:13:31.000]  我到現在都在學
[00:13:31.000 --> 00:13:33.000]  因為與哀哭的人一同哀哭
[00:13:33.000 --> 00:13:34.000]  很容易
[00:13:34.000 --> 00:13:36.000]  因為他比你慘
[00:13:36.000 --> 00:13:39.000]  但是要與開心的人一同開心
[00:13:39.000 --> 00:13:41.000]  其實很難
[00:13:41.000 --> 00:13:43.000]  當我自己回顧過去十幾年的學習
[00:13:43.000 --> 00:13:45.000]  有時看著其他教會
[00:13:45.000 --> 00:13:46.000]  教會那麼多人
[00:13:46.000 --> 00:13:47.000]  教會那麼興旺
[00:13:47.000 --> 00:13:48.000]  教會幾萬人
[00:13:48.000 --> 00:13:49.000]  多開心
[00:13:49.000 --> 00:13:51.000]  為何教會不及別人那麼厲害
[00:13:51.000 --> 00:13:53.000]  有時我都會妒忌
[00:13:53.000 --> 00:13:55.000]  為何那些牧師可以在那裡
[00:13:55.000 --> 00:13:57.000]  為何我不可以在那裡安道
[00:13:57.000 --> 00:13:58.000]  我都會這樣想
[00:13:58.000 --> 00:14:00.000]  我都會比較
[00:14:00.000 --> 00:14:02.000]  但是上帝要我們學
[00:14:02.000 --> 00:14:03.000]  要我自己學
[00:14:03.000 --> 00:14:05.000]  我們要為別人教會的復興
[00:14:05.000 --> 00:14:06.000]  我們要開心
[00:14:06.000 --> 00:14:08.000]  我們要為別人教會的增長
[00:14:08.000 --> 00:14:10.000]  我們要開心
[00:14:10.000 --> 00:14:11.000]  最近這兩個星期
[00:14:11.000 --> 00:14:13.000]  很多人跟我說一個牧師的名字
[00:14:13.000 --> 00:14:15.000]  我完全不認識這個牧師
[00:14:15.000 --> 00:14:16.000]  以前我都聽過這個牧師的名字
[00:14:16.000 --> 00:14:17.000]  但是最近這兩個星期
[00:14:17.000 --> 00:14:19.000]  我經常聽到這個牧師的名字
[00:14:19.000 --> 00:14:20.000]  很多人跟我提這個牧師的名字
[00:14:20.000 --> 00:14:22.000]  這個牧師叫Bill Johnson
[00:14:22.000 --> 00:14:24.000]  我完全不認識他
[00:14:24.000 --> 00:14:27.000]  但是他說這個Bill Johnson的心胸很闊
[00:14:27.000 --> 00:14:28.000]  闊到一個地步
[00:14:28.000 --> 00:14:30.000]  他的教會有50個牧師
[00:14:30.000 --> 00:14:31.000]  很厲害
[00:14:31.000 --> 00:14:32.000]  他的教會很大
[00:14:32.000 --> 00:14:33.000]  50個牧師
[00:14:33.000 --> 00:14:35.000]  但是他說他將25個牧師
[00:14:35.000 --> 00:14:36.000]  起碼25個牧師
[00:14:36.000 --> 00:14:38.000]  是給其他人用的
[00:14:38.000 --> 00:14:39.000]  自己出人給人用
[00:14:39.000 --> 00:14:42.000]  等於我有一隊籃球隊
[00:14:42.000 --> 00:14:43.000]  我給錢給籃球員
[00:14:43.000 --> 00:14:45.000]  幫人打球
[00:14:45.000 --> 00:14:46.000]  他給人用
[00:14:46.000 --> 00:14:48.000]  去到全世界不同的地方
[00:14:48.000 --> 00:14:49.000]  他給人用
