
[00:00:00.000 --> 00:00:04.600]  天父多謝祢給我們能夠有生命再次返到來在神里面前
[00:03:40.600 --> 00:03:44.600]  後來我們讀中學讀了六年
[00:03:44.600 --> 00:03:45.600]  讀了七年
[00:03:45.600 --> 00:03:47.600]  我們中學讀了七年
[00:03:47.600 --> 00:03:50.600]  隨著香港的經濟發展
[00:03:50.600 --> 00:03:54.600]  開始有些膠跑道的運動場落成
[00:03:54.600 --> 00:03:56.600]  隨著香港經濟的發展
[00:03:56.600 --> 00:03:58.600]  有一些膠地的運動場
[00:03:58.600 --> 00:04:00.600]  那些叫做泰坦跑道
[00:04:00.600 --> 00:04:02.600]  泰坦跑道
[00:04:02.600 --> 00:04:03.600]  膠的地
[00:04:03.600 --> 00:04:04.600]  地是膠的
[00:04:04.600 --> 00:04:06.600]  跑遠都不會腳痛
[00:04:06.600 --> 00:04:07.600]  跑完腳都不痛
[00:04:07.600 --> 00:04:09.600]  會減低壓力
[00:04:09.600 --> 00:04:10.600]  減低壓力
[00:04:10.600 --> 00:04:11.600]  去減低壓力
[00:04:11.600 --> 00:04:14.600]  當時就有第一個的泰坦膠場
[00:04:14.600 --> 00:04:16.600]  當時第一個泰坦膠場
[00:04:16.600 --> 00:04:18.600]  在香港的灣仔
[00:04:18.600 --> 00:04:20.600]  海旁的灣仔運動場
[00:04:20.600 --> 00:04:23.600]  就在香港的灣仔運動場
[00:04:23.600 --> 00:04:25.600]  我跟負責的老師都挺熟的
[00:04:25.600 --> 00:04:27.600]  楊武聰這個老師也很熟悉
[00:04:27.600 --> 00:04:29.600]  有一天我就扎扎底底
[00:04:29.600 --> 00:04:30.600]  就去跟他說
[00:04:30.600 --> 00:04:33.600]  有一天我就走到跟前
[00:04:33.600 --> 00:04:41.600]  梁老師說不如轉去別的地方搞吧
[00:04:41.600 --> 00:04:44.600]  不然我們下次到灣仔運動場
[00:04:44.600 --> 00:04:46.600]  每次都搞到通口沙
[00:04:46.600 --> 00:04:49.600]  每次弄到滿口都是沙
[00:04:49.600 --> 00:04:51.600]  如果去膠場就好了
[00:04:51.600 --> 00:04:53.600]  如果能夠去膠場的運動場
[00:04:53.600 --> 00:04:54.600]  你猜老師怎麼回答我呢
[00:04:54.600 --> 00:04:56.600]  你知道老師怎麼回答我嗎
[00:04:56.600 --> 00:04:58.600]  他說我也很想
[00:04:58.600 --> 00:04:59.600]  我也想啊
[00:04:59.600 --> 00:05:01.600]  不過不是你想租就租得到的
[00:05:01.600 --> 00:05:03.600]  不是你想租就能租得到的
[00:05:03.600 --> 00:05:05.600]  你們又不長進
[00:05:05.600 --> 00:05:07.600]  你們又不爭氣
[00:05:07.600 --> 00:05:09.600]  我說什麼不長進啊
[00:05:09.600 --> 00:05:11.600]  我們怎麼不爭氣呢
[00:05:11.600 --> 00:05:14.600]  他說年年帶你們去參加校際運動會
[00:05:14.600 --> 00:05:16.600]  每年帶你們去參加校際運動會
[00:05:16.600 --> 00:05:18.600]  以前我們是A級的嘛
[00:05:18.600 --> 00:05:20.600]  以前我們都是A級的
[00:05:20.600 --> 00:05:22.600]  變了你這一代就全部B級
[00:05:22.600 --> 00:05:24.600]  到你們這一代都變B級了
[00:05:24.600 --> 00:05:28.600]  B的成績就不能夠租到這個A級的場
[00:05:28.600 --> 00:05:31.600]  就是B級的成績租不到A級的場
[00:05:31.600 --> 00:05:32.600]  繼續吃沙啦
[00:05:32.600 --> 00:05:33.600]  繼續吃沙吧
[00:05:33.600 --> 00:05:36.600]  聽完之後我才很心痛
[00:05:36.600 --> 00:05:39.600]  聽完之後我真的很心痛
[00:05:39.600 --> 00:05:41.600]  但是也因為我老師這番話
[00:05:41.600 --> 00:05:43.600]  也就是老師這番話
[00:05:43.600 --> 00:05:44.600]  我才明白到
[00:05:44.600 --> 00:05:45.600]  我才明白到
[00:05:45.600 --> 00:05:47.600]  原來要有好的設施
[00:05:47.600 --> 00:05:49.600]  如果要有好的設施
[00:05:49.600 --> 00:05:53.600]  就要有相對掛勾相對的能力和級數
[00:05:53.600 --> 00:05:56.600]  就一定要有相應的能力和級數
[00:05:56.600 --> 00:05:59.600]  你沒有這樣的資格
[00:05:59.600 --> 00:06:01.600]  就沒有期望有這樣的享受
[00:06:01.600 --> 00:06:03.600]  你就不能期望有這樣的享受
[00:06:03.600 --> 00:06:05.600]  那為什麼要和大家分享這個故事呢
[00:06:05.600 --> 00:06:07.600]  為什麼要和大家分享這麼一個故事呢
[00:06:07.600 --> 00:06:09.600]  今天當我們在看約書亞記的時候
[00:06:09.600 --> 00:06:11.600]  今天我們打開約書亞記的時候
[00:06:11.600 --> 00:06:15.600]  其實談論到有關於資格和怎樣享受在神的恩典裡面
[00:06:15.600 --> 00:06:17.600]  今天也是談到
[00:06:17.600 --> 00:06:20.600]  資格怎麼在享受神的允許之內
[00:06:20.600 --> 00:06:22.600]  今天很多的基督徒
[00:06:22.600 --> 00:06:24.600]  今天很多的基督徒
[00:06:24.600 --> 00:06:27.600]  他們的信主其實不了解這一點的話
[00:06:27.600 --> 00:06:29.600]  他們的信主如果不了解這一點的話
[00:06:29.600 --> 00:06:31.600]  當他們沒有這樣的資格
[00:06:31.600 --> 00:06:32.600]  當他們沒有這樣的資格
[00:06:32.600 --> 00:06:34.600]  他們就想享受神很多的恩典
[00:06:34.600 --> 00:06:36.600]  他們就想享受神很多的恩典
[00:06:36.600 --> 00:06:38.600]  其實是一種苛求
[00:06:38.600 --> 00:06:40.600]  其實這就是一種苛求
[00:06:40.600 --> 00:06:41.600]  而這一段聖經
[00:06:41.600 --> 00:06:42.600]  而這一段聖經
[00:06:42.600 --> 00:06:43.600]  就要教導我們
[00:06:43.600 --> 00:06:44.600]  就要教導我們
[00:06:44.600 --> 00:06:47.600]  我們怎樣才能獲得一個合神的資格
[00:06:47.600 --> 00:06:49.600]  我們怎樣才能獲得神的資格
[00:06:49.600 --> 00:06:51.600]  去享受神給我們的恩典
[00:06:51.600 --> 00:06:53.600]  去享受神給我們的恩典
[00:06:53.600 --> 00:06:55.600]  讓我們先回到這段聖經
[00:06:55.600 --> 00:06:56.600]  讓我們先回到這段聖經
[00:06:56.600 --> 00:06:58.600]  看看究竟神的子民要有什麼資格
[00:06:58.600 --> 00:07:00.600]  才能享受到神的恩典呢?
[00:07:00.600 --> 00:07:03.600]  神的子民要有什麼資格
[00:07:03.600 --> 00:07:05.600]  才能享受到神的恩典呢?
[00:07:05.600 --> 00:07:07.600]  讓我們一起回到第五章
[00:07:07.600 --> 00:07:08.600]  讓我們一起回到第五章
[00:07:08.600 --> 00:07:10.600]  我們從第二節到第七節看看
[00:07:10.600 --> 00:07:11.600]  從第二節到第七節
[00:07:11.600 --> 00:07:13.600]  神的子民在生命當中
[00:07:13.600 --> 00:07:15.600]  要有什麼必須的資格
[00:07:15.600 --> 00:07:17.600]  神的子民在他生命當中
[00:07:17.600 --> 00:07:19.600]  必須享受到神的恩典
[00:07:19.600 --> 00:07:20.600]  必須享受到神的恩典
[00:07:20.600 --> 00:07:21.600]  才能享受到神的恩典呢?
[00:07:21.600 --> 00:07:22.600]  我們一起讀好不好?
[00:07:22.600 --> 00:07:23.600]  第二節到第七節
[00:07:23.600 --> 00:07:25.600]  我們一起讀第二節到第七節
[00:07:25.600 --> 00:07:27.600]  讀完之後我們一起讀
[00:07:27.600 --> 00:07:31.600]  用國語、英文、普通話、廣東話
[00:07:31.600 --> 00:07:32.600]  什麼都可以
[00:07:32.600 --> 00:07:33.600]  我們一起讀
[00:07:33.600 --> 00:07:37.600]  那時耶和華吩咐約書亞說
[00:07:37.600 --> 00:07:40.600]  你製造火石刀
[00:07:40.600 --> 00:07:43.600]  第二次給以色列人行割禮
[00:07:43.600 --> 00:07:46.600]  約書亞就製造了火石刀
[00:07:46.600 --> 00:07:51.600]  在除皮山那裡給以色列人行割禮
[00:07:51.600 --> 00:07:54.600]  約書亞行割禮的緣故
[00:07:54.600 --> 00:07:57.600]  是因為從埃及出來的眾民
[00:07:57.600 --> 00:08:00.600]  就是一切能打仗的男丁
[00:08:00.600 --> 00:08:01.600]  出了埃及以後
[00:08:01.600 --> 00:08:04.600]  都死在曠野的路上
[00:08:04.600 --> 00:08:07.600]  因為出來的眾民都受過割禮
[00:08:07.600 --> 00:08:09.600]  唯獨出埃及以後
[00:08:09.600 --> 00:08:11.600]  在曠野的路上
[00:08:11.600 --> 00:08:15.600]  所生的眾民都沒有受過割禮
[00:08:15.600 --> 00:08:18.600]  以色列人在曠野走了四十年
[00:08:18.600 --> 00:08:22.600]  等到國民就是出埃及的兵丁
[00:08:22.600 --> 00:08:23.600]  都消滅了
[00:08:23.600 --> 00:08:27.600]  因為他們沒有聽從耶和華的話
[00:08:27.600 --> 00:08:29.600]  耶和華曾向他們起誓
[00:08:29.600 --> 00:08:32.600]  必不容他們看見耶和華
[00:08:32.600 --> 00:08:34.600]  向他們列祖起誓
[00:08:34.600 --> 00:08:37.600]  應許自割他的地
[00:08:37.600 --> 00:08:39.600]  就是流奶與民之地
[00:08:39.600 --> 00:08:41.600]  他們的子孫
[00:08:41.600 --> 00:08:43.600]  就是耶和華所興起來
[00:08:43.600 --> 00:08:48.600]  驅逐他們的都沒有受過割禮
[00:08:48.600 --> 00:08:51.600]  因為在路上沒有割他們行割禮
[00:08:51.600 --> 00:08:55.600]  若誅亞者才割他們行剿
[00:08:55.600 --> 00:08:57.600]  這聖經正式講到以色列人
[00:08:57.600 --> 00:08:59.600]  踏入了應許地
[00:08:59.600 --> 00:09:01.600]  這個聖經講到以色列人
[00:09:01.600 --> 00:09:04.600]  已經自割了應許地
[00:09:04.600 --> 00:09:05.600]  但不是代表他們
[00:09:05.600 --> 00:09:07.600]  就可以不需要有任何付出
[00:09:07.600 --> 00:09:09.600]  去享受在應許地裏面所有一切
[00:09:09.600 --> 00:09:11.600]  並不代表他們不需要付諸
[00:09:11.600 --> 00:09:14.600]  付諸就可以享受這一切
[00:09:14.600 --> 00:09:16.600]  沒錯 神給了這個地方給他們
[00:09:16.600 --> 00:09:18.600]  沒有錯 神給了這個地方給你們
[00:09:18.600 --> 00:09:20.600]  但不代表你們每個人去到
[00:09:20.600 --> 00:09:21.600]  都一定享受到
[00:09:21.600 --> 00:09:22.600]  只代表每個人過去
[00:09:22.600 --> 00:09:24.600]  就一定能享受到
[00:09:24.600 --> 00:09:25.600]  神的子民
[00:09:25.600 --> 00:09:27.600]  如果要享受神的恩典的話
[00:09:27.600 --> 00:09:28.600]  如果神的子民
[00:09:28.600 --> 00:09:29.600]  要享受神的恩典的話
[00:09:29.600 --> 00:09:31.600]  一定要按照神的規矩
[00:09:31.600 --> 00:09:33.600]  滿足神的資格
[00:09:33.600 --> 00:09:35.600]  一定要按照神的規矩
[00:09:35.600 --> 00:09:36.600]  滿足神的資格
[00:09:36.600 --> 00:09:37.600]  成為神的子民
[00:09:37.600 --> 00:09:38.600]  成為神的子民
[00:09:38.600 --> 00:09:39.600]  在聖經裏面
[00:09:39.600 --> 00:09:41.600]  在聖經裏面
[00:09:41.600 --> 00:09:43.600]  有一個證明
[00:09:43.600 --> 00:09:44.600]  有一個行動
[00:09:44.600 --> 00:09:46.600]  有一個證明 有一個行動
[00:09:46.600 --> 00:09:47.600]  去界定伊斯利文
[00:09:47.600 --> 00:09:48.600]  是不是屬於神的子民
[00:09:48.600 --> 00:09:49.600]  要界定伊斯利文
[00:09:49.600 --> 00:09:51.600]  是不是屬於神的子民
[00:09:51.600 --> 00:09:52.600]  就叫做割禮
[00:09:52.600 --> 00:09:53.600]  就叫做割禮
[00:09:53.600 --> 00:09:54.600]  什麼叫做割禮呢
[00:09:54.600 --> 00:09:55.600]  什麼叫做割禮呢
[00:09:55.600 --> 00:09:56.600]  割禮呢
[00:09:56.600 --> 00:09:58.600]  其實在古晉東文化裏面
[00:09:58.600 --> 00:10:00.600]  割禮在古晉東文化裏面
[00:10:00.600 --> 00:10:02.600]  很多國家都有割禮
[00:10:02.600 --> 00:10:03.600]  很多國家都有割禮
[00:10:03.600 --> 00:10:06.600]  割禮還不只是男人才有
[00:10:06.600 --> 00:10:07.600]  甚至有些民族
[00:10:07.600 --> 00:10:09.600]  連女人都有割禮
[00:10:09.600 --> 00:10:11.600]  在有些民族裏面
[00:10:11.600 --> 00:10:12.600]  不光是男人都有割禮
[00:10:12.600 --> 00:10:13.600]  連女人都有
[00:10:13.600 --> 00:10:15.600]  不過在伊斯利文裏面
[00:10:15.600 --> 00:10:16.600]  在伊斯利文裏面
[00:10:16.600 --> 00:10:18.600]  行割禮只是在男士身上
[00:10:18.600 --> 00:10:20.600]  行割禮是在男士身上
[00:10:20.600 --> 00:10:21.600]  有他們的歷史背景
[00:10:21.600 --> 00:10:22.600]  有他們的歷史背景
[00:10:22.600 --> 00:10:23.600]  有他們的歷史背景
[00:10:23.600 --> 00:10:24.600]  就在當時
[00:10:24.600 --> 00:10:25.600]  就在當我們看回
[00:10:25.600 --> 00:10:27.600]  第一次行割禮的時候
[00:10:27.600 --> 00:10:29.600]  第一次行割禮的時候
[00:10:29.600 --> 00:10:31.600]  就在當伊斯利文
[00:10:31.600 --> 00:10:33.600]  阿伯拉罕的年代
[00:10:33.600 --> 00:10:36.600]  在伊斯利文阿伯拉罕年代
[00:10:36.600 --> 00:10:38.600]  神跟阿伯拉罕納約
[00:10:38.600 --> 00:10:40.600]  神跟阿伯拉罕
[00:10:40.600 --> 00:10:41.600]  阿伯拉罕女女
[00:10:41.600 --> 00:10:44.600]  就透過在男士的身上行割禮
[00:10:44.600 --> 00:10:47.600]  就透過在男士身上行割禮
[00:10:47.600 --> 00:10:48.600]  行割禮的過程
[00:10:48.600 --> 00:10:49.600]  就證明了那個人
[00:10:49.600 --> 00:10:51.600]  是不是跟神有一個約定
[00:10:51.600 --> 00:10:53.600]  行割禮的過程
[00:10:53.600 --> 00:10:55.600]  就證明這個人跟神
[00:10:55.600 --> 00:10:56.600]  是不是有一個約定
[00:10:56.600 --> 00:10:58.600]  在古晉東文化
[00:10:58.600 --> 00:11:00.600]  納約這個動詞
[00:11:00.600 --> 00:11:02.600]  在古晉東文化
[00:11:02.600 --> 00:11:03.600]  內約這個動詞
[00:11:03.600 --> 00:11:05.600]  就甚至希伯來文裏面
[00:11:05.600 --> 00:11:07.600]  都有講明納約
[00:11:07.600 --> 00:11:09.600]  就是在希伯來文裏面講明
[00:11:09.600 --> 00:11:12.600]  在於有些東西被切的意思
[00:11:12.600 --> 00:11:14.600]  就有些東西要被切
[00:11:14.600 --> 00:11:15.600]  切開的意思
[00:11:15.600 --> 00:11:16.600]  所以如果大家
[00:11:16.600 --> 00:11:18.600]  今時今日都好
[00:11:18.600 --> 00:11:20.600]  做到今時今日都好
[00:11:20.600 --> 00:11:21.600]  如果在西方社會
[00:11:21.600 --> 00:11:24.600]  如果你跟一個人去納約的話
[00:11:24.600 --> 00:11:27.600]  你和一個人去立約的話
[00:11:27.600 --> 00:11:29.600]  譬如我和衛東做生意
[00:11:29.600 --> 00:11:32.600]  譬如我和衛東做生意的話
[00:11:32.600 --> 00:11:35.600]  我和他談了很久條件
[00:11:35.600 --> 00:11:37.600]  我和他談了很久條件
[00:11:37.600 --> 00:11:39.600]  討價還價之後
[00:11:39.600 --> 00:11:40.600]  討價還價之後
[00:11:40.600 --> 00:11:42.600]  我突然和衛東講
[00:11:42.600 --> 00:11:43.600]  我和衛東講
[00:11:43.600 --> 00:11:45.600]  cut the deal
[00:11:45.600 --> 00:11:48.600]  讓我們達成了這個目標
[00:11:48.600 --> 00:11:50.600]  cut the deal
[00:11:50.600 --> 00:11:51.600]  切了
[00:11:51.600 --> 00:11:52.600]  切了這個deal
[00:11:52.600 --> 00:11:53.600]  什麼意思
[00:11:53.600 --> 00:11:54.600]  就是我們納約了
[00:11:54.600 --> 00:11:55.600]  我們立約
[00:11:55.600 --> 00:11:56.600]  就這樣了
[00:11:56.600 --> 00:11:57.600]  OK了
[00:11:57.600 --> 00:11:58.600]  大家談妥了
[00:11:58.600 --> 00:12:01.600]  就是表明我們已經談好了
[00:12:01.600 --> 00:12:03.600]  在希伯來文的文化裏面
[00:12:03.600 --> 00:12:04.600]  如果要納約呢
[00:12:04.600 --> 00:12:07.600]  在希伯來文裏面納約呢
[00:12:07.600 --> 00:12:10.600]  譬如一個國家和另一個國家要納約
[00:12:10.600 --> 00:12:12.600]  如果一個國家和另外一個國家要納約
[00:12:12.600 --> 00:12:14.600]  他在納約的過程裏面
[00:12:14.600 --> 00:12:15.600]  在納約的過程裏面
[00:12:15.600 --> 00:12:17.600]  就有一隻紫生
[00:12:17.600 --> 00:12:19.600]  就一定要找一隻紫生
[00:12:19.600 --> 00:12:20.600]  紫生
[00:12:20.600 --> 00:12:21.600]  紫生
[00:12:21.600 --> 00:12:23.600]  然後將這隻紫生劏了它
[00:12:23.600 --> 00:12:25.600]  然後將這隻紫生殺了
[00:12:25.600 --> 00:12:26.600]  切開一半
[00:12:26.600 --> 00:12:27.600]  切開一半
[00:12:27.600 --> 00:12:28.600]  然後燒了它
[00:12:28.600 --> 00:12:29.600]  然後燒了它
[00:12:29.600 --> 00:12:32.600]  甚至要在這隻紫生上面走過
[00:12:32.600 --> 00:12:34.600]  在紫生上面要走過
[00:12:34.600 --> 00:12:37.600]  象徵著這個約定是成立了
[00:12:37.600 --> 00:12:40.600]  就代表約定已經成立
[00:12:40.600 --> 00:12:46.600]  所以當神和以色列納了一個永恆的關係的約的時候
[00:12:46.600 --> 00:12:52.600]  當神和以色列的這個永恆約的關係的時候
[00:12:52.600 --> 00:12:56.600]  同樣都用這個納約要切一些東西
[00:12:56.600 --> 00:12:58.600]  所以要切一些東西
[00:12:58.600 --> 00:13:03.600]  最直接的就是在藍丁上面將它的性器官的外皮切掉
[00:13:03.600 --> 00:13:08.600]  就是說將男性的性器官的這個包皮切掉
[00:13:08.600 --> 00:13:11.600]  然後這個就是一個納約的憑蓋
[00:13:11.600 --> 00:13:13.600]  這就是一個烈約的憑據
[00:13:13.600 --> 00:13:15.600]  很貼身的
[00:13:15.600 --> 00:13:17.600]  非常貼身
[00:13:17.600 --> 00:13:18.600]  天天都見到的了
[00:13:18.600 --> 00:13:19.600]  每天都可以見到
[00:13:19.600 --> 00:13:21.600]  提醒他自己納了這個約和神的關係
[00:13:21.600 --> 00:13:24.600]  提醒他以後成立了約
[00:13:24.600 --> 00:13:26.600]  但是以色列民族出了埃及之後
[00:13:26.600 --> 00:13:30.600]  他們一路出了埃及都沒有為新一代的埃及的子民
[00:13:30.600 --> 00:13:32.600]  特別是男性去行割禮
[00:13:32.600 --> 00:13:34.600]  當以色列民族出了埃及之後
[00:13:34.600 --> 00:13:40.600]  在這個跨年地一直沒有男性去行割禮
[00:13:40.600 --> 00:13:42.600]  為什麼呢?因為行割禮之後
[00:13:42.600 --> 00:13:45.600]  好幾天都不能夠動的
[00:13:45.600 --> 00:13:48.600]  因為行了割禮以後好幾天都不能動
[00:13:48.600 --> 00:13:50.600]  是很痛的一件事
[00:13:50.600 --> 00:13:51.600]  是一件很痛的一件事
[00:13:51.600 --> 00:13:54.600]  所以他們在留宅的四十年當中
[00:13:54.600 --> 00:13:58.600]  在跨年的四十年當中都沒有行過割禮
[00:13:58.600 --> 00:13:59.600]  都沒有行過割禮
[00:13:59.600 --> 00:14:00.600]  於是乎
[00:14:00.600 --> 00:14:01.600]  於是
[00:14:01.600 --> 00:14:03.600]  當他們一踏入英雄帝之後
[00:14:03.600 --> 00:14:05.600]  一踏入英雄帝之後
[00:14:05.600 --> 00:14:08.600]  他們可以安居樂業的時間
[00:14:08.600 --> 00:14:12.600]  馬上要他們這麼做
[00:14:12.600 --> 00:14:13.600]  馬上要他們這麼做
[00:14:13.600 --> 00:14:15.600]  符合這個納約的關係
[00:14:15.600 --> 00:14:17.600]  符合這個烈約的關係
[00:14:17.600 --> 00:14:19.600]  老實這麼說
[00:14:19.600 --> 00:14:21.600]  老實這麼說
[00:14:21.600 --> 00:14:23.600]  當你有一個特殊的關係的時候
[00:14:23.600 --> 00:14:25.600]  你跟他們的對待都不同的
[00:14:25.600 --> 00:14:26.600]  當你有特殊的關係的時候
[00:14:26.600 --> 00:14:28.600]  你對待的方式也不同
[00:14:28.600 --> 00:14:29.600]  最簡單
[00:14:29.600 --> 00:14:30.600]  最簡單
[00:14:30.600 --> 00:14:32.600]  我媽媽經常說的
[00:14:32.600 --> 00:14:34.600]  就我母親經常講的
[00:14:34.600 --> 00:14:36.600]  有一次我小時候
[00:14:36.600 --> 00:14:38.600]  就有一次我小的時候
[00:14:38.600 --> 00:14:41.600]  請一些同學來我家玩
[00:14:41.600 --> 00:14:43.600]  就有幾個同學到我家玩
[00:14:43.600 --> 00:14:44.600]  老實這麼說
[00:14:44.600 --> 00:14:46.600]  小孩子當然是白染的
[00:14:46.600 --> 00:14:52.600]  小孩子到家是比較麻煩一點的
[00:14:52.600 --> 00:14:55.600]  小孩子不白染就是他有病
[00:14:55.600 --> 00:14:58.600]  就是他不調皮那才不正常
[00:14:58.600 --> 00:15:01.600]  有一次我請一個同學來我家玩
[00:15:01.600 --> 00:15:03.600]  我請同學到我家來玩
[00:15:03.600 --> 00:15:06.600]  玩到心情都喪了
[00:15:06.600 --> 00:15:09.600]  玩的時候都已經
[00:15:09.600 --> 00:15:11.600]  怎麼講呢
[00:15:11.600 --> 00:15:13.600]  怎麼講呢
