
[00:00:00.000 --> 00:00:02.680]  我自己記得我剛剛過來美國的時候
[00:03:29.560 --> 00:03:32.320]  所以我們這個聖誕節的系列
[00:03:32.320 --> 00:03:37.080]  我們當然不是說太多聖誕節的耶穌降生
[00:03:37.080 --> 00:03:39.240]  我們反而想說的是
[00:03:39.240 --> 00:03:41.520]  到底耶穌這個小嬰孩
[00:03:41.520 --> 00:03:45.240]  一直成長,從你小時候到你現在這麼大了
[00:03:45.240 --> 00:03:46.720]  你是誰呢
[00:03:46.720 --> 00:03:47.440]  你是誰呢
[00:03:47.440 --> 00:03:48.720]  耶穌是誰呢
[00:03:48.720 --> 00:03:51.600]  祂怎麼說祂自己是誰呢
[00:03:51.600 --> 00:03:53.600]  祂怎麼介紹祂自己呢
[00:03:53.600 --> 00:03:57.440]  所以我們這次在說耶穌的宣言
[00:03:57.440 --> 00:03:58.240]  祂自稱
[00:03:58.240 --> 00:04:01.240]  祂自我介紹給你的宣言
[00:04:01.240 --> 00:04:02.960]  我們就說
[00:04:02.960 --> 00:04:03.840]  其實真的
[00:04:03.840 --> 00:04:07.440]  如果你的生命沒有了耶穌基督的時候
[00:04:07.440 --> 00:04:08.440]  英文有句話
[00:04:08.440 --> 00:04:12.360]  Life without Jesus is like a donut
[00:04:12.360 --> 00:04:14.840]  Donut 即是怎樣
[00:04:14.840 --> 00:04:15.720]  Sweet
[00:04:15.720 --> 00:04:16.680]  但重點是
[00:04:16.680 --> 00:04:19.920]  你知道Donut的中文是怎樣解釋嗎
[00:04:19.920 --> 00:04:22.600]  有人知道Donut的中文是怎樣解釋嗎
[00:04:22.600 --> 00:04:23.440]  是的,有人知道
[00:04:23.440 --> 00:04:24.560]  甜甜圈
[00:04:24.560 --> 00:04:26.200]  但重點不是甜字
[00:04:26.200 --> 00:04:27.520]  是圈字
[00:04:27.520 --> 00:04:29.120]  因為你很空虛
[00:04:29.120 --> 00:04:30.760]  Life without Jesus
[00:04:30.760 --> 00:04:31.120]  很空虛
[00:04:31.120 --> 00:04:33.160]  因為耶穌祂很富有
[00:04:33.160 --> 00:04:36.640]  祂用七個不同的方式去告訴你
[00:04:36.640 --> 00:04:38.040]  我是誰
[00:04:38.040 --> 00:04:40.560]  這七個如果你相信了一段時間
[00:04:40.560 --> 00:04:42.360]  其實你應該都很熟悉
[00:04:42.360 --> 00:04:44.760]  所以我們希望藉著這個系列
[00:04:44.760 --> 00:04:47.000]  幫大家再整理一下
[00:04:47.000 --> 00:04:49.080]  再去認識
[00:04:49.080 --> 00:04:51.080]  耶穌基督在約翰福音裡面
[00:04:51.080 --> 00:04:55.080]  將這七個「我是」
[00:04:55.080 --> 00:04:58.760]  非常淋漓盡緻地表達給我們聽
[00:04:58.760 --> 00:05:00.360]  我希望完了這個系列
[00:05:00.360 --> 00:05:03.040]  你不單止真的知道耶穌是誰
[00:05:03.040 --> 00:05:06.000]  剛才說什麼道路真理生命
[00:05:06.000 --> 00:05:09.080]  經常都會說出來
[00:05:09.080 --> 00:05:12.000]  但我希望你每一次都能經歷到祂是誰
[00:05:12.000 --> 00:05:14.320]  你怎樣經歷祂是真葡萄樹呢
[00:05:14.320 --> 00:05:16.080]  上次想說什麼呢
[00:05:16.080 --> 00:05:17.640]  真葡萄樹你怎樣經歷它
[00:05:17.640 --> 00:05:20.160]  你怎樣經歷耶穌基督是世界的光
[00:05:20.160 --> 00:05:22.680]  你怎樣經歷耶穌是生命之亮
[00:05:22.680 --> 00:05:23.720]  耶穌基督說完之後
[00:05:23.720 --> 00:05:25.360]  不是這樣告訴你祂的名字
[00:05:25.360 --> 00:05:27.280]  祂是希望你能夠在生命當中
[00:05:27.280 --> 00:05:28.320]  很富有
[00:05:28.320 --> 00:05:30.640]  不是空虛去經歷祂自己
[00:05:30.640 --> 00:05:33.960]  當我們說「我是誰」的時候
[00:05:33.960 --> 00:05:37.240]  我們的著重點通常是「誰」
[00:05:37.240 --> 00:05:38.800]  「我是」通常是
[00:05:38.800 --> 00:05:41.800]  每一句經文第一個兩個字都是「我是」
[00:05:41.800 --> 00:05:44.560]  但我先想說這個「我是」
[00:05:44.560 --> 00:05:46.400]  這個經文的「我是」
[00:05:46.400 --> 00:05:48.320]  不是一般的「我是」
[00:05:48.320 --> 00:05:49.960]  我們就這樣看「我是」英文是什麼
[00:05:49.960 --> 00:05:51.280]  I am
[00:05:51.280 --> 00:05:52.200]  沒什麼 是不是
[00:05:52.200 --> 00:05:53.280]  我是誰
[00:05:53.280 --> 00:05:54.960]  但在這個經文來說
[00:05:54.960 --> 00:05:56.880]  這個「我是」
[00:05:56.880 --> 00:05:59.280]  其實是一個
[00:05:59.280 --> 00:06:02.240]  本身的一個神自己的introduction
[00:06:02.240 --> 00:06:04.480]  即是祂是自己介紹自己的本身
[00:06:04.480 --> 00:06:06.680]  就已經用「我是」
[00:06:06.680 --> 00:06:08.080]  如果你看舊約聖經
[00:06:08.080 --> 00:06:12.160]  你記得上帝曾經介紹過自己
[00:06:12.160 --> 00:06:15.800]  什麼時候 記不記得
[00:06:15.800 --> 00:06:16.640]  是的
[00:06:16.640 --> 00:06:20.960]  當摩西被呼召要帶以色列人出埃及的時候
[00:06:20.960 --> 00:06:22.280]  那時候祂的心情怎樣
[00:06:22.280 --> 00:06:23.080]  很興奮
[00:06:23.080 --> 00:06:23.960]  不是
[00:06:23.960 --> 00:06:25.200]  祂很害怕
[00:06:25.200 --> 00:06:27.080]  因為神叫你做些事情的時候
[00:06:27.080 --> 00:06:27.800]  弟兄姊妹
[00:06:27.800 --> 00:06:29.400]  你有時候會很害怕
[00:06:29.400 --> 00:06:32.560]  無論是廣道大師的廣道理
[00:06:32.560 --> 00:06:33.440]  可能比較少
[00:06:33.440 --> 00:06:35.240]  或者你跟其他人分享訊息
[00:06:35.240 --> 00:06:37.120]  你甚至可能去做音響
[00:06:37.120 --> 00:06:37.920]  怎樣都好
[00:06:37.920 --> 00:06:40.160]  有時候你覺得是神叫你做的事情的時候
[00:06:40.160 --> 00:06:42.040]  你會有點害怕
[00:06:42.040 --> 00:06:44.120]  為什麼會有這種感覺呢
[00:06:44.120 --> 00:06:44.960]  這個很正常的
[00:06:44.960 --> 00:06:47.080]  我們可以自己再探討
[00:06:47.080 --> 00:06:49.360]  當時摩西都很害怕
[00:06:49.360 --> 00:06:51.440]  當然很多人會覺得我的能力不夠
[00:06:51.440 --> 00:06:52.160]  怎樣都好
[00:06:52.160 --> 00:06:53.360]  當時摩西就說
[00:06:53.360 --> 00:06:55.520]  其實我真的很害怕
[00:06:55.520 --> 00:06:57.920]  如果我去到以色列人當中
[00:06:57.920 --> 00:06:59.920]  我的同胞
[00:06:59.920 --> 00:07:02.560]  如果他們問神你是誰的時候
[00:07:02.560 --> 00:07:04.200]  我怎樣跟他們說
[00:07:04.200 --> 00:07:06.800]  那時候神就跟他們說一句話
[00:07:06.800 --> 00:07:08.040]  神說什麼
[00:07:08.040 --> 00:07:08.640]  祂說
[00:07:08.640 --> 00:07:10.080]  你告訴他們
[00:07:10.080 --> 00:07:12.600]  經文在《出埃及記》那裡
[00:07:12.600 --> 00:07:13.000]  祂說
[00:07:13.000 --> 00:07:14.040]  你告訴他們
[00:07:14.040 --> 00:07:16.840]  我是自由永有的神
[00:07:16.840 --> 00:07:18.600]  這個自由永有這個字
[00:07:18.600 --> 00:07:22.240]  在舊約第一次出現
[00:07:22.240 --> 00:07:23.440]  其實
[00:07:23.440 --> 00:07:24.920]  英文來說
[00:07:24.920 --> 00:07:26.120]  或者中文來說
[00:07:26.120 --> 00:07:28.440]  我們自由永有的意思其實就是
[00:07:28.440 --> 00:07:29.440]  我是
[00:07:29.440 --> 00:07:30.200]  I am
[00:07:30.200 --> 00:07:31.720]  I am who I am
[00:07:31.720 --> 00:07:32.520]  就是我就是我
[00:07:32.520 --> 00:07:34.960]  你告訴他們我就是我
[00:07:34.960 --> 00:07:38.560]  當然摩西聽完之後
[00:07:38.560 --> 00:07:39.640]  很馴服
[00:07:39.640 --> 00:07:41.640]  他就真的去做那些事情
[00:07:41.640 --> 00:07:43.280]  去到的時候告訴別人
[00:07:43.280 --> 00:07:46.280]  我是我的神
[00:07:46.280 --> 00:07:50.400]  就誘我去叫你們離開埃及
[00:07:50.400 --> 00:07:53.600]  不要在這裡做奴隸等等
[00:07:53.600 --> 00:07:55.440]  這個我是
[00:07:55.440 --> 00:07:56.360]  今天就是說
[00:07:56.360 --> 00:07:58.400]  如果你要去跟你的朋友
[00:07:58.400 --> 00:08:00.040]  加人傳福音
[00:08:00.040 --> 00:08:02.200]  他們問你的神是誰
[00:08:02.200 --> 00:08:04.160]  你那個耶穌基督降生的那個
[00:08:04.160 --> 00:08:05.880]  在馬槽那裡是誰
[00:08:05.880 --> 00:08:06.960]  如果你跟他們說
[00:08:06.960 --> 00:08:08.080]  耶穌基督不是
[00:08:08.080 --> 00:08:08.480]  祂說
[00:08:08.480 --> 00:08:09.120]  我是
[00:08:09.120 --> 00:08:10.680]  我就是我
[00:08:10.680 --> 00:08:12.240]  你覺得他們聽完之後
[00:08:12.240 --> 00:08:14.880]  真的很迷茫
[00:08:14.880 --> 00:08:16.160]  你說我是我
[00:08:16.160 --> 00:08:16.720]  那就是誰
[00:08:16.720 --> 00:08:18.040]  你的神
[00:08:18.040 --> 00:08:19.040]  所以
[00:08:19.040 --> 00:08:21.040]  在約翰福音的時候
[00:08:21.040 --> 00:08:22.960]  其實耶穌基督
[00:08:22.960 --> 00:08:24.680]  體恤我們人的軟弱
[00:08:24.680 --> 00:08:27.880]  我們有時候人是很難接受到一些
[00:08:27.880 --> 00:08:29.840]  我們不理解到的東西
[00:08:29.840 --> 00:08:31.440]  那你說神是我是
[00:08:31.440 --> 00:08:32.000]  那神就說
[00:08:32.000 --> 00:08:35.200]  我告訴你我是我就足夠了
[00:08:35.200 --> 00:08:36.280]  但我們不行的
[00:08:36.280 --> 00:08:39.000]  那耶穌基督體恤我們軟弱
[00:08:39.000 --> 00:08:41.320]  祂就將這個我是什麼
[00:08:41.320 --> 00:08:43.120]  祂就延伸了出來
[00:08:43.120 --> 00:08:48.880]  所以當這七個我是宣稱在約翰福音的時候
[00:08:48.880 --> 00:08:50.560]  不單止每一個單元
[00:08:50.560 --> 00:08:52.960]  我希望你能夠明白祂說什麼
[00:08:52.960 --> 00:08:55.320]  而每一次祂說完這個我是的時候
[00:08:55.320 --> 00:08:59.600]  你會發覺
[00:08:59.600 --> 00:09:01.240]  聽那些人當時
[00:09:01.240 --> 00:09:02.760]  尤其是法利塞人
[00:09:02.760 --> 00:09:05.440]  他的反應是怎樣
[00:09:05.440 --> 00:09:07.560]  他很喜歡耶穌
[00:09:07.560 --> 00:09:09.800]  他覺得耶穌很嘩
[00:09:09.800 --> 00:09:10.680]  要給他一個讚
[00:09:10.680 --> 00:09:12.000]  原來你是真葡萄樹
[00:09:12.000 --> 00:09:15.160]  讓我摘一顆葡萄樹在祂的臉上
[00:09:15.160 --> 00:09:16.200]  你是曬曬光
[00:09:16.200 --> 00:09:17.880]  嘩很刺眼
[00:09:17.880 --> 00:09:18.840]  他的反應不是
[00:09:18.840 --> 00:09:22.760]  他的反應是很不滿意耶穌
[00:09:22.760 --> 00:09:24.600]  每次耶穌說我是
[00:09:24.600 --> 00:09:26.440]  都沒有說祂是什麼之前
[00:09:26.440 --> 00:09:28.480]  那些人都心癢或者很癢
[00:09:28.480 --> 00:09:30.320]  耳朵都瘋了
[00:09:30.320 --> 00:09:30.960]  為什麼呢
[00:09:30.960 --> 00:09:33.080]  因為法利塞人很認識舊約
[00:09:33.080 --> 00:09:36.600]  因為唯一說這個我是
[00:09:36.600 --> 00:09:40.520]  就是有希臘文的原文
[00:09:40.520 --> 00:09:41.920]  當祂說這個字的時候
[00:09:41.920 --> 00:09:44.880]  其實祂的意思是我是神
[00:09:44.880 --> 00:09:46.200]  所以那時候那些人覺得
[00:09:46.200 --> 00:09:47.480]  你為什麼會宣稱自己是神
[00:09:47.480 --> 00:09:50.800]  已經不聽後面那些道路真理生命
[00:09:50.800 --> 00:09:52.360]  曬曬光 生命之糧
[00:09:52.360 --> 00:09:53.880]  已經聽不到什麼
[00:09:53.880 --> 00:09:58.800]  一聽我是就已經咬牙切齒想說耶穌
[00:09:58.800 --> 00:10:00.720]  今天我希望你明白
[00:10:00.720 --> 00:10:07.040]  你的神屬於你正在跟隨的神
[00:10:07.040 --> 00:10:08.080]  祂是很豐富
[00:10:08.080 --> 00:10:10.000]  祂不單很豐富
[00:10:10.000 --> 00:10:11.640]  祂告訴你
[00:10:11.640 --> 00:10:14.440]  你的生命是祂掌管著
[00:10:14.440 --> 00:10:16.480]  我是的意思其實就是說
[00:10:16.480 --> 00:10:19.080]  我是色在 金在 永在的神
[00:10:19.080 --> 00:10:20.840]  什麼叫做自有永有
[00:10:20.840 --> 00:10:22.840]  其實祂是超越時間空間
[00:10:22.840 --> 00:10:23.960]  祂是掌管著人類
[00:10:23.960 --> 00:10:28.280]  祂甚至掌管著你自己的生命的主宰
[00:10:28.280 --> 00:10:30.720]  今天這個掌管著你生命的主宰
[00:10:30.720 --> 00:10:32.360]  無論你今天是什麼歲數
[00:10:32.360 --> 00:10:34.440]  你餘下多少日子
[00:10:34.440 --> 00:10:37.160]  上帝告訴你 祂是愛你
[00:10:37.160 --> 00:10:40.880]  因為你今天仍然是一個有用的人
[00:10:40.880 --> 00:10:42.280]  以致祂告訴你
[00:10:42.280 --> 00:10:45.000]  你要活在這個世界上
[00:10:45.000 --> 00:10:45.760]  不要放棄
[00:10:45.760 --> 00:10:47.800]  因為祂也沒有放棄過你
[00:10:47.800 --> 00:10:50.080]  也許你今天遇到一些難處
[00:10:50.080 --> 00:10:53.200]  無論在侍奉上 家庭上 關係上
[00:10:53.200 --> 00:10:54.560]  但是這個上帝告訴你
[00:10:54.560 --> 00:10:57.720]  我是 我是
[00:10:57.720 --> 00:10:59.080]  當耶穌基督跟你說我是
[00:10:59.080 --> 00:11:00.400]  其實是很足夠的
[00:11:00.400 --> 00:11:02.080]  但是今天耶穌再說多一點
[00:11:02.080 --> 00:11:06.320]  我們今天特別想專注在的是
[00:11:06.320 --> 00:11:09.080]  耶穌是世界的光
[00:11:09.080 --> 00:11:10.720]  這件事情
[00:11:10.720 --> 00:11:12.200]  耶穌是世界的光
[00:11:12.200 --> 00:11:14.480]  或者我們再讀一次這節聖經
[00:11:14.480 --> 00:11:15.400]  可能大家都很熟悉
[00:11:15.400 --> 00:11:16.960]  但是我們再一次去領受
[00:11:16.960 --> 00:11:20.000]  什麼是耶穌說祂只是世界的光
[00:11:20.000 --> 00:11:23.280]  約翻八章十二節 我們一起讀
[00:11:23.280 --> 00:11:24.920]  我是世界的光
[00:11:24.920 --> 00:11:27.040]  耶穌又對眾人說
[00:11:27.040 --> 00:11:28.160]  我是世界的光
[00:11:28.160 --> 00:11:29.240]  跟隨我的
[00:11:29.240 --> 00:11:31.600]  就不再黑暗裡走
[00:11:31.600 --> 00:11:35.320]  必要得著生命的光
[00:11:35.320 --> 00:11:37.040]  光這個主題
[00:11:37.040 --> 00:11:40.600]  在整本聖經來說
[00:11:40.600 --> 00:11:42.880]  你會見過很多次
[00:11:42.880 --> 00:11:45.200]  為什麼有時候那些很黑暗的人
[00:11:45.200 --> 00:11:48.560]  打開聖經好像聖經會發光一樣
[00:11:48.560 --> 00:11:50.840]  其實不是本聖經會發光
[00:11:50.840 --> 00:11:52.840]  因為光這個詞在聖經出現了
[00:11:52.840 --> 00:11:55.240]  真的無數次
[00:11:55.240 --> 00:11:58.440]  第一次在哪裡出現
[00:11:58.440 --> 00:12:01.400]  大家都已經很明白了
[00:12:01.400 --> 00:12:03.160]  神說有什麼
[00:12:03.160 --> 00:12:04.120]  有光
[00:12:04.120 --> 00:12:05.800]  就是有光
[00:12:05.800 --> 00:12:08.080]  這個光一直延續到什麼
[00:12:08.080 --> 00:12:10.440]  一直延續到最黑暗的時刻
[00:12:10.440 --> 00:12:12.720]  甚至在以色列最黑暗的時刻
[00:12:12.720 --> 00:12:14.400]  耶穌興起以賽瓦華
[00:12:14.400 --> 00:12:15.960]  興起發光
[00:12:15.960 --> 00:12:17.000]  然後說很多東西
[00:12:17.000 --> 00:12:20.120]  怎樣去照亮一群被露的以色列人
[00:12:20.120 --> 00:12:22.200]  他們生命當中好像被露一樣
[00:12:22.200 --> 00:12:23.320]  他們很疾苦
[00:12:23.320 --> 00:12:24.280]  很辛苦
[00:12:24.280 --> 00:12:26.280]  神怎樣去拯救他們
[00:12:26.280 --> 00:12:28.280]  然後我們發覺這個興起發光
[00:12:28.280 --> 00:12:30.800]  其實就是在耶穌基督的時候
[00:12:30.800 --> 00:12:32.560]  祂就是那個真光
[00:12:32.560 --> 00:12:34.760]  祂就是那顆明光
[00:12:34.760 --> 00:12:36.720]  後來這個光
[00:12:36.720 --> 00:12:38.280]  不單止在約翰福音
[00:12:38.280 --> 00:12:41.120]  在福音書裡面說很多
[00:12:41.120 --> 00:12:42.360]  去到最後那本書
[00:12:42.360 --> 00:12:43.920]  啟示錄
[00:12:43.920 --> 00:12:47.520]  最後一句話在啟示錄裡面說
[00:12:47.520 --> 00:12:49.240]  祂說
[00:12:49.240 --> 00:12:51.120]  不再有黑暗了
[00:12:51.120 --> 00:12:54.560]  他們也不需要燈光或者日光
[00:12:54.560 --> 00:12:59.360]  因為主神要光照他們
[00:12:59.360 --> 00:13:00.320]  就是說
[00:13:00.320 --> 00:13:01.960]  當我們在天堂的時候
[00:13:01.960 --> 00:13:03.440]  不需要再開燈了
[00:13:03.440 --> 00:13:07.040]  不需要再用LED之類
[00:13:07.040 --> 00:13:10.000]  因為神本身就是光
[00:13:10.000 --> 00:13:11.800]  祂就像太陽一樣
[00:13:11.800 --> 00:13:15.200]  祂有無數的能量去照亮你
[00:13:15.200 --> 00:13:16.480]  溫暖你
[00:13:16.480 --> 00:13:22.320]  這個就是神最後戰勝黑暗的事實
[00:13:22.320 --> 00:13:24.120]  所以聖經一直強調
[00:13:24.120 --> 00:13:27.160]  神的光是從頭到尾的
[00:13:27.160 --> 00:13:28.520]  你今天基督徒的生命
[00:13:28.520 --> 00:13:33.520]  我希望你都有神的光照亮著你
[00:13:33.520 --> 00:13:37.440]  你每一天都會有黑暗的機會
[00:13:37.440 --> 00:13:40.760]  你接下來的日子可能會有黑暗的層面
[00:13:40.760 --> 00:13:44.080]  但我希望你能夠在這個黑暗當中
[00:13:44.080 --> 00:13:47.640]  都明白神的光是何等的寶貴
[00:13:47.640 --> 00:13:49.840]  這個光和黑暗
[00:13:49.840 --> 00:13:52.120]  其實在約翰福音裡面
[00:13:52.120 --> 00:13:56.520]  是特別一個寫作的技巧也好
[00:13:56.520 --> 00:13:58.120]  強調也好
[00:13:58.120 --> 00:13:59.720]  在約翰福音第一章
[00:13:59.720 --> 00:14:03.600]  其實就說到這個光是怎樣的
[00:14:03.600 --> 00:14:05.320]  他說生命在他裡頭
[00:14:05.320 --> 00:14:07.480]  這生命就是人的光
[00:14:07.480 --> 00:14:08.840]  光照在黑暗裡
[00:14:08.840 --> 00:14:11.440]  黑暗卻不接受光
[00:14:11.440 --> 00:14:12.720]  不用等到第八章
[00:14:12.720 --> 00:14:15.680]  第一章約翰福音的第四代第五節
[00:14:15.680 --> 00:14:18.120]  已經說到這個光是怎樣的
[00:14:18.120 --> 00:14:20.920]  黑暗不能接受光
[00:14:20.920 --> 00:14:24.120]  黑暗和光明在約翰福音
[00:14:24.120 --> 00:14:28.160]  是一個很強烈的對比
[00:14:28.160 --> 00:14:30.120]  譬如你看到第三章
[00:14:30.120 --> 00:14:33.120]  尼哥底姆去問耶穌問題的時候
[00:14:33.120 --> 00:14:35.920]  最後他的結局是怎樣的
[00:14:35.920 --> 00:14:37.560]  他的結局就是很黑暗的
[00:14:37.560 --> 00:14:39.760]  沒有什麼描寫他就完了
[00:14:39.760 --> 00:14:41.200]  但你反而看第四章
[00:14:41.200 --> 00:14:42.800]  瑪麗亞婦人
[00:14:42.800 --> 00:14:45.200]  就是井水旁的婦人
[00:14:45.200 --> 00:14:47.200]  她最後的結局是怎樣的
[00:14:47.200 --> 00:14:48.800]  是很光芒的
[00:14:48.800 --> 00:14:51.880]  她四處跟人傳福音很喜悅
[00:14:51.880 --> 00:14:53.840]  所以這個光和黑暗的寫作
[00:14:53.840 --> 00:14:55.040]  就不是一句說話
[00:14:55.040 --> 00:14:56.720]  說這裡有光那裡有黑暗
[00:14:56.720 --> 00:14:58.640]  你看整個約翰福音的時候
[00:14:58.640 --> 00:15:02.760]  其實光明的對比是很清楚的
[00:15:02.760 --> 00:15:04.000]  哪一條是光明的路
[00:15:04.000 --> 00:15:06.720]  哪一條是黑暗的路
[00:15:06.720 --> 00:15:08.040]  這個光明和黑暗
[00:15:08.040 --> 00:15:11.160]  是我們生命當中很多的寫照
[00:15:11.160 --> 00:15:13.880]  人生有高高低低
[00:15:13.880 --> 00:15:15.760]  今天如果我問你
[00:15:15.760 --> 00:15:17.760]  你最光明的時候是什麼時候
[00:15:17.760 --> 00:15:20.440]  你人生最巔峰的時候是什麼時候
[00:15:20.440 --> 00:15:21.640]  你過去想想
[00:15:21.640 --> 00:15:23.040]  你過去人生我問你
[00:15:23.040 --> 00:15:24.560]  你最巔峰的時候是什麼時候
[00:15:24.560 --> 00:15:27.440]  最光芒的時候
[00:15:27.440 --> 00:15:29.040]  是不是曾經你可能拿過獎
[00:15:29.040 --> 00:15:33.520]  或者有些成績的時候是最光芒
[00:15:33.520 --> 00:15:37.040]  有沒有人覺得你現在就是人生巔峰
[00:15:37.040 --> 00:15:38.600]  最光芒的時刻呢
[00:15:38.600 --> 00:15:41.000]  有沒有
[00:15:41.000 --> 00:15:42.480]  沒有
[00:15:42.480 --> 00:15:43.600]  過去呢
[00:15:43.600 --> 00:15:45.000]  有沒有
[00:15:45.000 --> 00:15:46.440]  都沒有
[00:15:46.440 --> 00:15:47.480]  那我恭喜大家了
[00:15:47.480 --> 00:15:51.080]  你的將來一定是很光明的
[00:15:51.080 --> 00:15:52.560]  那我自己呢
[00:15:52.560 --> 00:15:56.080]  我都不算一把年紀
[00:15:56.080 --> 00:15:58.440]  但我都活了不少歲月
