
[00:00:00.000 --> 00:00:04.740]  今天我們要跟弟兄姊妹一同來交通的題目是
[00:02:27.740 --> 00:02:29.740]  的一個提醒
[00:02:29.740 --> 00:02:36.740]  他會做一個提醒
[00:02:36.740 --> 00:02:38.740]  所以前面的第一節呢
[00:02:38.740 --> 00:02:40.740]  就提醒了
[00:02:40.740 --> 00:02:42.740]  他說我的弟兄們
[00:02:42.740 --> 00:02:44.740]  不要多人做事物
[00:02:44.740 --> 00:02:48.740]  我們要守更重的判斷
[00:02:48.740 --> 00:02:50.740]  從這裏開始呢
[00:02:50.740 --> 00:02:53.740]  雅各要對想做老師的人
[00:02:53.740 --> 00:02:56.740]  能夠有些提醒
[00:02:56.740 --> 00:02:58.740]  有一個小故事說到
[00:02:58.740 --> 00:03:00.740]  在這個墓園裏頭
[00:03:00.740 --> 00:03:02.740]  在墓地裏頭
[00:03:02.740 --> 00:03:05.740]  看到有一個墓碑
[00:03:05.740 --> 00:03:07.740]  這個墓碑呢
[00:03:07.740 --> 00:03:10.740]  這裏的墓碑多半都是平的
[00:03:10.740 --> 00:03:12.740]  就跟地面一樣平的
[00:03:12.740 --> 00:03:16.740]  就看見有個墓碑上是寫了幾行字
[00:03:16.740 --> 00:03:18.740]  上面說呢
[00:03:18.740 --> 00:03:20.740]  他說這塊石頭
[00:03:20.740 --> 00:03:22.740]  這個墓碑下面
[00:03:22.740 --> 00:03:26.740]  有一堆泥土
[00:03:26.740 --> 00:03:29.740]  那麼躺過的是
[00:03:29.740 --> 00:03:33.740]  睡在底下的是一個某某女士
[00:03:33.740 --> 00:03:36.740]  某某女士
[00:03:36.740 --> 00:03:40.740]  在5月24日
[00:03:40.740 --> 00:03:45.740]  她開始勒住她的舌頭
[00:03:45.740 --> 00:03:49.740]  這個墓碑跟我們所看到的墓碑都不一樣
[00:03:49.740 --> 00:03:53.740]  就說這個太太或者這個女士呢
[00:03:53.740 --> 00:03:55.740]  就在5月24日那天呢
[00:03:55.740 --> 00:03:58.740]  開始勒住她的舌頭了
[00:03:58.740 --> 00:03:59.740]  那有人說呢
[00:03:59.740 --> 00:04:00.740]  太過晚了
[00:04:00.740 --> 00:04:03.740]  到這個時候纔開始勒住舌頭呢
[00:04:03.740 --> 00:04:05.740]  有點晚了
[00:04:05.740 --> 00:04:07.740]  意思就是
[00:04:07.740 --> 00:04:10.740]  他就是可能把這個女士
[00:04:10.740 --> 00:04:14.740]  這個過去的這種說法
[00:04:14.740 --> 00:04:16.740]  這個她的人
[00:04:16.740 --> 00:04:20.740]  做一些這個簡單的一個描述
[00:04:20.740 --> 00:04:23.740]  那這個就是也是對每一個
[00:04:23.740 --> 00:04:25.740]  對人的提醒
[00:04:25.740 --> 00:04:29.740]  就是意思不要等到進墳墓的時候
[00:04:29.740 --> 00:04:34.740]  纔開始來學習勒住自己的舌頭
[00:04:34.740 --> 00:04:38.740]  所以雅各寫這本雅各書的話
[00:04:38.740 --> 00:04:41.740]  他的雖然講的很多的
[00:04:41.740 --> 00:04:43.740]  好像很具體
[00:04:43.740 --> 00:04:46.740]  不像保羅講的那麼的高深
[00:04:46.740 --> 00:04:48.740]  他的意思就是要教
[00:04:48.740 --> 00:04:52.740]  每一個信徒能夠做一個完全人
[00:04:52.740 --> 00:04:55.740]  所以他從各方面來講到
[00:04:55.740 --> 00:04:58.740]  怎樣是能夠做一個完全人
[00:04:58.740 --> 00:05:00.740]  那麼在
[00:05:00.740 --> 00:05:03.740]  也在說做完全人
[00:05:03.740 --> 00:05:04.740]  從什麼時候
[00:05:04.740 --> 00:05:05.740]  從什麼地方開始呢
[00:05:05.740 --> 00:05:07.740]  要從言語來開始
[00:05:07.740 --> 00:05:09.740]  那你要做完全人
[00:05:09.740 --> 00:05:11.740]  怎麼樣開始
[00:05:11.740 --> 00:05:12.740]  要注意什麼呢
[00:05:12.740 --> 00:05:14.740]  要注意自己的言語
[00:05:14.740 --> 00:05:17.740]  說話要謹慎
[00:05:17.740 --> 00:05:22.740]  說話要合乎這個神的意思
[00:05:22.740 --> 00:05:24.740]  其實在雅各書裏頭
[00:05:24.740 --> 00:05:26.740]  很多地方都提到
[00:05:26.740 --> 00:05:28.740]  這個言語的重要
[00:05:28.740 --> 00:05:31.740]  他說在第一章就說
[00:05:31.740 --> 00:05:34.740]  你們要慢慢的說
[00:05:34.740 --> 00:05:36.740]  你要快快的聽
[00:05:36.740 --> 00:05:37.740]  慢慢的說
[00:05:37.740 --> 00:05:39.740]  慢慢的動怒
[00:05:39.740 --> 00:05:41.740]  意思就是慢慢的說呢
[00:05:41.740 --> 00:05:44.740]  不是教你講話很慢
[00:05:44.740 --> 00:05:46.740]  本來我們一分鐘可以講200個字
[00:05:46.740 --> 00:05:48.740]  那麼你講話慢一點
[00:05:48.740 --> 00:05:51.740]  一分鐘講100個字就可以了
[00:05:51.740 --> 00:05:53.740]  但不是速度的快慢
[00:05:53.740 --> 00:05:54.740]  慢慢的說就是
[00:05:54.740 --> 00:05:56.740]  你想一想你再說
[00:05:56.740 --> 00:05:57.740]  不要太過
[00:05:57.740 --> 00:05:59.740]  不經過大腦就隨便說話
[00:05:59.740 --> 00:06:01.740]  慢慢的說
[00:06:01.740 --> 00:06:04.740]  那麼到一章的後面說呢
[00:06:04.740 --> 00:06:07.740]  如果有人以爲自己是近淺的
[00:06:07.740 --> 00:06:12.740]  那麼就要勒住自己的舌頭
[00:06:12.740 --> 00:06:13.740]  不然的話
[00:06:13.740 --> 00:06:17.740]  你的近淺就是一個虛假的
[00:06:17.740 --> 00:06:19.740]  真的近淺的人
[00:06:19.740 --> 00:06:23.740]  就會管住他的舌頭
[00:06:23.740 --> 00:06:26.740]  所以到了這一章呢
[00:06:26.740 --> 00:06:29.740]  就是雅各在深入講到
[00:06:29.740 --> 00:06:32.740]  怎麼能夠控制自己的言語
[00:06:32.740 --> 00:06:35.740]  怎麼能夠勒住自己的舌頭
[00:06:35.740 --> 00:06:38.740]  這也是對想做老師的人
[00:06:38.740 --> 00:06:40.740]  這一個提醒
[00:06:40.740 --> 00:06:44.740]  我想也是對我們每一個基督徒
[00:06:44.740 --> 00:06:47.740]  一個提醒
[00:06:47.740 --> 00:06:49.740]  在第一節裏頭
[00:06:49.740 --> 00:06:51.740]  雅各就先說到
[00:06:51.740 --> 00:06:54.740]  不要多人做師父
[00:06:54.740 --> 00:06:56.740]  雅各的意思並不是說
[00:06:56.740 --> 00:07:00.740]  你不可以羨慕當教師的恩賜
[00:07:00.740 --> 00:07:04.740]  因爲神給基督徒的恩賜裏頭
[00:07:04.740 --> 00:07:08.740]  其中有個恩賜就是做教師
[00:07:08.740 --> 00:07:10.740]  就是教導人
[00:07:10.740 --> 00:07:13.740]  這個恩賜是可以羨慕的
[00:07:13.740 --> 00:07:14.740]  意思就是說
[00:07:14.740 --> 00:07:16.740]  不要多人做師父呢
[00:07:16.740 --> 00:07:19.740]  你就不要有這個嗜好
[00:07:19.740 --> 00:07:23.740]  就是說我就很想當老師
[00:07:23.740 --> 00:07:25.740]  想要去教導別人
[00:07:25.740 --> 00:07:29.740]  想要告訴別人你什麼地方錯了
[00:07:29.740 --> 00:07:35.740]  他說原來我們在許多事上都有過失
[00:07:35.740 --> 00:07:37.740]  我們都有很多錯
[00:07:37.740 --> 00:07:39.740]  那麼你要再去教導別人呢
[00:07:39.740 --> 00:07:42.740]  你要先衡量一下
[00:07:42.740 --> 00:07:44.740]  不要有這個愛好
[00:07:44.740 --> 00:07:47.740]  看見當別人的老師很好
[00:07:47.740 --> 00:07:51.740]  你也想去當老師
[00:07:51.740 --> 00:07:55.740]  所以這個就是對不要多人
[00:07:55.740 --> 00:07:58.740]  不要多人來做師父
[00:07:58.740 --> 00:08:01.740]  就對那些想當老師
[00:08:01.740 --> 00:08:04.740]  但是又不適合當老師的人
[00:08:04.740 --> 00:08:08.740]  這個是一個提醒
[00:08:08.740 --> 00:08:12.740]  因爲你要想教導人
[00:08:12.740 --> 00:08:15.740]  告訴別人你錯在什麼地方
[00:08:15.740 --> 00:08:18.740]  或者是要告訴別人
[00:08:18.740 --> 00:08:21.740]  你怎麼會受到苦難呢
[00:08:21.740 --> 00:08:24.740]  你的苦難是怎麼來的呢
[00:08:24.740 --> 00:08:28.740]  那麼你會要去指正別人
[00:08:28.740 --> 00:08:32.740]  那麼這個就是一個危險
[00:08:32.740 --> 00:08:38.740]  他說其實你自己也有很多的過失
[00:08:38.740 --> 00:08:41.740]  比如說有些弟兄姊妹病了
[00:08:41.740 --> 00:08:44.740]  那麼有一些好心的基督徒
[00:08:44.740 --> 00:08:46.740]  旁邊的弟兄姊妹就會說
[00:08:46.740 --> 00:08:48.740]  你要認罪
[00:08:48.740 --> 00:08:49.740]  你犯了罪了
[00:08:49.740 --> 00:08:51.740]  你認罪以後
[00:08:51.740 --> 00:08:53.740]  你的病就會好的
[00:08:53.740 --> 00:08:56.740]  他就想做這方面的老師
[00:08:56.740 --> 00:08:59.740]  告訴人怎麼能夠從病裏頭得到醫治
[00:08:59.740 --> 00:09:01.740]  其實是不是這樣呢
[00:09:01.740 --> 00:09:02.740]  其實不是這樣
[00:09:02.740 --> 00:09:05.740]  生病不單單是因爲犯罪
[00:09:05.740 --> 00:09:07.740]  你不犯罪也有生病的
[00:09:07.740 --> 00:09:10.740]  所以這個是想當老師的人呢
[00:09:10.740 --> 00:09:13.740]  他就按照自己的想法
[00:09:13.740 --> 00:09:15.740]  來指正別人
[00:09:15.740 --> 00:09:17.740]  來教導別人
[00:09:17.740 --> 00:09:21.740]  他說這樣的話是不好的
[00:09:21.740 --> 00:09:24.740]  你想在舊約裏頭
[00:09:24.740 --> 00:09:27.740]  約伯記也看到
[00:09:27.740 --> 00:09:30.740]  約伯他一夜之間
[00:09:30.740 --> 00:09:32.740]  短短几天之內
[00:09:32.740 --> 00:09:34.740]  就受到很大的損失
[00:09:34.740 --> 00:09:37.740]  他的兒女死了
[00:09:37.740 --> 00:09:39.740]  他的牛羊被搶走了
[00:09:39.740 --> 00:09:43.740]  他自己又生了病了
[00:09:43.740 --> 00:09:44.740]  幾天之內
[00:09:44.740 --> 00:09:46.740]  一兩天之內
[00:09:46.740 --> 00:09:49.740]  各樣的患難都來了
[00:09:49.740 --> 00:09:52.740]  這個時候他真是痛苦的時候
[00:09:52.740 --> 00:09:54.740]  他的三個朋友來了
[00:09:54.740 --> 00:09:55.740]  從遠方來
[00:09:55.740 --> 00:09:58.740]  知道約伯遭到的事情
[00:09:58.740 --> 00:10:00.740]  他們就來了
[00:10:00.740 --> 00:10:01.740]  來了以後
[00:10:01.740 --> 00:10:04.740]  大家相坐七天
[00:10:04.740 --> 00:10:05.740]  沒有說話
[00:10:05.740 --> 00:10:07.740]  到了以後就開始說話了
[00:10:07.740 --> 00:10:10.740]  三個朋友就開始責備約伯
[00:10:10.740 --> 00:10:12.740]  一定是你犯了罪
[00:10:12.740 --> 00:10:14.740]  雖然你平時看得挺好
[00:10:14.740 --> 00:10:15.740]  可是你呢
[00:10:15.740 --> 00:10:16.740]  有隱藏
[00:10:16.740 --> 00:10:18.740]  沒有顯現的罪
[00:10:18.740 --> 00:10:19.740]  但是神知道
[00:10:19.740 --> 00:10:21.740]  所以你這些苦難
[00:10:21.740 --> 00:10:23.740]  都是因爲你犯罪而得到的
[00:10:23.740 --> 00:10:25.740]  所以你要認罪啊
[00:10:25.740 --> 00:10:26.740]  你要悔改啊
[00:10:26.740 --> 00:10:27.740]  這越說的話
[00:10:27.740 --> 00:10:29.740]  在約伯裏頭越是不服
[00:10:29.740 --> 00:10:30.740]  越是不平安
[00:10:30.740 --> 00:10:33.740]  所以約伯就咒誅自己的僧人
[00:10:33.740 --> 00:10:35.740]  爲什麼我們要生下來呢
[00:10:35.740 --> 00:10:37.740]  爲什麼我的母親要把我生下來呢
[00:10:37.740 --> 00:10:40.740]  那我死在胎裏頭不是挺好嗎
[00:10:40.740 --> 00:10:44.740]  何必到世上來受這麼多苦難呢
[00:10:44.740 --> 00:10:45.740]  所以這個三個朋友
[00:10:45.740 --> 00:10:48.740]  不但沒有安慰約伯
[00:10:48.740 --> 00:10:52.740]  反倒使得約伯心裏頭更加痛苦
[00:10:52.740 --> 00:10:53.740]  我們常說的
[00:10:53.740 --> 00:10:56.740]  在他的傷口上還擦上鹽
[00:10:56.740 --> 00:10:58.740]  本來已經是傷口了
[00:10:58.740 --> 00:10:59.740]  已經很痛了
[00:10:59.740 --> 00:11:00.740]  他們這個這種
[00:11:00.740 --> 00:11:02.740]  當老師這種話的話
[00:11:02.740 --> 00:11:05.740]  那使得約伯更加痛苦
[00:11:05.740 --> 00:11:10.740]  最後神來遮蔽這三個朋友
[00:11:10.740 --> 00:11:12.740]  他說你們議論我
[00:11:12.740 --> 00:11:14.740]  還不如約伯呢
[00:11:14.740 --> 00:11:17.740]  約伯認識的比你還清楚
[00:11:17.740 --> 00:11:19.740]  你們就不認識神
[00:11:19.740 --> 00:11:24.740]  爲什麼要讓約伯受到這些苦難
[00:11:24.740 --> 00:11:26.740]  那麼這個三個朋友
[00:11:26.740 --> 00:11:29.740]  可能也是表現出
[00:11:29.740 --> 00:11:33.740]  他們想告訴約伯你有什麼錯
[00:11:33.740 --> 00:11:36.740]  告訴約伯你的苦難怎麼來的
[00:11:36.740 --> 00:11:38.740]  但是他們所說的
[00:11:38.740 --> 00:11:41.740]  不是和虎生的意思
[00:11:41.740 --> 00:11:44.740]  所以在這裏呢
[00:11:44.740 --> 00:11:51.740]  雅各就要警告那些想做教師的人
[00:11:51.740 --> 00:11:58.740]  爲什麼要警告這些想做教師的人呢
[00:11:58.740 --> 00:12:01.740]  因爲這個痛苦啊
[00:12:01.740 --> 00:12:05.740]  這個世界上我們所遇到的苦難
[00:12:05.740 --> 00:12:09.740]  實在是一個奧祕
[00:12:09.740 --> 00:12:12.740]  你不能說凡是遇到災難
[00:12:12.740 --> 00:12:15.740]  就是受到神的刑罰
[00:12:15.740 --> 00:12:18.740]  有的災難是神讓他受到刑罰
[00:12:18.740 --> 00:12:23.740]  有些很好的人他也受苦
[00:12:23.740 --> 00:12:25.740]  那麼他也會得癌症
[00:12:25.740 --> 00:12:28.740]  也會遇到車禍
[00:12:28.740 --> 00:12:32.740]  你不能說遇到車禍的人都是壞人
[00:12:32.740 --> 00:12:34.740]  好人也遇到車禍的
[00:12:34.740 --> 00:12:37.740]  痛苦是一個奧祕
[00:12:37.740 --> 00:12:40.740]  C.S. Lewis
[00:12:40.740 --> 00:12:42.740]  他就寫了一本書
[00:12:42.740 --> 00:12:45.740]  講了痛苦的奧祕
[00:12:45.740 --> 00:12:48.740]  但他講的很廣泛
[00:12:48.740 --> 00:12:52.740]  痛苦有多種方面的原因
[00:12:52.740 --> 00:12:54.740]  實在是個奧祕
[00:12:54.740 --> 00:12:58.740]  所以不能從受的痛苦來判斷一個人
[00:12:58.740 --> 00:13:01.740]  你是怎麼樣一個人
[00:13:01.740 --> 00:13:03.740]  這個是一個奧祕
[00:13:03.740 --> 00:13:05.740]  那麼怎麼能夠明白這個奧祕呢
[00:13:05.740 --> 00:13:07.740]  你要有神的啓示
[00:13:07.740 --> 00:13:09.740]  要神的啓示
[00:13:09.740 --> 00:13:13.740]  來從聖經的話來認識
[00:13:13.740 --> 00:13:19.740]  你才能夠來明白這個痛苦
[00:13:19.740 --> 00:13:25.740]  你要想幫助人來解脫這個苦難痛苦
[00:13:25.740 --> 00:13:27.740]  但是你缺乏真理
[00:13:27.740 --> 00:13:31.740]  你沒有從聖經的真理全面來認識
[00:13:31.740 --> 00:13:34.740]  那這會呢越幫越忙
[00:13:34.740 --> 00:13:36.740]  本來人家可能還沒有這麼傷心的
[00:13:36.740 --> 00:13:38.740]  給你這麼一說的話
[00:13:38.740 --> 00:13:41.740]  可能他更加難過了
[00:13:41.740 --> 00:13:43.740]  所以雅各要警告
[00:13:43.740 --> 00:13:47.740]  你不要把這個痛苦隨隨便便這麼個解釋
[00:13:47.740 --> 00:13:49.740]  按照世界的人的解釋
[00:13:49.740 --> 00:13:52.740]  善有善報 惡有惡報
[00:13:52.740 --> 00:13:54.740]  現在你的被受報呢
[00:13:54.740 --> 00:13:56.740]  就是因爲你作惡了
[00:13:56.740 --> 00:14:00.740]  這種說法呢都不是合乎聖經的真理
[00:14:00.740 --> 00:14:01.740]  第二個呢
[00:14:01.740 --> 00:14:04.740]  爲什麼不要要警告這些人呢
[00:14:04.740 --> 00:14:07.740]  他說你不要有虛榮心
[00:14:07.740 --> 00:14:09.740]  爲了自己的好處
[00:14:09.740 --> 00:14:11.740]  要叫人來跟從你
[00:14:11.740 --> 00:14:14.740]  在《史圖行傳》裏頭也提過
[00:14:14.740 --> 00:14:23.740]  這個保羅對這個已佛所長老的講話
[00:14:23.740 --> 00:14:26.740]  他說在幕後的日子
[00:14:26.740 --> 00:14:31.740]  有一些假教師假先知會起來
[00:14:31.740 --> 00:14:37.740]  他們會說一些不好的話
[00:14:37.740 --> 00:14:40.740]  然後會引誘人來跟從他
[00:14:40.740 --> 00:14:42.740]  所以這個假教師
[00:14:42.740 --> 00:14:45.740]  這個人呢就是爲了要叫自己
[00:14:45.740 --> 00:14:47.740]  爲了自己的好處
[00:14:47.740 --> 00:14:48.740]  要叫人來跟隨
[00:14:48.740 --> 00:14:51.740]  所以雅各要警告這些人
[00:14:51.740 --> 00:14:54.740]  不要爲了自己的好處
[00:14:54.740 --> 00:14:56.740]  爲了叫人跟從
[00:14:56.740 --> 00:15:00.740]  而隨隨便便就想做一個教導人的人
[00:15:00.740 --> 00:15:02.740]  第三
[00:15:02.740 --> 00:15:04.740]  這些假教師裏頭
[00:15:04.740 --> 00:15:07.740]  有很多人是傳猶太教的
[00:15:07.740 --> 00:15:10.740]  他們只是認識
[00:15:10.740 --> 00:15:12.740]  知道舊約的話
[00:15:12.740 --> 00:15:14.740]  知道舊約的律法
[00:15:14.740 --> 00:15:17.740]  就要叫人來依靠律法
[00:15:17.740 --> 00:15:19.740]  他要做領路人
[00:15:19.740 --> 00:15:23.740]  他要帶領這些人來認識神
[00:15:23.740 --> 00:15:27.740]  他要自己以爲有亮光
[00:15:27.740 --> 00:15:29.740]  能夠懂得比別人多些
[00:15:29.740 --> 00:15:31.740]  所以他就要想做老師
[00:15:31.740 --> 00:15:36.740]  那麼這個也需要警告的
[00:15:36.740 --> 00:15:39.740]  第四個就是說師父呢
[00:15:39.740 --> 00:15:44.740]  要受更重的審判
[00:15:44.740 --> 00:15:47.740]  他說不要多人做師父
[00:15:47.740 --> 00:15:52.740]  因爲曉得我們要受更重的判斷
[00:15:52.740 --> 00:15:54.740]  判斷就是審判
[00:15:54.740 --> 00:15:55.740]  你要做老師
[00:15:55.740 --> 00:15:57.740]  你說我懂得多
[00:15:57.740 --> 00:15:59.740]  那麼神就要問你
[00:15:59.740 --> 00:16:00.740]  既然你懂得多
[00:16:00.740 --> 00:16:03.740]  你自己爲什麼沒有去做呢
[00:16:03.740 --> 00:16:05.740]  你知道了應該做
[00:16:05.740 --> 00:16:06.740]  但是你不去做
[00:16:06.740 --> 00:16:09.740]  那麼就要多受折打
[00:16:09.740 --> 00:16:13.740]  因爲耶穌也告訴門徒說
[00:16:13.740 --> 00:16:17.740]  多給誰就向誰多要
[00:16:17.740 --> 00:16:20.740]  多託誰就向誰多要
[00:16:20.740 --> 00:16:22.740]  你做老師
[00:16:22.740 --> 00:16:24.740]  認爲我懂得比別人多
[00:16:24.740 --> 00:16:26.740]  那麼神就要問你了
[00:16:26.740 --> 00:16:28.740]  到底你自己做什麼樣
[00:16:28.740 --> 00:16:31.740]  如果你沒有做到的話
[00:16:31.740 --> 00:16:35.740]  那你所說的就定了你自己的罪了
[00:16:35.740 --> 00:16:40.740]  所以雅各要警告這些想做老師的人
[00:16:40.740 --> 00:16:44.740]  我想也是對我們也是個警告
[00:16:44.740 --> 00:16:53.740]  其實我們覺得做老師的話
[00:16:53.740 --> 00:16:55.740]  也不是很容易
[00:16:55.740 --> 00:16:57.740]  因爲如果你一個人
[00:16:57.740 --> 00:16:58.740]  一個基督徒
[00:16:58.740 --> 00:17:01.740]  他只有口才很好
[00:17:01.740 --> 00:17:03.740]  他能說味道
[00:17:03.740 --> 00:17:07.740]  但是確實沒有真理
[00:17:07.740 --> 00:17:09.740]  來裝備他的頭腦
[00:17:09.740 --> 00:17:13.740]  他的性情也不夠盡全
[00:17:13.740 --> 00:17:16.740]  他的生活也不聖潔
[00:17:16.740 --> 00:17:19.740]  那麼他就儘管口才很好
[00:17:19.740 --> 00:17:22.740]  他也不能夠成就神的旨意
[00:17:22.740 --> 00:17:25.740]  所以在這裏我們看到
[00:17:25.740 --> 00:17:30.740]  做師父是一件很嚴肅的事情
[00:17:30.740 --> 00:17:33.740]  是一個責任很大的事情
[00:17:33.740 --> 00:17:35.740]  不是口才
[00:17:35.740 --> 00:17:37.740]  當然有口才更好
[00:17:37.740 --> 00:17:40.740]  就是口纔不是唯一的條件
[00:17:40.740 --> 00:17:44.740]  而是你一個人的存心怎麼樣
[00:17:44.740 --> 00:17:46.740]  你的動機怎麼樣
[00:17:46.740 --> 00:17:50.740]  你是爲了自己呢
[00:17:50.740 --> 00:17:53.740]  還是爲了被神所使用
[00:17:53.740 --> 00:17:56.740]  你是爲了叫別人得到益處呢
[00:17:56.740 --> 00:17:59.740]  還是爲了自己得到益處呢
[00:17:59.740 --> 00:18:02.740]  所以你的動機很要緊
[00:18:02.740 --> 00:18:06.740]  你爲什麼要來做師父
[00:18:06.740 --> 00:18:09.740]  那就是你要看你有個正確的動機
[00:18:09.740 --> 00:18:14.740]  而且你還得有裝備自己
[00:18:14.740 --> 00:18:17.740]  因爲你要是你做個師父
[00:18:17.740 --> 00:18:19.740]  你領錯了路
[00:18:19.740 --> 00:18:21.740]  不是你一個人的問題
[00:18:21.740 --> 00:18:25.740]  是很多人跟着你受苦
[00:18:25.740 --> 00:18:27.740]  你看見這異端
[00:18:27.740 --> 00:18:29.740]  這異端的創始者
[00:18:29.740 --> 00:18:31.740]  創辦人
[00:18:31.740 --> 00:18:33.740]  一個人錯了
[00:18:33.740 --> 00:18:35.740]  弄得很多人
[00:18:35.740 --> 00:18:37.740]  幾千人幾萬人
[00:18:37.740 --> 00:18:39.740]  甚至幾百萬人
[00:18:39.740 --> 00:18:42.740]  都跟着他走這條錯路
[00:18:42.740 --> 00:18:45.740]  所以這個非常的危險
[00:18:45.740 --> 00:18:46.740]  而且你做
[00:18:46.740 --> 00:18:48.740]  要想做教師
[00:18:48.740 --> 00:18:50.740]  做師父的話
[00:18:50.740 --> 00:18:54.740]  你還得有個謙卑的心態
[00:18:54.740 --> 00:18:57.740]  如果你沒有個謙卑的心態
[00:18:57.740 --> 00:19:00.740]  覺得我所說的就是絕對真理
[00:19:00.740 --> 00:19:02.740]  我所說的就是對的
[00:19:02.740 --> 00:19:04.740]  就沒有看到
[00:19:04.740 --> 00:19:06.740]  自己還有看不到的地方
[00:19:06.740 --> 00:19:09.740]  自己還有盲點
[00:19:09.740 --> 00:19:11.740]  所以要有個謙卑的
[00:19:11.740 --> 00:19:12.740]  就是承認自己
[00:19:12.740 --> 00:19:14.740]  我自己所知道的
[00:19:14.740 --> 00:19:17.740]  還是有很多我還不知道
[00:19:17.740 --> 00:19:19.740]  我知道的還不夠
[00:19:19.740 --> 00:19:22.740]  那麼就是聽別人的
[00:19:22.740 --> 00:19:24.740]  別人指出你有錯的話
[00:19:24.740 --> 00:19:26.740]  他能夠虛心的接受
[00:19:26.740 --> 00:19:28.740]  那得有這樣的
[00:19:28.740 --> 00:19:30.740]  你才能做別人的師父
[00:19:30.740 --> 00:19:34.740]  不要堅持自己的意見
[00:19:34.740 --> 00:19:37.740]  而且能夠自己能夠花時間
[00:19:37.740 --> 00:19:40.740]  能夠勤奮的來學習
[00:19:40.740 --> 00:19:42.740]  能夠盡錢
[00:19:42.740 --> 00:19:46.740]  這樣的話神才能使用
[00:19:46.740 --> 00:19:50.740]  叫人因着他的話得到幫助
[00:19:50.740 --> 00:19:54.740]  所以不是教師師父
[00:19:54.740 --> 00:19:58.740]  教導人不是單單口才的問題
[00:19:58.740 --> 00:20:01.740]  更重要的就是人
[00:20:01.740 --> 00:20:06.740]  人比你的口才還要重要得多
[00:20:06.740 --> 00:20:12.740]  然後雅各就要開始說到
[00:20:12.740 --> 00:20:15.740]  這個重要的事情了
[00:20:15.740 --> 00:20:17.740]  不要多能做師父
[00:20:17.740 --> 00:20:19.740]  那麼你現在怎麼辦呢
[00:20:19.740 --> 00:20:23.740]  他說如果你能夠勒住舌頭
[00:20:23.740 --> 00:20:26.740]  就能夠控制全身
[00:20:26.740 --> 00:20:30.740]  他就是一個完全人了
[00:20:30.740 --> 00:20:33.740]  他說若有人在話語上沒有過失
