
[00:00:00.000 --> 00:00:03.580]  各位靈姐妹平安 我是劉少康牧師
[00:01:49.480 --> 00:01:53.280]  所有的資訊、所有的啟示
[00:01:53.280 --> 00:01:57.080]  其實都是從神而來的
[00:01:57.080 --> 00:02:01.520]  而且是將一個必要快成的事
[00:02:01.520 --> 00:02:05.320]  啟示錄給我們有一個Tone
[00:02:05.320 --> 00:02:10.900]  有一個語氣、有一個情調
[00:02:10.900 --> 00:02:12.720]  就是Urgency
[00:02:12.720 --> 00:02:13.880]  很迫切的
[00:02:13.880 --> 00:02:15.280]  如果我跟你講一樣東西
[00:02:15.280 --> 00:02:16.680]  喂!這個東西很重要的
[00:02:16.680 --> 00:02:17.980]  這個東西很急的
[00:02:17.980 --> 00:02:20.900]  你就會聽到我的語氣不同了
[00:02:20.900 --> 00:02:22.980]  我的感情不同了
[00:02:22.980 --> 00:02:25.200]  我很緊張、我很肉緊
[00:02:25.200 --> 00:02:27.060]  我希望你明白
[00:02:27.060 --> 00:02:29.540]  所以各位請你感受到
[00:02:29.540 --> 00:02:33.400]  當一位年紀已經很大的使徒一孩
[00:02:33.400 --> 00:02:37.280]  他被流放到一個荒島上面
[00:02:37.280 --> 00:02:39.240]  拔摩海島上面
[00:02:39.240 --> 00:02:44.680]  他就聽見、看見神給他的一個意象
[00:02:44.680 --> 00:02:46.840]  神好像開了他的眼
[00:02:46.840 --> 00:02:49.160]  將這個幕打開了
[00:02:49.160 --> 00:02:52.840]  就將很多的啟示告訴他
[00:02:52.840 --> 00:02:56.200]  所以他要將快要必成的事
[00:02:56.200 --> 00:02:57.700]  告訴我們
[00:02:57.700 --> 00:02:59.120]  是很緊張的
[00:02:59.120 --> 00:03:00.800]  很情詞迫切的
[00:03:00.800 --> 00:03:02.320]  很Urgent的
[00:03:02.320 --> 00:03:03.940]  很緊急的
[00:03:03.940 --> 00:03:05.740]  希望我們聽到
[00:03:05.740 --> 00:03:10.120]  希望我們又期盼耶穌基督再回來
[00:03:10.120 --> 00:03:13.480]  是賜給他的重瀑人的
[00:03:13.480 --> 00:03:15.920]  就差遣他的使者
[00:03:15.920 --> 00:03:19.160]  所以天使就是那個傳遞的人
[00:03:19.160 --> 00:03:24.220]  來去曉喻他的瀑人約翰
[00:03:24.220 --> 00:03:26.720]  曉喻這個字的意思
[00:03:26.720 --> 00:03:29.480]  就有默示的意思
[00:03:29.480 --> 00:03:34.540]  聖經都是神所默示的
[00:03:34.540 --> 00:03:37.060]  在原本神的默示裏面
[00:03:37.060 --> 00:03:39.460]  就是神的呼氣
[00:03:39.460 --> 00:03:41.540]  神呼出他的氣
[00:03:41.540 --> 00:03:44.640]  就向我們來默示
[00:03:44.640 --> 00:03:48.980]  「瀑人」這個字也有奴隸的意思
[00:03:48.980 --> 00:03:52.520]  是一個完全聽命於主人
[00:03:52.520 --> 00:03:56.400]  因為奴隸沒有自己的意志
[00:03:56.400 --> 00:03:57.840]  主人叫他做甚麼
[00:03:57.840 --> 00:03:58.920]  他就做甚麼
[00:03:58.920 --> 00:04:00.780]  主人殺了他也可以
[00:04:00.780 --> 00:04:02.480]  主人放了他也可以
[00:04:02.480 --> 00:04:04.980]  主人賣給別人也可以
[00:04:04.980 --> 00:04:06.760]  所以一切的主權
[00:04:06.760 --> 00:04:11.360]  都掌握在主人的手上
[00:04:11.360 --> 00:04:14.620]  然後就將神的道
[00:04:14.620 --> 00:04:17.980]  耶穌基督
[00:04:17.980 --> 00:04:23.660]  和那些聽見耶穌基督的見證
[00:04:23.660 --> 00:04:27.100]  凡自己所看見的
[00:04:27.100 --> 00:04:29.500]  他都證明出來
[00:04:29.500 --> 00:04:34.260]  第二節這裡有三樣東西
[00:04:34.260 --> 00:04:39.680]  第一就是神的道
[00:04:39.680 --> 00:04:41.720]  這個是很重要的
[00:04:41.720 --> 00:04:45.460]  《聖卷啟示錄》是有關神的道
[00:04:45.460 --> 00:04:49.880]  第二就是耶穌基督的見證
[00:04:49.880 --> 00:04:52.460]  祂怎樣見證出來
[00:04:52.460 --> 00:04:54.660]  耶穌基督的見證
[00:04:54.660 --> 00:04:56.120]  然後第三
[00:04:56.120 --> 00:05:00.700]  就是約翰將他自己所看見的
[00:05:00.700 --> 00:05:02.940]  都證明出來
[00:05:02.940 --> 00:05:05.520]  這個就是《聖卷啟示錄》的內容
[00:05:05.520 --> 00:05:07.200]  第一是神的道
[00:05:07.200 --> 00:05:10.420]  第二就是耶穌基督的見證
[00:05:10.420 --> 00:05:13.900]  第三就是約翰他眼所見的
[00:05:13.900 --> 00:05:16.900]  都寫在《聖卷啟示錄》裡面
[00:05:16.900 --> 00:05:19.780]  然後第三節就是說
[00:05:19.780 --> 00:05:22.680]  念者書上預言的
[00:05:22.680 --> 00:05:24.880]  聽者書上預言的
[00:05:24.880 --> 00:05:26.780]  要遵行的人
[00:05:26.780 --> 00:05:29.380]  你都有福
[00:05:29.380 --> 00:05:32.760]  所有這樣你去讀
[00:05:32.760 --> 00:05:33.900]  你去聽
[00:05:33.900 --> 00:05:35.940]  你去遵行的人就有福
[00:05:35.940 --> 00:05:37.560]  三部曲
[00:05:37.560 --> 00:05:41.760]  第一 你要去讀
[00:05:41.760 --> 00:05:43.080]  Read
[00:05:43.080 --> 00:05:45.420]  第二 你要去聽
[00:05:45.420 --> 00:05:46.320]  Hear
[00:05:46.320 --> 00:05:48.420]  第三 你要去做
[00:05:48.420 --> 00:05:50.640]  Doer 或者 Keeper
[00:05:50.640 --> 00:05:52.480]  所以我看過
[00:05:52.480 --> 00:05:55.640]  今天有很多人讀一個博士學位
[00:05:55.640 --> 00:05:57.980]  就叫做PhD
[00:05:57.980 --> 00:06:02.260]  但是這裡就是RHD
[00:06:02.260 --> 00:06:03.640]  Read
[00:06:03.640 --> 00:06:04.640]  Hear
[00:06:04.640 --> 00:06:06.220]  and Doer
[00:06:06.220 --> 00:06:10.220]  你就是一個蒙福的人
[00:06:10.220 --> 00:06:12.300]  求天父幫助我們
[00:06:12.300 --> 00:06:15.300]  都成為一個蒙福的人
[00:06:15.300 --> 00:06:17.220]  因為我們喜愛這卷書
[00:06:17.220 --> 00:06:19.160]  我們去讀這卷書
[00:06:19.160 --> 00:06:24.140]  我們要切實地去遵行這卷書
[00:06:24.140 --> 00:06:27.280]  然後第四節說
[00:06:27.280 --> 00:06:34.160]  約翰是寫信給亞西亞的七個教會
[00:06:34.160 --> 00:06:41.080]  但願從那色在、金在、以後永在的神
[00:06:41.080 --> 00:06:45.560]  和祂寶座前面的七靈
[00:06:45.560 --> 00:06:48.840]  並那誠實作見證的
[00:06:48.840 --> 00:06:52.080]  從死裡首先復活
[00:06:52.080 --> 00:06:56.680]  為世上君王元首的耶穌基督
[00:06:56.680 --> 00:07:02.000]  有恩惠、平安歸於你們
[00:07:02.000 --> 00:07:05.860]  祂愛我們用祂自己的血
[00:07:05.860 --> 00:07:10.240]  使我們脫離罪惡
[00:07:10.240 --> 00:07:12.120]  各位弟兄姊妹
[00:07:12.120 --> 00:07:17.540]  這裡就有點像在新約裡面其他的書信
[00:07:17.540 --> 00:07:23.700]  無論是保羅、約翰或者彼得的書信的一個格式
[00:07:23.700 --> 00:07:27.380]  啟示錄有收信的對象
[00:07:27.380 --> 00:07:29.760]  有讀這卷書的對象
[00:07:29.760 --> 00:07:35.200]  寫給亞西亞有七間的教會
[00:07:35.200 --> 00:07:37.440]  在第一次出現的時候
[00:07:37.440 --> 00:07:42.560]  還沒有提到這七間教會的名字
[00:07:42.560 --> 00:07:48.680]  但在下面就會繼續提到這七間的教會
[00:07:48.680 --> 00:07:55.440]  就從那位色在、金在、以後永在的神
[00:07:55.440 --> 00:07:59.680]  我們經常說色在就是yesterday
[00:07:59.680 --> 00:08:01.780]  金在就是today
[00:08:01.780 --> 00:08:04.620]  以後永在就是forever
[00:08:04.620 --> 00:08:08.360]  yesterday, today and forever
[00:08:08.360 --> 00:08:15.240]  昨日、今日一直到永遠都不改變的神
[00:08:15.240 --> 00:08:20.580]  這個就是聖經裡面給我們很重要的訊息
[00:08:20.580 --> 00:08:24.060]  我們的神祂是掌管歷史的神
[00:08:24.060 --> 00:08:28.860]  在神體內千年如已過的昨日
[00:08:28.860 --> 00:08:32.400]  神又看一年好像千年一樣
[00:08:32.400 --> 00:08:35.680]  在神來講沒有時間這個觀念
[00:08:35.680 --> 00:08:39.960]  因為我們人就受時間性的限制
[00:08:39.960 --> 00:08:45.680]  但在神裡面是沒有時間的概念的
[00:08:45.680 --> 00:08:50.100]  祂是昨日在、今日在、明日在
[00:08:50.100 --> 00:08:56.100]  以後永遠祂都繼續在那位神
[00:08:56.100 --> 00:08:58.460]  然後下面繼續說
[00:08:58.460 --> 00:09:02.940]  在祂的寶座面前有七靈
[00:09:02.940 --> 00:09:06.020]  神是坐在寶座上面的
[00:09:06.020 --> 00:09:08.900]  不單止有七間教會
[00:09:08.900 --> 00:09:11.760]  也都有七個靈
[00:09:11.760 --> 00:09:14.860]  並那誠實作見證的
[00:09:14.860 --> 00:09:17.600]  從死裡首先復活
[00:09:17.600 --> 00:09:22.320]  為世上君王元首的耶穌基督
[00:09:22.320 --> 00:09:25.520]  這裡就開始提到那個主角
[00:09:25.520 --> 00:09:29.580]  因為這本書是關於耶穌基督的啟示
[00:09:29.580 --> 00:09:32.960]  是由耶穌基督而來的啟示
[00:09:32.960 --> 00:09:37.360]  所以啟示錄裡面有一個很重要很重要的主角
[00:09:37.360 --> 00:09:39.100]  就是耶穌基督
[00:09:39.100 --> 00:09:44.660]  這裡都給耶穌基督幾個很特別的名稱
[00:09:44.660 --> 00:09:49.200]  第一就是誠實作見證
[00:09:49.200 --> 00:09:51.080]  祂是誠實作見證
[00:09:51.080 --> 00:09:56.960]  第二,祂是從死裡首先復活的
[00:09:56.960 --> 00:10:00.200]  祂是那位很特別
[00:10:00.200 --> 00:10:03.360]  首先戰勝了死亡
[00:10:03.360 --> 00:10:04.900]  從死裡復活
[00:10:04.900 --> 00:10:08.420]  你說不是耶穌基督在世的時候
[00:10:08.420 --> 00:10:11.080]  祂都叫過一些人復活的
[00:10:11.080 --> 00:10:14.340]  好像很出名的就是拉撒路
[00:10:14.340 --> 00:10:17.300]  但是拉撒路後來都死了
[00:10:17.300 --> 00:10:21.240]  唯有一位祂是死而復活
[00:10:21.240 --> 00:10:22.740]  就是耶穌基督
[00:10:22.740 --> 00:10:26.780]  祂以後不會再面對死亡
[00:10:26.780 --> 00:10:30.640]  死亡的獨勾不能勝過祂
[00:10:30.640 --> 00:10:34.440]  所以第一個宣告戰勝死亡的
[00:10:34.440 --> 00:10:37.880]  就是這位至高的主耶穌基督
[00:10:37.880 --> 00:10:40.300]  祂是三位一體的神
[00:10:40.300 --> 00:10:44.820]  祂打敗了死亡陰間的權勢
[00:10:44.820 --> 00:10:46.540]  打敗了撒旦
[00:10:46.540 --> 00:10:48.160]  祂要得勝
[00:10:48.160 --> 00:10:51.340]  祂從死裡首先復活
[00:10:51.340 --> 00:10:57.920]  然後祂是世上的君王元首
[00:10:57.920 --> 00:10:59.640]  祂是King
[00:10:59.640 --> 00:11:01.320]  King of King
[00:11:01.320 --> 00:11:03.480]  很多人都很喜歡聽
[00:11:03.480 --> 00:11:10.020]  Handel、韓德爾的《尼塞亞》這首神曲
[00:11:10.020 --> 00:11:12.440]  最後有《Hallelujah》
[00:11:12.440 --> 00:11:15.440]  《Hallelujah》大合唱
[00:11:15.440 --> 00:11:19.800]  King of Kings and Lord of Lords
[00:11:19.800 --> 00:11:22.080]  就是萬王之王
[00:11:22.080 --> 00:11:23.800]  萬主之主
[00:11:23.800 --> 00:11:28.320]  祂是世上的君王元首的耶穌基督
[00:11:28.320 --> 00:11:30.320]  我也很想邀請各位
[00:11:30.320 --> 00:11:32.520]  當你讀啟示錄的時候
[00:11:32.520 --> 00:11:36.620]  你要特別有關耶穌基督的稱呼
[00:11:36.620 --> 00:11:38.620]  是非常多的
[00:11:38.620 --> 00:11:45.700]  應該超過二十多個不同有關耶穌基督的稱呼
[00:11:45.700 --> 00:11:48.420]  每一個都是這麼寶貴的
[00:11:48.420 --> 00:11:50.680]  每一個都這麼獨特的
[00:11:50.680 --> 00:11:55.020]  每一個都是將耶穌很豐富的面
[00:11:55.020 --> 00:11:57.240]  來表達出來
[00:11:57.240 --> 00:11:59.240]  當你越讀的時候
[00:11:59.240 --> 00:12:03.540]  就越了解這位聖子耶穌基督
[00:12:03.540 --> 00:12:09.300]  祂性格的豐富、祂的位格的豐富
[00:12:09.300 --> 00:12:13.520]  我們就更加尊崇、更加愛耶穌
[00:12:13.520 --> 00:12:15.820]  當你提起耶穌是光
[00:12:15.820 --> 00:12:17.820]  祂光照我的黑暗
[00:12:17.820 --> 00:12:20.580]  當你提到耶穌是生命的活水
[00:12:20.580 --> 00:12:23.740]  祂解我的渴
[00:12:23.740 --> 00:12:26.060]  耶穌基督是生命的糧
[00:12:26.060 --> 00:12:28.460]  祂叫我們裡面得飽
[00:12:28.460 --> 00:12:30.220]  耶穌基督是牧者
[00:12:30.220 --> 00:12:32.460]  耶和華是我的牧者
[00:12:32.460 --> 00:12:33.580]  我必不自禁
[00:12:33.580 --> 00:12:36.260]  所以當你每一次想起祂的名字的時候
[00:12:36.260 --> 00:12:40.020]  你就想起祂哪方面能夠幫助我們
[00:12:40.020 --> 00:12:46.100]  祂哪方面成為我們的一個看顧者、引導者、帶路者
[00:12:46.100 --> 00:12:47.540]  祂保護我們
[00:12:47.540 --> 00:12:48.820]  祂安慰我們
[00:12:48.820 --> 00:12:50.300]  祂與我們同行
[00:12:50.300 --> 00:12:51.540]  祂引導我們
[00:12:51.540 --> 00:12:54.020]  祂指引我們走前面的路
[00:12:54.020 --> 00:12:56.940]  所以不同耶穌的名字
[00:12:56.940 --> 00:13:01.700]  是豐富了我們與主之間的關係
[00:13:01.700 --> 00:13:02.900]  所以各位
[00:13:02.900 --> 00:13:05.740]  你要好好地讀聖經
[00:13:05.740 --> 00:13:10.020]  好好地讓你與主之間的關係
[00:13:10.020 --> 00:13:13.300]  可以不斷地更新
[00:13:13.300 --> 00:13:15.620]  不斷地更親民
[00:13:15.620 --> 00:13:17.300]  不斷地成熟
[00:13:17.300 --> 00:13:19.300]  不斷地成長
[00:13:19.300 --> 00:13:22.740]  我默會了四十多年
[00:13:22.740 --> 00:13:24.940]  見到很多弟兄姊妹
[00:13:24.940 --> 00:13:27.140]  我心裡面很難過的
[00:13:27.140 --> 00:13:31.180]  就是有些弟兄姊妹沒有成長
[00:13:31.180 --> 00:13:33.900]  數十年如一日
[00:13:33.900 --> 00:13:38.580]  做一個來禮拜的信徒
[00:13:38.580 --> 00:13:41.100]  禮拜天見見他握握手
[00:13:41.100 --> 00:13:42.700]  拜拜
[00:13:42.700 --> 00:13:44.700]  沒有讀聖經
[00:13:44.700 --> 00:13:48.460]  我都很懷疑他到底有沒有時時祈禱
[00:13:48.460 --> 00:13:49.660]  有事的時候
[00:13:49.660 --> 00:13:51.660]  穆斯穆斯你為我祈禱
[00:13:51.660 --> 00:13:54.020]  好像你要幫他搞定一樣
[00:13:54.020 --> 00:13:55.420]  那他自己呢?
[00:13:55.420 --> 00:13:57.420]  他自己有沒有祈禱呢?
[00:13:57.420 --> 00:13:59.300]  求神幫助我們
[00:13:59.300 --> 00:14:01.780]  叫我們不要做一個不冷不熱
[00:14:01.780 --> 00:14:03.780]  不長進的信徒
[00:14:03.780 --> 00:14:05.780]  你信主時間越久
[00:14:05.780 --> 00:14:07.420]  你越成長
[00:14:07.420 --> 00:14:10.220]  要向更高處行
[00:14:10.220 --> 00:14:11.860]  要更成熟
[00:14:11.860 --> 00:14:12.940]  要邁進
[00:14:12.940 --> 00:14:14.260]  要仗主
[00:14:14.260 --> 00:14:16.260]  要像耶穌
[00:14:16.260 --> 00:14:18.260]  效法基督
[00:14:18.260 --> 00:14:20.100]  讓我們屬靈的生命
[00:14:20.100 --> 00:14:22.100]  跟著與主的關係
[00:14:22.100 --> 00:14:23.540]  是火熱的
[00:14:23.540 --> 00:14:25.700]  裡面是熾熱的
[00:14:25.700 --> 00:14:29.900]  是你覺得你很愛主的
[00:14:29.900 --> 00:14:33.220]  一個冷淡的信徒
[00:14:33.220 --> 00:14:37.660]  只有好像那些不冷不熱的溫水
[00:14:37.660 --> 00:14:39.660]  被人吐了出來
[00:14:39.660 --> 00:14:41.660]  如果你有時喝一些
[00:14:41.660 --> 00:14:44.420]  不冷不熱的水不是很舒服的
[00:14:44.420 --> 00:14:45.940]  要麼就暖一點
[00:14:45.940 --> 00:14:49.780]  要麼就夏天的時候喝一些冷水、冰水
[00:14:49.780 --> 00:14:51.180]  不冷不熱
[00:14:51.180 --> 00:14:55.580]  弄到喉嚨好像很不舒服一樣
[00:14:55.580 --> 00:14:57.300]  求主幫助我們
[00:14:57.300 --> 00:15:00.900]  叫我們生命必須要成熟
[00:15:00.900 --> 00:15:04.060]  不要做一個我們跟主之間的關係
[00:15:04.060 --> 00:15:05.900]  有些廣東話說
[00:15:05.900 --> 00:15:07.700]  「唔嗲唔掉」
[00:15:07.700 --> 00:15:09.300]  不冷不熱
[00:15:09.300 --> 00:15:11.300]  七上八落
[00:15:11.300 --> 00:15:14.460]  讓我們真是渴慕主
[00:15:14.460 --> 00:15:16.060]  追求主
[00:15:16.060 --> 00:15:17.460]  與主親近
[00:15:17.460 --> 00:15:19.860]  每天都打開聖經讀
[00:15:19.860 --> 00:15:21.860]  覺得很甘甜的
[00:15:21.860 --> 00:15:24.580]  每天都跟主耶穌祈禱
[00:15:24.580 --> 00:15:27.060]  向三位一體的神
[00:15:27.060 --> 00:15:29.060]  三位我們都祈禱
[00:15:29.060 --> 00:15:30.340]  向撫腎祈禱
[00:15:30.340 --> 00:15:32.140]  向聖子耶穌祈禱
[00:15:32.140 --> 00:15:33.860]  向聖靈祈禱
[00:15:33.860 --> 00:15:36.300]  求三位都幫助我們
[00:15:36.300 --> 00:15:39.420]  他們不同的位格組成了
[00:15:39.420 --> 00:15:41.580]  可以支持我們
[00:15:41.580 --> 00:15:45.780]  在人生路上不同的際遇
[00:15:45.780 --> 00:15:50.700]  叫我們這條天路是越走越開心
[00:15:50.700 --> 00:15:53.100]  越走越廣闊
[00:15:53.100 --> 00:15:56.060]  好 我們繼續看下去
[00:15:56.060 --> 00:15:58.940]  他說透過這位耶穌基督
[00:15:58.940 --> 00:16:03.220]  是有恩惠平安歸於我們
[00:16:03.220 --> 00:16:06.340]  保羅在他的信裏面都很喜歡說
[00:16:06.340 --> 00:16:09.700]  「願恩惠平安歸於你們」
[00:16:09.700 --> 00:16:12.500]  Grace and Peace
[00:16:12.500 --> 00:16:15.220]  「恩惠」這個字
[00:16:15.220 --> 00:16:18.100]  就是明、愛、忠、心
[00:16:18.100 --> 00:16:19.820]  Charitas
[00:16:19.820 --> 00:16:23.300]  Charis就是恩典的意思
[00:16:23.300 --> 00:16:26.180]  平安就是Salom
[00:16:26.180 --> 00:16:28.740]  在希伯來文裏面
[00:16:28.740 --> 00:16:31.660]  Salom就是平安
[00:16:31.660 --> 00:16:33.620]  所以猶太人彼此見面的時候
[00:16:33.620 --> 00:16:35.900]  就Salom、Salom
[00:16:35.900 --> 00:16:37.380]  平安、平安
[00:16:37.380 --> 00:16:41.660]  恩典、平安兩樣東西加起來
[00:16:41.660 --> 00:16:44.380]  都在我們的身上
[00:16:44.380 --> 00:16:45.780]  他愛我們
[00:16:45.780 --> 00:16:47.700]  是用自己的血
[00:16:47.700 --> 00:16:50.420]  救我們脫離罪惡
[00:16:50.420 --> 00:16:52.820]  耶穌很愛我們
[00:16:52.820 --> 00:16:56.020]  他用祂的補血拯救我們
[00:16:56.020 --> 00:17:00.100]  補血是非常有能力的
[00:17:00.100 --> 00:17:02.860]  我記得在小時候
[00:17:02.860 --> 00:17:04.820]  在禮拜堂長大
[00:17:04.820 --> 00:17:07.460]  聽很多聖詩
[00:17:07.460 --> 00:17:10.140]  有些聖詩真的很寶貴
[00:17:10.140 --> 00:17:11.980]  什麼「古舊十家」
[00:17:11.980 --> 00:17:13.780]  「十家清影」
[00:17:13.780 --> 00:17:15.900]  「十家永是我的榮耀」
[00:17:15.900 --> 00:17:18.900]  然後有些歌就講到補血
[00:17:18.900 --> 00:17:22.540]  靠主補血能夠潔淨我們
[00:17:22.540 --> 00:17:25.100]  在主補補血
[00:17:25.100 --> 00:17:27.500]  大有能力
[00:17:27.500 --> 00:17:29.740]  在主補血
[00:17:29.740 --> 00:17:32.140]  大有能力
[00:17:32.140 --> 00:17:41.660]  耶穌補血內有能力
[00:17:41.660 --> 00:17:44.900]  在高陽補
[00:17:44.900 --> 00:17:49.580]  補血之內有大能力
[00:17:49.580 --> 00:17:52.180]  大能力
[00:17:52.180 --> 00:17:55.460]  在主補氧
[00:17:55.460 --> 00:17:57.540]  高陽補補血
[00:17:57.540 --> 00:17:59.220]  噹噹噹
[00:17:59.220 --> 00:18:04.420]  的大的能力
[00:18:04.420 --> 00:18:07.540]  在啟示錄裏面也有提及過
[00:18:07.540 --> 00:18:10.340]  魔鬼怎樣害怕我們
[00:18:10.340 --> 00:18:12.340]  是因為我們宣告
[00:18:12.340 --> 00:18:17.100]  我們有耶穌基督補血的能力
[00:18:17.100 --> 00:18:20.060]  In the blood of Jesus
[00:18:20.060 --> 00:18:23.620]  我們可以潔淨所有的罪過
[00:18:23.620 --> 00:18:27.100]  我們可以知道我們自己是已經無潔淨的
[00:18:27.100 --> 00:18:30.420]  耶穌基督的補血是潔淨我們
[00:18:30.420 --> 00:18:33.940]  所以為什麼我們時時要守主餐呢?
[00:18:33.940 --> 00:18:35.500]  就是讓我們記得
[00:18:35.500 --> 00:18:38.540]  耶穌基督為我們捨身流血
[00:18:38.540 --> 00:18:41.060]  祂為我們捨身掛在十字架上
[00:18:41.060 --> 00:18:42.780]  祂流出祂的補血
[00:18:42.780 --> 00:18:46.900]  可以潔淨我們一切的惡法
[00:18:46.900 --> 00:18:50.580]  So by the power of His blood
[00:18:50.580 --> 00:18:54.020]  耶穌基督的補血帶著權
[00:18:54.020 --> 00:18:58.780]  然後祂說:有使我們成為國民
[00:18:58.780 --> 00:19:01.820]  作祂父神的祭司
[00:19:01.820 --> 00:19:05.380]  但願榮耀都歸給祂
[00:19:05.380 --> 00:19:08.820]  直到永永遠遠
[00:19:08.820 --> 00:19:12.300]  這個就是第六節
[00:19:12.300 --> 00:19:15.340]  有使我們成為國民
[00:19:15.340 --> 00:19:18.900]  作祂父神的祭司
[00:19:18.900 --> 00:19:22.140]  然後榮耀都要歸給祂
[00:19:22.140 --> 00:19:25.620]  這個說法是不是很熟悉呢?
[00:19:25.620 --> 00:19:30.380]  因為保羅他時時都這樣說的
[00:19:30.380 --> 00:19:33.540]  彼得也這樣說的
[00:19:33.540 --> 00:19:36.660]  特別在彼得的書信裏面
[00:19:36.660 --> 00:19:40.140]  大家都很熟悉的了
[00:19:40.140 --> 00:19:41.980]  在彼得的書信裏面
[00:19:41.980 --> 00:19:43.980]  他怎樣說呢?
[00:19:43.980 --> 00:19:47.180]  我們是聖潔的國度
[00:19:47.180 --> 00:19:50.580]  是屬神的子民
[00:19:50.580 --> 00:19:54.060]  我們加入了一個聖潔的國度
[00:19:54.060 --> 00:19:56.820]  我們成為屬神的子民
[00:19:56.820 --> 00:20:01.580]  另外在彼得前書第二章第九節裏面又說
[00:20:01.580 --> 00:20:07.820]  我們是被揀選的族類是君尊的祭司
[00:20:07.820 --> 00:20:10.300]  Royal Peacehood
[00:20:10.300 --> 00:20:14.260]  這個祭司好像很Royal一樣的
[00:20:14.260 --> 00:20:16.820]  有君王的含義
[00:20:16.820 --> 00:20:19.060]  是聖潔的國度
[00:20:19.060 --> 00:20:21.140]  是屬神的子民
[00:20:21.140 --> 00:20:23.460]  要叫我們宣揚
[00:20:23.460 --> 00:20:26.620]  那個召我們離開黑暗
[00:20:26.620 --> 00:20:29.380]  進入光明這個人
[00:20:29.380 --> 00:20:32.500]  這個光明者他的彼得
[00:20:32.500 --> 00:20:36.340]  就是你和我是神的國度
[00:20:36.340 --> 00:20:38.180]  是屬神的子民
[00:20:38.180 --> 00:20:41.180]  是君尊的祭司
[00:20:41.180 --> 00:20:44.180]  是被揀選的族類
[00:20:44.180 --> 00:20:48.180]  我們都有一個召名
[00:20:48.180 --> 00:20:51.540]  就是要去宣告神
[00:20:51.540 --> 00:20:52.740]  拯救人
[00:20:52.740 --> 00:20:56.420]  將人從黑暗搬入光明裏面
[00:20:56.420 --> 00:20:57.820]  你離開黑暗
[00:20:57.820 --> 00:21:00.060]  你進入光明裏面
[00:21:00.060 --> 00:21:02.540]  這樣的神
[00:21:02.540 --> 00:21:04.300]  祂的彼得
[00:21:04.300 --> 00:21:07.620]  所以我們基督徒時時都要作見證
[00:21:07.620 --> 00:21:11.140]  傳福音是你和我的本份
[00:21:11.140 --> 00:21:12.980]  我們時時要傳福音
[00:21:12.980 --> 00:21:16.140]  時時要大人歸尊
[00:21:16.140 --> 00:21:17.300]  所以各位
[00:21:17.300 --> 00:21:19.220]  讓我們真的起來
[00:21:19.220 --> 00:21:21.700]  我們成為屬神的子民
[00:21:21.700 --> 00:21:23.660]  是君尊的祭司
[00:21:23.660 --> 00:21:25.700]  人人都是祭司
[00:21:25.700 --> 00:21:29.460]  在浸信會一個很重要的信仰裏面
[00:21:29.460 --> 00:21:33.820]  所有信徒的地位是平等的
[00:21:33.820 --> 00:21:35.020]  是一樣的
[00:21:35.020 --> 00:21:37.260]  我是牧師也只有一票
[00:21:37.260 --> 00:21:40.420]  你是一個很普通的會友也只有一票
[00:21:40.420 --> 00:21:43.060]  而且沒有所謂平信徒
[00:21:43.060 --> 00:21:46.980]  和聖品人之分
[00:21:46.980 --> 00:21:48.860]  有部分的教會
