
[00:00:00.000 --> 00:00:02.000]  弟子們平安
[00:02:14.000 --> 00:02:16.000]  一個新的時代
[00:02:16.000 --> 00:02:18.000]  我們很多時候都會關心
[00:02:18.000 --> 00:02:20.000]  世界末日的傳說
[00:02:20.000 --> 00:02:22.000]  其實在我們教會裏
[00:02:22.000 --> 00:02:24.000]  我們有時候
[00:02:24.000 --> 00:02:26.000]  都會談論
[00:02:26.000 --> 00:02:28.000]  究竟聖經怎樣去講主在來
[00:02:28.000 --> 00:02:30.000]  這些講論的時候
[00:02:30.000 --> 00:02:32.000]  究竟我們都很心急
[00:02:32.000 --> 00:02:34.000]  究竟是今天來
[00:02:34.000 --> 00:02:36.000]  明天來 後天來
[00:02:36.000 --> 00:02:38.000]  不過很可惜
[00:02:38.000 --> 00:02:40.000]  我們都沒有什麼答案
[00:02:40.000 --> 00:02:42.000]  連這位創造我們主的那位主
[00:02:42.000 --> 00:02:44.000]  他都說我都不知道什麼時候
[00:02:44.000 --> 00:02:46.000]  每天會到
[00:02:46.000 --> 00:02:48.000]  不過讓我們今天知道大約什麼時候
[00:02:48.000 --> 00:02:50.000]  或者在這個末世的時候
[00:02:50.000 --> 00:02:52.000]  如何處於這個末世的年代
[00:02:52.000 --> 00:02:54.000]  如何過我們的生活
[00:02:54.000 --> 00:02:56.000]  這個才是重要的
[00:02:56.000 --> 00:02:58.000]  耶穌騎著一隻驢
[00:02:58.000 --> 00:03:00.000]  進入耶路撒冷的時候
[00:03:00.000 --> 00:03:02.000]  其實他每天都發生很多的事
[00:03:02.000 --> 00:03:06.000]  馬太福音的作者
[00:03:06.000 --> 00:03:08.000]  他在這裏告訴我們
[00:03:08.000 --> 00:03:10.000]  耶穌進入耶路撒冷的時候
[00:03:10.000 --> 00:03:12.000]  就遇到門徒
[00:03:12.000 --> 00:03:14.000]  門徒就和
[00:03:14.000 --> 00:03:16.000]  耶穌和門徒講了兩件很重要的事
[00:03:16.000 --> 00:03:18.000]  第一
[00:03:18.000 --> 00:03:20.000]  聖殿被毀
[00:03:20.000 --> 00:03:22.000]  第二 就是什麼時候回來
[00:03:22.000 --> 00:03:24.000]  當然
[00:03:24.000 --> 00:03:26.000]  門徒就很心急
[00:03:26.000 --> 00:03:28.000]  主你講這兩件事其實我很想知道
[00:03:28.000 --> 00:03:30.000]  不是即日的門徒很想知道
[00:03:30.000 --> 00:03:32.000]  今天我們都很想知道
[00:03:32.000 --> 00:03:34.000]  究竟聖殿被毀
[00:03:34.000 --> 00:03:36.000]  雖然答案已經有了
[00:03:36.000 --> 00:03:38.000]  不過第二個問題就是
[00:03:38.000 --> 00:03:40.000]  神啊 你什麼時候再回來
[00:03:40.000 --> 00:03:42.000]  這個都是我們很關心的問題
[00:03:42.000 --> 00:03:44.000]  因為當耶穌講這句
[00:03:44.000 --> 00:03:46.000]  聖殿被毀的時候
[00:03:46.000 --> 00:03:48.000]  在耶路撒冷的附近
[00:03:48.000 --> 00:03:50.000]  當年主大概是二十年
[00:03:50.000 --> 00:03:52.000]  大希律就在耶路撒冷
[00:03:52.000 --> 00:03:54.000]  大興土木
[00:03:54.000 --> 00:03:56.000]  去建造這個聖殿
[00:03:56.000 --> 00:03:58.000]  不過很可惜耶穌在世的時候
[00:03:58.000 --> 00:04:00.000]  這個聖殿還沒有建好
[00:04:00.000 --> 00:04:02.000]  究竟什麼時候才建好呢
[00:04:02.000 --> 00:04:04.000]  原來主後的六十四年
[00:04:04.000 --> 00:04:06.000]  他才建好
[00:04:06.000 --> 00:04:08.000]  不過很可惜
[00:04:08.000 --> 00:04:10.000]  隔了不久這個聖殿
[00:04:10.000 --> 00:04:12.000]  就被羅馬大軍剷平
[00:04:12.000 --> 00:04:14.000]  於是門徒
[00:04:14.000 --> 00:04:16.000]  既然聽到主講
[00:04:16.000 --> 00:04:18.000]  兩件很重要的事
[00:04:18.000 --> 00:04:20.000]  就是聖殿被毀
[00:04:20.000 --> 00:04:22.000]  當然當時的門徒就在想
[00:04:22.000 --> 00:04:24.000]  聖殿怎麼會被毀呢
[00:04:24.000 --> 00:04:26.000]  一個這麼大的聖殿
[00:04:26.000 --> 00:04:28.000]  怎麼會被毀呢
[00:04:28.000 --> 00:04:30.000]  如果911還沒有發生的時候
[00:04:30.000 --> 00:04:32.000]  我們都會問911的世謀
[00:04:32.000 --> 00:04:34.000]  怎麼會被毀呢
[00:04:34.000 --> 00:04:36.000]  我們都會有這些問題
[00:04:36.000 --> 00:04:38.000]  不過這些問題
[00:04:38.000 --> 00:04:40.000]  其實門徒是問兩件事
[00:04:40.000 --> 00:04:42.000]  第一 為什麼聖殿會被毀
[00:04:42.000 --> 00:04:44.000]  第二 有什麼預兆
[00:04:44.000 --> 00:04:46.000]  讓我們知道呢
[00:04:46.000 --> 00:04:48.000]  經文告訴我們
[00:04:48.000 --> 00:04:50.000]  耶穌在橄欖山講給門徒聽
[00:04:50.000 --> 00:04:52.000]  所以這一段經文
[00:04:52.000 --> 00:04:54.000]  我們有一個名稱給他
[00:04:54.000 --> 00:04:56.000]  就叫做「橄欖山的寶訓」
[00:04:56.000 --> 00:04:58.000]  而這個寶訓裏面
[00:04:58.000 --> 00:05:00.000]  其實是講一個末世的說話
[00:05:00.000 --> 00:05:02.000]  這個末世的說話
[00:05:02.000 --> 00:05:04.000]  在這段經文裏面
[00:05:04.000 --> 00:05:06.000]  分開三個段落
[00:05:06.000 --> 00:05:08.000]  第一是講大災難
[00:05:08.000 --> 00:05:10.000]  第二是講德勝和叢林
[00:05:10.000 --> 00:05:12.000]  第三是講到我們在末世的時候
[00:05:12.000 --> 00:05:14.000]  我們人究竟要做些什麼
[00:05:14.000 --> 00:05:16.000]  然後耶穌在下面的經文
[00:05:16.000 --> 00:05:18.000]  他用三個比喻去講出
[00:05:18.000 --> 00:05:20.000]  我們怎樣迎接
[00:05:20.000 --> 00:05:22.000]  他自己第二次的回來
[00:05:22.000 --> 00:05:24.000]  這個很重要
[00:05:24.000 --> 00:05:26.000]  第一 他講十個同類
[00:05:26.000 --> 00:05:28.000]  這十個同類
[00:05:28.000 --> 00:05:30.000]  就是說當耶穌基督
[00:05:30.000 --> 00:05:32.000]  未第二次回來的時候
[00:05:32.000 --> 00:05:34.000]  究竟我們要做些什麼
[00:05:34.000 --> 00:05:36.000]  第二 他用第二個比喻
[00:05:36.000 --> 00:05:38.000]  就是我未第二次回來的時候
[00:05:38.000 --> 00:05:40.000]  主人和僕人是怎樣
[00:05:40.000 --> 00:05:42.000]  綿羊和山羊
[00:05:42.000 --> 00:05:44.000]  都是怎樣
[00:05:44.000 --> 00:05:46.000]  所以耶穌在他用比喻
[00:05:46.000 --> 00:05:48.000]  他就是勉勵我們
[00:05:48.000 --> 00:05:50.000]  當我們等他第二次回來的時候
[00:05:50.000 --> 00:05:52.000]  我們究竟有什麼預備
[00:05:52.000 --> 00:05:56.000]  在這一章裏面
[00:05:56.000 --> 00:05:58.000]  我們經常都講到末世
[00:05:58.000 --> 00:06:00.000]  末世就是我們經常說
[00:06:00.000 --> 00:06:02.000]  真的有打仗 又有災害
[00:06:02.000 --> 00:06:04.000]  究竟末世
[00:06:04.000 --> 00:06:06.000]  是哪一段時間呢
[00:06:06.000 --> 00:06:08.000]  我們怎樣知道末世
[00:06:08.000 --> 00:06:10.000]  在聖經裏面怎樣詮釋
[00:06:10.000 --> 00:06:12.000]  是今天末世
[00:06:12.000 --> 00:06:14.000]  還是往後的末世
[00:06:14.000 --> 00:06:16.000]  原來末世
[00:06:16.000 --> 00:06:18.000]  就是在耶穌第一次回來
[00:06:18.000 --> 00:06:20.000]  和他第二次回來
[00:06:20.000 --> 00:06:22.000]  這一段時間
[00:06:22.000 --> 00:06:24.000]  我們就叫做末世
[00:06:24.000 --> 00:06:26.000]  所以我們第一
[00:06:26.000 --> 00:06:28.000]  就是什麼末世
[00:06:28.000 --> 00:06:30.000]  其實就是耶穌第一次來之後
[00:06:30.000 --> 00:06:32.000]  我們現在等他第二次回來
[00:06:32.000 --> 00:06:34.000]  這二千多年都是末世
[00:06:34.000 --> 00:06:36.000]  我們要等多久不知道
[00:06:36.000 --> 00:06:38.000]  不過
[00:06:38.000 --> 00:06:40.000]  很想在這裏講一下
[00:06:40.000 --> 00:06:42.000]  究竟末世的時候
[00:06:42.000 --> 00:06:44.000]  我們所處的環境是怎樣
[00:06:44.000 --> 00:06:46.000]  我們的趨勢是怎樣
[00:06:46.000 --> 00:06:50.000]  我們經常都講
[00:06:50.000 --> 00:06:54.000]  我身於上一個世紀
[00:06:54.000 --> 00:06:58.000]  在這個世紀的時候
[00:06:58.000 --> 00:07:00.000]  這個城市急速發展
[00:07:00.000 --> 00:07:02.000]  為什麼呢
[00:07:02.000 --> 00:07:04.000]  由隴曆年到現在
[00:07:04.000 --> 00:07:06.000]  大概都有不少青少年
[00:07:06.000 --> 00:07:08.000]  自殺
[00:07:08.000 --> 00:07:10.000]  有很多人
[00:07:10.000 --> 00:07:12.000]  不是青少年
[00:07:12.000 --> 00:07:14.000]  有些人自殺
[00:07:14.000 --> 00:07:16.000]  人就愈來愈變得怎樣
[00:07:16.000 --> 00:07:18.000]  所以讓我們從這個趨勢
[00:07:18.000 --> 00:07:20.000]  去了解我們今天所處的末世
[00:07:20.000 --> 00:07:22.000]  我們有兩個很重要的
[00:07:22.000 --> 00:07:24.000]  看法
[00:07:24.000 --> 00:07:26.000]  第一
[00:07:26.000 --> 00:07:28.000]  我們人的心靈愈來愈空虛
[00:07:30.000 --> 00:07:32.000]  回答門徒的問題
[00:07:32.000 --> 00:07:34.000]  主啊 你回來的時候
[00:07:34.000 --> 00:07:36.000]  究竟有什麼預兆呢
[00:07:36.000 --> 00:07:38.000]  耶穌說 如果我再回來的時候
[00:07:38.000 --> 00:07:40.000]  就會有很多異端邪教
[00:07:40.000 --> 00:07:42.000]  假基督 假先知
[00:07:42.000 --> 00:07:44.000]  弟兄姊妹 你不要以為
[00:07:44.000 --> 00:07:46.000]  我們今天才有
[00:07:46.000 --> 00:07:48.000]  第一世紀是沒有的
[00:07:48.000 --> 00:07:50.000]  其實你知不知道第一世紀
[00:07:50.000 --> 00:07:52.000]  當耶穌離開這個世界的時候
[00:07:52.000 --> 00:07:54.000]  其實有很多假先知 假基督
[00:07:54.000 --> 00:07:58.000]  有一位
[00:08:00.000 --> 00:08:02.000]  神學都會讀過這個人
[00:08:02.000 --> 00:08:04.000]  他叫約瑟夫
[00:08:04.000 --> 00:08:06.000]  約瑟夫是第一世紀的歷史學家
[00:08:06.000 --> 00:08:08.000]  他記載
[00:08:08.000 --> 00:08:10.000]  當時第一世紀所發生的事
[00:08:10.000 --> 00:08:12.000]  這位歷史學家
[00:08:12.000 --> 00:08:14.000]  他記載第一世紀
[00:08:14.000 --> 00:08:16.000]  當時有很多的假基督 假先知出現
[00:08:16.000 --> 00:08:18.000]  所以不是我們今天
[00:08:18.000 --> 00:08:20.000]  是2017年
[00:08:20.000 --> 00:08:22.000]  或者2016年我們才有
[00:08:22.000 --> 00:08:24.000]  假基督 假先知出現
[00:08:24.000 --> 00:08:26.000]  而是由第一世紀已經有
[00:08:26.000 --> 00:08:28.000]  一直到現在都有
[00:08:28.000 --> 00:08:30.000]  而耶穌說
[00:08:30.000 --> 00:08:32.000]  在我們心靈越來越空虛的時候
[00:08:32.000 --> 00:08:34.000]  我們就會很容易
[00:08:34.000 --> 00:08:36.000]  被這些假先知
[00:08:36.000 --> 00:08:38.000]  去迷惑假基督
[00:08:38.000 --> 00:08:40.000]  如果你不相信
[00:08:40.000 --> 00:08:42.000]  我講幾個例子給大家聽
[00:08:42.000 --> 00:08:44.000]  可能大家都有些印象
[00:08:44.000 --> 00:08:46.000]  1978年11月
[00:08:46.000 --> 00:08:48.000]  美國印第安有一個叫
[00:08:48.000 --> 00:08:50.000]  人民教堂派
[00:08:50.000 --> 00:08:52.000]  在金奇恩領導之下
[00:08:52.000 --> 00:08:54.000]  這些人就集體自殺
[00:08:54.000 --> 00:08:56.000]  因為他們怕回來
[00:08:56.000 --> 00:08:58.000]  死了多少人呢
[00:08:58.000 --> 00:09:00.000]  死了913人
[00:09:00.000 --> 00:09:02.000]  其中270多人
[00:09:02.000 --> 00:09:04.000]  是兒童
[00:09:04.000 --> 00:09:06.000]  然後我們又有個例子
[00:09:06.000 --> 00:09:08.000]  就是1987年
[00:09:08.000 --> 00:09:10.000]  南韓的漢城
[00:09:10.000 --> 00:09:12.000]  就出現了
[00:09:12.000 --> 00:09:14.000]  32名信徒的屍體
[00:09:14.000 --> 00:09:16.000]  因為他們跟從
[00:09:16.000 --> 00:09:18.000]  一位自己是女先知
[00:09:18.000 --> 00:09:20.000]  一位領袖
[00:09:20.000 --> 00:09:22.000]  這樣
[00:09:22.000 --> 00:09:24.000]  不知為何他們死的時候
[00:09:24.000 --> 00:09:26.000]  他們的喉嚨
[00:09:26.000 --> 00:09:28.000]  這30多人的喉嚨
[00:09:28.000 --> 00:09:30.000]  都被人全部切斷了
[00:09:30.000 --> 00:09:32.000]  另外在1997年
[00:09:32.000 --> 00:09:34.000]  4月的時候
[00:09:34.000 --> 00:09:36.000]  一群很有學識的
[00:09:36.000 --> 00:09:38.000]  科學之士
[00:09:38.000 --> 00:09:40.000]  他們叫天堂之門
[00:09:40.000 --> 00:09:42.000]  然後他們
[00:09:42.000 --> 00:09:44.000]  做什麼呢
[00:09:44.000 --> 00:09:46.000]  原來他們是集體自殺
[00:09:46.000 --> 00:09:48.000]  那集體自殺做什麼呢
[00:09:48.000 --> 00:09:50.000]  是不是因為考不到試呢
[00:09:50.000 --> 00:09:52.000]  不是喔
[00:09:52.000 --> 00:09:54.000]  所以集體自殺
[00:09:54.000 --> 00:09:56.000]  就說我們一起等升天
[00:09:56.000 --> 00:09:58.000]  等耶穌回來
[00:09:58.000 --> 00:10:00.000]  所以我們這些
[00:10:00.000 --> 00:10:02.000]  心靈的軟弱
[00:10:02.000 --> 00:10:04.000]  不是說那些
[00:10:04.000 --> 00:10:06.000]  在落後的國家
[00:10:06.000 --> 00:10:08.000]  又不識字的階層
[00:10:08.000 --> 00:10:10.000]  去做出來
[00:10:10.000 --> 00:10:12.000]  而是1997年這一群
[00:10:12.000 --> 00:10:14.000]  很資訊很科學
[00:10:14.000 --> 00:10:16.000]  很認識很受教育
[00:10:16.000 --> 00:10:18.000]  這一群人士
[00:10:18.000 --> 00:10:20.000]  他們同樣是心靈很軟弱
[00:10:20.000 --> 00:10:22.000]  自殺之後就等主回來
[00:10:22.000 --> 00:10:24.000]  這一群人
[00:10:24.000 --> 00:10:26.000]  其實是一個高知識
[00:10:26.000 --> 00:10:28.000]  高階層的人
[00:10:28.000 --> 00:10:30.000]  所以當我們活在這個末世的時候
[00:10:30.000 --> 00:10:32.000]  我們有沒有看看
[00:10:32.000 --> 00:10:34.000]  自己的心靈是不是很軟弱呢
[00:10:34.000 --> 00:10:36.000]  很多時候
[00:10:36.000 --> 00:10:38.000]  這些弟兄姊妹都問我一個問題
[00:10:38.000 --> 00:10:40.000]  莫先生站在新翠
[00:10:40.000 --> 00:10:42.000]  走去環翠那邊
[00:10:42.000 --> 00:10:44.000]  整天都有些人在那裡派單張
[00:10:44.000 --> 00:10:46.000]  究竟是什麼教呢
[00:10:46.000 --> 00:10:48.000]  我可不可以接他們的單張呢
[00:10:48.000 --> 00:10:50.000]  在柴灣市政街市那裡
[00:10:50.000 --> 00:10:52.000]  又有一群人又派單張
[00:10:52.000 --> 00:10:54.000]  不知道多勤力
[00:10:54.000 --> 00:10:56.000]  我可不可以拿呢
[00:10:56.000 --> 00:10:58.000]  人的心靈是越來越軟弱的時候
[00:10:58.000 --> 00:11:00.000]  所以在末世的時候
[00:11:00.000 --> 00:11:02.000]  我們很容易
[00:11:02.000 --> 00:11:04.000]  被這些假先知
[00:11:04.000 --> 00:11:06.000]  假基督去吸引
[00:11:06.000 --> 00:11:08.000]  因為它是很吸引你
[00:11:08.000 --> 00:11:10.000]  它可以告訴你什麼時候
[00:11:10.000 --> 00:11:12.000]  滿足你的心靈的軟弱
[00:11:12.000 --> 00:11:14.000]  所以
[00:11:14.000 --> 00:11:16.000]  不是單單在落後的國家
[00:11:16.000 --> 00:11:18.000]  才有這些邪教
[00:11:18.000 --> 00:11:20.000]  異端邪說
[00:11:20.000 --> 00:11:22.000]  在一個很先進的國家
[00:11:22.000 --> 00:11:24.000]  何嘗沒有呢
[00:11:24.000 --> 00:11:26.000]  是因為我們心靈非常軟弱
[00:11:26.000 --> 00:11:28.000]  在末世的時候
[00:11:28.000 --> 00:11:30.000]  我們都說
[00:11:30.000 --> 00:11:32.000]  第二個我們的處境
[00:11:32.000 --> 00:11:34.000]  就是我們的人際關係
[00:11:34.000 --> 00:11:36.000]  崩潰
[00:11:36.000 --> 00:11:38.000]  我們的道德淪落
[00:11:38.000 --> 00:11:40.000]  這個時代
[00:11:40.000 --> 00:11:42.000]  在聖經裡面告訴我們
[00:11:42.000 --> 00:11:44.000]  愛是聯絡我們全身的
[00:11:44.000 --> 00:11:46.000]  基督就是那份愛去吸引我們
[00:11:46.000 --> 00:11:48.000]  不過很可惜
[00:11:48.000 --> 00:11:50.000]  在末世的時候
[00:11:50.000 --> 00:11:52.000]  人都離開了這份愛
[00:11:52.000 --> 00:11:54.000]  我們沒有這份愛
[00:11:54.000 --> 00:11:56.000]  所以既然大家都沒有這份愛的時候
[00:11:56.000 --> 00:11:58.000]  所以為什麼我們會
[00:11:58.000 --> 00:12:00.000]  發生文攻打文
[00:12:00.000 --> 00:12:02.000]  國攻打國
[00:12:02.000 --> 00:12:04.000]  是因為人在末世的時候
[00:12:04.000 --> 00:12:06.000]  過了一個生活
[00:12:06.000 --> 00:12:08.000]  這個生活叫做
[00:12:08.000 --> 00:12:10.000]  自我中心的生活
[00:12:10.000 --> 00:12:12.000]  亦都是一個
[00:12:12.000 --> 00:12:14.000]  我們說愛是什麼呢
[00:12:14.000 --> 00:12:16.000]  愛是不求自己的益處
[00:12:16.000 --> 00:12:18.000]  就是因為人的自私
[00:12:18.000 --> 00:12:20.000]  他沒有將這份愛
[00:12:20.000 --> 00:12:22.000]  不求自己的益處給了人
[00:12:22.000 --> 00:12:24.000]  他是將這份益處的利益
[00:12:24.000 --> 00:12:26.000]  歸給自己
[00:12:26.000 --> 00:12:28.000]  所以我們今天
[00:12:28.000 --> 00:12:30.000]  有一個叫做
[00:12:30.000 --> 00:12:32.000]  消費的文化
[00:12:32.000 --> 00:12:34.000]  如果你去到茶餐廳
[00:12:34.000 --> 00:12:36.000]  酒樓
[00:12:36.000 --> 00:12:38.000]  服務員遲一點服侍你
[00:12:38.000 --> 00:12:40.000]  你可能會大聲罵他
[00:12:40.000 --> 00:12:42.000]  是不是
[00:12:42.000 --> 00:12:44.000]  有時候你會要求什麼
[00:12:44.000 --> 00:12:46.000]  要求什麼
[00:12:46.000 --> 00:12:48.000]  是因為你已經過了一個消費
[00:12:48.000 --> 00:12:50.000]  這個心態
[00:12:50.000 --> 00:12:52.000]  所以這個消費心態
[00:12:52.000 --> 00:12:54.000]  形成我們一個自我的中心
[00:12:54.000 --> 00:12:56.000]  什麼都是我
[00:12:56.000 --> 00:12:58.000]  今天如果大家
[00:12:58.000 --> 00:13:00.000]  沒有出去讀書的課程
[00:13:00.000 --> 00:13:02.000]  課程是這樣的
[00:13:02.000 --> 00:13:04.000]  教你怎樣自愛
[00:13:04.000 --> 00:13:06.000]  教你怎樣建立自尊
[00:13:06.000 --> 00:13:08.000]  教你怎樣
[00:13:08.000 --> 00:13:10.000]  建立自己的形象
[00:13:10.000 --> 00:13:12.000]  然後更重要
[00:13:12.000 --> 00:13:14.000]  建立自己的形象
[00:13:14.000 --> 00:13:16.000]  去建立自己的王國
[00:13:16.000 --> 00:13:18.000]  所以你不喜歡我
[00:13:18.000 --> 00:13:20.000]  你就是敵對
[00:13:20.000 --> 00:13:22.000]  你不能說
[00:13:22.000 --> 00:13:24.000]  我就是我
[00:13:24.000 --> 00:13:26.000]  如果你不喜歡我
[00:13:26.000 --> 00:13:28.000]  所以這個自我中心的行為
[00:13:28.000 --> 00:13:30.000]  就形成
[00:13:30.000 --> 00:13:32.000]  民要攻打民
[00:13:32.000 --> 00:13:34.000]  國要攻打國
[00:13:34.000 --> 00:13:36.000]  講個例證給大家聽
[00:13:36.000 --> 00:13:38.000]  這個有一個女子
[00:13:38.000 --> 00:13:40.000]  她要結婚40歲
[00:13:40.000 --> 00:13:42.000]  那你說莫先生40歲結婚
[00:13:42.000 --> 00:13:44.000]  沒什麼特別
[00:13:44.000 --> 00:13:46.000]  不過她結婚的婚禮很特別
[00:13:46.000 --> 00:13:48.000]  她的婚禮
[00:13:48.000 --> 00:13:50.000]  她要結婚
[00:13:50.000 --> 00:13:52.000]  在婚禮裡面
[00:13:52.000 --> 00:13:54.000]  我們通常一男一女
[00:13:54.000 --> 00:13:56.000]  不過有些例外
[00:13:56.000 --> 00:13:58.000]  有些是兩個男兩個女
[00:13:58.000 --> 00:14:00.000]  不過這個女子不是
[00:14:00.000 --> 00:14:02.000]  她要結婚
[00:14:02.000 --> 00:14:04.000]  是和一面很大的鏡子
[00:14:04.000 --> 00:14:06.000]  去結婚
[00:14:06.000 --> 00:14:08.000]  那你會問莫先生
[00:14:08.000 --> 00:14:10.000]  為什麼要和一面很大的鏡子結婚
[00:14:10.000 --> 00:14:12.000]  原來她要對著鏡子宣誓
[00:14:12.000 --> 00:14:14.000]  她宣誓什麼呢
[00:14:14.000 --> 00:14:16.000]  她對著鏡子宣誓
[00:14:16.000 --> 00:14:18.000]  我從今以後很愛自己
[00:14:18.000 --> 00:14:20.000]  就算我自己一生都好
[00:14:20.000 --> 00:14:22.000]  好和壞
[00:14:22.000 --> 00:14:24.000]  我只是關心我自己的需要
[00:14:24.000 --> 00:14:26.000]  那大家都會問
[00:14:26.000 --> 00:14:28.000]  那這個女子是不是沒有男朋友呢
[00:14:28.000 --> 00:14:30.000]  其實不是
[00:14:30.000 --> 00:14:32.000]  原來她的未婚夫
[00:14:32.000 --> 00:14:34.000]  成為一個嘉賓
[00:14:34.000 --> 00:14:36.000]  所以這個人是很自私
[00:14:36.000 --> 00:14:38.000]  自利
[00:14:38.000 --> 00:14:40.000]  那另外一個
[00:14:40.000 --> 00:14:42.000]  一個例證我看完之後
[00:14:42.000 --> 00:14:44.000]  我都覺得比我們的弟兄
[00:14:44.000 --> 00:14:46.000]  有些少警醒
[00:14:46.000 --> 00:14:48.000]  一個世界紀錄
[00:14:48.000 --> 00:14:50.000]  一個男子結婚
[00:14:50.000 --> 00:14:52.000]  結了29次
[00:14:52.000 --> 00:14:54.000]  他第88歲的時候
[00:14:54.000 --> 00:14:56.000]  他已經離開了世界
[00:14:56.000 --> 00:14:58.000]  沒有人參加他的葬禮
[00:14:58.000 --> 00:15:00.000]  他第29次結婚的時候
[00:15:00.000 --> 00:15:02.000]  那他怎麼結婚呢
[00:15:02.000 --> 00:15:04.000]  原來
[00:15:04.000 --> 00:15:06.000]  因為他結了28次婚
[00:15:06.000 --> 00:15:08.000]  原來他的兒子
[00:15:08.000 --> 00:15:10.000]  就說他爸爸的事
[00:15:10.000 --> 00:15:12.000]  他說我爸爸離婚
[00:15:12.000 --> 00:15:14.000]  最大的原因
[00:15:14.000 --> 00:15:16.000]  有時候就是
[00:15:16.000 --> 00:15:18.000]  和我媽媽在
[00:15:18.000 --> 00:15:20.000]  吃東西的時候
[00:15:20.000 --> 00:15:22.000]  他不喜歡我媽媽
[00:15:22.000 --> 00:15:24.000]  在床上吃橙
[00:15:24.000 --> 00:15:26.000]  所以和他離婚
[00:15:26.000 --> 00:15:28.000]  然後有一次和另外一個太太離婚
[00:15:28.000 --> 00:15:30.000]  就因為他太太
[00:15:30.000 --> 00:15:32.000]  用了她專用的牙膏
[00:15:32.000 --> 00:15:34.000]  所以要離婚
[00:15:34.000 --> 00:15:36.000]  所以弟兄
[00:15:36.000 --> 00:15:38.000]  你有沒有因為你太太用了
[00:15:38.000 --> 00:15:40.000]  專用的牙刷
[00:15:40.000 --> 00:15:42.000]  牙刷當然不是專用
[00:15:42.000 --> 00:15:44.000]  牙膏
[00:15:44.000 --> 00:15:46.000]  要搞離婚呢
[00:15:46.000 --> 00:15:48.000]  或者你太太用了
[00:15:48.000 --> 00:15:50.000]  那你又要和她離婚呢
[00:15:50.000 --> 00:15:52.000]  所以這個世界
[00:15:52.000 --> 00:15:54.000]  在這個末世的時候
[00:15:54.000 --> 00:15:56.000]  我們人越來越自私
