
[00:00:00.000 --> 00:00:02.000]  好 讓我們一起祈禱
[00:01:43.680 --> 00:01:45.560]  那個是光明的季節
[00:01:45.560 --> 00:01:47.840]  那個是黑暗的季節
[00:01:47.840 --> 00:01:50.040]  那個是春天的盼望
[00:01:50.040 --> 00:01:53.520]  那個亦都是冬天的絕望
[00:01:53.520 --> 00:01:55.520]  他是形容當時的
[00:01:55.520 --> 00:01:57.720]  十九世紀的法國大革命的
[00:01:57.720 --> 00:02:01.840]  巴黎和倫敦兩個城市穿梭的故事
[00:02:01.840 --> 00:02:03.840]  當中是充滿弔詭
[00:02:03.840 --> 00:02:07.640]  因為法國大革命是一場很殘暴的革命
[00:02:07.640 --> 00:02:09.640]  同時間在這場革命裏面
[00:02:09.640 --> 00:02:13.320]  都彰顯著人間的愛和犧牲
[00:02:13.320 --> 00:02:15.320]  我相信這種的弔詭
[00:02:15.320 --> 00:02:17.320]  來去形容二千多年前
[00:02:17.320 --> 00:02:21.320]  耶穌釘在十字架死的時候的情景
[00:02:21.320 --> 00:02:23.120]  亦都是相當貼切
[00:02:23.120 --> 00:02:24.120]  為什麼我這樣說呢?
[00:02:24.120 --> 00:02:26.120]  你聽完就會明白
[00:02:26.120 --> 00:02:29.520]  耶穌的死表面上是一個悲劇
[00:02:29.520 --> 00:02:31.520]  那天是逾越節
[00:02:31.520 --> 00:02:32.920]  是猶太人的逾越節
[00:02:32.920 --> 00:02:34.920]  剛好是一個星期五
[00:02:34.920 --> 00:02:38.720]  那個是人類歷史上最黑暗的日子
[00:02:38.720 --> 00:02:41.720]  天父掩面不看他的愛子
[00:02:41.720 --> 00:02:43.320]  因為罪的緣故
[00:02:43.320 --> 00:02:45.320]  父與子分離
[00:02:45.320 --> 00:02:50.720]  路加芬形容當時全地黑暗有三個小時的時間
[00:02:50.720 --> 00:02:53.320]  是十二點至三點的時間
[00:02:53.320 --> 00:02:55.320]  大約三點鐘的時候
[00:02:55.320 --> 00:02:57.320]  耶穌就斷氣
[00:02:57.320 --> 00:02:59.320]  但是我們即將看到
[00:02:59.320 --> 00:03:02.520]  三點鐘至六點鐘這個時間
[00:03:02.520 --> 00:03:04.520]  是關於耶穌的斷氣
[00:03:04.520 --> 00:03:06.520]  到祂的安葬
[00:03:06.520 --> 00:03:07.520]  三個小時
[00:03:07.520 --> 00:03:11.920]  在約翰的筆下描述的耶穌的死和安葬
[00:03:11.920 --> 00:03:13.920]  是充滿著榮耀
[00:03:13.920 --> 00:03:16.920]  2018年很特別
[00:03:16.920 --> 00:03:18.920]  因為我們見到現在去到年底
[00:03:18.920 --> 00:03:22.920]  我們發覺今年很多我們所認識的人去世了
[00:03:22.920 --> 00:03:24.920]  高崑
[00:03:24.920 --> 00:03:26.920]  金庸
[00:03:26.920 --> 00:03:27.920]  還有誰呢?
[00:03:27.920 --> 00:03:29.920]  布殊總統
[00:03:29.920 --> 00:03:31.920]  很多很多
[00:03:31.920 --> 00:03:33.920]  你發覺在這些喪禮裏
[00:03:33.920 --> 00:03:36.920]  都是非常之聖光熠熠
[00:03:36.920 --> 00:03:38.920]  很多人出席
[00:03:38.920 --> 00:03:40.920]  很多社會的名流
[00:03:40.920 --> 00:03:42.920]  有權有勢的人都出席
[00:03:42.920 --> 00:03:45.920]  耶穌是一個很出名的人
[00:03:45.920 --> 00:03:48.720]  但是他的喪禮是沒有人出席的
[00:03:48.720 --> 00:03:50.920]  是很孤清
[00:03:50.920 --> 00:03:52.920]  因為當時
[00:03:52.920 --> 00:03:56.920]  熟悉耶穌的人都因為懼怕而四散
[00:03:56.920 --> 00:04:00.920]  但是在使徒約翰很刻意的記著
[00:04:00.920 --> 00:04:02.920]  他說他想開這班飛機
[00:04:02.920 --> 00:04:05.920]  於是在這三個片段裏面
[00:04:05.920 --> 00:04:08.920]  我們看到沒有任何一個人的死
[00:04:08.920 --> 00:04:11.920]  比耶穌更加風光
[00:04:11.920 --> 00:04:14.920]  更加能夠改變全人類歷史的命運
[00:04:14.920 --> 00:04:17.920]  也改變了你和我的視野
[00:04:17.920 --> 00:04:20.920]  今天和大家一起看的就是
[00:04:20.920 --> 00:04:22.920]  耶穌的死和埋葬
[00:04:22.920 --> 00:04:25.920]  雖然看起來是一個極度黑暗的時刻
[00:04:25.920 --> 00:04:28.920]  但是卻是怎樣正正彰顯著
[00:04:28.920 --> 00:04:30.920]  上帝榮耀的時刻
[00:04:30.920 --> 00:04:32.920]  所以我今天講到的題目叫做
[00:04:32.920 --> 00:04:34.920]  最黑暗的時刻
[00:04:34.920 --> 00:04:36.920]  最榮耀的時刻
[00:04:36.920 --> 00:04:39.920]  約翰畢夏的耶穌受難曲
[00:04:39.920 --> 00:04:41.920]  其實不是很多注重耶穌
[00:04:41.920 --> 00:04:43.920]  怎樣作為人子的掙扎
[00:04:43.920 --> 00:04:45.920]  去受苦
[00:04:45.920 --> 00:04:47.920]  反而是充滿著神的旨意
[00:04:47.920 --> 00:04:49.920]  神的榮耀
[00:04:49.920 --> 00:04:53.920]  耶穌的死完全是在上帝的計劃裏面
[00:04:53.920 --> 00:04:55.920]  因為他寫約翰福音的時候
[00:04:55.920 --> 00:04:58.920]  他是從耶穌復活之後的角度去寫
[00:04:58.920 --> 00:04:59.920]  他去明白
[00:04:59.920 --> 00:05:03.920]  原來耶穌的死完全是在神的計劃裏面
[00:05:03.920 --> 00:05:07.920]  而且是應驗了所有舊約的預言
[00:05:07.920 --> 00:05:09.920]  今天我和大家看三個片段
[00:05:09.920 --> 00:05:11.920]  第一我們看到
[00:05:11.920 --> 00:05:13.920]  在這段經文裏面我們看到
[00:05:13.920 --> 00:05:17.920]  第一 耶穌是完成神救贖大公的神子
[00:05:17.920 --> 00:05:21.920]  第二 耶穌是除去世人罪孽的羔羊
[00:05:21.920 --> 00:05:25.920]  第三 我們看到耶穌是那位賜下新生命的大能者
[00:05:25.920 --> 00:05:27.920]  很多時候我們看這段經文
[00:05:27.920 --> 00:05:30.920]  就是在受苦節的時候去看的
[00:05:30.920 --> 00:05:32.920]  很多時候我們會看這段經文
[00:05:32.920 --> 00:05:35.920]  去默想耶穌的受苦
[00:05:35.920 --> 00:05:38.920]  但我相信不只是在復活節或受難節的時候
[00:05:38.920 --> 00:05:40.920]  才去默想這段經文
[00:05:40.920 --> 00:05:42.920]  事實上耶穌的死是何等的榮耀
[00:05:42.920 --> 00:05:45.920]  很值得我們任何時刻去默想
[00:05:45.920 --> 00:05:46.920]  所以我今天講到的時候
[00:05:46.920 --> 00:05:47.920]  去到某一點
[00:05:47.920 --> 00:05:51.920]  我都會給一些默想給大家
[00:05:51.920 --> 00:05:53.920]  去想一想
[00:05:53.920 --> 00:05:56.920]  耶穌的死對我們有什麼意義呢
[00:05:56.920 --> 00:05:58.920]  首先我們看第一個片段
[00:05:58.920 --> 00:06:00.920]  在28至30節
[00:06:00.920 --> 00:06:01.920]  請大家看回經文
[00:06:01.920 --> 00:06:03.920]  28至30節
[00:06:03.920 --> 00:06:05.920]  第一個片段是講到臨死
[00:06:05.920 --> 00:06:07.920]  耶穌臨死的時候的狀態
[00:06:07.920 --> 00:06:09.920]  是極度辛苦
[00:06:09.920 --> 00:06:11.920]  但卻是沒有榮耀
[00:06:11.920 --> 00:06:17.920]  在這裏我們看到兩個時刻
[00:06:17.920 --> 00:06:19.920]  耶穌特別彰顯祂的榮耀
[00:06:19.920 --> 00:06:22.920]  或者是約翰的筆下去彰顯祂的榮耀
[00:06:22.920 --> 00:06:26.920]  大家可以再聽我讀一次28至30節
[00:06:26.920 --> 00:06:28.920]  也可以看著powerpoint
[00:06:28.920 --> 00:06:57.920]  「這時以後,耶穌知道各樣的事已經成了,為使經上的話應驗,就說:我學了。有一個盛滿了醋的罐子放在那裏,他們就拿海綿摘滿了醋,綁在牛七草上,送到他嘴邊。耶穌嘗了那醋,說:成了,就低下頭,斷了氣。
[00:06:57.920 --> 00:07:01.920]  首先是「成了」這一刻
[00:07:01.920 --> 00:07:05.920]  在短短的三字經文裏有一個弱字
[00:07:05.920 --> 00:07:07.920]  就是「成了」這個字
[00:07:07.920 --> 00:07:09.920]  在希臘文裏叫做Telilestai
[00:07:09.920 --> 00:07:14.920]  我不知為何進到教會的電腦裏就變成這樣
[00:07:14.920 --> 00:07:20.920]  Telilestai這個字的原文是一個完成式
[00:07:20.920 --> 00:07:22.920]  即是說已經完成了
[00:07:22.920 --> 00:07:26.920]  但對現在仍然產生果效的意思
[00:07:26.920 --> 00:07:30.920]  這個字在28字裏出現了兩次
[00:07:30.920 --> 00:07:33.920]  一個翻譯做「成了」一個翻譯做「應驗」
[00:07:33.920 --> 00:07:36.920]  然後在30字裏出現了一次
[00:07:36.920 --> 00:07:40.920]  這三個字有以下三個解釋
[00:07:40.920 --> 00:07:48.920]  第一個解釋是去完成一個任務
[00:07:48.920 --> 00:07:53.920]  第二個解釋是承傳一件事令它完美
[00:07:53.920 --> 00:07:55.920]  所以有時候會解作「應驗」
[00:07:55.920 --> 00:07:58.920]  即是說這個預言成就了
[00:07:58.920 --> 00:08:02.920]  第三個解釋是商業上的用語
[00:08:02.920 --> 00:08:04.920]  是指一宗交易完成了
[00:08:04.920 --> 00:08:08.920]  或者說一項債務還清了
[00:08:08.920 --> 00:08:10.920]  你會發覺這三個解釋
[00:08:10.920 --> 00:08:16.920]  在這段28至30節的經文裏都有
[00:08:16.920 --> 00:08:22.920]  這就是整段28至30節的重點
[00:08:22.920 --> 00:08:26.920]  耶穌的死同時完成了三件事
[00:08:26.920 --> 00:08:29.920]  第一件事就是28節的上半節
[00:08:29.920 --> 00:08:35.920]  「這是以後耶穌知道各樣的事已經成了」
[00:08:35.920 --> 00:08:37.920]  人子走上十字架
[00:08:37.920 --> 00:08:41.920]  去成就救贖大公的任務已經完成了
[00:08:41.920 --> 00:08:44.920]  他完全順服父神的旨意
[00:08:44.920 --> 00:08:46.920]  彰顯著神的榮耀
[00:08:46.920 --> 00:08:50.920]  所以耶穌在祂的祈禱裏曾經這樣說
[00:08:50.920 --> 00:08:53.920]  「我像地上已經榮耀你
[00:08:53.920 --> 00:08:56.920]  你所託付我的事,我已成全了」
[00:08:56.920 --> 00:08:59.920]  亦是這個字「成全了」
[00:08:59.920 --> 00:09:02.920]  意思就是任務完成了
[00:09:02.920 --> 00:09:05.920]  第二個意思是說到「應驗」
[00:09:05.920 --> 00:09:07.920]  在28節的下半節
[00:09:07.920 --> 00:09:11.920]  「為使經上的話應驗,就說我學了」
[00:09:11.920 --> 00:09:16.920]  剛剛說「應驗」和「成了」是同一個字在原文
[00:09:16.920 --> 00:09:19.920]  所以另一個耶穌的死所成全的事
[00:09:19.920 --> 00:09:22.920]  就是祂將舊約三百多處
[00:09:22.920 --> 00:09:25.920]  有關尼塞亞的預言
[00:09:25.920 --> 00:09:28.920]  無論由摩西五經裏
[00:09:28.920 --> 00:09:31.920]  先知書至詩篇裏
[00:09:31.920 --> 00:09:35.920]  去預言關於耶穌就是那位尼塞亞
[00:09:35.920 --> 00:09:38.920]  一一都應驗在耶穌的身上
[00:09:38.920 --> 00:09:42.920]  其中一節就是「我學了」
[00:09:42.920 --> 00:09:45.920]  這是來自詩篇69篇21節
[00:09:45.920 --> 00:09:46.920]  稍後會說多一點
[00:09:46.920 --> 00:09:49.920]  耶穌是整個舊約一直指向
[00:09:49.920 --> 00:09:52.920]  祂就是阿伯拉罕的後裔
[00:09:52.920 --> 00:09:55.920]  祂就是那位神要興起像摩西一樣的先知
[00:09:55.920 --> 00:09:58.920]  祂是那位大衛寶座的君王
[00:09:58.920 --> 00:10:00.920]  祂是那位受苦的僕人
[00:10:00.920 --> 00:10:03.920]  這些所有三百多處的預言
[00:10:03.920 --> 00:10:06.920]  全部應驗在耶穌身上
[00:10:06.920 --> 00:10:09.920]  所以耶穌的死將舊約的子民
[00:10:09.920 --> 00:10:14.920]  一直所渴望所盼望等候的實現了
[00:10:14.920 --> 00:10:17.920]  所以是一個榮耀的時刻
[00:10:17.920 --> 00:10:20.920]  第三就是耶穌的死
[00:10:20.920 --> 00:10:23.920]  同時一次過將人類至始祖
[00:10:23.920 --> 00:10:25.920]  在伊甸園犯罪
[00:10:25.920 --> 00:10:28.920]  一直累積付了神的罪債
[00:10:28.920 --> 00:10:31.920]  一次過咳嗽一筆清還清了
[00:10:31.920 --> 00:10:32.920]  耶穌的死
[00:10:32.920 --> 00:10:34.920]  祂在上面簽了名
[00:10:34.920 --> 00:10:35.920]  還清了
[00:10:35.920 --> 00:10:38.920]  所有的罪債還清了
[00:10:38.920 --> 00:10:42.920]  所以28至30節短短三節經文
[00:10:42.920 --> 00:10:45.920]  耶穌已經成就了三件事情
[00:10:45.920 --> 00:10:48.920]  所以當耶穌說「成了」的時候
[00:10:48.920 --> 00:10:50.920]  是滿有榮耀
[00:10:50.920 --> 00:10:54.920]  第二個時刻就是當耶穌說「我學了」的時候
[00:10:54.920 --> 00:10:59.920]  當耶穌說「我學了」的時候
[00:10:59.920 --> 00:11:04.920]  是表示耶穌願意跟人完全的認同
[00:11:04.920 --> 00:11:07.920]  耶穌在十字架上說了這一句「我學了」
[00:11:07.920 --> 00:11:13.920]  你想想當時巴勒斯坦地中午12點至3點
[00:11:13.920 --> 00:11:17.920]  3點鐘這個時間是烈日當空的時候
[00:11:17.920 --> 00:11:21.920]  釘在十字架上的耶穌飽受折磨
[00:11:21.920 --> 00:11:24.920]  去頸渴是很自然
[00:11:24.920 --> 00:11:26.920]  一般釘在十字架上的人
[00:11:26.920 --> 00:11:30.920]  他們是不會喝醋也不會喝水
[00:11:30.920 --> 00:11:34.920]  因為喝醋和喝水只會延長你的生命
[00:11:34.920 --> 00:11:35.920]  因為會解渴
[00:11:35.920 --> 00:11:38.920]  釘在十字架上的人寧願快點死
[00:11:38.920 --> 00:11:40.920]  所以他們是不會喝
[00:11:40.920 --> 00:11:42.920]  但是耶穌說這句「我學了」
[00:11:42.920 --> 00:11:45.920]  並不是因為他在抱怨他真的頸渴
[00:11:45.920 --> 00:11:49.920]  而是他為了應驗聖經裏面的寓言
[00:11:49.920 --> 00:11:54.920]  這個「我學了」是來自詩篇69篇的21節
[00:11:54.920 --> 00:11:56.920]  請大家幫我讀
[00:12:03.920 --> 00:12:09.920]  當時大衛被他的同胞迫害拒絕的時候
[00:12:09.920 --> 00:12:14.920]  在受苦的時候他作了這篇詩篇
[00:12:14.920 --> 00:12:19.920]  去表明大衛是耶穌的預表
[00:12:19.920 --> 00:12:22.920]  大衛作為神揀選的君王
[00:12:22.920 --> 00:12:24.920]  他受盡苦楚
[00:12:24.920 --> 00:12:26.920]  預表耶穌來到這個世界上
[00:12:26.920 --> 00:12:27.920]  人類的君王
[00:12:27.920 --> 00:12:30.920]  他為了要和人去認同
[00:12:30.920 --> 00:12:33.920]  同樣受盡一切人間的苦楚
[00:12:33.920 --> 00:12:36.920]  於是丁丁隨手在旁邊
[00:12:36.920 --> 00:12:39.920]  拿了些醋給耶穌喝
[00:12:39.920 --> 00:12:40.920]  你留意
[00:12:40.920 --> 00:12:42.920]  這個醋
[00:12:42.920 --> 00:12:44.920]  耶穌是願意喝
[00:12:44.920 --> 00:12:48.920]  但是如果你曾經有看過《馬可福音》第15章
[00:12:48.920 --> 00:12:52.920]  曾經有些人在耶穌走上十字架的時候
[00:12:52.920 --> 00:12:56.920]  有人拿著一些調和的酒給耶穌喝
[00:12:56.920 --> 00:12:59.920]  當時耶穌是拒絕去喝
[00:12:59.920 --> 00:13:02.920]  因為酒有麻醉的作用
[00:13:02.920 --> 00:13:04.920]  去減輕耶穌的苦楚
[00:13:04.920 --> 00:13:06.920]  但是耶穌卻是拒絕
[00:13:06.920 --> 00:13:10.920]  因為他要徹徹底底地去經歷這個苦楚
[00:13:10.920 --> 00:13:13.920]  他不要受麻醉
[00:13:13.920 --> 00:13:16.920]  我們的主為了成就父神的旨意
[00:13:16.920 --> 00:13:19.920]  為了應驗經上的說話
[00:13:19.920 --> 00:13:22.920]  他選擇完全100%
[00:13:22.920 --> 00:13:26.920]  能夠與人的痛苦去認同
[00:13:26.920 --> 00:13:28.920]  希伯來書裏面說到
[00:13:28.920 --> 00:13:31.920]  既然兒女同有血肉之軀
[00:13:31.920 --> 00:13:34.920]  他也照樣親自承了血肉之軀
[00:13:34.920 --> 00:13:37.920]  為能藉著死敗壞那掌管死權的
[00:13:37.920 --> 00:13:39.920]  就是魔鬼
[00:13:39.920 --> 00:13:45.920]  並要釋放那些一生因怕死而作奴隸的人
[00:13:45.920 --> 00:13:47.920]  嘗了這口醋之後
[00:13:47.920 --> 00:13:51.920]  耶穌就說了在《約翰福音》裏面的十架七言
[00:13:51.920 --> 00:13:53.920]  最後一句說話
[00:13:53.920 --> 00:13:54.920]  「承了」
[00:13:54.920 --> 00:13:57.920]  「承了」這句說話是一個德性的象徵
[00:13:57.920 --> 00:14:00.920]  耶穌已經得勝了罪惡的權勢
[00:14:00.920 --> 00:14:04.920]  這句說話是充滿光芒的一刻
[00:14:04.920 --> 00:14:09.920]  是因為人子自願地願意將自己的性命交給父神
[00:14:09.920 --> 00:14:12.920]  讓我們默想一下
[00:14:12.920 --> 00:14:19.920]  今天我們的生命是否反映著耶穌「承了」這句說話呢?
[00:14:19.920 --> 00:14:22.920]  很多時候我們傳福音
[00:14:22.920 --> 00:14:24.920]  特別是在三福裏面
[00:14:24.920 --> 00:14:26.920]  我們會提到「承了」這一句
[00:14:26.920 --> 00:14:28.920]  是一個好消息
[00:14:28.920 --> 00:14:30.920]  是福音的核心
[00:14:30.920 --> 00:14:34.920]  是勞役我們人類歷史以來一直的問題
[00:14:34.920 --> 00:14:36.920]  罪的問題
[00:14:36.920 --> 00:14:39.920]  耶穌藉著「承了」這個救贖大功
[00:14:39.920 --> 00:14:40.920]  祂完成了
[00:14:40.920 --> 00:14:42.920]  祂打勝仗了
[00:14:42.920 --> 00:14:46.920]  所以耶穌的救贖已經將我們從罪的刑罰
[00:14:46.920 --> 00:14:47.920]  罪的權勢
[00:14:47.920 --> 00:14:49.920]  甚至將來罪的存在
[00:14:49.920 --> 00:14:51.920]  釋放出來
[00:14:51.920 --> 00:14:53.920]  弟兄姊妹
[00:14:53.920 --> 00:14:56.920]  耶穌已經將我們釋放了出來
[00:14:56.920 --> 00:14:59.920]  我們不要再自投羅網
[00:14:59.920 --> 00:15:03.920]  正如那些債已經幫我們還清了
[00:15:03.920 --> 00:15:06.920]  我們不要再借
[00:15:06.920 --> 00:15:10.920]  我們是否立志遠離罪惡呢?
[00:15:10.920 --> 00:15:11.920]  還有
[00:15:11.920 --> 00:15:14.920]  耶穌說這句「承了」
[00:15:14.920 --> 00:15:18.920]  祂只有資格去說這句「承了」這句說話
[00:15:18.920 --> 00:15:23.920]  是因為祂必須要首先償盡人間一切的苦難
[00:15:23.920 --> 00:15:26.920]  祂必須要與人的苦難認同
[00:15:26.920 --> 00:15:30.920]  祂才有資格去說這句「承了」
[00:15:30.920 --> 00:15:35.920]  這是耶穌完成神的使命的必經過程
[00:15:35.920 --> 00:15:37.920]  耶穌沒有選擇逃避苦難
[00:15:37.920 --> 00:15:41.920]  祂親身要與人的苦難去認同
[00:15:41.920 --> 00:15:46.920]  今天有人會去深水埗派錢
[00:15:46.920 --> 00:15:49.920]  派完錢之後就走了
[00:15:49.920 --> 00:15:52.920]  我相信耶穌也可以
[00:15:52.920 --> 00:15:54.920]  祂可以派完錢之後
[00:15:54.920 --> 00:15:56.920]  轉一圈就走了
[00:15:56.920 --> 00:15:59.920]  但是耶穌選擇的方法
[00:15:59.920 --> 00:16:02.920]  是要與人的苦難認同
[00:16:02.920 --> 00:16:04.920]  與人同在
[00:16:04.920 --> 00:16:06.920]  在苦難裡同在
[00:16:06.920 --> 00:16:08.920]  同行
[00:16:08.920 --> 00:16:10.920]  所以弟兄姊妹
[00:16:10.920 --> 00:16:12.920]  我們在苦難裡
[00:16:12.920 --> 00:16:16.920]  我們不是單單去求神
[00:16:16.920 --> 00:16:18.920]  去挪開這個苦難的結果
[00:16:18.920 --> 00:16:22.920]  其實我們也可以去想想
[00:16:22.920 --> 00:16:24.920]  去求在這個過程裡
[00:16:24.920 --> 00:16:26.920]  我去經歷神的同在
[00:16:26.920 --> 00:16:28.920]  在痛苦裡
[00:16:28.920 --> 00:16:30.920]  我們去經歷
[00:16:30.920 --> 00:16:32.920]  神就在我當下的處境裡
[00:16:32.920 --> 00:16:34.920]  與我說話
[00:16:34.920 --> 00:16:36.920]  很多時候
[00:16:36.920 --> 00:16:38.920]  我們是否只是求結果
[00:16:38.920 --> 00:16:40.920]  而不去求的過程
[00:16:40.920 --> 00:16:42.920]  反映在我們的祈禱裡
[00:16:42.920 --> 00:16:44.920]  祈禱的內容
[00:16:44.920 --> 00:16:47.920]  我們是否只是求神快點幫我們搞定它
[00:16:47.920 --> 00:16:49.920]  快點幫我們挪開這個苦難
[00:16:49.920 --> 00:16:51.920]  而我們沒有靜心去聆聽
[00:16:51.920 --> 00:16:53.920]  聖靈的引導呢
[00:16:53.920 --> 00:16:55.920]  其實這個關乎
[00:16:55.920 --> 00:16:57.920]  我們是否真的這麼信神
[00:16:57.920 --> 00:16:59.920]  是否真的這麼願意
[00:16:59.920 --> 00:17:01.920]  開放自己的雙手
[00:17:01.920 --> 00:17:04.920]  讓神介入我們當中
[00:17:04.920 --> 00:17:06.920]  而這件事
[00:17:06.920 --> 00:17:08.920]  神的同在
[00:17:08.920 --> 00:17:11.920]  很多時候是透過肢體的同在
[00:17:11.920 --> 00:17:13.920]  來表明出來
[00:17:13.920 --> 00:17:15.920]  在教會的關顧
[00:17:15.920 --> 00:17:17.920]  服侍裡
[00:17:17.920 --> 00:17:19.920]  有時候我們關心弟兄姊妹
[00:17:19.920 --> 00:17:21.920]  我們是否只是走過去
[00:17:21.920 --> 00:17:23.920]  這樣就可以了
[00:17:23.920 --> 00:17:25.920]  解決了就馬上走開
[00:17:25.920 --> 00:17:27.920]  而你不願意
[00:17:27.920 --> 00:17:29.920]  去有那份忍耐
[00:17:29.920 --> 00:17:31.920]  去聆聽
[00:17:31.920 --> 00:17:33.920]  困苦中的心聲呢
[00:17:35.920 --> 00:17:38.920]  讓我們一起去思想這個問題
[00:17:38.920 --> 00:17:41.920]  第二個片段是
[00:17:41.920 --> 00:17:44.920]  關於耶穌的確認死亡
[00:17:44.920 --> 00:17:46.920]  和屍體處理的過程
[00:17:46.920 --> 00:17:48.920]  這一段經文呢
[00:17:48.920 --> 00:17:50.920]  在31至37節
[00:17:50.920 --> 00:17:52.920]  是約翰福音獨有的
[00:17:52.920 --> 00:17:54.920]  過程是非常殘酷
[00:17:54.920 --> 00:17:58.920]  但亦都彰顯著神的榮耀
[00:17:58.920 --> 00:18:00.920]  31至37節
[00:18:00.920 --> 00:18:02.920]  我請姐妹幫我再讀一次
[00:18:02.920 --> 00:18:04.920]  31至37節
[00:18:05.920 --> 00:18:07.920]  這裡我想和大家分享三點
[00:18:07.920 --> 00:18:08.920]  第一個就是
[00:18:08.920 --> 00:18:12.920]  一根骨頭也不截斷這一刻
[00:18:12.920 --> 00:18:14.920]  第二就是
[00:18:14.920 --> 00:18:16.920]  所擇的人
[00:18:16.920 --> 00:18:18.920]  第三就是
[00:18:18.920 --> 00:18:20.920]  試圖約翰自己的見證
[00:18:20.920 --> 00:18:22.920]  首先看一看
[00:18:22.920 --> 00:18:24.920]  在這個時候耶穌已經斷氣了
[00:18:24.920 --> 00:18:25.920]  耶穌旁邊
[00:18:25.920 --> 00:18:27.920]  我記得有另外兩個凡人
[00:18:27.920 --> 00:18:29.920]  銅釘十字架
[00:18:29.920 --> 00:18:30.920]  一般羅馬人
[00:18:30.920 --> 00:18:32.920]  是怎樣處理這些屍體的呢
[00:18:32.920 --> 00:18:34.920]  他們一般
[00:18:34.920 --> 00:18:36.920]  不像猶太人
[00:18:36.920 --> 00:18:38.920]  他們任由他掛在十字架上
[00:18:38.920 --> 00:18:40.920]  直到那個人斷氣為止
[00:18:40.920 --> 00:18:42.920]  所以很多時候
[00:18:42.920 --> 00:18:44.920]  可能是用上幾天的時間
[00:18:44.920 --> 00:18:46.920]  然後他任由他掛在那裡
[00:18:46.920 --> 00:18:50.920]  任由禿鷹去吞吃那些屍首
[00:18:50.920 --> 00:18:52.920]  但猶太人的律法書裏面
[00:18:52.920 --> 00:18:54.920]  就講明
[00:18:54.920 --> 00:18:57.920]  屍首是不可以掛在木頭上過夜的
[00:18:57.920 --> 00:18:59.920]  免得沾污地土
[00:18:59.920 --> 00:19:01.920]  在《生命記》裏面有講過
[00:19:01.920 --> 00:19:03.920]  再加上這一天是如月節
[00:19:03.920 --> 00:19:05.920]  明天就是安息日
[00:19:05.920 --> 00:19:07.920]  如月節之後的安息日
[00:19:07.920 --> 00:19:09.920]  是一個隆重的日子
[00:19:09.920 --> 00:19:11.920]  猶太人更加不可以
[00:19:11.920 --> 00:19:15.920]  讓這些東西去沾污他們的地土
[00:19:15.920 --> 00:19:17.920]  所以他們就要求
[00:19:17.920 --> 00:19:19.920]  耶穌的屍體要拿下來
[00:19:19.920 --> 00:19:21.920]  羅馬人一般的做法
[00:19:21.920 --> 00:19:23.920]  就是怎樣快些令他斷氣呢
[00:19:23.920 --> 00:19:25.920]  就是拿一支鐵棍
