
[00:00:00.000 --> 00:00:02.540]  各位靈姐妹,我們再一起同心再祈禱
[00:01:29.780 --> 00:01:32.280]  而祂的一切的豐盛
[00:01:32.280 --> 00:01:34.840]  也都因為在你奉獻的過程中
[00:01:34.840 --> 00:01:37.540]  能夠進入你的生命裡面
[00:01:37.540 --> 00:01:40.340]  所以上帝鼓勵我們奉獻
[00:01:40.340 --> 00:01:42.340]  不是因為祂有缺乏
[00:01:42.340 --> 00:01:44.580]  而是祂渴望將更多
[00:01:44.580 --> 00:01:48.440]  祂自己的豐盛賜給我們
[00:01:48.440 --> 00:01:50.040]  我們今天讀這段聖經的時候
[00:01:50.040 --> 00:01:52.340]  我們都會熟悉的
[00:01:52.340 --> 00:01:53.440]  當你讀到聖經的時候
[00:01:53.440 --> 00:01:55.140]  你會發覺聖經裡面提及到
[00:01:55.140 --> 00:01:57.600]  當時在以色列人當中
[00:01:57.600 --> 00:02:00.940]  他們經歷了一個很黑暗的日子
[00:02:00.940 --> 00:02:03.800]  他們的信仰是一個很低落
[00:02:03.800 --> 00:02:06.140]  或者敗壞的情況
[00:02:06.140 --> 00:02:08.740]  所以當你看《撒姆爾記》上的時候
[00:02:08.740 --> 00:02:11.000]  你會留意到是之前提及到
[00:02:11.000 --> 00:02:14.500]  以色列當中是因為沒有皇帝
[00:02:14.500 --> 00:02:17.440]  因此各人任意而行
[00:02:17.440 --> 00:02:20.040]  按他們所喜歡的隨意來做
[00:02:20.040 --> 00:02:22.000]  甚至連當中的祭司
[00:02:22.000 --> 00:02:25.440]  也都容許自己的兒子犯罪
[00:02:25.440 --> 00:02:27.140]  他們兩個兒子大家知道
[00:02:27.140 --> 00:02:28.600]  都是祭司
[00:02:28.600 --> 00:02:32.100]  但是他們不單沒有教導百姓真理的事情
[00:02:32.100 --> 00:02:36.200]  反而是剝削百姓的祭品、自肥
[00:02:36.200 --> 00:02:38.240]  自己得到其中的利益
[00:02:38.240 --> 00:02:41.340]  也都在很多淫亂裡面
[00:02:41.340 --> 00:02:45.240]  就在這些信仰黑暗的日子
[00:02:45.240 --> 00:02:48.240]  突然間有曙光出現
[00:02:48.240 --> 00:02:50.140]  聖經描述著整個信仰
[00:02:50.140 --> 00:02:53.440]  突然間出現一個復蘇的機會
[00:02:53.440 --> 00:02:56.640]  是因為撒姆爾出現
[00:02:56.640 --> 00:02:58.640]  但是撒姆爾出現
[00:02:58.640 --> 00:03:01.540]  也都在於一個很重要的事情
[00:03:01.540 --> 00:03:04.640]  就是在他們當中的一位小姐妹
[00:03:04.640 --> 00:03:06.640]  一位小女子
[00:03:06.640 --> 00:03:09.340]  她雖然有很多的仇婦
[00:03:09.340 --> 00:03:11.040]  很多的困擾
[00:03:11.040 --> 00:03:12.440]  但是當她在困擾當中
[00:03:12.440 --> 00:03:14.340]  她信靠神
[00:03:14.340 --> 00:03:17.440]  而她將自己最珍貴的
[00:03:17.440 --> 00:03:22.440]  或者說她最渴望得到的孩子奉獻給神
[00:03:22.440 --> 00:03:24.740]  因為這個奉獻的行動
[00:03:24.740 --> 00:03:30.040]  整個以色列人信仰的歷史改觀
[00:03:30.040 --> 00:03:32.240]  整個以色列人
[00:03:32.240 --> 00:03:38.140]  他們在後來出現了信仰的復蘇的機會
[00:03:38.140 --> 00:03:39.140]  當你這樣看的時候
[00:03:39.140 --> 00:03:41.840]  你就發覺聖經裡面講述這個小女子
[00:03:41.840 --> 00:03:44.340]  似乎是一些微不足道的人
[00:03:44.340 --> 00:03:48.940]  但是她的生命帶來了極大的一種影響
[00:03:48.940 --> 00:03:50.140]  哈娜大家知道
[00:03:50.140 --> 00:03:52.340]  她是來自一個家庭
[00:03:52.340 --> 00:03:54.140]  這個家庭很複雜
[00:03:54.140 --> 00:03:57.440]  有一個丈夫兩個太太
[00:03:57.440 --> 00:03:59.940]  一些多妻的家庭
[00:03:59.940 --> 00:04:01.940]  當然這個處境裡面
[00:04:01.940 --> 00:04:03.140]  不可以避免的
[00:04:03.140 --> 00:04:06.040]  就是家庭一定有很多的爭執
[00:04:06.040 --> 00:04:10.140]  而哈娜都面對著很多被排斥的情況
[00:04:10.140 --> 00:04:11.940]  她被排斥一個很重要的原因
[00:04:11.940 --> 00:04:14.340]  是因為她沒有弟弟
[00:04:14.340 --> 00:04:15.340]  大家會知道
[00:04:15.340 --> 00:04:17.140]  當我們讀舊約聖經的時候
[00:04:17.140 --> 00:04:18.940]  你會知道舊約的希伯來人
[00:04:18.940 --> 00:04:20.540]  他們的觀念
[00:04:20.540 --> 00:04:24.340]  如果沒有弟弟是一個極大的羞恥
[00:04:24.340 --> 00:04:26.440]  很難接受一個女士
[00:04:26.440 --> 00:04:29.440]  她結婚之後是沒有孩子的
[00:04:29.440 --> 00:04:32.540]  當然這個和今天的很多觀念不同
[00:04:32.540 --> 00:04:34.140]  但是對於哈娜來說
[00:04:34.140 --> 00:04:36.640]  這個是極大的羞恥
[00:04:36.640 --> 00:04:37.840]  因此當他們家庭
[00:04:37.840 --> 00:04:39.340]  每一年當他們一年一次
[00:04:39.340 --> 00:04:41.940]  去到士羅這個地方
[00:04:41.940 --> 00:04:44.940]  大家知道士羅是當時會莫所在的地方
[00:04:44.940 --> 00:04:47.540]  也是以色列人去到獻祭
[00:04:47.540 --> 00:04:49.740]  和過節的地方
[00:04:49.740 --> 00:04:51.140]  當他們上到去的時候
[00:04:51.140 --> 00:04:52.140]  這個家庭
[00:04:52.140 --> 00:04:54.740]  特別是她的丈夫爾尼加拿
[00:04:54.740 --> 00:04:56.940]  就將獻祭的祭品
[00:04:56.940 --> 00:05:00.340]  分給他們家中的成員
[00:05:00.340 --> 00:05:02.940]  舊約聖經是鼓勵他們
[00:05:02.940 --> 00:05:04.740]  當獻祭之後
[00:05:04.740 --> 00:05:06.940]  其中一些的祭玉
[00:05:06.940 --> 00:05:10.740]  可以來到神面前來吃喝
[00:05:10.740 --> 00:05:14.940]  因此哈娜就得到其中的一份
[00:05:14.940 --> 00:05:16.940]  但是她只得到一份
[00:05:16.940 --> 00:05:21.240]  因為她的丈夫是按照他們傳統的做法
[00:05:21.240 --> 00:05:23.340]  就是每一個家庭的成員
[00:05:23.340 --> 00:05:25.040]  每人得一份
[00:05:25.040 --> 00:05:27.540]  包括孩子
[00:05:27.540 --> 00:05:29.740]  但是因為哈娜自己只有一個人
[00:05:29.740 --> 00:05:31.340]  沒有自己的弟弟
[00:05:31.340 --> 00:05:34.140]  所以她只得一份
[00:05:34.140 --> 00:05:35.540]  如果當大家讀聖經的時候
[00:05:35.540 --> 00:05:37.740]  可能你會記得以前當我們讀到
[00:05:37.740 --> 00:05:40.740]  第一章第五節的時候
[00:05:40.740 --> 00:05:42.240]  和學本裡面是提及到
[00:05:42.240 --> 00:05:45.840]  給哈娜的卻是傷份
[00:05:45.840 --> 00:05:47.940]  當然聖經裡面這個傷份
[00:05:47.940 --> 00:05:51.040]  在原來的聖經裡面的含義
[00:05:51.040 --> 00:05:53.840]  其實是不能夠很確定的
[00:05:53.840 --> 00:05:55.340]  裡面的文字有很多
[00:05:55.340 --> 00:05:57.340]  未必很確定的地方
[00:05:57.340 --> 00:05:59.440]  因此你讀到新月本的時候
[00:05:59.440 --> 00:06:01.040]  有另一個翻譯
[00:06:01.040 --> 00:06:02.940]  如果你有聖經在手上
[00:06:02.940 --> 00:06:04.940]  聖經第一章第五節
[00:06:04.940 --> 00:06:07.540]  我們剛才沒有機會讀到的
[00:06:07.540 --> 00:06:09.340]  聖經就提及到
[00:06:09.340 --> 00:06:10.840]  「但她當面」
[00:06:10.840 --> 00:06:13.040]  這個在說她的丈夫
[00:06:13.040 --> 00:06:14.240]  爾尼哈娜
[00:06:14.240 --> 00:06:18.340]  他說「但她當面只分給哈娜一份
[00:06:18.340 --> 00:06:20.840]  她雖然愛哈娜
[00:06:20.840 --> 00:06:25.640]  也就是說卻使哈娜不能懷孕」
[00:06:25.640 --> 00:06:27.040]  這裡說到的事情就是
[00:06:27.040 --> 00:06:30.540]  爾尼哈娜她愛她的太太哈娜
[00:06:30.540 --> 00:06:32.240]  雖然她沒有孩子
[00:06:32.240 --> 00:06:33.740]  但是她仍然很愛她
[00:06:33.740 --> 00:06:38.440]  因此將上好的一些製育給她
[00:06:38.440 --> 00:06:40.040]  聖經的意思講述到
[00:06:40.040 --> 00:06:42.940]  這一份的製育是特別好的
[00:06:42.940 --> 00:06:45.940]  但是只能夠給她一份
[00:06:45.940 --> 00:06:47.840]  因為她只有一個
[00:06:47.840 --> 00:06:52.040]  因為神母叫她懷孕
[00:06:52.040 --> 00:06:52.740]  聖經講述到
[00:06:52.740 --> 00:06:54.840]  沒錯她的丈夫愛護她
[00:06:54.840 --> 00:06:55.940]  但無論怎樣也好
[00:06:55.940 --> 00:06:58.140]  她只有一個
[00:06:58.140 --> 00:06:59.440]  也因為這個原因
[00:06:59.440 --> 00:07:04.940]  她家中丈夫的另一位太太
[00:07:04.940 --> 00:07:06.840]  你知道她是明哲彼尼娜
[00:07:06.840 --> 00:07:08.040]  聖經就提到
[00:07:08.040 --> 00:07:11.340]  他們有機會來取笑她
[00:07:11.340 --> 00:07:13.140]  去奚落她
[00:07:13.140 --> 00:07:14.140]  你沒有子女
[00:07:14.140 --> 00:07:15.740]  你很醜
[00:07:15.740 --> 00:07:17.640]  現在你只有一份
[00:07:17.640 --> 00:07:19.440]  一路來取笑她
[00:07:19.440 --> 00:07:20.140]  聖經講述到
[00:07:20.140 --> 00:07:25.440]  就是她當時一位同家的姐妹
[00:07:25.440 --> 00:07:27.740]  就盡力去刺激她
[00:07:27.740 --> 00:07:30.040]  令她非常苦惱
[00:07:30.040 --> 00:07:31.240]  聖經就說
[00:07:31.240 --> 00:07:34.040]  哈娜就不斷哭泣
[00:07:34.040 --> 00:07:35.240]  很難過
[00:07:35.240 --> 00:07:37.940]  甚至她都沒有氣力
[00:07:37.940 --> 00:07:41.040]  或者沒有心機吃飯
[00:07:41.040 --> 00:07:41.940]  在這個情況之下
[00:07:41.940 --> 00:07:43.640]  我們節節會問一個問題
[00:07:43.640 --> 00:07:48.540]  為什麼神特別地來代哈娜呢?
[00:07:48.540 --> 00:07:51.540]  為什麼不讓她生孩子呢?
[00:07:51.540 --> 00:07:53.240]  在當時來說
[00:07:53.240 --> 00:07:56.940]  絕大多數婦女都可以有自己的孩子
[00:07:56.940 --> 00:08:00.940]  但為什麼哈娜不能生孩子呢?
[00:08:00.940 --> 00:08:02.340]  當我們想到這件事情的時候
[00:08:02.340 --> 00:08:04.540]  或者我們會很多時候問
[00:08:04.540 --> 00:08:09.140]  為什麼神沒有給這件事情給我?
[00:08:09.140 --> 00:08:09.940]  或者我懷孕了
[00:08:09.940 --> 00:08:14.040]  為什麼突然間會失去了?
[00:08:14.040 --> 00:08:15.040]  當我們讀聖經的時候
[00:08:15.040 --> 00:08:17.440]  聖經講述到很多神的恩賜
[00:08:17.440 --> 00:08:20.340]  有不同上帝自己的計劃
[00:08:20.340 --> 00:08:21.740]  特別是我們常常會讀到的
[00:08:21.740 --> 00:08:23.640]  聖經講到保羅
[00:08:23.640 --> 00:08:25.840]  你記得他有一根什麼?
[00:08:25.840 --> 00:08:27.540]  一根刺
[00:08:27.540 --> 00:08:29.440]  是他某一種疾病
[00:08:29.440 --> 00:08:32.640]  長期的和他一起
[00:08:32.640 --> 00:08:34.340]  當保羅一直來到向神求
[00:08:34.340 --> 00:08:37.140]  聖經說他有三次來到向神求
[00:08:37.140 --> 00:08:40.540]  求神拿走這根刺給他健康
[00:08:40.540 --> 00:08:43.040]  但是聖經告訴我們
[00:08:43.040 --> 00:08:45.240]  神沒有這樣做
[00:08:45.240 --> 00:08:49.740]  聖經說這根刺其實是撒旦的攻擊
[00:08:49.740 --> 00:08:54.340]  不是神主動地做這件事情
[00:08:54.340 --> 00:08:58.840]  這個病患是撒旦對保羅的攻擊
[00:08:58.840 --> 00:09:02.040]  但是神並沒有禁止撒旦這麼做
[00:09:02.040 --> 00:09:06.840]  讓保羅繼續承受這種疾病的苦楚
[00:09:06.840 --> 00:09:08.040]  聖經告訴我們
[00:09:08.040 --> 00:09:10.340]  神有一個很大的心願
[00:09:10.340 --> 00:09:13.840]  就是容許這件事情在保羅身上發生
[00:09:13.840 --> 00:09:16.840]  說要保存著保羅那份謙卑
[00:09:16.840 --> 00:09:18.640]  信靠神的心
[00:09:18.640 --> 00:09:21.640]  免得他因為有很大的恩賜
[00:09:21.640 --> 00:09:25.440]  以致他自告、他驕傲
[00:09:25.440 --> 00:09:27.840]  神的心願是讓他在這個病患當中
[00:09:27.840 --> 00:09:31.240]  他仍然能夠可以一直保持著謙卑的靈
[00:09:31.240 --> 00:09:33.840]  以致神能夠將更大的恩典
[00:09:33.840 --> 00:09:36.440]  顯明在他身上
[00:09:36.440 --> 00:09:37.640]  上帝有他的心意
[00:09:37.640 --> 00:09:40.740]  容許有不同的事情在我們身上發生
[00:09:40.740 --> 00:09:43.740]  但是在這次哈娜的事情上
[00:09:43.740 --> 00:09:47.340]  突然間哈娜很清楚明白一件事情
[00:09:47.340 --> 00:09:53.440]  就是不是一切都是理所當然得到的
[00:09:53.440 --> 00:09:56.440]  一個已婚的婦人
[00:09:56.440 --> 00:09:59.940]  能夠生孩子不是必然的事情
[00:09:59.940 --> 00:10:02.440]  是哈娜很深刻的體會
[00:10:02.440 --> 00:10:04.840]  不是必定會出現的
[00:10:04.840 --> 00:10:07.440]  可以是沒有的
[00:10:07.440 --> 00:10:09.540]  就在這種體會當中
[00:10:09.540 --> 00:10:10.740]  我們都會想起
[00:10:10.740 --> 00:10:13.440]  有時候我們自己在生活上
[00:10:13.440 --> 00:10:14.840]  很多的經歷都會覺得
[00:10:14.840 --> 00:10:18.440]  某些事情我們太習慣有了
[00:10:18.440 --> 00:10:21.140]  我們太習慣有某一些的健康
[00:10:21.140 --> 00:10:23.140]  金錢或者物質
[00:10:23.140 --> 00:10:24.340]  或者某一些的工作
[00:10:24.340 --> 00:10:25.940]  某一些的休息的機會
[00:10:25.940 --> 00:10:28.640]  某一些放假的機會
[00:10:28.640 --> 00:10:30.640]  我們太習慣有了
[00:10:30.640 --> 00:10:32.840]  當你突然間失去的時候
[00:10:32.840 --> 00:10:35.940]  你會突然間體會
[00:10:35.940 --> 00:10:38.740]  你原來不一定有
[00:10:38.740 --> 00:10:43.740]  因為弟兄當他突然間出現了鼻咽癌的時候
[00:10:43.740 --> 00:10:45.740]  他在治療過程當中
[00:10:45.740 --> 00:10:47.340]  他告訴我們
[00:10:47.340 --> 00:10:50.340]  他說他喝一杯水下肚
[00:10:50.340 --> 00:10:52.840]  是很艱難的
[00:10:52.840 --> 00:10:54.340]  他說當他喝水的時候
[00:10:54.340 --> 00:10:57.340]  我覺得好像在喝玻璃
[00:10:57.340 --> 00:11:00.140]  因為喉嚨很痛楚
[00:11:00.140 --> 00:11:02.340]  你說喝水應該滋潤喉嚨
[00:11:02.340 --> 00:11:03.740]  不是
[00:11:03.740 --> 00:11:05.140]  因為他的身體狀況
[00:11:05.140 --> 00:11:06.840]  在那個情況之下
[00:11:06.840 --> 00:11:10.440]  小小的液體都會刺激到他
[00:11:10.440 --> 00:11:11.540]  在他後來康復之後
[00:11:11.540 --> 00:11:13.740]  他說當他拿起一杯水
[00:11:13.740 --> 00:11:15.740]  很舒服地喝的時候
[00:11:15.740 --> 00:11:19.440]  我知道這個是神的恩典
[00:11:19.440 --> 00:11:20.140]  有些時候
[00:11:20.140 --> 00:11:23.940]  神容許我們失去了我們原本有的
[00:11:23.940 --> 00:11:26.140]  或者有些我們認為我們必然
[00:11:26.140 --> 00:11:29.540]  或者你當有的東西的時候
[00:11:29.540 --> 00:11:30.140]  在那個時候
[00:11:30.140 --> 00:11:32.740]  我們才會更加深刻地體會到
[00:11:32.740 --> 00:11:36.940]  這些事情其實不是屬於自己
[00:11:36.940 --> 00:11:38.940]  也都因此更加體會到
[00:11:38.940 --> 00:11:40.540]  一切所有的
[00:11:40.540 --> 00:11:42.940]  其實都是神所賜
[00:11:42.940 --> 00:11:44.140]  因此當你讀聖經的時候
[00:11:44.140 --> 00:11:47.940]  讀到聖經的哥倫多前書第四章
[00:11:47.940 --> 00:11:50.540]  保羅就告訴當時的哥倫多人知道
[00:11:50.540 --> 00:11:51.940]  沒錯你們有很多很多的
[00:11:51.940 --> 00:11:54.540]  恩慈、才幹、口才
[00:11:54.540 --> 00:11:56.340]  很豐足
[00:11:56.340 --> 00:11:58.540]  但是保羅就告訴他們知道
[00:11:58.540 --> 00:12:03.840]  使人與你們不同的是誰呢?
[00:12:03.840 --> 00:12:07.740]  是誰叫你與別人不同的呢?
[00:12:07.740 --> 00:12:10.340]  有什麼不是領受的呢?
[00:12:10.340 --> 00:12:11.940]  如果是領受回來的
[00:12:11.940 --> 00:12:13.340]  為什麼會自誇
[00:12:13.340 --> 00:12:16.140]  彷彿好像是屬於你
[00:12:16.140 --> 00:12:19.940]  好像不是領受回來的呢?
[00:12:19.940 --> 00:12:23.140]  聖經裡面也是不斷地提醒我們留心
[00:12:23.140 --> 00:12:26.740]  神有很多不同的方式提醒我們
[00:12:26.740 --> 00:12:28.340]  叫我們上上、醒覺
[00:12:28.340 --> 00:12:30.740]  就是我們一切所有的
[00:12:30.740 --> 00:12:33.140]  其實不是我們自己
[00:12:33.140 --> 00:12:34.940]  不是屬於自己
[00:12:34.940 --> 00:12:39.140]  都是神的恩典賜予給我們
[00:12:39.140 --> 00:12:40.340]  當我們再讀的時候
[00:12:40.340 --> 00:12:41.340]  你發覺沒錯
[00:12:41.340 --> 00:12:43.540]  哈拿他在這個過程當中
[00:12:43.540 --> 00:12:45.340]  他有很多的體會
[00:12:45.340 --> 00:12:48.340]  但是在他這種的苦困裡面
[00:12:48.340 --> 00:12:49.540]  他沒有去埋怨神
[00:12:49.540 --> 00:12:52.140]  反而他將自己的心轉向神
[00:12:52.140 --> 00:12:54.540]  向神不斷地來呼求
[00:12:54.540 --> 00:12:56.340]  大家剛才讀過的第十節
[00:12:56.340 --> 00:12:59.540]  你再看一看
[00:12:59.540 --> 00:13:01.940]  當時哈拿他在神的面前
[00:13:01.940 --> 00:13:04.540]  去到會幕的旁邊
[00:13:04.540 --> 00:13:09.540]  聖經就說他心裡受苦是怎麼做的呢?
[00:13:09.540 --> 00:13:13.140]  聖經沒有說他就埋怨上帝
[00:13:13.140 --> 00:13:16.740]  我們自然會想他一定很不開心
[00:13:16.740 --> 00:13:19.140]  或者很多對神的抱怨
[00:13:19.140 --> 00:13:25.740]  但聖經說他心裡受苦就向耶和華禱告
[00:13:25.740 --> 00:13:28.540]  他有的方向是向神禱告
[00:13:28.540 --> 00:13:30.340]  他向神尋求
[00:13:30.340 --> 00:13:33.740]  他更深切地尋求神的幫助
[00:13:33.740 --> 00:13:35.540]  然後你讀聖經的時候會留意到
[00:13:35.540 --> 00:13:39.540]  聖經說到哈拿他在神面前傾心吐意
[00:13:39.540 --> 00:13:41.340]  傾吐他的心意
[00:13:41.340 --> 00:13:45.540]  在神面前一直講述他自己的情況
[00:13:45.540 --> 00:13:47.340]  當我們講到傾心吐意的時候
[00:13:47.340 --> 00:13:48.540]  大家會知道
[00:13:48.540 --> 00:13:51.140]  這個不是訴苦
[00:13:51.140 --> 00:13:53.140]  不是哈拿在神面前不斷地說
[00:13:53.140 --> 00:13:54.340]  我多慘我多慘
[00:13:54.340 --> 00:13:56.540]  為什麼神不理我
[00:13:56.540 --> 00:13:58.140]  這種傾心吐意的說話
[00:13:58.140 --> 00:14:03.340]  在表達他對神的一種完全的信任
[00:14:03.340 --> 00:14:05.340]  他相信神的恩典
[00:14:05.340 --> 00:14:06.940]  因此他很放膽
[00:14:06.940 --> 00:14:09.540]  將自己內心的渴慕
[00:14:09.540 --> 00:14:12.740]  和他心裡的想忘
[00:14:12.740 --> 00:14:14.940]  很坦然地告訴神
[00:14:14.940 --> 00:14:16.740]  他面對什麼苦困
[00:14:16.740 --> 00:14:20.140]  如何受到家人的那種喜樂
[00:14:20.140 --> 00:14:21.740]  一直告訴神
[00:14:21.740 --> 00:14:24.340]  而聖經特別強調
[00:14:24.340 --> 00:14:26.340]  你留心十五節的時候
[00:14:26.340 --> 00:14:28.740]  聖經說他在神面前
[00:14:28.740 --> 00:14:32.340]  在耶和華面前傾心吐意
[00:14:32.340 --> 00:14:35.940]  意味著他體會到這位上帝在他面前
[00:14:35.940 --> 00:14:38.540]  是一位很個人化的上帝
[00:14:38.540 --> 00:14:42.340]  可以親近的上帝
[00:14:42.340 --> 00:14:45.940]  這位上帝是願意聽他祈禱
[00:14:45.940 --> 00:14:47.740]  是明白他
[00:14:47.740 --> 00:14:49.940]  以致他可以傾心吐意
[00:14:49.940 --> 00:14:53.940]  在神的面前祈求
[00:14:53.940 --> 00:14:55.340]  當他這樣祈禱的時候
[00:14:55.340 --> 00:14:57.340]  你會留意到他祈禱之後
[00:14:57.340 --> 00:14:59.340]  他裡面有一份信心
[00:14:59.340 --> 00:15:02.740]  他知道神已經垂聽了
[00:15:02.740 --> 00:15:05.940]  什麼證明他內心有一種信心呢?
[00:15:05.940 --> 00:15:09.740]  當你讀下去第十八節的時候
[00:15:09.740 --> 00:15:13.940]  你發覺他祈禱之後他怎樣?
[00:15:13.940 --> 00:15:15.940]  他去做什麼?
[00:15:15.940 --> 00:15:17.740]  他去吃飯
[00:15:17.740 --> 00:15:21.540]  你說他不是之前吃了嗎?
[00:15:21.540 --> 00:15:22.940]  其實經文裡面所說到
[00:15:22.940 --> 00:15:24.540]  之前他們吃飯
[00:15:24.540 --> 00:15:28.140]  是說他們的家人去吃飯
[00:15:28.140 --> 00:15:31.540]  當時哈拿一直都沒有胃口
[00:15:31.540 --> 00:15:34.340]  沒有情、沒有心情去吃東西
[00:15:34.340 --> 00:15:36.340]  直到這個時刻
[00:15:36.340 --> 00:15:37.340]  當他祈禱之後
[00:15:37.340 --> 00:15:39.140]  將自己的事情交託給上帝
[00:15:39.140 --> 00:15:41.540]  他心情釋放了
[00:15:41.540 --> 00:15:47.340]  所以說他念想不再帶仇容去吃飯
[00:15:47.340 --> 00:15:49.940]  在他裡面那份信心
[00:15:49.940 --> 00:15:54.740]  叫他可以面對當時的苦困
[00:15:54.740 --> 00:15:55.940]  在電影節目有些時候
[00:15:55.940 --> 00:15:58.740]  我們心裡有些很大的渴望
[00:15:58.740 --> 00:16:01.140]  但好像一直都得不到
[00:16:01.140 --> 00:16:03.340]  又或者心裡面有些苦困
[00:16:03.340 --> 00:16:05.740]  自己是不知道怎樣面對
[00:16:05.740 --> 00:16:11.340]  你放心向神傾心吐怡
[00:16:11.340 --> 00:16:15.940]  不要讓你自己一直沉在那個苦困當中
[00:16:15.940 --> 00:16:19.940]  讓你的苦困幫助你轉向神
[00:16:19.940 --> 00:16:21.740]  放心向祂祈禱
[00:16:21.740 --> 00:16:23.140]  去尋求祂
[00:16:23.140 --> 00:16:25.540]  去講述給祂知道你的需要
[00:16:25.540 --> 00:16:27.740]  你的渴望
[00:16:27.740 --> 00:16:30.940]  神一定會遂聽
[00:16:30.940 --> 00:16:34.540]  或者神不一定按照你所求的給你
[00:16:34.540 --> 00:16:36.140]  但一定會體會一件事情
[00:16:36.140 --> 00:16:38.940]  就是當你這樣祈禱尋求的時候
[00:16:38.940 --> 00:16:41.340]  神會賜你平安
[00:16:41.340 --> 00:16:43.940]  和給你有力量去承擔
[00:16:43.940 --> 00:16:48.340]  在當時面對的苦困
[00:16:48.340 --> 00:16:50.740]  你放心向神祈禱
[00:16:50.740 --> 00:16:54.140]  將自己的事情交託給主
[00:16:54.140 --> 00:16:55.940]  當哈拿去禱告之後
[00:16:55.940 --> 00:16:58.540]  你會發覺他在一路禱告的時候
[00:16:58.540 --> 00:17:01.340]  他立時向神有一個應許
[00:17:01.340 --> 00:17:05.740]  你會留心剛才讀的第十一節
[00:17:05.740 --> 00:17:07.340]  當哈拿向神禱告的時候
[00:17:07.340 --> 00:17:08.940]  他就許願說
[00:17:08.940 --> 00:17:10.340]  「萬君子耶和華
[00:17:10.340 --> 00:17:13.740]  你若是看顧侍女的困苦紀念我
[00:17:13.740 --> 00:17:18.140]  不忘記你的侍女賜給她一個兒子
[00:17:18.140 --> 00:17:20.940]  我就必把她一生獻給耶和華
[00:17:20.940 --> 00:17:22.740]  不剃她的頭」
[00:17:22.740 --> 00:17:25.940]  這裡說的是
[00:17:25.940 --> 00:17:29.340]  哈拿向神祈禱求一個孩子
[00:17:29.340 --> 00:17:34.740]  那一刻他就將這個孩子奉獻給神
[00:17:34.740 --> 00:17:38.140]  他心裡有一個很清楚的明白就是
[00:17:38.140 --> 00:17:39.940]  如果真是神賜給他的孩子
[00:17:39.940 --> 00:17:41.340]  他很清楚知道這個孩子
[00:17:41.340 --> 00:17:45.140]  絕對不是他自己能夠生出來的
[00:17:45.140 --> 00:17:46.940]  過去的經歷很清楚知道
[00:17:46.940 --> 00:17:49.140]  不可能的
[00:17:49.140 --> 00:17:51.540]  但他知道如果真是神賜給他的孩子
[00:17:51.540 --> 00:17:55.340]  絕對這個孩子不是他自己
[00:17:55.340 --> 00:17:57.140]  所以你會看到後來他會提到
[00:17:57.140 --> 00:18:00.140]  撒慕爾的名字的意思是什麼?
[00:18:00.140 --> 00:18:04.740]  就是「我從神求得來」
[00:18:04.740 --> 00:18:06.340]  他很清楚知道
[00:18:06.340 --> 00:18:08.340]  完全是神所賜的
