
[00:00:00.000 --> 00:00:03.000]  相信我們很多基督徒都和Lynn很相似
[00:01:15.680 --> 00:01:19.120]  但我們都聽過這些新聞的報道
[00:01:19.120 --> 00:01:22.000]  有很多人假着基督的名義
[00:01:22.000 --> 00:01:24.120]  或者其他信仰都一樣
[00:01:24.120 --> 00:01:25.520]  假着信仰的名義
[00:01:25.520 --> 00:01:27.320]  假着聖經的名義
[00:01:27.320 --> 00:01:29.240]  去欺騙金錢
[00:01:29.240 --> 00:01:33.000]  和賺取自己的利益
[00:01:33.000 --> 00:01:34.880]  有時候我們聽到這些故事
[00:01:34.880 --> 00:01:35.720]  我們做基督徒的時候
[00:01:35.720 --> 00:01:37.440]  覺得這些人很差勁
[00:01:37.440 --> 00:01:40.680]  用基督教的名義去騙人錢
[00:01:40.680 --> 00:01:46.280]  或者去謀取不正當的利益
[00:01:46.280 --> 00:01:47.320]  但不知道我們有沒有想過
[00:01:47.320 --> 00:01:50.440]  有時我們在不知不覺當中
[00:01:50.440 --> 00:01:53.600]  我們會變成類似他們這樣
[00:01:53.600 --> 00:01:55.160]  當然我們沒他們那麼差
[00:01:55.160 --> 00:01:58.240]  騙人錢或者爲自己的利益做些什麼
[00:01:58.240 --> 00:02:00.720]  不 不是這樣的意思
[00:02:00.720 --> 00:02:01.600]  我的意思是
[00:02:01.600 --> 00:02:04.240]  很多時候我們說我們是信耶穌的
[00:02:04.240 --> 00:02:06.320]  但如果我們看回我們自己
[00:02:06.320 --> 00:02:09.520]  所謂基督徒屬靈的生命的時候
[00:02:09.520 --> 00:02:11.400]  不是很看得到
[00:02:11.400 --> 00:02:13.360]  或者別人看不到
[00:02:13.360 --> 00:02:15.480]  我們稱耶穌爲我們的老師
[00:02:15.480 --> 00:02:18.240]  但我們不像耶穌的學生
[00:02:18.240 --> 00:02:21.080]  我們沒有學耶穌的榜樣
[00:02:21.080 --> 00:02:27.200]  我們很多時候在教會里面做很多的事
[00:02:27.200 --> 00:02:28.560]  比如說參加崇拜
[00:02:28.560 --> 00:02:29.680]  大家就坐在那裏
[00:02:29.680 --> 00:02:30.800]  你們來做什麼呀
[00:02:30.800 --> 00:02:31.840]  敬拜嘛
[00:02:31.840 --> 00:02:32.960]  來敬拜天父
[00:02:32.960 --> 00:02:34.480]  來參加禮拜
[00:02:34.480 --> 00:02:38.840]  大家甚至會參加我們教會的生命小組
[00:02:38.840 --> 00:02:42.960]  在教會里面甚至幫忙做這些做那些
[00:02:42.960 --> 00:02:44.120]  但很多時候
[00:02:44.120 --> 00:02:45.760]  其實我們有時心裏面
[00:02:45.760 --> 00:02:47.680]  覺得裏面很乾
[00:02:47.680 --> 00:02:48.960]  大家覺得不奇怪
[00:02:48.960 --> 00:02:50.840]  我做這麼多的事
[00:02:50.840 --> 00:02:53.280]  很多人以爲我們很虔誠
[00:02:53.280 --> 00:02:55.800]  很多人覺得我們比基督徒還要好
[00:02:55.800 --> 00:02:59.280]  但其實很多人在我們心裏面都覺得
[00:02:59.280 --> 00:03:01.120]  我的靈性生命
[00:03:01.120 --> 00:03:04.440]  我裏面屬靈的生命很枯乾
[00:03:04.440 --> 00:03:08.200]  我不覺得我像一個基督徒
[00:03:08.200 --> 00:03:09.480]  有驚奇的外貌
[00:03:09.480 --> 00:03:10.640]  我是貶似的
[00:03:10.640 --> 00:03:12.280]  別人都覺得我們是
[00:03:12.280 --> 00:03:16.800]  但是我們沒有驚奇的那種實質
[00:03:16.800 --> 00:03:18.680]  幸好很多人還不知道
[00:03:18.680 --> 00:03:19.920]  所以我們不至於
[00:03:19.920 --> 00:03:22.760]  像我剛纔所說的那些電視宗教徒
[00:03:22.760 --> 00:03:25.040]  帶給教會一些負面信息
[00:03:25.040 --> 00:03:26.440]  一些不好的明星
[00:03:26.440 --> 00:03:30.680]  一些壞象
[00:03:30.680 --> 00:03:33.960]  我希望我們當中不會有很多這樣的基督徒
[00:03:33.960 --> 00:03:37.640]  但我知道每個教會都有
[00:03:37.640 --> 00:03:39.840]  所以今天我希望跟大家反省一下
[00:03:39.840 --> 00:03:42.360]  我自己去預備這個信息的時候
[00:03:42.360 --> 00:03:44.320]  我都在想爲什麼呢
[00:03:44.320 --> 00:03:45.480]  爲什麼教會里面
[00:03:45.480 --> 00:03:48.480]  一早聖經就說有假師傅假基督徒
[00:03:48.480 --> 00:03:50.280]  而今天在教會里面
[00:03:50.280 --> 00:03:52.800]  這麼多掛着基督徒的名字的人
[00:03:52.800 --> 00:03:56.600]  我們看不到他真的擁有基督耶穌的那種生命呢
[00:03:56.600 --> 00:04:00.040]  原因在哪裏呢?
[00:04:00.040 --> 00:04:03.000]  我相信其中一個原因
[00:04:03.000 --> 00:04:05.800]  是在教會發展的過程裏面
[00:04:05.800 --> 00:04:07.440]  從歷史的角度來看
[00:04:07.440 --> 00:04:10.400]  我們不知不覺地將耶穌基督
[00:04:10.400 --> 00:04:15.040]  給我們大使命的焦點
[00:04:15.040 --> 00:04:20.840]  轉移到傳福音這件事上
[00:04:20.840 --> 00:04:22.520]  大使命大家很熟悉的
[00:04:22.520 --> 00:04:23.800]  我希望應該熟悉了
[00:04:23.800 --> 00:04:25.480]  在哪裏呢?
[00:04:25.480 --> 00:04:27.080]  《馬爾曼第28章》
[00:04:27.080 --> 00:04:28.560]  我們看看大使命
[00:04:28.560 --> 00:04:31.880]  《馬爾曼第28章》18節到20節
[00:04:31.880 --> 00:04:33.120]  那裏怎麼說呢?
[00:04:33.120 --> 00:04:35.240]  耶穌進前來對他們說
[00:04:35.240 --> 00:04:37.920]  天上地下所有的權柄都賜給我了
[00:04:37.920 --> 00:04:39.600]  19節大使命開始了
[00:04:39.600 --> 00:04:41.480]  所以你們要去
[00:04:41.480 --> 00:04:43.360]  使萬民做我的門徒
[00:04:43.360 --> 00:04:46.720]  奉父子聖靈的名給他們施襲
[00:04:46.720 --> 00:04:48.120]  凡我所吩咐你們的
[00:04:48.120 --> 00:04:49.400]  都教訓他們遵守
[00:04:49.400 --> 00:04:51.560]  我就尚與你們同在
[00:04:51.560 --> 00:04:53.600]  直到世界的末了
[00:04:53.600 --> 00:04:57.200]  這個就是大使命
[00:04:57.200 --> 00:05:02.880]  裏面有沒有叫我們去傳福音?
[00:05:02.880 --> 00:05:05.160]  有沒有啊?
[00:05:05.160 --> 00:05:06.280]  看不到咯
[00:05:06.280 --> 00:05:08.480]  你看到傳福音這三個字嗎?
[00:05:08.480 --> 00:05:10.080]  沒有啊
[00:05:10.080 --> 00:05:12.000]  他吩咐我們做什麼?
[00:05:12.000 --> 00:05:14.680]  大使命吩咐我們做什麼?
[00:05:14.680 --> 00:05:22.240]  去使萬民做耶穌基督的門徒
[00:05:22.240 --> 00:05:23.960]  當我們思想的時候
[00:05:23.960 --> 00:05:26.920]  到底是怎麼回事?
[00:05:26.920 --> 00:05:28.760]  去使萬民做耶穌的門徒
[00:05:28.760 --> 00:05:31.880]  就不是傳福音咯
[00:05:31.880 --> 00:05:39.320]  傳福音是完成大使命的途徑和方法
[00:05:39.320 --> 00:05:41.800]  傳福音是完成大使命的途徑和方法
[00:05:41.800 --> 00:05:44.200]  不是大使命的目的
[00:05:44.200 --> 00:05:46.040]  但是很多時候我們不知不覺當中
[00:05:46.040 --> 00:05:49.520]  我們將那個mean變成那個end
[00:05:49.520 --> 00:05:52.600]  將那個方法變成那個目的
[00:05:52.600 --> 00:05:55.040]  這個就是今天我們教會
[00:05:55.040 --> 00:05:56.200]  遇到很多的問題
[00:05:56.200 --> 00:05:57.600]  就是這樣
[00:05:57.600 --> 00:05:59.400]  當我們將那個mean變成那個end
[00:05:59.400 --> 00:06:01.320]  將那個方法變成那個目的的時候
[00:06:01.320 --> 00:06:03.000]  我們有意無意地
[00:06:03.000 --> 00:06:05.880]  就會忽略了終極的使命
[00:06:05.880 --> 00:06:07.520]  是要使人做門徒
[00:06:07.520 --> 00:06:08.640]  我們以爲傳了福音
[00:06:08.640 --> 00:06:09.600]  成功了
[00:06:09.600 --> 00:06:10.920]  完成了大使命了
[00:06:10.920 --> 00:06:12.000]  有人信耶穌受針
[00:06:12.000 --> 00:06:14.120]  搞定了
[00:06:14.120 --> 00:06:15.560]  不是說我們搞不定門徒訓練
[00:06:15.560 --> 00:06:18.880]  但是我們的重點放錯了
[00:06:18.880 --> 00:06:22.240]  焦點放錯了
[00:06:22.240 --> 00:06:24.520]  所以我相信其實當中很多基督徒
[00:06:24.520 --> 00:06:25.600]  他覺得我們是基督徒
[00:06:25.600 --> 00:06:27.040]  或者自己表達自己是基督徒
[00:06:27.040 --> 00:06:29.960]  又受了針
[00:06:29.960 --> 00:06:33.600]  我相信他們不是有意去盜用這個門徒的身份
[00:06:33.600 --> 00:06:37.120]  因爲我們真的是相信主的
[00:06:37.120 --> 00:06:42.640]  我們真是信耶穌的 只不過很多時候
[00:06:42.640 --> 00:06:46.560]  我們沒有朝着最終的目標進發
[00:06:46.560 --> 00:06:49.680]  當我們停留在那個階段裏面的時候
[00:06:49.680 --> 00:06:51.960]  我們的生命就慢慢地失去了
[00:06:51.960 --> 00:06:56.920]  耶穌基督賜給我們的那種生命的力量
[00:06:56.920 --> 00:06:59.120]  於是我們的生命不能夠彰顯出
[00:06:59.120 --> 00:07:01.720]  基督耶穌的榜樣
[00:07:01.720 --> 00:07:03.200]  所以今天
[00:07:03.200 --> 00:07:04.600]  我想和大家分享
[00:07:04.600 --> 00:07:07.120]  有幾節聖經是來自約翰一書
[00:07:07.120 --> 00:07:10.480]  那裏提到基督徒有幾個表現
[00:07:10.480 --> 00:07:12.240]  一個真正的基督徒有幾個表現
[00:07:12.240 --> 00:07:13.880]  最多是有三方面的表現
[00:07:13.880 --> 00:07:15.000]  我讀給大家聽
[00:07:15.000 --> 00:07:19.080]  希望大家能留意到是哪三方面
[00:07:19.080 --> 00:07:22.600]  約翰一書第五章第一到第五節
[00:07:22.600 --> 00:07:24.920]  他說:凡信耶穌是基督的
[00:07:24.920 --> 00:07:27.040]  都是從上帝而生
[00:07:27.040 --> 00:07:29.520]  凡愛生他之上帝的
[00:07:29.520 --> 00:07:32.040]  也必愛從上帝生的
[00:07:32.040 --> 00:07:35.240]  我們若愛上帝又遵守他的誡命
[00:07:35.240 --> 00:07:39.320]  從此就知道我們是愛上帝的兒女
[00:07:39.320 --> 00:07:41.320]  我們遵守上帝的誡命
[00:07:41.320 --> 00:07:42.960]  這就是愛他了
[00:07:42.960 --> 00:07:45.800]  並且他的誡命不是難守的
[00:07:45.800 --> 00:07:47.840]  因爲凡從上帝生的
[00:07:47.840 --> 00:07:49.680]  就勝過世界
[00:07:49.680 --> 00:07:51.360]  使我們勝了世界的
[00:07:51.360 --> 00:07:53.640]  就是我們的信心
[00:07:53.640 --> 00:07:55.800]  勝過世界的是誰?
[00:07:55.800 --> 00:08:01.120]  不是那信耶穌是上帝而子的嗎?
[00:08:01.120 --> 00:08:03.360]  剛纔我提到有三個特徵
[00:08:03.360 --> 00:08:04.560]  一個標圖
[00:08:04.560 --> 00:08:06.800]  大家看到嗎?第一個是什麼?
[00:08:06.800 --> 00:08:09.880]  信耶穌是誰?
[00:08:09.880 --> 00:08:11.600]  是上帝的兒子
[00:08:11.600 --> 00:08:14.480]  信耶穌是基督是上帝的兒子
[00:08:14.480 --> 00:08:16.000]  第二呢?
[00:08:16.000 --> 00:08:19.520]  愛上帝和愛上帝所生的
[00:08:19.520 --> 00:08:25.440]  第三是要遵守上帝的誡命
[00:08:25.440 --> 00:08:30.080]  相信耶穌基督不難的
[00:08:30.080 --> 00:08:31.480]  事實上在教會里
[00:08:31.480 --> 00:08:34.480]  有很多人都相信耶穌是基督是救主的
[00:08:34.480 --> 00:08:35.760]  但正如我剛纔所說
[00:08:35.760 --> 00:08:37.080]  如果我們的信心
[00:08:37.080 --> 00:08:41.240]  我們的信仰是停留在信耶穌是基督這個階段的時候
[00:08:41.240 --> 00:08:43.800]  很多的基督徒就不知不覺裏面
[00:08:43.800 --> 00:08:48.720]  就變成了一個屬靈的活死人
[00:08:48.720 --> 00:08:49.720]  看上去
[00:08:49.720 --> 00:08:50.880]  甚至聽他說
[00:08:50.880 --> 00:08:51.720]  像是基督徒
[00:08:51.720 --> 00:08:54.320]  但是有經濟的外貌
[00:08:54.320 --> 00:08:57.000]  沒有經濟的實現
[00:08:57.000 --> 00:09:00.360]  有基督徒生活的方式和習慣
[00:09:00.360 --> 00:09:02.560]  上禮拜堂做一樣做那樣
[00:09:02.560 --> 00:09:07.520]  但是沒有屬靈生命的生機
[00:09:07.520 --> 00:09:09.560]  這就是今天教會里有些基督徒
[00:09:09.560 --> 00:09:13.080]  生命的那種情況
[00:09:13.080 --> 00:09:14.120]  神幫助我們
[00:09:14.120 --> 00:09:16.840]  如果我們真的信主的話
[00:09:16.840 --> 00:09:20.000]  我們能夠在神的面前好好反省和檢討
[00:09:20.000 --> 00:09:21.960]  到底你和我
[00:09:21.960 --> 00:09:24.200]  所謂成爲基督徒
[00:09:24.200 --> 00:09:26.160]  到底我們的生命是怎麼樣
[00:09:26.160 --> 00:09:27.920]  第一樣東西我剛纔說過
[00:09:27.920 --> 00:09:29.320]  一個基督徒的特徵是什麼
[00:09:29.320 --> 00:09:31.160]  信耶穌是基督
[00:09:31.160 --> 00:09:33.800]  當你相信耶穌是基督在神的面前的時候
[00:09:33.800 --> 00:09:38.400]  我們的生命應該是有感染力的
[00:09:38.400 --> 00:09:39.280]  爲什麼呢
[00:09:39.280 --> 00:09:41.320]  因爲相信耶穌是基督
[00:09:41.320 --> 00:09:44.120]  我們所得到的是一個不一樣的生命
[00:09:44.120 --> 00:09:45.800]  是和一般人不同的生命
[00:09:45.800 --> 00:09:47.640]  聖經說凡信耶穌是基督的
[00:09:47.640 --> 00:09:50.640]  是從上帝而生的
[00:09:50.640 --> 00:09:51.960]  你和我肉體的生命
[00:09:51.960 --> 00:09:53.920]  是從爹地媽咪生的
[00:09:53.920 --> 00:09:56.000]  從新生的
[00:09:56.000 --> 00:09:57.240]  但是我們屬靈的生命
[00:09:57.240 --> 00:10:00.960]  是從神的身上而來的
[00:10:00.960 --> 00:10:02.520]  所以我們的生命
[00:10:02.520 --> 00:10:05.320]  是和我們肉體的生命不一樣
[00:10:05.320 --> 00:10:06.840]  是從上帝而生的
[00:10:06.840 --> 00:10:10.840]  聖經說就能夠勝過世界
[00:10:10.840 --> 00:10:12.240]  《耳福所書》
[00:10:12.240 --> 00:10:13.640]  第一章十三節裏面說
[00:10:13.640 --> 00:10:16.240]  你們既然聽到真理的道
[00:10:16.240 --> 00:10:18.160]  就是叫你們得到的福音
[00:10:18.160 --> 00:10:20.680]  又信了基督了
[00:10:20.680 --> 00:10:22.360]  既然信他
[00:10:22.360 --> 00:10:27.600]  就受了所應許的聖靈爲引寄
[00:10:27.600 --> 00:10:28.960]  當你信耶穌之後
[00:10:28.960 --> 00:10:30.440]  你真心信主
[00:10:30.440 --> 00:10:32.920]  聖靈就已經進入你的生命當中
[00:10:32.920 --> 00:10:33.920]  無論你感覺到也好
[00:10:33.920 --> 00:10:35.080]  不感覺到也好
[00:10:35.080 --> 00:10:36.760]  這是真理
[00:10:36.760 --> 00:10:37.840]  事實上
[00:10:37.840 --> 00:10:38.680]  你會經歷到的
[00:10:38.680 --> 00:10:39.760]  你會體會得到的
[00:10:39.760 --> 00:10:40.440]  爲什麼呢
[00:10:40.440 --> 00:10:42.280]  因爲當聖靈住在我們裏面的時候
[00:10:42.280 --> 00:10:44.440]  他最低限度做兩件事
[00:10:44.440 --> 00:10:45.840]  第一件事是什麼呢
[00:10:45.840 --> 00:10:47.120]  讓我們知道
[00:10:47.120 --> 00:10:49.640]  做什麼會得罪神
[00:10:49.640 --> 00:10:51.400]  做什麼會令神不開心
[00:10:51.400 --> 00:10:55.640]  做什麼會使神的臉沒有光彩
[00:10:55.640 --> 00:10:57.520]  令神沒有榮耀
[00:10:57.520 --> 00:10:59.200]  令神難過
[00:10:59.200 --> 00:11:00.920]  有沒有試過
[00:11:00.920 --> 00:11:02.520]  如果你真的信耶穌的話
[00:11:02.520 --> 00:11:04.560]  我相信你經歷過那些事
[00:11:04.560 --> 00:11:05.840]  壞了
[00:11:05.840 --> 00:11:07.080]  如果神在身邊的話
[00:11:07.080 --> 00:11:09.360]  他一定不開心
[00:11:09.360 --> 00:11:10.920]  我犯罪得罪了神
[00:11:10.920 --> 00:11:12.040]  我說了一些不應該說的事
[00:11:12.040 --> 00:11:14.160]  做了一些不應該做的事
[00:11:14.160 --> 00:11:14.960]  就算別人不知道
[00:11:14.960 --> 00:11:16.040]  神知道
[00:11:16.040 --> 00:11:17.920]  你心裏面知道
[00:11:17.920 --> 00:11:19.040]  這是什麼
[00:11:19.040 --> 00:11:20.840]  聖靈的責備
[00:11:20.840 --> 00:11:21.640]  聖靈告訴你
[00:11:21.640 --> 00:11:23.040]  你做錯了事
[00:11:23.040 --> 00:11:24.960]  以前你覺得沒所謂的
[00:11:24.960 --> 00:11:26.280]  現在呢
[00:11:26.280 --> 00:11:28.720]  你心裏面不舒服
[00:11:28.720 --> 00:11:29.840]  聖靈的工作
[00:11:29.840 --> 00:11:32.720]  聖靈在大家的裏面
[00:11:32.720 --> 00:11:33.520]  第二件事
[00:11:33.520 --> 00:11:34.960]  聖靈會做什麼呢
[00:11:34.960 --> 00:11:36.440]  我們靠聖靈
[00:11:36.440 --> 00:11:39.480]  可以治死身體的惡行
[00:11:39.480 --> 00:11:41.360]  我們從聖靈得到一種
[00:11:41.360 --> 00:11:43.720]  人不能夠擁有的能力
[00:11:43.720 --> 00:11:46.960]  從前我們很多事想做想改
[00:11:46.960 --> 00:11:48.480]  不行
[00:11:48.480 --> 00:11:49.400]  信耶穌之後
[00:11:49.400 --> 00:11:50.720]  靠着聖靈的能力
[00:11:50.720 --> 00:11:52.000]  這次成功了
[00:11:52.000 --> 00:11:52.960]  聖經怎樣說呢
[00:11:52.960 --> 00:11:54.480]  《羅馬書第八章》
[00:11:54.480 --> 00:11:55.720]  《羅馬書第八章》說
[00:11:55.720 --> 00:11:58.840]  如果上帝的靈住在你們心裏
[00:11:58.840 --> 00:12:01.080]  你們就不屬肉體
[00:12:01.080 --> 00:12:02.800]  乃屬聖靈了
[00:12:02.800 --> 00:12:04.720]  人若沒有基督的靈
[00:12:04.720 --> 00:12:06.600]  就不是屬基督的
[00:12:06.600 --> 00:12:08.800]  你們若順從肉體活着
[00:12:08.800 --> 00:12:10.000]  必要死
[00:12:10.000 --> 00:12:13.160]  若靠着聖靈治死身體的惡行
[00:12:13.160 --> 00:12:14.720]  必要活着
[00:12:14.720 --> 00:12:15.640]  十六節
[00:12:15.640 --> 00:12:17.720]  聖靈與我們的心
[00:12:17.720 --> 00:12:22.080]  同正我們是上帝的兒女
[00:12:22.080 --> 00:12:23.520]  大家看到嗎
[00:12:23.520 --> 00:12:25.840]  一個相信耶穌是基督的人
[00:12:25.840 --> 00:12:28.400]  是有聖靈住在我們裏面的
[00:12:28.400 --> 00:12:30.320]  他會從聖靈得到力量
[00:12:30.320 --> 00:12:31.240]  正如聖經所說
[00:12:31.240 --> 00:12:32.640]  可以洞悉
[00:12:32.640 --> 00:12:34.520]  可以勝過
[00:12:34.520 --> 00:12:36.120]  來自世界
[00:12:36.120 --> 00:12:37.320]  正如聖經所說
[00:12:37.320 --> 00:12:38.600]  肉體的情慾
[00:12:38.600 --> 00:12:39.600]  眼目的情慾
[00:12:39.600 --> 00:12:41.520]  還有今生的驕傲
[00:12:41.520 --> 00:12:42.720]  這是最難克服的
[00:12:42.720 --> 00:12:43.680]  所有的問題
[00:12:43.680 --> 00:12:44.520]  隱有斯特
[00:12:44.520 --> 00:12:46.360]  都是來自肉體的情慾
[00:12:46.360 --> 00:12:49.320]  眼目的情慾和今生的驕傲
[00:12:49.320 --> 00:12:50.800]  但由於聖靈在我們的生命當中
[00:12:50.800 --> 00:12:51.920]  我們靠着聖靈
[00:12:51.920 --> 00:12:53.120]  我們能夠克服
[00:12:53.120 --> 00:12:55.760]  能夠勝過一切
[00:12:55.760 --> 00:12:57.280]  以至我們的生命
[00:12:57.280 --> 00:12:58.280]  正如聖經所說
[00:12:58.280 --> 00:12:59.600]  比較屬靈的字眼
[00:12:59.600 --> 00:13:01.320]  可以變得聖潔
[00:13:01.320 --> 00:13:03.680]  可以變得像耶穌基督
[00:13:03.680 --> 00:13:04.960]  這就是已不所須的
[00:13:04.960 --> 00:13:07.360]  如果我們擁有耶穌基督的生命
[00:13:07.360 --> 00:13:10.640]  裏面是有真理的仁義和聖潔
[00:13:10.640 --> 00:13:11.600]  在人的眼光當中
[00:13:11.600 --> 00:13:12.640]  哇 這些基督徒
[00:13:12.640 --> 00:13:14.440]  個個是Night Sky Night Scale
[00:13:14.440 --> 00:13:17.760]  個個都是好人
[00:13:17.760 --> 00:13:20.280]  而彼得
[00:13:20.280 --> 00:13:21.840]  也是這樣提醒我們
[00:13:21.840 --> 00:13:22.560]  彼得說
[00:13:22.560 --> 00:13:24.400]  你們在外邦人當中
[00:13:24.400 --> 00:13:26.040]  要品行端正
[00:13:26.040 --> 00:13:27.480]  叫他們誣衊你們
[00:13:27.480 --> 00:13:29.040]  是做惡事的人
[00:13:29.040 --> 00:13:31.400]  因看見你們的好行爲
[00:13:31.400 --> 00:13:33.400]  便在眷顧的日子
[00:13:33.400 --> 00:13:37.680]  歸榮耀給上帝
[00:13:37.680 --> 00:13:38.800]  當然基督徒做好人
[00:13:38.800 --> 00:13:42.360]  我們覺得是理所當然應該的
[00:13:42.360 --> 00:13:46.080]  不過可能有些人背在他們腦子裏
[00:13:46.080 --> 00:13:47.080]  怎麼想呢
[00:13:47.080 --> 00:13:47.760]  不過牧師
[00:13:47.760 --> 00:13:50.320]  其實我朋友同事家人當中
[00:13:50.320 --> 00:13:51.480]  他們不是信耶穌
[00:13:51.480 --> 00:13:55.680]  不過都是Night Sky Night Scale
[00:13:55.680 --> 00:13:57.600]  雖然他們不信耶穌
[00:13:57.600 --> 00:13:58.560]  還不是基督徒
[00:13:58.560 --> 00:14:00.600]  但是都是好人
[00:14:00.600 --> 00:14:03.440]  甚至我們聽他們的投訴
[00:14:03.440 --> 00:14:04.880]  他們的行爲表現
[00:14:04.880 --> 00:14:09.720]  好像比某些基督徒還要好一點
[00:14:09.720 --> 00:14:11.600]  這個是不是我們的問題呢
[00:14:11.600 --> 00:14:13.240]  有沒有見到這樣的情況呢
[00:14:13.240 --> 00:14:14.400]  Yes, that's true
[00:14:14.400 --> 00:14:16.520]  是真的事
[00:14:16.520 --> 00:14:20.120]  我想告訴大家聽
[00:14:20.120 --> 00:14:21.880]  外面不信耶穌的
[00:14:21.880 --> 00:14:23.160]  有很多好人的
[00:14:23.160 --> 00:14:23.680]  爲什麼
[00:14:23.680 --> 00:14:24.680]  他們爲什麼是好人
[00:14:24.680 --> 00:14:26.000]  是社會接納
[00:14:26.000 --> 00:14:26.840]  沒有犯罪
[00:14:26.840 --> 00:14:28.240]  沒有做錯事
[00:14:28.240 --> 00:14:29.040]  OK
[00:14:29.040 --> 00:14:31.400]  社會覺得是好人
[00:14:31.400 --> 00:14:33.080]  標準在哪裏
[00:14:33.080 --> 00:14:34.840]  社會那裏要來
[00:14:34.840 --> 00:14:36.240]  看什麼環境長大
[00:14:36.240 --> 00:14:37.240]  家教好不好
[00:14:37.240 --> 00:14:38.280]  爹地媽咪教得好
[00:14:38.280 --> 00:14:39.400]  有好家教
[00:14:39.400 --> 00:14:42.120]  是和社會的標準配合的
[00:14:42.120 --> 00:14:44.920]  出來的時候就是好人
[00:14:44.920 --> 00:14:45.680]  我們也是的
[00:14:45.680 --> 00:14:47.920]  我們信耶穌之前都不是完全壞的
[00:14:47.920 --> 00:14:50.120]  對不對
[00:14:50.120 --> 00:14:51.840]  但是這些是人的標準
[00:14:51.840 --> 00:14:56.480]  和受社會環境的影響
[00:14:56.480 --> 00:14:58.200]  但是當我們信耶穌之後
[00:14:58.200 --> 00:15:01.080]  聖靈住在我們生命裏面的時候
[00:15:01.080 --> 00:15:02.960]  我們就能夠靠着聖靈
[00:15:02.960 --> 00:15:05.200]  超乎人的標準
[00:15:05.200 --> 00:15:11.160]  和可以克服環境的變數
[00:15:11.160 --> 00:15:13.120]  這個標準是更加高的
[00:15:13.120 --> 00:15:13.800]  OK
[00:15:13.800 --> 00:15:18.160]  看我們在哪個層次
[00:15:18.160 --> 00:15:20.840]  所以基督徒裏面
[00:15:20.840 --> 00:15:22.160]  有些品行端正的人
[00:15:22.160 --> 00:15:23.480]  好人好者
[00:15:23.480 --> 00:15:24.600]  非基督徒當中
[00:15:24.600 --> 00:15:25.960]  有些品行端正的人
[00:15:25.960 --> 00:15:26.600]  好人好者
[00:15:26.600 --> 00:15:28.800]  那怎麼分呢
[00:15:28.800 --> 00:15:29.840]  很難分的
[00:15:29.840 --> 00:15:31.000]  沒錯的
[00:15:31.000 --> 00:15:34.320]  平時是很難分的
[00:15:34.320 --> 00:15:36.800]  但是當我們落在危難當中
[00:15:36.800 --> 00:15:38.840]  在危急的時候
[00:15:38.840 --> 00:15:39.960]  很多時候
[00:15:39.960 --> 00:15:42.280]  那個分別就會出來
[00:15:42.280 --> 00:15:43.720]  就算你平時多好也好
[00:15:43.720 --> 00:15:46.320]  有些人落在困逼
[00:15:46.320 --> 00:15:49.240]  危難的環境當中的時候
[00:15:49.240 --> 00:15:50.840]  我們時時見到的是什麼呢
[00:15:50.840 --> 00:15:52.800]  我們會妥協
[00:15:52.800 --> 00:15:55.960]  但是基督徒有主的恩典
[00:15:55.960 --> 00:15:59.040]  可能我們有不一樣的反應
[00:15:59.040 --> 00:15:59.840]  今天很開心
[00:15:59.840 --> 00:16:01.760]  我們有William在我們當中
[00:16:01.760 --> 00:16:02.360]  OK
