
[00:00:00.000 --> 00:00:03.560]  今天的主題是「和而不同,合而為一」
[00:05:24.160 --> 00:05:25.960]  我們會討論獨立性
[00:05:25.960 --> 00:05:26.960]  當然
[00:05:26.960 --> 00:05:29.320]  我們會有不同的論點
[00:05:29.320 --> 00:05:31.240]  或者不同的意見
[00:05:31.240 --> 00:05:38.080]  但這就像是當時的普通
[00:05:38.080 --> 00:05:40.880]  當時的文化的普通
[00:05:40.880 --> 00:05:48.720]  但這就像是當時的文化
[00:05:48.720 --> 00:05:50.160]  教會要合一
[00:05:50.160 --> 00:05:52.960]  教會需要合一
[00:05:52.960 --> 00:06:07.840]  合一不是一個很抽象的概念
[00:06:07.840 --> 00:06:09.880]  而是聖經嘗試很清清楚楚
[00:06:09.880 --> 00:06:12.880]  如何在當中要教導我們
[00:06:12.880 --> 00:06:13.880]  去調整自己
[00:06:13.880 --> 00:06:14.880]  去溝通
[00:06:14.880 --> 00:06:15.880]  去虛己
[00:06:15.880 --> 00:06:16.880]  去包容
[00:06:16.880 --> 00:06:17.880]  去馴服
[00:06:21.160 --> 00:06:23.160]  但我們會有強烈的討論
[00:06:23.160 --> 00:06:27.160]  當在過程中
[00:06:27.160 --> 00:06:29.160]  可能大家都會有不同的意見
[00:06:29.160 --> 00:06:33.160]  又或者可能在這段時間
[00:06:33.160 --> 00:06:35.160]  我們一直面對著建堂
[00:06:35.160 --> 00:06:41.160]  可能我們都會有不同的觀點
[00:06:41.160 --> 00:06:43.160]  覺得將來我們的堂
[00:06:43.160 --> 00:06:44.160]  應該要這樣
[00:06:44.160 --> 00:06:45.160]  要這樣
[00:06:48.160 --> 00:06:50.160]  有時候我們都會覺得
[00:06:50.160 --> 00:06:52.160]  我想這樣
[00:06:52.160 --> 00:06:53.160]  他又想這樣
[00:06:53.160 --> 00:07:01.160]  如果在非基督徒的群體裏面
[00:07:01.160 --> 00:07:02.160]  我們就會看看
[00:07:02.160 --> 00:07:04.160]  究竟是誰聲大
[00:07:04.160 --> 00:07:10.160]  誰有point
[00:07:10.160 --> 00:07:14.160]  誰覺得是workable
[00:07:19.160 --> 00:07:21.160]  那我們就聽誰了
[00:07:21.160 --> 00:07:25.160]  但作為我們在主裏面
[00:07:25.160 --> 00:07:26.160]  一班的弟兄姊妹
[00:07:26.160 --> 00:07:31.160]  聖經教導我們
[00:07:31.160 --> 00:07:33.160]  要放下我們自己的觀點
[00:07:33.160 --> 00:07:40.160]  一同去尋求
[00:07:40.160 --> 00:07:42.160]  耶穌基督的心意
[00:07:46.160 --> 00:07:48.160]  這也是我很盼望
[00:07:48.160 --> 00:07:49.160]  在恩全家裏面
[00:07:49.160 --> 00:07:51.160]  我們每一位弟兄姊妹
[00:07:51.160 --> 00:07:52.160]  都要去學的一件
[00:07:52.160 --> 00:07:54.160]  很重要很重要很重要的事情
[00:07:54.160 --> 00:08:06.160]  剛才趙傳道幫我們讀了
[00:08:06.160 --> 00:08:08.160]  菲律賓書那段經文裏面
[00:08:08.160 --> 00:08:13.160]  在基督裏
[00:08:17.160 --> 00:08:19.160]  即是在一開始的時候
[00:08:19.160 --> 00:08:21.160]  在基督裏其實是很重要
[00:08:21.160 --> 00:08:30.160]  今天你和我都是在基督裏面
[00:08:30.160 --> 00:08:36.160]  你和你隔壁的那個人說
[00:08:36.160 --> 00:08:38.160]  你是在基督裏的
[00:08:38.160 --> 00:08:42.160]  我都是在基督裏的
[00:08:47.160 --> 00:08:50.160]  在聖經裏面所講的合一
[00:08:50.160 --> 00:08:53.160]  是在基督裏面的合一
[00:08:53.160 --> 00:09:02.160]  是一個屬靈裏面的合一
[00:09:02.160 --> 00:09:06.160]  並不是一個組織上的合一
[00:09:06.160 --> 00:09:10.160]  在合一裏面
[00:09:10.160 --> 00:09:13.160]  其實我們都會涉及到自由和共融
[00:09:16.160 --> 00:09:18.160]  特別在後現代社會裏面
[00:09:18.160 --> 00:09:21.160]  人很多時候要強調自由和共融
[00:09:21.160 --> 00:09:27.160]  那什麼是自由呢
[00:09:27.160 --> 00:09:30.160]  就是做自己喜歡做的事
[00:09:30.160 --> 00:09:35.160]  我有我享受 話之你感受
[00:09:35.160 --> 00:09:42.160]  共融就是為了維持
[00:09:42.160 --> 00:09:46.160]  大家的自由而不打擾大家
[00:09:46.160 --> 00:09:48.160]  不要打擾到對方
[00:09:48.160 --> 00:10:02.160]  有時候我們見到前院裏面的黃花
[00:10:02.160 --> 00:10:09.160]  我不知道你會不會想
[00:10:09.160 --> 00:10:12.160]  會不會影響隔壁那個人呢
[00:10:12.160 --> 00:10:19.160]  那你很好
[00:10:19.160 --> 00:10:23.160]  但是對方鄰居未必會這樣想
[00:10:23.160 --> 00:10:29.160]  為了共融的緣故
[00:10:29.160 --> 00:10:31.160]  可能你就會容忍對方
[00:10:31.160 --> 00:10:34.160]  隔壁的鄰居不去剪不去切
[00:10:39.160 --> 00:10:42.160]  你只需要看過它
[00:10:42.160 --> 00:10:46.160]  看過它
[00:10:46.160 --> 00:10:48.160]  這個可能就是
[00:10:48.160 --> 00:10:50.160]  現在我們活在一個後現代社會裏面
[00:10:50.160 --> 00:10:51.160]  一個這樣的處境
[00:10:51.160 --> 00:10:53.160]  怎樣來看自由和共融
[00:10:53.160 --> 00:11:01.160]  但是在基督的信仰裏面
[00:11:01.160 --> 00:11:05.160]  自由和共融卻是另一個妙術
[00:11:09.160 --> 00:11:14.160]  當我們說我們在基督裏面得到的自由
[00:11:14.160 --> 00:11:19.160]  是說我們從罪裏面受壓制的
[00:11:19.160 --> 00:11:21.160]  能夠得釋放
[00:11:21.160 --> 00:11:32.160]  因著我們馴服聖靈
[00:11:32.160 --> 00:11:34.160]  以致我們能夠活出
[00:11:34.160 --> 00:11:38.160]  耶穌基督給我們的創造獨特的照明
[00:11:40.160 --> 00:11:46.160]  這是在基督裏面的自由
[00:11:46.160 --> 00:11:50.160]  而在基督裏面的共融
[00:11:50.160 --> 00:11:52.160]  不是一種容忍
[00:11:52.160 --> 00:11:58.160]  而是說彼此來接待
[00:11:58.160 --> 00:12:03.160]  一個hospitality
[00:12:03.160 --> 00:12:07.160]  可能我們對於彼此接待
[00:12:07.160 --> 00:12:08.160]  hospitality
[00:12:08.160 --> 00:12:10.160]  會有一種觀念
[00:12:10.160 --> 00:12:12.160]  就是款待
[00:12:12.160 --> 00:12:20.160]  在基督裏面
[00:12:20.160 --> 00:12:21.160]  說彼此接待
[00:12:21.160 --> 00:12:24.160]  其實是說我們去邀請其他人
[00:12:24.160 --> 00:12:26.160]  進入在我們的生活裏面
[00:12:26.160 --> 00:12:36.160]  透過過去我們有五個祝福病人的習慣裏面
[00:12:36.160 --> 00:12:37.160]  透過聆聽
[00:12:37.160 --> 00:12:40.160]  透過一齊的dialogue
[00:12:40.160 --> 00:12:42.160]  一起去共事的時候
[00:12:42.160 --> 00:12:45.160]  你越來越明白對方的渴望和價值觀
[00:12:45.160 --> 00:12:55.160]  在《以福所書》四章三節裏面
[00:12:55.160 --> 00:12:56.160]  他這樣說
[00:12:56.160 --> 00:12:58.160]  以和平彼此聯絡
[00:12:58.160 --> 00:13:01.160]  竭力保持聖靈所賜的合一
[00:13:08.160 --> 00:13:10.160]  所以在基督裏面的合一
[00:13:10.160 --> 00:13:12.160]  是不需要重新去建立的
[00:13:12.160 --> 00:13:18.160]  而是屬神的人
[00:13:18.160 --> 00:13:22.160]  和聖靈聯合所產生的一個本質
[00:13:22.160 --> 00:13:31.160]  我們知道每一個屬基督的人
[00:13:31.160 --> 00:13:33.160]  其實我們知道聖靈在我們裏面
[00:13:38.160 --> 00:13:41.160]  就是聖靈使我們合而為一
[00:13:41.160 --> 00:13:48.160]  而我們的責任就是要竭力去維護
[00:13:48.160 --> 00:13:50.160]  和神與人的合一
[00:13:50.160 --> 00:13:57.160]  合一的本質是和基督的合一
[00:14:05.160 --> 00:14:08.160]  就好像主耶穌和天父的合一
[00:14:08.160 --> 00:14:15.160]  主耶穌願意今願降服在神的裏面
[00:14:15.160 --> 00:14:18.160]  並且依靠著天父的旨意
[00:14:18.160 --> 00:14:21.160]  去活出祂在地上
[00:14:21.160 --> 00:14:24.160]  就是上帝要給祂的一個使命
[00:14:32.160 --> 00:14:38.160]  所以合一不是組織一個團體的架構
[00:14:38.160 --> 00:14:44.160]  每個人看來都是一模一樣的
[00:14:44.160 --> 00:14:48.160]  合一是說
[00:14:48.160 --> 00:14:50.160]  特別說在基督裏面的合一
[00:14:50.160 --> 00:14:52.160]  是說我們不同的人
[00:14:52.160 --> 00:14:55.160]  一起活出耶穌給我們
[00:14:55.160 --> 00:14:57.160]  和祂之間的關係
[00:15:02.160 --> 00:15:05.160]  活出祂的呼喚和身份
[00:15:05.160 --> 00:15:08.160]  從祂身上的父親給我們
[00:15:08.160 --> 00:15:27.160]  聖經說如果有任何愛的和諧
[00:15:27.160 --> 00:15:29.160]  任何參與祂的靈魂
[00:15:29.160 --> 00:15:32.160]  任何情緒和和諧
[00:15:32.160 --> 00:15:44.160]  這就顯示了我們必須有意志
[00:15:44.160 --> 00:15:47.160]  去建立自己的生命
[00:15:47.160 --> 00:15:53.160]  當我們的生命正在建立
[00:15:53.160 --> 00:15:56.160]  我們通常會經歷什麼
[00:16:00.160 --> 00:16:04.160]  當然我們也會經歷一些摧毀
[00:16:04.160 --> 00:16:12.160]  而這些摧毀某些部份
[00:16:12.160 --> 00:16:15.160]  在我們的生命中看似非常困難
[00:16:15.160 --> 00:16:26.160]  當我們需要有更多人進入我們的生命
[00:16:26.160 --> 00:16:29.160]  我們的生命就會變得更加不同
[00:16:29.160 --> 00:16:38.160]  當神想要為我們修復
[00:16:38.160 --> 00:16:41.160]  在修復的過程中
[00:16:41.160 --> 00:16:44.160]  我們仍然有自己的意見
[00:16:44.160 --> 00:16:53.160]  如果我們不放棄自己
[00:16:53.160 --> 00:16:55.160]  自己的意見
[00:16:55.160 --> 00:16:58.160]  在基督中是非常困難的
[00:16:58.160 --> 00:17:04.160]  我們也很不想離開我們的舒適區
[00:17:04.160 --> 00:17:08.160]  但原來在基督中的合一
[00:17:08.160 --> 00:17:12.160]  是在說我們願意繼續被耶穌改變
[00:17:12.160 --> 00:17:14.160]  離開我們的安舒區
[00:17:14.160 --> 00:17:18.160]  以致我們的生命能夠有一個新的開展
[00:17:25.160 --> 00:17:27.160]  所以今天當我們說
[00:17:27.160 --> 00:17:29.160]  要去看什麼是合一的時候
[00:17:29.160 --> 00:17:31.160]  其實聖經就在告訴我們
[00:17:31.160 --> 00:17:35.160]  我們願不願意去付這個代價
[00:17:35.160 --> 00:17:46.160]  我們願不願意被上帝改變我們的生命
[00:17:46.160 --> 00:17:52.160]  保羅就在經文裡面
[00:17:52.160 --> 00:17:55.160]  繼續提及到我們要意志相同
[00:17:55.160 --> 00:17:56.160]  愛心相同
[00:17:56.160 --> 00:17:57.160]  有一次的心思
[00:17:57.160 --> 00:17:59.160]  一次的想法
[00:17:59.160 --> 00:18:08.160]  原來這裡的意思是指
[00:18:08.160 --> 00:18:10.160]  我們的思想上
[00:18:10.160 --> 00:18:13.160]  是在想同一件事
[00:18:13.160 --> 00:18:20.160]  究竟這件事是什麼呢
[00:18:20.160 --> 00:18:23.160]  如果我們看回一章二十七節裡面
[00:18:23.160 --> 00:18:26.160]  就是在說福音這兩個字
[00:18:26.160 --> 00:18:34.160]  在二章一節裡面
[00:18:34.160 --> 00:18:36.160]  用"所以"這個詞語開始
[00:18:36.160 --> 00:18:38.160]  其實就是要讓我們知道
[00:18:38.160 --> 00:18:40.160]  這段經文是在解釋
[00:18:40.160 --> 00:18:43.160]  菲臘比書一章二十七到三十節裡面
[00:18:50.160 --> 00:18:52.160]  其實是在解釋
[00:18:52.160 --> 00:18:54.160]  一章一十七節裡面應該怎麼做
[00:18:54.160 --> 00:18:56.160]  菲臘比書一章二十七到三十節裡面應該怎麼做
[00:18:56.160 --> 00:19:05.160]  很清楚地說
[00:19:05.160 --> 00:19:07.160]  我們需要讓我們的生活
[00:19:07.160 --> 00:19:09.160]  值得基督的福音
[00:19:09.160 --> 00:19:19.160]  保羅在這裏說
[00:19:19.160 --> 00:19:21.160]  我們有共同的道路
[00:19:21.160 --> 00:19:27.160]  過一個福音相稱的生活
[00:19:27.160 --> 00:19:32.160]  所以在教會裡面
[00:19:32.160 --> 00:19:34.160]  我們作為頂子妹
[00:19:34.160 --> 00:19:36.160]  我們就是一起這樣去到
[00:19:36.160 --> 00:19:39.160]  以耶穌基督成為我們的主的一個群體
[00:19:39.160 --> 00:19:48.160]  我們共同的目標就是
[00:19:48.160 --> 00:19:50.160]  要接受、學習耶穌基督
[00:19:50.160 --> 00:19:52.160]  追隨耶穌基督
[00:19:52.160 --> 00:20:00.160]  以耶穌基督在世的生命和生活
[00:20:00.160 --> 00:20:03.160]  作為我們行事為人的榜樣
[00:20:03.160 --> 00:20:11.160]  所以教會就是我們去學習
[00:20:11.160 --> 00:20:15.160]  一個不斷去拆毀我們舊有的想法
[00:20:15.160 --> 00:20:19.160]  而接受合一地去思想同一件事
[00:20:19.160 --> 00:20:23.160]  就是福音在我們生命相稱的這件事
[00:20:23.160 --> 00:20:36.160]  當保羅一直說合一的基礎
[00:20:36.160 --> 00:20:39.160]  和合一的特別表現之後
[00:20:39.160 --> 00:20:42.160]  保羅再進一步提出合一是要有榜樣
[00:20:42.160 --> 00:20:45.160]  而這個榜樣是來自耶穌基督的榜樣
[00:20:45.160 --> 00:20:53.160]  就好像在第五節裡面
[00:20:53.160 --> 00:20:56.160]  我們當以耶穌基督的心為我們的心
[00:20:56.160 --> 00:21:05.160]  這個就成為了我們需要學習
[00:21:05.160 --> 00:21:07.160]  和操練的一個態度
[00:21:12.160 --> 00:21:18.160]  主耶穌呼召我們不是一個個人的事情
[00:21:18.160 --> 00:21:21.160]  而是呼召著我們整個的群體
[00:21:21.160 --> 00:21:29.160]  他呼召著我們整個的群體
[00:21:29.160 --> 00:21:31.160]  不是單單去傳講福音
[00:21:31.160 --> 00:21:34.160]  而是一起來實踐福音
[00:21:34.160 --> 00:21:40.160]  就好像主耶穌基督
[00:21:40.160 --> 00:21:43.160]  神的身份降世在人的裡面
[00:21:43.160 --> 00:21:47.160]  為我們擔當在我們這個罪業的羞恥
[00:21:47.160 --> 00:21:49.160]  以致於死
[00:21:49.160 --> 00:21:59.160]  這種極大的謙卑
[00:21:59.160 --> 00:22:02.160]  重新建立我們的生命
[00:22:07.160 --> 00:22:11.160]  當我們去學習這種極端的謙卑
[00:22:11.160 --> 00:22:12.160]  我形容為
[00:22:12.160 --> 00:22:18.160]  我們必須學習在經文裡面給我們的提醒
[00:22:18.160 --> 00:22:19.160]  凡事不可自私自利
[00:22:19.160 --> 00:22:20.160]  不可貪圖虛榮
[00:22:20.160 --> 00:22:22.160]  只要心存謙卑
[00:22:22.160 --> 00:22:24.160]  各人看別人比自己強
[00:22:34.160 --> 00:22:37.160]  很多時候我們都會覺得這段經文
[00:22:37.160 --> 00:22:39.160]  就是叫我們不要去比較
[00:22:39.160 --> 00:22:46.160]  這段經文其實更重要的就是
[00:22:46.160 --> 00:22:48.160]  很想在這節經文裡面給我們提示
[00:22:48.160 --> 00:22:53.160]  就是我們要去了解別人的需要多過自己
[00:23:01.160 --> 00:23:06.160]  別人比自己更加配受這個照顧和福祉
[00:23:06.160 --> 00:23:11.160]  所以換言之
[00:23:11.160 --> 00:23:15.160]  別人的需要超越了我們個人的需要
[00:23:15.160 --> 00:23:21.160]  說到這裏大家開始有點
[00:23:21.160 --> 00:23:23.160]  好像很難
[00:23:23.160 --> 00:23:24.160]  應該怎樣
[00:23:28.160 --> 00:23:32.160]  合一是不可能所有人都是一致一全
[00:23:32.160 --> 00:23:33.160]  完全相同
[00:23:33.160 --> 00:23:40.160]  我們指導其實我們在過程的裏面
[00:23:40.160 --> 00:23:44.160]  其實我們在學習怎樣去包容
[00:23:44.160 --> 00:23:47.160]  接納那個廣度和寬度
[00:23:47.160 --> 00:23:55.160]  舉一個例子
[00:23:55.160 --> 00:23:57.160]  在一個足球隊的裏面
[00:23:59.160 --> 00:24:01.160]  球場上有多少個球員
[00:24:01.160 --> 00:24:08.160]  11
[00:24:08.160 --> 00:24:11.160]  所以在11裏面
[00:24:11.160 --> 00:24:15.160]  每一個球員其實他們都扮演不同的角色
[00:24:15.160 --> 00:24:20.160]  他們都有一個目標
[00:24:20.160 --> 00:24:22.160]  就是把球不是踢入自己的龍門
[00:24:22.160 --> 00:24:24.160]  而是踢入對方的龍門
[00:24:28.160 --> 00:24:33.160]  以致這個團隊大家朝著一個方向目標去進發
[00:24:33.160 --> 00:24:40.160]  所以這個就是合一
[00:24:40.160 --> 00:24:44.160]  可能你會看到圖中好像少了兩個
[00:24:44.160 --> 00:24:49.160]  去了哪裏
[00:24:49.160 --> 00:24:51.160]  少兩個行不行
[00:24:51.160 --> 00:24:57.160]  如果還沒有淘汰是可以的
[00:24:58.160 --> 00:25:00.160]  譬如紅牌廣場的時候是可以的
[00:25:00.160 --> 00:25:06.160]  但如果是一個正規的足球比賽裏面
[00:25:06.160 --> 00:25:08.160]  是需要有11個最少是嗎
[00:25:08.160 --> 00:25:16.160]  就是Kenny寶豪其實7個都可以
[00:25:16.160 --> 00:25:23.160]  但在這裏正正就告訴我們
[00:25:23.160 --> 00:25:25.160]  一個都不能夠輸
[00:25:28.160 --> 00:25:32.160]  當我們一直在一個熟練的群體裏面
[00:25:32.160 --> 00:25:34.160]  一直在發展的時候
[00:25:34.160 --> 00:25:41.160]  固然我們每一個弟兄姊妹
[00:25:41.160 --> 00:25:43.160]  其實我們都在扮演一個角色
[00:25:43.160 --> 00:25:48.160]  上帝都給你可能有不同的恩賜
[00:25:48.160 --> 00:25:49.160]  來到你的角色
[00:25:49.160 --> 00:25:51.160]  在你的崗位裏面服侍
[00:25:55.160 --> 00:25:58.160]  所以你很重要
[00:25:58.160 --> 00:26:05.160]  跟你隔壁哥哥說你是很重要的
[00:26:05.160 --> 00:26:15.160]  當我們來到一個
[00:26:15.160 --> 00:26:18.160]  管弦樂隊的練習室的時候
[00:26:23.160 --> 00:26:25.160]  就好像大家一樣
[00:26:25.160 --> 00:26:28.160]  大家都經歷了很多人生的閱歷
[00:26:28.160 --> 00:26:33.160]  可能甚至乎你受過專業的培訓
[00:26:33.160 --> 00:26:38.160]  當指揮未來的時候
[00:26:38.160 --> 00:26:40.160]  我不知道你有沒有機會去過
[00:26:40.160 --> 00:26:42.160]  這些練習室是很吵的
[00:26:42.160 --> 00:26:50.160]  大家就在試琴吹啊
[00:26:50.160 --> 00:26:52.160]  練自己的位置
[00:26:53.160 --> 00:26:54.160]  他們的樂器
[00:26:54.160 --> 00:26:56.160]  他們會練習
[00:26:56.160 --> 00:26:58.160]  他們會調音他們的樂器
[00:26:58.160 --> 00:27:00.160]  他們會嘗試不同的東西
[00:27:00.160 --> 00:27:05.160]  所以想像一下
[00:27:05.160 --> 00:27:07.160]  教會就像一個樂團
[00:27:07.160 --> 00:27:17.160]  如果每一個玩家
[00:27:17.160 --> 00:27:19.160]  都沒有那個心思
[00:27:19.160 --> 00:27:21.160]  去跟隨指揮者
[00:27:21.160 --> 00:27:23.160]  就很難在一起
[00:27:23.160 --> 00:27:28.160]  但是當指揮者
[00:27:28.160 --> 00:27:31.160]  站在指揮台前面的時候
[00:27:31.160 --> 00:27:35.160]  輕輕揮他的指揮棍的時候
[00:27:35.160 --> 00:27:41.160]  大家就會安靜
[00:27:41.160 --> 00:27:47.160]  所有的成員
[00:27:47.160 --> 00:27:49.160]  就會看著這個指揮
[00:27:49.160 --> 00:27:51.160]  去開始那個樂曲
[00:27:51.160 --> 00:27:57.160]  他們就能夠同心朝著
[00:27:57.160 --> 00:27:59.160]  要彈完要奏完
[00:27:59.160 --> 00:28:01.160]  整首的樂章
[00:28:01.160 --> 00:28:07.160]  他們之所以能夠同心
[00:28:07.160 --> 00:28:09.160]  有兩個因素
[00:28:09.160 --> 00:28:14.160]  當然就是這個指揮
[00:28:14.160 --> 00:28:18.160]  以及這個樂譜
[00:28:20.160 --> 00:28:22.160]  當有樂譜沒有指揮的時候
[00:28:22.160 --> 00:28:24.160]  大家的節奏
[00:28:24.160 --> 00:28:26.160]  就不能夠表達到
[00:28:26.160 --> 00:28:28.160]  彼此的融合
[00:28:28.160 --> 00:28:36.160]  如果有指揮沒有樂譜的時候
[00:28:36.160 --> 00:28:38.160]  樂隊根本就不到
[00:28:38.160 --> 00:28:40.160]  任何的音樂
[00:28:40.160 --> 00:28:47.160]  耶穌基督就是教會的指揮
[00:28:50.160 --> 00:28:52.160]  聖經就是那個樂譜
[00:28:52.160 --> 00:28:57.160]  兩者缺一都不可以
[00:28:57.160 --> 00:29:03.160]  因著有耶穌基督
[00:29:03.160 --> 00:29:05.160]  以及有神祂自己的話語
[00:29:05.160 --> 00:29:07.160]  使我們能夠合一地
[00:29:07.160 --> 00:29:09.160]  完成我們作為教會
[00:29:09.160 --> 00:29:11.160]  在地上的使命
[00:29:18.160 --> 00:29:20.160]  當我們這樣去同行的時候
[00:29:20.160 --> 00:29:22.160]  同樣我們都要接受
[00:29:22.160 --> 00:29:24.160]  其實我們都會面對
[00:29:24.160 --> 00:29:26.160]  很多的學習
[00:29:26.160 --> 00:29:36.160]  在今天餘下下來的
[00:29:36.160 --> 00:29:38.160]  整個工作坊講座
[00:29:38.160 --> 00:29:40.160]  其實我們就會去學
[00:29:40.160 --> 00:29:42.160]  在面對不同的世代的時候
[00:29:42.160 --> 00:29:44.160]  我們怎樣去認識對方
[00:29:44.160 --> 00:29:46.160]  以至到我們能夠在過程中
[00:29:46.160 --> 00:29:48.160]  去同行
[00:29:48.160 --> 00:29:58.160]  當我們在講跨世代的
[00:29:58.160 --> 00:30:00.160]  文化的學習
[00:30:00.160 --> 00:30:02.160]  其實我們有好幾樣的事情
[00:30:02.160 --> 00:30:04.160]  我們需要面對
[00:30:04.160 --> 00:30:08.160]  特別你想想
[00:30:08.160 --> 00:30:10.160]  在我們恩全家裡面
[00:30:10.160 --> 00:30:13.160]  去到此時此刻
[00:30:13.160 --> 00:30:15.160]  其實我們都是一個
[00:30:15.160 --> 00:30:17.160]  社會的縮影
[00:30:17.160 --> 00:30:27.160]  在這個縮影裡面
[00:30:27.160 --> 00:30:29.160]  剛才我們分組的時候
[00:30:29.160 --> 00:30:31.160]  都有提及到
[00:30:31.160 --> 00:30:33.160]  我們要突破語言的障礙
[00:30:33.160 --> 00:30:39.160]  價值觀的不同
[00:30:39.160 --> 00:30:42.160]  可能我們都會有一些
[00:30:42.160 --> 00:30:44.160]  固有的觀念
[00:30:44.160 --> 00:30:46.160]  或是想法
[00:30:46.160 --> 00:30:50.160]  當我們面對
