
[00:00:00.000 --> 00:00:07.400]  基於昨日的經文提到,神對人所發的恩情,給我們的安慰和激勵。
[00:10:44.800 --> 00:10:46.900]  重回耶路撒冷,回歸的道路。
[00:10:46.900 --> 00:10:48.000]  我們已經說過,
[00:10:48.000 --> 00:10:49.000]  神會興起,
[00:10:49.000 --> 00:10:50.900]  在一百五十年前已經預言,
[00:10:50.900 --> 00:10:53.400]  祂會興起一位東方的王,
[00:10:53.400 --> 00:10:54.500]  居魯士,
[00:10:54.500 --> 00:10:55.900]  祂會解救他們,
[00:10:55.900 --> 00:10:58.300]  離開他們的秘魯之地,
[00:10:58.300 --> 00:10:59.700]  回歸耶路撒冷。
[00:10:59.700 --> 00:11:02.700]  神在一百五十年前已經首先預言了,
[00:11:02.700 --> 00:11:05.500]  居魯士這個波斯王能夠解救以色列人,
[00:11:05.500 --> 00:11:07.100]  幫助他們重回故土。
[00:11:07.100 --> 00:11:09.700]  每個時候神去答應子民,
[00:11:09.700 --> 00:11:11.600]  祂一定會再來拯救。
[00:11:11.600 --> 00:11:14.300]  神已經答應了子民必定再來拯救。
[00:11:14.300 --> 00:11:19.400]  這個拯救,上一代的子民已經經歷不了。
[00:11:19.400 --> 00:11:21.600]  所以差不多離開,
[00:11:21.600 --> 00:11:24.100]  回到家園的是另一代的人。
[00:11:24.100 --> 00:11:26.900]  這種拯救是過去一代不能經歷的,
[00:11:26.900 --> 00:11:29.100]  回家的都是全新的一代人。
[00:11:29.100 --> 00:11:31.700]  所以根據尼西米基,以色列記,
[00:11:31.700 --> 00:11:35.500]  你見到回歸的只有五萬的民眾左右,
[00:11:35.500 --> 00:11:36.700]  都是年輕的一代。
[00:11:36.700 --> 00:11:38.600]  所以尼西米基以色列記記載,
[00:11:38.600 --> 00:11:41.000]  回歸的大概五萬多人都是年輕的一代。
[00:11:41.000 --> 00:11:43.700]  所以四篇一百二十八篇,一百二十七篇講到,
[00:11:43.700 --> 00:11:45.700]  他們要修補他們的家園,
[00:11:45.700 --> 00:11:49.900]  要重新建立他們的一切居室等等這些記載。
[00:11:49.900 --> 00:11:51.800]  所以詩篇一百二十七、一百二十八,
[00:11:51.800 --> 00:11:54.400]  也提到他們將要修補自己的家園,
[00:11:54.400 --> 00:11:55.500]  類似的這類記載。
[00:11:55.500 --> 00:11:57.400]  對神來說,這就是新事。
[00:11:57.400 --> 00:11:59.100]  對神來說,這就是新事。
[00:11:59.100 --> 00:12:00.300]  你們不知道嗎?
[00:12:00.300 --> 00:12:01.200]  你們不知道嗎?
[00:12:01.200 --> 00:12:02.500]  人真的不知道。
[00:12:02.500 --> 00:12:04.100]  人真的不知道。
[00:12:04.100 --> 00:12:06.500]  在當時的聽眾讀者來講,
[00:12:06.500 --> 00:12:08.700]  哪有看到這麼長遠的事呢?
[00:12:08.700 --> 00:12:11.400]  當時的讀者看不到這麼長遠的事情。
[00:12:11.400 --> 00:12:17.100]  但是大家永遠記得我們的神是一位永遠的大現在,
[00:12:17.100 --> 00:12:19.500]  The Great Eternal Now。
[00:12:19.500 --> 00:12:22.700]  我們要記住神永遠是我們的大現在。
[00:12:22.700 --> 00:12:27.500]  祂不只是過去的、現在的,祂也是永遠存在的。
[00:12:27.500 --> 00:12:29.300]  人的生命很短暫。
[00:12:29.300 --> 00:12:32.100]  不但是過去、現在的,還是永遠要存在的,
[00:12:32.100 --> 00:12:33.900]  人的生命是這樣的短暫。
[00:12:33.900 --> 00:12:36.000]  所以年輕人,你爭取的東西,
[00:12:36.000 --> 00:12:39.100]  不可能可以在你的年代看到,
[00:12:39.100 --> 00:12:44.000]  不可能在將來,你結婚之後,你的子女看到的。
[00:12:44.000 --> 00:12:48.200]  年輕人,你目前爭取的可能不是在你的年代看到,
[00:12:48.200 --> 00:12:50.600]  反而你結婚生子,你的兒女能夠看到。
[00:12:50.600 --> 00:12:53.400]  所以你不要放棄不回教會,
[00:12:53.400 --> 00:12:57.000]  你更加要回教會祈禱,求上帝來做事。
[00:12:57.000 --> 00:12:59.000]  所以不要說放棄不回教會,
[00:12:59.000 --> 00:13:02.000]  反而更加回到教會,懇求上帝來做事。
[00:13:02.000 --> 00:13:07.300]  所以先知道你必須經歷生死之前,要了結舊事。
[00:13:07.300 --> 00:13:10.200]  所以經歷心事之前,提醒要了結舊事。
[00:13:10.200 --> 00:13:13.000]  不要沉滅過去,以及指望將來。
[00:13:13.000 --> 00:13:15.300]  不要懷緬過去,乃是指望將來。
[00:13:15.300 --> 00:13:20.300]  當然夢拯救的事件,可以成為教導,可以成為我們的提醒。
[00:13:20.300 --> 00:13:23.400]  過去蒙了拯救的事情,可以成為教導,成為提醒。
[00:13:23.400 --> 00:13:25.700]  但是不能夠成為我們一生的約束。
[00:13:25.700 --> 00:13:27.100]  不要成為一生的約束。
[00:13:27.100 --> 00:13:29.900]  神所預備的是更大的事。
[00:13:29.900 --> 00:13:31.400]  神總是預備更大的事。
[00:13:31.400 --> 00:13:33.700]  祂在過去歷史所啟示的,
[00:13:33.700 --> 00:13:41.000]  祂總是比過去所啟示的,前面所新的啟示更豐富,更高層次。
[00:13:41.000 --> 00:13:42.700]  祂過去歷史啟示過,
[00:13:42.700 --> 00:13:46.500]  但祂前面的啟示必定更加豐富,更深層次。
[00:13:46.500 --> 00:13:49.800]  今日基督教輔導界裏面,
[00:13:49.800 --> 00:13:54.800]  有一種常常要基督徒成長過程裏面要做的一件事,
[00:13:54.800 --> 00:13:57.500]  就是先了結舊帳。
[00:13:57.500 --> 00:14:02.300]  今天基督教輔導當中的意見常常要求基督徒要完成的事情,
[00:14:02.300 --> 00:14:04.400]  就是學會了結舊帳。
[00:14:04.400 --> 00:14:07.700]  因為很多基督徒不成長就是因為他們果足不前,
[00:14:07.700 --> 00:14:12.700]  就是因為很多障礙就是他們自己被自己過去背景,
[00:14:12.700 --> 00:14:15.600]  原生家庭那些問題塞了,
[00:14:15.600 --> 00:14:18.800]  以致他們不能夠往前去。
[00:14:18.800 --> 00:14:20.900]  很多基督徒人生道路不能成長,
[00:14:20.900 --> 00:14:25.200]  就是因為被過去很多事情所妨礙堵塞了他們前進的道路。
[00:14:25.200 --> 00:14:28.400]  心理停留在從前。
[00:14:28.400 --> 00:14:30.000]  心理上停留在從前。
[00:14:30.000 --> 00:14:34.600]  不論從前是好的或者不好的,
[00:14:34.600 --> 00:14:39.100]  不肯離開自己的安殊區,
[00:14:39.100 --> 00:14:44.700]  人生未成長沒有大突破,
[00:14:44.700 --> 00:14:52.400]  所以建議要成長就必須要了結舊事,
[00:14:52.400 --> 00:14:57.600]  把舊的事情和經驗先處理好,
[00:14:57.600 --> 00:15:06.400]  將內心的傷痕那些東西一起在上帝的面前求祂的醫治,
[00:15:06.400 --> 00:15:10.800]  不要再被那些東西纏繞你的內心,
[00:15:10.800 --> 00:15:15.200]  埋葬了它,你才可以重新出發。
[00:15:15.200 --> 00:15:17.900]  所以不要追念緬懷從前的事,
[00:15:17.900 --> 00:15:23.700]  這個就是合乎保羅的教導,忘記過去,努力面前跑吧!
[00:15:23.700 --> 00:15:26.800]  不要追念懷緬從前的事了,這也是保羅的教導,
[00:15:26.800 --> 00:15:29.500]  忘記背後努力面前向著標竿直跑吧!
[00:15:29.500 --> 00:15:35.500]  我好記得蔡玄文醫生很多年前在一個聚會裏面教導我們
[00:15:35.500 --> 00:15:38.200]  怎樣處理我們的舊傷痕。
[00:15:38.200 --> 00:15:42.300]  記得蔡醫在多年前的聚會教導我們處理過去的傷痕,
[00:15:42.300 --> 00:15:48.700]  特別很多成長了的人看回過去自己的品格、行為之所以感恩,
[00:15:48.700 --> 00:15:51.500]  是父母的教導所帶來的一些問題,
[00:15:51.500 --> 00:15:54.400]  是父母不懂的教導所帶來的問題。
[00:15:54.400 --> 00:15:56.500]  很多人回望自己成長都會發覺
[00:15:56.500 --> 00:16:00.900]  原來就是父母過去錯誤的教導導致自己目前的情況。
[00:16:00.900 --> 00:16:07.800]  所以很多苦讀,心裏面對爸爸媽媽很多很多埋怨,
[00:16:07.800 --> 00:16:14.600]  很多接受不到的、寬恕不到他們的情況,
[00:16:14.600 --> 00:16:19.500]  所以就將這些東西帶回你對自己下一代,
[00:16:19.500 --> 00:16:25.800]  或者是你自己不想重複上一代他們對你的傷害。
[00:16:25.800 --> 00:16:29.200]  郭醫生建議,他是讀心理輔導學的,
[00:16:29.200 --> 00:16:33.200]  他建議我們帶著你的傷痕去到你的爸爸媽媽,
[00:16:33.200 --> 00:16:38.600]  如果你爸爸媽媽已經去到天父或者他未信主去到和合石,
[00:16:38.600 --> 00:16:40.400]  你去到墳場裏面,
[00:16:40.400 --> 00:16:43.800]  蔡醫從心理輔導的角度來鼓勵大家,
[00:16:43.800 --> 00:16:48.000]  可以來到已經特別如果已經離開了世界的父母,
[00:16:48.000 --> 00:16:50.300]  去到他們的墳場裏面,
[00:16:50.300 --> 00:16:51.600]  吐你的苦水,
[00:16:51.600 --> 00:16:53.300]  在墳前大吐苦水,
[00:16:53.300 --> 00:16:55.800]  你可以罵他都可以,因為他聽不到。
[00:16:55.800 --> 00:16:57.300]  罵他也可以,他們聽不到。
[00:16:57.300 --> 00:17:01.000]  他在天之靈,不過真的聽不到。
[00:17:01.000 --> 00:17:03.600]  雖然你說在天之靈,但離開了應該聽不到。
[00:17:03.600 --> 00:17:06.700]  但你將你心靈的苦讀吐出來,
[00:17:06.700 --> 00:17:07.600]  吐出心中的苦讀。
[00:17:07.600 --> 00:17:11.800]  你知道人都是,吐出苦澇出來,你舒服很多。
[00:17:11.800 --> 00:17:13.800]  吐出苦讀,心中舒暢了。
[00:17:13.800 --> 00:17:17.000]  為什麼上司小姐遭遇問題的時候,
[00:17:17.000 --> 00:17:20.400]  回到房間裏面去扔枕頭呢?就是這個原因。
[00:17:20.400 --> 00:17:22.600]  為什麼女孩遇到困難問題的時候,
[00:17:22.600 --> 00:17:24.800]  回到房子裏面吹自己的枕頭?
[00:17:24.800 --> 00:17:27.800]  是一種行為治療的過程。
[00:17:27.800 --> 00:17:29.200]  這是一種行為治療的過程。
[00:17:29.200 --> 00:17:32.000]  是可以了結舊事的一種經歷。
[00:17:32.000 --> 00:17:33.600]  幫助了結舊事的經驗。
[00:17:33.600 --> 00:17:38.600]  再進一步,基督徒很多被罪疚感所纏繞的,
[00:17:38.600 --> 00:17:40.600]  不能夠向前的心態就是,
[00:17:40.600 --> 00:17:42.800]  需要除了認罪悔改之外,
[00:17:42.800 --> 00:17:44.200]  有一件事可以做。
[00:17:44.200 --> 00:17:46.200]  基督徒被罪疚所纏繞,
[00:17:46.200 --> 00:17:49.400]  心中除了認罪悔改,還有一件事情可以學習。
[00:17:49.400 --> 00:17:52.400]  你在祈禱好,產生認罪悔改的時候,
[00:17:52.400 --> 00:17:58.600]  你就找張白紙寫在上面。
[00:17:58.600 --> 00:18:01.000]  當你誠懇地禱告認罪的同時,
[00:18:01.000 --> 00:18:02.600]  可以把你的罪寫在書上。
[00:18:02.600 --> 00:18:04.200]  你寫的時候可能接受不了,
[00:18:04.200 --> 00:18:06.400]  原來我有這麼壞的東西?
[00:18:06.400 --> 00:18:08.800]  寫下來你會發覺不值得接受。
[00:18:08.800 --> 00:18:10.200]  但他要寫上去。
[00:18:10.200 --> 00:18:12.600]  無論怎樣的壞,先把它寫下來。
[00:18:12.600 --> 00:18:13.400]  寫完怎樣?
[00:18:13.400 --> 00:18:14.400]  兩個方法。
[00:18:14.400 --> 00:18:15.200]  兩個辦法?
[00:18:15.200 --> 00:18:19.000]  將紙摺起來,扼起來,撕起來,扔掉它。
[00:18:19.000 --> 00:18:23.000]  把紙摺起來,扼起來,扔掉它。
[00:18:23.000 --> 00:18:25.200]  另外一個更徹底的方法就是,
[00:18:25.200 --> 00:18:28.600]  開打火機或者撕掉火柴,燒掉它。
[00:18:28.600 --> 00:18:30.000]  另一個方法更徹底了,
[00:18:30.000 --> 00:18:31.800]  用打火機、火柴把它燒掉。
[00:18:31.800 --> 00:18:33.200]  這個動作是表示什麼?
[00:18:33.200 --> 00:18:38.200]  這個行為治療是幫助人處理過去舊的事。
[00:18:38.200 --> 00:18:40.000]  做了就忘記了。
[00:18:40.000 --> 00:18:42.400]  這個行為治療幫助你處理舊事,
[00:18:42.400 --> 00:18:43.400]  把它可以忘記。
[00:18:43.400 --> 00:18:45.600]  所以你看第25到26節說,
[00:18:45.600 --> 00:18:50.200]  我唯有我為自己的緣故,吐沒你的過犯。
[00:18:50.200 --> 00:18:51.600]  25到26節說,
[00:18:51.600 --> 00:18:54.600]  我唯有我為自己的緣故,吐去你的過犯。
[00:18:54.600 --> 00:18:56.000]  吐去你的過犯,
[00:18:56.000 --> 00:19:01.000]  即是處理了你舊時那些不見得人光的罪疚。
[00:19:01.000 --> 00:19:02.400]  吐去你的過犯就是說,
[00:19:02.400 --> 00:19:05.600]  過去不能見人不見得光的事情都成過去了。
[00:19:05.600 --> 00:19:06.400]  然後他說,
[00:19:06.400 --> 00:19:09.600]  我也不再記得你的罪惡。
[00:19:09.600 --> 00:19:12.000]  也說,我也不再記得你的罪惡。
[00:19:12.000 --> 00:19:13.600]  你儘管提醒我,
[00:19:13.600 --> 00:19:16.400]  讓我能夠為你一起辯論吧。
[00:19:16.400 --> 00:19:18.800]  儘管提醒我,讓我們來辯論。
[00:19:18.800 --> 00:19:22.600]  儘管陳述,但是願為矣。
[00:19:22.600 --> 00:19:24.800]  你儘管陳述,自顯為矣。
[00:19:24.800 --> 00:19:27.200]  神的話是不是很清晰?
[00:19:27.200 --> 00:19:28.200]  神的話語是否清晰?
[00:19:28.200 --> 00:19:32.800]  你未必接受到心理治療家他們這樣的行為治療方法,
