
[00:00:00.000 --> 00:00:03.380]  非一般的時代 非一般的崇拜
[00:03:40.040 --> 00:03:42.240]  《馬爾福音》第十四章第二十七節這樣說
[00:03:42.240 --> 00:03:45.600]  耶穌對他們說「你們都要跌倒」
[00:03:45.600 --> 00:03:47.800]  不單止是猶太一個跌倒
[00:03:47.800 --> 00:03:49.160]  猶太已經出去了
[00:03:49.160 --> 00:03:51.400]  在黑夜裏要出賣耶穌
[00:03:51.400 --> 00:03:54.160]  耶穌說「你們所有的門徒
[00:03:54.160 --> 00:03:57.600]  十二個門徒都要跌倒」
[00:03:57.600 --> 00:04:01.520]  跌倒是一個很有意思很特別的詞句
[00:04:01.520 --> 00:04:03.160]  因爲跌倒這個詞句
[00:04:03.160 --> 00:04:06.320]  在《馬爾福音》裏面
[00:04:06.320 --> 00:04:10.560]  在第四章當耶穌講天國教導的時候已經出現過
[00:04:10.560 --> 00:04:12.960]  我將帶你回到《馬爾福音》第四章
[00:04:12.960 --> 00:04:15.320]  撒總的比喻
[00:04:15.320 --> 00:04:17.920]  耶穌最出名的比喻之一
[00:04:17.920 --> 00:04:20.040]  《馬爾福音》第四章第十六節這樣說
[00:04:20.040 --> 00:04:22.560]  「那撒在石頭地上的
[00:04:22.560 --> 00:04:24.760]  就是人聽了道
[00:04:24.760 --> 00:04:27.120]  立刻歡喜領受
[00:04:27.120 --> 00:04:28.840]  因心裏沒有根
[00:04:28.840 --> 00:04:31.160]  不過是暫時的
[00:04:31.160 --> 00:04:34.800]  一旦畏道遭受患難或逼迫
[00:04:34.800 --> 00:04:37.400]  立刻就跌倒了」
[00:04:37.400 --> 00:04:41.240]  是第二類的土壤撒在石頭之上
[00:04:41.240 --> 00:04:42.720]  他說「人聽了道
[00:04:42.720 --> 00:04:44.920]  歡喜領受」
[00:04:44.920 --> 00:04:45.840]  歡喜領受
[00:04:45.840 --> 00:04:47.120]  不過不要這麼快
[00:04:47.120 --> 00:04:48.720]  這麼開心轉
[00:04:48.720 --> 00:04:51.280]  很多時候我們聽到某個人信了主
[00:04:51.280 --> 00:04:52.920]  他缺了字
[00:04:52.920 --> 00:04:55.600]  我們WhatsApp給全世界
[00:04:55.600 --> 00:04:57.160]  然後大家都是
[00:04:57.160 --> 00:05:01.200]  歡喜快樂不要開心轉
[00:05:01.200 --> 00:05:02.240]  人聽了道
[00:05:02.240 --> 00:05:05.320]  歡喜快樂
[00:05:05.320 --> 00:05:07.320]  然而因心裏沒有根
[00:05:07.320 --> 00:05:10.040]  不過是暫時的
[00:05:10.040 --> 00:05:12.200]  每次看到這一節聖經
[00:05:12.200 --> 00:05:13.600]  不過是暫時的
[00:05:13.600 --> 00:05:16.120]  都令我想起在教會里面
[00:05:16.120 --> 00:05:19.880]  很多不同的片段
[00:05:19.880 --> 00:05:22.000]  洗禮的片段
[00:05:22.000 --> 00:05:24.680]  每一年我們教會有兩次
[00:05:24.680 --> 00:05:28.640]  很多人很開心的牧師跟我拍照
[00:05:28.640 --> 00:05:30.640]  跟我拍照
[00:05:30.640 --> 00:05:33.080]  喜極而泣的片段
[00:05:33.080 --> 00:05:35.640]  然而那些人
[00:05:35.640 --> 00:05:37.000]  在兩個禮拜之後
[00:05:37.000 --> 00:05:38.920]  兩個月之後
[00:05:38.920 --> 00:05:41.280]  你都不知道他們去了哪裏
[00:05:41.280 --> 00:05:43.760]  歡喜的領受卻沒有根
[00:05:43.760 --> 00:05:45.360]  不過是暫時的
[00:05:45.360 --> 00:05:48.320]  當你做了這麼久的牧師
[00:05:48.320 --> 00:05:51.640]  你會開始見到這些這樣的狀況
[00:05:51.640 --> 00:05:55.920]  不斷重複的發生在教會當中
[00:05:55.920 --> 00:06:00.200]  不要這麼開心
[00:06:00.200 --> 00:06:01.560]  而這些人的離開
[00:06:01.560 --> 00:06:03.440]  很多時候不是因爲遭受到
[00:06:03.440 --> 00:06:06.320]  什麼患難或者逼迫
[00:06:06.320 --> 00:06:08.280]  只是生活上少少的壓力
[00:06:08.280 --> 00:06:11.280]  他們就跌倒
[00:06:11.280 --> 00:06:12.560]  耶穌預言
[00:06:12.560 --> 00:06:13.560]  在這裏預言
[00:06:13.560 --> 00:06:16.080]  這羣人跟了祂
[00:06:16.080 --> 00:06:18.840]  已經有三年的門徒
[00:06:18.840 --> 00:06:20.400]  三年不是一個短的時間
[00:06:20.400 --> 00:06:22.560]  但是對於天國來說
[00:06:22.560 --> 00:06:25.680]  對於這條長途的馬拉松來說
[00:06:25.680 --> 00:06:27.080]  是一個很短的日子
[00:06:27.080 --> 00:06:28.320]  只是暫時的
[00:06:28.320 --> 00:06:31.160]  祂說這些門徒將要跌倒
[00:06:31.160 --> 00:06:34.240]  因爲他們心裏沒有根
[00:06:34.240 --> 00:06:37.520]  在什麼地方沒有根
[00:06:37.520 --> 00:06:39.440]  他們的根沒有長在哪裏
[00:06:39.440 --> 00:06:44.160]  他們的根沒有長在天國裏面
[00:06:44.160 --> 00:06:46.840]  其實如果你留意門徒的舉動
[00:06:46.840 --> 00:06:47.880]  他們的言談
[00:06:47.880 --> 00:06:50.640]  你知道門徒滿身是根
[00:06:50.640 --> 00:06:52.560]  都是根
[00:06:52.560 --> 00:06:54.440]  每一個人在這個世界裏面
[00:06:54.440 --> 00:06:57.080]  都長滿了很多的根
[00:06:57.080 --> 00:06:59.880]  只不過問題是你的根在哪裏
[00:06:59.880 --> 00:07:02.040]  門徒的問題不是他們沒有根
[00:07:02.040 --> 00:07:05.720]  而是他們的根不是長在天國裏面
[00:07:05.720 --> 00:07:08.320]  他們的根滿布地球
[00:07:08.320 --> 00:07:09.440]  滿布這個世界
[00:07:09.440 --> 00:07:13.560]  追求着世界上的金錢地位
[00:07:13.560 --> 00:07:15.880]  榮華富貴
[00:07:15.880 --> 00:07:16.800]  正如主耶穌基督
[00:07:16.800 --> 00:07:19.560]  在《馬太福音》第七章裏面這樣
[00:07:19.560 --> 00:07:20.880]  祂說:好比一個人
[00:07:20.880 --> 00:07:23.600]  他的根建立在沙土之上
[00:07:23.600 --> 00:07:26.000]  你記不記得耶穌說過一句話
[00:07:26.000 --> 00:07:28.000]  祂說:凡聽了這些話
[00:07:28.000 --> 00:07:29.840]  我的話不去做的
[00:07:29.840 --> 00:07:30.840]  好比一個人
[00:07:30.840 --> 00:07:31.840]  無知的人
[00:07:31.840 --> 00:07:36.680]  將他的根建立在沙土之上
[00:07:36.680 --> 00:07:37.360]  接着祂說
[00:07:37.360 --> 00:07:39.560]  他說:風吹雨打
[00:07:39.560 --> 00:07:41.960]  水衝
[00:07:41.960 --> 00:07:44.960]  撞擊了那個房子
[00:07:44.960 --> 00:07:48.640]  那個房子就倒塌 而且倒塌得很厲害
[00:07:48.640 --> 00:07:49.160]  爲什麼?
[00:07:49.160 --> 00:07:52.600]  因爲你沒有聽祂的說話
[00:07:52.600 --> 00:07:55.560]  你沒有按照祂的說話去做
[00:07:55.560 --> 00:07:56.600]  什麼的說話
[00:07:56.600 --> 00:07:58.040]  做些什麼
[00:07:58.040 --> 00:07:59.160]  如果你看《上下文》
[00:07:59.160 --> 00:08:01.800]  你就知道耶穌所說的話
[00:08:01.800 --> 00:08:05.920]  是些什麼的說話
[00:08:05.920 --> 00:08:08.920]  《馬太福音》第七章第十三節這樣說
[00:08:08.920 --> 00:08:11.200]  「你們要盡責門
[00:08:11.200 --> 00:08:14.320]  因爲通往滅亡的門是寬的路
[00:08:14.320 --> 00:08:16.880]  卻是大的通往生命之門
[00:08:16.880 --> 00:08:19.280]  卻是窄的是小的」
[00:08:19.280 --> 00:08:21.480]  你有沒有聽到耶穌的說話
[00:08:21.480 --> 00:08:25.520]  有沒有按照耶穌的說話去行走
[00:08:25.520 --> 00:08:28.840]  你有沒有行走窄路
[00:08:28.840 --> 00:08:30.640]  如果你沒有去行走窄路
[00:08:30.640 --> 00:08:32.840]  就彷彿一個人將他的根
[00:08:32.840 --> 00:08:37.960]  將他的屋建立在沙土之上
[00:08:37.960 --> 00:08:43.120]  根本沒有辦法經歷到風吹雨打
[00:08:43.120 --> 00:08:46.560]  我想帶你回到《馬太福音》第十四章
[00:08:46.560 --> 00:08:48.600]  《馬太福音》第十四章第十六節
[00:08:48.600 --> 00:08:52.040]  貪門纏鳥師就出來往橄欖山去
[00:08:52.040 --> 00:08:56.000]  我想你留意《馬太福音》第十三章第三節
[00:08:56.000 --> 00:08:58.880]  耶穌坐在橄欖山上
[00:08:58.880 --> 00:09:01.040]  面向聖殿坐着
[00:09:01.040 --> 00:09:03.040]  做了一個很偉大的預言
[00:09:03.040 --> 00:09:04.560]  我不知道你有沒有留意到
[00:09:04.560 --> 00:09:06.840]  《馬太福音》第十三章和第十四章
[00:09:06.840 --> 00:09:09.200]  其實是平衡的經文
[00:09:09.200 --> 00:09:12.440]  兩章聖經都是在講耶穌的預言
[00:09:12.440 --> 00:09:18.560]  兩章聖經的預言都在橄欖山之上
[00:09:18.560 --> 00:09:20.560]  在《馬太福音》第十三章裏面
[00:09:20.560 --> 00:09:23.640]  耶穌預言聖殿將要被毀
[00:09:23.640 --> 00:09:27.680]  甚至加上聖殿裏面其他的猶太人的領袖
[00:09:27.680 --> 00:09:29.520]  接着去到第十四章的時候
[00:09:29.520 --> 00:09:34.480]  耶穌預言他自己的門徒將要被毀
[00:09:34.480 --> 00:09:36.440]  聖殿爲什麼要被毀
[00:09:36.440 --> 00:09:38.440]  如果你記得在《馬太福音》第十一章裏面
[00:09:38.440 --> 00:09:39.920]  耶穌這麼說
[00:09:39.920 --> 00:09:44.240]  我的殿要稱爲萬國土告的殿
[00:09:44.240 --> 00:09:48.800]  然而你卻將它變成了賊窩
[00:09:48.800 --> 00:09:50.880]  爲什麼聖殿要倒閉
[00:09:50.880 --> 00:09:55.360]  因爲他們騎劫了上帝萬國土告的殿
[00:09:55.360 --> 00:09:58.440]  將它變成了賊窩
[00:09:58.440 --> 00:09:59.440]  去到第十四章
[00:09:59.440 --> 00:10:01.360]  爲什麼門徒要被毀
[00:10:01.360 --> 00:10:02.720]  爲什麼門徒要被毀
[00:10:02.720 --> 00:10:05.200]  因爲他們貪愛世界
[00:10:05.200 --> 00:10:06.960]  因爲他們追求名利
[00:10:06.960 --> 00:10:10.240]  他們不體會上帝的心意
[00:10:10.240 --> 00:10:13.440]  他們只體會人的心意
[00:10:13.440 --> 00:10:15.240]  聖殿如是
[00:10:15.240 --> 00:10:16.400]  門徒如是
[00:10:16.400 --> 00:10:18.560]  今天的教會也是一樣
[00:10:18.560 --> 00:10:22.720]  如果我們的教會不體會上帝的心意
[00:10:22.720 --> 00:10:23.960]  只體會人的心意
[00:10:23.960 --> 00:10:25.320]  如果我們的教會
[00:10:25.320 --> 00:10:30.280]  只是要傳一些地上人見人愛的福音
[00:10:30.280 --> 00:10:32.760]  而不是天國審判
[00:10:32.760 --> 00:10:35.800]  迴轉灰改的真福音
[00:10:35.800 --> 00:10:40.040]  終有一天當主耶穌基督回來的時候
[00:10:40.040 --> 00:10:44.680]  我們的教會一樣會被上帝所審判
[00:10:44.680 --> 00:10:47.040]  所毀滅
[00:10:47.040 --> 00:10:47.760]  不過感謝主
[00:10:47.760 --> 00:10:50.960]  我們如果願意去迴轉
[00:10:50.960 --> 00:10:52.160]  回到聖經
[00:10:52.160 --> 00:10:55.640]  按照耶穌的責怒而行
[00:10:55.640 --> 00:10:58.280]  今天我們仍然是充滿着希望
[00:10:58.280 --> 00:11:01.000]  正如當年的門徒
[00:11:01.000 --> 00:11:02.040]  他們仍然有希望
[00:11:02.040 --> 00:11:02.440]  爲什麼
[00:11:02.440 --> 00:11:04.840]  因爲耶穌的預言還沒完
[00:11:04.840 --> 00:11:06.080]  耶穌繼續說
[00:11:06.080 --> 00:11:07.240]  「耶穌對他們說
[00:11:07.240 --> 00:11:09.160]  你們都要跌倒
[00:11:09.160 --> 00:11:10.920]  因爲經上記着說
[00:11:10.920 --> 00:11:15.600]  我要擊打穆人羊就分散了」
[00:11:15.600 --> 00:11:16.720]  我沒有告訴我們
[00:11:16.720 --> 00:11:18.760]  耶穌引用的經文在哪裏
[00:11:18.760 --> 00:11:20.240]  但是如果你熟悉舊約
[00:11:20.240 --> 00:11:23.920]  你知道耶穌引用的是撒加利亞書
[00:11:23.920 --> 00:11:25.040]  所以我只告訴我們
[00:11:25.040 --> 00:11:28.440]  撒加利亞書第九章至十四章
[00:11:28.440 --> 00:11:30.720]  差不多一半的撒加利亞書
[00:11:30.720 --> 00:11:33.080]  多次預言耶穌在地上
[00:11:33.080 --> 00:11:36.440]  在最後一週的很多不同的事件
[00:11:36.440 --> 00:11:37.840]  總括而言
[00:11:37.840 --> 00:11:42.680]  撒加利亞書有五大關於君王的預言
[00:11:42.680 --> 00:11:44.200]  這五大預言分別是
[00:11:44.200 --> 00:11:45.440]  第一
[00:11:45.440 --> 00:11:48.000]  「騎勞斯請救」
[00:11:48.000 --> 00:11:50.200]  撒加利亞書第九章第九節
[00:11:50.200 --> 00:11:53.120]  「實安!應當大大喜樂耶路撒冷!
[00:11:53.120 --> 00:11:56.480]  應當歡呼!看!你的王來到你這裏
[00:11:56.480 --> 00:11:57.440]  他是公義的
[00:11:57.440 --> 00:11:59.360]  並且私行請救
[00:11:59.360 --> 00:12:03.000]  謙和地騎着勞的舉子」
[00:12:03.000 --> 00:12:04.760]  這是第一個預言
[00:12:04.760 --> 00:12:06.600]  第二個預言
[00:12:06.600 --> 00:12:09.200]  「納約血解愁」
[00:12:09.200 --> 00:12:10.640]  第九章第十一節
[00:12:10.640 --> 00:12:11.680]  撒加利亞書
[00:12:11.680 --> 00:12:15.040]  「實安!我因和你納約的血」
[00:12:15.040 --> 00:12:16.880]  你記得耶穌在最後晚餐的時候
[00:12:16.880 --> 00:12:18.040]  祂舉起這個杯來
[00:12:18.040 --> 00:12:19.080]  祂說什麼
[00:12:19.080 --> 00:12:20.360]  「這是我納約的血」
[00:12:20.360 --> 00:12:21.440]  祂在引領
[00:12:21.440 --> 00:12:24.960]  祂帶我們回到撒加利亞書第九章
[00:12:24.960 --> 00:12:29.600]  「要從無水坑裏釋放你們中間被囚的人
[00:12:29.600 --> 00:12:31.720]  被囚的人有指望了
[00:12:31.720 --> 00:12:33.400]  要回轉堡壘
[00:12:33.400 --> 00:12:34.760]  我今日宣告
[00:12:34.760 --> 00:12:38.280]  我必加倍補償你」
[00:12:38.280 --> 00:12:40.000]  第三個預言
[00:12:40.000 --> 00:12:42.320]  「監覽山上作王
[00:12:42.320 --> 00:12:45.600]  哪日他的腳必站在監覽山上
[00:12:45.600 --> 00:12:48.200]  這山上向耶路撒冷的東邊
[00:12:48.200 --> 00:12:50.400]  耶和華要在全地作王
[00:12:50.400 --> 00:12:52.600]  哪日耶和華必爲獨一無二
[00:12:52.600 --> 00:12:54.680]  他的名也是獨一無二」
[00:12:54.680 --> 00:12:55.960]  耶穌在哪裏
[00:12:55.960 --> 00:12:57.400]  耶穌在監覽山上
[00:12:57.400 --> 00:13:02.280]  祂在承奏撒加利亞書第十四章的預言
[00:13:02.280 --> 00:13:04.240]  還有第四個預言
[00:13:04.240 --> 00:13:05.960]  「穆人遭擊打」
[00:13:05.960 --> 00:13:07.920]  這是我們今天看的那段聖經
[00:13:07.920 --> 00:13:10.400]  「萬君子耶和華說
[00:13:10.400 --> 00:13:14.000]  刀劍那輕起攻擊我的穆人
[00:13:14.000 --> 00:13:15.760]  攻擊我的同伴吧
[00:13:15.760 --> 00:13:17.200]  要擊打穆人
[00:13:17.200 --> 00:13:19.320]  讓就分散了」
[00:13:19.320 --> 00:13:22.160]  是今天的經文
[00:13:22.160 --> 00:13:26.160]  應驗撒加利亞書第十三章的意義
[00:13:26.160 --> 00:13:27.680]  還沒完
[00:13:27.680 --> 00:13:30.120]  耶穌還有一個預言
[00:13:30.120 --> 00:13:31.200]  有五大預言
[00:13:31.200 --> 00:13:32.920]  第五個預言在哪裏
[00:13:32.920 --> 00:13:34.840]  就在這一節的後面
[00:13:34.840 --> 00:13:35.760]  五大預言
[00:13:35.760 --> 00:13:39.320]  第五個預言
[00:13:39.320 --> 00:13:40.600]  撒加利亞書第十三章
[00:13:40.600 --> 00:13:42.640]  第八節和第九節
[00:13:42.640 --> 00:13:46.240]  「這全地的人三分之二將被剪除
[00:13:46.240 --> 00:13:49.400]  三分之一刑必全留」
[00:13:49.400 --> 00:13:52.400]  這個三分之二、三分之一是一個象徵式的
[00:13:52.400 --> 00:13:55.920]  不是真的三分之一、三分之二
[00:13:55.920 --> 00:13:56.840]  第九節
[00:13:56.840 --> 00:13:59.560]  「我要使這三分之一全留的人
[00:13:59.560 --> 00:14:01.280]  經過火熬煉
[00:14:01.280 --> 00:14:04.880]  如銀子、如金子」
[00:14:04.880 --> 00:14:06.640]  你看到最後的一個預言
[00:14:06.640 --> 00:14:08.880]  在講門徒的迴轉
[00:14:08.880 --> 00:14:10.880]  他不僅在預言門徒的迴轉
[00:14:10.880 --> 00:14:16.520]  還在講上帝子民最後會被熬煉成形
[00:14:16.520 --> 00:14:18.240]  成爲上帝的子民
[00:14:18.240 --> 00:14:20.160]  撒加利亞書第十三章第九節
[00:14:20.160 --> 00:14:21.160]  繼續
[00:14:21.160 --> 00:14:25.880]  「他們剩下來被上帝所熬煉的人
[00:14:25.880 --> 00:14:27.560]  他們要求我的名
[00:14:27.560 --> 00:14:29.120]  我必應允他們
[00:14:29.120 --> 00:14:31.040]  我說這是我的子民
[00:14:31.040 --> 00:14:34.960]  他們要說也或說是我的上帝」
[00:14:34.960 --> 00:14:37.560]  我想你留意最後那兩句
[00:14:37.560 --> 00:14:38.480]  第一句是
[00:14:38.480 --> 00:14:40.040]  「這是我的子民」
[00:14:40.040 --> 00:14:40.720]  上帝講的
[00:14:40.720 --> 00:14:42.680]  第二句是我們講給上帝
[00:14:42.680 --> 00:14:44.200]  「你是我的上帝」
[00:14:44.200 --> 00:14:45.880]  這是什麼
[00:14:45.880 --> 00:14:48.240]  如果你記得兩個星期前我講的片頭
[00:14:48.240 --> 00:14:50.920]  這是整個出埃及
[00:14:50.920 --> 00:14:53.520]  整個逾越節的目的
[00:14:53.520 --> 00:14:58.720]  整個出埃及逾越節的指望和認許
[00:14:58.720 --> 00:15:00.640]  那個逾越節的晚餐
[00:15:00.640 --> 00:15:02.680]  所紀念的上帝的認許
[00:15:02.680 --> 00:15:07.480]  有一天我們要成爲祂的子民
[00:15:07.480 --> 00:15:10.080]  所以你總結撒加利亞書
[00:15:10.080 --> 00:15:14.880]  九章至十四章有五個巨大的預言
[00:15:14.880 --> 00:15:18.560]  如果你不用單元劇的眼光去看這五個預言
[00:15:18.560 --> 00:15:21.560]  而是用連續劇的眼光去看這個預言
[00:15:21.560 --> 00:15:22.920]  看撒加利亞書的預言
[00:15:22.920 --> 00:15:28.720]  你會發現最後最後是一個將來的盼望
[00:15:28.720 --> 00:15:32.680]  耶穌正在給我們一個終極的目的地
[00:15:32.680 --> 00:15:34.320]  終極的目的地是什麼
[00:15:34.320 --> 00:15:39.440]  「流傳念今子,你是我子民」
[00:15:39.440 --> 00:15:41.440]  我們今天讀到的是
[00:15:41.440 --> 00:15:43.360]  「穆人造極達」
[00:15:43.360 --> 00:15:45.760]  很慘的、很悲傷的意義
[00:15:45.760 --> 00:15:49.280]  耶穌已經在預言將來的日子
[00:15:49.280 --> 00:15:51.440]  就是你要成爲我的子民
[00:15:51.440 --> 00:15:53.760]  故此當你回去《猛後福音》的時候
[00:15:53.760 --> 00:15:57.040]  你會發現耶穌的預言其實還沒說完
[00:15:57.040 --> 00:15:58.280]  祂繼續說
[00:15:58.280 --> 00:15:59.680]  不單只是說祂的受死
[00:15:59.680 --> 00:16:02.320]  更說祂的復活
[00:16:02.320 --> 00:16:04.800]  《猛後福音》第十四章第十八節這樣說
[00:16:04.800 --> 00:16:06.800]  「但我復活以後
[00:16:06.800 --> 00:16:11.320]  要在你們之前往加利利去」
[00:16:11.320 --> 00:16:14.400]  剛纔耶穌所說的是「穆人將會造達極」
[00:16:14.400 --> 00:16:18.280]  但是你看看耶穌現在所說的是祂的復活
[00:16:18.280 --> 00:16:21.200]  正如祂在耶路撒冷的路上
[00:16:21.200 --> 00:16:24.040]  祂三次預言祂必定要受死
[00:16:24.040 --> 00:16:29.840]  但是祂立刻三次再預言祂必須在第三天裏復活
[00:16:29.840 --> 00:16:31.600]  耶穌說「在我復活以後
[00:16:31.600 --> 00:16:35.600]  要在你們之前往加利利去」
[00:16:35.600 --> 00:16:38.640]  這裏希臘文的翻譯其實不容易翻譯
[00:16:38.640 --> 00:16:41.080]  一個更好的翻譯應該是這樣
[00:16:41.080 --> 00:16:43.040]  「但我復活以後
[00:16:43.040 --> 00:16:48.160]  我會在加利利那裏
[00:16:48.160 --> 00:16:51.040]  走在你們的面前」
[00:16:51.040 --> 00:16:53.600]  「走在你們的面前」
[00:16:53.600 --> 00:16:56.200]  什麼叫「走在你們的面前」
[00:16:56.200 --> 00:17:00.000]  是在說耶穌將要在加利利那裏
[00:17:00.000 --> 00:17:03.480]  去帶領祂的門徒
[00:17:03.480 --> 00:17:07.080]  你想深一層你會發覺有些奇怪的地方
[00:17:07.080 --> 00:17:09.520]  如果耶穌真的勝過了死亡
[00:17:09.520 --> 00:17:12.680]  如果耶穌真的登基作以色列的君王
[00:17:12.680 --> 00:17:15.120]  全世界的救主
[00:17:15.120 --> 00:17:16.360]  耶穌的寶座
[00:17:16.360 --> 00:17:17.720]  耶穌的王宮
[00:17:17.720 --> 00:17:20.360]  耶穌的首都應該在哪裏
[00:17:20.360 --> 00:17:21.440]  如果你是以色列人
[00:17:21.440 --> 00:17:23.920]  你一定舉手舉腳
[00:17:23.920 --> 00:17:25.800]  當然是耶路撒冷
[00:17:25.800 --> 00:17:28.400]  耶路撒冷是上帝的聖城
[00:17:28.400 --> 00:17:30.760]  耶穌撒冷是大魏之城
[00:17:30.760 --> 00:17:34.480]  耶路撒冷是君王之都
[00:17:34.480 --> 00:17:35.800]  但耶穌沒有選擇耶路撒冷
[00:17:35.800 --> 00:17:37.440]  耶路撒冷選了另外一個地方
[00:17:37.440 --> 00:17:39.040]  叫做加利利
[00:17:39.040 --> 00:17:41.320]  祂成長的地方
[00:17:41.320 --> 00:17:43.480]  不是因爲祂懷舊
[00:17:43.480 --> 00:17:46.000]  加利利是一個小鎮
[00:17:46.000 --> 00:17:48.000]  加利利沒有名號
[00:17:48.000 --> 00:17:49.560]  加利利沒有榮耀
[00:17:49.560 --> 00:17:51.040]  加利利無人紀念
[00:17:51.040 --> 00:17:54.280]  但是耶穌卻選擇要用加利利
[00:17:54.280 --> 00:17:56.240]  作祂事公的中心
[00:17:56.240 --> 00:17:59.680]  作祂全球的總部
[00:17:59.680 --> 00:18:03.280]  爲什麼?
[00:18:03.280 --> 00:18:05.680]  因爲主耶穌基督曾經說過一件事
[00:18:05.680 --> 00:18:07.840]  不斷重複地強調
[00:18:07.840 --> 00:18:11.880]  因爲我的國不屬於這個世界
[00:18:11.880 --> 00:18:16.720]  耶穌選一個人所拒絕
[00:18:16.720 --> 00:18:18.280]  所不紀念的地方
