
[00:00:00.000 --> 00:00:02.000]  今天是一個特別的節日
[00:01:58.600 --> 00:01:59.800]  撿到蘋果這樣喫的
[00:01:59.800 --> 00:02:01.280]  很原始的社會
[00:02:01.280 --> 00:02:05.400]  但是去到已經開始有些禮制
[00:02:05.400 --> 00:02:06.840]  制度的時間
[00:02:06.840 --> 00:02:10.480]  就發現男人的體力差很遠
[00:02:10.480 --> 00:02:11.960]  打獵
[00:02:11.960 --> 00:02:14.800]  去耕田
[00:02:14.800 --> 00:02:17.960]  開始覺得因爲財富來源的轉移
[00:02:17.960 --> 00:02:18.880]  慢慢慢慢
[00:02:18.880 --> 00:02:21.160]  特別是中國人所定下來的
[00:02:21.160 --> 00:02:22.520]  所有的婚姻制度
[00:02:22.520 --> 00:02:26.360]  都似乎已經是男尊女卑的時代了
[00:02:26.360 --> 00:02:29.720]  因此在犯罪之後的世界
[00:02:29.720 --> 00:02:33.480]  男女好像永遠都在角力和增進裏面
[00:02:33.480 --> 00:02:35.560]  所以出現了世界各地
[00:02:35.560 --> 00:02:39.440]  特別是在基督教一直傳開去的時候
[00:02:39.440 --> 00:02:41.520]  更多的女性就會起來
[00:02:41.520 --> 00:02:45.120]  來爭取她們自己的所謂的權利與福利
[00:02:45.120 --> 00:02:47.160]  這個浪潮由18世紀
[00:02:47.160 --> 00:02:49.120]  原來是打到20世紀
[00:02:49.120 --> 00:02:52.760]  纔開始見到我們現在的初型
[00:02:52.760 --> 00:02:57.600]  其實你問我自己在60年代出生的
[00:02:57.600 --> 00:02:59.520]  我們當年都很清晰
[00:02:59.520 --> 00:03:01.480]  男女其實是不平等的
[00:03:01.480 --> 00:03:02.600]  經歷了整個會議都聽過
[00:03:02.600 --> 00:03:04.400]  我們講見證就知道了
[00:03:04.400 --> 00:03:06.760]  如果能夠真是有書讀的
[00:03:06.760 --> 00:03:10.760]  男女都可以平均有這個機會去讀書
[00:03:10.760 --> 00:03:13.440]  其實不是很多年的事
[00:03:13.440 --> 00:03:15.720]  當然如果你問下面的項目
[00:03:15.720 --> 00:03:18.520]  他們都不知道多想女生不用讀書
[00:03:18.520 --> 00:03:22.360]  另外就是工作機會能夠同等
[00:03:22.360 --> 00:03:23.640]  也都不容易的
[00:03:23.640 --> 00:03:26.840]  很多時候都是先請男性
[00:03:26.840 --> 00:03:33.400]  或者是差一點的工作纔去想女生的
[00:03:33.400 --> 00:03:37.000]  如果去到真的同工同酬
[00:03:37.000 --> 00:03:38.520]  某程度上我小時候
[00:03:38.520 --> 00:03:41.320]  那個時候還是一個爭鬥的時候
[00:03:41.320 --> 00:03:42.280]  不知道大家
[00:03:42.280 --> 00:03:44.360]  原來籤默都是挺厲害的
[00:03:44.360 --> 00:03:46.280]  我們都有很多的創舉
[00:03:46.280 --> 00:03:51.000]  包括我們是全港第一對的夫婦
[00:03:51.000 --> 00:03:54.680]  教母同工是同職同工
[00:03:54.680 --> 00:03:56.040]  這樣來入職的
[00:03:56.040 --> 00:03:59.160]  給點掌聲我們這些老一代的領袖
[00:03:59.160 --> 00:04:00.520]  他們也都有很多壓力的
[00:04:00.520 --> 00:04:02.520]  因爲特別是贈信會
[00:04:02.520 --> 00:04:05.080]  兩夫婦一起投票怎麼辦
[00:04:05.080 --> 00:04:06.360]  兩個是一票
[00:04:06.360 --> 00:04:08.360]  諸如此類很多的
[00:04:08.360 --> 00:04:10.680]  其實是在一些不公平的狀態裏面的
[00:04:10.680 --> 00:04:11.880]  現在here and now
[00:04:11.880 --> 00:04:13.800]  你們看教會的服事
[00:04:13.800 --> 00:04:15.960]  教會的狀態都不是完全的
[00:04:15.960 --> 00:04:17.400]  以前很多時候
[00:04:17.400 --> 00:04:20.120]  當我們在夫婦團契
[00:04:20.120 --> 00:04:22.040]  夫婦小組的那些年代
[00:04:22.040 --> 00:04:25.080]  大部分的姐妹是自動讓位的
[00:04:25.080 --> 00:04:27.560]  就是尊敬我們的丈夫
[00:04:27.560 --> 00:04:30.920]  因爲上上都希望丈夫做個頭的
[00:04:30.920 --> 00:04:36.360]  所以如果你問女的傳道人要做牧師
[00:04:36.360 --> 00:04:38.920]  甚至要做主任牧師
[00:04:38.920 --> 00:04:43.640]  某些教會在現在還是在爭鬥的
[00:04:43.640 --> 00:04:44.920]  所以給點掌聲自己
[00:04:44.920 --> 00:04:46.120]  我們都很開放
[00:04:46.120 --> 00:04:47.080]  主任牧師的位置
[00:04:47.080 --> 00:04:49.560]  我們是由女士來處理的
[00:04:49.560 --> 00:04:52.520]  但是整個社會運動
[00:04:52.520 --> 00:04:55.080]  當然是包括了很多公民的權利
[00:04:55.080 --> 00:04:56.520]  投票的權利
[00:04:56.520 --> 00:04:59.400]  甚至能不能夠去領受遺產
[00:04:59.400 --> 00:05:02.200]  你知道自己給兒子給女兒
[00:05:02.200 --> 00:05:04.280]  現在我們寫的遺囑是很簡單的
[00:05:04.280 --> 00:05:07.560]  但是在香港還有一個不平等的
[00:05:07.560 --> 00:05:10.840]  我們的丁屋是什麼的
[00:05:10.840 --> 00:05:12.520]  全男全女的
[00:05:12.520 --> 00:05:13.640]  事實上是的
[00:05:13.640 --> 00:05:14.520]  還有一樣東西
[00:05:14.520 --> 00:05:15.960]  可能大家沒有介意
[00:05:15.960 --> 00:05:17.640]  也沒有想過的
[00:05:17.640 --> 00:05:19.080]  有沒有想過你生了個子女
[00:05:19.080 --> 00:05:21.080]  你跟誰姓
[00:05:21.080 --> 00:05:22.600]  是不是
[00:05:22.600 --> 00:05:24.040]  就算離了婚
[00:05:24.040 --> 00:05:26.760]  很多都還是跟着爸爸姓的
[00:05:26.760 --> 00:05:29.800]  所以有時候我們在馬來芝加那些一修
[00:05:29.800 --> 00:05:30.840]  結了一次婚
[00:05:30.840 --> 00:05:33.720]  我們經常以爲那些同工是執錯資料的
[00:05:33.720 --> 00:05:34.680]  搞錯了
[00:05:34.680 --> 00:05:36.840]  三個孩子三個不同姓的
[00:05:36.840 --> 00:05:40.360]  原來還是跟着爸爸姓的
[00:05:40.360 --> 00:05:44.040]  在中國比我們香港更加先進
[00:05:44.040 --> 00:05:47.960]  現在有個新興的做的狀態
[00:05:47.960 --> 00:05:49.960]  因爲長年的獨子
[00:05:49.960 --> 00:05:51.400]  長年的獨女
[00:05:51.400 --> 00:05:52.120]  你明白嗎
[00:05:52.120 --> 00:05:53.560]  當大家結婚的時候
[00:05:53.560 --> 00:05:55.640]  祖宗十八代都是靠你的
[00:05:55.640 --> 00:05:56.520]  那怎麼辦呢
[00:05:56.520 --> 00:05:58.680]  現在有個狀態就是
[00:05:58.680 --> 00:06:01.400]  獨子娶了個獨女
[00:06:01.400 --> 00:06:03.880]  然後他們就一定會生育衆多
[00:06:03.880 --> 00:06:07.000]  第一個就是跟着爸爸姓的
[00:06:07.000 --> 00:06:09.560]  第二個是跟着媽媽姓的
[00:06:09.560 --> 00:06:11.560]  第三個是跟着爸爸姓的
[00:06:11.560 --> 00:06:13.080]  如此類推
[00:06:13.080 --> 00:06:19.160]  就確保兩邊都有子子的延續
[00:06:19.160 --> 00:06:22.040]  所以其實他們真的挺先進的
[00:06:22.040 --> 00:06:25.080]  因此如果你看到在懷崇拜
[00:06:25.080 --> 00:06:26.360]  可能他們兩兄弟來到
[00:06:26.360 --> 00:06:27.720]  原來他們是不同姓的
[00:06:27.720 --> 00:06:29.000]  你不要以爲他們離婚
[00:06:29.000 --> 00:06:31.880]  他們可能都是父母相愛
[00:06:31.880 --> 00:06:35.640]  但是生了兩個姓的小孩出現的
[00:06:35.640 --> 00:06:39.720]  因此在整個社會里面
[00:06:39.720 --> 00:06:41.560]  人類有出現的
[00:06:41.560 --> 00:06:43.240]  兩性的競爭
[00:06:43.240 --> 00:06:46.760]  其實是從來沒有停止過的
[00:06:46.760 --> 00:06:48.440]  我相信在你的家裏
[00:06:48.440 --> 00:06:51.560]  你都會感覺到這種氣氛
[00:06:51.560 --> 00:06:54.760]  但是在兩性裏面應該怎麼去相處呢
[00:06:54.760 --> 00:06:58.680]  特別今天這個訪談是講明白神的旨意
[00:06:58.680 --> 00:07:01.560]  而這麼難得在婦女節的時候
[00:07:01.560 --> 00:07:03.320]  因此你就知道爲什麼我會定題目
[00:07:03.320 --> 00:07:05.720]  就是講女人的使命
[00:07:05.720 --> 00:07:07.960]  先小人後君子
[00:07:07.960 --> 00:07:11.960]  我們現在講聖經裏面的創造美好的原則
[00:07:11.960 --> 00:07:15.320]  大家聽完之後回家就不要開火了
[00:07:15.320 --> 00:07:17.720]  這個事實上是真的
[00:07:17.720 --> 00:07:19.080]  在聖經裏面
[00:07:19.080 --> 00:07:20.280]  他講得很清楚
[00:07:20.280 --> 00:07:25.080]  神是按照自己的形象來做男做女的
[00:07:25.080 --> 00:07:27.960]  因此我希望信主的弟兄姊妹
[00:07:27.960 --> 00:07:31.000]  我們都應該從心底裏面真的尊重
[00:07:31.000 --> 00:07:34.200]  以及知道我們無論是男生還是女生
[00:07:34.200 --> 00:07:36.520]  都是有神的形象而做的
[00:07:36.520 --> 00:07:38.440]  所以裏面是有尊貴的
[00:07:38.440 --> 00:07:40.280]  但是某程度來說
[00:07:40.280 --> 00:07:42.760]  我們發覺男女真的是不同的
[00:07:42.760 --> 00:07:44.200]  我們仔細去看
[00:07:44.200 --> 00:07:47.400]  你就知道整個創造的過程是不同的
[00:07:47.400 --> 00:07:49.240]  也因爲在創造的過程裏面
[00:07:49.240 --> 00:07:51.000]  我們很清楚找到
[00:07:51.000 --> 00:07:53.800]  男人經常都會問神爲什麼要做人
[00:07:53.800 --> 00:07:55.320]  這個可能要問上帝了
[00:07:55.320 --> 00:07:56.680]  但是很清楚的
[00:07:56.680 --> 00:07:59.080]  女人是從哪裏來的呢
[00:07:59.080 --> 00:08:01.720]  女人爲什麼會出現的呢
[00:08:01.720 --> 00:08:04.840]  其實在創世紀裏面是講得很清楚的
[00:08:04.840 --> 00:08:06.600]  不會混淆的
[00:08:06.600 --> 00:08:09.160]  希望姐妹們也深呼吸一口
[00:08:09.160 --> 00:08:12.520]  去接受創造的命定
[00:08:12.520 --> 00:08:14.200]  我們來看三聖經文
[00:08:14.200 --> 00:08:15.880]  我們很簡單的看一看
[00:08:15.880 --> 00:08:17.480]  在上世紀的第一章
[00:08:17.480 --> 00:08:21.480]  就講了上帝怎麼去創造這個世界的次序
[00:08:21.480 --> 00:08:23.400]  大家唱歌都唱得多
[00:08:23.400 --> 00:08:24.760]  如果懂得唱歌就知道
[00:08:24.760 --> 00:08:28.520]  第六天是做了地上的走獸和人類
[00:08:28.520 --> 00:08:31.560]  七天就完成了上帝的創造
[00:08:31.560 --> 00:08:35.960]  七天就完成了上帝的創造的工作
[00:08:35.960 --> 00:08:39.720]  但是在第一章的尾段很清楚的講了
[00:08:39.720 --> 00:08:41.800]  上帝是照自己的形象
[00:08:41.800 --> 00:08:43.400]  做男做女之外
[00:08:43.400 --> 00:08:45.880]  上帝是定義要賜福給他們的
[00:08:45.880 --> 00:08:47.880]  所以上帝去創造人類
[00:08:47.880 --> 00:08:52.040]  本來是享受上帝爲他們預備的所有福氣的
[00:08:52.040 --> 00:08:55.080]  並且賦予人類一個獨特的任務
[00:08:55.080 --> 00:08:56.600]  第一就是什麼
[00:08:56.600 --> 00:08:58.280]  生養衆多
[00:08:58.280 --> 00:09:00.520]  遍滿全地
[00:09:00.520 --> 00:09:04.360]  這個對很多女人來說好像不太合適
[00:09:04.360 --> 00:09:07.720]  另外第二就是要什麼
[00:09:07.720 --> 00:09:08.760]  除了生育之外
[00:09:08.760 --> 00:09:09.960]  目的也是爲了什麼
[00:09:09.960 --> 00:09:12.200]  要治理大地
[00:09:12.200 --> 00:09:13.400]  治理海里的魚
[00:09:13.400 --> 00:09:15.240]  所有上帝所創造的東西
[00:09:15.240 --> 00:09:17.800]  其實上帝就挑選了人類
[00:09:17.800 --> 00:09:21.080]  來做一個管理員
[00:09:21.080 --> 00:09:22.600]  去打理所有的東西
[00:09:22.600 --> 00:09:24.520]  也是超級的
[00:09:24.520 --> 00:09:25.480]  問題是
[00:09:25.480 --> 00:09:28.120]  第一章這麼簡單的去講
[00:09:28.120 --> 00:09:29.720]  這個做男做女
[00:09:29.720 --> 00:09:31.400]  其實是一個過程
[00:09:31.400 --> 00:09:33.560]  唯有在第二章才補充了
[00:09:33.560 --> 00:09:37.160]  做男做女的過程發生了什麼事
[00:09:37.160 --> 00:09:38.440]  經文很清楚
[00:09:38.440 --> 00:09:40.440]  上帝做了人類的時候
[00:09:40.440 --> 00:09:42.920]  是將一個塵土
[00:09:42.920 --> 00:09:45.800]  吹了他自己的靈氣進去
[00:09:45.800 --> 00:09:47.240]  神是靈
[00:09:47.240 --> 00:09:50.680]  神將自己吹進了你和我當中
[00:09:50.680 --> 00:09:51.800]  在人類當中
[00:09:51.800 --> 00:09:54.760]  他就成爲了一個有靈的活人
[00:09:54.760 --> 00:09:56.520]  有靈的活人
[00:09:56.520 --> 00:09:57.240]  不是男女
[00:09:57.240 --> 00:09:59.560]  是一個有靈的活人
[00:09:59.560 --> 00:10:02.520]  但是怎麼會發展到會出現呢
[00:10:02.520 --> 00:10:05.800]  聖經很仔細地去講
[00:10:05.800 --> 00:10:07.320]  相信這個有靈的活人
[00:10:07.320 --> 00:10:09.080]  是在幫助管理大地
[00:10:09.080 --> 00:10:10.440]  也與神同行
[00:10:10.440 --> 00:10:12.600]  因爲上帝和他好像是朋友一樣
[00:10:12.600 --> 00:10:13.960]  問題就是
[00:10:13.960 --> 00:10:15.400]  在這段時間裏面
[00:10:15.400 --> 00:10:17.160]  在15至17節
[00:10:17.160 --> 00:10:18.120]  神說了
[00:10:18.120 --> 00:10:21.080]  神將他安置在伊甸園裏面
[00:10:21.080 --> 00:10:24.680]  也命令他要做修理和看守
[00:10:24.680 --> 00:10:26.840]  然後對他有了吩咐
[00:10:26.840 --> 00:10:30.040]  吩咐就是樹上所有的果子
[00:10:30.040 --> 00:10:31.160]  是可以喫的
[00:10:31.160 --> 00:10:33.560]  不過留下了第一條命令
[00:10:33.560 --> 00:10:35.160]  就是唯一的命令
[00:10:35.160 --> 00:10:37.160]  他不可以喫一棵叫做
[00:10:37.160 --> 00:10:40.120]  分別善惡樹上的果子
[00:10:40.120 --> 00:10:42.360]  講明喫了之後的後果
[00:10:42.360 --> 00:10:44.440]  上帝從來在聖經的教導
[00:10:44.440 --> 00:10:45.480]  律例典章
[00:10:45.480 --> 00:10:46.600]  都是講得很清楚的
[00:10:46.600 --> 00:10:48.520]  所以讀聖經讀清楚一點
[00:10:48.520 --> 00:10:49.720]  你不可以喫
[00:10:49.720 --> 00:10:51.320]  你喫了的時候
[00:10:51.320 --> 00:10:53.400]  你是必定死
[00:10:53.400 --> 00:10:54.120]  OK
[00:10:54.120 --> 00:10:55.400]  講得很清楚
[00:10:55.400 --> 00:10:57.640]  你相信這個有靈的活人
[00:10:57.640 --> 00:11:00.440]  他應該和上帝講得很清楚
[00:11:00.440 --> 00:11:01.880]  時間過去
[00:11:01.880 --> 00:11:03.640]  在第18節的時候
[00:11:03.640 --> 00:11:05.480]  就發現一件事
[00:11:05.480 --> 00:11:06.680]  上帝就發現
[00:11:06.680 --> 00:11:09.320]  那人獨居不好
[00:11:09.320 --> 00:11:11.400]  我都是要爲他
[00:11:11.400 --> 00:11:13.080]  做一個配偶
[00:11:13.080 --> 00:11:15.160]  來幫助他
[00:11:15.160 --> 00:11:17.480]  又記得在創世紀的時候
[00:11:17.480 --> 00:11:18.920]  每逢上帝創造完
[00:11:18.920 --> 00:11:20.440]  特別是天空飛鳥
[00:11:20.440 --> 00:11:21.240]  諸如此類
[00:11:21.240 --> 00:11:22.040]  他都有一句話
[00:11:22.040 --> 00:11:23.080]  經常是一樣的
[00:11:23.080 --> 00:11:26.120]  就是「各從其類」
[00:11:26.120 --> 00:11:28.520]  所以相信這段時間
[00:11:28.520 --> 00:11:29.720]  我們會看到
[00:11:29.720 --> 00:11:32.920]  昆蟲、飛鳥、魚兒、走獸
[00:11:32.920 --> 00:11:36.120]  都在各從其類
[00:11:36.120 --> 00:11:38.440]  也就是說他們可能有生育
[00:11:38.440 --> 00:11:40.360]  纔會變多
[00:11:40.360 --> 00:11:44.280]  唯獨這個有靈的活人獨居
[00:11:44.280 --> 00:11:45.800]  所以上帝就看到
[00:11:45.800 --> 00:11:48.040]  那個人獨居是不好的
[00:11:48.040 --> 00:11:49.720]  於是就爲他
[00:11:49.720 --> 00:11:52.200]  打算要做一個配偶
[00:11:52.200 --> 00:11:54.840]  所以這個女人的出現
[00:11:54.840 --> 00:11:56.680]  也是挺特別的
[00:11:56.680 --> 00:11:58.280]  這個出現是一個
[00:11:58.280 --> 00:12:00.760]  在創造的過程裏的尾段
[00:12:00.760 --> 00:12:01.960]  覺得獨居不好
[00:12:01.960 --> 00:12:03.960]  所以而發生的
[00:12:03.960 --> 00:12:07.560]  然後去到經文的22-23節
[00:12:07.560 --> 00:12:09.080]  也都將那個過程
[00:12:09.080 --> 00:12:10.760]  很仔細地講了出來
[00:12:10.760 --> 00:12:13.720]  她是在那個人身上的肋骨
[00:12:13.720 --> 00:12:16.360]  拿出來做了一個女人
[00:12:16.360 --> 00:12:18.440]  而且做了這個女人
[00:12:18.440 --> 00:12:20.280]  是上帝親自
[00:12:20.280 --> 00:12:23.240]  將她帶到這個男人的面前
[00:12:23.240 --> 00:12:24.840]  就這麼分了
[00:12:24.840 --> 00:12:27.080]  然後這個男人
[00:12:27.080 --> 00:12:29.720]  就講了一句第一句的說話
[00:12:29.720 --> 00:12:31.960]  就是人第一句說的話
[00:12:31.960 --> 00:12:32.920]  他說什麼
[00:12:32.920 --> 00:12:34.840]  這是我骨中的骨
[00:12:34.840 --> 00:12:36.200]  肉中的肉
[00:12:36.200 --> 00:12:38.680]  可以稱她爲女人
[00:12:38.680 --> 00:12:41.560]  因爲她是從男人身上
[00:12:41.560 --> 00:12:43.320]  取出來的
[00:12:43.320 --> 00:12:46.120]  那你就發現
[00:12:46.120 --> 00:12:47.400]  很難聽的
[00:12:47.400 --> 00:12:48.440]  同意嗎
[00:12:48.440 --> 00:12:51.000]  很浪漫,一點都不浪漫
[00:12:51.000 --> 00:12:52.840]  特別我們那個年代
[00:12:52.840 --> 00:12:55.560]  有多少人聽過
[00:12:55.560 --> 00:12:57.880]  我們上一代在介紹
[00:12:57.880 --> 00:13:00.440]  這個是我的女人
[00:13:00.440 --> 00:13:01.400]  有沒有聽過
[00:13:01.400 --> 00:13:02.680]  有啦,是不是
[00:13:02.680 --> 00:13:03.640]  如果好聽
[00:13:03.640 --> 00:13:04.840]  現在都會這麼用
[00:13:04.840 --> 00:13:06.520]  就是當時的女人不喜歡聽
[00:13:06.520 --> 00:13:07.560]  我起碼會說
[00:13:07.560 --> 00:13:08.760]  我女人這樣
[00:13:08.760 --> 00:13:10.280]  所以後來才發現
[00:13:10.280 --> 00:13:11.080]  現在說什麼
[00:13:11.080 --> 00:13:12.520]  我的太太
[00:13:12.520 --> 00:13:14.840]  我的老婆
[00:13:14.840 --> 00:13:16.040]  如果是說英文
[00:13:16.040 --> 00:13:17.480]  我的Honey
[00:13:17.480 --> 00:13:18.840]  總之你會覺得
[00:13:18.840 --> 00:13:20.440]  這是我的女人
[00:13:20.440 --> 00:13:21.960]  這個是我女人的感覺
[00:13:21.960 --> 00:13:23.080]  反而不好的
[00:13:23.080 --> 00:13:24.760]  不過你又想一下
[00:13:24.760 --> 00:13:26.200]  阿當
[00:13:26.200 --> 00:13:28.760]  這個有靈的活人
[00:13:28.760 --> 00:13:31.000]  他活了不知一段多長時間
[00:13:31.000 --> 00:13:32.840]  他一直在眼見的
[00:13:32.840 --> 00:13:35.720]  從來都沒見過人
[00:13:35.720 --> 00:13:37.320]  我養了一隻狗之後
[00:13:37.320 --> 00:13:39.720]  養了第二隻狗之後就很明白
[00:13:39.720 --> 00:13:42.920]  我第一隻狗叫栗子
[00:13:42.920 --> 00:13:45.560]  他們跟我一起生活了大半年
[00:13:45.560 --> 00:13:47.320]  他只見過我們
[00:13:47.320 --> 00:13:48.360]  他沒見過其他狗
[00:13:48.360 --> 00:13:49.080]  因爲他太小
[00:13:49.080 --> 00:13:50.120]  我們很少帶他去街
[00:13:50.120 --> 00:13:51.640]  牛要去街
[00:13:51.640 --> 00:13:53.560]  發現他很有趣
[00:13:53.560 --> 00:13:54.520]  他見到狗
[00:13:54.520 --> 00:13:56.440]  跟狗是好玩的
[00:13:56.440 --> 00:13:57.240]  不是的
[00:13:57.240 --> 00:13:58.920]  他見到狗很惡的
[00:13:58.920 --> 00:14:00.680]  不停吠
[00:14:00.680 --> 00:14:01.960]  都不知發生什麼事
[00:14:01.960 --> 00:14:02.600]  見到人
[00:14:02.600 --> 00:14:03.880]  人人都怕人
[00:14:03.880 --> 00:14:05.240]  人家當然怕他
[00:14:05.240 --> 00:14:07.320]  所以我們很少帶他出街
[00:14:07.320 --> 00:14:09.400]  有時冬天用沙發蓋着自己
[00:14:09.400 --> 00:14:10.360]  看電視的時候
[00:14:10.360 --> 00:14:11.080]  這麼靜
[00:14:11.080 --> 00:14:12.920]  去哪了,栗子
[00:14:12.920 --> 00:14:14.040]  他跟我們一樣
[00:14:14.040 --> 00:14:15.000]  鼠咒在被窩裏
[00:14:15.000 --> 00:14:17.080]  跟我們一樣蓋着被子
[00:14:17.080 --> 00:14:18.200]  不知他在幹嘛
[00:14:18.200 --> 00:14:19.480]  看着看着
[00:14:19.480 --> 00:14:20.840]  我懷疑
[00:14:20.840 --> 00:14:24.760]  他應該不知自己是隻狗
[00:14:24.760 --> 00:14:29.080]  直至我們買了樽子出現的時候
[00:14:29.080 --> 00:14:31.320]  我們就更加肯定這個想法
[00:14:31.320 --> 00:14:33.080]  當然他見到他不停吠
[00:14:33.080 --> 00:14:34.680]  但是慢慢慢慢的時候
[00:14:34.680 --> 00:14:36.680]  他應該有視覺看到
[00:14:36.680 --> 00:14:38.200]  是兩類東西
[00:14:38.200 --> 00:14:39.800]  不是同比例的
[00:14:39.800 --> 00:14:40.680]  你明白嗎
[00:14:40.680 --> 00:14:43.720]  然後他們發覺他們兩個同喫一樣東西
[00:14:43.720 --> 00:14:45.320]  我們在桌上喫東西
[00:14:45.320 --> 00:14:46.680]  慢慢慢慢
[00:14:46.680 --> 00:14:48.600]  他相信已經知道
[00:14:48.600 --> 00:14:50.840]  他跟我們是不同類
[00:14:50.840 --> 00:14:52.760]  所以你們想想
[00:14:52.760 --> 00:14:56.200]  當見到夏娃的時候
[00:14:56.200 --> 00:14:57.880]  他那種驚喜
[00:14:57.880 --> 00:14:59.560]  是想到的
[00:14:59.560 --> 00:15:00.680]  哇
[00:15:00.680 --> 00:15:01.960]  有一隻這樣的東西
[00:15:01.960 --> 00:15:02.840]  你們明白嗎
[00:15:02.840 --> 00:15:04.440]  不是豹,不是獅子
[00:15:04.440 --> 00:15:05.880]  而是他明明的
[00:15:05.880 --> 00:15:07.400]  這一隻是什麼呢
[00:15:07.400 --> 00:15:09.880]  但是他很有好感
[00:15:09.880 --> 00:15:10.920]  很有歸屬感
[00:15:10.920 --> 00:15:13.640]  因爲他們很相似
[00:15:13.640 --> 00:15:15.320]  因此這一首我們覺得
[00:15:15.320 --> 00:15:18.840]  唉,很辱華的詩篇
[00:15:18.840 --> 00:15:20.440]  你在什麼狀態去想
[00:15:20.440 --> 00:15:24.600]  這個是從男人心裏一見到他的時候
[00:15:24.600 --> 00:15:26.760]  就說這是我骨中的骨
[00:15:26.760 --> 00:15:28.440]  是我肉中的肉
[00:15:28.440 --> 00:15:29.960]  於是他爲他定名
[00:15:29.960 --> 00:15:31.800]  就叫做女人
[00:15:31.800 --> 00:15:33.000]  女人這個字
[00:15:33.000 --> 00:15:40.200]  是絕對有那種歸屬感
[00:15:40.200 --> 00:15:42.520]  他明明是斑馬
[00:15:42.520 --> 00:15:44.600]  明明是獅子老虎
[00:15:44.600 --> 00:15:47.080]  但他們不是他的
[00:15:47.080 --> 00:15:48.600]  但是這個女人
[00:15:48.600 --> 00:15:51.000]  是男人從心底裏面說
[00:15:51.000 --> 00:15:54.360]  這個女人是我的
[00:15:54.360 --> 00:15:56.680]  你明不明白那種情懷
[00:15:56.680 --> 00:16:02.200]  男人看着我好像不知道發生了什麼事
[00:16:02.200 --> 00:16:03.800]  回到你追求你的時候
[00:16:03.800 --> 00:16:04.840]  第一眼見到他的時候
[00:16:04.840 --> 00:16:05.960]  你有這種感覺
[00:16:05.960 --> 00:16:07.320]  哇,這個就是我的了
[00:16:07.320 --> 00:16:08.680]  那種感覺
[00:16:08.680 --> 00:16:10.360]  所以那種歸屬
[00:16:10.360 --> 00:16:12.600]  其實是在創造裏面
[00:16:12.600 --> 00:16:15.000]  上帝是做男做女
