
[00:00:00.000 --> 00:00:02.000]  好,各位頂姊妹平安
[00:03:18.000 --> 00:03:20.000]  上帝是會赦罪
[00:03:20.000 --> 00:03:23.000]  而我們的心亦都要歸向我們的上帝
[00:03:23.000 --> 00:03:25.000]  那上星期呢,林牧就叫
[00:03:25.000 --> 00:03:28.000]  就鼓勵大家,我們要all in
[00:03:28.000 --> 00:03:30.000]  去到回應上帝的恩典
[00:03:30.000 --> 00:03:32.000]  那今天的經課呢
[00:03:32.000 --> 00:03:35.000]  其實是會藉著約瑟的遭遇
[00:03:35.000 --> 00:03:37.000]  讓我們看得見呢
[00:03:37.000 --> 00:03:40.000]  其實呢,過去的受的傷害
[00:03:40.000 --> 00:03:43.000]  或者是當中可能我們遇到一些苦難
[00:03:43.000 --> 00:03:48.000]  是怎樣令到我們的生命被塑造
[00:03:48.000 --> 00:03:52.000]  以至到呢,我們可以實踐到上帝給我們的使命
[00:03:52.000 --> 00:03:55.000]  如果我們有熟悉創世記
[00:03:55.000 --> 00:04:00.000]  或者熟悉約瑟的弟兄姊妹
[00:04:00.000 --> 00:04:02.000]  那可能兒童主義學都會聽過
[00:04:02.000 --> 00:04:04.000]  約瑟的神奇彩衣
[00:04:04.000 --> 00:04:06.000]  有沒有聽過這個故事,是吧
[00:04:06.000 --> 00:04:11.000]  因為阿哥就弄了一件彩衣給他
[00:04:11.000 --> 00:04:14.000]  然後兄弟就妒忌他
[00:04:14.000 --> 00:04:18.000]  今天的經課,創世記45章3至15節
[00:04:18.000 --> 00:04:22.000]  是約瑟成為了埃及宰相之後
[00:04:22.000 --> 00:04:26.000]  幫助埃及在七個豐收之年裏面
[00:04:26.000 --> 00:04:27.000]  儲備了糧食
[00:04:27.000 --> 00:04:30.000]  然後好渡過七個饑荒之年
[00:04:30.000 --> 00:04:35.000]  那當時呢,其實饑荒的年數已經去到第二年了
[00:04:35.000 --> 00:04:41.000]  阿哥就叫了十個兄弟由迦蘭到埃及買糧渡過饑荒
[00:04:41.000 --> 00:04:44.000]  而約瑟見到這十個兄弟
[00:04:44.000 --> 00:04:48.000]  就用嚴厲的說話對他們說
[00:04:48.000 --> 00:04:50.000]  當時這十個兄弟是不認得約瑟的
[00:04:50.000 --> 00:04:54.000]  其實是直到約瑟自己跟這十個兄弟相認他們才知道
[00:04:54.000 --> 00:04:59.000]  開頭約瑟見到這十個兄弟就馬上認到他們
[00:04:59.000 --> 00:05:01.000]  然後就用嚴厲的說話對他們說
[00:05:01.000 --> 00:05:07.000]  兼且就用計要逼這十個兄弟回到迦蘭地
[00:05:07.000 --> 00:05:10.000]  為了什麼呢?就是要帶回便亞敏回來
[00:05:10.000 --> 00:05:12.000]  那他們的用計是什麼呢?
[00:05:12.000 --> 00:05:16.000]  就是捉了西面,綁住了,留了西面在埃及
[00:05:16.000 --> 00:05:18.000]  然後其餘的九個兄弟就回到迦蘭
[00:05:18.000 --> 00:05:20.000]  他們回到迦蘭
[00:05:20.000 --> 00:05:22.000]  那他們回到迦蘭的時候
[00:05:22.000 --> 00:05:24.000]  就要他們帶便亞敏回到埃及
[00:05:24.000 --> 00:05:30.000]  如果不是呢,就繼續捉住西面就不知道怎樣了
[00:05:30.000 --> 00:05:40.000]  所以剩下的九個兄弟的確是帶了便亞敏回到埃及的
[00:05:40.000 --> 00:05:44.000]  好了,如果熟悉創世的頂子妹都知道
[00:05:44.000 --> 00:05:45.000]  剛剛也有說過
[00:05:45.000 --> 00:05:49.000]  約瑟是因為他的兄弟的妒忌而被賣到埃及
[00:05:49.000 --> 00:05:51.000]  去到埃及也不是很好過
[00:05:51.000 --> 00:05:53.000]  因為他是奴隸之身去到埃及
[00:05:53.000 --> 00:05:57.000]  就很厲害地做了波提佛的管家
[00:05:57.000 --> 00:06:00.000]  但是就被波提佛的妻子勾引不了
[00:06:00.000 --> 00:06:02.000]  而且還要被誣蔑
[00:06:02.000 --> 00:06:04.000]  說他因姦不遂
[00:06:04.000 --> 00:06:07.000]  然後約瑟就被下到監倉
[00:06:07.000 --> 00:06:10.000]  監倉那裡又不是很好過
[00:06:10.000 --> 00:06:14.000]  就幫了施酒長和施善長解夢
[00:06:14.000 --> 00:06:18.000]  那原先約瑟就幫施酒長解夢
[00:06:18.000 --> 00:06:20.000]  其實也是請施酒長
[00:06:20.000 --> 00:06:22.000]  如果你當你真的沒事了
[00:06:22.000 --> 00:06:25.000]  法老真的把你放回施酒長的話
[00:06:25.000 --> 00:06:27.000]  麻煩你記得我
[00:06:27.000 --> 00:06:29.000]  然後幫忙把我放出去
[00:06:29.000 --> 00:06:31.000]  但是施酒長就復了職
[00:06:31.000 --> 00:06:33.000]  但是就忘記了約瑟
[00:06:33.000 --> 00:06:36.000]  直到多久呢?直到兩年之後
[00:06:36.000 --> 00:06:40.000]  直到兩年之後法老發夢
[00:06:40.000 --> 00:06:42.000]  沒有人能夠為他解夢
[00:06:42.000 --> 00:06:44.000]  施酒長才記得約瑟
[00:06:44.000 --> 00:06:46.000]  請約瑟為法老解夢
[00:06:46.000 --> 00:06:47.000]  解得通
[00:06:47.000 --> 00:06:53.000]  兼且真的幫助埃及度過七個豐年和七個方年
[00:06:53.000 --> 00:06:56.000]  約瑟就成為了埃及的宰相
[00:06:56.000 --> 00:06:58.000]  一人之下 萬人之上
[00:06:58.000 --> 00:07:00.000]  好像這樣看這個故事
[00:07:00.000 --> 00:07:02.000]  就好像一個
[00:07:02.000 --> 00:07:04.000]  約瑟都是一個苦難當中
[00:07:04.000 --> 00:07:06.000]  但是到最後都是一個宰相
[00:07:06.000 --> 00:07:08.000]  都挺好的
[00:07:08.000 --> 00:07:10.000]  在有權力的情況下
[00:07:10.000 --> 00:07:13.000]  又剛好見到既是親人
[00:07:13.000 --> 00:07:16.000]  又是仇人的兄弟
[00:07:16.000 --> 00:07:18.000]  如果大家是約瑟
[00:07:18.000 --> 00:07:20.000]  你會怎麼做呢?
[00:07:20.000 --> 00:07:21.000]  問一下大家
[00:07:21.000 --> 00:07:23.000]  如果大家是約瑟你會怎麼做呢?
[00:07:23.000 --> 00:07:25.000]  是 Rebecca
[00:07:25.000 --> 00:07:27.000]  是 原諒他 打死不離親弟
[00:07:27.000 --> 00:07:29.000]  是 原諒他 打死不離親弟
[00:07:29.000 --> 00:07:32.000]  嘩 很有愛
[00:07:32.000 --> 00:07:34.000]  有沒有人會覺得
[00:07:34.000 --> 00:07:38.000]  可能就算我不報仇
[00:07:38.000 --> 00:07:41.000]  但是我們都會不理他們
[00:07:41.000 --> 00:07:43.000]  會不會想這樣?
[00:07:43.000 --> 00:07:45.000]  不報仇既然都這麼多年了
[00:07:45.000 --> 00:07:46.000]  沒見過 是不是?
[00:07:46.000 --> 00:07:49.000]  其實這些血緣的事情不是我選擇的
[00:07:49.000 --> 00:07:51.000]  那就隨便吧
[00:07:51.000 --> 00:07:53.000]  就算吧
[00:07:53.000 --> 00:07:55.000]  可能有些是這樣
[00:07:55.000 --> 00:07:57.000]  愛和恨其實是交錢的
[00:07:57.000 --> 00:08:00.000]  因為在那個情況下
[00:08:00.000 --> 00:08:02.000]  愛與恨的交錢是
[00:08:02.000 --> 00:08:04.000]  讓我們去想
[00:08:04.000 --> 00:08:06.000]  我們是以恨
[00:08:06.000 --> 00:08:09.000]  去回應我們的仇人
[00:08:09.000 --> 00:08:11.000]  將他們一網打盡
[00:08:11.000 --> 00:08:13.000]  就是約瑟可以一網打盡
[00:08:13.000 --> 00:08:15.000]  以報當年被賣多年
[00:08:15.000 --> 00:08:17.000]  仇冤屈的仇
[00:08:17.000 --> 00:08:19.000]  還是我們用愛
[00:08:19.000 --> 00:08:21.000]  去寬恕
[00:08:21.000 --> 00:08:23.000]  我們的兄弟
[00:08:23.000 --> 00:08:24.000]  我們的仇敵
[00:08:24.000 --> 00:08:26.000]  重新示範對方
[00:08:26.000 --> 00:08:28.000]  是我們的親人
[00:08:28.000 --> 00:08:31.000]  當中其實是有很多的
[00:08:31.000 --> 00:08:32.000]  計算的
[00:08:32.000 --> 00:08:34.000]  可以是很多的利益計算
[00:08:34.000 --> 00:08:37.000]  可以是一些情感的掙扎
[00:08:37.000 --> 00:08:40.000]  可以是到底這個愛
[00:08:40.000 --> 00:08:42.000]  是否值得愛呢?
[00:08:42.000 --> 00:08:44.000]  我們會說是否值得愛的那些人
[00:08:44.000 --> 00:08:47.000]  到底就算是親兄弟也好
[00:08:47.000 --> 00:08:49.000]  我們也有很多掙扎
[00:08:49.000 --> 00:08:51.000]  當我預備這個講章的時候
[00:08:51.000 --> 00:08:53.000]  我跟太太說
[00:08:53.000 --> 00:08:55.000]  我會講這個經課
[00:08:55.000 --> 00:08:57.000]  我太太就馬上說
[00:08:57.000 --> 00:08:59.000]  我都講過
[00:08:59.000 --> 00:09:01.000]  因為她以前做駕木的時候
[00:09:01.000 --> 00:09:03.000]  她都講到講三代經課
[00:09:03.000 --> 00:09:05.000]  她說我都講過這篇
[00:09:05.000 --> 00:09:07.000]  很難講的
[00:09:07.000 --> 00:09:09.000]  很難講的意思是什麼呢?
[00:09:09.000 --> 00:09:11.000]  就是難就難在
[00:09:11.000 --> 00:09:13.000]  不是道理難明
[00:09:13.000 --> 00:09:15.000]  誰人都知道要寬恕
[00:09:15.000 --> 00:09:18.000]  我們一看就是愛若失寬恕了
[00:09:18.000 --> 00:09:20.000]  但問題就是
[00:09:20.000 --> 00:09:22.000]  道理是易明
[00:09:22.000 --> 00:09:24.000]  但是講那個
[00:09:24.000 --> 00:09:26.000]  就算是我自己
[00:09:26.000 --> 00:09:28.000]  講的人、聽的人
[00:09:28.000 --> 00:09:30.000]  是很難做得到的
[00:09:30.000 --> 00:09:31.000]  好像講了
[00:09:31.000 --> 00:09:33.000]  誰不知大道理是一定對的
[00:09:33.000 --> 00:09:35.000]  但是那種大道理
[00:09:35.000 --> 00:09:37.000]  自己能不能做到呢?
[00:09:37.000 --> 00:09:42.000]  特別面對著曾經傷害過自己的人
[00:09:42.000 --> 00:09:44.000]  真的可以說
[00:09:44.000 --> 00:09:46.000]  原諒就原諒得到嗎?
[00:09:46.000 --> 00:09:48.000]  甚至我可以說
[00:09:48.000 --> 00:09:50.000]  我口講當然是原諒
[00:09:50.000 --> 00:09:52.000]  但是你心底裏面
[00:09:52.000 --> 00:09:54.000]  真的可以消化得到
[00:09:54.000 --> 00:09:56.000]  那種仇恨嗎?
[00:09:56.000 --> 00:09:58.000]  其實就中間的過程
[00:09:58.000 --> 00:10:00.000]  就跟太太討論的時候
[00:10:00.000 --> 00:10:02.000]  就發現其實是的
[00:10:02.000 --> 00:10:04.000]  一路講的時候
[00:10:04.000 --> 00:10:06.000]  我也知道
[00:10:06.000 --> 00:10:08.000]  創世紀出了這一篇的時候
[00:10:08.000 --> 00:10:10.000]  我就知道
[00:10:10.000 --> 00:10:12.000]  但是我想說
[00:10:12.000 --> 00:10:14.000]  今天的經課
[00:10:14.000 --> 00:10:16.000]  是一個很清晰的一點
[00:10:16.000 --> 00:10:18.000]  就是
[00:10:18.000 --> 00:10:20.000]  若失之所以能夠
[00:10:20.000 --> 00:10:22.000]  原諒他的哥哥
[00:10:22.000 --> 00:10:24.000]  並不是因為
[00:10:24.000 --> 00:10:26.000]  他自己的成功
[00:10:26.000 --> 00:10:28.000]  不是說幸好你賣了我去埃及
[00:10:28.000 --> 00:10:31.000]  然後讓我有一個波折離奇的人生
[00:10:31.000 --> 00:10:33.000]  然後幸好是這樣
[00:10:33.000 --> 00:10:35.000]  所以我才做到宰相
[00:10:35.000 --> 00:10:36.000]  不是的
[00:10:36.000 --> 00:10:38.000]  不是因為他的成功和獲得權力
[00:10:38.000 --> 00:10:40.000]  例如
[00:10:40.000 --> 00:10:42.000]  成為了宰相
[00:10:42.000 --> 00:10:44.000]  甚至今天的經文講得很大
[00:10:44.000 --> 00:10:46.000]  講到宰相之後
[00:10:46.000 --> 00:10:48.000]  就是法老之父
[00:10:48.000 --> 00:10:50.000]  就是太上皇
[00:10:50.000 --> 00:10:52.000]  法老全家之主
[00:10:52.000 --> 00:10:54.000]  埃及全地掌權的那個人
[00:10:54.000 --> 00:10:56.000]  我想說
[00:10:56.000 --> 00:10:58.000]  若失之所以能夠
[00:10:58.000 --> 00:11:00.000]  原諒他的哥哥
[00:11:00.000 --> 00:11:02.000]  並不是因為他得到了權力
[00:11:02.000 --> 00:11:04.000]  和他的成功
[00:11:04.000 --> 00:11:06.000]  權力和成功
[00:11:06.000 --> 00:11:08.000]  往往
[00:11:08.000 --> 00:11:10.000]  只會是助長了仇恨
[00:11:10.000 --> 00:11:12.000]  如果我們看
[00:11:12.000 --> 00:11:14.000]  很多
[00:11:14.000 --> 00:11:16.000]  無論你看韓劇也好
[00:11:16.000 --> 00:11:18.000]  或者有時候看劇集也好
[00:11:18.000 --> 00:11:20.000]  我們會發現一件事
[00:11:20.000 --> 00:11:22.000]  甚至我們也有一句說話
[00:11:22.000 --> 00:11:24.000]  君子報仇是甚麼
[00:11:24.000 --> 00:11:26.000]  是十年未晚
[00:11:26.000 --> 00:11:28.000]  其實往往都是這樣
[00:11:28.000 --> 00:11:30.000]  權力和
[00:11:30.000 --> 00:11:32.000]  成功
[00:11:32.000 --> 00:11:34.000]  為甚麼會有這個十年未晚
[00:11:34.000 --> 00:11:36.000]  十年之後你成功了
[00:11:36.000 --> 00:11:38.000]  你就可以有能力去報仇
[00:11:38.000 --> 00:11:40.000]  權力和成功
[00:11:40.000 --> 00:11:42.000]  其實是會助長仇恨
[00:11:42.000 --> 00:11:44.000]  成為復仇的工具
[00:11:44.000 --> 00:11:46.000]  若失之所以能夠原諒
[00:11:46.000 --> 00:11:48.000]  他的哥哥
[00:11:48.000 --> 00:11:50.000]  是因為他看得見他的遭遇
[00:11:50.000 --> 00:11:52.000]  雖然是由他的哥哥造成
[00:11:52.000 --> 00:11:54.000]  但是
[00:11:54.000 --> 00:11:56.000]  他也看得見
[00:11:56.000 --> 00:11:58.000]  是上帝使用了他的哥哥
[00:11:58.000 --> 00:12:00.000]  去實現上帝的旨意
[00:12:02.000 --> 00:12:04.000]  在傷害和
[00:12:04.000 --> 00:12:06.000]  苦難的過程當中
[00:12:06.000 --> 00:12:08.000]  其實我們不太明白
[00:12:08.000 --> 00:12:10.000]  為甚麼會這樣發生在我們身上
[00:12:10.000 --> 00:12:12.000]  沒有人知道
[00:12:12.000 --> 00:12:14.000]  如果我們看約伯記就會知道
[00:12:14.000 --> 00:12:16.000]  為甚麼會發生這樣的事
[00:12:16.000 --> 00:12:18.000]  其實沒有人知道為甚麼會發生這樣的事
[00:12:18.000 --> 00:12:20.000]  我們很多時候會說為甚麼
[00:12:20.000 --> 00:12:22.000]  但其實沒有人可以解釋得到
[00:12:22.000 --> 00:12:24.000]  苦難是為甚麼
[00:12:24.000 --> 00:12:26.000]  在我們身上發生
[00:12:26.000 --> 00:12:28.000]  但是在
[00:12:28.000 --> 00:12:30.000]  若失的情況
[00:12:30.000 --> 00:12:32.000]  若失
[00:12:32.000 --> 00:12:34.000]  他可以看得見
[00:12:34.000 --> 00:12:36.000]  原來苦難是上帝
[00:12:36.000 --> 00:12:38.000]  當中給他的一些
[00:12:38.000 --> 00:12:40.000]  安排
[00:12:40.000 --> 00:12:42.000]  讓他可以成就上帝的旨意
[00:12:42.000 --> 00:12:46.000]  所以其實
[00:12:46.000 --> 00:12:48.000]  今天的經課是邀請我們
[00:12:48.000 --> 00:12:50.000]  邀請我們
[00:12:50.000 --> 00:12:52.000]  去重新認識
[00:12:52.000 --> 00:12:54.000]  理解
[00:12:54.000 --> 00:12:56.000]  和邀請我們
[00:12:56.000 --> 00:12:58.000]  去接受上帝
[00:12:58.000 --> 00:13:00.000]  醫治
[00:13:00.000 --> 00:13:02.000]  醫治甚麼呢
[00:13:02.000 --> 00:13:04.000]  醫治我們過去可能所受過的
[00:13:04.000 --> 00:13:06.000]  一些傷害
[00:13:06.000 --> 00:13:08.000]  可能是一些苦痛
[00:13:08.000 --> 00:13:10.000]  去覺察這些遭遇裡面
[00:13:10.000 --> 00:13:12.000]  上帝的帶領
[00:13:12.000 --> 00:13:14.000]  在當中去感受到
[00:13:14.000 --> 00:13:16.000]  原來上帝
[00:13:16.000 --> 00:13:18.000]  所賜予的磨練
[00:13:18.000 --> 00:13:20.000]  是甚麼呢
[00:13:20.000 --> 00:13:22.000]  是有甚麼原因呢
[00:13:22.000 --> 00:13:24.000]  為的是讓我們的生命
[00:13:24.000 --> 00:13:26.000]  性情
[00:13:26.000 --> 00:13:28.000]  守護上帝的旨意
[00:13:28.000 --> 00:13:30.000]  讓我們的生命性情
[00:13:30.000 --> 00:13:32.000]  可以
[00:13:32.000 --> 00:13:34.000]  讓上帝藉著我們
[00:13:34.000 --> 00:13:36.000]  去令到我們
[00:13:36.000 --> 00:13:38.000]  祝福和
[00:13:38.000 --> 00:13:40.000]  帶領到更加多的人
[00:13:40.000 --> 00:13:42.000]  去認識那位賜人生命的主
[00:13:42.000 --> 00:13:44.000]  好像若失那樣
[00:13:44.000 --> 00:13:46.000]  他雖然呢
[00:13:46.000 --> 00:13:48.000]  受過很多磨練
[00:13:48.000 --> 00:13:50.000]  受過很多磨練
[00:13:50.000 --> 00:13:52.000]  但是亦都因為這些磨練
[00:13:52.000 --> 00:13:54.000]  亦都這些苦難
[00:13:54.000 --> 00:13:56.000]  去成就了
[00:13:56.000 --> 00:13:58.000]  去拯救
[00:13:58.000 --> 00:14:00.000]  以色列人祖先的契機
[00:14:00.000 --> 00:14:02.000]  令到那幫在
[00:14:02.000 --> 00:14:04.000]  亞國的子孫
[00:14:04.000 --> 00:14:06.000]  十二支派的祖先
[00:14:06.000 --> 00:14:08.000]  能夠避過
[00:14:08.000 --> 00:14:10.000]  在迦蘭饑荒的那一劫
[00:14:10.000 --> 00:14:12.000]  去到埃及
[00:14:12.000 --> 00:14:14.000]  讓他們可以
[00:14:14.000 --> 00:14:16.000]  能夠得到生命
[00:14:16.000 --> 00:14:18.000]  今日
[00:14:18.000 --> 00:14:20.000]  的
[00:14:20.000 --> 00:14:22.000]  講題
[00:14:22.000 --> 00:14:24.000]  知不知道是什麼
[00:14:24.000 --> 00:14:26.000]  你心知我
[00:14:26.000 --> 00:14:28.000]  該走的路
[00:14:28.000 --> 00:14:30.000]  我老婆
[00:14:30.000 --> 00:14:32.000]  見到我講題
[00:14:32.000 --> 00:14:34.000]  怎麼這麼有詩意
[00:14:34.000 --> 00:14:36.000]  有沒有熟悉
[00:14:36.000 --> 00:14:38.000]  泰澤斯哥的弟兄姊妹
[00:14:38.000 --> 00:14:40.000]  有沒有熟悉
[00:14:40.000 --> 00:14:42.000]  泰澤斯哥的弟兄姊妹
[00:14:42.000 --> 00:14:44.000]  kitty好像馬上說我
[00:14:44.000 --> 00:14:46.000]  其實
[00:14:46.000 --> 00:14:48.000]  今日的講題是你心知我
[00:14:48.000 --> 00:14:50.000]  該走的路是取材自
[00:14:50.000 --> 00:14:52.000]  一首泰澤斯哥的
[00:14:52.000 --> 00:14:54.000]  歌名
[00:14:54.000 --> 00:14:56.000]  那首歌的內容是這樣
[00:14:56.000 --> 00:14:58.000]  主聚集我
[00:14:58.000 --> 00:15:00.000]  心思意念歸依主理
[00:15:00.000 --> 00:15:02.000]  更靠你有光
[00:15:02.000 --> 00:15:04.000]  你未忘記我
[00:15:04.000 --> 00:15:06.000]  更靠你有
[00:15:06.000 --> 00:15:08.000]  在右
[00:15:08.000 --> 00:15:10.000]  更靠你有忍耐
[00:15:10.000 --> 00:15:12.000]  我不明瞭你的道路
[00:15:12.000 --> 00:15:14.000]  你卻心知我該要
[00:15:14.000 --> 00:15:16.000]  走的路
[00:15:16.000 --> 00:15:18.000]  其實這首詩歌
[00:15:18.000 --> 00:15:20.000]  本身是一個土文
[00:15:20.000 --> 00:15:22.000]  那個土文是誰寫的
[00:15:22.000 --> 00:15:24.000]  就是
[00:15:24.000 --> 00:15:26.000]  神學家潘霍華的土詞
[00:15:26.000 --> 00:15:28.000]  潘霍華他作為一個
[00:15:28.000 --> 00:15:30.000]  二戰時期的
[00:15:30.000 --> 00:15:32.000]  神學家
[00:15:32.000 --> 00:15:34.000]  他參與了反納粹德國的
[00:15:34.000 --> 00:15:36.000]  運動當中
[00:15:36.000 --> 00:15:38.000]  但是也都是在他
[00:15:38.000 --> 00:15:40.000]  三十九歲一個非常年輕
[00:15:40.000 --> 00:15:42.000]  但是又有
[00:15:42.000 --> 00:15:44.000]  其實都是天才還日的神學家
[00:15:44.000 --> 00:15:46.000]  他在三十九歲
[00:15:46.000 --> 00:15:48.000]  的時候就死了
[00:15:48.000 --> 00:15:50.000]  在納粹德國的
[00:15:50.000 --> 00:15:52.000]  集中營裏面
[00:15:52.000 --> 00:15:54.000]  在短短的三十九年
[00:15:54.000 --> 00:15:56.000]  的歲月裏面
[00:15:56.000 --> 00:15:58.000]  潘霍華的人生其實是充滿著苦難
[00:15:58.000 --> 00:16:00.000]  他
[00:16:00.000 --> 00:16:02.000]  見到他周邊的國家
[00:16:02.000 --> 00:16:04.000]  怎樣被
[00:16:04.000 --> 00:16:06.000]  納粹德國去到
[00:16:06.000 --> 00:16:08.000]  滲透攻打
[00:16:08.000 --> 00:16:10.000]  甚至乎當其時
[00:16:10.000 --> 00:16:12.000]  的教會都被
[00:16:12.000 --> 00:16:14.000]  都分裂了是國家的教會
[00:16:14.000 --> 00:16:16.000]  還是他要搞地下教會
[00:16:16.000 --> 00:16:18.000]  在苦難的裏面
[00:16:18.000 --> 00:16:20.000]  我們可能都會問
[00:16:20.000 --> 00:16:22.000]  為什麼呢為什麼惡人會當道呢
[00:16:22.000 --> 00:16:24.000]  剛剛好像阿東在
[00:16:24.000 --> 00:16:26.000]  敬拜的時候他都會問我們問題
[00:16:26.000 --> 00:16:28.000]  為什麼惡人好像當道呢
[00:16:28.000 --> 00:16:30.000]  但好像阿東都鼓勵我們
[00:16:30.000 --> 00:16:32.000]  我們要堅持上帝要我們
[00:16:32.000 --> 00:16:34.000]  做的事
[00:16:34.000 --> 00:16:36.000]  但是呢潘霍華
[00:16:36.000 --> 00:16:38.000]  他自己在人生裏面
[00:16:38.000 --> 00:16:40.000]  他見到很多苦難發生
[00:16:40.000 --> 00:16:42.000]  他自己的生命都有很多苦難
[00:16:42.000 --> 00:16:44.000]  但是
[00:16:44.000 --> 00:16:46.000]  亦都幫助到他
