
[00:00:00.000 --> 00:00:02.560]  今天我會去到十二個門徒那邊
[00:08:38.160 --> 00:08:40.160]  我們一定要回到十四章
[00:08:40.160 --> 00:08:41.480]  第一節開始
[00:08:41.480 --> 00:08:42.400]  看下來
[00:08:42.400 --> 00:08:43.520]  當然我今天的時間
[00:08:43.520 --> 00:08:45.040]  我不會逐節去看
[00:08:45.040 --> 00:08:46.680]  就是一開始
[00:08:46.680 --> 00:08:47.880]  我都說過
[00:08:47.880 --> 00:08:49.120]  就是有一天
[00:08:49.120 --> 00:08:50.640]  耶穌看著那些門徒
[00:08:50.640 --> 00:08:52.800]  因為那些門徒知道耶穌要走
[00:08:52.800 --> 00:08:54.440]  所以他們有點憂傷
[00:08:54.440 --> 00:08:56.240]  耶穌說他們不用憂傷
[00:08:56.240 --> 00:08:57.080]  我去
[00:08:57.080 --> 00:08:58.680]  是為他們預備地方
[00:08:58.680 --> 00:09:00.920]  我去一定回來的
[00:09:00.920 --> 00:09:01.840]  一定回來
[00:09:01.840 --> 00:09:03.560]  當時多瑪就說
[00:09:03.560 --> 00:09:06.000]  我都不知道你去哪裡
[00:09:06.000 --> 00:09:07.680]  我怎麼知道哪條路
[00:09:07.680 --> 00:09:08.600]  耶穌就說
[00:09:08.600 --> 00:09:10.560]  我就是道路真理生命
[00:09:10.560 --> 00:09:13.000]  然後他就開始說
[00:09:13.000 --> 00:09:14.200]  和神的關係
[00:09:14.200 --> 00:09:15.440]  和天父的關係
[00:09:15.440 --> 00:09:17.440]  然後再帶出了
[00:09:17.440 --> 00:09:19.160]  聖靈保衛師
[00:09:19.160 --> 00:09:20.880]  祂是真理的靈
[00:09:20.880 --> 00:09:22.960]  完成了那個部分之後
[00:09:22.960 --> 00:09:24.200]  就去到第十九節
[00:09:24.200 --> 00:09:25.560]  他就說了這句話
[00:09:25.560 --> 00:09:26.320]  他就說
[00:09:26.320 --> 00:09:27.760]  「還有不多的時候
[00:09:27.760 --> 00:09:29.720]  世人不再看見我
[00:09:29.720 --> 00:09:31.600]  你們卻看見我
[00:09:31.600 --> 00:09:32.840]  因為我活著
[00:09:32.840 --> 00:09:35.280]  你們也要活著」
[00:09:35.280 --> 00:09:36.440]  然後他再說
[00:09:36.440 --> 00:09:37.360]  「到哪一天
[00:09:37.360 --> 00:09:39.400]  你們就知道我在父裡面
[00:09:39.400 --> 00:09:40.600]  你們在我裡面
[00:09:40.600 --> 00:09:42.880]  我也在你們裡面」
[00:09:42.880 --> 00:09:45.240]  耶穌在這裡說
[00:09:45.240 --> 00:09:46.320]  還有一會兒
[00:09:46.320 --> 00:09:47.840]  我就會走了
[00:09:47.840 --> 00:09:49.120]  不過又不是很久
[00:09:49.120 --> 00:09:51.280]  我又會回來的
[00:09:51.280 --> 00:09:52.240]  很多解經家
[00:09:52.240 --> 00:09:53.120]  包括我自己
[00:09:53.120 --> 00:09:54.680]  過去都是這樣想的
[00:09:54.680 --> 00:09:56.600]  耶穌離開
[00:09:56.600 --> 00:09:58.000]  為我們預備地方
[00:09:58.000 --> 00:09:59.320]  然後祂再回來
[00:09:59.320 --> 00:10:01.840]  祂一定是第二次回來
[00:10:01.840 --> 00:10:03.880]  我們一直有一個觀點
[00:10:03.880 --> 00:10:07.440]  就是耶穌基督再一次回來
[00:10:07.440 --> 00:10:08.920]  但其實很多解經家
[00:10:08.920 --> 00:10:10.920]  在研究這段聖經的時候
[00:10:10.920 --> 00:10:12.640]  他們說我們要想一想
[00:10:12.640 --> 00:10:14.360]  是不是真的指向
[00:10:14.360 --> 00:10:16.320]  耶穌的再來呢?
[00:10:16.320 --> 00:10:19.120]  其實如果看回整章十四章
[00:10:19.120 --> 00:10:21.560]  給我們一個看法
[00:10:21.560 --> 00:10:22.600]  這個看法就是說
[00:10:22.600 --> 00:10:24.680]  其實不是指向
[00:10:24.680 --> 00:10:27.360]  耶穌第二次回來
[00:10:27.360 --> 00:10:28.600]  這裡所說的
[00:10:28.600 --> 00:10:30.640]  就是耶穌死了之後
[00:10:30.640 --> 00:10:34.600]  埋葬之後的第三日復活之後的回來
[00:10:34.600 --> 00:10:36.400]  就是說耶穌復活之後
[00:10:36.400 --> 00:10:40.280]  的確在門徒那邊顯現了祂自己
[00:10:40.280 --> 00:10:41.080]  所以換言之
[00:10:41.080 --> 00:10:42.080]  很多解經家就說
[00:10:42.080 --> 00:10:44.760]  其實這段聖經是在說
[00:10:44.760 --> 00:10:48.440]  耶穌死了之後第三日復活
[00:10:48.440 --> 00:10:50.600]  在門徒那邊的顯現
[00:10:50.600 --> 00:10:52.000]  以至到十九節就說
[00:10:52.000 --> 00:10:52.880]  「凡有不多事
[00:10:52.880 --> 00:10:54.400]  世人就不再看見我
[00:10:54.400 --> 00:10:56.520]  你們卻看見我
[00:10:56.520 --> 00:10:58.520]  因為我活著」
[00:10:58.520 --> 00:11:01.120]  所以祂向那些門徒顯現
[00:11:01.120 --> 00:11:03.520]  祂不是向很多人顯現
[00:11:03.520 --> 00:11:04.720]  但是到了一個地步
[00:11:04.720 --> 00:11:05.360]  祂就說
[00:11:05.360 --> 00:11:06.280]  「你在我裡面
[00:11:06.280 --> 00:11:07.520]  我在你裡面」
[00:11:07.520 --> 00:11:09.240]  我經常說這個很難明白
[00:11:09.240 --> 00:11:10.240]  究竟「你在我裡面」
[00:11:10.240 --> 00:11:11.840]  還是「我在你裡面」呢?
[00:11:11.840 --> 00:11:13.960]  其實這裡是在說
[00:11:13.960 --> 00:11:17.240]  跟耶穌基督的一個很緊密的關係
[00:11:17.240 --> 00:11:17.920]  到了一個地步
[00:11:17.920 --> 00:11:19.240]  大家好像分不清
[00:11:19.240 --> 00:11:20.920]  究竟「我是在你裡面」
[00:11:20.920 --> 00:11:22.440]  還是「你是在我裡面」
[00:11:22.440 --> 00:11:24.320]  不過到了21節
[00:11:24.320 --> 00:11:25.000]  祂說了一句話
[00:11:25.000 --> 00:11:29.640]  耶穌說「有了我的命令又遵守的
[00:11:29.640 --> 00:11:31.640]  這人就是愛我的
[00:11:31.640 --> 00:11:34.760]  愛我的人必蒙我父愛他
[00:11:34.760 --> 00:11:36.200]  我也要愛他
[00:11:36.200 --> 00:11:41.240]  並且要向他顯現」
[00:11:41.240 --> 00:11:43.680]  因為耶穌說了這句話
[00:11:43.680 --> 00:11:45.520]  這個達泰
[00:11:45.520 --> 00:11:46.680]  這個不是家教的人
[00:11:46.680 --> 00:11:48.920]  猶大猶大地問了這個問題
[00:11:48.920 --> 00:11:50.320]  耶穌說
[00:11:50.320 --> 00:11:52.640]  「你為什麼只向我們顯現
[00:11:52.640 --> 00:11:55.400]  不向世人顯現?」
[00:11:55.400 --> 00:11:57.280]  這個問題很有趣
[00:11:57.280 --> 00:12:03.520]  這個問題正正是達泰的不平凡
[00:12:03.520 --> 00:12:07.440]  因為這個不是家教的人猶大猶大
[00:12:07.440 --> 00:12:09.360]  他跟了耶穌三年
[00:12:09.360 --> 00:12:11.280]  他一直聽耶穌的教訓
[00:12:11.280 --> 00:12:13.560]  一直看耶穌所作的東西
[00:12:13.560 --> 00:12:14.920]  他覺得耶穌
[00:12:14.920 --> 00:12:19.880]  他絕對不會離棄世人
[00:12:19.880 --> 00:12:22.680]  他絕對不會只向同一群門徒顯現
[00:12:22.680 --> 00:12:24.320]  而不向世人顯現
[00:12:24.320 --> 00:12:28.720]  因為耶穌一直強調神愛世人
[00:12:28.720 --> 00:12:32.520]  甚至將他的獨生子賜給我們每一個人
[00:12:32.520 --> 00:12:35.360]  加上祂罵法利賽人
[00:12:35.360 --> 00:12:38.480]  祂不是說法利賽人永遠無法得救
[00:12:38.480 --> 00:12:40.640]  而是要迴轉
[00:12:40.640 --> 00:12:43.840]  所以這個達泰開始不明白
[00:12:43.840 --> 00:12:45.720]  他說「耶穌,我跟了祢三年
[00:12:45.720 --> 00:12:48.040]  祢一直說我們要愛世人
[00:12:48.040 --> 00:12:51.520]  一直強調每一個人都有機會和祢建立關係
[00:12:51.520 --> 00:12:55.680]  但為何祢突然給我們一個感覺
[00:12:55.680 --> 00:12:57.680]  最低限度給我們一個感覺
[00:12:57.680 --> 00:12:59.480]  祢只向我們顯明
[00:12:59.480 --> 00:13:01.760]  而不向世人顯明?」
[00:13:01.760 --> 00:13:03.440]  這個問題很有智慧
[00:13:03.440 --> 00:13:06.200]  這個問題是他對神的認識
[00:13:06.200 --> 00:13:09.480]  覺得好像有點矛盾
[00:13:09.480 --> 00:13:12.160]  於是他就直接問耶穌
[00:13:12.160 --> 00:13:14.520]  「耶穌祢是否真的唾棄世人
[00:13:14.520 --> 00:13:17.000]  只向我們顯明?」
[00:13:17.000 --> 00:13:19.600]  但耶穌說了一句話
[00:13:19.600 --> 00:13:25.000]  「人若愛我,我就必遵守我的道
[00:13:25.000 --> 00:13:27.720]  我父也必愛他
[00:13:27.720 --> 00:13:34.040]  並且我們要到他那裡去與他同住」
[00:13:34.040 --> 00:13:39.640]  耶穌表面上沒有直接回答這個達泰
[00:13:39.640 --> 00:13:42.000]  他反而重覆前面
[00:13:42.000 --> 00:13:46.840]  「如果你愛我,你就要遵守我的命令
[00:13:46.840 --> 00:13:50.920]  如果你愛我,就必遵守我的道
[00:13:50.920 --> 00:13:53.680]  我父一定與你同在
[00:13:53.680 --> 00:13:57.280]  也愛你,也與你同住」
[00:13:57.280 --> 00:14:03.200]  「同住」是回到前面十四章的「居所」
[00:14:03.200 --> 00:14:08.480]  即是重點是我與神的關係
[00:14:08.480 --> 00:14:10.240]  那種緊密的關係
[00:14:10.240 --> 00:14:13.520]  但耶穌就強調一個條件
[00:14:13.520 --> 00:14:17.280]  這個條件是「你要愛我,我就愛你」
[00:14:17.280 --> 00:14:18.800]  但這個愛是甚麼意思呢?
[00:14:18.800 --> 00:14:23.720]  這個愛就是你要遵守我的道
[00:14:23.720 --> 00:14:26.400]  遵守我的命令
[00:14:26.400 --> 00:14:30.560]  耶穌沒有唾棄世人
[00:14:30.560 --> 00:14:33.160]  耶穌只是強調一件事
[00:14:33.160 --> 00:14:36.000]  當我們唱一生愛你的時候
[00:14:36.000 --> 00:14:38.400]  我們有沒有真的去想
[00:14:38.400 --> 00:14:40.800]  我自己每一天的生活
[00:14:40.800 --> 00:14:44.160]  有沒有按照上帝給我們的提醒
[00:14:44.160 --> 00:14:48.920]  去活出上帝要我們活出的生命
[00:14:48.920 --> 00:14:53.920]  這個不是家略人猶大的不平凡之處
[00:14:53.920 --> 00:14:56.440]  他真的觀察耶穌
[00:14:56.440 --> 00:14:58.400]  他想認識耶穌
[00:14:58.400 --> 00:15:01.520]  甚至他想更深的認識耶穌
[00:15:01.520 --> 00:15:03.000]  以致他不明白
[00:15:03.000 --> 00:15:05.040]  他覺得好像有些矛盾的時候
[00:15:05.040 --> 00:15:06.880]  他就直接去問耶穌
[00:15:06.880 --> 00:15:09.320]  「耶穌,你是不是真的退去世人了?」
[00:15:09.320 --> 00:15:11.240]  「只是愛我們嗎?」「不是」
[00:15:11.240 --> 00:15:12.600]  耶穌說「不是」
[00:15:12.600 --> 00:15:16.320]  那種態度其實值得我們效法
[00:15:16.320 --> 00:15:17.840]  其實當我們同福
[00:15:17.840 --> 00:15:19.960]  我們有教會學校也好
[00:15:19.960 --> 00:15:22.080]  我們有同福聖經學院也好
[00:15:22.080 --> 00:15:24.680]  這幾天我聽到一些弟兄姊妹
[00:15:24.680 --> 00:15:27.520]  見到面的時候跟我講開
[00:15:27.520 --> 00:15:29.160]  我真的很開心
[00:15:29.160 --> 00:15:30.720]  很多弟兄姊妹跟我說
[00:15:30.720 --> 00:15:36.000]  「何牧師,今期同福聖經學院的五個課程」
[00:15:36.000 --> 00:15:37.600]  「都非常之好」
[00:15:37.600 --> 00:15:39.160]  我聽完已經很開心
[00:15:39.160 --> 00:15:42.080]  我不知道他們是否有報讀
[00:15:42.080 --> 00:15:43.080]  但我也很開心
[00:15:43.080 --> 00:15:46.000]  證明有弟兄姊妹覺得
[00:15:46.000 --> 00:15:50.280]  我可以透過同福聖經學院的一些課程
[00:15:50.280 --> 00:15:52.440]  我可以認識耶穌更多
[00:15:52.440 --> 00:15:54.080]  剛才我在Crossway
[00:15:54.080 --> 00:15:57.160]  有一個姐妹走過來
[00:15:57.160 --> 00:16:00.120]  她說「我已經報了輔導學了」
[00:16:00.120 --> 00:16:01.480]  我真的很開心
[00:16:01.480 --> 00:16:06.000]  因為我們不只是停在某一個信仰的歷程
[00:16:06.000 --> 00:16:07.080]  我們夠了
[00:16:07.080 --> 00:16:09.320]  反而我們要繼續去盡心
[00:16:09.320 --> 00:16:10.440]  繼續去學
[00:16:10.440 --> 00:16:12.760]  甚至我們可以在當中
[00:16:12.760 --> 00:16:16.000]  將我們可能對神的一些誤解
[00:16:16.000 --> 00:16:17.520]  在過程裏面
[00:16:17.520 --> 00:16:21.080]  我們好像不是家園人的猶太
[00:16:21.080 --> 00:16:23.760]  去跟神問清楚
[00:16:23.760 --> 00:16:25.920]  究竟是否真的這樣看我們的信仰
[00:16:25.920 --> 00:16:28.640]  是否真的看我們的觀點
[00:16:28.640 --> 00:16:30.200]  弟兄姊妹
[00:16:30.200 --> 00:16:33.240]  我相信我們教會所作的每一件事
