
[00:00:00.000 --> 00:00:01.000]  (主席) 各位姐妹早晨
[00:03:35.000 --> 00:03:40.000]  (主席) 其實六節的經文你可以細心的看到會發現有三段的對話在裡面
[00:03:40.000 --> 00:03:43.000]  (主席) 有三組的對話在裡面
[00:03:43.000 --> 00:03:47.000]  (主席) 分別都帶出了三個很重要的元素
[00:03:47.000 --> 00:03:49.000]  (主席) 當我們說我們要負責任的時候
[00:03:49.000 --> 00:03:55.000]  (主席) 有三方面值得我們去思想並且去學習
[00:03:55.000 --> 00:04:00.000]  (主席) 我們先看第一方面在第五十七到五十八這兩節的經文裡面
[00:04:00.000 --> 00:04:06.000]  (主席) 他們走路的時候有一個人對耶穌說
[00:04:06.000 --> 00:04:11.000]  (主席) 你無論去哪裡我都跟從你
[00:04:11.000 --> 00:04:13.000]  (主席) 就是這句話
[00:04:13.000 --> 00:04:16.000]  (主席) 這句話裡面說了有一個人來到耶穌面前
[00:04:16.000 --> 00:04:20.000]  (主席) 他說你去哪裡我都跟著你
[00:04:20.000 --> 00:04:24.000]  (主席) 我想耶穌在這個情況底下
[00:04:24.000 --> 00:04:27.000]  (主席) 他已經出來傳道一段時間
[00:04:27.000 --> 00:04:30.000]  (主席) 可能有一定的明星
[00:04:30.000 --> 00:04:34.000]  (主席) 有一定的人知道他是誰
[00:04:34.000 --> 00:04:38.000]  (主席) 或者他都走了某些神蹟歧視
[00:04:38.000 --> 00:04:41.000]  (主席) 令到有些人對他有一些興趣
[00:04:41.000 --> 00:04:43.000]  (主席) 於是乎就慕名而來
[00:04:43.000 --> 00:04:45.000]  (主席) 就很直接的說
[00:04:45.000 --> 00:04:50.000]  (主席) 耶穌你無論去哪裡我都跟著你
[00:04:50.000 --> 00:04:53.000]  (主席) 我想作為一個公眾人物
[00:04:53.000 --> 00:04:57.000]  (主席) 如果有人肯無論你去哪裡
[00:04:57.000 --> 00:05:00.000]  (主席) 或者你做什麼我都死心塌地
[00:05:00.000 --> 00:05:05.000]  (主席) 支持我們俗稱忠實的粉絲
[00:05:05.000 --> 00:05:06.000]  (主席) 忠實勇等
[00:05:06.000 --> 00:05:09.000]  (主席) 我想都很開心的
[00:05:09.000 --> 00:05:12.000]  (主席) 有人欣賞有人支持
[00:05:12.000 --> 00:05:15.000]  (主席) 有人無論你怎樣都好
[00:05:15.000 --> 00:05:18.000]  (主席) 我都全力的去支持你
[00:05:18.000 --> 00:05:21.000]  (主席) 大家留意一下耶穌怎樣回應
[00:05:21.000 --> 00:05:24.000]  (主席) 在這樣的情況下
[00:05:24.000 --> 00:05:26.000]  (主席) 耶穌給他的回應第58節
[00:05:26.000 --> 00:05:28.000]  (主席) 他說狐狸有動
[00:05:28.000 --> 00:05:30.000]  (主席) 天空的飛鳥有窩
[00:05:30.000 --> 00:05:34.000]  (主席) 但是人子連枕頭的地方都沒有
[00:05:34.000 --> 00:05:36.000]  (主席) 用我們的說話說
[00:05:36.000 --> 00:05:38.000]  (主席) 有些牛頭馬嘴
[00:05:38.000 --> 00:05:40.000]  (主席) 我說跟著你
[00:05:40.000 --> 00:05:42.000]  (主席) 你說我不知道住哪裡
[00:05:42.000 --> 00:05:45.000]  (主席) 或者狐狸也有動
[00:05:45.000 --> 00:05:47.000]  (主席) 雀仔也有巢
[00:05:47.000 --> 00:05:49.000]  (主席) 到底其實在說什麼呢
[00:05:49.000 --> 00:05:51.000]  (主席) 可能我會想
[00:05:51.000 --> 00:05:53.000]  (主席) 如果從耶穌這個回應
[00:05:53.000 --> 00:05:56.000]  (主席) 會不會反映到一件事
[00:05:56.000 --> 00:05:58.000]  (主席) 就是說來跟從耶穌的人
[00:05:58.000 --> 00:06:00.000]  (主席) 似乎在心態上
[00:06:00.000 --> 00:06:04.000]  (主席) 有一個地方被耶穌看穿了
[00:06:04.000 --> 00:06:06.000]  (主席) 耶穌怎樣去回應他
[00:06:06.000 --> 00:06:08.000]  (主席) 似乎告訴他
[00:06:08.000 --> 00:06:11.000]  (主席) 他是不是有一些想法
[00:06:11.000 --> 00:06:13.000]  (主席) 他會覺得跟從耶穌
[00:06:13.000 --> 00:06:17.000]  (主席) 會有一些好的好處
[00:06:17.000 --> 00:06:21.000]  (主席) 會有一些好的經歷
[00:06:21.000 --> 00:06:25.000]  (主席) 甚至乎會有一些好的待遇
[00:06:25.000 --> 00:06:27.000]  (主席) 可能在這一刻
[00:06:27.000 --> 00:06:29.000]  (主席) 他也沒有想得很仔細
[00:06:29.000 --> 00:06:31.000]  (主席) 不過耶穌的回應
[00:06:31.000 --> 00:06:33.000]  (主席) 正正就是想他
[00:06:33.000 --> 00:06:36.000]  (主席) 重新來到他的思想
[00:06:36.000 --> 00:06:40.000]  (主席) 到底你是為什麼要跟從我呢
[00:06:40.000 --> 00:06:42.000]  (主席) 我想呢
[00:06:42.000 --> 00:06:44.000]  (主席) 我就想起
[00:06:44.000 --> 00:06:46.000]  (主席) 如果這個人
[00:06:46.000 --> 00:06:48.000]  (主席) 無論耶穌去哪裡
[00:06:48.000 --> 00:06:49.000]  (主席) 無論耶穌做什麼
[00:06:49.000 --> 00:06:50.000]  (主席) 他都要去跟從
[00:06:50.000 --> 00:06:52.000]  (主席) 他也挺勇敢的
[00:06:52.000 --> 00:06:54.000]  (主席) 心口有個勇字
[00:06:54.000 --> 00:06:56.000]  (主席) 不過這些只是清兵
[00:06:56.000 --> 00:06:59.000]  (主席) 但耶穌要的是正兵
[00:06:59.000 --> 00:07:01.000]  (主席) 所以他會提醒他
[00:07:01.000 --> 00:07:04.000]  (主席) 到底你是不是真的想清楚
[00:07:04.000 --> 00:07:06.000]  (主席) 耶穌說我要去哪裡
[00:07:06.000 --> 00:07:08.000]  (主席) 你好像還不知道
[00:07:08.000 --> 00:07:09.000]  (主席) 我要做什麼
[00:07:09.000 --> 00:07:11.000]  (主席) 似乎你都還不清楚
[00:07:11.000 --> 00:07:13.000]  (主席) 但很肯定的一件事就是
[00:07:13.000 --> 00:07:14.000]  (主席) 跟從我的
[00:07:14.000 --> 00:07:16.000]  (主席) 不一定有
[00:07:16.000 --> 00:07:17.000]  (主席) 安穩
[00:07:17.000 --> 00:07:19.000]  (主席) 安殊的日子
[00:07:19.000 --> 00:07:23.000]  (主席) 似乎是關乎代價的問題
[00:07:23.000 --> 00:07:26.000]  (主席) 原來跟從耶穌
[00:07:26.000 --> 00:07:28.000]  (主席) 可以將他等同於
[00:07:28.000 --> 00:07:31.000]  (主席) 負上代價
[00:07:31.000 --> 00:07:34.000]  (主席) 我想在我們的信仰歷程裡面
[00:07:34.000 --> 00:07:36.000]  (主席) 我不知道我們有多少時候
[00:07:36.000 --> 00:07:38.000]  (主席) 想到信仰
[00:07:38.000 --> 00:07:40.000]  (主席) 你會怎樣將他畫成一個等號呢
[00:07:40.000 --> 00:07:42.000]  (主席) 會跟什麼去相等的
[00:07:42.000 --> 00:07:44.000]  (主席) 可能你會說信仰或信耶穌
[00:07:44.000 --> 00:07:47.000]  (主席) 就等於祝福
[00:07:47.000 --> 00:07:51.000]  (主席) 信耶穌就等於天堂
[00:07:51.000 --> 00:07:54.000]  (主席) 信耶穌就等於什麼
[00:07:54.000 --> 00:07:56.000]  (主席) 可能平安穩妥
[00:07:56.000 --> 00:07:58.000]  (主席) 但耶穌要告訴我們
[00:07:58.000 --> 00:08:00.000]  (主席) 信祂跟從祂的
[00:08:00.000 --> 00:08:05.000]  (主席) 彷彿是等於負上代價
[00:08:05.000 --> 00:08:08.000]  (主席) 問題是我們有沒有想清楚
[00:08:08.000 --> 00:08:09.000]  (主席) 可能當時候
[00:08:09.000 --> 00:08:11.000]  (主席) 如果你細心看
[00:08:11.000 --> 00:08:13.000]  (主席) 連十二個門徒跟從耶穌
[00:08:13.000 --> 00:08:15.000]  (主席) 中間有很多人
[00:08:15.000 --> 00:08:16.000]  (主席) 不是很清楚
[00:08:16.000 --> 00:08:18.000]  (主席) 不是很清楚自己想怎樣
[00:08:18.000 --> 00:08:21.000]  (主席) 甚至不知道為了什麼要跟從耶穌
[00:08:21.000 --> 00:08:24.000]  (主席) 甚或有自己的一套都未定
[00:08:24.000 --> 00:08:25.000]  (主席) 似乎耶穌來到這裡的時候
[00:08:25.000 --> 00:08:27.000]  (主席) 很清楚跟他說
[00:08:27.000 --> 00:08:29.000]  (主席) 你要跟從我
[00:08:29.000 --> 00:08:32.000]  (主席) 或者說你要為你的人生去負責
[00:08:32.000 --> 00:08:34.000]  (主席) 第一件事要想
[00:08:34.000 --> 00:08:35.000]  (主席) 有沒有計算好
[00:08:35.000 --> 00:08:37.000]  (主席) 有沒有認真去思想
[00:08:37.000 --> 00:08:39.000]  (主席) 什麼叫負代價
[00:08:39.000 --> 00:08:41.000]  (主席) 有一個英文翻譯
[00:08:41.000 --> 00:08:44.000]  (主席) 在這句話上翻譯得很有意思
[00:08:44.000 --> 00:08:46.000]  (主席) 真的是一個問題
[00:08:46.000 --> 00:08:48.000]  (主席) 真的是一個問題
[00:08:48.000 --> 00:08:51.000]  (主席) 到底你準備好了嗎?
[00:08:51.000 --> 00:08:53.000]  (主席) 準備好做什麼?
[00:08:53.000 --> 00:08:55.000]  (主席) 下一句他說
[00:08:55.000 --> 00:08:59.000]  (主席) 我們現在不是住在五星級的酒店裡
[00:08:59.000 --> 00:09:04.000]  (主席) 是一個很現實的翻譯
[00:09:04.000 --> 00:09:06.000]  (主席) 跟從耶穌
[00:09:06.000 --> 00:09:07.000]  (主席) 你有沒有準備好
[00:09:07.000 --> 00:09:08.000]  (主席) 準備好不是去享受
[00:09:08.000 --> 00:09:11.000]  (主席) 不是去住在什麼大酒店
[00:09:11.000 --> 00:09:16.000]  (主席) 來到有環境很舒適的情況
[00:09:16.000 --> 00:09:17.000]  (主席) 對不起
[00:09:17.000 --> 00:09:20.000]  (主席) 這些都不是真正的跟從
[00:09:20.000 --> 00:09:22.000]  (主席) 真正負責任的人生
[00:09:22.000 --> 00:09:24.000]  (主席) 你要認真去想
[00:09:24.000 --> 00:09:27.000]  (主席) 有沒有為信仰去負上代價?
[00:09:27.000 --> 00:09:31.000]  (主席) 領事會在你信主的歷程裡
[00:09:31.000 --> 00:09:34.000]  (主席) 你有沒有想過
[00:09:34.000 --> 00:09:37.000]  (主席) 你的信仰要負上代價?
[00:09:37.000 --> 00:09:42.000]  (主席) 越來越少聽到
[00:09:42.000 --> 00:09:45.000]  (主席) 人在信仰裡面
[00:09:45.000 --> 00:09:47.000]  (主席) 為了信仰的緣故受到逼迫
[00:09:47.000 --> 00:09:49.000]  (主席) 因為越來越文明
[00:09:49.000 --> 00:09:51.000]  (主席) 越來越開放
[00:09:51.000 --> 00:09:57.000]  (主席) 或者大家對信仰都開始自由
[00:09:57.000 --> 00:10:00.000]  (主席) 當我記得
[00:10:00.000 --> 00:10:03.000]  (主席) 初初年小時候反教會的時候
[00:10:03.000 --> 00:10:07.000]  (主席) 有些同學或弟兄姊妹
[00:10:07.000 --> 00:10:09.000]  (主席) 年幼的弟兄姊妹
[00:10:09.000 --> 00:10:11.000]  (主席) 家裡真的有很大壓力
[00:10:11.000 --> 00:10:15.000]  (主席) 家裡真的有很多難阻
[00:10:15.000 --> 00:10:17.000]  (主席) 甚至我聽到要讀聖經
[00:10:17.000 --> 00:10:19.000]  (主席) 都要躲在廁所
[00:10:19.000 --> 00:10:24.000]  (主席) 可能以往的情況或環境上會有改變
[00:10:24.000 --> 00:10:26.000]  (主席) 但是我想
[00:10:26.000 --> 00:10:29.000]  (主席) 是否等於那些逼迫的困難
[00:10:29.000 --> 00:10:31.000]  (主席) 才等於要負上代價呢?
[00:10:31.000 --> 00:10:35.000]  (主席) 弟兄姊妹 信仰什麼叫負代價呢?
[00:10:35.000 --> 00:10:37.000]  (主席) 不一定是逼迫的
[00:10:37.000 --> 00:10:39.000]  (主席) 可能是你平日的操練
[00:10:39.000 --> 00:10:42.000]  (主席) 可能是你回來聚會
[00:10:42.000 --> 00:10:47.000]  (主席) 甚至可能是你一些信仰的學習
[00:10:47.000 --> 00:10:49.000]  (主席) 都可以是一種代價
[00:10:49.000 --> 00:10:51.000]  (主席) 我想最近
[00:10:51.000 --> 00:10:54.000]  (主席) 應該大家都有看電視
[00:10:54.000 --> 00:10:56.000]  (主席) 最近最多看什麼?
[00:10:56.000 --> 00:10:58.000]  (主席) 奧運啊
[00:10:58.000 --> 00:10:59.000]  (主席) 有沒有看?
[00:10:59.000 --> 00:11:01.000]  (主席) 很好啊 是不是很好看
[00:11:01.000 --> 00:11:03.000]  (主席) 很精彩啊
[00:11:03.000 --> 00:11:05.000]  (主席) 今早
[00:11:05.000 --> 00:11:07.000]  (主席) 今早不知道有沒有人看女排呢?
[00:11:07.000 --> 00:11:09.000]  (主席) 是啊 我不看了
[00:11:09.000 --> 00:11:11.000]  (主席) 因為要講早堂
[00:11:11.000 --> 00:11:14.000]  (主席) 好看啊 運動很精彩啊
[00:11:14.000 --> 00:11:17.000]  (主席) 特別是在一個這麼高水平的比賽裡面
[00:11:17.000 --> 00:11:20.000]  (主席) 是很興奮的
[00:11:20.000 --> 00:11:22.000]  (主席) 我就想問 弟兄姊妹
[00:11:22.000 --> 00:11:24.000]  (主席) 做一個運動員
[00:11:24.000 --> 00:11:26.000]  (主席) 需不需要負代價?
[00:11:26.000 --> 00:11:28.000]  (主席) 負上了代價
[00:11:28.000 --> 00:11:30.000]  (主席) 目的是什麼?
[00:11:30.000 --> 00:11:32.000]  (主席) 為著能夠有一刻
[00:11:32.000 --> 00:11:34.000]  (主席) 站在頒獎台上面
[00:11:34.000 --> 00:11:37.000]  (主席) 為著國家的榮譽
[00:11:37.000 --> 00:11:39.000]  (主席) 為著個人的榮譽
[00:11:39.000 --> 00:11:42.000]  (主席) 來到去努力
[00:11:42.000 --> 00:11:44.000]  (主席) 我就想
[00:11:44.000 --> 00:11:46.000]  (主席) 一個專業的運動員
[00:11:46.000 --> 00:11:47.000]  (主席) 一個職業的運動員
[00:11:47.000 --> 00:11:50.000]  (主席) 尚且會為著他這一刻的榮譽
[00:11:50.000 --> 00:11:54.000]  (主席) 來到去努力四年
[00:11:54.000 --> 00:11:56.000]  (主席) 準備這個比賽
[00:11:56.000 --> 00:11:59.000]  (主席) 你留意一下100米那些
[00:11:59.000 --> 00:12:01.000]  (主席) 九秒就結束了
[00:12:01.000 --> 00:12:04.000]  (主席) 辛苦四年就為了那九秒
[00:12:04.000 --> 00:12:07.000]  (主席) 是值得的
[00:12:07.000 --> 00:12:08.000]  (主席) 我就想
[00:12:08.000 --> 00:12:10.000]  (主席) 如果為了那九秒都尚且
[00:12:10.000 --> 00:12:12.000]  (主席) 這麼努力
[00:12:12.000 --> 00:12:14.000]  (主席) 在我們信仰的人生裡面
[00:12:14.000 --> 00:12:16.000]  (主席) 在你整整一生人裡面
[00:12:16.000 --> 00:12:18.000]  (主席) 有沒有想過
[00:12:18.000 --> 00:12:21.000]  (主席) 或者說你會不會樂意
[00:12:21.000 --> 00:12:23.000]  (主席) 來到去負上代價
[00:12:23.000 --> 00:12:25.000]  (主席) 在很多的操練上面
[00:12:25.000 --> 00:12:30.000]  (主席) 在很多信仰的學習裡面
[00:12:30.000 --> 00:12:34.000]  (主席) 會不會都有願意要負代價的心
[00:12:34.000 --> 00:12:37.000]  (主席) 這個是我們需要重新去認定
[00:12:37.000 --> 00:12:39.000]  (主席) 重新去想想
[00:12:39.000 --> 00:12:41.000]  (主席) 可能我們都很願意跟從的
[00:12:41.000 --> 00:12:43.000]  (主席) 就好像這位朋友一樣
[00:12:43.000 --> 00:12:46.000]  (主席) 但耶穌停一停
[00:12:46.000 --> 00:12:48.000]  (主席) 想一想
[00:12:48.000 --> 00:12:50.000]  (主席) 你是不是真的認真的
[00:12:50.000 --> 00:12:52.000]  (主席) 是不是真的願意的
[00:12:52.000 --> 00:12:55.000]  (主席) 不要只是做表面跟從
[00:12:55.000 --> 00:12:59.000]  (主席) 而忽略了內裡的那種心態
[00:12:59.000 --> 00:13:05.000]  (主席) 你真的要去為著信仰如故擺上
[00:13:05.000 --> 00:13:08.000]  (主席) 可能有困難 可能有犧牲
[00:13:08.000 --> 00:13:10.000]  (主席) 但這一切都是值得的
[00:13:10.000 --> 00:13:13.000]  (主席) 為著那個不能扭壞的冠冕
[00:13:13.000 --> 00:13:17.000]  (主席) 為著這個這麼重要的時刻
[00:13:17.000 --> 00:13:20.000]  (主席) 在上帝的面前被稱許
[00:13:20.000 --> 00:13:23.000]  (主席) 我相信今天我們所負上的代價
[00:13:23.000 --> 00:13:25.000]  (主席) 就像保羅所說的
[00:13:25.000 --> 00:13:28.000]  (主席) 這些都是自贊自輕的負責
[00:13:28.000 --> 00:13:30.000]  (主席) 我盼望我們重新來到思想
[00:13:30.000 --> 00:13:33.000]  (主席) 一個負責任的人生的第一件事
[00:13:33.000 --> 00:13:36.000]  (主席) 至少我們都要為我們的信仰負上代價
[00:13:36.000 --> 00:13:38.000]  (主席) 好了 第二
[00:13:38.000 --> 00:13:40.000]  (主席) 去到第二個人了
[00:13:40.000 --> 00:13:42.000]  (主席) 第59到60節
[00:13:42.000 --> 00:13:44.000]  (主席) 死影都很清楚地說
[00:13:44.000 --> 00:13:46.000]  (主席) 又對一個人說
[00:13:46.000 --> 00:13:48.000]  (主席) 跟從我來
[00:13:48.000 --> 00:13:52.000]  (主席) 乃人說主 用我先回去埋葬我的父親
[00:13:52.000 --> 00:13:56.000]  (主席) 我不知道你們看的時候
[00:13:56.000 --> 00:13:59.000]  (主席) 你會不會覺得有點奇怪
[00:13:59.000 --> 00:14:03.000]  (主席) 這裡不是主動說要跟從耶穌
[00:14:03.000 --> 00:14:05.000]  (主席) 是耶穌呼召
[00:14:05.000 --> 00:14:09.000]  (主席) 耶穌將一個很重要的訊息
[00:14:09.000 --> 00:14:11.000]  (主席) 跟這位朋友說
[00:14:11.000 --> 00:14:13.000]  (主席) 你來跟從我
[00:14:13.000 --> 00:14:15.000]  (主席) 結果是怎樣呢
[00:14:15.000 --> 00:14:18.000]  (主席) 結果得來的回應是 好
[00:14:18.000 --> 00:14:24.000]  (主席) 不過請容我先回去處理我的事情
[00:14:24.000 --> 00:14:26.000]  (主席) 等一會
[00:14:26.000 --> 00:14:29.000]  (主席) 我想如果你看這個人的時候
[00:14:29.000 --> 00:14:31.000]  (主席) 你都會欣賞他
[00:14:31.000 --> 00:14:34.000]  (主席) 至少他不是假裝看不到
[00:14:34.000 --> 00:14:36.000]  (主席) 你知道現在很多人都
[00:14:36.000 --> 00:14:39.000]  (主席) 看都當看不到 聽都當聽不到
[00:14:39.000 --> 00:14:41.000]  (主席) 至少他都願意回應
[00:14:41.000 --> 00:14:43.000]  (主席) 好啊 不過
[00:14:43.000 --> 00:14:45.000]  (主席) 不過甚麼呢 不過我們又這樣看
[00:14:45.000 --> 00:14:48.000]  (主席) 不過都要看是否合理
[00:14:48.000 --> 00:14:51.000]  (主席) 不過之餘 你說不合理
[00:14:51.000 --> 00:14:53.000]  (主席) 我都無話可說
[00:14:53.000 --> 00:14:55.000]  (主席) 但如果他合理的
[00:14:55.000 --> 00:14:57.000]  (主席) 那應該都接受的
[00:14:57.000 --> 00:14:58.000]  (主席) 結果是甚麼呢
[00:14:58.000 --> 00:15:00.000]  (主席) 這個人的原因 理由不即時
[00:15:00.000 --> 00:15:03.000]  (主席) 來做一個決定或做一個表示
[00:15:03.000 --> 00:15:05.000]  (主席) 原因是甚麼呢
[00:15:05.000 --> 00:15:08.000]  (主席) 這裡說一個很重要的原因
[00:15:08.000 --> 00:15:12.000]  (主席) 他說容我先回去埋葬我的父親
[00:15:12.000 --> 00:15:16.000]  (主席) 嘩 原來有八字在身
[00:15:16.000 --> 00:15:18.000]  (主席) 是不是
[00:15:18.000 --> 00:15:20.000]  (主席) 有一個更重要 更
[00:15:20.000 --> 00:15:23.000]  (主席) 這件事猶太人和我們中國人都相似的
[00:15:23.000 --> 00:15:29.000]  (主席) 對孝道 對家人那種愛顧
[00:15:29.000 --> 00:15:33.000]  (主席) 是很重要 看得很重的一件事
[00:15:33.000 --> 00:15:35.000]  (主席) 的確是的
[00:15:35.000 --> 00:15:38.000]  (主席) 不過細心看 耶穌又如何回應呢
[00:15:38.000 --> 00:15:41.000]  (主席) 這個很合情合理的理由
[00:15:41.000 --> 00:15:45.000]  (主席) 在耶穌的回應裡 如何說呢
[00:15:45.000 --> 00:15:46.000]  (主席) 耶穌說六十節
[00:15:46.000 --> 00:15:50.000]  (主席) 任憑死人 埋葬他們的死人
[00:15:50.000 --> 00:15:54.000]  (主席) 你只管去傳揚神國的道
[00:15:54.000 --> 00:15:58.000]  (主席) 我不知道當你聽完這句說話的時候
[00:15:58.000 --> 00:16:02.000]  (主席) 你心裡會不會覺得
[00:16:02.000 --> 00:16:04.000]  (主席) 為甚麼耶穌會這樣呢
[00:16:04.000 --> 00:16:07.000]  (主席) 或者這樣說
[00:16:07.000 --> 00:16:08.000]  (主席) 我們試試代入一下
[00:16:08.000 --> 00:16:10.000]  (主席) 如果我們是那個人的家人
[00:16:10.000 --> 00:16:12.000]  (主席) 我們真的會覺得
[00:16:12.000 --> 00:16:14.000]  (主席) 耶穌真的很可惡
[00:16:14.000 --> 00:16:15.000]  (主席) 是不是
[00:16:15.000 --> 00:16:16.000]  (主席) 一件這麼重要的事
[00:16:16.000 --> 00:16:18.000]  (主席) 你竟然不讓祂去做
[00:16:18.000 --> 00:16:19.000]  (主席) 你竟然說
[00:16:19.000 --> 00:16:22.000]  (主席) 來我這邊 我這邊更加重要
[00:16:22.000 --> 00:16:24.000]  (主席) 好像
[00:16:24.000 --> 00:16:26.000]  (主席) 但是你細心想
[00:16:26.000 --> 00:16:31.000]  (主席) 好像跟聖經一貫的教導有些出入
[00:16:31.000 --> 00:16:35.000]  (主席) 聖經不是教我們都要孝敬父母
[00:16:35.000 --> 00:16:37.000]  (主席) 為甚麼會有這樣的衝突
[00:16:37.000 --> 00:16:39.000]  (主席) 有這樣的矛盾在這裡呢
[00:16:39.000 --> 00:16:42.000]  (主席) 聖經在這裡指出一件事
[00:16:42.000 --> 00:16:44.000]  (主席) 耶穌這樣的回應
[00:16:44.000 --> 00:16:49.000]  (主席) 也似乎帶出了一個很重要的提醒
[00:16:49.000 --> 00:16:51.000]  (主席) 這位朋友
[00:16:51.000 --> 00:16:53.000]  (主席) 在這一刻他正面對的處境
[00:16:53.000 --> 00:16:54.000]  (主席) 是不是一件
[00:16:54.000 --> 00:16:57.000]  (主席) 非不得已的事情呢
[00:16:57.000 --> 00:16:59.000]  (主席) 如果按照耶穌的回應呢
[00:16:59.000 --> 00:17:00.000]  (主席) 就不是
[00:17:00.000 --> 00:17:02.000]  (主席) 因為耶穌在他的回應裡面說
[00:17:02.000 --> 00:17:04.000]  (主席) 他的事情
[00:17:04.000 --> 00:17:08.000]  (主席) 相對於傳講神的道的事情
[00:17:08.000 --> 00:17:11.000]  (主席) 那個的重要性
[00:17:11.000 --> 00:17:13.000]  (主席) 哪樣東西重要呢
[00:17:13.000 --> 00:17:16.000]  (主席) 似乎是傳講神的事情更加重要
[00:17:16.000 --> 00:17:18.000]  (主席) 那甚麼意思呢
[00:17:18.000 --> 00:17:21.000]  (主席) 原來在猶太人的傳統裡面
[00:17:21.000 --> 00:17:23.000]  (主席) 如果你真的在家裡面
[00:17:23.000 --> 00:17:27.000]  (主席) 面對一件喪事的情況
[00:17:27.000 --> 00:17:30.000]  (主席) 你是絕對有理由
[00:17:30.000 --> 00:17:31.000]  (主席) 絕對有原因
