
[00:00:00.000 --> 00:00:02.880]  在開始之前讓我們有一個禱告
[00:03:35.320 --> 00:03:38.040]  我也不在這裡扳門弄斧
[00:03:38.040 --> 00:03:44.360]  我把希臘文的第一節的經文放在了PPT上
[00:03:44.360 --> 00:03:47.560]  那在中文聖經合合本的翻譯當中
[00:03:47.560 --> 00:03:50.600]  他把三個動詞就是分散
[00:03:50.600 --> 00:03:52.480]  然後寄居
[00:03:52.480 --> 00:03:57.880]  然後和蒙簡選這三個動詞分開
[00:03:57.880 --> 00:04:00.320]  甚至放在兩節不同的經文當中
[00:04:00.320 --> 00:04:02.200]  但是如果你看原文
[00:04:02.200 --> 00:04:06.400]  其實原文不僅僅放在同一節的經文當中
[00:04:06.400 --> 00:04:12.240]  而且這三個詞是並列放在一起的
[00:04:12.240 --> 00:04:15.120]  這三個詞是連續放在一起的
[00:04:15.120 --> 00:04:16.400]  換句話說
[00:04:16.400 --> 00:04:19.760]  當使徒彼得在寫彼得前書的時候
[00:04:19.760 --> 00:04:23.920]  他是用這三個詞來定義他寫信的對象
[00:04:23.920 --> 00:04:26.600]  他寫給一群怎樣的人呢
[00:04:26.600 --> 00:04:33.080]  他寫給一群分散的寄居的蒙簡選的人
[00:04:33.080 --> 00:04:35.520]  這是這群人的特徵
[00:04:35.520 --> 00:04:38.640]  這是神兒女當有的特徵
[00:04:38.640 --> 00:04:40.560]  那麼從這三個詞
[00:04:40.560 --> 00:04:44.560]  我今天要從這三個角度來分享
[00:04:44.560 --> 00:04:47.000]  第一個我分享寄居這個詞
[00:04:47.000 --> 00:04:50.680]  丁子妹我們在地上是一個寄居的人
[00:04:50.680 --> 00:04:52.840]  我們的家鄉不在這個地上
[00:04:52.840 --> 00:04:56.000]  甚至讓我說從一個很榮耀的角度
[00:04:56.000 --> 00:05:00.360]  是上帝把我們拆派到這個地上來走一遭
[00:05:00.360 --> 00:05:01.640]  來走一程
[00:05:01.640 --> 00:05:03.000]  所以你知道嗎
[00:05:03.000 --> 00:05:04.600]  我們是大使
[00:05:04.600 --> 00:05:06.920]  我們是天國的使節
[00:05:06.920 --> 00:05:07.840]  各位
[00:05:07.840 --> 00:05:11.360]  如果今天讓你做一個國家的元首
[00:05:11.360 --> 00:05:12.120]  一個首相
[00:05:12.120 --> 00:05:12.800]  一個總統
[00:05:12.800 --> 00:05:14.000]  一個主席
[00:05:14.000 --> 00:05:15.160]  一個王
[00:05:15.160 --> 00:05:15.880]  然後呢
[00:05:15.880 --> 00:05:19.520]  你現在需要拆派一個使節去往海外
[00:05:19.520 --> 00:05:20.880]  去往外國
[00:05:20.880 --> 00:05:22.280]  現在在你手上啊
[00:05:22.280 --> 00:05:25.240]  不多不少有兩個大使候選人
[00:05:25.240 --> 00:05:27.000]  聽好了
[00:05:27.000 --> 00:05:28.120]  然後我讓大家來選
[00:05:28.120 --> 00:05:32.520]  如果第一個候選人呢
[00:05:32.520 --> 00:05:36.160]  他從小就嚮往一國情調
[00:05:36.160 --> 00:05:38.120]  如果你能夠把他拆派去
[00:05:38.120 --> 00:05:41.040]  他馬上就能夠完全融入其中
[00:05:41.040 --> 00:05:45.960]  而且沒有感受到任何的那個cultureshark
[00:05:45.960 --> 00:05:47.800]  沒有任何的文化衝擊
[00:05:47.800 --> 00:05:51.200]  並且能夠活在當地樂不思蜀
[00:05:51.200 --> 00:05:53.400]  這是候選人一號
[00:05:53.400 --> 00:05:55.080]  那候選人二號呢
[00:05:55.080 --> 00:05:56.280]  這個人齁
[00:05:56.280 --> 00:05:59.880]  這個人總是帶著一股濃濃的鄉愁
[00:05:59.880 --> 00:06:03.160]  如果他去到海外
[00:06:03.160 --> 00:06:05.280]  他會常常思念家鄉
[00:06:05.280 --> 00:06:06.840]  常常夜不能寐
[00:06:06.840 --> 00:06:09.080]  各位
[00:06:09.080 --> 00:06:10.640]  如果你是這個國家的元首
[00:06:10.640 --> 00:06:14.360]  你要拆派哪一個做你國家的大使呢
[00:06:14.360 --> 00:06:17.720]  成為這個國家的使節
[00:06:17.720 --> 00:06:19.240]  拆派到一國去呢
[00:06:19.240 --> 00:06:23.600]  我想啊
[00:06:23.600 --> 00:06:27.080]  如果我是這個元首的話
[00:06:27.080 --> 00:06:29.240]  我一定拆派後者
[00:06:29.240 --> 00:06:30.640]  拆派那個
[00:06:30.640 --> 00:06:34.440]  拆派那個常常思念家鄉的那個人
[00:06:34.440 --> 00:06:36.560]  因為我害怕第一個拆派出去了
[00:06:38.360 --> 00:06:41.040]  他就他就成了那國的人
[00:06:41.040 --> 00:06:42.920]  他就完全融入了那個國家
[00:06:42.920 --> 00:06:44.560]  他就忘記了他的祖國
[00:06:44.560 --> 00:06:46.600]  雍子妹
[00:06:46.600 --> 00:06:51.840]  今天我們在地上是一個樂不思蜀的人呢
[00:06:51.840 --> 00:06:56.320]  還是一個身在曹營心在漢的人呢
[00:06:56.320 --> 00:06:58.840]  身在地上心在天的人呢
[00:06:58.840 --> 00:07:04.560]  積居者這個字在原文當中
[00:07:04.560 --> 00:07:08.120]  這個字的意思是指暫時的
[00:07:08.120 --> 00:07:10.560]  外籍的就是外國人
[00:07:10.560 --> 00:07:12.000]  外籍的居民
[00:07:12.000 --> 00:07:15.840]  甚至有的一本把它翻譯成流亡的人
[00:07:15.840 --> 00:07:17.920]  不像大使那麼高大上了
[00:07:17.920 --> 00:07:19.640]  是是一個流亡的人
[00:07:19.640 --> 00:07:21.960]  在聖經當中
[00:07:21.960 --> 00:07:27.600]  常常用這個字來描述那些
[00:07:27.600 --> 00:07:30.080]  被從家園當中
[00:07:30.080 --> 00:07:31.600]  被從故鄉當中
[00:07:31.600 --> 00:07:33.680]  被放逐被流放
[00:07:33.680 --> 00:07:35.720]  被迫居住在海外的一群人
[00:07:38.120 --> 00:07:41.240]  今天我們讀的這段經文
[00:07:41.240 --> 00:07:42.600]  聖經上告訴我們說
[00:07:42.600 --> 00:07:46.280]  使徒彼得寫信給那些分散在本都
[00:07:46.280 --> 00:07:48.120]  本都加拉泰
[00:07:48.120 --> 00:07:49.280]  加帕多加
[00:07:49.280 --> 00:07:50.480]  亞細亞
[00:07:50.480 --> 00:07:51.360]  比推尼
[00:07:51.360 --> 00:07:52.240]  寄居的
[00:07:52.240 --> 00:07:54.800]  他寫給一般人
[00:07:54.800 --> 00:07:56.320]  這般使人的兒女
[00:07:56.320 --> 00:07:58.040]  他有可能是猶太人基督徒
[00:07:58.040 --> 00:07:59.800]  也有可能是外邦人基督徒
[00:07:59.800 --> 00:08:01.320]  但是總而言之
[00:08:01.320 --> 00:08:02.760]  他們因著信仰的緣故
[00:08:02.760 --> 00:08:04.720]  如果你看彼得前書整個的主題
[00:08:04.720 --> 00:08:06.440]  他們受逼迫他們受苦
[00:08:06.440 --> 00:08:09.160]  然後他們釋散在他們寄居在
[00:08:09.160 --> 00:08:11.400]  小亞細亞省這幾個地方
[00:08:11.400 --> 00:08:18.120]  今天也是一個人口大移動
[00:08:18.120 --> 00:08:20.600]  大遷徙的一個世界
[00:08:20.600 --> 00:08:24.600]  但是今天我們華人在座各位
[00:08:24.600 --> 00:08:27.800]  我們也是當年從中國
[00:08:27.800 --> 00:08:30.560]  從臺灣從不同的地方來到美國
[00:08:30.560 --> 00:08:32.840]  但是我們跟他們不太一樣的是
[00:08:32.840 --> 00:08:35.240]  我們是天下熙熙皆未歷來
[00:08:35.240 --> 00:08:37.000]  天下攘攘皆未立往
[00:08:37.000 --> 00:08:39.600]  我們是嚮往更美好的生活來到這裡
[00:08:39.600 --> 00:08:40.760]  但是他們
[00:08:40.760 --> 00:08:42.760]  他們是被迫被趕逐
[00:08:42.760 --> 00:08:46.920]  有一點點像今天的這些烏克蘭的百姓
[00:08:46.920 --> 00:08:47.960]  因為戰爭
[00:08:47.960 --> 00:08:50.360]  他們不得不放棄他們的家園
[00:08:50.360 --> 00:08:52.080]  來到異國他鄉
[00:08:52.080 --> 00:08:54.960]  那當這群人來到異國他鄉的時候
[00:08:54.960 --> 00:08:55.640]  各位
[00:08:55.640 --> 00:09:01.440]  你覺得這群人身上會有怎樣的特點特徵呢
[00:09:01.440 --> 00:09:03.680]  首先在文化上
[00:09:03.680 --> 00:09:07.160]  在文化上這群人是
[00:09:07.160 --> 00:09:12.480]  是文化當中的異類對不對
[00:09:12.480 --> 00:09:15.000]  我的ppt好像有點走樣
[00:09:15.000 --> 00:09:17.400]  抱歉我不知道寄過去
[00:09:17.400 --> 00:09:19.440]  上一張就是上一張
[00:09:19.440 --> 00:09:20.320]  沒關係
[00:09:20.320 --> 00:09:23.120]  他們在文化上他們是文化當中的異類
[00:09:23.120 --> 00:09:24.600]  他們的生活方式
[00:09:24.600 --> 00:09:28.680]  他們的形式為人跟當地居民是不一樣的
[00:09:28.680 --> 00:09:31.040]  他們的飲食他們的習慣是不一樣的
[00:09:31.040 --> 00:09:33.440]  他們是文化當中的異類
[00:09:33.440 --> 00:09:34.880]  在政治上呢
[00:09:34.880 --> 00:09:37.720]  政治上請問他們有沒有選舉權被選舉權
[00:09:37.720 --> 00:09:40.000]  政治上他們有沒有發言權
[00:09:40.000 --> 00:09:40.720]  沒有吧
[00:09:40.720 --> 00:09:41.400]  對吧
[00:09:41.400 --> 00:09:43.880]  他們是政治上的邊緣群體
[00:09:43.880 --> 00:09:46.360]  那在經濟上呢
[00:09:46.360 --> 00:09:49.880]  在經濟上他們處於一種不穩定的狀態
[00:09:49.880 --> 00:09:53.680]  沒有人在流亡的時候在那裏置辦大宗的產業
[00:09:53.680 --> 00:09:54.600]  置辦不動產
[00:09:54.600 --> 00:09:56.520]  對吧
[00:09:56.520 --> 00:09:58.960]  因為不穩定
[00:09:58.960 --> 00:10:01.360]  他怎麼會在這裏買一座房子
[00:10:01.360 --> 00:10:04.880]  用三十年來還房貸呢
[00:10:04.880 --> 00:10:07.000]  因為他不知道明天還要往何處去
[00:10:07.000 --> 00:10:08.520]  那在情感上呢
[00:10:08.520 --> 00:10:10.320]  各位在情感上
[00:10:10.320 --> 00:10:13.160]  這群人一定是孤單的
[00:10:13.160 --> 00:10:16.600]  一定是孤獨的
[00:10:16.600 --> 00:10:21.360]  一定是常常思念家鄉的
[00:10:21.360 --> 00:10:25.080]  那這一群基督徒因為信仰的緣故
[00:10:25.080 --> 00:10:30.320]  被感散在不同的地方
[00:10:30.320 --> 00:10:33.280]  我想起希伯來書第11章
[00:10:33.280 --> 00:10:34.560]  那裏講到
[00:10:34.560 --> 00:10:36.640]  講到那群寄居的人
[00:10:36.640 --> 00:10:38.720]  他們若想念所離開的家鄉
[00:10:38.720 --> 00:10:40.640]  還有可以回去的機會
[00:10:40.640 --> 00:10:41.320]  但是呢
[00:10:41.320 --> 00:10:42.040]  然而呢
[00:10:42.040 --> 00:10:44.840]  然而他們卻羨慕一個天上的家鄉
[00:10:44.840 --> 00:10:47.560]  一個更美的家鄉
[00:10:47.560 --> 00:10:50.520]  所以他們沒有走回頭路
[00:10:50.520 --> 00:10:57.160]  他們寧可在異國他鄉過一個寄居的生活
[00:10:57.160 --> 00:10:59.200]  那他們這種的生活形態
[00:10:59.200 --> 00:11:02.920]  其實就預示著一個基督徒在地上
[00:11:02.920 --> 00:11:06.040]  該有的生活形態和樣式
[00:11:06.040 --> 00:11:09.960]  基督徒有一個寄居者的身份和信仰
[00:11:09.960 --> 00:11:11.960]  其實我們都是中國人
[00:11:11.960 --> 00:11:15.440]  在我們華人的文化當中也講寄居
[00:11:15.440 --> 00:11:17.080]  也講人生的短暫
[00:11:17.080 --> 00:11:20.760]  也講人生如寄
[00:11:20.760 --> 00:11:22.160]  我舉了幾個例子
[00:11:22.160 --> 00:11:23.760]  在三國的時候
[00:11:23.760 --> 00:11:25.160]  在三國時期
[00:11:25.160 --> 00:11:28.400]  曹沛說人生如寄
[00:11:28.400 --> 00:11:30.200]  多憂為何
[00:11:30.200 --> 00:11:31.680]  今我不樂
[00:11:31.680 --> 00:11:33.040]  歲月如遲
[00:11:33.040 --> 00:11:35.160]  請換下一張 謝謝
[00:11:35.160 --> 00:11:37.240]  那這是曹沛
[00:11:37.240 --> 00:11:38.360]  然後到了南北朝
[00:11:38.360 --> 00:11:39.720]  到北朝的時候
[00:11:39.720 --> 00:11:41.480]  也有一個叫韓風的人
[00:11:41.480 --> 00:11:42.840]  他說更可憐
[00:11:42.840 --> 00:11:44.000]  人生如寄
[00:11:44.000 --> 00:11:45.960]  唯當行樂
[00:11:45.960 --> 00:11:48.840]  何用愁為
[00:11:48.840 --> 00:11:49.840]  那在宋朝的時候
[00:11:49.840 --> 00:11:51.160]  這個人我們就比較熟悉了
[00:11:51.160 --> 00:11:53.680]  叫朱熹 對不對
[00:11:53.680 --> 00:11:56.120]  那他也說人生如寄
[00:11:56.120 --> 00:12:01.040]  何事心苦願協會
[00:12:01.040 --> 00:12:03.160]  我也不在這裡一句一句解釋
[00:12:03.160 --> 00:12:05.560]  基本上他在講什麼呢
[00:12:05.560 --> 00:12:10.920]  中國人在講人生如寄的時候
[00:12:10.920 --> 00:12:14.960]  其實是一種虛無主義
[00:12:14.960 --> 00:12:17.280]  是一種享樂主義
[00:12:17.280 --> 00:12:20.480]  有一點點像今天的現代人所談到的
[00:12:20.480 --> 00:12:24.920]  今天已經氾濫成災的一種存在主義的哲學思想
[00:12:24.920 --> 00:12:28.120]  當我們看到人生終有一死
[00:12:28.120 --> 00:12:31.240]  當我們的人生籠罩在死亡所投射出來
[00:12:31.240 --> 00:12:33.880]  那麼巨大的陰影當中的時候
[00:12:33.880 --> 00:12:37.000]  當我們發現這個世界的短暫
[00:12:37.000 --> 00:12:39.160]  這個人生的荒謬的時候
[00:12:39.160 --> 00:12:43.480]  我們說各位何必活得那麼認真呢
[00:12:43.480 --> 00:12:45.760]  何必活得那麼計較呢
[00:12:45.760 --> 00:12:49.240]  得過且過就好了
[00:12:49.240 --> 00:12:52.040]  大家看到兩張照片對吧
[00:12:52.040 --> 00:12:55.360]  這是我曾經看到一個新聞
[00:12:55.360 --> 00:12:59.400]  在新聞當中說在中國有一對夫妻
[00:12:59.400 --> 00:13:02.480]  他們呢選擇提前退休
[00:13:02.480 --> 00:13:04.520]  賣了他們的房子
[00:13:04.520 --> 00:13:06.160]  拿了他們全部的存款
[00:13:06.160 --> 00:13:08.440]  然後買了一部房車
[00:13:08.440 --> 00:13:13.960]  然後制定了一個環球旅遊的環遊世界的一個計劃
[00:13:13.960 --> 00:13:17.400]  然後他們決定省吃儉用
[00:13:17.400 --> 00:13:21.480]  直到30年後把他最後的一分錢花光
[00:13:21.480 --> 00:13:23.680]  然後花光就死掉
[00:13:23.680 --> 00:13:26.560]  一分錢也不積攢留給後代
[00:13:26.560 --> 00:13:29.720]  也不要買房子還還貸款
[00:13:29.720 --> 00:13:31.680]  用光為止
[00:13:31.680 --> 00:13:34.320]  哎各位怎麼樣
[00:13:34.320 --> 00:13:36.080]  怎麼樣瀟灑嗎
[00:13:36.080 --> 00:13:38.240]  人家活得瀟灑不瀟灑
[00:13:38.240 --> 00:13:41.360]  人家活得如此看得開是吧
[00:13:41.360 --> 00:13:44.040]  我們在還在這裡勞苦的時候
[00:13:44.040 --> 00:13:46.040]  人家活得哎呀
[00:13:46.040 --> 00:13:49.600]  那叫那叫什麼逍遙
[00:13:49.600 --> 00:13:52.200]  這是中國文化的一種羨慕的狀態
[00:13:52.200 --> 00:13:52.920]  你知道嗎
[00:13:52.920 --> 00:13:54.520]  在中國的文化當中
[00:13:54.520 --> 00:13:58.880]  我們都羨慕一種狀態叫做逍遙
[00:13:58.880 --> 00:14:02.520]  有一位基督徒作家叫劉曉峰
[00:14:02.520 --> 00:14:07.920]  那他寫過一本書叫做逍遙與拯救
[00:14:07.920 --> 00:14:10.840]  他講到中國文化當中的最高境界
[00:14:10.840 --> 00:14:15.360]  就好像陶淵明政壇失意之後悠然見南山
[00:14:15.360 --> 00:14:19.960]  就像賈寶玉游戲人間之後飄然而去
[00:14:19.960 --> 00:14:22.800]  就像武俠小說當中的那些俠客
[00:14:22.800 --> 00:14:26.040]  那些的大俠經歷過血雨腥風之後
[00:14:26.040 --> 00:14:29.840]  退隱江湖金盆洗手
[00:14:29.840 --> 00:14:31.400]  雍子妹
[00:14:31.400 --> 00:14:35.120]  這是中國人的人生如寄
[00:14:35.120 --> 00:14:37.200]  活得輕鬆一點
[00:14:37.200 --> 00:14:43.280]  活得灑脫逍遙一點
[00:14:43.280 --> 00:14:45.880]  所以在中國人的文化當中
[00:14:45.880 --> 00:14:48.400]  其實有兩種選項
[00:14:48.400 --> 00:14:51.160]  要么我什麼也不信
[00:14:51.160 --> 00:14:54.800]  我混跡在紅塵滾滾當中
[00:14:54.800 --> 00:14:58.000]  要么我就脫離這個世俗
[00:14:58.000 --> 00:15:00.840]  就像剛才我提到的這個人
[00:15:00.840 --> 00:15:02.200]  我提到的這些人
[00:15:02.200 --> 00:15:03.640]  我脫離這些世俗
[00:15:03.640 --> 00:15:05.640]  脫離這些是兒女情長
[00:15:05.640 --> 00:15:06.320]  是是非非
[00:15:06.320 --> 00:15:08.800]  然後跑到深山老林裡去
[00:15:08.800 --> 00:15:10.440]  其實所有的宗教
[00:15:10.440 --> 00:15:13.560]  所有的文化也就這兩個選項
[00:15:13.560 --> 00:15:16.720]  那基督徒呢各位
[00:15:16.720 --> 00:15:18.760]  基督徒的寄居的信仰
[00:15:18.760 --> 00:15:21.920]  恰恰是在這兩者之間的
[00:15:21.920 --> 00:15:23.320]  在這兩者之間
[00:15:23.320 --> 00:15:27.240]  基督徒的生活是有一個張力
[00:15:27.240 --> 00:15:28.480]  是有一個拉扯
[00:15:28.480 --> 00:15:31.320]  這個張力會讓我們在其中掙扎
[00:15:31.320 --> 00:15:33.120]  有的時候我們會很痛苦
[00:15:33.120 --> 00:15:35.200]  有的時候我們會很疲乏
[00:15:35.200 --> 00:15:39.400]  有的時候我們會會琢磨不透
[00:15:39.400 --> 00:15:40.920]  我覺得有兩首詩歌
[00:15:40.920 --> 00:15:44.680]  能夠代表我們這種的張力
[00:15:44.680 --> 00:15:47.760]  這個昨天才得知上個星期
[00:15:47.760 --> 00:15:50.440]  這個趙老師也選擇這首詩歌
[00:15:50.440 --> 00:15:51.920]  做回應詩歌對不對
[00:15:51.920 --> 00:15:52.960]  叫做什麼
[00:15:52.960 --> 00:15:55.640]  這是天賦世界
[00:15:55.640 --> 00:15:58.120]  啊不對這世界非我家
[00:15:58.120 --> 00:15:59.560]  然後另外一首詩歌呢
[00:15:59.560 --> 00:16:03.400]  叫做這是天賦世界都會唱吧
[00:16:03.400 --> 00:16:07.240]  這是天賦世界
[00:16:07.240 --> 00:16:08.960]  哎呀這是天賦世界
[00:16:08.960 --> 00:16:10.640]  美好的很
[00:16:10.640 --> 00:16:12.680]  這是父所賜給我們的世界
[00:16:12.680 --> 00:16:15.560]  我們要在其中來享受神的創造
[00:16:15.560 --> 00:16:16.800]  神給我們的這個世界
[00:16:16.800 --> 00:16:20.000]  哎還有一首詩歌叫做這世界非我家
[00:16:20.000 --> 00:16:22.560]  這世界非我家
[00:16:22.560 --> 00:16:28.480]  我無一處定所
[00:16:28.480 --> 00:16:31.080]  我沒有一個固定的居所
[00:16:31.080 --> 00:16:31.800]  兄姊妹
[00:16:31.800 --> 00:16:35.880]  究竟這是天賦所給我的一個家園呢
[00:16:35.880 --> 00:16:38.720]  還是這不是我的家呢
[00:16:38.720 --> 00:16:41.520]  這其中產生了一個張力
[00:16:41.520 --> 00:16:42.920]  所以各位弟兄姊妹
[00:16:42.920 --> 00:16:45.880]  基督徒才是名副其實的雙重國籍
[00:16:45.880 --> 00:16:47.000]  你知道嗎
[00:16:47.000 --> 00:16:47.720]  一方面
[00:16:47.720 --> 00:16:50.640]  一方面我們的的確確帶著一個地上
[00:16:50.640 --> 00:16:53.160]  所給我們的身份活在這個世界
[00:16:53.160 --> 00:16:54.880]  你帶著一個中國人的身份
[00:16:54.880 --> 00:16:56.840]  你帶著一個美國人的身份
[00:16:56.840 --> 00:16:59.640]  哦哦活在這個有形的世界當中
[00:16:59.640 --> 00:17:01.040]  但另一方面
[00:17:01.040 --> 00:17:03.040]  無論你生活在哪個國家
[00:17:03.040 --> 00:17:04.800]  我們深深的知道
[00:17:04.800 --> 00:17:07.200]  我們深深的知道我們不屬於這個世界
[00:17:07.200 --> 00:17:11.960]  我們是天上的國民
[00:17:11.960 --> 00:17:14.760]  那麼各位
[00:17:14.760 --> 00:17:17.320]  並不是說今天我們屬於天上的國民
[00:17:17.320 --> 00:17:18.760]  我們有屬於地上的國民
[00:17:18.760 --> 00:17:21.320]  所以我們的生活生命有兩個重心
[00:17:21.320 --> 00:17:22.520]  我們有兩個重點
[00:17:22.520 --> 00:17:23.480]  這是一個誤解
[00:17:23.480 --> 00:17:25.600]  這是一個曲解
[00:17:25.600 --> 00:17:27.440]  我們的生命只有一個原心
[00:17:27.440 --> 00:17:28.040]  一個原點
[00:17:28.040 --> 00:17:31.920]  我們看下一張好嗎
[00:17:31.920 --> 00:17:34.120]  再點一下
[00:17:34.120 --> 00:17:35.480]  再點一下
[00:17:35.480 --> 00:17:36.400]  然後再點一下
[00:17:36.400 --> 00:17:37.080]  謝謝
[00:17:37.080 --> 00:17:41.720]  右邊左邊這兩張圖大家認得嗎
[00:17:41.720 --> 00:17:44.000]  我想如果你參加過門訓
[00:17:44.000 --> 00:17:46.040]  你如果你參加過福音的培訓
[00:17:46.040 --> 00:17:47.280]  一定認識這兩張圖
[00:17:47.280 --> 00:17:49.600]  一張是四律當中的一張圖
[00:17:49.600 --> 00:17:52.960]  我們要接受耶穌基督成為我們人生的中心
[00:17:52.960 --> 00:17:54.440]  成為我們人生的原點
[00:17:54.440 --> 00:17:56.480]  另一張是我們門訓的一張圖
[00:17:56.480 --> 00:17:56.960]  對不對
[00:17:56.960 --> 00:17:59.840]  我們門訓就是不管外邊寫了什麼
[00:17:59.840 --> 00:18:01.920]  你不用現在我們不看這些
[00:18:01.920 --> 00:18:04.920]  但是那個最中心最核心叫做什麼
[00:18:04.920 --> 00:18:06.640]  叫做耶穌基督
