
[00:00:00.000 --> 00:00:03.320]  很高興來到幸福小組的第八週
[00:02:01.220 --> 00:02:03.860]  我自己在幼稚園高班的時候
[00:02:03.860 --> 00:02:05.420]  我已經是信主的了
[00:02:05.420 --> 00:02:06.820]  所以返回教會是沒有選擇的
[00:02:06.820 --> 00:02:08.620]  樓下那間就是那間的了
[00:02:08.620 --> 00:02:10.300]  後來我就搬屋了
[00:02:10.300 --> 00:02:12.340]  搬去了石梨貝
[00:02:12.340 --> 00:02:15.140]  我就在宣道小學那裡讀書的
[00:02:15.140 --> 00:02:16.140]  在宣道小學
[00:02:16.140 --> 00:02:18.980]  返回教會的感覺是很不同的
[00:02:18.980 --> 00:02:21.980]  原因可能就是有些規模
[00:02:21.980 --> 00:02:24.940]  也都是有些很好的課程
[00:02:24.940 --> 00:02:27.500]  於是我們開始小四小五小六
[00:02:27.500 --> 00:02:30.660]  就開始返回團契
[00:02:30.660 --> 00:02:33.900]  然後我有機會去一些福音營
[00:02:33.900 --> 00:02:35.140]  開始長大了
[00:02:35.140 --> 00:02:36.620]  聽的就明白一點了
[00:02:36.620 --> 00:02:39.380]  平時只是晚上祈禱和天父聊天
[00:02:39.380 --> 00:02:41.380]  爸爸對自己不好
[00:02:41.380 --> 00:02:43.260]  向神投訴
[00:02:43.260 --> 00:02:44.820]  就是這樣過活的
[00:02:44.820 --> 00:02:46.580]  但是當我認識了耶穌的時候
[00:02:46.580 --> 00:02:47.700]  我突然發現
[00:02:47.700 --> 00:02:50.300]  原來信耶穌又不是這麼簡單的
[00:02:50.300 --> 00:02:53.620]  因為祂在說十字架的救恩
[00:02:53.620 --> 00:02:55.620]  開始有些反抗
[00:02:55.620 --> 00:02:57.620]  就會覺得我很乖
[00:02:57.620 --> 00:02:58.820]  我很討好的
[00:02:58.820 --> 00:03:00.020]  因為不乖的話
[00:03:00.020 --> 00:03:01.500]  家裡很難生存的
[00:03:01.500 --> 00:03:03.060]  為什麼有罪的呢
[00:03:03.060 --> 00:03:05.100]  這麼小的年紀也花了時間去想
[00:03:05.100 --> 00:03:06.300]  為什麼我是一個罪人
[00:03:06.300 --> 00:03:07.620]  我犯了什麼罪
[00:03:07.620 --> 00:03:09.140]  但是當然了
[00:03:09.140 --> 00:03:10.140]  道斯的教導
[00:03:10.140 --> 00:03:11.820]  聖經的光照
[00:03:11.820 --> 00:03:13.420]  開始發現自己
[00:03:13.420 --> 00:03:15.460]  原來我很憎恨我爸爸
[00:03:15.460 --> 00:03:16.620]  那個仇恨
[00:03:16.620 --> 00:03:18.420]  那個不能夠原諒
[00:03:18.420 --> 00:03:20.700]  原來聖經來說是罪的
[00:03:20.700 --> 00:03:21.980]  原來我要孝敬父母
[00:03:21.980 --> 00:03:24.140]  是包括我爸爸的
[00:03:24.140 --> 00:03:27.420]  那段時間也是一個困難的時間
[00:03:27.420 --> 00:03:29.660]  因為我去受診也被爸爸打
[00:03:29.660 --> 00:03:32.820]  那你怎樣去面對父親呢
[00:03:32.820 --> 00:03:34.620]  但是我很感恩在這間教會裡
[00:03:34.620 --> 00:03:37.660]  幫到我確實去承認自己的罪
[00:03:37.660 --> 00:03:40.420]  承認自己沒有辦法去做一些
[00:03:40.420 --> 00:03:41.740]  應該去做的事
[00:03:41.740 --> 00:03:42.660]  所以我就接受了
[00:03:42.660 --> 00:03:44.660]  耶穌基督成為我的個人救主
[00:03:44.660 --> 00:03:47.540]  而且立誓為生來侍奉祂
[00:03:47.540 --> 00:03:49.540]  所以我很小的時候就服侍了
[00:03:49.540 --> 00:03:51.380]  小學四年級就做專家機員
[00:03:51.380 --> 00:03:53.900]  我十二歲開始教主教學
[00:03:53.900 --> 00:03:56.900]  在那段時間我形容自己跟神的關係是美好的
[00:03:56.900 --> 00:03:58.220]  因為心裡很穩妥
[00:03:58.220 --> 00:03:59.700]  我就算知道自己是罪人
[00:03:59.700 --> 00:04:00.660]  我也不是很害怕
[00:04:00.660 --> 00:04:02.620]  因為我覺得神一定會幫我的
[00:04:02.620 --> 00:04:05.260]  而且做主的小羊的感覺
[00:04:05.260 --> 00:04:07.540]  是很開心、很快樂的
[00:04:07.540 --> 00:04:11.220]  所以我一次日的心情是很古怪的
[00:04:11.220 --> 00:04:13.260]  星期日是最開心的
[00:04:13.260 --> 00:04:14.500]  因為可以回教會
[00:04:14.500 --> 00:04:16.580]  星期一回來就沒那麼開心了
[00:04:16.580 --> 00:04:17.940]  慢慢跌到谷底
[00:04:17.940 --> 00:04:19.500]  又會想星期五、明天
[00:04:19.500 --> 00:04:21.340]  很快可以回教會
[00:04:21.340 --> 00:04:23.900]  所以我是一個很喜歡回教會的小朋友
[00:04:23.900 --> 00:04:25.260]  但是很有趣
[00:04:25.260 --> 00:04:29.700]  人生快樂的時間好像很快就會過去
[00:04:29.700 --> 00:04:31.020]  在中學時代
[00:04:31.020 --> 00:04:33.220]  教會我們發生了一些很特別的事
[00:04:33.220 --> 00:04:34.020]  不懂得形容
[00:04:34.020 --> 00:04:36.780]  但只知道我們喜歡的牧師
[00:04:36.780 --> 00:04:39.300]  就自己出來開教會
[00:04:39.300 --> 00:04:41.940]  那怎麼辦呢?
[00:04:41.940 --> 00:04:43.780]  回顧一下
[00:04:43.780 --> 00:04:44.580]  很有趣
[00:04:44.580 --> 00:04:46.660]  十四、五歲的小朋友
[00:04:46.660 --> 00:04:48.380]  我們那時候還有十公主
[00:04:48.380 --> 00:04:50.220]  十個好姊妹
[00:04:50.220 --> 00:04:51.300]  我們很成熟
[00:04:51.300 --> 00:04:53.300]  我們依然說不如自己祈禱
[00:04:53.300 --> 00:04:56.100]  究竟我們去新教會還是留在這裏呢?
[00:04:56.100 --> 00:04:59.660]  我們沒理由為了朋友而回教會的
[00:04:59.660 --> 00:05:00.420]  是不是很成熟?
[00:05:00.420 --> 00:05:01.980]  我也覺得很成熟
[00:05:01.980 --> 00:05:03.540]  於是我們就真的祈禱
[00:05:03.540 --> 00:05:05.220]  我在祈禱裏面就覺得
[00:05:05.220 --> 00:05:06.700]  我跟著這個牧者
[00:05:06.700 --> 00:05:08.420]  我對神的認識很好
[00:05:08.420 --> 00:05:09.340]  我很明白神
[00:05:09.340 --> 00:05:11.420]  我很想繼續跟著祂
[00:05:11.420 --> 00:05:12.740]  所以我是其中一個
[00:05:12.740 --> 00:05:16.660]  轉為新教會的一個青年人
[00:05:16.660 --> 00:05:19.140]  在新教會裏面很瘋狂
[00:05:19.140 --> 00:05:20.420]  由三十個青年人開始
[00:05:20.420 --> 00:05:23.260]  我們不用三年就變成了三百個青年人
[00:05:23.260 --> 00:05:25.580]  我們是十年的青年人
[00:05:25.580 --> 00:05:28.100]  你想想那段時間是多開心呢?
[00:05:28.100 --> 00:05:28.780]  是不是?
[00:05:28.780 --> 00:05:29.500]  是
[00:05:29.500 --> 00:05:32.380]  但亦都是很混亂的時間
[00:05:32.380 --> 00:05:34.900]  所以天墨的開初
[00:05:34.900 --> 00:05:36.860]  我們都是由學生工作起的
[00:05:36.860 --> 00:05:39.420]  我們已經經過幾浪的學生工作
[00:05:39.420 --> 00:05:42.580]  又記得我們當年帶著十二個小朋友
[00:05:42.580 --> 00:05:46.860]  走出去佐敦開一間青年教會的時候
[00:05:46.860 --> 00:05:51.460]  現在這些阿豐哥哥、諾敏時代那些
[00:05:51.460 --> 00:05:55.180]  青年人一起有很多問題發生
[00:05:55.180 --> 00:05:56.660]  拍拖是一個問題
[00:05:56.660 --> 00:05:58.580]  各方面的問題都出現
[00:05:58.580 --> 00:06:01.940]  於是我經歷了很特別的時間
[00:06:01.940 --> 00:06:04.980]  就是在教會裏面很經歷到神
[00:06:04.980 --> 00:06:07.060]  很看到上帝的實在
[00:06:07.060 --> 00:06:10.380]  又看到真的去跟從上帝
[00:06:10.380 --> 00:06:12.940]  真的很多人會信耶穌
[00:06:12.940 --> 00:06:14.500]  但亦都很恐怖
[00:06:14.500 --> 00:06:16.980]  我在那段時間經歷了我人生第一次
[00:06:16.980 --> 00:06:19.420]  叫教會的分裂
[00:06:19.420 --> 00:06:24.100]  有本書叫做《十價上的嘲弄與威脅》
[00:06:24.100 --> 00:06:27.780]  就是我短短那幾年間發生的事
[00:06:27.780 --> 00:06:29.220]  一夜之間
[00:06:29.220 --> 00:06:31.620]  我們那間教會可以由三百多人
[00:06:31.620 --> 00:06:34.660]  變到不知道去了哪裏
[00:06:34.660 --> 00:06:37.740]  究竟有很多人在那段時間會決定
[00:06:37.740 --> 00:06:39.540]  我不再回教會了
[00:06:39.540 --> 00:06:41.980]  我不會再信耶穌了
[00:06:41.980 --> 00:06:44.340]  但亦都有人就像我們這樣
[00:06:44.340 --> 00:06:47.580]  我們最初都離開了我們原有的教會
[00:06:47.580 --> 00:06:50.140]  我們都去找一間新的教會聚會
[00:06:50.140 --> 00:06:53.020]  正如我小時候去想
[00:06:53.020 --> 00:06:54.980]  我是主的羊
[00:06:54.980 --> 00:06:56.540]  我的牧者是耶穌
[00:06:56.540 --> 00:06:57.860]  我最重要的是甚麼
[00:06:57.860 --> 00:06:59.500]  跟著耶穌就可以了
[00:06:59.500 --> 00:07:02.180]  因為發現那個地方
[00:07:02.180 --> 00:07:05.340]  我已經沒有辦法再去感受神的同在
[00:07:05.340 --> 00:07:07.100]  於是我們就去找
[00:07:07.100 --> 00:07:09.260]  很不開心地想起這段歷史
[00:07:09.260 --> 00:07:11.140]  是因為到今時今日
[00:07:11.140 --> 00:07:14.500]  我們那班哥哥姐姐都沒有回教會
[00:07:14.500 --> 00:07:15.540]  都沒有信耶穌
[00:07:15.540 --> 00:07:17.180]  到了我這個年紀
[00:07:17.180 --> 00:07:19.860]  唯一開心的就是
[00:07:19.860 --> 00:07:24.060]  當年出事的牧師
[00:07:24.060 --> 00:07:25.820]  他在臨尾的時間
[00:07:25.820 --> 00:07:27.900]  我們一班弟兄姐妹
[00:07:27.900 --> 00:07:31.020]  都在他的床邊去探望過他
[00:07:31.020 --> 00:07:34.180]  我們見到耶穌寬恕的愛
[00:07:34.180 --> 00:07:37.140]  都仍然在昔日那班群體當中
[00:07:37.140 --> 00:07:40.220]  來來去去湧流
[00:07:40.220 --> 00:07:42.900]  有人說你還回教會
[00:07:42.900 --> 00:07:45.340]  你為甚麼還做傳道人
[00:07:45.340 --> 00:07:48.220]  我們當年這一班很熱血的青年人
[00:07:48.220 --> 00:07:50.060]  很受傷害的青年人
[00:07:50.060 --> 00:07:52.060]  但我們當中有五個
[00:07:52.060 --> 00:07:54.020]  起碼我們熟悉的那班
[00:07:54.020 --> 00:07:55.420]  都做了傳道人
[00:07:55.420 --> 00:07:58.340]  包括我老公和我自己
[00:07:58.340 --> 00:08:01.260]  所以你問我甚麼是幸福的教會
[00:08:01.260 --> 00:08:04.420]  對我來說是一個很多思考
[00:08:04.420 --> 00:08:07.100]  很多想法的片段
[00:08:07.100 --> 00:08:12.100]  都是令我自己很有眼淚的時間
[00:08:12.100 --> 00:08:15.700]  但相反亦是一個很有感恩的時間
[00:08:15.700 --> 00:08:20.380]  教會如果我們從定義來說
[00:08:20.380 --> 00:08:23.980]  在哥林多前書一章第二節
[00:08:23.980 --> 00:08:27.940]  保羅說他寫信給哥林哥這間神的教會
[00:08:27.940 --> 00:08:31.340]  他當中怎樣形容上帝的教會是怎樣的呢
[00:08:31.340 --> 00:08:35.060]  他說這裡是一班基督徒裏成聖的人
[00:08:35.060 --> 00:08:36.620]  夢照做聖徒的人
[00:08:36.620 --> 00:08:40.100]  和在各處求告耶穌基督名的人
[00:08:40.100 --> 00:08:41.420]  這一班人在一起
[00:08:41.420 --> 00:08:45.940]  他們都以耶穌基督為他們的主
[00:08:45.940 --> 00:08:46.780]  丁子梅
[00:08:46.780 --> 00:08:49.580]  教會是一班人走在一起
[00:08:49.580 --> 00:08:54.340]  大家都願意承認耶穌基督是他們的救主之外
[00:08:54.340 --> 00:08:55.540]  最重要的
[00:08:55.540 --> 00:08:59.180]  耶穌基督還是他們生命的主
[00:08:59.180 --> 00:09:00.900]  既然這一班人
[00:09:00.900 --> 00:09:03.700]  都有同一樣的信念走在一起
[00:09:03.700 --> 00:09:07.020]  為什麼教會在歷史裏是這麼複雜的呢
[00:09:07.020 --> 00:09:10.020]  如果我們就地方或人來說
[00:09:10.020 --> 00:09:13.620]  大部份人會覺得
[00:09:13.620 --> 00:09:16.260]  教會就是這班人
[00:09:16.260 --> 00:09:17.420]  但有些人不是這樣想的
[00:09:17.420 --> 00:09:20.300]  有些人覺得教會不像是那一間地方
[00:09:20.300 --> 00:09:21.500]  所以很多人走過
[00:09:21.500 --> 00:09:22.900]  現在長沙灣
[00:09:22.900 --> 00:09:26.140]  長沙灣那裏有一間教會
[00:09:26.140 --> 00:09:29.420]  而真正去定義的
[00:09:29.420 --> 00:09:30.340]  某程度來說
[00:09:30.340 --> 00:09:33.380]  我們覺得教會不是指地方的
[00:09:33.380 --> 00:09:34.580]  對於基督徒來說
[00:09:34.580 --> 00:09:35.860]  其實一班信徒
[00:09:35.860 --> 00:09:37.660]  他們能夠相信耶穌
[00:09:37.660 --> 00:09:38.780]  相信耶穌的拯救
[00:09:38.780 --> 00:09:39.980]  我們在一起
[00:09:39.980 --> 00:09:42.100]  我們自願分別為聖
[00:09:42.100 --> 00:09:44.420]  跟外面的人不同
[00:09:44.420 --> 00:09:47.820]  我們願意為神成為耶穌基督的門徒
[00:09:47.820 --> 00:09:50.860]  願意完成大使命
[00:09:50.860 --> 00:09:52.580]  所以我們在一起
[00:09:52.580 --> 00:09:55.260]  當年我們這班青年人都散了
[00:09:55.260 --> 00:09:57.300]  突然去了不同的教會
[00:09:57.300 --> 00:10:00.460]  我們有十個八個好朋友在一起
[00:10:00.460 --> 00:10:03.020]  我們去了一間新的教會聚會
[00:10:03.020 --> 00:10:05.140]  但你知道新的教會裏面有很多人
[00:10:05.140 --> 00:10:07.180]  但他們不懂得來
[00:10:07.180 --> 00:10:08.860]  我們試過嘗試參加師班
[00:10:08.860 --> 00:10:09.940]  但不敢參加
[00:10:09.940 --> 00:10:11.100]  他唱了一次之後
[00:10:11.100 --> 00:10:11.980]  因為那些人走音
[00:10:11.980 --> 00:10:13.620]  但我們四個是很準音的
[00:10:13.620 --> 00:10:14.460]  好像很古怪
[00:10:14.460 --> 00:10:16.420]  新朋友來到為何這麼有趣呢
[00:10:16.420 --> 00:10:19.340]  我們試過參加團契音樂比賽
[00:10:19.340 --> 00:10:20.820]  就是一聽一首歌
[00:10:20.820 --> 00:10:23.300]  就猜是《青年聖歌》第二首
[00:10:23.300 --> 00:10:25.060]  我們這班新朋友都拿了分數
[00:10:25.060 --> 00:10:26.420]  他們覺得很古怪
[00:10:26.420 --> 00:10:28.500]  人們就覺得這班是甚麼人來的
[00:10:28.500 --> 00:10:30.380]  為何來了教會呢
[00:10:30.380 --> 00:10:33.340]  於是很怒風狂
[00:10:33.340 --> 00:10:35.220]  所以我明白有些人回崇拜
[00:10:35.220 --> 00:10:38.860]  是最後一秒才坐下來
[00:10:38.860 --> 00:10:40.540]  接著差不多已經完了
[00:10:40.540 --> 00:10:42.300]  最好目標還未走出來握手
[00:10:42.300 --> 00:10:44.660]  就快快走開了
[00:10:44.660 --> 00:10:47.060]  我們經歷過幾年這樣的日子
[00:10:47.060 --> 00:10:48.500]  那段時間是怎樣呢
[00:10:48.500 --> 00:10:51.500]  一下子之間在頂峰的教會裏面
[00:10:51.500 --> 00:10:53.620]  突然去到一間教會沒有人認識你
[00:10:53.620 --> 00:10:57.180]  我們決定要侍奉我們的主
[00:10:57.180 --> 00:10:59.940]  所以我們自己車了一個布袋
[00:10:59.940 --> 00:11:03.260]  我們去了九龍城的一個機構
[00:11:03.260 --> 00:11:04.780]  去拿封安丹章
[00:11:04.780 --> 00:11:07.740]  我們自己就在葵青區
[00:11:07.740 --> 00:11:11.260]  逐層樓去派丹的工作
[00:11:11.260 --> 00:11:13.820]  我們分散到不同的地方去崇拜
[00:11:13.820 --> 00:11:15.660]  但逢星期日的下午
[00:11:15.660 --> 00:11:18.140]  喝完茶我們就在一個地方撕掉
[00:11:18.140 --> 00:11:21.780]  然後我們就拿著這些布袋去派丹章
[00:11:21.780 --> 00:11:23.300]  靚姐妹很有趣的
[00:11:23.300 --> 00:11:24.500]  當你是教徒
[00:11:24.500 --> 00:11:26.740]  當你要去明白這份誘因的時候
[00:11:26.740 --> 00:11:28.420]  縱然你面對很多的困難
[00:11:28.420 --> 00:11:30.100]  你不會放棄你的上帝
[00:11:30.100 --> 00:11:31.660]  而你愛你的上帝
[00:11:31.660 --> 00:11:34.820]  你也不會放棄去侍奉這位主
[00:11:34.820 --> 00:11:36.980]  但當然如果你問我
[00:11:36.980 --> 00:11:38.580]  如果有一個地方很興旺
[00:11:38.580 --> 00:11:41.620]  見到很多人都在那裏敬拜主
[00:11:41.620 --> 00:11:45.620]  這個教會的確很彰顯到上帝的榮美
[00:11:45.620 --> 00:11:48.980]  正如很多人拜其他的神都是一樣
[00:11:48.980 --> 00:11:51.100]  為何你會知道那裏有間廟呢
[00:11:51.100 --> 00:11:54.020]  當然是那裏有香火鼎盛
[00:11:54.020 --> 00:11:57.500]  否則你怎會知道那裏有間廟呢
[00:11:57.500 --> 00:12:00.020]  有時候教會很大
[00:12:00.020 --> 00:12:01.260]  有些人不喜歡大
[00:12:01.260 --> 00:12:02.300]  有些人喜歡小
[00:12:02.300 --> 00:12:04.580]  但我會覺得如果有一個地方
[00:12:04.580 --> 00:12:06.380]  能夠有很多人去
[00:12:06.380 --> 00:12:08.860]  而大家知道那裏發生了甚麼事
[00:12:08.860 --> 00:12:10.300]  為何那裏有那麼多人去
[00:12:10.300 --> 00:12:11.980]  當大家這樣去問的時候
[00:12:11.980 --> 00:12:14.660]  原來那裏是一間教會
[00:12:14.660 --> 00:12:16.860]  當我們能夠聚集在一起
[00:12:16.860 --> 00:12:18.300]  上上出入的地方
[00:12:18.300 --> 00:12:21.140]  令到一些微信主人都見到的時候
[00:12:21.140 --> 00:12:25.540]  又的確可以彰顯到上帝的榮美
[00:12:25.540 --> 00:12:28.540]  所以你問我走了那麼多年做基督徒的日子
[00:12:28.540 --> 00:12:31.140]  無論自己在甚麼位置我都試過
[00:12:31.140 --> 00:12:32.340]  開心的教會
[00:12:32.340 --> 00:12:34.580]  不開心的日子我都經歷過
[00:12:34.580 --> 00:12:36.940]  但是很記得小時候的金句
[00:12:36.940 --> 00:12:39.580]  在我一生裏都成為我的提醒
[00:12:39.580 --> 00:12:41.980]  就是你不可以停止聚會
[00:12:41.980 --> 00:12:44.780]  好像那些停止慣了的人
[00:12:44.780 --> 00:12:46.180]  今天為了疫情
[00:12:46.180 --> 00:12:50.300]  我們很多時候都未必能夠回到實體裏面
[00:12:50.300 --> 00:12:51.900]  因為我們還有網絡
[00:12:51.900 --> 00:12:55.220]  我們還有網上的科技幫助我們
[00:12:55.220 --> 00:12:57.020]  但是你問我去到最後
[00:12:57.020 --> 00:12:59.100]  我們真的需要實體的聚會
[00:12:59.100 --> 00:13:00.380]  原因是甚麼呢
[00:13:00.380 --> 00:13:02.980]  是因為我們需要在一起
[00:13:02.980 --> 00:13:03.820]  很有趣的
[00:13:03.820 --> 00:13:04.700]  是不是很諷刺
[00:13:04.700 --> 00:13:06.700]  有時候我們又需要在一起
[00:13:06.700 --> 00:13:09.100]  但在一起的時候我們又有點不開心
[00:13:09.100 --> 00:13:11.220]  究竟為甚麼會這樣呢
[00:13:11.220 --> 00:13:13.660]  事實上當人犯了罪之後
[00:13:13.660 --> 00:13:15.900]  我們很多所謂的幸福
[00:13:15.900 --> 00:13:20.460]  已經被罪來搶奪了
[00:13:20.460 --> 00:13:22.980]  這八州的幸福小組我們都知道
[00:13:22.980 --> 00:13:26.620]  原來有很多東西將幸福在我們的生命當中奪走
[00:13:26.620 --> 00:13:30.460]  當我們的祖先亞當夏娃犯罪的時候
[00:13:30.460 --> 00:13:31.460]  墜入了世界
[00:13:31.460 --> 00:13:38.860]  我們就和我們的神有很大很大的距離
[00:13:38.860 --> 00:13:41.940]  縱然我們知道耶穌基督已經釘在十字架上面
[00:13:41.940 --> 00:13:43.540]  成就了這份救恩
[00:13:43.540 --> 00:13:45.620]  今天你和我坐在教會裏面的
[00:13:45.620 --> 00:13:48.220]  都會自稱自己起碼是教徒
[00:13:48.220 --> 00:13:51.780]  或者我對這個信仰都是有點興趣的
[00:13:51.780 --> 00:13:54.980]  但為甚麼一群這樣的人在一起的教會
[00:13:54.980 --> 00:13:58.100]  又好像不是絕對幸福的呢
[00:13:58.100 --> 00:13:59.300]  但無論如何
[00:13:59.300 --> 00:14:00.900]  丁子梅我想勉勵你
[00:14:00.900 --> 00:14:01.780]  和旁邊的人說
[00:14:01.780 --> 00:14:04.500]  不要停止聚會
[00:14:04.500 --> 00:14:06.700]  我常常在Joppa班裏說
[00:14:06.700 --> 00:14:09.020]  你們現在初初信主很開心
[00:14:09.020 --> 00:14:10.380]  覺得祖宗很疼愛你
[00:14:10.380 --> 00:14:11.500]  和你的關係很好
[00:14:11.500 --> 00:14:12.700]  但總有一天
[00:14:12.700 --> 00:14:14.700]  你是覺得你的小組不好的
[00:14:14.700 --> 00:14:16.620]  但無論你發生甚麼事情都好
[00:14:16.620 --> 00:14:17.300]  第一件事
[00:14:17.300 --> 00:14:19.100]  不要停止聚會
[00:14:19.100 --> 00:14:21.500]  你越覺得這個祖宗不好
[00:14:21.500 --> 00:14:23.500]  這間教會不好的時候
[00:14:23.500 --> 00:14:26.460]  我邀請你盡量坐前
[00:14:26.460 --> 00:14:28.500]  我應該盡量坐後的
[00:14:28.500 --> 00:14:29.540]  你會發現
[00:14:29.540 --> 00:14:31.460]  我們坐的位置
[00:14:31.460 --> 00:14:32.500]  當然Dr.Woo會說
[00:14:32.500 --> 00:14:34.380]  是因為喇叭問題
[00:14:34.380 --> 00:14:35.100]  喇叭太大小
[00:14:35.100 --> 00:14:36.660]  我們不行
[00:14:36.660 --> 00:14:37.540]  但普遍來說
[00:14:37.540 --> 00:14:38.380]  你會見到
[00:14:38.380 --> 00:14:39.860]  坐在前面的人
[00:14:39.860 --> 00:14:41.860]  他們其實是渴求很多的
[00:14:41.860 --> 00:14:43.620]  如果你有些事情不開心
[00:14:43.620 --> 00:14:44.820]  你覺得教會不開心
[00:14:44.820 --> 00:14:45.860]  你覺得神不好
[00:14:45.860 --> 00:14:47.740]  我鼓勵你盡量坐前
[00:14:47.740 --> 00:14:49.420]  因為你是一群很渴求上帝
[00:14:49.420 --> 00:14:51.380]  人臨在的地方裏面
[00:14:51.380 --> 00:14:54.300]  你可以和神面對面
[00:14:54.300 --> 00:14:58.220]  讓你能夠經歷上帝給你最大最大的答案
[00:14:58.220 --> 00:14:59.740]  他說不要停止聚會
[00:14:59.740 --> 00:15:01.580]  好像那些停止慣了的人
[00:15:01.580 --> 00:15:04.020]  都要彼此來勸勉
[00:15:04.020 --> 00:15:05.900]  因為那日子臨近
[00:15:05.900 --> 00:15:08.180]  就更當如此
[00:15:08.180 --> 00:15:09.980]  那日子是甚麼日子
[00:15:09.980 --> 00:15:12.140]  就是我們說的末世的日子
[00:15:12.140 --> 00:15:14.340]  就是那些你不開心的日子
[00:15:14.340 --> 00:15:17.100]  就是你很想放棄信仰的日子
[00:15:17.100 --> 00:15:20.420]  你更加不可以停止聚會
[00:15:20.420 --> 00:15:25.180]  因為你需要去經歷上帝的臨在
[00:15:25.180 --> 00:15:30.340]  而教會正正就是在耶穌基督十字架救恩之下
[00:15:30.340 --> 00:15:33.500]  新設的一個很重要的環境
[00:15:33.500 --> 00:15:35.900]  讓上帝臨在的地方
[00:15:35.900 --> 00:15:38.300]  讓一群信徒能夠去敬拜
