
[00:00:00.000 --> 00:00:03.160]  我想我一直的思想裏面都離不開
[00:01:43.920 --> 00:01:47.280]  直接來到我們每一個人的心裏面
[00:01:47.280 --> 00:01:55.200]  我們仰望祢奉耶穌基督的名祈禱
[00:01:55.200 --> 00:01:56.720]  九月的時候
[00:01:56.720 --> 00:02:01.120]  我坐在這裏和大家一樣聽港獨
[00:02:01.120 --> 00:02:02.640]  不知道大家記不記得
[00:02:02.640 --> 00:02:06.280]  大葉執事講甚麼呢
[00:02:06.280 --> 00:02:09.280]  不是很久之前
[00:02:09.280 --> 00:02:11.920]  他的題目很特別
[00:02:11.920 --> 00:02:14.560]  叫做提防惡鬼
[00:02:14.560 --> 00:02:18.760]  記不記得
[00:02:18.760 --> 00:02:20.960]  他提醒我們
[00:02:20.960 --> 00:02:23.160]  要立定意志
[00:02:23.160 --> 00:02:25.600]  這個世界是戰場
[00:02:25.600 --> 00:02:27.160]  不是遊樂場
[00:02:27.160 --> 00:02:28.080]  我相信講起的時候
[00:02:28.080 --> 00:02:29.840]  大家都會還記得
[00:02:29.840 --> 00:02:33.040]  這個很重要的訊息
[00:02:33.040 --> 00:02:35.320]  這個世界是戰場
[00:02:35.320 --> 00:02:39.040]  不是遊樂場
[00:02:39.040 --> 00:02:41.800]  沉溺的問題
[00:02:41.800 --> 00:02:44.000]  為甚麼這麼嚴重呢
[00:02:44.000 --> 00:02:46.560]  為甚麼我這麼想講呢
[00:02:46.560 --> 00:02:48.680]  我想引用一下
[00:02:48.680 --> 00:02:55.520]  明光社2010年做的一個網上調查
[00:02:55.520 --> 00:02:58.440]  這個調查主要是針對基督徒
[00:02:58.440 --> 00:03:01.520]  所以其實八成的回應者都是基督徒
[00:03:01.520 --> 00:03:05.640]  其中87%被定為
[00:03:05.640 --> 00:03:09.520]  較高或者中度的信仰投入者
[00:03:09.520 --> 00:03:12.720]  我們今天不會詳細講完整個調查
[00:03:12.720 --> 00:03:17.040]  有興趣的你可以照這個網上的網頁
[00:03:17.040 --> 00:03:19.640]  可以去看一下
[00:03:19.640 --> 00:03:22.920]  但這個調查所反映的情況
[00:03:22.920 --> 00:03:28.200]  應該是很接近教會內部
[00:03:28.200 --> 00:03:31.440]  因為裏面是一些較高
[00:03:31.440 --> 00:03:35.640]  或者是中度的信仰投入者
[00:03:35.640 --> 00:03:38.440]  所以包括我們經常來敬拜
[00:03:38.440 --> 00:03:40.480]  或者會有參與侍奉
[00:03:40.480 --> 00:03:43.960]  會有參與傳福音等等的人
[00:03:43.960 --> 00:03:45.760]  情況是怎樣呢
[00:03:45.760 --> 00:03:49.120]  他看到很多方面的沉溺的情況
[00:03:49.120 --> 00:03:51.560]  譬如上網的情況
[00:03:51.560 --> 00:03:59.480]  大概有50%的人已經達到潛在的網絡沉溺
[00:03:59.480 --> 00:04:06.160]  有5%的人是會視為深度的網上沉溺
[00:04:06.160 --> 00:04:07.680]  購物的情況
[00:04:07.680 --> 00:04:09.120]  投資的情況
[00:04:09.120 --> 00:04:10.840]  甚至是工作的情況
[00:04:10.840 --> 00:04:13.720]  都可以出現不同程度的沉溺
[00:04:13.720 --> 00:04:18.560]  影響的人數實在不少
[00:04:18.560 --> 00:04:22.280]  我特別看看性沉溺的情況
[00:04:22.280 --> 00:04:26.040]  他問的是回應問卷之前三個月之內
[00:04:26.040 --> 00:04:28.840]  只是有三分一的男性
[00:04:28.840 --> 00:04:35.520]  沒有為了滿足性慾而接觸色情的資訊
[00:04:35.520 --> 00:04:38.920]  大概10%的男性幾乎每一天
[00:04:38.920 --> 00:04:43.200]  一次或者多於一次這樣做
[00:04:43.200 --> 00:04:46.880]  25%的男性已婚基督徒
[00:04:46.880 --> 00:04:49.080]  每星期都至少一次
[00:04:49.080 --> 00:04:52.440]  為了滿足性慾而瀏覽色情資訊
[00:04:52.440 --> 00:04:54.200]  在這個問卷裏面被界定為
[00:04:54.200 --> 00:04:56.920]  性沉溺或者深度性沉溺者
[00:04:56.920 --> 00:05:03.200]  是佔16%
[00:05:03.200 --> 00:05:06.040]  不知道我們自己的情況是怎樣
[00:05:06.040 --> 00:05:09.200]  但我不會叫大家表態
[00:05:09.200 --> 00:05:15.200]  我只是心裏面想自己面對這個嚴重的問題
[00:05:15.200 --> 00:05:18.280]  但甚麼叫沉溺呢
[00:05:18.280 --> 00:05:21.640]  這是我給他的一個定義
[00:05:21.640 --> 00:05:24.840]  沉溺的定義就是長期的
[00:05:24.840 --> 00:05:26.000]  重複的
[00:05:26.000 --> 00:05:29.120]  從事某一些的活動
[00:05:29.120 --> 00:05:32.600]  以達至追尋某一種官能的刺激
[00:05:32.600 --> 00:05:34.840]  或者身心的狀態
[00:05:34.840 --> 00:05:37.840]  而當事主認為過度了
[00:05:37.840 --> 00:05:40.280]  或者知道這個行為對自己
[00:05:40.280 --> 00:05:43.920]  或者對人都構成影響、傷害
[00:05:43.920 --> 00:05:46.360]  仍然不能夠停止
[00:05:46.360 --> 00:05:48.240]  或者曾經停止
[00:05:48.240 --> 00:05:50.960]  但隨之又固態復萌
[00:05:50.960 --> 00:05:53.440]  反映了事主對這個行為
[00:05:53.440 --> 00:05:56.680]  產生了心理或者生理上的依賴
[00:05:56.680 --> 00:05:58.160]  不能自控
[00:05:58.160 --> 00:06:01.360]  這是一個沉溺的狀態
[00:06:01.360 --> 00:06:05.520]  或者簡單說,沉溺就是上癮
[00:06:05.520 --> 00:06:11.000]  就是一些你不能夠停止去做的事情
[00:06:11.000 --> 00:06:14.200]  重複的事不是所有都是沉溺
[00:06:14.200 --> 00:06:16.320]  我們經常都做重複的事
[00:06:16.320 --> 00:06:20.720]  每天都吃飯,沒有人會叫這個做沉溺
[00:06:20.720 --> 00:06:23.240]  有時我們都會重複做一些事情
[00:06:23.240 --> 00:06:25.240]  譬如有些人很緊張
[00:06:25.240 --> 00:06:28.200]  有沒有關好煤氣爐,回去檢查幾次
[00:06:28.200 --> 00:06:30.640]  或者出了門鎖好門
[00:06:30.640 --> 00:06:32.520]  或者寫了字有沒有寫錯
[00:06:32.520 --> 00:06:34.720]  交功課之前我們會檢查好多次
[00:06:34.720 --> 00:06:38.400]  開支票之前會看好多次等等
[00:06:38.400 --> 00:06:40.320]  這些的焦慮
[00:06:40.320 --> 00:06:43.120]  我們知道是會產生一些重複的行為
[00:06:43.120 --> 00:06:45.120]  但我都不叫它做沉溺
[00:06:45.120 --> 00:06:48.200]  因為它不是為了
[00:06:48.200 --> 00:06:52.920]  達到某一種的興奮、刺激的狀態
[00:06:52.920 --> 00:06:55.920]  但人會是有很多的事情
[00:06:55.920 --> 00:07:00.120]  是想達到一些滿足興奮的狀態
[00:07:00.120 --> 00:07:03.280]  例如,最普遍講到的沉溺
[00:07:03.280 --> 00:07:05.280]  其實是三方面
[00:07:05.280 --> 00:07:07.280]  過往來說
[00:07:07.280 --> 00:07:10.360]  主要就是食物,即是暴飲暴食
[00:07:10.360 --> 00:07:13.880]  或者是物品,例如酒精、毒品
[00:07:13.880 --> 00:07:17.120]  刺激腦神經的一些物質
[00:07:17.120 --> 00:07:19.280]  第三就是性
[00:07:19.280 --> 00:07:23.600]  當然現在我們看到網上購物等等
[00:07:23.600 --> 00:07:25.720]  很多東西都可以成為沉溺
[00:07:25.720 --> 00:07:29.160]  重要的地方不是你做什麼
[00:07:29.160 --> 00:07:33.640]  而是你不可以停止做那件事
[00:07:33.640 --> 00:07:36.920]  所以這是一個很有纏繞性
[00:07:36.920 --> 00:07:39.160]  很有捆綁性
[00:07:39.160 --> 00:07:43.040]  很騷擾性的一些問題
[00:07:43.040 --> 00:07:45.040]  我們的情況是怎樣呢
[00:07:45.040 --> 00:07:53.960]  或者我舉一些例子
[00:07:53.960 --> 00:07:57.520]  講一下有什麼事情我們沉溺
[00:07:57.520 --> 00:08:01.040]  或者會有什麼特徵
[00:08:01.040 --> 00:08:05.720]  例如講一個酗酒的故事
[00:08:05.720 --> 00:08:08.360]  可能有一個酒徒開始的時候
[00:08:08.360 --> 00:08:12.480]  他是去快樂時光
[00:08:12.480 --> 00:08:16.640]  跟同事一起去喝東西
[00:08:16.640 --> 00:08:18.560]  他覺得很棒,為什麼呢
[00:08:18.560 --> 00:08:21.200]  因為他平時可能是一個很害羞
[00:08:21.200 --> 00:08:24.200]  很不能夠表達自己的人
[00:08:24.200 --> 00:08:27.640]  當兩杯倒吐之後,就暢所欲言
[00:08:27.640 --> 00:08:30.760]  能夠跟別人打成一片
[00:08:30.760 --> 00:08:33.720]  他覺得這個感覺非常之好
[00:08:33.720 --> 00:08:38.680]  好像很忘我,好像沒有隔膜
[00:08:38.680 --> 00:08:42.040]  好像自己是另一個人
[00:08:42.040 --> 00:08:44.000]  他覺得非常之好
[00:08:44.000 --> 00:08:47.960]  甚至喝醉了,第二天很頭痛
[00:08:47.960 --> 00:08:53.080]  喝醉了,可能做了一些自己不想做的事情
[00:08:53.080 --> 00:08:54.920]  或者那些感覺都很不好
[00:08:54.920 --> 00:08:58.440]  但是仍然不會顧這些後果
[00:08:58.440 --> 00:09:02.120]  仍然是去追尋那種他覺得很開心
[00:09:02.120 --> 00:09:07.680]  跟人一起很友善,很滿足的那種感覺
[00:09:07.680 --> 00:09:11.320]  所以不顧後果也是一個特徵
[00:09:11.320 --> 00:09:15.000]  開頭可能是快樂時光,喝兩杯
[00:09:15.000 --> 00:09:19.640]  慢慢慢慢,是兩杯達不到那種興奮的狀態
[00:09:19.640 --> 00:09:23.160]  可能他會喝到一瓶、兩瓶
[00:09:23.160 --> 00:09:25.240]  甚至不再跟別人一起去喝
[00:09:25.240 --> 00:09:28.360]  而是在家裡要喝
[00:09:28.360 --> 00:09:32.560]  這個我們叫耐受性
[00:09:32.560 --> 00:09:37.800]  或者開頭的時候只是白天或下班去喝
[00:09:37.800 --> 00:09:39.760]  或者晚上喝兩杯
[00:09:39.760 --> 00:09:44.680]  但後來每天早上起床都不能不喝
[00:09:44.680 --> 00:09:46.640]  因為不喝會手抖
[00:09:46.640 --> 00:09:49.040]  不喝會好像想吐
[00:09:49.040 --> 00:09:52.880]  所以要喝兩杯去定神
[00:09:52.880 --> 00:09:54.640]  漸漸在他的生活裡
[00:09:54.640 --> 00:09:58.400]  他要將他的生活的節奏、生活的習慣
[00:09:58.400 --> 00:10:01.040]  安排到一個情況
[00:10:01.040 --> 00:10:03.720]  就是他要做著做著
[00:10:03.720 --> 00:10:05.160]  他要預留一段時間
[00:10:05.160 --> 00:10:07.520]  別人三點三就下午茶
[00:10:07.520 --> 00:10:10.640]  可能他十二點就要出去
[00:10:10.640 --> 00:10:16.240]  去7-11買瓶子補一下,喝一下
[00:10:16.240 --> 00:10:20.320]  漸漸喝酒成為了他生活優先的次序
[00:10:20.320 --> 00:10:22.600]  他可能知道家人不喜歡他喝
[00:10:22.600 --> 00:10:26.000]  或者太太或丈夫不想他喝酒
[00:10:26.000 --> 00:10:28.560]  會罵他、會指責他
[00:10:28.560 --> 00:10:30.160]  他會怎樣做呢?
[00:10:30.160 --> 00:10:35.200]  很典型的就是將酒藏在衣櫃、在櫥櫃
[00:10:35.200 --> 00:10:39.080]  藏在一些你不會平時接觸到的地方
[00:10:39.080 --> 00:10:44.000]  開始有瞞騙的行為
[00:10:44.000 --> 00:10:47.120]  又或者另外一個故事
[00:10:47.120 --> 00:10:50.600]  吸煙,我也吸了幾十年了
[00:10:50.600 --> 00:10:51.640]  一開始怎樣吸呢?
[00:10:51.640 --> 00:10:58.080]  跟朋友一起做工的時候就吸一下
[00:10:58.080 --> 00:11:03.840]  後來越吸就越多了
[00:11:03.840 --> 00:11:07.440]  也是有耐受性的問題
[00:11:07.440 --> 00:11:09.040]  為什麼要吸呢?
[00:11:09.040 --> 00:11:12.120]  提醒神就想吸
[00:11:12.120 --> 00:11:14.920]  或者有時候睡不著
[00:11:14.920 --> 00:11:17.320]  吸一支又好睡一點
[00:11:17.320 --> 00:11:19.400]  大家就會發覺到
[00:11:19.400 --> 00:11:25.840]  其實吸煙的習慣跟解釋是兩回事
[00:11:25.840 --> 00:11:27.960]  為什麼吸一支煙可以提神
[00:11:27.960 --> 00:11:29.240]  又可以睡得好呢?
[00:11:29.240 --> 00:11:31.520]  真的不太明白
[00:11:31.520 --> 00:11:34.440]  那時候是一個合理化的過程
[00:11:34.440 --> 00:11:38.120]  其實這個行為慢慢成為了習慣
[00:11:38.120 --> 00:11:40.640]  我也試過戒很多次
[00:11:40.640 --> 00:11:44.360]  幾個禮拜之後口淡淡
[00:11:44.360 --> 00:11:46.360]  是不是真的斷藥的症狀呢?
[00:11:46.360 --> 00:11:49.800]  如果斷藥的症狀應該是頭幾天最多
[00:11:49.800 --> 00:11:51.120]  但幾個禮拜之後
[00:11:51.120 --> 00:11:55.000]  那種心思思其實是一種心理依賴
[00:11:55.000 --> 00:11:59.880]  停了又會固態復萌
[00:11:59.880 --> 00:12:04.280]  這個習慣成為了生活的一個部分
[00:12:04.280 --> 00:12:06.280]  又或者一個例子
[00:12:06.280 --> 00:12:08.560]  上班很大壓力
[00:12:08.560 --> 00:12:10.680]  下班都七點多了
[00:12:10.680 --> 00:12:11.760]  走過部車
[00:12:11.760 --> 00:12:13.440]  開頭進去看看衣服
[00:12:13.440 --> 00:12:16.240]  買衣服真的很好玩
[00:12:16.240 --> 00:12:18.520]  很舒服很減壓
[00:12:18.520 --> 00:12:20.240]  因為看到好東西
[00:12:20.240 --> 00:12:22.840]  還有人真的服務你很好
[00:12:22.840 --> 00:12:25.200]  真的很好
[00:12:25.200 --> 00:12:28.400]  漸漸每天經過都想進去看看
[00:12:28.400 --> 00:12:31.440]  看看有沒有新貨
[00:12:31.440 --> 00:12:34.040]  漸漸去到很熟的了
[00:12:34.040 --> 00:12:37.680]  老闆娘有新貨會打電話叫你去
[00:12:37.680 --> 00:12:39.960]  你去到你就覺得很開心
[00:12:39.960 --> 00:12:42.320]  慢慢成為了一個生活的習慣
[00:12:42.320 --> 00:12:45.680]  甚至家裏已經有一百雙鞋
[00:12:45.680 --> 00:12:47.680]  衣服已經堆到
[00:12:47.680 --> 00:12:50.160]  真的家裏都幾乎不能進去
[00:12:50.160 --> 00:12:55.240]  但你沒有辦法阻止自己繼續去
[00:12:55.240 --> 00:12:57.520]  成為了一個習慣
[00:12:57.520 --> 00:13:02.040]  而你的意志是沒有辦法抵抗的
[00:13:02.040 --> 00:13:04.040]  又或者另一個故事
[00:13:04.040 --> 00:13:06.920]  我看得很準的
[00:13:06.920 --> 00:13:08.440]  沒理由輸
[00:13:08.440 --> 00:13:09.680]  沒理由的
[00:13:09.680 --> 00:13:12.160]  這次一定是不幸運
[00:13:12.160 --> 00:13:15.040]  下次一定贏回來
[00:13:15.040 --> 00:13:16.840]  出現了一些錯誤的思想
[00:13:16.840 --> 00:13:18.400]  這個思想是怎樣呢
[00:13:18.400 --> 00:13:21.640]  就是自以為自己很有能力
[00:13:21.640 --> 00:13:23.480]  看得很準
[00:13:23.480 --> 00:13:25.600]  股市一定會跌的
[00:13:25.600 --> 00:13:30.160]  我一定買它去跌
[00:13:30.160 --> 00:13:32.600]  以為自己一定可以
[00:13:32.600 --> 00:13:34.360]  這些錯誤的思想
[00:13:34.360 --> 00:13:36.960]  每一次做錯了決定
[00:13:36.960 --> 00:13:38.920]  只會賴不幸運
[00:13:38.920 --> 00:13:43.160]  但我自己仍然是很有能力的
[00:13:43.160 --> 00:13:46.640]  這些都是一些上癮
[00:13:46.640 --> 00:13:49.880]  沉溺的一些特徵
[00:13:49.880 --> 00:13:52.000]  這些特徵反映了在我們的
[00:13:52.000 --> 00:13:54.160]  身心、社靈各方面
[00:13:54.160 --> 00:13:57.160]  這裡我們不詳細講
[00:13:57.160 --> 00:14:00.520]  但當我們一路看見這些情況的時候
[00:14:00.520 --> 00:14:05.640]  就會越看越覺得心痛
[00:14:05.640 --> 00:14:08.600]  那些浪費的時間
[00:14:08.600 --> 00:14:11.200]  浪費的錢不再說
[00:14:11.200 --> 00:14:13.200]  破壞了人的關係
[00:14:13.200 --> 00:14:15.360]  破壞了家庭的關係
[00:14:15.360 --> 00:14:17.760]  你看到如果有一些家庭
[00:14:17.760 --> 00:14:20.440]  他的父母為了子女
[00:14:20.440 --> 00:14:22.800]  整天躲在房間裡
[00:14:22.800 --> 00:14:24.640]  整天只能上網
[00:14:24.640 --> 00:14:26.520]  那種心痛
[00:14:26.520 --> 00:14:32.000]  你會覺得不只是衡量有沒有經濟損失
[00:14:32.000 --> 00:14:35.000]  不只是衡量是否肉赤的時間
[00:14:35.000 --> 00:14:36.640]  而是你覺得那個人
[00:14:36.640 --> 00:14:39.640]  變成一個怎樣的人
[00:14:39.640 --> 00:14:43.240]  這個讓我想到在馬可福音
[00:14:43.240 --> 00:14:47.840]  主耶穌去到格拉森的地方
[00:14:47.840 --> 00:14:51.160]  就特意要找那個被鬼附的人
[00:14:51.160 --> 00:14:52.840]  要釋放他
[00:14:52.840 --> 00:14:56.000]  那裡怎樣形容這個人的狀況呢
[00:14:56.000 --> 00:14:58.480]  這個人的狀況就是
[00:14:58.480 --> 00:15:01.480]  孤孤單單
[00:15:01.480 --> 00:15:04.440]  沒有人沒有朋友被困鎖
[00:15:04.440 --> 00:15:06.440]  自己不知道自己在做什麼
[00:15:06.440 --> 00:15:11.520]  生活在一個極無尊嚴的狀況裡
[00:15:11.520 --> 00:15:14.600]  在一個焚營的地方居住
[00:15:14.600 --> 00:15:17.640]  幾乎等同死人一樣
[00:15:17.640 --> 00:15:19.840]  你可以想像一個人
[00:15:19.840 --> 00:15:22.480]  對著那個空的酒瓶
[00:15:22.480 --> 00:15:27.040]  對著一些破爛的家具
[00:15:27.040 --> 00:15:30.360]  但他仍然沒有辦法控制他去喝酒
[00:15:30.360 --> 00:15:35.000]  你可以想像一個人躲在四五十尺的房間裡
[00:15:35.000 --> 00:15:36.280]  吃也在那裡
[00:15:36.280 --> 00:15:37.360]  睡也在那裡
[00:15:37.360 --> 00:15:39.040]  上網也在那裡
[00:15:39.040 --> 00:15:44.120]  一天就只是困在他的世界當中
[00:15:44.120 --> 00:15:50.880]  是不是真的好像一個死的人一樣
[00:15:50.880 --> 00:15:53.880]  心痛
[00:15:53.880 --> 00:15:57.760]  我們還沒說那些更嚴重的
[00:15:57.760 --> 00:16:00.680]  倒印啊
[00:16:00.680 --> 00:16:02.600]  藥物啊
[00:16:02.600 --> 00:16:06.480]  那些沉溺的事情
[00:16:06.480 --> 00:16:09.760]  所以沉溺是一個很嚴重的狀況
[00:16:09.760 --> 00:16:13.880]  影響的人是很多
[00:16:13.880 --> 00:16:15.560]  嚴重的
[00:16:15.560 --> 00:16:17.880]  剛才說到的那些情況
[00:16:17.880 --> 00:16:24.120]  少的可能在我們生活裡都有不少
[00:16:24.120 --> 00:16:25.000]  一路看的時候
[00:16:25.000 --> 00:16:29.440]  我想回到羅馬書第七章所形容的一些狀況
[00:16:29.440 --> 00:16:33.920]  所以我今天也想跟大家分享這段經文
[00:16:33.920 --> 00:16:36.760]  我們在PowerPoint裡也展示過出來
[00:16:36.760 --> 00:16:40.040]  我們大家一起讀羅馬書第七章
[00:16:40.040 --> 00:16:42.160]  十八節到二十五節
[00:16:42.160 --> 00:16:43.960]  好嗎?我們一起讀
[00:16:43.960 --> 00:16:50.720]  我也知道住在我裡面的就是我肉體之中沒有善
[00:16:50.720 --> 00:16:53.360]  因為立志為善由得我
[00:16:53.360 --> 00:16:56.360]  只是行出來由不得我
[00:16:56.360 --> 00:16:59.640]  我所願意的善我不去做
[00:16:59.640 --> 00:17:03.440]  我所不願意的惡我反而去做
[00:17:03.440 --> 00:17:06.600]  如果我去做我不願意做的
[00:17:06.600 --> 00:17:08.680]  就不是我做的
[00:17:08.680 --> 00:17:12.040]  而是住在我裡面的罪做的
[00:17:12.040 --> 00:17:13.960]  我覺得有個律
[00:17:13.960 --> 00:17:17.040]  就是我願意為善的時候
[00:17:17.040 --> 00:17:22.040]  就有惡事來做
[00:17:22.040 --> 00:17:25.240]  因為按著我裡面的人
[00:17:25.240 --> 00:17:27.520]  我喜歡神的律
[00:17:27.520 --> 00:17:31.000]  但我看出肢體中另有一個律
[00:17:31.000 --> 00:17:33.640]  和我內心的律交纏
[00:17:33.640 --> 00:17:35.240]  把我怒去
[00:17:35.240 --> 00:17:38.800]  使我服從那肢體中罪的律
[00:17:38.800 --> 00:17:44.360]  我真是苦誰能救我脫離這必死的身體呢?
[00:17:44.360 --> 00:17:45.640]  感謝神
[00:17:45.640 --> 00:17:49.240]  靠著我們的主耶穌基督就能
[00:17:49.240 --> 00:17:50.680]  這樣看來
[00:17:50.680 --> 00:17:54.160]  一方面我內心信服神的律
[00:17:54.160 --> 00:18:00.400]  另一方面肉體卻信服罪的律了
[00:18:00.400 --> 00:18:03.960]  這段經文所描寫的狀況
[00:18:03.960 --> 00:18:09.000]  實在很像一個人在沉溺的狀況
[00:18:09.000 --> 00:18:12.640]  但我不是說保羅在教我們
[00:18:12.640 --> 00:18:14.720]  在講沉溺的事
[00:18:14.720 --> 00:18:17.360]  沉溺是一個很現代的觀念
[00:18:17.360 --> 00:18:23.080]  我想是最近幾十年才講的
[00:18:23.080 --> 00:18:25.480]  所以我不是在這裡說
[00:18:25.480 --> 00:18:27.440]  保羅在講沉溺
[00:18:27.440 --> 00:18:29.480]  不是這個意思
[00:18:29.480 --> 00:18:33.480]  但我在看沉溺的問題的時候
[00:18:33.480 --> 00:18:37.320]  我又對照在聖經裡面所形容的狀況的時候
[00:18:37.320 --> 00:18:40.760]  我又沒辦法不將兩樣放在一起
[00:18:40.760 --> 00:18:42.760]  實際上一個人在沉溺裡面
[00:18:42.760 --> 00:18:45.320]  不能夠做他願意做的事
[00:18:45.320 --> 00:18:47.240]  他願意做的他又不做
[00:18:47.240 --> 00:18:49.240]  他不願意做的他又會做
[00:18:49.240 --> 00:18:55.080]  那種情況在這裡描寫得非常貼切
[00:19:02.200 --> 00:19:04.800]  在這裡保羅所描寫的
[00:19:04.800 --> 00:19:06.800]  不單止是講到罪
[00:19:06.800 --> 00:19:10.160]  不單止是講到罪的現況
[00:19:10.160 --> 00:19:14.160]  實際上他也講了幾樣很重要的事情
[00:19:14.160 --> 00:19:15.920]  第一
[00:19:15.920 --> 00:19:22.560]  他將人的罪性和人性分出來
[00:19:22.560 --> 00:19:26.840]  他說我去做的我不願意做
[00:19:26.840 --> 00:19:28.400]  就不是我做的
[00:19:28.400 --> 00:19:31.440]  而是住在我裡面的罪做的
[00:19:31.440 --> 00:19:34.360]  這個是非常重要的釋放
[00:19:34.360 --> 00:19:37.080]  很重要的釋放
[00:19:37.080 --> 00:19:40.840]  很多時候我們見到有些人在困鎖的裡面
[00:19:40.840 --> 00:19:42.280]  被捆綁的裡面
[00:19:42.280 --> 00:19:44.520]  在罪的裡面
[00:19:44.520 --> 00:19:47.040]  他以為自己是魔鬼
[00:19:47.040 --> 00:19:48.520]  自己很壞
[00:19:48.520 --> 00:19:50.280]  很差
[00:19:50.280 --> 00:19:52.840]  對自己的形象很低落
[00:19:52.840 --> 00:19:55.320]  覺得自己很差勁
[00:19:55.320 --> 00:19:59.560]  這個正正是很多在沉溺裡面的人的狀況
[00:19:59.560 --> 00:20:02.320]  但是保羅說不是
[00:20:02.320 --> 00:20:04.320]  你分開出來
[00:20:04.320 --> 00:20:07.840]  這個撒旦的詭計
[00:20:07.840 --> 00:20:11.520]  就是告訴我們
[00:20:11.520 --> 00:20:13.840]  你很差的
[00:20:13.840 --> 00:20:15.320]  你就是我
[00:20:15.320 --> 00:20:18.240]  他想我們完全認同他
[00:20:18.240 --> 00:20:21.680]  但是聖經特別保羅在這裡
[00:20:21.680 --> 00:20:25.760]  就是將他這種的虛言
[00:20:25.760 --> 00:20:28.760]  這種的謊言來釋放
[00:20:28.760 --> 00:20:32.400]  我們裡面有一個罪
[00:20:32.400 --> 00:20:36.200]  這個罪是我們可以抵抗的
[00:20:36.200 --> 00:20:37.320]  是我們可以對抗的
[00:20:37.320 --> 00:20:40.080]  我們可以和它鬥爭的
[00:20:40.080 --> 00:20:44.200]  所以在我裡面其實是有兩個律
[00:20:44.200 --> 00:20:47.200]  我們可以靠著耶穌基督
[00:20:47.200 --> 00:20:51.000]  就能脫離的
[00:20:51.000 --> 00:20:53.160]  這裡說到這個罪性
[00:20:53.160 --> 00:20:57.280]  也都好像是和我們的身體有關係
[00:20:57.280 --> 00:21:00.400]  所以他說到
[00:21:00.400 --> 00:21:05.080]  我真苦,誰能救我脫離者,必死的身體
[00:21:05.080 --> 00:21:06.800]  似乎這兩個律
[00:21:06.800 --> 00:21:08.440]  似乎這個罪性
[00:21:08.440 --> 00:21:12.360]  或者這個我們不能做,我們願意做的
[00:21:12.360 --> 00:21:16.400]  這種沉溺在裡面的一個狀況
[00:21:16.400 --> 00:21:22.240]  是一個和我們的身體有關的東西
[00:21:22.240 --> 00:21:24.560]  醫學的了解
[00:21:24.560 --> 00:21:27.040]  可以讓我們多一點點明白
[00:21:27.040 --> 00:21:30.880]  我們的身體真是影響我們
[00:21:30.880 --> 00:21:35.400]  譬如我們剛才所說的那些上癮的情況
[00:21:35.400 --> 00:21:39.880]  那些越吃越多
[00:21:39.880 --> 00:21:42.640]  因為身體對那樣東西有適應性
[00:21:42.640 --> 00:21:44.400]  有耐受性
[00:21:44.400 --> 00:21:46.360]  有斷癮的症狀
[00:21:46.360 --> 00:21:48.920]  所以我們好像不能夠不吃
[00:21:48.920 --> 00:21:50.720]  不能夠不做
[00:21:50.720 --> 00:21:55.400]  這個是必死的身體影響我們的東西
[00:21:55.400 --> 00:21:58.960]  有時候我讀和諧本的時候,我很喜歡讀的
