
[00:00:00.000 --> 00:00:02.360]  各位頂姐妹,我們又一齊讀《聖經》了
[00:05:45.920 --> 00:05:51.440]  他們派探子一直在整個以色列地周圍走
[00:05:51.440 --> 00:05:55.440]  終於走遍了迦南地,去到北部的地方
[00:05:55.440 --> 00:05:58.320]  就接近了推羅西頓很邊的地方
[00:05:58.320 --> 00:06:00.720]  在那裡就看到那個地方挺好的
[00:06:00.720 --> 00:06:03.200]  而且那些人很平靜
[00:06:03.200 --> 00:06:04.240]  很悠閒
[00:06:04.240 --> 00:06:05.360]  沒有什麼朋友
[00:06:05.360 --> 00:06:06.840]  於是沒有什麼人來救他
[00:06:06.840 --> 00:06:07.720]  於是他們很壞
[00:06:07.720 --> 00:06:09.200]  就打了那個地方
[00:06:09.200 --> 00:06:10.080]  佔領了
[00:06:10.080 --> 00:06:11.680]  這就是丹
[00:06:11.680 --> 00:06:14.160]  所以丹有一個地方是在很北的
[00:06:14.160 --> 00:06:16.120]  以色列迦南地很北的地方
[00:06:16.120 --> 00:06:18.240]  有丹支派的地方在那裡
[00:06:18.600 --> 00:06:22.200]  比斯巴就比較西南一點
[00:06:22.200 --> 00:06:26.160]  就去到很接近菲利士地的地方
[00:06:26.160 --> 00:06:27.440]  是比較南
[00:06:27.440 --> 00:06:30.400]  就是說由北至南
[00:06:30.400 --> 00:06:32.320]  我特別說一下丹
[00:06:32.320 --> 00:06:33.360]  丹是什麼呢?
[00:06:33.360 --> 00:06:35.040]  是審判的意思
[00:06:35.040 --> 00:06:36.800]  它的名字叫審判
[00:06:36.800 --> 00:06:39.480]  其實是審判丹這個支派的
[00:06:39.480 --> 00:06:40.800]  好了,比斯巴
[00:06:40.800 --> 00:06:42.760]  比斯巴呢
[00:06:42.760 --> 00:06:49.080]  Beer Shabbat
[00:06:49.080 --> 00:06:52.040]  就是七倍審判的井
[00:06:52.040 --> 00:06:53.880]  Beer
[00:06:53.880 --> 00:06:55.520]  Shabbat
[00:06:55.520 --> 00:06:57.440]  Shabbat 你看到是七
[00:06:57.440 --> 00:06:58.840]  七
[00:06:58.840 --> 00:07:00.840]  就是這個字根
[00:07:00.840 --> 00:07:02.640]  比斯巴
[00:07:02.640 --> 00:07:04.560]  所有的以色列人
[00:07:04.560 --> 00:07:06.560]  由北至南所有的以色列人
[00:07:06.560 --> 00:07:09.600]  都知道耶和華是納
[00:07:09.600 --> 00:07:10.680]  納的意思
[00:07:10.680 --> 00:07:11.560]  是不是企路
[00:07:11.560 --> 00:07:12.000]  不是
[00:07:12.000 --> 00:07:14.840]  是用撒姆爾做先知
[00:07:14.840 --> 00:07:17.440]  這個字要跟大家留意一下
[00:07:17.440 --> 00:07:19.320]  大家有時候聽到以色列人
[00:07:19.320 --> 00:07:20.240]  或者猶太人
[00:07:20.240 --> 00:07:22.560]  他們的老師叫拉比
[00:07:22.560 --> 00:07:23.880]  拉比
[00:07:23.880 --> 00:07:25.480]  他不是叫老師
[00:07:25.480 --> 00:07:26.160]  中文叫老師
[00:07:26.160 --> 00:07:27.200]  他們叫拉比
[00:07:27.200 --> 00:07:32.640]  這個字可能是有點像音
[00:07:32.640 --> 00:07:33.400]  不過不是
[00:07:33.400 --> 00:07:35.200]  拉比是R
[00:07:35.200 --> 00:07:36.440]  就是Rabbi
[00:07:36.440 --> 00:07:37.560]  這裡呢
[00:07:37.560 --> 00:07:39.240]  就是Rabbi
[00:07:39.240 --> 00:07:40.200]  Rabbi
[00:07:40.600 --> 00:07:43.080]  Rabbi的意思是發言人
[00:07:43.080 --> 00:07:44.880]  或者叫代言人
[00:07:44.880 --> 00:07:47.600]  所以做先知呢
[00:07:47.600 --> 00:07:49.560]  就不是未卜先知
[00:07:49.560 --> 00:07:51.560]  又或者
[00:07:51.560 --> 00:07:53.760]  今天就在新約聖經
[00:07:53.760 --> 00:07:57.480]  就將講道叫做先知講道
[00:07:57.480 --> 00:07:58.920]  咦,那什麼意思呢?
[00:07:58.920 --> 00:07:59.920]  先知
[00:07:59.920 --> 00:08:02.920]  先知這個字譯做中文譯得不好的
[00:08:02.920 --> 00:08:05.920]  先知好像是知道未卜先知
[00:08:05.920 --> 00:08:08.440]  那你說一下將來發生的事情
[00:08:08.440 --> 00:08:10.120]  預言應驗
[00:08:10.120 --> 00:08:11.160]  其實不是的
[00:08:11.160 --> 00:08:12.320]  先知呢
[00:08:12.320 --> 00:08:14.240]  最重要的工作是
[00:08:14.240 --> 00:08:16.280]  上帝有訊息給他
[00:08:16.280 --> 00:08:18.320]  然後他跟百姓講
[00:08:18.320 --> 00:08:19.480]  那麼這個呢
[00:08:19.480 --> 00:08:21.880]  就叫做先知的工作了
[00:08:21.880 --> 00:08:23.120]  那先知的工作呢
[00:08:23.120 --> 00:08:23.680]  所以呢
[00:08:23.680 --> 00:08:24.920]  其實 Prophet
[00:08:24.920 --> 00:08:25.960]  先知呢
[00:08:25.960 --> 00:08:27.400]  是發言人
[00:08:27.400 --> 00:08:29.520]  或者叫做神的代言人
[00:08:29.520 --> 00:08:32.040]  耶和華納撒姆爾
[00:08:32.040 --> 00:08:34.240]  耶和華用撒姆爾
[00:08:34.240 --> 00:08:35.920]  做他的先知
[00:08:35.920 --> 00:08:37.520]  就是做他的代言人
[00:08:38.080 --> 00:08:40.720]  有東西透過撒姆爾講給百姓聽
[00:08:40.720 --> 00:08:41.960]  那麼這個呢
[00:08:41.960 --> 00:08:43.880]  就是撒姆爾做先知
[00:08:43.880 --> 00:08:45.960]  先知的工作就是這樣了
[00:08:45.960 --> 00:08:46.800]  大家要知道
[00:08:46.800 --> 00:08:48.040]  所以先知呢
[00:08:48.040 --> 00:08:49.000]  就並不是說
[00:08:49.000 --> 00:08:50.520]  我在這裡教會做牧師
[00:08:50.520 --> 00:08:52.560]  我講道很巴閉
[00:08:52.560 --> 00:08:54.040]  巴什麼閉?
[00:08:54.040 --> 00:08:56.520]  是上帝透過你
[00:08:56.520 --> 00:08:58.040]  先用一些說話感動你
[00:08:58.040 --> 00:09:00.160]  然後叫你跟百姓講而已
[00:09:00.160 --> 00:09:01.680]  所以先知呢
[00:09:01.680 --> 00:09:02.480]  是 Proclaim
[00:09:02.480 --> 00:09:03.960]  是宣講
[00:09:03.960 --> 00:09:07.120]  宣講上帝的訊息
[00:09:07.440 --> 00:09:08.840]  告訴百姓聽
[00:09:08.840 --> 00:09:10.520]  神的心意是這樣
[00:09:10.520 --> 00:09:11.640]  神想這樣
[00:09:11.640 --> 00:09:12.680]  神要這樣
[00:09:12.680 --> 00:09:13.920]  要求這樣
[00:09:13.920 --> 00:09:15.840]  那麼講明神的心意
[00:09:15.840 --> 00:09:17.360]  那麼這個就是一個先知
[00:09:17.360 --> 00:09:18.560]  一個發言人
[00:09:18.560 --> 00:09:19.800]  代言人
[00:09:19.800 --> 00:09:21.480]  講清楚他
[00:09:21.480 --> 00:09:24.880]  無論是國家的機構等等的發言人呢
[00:09:24.880 --> 00:09:25.920]  或者代言人呢
[00:09:25.920 --> 00:09:28.080]  都是講清楚那件事情
[00:09:28.080 --> 00:09:30.520]  那麼以前就叫做發言人
[00:09:30.520 --> 00:09:32.840]  現在很多時候就叫做代言人
[00:09:32.840 --> 00:09:33.720]  Nabi
[00:09:34.960 --> 00:09:38.800]  「耶和華又在是羅安揭之地顯現」
[00:09:38.800 --> 00:09:43.640]  「因為耶和華將自己的華麥視撒姆爾」
[00:09:43.640 --> 00:09:46.880]  撒姆爾就是把謝華全片以色列地
[00:09:46.880 --> 00:09:48.360]  讀多一次
[00:09:48.360 --> 00:09:51.320]  「耶和華又在是羅顯現」
[00:09:51.320 --> 00:09:55.760]  「因為耶和華將自己的華麥視撒姆爾」
[00:09:55.760 --> 00:09:59.360]  撒姆爾就是把謝華全片以色列地
[00:09:59.360 --> 00:10:02.720]  是羅就是 Shiloh
[00:10:02.720 --> 00:10:05.360]  Shiloh 是以色列人
[00:10:05.360 --> 00:10:06.200]  崔埃及
[00:10:06.200 --> 00:10:08.240]  經過抗日四十年
[00:10:08.240 --> 00:10:09.800]  入迦南地
[00:10:09.800 --> 00:10:11.840]  第一個就是耶利哥城
[00:10:11.840 --> 00:10:13.200]  然後艾城
[00:10:13.200 --> 00:10:14.760]  然後一路打下去
[00:10:14.760 --> 00:10:18.160]  那麼他們就用了是羅這個地方
[00:10:18.160 --> 00:10:19.600]  做他們的首都
[00:10:19.600 --> 00:10:20.840]  或者叫做首府
[00:10:20.840 --> 00:10:21.960]  或者叫做中心地
[00:10:21.960 --> 00:10:24.280]  會莫就停在是羅
[00:10:24.280 --> 00:10:26.080]  很多年了
[00:10:26.080 --> 00:10:29.160]  那麼就在是羅顯現
[00:10:29.160 --> 00:10:30.880]  那麼當然了
[00:10:30.880 --> 00:10:32.960]  就是說神是
[00:10:32.960 --> 00:10:35.640]  立撒姆爾做祂的代言人
[00:10:35.640 --> 00:10:38.360]  然後神用祂的意象
[00:10:38.360 --> 00:10:41.720]  用祂的榮光在是羅會幕那裡
[00:10:41.720 --> 00:10:43.240]  顯示出來
[00:10:43.240 --> 00:10:44.480]  令到人覺得
[00:10:44.480 --> 00:10:45.280]  哇
[00:10:45.280 --> 00:10:49.480]  撒姆爾在那裡就是跟著以利出來的
[00:10:49.480 --> 00:10:50.480]  那麼你就覺得
[00:10:50.480 --> 00:10:50.960]  哇
[00:10:50.960 --> 00:10:54.080]  撒姆爾現在神是用祂做先知了
[00:10:54.080 --> 00:10:54.720]  哇
[00:10:54.720 --> 00:10:56.400]  神的榮光特別降臨
[00:10:56.400 --> 00:11:00.080]  令人知道撒姆爾真的是上帝所立的
[00:11:00.600 --> 00:11:02.400]  那麼當然我們就介紹一下
[00:11:02.400 --> 00:11:03.000]  Shiloh
[00:11:03.000 --> 00:11:06.000]  Shiloh就是安揭之地的意思
[00:11:06.000 --> 00:11:07.440]  擺定在那裡
[00:11:07.440 --> 00:11:09.040]  停留在那裡
[00:11:09.040 --> 00:11:10.640]  安頓在那裡
[00:11:10.640 --> 00:11:13.080]  那麼Shiloh的意思就是這樣了
[00:11:13.080 --> 00:11:14.600]  那麼瑤華呢
[00:11:14.600 --> 00:11:15.240]  為什麼呢?
[00:11:15.240 --> 00:11:17.520]  因為瑤華在那裡
[00:11:17.520 --> 00:11:20.400]  是羅是將自己的話默示
[00:11:20.400 --> 00:11:21.160]  Galah
[00:11:21.160 --> 00:11:24.280]  Galah是自己揭示
[00:11:24.280 --> 00:11:28.680]  那麼這個跟我們新的 Revelation 是很有意思的
[00:11:28.680 --> 00:11:29.960]  是相同的意思的
[00:11:30.240 --> 00:11:32.240]  譬如我們啟示錄叫Revelation
[00:11:32.240 --> 00:11:35.240]  或者揭示打開就叫Reveal
[00:11:35.240 --> 00:11:38.560]  Reveal就是我揭開
[00:11:38.560 --> 00:11:41.600]  譬如我拿個錢包出來
[00:11:41.600 --> 00:11:43.280]  打開給你看
[00:11:43.280 --> 00:11:44.840]  你就知道裡面有多少錢
[00:11:44.840 --> 00:11:45.840]  有些什麼
[00:11:45.840 --> 00:11:46.880]  哇
[00:11:46.880 --> 00:11:48.720]  你的錢包這麼厚的
[00:11:48.720 --> 00:11:50.320]  是不是很多錢呢?
[00:11:50.320 --> 00:11:51.600]  如果我沒有向你打開
[00:11:51.600 --> 00:11:52.840]  你是不知道的
[00:11:52.840 --> 00:11:54.840]  你只是看到很厚
[00:11:54.840 --> 00:11:58.280]  然後裡面全部都是紙而已
[00:11:58.480 --> 00:12:00.280]  不是銀紙,是紙
[00:12:00.280 --> 00:12:02.680]  那麼就是欠單
[00:12:02.680 --> 00:12:03.680]  欠了很多錢
[00:12:03.680 --> 00:12:05.320]  那麼你不知道的
[00:12:05.320 --> 00:12:09.400]  或者全部乘搭都是什麼呢?
[00:12:09.400 --> 00:12:11.760]  都是信用卡那些
[00:12:11.760 --> 00:12:13.560]  錄完之後的修改
[00:12:13.560 --> 00:12:16.680]  就是欠銀行很多錢
[00:12:16.680 --> 00:12:18.360]  那麼我不向你揭示
[00:12:18.360 --> 00:12:19.280]  你是不知道的
[00:12:19.280 --> 00:12:22.840]  默示這個字Galah就是自我揭開
[00:12:22.840 --> 00:12:27.000]  上帝將自己的話向撒姆爾揭開
[00:12:27.560 --> 00:12:29.920]  如果沒有揭開撒姆爾也不知道的
[00:12:29.920 --> 00:12:31.720]  然後向他揭開
[00:12:31.720 --> 00:12:34.000]  那麼他就知道神的心意
[00:12:34.000 --> 00:12:36.480]  就把這些神的話
[00:12:36.480 --> 00:12:38.400]  神的自己的Galah
[00:12:38.400 --> 00:12:40.520]  就向以色列人傳遍
[00:12:40.520 --> 00:12:42.040]  讓所有人都知道
[00:12:42.040 --> 00:12:43.240]  那麼這個就是一個
[00:12:43.240 --> 00:12:45.040]  做先知要做的事情
[00:12:45.040 --> 00:12:46.240]  就是將神的話
[00:12:46.240 --> 00:12:48.000]  向他揭示的話
[00:12:48.000 --> 00:12:49.680]  原原本本
[00:12:49.680 --> 00:12:51.800]  不多不少地說出來
[00:12:51.800 --> 00:12:54.080]  就不要知道一些又不說
[00:12:54.080 --> 00:12:55.560]  有些神沒有說
[00:12:55.560 --> 00:12:56.600]  他自己說完
[00:12:56.760 --> 00:12:57.880]  那就糟糕了
[00:12:57.880 --> 00:13:00.920]  說多了說少了也不好
[00:13:00.920 --> 00:13:01.600]  準確
[00:13:01.600 --> 00:13:04.640]  那麼你也要正式準確
[00:13:04.640 --> 00:13:06.280]  因此新教是叫做
[00:13:06.280 --> 00:13:10.160]  按著正義分解真理的道
[00:13:10.160 --> 00:13:12.400]  就是按著正義
[00:13:12.400 --> 00:13:15.240]  神這麼說我又解釋他
[00:13:15.240 --> 00:13:17.480]  我想是這樣的意思
[00:13:17.480 --> 00:13:18.760]  那就不好了
[00:13:18.760 --> 00:13:20.960]  以免沒有根據
[00:13:20.960 --> 00:13:23.800]  這裡有三件事跟大家看了
[00:13:24.200 --> 00:13:28.760]  第一就是最重要是耶和華的同在
[00:13:28.760 --> 00:13:31.400]  有耶和華的同在最重要了
[00:13:31.400 --> 00:13:33.040]  無論和撒姆爾一樣
[00:13:33.040 --> 00:13:34.000]  和你一樣
[00:13:34.000 --> 00:13:35.240]  有耶和華的同在
[00:13:35.240 --> 00:13:36.600]  這個人生就很好了
[00:13:36.600 --> 00:13:37.840]  第二就是
[00:13:37.840 --> 00:13:40.600]  耶和華是納他做先知
[00:13:40.600 --> 00:13:42.280]  先知的意思是Labi
[00:13:42.280 --> 00:13:44.480]  Labi是代言人
[00:13:44.480 --> 00:13:45.600]  發言人
[00:13:45.600 --> 00:13:47.600]  第三點他向你提出的
[00:13:47.600 --> 00:13:50.880]  就是神是將自己的Galah
[00:13:50.880 --> 00:13:54.320]  默示向撒姆爾揭開
[00:13:54.320 --> 00:13:57.360]  撒姆爾看到就傳遍
[00:13:57.360 --> 00:13:58.400]  就沒有收起
[00:13:58.400 --> 00:14:01.120]  這個也是神的代言人
[00:14:01.120 --> 00:14:04.240]  神的發言人要做的工作
[00:14:04.240 --> 00:14:06.800]  跟大家分享到這裡
[00:14:06.800 --> 00:14:10.320]  撒姆爾是被耶和華納為先知
[00:14:10.320 --> 00:14:11.480]  我們一起禱告
[00:14:11.480 --> 00:14:14.440]  撒美主
[00:14:14.440 --> 00:14:16.680]  你是一路無做一個人
[00:14:16.680 --> 00:14:20.560]  你揀選了撒姆爾
[00:14:21.360 --> 00:14:23.760]  又透過以利的手
[00:14:23.760 --> 00:14:25.880]  雖然聖經裡
[00:14:25.880 --> 00:14:28.960]  一路都被人覺得以利並不是一個好老師
[00:14:28.960 --> 00:14:32.080]  起碼他資格不夠
[00:14:32.080 --> 00:14:34.720]  是因為他教子無方
[00:14:34.720 --> 00:14:37.360]  所以覺得他怎可以教好人呢?
[00:14:37.360 --> 00:14:39.680]  但是神是有這樣的能力
[00:14:39.680 --> 00:14:43.880]  透過這個教子無方的以利
[00:14:43.880 --> 00:14:48.760]  教出一個非常好的孩童撒姆爾
[00:14:49.440 --> 00:14:51.160]  在他手下一路長大
[00:14:51.160 --> 00:14:55.560]  教了他很懂得聆聽上帝的呼喚
[00:14:55.560 --> 00:14:58.880]  於是神就一路用他
[00:14:58.880 --> 00:15:00.640]  與撒姆爾同在
[00:15:00.640 --> 00:15:02.520]  納他做先知
[00:15:02.520 --> 00:15:05.200]  向他揭示自己
[00:15:05.200 --> 00:15:09.240]  主要我們都很願意在神面前做這個工作
[00:15:09.240 --> 00:15:10.920]  如果主要用我們
[00:15:10.920 --> 00:15:14.440]  要透過我們向別人見證你
[00:15:14.440 --> 00:15:17.800]  要透過我們向別人宣講你的心意
[00:15:18.120 --> 00:15:20.040]  我們願意的,我們等候你
[00:15:20.040 --> 00:15:23.560]  我們都願意做上帝的代言者
[00:15:23.560 --> 00:15:25.240]  給我們忠心的
[00:15:25.240 --> 00:15:28.120]  按著正義分解聖經真理的道
[00:15:28.120 --> 00:15:30.200]  將你的心意向人顯明
[00:15:30.200 --> 00:15:31.680]  求主幫助
[00:15:31.680 --> 00:15:32.600]  垂聽祈禱
[00:15:32.600 --> 00:15:33.840]  奉耶穌名求
[00:15:33.840 --> 00:15:34.880]  阿門
