
[00:00:00.000 --> 00:00:02.100]  各位電影姊妹 平安
[00:05:01.780 --> 00:05:06.780]  除了神是公義和信實之外
[00:05:06.780 --> 00:05:08.780]  第二件事我們看到
[00:05:08.780 --> 00:05:09.780]  神是有主權
[00:05:09.780 --> 00:05:11.780]  他是有自由的
[00:05:11.780 --> 00:05:13.780]  他可以自己去決定一些事情
[00:05:13.780 --> 00:05:17.780]  他有能力去隨自己的意思去做事
[00:05:17.780 --> 00:05:19.780]  例如在一天之中任何的時間
[00:05:19.780 --> 00:05:23.780]  他可以請工人進去他的葡萄園工作
[00:05:23.780 --> 00:05:26.780]  他沒有欠任何人的債
[00:05:26.780 --> 00:05:28.780]  也沒有欠任何人的人情
[00:05:28.780 --> 00:05:32.780]  他不需要人教他怎樣去工作
[00:05:32.780 --> 00:05:34.780]  人也沒有權去評論
[00:05:34.780 --> 00:05:37.780]  誰有資格去領受恩典
[00:05:37.780 --> 00:05:39.780]  正如故宮沒有權去評論
[00:05:39.780 --> 00:05:44.780]  園主僱用什麼人進入葡萄園工作
[00:05:44.780 --> 00:05:48.780]  雖然他沒有欠任何人的債
[00:05:48.780 --> 00:05:51.780]  但他也樂意遵守自己的諾言
[00:05:51.780 --> 00:05:55.780]  他願意受自己的諾言約束
[00:05:55.780 --> 00:05:59.780]  第三,神是有憐憫、有恩典的
[00:05:59.780 --> 00:06:01.780]  他親自去到市場
[00:06:01.780 --> 00:06:05.780]  看看還有沒有人在閒站
[00:06:05.780 --> 00:06:07.780]  閒站英文聖經是
[00:06:07.780 --> 00:06:09.780]  idle
[00:06:09.780 --> 00:06:11.780]  即是投閒置散
[00:06:11.780 --> 00:06:13.780]  沒有工作
[00:06:13.780 --> 00:06:17.780]  現在是失業的狀態
[00:06:17.780 --> 00:06:20.780]  他們失去目標和方向
[00:06:20.780 --> 00:06:23.780]  其實園主不需要親自去市場
[00:06:23.780 --> 00:06:25.780]  他大可以派工頭去做
[00:06:25.780 --> 00:06:28.780]  派手下去就可以做到這件事
[00:06:28.780 --> 00:06:29.780]  他親自去市場
[00:06:29.780 --> 00:06:32.780]  表明他充滿了關心、憐憫
[00:06:32.780 --> 00:06:36.780]  他很想看看還有什麼人需要工作
[00:06:36.780 --> 00:06:40.780]  他願意給後來的工人一個銀幣作為工錢
[00:06:40.780 --> 00:06:43.780]  和清早就工作的工人一樣
[00:06:43.780 --> 00:06:45.780]  是出於他的憐憫
[00:06:45.780 --> 00:06:47.780]  他不是計算他們的付出
[00:06:47.780 --> 00:06:52.780]  他的恩典是超過了人認為應得的
[00:06:52.780 --> 00:06:57.780]  第四,神要讓人面對自己的軟弱
[00:06:57.780 --> 00:07:01.780]  去幫助人去成長
[00:07:01.780 --> 00:07:02.780]  在比喻裡
[00:07:02.780 --> 00:07:05.780]  園主故意給先入葡萄園的故宮
[00:07:05.780 --> 00:07:08.780]  見到發工資的過程
[00:07:08.780 --> 00:07:10.780]  我一開始看這個比喻時
[00:07:10.780 --> 00:07:11.780]  我都覺得很奇怪
[00:07:11.780 --> 00:07:14.780]  其實只要園主發工資的時候
[00:07:14.780 --> 00:07:17.780]  由先入葡萄園的開始發工資
[00:07:17.780 --> 00:07:19.780]  一人一個銀幣
[00:07:19.780 --> 00:07:21.780]  拿了銀幣走了
[00:07:21.780 --> 00:07:22.780]  他就不知道後來那些
[00:07:22.780 --> 00:07:24.780]  原來做了一個小時或三個小時
[00:07:24.780 --> 00:07:26.780]  都和他一樣拿到一個銀幣
[00:07:26.780 --> 00:07:31.780]  但園主故意從最後入來葡萄園工作
[00:07:31.780 --> 00:07:32.780]  然後發工資
[00:07:32.780 --> 00:07:37.780]  所以看到園主是故意有這個行動
[00:07:37.780 --> 00:07:41.780]  讓先入葡萄園的故宮見到發工資的過程
[00:07:41.780 --> 00:07:44.780]  讓他們的嫉妒
[00:07:44.780 --> 00:07:47.780]  讓他們那種自以為意暴露出來
[00:07:47.780 --> 00:07:49.780]  神要讓他們認識到
[00:07:49.780 --> 00:07:51.780]  他自己的公義
[00:07:51.780 --> 00:07:53.780]  他的自主
[00:07:53.780 --> 00:07:57.780]  他的滿有憐憫
[00:07:57.780 --> 00:08:01.780]  透過這個比喻我們認識了神是這樣
[00:08:01.780 --> 00:08:03.780]  我們看看故宮
[00:08:03.780 --> 00:08:07.780]  尤其是第一批清祖時入來的故宮
[00:08:07.780 --> 00:08:09.780]  他們是怎樣呢
[00:08:09.780 --> 00:08:12.780]  我們看到他們是自以為意
[00:08:12.780 --> 00:08:14.780]  在《馬太福音》20章12節說
[00:08:14.780 --> 00:08:16.780]  我們整天勞苦受熱
[00:08:16.780 --> 00:08:19.780]  但後來的只做了一小時
[00:08:19.780 --> 00:08:21.780]  你竟待他們和我們一樣嗎
[00:08:21.780 --> 00:08:23.780]  可能一小時都沒有
[00:08:23.780 --> 00:08:26.780]  因為他們五點鐘入去葡萄園
[00:08:26.780 --> 00:08:29.780]  在市場那裡主人請了他們
[00:08:29.780 --> 00:08:30.780]  然後你們進葡萄園
[00:08:30.780 --> 00:08:34.780]  我相信葡萄園不是在市場旁邊
[00:08:34.780 --> 00:08:37.780]  總是在郊外一點的地方
[00:08:37.780 --> 00:08:38.780]  野外一點的地方
[00:08:38.780 --> 00:08:41.780]  不會在市場那裡
[00:08:41.780 --> 00:08:43.780]  所以那些工人走來走去
[00:08:43.780 --> 00:08:44.780]  一段時間
[00:08:44.780 --> 00:08:45.780]  可能十幾二十分鐘
[00:08:45.780 --> 00:08:46.780]  才去那裡工作
[00:08:46.780 --> 00:08:48.780]  所以其實他們工作不夠一小時
[00:08:48.780 --> 00:08:53.780]  後來的只做了一小時
[00:08:53.780 --> 00:08:55.780]  你竟待他們和我們一樣嗎
[00:08:55.780 --> 00:08:59.780]  我們看到猶太人
[00:08:59.780 --> 00:09:01.780]  尤其是那些嚴謹守誡命
[00:09:01.780 --> 00:09:04.780]  和很多古人吩咐的法利賽人
[00:09:04.780 --> 00:09:06.780]  他們自以為付出了很多
[00:09:06.780 --> 00:09:09.780]  甚至每一條的誡命、律例
[00:09:09.780 --> 00:09:12.780]  他們都是按字面去守
[00:09:12.780 --> 00:09:13.780]  安息人不可以做什麼
[00:09:13.780 --> 00:09:16.780]  他們就按字面去守這些事情
[00:09:16.780 --> 00:09:19.780]  你要把神的話放在你的額頭上
[00:09:19.780 --> 00:09:21.780]  他們就弄個盒子放在額頭上
[00:09:21.780 --> 00:09:23.780]  他們是按字面去守
[00:09:23.780 --> 00:09:24.780]  是很嚴謹地守
[00:09:24.780 --> 00:09:27.780]  當他們見到那些只是憑著信心
[00:09:27.780 --> 00:09:29.780]  就能夠得到恩典
[00:09:29.780 --> 00:09:32.780]  那些只是在主面前表示自己無助
[00:09:32.780 --> 00:09:33.780]  求神幫助的那些
[00:09:33.780 --> 00:09:35.780]  竟然得到主的稱讚
[00:09:35.780 --> 00:09:38.780]  當中還包括外邦人
[00:09:38.780 --> 00:09:40.780]  他們實在是感到難以置信
[00:09:40.780 --> 00:09:44.780]  我們看到聖經裡面
[00:09:44.780 --> 00:09:45.780]  這幫猶太人
[00:09:45.780 --> 00:09:47.780]  特別是法利賽人的時候
[00:09:47.780 --> 00:09:49.780]  應用在我們自己身上
[00:09:49.780 --> 00:09:52.780]  在我們接受神救恩的時候
[00:09:52.780 --> 00:09:53.780]  我們有沒有認為
[00:09:53.780 --> 00:09:55.780]  自己有什麼可取
[00:09:55.780 --> 00:09:59.780]  去配得神給我們這個救恩呢?
[00:09:59.780 --> 00:10:04.780]  可能有幾樣
[00:10:04.780 --> 00:10:07.780]  可能第一是德高望重
[00:10:07.780 --> 00:10:10.780]  好像那個少年的官那樣
[00:10:10.780 --> 00:10:13.780]  那些誡命我從小就遵守了
[00:10:13.780 --> 00:10:17.780]  是很有品德、品德高尚的人
[00:10:17.780 --> 00:10:20.780]  又很有名望、很受尊敬
[00:10:20.780 --> 00:10:23.780]  讀名校、品學兼優
[00:10:23.780 --> 00:10:25.780]  有教養、守規矩
[00:10:25.780 --> 00:10:26.780]  從來沒有犯過事
[00:10:26.780 --> 00:10:27.780]  沒有犯過校規
[00:10:27.780 --> 00:10:29.780]  沒有持交過功課
[00:10:29.780 --> 00:10:31.780]  沒有試過不帶書
[00:10:31.780 --> 00:10:33.780]  不記得帶東西
[00:10:33.780 --> 00:10:34.780]  全部都是守規矩的
[00:10:34.780 --> 00:10:36.780]  過馬路不會操紅燈
[00:10:36.780 --> 00:10:39.780]  這些德高望重
[00:10:39.780 --> 00:10:41.780]  是不是我們恃著的呢?
[00:10:41.780 --> 00:10:42.780]  在神的眼中
[00:10:42.780 --> 00:10:44.780]  其實仍然是污穢不堪
[00:10:44.780 --> 00:10:45.780]  記得上星期
[00:10:45.780 --> 00:10:47.780]  李牧師說田家炳先生
[00:10:47.780 --> 00:10:49.780]  他95歲的時候
[00:10:49.780 --> 00:10:50.780]  順著洗禮的見證
[00:10:52.780 --> 00:10:54.780]  當他預備做手術的時候
[00:10:54.780 --> 00:10:55.780]  清潔得很厲害
[00:10:55.780 --> 00:10:57.780]  其實肉眼看
[00:10:57.780 --> 00:10:58.780]  那個醫生已經很乾淨
[00:10:58.780 --> 00:10:59.780]  護士已經很乾淨
[00:10:59.780 --> 00:11:02.780]  但還要完全的再消毒
[00:11:02.780 --> 00:11:04.780]  一粒細菌都不可以有
[00:11:04.780 --> 00:11:05.780]  在手術室裏面
[00:11:05.780 --> 00:11:07.780]  在神的眼中
[00:11:07.780 --> 00:11:08.780]  我們都是污穢不堪
[00:11:08.780 --> 00:11:10.780]  所謂德高望重的人
[00:11:10.780 --> 00:11:14.780]  其實神是怎樣看呢?
[00:11:14.780 --> 00:11:16.780]  你說不是
[00:11:16.780 --> 00:11:17.780]  年輕的官
[00:11:17.780 --> 00:11:19.780]  年輕有為的
[00:11:19.780 --> 00:11:21.780]  有才幹、有能力、有活力
[00:11:23.780 --> 00:11:24.780]  在教會裏面
[00:11:24.780 --> 00:11:25.780]  我有很多恩賜
[00:11:25.780 --> 00:11:26.780]  我可以侍奉
[00:11:26.780 --> 00:11:27.780]  年輕力壯
[00:11:27.780 --> 00:11:29.780]  做很多事都可以
[00:11:29.780 --> 00:11:32.780]  但是和神的能力比較呢?
[00:11:32.780 --> 00:11:35.780]  不要說
[00:11:35.780 --> 00:11:38.780]  神起初創造宇宙萬物那麼偉大
[00:11:38.780 --> 00:11:40.780]  主耶穌基督來到這個世界
[00:11:40.780 --> 00:11:41.780]  祂所行的神蹟
[00:11:41.780 --> 00:11:43.780]  怎樣將水變酒
[00:11:43.780 --> 00:11:45.780]  怎樣可以平靜風浪
[00:11:45.780 --> 00:11:48.780]  怎樣用五餅二魚餵飽五千人
[00:11:48.780 --> 00:11:51.780]  神的能力是多麼的浩大
[00:11:51.780 --> 00:11:53.780]  如果和我們當中
[00:11:53.780 --> 00:11:55.780]  我們覺得自己是年輕力壯
[00:11:55.780 --> 00:11:57.780]  很年輕有為的時候
[00:11:57.780 --> 00:11:58.780]  比較
[00:11:58.780 --> 00:11:59.780]  真的差很遠
[00:11:59.780 --> 00:12:01.780]  我們真的覺得自己很不配
[00:12:01.780 --> 00:12:03.780]  而且
[00:12:03.780 --> 00:12:05.780]  在傳道書裏面都告訴我們
[00:12:05.780 --> 00:12:07.780]  人是有個大限
[00:12:07.780 --> 00:12:08.780]  人會老
[00:12:08.780 --> 00:12:09.780]  會病
[00:12:09.780 --> 00:12:10.780]  會死
[00:12:10.780 --> 00:12:12.780]  第三
[00:12:12.780 --> 00:12:13.780]  很有錢
[00:12:13.780 --> 00:12:14.780]  要錢萬貫
[00:12:14.780 --> 00:12:16.780]  坐擁無數家財
[00:12:16.780 --> 00:12:17.780]  資源豐富
[00:12:17.780 --> 00:12:19.780]  每次用都是名牌的物品
[00:12:21.780 --> 00:12:24.780]  但是如果和世界上最有錢的人比較
[00:12:24.780 --> 00:12:26.780]  仍然是一山還有一山高
[00:12:26.780 --> 00:12:28.780]  我們知道歷史裏面
[00:12:28.780 --> 00:12:29.780]  最富貴
[00:12:29.780 --> 00:12:30.780]  最富有
[00:12:30.780 --> 00:12:31.780]  就是所羅門王
[00:12:31.780 --> 00:12:33.780]  他的寶藏
[00:12:33.780 --> 00:12:36.780]  很多都是被公認
[00:12:36.780 --> 00:12:38.780]  是一個富有的人
[00:12:38.780 --> 00:12:41.780]  神說你可以獻什麼給我呢?
[00:12:41.780 --> 00:12:43.780]  千千的供養
[00:12:43.780 --> 00:12:44.780]  萬萬的柔和
[00:12:44.780 --> 00:12:48.780]  這些都不可以滿足
[00:12:49.780 --> 00:12:52.780]  神是有很豐富的資源
[00:12:52.780 --> 00:12:54.780]  全地都是屬於柔和
[00:12:54.780 --> 00:12:55.780]  你的家財
[00:12:55.780 --> 00:12:57.780]  在神的眼中
[00:12:57.780 --> 00:12:58.780]  真的不算什麼
[00:12:58.780 --> 00:13:01.780]  第四
[00:13:01.780 --> 00:13:03.780]  因為樣子漂亮
[00:13:03.780 --> 00:13:05.780]  是不是因為樣子漂亮
[00:13:05.780 --> 00:13:08.780]  所以我值得得到這個救恩呢?
[00:13:08.780 --> 00:13:10.780]  或者你說
[00:13:10.780 --> 00:13:12.780]  我在人的眼中
[00:13:12.780 --> 00:13:14.780]  樣貌出眾
[00:13:14.780 --> 00:13:15.780]  令人稱善
[00:13:15.780 --> 00:13:16.780]  被稱為男神
[00:13:16.780 --> 00:13:17.780]  女神
[00:13:18.780 --> 00:13:20.780]  但是剛才也說過
[00:13:20.780 --> 00:13:21.780]  人是會老的
[00:13:21.780 --> 00:13:22.780]  會死的
[00:13:22.780 --> 00:13:24.780]  我們也會面對這些情況
[00:13:24.780 --> 00:13:25.780]  而且
[00:13:25.780 --> 00:13:26.780]  人看人
[00:13:26.780 --> 00:13:27.780]  可能覺得很漂亮
[00:13:27.780 --> 00:13:29.780]  但是
[00:13:29.780 --> 00:13:30.780]  神看人
[00:13:30.780 --> 00:13:32.780]  一個罪人
[00:13:32.780 --> 00:13:34.780]  又怎會漂亮呢?
[00:13:34.780 --> 00:13:37.780]  其實自以為意的態度
[00:13:37.780 --> 00:13:40.780]  是最阻礙我們接受神的恩典
[00:13:40.780 --> 00:13:43.780]  特別是神的救恩
[00:13:43.780 --> 00:13:45.780]  先入葡萄園工作的人
[00:13:45.780 --> 00:13:47.780]  不單是自以為意
[00:13:47.780 --> 00:13:49.780]  更加眼紅其他的人
[00:13:49.780 --> 00:13:51.780]  也埋怨
[00:13:51.780 --> 00:13:53.780]  僱用他們的園主
[00:13:53.780 --> 00:13:55.780]  這位園主
[00:13:55.780 --> 00:13:56.780]  其實是
[00:13:56.780 --> 00:13:58.780]  有一個憐憫的心腸
[00:13:58.780 --> 00:14:00.780]  但是他們竟然埋怨他
[00:14:00.780 --> 00:14:03.780]  所以看到
[00:14:03.780 --> 00:14:05.780]  一個自以為意的人
[00:14:05.780 --> 00:14:08.780]  他不能夠明白自己的境況
[00:14:08.780 --> 00:14:10.780]  他就很難去接受救恩
[00:14:10.780 --> 00:14:13.780]  我們要認識自己真正的境況
[00:14:13.780 --> 00:14:16.780]  其實我們真正的境況是怎樣的呢?
[00:14:18.780 --> 00:14:20.780]  我們是靈裡面貧窮
[00:14:20.780 --> 00:14:22.780]  一無所有
[00:14:22.780 --> 00:14:25.780]  在《馬太福音》五章三節說
[00:14:25.780 --> 00:14:26.780]  虛心的人有福了
[00:14:26.780 --> 00:14:28.780]  因為天國是貪門的
[00:14:28.780 --> 00:14:30.780]  如果和合本修訂版
[00:14:30.780 --> 00:14:33.780]  翻譯更加清楚
[00:14:33.780 --> 00:14:35.780]  心靈貧窮的人有福了
[00:14:35.780 --> 00:14:37.780]  因為天國是貪門的
[00:14:37.780 --> 00:14:41.780]  什麼是心靈貧窮呢?
[00:14:41.780 --> 00:14:44.780]  我們有一本書
[00:14:44.780 --> 00:14:47.780]  德國的天主教神學家
[00:14:47.780 --> 00:14:49.780]  約翰梅茲所寫的
[00:14:49.780 --> 00:14:51.780]  《Property of Spirit》
[00:14:51.780 --> 00:14:52.780]  沒有中文
[00:14:52.780 --> 00:14:53.780]  只有英文
[00:14:53.780 --> 00:14:55.780]  我暫且就譯為《靈裡貧窮》
[00:14:55.780 --> 00:14:57.780]  這本書指出
[00:14:57.780 --> 00:14:58.780]  貧窮是一個人
[00:14:58.780 --> 00:15:00.780]  沒有任何其他的支援
[00:15:00.780 --> 00:15:04.780]  也沒有任何掌控能力的狀態
[00:15:04.780 --> 00:15:07.780]  只有認識自己是靈裡貧窮
[00:15:07.780 --> 00:15:09.780]  才能夠擁有天國
[00:15:09.780 --> 00:15:12.780]  即是說靈裡貧窮的人
[00:15:12.780 --> 00:15:15.780]  在靈裡沒有任何支援
[00:15:15.780 --> 00:15:17.780]  也沒有任何掌控能力
[00:15:17.780 --> 00:15:20.780]  那天國是什麼呢?
[00:15:20.780 --> 00:15:25.780]  天國是神和人相遇的地方
[00:15:25.780 --> 00:15:29.780]  是那位無限的奧秘
[00:15:29.780 --> 00:15:33.780]  和我們這些具體存在的人的接觸
[00:15:33.780 --> 00:15:38.780]  世人其實都是靈裡貧窮的
[00:15:38.780 --> 00:15:41.780]  我們怎樣可以接觸這位無限的奧秘呢?
[00:15:43.780 --> 00:15:46.780]  雖然靈裡貧窮是不可改變的事實
[00:15:46.780 --> 00:15:52.780]  人不能憑自己去到神那裡
[00:15:52.780 --> 00:15:55.780]  所以不能憑自己去到天國
[00:15:55.780 --> 00:15:58.780]  但不是每個人都會承認這件事
[00:15:58.780 --> 00:16:01.780]  人會否定自己貧窮
[00:16:01.780 --> 00:16:03.780]  否定自己貧窮的人
[00:16:03.780 --> 00:16:05.780]  就會拒絕承認自己需要神
[00:16:05.780 --> 00:16:08.780]  就像法利賽人
[00:16:08.780 --> 00:16:10.780]  他們以律法否定自己貧窮
[00:16:11.780 --> 00:16:13.780]  以自己的方式
[00:16:13.780 --> 00:16:16.780]  那種敬虔來表現自己富足
[00:16:16.780 --> 00:16:22.780]  這本書有七項靈裡貧窮的具體特徵
[00:16:22.780 --> 00:16:25.780]  其中我想和大家分享的是
[00:16:25.780 --> 00:16:28.780]  人類最大的貧窮
[00:16:28.780 --> 00:16:31.780]  人類最大的貧窮是什麼呢?
[00:16:31.780 --> 00:16:34.780]  是死亡
[00:16:34.780 --> 00:16:37.780]  也是傳道書的主題
[00:16:37.780 --> 00:16:38.780]  經常提醒我們
[00:16:39.780 --> 00:16:43.780]  死亡是我們作為人類經歷的最大貧窮
[00:16:43.780 --> 00:16:48.780]  這是人絕對無法逃避的命定
[00:16:48.780 --> 00:16:51.780]  人在當中是完全無能為力的
[00:16:51.780 --> 00:16:55.780]  人所能做的
[00:16:55.780 --> 00:16:58.780]  只能選擇像主耶穌一樣
[00:16:58.780 --> 00:17:01.780]  將自己的靈魂交在神的手裡
[00:17:01.780 --> 00:17:06.780]  當人在貧窮中捨棄自己
[00:17:06.780 --> 00:17:08.780]  就是將自己捨棄給神
[00:17:09.780 --> 00:17:14.780]  靈裡的貧窮就成為與神相遇的途徑
[00:17:14.780 --> 00:17:19.780]  我們的貧窮是無盡
[00:17:19.780 --> 00:17:23.780]  正好反映神的形象無盡
[00:17:23.780 --> 00:17:26.780]  發現自己的貧窮
[00:17:26.780 --> 00:17:29.780]  就讓我們成為真正的人
[00:17:29.780 --> 00:17:33.780]  我們就會渴想尋求無限的神
[00:17:38.780 --> 00:17:42.780]  可惜人類習慣拒絕面對自己靈裡的貧窮
[00:17:42.780 --> 00:17:46.780]  他的罪的根本
[00:17:46.780 --> 00:17:50.780]  是以自由意志去選擇拒絕
[00:17:50.780 --> 00:17:55.780]  死亡是人經歷最大的貧窮
[00:17:55.780 --> 00:17:59.780]  想到死亡使人有無力感
[00:17:59.780 --> 00:18:05.780]  因為沒有人能夠完全接納作為人的貧窮
[00:18:05.780 --> 00:18:09.780]  所以神的兒子就親自道成肉身
[00:18:09.780 --> 00:18:11.780]  成為完全的人
[00:18:11.780 --> 00:18:13.780]  活出靈裡貧窮的生命
[00:18:13.780 --> 00:18:18.780]  主耶穌基督完全擁抱自己成為一個人
[00:18:18.780 --> 00:18:20.780]  人就是這種貧窮
