
[00:00:00.000 --> 00:00:07.000]  這三天晚上,我很開心與大家一同去領受訊息
[00:06:47.000 --> 00:06:51.000]  祂是表達出神的權柄
[00:06:51.000 --> 00:06:55.000]  但耶穌基督又說祂要活出
[00:06:55.000 --> 00:06:58.000]  活出父神的心意
[00:06:58.000 --> 00:07:01.000]  所以在《漢福音》四章三十四節這樣說
[00:07:01.000 --> 00:07:05.000]  祂說我的食物就是要遵行
[00:07:05.000 --> 00:07:09.000]  差我來那位的旨意
[00:07:09.000 --> 00:07:12.000]  完成他的工作
[00:07:12.000 --> 00:07:18.000]  這個旨意不是在外面強行加上來的旨意
[00:07:18.000 --> 00:07:23.000]  好像父神要否定耶穌基督有自由
[00:07:23.000 --> 00:07:28.000]  在夏西瑪利原耶穌基督是要和父神率交
[00:07:28.000 --> 00:07:31.000]  祂有自由和祂率交
[00:07:31.000 --> 00:07:34.000]  但最後祂願意去信服
[00:07:34.000 --> 00:07:41.000]  所以在三一神的生命和權柄當中
[00:07:41.000 --> 00:07:44.000]  是有自由的空間
[00:07:44.000 --> 00:07:48.000]  神的權柄不是權勢
[00:07:48.000 --> 00:07:50.000]  不是操控
[00:07:50.000 --> 00:07:54.000]  所以教會的召命就是要信服這位神
[00:07:54.000 --> 00:07:57.000]  這位神是納約的神
[00:07:57.000 --> 00:08:00.000]  是釋放萬民的神
[00:08:00.000 --> 00:08:02.000]  祂是沒有權柄的
[00:08:02.000 --> 00:08:06.000]  我們要服從這位神的權柄
[00:08:06.000 --> 00:08:13.000]  但神在祂的自由當中也允許我們可以有祂的自由
[00:08:13.000 --> 00:08:16.000]  祂要釋放所有的創造物
[00:08:16.000 --> 00:08:19.000]  給所有的創造物自由
[00:08:19.000 --> 00:08:23.000]  創造物可以領受神的恩典
[00:08:23.000 --> 00:08:28.000]  因為神的道路是救贖的道路
[00:08:28.000 --> 00:08:33.000]  神的道路不是壟斷操控的道路
[00:08:33.000 --> 00:08:36.000]  耶穌基督很恩慈的呼喚我們
[00:08:36.000 --> 00:08:41.000]  在祂的權柄下跟隨祂
[00:08:41.000 --> 00:08:44.000]  當我們接受浸禮的時候
[00:08:44.000 --> 00:08:49.000]  我們就是被邀請進入神的生命裡面
[00:08:49.000 --> 00:08:52.000]  神的使命裡面
[00:08:52.000 --> 00:08:55.000]  神的權柄裡面
[00:08:55.000 --> 00:08:59.000]  我們可以從一個主人
[00:08:59.000 --> 00:09:00.000]  好像昨天那樣說
[00:09:00.000 --> 00:09:05.000]  從這邊的主人可以回轉到
[00:09:05.000 --> 00:09:06.000]  conversion
[00:09:06.000 --> 00:09:09.000]  去轉到另一位的主人
[00:09:09.000 --> 00:09:12.000]  我們可以從死亡的主人
[00:09:12.000 --> 00:09:16.000]  回轉到這位復活的主人
[00:09:16.000 --> 00:09:19.000]  我們本來是罪的奴僕
[00:09:19.000 --> 00:09:23.000]  但是我們可以成為義的奴僕
[00:09:23.000 --> 00:09:26.000]  當我們在罪當中成為奴僕的時候
[00:09:26.000 --> 00:09:32.000]  救主人給我們的功架是死亡
[00:09:32.000 --> 00:09:37.000]  我們服侍這位叫人死亡的主人
[00:09:37.000 --> 00:09:40.000]  但當我們願意去回轉的時候
[00:09:40.000 --> 00:09:45.000]  以耶穌基督為我們新的主人
[00:09:45.000 --> 00:09:48.000]  我們去跟隨耶穌基督
[00:09:48.000 --> 00:09:50.000]  祂就會給我們公義
[00:09:50.000 --> 00:09:54.000]  給我們能夠經歷到祂的權能
[00:09:54.000 --> 00:09:59.000]  經歷到祂復活的生命
[00:09:59.000 --> 00:10:02.000]  浸信會的弟兄姊妹們
[00:10:02.000 --> 00:10:08.000]  是非常著重信而受浸的實踐
[00:10:08.000 --> 00:10:10.000]  所以我們說我們浸信會是一種
[00:10:10.000 --> 00:10:12.000]  信而受浸的群體
[00:10:12.000 --> 00:10:16.000]  我們是一種很重視浸禮
[00:10:16.000 --> 00:10:20.000]  是要去實踐浸禮
[00:10:20.000 --> 00:10:22.000]  那種屬靈異異的群體
[00:10:22.000 --> 00:10:24.000]  我們不是在表面
[00:10:24.000 --> 00:10:26.000]  看儀式怎樣做
[00:10:26.000 --> 00:10:27.000]  是浸哪一部分
[00:10:27.000 --> 00:10:29.000]  或者是怎樣浸
[00:10:29.000 --> 00:10:31.000]  我們不是說這些
[00:10:31.000 --> 00:10:38.000]  浸信會是很著重信而受浸
[00:10:38.000 --> 00:10:43.000]  看重浸禮的屬靈的意義
[00:10:43.000 --> 00:10:46.000]  每一個人在浸禮當中
[00:10:46.000 --> 00:10:51.000]  都是被呼喚去分享神的自由
[00:10:51.000 --> 00:10:53.000]  在浸禮的當中
[00:10:53.000 --> 00:10:56.000]  正如昨天我們所讀的羅馬書六章
[00:10:56.000 --> 00:10:58.000]  我們就是從這一邊
[00:10:58.000 --> 00:11:00.000]  從圍爐的
[00:11:00.000 --> 00:11:04.000]  我們去到復活的主人當中
[00:11:04.000 --> 00:11:06.000]  神會釋放我們
[00:11:06.000 --> 00:11:09.000]  神給我們自由
[00:11:09.000 --> 00:11:12.000]  因為神的道路是一個救贖的道路
[00:11:12.000 --> 00:11:14.000]  是一個自由的道路
[00:11:14.000 --> 00:11:19.000]  不是一個壟斷囚禁我們的道路
[00:11:19.000 --> 00:11:21.000]  這種權威
[00:11:21.000 --> 00:11:25.000]  這種自由的觀念
[00:11:25.000 --> 00:11:28.000]  不單止是我們在聖經當中
[00:11:28.000 --> 00:11:30.000]  我們看到的
[00:11:30.000 --> 00:11:33.000]  昨天我們在羅馬書六章看到的
[00:11:33.000 --> 00:11:36.000]  其實它是有歷史的處境的
[00:11:36.000 --> 00:11:38.000]  我們浸信會一方面
[00:11:38.000 --> 00:11:41.000]  我們是要進行聖經的說話
[00:11:41.000 --> 00:11:43.000]  但另一方面
[00:11:43.000 --> 00:11:45.000]  在我們的信仰生活當中
[00:11:45.000 --> 00:11:48.000]  我們是有經歷的
[00:11:48.000 --> 00:11:52.000]  我們說過浸信會在17世紀開始
[00:11:52.000 --> 00:11:54.000]  在那個時候
[00:11:54.000 --> 00:11:59.000]  歐洲人仍然因為宗教的緣故
[00:11:59.000 --> 00:12:03.000]  變得非常紛亂顛倒
[00:12:03.000 --> 00:12:07.000]  英格蘭進入內戰
[00:12:07.000 --> 00:12:09.000]  在宗教領域當中
[00:12:09.000 --> 00:12:12.000]  英格蘭的教會是有權柄的
[00:12:12.000 --> 00:12:14.000]  而異見的人
[00:12:14.000 --> 00:12:19.000]  不順從的人是沒有任何的權柄權力的
[00:12:19.000 --> 00:12:22.000]  很多人在高呼自由
[00:12:22.000 --> 00:12:24.000]  爭取自由
[00:12:24.000 --> 00:12:29.000]  在美國在1630年的中期
[00:12:29.000 --> 00:12:32.000]  一位癲狂的人
[00:12:32.000 --> 00:12:35.000]  他在這裡發出自由的聲音
[00:12:35.000 --> 00:12:37.000]  是要求更加多的自由
[00:12:37.000 --> 00:12:40.000]  當時的人在說是癲的
[00:12:40.000 --> 00:12:44.000]  因為他說要從英格蘭的教會
[00:12:44.000 --> 00:12:47.000]  得到更多的自由
[00:12:47.000 --> 00:12:50.000]  要脫離宗教的迫害
[00:12:50.000 --> 00:12:52.000]  而得到自由
[00:12:52.000 --> 00:12:56.000]  為土生生的美國人
[00:12:56.000 --> 00:12:59.000]  爭取更多的自由
[00:12:59.000 --> 00:13:01.000]  意思是為印第安人
[00:13:01.000 --> 00:13:04.000]  爭取更多的自由
[00:13:04.000 --> 00:13:07.000]  這個吵吵鬧鬧的人
[00:13:07.000 --> 00:13:10.000]  他就是Roger Williams
[00:13:10.000 --> 00:13:12.000]  韋廉斯
[00:13:12.000 --> 00:13:18.000]  Roger Williams是在麻省的殖民地居住
[00:13:18.000 --> 00:13:21.000]  在當時一位很著名的牧師
[00:13:21.000 --> 00:13:24.000]  叫做郭若航
[00:13:24.000 --> 00:13:27.000]  他的看法是說麻省真的好
[00:13:27.000 --> 00:13:31.000]  麻省是新的以色列人
[00:13:31.000 --> 00:13:33.000]  是新的以色列
[00:13:33.000 --> 00:13:39.000]  印第安人是阿瑪力人
[00:13:39.000 --> 00:13:41.000]  所以他們認為
[00:13:41.000 --> 00:13:43.000]  好啊 神的心意
[00:13:43.000 --> 00:13:47.000]  是要我們要除掉這些印第安人
[00:13:47.000 --> 00:13:49.000]  甚至要殺害這些印第安人
[00:13:49.000 --> 00:13:52.000]  我們佔據的土地
[00:13:52.000 --> 00:13:55.000]  這個是我們迦南美地
[00:13:55.000 --> 00:13:59.000]  韋廉斯質疑郭若航的觀點認為
[00:13:59.000 --> 00:14:03.000]  新以色列是由新的子民組成
[00:14:03.000 --> 00:14:09.000]  是包括各國各國各族的人
[00:14:09.000 --> 00:14:10.000]  韋廉斯更加指出
[00:14:10.000 --> 00:14:16.000]  政府是沒有權去強制個人和神的關係
[00:14:16.000 --> 00:14:22.000]  因為信仰是人和神的事情
[00:14:22.000 --> 00:14:25.000]  是不關國家的事情
[00:14:25.000 --> 00:14:29.000]  但麻省的政府是不能夠容忍這樣的質疑
[00:14:29.000 --> 00:14:34.000]  所以韋廉斯是要被審訊
[00:14:34.000 --> 00:14:42.000]  是被決定在1635年的10月被放逐
[00:14:42.000 --> 00:14:46.000]  韋廉斯他離開沙林的家鄉
[00:14:46.000 --> 00:14:49.000]  就是在一個冰天雪地底下
[00:14:49.000 --> 00:14:52.000]  走到一個荒涼的曠野
[00:14:52.000 --> 00:14:55.000]  總共有14個禮拜
[00:14:55.000 --> 00:14:57.000]  14個禮拜當中是沒有床
[00:14:57.000 --> 00:15:00.000]  是沒有麵包沒有東西吃
[00:15:00.000 --> 00:15:02.000]  縱然這麼艱難
[00:15:02.000 --> 00:15:05.000]  他在這裡學習屬靈的功課
[00:15:05.000 --> 00:15:08.000]  韋廉斯寫了一首很簡單的詩歌
[00:15:08.000 --> 00:15:10.000]  詩歌的意思就是說
[00:15:10.000 --> 00:15:15.000]  神預備了道路提供了指引
[00:15:15.000 --> 00:15:18.000]  在曠野當中餵養
[00:15:18.000 --> 00:15:21.000]  我要相信祂榮耀的名字
[00:15:21.000 --> 00:15:25.000]  我一次過失去了很多的東西
[00:15:25.000 --> 00:15:28.000]  我沒有道行者沒有房屋
[00:15:28.000 --> 00:15:31.000]  只有空洞的樹
[00:15:31.000 --> 00:15:34.000]  在大風的冬天的晚上
[00:15:34.000 --> 00:15:41.000]  沒有房屋沒有食物沒有同伴
[00:15:41.000 --> 00:15:45.000]  但是在神的裡面
[00:15:45.000 --> 00:15:53.000]  我找到房屋找到床找到桌子找到同伴
[00:15:53.000 --> 00:15:57.000]  沒有一個杯是這麼苦的
[00:15:57.000 --> 00:16:05.000]  在今天神卻將這個苦杯變成甘甜的杯
[00:16:05.000 --> 00:16:12.000]  最後韋廉斯去到約拉金西特灣的河源
[00:16:12.000 --> 00:16:16.000]  他和當地的印第安人去議商
[00:16:16.000 --> 00:16:18.000]  得到一個土地
[00:16:18.000 --> 00:16:22.000]  土地的名字叫天佑Prophetess
[00:16:22.000 --> 00:16:24.000]  意思就是說我在困厄的時候
[00:16:24.000 --> 00:16:29.000]  神給我滿有憐憫的天佑Prophetess
[00:16:29.000 --> 00:16:35.000]  現在我有自由有廣闊的自由
[00:16:35.000 --> 00:16:39.000]  後來韋廉斯建立了羅德島
[00:16:39.000 --> 00:16:43.000]  當時羅馬省的政府
[00:16:43.000 --> 00:16:50.000]  繼續針對韋廉斯和一群跟隨他的人
[00:16:50.000 --> 00:16:54.000]  在1644年他們通過了一個法案
[00:16:54.000 --> 00:16:57.000]  就是要對付這些人
[00:16:57.000 --> 00:16:59.000]  這個法律的一部份就是講出
[00:16:59.000 --> 00:17:02.000]  這些人過往的歷史是很差的
[00:17:02.000 --> 00:17:09.000]  這群人是一群宗教上病毒的傳播者
[00:17:09.000 --> 00:17:15.000]  是一個共和制度的縱火的煽動者
[00:17:15.000 --> 00:17:17.000]  這群人是麻煩的人
[00:17:17.000 --> 00:17:21.000]  這群人是反對嬰兒洗禮
[00:17:21.000 --> 00:17:23.000]  反對他們的信仰
[00:17:23.000 --> 00:17:25.000]  他們是異端
[00:17:28.000 --> 00:17:39.000]  雖然這樣,當Walter Williams建立了羅德島
[00:17:39.000 --> 00:17:44.000]  他沒有說要恩將仇報
[00:17:44.000 --> 00:17:46.000]  或者要去報復
[00:17:46.000 --> 00:17:49.000]  他沒有興趣好像麻省的政府那樣
[00:17:49.000 --> 00:17:51.000]  立一些法例
[00:17:51.000 --> 00:17:54.000]  要清算當時的清教徒
[00:17:54.000 --> 00:17:57.000]  或者是長老教會的人士
[00:17:57.000 --> 00:18:01.000]  或者是其他宗教的群體
[00:18:01.000 --> 00:18:05.000]  他只是繼續熱情去爭取宗教的自由
[00:18:05.000 --> 00:18:08.000]  去反對基督教、國教
[00:18:08.000 --> 00:18:10.000]  Williams說
[00:18:10.000 --> 00:18:13.000]  我是很喜歡基督教的
[00:18:13.000 --> 00:18:20.000]  但是我是憎惡、討厭基督教、國教
[00:18:20.000 --> 00:18:24.000]  我憎惡基督、國教
[00:18:24.000 --> 00:18:28.000]  他認為基督教是很珍貴的
[00:18:28.000 --> 00:18:34.000]  是不應該用來交換一些投票的權利
[00:18:34.000 --> 00:18:36.000]  職位、官位
[00:18:36.000 --> 00:18:39.000]  甚至是一種皇權
[00:18:39.000 --> 00:18:41.000]  不應該用信仰去交換的
[00:18:41.000 --> 00:18:45.000]  他說個人的靈魂是何等的溫柔
[00:18:45.000 --> 00:18:47.000]  何等的聖潔
[00:18:47.000 --> 00:18:52.000]  是不應該被一些政權的刀劍所侵犯的
[00:18:52.000 --> 00:18:55.000]  所以當逼迫來到的時候
[00:18:55.000 --> 00:19:01.000]  真正的基督徒應該要站立得穩
[00:19:01.000 --> 00:19:06.000]  在1655年他成為殖民地的行政首長
[00:19:06.000 --> 00:19:09.000]  在那時候他的權柄被質疑
[00:19:09.000 --> 00:19:11.000]  Williams說
[00:19:11.000 --> 00:19:16.000]  我是被那些人愚蠢地控訴我
[00:19:16.000 --> 00:19:23.000]  就是為著我所站立的自由來控訴我
[00:19:23.000 --> 00:19:33.000]  我原來是為這幫放肆和愛爭吵的人去奮鬥一生
[00:19:33.000 --> 00:19:37.000]  其實一些人或者不是一些人
[00:19:37.000 --> 00:19:40.000]  很多人是因為宗教自由的緣故來羅德島
[00:19:40.000 --> 00:19:43.000]  是遠離他們當時候的政府
[00:19:43.000 --> 00:19:46.000]  他們希望能夠得到自由
[00:19:46.000 --> 00:19:49.000]  但這幫人是不喜歡被管理的
[00:19:49.000 --> 00:19:51.000]  不喜歡政府的施政
[00:19:51.000 --> 00:19:56.000]  任何政府的施政都是被看為暴君的政治
[00:19:56.000 --> 00:19:58.000]  所以在那個時候
[00:19:58.000 --> 00:20:01.000]  大家認為不需要負什麼責任
[00:20:01.000 --> 00:20:03.000]  不負責任的人
[00:20:03.000 --> 00:20:05.000]  能夠放蕩的人
[00:20:05.000 --> 00:20:06.000]  是高貴的人
[00:20:06.000 --> 00:20:09.000]  在那個時候不負責任的人
[00:20:09.000 --> 00:20:11.000]  是自由的人
[00:20:11.000 --> 00:20:14.000]  看為是高貴的人
[00:20:14.000 --> 00:20:17.000]  威廉斯作出反應
[00:20:17.000 --> 00:20:18.000]  他就說出
[00:20:18.000 --> 00:20:23.000]  什麼叫做負責任的自由
[00:20:23.000 --> 00:20:26.000]  Responsible Freedom
[00:20:26.000 --> 00:20:27.000]  他說
[00:20:27.000 --> 00:20:29.000]  一個殖民地好像一條船
[00:20:29.000 --> 00:20:31.000]  船上的乘客上
[00:20:31.000 --> 00:20:35.000]  是可以包括天主教徒或者新教徒
[00:20:35.000 --> 00:20:39.000]  猶太人或者土耳其人
[00:20:39.000 --> 00:20:43.000]  船長是按照良心的自由
[00:20:43.000 --> 00:20:46.000]  不會逼任何的人
[00:20:46.000 --> 00:20:48.000]  無論他是天主教徒
[00:20:48.000 --> 00:20:49.000]  是新教基督徒
[00:20:49.000 --> 00:20:51.000]  或者甚至猶太人
[00:20:51.000 --> 00:20:52.000]  或者土耳其人
[00:20:52.000 --> 00:20:57.000]  去參加基督徒的禱告會或者崇拜
[00:20:57.000 --> 00:21:00.000]  也不應該阻止這些宗教人士
[00:21:00.000 --> 00:21:03.000]  有他們自己的祈禱會
[00:21:03.000 --> 00:21:06.000]  他們宗教的敬拜
[00:21:08.000 --> 00:21:11.000]  威廉斯
[00:21:11.000 --> 00:21:14.000]  在說一種宗教的自由
[00:21:14.000 --> 00:21:16.000]  當他說這種自由的時候
[00:21:16.000 --> 00:21:17.000]  他繼續說
[00:21:17.000 --> 00:21:20.000]  怎樣才算是負責任呢
[00:21:20.000 --> 00:21:24.000]  他說船長應該命令船的前進速度
[00:21:24.000 --> 00:21:26.000]  是怎樣前進
[00:21:26.000 --> 00:21:31.000]  亦要維繫船上的公義和和平
[00:21:31.000 --> 00:21:34.000]  假如船員不聽從船長的命令
[00:21:34.000 --> 00:21:37.000]  或者有人不肯付款的話
[00:21:37.000 --> 00:21:41.000]  或者有人發動變亂的話
[00:21:41.000 --> 00:21:45.000]  這樣的話船長就要有權
[00:21:45.000 --> 00:21:49.000]  去懲治這些犯事的人
[00:21:49.000 --> 00:21:50.000]  他繼續說
[00:21:50.000 --> 00:21:56.000]  一個是按照法律被選立的省長或者總統
[00:21:56.000 --> 00:21:59.000]  當然是有合法的權柄
[00:21:59.000 --> 00:22:01.000]  一個在羅德島的公民
[00:22:01.000 --> 00:22:05.000]  當然是有清楚的責任
[00:22:05.000 --> 00:22:09.000]  自由是不等於沒有政府
[00:22:09.000 --> 00:22:13.000]  自由不是等於不負責任
[00:22:13.000 --> 00:22:18.000]  所以威廉斯他所強調的是一種自由
[00:22:18.000 --> 00:22:21.000]  一種負責任的自由
[00:22:21.000 --> 00:22:24.000]  在1707年
[00:22:24.000 --> 00:22:27.000]  費城的浸聯會建立
[00:22:27.000 --> 00:22:31.000]  這是在美國第一個的浸聯會
[00:22:31.000 --> 00:22:35.000]  這段時間在賓省只有五間浸信教會
[00:22:35.000 --> 00:22:38.000]  新澤西州只有六間
[00:22:38.000 --> 00:22:40.000]  紐約是沒有
[00:22:40.000 --> 00:22:42.000]  這間浸聯會是最早的
[00:22:42.000 --> 00:22:44.000]  但是它的貢獻是很重要的
[00:22:44.000 --> 00:22:49.000]  它是建立了迎信
[00:22:49.000 --> 00:22:50.000]  昂南木斯
[00:22:50.000 --> 00:22:52.000]  差遣宣教士
[00:22:52.000 --> 00:22:58.000]  在1764年在羅德島的地方
[00:22:58.000 --> 00:23:00.000]  建立羅德島學院
[00:23:00.000 --> 00:23:02.000]  這間學院在1804年
[00:23:02.000 --> 00:23:05.000]  變成一個長春藤的重要大學
[00:23:05.000 --> 00:23:09.000]  叫布朗大學
[00:23:09.000 --> 00:23:11.000]  在那時候
[00:23:11.000 --> 00:23:15.000]  這個布朗大學的章節就寫明
[00:23:15.000 --> 00:23:19.000]  這是一個強調自由的機構
[00:23:19.000 --> 00:23:23.000]  是不會進行任何宗教的測試
[00:23:23.000 --> 00:23:28.000]  所有的成員是能夠享受全面自由
[00:23:28.000 --> 00:23:30.000]  全面的自由
[00:23:30.000 --> 00:23:36.000]  是能夠人的良心的自由被尊重
[00:23:36.000 --> 00:23:38.000]  這種的自由觀念
[00:23:38.000 --> 00:23:42.000]  其實在美國憲法未寫成以前
[00:23:42.000 --> 00:23:47.000]  就已經發生了在布朗大學
[00:23:47.000 --> 00:23:51.000]  甚至在英格蘭的一些學校
[00:23:51.000 --> 00:23:52.000]  劍橋
[00:23:52.000 --> 00:23:55.000]  很後期才將這些條款
[00:23:55.000 --> 00:23:57.000]  自由的條款
[00:23:57.000 --> 00:24:00.000]  放在他們的學校裏面
[00:24:00.000 --> 00:24:01.000]  在這裏我們看到
[00:24:01.000 --> 00:24:05.000]  費城的聯會作出貢獻
[00:24:05.000 --> 00:24:06.000]  但有一點很特別
[00:24:06.000 --> 00:24:08.000]  我們要留意
[00:24:08.000 --> 00:24:10.000]  費城的聯會作出貢獻的時候
[00:24:10.000 --> 00:24:14.000]  他是不會損害個別浸信會
[00:24:14.000 --> 00:24:17.000]  堂會的自由
[00:24:17.000 --> 00:24:19.000]  他只是在這裏協助
[00:24:19.000 --> 00:24:22.000]  在這裏協助這些堂會
[00:24:22.000 --> 00:24:27.000]  實踐具有責任感的自由
[00:24:27.000 --> 00:24:30.000]  接著布朗大學的建立之後
[00:24:30.000 --> 00:24:32.000]  就有一連串的事情
[00:24:32.000 --> 00:24:35.000]  其中一個就是大復興運動
[00:24:35.000 --> 00:24:38.000]  大復興運動是叫做
[00:24:38.000 --> 00:24:40.000]  全福音工作是很興旺
