
[00:00:00.000 --> 00:00:02.000]  大英師妹早晨
[00:03:10.000 --> 00:03:14.000]  我們看一個頭兩節聖經
[00:03:14.000 --> 00:03:15.000]  我們一起讀
[00:03:15.000 --> 00:03:18.000]  親愛的 有火一般的巧艷
[00:03:18.000 --> 00:03:21.000]  臨到你們 不要奇怪
[00:03:21.000 --> 00:03:23.000]  似乎是遭遇非常的事
[00:03:23.000 --> 00:03:25.000]  都要歡喜
[00:03:25.000 --> 00:03:29.000]  因為你們是與基督一同受苦
[00:03:29.000 --> 00:03:33.000]  使你們在他榮耀的止熱時候
[00:03:33.000 --> 00:03:36.000]  也可以歡喜快樂
[00:03:36.000 --> 00:03:38.000]  丁姐妹 我們在這一段經文
[00:03:38.000 --> 00:03:42.000]  我們先看其實就是十二節
[00:03:42.000 --> 00:03:44.000]  怎樣去面對苦難呢
[00:03:44.000 --> 00:03:48.000]  第一個態度就是你必須要不要奇怪
[00:03:48.000 --> 00:03:50.000]  你不要驚訝
[00:03:50.000 --> 00:03:52.000]  為什麼我們作為神的兒女
[00:03:52.000 --> 00:03:54.000]  我們都會在生命裡頭
[00:03:54.000 --> 00:03:58.000]  我們日常的生活都會遇到不順
[00:03:58.000 --> 00:04:00.000]  或者很多的錯節
[00:04:00.000 --> 00:04:03.000]  甚至有時一些是無理的
[00:04:03.000 --> 00:04:08.000]  一些所謂不順暢
[00:04:08.000 --> 00:04:09.000]  我們要明白
[00:04:09.000 --> 00:04:11.000]  我們的人生
[00:04:11.000 --> 00:04:15.000]  其實一切都在上帝的掌管和計劃裡
[00:04:15.000 --> 00:04:18.000]  在這裡給了一開宗明義
[00:04:18.000 --> 00:04:20.000]  用「親愛的」
[00:04:20.000 --> 00:04:21.000]  其實這個形容
[00:04:21.000 --> 00:04:25.000]  就是在說我們蒙愛的身份和地位
[00:04:25.000 --> 00:04:27.000]  由第一章開始到如今
[00:04:27.000 --> 00:04:29.000]  每一次一個新的段落
[00:04:29.000 --> 00:04:31.000]  他都會用「親愛的」
[00:04:31.000 --> 00:04:35.000]  有些中文的翻譯就是「親愛的弟兄」
[00:04:35.000 --> 00:04:37.000]  其實原文是沒有「弟兄」這個字
[00:04:37.000 --> 00:04:38.000]  是「親愛的」
[00:04:38.000 --> 00:04:41.000]  包括姐妹 我們所有神的兒女
[00:04:41.000 --> 00:04:44.000]  他在這裡說火一般的考驗
[00:04:44.000 --> 00:04:46.000]  其實是兩個形容的
[00:04:46.000 --> 00:04:48.000]  說同一樣東西
[00:04:48.000 --> 00:04:50.000]  就是一種的試煉
[00:04:50.000 --> 00:04:51.000]  一種試煉
[00:04:51.000 --> 00:04:54.000]  原來苦難對我們神的兒女來說
[00:04:54.000 --> 00:04:57.000]  其實是一個考驗
[00:04:57.000 --> 00:04:59.000]  考驗是可以正面的
[00:04:59.000 --> 00:05:01.000]  我們而且要知道
[00:05:01.000 --> 00:05:05.000]  要明白這個苦難的源位是什麼
[00:05:05.000 --> 00:05:09.000]  因為這個世界原初在神的創造秩序底下
[00:05:09.000 --> 00:05:11.000]  一切都看為是美好的
[00:05:11.000 --> 00:05:13.000]  但是當亞當夏說
[00:05:13.000 --> 00:05:15.000]  他們不聽神的話
[00:05:15.000 --> 00:05:17.000]  在這段緣他們失敗
[00:05:17.000 --> 00:05:18.000]  墮落
[00:05:18.000 --> 00:05:19.000]  有人性的敗壞
[00:05:19.000 --> 00:05:21.000]  進入這個世界
[00:05:21.000 --> 00:05:26.000]  我們是會在所有的世界不同的地方
[00:05:26.000 --> 00:05:28.000]  每一個人都有機會
[00:05:28.000 --> 00:05:30.000]  是來到去犯罪
[00:05:30.000 --> 00:05:34.000]  而犯罪帶來衍生就是不同的苦難
[00:05:34.000 --> 00:05:36.000]  這個是必然的
[00:05:36.000 --> 00:05:37.000]  但是苦難裡面
[00:05:37.000 --> 00:05:40.000]  我們可以靠耶穌得享平安
[00:05:40.000 --> 00:05:44.000]  正如耶穌在漾方16章33節跟我們說
[00:05:44.000 --> 00:05:46.000]  他說我將這些事告訴你們
[00:05:46.000 --> 00:05:49.000]  要叫你們在我裡面有平安
[00:05:49.000 --> 00:05:51.000]  在世上你們有苦難
[00:05:51.000 --> 00:05:53.000]  但你們可以放心
[00:05:53.000 --> 00:05:56.000]  我已經勝了世界
[00:05:56.000 --> 00:05:58.000]  這個是我們要持定的
[00:05:58.000 --> 00:06:00.000]  一個很清楚
[00:06:00.000 --> 00:06:03.000]  永遠不會改變的一個信念
[00:06:03.000 --> 00:06:07.000]  因為上帝要透過這種苦難
[00:06:07.000 --> 00:06:10.000]  其實是要鍛鍊我們
[00:06:10.000 --> 00:06:11.000]  鍛鍊我們什麼
[00:06:11.000 --> 00:06:14.000]  就是要塑造我們的品格
[00:06:14.000 --> 00:06:15.000]  我們人生
[00:06:15.000 --> 00:06:16.000]  其實我們基督徒
[00:06:16.000 --> 00:06:18.000]  我們不是說信了耶穌
[00:06:18.000 --> 00:06:19.000]  一夜之間
[00:06:19.000 --> 00:06:21.000]  所有的瑕疵
[00:06:21.000 --> 00:06:24.000]  雜質就好像沒有了
[00:06:24.000 --> 00:06:28.000]  原來聖靈不斷要塗造我們這個人
[00:06:28.000 --> 00:06:30.000]  雅各書1章22節到3節
[00:06:30.000 --> 00:06:34.000]  他說我們落在八般的試煉都要以為大喜樂
[00:06:34.000 --> 00:06:36.000]  因為信心經過試驗就生忍耐
[00:06:36.000 --> 00:06:38.000]  忍耐也當成功
[00:06:38.000 --> 00:06:41.000]  成全願備毫無缺欠
[00:06:41.000 --> 00:06:44.000]  原來這件事不單止是我們個人
[00:06:44.000 --> 00:06:47.000]  甚至是講教會這個群體
[00:06:47.000 --> 00:06:48.000]  在教會歷史裡面
[00:06:48.000 --> 00:06:49.000]  我們很清楚地看見
[00:06:49.000 --> 00:06:51.000]  上帝通過苦難
[00:06:51.000 --> 00:06:53.000]  要煉正教會
[00:06:53.000 --> 00:06:55.000]  要叫教會裡面
[00:06:55.000 --> 00:06:59.000]  是真正是來塗造真正的門徒
[00:06:59.000 --> 00:07:03.000]  是帶著使命活出上帝的心意
[00:07:03.000 --> 00:07:05.000]  如果我們今天以為
[00:07:05.000 --> 00:07:08.000]  作為一個地上的教會的群體
[00:07:08.000 --> 00:07:09.000]  只不過在這個地上
[00:07:09.000 --> 00:07:10.000]  我們彼此相愛
[00:07:10.000 --> 00:07:11.000]  我們查一下經
[00:07:11.000 --> 00:07:12.000]  祈一下禱
[00:07:12.000 --> 00:07:14.000]  那我們等著上天堂
[00:07:14.000 --> 00:07:15.000]  我們錯過了
[00:07:15.000 --> 00:07:17.000]  一個很重要的關鍵
[00:07:17.000 --> 00:07:18.000]  作門徒
[00:07:18.000 --> 00:07:21.000]  不只是單是我們享受
[00:07:21.000 --> 00:07:22.000]  在神的家裡面
[00:07:22.000 --> 00:07:25.000]  這一份的福氣和相愛
[00:07:25.000 --> 00:07:28.000]  上帝都猜遣他的門徒是進入這個世界
[00:07:28.000 --> 00:07:30.000]  卻不屬於這個世界
[00:07:30.000 --> 00:07:31.000]  但當我們被差遣
[00:07:31.000 --> 00:07:32.000]  進入這個世界的時候
[00:07:32.000 --> 00:07:33.000]  我們是面對
[00:07:33.000 --> 00:07:35.000]  預計了都可以
[00:07:35.000 --> 00:07:36.000]  是一定有苦難
[00:07:36.000 --> 00:07:38.000]  一定有逼迫
[00:07:38.000 --> 00:07:40.000]  一定有不喜歡基督徒的人
[00:07:40.000 --> 00:07:42.000]  去起來反對
[00:07:42.000 --> 00:07:44.000]  甚至是恥笑你們的信仰
[00:07:44.000 --> 00:07:46.000]  例如我們說
[00:07:46.000 --> 00:07:48.000]  耶穌一定會再來這件事
[00:07:48.000 --> 00:07:50.000]  我們講了足二千年
[00:07:50.000 --> 00:07:52.000]  今天有些人仍然會笑我們
[00:07:52.000 --> 00:07:54.000]  你說而已
[00:07:54.000 --> 00:07:56.000]  什麼都會笑我們一頓
[00:07:56.000 --> 00:07:59.000]  他認為神的話語不可信
[00:07:59.000 --> 00:08:01.000]  但我們今天作為神的兒女
[00:08:01.000 --> 00:08:03.000]  我們反而要證實一件事
[00:08:03.000 --> 00:08:06.000]  就是說這件事是千真萬確的
[00:08:06.000 --> 00:08:08.000]  我們就用我們的生命
[00:08:08.000 --> 00:08:09.000]  去活出來
[00:08:09.000 --> 00:08:11.000]  要告訴別人
[00:08:11.000 --> 00:08:13.000]  所以今天有時我們說
[00:08:13.000 --> 00:08:16.000]  人在這個地上生活
[00:08:16.000 --> 00:08:18.000]  我們是面對有逼迫
[00:08:18.000 --> 00:08:20.000]  但都有神的審判
[00:08:20.000 --> 00:08:22.000]  苦難的背後
[00:08:22.000 --> 00:08:24.000]  其實就是上帝要他的兒女
[00:08:24.000 --> 00:08:27.000]  好像前書一直都在講
[00:08:27.000 --> 00:08:29.000]  一個很重要的思想
[00:08:29.000 --> 00:08:32.000]  你們不是因為行惡受苦
[00:08:32.000 --> 00:08:34.000]  你們是因為什麼受苦
[00:08:34.000 --> 00:08:36.000]  行善
[00:08:36.000 --> 00:08:38.000]  你們是行善
[00:08:38.000 --> 00:08:40.000]  你們仍然忠心於上帝
[00:08:40.000 --> 00:08:42.000]  你們在逼迫的
[00:08:42.000 --> 00:08:44.000]  在一個敵視基督信仰的
[00:08:44.000 --> 00:08:46.000]  社會大環境裡面
[00:08:46.000 --> 00:08:48.000]  你們依然是怎樣
[00:08:48.000 --> 00:08:51.000]  你們要忠心跟隨耶穌的腳中行
[00:08:51.000 --> 00:08:55.000]  所以苦難 試煉 痛苦
[00:08:55.000 --> 00:08:57.000]  原來這件是神的計劃
[00:08:57.000 --> 00:08:59.000]  要磨練我們
[00:08:59.000 --> 00:09:01.000]  丁子梅 你痛過沒有
[00:09:01.000 --> 00:09:03.000]  你痛過沒有
[00:09:03.000 --> 00:09:04.000]  如果你懂得痛
[00:09:04.000 --> 00:09:06.000]  我要為你感恩
[00:09:06.000 --> 00:09:07.000]  如果你不懂得痛
[00:09:07.000 --> 00:09:08.000]  大件事
[00:09:08.000 --> 00:09:10.000]  你試試進廚房煮菜
[00:09:10.000 --> 00:09:12.000]  被熱油彈到你
[00:09:12.000 --> 00:09:15.000]  或者爐頭的火突然間很猛
[00:09:15.000 --> 00:09:17.000]  突然間搶火
[00:09:17.000 --> 00:09:18.000]  燙到你的手的時候
[00:09:18.000 --> 00:09:19.000]  你會怎樣
[00:09:19.000 --> 00:09:22.000]  你的反應會立即縮手
[00:09:22.000 --> 00:09:24.000]  如果你有一天在這裡煮菜
[00:09:24.000 --> 00:09:26.000]  被火燙到你
[00:09:26.000 --> 00:09:29.000]  你還很享受在這裡煮菜的話
[00:09:29.000 --> 00:09:31.000]  那就大件事了
[00:09:31.000 --> 00:09:32.000]  如果師母是這樣煮菜
[00:09:32.000 --> 00:09:35.000]  我說 師母 你的手怎麼了
[00:09:35.000 --> 00:09:37.000]  為什麼不懂得縮手
[00:09:37.000 --> 00:09:39.000]  因為我們人會痛
[00:09:39.000 --> 00:09:41.000]  這是神的設計
[00:09:41.000 --> 00:09:43.000]  神在我們生命裡面
[00:09:43.000 --> 00:09:45.000]  這個身體的構造很特別
[00:09:45.000 --> 00:09:47.000]  一個已故的 很著名的
[00:09:47.000 --> 00:09:49.000]  是外科手術醫生
[00:09:49.000 --> 00:09:50.000]  是美國人
[00:09:50.000 --> 00:09:52.000]  他是 Dr. Paul Brand
[00:09:52.000 --> 00:09:56.000]  他曾經到印度宣教
[00:09:56.000 --> 00:09:59.000]  他當時看到很多的麻風病人
[00:09:59.000 --> 00:10:03.000]  他們在街上流離失所
[00:10:03.000 --> 00:10:05.000]  他看到他們很可憐
[00:10:05.000 --> 00:10:07.000]  他很想來醫治他們
[00:10:07.000 --> 00:10:11.000]  甚至他看到他們的手腳
[00:10:11.000 --> 00:10:15.000]  長了很多麻風的膿瘡
[00:10:15.000 --> 00:10:18.000]  甚至被那些老鼠咬
[00:10:18.000 --> 00:10:19.000]  咬到流血了
[00:10:19.000 --> 00:10:21.000]  但他們不懂得縮手
[00:10:21.000 --> 00:10:25.000]  他發現麻風病
[00:10:25.000 --> 00:10:27.000]  他是全世界第一個醫生
[00:10:27.000 --> 00:10:30.000]  他發現麻風病
[00:10:30.000 --> 00:10:35.000]  不只是皮膚內的紙巾疾病
[00:10:35.000 --> 00:10:37.000]  不只是病毒的問題
[00:10:37.000 --> 00:10:42.000]  是我們身體的神經線出了毛病
[00:10:42.000 --> 00:10:44.000]  我們沒有了反應
[00:10:44.000 --> 00:10:49.000]  如果我們今天的內心都沒有了
[00:10:49.000 --> 00:10:51.000]  對這個世界的苦難
[00:10:51.000 --> 00:10:53.000]  有任何的同理心
[00:10:53.000 --> 00:10:56.000]  或者是感同身受
[00:10:56.000 --> 00:10:58.000]  你麻木了
[00:10:58.000 --> 00:10:59.000]  你沒有了痛
[00:10:59.000 --> 00:11:02.000]  這個感覺是大件事
[00:11:02.000 --> 00:11:04.000]  所以 已故的英國
[00:11:04.000 --> 00:11:06.000]  是一個很著名的大文豪
[00:11:06.000 --> 00:11:09.000]  也是一個哲學家
[00:11:09.000 --> 00:11:12.000]  他由一個不信的哲學家
[00:11:12.000 --> 00:11:15.000]  成為一個為基督教
[00:11:15.000 --> 00:11:18.000]  不斷去護教的一個很出色的
[00:11:18.000 --> 00:11:21.000]  這個就是路易斯
[00:11:21.000 --> 00:11:23.000]  他說了一句很出名的說話
[00:11:23.000 --> 00:11:27.000]  他說 痛苦本身當然是不好的
[00:11:27.000 --> 00:11:29.000]  但痛苦的經驗
[00:11:29.000 --> 00:11:34.000]  是叫我們能夠順服神的旨意
[00:11:34.000 --> 00:11:36.000]  聽多一次 好嗎
[00:11:36.000 --> 00:11:39.000]  痛苦本身當然是不好的
[00:11:39.000 --> 00:11:45.000]  但痛苦的經驗是使我們能夠順服神的旨意
[00:11:45.000 --> 00:11:48.000]  有些時候 原來神是透過苦難
[00:11:48.000 --> 00:11:51.000]  叫人看到自己的有限
[00:11:51.000 --> 00:11:53.000]  讓人謙卑地歸向祂
[00:11:53.000 --> 00:11:58.000]  而且我們要除掉我們自我那種的狂傲
[00:11:58.000 --> 00:12:00.000]  當你以為你什麼都可以
[00:12:00.000 --> 00:12:03.000]  你什麼都能夠處理得到的時候
[00:12:03.000 --> 00:12:04.000]  正正上帝有時
[00:12:04.000 --> 00:12:05.000]  把你放在一個處境裡面
[00:12:05.000 --> 00:12:08.000]  你束手無策
[00:12:08.000 --> 00:12:10.000]  我們曾經都遇過一些
[00:12:10.000 --> 00:12:13.000]  在公司 企業裡面
[00:12:13.000 --> 00:12:15.000]  很有成就的人
[00:12:15.000 --> 00:12:17.000]  他能夠管理很多的員工
[00:12:17.000 --> 00:12:20.000]  但回到家裡 他束手無策
[00:12:20.000 --> 00:12:24.000]  對於自己家裡的兩個細蚊子 子女
[00:12:24.000 --> 00:12:26.000]  他就束手無策
[00:12:26.000 --> 00:12:29.000]  或者要處理他跟他的配偶
[00:12:29.000 --> 00:12:31.000]  婚姻的那種張力
[00:12:31.000 --> 00:12:33.000]  那種困難 那種問題
[00:12:33.000 --> 00:12:35.000]  他就束手無策
[00:12:35.000 --> 00:12:36.000]  上帝往往有時
[00:12:36.000 --> 00:12:38.000]  要透過地上這些苦難
[00:12:38.000 --> 00:12:43.000]  也是要我們專心去投靠他
[00:12:43.000 --> 00:12:45.000]  所以今天我們在神的面前
[00:12:45.000 --> 00:12:47.000]  我們有沒有看得清楚
[00:12:47.000 --> 00:12:51.000]  這個苦難有它自己正面的意思
[00:12:51.000 --> 00:12:53.000]  我先和你旁邊的位置說一次
[00:12:53.000 --> 00:12:56.000]  你如果遇到地上的苦難怎麼樣
[00:12:56.000 --> 00:12:58.000]  不要奇怪
[00:12:58.000 --> 00:12:59.000]  說一聲好不好
[00:12:59.000 --> 00:13:04.000]  不要奇怪 不要奇怪 不要奇怪
[00:13:04.000 --> 00:13:08.000]  除了不要奇怪之外 第二樣東西
[00:13:08.000 --> 00:13:11.000]  你看到當初期教會那些壁筆
[00:13:11.000 --> 00:13:13.000]  例如這些恐嚇
[00:13:13.000 --> 00:13:15.000]  或者嚴刑敲打
[00:13:15.000 --> 00:13:17.000]  甚至是被石頭扔死
[00:13:17.000 --> 00:13:19.000]  第一個殉道的執事試題犯
[00:13:19.000 --> 00:13:22.000]  甚至他們的財產會被充公監禁
[00:13:22.000 --> 00:13:24.000]  會擺在鬥獸場
[00:13:24.000 --> 00:13:26.000]  在尼祿的時代
[00:13:26.000 --> 00:13:29.000]  甚至焦徒被含冤 剝白的
[00:13:29.000 --> 00:13:32.000]  簡直是火燒在這條柱那裡
[00:13:32.000 --> 00:13:37.000]  晚上燃亮了整個羅馬城
[00:13:37.000 --> 00:13:39.000]  我們看到這些事件
[00:13:39.000 --> 00:13:42.000]  這些迫害是真實的
[00:13:42.000 --> 00:13:46.000]  但是我們今天要學習一個功課
[00:13:46.000 --> 00:13:49.000]  你不單止不要驚訝奇怪
[00:13:49.000 --> 00:13:55.000]  你要反而在苦難裡面學習喜樂
[00:13:55.000 --> 00:13:57.000]  你說你瘋了嗎
[00:13:57.000 --> 00:14:00.000]  難道你被虐狂嗎
[00:14:00.000 --> 00:14:02.000]  不是這個意思
[00:14:02.000 --> 00:14:03.000]  苦中迎樂
[00:14:03.000 --> 00:14:09.000]  這是一個很重要的作門徒的學習
[00:14:09.000 --> 00:14:12.000]  為什麼人家人人都很想逃避苦難
[00:14:12.000 --> 00:14:14.000]  但是因為你要忠心於上帝
[00:14:14.000 --> 00:14:16.000]  有時你明知山有虎
[00:14:16.000 --> 00:14:19.000]  為什麼要偏向苦中行
[00:14:19.000 --> 00:14:22.000]  為什麼有些人明明得著上帝的呼召
[00:14:22.000 --> 00:14:23.000]  你說不要了吧
[00:14:23.000 --> 00:14:25.000]  你去這些回教國家
[00:14:25.000 --> 00:14:27.000]  生命很危險
[00:14:27.000 --> 00:14:28.000]  上帝沒有呼召
[00:14:28.000 --> 00:14:30.000]  我們每一個人去的地方
[00:14:30.000 --> 00:14:32.000]  但是上帝偏偏選中我
[00:14:32.000 --> 00:14:34.000]  或者選中你
[00:14:34.000 --> 00:14:36.000]  你回應上帝的呼召
[00:14:36.000 --> 00:14:38.000]  你就不要攔阻上帝
[00:14:38.000 --> 00:14:43.000]  你仍然相信在這些環境裡面
[00:14:43.000 --> 00:14:45.000]  上帝有他自己很特別的恩典
[00:14:45.000 --> 00:14:47.000]  他要與我們同在
[00:14:47.000 --> 00:14:48.000]  你要歡喜
[00:14:48.000 --> 00:14:50.000]  因為你要知道
[00:14:50.000 --> 00:14:54.000]  這是你與基督一同受苦的時刻
[00:14:54.000 --> 00:14:56.000]  一同去經歷的
[00:14:56.000 --> 00:14:57.000]  原來目的是什麼
[00:14:57.000 --> 00:15:01.000]  目的是使你們在他榮耀顯現的時候
[00:15:01.000 --> 00:15:03.000]  也可以歡喜快樂
[00:15:03.000 --> 00:15:05.000]  不只是我們這個時候
[00:15:05.000 --> 00:15:07.000]  去歡喜在苦難裡面
[00:15:07.000 --> 00:15:10.000]  原來我們是有一個長遠的眼光
[00:15:10.000 --> 00:15:11.000]  你看得見
[00:15:11.000 --> 00:15:14.000]  不是我自己個人在這裡忍受苦難
[00:15:14.000 --> 00:15:17.000]  我是和主耶穌一起受苦
[00:15:17.000 --> 00:15:19.000]  我要與基督的身體
[00:15:19.000 --> 00:15:21.000]  是神的家裡面的肢體
[00:15:21.000 --> 00:15:25.000]  和我一起去面對這種困難苦難
[00:15:25.000 --> 00:15:27.000]  而在這個目的
[00:15:27.000 --> 00:15:30.000]  就是要等候將來耶穌榮耀降臨的時候
[00:15:30.000 --> 00:15:33.000]  我們要得到一個復活的身體
[00:15:33.000 --> 00:15:35.000]  我們要像主一樣
[00:15:35.000 --> 00:15:38.000]  在那裡我們就能夠被祂稱讚
[00:15:38.000 --> 00:15:41.000]  你是忠心良善的僕人
[00:15:41.000 --> 00:15:43.000]  當我們有這樣的項鍊的時候
[00:15:43.000 --> 00:15:48.000]  你今天就不是孤單地去面對苦難
[00:15:48.000 --> 00:15:49.000]  你會學習得到
[00:15:49.000 --> 00:15:52.000]  原來我需要體會
[00:15:52.000 --> 00:15:55.000]  原來那一刻
[00:15:55.000 --> 00:15:58.000]  上帝不單止和我同在
[00:15:58.000 --> 00:16:02.000]  上帝也差遣其他的弟兄姊妹
[00:16:02.000 --> 00:16:05.000]  我們在神的家這個群體裡面
[00:16:05.000 --> 00:16:06.000]  是和我們一起同行
[00:16:06.000 --> 00:16:09.000]  所以如果你沒有團契的話
[00:16:09.000 --> 00:16:10.000]  我鼓勵你
[00:16:10.000 --> 00:16:12.000]  你真的要找一個適合你的團契
[00:16:12.000 --> 00:16:14.000]  加入一個小組
[00:16:14.000 --> 00:16:16.000]  因為唯有在這樣的情況下
[00:16:16.000 --> 00:16:19.000]  你才能夠更加埋身被慕養
[00:16:19.000 --> 00:16:22.000]  我們是需要大家彼此關顧
[00:16:22.000 --> 00:16:25.000]  教會我們很感恩
[00:16:25.000 --> 00:16:27.000]  在多年前
[00:16:27.000 --> 00:16:31.000]  孫牧師在賢龍區開展了
[00:16:31.000 --> 00:16:33.000]  大陽江和小陽江
[00:16:33.000 --> 00:16:36.000]  就是針對我們教會本身
[00:16:36.000 --> 00:16:41.000]  有一些家庭有特殊教育需要的小孩子
[00:16:41.000 --> 00:16:43.000]  不單止我們能夠幫助自己教會
[00:16:43.000 --> 00:16:45.000]  一些有需要的這些家庭
[00:16:45.000 --> 00:16:48.000]  他們的小孩子有自閉症
[00:16:48.000 --> 00:16:52.000]  或者有輕度弱智或者重度的
[00:16:52.000 --> 00:16:56.000]  我們也祝福了其他教會
[00:16:56.000 --> 00:16:59.000]  我真的聽過不同的這些家庭
[00:16:59.000 --> 00:17:02.000]  他們的見證很感人
[00:17:02.000 --> 00:17:07.000]  很多父母突然開開心心迎接孩子出生之後
[00:17:07.000 --> 00:17:11.000]  後來發現為什麼他這麼久都不會說話
[00:17:11.000 --> 00:17:13.000]  後來被醫生檢查
[00:17:13.000 --> 00:17:15.000]  原來他是自閉症
[00:17:15.000 --> 00:17:19.000]  自閉症有些是過度活躍
[00:17:19.000 --> 00:17:21.000]  他們是一線之差
[00:17:21.000 --> 00:17:24.000]  他們可以到處走
[00:17:24.000 --> 00:17:26.000]  回到主學的房間
[00:17:26.000 --> 00:17:28.000]  沒有人能管得住他們的時候
[00:17:28.000 --> 00:17:30.000]  他們需要特殊的教育
[00:17:30.000 --> 00:17:33.000]  這些老師們是有方法
[00:17:33.000 --> 00:17:36.000]  有愛心去擁抱著他們
[00:17:36.000 --> 00:17:39.000]  當教會有這個服侍的時候
[00:17:39.000 --> 00:17:41.000]  我們看見這些家庭
[00:17:41.000 --> 00:17:44.000]  他們的生命有一個很大的轉機
[00:17:44.000 --> 00:17:47.000]  這些父母從起初覺得世界末日一樣
[00:17:47.000 --> 00:17:50.000]  由他們原初的預期迎接孩子
[00:17:50.000 --> 00:17:54.000]  突然看到為什麼會這樣
