
[00:00:00.000 --> 00:00:03.800]  讀一節聖經在約翰一書第五章第四節
[00:04:14.300 --> 00:04:19.300]  那你說為什麼我們可以轉眼仰望耶穌呢
[00:04:19.300 --> 00:04:24.800]  兩方面 第一個因為他是坐在寶座上掌權的神
[00:04:24.800 --> 00:04:31.100]  他是坐在寶座上掌權的神跟他說
[00:04:31.100 --> 00:04:34.300]  德文姊 今天無論這個世界多麼的動盪
[00:04:34.300 --> 00:04:37.300]  我們的環境有多少的改變
[00:04:37.300 --> 00:04:38.900]  你一定要有個確信
[00:04:38.900 --> 00:04:43.400]  我們的神是坐在寶座上掌權的神
[00:04:43.400 --> 00:04:45.900]  四篇二十九篇的時間很清楚告訴我們
[00:04:45.900 --> 00:04:49.700]  洪水氾濫之時耶和華坐著為王
[00:04:49.700 --> 00:04:55.100]  耶和華坐著為王怎麼樣直到永遠
[00:04:55.100 --> 00:05:01.300]  洪水氾濫那是一個令人驚恐的環境不是嗎
[00:05:01.300 --> 00:05:06.300]  但並不表示神就不在其中
[00:05:06.300 --> 00:05:08.400]  雖然很多時候我們並不明白
[00:05:08.400 --> 00:05:12.000]  為什麼神容許這些事情發生
[00:05:12.000 --> 00:05:16.900]  但這也不代表神的手不在工作
[00:05:16.900 --> 00:05:21.900]  這個世界環境的動盪也許會叫我們感覺驚訝
[00:05:21.900 --> 00:05:24.200]  但我告訴你沒有一件事情
[00:05:24.200 --> 00:05:26.800]  能夠叫我們神驚訝的
[00:05:26.800 --> 00:05:30.400]  事實上神的手從來沒有停止工作過
[00:05:30.400 --> 00:05:33.500]  神的旨意永遠繼續向前
[00:05:33.500 --> 00:05:35.800]  至終神的國度必然降臨
[00:05:35.800 --> 00:05:39.700]  神的旨意必定成就
[00:05:39.700 --> 00:05:42.300]  我們看現在初代的教會
[00:05:42.300 --> 00:05:45.900]  當時面對著極大的逼迫
[00:05:45.900 --> 00:05:48.900]  門徒們四散各地
[00:05:48.900 --> 00:05:51.300]  從人的角度來講
[00:05:51.300 --> 00:05:54.700]  我們一定會感覺很灰心失望在那個時刻
[00:05:54.700 --> 00:05:59.000]  而且恐怕教會很快就瓦解了
[00:05:59.000 --> 00:06:02.700]  但事實上我們都知道歷史告訴我們經過了大逼迫
[00:06:02.700 --> 00:06:06.100]  初代教會反而在各地快速成長
[00:06:06.100 --> 00:06:09.000]  信徒無論走到哪裡傳主的福音
[00:06:09.000 --> 00:06:12.400]  教會就被建立起來
[00:06:12.400 --> 00:06:15.200]  在整個教會歷史當中也是這樣
[00:06:15.200 --> 00:06:18.400]  我們看見無論仇敵攻擊有多麼厲害
[00:06:18.400 --> 00:06:21.800]  所有的政權多麼厲害在抵擋神的工作
[00:06:21.800 --> 00:06:26.000]  甚至教會本身經過多少所謂的黑暗時期
[00:06:26.000 --> 00:06:30.900]  但沒有一件事情能夠攔阻神工作繼續向前的
[00:06:30.900 --> 00:06:34.100]  神的旨意繼續不斷的向前進
[00:06:34.100 --> 00:06:38.200]  這為什麼今天我們能夠仰望主的原因
[00:06:38.200 --> 00:06:40.400]  因為雖然我們沒有答案
[00:06:40.400 --> 00:06:42.600]  但神祂有答案
[00:06:42.600 --> 00:06:45.800]  所以我們不明白也不知道前面的道路是什麼
[00:06:45.800 --> 00:06:48.100]  但神祂自己知道
[00:06:48.100 --> 00:06:52.400]  我們看見祂的手工作直到如今
[00:06:52.400 --> 00:06:53.700]  你們
[00:06:53.700 --> 00:06:58.200]  這就好像在舊約時代的哈巴古一樣
[00:06:58.200 --> 00:07:01.200]  在哈巴古先知哈巴古的時代
[00:07:01.200 --> 00:07:05.000]  當時以色列人背逆神還記得嗎
[00:07:05.000 --> 00:07:10.300]  神就興起迦勒底人來刑罰以色列人
[00:07:10.300 --> 00:07:15.700]  迦勒底人其實是非常殘忍凶殘的一個民族
[00:07:15.700 --> 00:07:17.000]  所以當哈巴古
[00:07:17.000 --> 00:07:20.900]  祂知道神要興起迦勒底人來刑罰以色列人
[00:07:20.900 --> 00:07:24.700]  祂就不明白為什麼神容許這些事情
[00:07:24.700 --> 00:07:28.500]  這樣臨到在神的百姓身上
[00:07:28.500 --> 00:07:31.300]  所以祂就來到守望樓上
[00:07:31.300 --> 00:07:35.600]  祂就來尋求神來仰望耶和華
[00:07:35.600 --> 00:07:37.400]  而當祂仰望神的時候
[00:07:37.400 --> 00:07:42.100]  祂才明白雖然神要興起迦勒底人來刑罰以色列人
[00:07:42.100 --> 00:07:45.300]  但神的手卻沒有停止工作
[00:07:45.300 --> 00:07:49.500]  自終一人必因性得身
[00:07:49.500 --> 00:07:50.700]  你們
[00:07:50.700 --> 00:07:54.900]  所以祂才在哈巴古書第三章十七到十九節裡面
[00:07:54.900 --> 00:07:58.200]  祂發出這麼偉大的讚美
[00:07:58.200 --> 00:08:01.400]  祂說雖然文花果樹不發望
[00:08:01.400 --> 00:08:03.400]  葡萄樹不結果
[00:08:03.400 --> 00:08:05.700]  橄欖樹不效力
[00:08:05.700 --> 00:08:07.700]  田地不出糧食
[00:08:07.700 --> 00:08:09.300]  圈中絕了羊
[00:08:09.300 --> 00:08:10.900]  棚內也沒有牛
[00:08:10.900 --> 00:08:15.200]  換句話說沒有一件事情按照祂所想的發生
[00:08:15.200 --> 00:08:16.000]  十八節
[00:08:16.000 --> 00:08:19.400]  然而我要引耶和華歡心
[00:08:19.400 --> 00:08:21.600]  引救我的神喜樂
[00:08:21.600 --> 00:08:24.300]  十九節主耶和華是我的力量
[00:08:24.300 --> 00:08:26.600]  是我的腳快如母鹿的蹄
[00:08:26.600 --> 00:08:30.200]  又是我穩行在高處
[00:08:30.200 --> 00:08:32.700]  十八節講到然而
[00:08:32.700 --> 00:08:35.400]  這個然而太重要太重要
[00:08:35.400 --> 00:08:38.600]  這個然而是一種確信你知道嗎
[00:08:38.600 --> 00:08:41.800]  是一種因為知道神的工作
[00:08:41.800 --> 00:08:43.400]  繼續向前
[00:08:43.400 --> 00:08:48.600]  而帶來那種安息心中得享安息的確聚
[00:08:48.600 --> 00:08:50.200]  這種確聚
[00:08:50.200 --> 00:08:53.300]  不但使我們心中得以安慰
[00:08:53.300 --> 00:08:56.600]  更是帶給我們心中一種盼望
[00:08:56.600 --> 00:09:00.100]  因為知道洪水是會過去的
[00:09:00.100 --> 00:09:04.000]  但神掌權卻直到永遠
[00:09:04.000 --> 00:09:08.300]  神正在按照祂的旨意
[00:09:08.300 --> 00:09:11.800]  繼續不斷的工作直到如今
[00:09:11.800 --> 00:09:13.200]  Amen
[00:09:13.200 --> 00:09:17.400]  所以祂是坐在寶座上掌權的神
[00:09:17.400 --> 00:09:19.900]  這位置我們可以來仰望
[00:09:19.900 --> 00:09:21.300]  第二個原因
[00:09:21.300 --> 00:09:23.800]  因為祂是我們生命的大牧者
[00:09:23.800 --> 00:09:28.800]  跟你們說祂是我們生命的大牧者
[00:09:28.800 --> 00:09:30.900]  對一隻羊來說
[00:09:30.900 --> 00:09:35.300]  有牧者跟沒有牧者差太遠了
[00:09:35.300 --> 00:09:38.300]  一隻羊如果沒有牧者
[00:09:38.300 --> 00:09:42.200]  在動亂的時候很容易走迷路
[00:09:42.200 --> 00:09:43.600]  不但容易走迷路
[00:09:43.600 --> 00:09:45.400]  而且找不到食物吃
[00:09:45.400 --> 00:09:47.800]  也找不到水泉可以喝
[00:09:47.800 --> 00:09:50.400]  甚至豺狼野獸來攻擊它
[00:09:50.400 --> 00:09:53.000]  也沒有人能夠保護它
[00:09:53.000 --> 00:09:56.300]  一隻羊如果沒有牧者
[00:09:56.300 --> 00:10:01.200]  它就天天活在驚慌恐懼當中
[00:10:01.200 --> 00:10:06.000]  我們看見這不就是現今世代人的光景嗎
[00:10:06.000 --> 00:10:07.800]  但作為一個基督徒
[00:10:07.800 --> 00:10:10.400]  你要確信一件事情
[00:10:10.400 --> 00:10:13.500]  那就是你是有牧者的
[00:10:13.500 --> 00:10:16.800]  我再說你是有牧者的
[00:10:16.800 --> 00:10:22.800]  十篇二十三篇第一節怎麼說耶和華是我的牧者
[00:10:22.800 --> 00:10:26.000]  我必不自缺乏
[00:10:26.000 --> 00:10:27.400]  哈利路亞
[00:10:27.400 --> 00:10:29.900]  你要確實知道
[00:10:29.900 --> 00:10:34.000]  神要在你一生的道路當中
[00:10:34.000 --> 00:10:39.100]  帶領走過一切的高山與低谷
[00:10:39.100 --> 00:10:40.500]  在第四節裡面說
[00:10:40.500 --> 00:10:46.200]  雖然甚至說會經過死因的有果
[00:10:46.200 --> 00:10:47.200]  怎麼樣
[00:10:47.200 --> 00:10:49.300]  也不怕遭害
[00:10:49.300 --> 00:10:51.600]  因為主與我同在
[00:10:51.600 --> 00:10:53.900]  主的葬主的乾都怎麼樣
[00:10:53.900 --> 00:10:56.300]  安慰我
[00:10:56.300 --> 00:10:58.700]  這是何等寶貴的安慰
[00:10:58.700 --> 00:11:00.900]  何等寶貴的安慰
[00:11:00.900 --> 00:11:04.900]  特別在現今這樣充滿動盪的時刻
[00:11:04.900 --> 00:11:09.400]  我們心中常常充滿了憂慮跟恐懼
[00:11:09.400 --> 00:11:12.100]  因為不知道明天將會如何
[00:11:12.100 --> 00:11:16.500]  但利用你們無論這個世界怎麼改變
[00:11:16.500 --> 00:11:21.100]  我們一定要來宣告我是有牧者的
[00:11:21.100 --> 00:11:24.500]  你們我是有牧者的一起來說
[00:11:24.500 --> 00:11:26.500]  我是有牧者的
[00:11:26.500 --> 00:11:29.500]  耶和華就是我的牧者
[00:11:29.500 --> 00:11:31.300]  哈利路亞
[00:11:31.300 --> 00:11:37.700]  耶和華是我的牧者我就必不自缺乏
[00:11:37.700 --> 00:11:41.900]  不是大概或許可能
[00:11:41.900 --> 00:11:47.200]  而是我必不自缺乏
[00:11:47.200 --> 00:11:49.000]  Amen
[00:11:49.000 --> 00:11:51.700]  越是在動盪的時刻
[00:11:51.700 --> 00:11:56.400]  你的眼目越是要仰望主耶穌
[00:11:56.400 --> 00:12:01.800]  唯有祂是我們的幫助力量與拯救
[00:12:01.800 --> 00:12:03.100]  Amen
[00:12:03.100 --> 00:12:04.500]  第二
[00:12:04.500 --> 00:12:06.400]  你要為這個世代來禱告
[00:12:06.400 --> 00:12:12.800]  跟你們說要為這個世代來禱告
[00:12:12.800 --> 00:12:14.300]  你要做一個基督徒
[00:12:14.300 --> 00:12:19.500]  我們要怎麼樣能夠憑信心來勝過世界
[00:12:19.500 --> 00:12:24.300]  我想最基本也是最有果效的
[00:12:24.300 --> 00:12:29.200]  就是要起來為這個世代來禱告
[00:12:29.200 --> 00:12:33.600]  聖經裡面講到祈求跟代求
[00:12:33.600 --> 00:12:36.500]  是兩個不同的名詞
[00:12:36.500 --> 00:12:40.900]  祈求是我們為了我們自己的需要來禱告
[00:12:40.900 --> 00:12:42.200]  這個我們都很會
[00:12:42.200 --> 00:12:44.100]  而且很迫切
[00:12:44.100 --> 00:12:46.500]  但代求卻不是如此
[00:12:46.500 --> 00:12:49.500]  代求不是為你自己的需要來禱告
[00:12:49.500 --> 00:12:52.200]  代求是為了神的國度
[00:12:52.200 --> 00:12:55.600]  跟有需要的人群來禱告
[00:12:55.600 --> 00:12:58.300]  今天很多基督徒的禱告
[00:12:58.300 --> 00:13:00.400]  都是針對自己的需要
[00:13:00.400 --> 00:13:03.800]  為自己的需要來迫切的禱告
[00:13:03.800 --> 00:13:07.000]  但很少人是為了神的國度
[00:13:07.000 --> 00:13:08.700]  是為了有需要的人群
[00:13:08.700 --> 00:13:12.100]  為這個世代來代求的
[00:13:12.100 --> 00:13:15.600]  這為什麼神在《以西結書》二十二章三十節裡面說
[00:13:15.600 --> 00:13:18.900]  我在祂們中間尋找一人重修強援
[00:13:18.900 --> 00:13:22.400]  在我面前為這國站在破口防堵
[00:13:22.400 --> 00:13:27.400]  使我不滅絕這國卻找不到一個
[00:13:27.400 --> 00:13:28.500]  你會覺得很奇怪
[00:13:28.500 --> 00:13:30.200]  為什麼找不到一個呢
[00:13:30.200 --> 00:13:32.000]  難道當時沒有在禱告嗎
[00:13:32.000 --> 00:13:34.500]  No 當時是很多人在禱告
[00:13:34.500 --> 00:13:38.300]  但卻是只為自己在祈求
[00:13:38.300 --> 00:13:40.300]  卻沒有為神的國度
[00:13:40.300 --> 00:13:42.700]  為這個世代來禱告
[00:13:42.700 --> 00:13:43.800]  你就深深的相信
[00:13:43.800 --> 00:13:45.900]  在這樣動盪的世代當中
[00:13:45.900 --> 00:13:49.200]  神同樣呼召我們
[00:13:49.200 --> 00:13:50.500]  要為主的緣故
[00:13:50.500 --> 00:13:52.200]  為這個世代的緣故
[00:13:52.200 --> 00:13:55.200]  一同起來為這世代來禱告
[00:13:55.200 --> 00:13:57.500]  你們 你說怎麼禱告法呢
[00:13:57.500 --> 00:14:01.600]  第一個 我們要為這個世代守望
[00:14:01.600 --> 00:14:03.400]  要為這個世代守望
[00:14:03.400 --> 00:14:08.000]  《以西結書》六十二章六節到第七節這裡說
[00:14:08.000 --> 00:14:11.500]  耶路撒冷 我在你城上設立守望
[00:14:11.500 --> 00:14:13.200]  他們晝夜必不靜默
[00:14:13.200 --> 00:14:15.900]  呼籲耶和華的 你們不要歇息
[00:14:15.900 --> 00:14:17.500]  也不要使祂歇息
[00:14:17.500 --> 00:14:19.500]  只等祂建立耶路撒冷
[00:14:19.500 --> 00:14:23.000]  使耶路撒冷在地上成為可讚美的
[00:14:23.000 --> 00:14:24.800]  這裡的耶路撒冷
[00:14:24.800 --> 00:14:27.600]  其實是預表到地上的教會
[00:14:27.600 --> 00:14:29.100]  是今天的教會
[00:14:29.100 --> 00:14:32.000]  換說今天面對這個動盪的世代
[00:14:32.000 --> 00:14:34.700]  神也要在教會當中
[00:14:34.700 --> 00:14:38.000]  興起一批守望的人
[00:14:38.000 --> 00:14:40.100]  為這個世代來禱告
[00:14:40.100 --> 00:14:42.300]  直到神的旨意成全了
[00:14:42.300 --> 00:14:44.900]  神的心意得滿足
[00:14:44.900 --> 00:14:47.900]  那你說什麼是守望的人呢
[00:14:47.900 --> 00:14:50.300]  那就好像以前我們在當兵的時候
[00:14:50.300 --> 00:14:52.300]  要守夜一樣
[00:14:52.300 --> 00:14:54.900]  你知道守夜的人要等候天明
[00:14:54.900 --> 00:14:57.000]  是一件不大容易的事情
[00:14:57.000 --> 00:14:59.000]  我還記得以前我們在部隊裡面的時候
[00:14:59.000 --> 00:15:01.200]  被排過守大夜班
[00:15:01.200 --> 00:15:04.200]  那真是很難熬的時刻
[00:15:04.200 --> 00:15:05.500]  而且在大夜班的時候
[00:15:05.500 --> 00:15:07.900]  你總覺得夜這麼漫長
[00:15:07.900 --> 00:15:09.500]  從來沒有感覺那麼漫長
[00:15:09.500 --> 00:15:12.700]  而且覺得度秒如年的感覺
[00:15:12.700 --> 00:15:14.100]  可是當你在守夜的時候
[00:15:14.100 --> 00:15:15.300]  無論我告訴你
[00:15:15.300 --> 00:15:18.300]  無論夜晚多麼漫長 多麼難熬
[00:15:18.300 --> 00:15:19.300]  你是守夜的人
[00:15:19.300 --> 00:15:21.300]  你一定有個確切的盼望
[00:15:21.300 --> 00:15:23.400]  那個盼望是什麼呢
[00:15:23.400 --> 00:15:25.600]  天一定會亮的
[00:15:25.600 --> 00:15:28.300]  不管在哪 天一定會亮
[00:15:28.300 --> 00:15:29.500]  同樣的
[00:15:29.500 --> 00:15:32.900]  今天神要教會興起來做個守望者
[00:15:32.900 --> 00:15:35.100]  為這個世代來守望
[00:15:35.100 --> 00:15:38.200]  就是無論這個世代多麼的黑暗
[00:15:38.200 --> 00:15:41.300]  無論多少的驚恐環繞著我們
[00:15:41.300 --> 00:15:44.800]  守望的人心中有個確切的盼望
[00:15:44.800 --> 00:15:48.100]  那就這些黑暗跟驚恐是會過去的
[00:15:48.100 --> 00:15:50.300]  自從神的國必然降臨
[00:15:50.300 --> 00:15:52.800]  神的旨意必定成就
[00:15:52.800 --> 00:15:54.400]  哈利路亞
[00:15:54.400 --> 00:15:57.900]  我們一定要為這個世代來守望
[00:15:57.900 --> 00:16:01.600]  第二 要為這個世代求憐憫
[00:16:01.600 --> 00:16:03.100]  跟你朋友說要為這個世代求憐憫
[00:16:03.100 --> 00:16:06.100]  跟他說
[00:16:06.100 --> 00:16:08.500]  為什麼要呼求神的憐憫
[00:16:08.500 --> 00:16:11.400]  因為我們都是不配的罪人
[00:16:11.400 --> 00:16:13.200]  按照神的審判來講
[00:16:13.200 --> 00:16:15.800]  我們都是要滅亡的
[00:16:15.800 --> 00:16:18.100]  但今天卻是因為主的憐憫
[00:16:18.100 --> 00:16:20.500]  讓我們得以站立在神的面前
[00:16:20.500 --> 00:16:22.500]  得以存活
[00:16:22.500 --> 00:16:26.000]  是因為主的憐憫是向審判誇聖的
[00:16:26.000 --> 00:16:26.800]  換句話說
[00:16:26.800 --> 00:16:30.500]  今天無論我們再背膩 再軟弱
[00:16:30.500 --> 00:16:31.700]  因著主的憐憫
[00:16:31.700 --> 00:16:34.500]  我們都是可以被拯救的
[00:16:34.500 --> 00:16:35.500]  你們
[00:16:35.500 --> 00:16:37.000]  如果你們明白這件事
[00:16:37.000 --> 00:16:39.000]  你就知道憐憫多麼重要
[00:16:39.000 --> 00:16:41.600]  無論你看這個世代多黑暗
[00:16:41.600 --> 00:16:43.500]  你看見人們多背膩
[00:16:43.500 --> 00:16:45.000]  但是因為主的憐憫
[00:16:45.000 --> 00:16:47.500]  這個世代還是可以被拯救的
[00:16:47.500 --> 00:16:49.200]  意思就是這個世代
[00:16:49.200 --> 00:16:51.200]  還是可以回到神面前的
[00:16:51.200 --> 00:16:52.700]  你們
[00:16:52.700 --> 00:16:56.400]  我就想想馬太福音第9章35 36節
[00:16:56.400 --> 00:16:58.500]  看見耶穌的心腸
[00:16:58.500 --> 00:17:00.700]  這裡講到耶穌走遍各城各鄉
[00:17:00.700 --> 00:17:02.300]  在會堂裡教訓人
[00:17:02.300 --> 00:17:03.800]  宣講天國的福音
[00:17:03.800 --> 00:17:05.800]  又醫治各樣的疾病
[00:17:05.800 --> 00:17:06.900]  為啥這樣做
[00:17:06.900 --> 00:17:08.300]  因為36節做
[00:17:08.300 --> 00:17:11.300]  因為祂看見許多人就怎麼樣
[00:17:11.300 --> 00:17:13.200]  憐憫他們
[00:17:13.200 --> 00:17:15.000]  因為他們困苦流離
[00:17:15.000 --> 00:17:17.200]  如同羊沒有牧人一般
[00:17:17.200 --> 00:17:19.100]  這不就是今天的光景嗎
[00:17:19.100 --> 00:17:20.500]  這個世代的光景
[00:17:20.500 --> 00:17:23.700]  就是好像羊沒有牧人一般嗎
[00:17:23.700 --> 00:17:25.900]  不知何去何從
[00:17:25.900 --> 00:17:28.100]  不知道明天將會如何
[00:17:28.100 --> 00:17:30.900]  也不知道有誰能夠幫助他們
[00:17:30.900 --> 00:17:33.500]  活在驚恐當中
[00:17:33.500 --> 00:17:36.400]  不知道盼望在哪裡
[00:17:36.400 --> 00:17:39.800]  我們要為這個世代求憐憫
[00:17:39.800 --> 00:17:43.000]  主怎麼樣憐憫當時的世代
[00:17:43.000 --> 00:17:46.100]  我們要求主憐憫今天的世代
[00:17:46.100 --> 00:17:47.100]  你們
[00:17:47.100 --> 00:17:48.300]  只有神的憐憫
[00:17:48.300 --> 00:17:50.700]  能夠將我們挽回到神的面前
[00:17:50.700 --> 00:17:51.700]  只有神的憐憫
[00:17:51.700 --> 00:17:55.100]  讓這個世代能夠重新得拯救
[00:17:55.100 --> 00:17:57.600]  第三要為這個世代求醫治
[00:17:57.600 --> 00:17:59.100]  跟你們說為這個世代求醫治
[00:17:59.100 --> 00:18:01.700]  跟他說
[00:18:01.700 --> 00:18:03.300]  今天我們所信的主耶穌
[00:18:03.300 --> 00:18:05.900]  祂不但是我們靈魂的救主
[00:18:05.900 --> 00:18:08.300]  祂更是醫治我們的主
[00:18:08.300 --> 00:18:09.500]  祂更是醫治我們的主
[00:18:09.500 --> 00:18:12.400]  想想當主耶穌在地上的時候
[00:18:12.400 --> 00:18:13.100]  祂的福事
[00:18:13.100 --> 00:18:15.500]  祂不但傳天國的福音
[00:18:15.500 --> 00:18:18.900]  你看見耶穌總是連續那些軟弱的人
[00:18:18.900 --> 00:18:21.600]  在軟弱 在病痛當中的人
[00:18:21.600 --> 00:18:23.700]  耶穌不但傳天國的福音
[00:18:23.700 --> 00:18:28.100]  而且醫治這些軟弱有病痛的人
[00:18:28.100 --> 00:18:30.500]  祂拆解門徒兩個兩個出去的時候
[00:18:30.500 --> 00:18:31.400]  叫他們做什麼
[00:18:31.400 --> 00:18:34.300]  不但是傳天國的福音
[00:18:34.300 --> 00:18:37.700]  也是憐憫這些軟弱有病痛的人
[00:18:37.700 --> 00:18:39.900]  醫治他們
[00:18:39.900 --> 00:18:42.200]  當主耶穌把大使命給教會的時候
[00:18:42.200 --> 00:18:44.900]  馬太福音告訴我們要傳福音到地基
[00:18:44.900 --> 00:18:47.200]  可是馬可福音卻告訴我們
[00:18:47.200 --> 00:18:49.000]  要守岸病人
[00:18:49.000 --> 00:18:50.500]  叫病人得醫治
[00:18:50.500 --> 00:18:53.400]  你看見主憐憫的心腸
[00:18:53.400 --> 00:18:54.500]  今天我們所面對
[00:18:54.500 --> 00:18:58.000]  真的是一個受傷的一個時代
[00:18:58.000 --> 00:18:59.600]  多少戰爭
[00:18:59.600 --> 00:19:01.300]  多少災難
[00:19:01.300 --> 00:19:03.500]  多少衝突
[00:19:03.500 --> 00:19:06.300]  多少人不但身體受到傷害
[00:19:06.300 --> 00:19:08.700]  心靈受到創傷
[00:19:08.700 --> 00:19:10.600]  你看這個世代
[00:19:10.600 --> 00:19:11.400]  你不能不承認
[00:19:11.400 --> 00:19:14.800]  這世代是需要醫治的世代
[00:19:14.800 --> 00:19:16.900]  有誰能夠醫治
[00:19:16.900 --> 00:19:18.100]  多少的創傷
[00:19:18.100 --> 00:19:19.000]  多少的裂痕
[00:19:19.000 --> 00:19:21.500]  有誰能醫治
[00:19:21.500 --> 00:19:23.900]  唯有耶穌基督
[00:19:23.900 --> 00:19:27.000]  能夠在為這個受傷的世代
[00:19:27.000 --> 00:19:30.700]  帶來身心靈全人的醫治
[00:19:30.700 --> 00:19:31.800]  你們
[00:19:31.800 --> 00:19:33.400]  此時此刻第四章十二九
[00:19:33.400 --> 00:19:34.600]  我們一同來念
[00:19:34.600 --> 00:19:36.000]  除祂以外
[00:19:36.000 --> 00:19:37.500]  別無拯救
[00:19:37.500 --> 00:19:39.100]  因為在天下人間
[00:19:39.100 --> 00:19:40.700]  沒有賜下別人的名
[00:19:40.700 --> 00:19:43.300]  我們可以靠著得救
[00:19:43.300 --> 00:19:47.000]  這個得救在原文就是得痊癒的意思
[00:19:47.000 --> 00:19:50.100]  身心靈都得痊癒
[00:19:50.100 --> 00:19:52.600]  唯有靠主耶穌基督
