
[00:00:00.000 --> 00:00:02.620]  那麼今天我們繼續和大家分享的是什麼呢?
[00:03:04.680 --> 00:03:06.680]  他們一聽到,我相信
[00:03:06.680 --> 00:03:09.120]  我看不到,但我想一聽到的時候
[00:03:09.120 --> 00:03:11.120]  可能他們會目定口呆
[00:03:11.120 --> 00:03:13.120]  後來跌下來
[00:03:13.120 --> 00:03:15.120]  回不回上去,爲什麼?
[00:03:15.120 --> 00:03:18.120]  因爲耶穌要他們做的事
[00:03:18.120 --> 00:03:24.120]  是比光復以色列國艱難千百萬倍
[00:03:24.120 --> 00:03:26.120]  是他們沒有想過
[00:03:26.120 --> 00:03:30.120]  也是超乎他們能夠想象的一件事
[00:03:30.120 --> 00:03:32.120]  耶穌要他們做什麼?
[00:03:32.120 --> 00:03:35.120]  基督徒信了一段時間應該知道
[00:03:35.120 --> 00:03:37.120]  耶穌要這些門徒做什麼呢?
[00:03:37.120 --> 00:03:39.120]  耶穌是吩咐這些門徒
[00:03:39.120 --> 00:03:43.120]  要去到每一個有人的地方
[00:03:43.120 --> 00:03:46.120]  不是正正在耶路撒冷猶太權利
[00:03:46.120 --> 00:03:51.120]  是直到地獄,去全世界每一個有人的地方
[00:03:51.120 --> 00:03:54.120]  去爲耶穌做見證
[00:03:54.120 --> 00:03:58.120]  這就是一個很不簡單的使命和挑戰
[00:03:58.120 --> 00:04:01.120]  原來耶穌要他們的門徒
[00:04:01.120 --> 00:04:05.120]  做一個胸懷普世的門徒
[00:04:05.120 --> 00:04:07.120]  耶穌要他們的教會
[00:04:07.120 --> 00:04:12.120]  將救贖的福音傳到世界的盡頭
[00:04:12.120 --> 00:04:14.120]  既然是這樣的時候
[00:04:14.120 --> 00:04:16.120]  我相信作爲一個教會
[00:04:16.120 --> 00:04:18.120]  無論是當天耶路撒冷的教會
[00:04:18.120 --> 00:04:20.120]  今天匯典的教會
[00:04:20.120 --> 00:04:22.120]  如果我們要胸懷普世的話
[00:04:22.120 --> 00:04:25.120]  就必須要先能夠掌握得到
[00:04:25.120 --> 00:04:26.120]  要明白得到
[00:04:26.120 --> 00:04:29.120]  到底這是什麼意思?
[00:04:29.120 --> 00:04:33.120]  到底耶穌給我們的使命是什麼呢?
[00:04:33.120 --> 00:04:36.120]  第一件我想和大家分享的就是
[00:04:36.120 --> 00:04:39.120]  教會從神所領受的使命就是
[00:04:39.120 --> 00:04:43.120]  要使萬民作耶穌基督的門徒
[00:04:43.120 --> 00:04:44.120]  這個講得很清楚的
[00:04:44.120 --> 00:04:46.120]  馬太人八章十九節大家很熟悉的
[00:04:46.120 --> 00:04:52.120]  所以你們要去使萬民作我的門徒
[00:04:52.120 --> 00:04:55.120]  在這裏我再要強調的是門徒
[00:04:55.120 --> 00:05:00.120]  門徒不等於信徒
[00:05:00.120 --> 00:05:02.120]  門徒不等於信徒
[00:05:02.120 --> 00:05:04.120]  問題是今天很多的教會
[00:05:04.120 --> 00:05:09.120]  只是着重使萬民作耶穌基督的信徒
[00:05:09.120 --> 00:05:12.120]  所以我們仍未能夠好好掌握得到
[00:05:12.120 --> 00:05:17.120]  耶穌基督臨升之前賜給我們的大使命
[00:05:17.120 --> 00:05:18.120]  是作門徒
[00:05:18.120 --> 00:05:21.120]  不是單單作信徒
[00:05:21.120 --> 00:05:22.120]  但問題是
[00:05:22.120 --> 00:05:23.120]  什麼是門徒?
[00:05:23.120 --> 00:05:25.120]  牧師,我很迷茫
[00:05:25.120 --> 00:05:27.120]  門徒和信徒有什麼分別呢?
[00:05:27.120 --> 00:05:28.120]  什麼叫門徒?
[00:05:28.120 --> 00:05:31.120]  耶穌的門徒應該有什麼表現呢?
[00:05:31.120 --> 00:05:33.120]  我們用什麼去衡量
[00:05:33.120 --> 00:05:36.120]  一個人是不是耶穌基督的門徒呢?
[00:05:36.120 --> 00:05:39.120]  是不是口裏承認,心裏相信呢?
[00:05:39.120 --> 00:05:40.120]  是不是公開決志呢?
[00:05:40.120 --> 00:05:41.120]  舉手呢?
[00:05:41.120 --> 00:05:45.120]  是不是回應卡呢?
[00:05:45.120 --> 00:05:47.120]  我告訴大家
[00:05:47.120 --> 00:05:49.120]  口裏承認,心裏相信
[00:05:49.120 --> 00:05:50.120]  舉手決志
[00:05:50.120 --> 00:05:52.120]  手針
[00:05:52.120 --> 00:05:55.120]  這些是我們作門徒的開始
[00:05:55.120 --> 00:05:58.120]  讓你成爲一個信徒
[00:05:58.120 --> 00:06:01.120]  是作門徒的開始
[00:06:01.120 --> 00:06:03.120]  先作一個信徒
[00:06:03.120 --> 00:06:06.120]  然後成爲一個門徒
[00:06:06.120 --> 00:06:09.120]  作爲耶穌基督的門徒
[00:06:09.120 --> 00:06:12.120]  你的生命纔會能夠享受到
[00:06:12.120 --> 00:06:15.120]  聖經所應許的豐盛
[00:06:15.120 --> 00:06:17.120]  如果你只是作爲一個信徒呢
[00:06:17.120 --> 00:06:19.120]  我信耶穌罷了
[00:06:19.120 --> 00:06:21.120]  得到保障,星期天來聚會
[00:06:21.120 --> 00:06:24.120]  見一下朋友
[00:06:24.120 --> 00:06:27.120]  這樣的生活不會令你
[00:06:27.120 --> 00:06:32.120]  得到聖經所說的豐盛的人生
[00:06:32.120 --> 00:06:35.120]  問題是我們如何去定義門徒呢?
[00:06:35.120 --> 00:06:36.120]  門徒到底是什麼呢?
[00:06:36.120 --> 00:06:39.120]  什麼叫門徒呢?
[00:06:39.120 --> 00:06:40.120]  我們看一段視頻吧
[00:06:40.120 --> 00:06:42.120]  看過了
[00:06:42.120 --> 00:06:47.120]  其實裏面教會如何定義一個門徒呢?
[00:06:47.120 --> 00:06:49.120]  告訴大家
[00:06:49.120 --> 00:06:54.120]  主耶穌說:我來是要叫人得生命
[00:06:54.120 --> 00:06:56.120]  並且得到更豐盛
[00:06:56.120 --> 00:06:58.120]  我自己覺得
[00:06:58.120 --> 00:06:59.120]  一個豐盛的生命
[00:06:59.120 --> 00:07:02.120]  不是自然而然就有的
[00:07:02.120 --> 00:07:03.120]  我們要有這個豐盛的生命
[00:07:03.120 --> 00:07:08.120]  是要透過我們生命的成長
[00:07:08.120 --> 00:07:11.120]  我要更加親近神
[00:07:11.120 --> 00:07:14.120]  我要爲主而活
[00:07:14.120 --> 00:07:16.120]  我要做一個有生命力
[00:07:16.120 --> 00:07:17.120]  有感染力
[00:07:17.120 --> 00:07:20.120]  和繁殖力的基督徒
[00:07:20.120 --> 00:07:24.120]  我要經歷不處根深的基督徒生命
[00:07:24.120 --> 00:07:29.120]  我要以生命影響生命
[00:07:29.120 --> 00:07:33.120]  基督是慧點教會的門徒訓練課程
[00:07:33.120 --> 00:07:36.120]  但是實際上講課程是不太對的
[00:07:36.120 --> 00:07:38.120]  因爲雖然我們有經常的聚會
[00:07:38.120 --> 00:07:42.120]  但是我們在這個訓練當中的重點
[00:07:42.120 --> 00:07:44.120]  不在裏面的內容
[00:07:44.120 --> 00:07:48.120]  最重要的就是生命的那種交流
[00:07:48.120 --> 00:07:50.120]  用生命影響生命
[00:07:50.120 --> 00:07:53.120]  別的傳統一點的財經班
[00:07:53.120 --> 00:07:59.120]  他們都是比較看重知識上面的權利
[00:07:59.120 --> 00:08:02.120]  這個門徒訓練的特色就是說
[00:08:02.120 --> 00:08:04.120]  我們希望能夠有一個小保羅
[00:08:04.120 --> 00:08:06.120]  帶着一個提摩太
[00:08:06.120 --> 00:08:10.120]  造成一個師父跟徒弟之間的關係
[00:08:10.120 --> 00:08:13.120]  我們整個基督徒會分三個階段
[00:08:13.120 --> 00:08:16.120]  第一個階段會爲期七個禮拜
[00:08:16.120 --> 00:08:19.120]  我們會集中培養一個信徒
[00:08:19.120 --> 00:08:21.120]  他的屬靈的生命
[00:08:21.120 --> 00:08:24.120]  第二個階段會是十一個禮拜
[00:08:24.120 --> 00:08:25.120]  在這兩個階段裏面
[00:08:25.120 --> 00:08:27.120]  小保羅跟小提摩太
[00:08:27.120 --> 00:08:30.120]  大概會每週會見面一次
[00:08:30.120 --> 00:08:34.120]  一次大概是一個小時到一個小時半左右
[00:08:34.120 --> 00:08:37.120]  第三個階段就會有八堂的課
[00:08:37.120 --> 00:08:40.120]  那八次的見面會是每次會兩個小時
[00:08:40.120 --> 00:08:43.120]  你會跟其他的七個人
[00:08:43.120 --> 00:08:45.120]  或者是五個人會成爲一組
[00:08:45.120 --> 00:08:47.120]  我們彼此有分享的時間
[00:08:47.120 --> 00:08:50.120]  彼此也有一些練習的時間
[00:08:50.120 --> 00:08:52.120]  每一個基督徒在組裏面
[00:08:52.120 --> 00:08:56.120]  都應該要有那個成長
[00:08:56.120 --> 00:08:58.120]  就很像一個父母親
[00:08:58.120 --> 00:09:01.120]  有看到自己的小孩不長高
[00:09:01.120 --> 00:09:04.120]  不長大的話我們都會很緊張
[00:09:04.120 --> 00:09:07.120]  所以基督徒是幫助我們
[00:09:07.120 --> 00:09:08.120]  透過生命的成長
[00:09:08.120 --> 00:09:10.120]  而能夠有這個豐盛的生命
[00:09:10.120 --> 00:09:12.120]  我們爲什麼叫他做基督徒
[00:09:12.120 --> 00:09:15.120]  因爲我們希望每一個人都能夠學習
[00:09:15.120 --> 00:09:17.120]  追求在屬靈生命的長進
[00:09:17.120 --> 00:09:20.120]  讓我們一起互相裝備使靈命不斷升級
[00:09:20.120 --> 00:09:22.120]  你準備好了嗎
[00:09:22.120 --> 00:09:24.120]  你準備好了嗎
[00:09:24.120 --> 00:09:26.120]  你準備好了嗎
[00:09:26.120 --> 00:09:40.120]  我希望大家看到
[00:09:40.120 --> 00:09:43.120]  在會點教會里面來說
[00:09:43.120 --> 00:09:45.120]  我們有一個目的 有一個目標
[00:09:45.120 --> 00:09:48.120]  我們希望每一個會點人
[00:09:48.120 --> 00:09:51.120]  都能夠成爲基督耶穌的門徒
[00:09:51.120 --> 00:09:52.120]  而對我們來說
[00:09:52.120 --> 00:09:54.120]  門徒怎麼去衡量呢
[00:09:54.120 --> 00:09:58.120]  剛纔說到三方面
[00:09:58.120 --> 00:10:02.120]  我們相信一個基督徒應該有生命力
[00:10:02.120 --> 00:10:05.120]  不像快要死的那樣
[00:10:05.120 --> 00:10:07.120]  一個基督徒應該有感染力
[00:10:07.120 --> 00:10:12.120]  一個基督徒應該有繁殖力
[00:10:12.120 --> 00:10:16.120]  所以第一件事要看到底我們是不是門徒呢
[00:10:16.120 --> 00:10:19.120]  就要問 Are we growing?
[00:10:19.120 --> 00:10:22.120]  我們屬靈的生命是不是繼續不斷地成長呢
[00:10:22.120 --> 00:10:25.120]  我們是不是有一種強有力的生命力
[00:10:25.120 --> 00:10:27.120]  湧流在我們的生命裏面呢
[00:10:27.120 --> 00:10:31.120]  我們是不是已經離開基督道理的開端
[00:10:31.120 --> 00:10:33.120]  不斷地去長進
[00:10:33.120 --> 00:10:34.120]  我們對聖經的知識
[00:10:34.120 --> 00:10:36.120]  我們在屬靈上的悟性
[00:10:36.120 --> 00:10:40.120]  是不是不斷地有加深
[00:10:40.120 --> 00:10:44.120]  這是一個門徒應該經常問自己的問題
[00:10:44.120 --> 00:10:48.120]  我們的生命裏面是否有感染力
[00:10:48.120 --> 00:10:52.120]  我們能不能夠讓人因爲認識我們的緣故
[00:10:52.120 --> 00:10:55.120]  而對基督教的信仰越來越開放
[00:10:55.120 --> 00:10:57.120]  越來越有興趣
[00:10:57.120 --> 00:11:06.120]  我們的屬靈品格是否能夠去贊取神和人的喜愛和尊重
[00:11:06.120 --> 00:11:10.120]  如果我們嘗過主恩的滋味
[00:11:10.120 --> 00:11:11.120]  經歷過神
[00:11:11.120 --> 00:11:13.120]  我們有沒有跟我們的家人
[00:11:13.120 --> 00:11:14.120]  我們的朋友
[00:11:14.120 --> 00:11:15.120]  我們的同事去分享
[00:11:15.120 --> 00:11:18.120]  我們有沒有將自己信仰的經驗
[00:11:18.120 --> 00:11:21.120]  毫無保留地去告訴他們
[00:11:21.120 --> 00:11:23.120]  我們有沒有曾經邀請別人信耶穌
[00:11:23.120 --> 00:11:27.120]  鼓勵別人決志信主
[00:11:27.120 --> 00:11:31.120]  我們有沒有成爲一個有生殖力的屬靈父母
[00:11:31.120 --> 00:11:34.120]  我們有沒有試過幫助那些初信的朋友
[00:11:34.120 --> 00:11:41.120]  成爲一個有生命力、有感染力、有繁殖能力的基督徒
[00:11:41.120 --> 00:11:44.120]  一連串的問題可能會嚇到我們很多人
[00:11:44.120 --> 00:11:46.120]  因爲可能你只是想着星期天來崇拜
[00:11:46.120 --> 00:11:49.120]  有空參加一下小組
[00:11:49.120 --> 00:11:52.120]  原來我們不知道耶穌基督呼召我們
[00:11:52.120 --> 00:11:55.120]  是希望我們的生命不會永遠停留在一個階段
[00:11:55.120 --> 00:11:57.120]  從信徒開始
[00:11:57.120 --> 00:12:01.120]  祂希望我們能夠慢慢變成祂的門徒
[00:12:01.120 --> 00:12:04.120]  成爲祂的入室弟子
[00:12:04.120 --> 00:12:05.120]  人們見到我們的時候
[00:12:05.120 --> 00:12:08.120]  哇,這羣人這麼有活力
[00:12:08.120 --> 00:12:09.120]  屬靈的活力
[00:12:09.120 --> 00:12:10.120]  這羣人
[00:12:10.120 --> 00:12:13.120]  哇,看他們待人接物
[00:12:13.120 --> 00:12:14.120]  他們那種品格
[00:12:14.120 --> 00:12:16.120]  他們怎麼和別人相處
[00:12:16.120 --> 00:12:18.120]  我也想變成他們一樣
[00:12:18.120 --> 00:12:21.120]  這羣人這麼積極地告訴我們
[00:12:21.120 --> 00:12:27.120]  耶穌基督在他們身上做了什麼工作
[00:12:27.120 --> 00:12:30.120]  我們每一個人都應該做耶穌基督的門徒
[00:12:30.120 --> 00:12:33.120]  如果你發覺自己缺乏了
[00:12:33.120 --> 00:12:36.120]  這些門徒應有的表現的時候
[00:12:36.120 --> 00:12:38.120]  請你快點去找Pastor Jacky
[00:12:38.120 --> 00:12:41.120]  或者找Pastor Penn
[00:12:41.120 --> 00:12:44.120]  他們會幫你找一個提摩太或者小寶郎
[00:12:44.120 --> 00:12:45.120]  去幫助你們
[00:12:45.120 --> 00:12:47.120]  還有5月5號
[00:12:47.120 --> 00:12:49.120]  你們要上201
[00:12:49.120 --> 00:12:52.120]  你快點來上201
[00:12:52.120 --> 00:12:53.120]  求神幫助我們
[00:12:53.120 --> 00:12:56.120]  因爲除非我們能夠成爲耶穌基督的門徒
[00:12:56.120 --> 00:13:01.120]  否則我們永遠無法享受到
[00:13:01.120 --> 00:13:06.120]  聖經所應許的所謂豐盛的生命
[00:13:06.120 --> 00:13:09.120]  還有,我想大家看看這一封所書第四章
[00:13:09.120 --> 00:13:11.120]  這一封所書在11-12節說
[00:13:11.120 --> 00:13:13.120]  它指定有些人做仕途
[00:13:13.120 --> 00:13:15.120]  有些人做先知
[00:13:15.120 --> 00:13:16.120]  有些人傳福音
[00:13:16.120 --> 00:13:18.120]  有些人做牧師和教師
[00:13:18.120 --> 00:13:21.120]  目的是要準備上帝的子民爲他們工作
[00:13:21.120 --> 00:13:23.120]  建立教會
[00:13:23.120 --> 00:13:27.120]  就是基督的身體
[00:13:27.120 --> 00:13:29.120]  這兩封聖經對基督徒來說應該是很熟悉的
[00:13:29.120 --> 00:13:33.120]  不過我想大家留意的是什麼呢?
[00:13:33.120 --> 00:13:35.120]  這兩封聖經裏面告訴我們
[00:13:35.120 --> 00:13:37.120]  仕途現在不存在了
[00:13:37.120 --> 00:13:38.120]  先知不知道還有沒有呢?
[00:13:38.120 --> 00:13:40.120]  有些人說自己是先知
[00:13:40.120 --> 00:13:43.120]  牧師和傳道人
[00:13:43.120 --> 00:13:44.120]  這羣人
[00:13:44.120 --> 00:13:48.120]  他們主要的工作是什麼呢?
[00:13:48.120 --> 00:13:52.120]  不是去傳福音,弟兄姊妹
[00:13:52.120 --> 00:13:57.120]  這羣人的主要工作是要建立耶穌基督的教會
[00:13:57.120 --> 00:13:59.120]  而他們建立耶穌基督教會的方法就是
[00:13:59.120 --> 00:14:03.120]  培養和裝備神的子民
[00:14:03.120 --> 00:14:05.120]  成爲有生命力
[00:14:05.120 --> 00:14:06.120]  有感染力
[00:14:06.120 --> 00:14:09.120]  有繁殖力的門徒
[00:14:09.120 --> 00:14:10.120]  這是唯一
[00:14:10.120 --> 00:14:15.120]  也是最有效去完成大使命的方法
[00:14:15.120 --> 00:14:18.120]  可惜今天有很多教會
[00:14:18.120 --> 00:14:21.120]  我是說九里廟基督徒
[00:14:21.120 --> 00:14:25.120]  把傳福音和做見證的責任都推給牧師
[00:14:25.120 --> 00:14:28.120]  推給教會里面的傳道人
[00:14:28.120 --> 00:14:31.120]  很多人只是喜歡在教會里教聖經
[00:14:31.120 --> 00:14:32.120]  參加小組
[00:14:32.120 --> 00:14:33.120]  有些fellowship
[00:14:33.120 --> 00:14:34.120]  有空的話
[00:14:34.120 --> 00:14:36.120]  我可以幫忙一下這件工作
[00:14:36.120 --> 00:14:38.120]  幫忙一下那件工作
[00:14:38.120 --> 00:14:40.120]  就是不肯去傳福音
[00:14:40.120 --> 00:14:43.120]  就是不願意去傳福音
[00:14:43.120 --> 00:14:46.120]  更加不會想到自己可以去培訓其他人
[00:14:46.120 --> 00:14:50.120]  帶領其他人成爲耶穌基督的門徒
[00:14:50.120 --> 00:14:53.120]  當然我剛纔也說過
[00:14:53.120 --> 00:14:57.120]  要去普天下傳福音使萬民作門徒
[00:14:57.120 --> 00:14:59.120]  這個偉大使命
[00:14:59.120 --> 00:15:01.120]  對我們來說真是不可思議
[00:15:01.120 --> 00:15:03.120]  就算回點教會又如何呢?
[00:15:03.120 --> 00:15:05.120]  沒有一個個別的教會
[00:15:05.120 --> 00:15:07.120]  我覺得我們能夠做到這個工作
[00:15:07.120 --> 00:15:09.120]  門徒當他聽到的時候
[00:15:09.120 --> 00:15:10.120]  我相信都很驚訝
[00:15:10.120 --> 00:15:12.120]  不知道怎麼開始
[00:15:12.120 --> 00:15:15.120]  就算今天我們說大衆傳播媒介這麼發達也好
[00:15:15.120 --> 00:15:18.120]  如果你說要我們去做成這個工作的時候
[00:15:18.120 --> 00:15:21.120]  How?
[00:15:21.120 --> 00:15:23.120]  很多時候我們都沒有這個頭緒
[00:15:23.120 --> 00:15:25.120]  第一次我想告訴你們
[00:15:25.120 --> 00:15:27.120]  如果你有這樣的疑問的話
[00:15:27.120 --> 00:15:28.120]  這個很正常的
[00:15:28.120 --> 00:15:29.120]  OK 沒問題
[00:15:29.120 --> 00:15:30.120]  有這樣的想法
[00:15:30.120 --> 00:15:32.120]  絕對的正常
[00:15:32.120 --> 00:15:34.120]  因爲事實上我們靠人的方法
[00:15:34.120 --> 00:15:37.120]  以及依靠今天的科技
[00:15:37.120 --> 00:15:39.120]  無論多發達都好
[00:15:39.120 --> 00:15:44.120]  我們是沒有辦法去完成這個大使命
[00:15:44.120 --> 00:15:48.120]  但如果我們能夠掌握從聖靈而來的能力
[00:15:48.120 --> 00:15:51.120]  隨着神的心意而去做的時候
[00:15:51.120 --> 00:15:56.120]  我們就可以去全地爲耶穌做見證
[00:15:56.120 --> 00:15:58.120]  大使命裏面其中一部分
[00:15:58.120 --> 00:16:00.120]  28章18節那裏說
[00:16:00.120 --> 00:16:02.120]  耶穌走近他的門徒
[00:16:02.120 --> 00:16:03.120]  就對他們說
[00:16:03.120 --> 00:16:08.120]  上帝已經把天上和人間所有的權柄都賜給我了
[00:16:08.120 --> 00:16:10.120]  聖靈臨到你們的時候
[00:16:10.120 --> 00:16:12.120]  你們要充滿着能力
[00:16:12.120 --> 00:16:15.120]  到耶路撒冷、猶太和、撒瑪利亞全境
[00:16:15.120 --> 00:16:19.120]  甚至是到天涯海角
[00:16:19.120 --> 00:16:20.120]  爲我做見證
[00:16:20.120 --> 00:16:22.120]  哇哦
[00:16:22.120 --> 00:16:23.120]  大家看到嗎
[00:16:23.120 --> 00:16:24.120]  耶穌首先告訴我們
[00:16:24.120 --> 00:16:29.120]  是天上人世間所有的一切
[00:16:29.120 --> 00:16:32.120]  沒有什麼權柄不包括在裏面的了
[00:16:32.120 --> 00:16:36.120]  一切的權柄能力都在耶穌的身上
[00:16:36.120 --> 00:16:38.120]  他是帶着這種能力告訴我們
[00:16:38.120 --> 00:16:39.120]  你去吧
[00:16:39.120 --> 00:16:42.120]  因爲我的能力會跟你一起
[00:16:42.120 --> 00:16:45.120]  所以我們首先要了解的是
[00:16:45.120 --> 00:16:48.120]  從聖靈而來的能力
[00:16:48.120 --> 00:16:51.120]  原來是每一個相信耶穌基督的人都有的
[00:16:51.120 --> 00:16:55.120]  是一個個人的內在能力
[00:16:55.120 --> 00:16:58.120]  約翰文十四章十六到十七節那裏說
[00:16:58.120 --> 00:16:59.120]  我要祈求父親
[00:16:59.120 --> 00:17:01.120]  祂就賜給你們另一位位助者
[00:17:01.120 --> 00:17:03.120]  永遠與你們同在
[00:17:03.120 --> 00:17:04.120]  祂就是真理的靈
[00:17:04.120 --> 00:17:06.120]  世人是不能夠接受祂的
[00:17:06.120 --> 00:17:08.120]  但是因爲他們看不到祂
[00:17:08.120 --> 00:17:09.120]  也不認識祂
[00:17:09.120 --> 00:17:11.120]  但是你們認識祂
[00:17:11.120 --> 00:17:13.120]  因爲祂在你們的生命裏
[00:17:13.120 --> 00:17:15.120]  常與你們同在
[00:17:15.120 --> 00:17:18.120]  聖經裏面告訴我們
[00:17:18.120 --> 00:17:22.120]  原來聖靈是在我們的生命裏面
[00:17:22.120 --> 00:17:24.120]  永遠與我們同在
[00:17:24.120 --> 00:17:26.120]  這與舊約時代完全不同
[00:17:26.120 --> 00:17:27.120]  舊約時代的時候
[00:17:27.120 --> 00:17:30.120]  聖靈可能會離開我們
[00:17:30.120 --> 00:17:32.120]  所以當保羅犯罪的時候
[00:17:32.120 --> 00:17:33.120]  不是保羅是掃羅王
[00:17:33.120 --> 00:17:34.120]  掃羅王犯罪的時候
[00:17:34.120 --> 00:17:36.120]  聖經說神的靈就離開了他
[00:17:36.120 --> 00:17:38.120]  當大衛王犯罪的時候
[00:17:38.120 --> 00:17:40.120]  大衛很害怕
[00:17:40.120 --> 00:17:41.120]  得罪神
[00:17:41.120 --> 00:17:43.120]  他在禱告裏面祈求神
[00:17:43.120 --> 00:17:46.120]  祈求禰的靈不要離開我
[00:17:46.120 --> 00:17:48.120]  所以在舊約時代裏面
[00:17:48.120 --> 00:17:50.120]  原來聖靈不是永遠住在我們當中
[00:17:50.120 --> 00:17:52.120]  但是在新約不同
[00:17:52.120 --> 00:17:53.120]  聖經說得很清楚
[00:17:53.120 --> 00:17:54.120]  在新約裏面
[00:17:54.120 --> 00:17:57.120]  聖靈會一直在我們的生命裏面
[00:17:57.120 --> 00:17:58.120]  去勸惠我們
[00:17:58.120 --> 00:17:59.120]  幫助我們
[00:17:59.120 --> 00:18:01.120]  使我們能夠進一步
[00:18:01.120 --> 00:18:04.120]  去認識至高和至聖潔的真神
[00:18:04.120 --> 00:18:06.120]  所以弟兄姊妹
[00:18:06.120 --> 00:18:07.120]  如果你是信耶穌的
[00:18:07.120 --> 00:18:09.120]  你知道你是基督徒的話
[00:18:09.120 --> 00:18:11.120]  無論你感覺得到也好
[00:18:11.120 --> 00:18:12.120]  感覺不到也好
