
[00:00:00.000 --> 00:00:03.640]  我們今天在美國的社會當中
[00:04:33.040 --> 00:04:36.480]  就是我們家庭夫婦的關係
[00:04:36.480 --> 00:04:39.200]  今天我們見到這個其實
[00:04:39.200 --> 00:04:43.520]  不單止是我們只是維持一個夫婦和諧
[00:04:43.520 --> 00:04:48.200]  家庭幸福這種人世間都有這樣的目標
[00:04:48.200 --> 00:04:49.440]  我們是多一重的
[00:04:49.440 --> 00:04:52.000]  就是說我們要透過我們的家庭
[00:04:52.000 --> 00:04:54.080]  和我們夫妻的關係
[00:04:54.080 --> 00:04:57.160]  去見證到我們是天國的子民
[00:04:57.160 --> 00:05:00.240]  這個是基督徒特有的
[00:05:00.240 --> 00:05:02.840]  也是我們的使命
[00:05:02.840 --> 00:05:04.480]  所以在這裏我們見到
[00:05:04.480 --> 00:05:08.640]  在經文裏面第三章一到七節
[00:05:08.640 --> 00:05:10.360]  是講到這一方面
[00:05:10.360 --> 00:05:14.080]  以夫妻的生活來見證上帝
[00:05:14.080 --> 00:05:16.200]  我們讀一讀這七節的經文
[00:05:16.200 --> 00:05:19.760]  我們同心一起同聲讀出
[00:05:19.760 --> 00:05:20.640]  請讀
[00:05:20.640 --> 00:05:22.520]  你們作妻子的
[00:05:22.520 --> 00:05:25.440]  要信服自己的丈夫
[00:05:25.440 --> 00:05:29.200]  這樣若有不順從道理的丈夫
[00:05:29.200 --> 00:05:31.560]  他們雖然不聽道
[00:05:31.560 --> 00:05:36.600]  也可以因妻子的品行被感化過來
[00:05:36.600 --> 00:05:39.800]  這正是因看見你們有
[00:05:39.800 --> 00:05:44.080]  貞潔的品行和敬畏的心
[00:05:44.080 --> 00:05:47.480]  你們不要以外面的編頭髮
[00:05:47.480 --> 00:05:51.000]  戴金色穿美衣爲裝飾
[00:05:51.000 --> 00:05:53.160]  只要以裏面傳掌
[00:05:53.160 --> 00:05:57.320]  長久溫柔安靜的心爲裝飾
[00:05:57.320 --> 00:06:01.280]  這在上帝面前是極寶貴的
[00:06:01.280 --> 00:06:05.920]  因爲古時仰賴上帝的聖潔婦人
[00:06:05.920 --> 00:06:08.640]  正是以此爲裝飾
[00:06:08.640 --> 00:06:11.840]  信服自己的丈夫
[00:06:11.840 --> 00:06:15.200]  就如撒拉聽從阿伯拉罕
[00:06:15.200 --> 00:06:16.960]  稱她爲主
[00:06:16.960 --> 00:06:18.880]  你們若行善
[00:06:18.880 --> 00:06:21.840]  不因恐嚇而害怕
[00:06:21.840 --> 00:06:25.040]  便是撒拉的女兒了
[00:06:25.040 --> 00:06:27.080]  你們作丈夫的
[00:06:27.080 --> 00:06:31.040]  也要按情理和妻子同住
[00:06:31.040 --> 00:06:33.160]  因她比你軟弱
[00:06:33.160 --> 00:06:35.480]  原文是軟弱的器皿
[00:06:35.480 --> 00:06:39.960]  與你一同承受生命之恩的
[00:06:39.960 --> 00:06:42.680]  所以要敬重她
[00:06:42.680 --> 00:06:47.680]  這樣便叫你們的禱告沒有阻礙
[00:06:47.680 --> 00:06:53.840]  有些人說未結婚的時候
[00:06:53.840 --> 00:06:57.600]  看婚姻就像一個美麗的城堡
[00:06:57.600 --> 00:07:00.560]  但是在外面看就很羨慕
[00:07:00.560 --> 00:07:02.320]  進去之後
[00:07:02.320 --> 00:07:05.880]  有些人就說快點出來
[00:07:05.880 --> 00:07:10.200]  事實上它表明一件事
[00:07:10.200 --> 00:07:14.440]  結婚前和結婚後是不同的感受
[00:07:14.440 --> 00:07:16.880]  因爲原來結婚前可能
[00:07:16.880 --> 00:07:19.920]  只不過是一些很美好的理想
[00:07:19.920 --> 00:07:24.360]  但結婚後是面對實際的生活和相處
[00:07:24.360 --> 00:07:27.480]  我們發覺原來要付代價
[00:07:27.480 --> 00:07:32.240]  才能夠有美好的收成
[00:07:32.240 --> 00:07:37.480]  昨天我剛剛主持了一個婚禮
[00:07:37.480 --> 00:07:38.640]  不認老也不行
[00:07:38.640 --> 00:07:43.000]  因爲現在竟然是幫我們會友的孫子結婚
[00:07:43.000 --> 00:07:49.080]  行婚禮
[00:07:49.080 --> 00:07:51.360]  我也是勸勉他們
[00:07:51.360 --> 00:07:54.960]  結婚的時候很美麗
[00:07:54.960 --> 00:07:58.280]  但之後要付很多代價
[00:07:58.280 --> 00:08:01.000]  聖經裏也很清楚地告訴我們
[00:08:01.000 --> 00:08:03.920]  所以萬一你仍然是單身的話
[00:08:03.920 --> 00:08:05.920]  那你想清楚了
[00:08:05.920 --> 00:08:10.480]  這個就是哥倫多前書第七章提醒我們
[00:08:10.480 --> 00:08:14.560]  他說結婚後少了很多自由
[00:08:14.560 --> 00:08:17.240]  因爲要付很多代價
[00:08:17.240 --> 00:08:20.600]  如果萬一你是單親
[00:08:20.600 --> 00:08:22.800]  就是說你曾經有過婚姻
[00:08:22.800 --> 00:08:24.480]  不過現在不是了
[00:08:24.480 --> 00:08:27.920]  但是這和道也和你有關係
[00:08:27.920 --> 00:08:31.160]  因爲無論你是男還是女
[00:08:31.160 --> 00:08:33.160]  我們仍然追求
[00:08:33.160 --> 00:08:34.920]  剛纔你讀的經文會發覺
[00:08:34.920 --> 00:08:37.120]  這些是作爲姐妹
[00:08:37.120 --> 00:08:40.560]  或者作爲弟兄的美德和心性
[00:08:40.560 --> 00:08:43.160]  是和靈性很有關係的
[00:08:43.160 --> 00:08:46.800]  如果萬一你現在是單獨
[00:08:46.800 --> 00:08:49.480]  就是你的配偶過身
[00:08:49.480 --> 00:08:53.080]  我相信這堂道的信息
[00:08:53.080 --> 00:08:56.720]  可以仍然去勸勉作爲妻子丈夫
[00:08:56.720 --> 00:08:58.840]  或者作爲姐妹弟兄
[00:08:58.840 --> 00:09:01.440]  對我們仍然有很深的提醒
[00:09:01.440 --> 00:09:04.520]  希望每位弟兄姐妹都能夠同德幫助
[00:09:04.520 --> 00:09:07.600]  不過如果你是結了婚
[00:09:07.600 --> 00:09:10.600]  現在仍然在婚姻裏面
[00:09:10.600 --> 00:09:14.240]  我相信這是特別提醒我們
[00:09:14.240 --> 00:09:16.120]  如何透過這個關係
[00:09:16.120 --> 00:09:20.960]  去爲主在這個時代裏面做見證
[00:09:20.960 --> 00:09:26.880]  在這七節經文裏面我們看見
[00:09:26.880 --> 00:09:30.840]  頭幾節先是講到妻子
[00:09:30.840 --> 00:09:37.120]  如果綜合來說可以說是作爲一個美德的妻子
[00:09:37.120 --> 00:09:39.800]  或者一位有美德的姐妹
[00:09:39.800 --> 00:09:43.120]  如何能夠作爲有美德的妻子呢
[00:09:43.120 --> 00:09:44.560]  這位姐妹
[00:09:44.560 --> 00:09:49.280]  聖經裏面給得勸勉我們有什麼追求呢
[00:09:49.280 --> 00:09:52.560]  第一,她說這是信服的生命
[00:09:52.560 --> 00:09:54.080]  就是她信服自己的丈夫
[00:09:54.080 --> 00:09:59.240]  因爲一開始就說你們作妻子的要信服自己的丈夫
[00:09:59.240 --> 00:10:00.320]  我只是打了一節
[00:10:00.320 --> 00:10:04.400]  如果你留心剛纔讀的經文裏面提到
[00:10:04.400 --> 00:10:07.640]  古時仰賴上帝聖潔婦人
[00:10:07.640 --> 00:10:09.440]  正是以此爲裝飾
[00:10:09.440 --> 00:10:10.840]  信服自己的丈夫
[00:10:10.840 --> 00:10:12.560]  所以提第二次
[00:10:12.560 --> 00:10:14.040]  然後她舉了一個例子
[00:10:14.040 --> 00:10:15.120]  就是撒拉
[00:10:15.120 --> 00:10:18.040]  稱阿不拉罕爲主
[00:10:18.040 --> 00:10:20.760]  就講到撒拉那種信服
[00:10:20.760 --> 00:10:22.760]  所以這裏有一個很重要的中心
[00:10:22.760 --> 00:10:24.920]  就是講到信服
[00:10:24.920 --> 00:10:27.720]  我們再講上次那兩強度已經講過了
[00:10:27.720 --> 00:10:30.080]  信服是耶穌基督的榜樣
[00:10:30.080 --> 00:10:31.480]  信服是一種美德
[00:10:31.480 --> 00:10:36.640]  信服是一種反我們自己的罪性的方向
[00:10:36.640 --> 00:10:40.920]  因爲罪性就是以自己爲中心
[00:10:40.920 --> 00:10:43.040]  罪性就是不願意信服
[00:10:43.040 --> 00:10:44.200]  不願意信服神
[00:10:44.200 --> 00:10:47.760]  不願意信服神所安排的東西
[00:10:47.760 --> 00:10:49.200]  所以這裏我們看見
[00:10:49.200 --> 00:10:50.600]  如果我們作爲妻子
[00:10:50.600 --> 00:10:56.840]  其實信服丈夫是一種神的安排
[00:10:56.840 --> 00:10:58.120]  我們尊重神的安排
[00:10:58.120 --> 00:11:01.640]  所以我們就要信服我們的丈夫
[00:11:01.640 --> 00:11:04.000]  當時我們明白到
[00:11:04.000 --> 00:11:07.280]  信主的人是女性比男性多的
[00:11:07.280 --> 00:11:09.480]  初期教會有這樣的現象
[00:11:09.480 --> 00:11:14.640]  教會歷史也發現這個情況很相似
[00:11:14.640 --> 00:11:18.760]  我們今天有很多配偶
[00:11:18.760 --> 00:11:21.960]  夫妻就算只是在我們的語堂裏
[00:11:21.960 --> 00:11:26.040]  也有起碼超過二十對的夫婦
[00:11:26.040 --> 00:11:28.440]  單方面信主
[00:11:28.440 --> 00:11:32.000]  另外一邊的配偶還沒有信主
[00:11:32.000 --> 00:11:35.440]  我們真的有很多祈禱求神幫助
[00:11:35.440 --> 00:11:37.080]  以至我們用各種方法
[00:11:37.080 --> 00:11:41.040]  帶領他們最親的人認識主
[00:11:41.040 --> 00:11:43.720]  那麼多里面多數是什麼呢?
[00:11:43.720 --> 00:11:45.200]  多數是姊妹信了主
[00:11:45.200 --> 00:11:46.920]  丈夫未信
[00:11:46.920 --> 00:11:49.480]  也有少部分是丈夫信了主
[00:11:49.480 --> 00:11:51.480]  姊妹未信
[00:11:51.480 --> 00:11:52.720]  但是我們無論如何
[00:11:52.720 --> 00:11:54.920]  發覺這也是我們彼此
[00:11:54.920 --> 00:11:58.360]  需要繼續祈禱和努力的方向
[00:11:58.360 --> 00:11:59.120]  但是無論如何
[00:11:59.120 --> 00:11:59.960]  這裏提到
[00:11:59.960 --> 00:12:03.200]  就算你的丈夫是未信主也好
[00:12:03.200 --> 00:12:04.960]  其實這段經文也提醒我們
[00:12:04.960 --> 00:12:08.720]  仍然要活出這種信服的生命
[00:12:08.720 --> 00:12:13.400]  因爲正是我們在表彰基督的生命
[00:12:13.400 --> 00:12:18.000]  其實信服不一定等於是次等
[00:12:18.000 --> 00:12:20.120]  絕對是沒有這意思的
[00:12:20.120 --> 00:12:22.680]  信服只不過是一個配搭
[00:12:22.680 --> 00:12:24.880]  信服是一個支持
[00:12:24.880 --> 00:12:28.000]  所以如果以房屋來說
[00:12:28.000 --> 00:12:30.720]  它可以說是支持的根基
[00:12:30.720 --> 00:12:33.120]  讓上面的屋能夠顯露出來
[00:12:33.120 --> 00:12:34.600]  而且安全
[00:12:34.600 --> 00:12:36.040]  整個的配合
[00:12:36.040 --> 00:12:40.200]  是不可以缺少其中一份的
[00:12:40.200 --> 00:12:40.920]  換句話說
[00:12:40.920 --> 00:12:44.320]  一種和諧的婚姻家庭
[00:12:44.320 --> 00:12:46.720]  是帶來最大的效益的
[00:12:46.720 --> 00:12:49.640]  如果夫婦之間很多的爭執
[00:12:49.640 --> 00:12:51.600]  很多的不和
[00:12:51.600 --> 00:12:56.440]  很多的彼此的傷害的話
[00:12:56.440 --> 00:12:59.920]  這個家庭一定不能夠得福
[00:12:59.920 --> 00:13:03.560]  也不能夠有最大的效益
[00:13:03.560 --> 00:13:07.040]  所以我們覺得彼此的尊重
[00:13:07.040 --> 00:13:08.960]  來到信服
[00:13:08.960 --> 00:13:10.360]  是非常重要的
[00:13:10.360 --> 00:13:11.760]  因爲我們在說
[00:13:11.760 --> 00:13:14.360]  我們是尊重神的安排
[00:13:14.360 --> 00:13:15.600]  既然是這樣的話
[00:13:15.600 --> 00:13:17.760]  我們就神定了這個次序
[00:13:17.760 --> 00:13:20.080]  我們就傳着敬畏的心
[00:13:20.080 --> 00:13:22.640]  去和我們的家庭
[00:13:22.640 --> 00:13:26.320]  特別是這裏指到妻子對丈夫來說
[00:13:26.320 --> 00:13:30.000]  去活出這種尊重信服的生命
[00:13:30.000 --> 00:13:33.320]  我們再說妻子不是說不能夠和丈夫商量
[00:13:33.320 --> 00:13:34.880]  提醒他
[00:13:34.880 --> 00:13:37.120]  我非常欣賞師母
[00:13:37.120 --> 00:13:38.640]  很多時候和我商量的事情
[00:13:38.640 --> 00:13:40.400]  甚至提醒我
[00:13:40.400 --> 00:13:42.520]  我是很感激
[00:13:42.520 --> 00:13:46.080]  但是尊重丈夫最後的決定
[00:13:46.080 --> 00:13:47.760]  是非常重要的
[00:13:47.760 --> 00:13:50.200]  當然也不是包括了那些極端的例子
[00:13:50.200 --> 00:13:52.120]  例如那些專權
[00:13:52.120 --> 00:13:53.120]  霸道
[00:13:53.120 --> 00:13:55.520]  甚至在這個時代有很多的所謂
[00:13:55.520 --> 00:13:56.920]  家庭暴力的事件
[00:13:56.920 --> 00:13:57.800]  有攻擊性
[00:13:57.800 --> 00:13:59.480]  這些都是極端的例子
[00:13:59.480 --> 00:14:03.040]  我們就不是說你一定要信服
[00:14:03.040 --> 00:14:04.760]  所以他打你殺你
[00:14:04.760 --> 00:14:05.720]  也由得他
[00:14:05.720 --> 00:14:07.640]  不是這個意思
[00:14:07.640 --> 00:14:10.400]  因爲這個事實是我們今天的現況
[00:14:10.400 --> 00:14:11.600]  或者相反
[00:14:11.600 --> 00:14:13.480]  另外一個極端就是有很多丈夫
[00:14:13.480 --> 00:14:16.800]  是極度的柔弱的
[00:14:16.800 --> 00:14:19.640]  根本不可以做一個領導的角色
[00:14:19.640 --> 00:14:22.680]  這種也是姐妹在無辦法下
[00:14:22.680 --> 00:14:25.320]  唯有有時候要拿主意
[00:14:25.320 --> 00:14:28.760]  或者是甚至越過丈夫的決定
[00:14:28.760 --> 00:14:30.520]  這些都是極端的情況
[00:14:30.520 --> 00:14:32.960]  但是我們說如果不是極端的情況
[00:14:32.960 --> 00:14:34.480]  我們應該是有商有量
[00:14:34.480 --> 00:14:39.440]  而且尊重丈夫的帶領決定
[00:14:39.440 --> 00:14:42.040]  馬丁路德曾經這樣說
[00:14:42.040 --> 00:14:48.160]  魔鬼不能夠忍受看到夫婦之間彼此的認同
[00:14:48.160 --> 00:14:50.120]  換句話說
[00:14:50.120 --> 00:14:56.920]  這位是我們很重要的改革的教父
[00:14:56.920 --> 00:14:57.680]  馬丁路德
[00:14:57.680 --> 00:15:00.000]  他非常敏銳魔鬼的工作
[00:15:00.000 --> 00:15:03.480]  因爲他時常都會在屬靈的征戰上
[00:15:03.480 --> 00:15:05.600]  感受到魔鬼的攻擊
[00:15:05.600 --> 00:15:08.240]  或者是一些的誣告
[00:15:08.240 --> 00:15:15.880]  或者是一些所謂的accusation
[00:15:15.880 --> 00:15:18.000]  說他究竟你得救了沒有
[00:15:18.000 --> 00:15:20.800]  恩訊是否輕易等等
[00:15:20.800 --> 00:15:23.000]  所以他非常敏銳這方面
[00:15:23.000 --> 00:15:27.280]  他認爲在夫婦彼此贊同上
[00:15:27.280 --> 00:15:29.920]  魔鬼是不能夠忍受的
[00:15:29.920 --> 00:15:30.520]  換句話說
[00:15:30.520 --> 00:15:32.880]  魔鬼時常會破壞
[00:15:32.880 --> 00:15:34.520]  夫婦之間的不和
[00:15:34.520 --> 00:15:36.400]  難怪我們見到在末世的時候
[00:15:36.400 --> 00:15:39.960]  魔鬼的工作是這麼多的時候
[00:15:39.960 --> 00:15:42.840]  這方面他也是很明顯的
[00:15:42.840 --> 00:15:44.760]  破壞婚姻
[00:15:44.760 --> 00:15:46.400]  破壞家庭
[00:15:46.400 --> 00:15:49.960]  因爲這個是在神所設計的
[00:15:49.960 --> 00:15:54.160]  人倫最密切的關係當中
[00:15:54.160 --> 00:15:57.560]  他來產生毀壞
[00:15:57.560 --> 00:15:58.320]  所以我們再說
[00:15:58.320 --> 00:15:59.680]  魔鬼的工作是敵對神的
[00:15:59.680 --> 00:16:00.440]  叫我們犯罪
[00:16:00.440 --> 00:16:01.320]  叫我們不信服
[00:16:01.320 --> 00:16:03.680]  因爲他本身就是這樣
[00:16:03.680 --> 00:16:06.760]  所以他希望我們不信服
[00:16:06.760 --> 00:16:08.080]  不信服神的安排
[00:16:08.080 --> 00:16:10.960]  不信服神的持罪
[00:16:10.960 --> 00:16:15.800]  本來夫婦是人倫之間最親密的一個關係
[00:16:15.800 --> 00:16:17.360]  所以神如果賜了婚姻給我們
[00:16:17.360 --> 00:16:18.280]  我們應該很感恩
[00:16:18.280 --> 00:16:22.960]  因爲這是神給我們的一大祝福
[00:16:22.960 --> 00:16:25.680]  給我們能夠有一個一生的配偶
[00:16:25.680 --> 00:16:28.200]  來跟我們一起共走
[00:16:28.200 --> 00:16:30.880]  而且這個可以說是最親密的關係
[00:16:30.880 --> 00:16:32.760]  因爲人要離開父母
[00:16:32.760 --> 00:16:34.240]  與妻子聯合
[00:16:34.240 --> 00:16:36.920]  二人成爲一體
[00:16:36.920 --> 00:16:38.240]  但是正是這樣
[00:16:38.240 --> 00:16:40.280]  這種本來是一體
[00:16:40.280 --> 00:16:42.160]  United的關係
[00:16:42.160 --> 00:16:47.880]  魔鬼會盡很多方法來破壞
[00:16:47.880 --> 00:16:49.160]  大家都認識這位
[00:16:49.160 --> 00:16:51.480]  我們方派的領袖
[00:16:51.480 --> 00:16:53.400]  我可以說是非常重要的人物
[00:16:53.400 --> 00:16:56.200]  就是葛培裏穆斯
[00:16:56.200 --> 00:17:01.040]  他太太是Ruth
[00:17:01.040 --> 00:17:06.280]  所以當葛培裏穆斯與Ruth正在拍拖的時候
[00:17:06.280 --> 00:17:08.000]  仍然是在拍拖
[00:17:08.000 --> 00:17:11.560]  拍拖的時候當然也有ups and downs
[00:17:11.560 --> 00:17:14.360]  戀愛的時候也會有些衝突
[00:17:14.360 --> 00:17:15.560]  或者有些爭拗
[00:17:15.560 --> 00:17:19.160]  因爲這個時候更加需要彼此的認識
[00:17:19.160 --> 00:17:23.080]  Ruth就和葛培裏穆斯說
[00:17:23.080 --> 00:17:27.880]  我相信我們應該去西藏做宣教士
[00:17:27.880 --> 00:17:29.760]  所以Ruth有一個很大的負擔
[00:17:29.760 --> 00:17:32.960]  就是要去西藏做宣教士
[00:17:32.960 --> 00:17:35.240]  經過祈禱 經過很多方面的考慮
[00:17:35.240 --> 00:17:38.800]  有一天葛培裏穆斯對她說
[00:17:38.800 --> 00:17:40.120]  Ruth
[00:17:40.120 --> 00:17:43.320]  你相不相信神將我們擺在一起
[00:17:43.320 --> 00:17:46.800]  成爲夫婦 一生共行
[00:17:46.800 --> 00:17:48.560]  Ruth說想一想
[00:17:48.560 --> 00:17:53.960]  我相信是 我相信神將我們擺在一起
[00:17:53.960 --> 00:17:56.920]  葛培裏穆斯對她說
[00:17:56.920 --> 00:17:58.640]  如果是這樣的話
[00:17:58.640 --> 00:18:01.760]  好不好你讓我做決定
[00:18:01.760 --> 00:18:04.880]  好不好你跟着我
[00:18:04.880 --> 00:18:09.560]  去走上帝引導我們人生的道路
[00:18:09.560 --> 00:18:10.920]  所以後來
[00:18:10.920 --> 00:18:14.280]  當然我們知道葛培裏穆斯沒有去西藏做宣教士
[00:18:14.280 --> 00:18:16.760]  他就成爲了報道家
[00:18:16.760 --> 00:18:19.840]  後來有沒有去西藏傳福音我不知道
[00:18:19.840 --> 00:18:21.560]  但他真的遍遊世界各地
[00:18:21.560 --> 00:18:24.440]  但他不是去西藏做宣教士
[00:18:24.440 --> 00:18:27.360]  他是作爲報道家
[00:18:27.360 --> 00:18:30.800]  向本地 向外地
[00:18:30.800 --> 00:18:36.120]  來做大型的報道宣教的事宮
[00:18:36.120 --> 00:18:38.120]  所以Ruth說從那天開始
[00:18:38.120 --> 00:18:41.920]  我就決定跟着葛培裏走
[00:18:41.920 --> 00:18:44.240]  所以這是非常蒙科的見證
[00:18:44.240 --> 00:18:50.200]  這是十幾年前他們拍的照片
[00:18:50.200 --> 00:18:53.400]  當時Ruth身體差不多很軟弱
[00:18:53.400 --> 00:18:54.640]  快要離開這個世界
[00:18:54.640 --> 00:18:58.520]  當然在相隔十年之後
[00:18:58.520 --> 00:19:01.440]  葛培裏穆斯也回到天界了
[00:19:01.440 --> 00:19:03.640]  他們留下的子女們
[00:19:03.640 --> 00:19:06.800]  都是敬虔侍奉神的
[00:19:06.800 --> 00:19:08.640]  今天我們知道Frank Grantham
[00:19:08.640 --> 00:19:12.920]  也是負責葛培裏報道士宮的繼承者
[00:19:12.920 --> 00:19:14.240]  最近收到的電郵
[00:19:14.240 --> 00:19:16.920]  他的孫子也是繼續來承擔
[00:19:16.920 --> 00:19:18.760]  他的好幾個女兒
[00:19:18.760 --> 00:19:24.120]  都在報道工作上有很重要的影響力
[00:19:24.120 --> 00:19:26.600]  我們見到神祝福他們的家庭
[00:19:26.600 --> 00:19:30.040]  但從Ruth開始做這個決定
[00:19:30.040 --> 00:19:32.720]  就是跟着葛培裏走
[00:19:32.720 --> 00:19:35.400]  當然葛培裏是一個特別的人物
[00:19:35.400 --> 00:19:40.200]  是一個非常的敬虔和神人
[00:19:40.200 --> 00:19:43.200]  跟着他就很容易一點
[00:19:43.200 --> 00:19:45.640]  但是今天讓我們看見
[00:19:45.640 --> 00:19:47.480]  當我們這樣做的時候
[00:19:47.480 --> 00:19:53.360]  其實我們是活出一種地上的天上的樣式
[00:19:53.360 --> 00:19:55.800]  我們說到怎樣將地上的東西
[00:19:55.800 --> 00:19:58.760]  化成天上永恆價值的東西
[00:19:58.760 --> 00:20:01.880]  其實這個我們很明顯看見
[00:20:01.880 --> 00:20:04.640]  這個就是有永存的價值
