
[00:00:00.000 --> 00:00:02.920]  我先想問大家一個很簡單的問題
[00:02:30.920 --> 00:02:33.800]  但是卻是不容易理解的名字
[00:02:33.800 --> 00:02:35.120]  去和大家分享
[00:02:35.120 --> 00:02:37.200]  我們一起讀今天的經文
[00:02:37.200 --> 00:02:38.760]  預備開始
[00:02:38.760 --> 00:02:43.720]  阿伯拉罕給那地方起名叫耶和華爾納
[00:02:43.720 --> 00:02:46.360]  直到今日人還說
[00:02:46.360 --> 00:02:50.080]  在耶和華的山上必有預備
[00:02:50.080 --> 00:02:51.960]  這個名字其實不難
[00:02:51.960 --> 00:02:54.360]  耶和華爾納我想大家都聽過了
[00:02:54.360 --> 00:02:56.640]  並且你見到綠色字的解釋是
[00:02:56.640 --> 00:02:59.360]  在耶和華的山上必有預備
[00:02:59.360 --> 00:03:01.760]  不過這個名字背後的事件
[00:03:01.760 --> 00:03:02.800]  那個故事
[00:03:02.800 --> 00:03:05.080]  聽過的知道的舉手來看看
[00:03:05.080 --> 00:03:05.680]  都不少
[00:03:05.680 --> 00:03:07.640]  大部分人都聽過
[00:03:07.640 --> 00:03:10.560]  你就明白這件事件是一件不容易的事件
[00:03:10.560 --> 00:03:11.640]  所以耶和華爾說
[00:03:11.640 --> 00:03:15.800]  我盼望透過創世紀也將一到十九字
[00:03:15.800 --> 00:03:17.320]  一個經文的段落
[00:03:17.320 --> 00:03:21.440]  再一次去思考究竟神要藉著這個經文跟我們說什麼
[00:03:21.440 --> 00:03:24.960]  我們也學一下用希伯來文讀一下這個名字
[00:03:24.960 --> 00:03:28.960]  如果你以後見到YHWH是怎麼讀的
[00:03:28.960 --> 00:03:31.440]  其實是不讀的
[00:03:31.440 --> 00:03:35.200]  因為猶太人他們怕忘了稱耶和華的名字
[00:03:35.200 --> 00:03:36.960]  所以他們見到這個名字是不讀的
[00:03:36.960 --> 00:03:38.200]  他們要讀的時候
[00:03:38.200 --> 00:03:39.120]  但是他們必定要讀
[00:03:39.120 --> 00:03:39.800]  他們怎麼讀呢
[00:03:39.800 --> 00:03:40.800]  他們用了另一個字
[00:03:40.800 --> 00:03:42.200]  主的字來代替這個名字
[00:03:42.200 --> 00:03:45.120]  所以讀音我們通常讀adonai
[00:03:45.120 --> 00:03:46.560]  依唐教多一點
[00:03:46.560 --> 00:03:51.480]  有一部分的猶太人會讀Hashem
[00:03:51.480 --> 00:03:53.960]  不多說了
[00:03:53.960 --> 00:03:54.560]  為什麼會這樣
[00:03:54.560 --> 00:03:56.560]  總之這個名字我們如果要讀出來
[00:03:56.560 --> 00:03:58.280]  猶太人會怎麼讀呢
[00:03:58.280 --> 00:04:00.840]  或者信了耶穌的猶太人會怎麼讀呢
[00:04:00.840 --> 00:04:04.400]  他們會讀adonai yirek
[00:04:04.400 --> 00:04:05.600]  請你再跟我讀一次
[00:04:05.600 --> 00:04:08.680]  adonai yirek
[00:04:08.680 --> 00:04:11.480]  你用希伯來文祝福一下旁邊的人
[00:04:11.480 --> 00:04:12.640]  預備開始
[00:04:12.640 --> 00:04:14.560]  adonai yirek
[00:04:14.560 --> 00:04:18.840]  OK
[00:04:18.840 --> 00:04:20.680]  事件的一開始很清楚地說
[00:04:20.680 --> 00:04:23.000]  神要考驗阿伯拉罕
[00:04:23.000 --> 00:04:24.320]  怎麼考驗他呢
[00:04:24.320 --> 00:04:28.160]  我們一起讀清楚神考驗的內容
[00:04:28.160 --> 00:04:29.200]  第二節我們一起讀
[00:04:29.200 --> 00:04:30.440]  預備起
[00:04:30.440 --> 00:04:33.560]  神說你要帶你的兒子
[00:04:33.560 --> 00:04:37.040]  就是你所愛的獨子而生
[00:04:37.040 --> 00:04:39.360]  往摩利亞地去
[00:04:39.360 --> 00:04:42.600]  在我只是你的一座山上
[00:04:42.600 --> 00:04:45.360]  把他獻為梵祭
[00:04:45.360 --> 00:04:46.960]  什麼叫把他獻為梵祭呢
[00:04:46.960 --> 00:04:47.640]  簡單來說
[00:04:47.640 --> 00:04:49.480]  原來神就吩咐阿伯拉罕
[00:04:49.480 --> 00:04:51.400]  你要將他殺了
[00:04:51.400 --> 00:04:53.760]  並且放在祭壇上
[00:04:53.760 --> 00:04:54.680]  切到一件一件
[00:04:54.680 --> 00:04:56.760]  然後全部燒盡
[00:04:56.760 --> 00:04:59.600]  你這樣聽到的時候你就覺得
[00:04:59.600 --> 00:05:01.480]  這樣去考驗他
[00:05:01.480 --> 00:05:03.960]  獻兒子為梵祭
[00:05:03.960 --> 00:05:06.960]  其實這段經文歷代有很多神智學家
[00:05:06.960 --> 00:05:09.240]  聖經學者不斷地討論
[00:05:09.240 --> 00:05:11.800]  有很多不同的理解和答案
[00:05:11.800 --> 00:05:12.920]  事實上是很困難的
[00:05:12.920 --> 00:05:14.680]  因為困難顯然易見
[00:05:14.680 --> 00:05:15.560]  第一
[00:05:15.560 --> 00:05:16.520]  我想告訴你
[00:05:16.520 --> 00:05:17.480]  原來神的吩咐
[00:05:17.480 --> 00:05:20.240]  就算聖經也不是這樣教導的
[00:05:20.240 --> 00:05:22.640]  在《生命記》的十八章十字裡說
[00:05:22.640 --> 00:05:24.000]  說得很清楚
[00:05:24.000 --> 00:05:27.480]  不可把自己的兒女獻作火祭
[00:05:27.480 --> 00:05:31.040]  所以神今天的要求
[00:05:31.040 --> 00:05:33.640]  其實連祂自己也不會這樣做
[00:05:33.640 --> 00:05:34.560]  也不讓人這樣做
[00:05:34.560 --> 00:05:37.000]  但是今天祂是這樣要求阿伯拉罕
[00:05:37.000 --> 00:05:37.840]  第二
[00:05:37.840 --> 00:05:39.720]  這個也不合乎邏輯
[00:05:39.720 --> 00:05:40.520]  為什麼
[00:05:40.520 --> 00:05:41.640]  因為我們大概都知道
[00:05:41.640 --> 00:05:42.480]  以撒是什麼呢
[00:05:42.480 --> 00:05:44.600]  我們稱為應許的之子
[00:05:44.600 --> 00:05:46.880]  是神告訴他這個兒子是給你的
[00:05:46.880 --> 00:05:49.480]  但是神卻現在說要收回
[00:05:49.480 --> 00:05:51.720]  難道神是那個失信的上帝
[00:05:51.720 --> 00:05:53.760]  神是那個不守約的上帝
[00:05:53.760 --> 00:05:54.680]  並且我們都知道
[00:05:54.680 --> 00:05:58.120]  這個是阿伯拉罕唯一的希望
[00:05:58.120 --> 00:05:58.680]  對不對
[00:05:58.680 --> 00:06:00.000]  現在要拿回
[00:06:00.000 --> 00:06:03.000]  簡直不可能
[00:06:03.000 --> 00:06:05.080]  當然最難是什麼呢
[00:06:05.080 --> 00:06:06.840]  我想從你的層面個人層面
[00:06:06.840 --> 00:06:07.800]  中國人說什麼
[00:06:07.800 --> 00:06:09.280]  苦獨不吃兒
[00:06:09.280 --> 00:06:11.840]  上帝今天說要你
[00:06:11.840 --> 00:06:13.360]  拿走你的兒子
[00:06:13.360 --> 00:06:15.200]  拆掉他獻為凡仔
[00:06:15.200 --> 00:06:16.800]  很難解釋是不是
[00:06:16.800 --> 00:06:17.720]  在我們預講的時候
[00:06:17.720 --> 00:06:19.880]  我就問過一些童宮
[00:06:19.880 --> 00:06:21.080]  有些童宮有一個兒子
[00:06:21.080 --> 00:06:21.800]  兩個兒子
[00:06:21.800 --> 00:06:22.560]  三個的
[00:06:22.560 --> 00:06:23.840]  OK都有
[00:06:23.840 --> 00:06:25.360]  我就問
[00:06:25.360 --> 00:06:27.080]  如果今晚你做夢
[00:06:27.080 --> 00:06:29.200]  你就見到上帝對你有什麼吩咐
[00:06:29.200 --> 00:06:33.680]  你會怎麼回應
[00:06:33.680 --> 00:06:36.080]  童宮的答案很一致
[00:06:36.080 --> 00:06:37.000]  他們說什麼呢
[00:06:37.000 --> 00:06:41.600]  一個都不能獻
[00:06:41.600 --> 00:06:43.760]  究竟在這段經文
[00:06:43.760 --> 00:06:45.080]  神的心意是什麼
[00:06:45.080 --> 00:06:47.560]  祂想我們學習什麼
[00:06:47.560 --> 00:06:49.760]  盼望聖靈帶我們去明白
[00:06:49.760 --> 00:06:53.160]  這段經文所說的
[00:06:53.160 --> 00:06:54.080]  進入重點之前
[00:06:54.080 --> 00:06:55.520]  我想先和大家看看
[00:06:55.520 --> 00:06:57.640]  其實在二十二章一到十九節裡面
[00:06:57.640 --> 00:07:00.200]  上帝說了三次的說話
[00:07:00.200 --> 00:07:01.560]  這個第一次說話
[00:07:01.560 --> 00:07:03.960]  就是對他的吩咐
[00:07:03.960 --> 00:07:06.560]  這個吩咐我想用不同的顏色去表達
[00:07:06.560 --> 00:07:09.920]  讓你記在腦子裡面
[00:07:09.920 --> 00:07:12.680]  方便我們去看清楚
[00:07:12.680 --> 00:07:14.360]  大概吩咐裡面
[00:07:14.360 --> 00:07:16.160]  首先是說你要帶
[00:07:16.160 --> 00:07:16.720]  然後帶什麼
[00:07:16.720 --> 00:07:17.840]  帶你的兒子
[00:07:17.840 --> 00:07:19.960]  紫色的字就形容他的兒子
[00:07:19.960 --> 00:07:21.960]  接著我們很快就下到獻祭
[00:07:21.960 --> 00:07:22.480]  對不對
[00:07:22.480 --> 00:07:23.720]  獻為梵祭
[00:07:23.720 --> 00:07:26.240]  不過中間其實還夾著一個空間
[00:07:26.240 --> 00:07:27.280]  他就特別提到
[00:07:27.280 --> 00:07:29.320]  要去我指示你的地方
[00:07:29.320 --> 00:07:30.560]  OK 摩尼亞地
[00:07:30.560 --> 00:07:33.880]  大概是這樣分了幾個部分
[00:07:33.880 --> 00:07:36.640]  第一個重點我們一起讀一讀
[00:07:36.640 --> 00:07:38.440]  預備開始
[00:07:38.440 --> 00:07:41.040]  上帝渴望知道我們
[00:07:41.040 --> 00:07:45.160]  我們要獻為梵祭敬畏他
[00:07:45.160 --> 00:07:48.400]  經文一開始就說
[00:07:48.400 --> 00:07:49.720]  考驗這個字
[00:07:49.720 --> 00:07:51.440]  這個是和修本的譯法
[00:07:51.440 --> 00:07:53.400]  如果你看和學本或者其他中文譯本
[00:07:53.400 --> 00:07:55.040]  大部分都譯作試驗
[00:07:55.040 --> 00:07:56.960]  或者原文這個字其實有時候
[00:07:56.960 --> 00:07:59.520]  試探 試煉 試驗
[00:07:59.520 --> 00:08:01.760]  都是同一個字
[00:08:01.760 --> 00:08:04.680]  所以究竟這個字怎麼譯法最好
[00:08:04.680 --> 00:08:06.240]  我就選了一個英文
[00:08:06.240 --> 00:08:09.120]  我覺得用prove這個字較好
[00:08:09.120 --> 00:08:11.640]  就是說上帝他要證明
[00:08:11.640 --> 00:08:12.720]  證明什麼呢
[00:08:12.720 --> 00:08:14.400]  阿伯拉罕是可以的
[00:08:14.400 --> 00:08:15.400]  其實你想想
[00:08:15.400 --> 00:08:18.160]  上帝一切都是他所創造
[00:08:18.160 --> 00:08:20.480]  千山的牛 萬山的羊都是上帝的
[00:08:20.480 --> 00:08:22.280]  上帝要不要以撒
[00:08:22.280 --> 00:08:23.560]  愛以撒來幹什麼
[00:08:23.560 --> 00:08:24.880]  其實沒有用的
[00:08:24.880 --> 00:08:26.840]  所以一定不是要以撒
[00:08:26.840 --> 00:08:27.960]  就很簡單
[00:08:27.960 --> 00:08:28.960]  但是他要證明什麼呢
[00:08:28.960 --> 00:08:30.360]  他要證明阿伯拉罕
[00:08:30.360 --> 00:08:32.480]  證明他什麼呢 證明他可以的
[00:08:32.480 --> 00:08:33.560]  我就想起
[00:08:33.560 --> 00:08:35.360]  在我們的生活裡面
[00:08:35.360 --> 00:08:37.520]  有時候我們會不會用一些這麼激烈的東西
[00:08:37.520 --> 00:08:39.040]  或者起碼他看下去
[00:08:39.040 --> 00:08:40.160]  我們家人
[00:08:40.160 --> 00:08:41.000]  我們的子女看下去
[00:08:41.000 --> 00:08:42.280]  一些很激烈的東西
[00:08:42.280 --> 00:08:43.400]  然後覺得
[00:08:43.400 --> 00:08:45.240]  我為了證明他一些東西
[00:08:45.240 --> 00:08:47.480]  但是他又以為我想他死
[00:08:47.480 --> 00:08:48.960]  你猜有沒有
[00:08:48.960 --> 00:08:50.600]  我想著想著真的有
[00:08:50.600 --> 00:08:52.000]  有一件事很自豪的
[00:08:52.000 --> 00:08:53.160]  很自豪什麼呢
[00:08:53.160 --> 00:08:54.640]  就是我兒子很小的時候
[00:08:54.640 --> 00:08:55.840]  三歲以前
[00:08:55.840 --> 00:08:57.400]  他已經自己可以游泳
[00:08:57.400 --> 00:08:58.400]  在一個泳池裡
[00:08:58.400 --> 00:09:00.400]  橫著游一個環節
[00:09:00.400 --> 00:09:01.240]  當然我看著他
[00:09:01.240 --> 00:09:02.040]  橫著游一個環節
[00:09:02.040 --> 00:09:03.160]  厲害嗎
[00:09:03.160 --> 00:09:03.880]  厲害
[00:09:03.880 --> 00:09:04.360]  為什麼呢
[00:09:04.360 --> 00:09:06.200]  因為我小時候爸爸就教我
[00:09:06.200 --> 00:09:07.600]  欺山莫欺水
[00:09:07.600 --> 00:09:10.840]  所以我爸爸很小的時候就帶我們去海灘游泳
[00:09:10.840 --> 00:09:12.440]  然後那些浪打過來
[00:09:12.440 --> 00:09:13.480]  喝了一口水
[00:09:13.480 --> 00:09:14.440]  然後他就跟我說
[00:09:14.440 --> 00:09:15.320]  喝了水嗎
[00:09:15.320 --> 00:09:15.960]  是啊
[00:09:15.960 --> 00:09:16.720]  他問我
[00:09:16.720 --> 00:09:17.680]  我說是啊
[00:09:17.680 --> 00:09:18.280]  然後他說
[00:09:18.280 --> 00:09:20.000]  是啊 游泳就要喝水
[00:09:20.000 --> 00:09:22.000]  小時候就記住了這件事
[00:09:22.000 --> 00:09:23.600]  於是起碼我去到海灘
[00:09:23.600 --> 00:09:24.120]  去到泳池
[00:09:24.120 --> 00:09:25.120]  我不會淹死
[00:09:25.120 --> 00:09:26.120]  我就將這件事
[00:09:26.120 --> 00:09:27.560]  承傳給我的兒子
[00:09:27.560 --> 00:09:28.680]  怎麼承傳他
[00:09:28.680 --> 00:09:31.200]  小朋友小時候去到嬰兒池游泳是怎樣的
[00:09:31.200 --> 00:09:33.080]  到地玩水很開心
[00:09:33.080 --> 00:09:36.120]  但是你有沒有去過大人池學游泳
[00:09:36.120 --> 00:09:37.320]  他去到那個泳池
[00:09:37.320 --> 00:09:37.960]  他就害怕
[00:09:37.960 --> 00:09:39.200]  抱緊你
[00:09:39.200 --> 00:09:41.240]  於是你要訓練他的時候是怎樣的
[00:09:41.240 --> 00:09:42.600]  你自己先去到泳池
[00:09:42.600 --> 00:09:45.680]  然後將他抱在泳池旁邊
[00:09:45.680 --> 00:09:46.760]  然後你就來一點
[00:09:46.760 --> 00:09:48.080]  然後你就鼓勵他
[00:09:48.080 --> 00:09:49.120]  你跳下來吧
[00:09:49.120 --> 00:09:50.320]  你跳下來吧
[00:09:50.320 --> 00:09:50.920]  你不用害怕
[00:09:50.920 --> 00:09:55.320]  爸爸就會用手托著你
[00:09:55.320 --> 00:09:56.280]  一開始都害怕
[00:09:56.280 --> 00:09:57.760]  不過你鼓勵了他幾次
[00:09:57.760 --> 00:09:59.560]  他就會試了
[00:09:59.560 --> 00:10:00.280]  他跳下來的時候
[00:10:00.280 --> 00:10:02.440]  你托不托著他
[00:10:02.440 --> 00:10:03.840]  一定要托
[00:10:03.840 --> 00:10:06.680]  第一次
[00:10:06.680 --> 00:10:08.040]  是不是
[00:10:08.040 --> 00:10:09.200]  第二次或者第三次
[00:10:09.200 --> 00:10:10.200]  你就不要托了
[00:10:10.200 --> 00:10:10.560]  為什麼
[00:10:10.560 --> 00:10:12.280]  他不托就要游
[00:10:12.280 --> 00:10:12.960]  掙扎
[00:10:12.960 --> 00:10:14.960]  他就游到你那邊
[00:10:14.960 --> 00:10:16.800]  我想告訴你
[00:10:16.800 --> 00:10:18.720]  其實我不是很會游泳
[00:10:18.720 --> 00:10:20.280]  不過我知道游泳很重要
[00:10:20.280 --> 00:10:22.600]  大概就是這樣
[00:10:22.600 --> 00:10:24.160]  我的兒子就是這樣
[00:10:24.160 --> 00:10:25.960]  一步一步越走越遠
[00:10:25.960 --> 00:10:26.560]  離開前面
[00:10:26.560 --> 00:10:29.040]  他就看著我這樣
[00:10:29.040 --> 00:10:29.920]  一路游游游
[00:10:29.920 --> 00:10:32.440]  這樣就學會游一個環池
[00:10:32.440 --> 00:10:33.640]  我想告訴你
[00:10:33.640 --> 00:10:34.520]  可能有一個兒子
[00:10:34.520 --> 00:10:35.600]  那時候他這麼小
[00:10:35.600 --> 00:10:35.960]  他就說
[00:10:35.960 --> 00:10:37.840]  哇 爸爸是不是要弄死我
[00:10:37.840 --> 00:10:39.040]  可能他在想
[00:10:39.040 --> 00:10:40.720]  為什麼這個考驗這麼大
[00:10:40.720 --> 00:10:42.680]  我不知道他小時候在想什麼
[00:10:42.680 --> 00:10:44.880]  但真的游泳會不會死人
[00:10:44.880 --> 00:10:45.840]  會
[00:10:45.840 --> 00:10:47.440]  不過是不是想他死
[00:10:47.440 --> 00:10:48.080]  一定不是
[00:10:48.080 --> 00:10:49.440]  我要證明他什麼
[00:10:49.440 --> 00:10:50.760]  證明他游得到
[00:10:50.760 --> 00:10:51.680]  當然我想告訴你
[00:10:51.680 --> 00:10:53.680]  就算他游不到也不要緊
[00:10:53.680 --> 00:10:55.760]  你知道最享受的是什麼嗎
[00:10:55.760 --> 00:10:57.480]  最享受的就是過程裡面
[00:10:57.480 --> 00:10:58.480]  我覺得
[00:10:58.480 --> 00:11:01.960]  他聽我的話
[00:11:01.960 --> 00:11:03.320]  更加享受的是什麼呢
[00:11:03.320 --> 00:11:04.360]  他相信我
[00:11:04.360 --> 00:11:06.000]  他知道這個爸爸
[00:11:06.000 --> 00:11:07.120]  當他沉下水的時候
[00:11:07.120 --> 00:11:09.640]  我一定托著他的屁股上來
[00:11:09.640 --> 00:11:10.960]  有時候也不托的
[00:11:10.960 --> 00:11:11.760]  為什麼呢
[00:11:11.760 --> 00:11:14.000]  因為他要先喝一口水
[00:11:14.000 --> 00:11:15.280]  也是這樣
[00:11:15.280 --> 00:11:16.600]  所以我想告訴你
[00:11:16.600 --> 00:11:18.240]  如果你這樣的時候
[00:11:18.240 --> 00:11:20.360]  這樣開始去明白這個故事的時候
[00:11:20.360 --> 00:11:22.600]  你對整個事件的理解會不同
[00:11:22.600 --> 00:11:26.240]  當然一開始是說你要帶
[00:11:26.240 --> 00:11:27.840]  在聖經翻譯
[00:11:27.840 --> 00:11:29.320]  或者其實不是聖經翻譯
[00:11:29.320 --> 00:11:30.880]  在任何的翻譯裡面
[00:11:30.880 --> 00:11:32.680]  其實要翻譯對話是難的
[00:11:32.680 --> 00:11:32.960]  為什麼呢
[00:11:32.960 --> 00:11:35.280]  因為語氣是翻譯不出來的
[00:11:35.280 --> 00:11:38.000]  你要帶是可以用一種很嚴厲的說話
[00:11:38.000 --> 00:11:39.760]  喂,你現在要帶做什麼
[00:11:39.760 --> 00:11:41.520]  這樣命令式的
[00:11:41.520 --> 00:11:43.600]  但同樣你要帶是可以說
[00:11:43.600 --> 00:11:44.200]  這樣翻譯的
[00:11:44.200 --> 00:11:45.280]  請你帶
[00:11:45.280 --> 00:11:46.240]  這樣也可以
[00:11:46.240 --> 00:11:48.120]  究竟是什麼呢
[00:11:48.120 --> 00:11:50.040]  有一個版本我們叫YLT
[00:11:50.040 --> 00:11:51.440]  Yan所翻譯的
[00:11:51.440 --> 00:11:54.680]  他就盡量按原文的意思將字翻譯出來
[00:11:54.680 --> 00:11:55.480]  其實在原文裡面
[00:11:55.480 --> 00:11:57.280]  很多時候有些字我們不翻譯
[00:11:57.280 --> 00:11:58.640]  或者有些語氣我們不翻譯
[00:11:58.640 --> 00:12:00.960]  因為翻譯這樣是很沉悶的
[00:12:00.960 --> 00:12:01.960]  但他的版本就是
[00:12:01.960 --> 00:12:03.000]  是不是都翻譯出來
[00:12:03.000 --> 00:12:04.240]  讓你看到
[00:12:04.240 --> 00:12:07.320]  你就看到原來在希伯來文原文裡面
[00:12:07.320 --> 00:12:09.560]  你要帶這個動詞後面
[00:12:09.560 --> 00:12:11.360]  是有一個Luck在後面
[00:12:11.360 --> 00:12:12.760]  是什麼意思呢
[00:12:12.760 --> 00:12:13.520]  翻譯不到的
[00:12:13.520 --> 00:12:14.320]  語氣來的
[00:12:14.320 --> 00:12:16.320]  但是就在一個軟位
[00:12:16.320 --> 00:12:19.160]  一個請求的語氣
[00:12:19.160 --> 00:12:21.880]  所以原來上帝不是在吩咐他
[00:12:21.880 --> 00:12:23.280]  你要這樣做就這樣做
[00:12:23.280 --> 00:12:24.120]  他是告訴你
[00:12:24.120 --> 00:12:25.720]  阿伯拉罕
[00:12:25.720 --> 00:12:27.240]  你可不可以
[00:12:27.240 --> 00:12:30.320]  或者請你帶你的兒子
[00:12:30.320 --> 00:12:31.760]  明白嗎
[00:12:31.760 --> 00:12:33.880]  所以不是在逼阿伯拉罕
[00:12:33.880 --> 00:12:35.320]  他是讓阿伯拉罕選擇
[00:12:35.320 --> 00:12:37.360]  他讓阿伯拉罕去選擇
[00:12:37.360 --> 00:12:41.440]  究竟你會不會應我的呼召
[00:12:41.440 --> 00:12:42.360]  在這經文裡面
[00:12:42.360 --> 00:12:45.240]  我們當然看到
[00:12:45.240 --> 00:12:46.720]  神第一次說話
[00:12:46.720 --> 00:12:50.600]  他說你要獻以撒為繁祭
[00:12:50.600 --> 00:12:53.760]  這個是整個故事的中心
[00:12:53.760 --> 00:12:55.960]  他怎樣形容以撒呢
[00:12:55.960 --> 00:12:57.440]  大家留心
[00:12:57.440 --> 00:12:58.880]  紫色減低了的字
[00:12:58.880 --> 00:13:00.960]  用三個形容詞去形容他
[00:13:00.960 --> 00:13:02.600]  就是你的兒子
[00:13:02.600 --> 00:13:04.800]  然後你所愛的
[00:13:04.800 --> 00:13:06.960]  然後你的獨子
[00:13:06.960 --> 00:13:08.520]  獨子其實是獨一為一
[00:13:08.520 --> 00:13:09.440]  本身沒有一個子字的
[00:13:09.440 --> 00:13:11.400]  應該是獨一為一
[00:13:11.400 --> 00:13:14.080]  到上帝第二次說話的時候
[00:13:14.080 --> 00:13:15.920]  就是他獻完祭之後
[00:13:15.920 --> 00:13:17.880]  神說我知道你真的敬愛我
[00:13:17.880 --> 00:13:19.720]  我知道你真是怎樣了
[00:13:19.720 --> 00:13:22.280]  於是他同樣這樣描述以撒
[00:13:22.280 --> 00:13:23.400]  但是三個字
[00:13:23.400 --> 00:13:24.600]  只剩下兩個字
[00:13:24.600 --> 00:13:26.960]  沒有了誰你看到嗎
[00:13:26.960 --> 00:13:29.280]  三個形容以撒的詞語
[00:13:29.280 --> 00:13:30.480]  沒有了
[00:13:30.480 --> 00:13:32.240]  只剩下兩個沒有了一個
[00:13:32.240 --> 00:13:33.680]  沒有了什麼呢
[00:13:33.680 --> 00:13:36.280]  沒有了就是你所愛的
[00:13:36.280 --> 00:13:38.000]  其實寫聖經的人就刻意
[00:13:38.000 --> 00:13:39.560]  透過上帝的口
[00:13:39.560 --> 00:13:41.360]  看到阿伯拉罕行動的仇人
[00:13:41.360 --> 00:13:43.640]  是上帝親自肯定阿伯拉罕
[00:13:43.640 --> 00:13:44.760]  肯定阿伯拉罕什麼
[00:13:44.760 --> 00:13:47.440]  他連所愛的都可以不要
[00:13:47.440 --> 00:13:48.520]  有什麼這麼重要
[00:13:48.520 --> 00:13:51.800]  連所愛都可以不要
[00:13:51.800 --> 00:13:54.520]  就用這句話去表示
