
[00:00:00.000 --> 00:00:02.000]  感謝主,我們一起禱告
[00:02:09.000 --> 00:02:10.000]  祂前面有一個所以
[00:02:10.000 --> 00:02:14.000]  我們就要到前面第七章我們去看
[00:02:14.000 --> 00:02:15.000]  我們要往前面看
[00:02:15.000 --> 00:02:18.000]  在七章二十四節到二十五節
[00:02:18.000 --> 00:02:19.000]  祂說我真是苦啊
[00:02:19.000 --> 00:02:22.000]  誰能救我脫離這取死的身體呢
[00:02:22.000 --> 00:02:25.000]  感謝神靠著我們的主耶穌基督
[00:02:25.000 --> 00:02:27.000]  就能脫離了
[00:02:27.000 --> 00:02:28.000]  那麼在這個地方
[00:02:28.000 --> 00:02:30.000]  祂就能脫離旁邊有點點點
[00:02:30.000 --> 00:02:33.000]  所以我們知道原文聖經是沒有這幾個字的
[00:02:33.000 --> 00:02:36.000]  祂只是說我們的主耶穌基督
[00:02:36.000 --> 00:02:38.000]  靠著我們的主耶穌基督
[00:02:38.000 --> 00:02:41.000]  這樣看來我以內心順服神的律
[00:02:41.000 --> 00:02:45.000]  我肉體卻順服罪的律了
[00:02:45.000 --> 00:02:47.000]  這一句話特別是二十四節
[00:02:47.000 --> 00:02:50.000]  我們常常聽到很多人quote
[00:02:50.000 --> 00:02:53.000]  就是用祂說我真是苦啊
[00:02:53.000 --> 00:02:56.000]  那麼很多時候我們也常常會想到說
[00:02:56.000 --> 00:03:00.000]  哇我的罪已經與基督同定十字架了
[00:03:00.000 --> 00:03:01.000]  對不對
[00:03:01.000 --> 00:03:03.000]  那麼為什麼我現在還會犯罪
[00:03:03.000 --> 00:03:06.000]  這就是我們常常所掙扎的
[00:03:06.000 --> 00:03:09.000]  那麼在羅馬書第七章這邊
[00:03:09.000 --> 00:03:10.000]  當然有的人認為
[00:03:10.000 --> 00:03:13.000]  那個是指保羅他信了主之後的經歷
[00:03:13.000 --> 00:03:14.000]  但是有的人認為
[00:03:14.000 --> 00:03:16.000]  是還沒有信主的時候的經歷
[00:03:16.000 --> 00:03:19.000]  如果我們不討論這個今天
[00:03:19.000 --> 00:03:21.000]  但是我們很簡單的講
[00:03:21.000 --> 00:03:23.000]  其實保羅在這裡讓我們看見一個
[00:03:23.000 --> 00:03:26.000]  我們心裡面有一個矛盾在那個地方
[00:03:26.000 --> 00:03:30.000]  有一個衝突在那個地方
[00:03:30.000 --> 00:03:31.000]  不管怎麼樣
[00:03:31.000 --> 00:03:34.000]  那麼七章二十四節到二十五節
[00:03:34.000 --> 00:03:36.000]  保羅最後把它講出來了
[00:03:36.000 --> 00:03:39.000]  讓我們看見一個人的困境
[00:03:39.000 --> 00:03:40.000]  人沒有辦法把他自己
[00:03:40.000 --> 00:03:43.000]  從這個困境裡面弄出來的
[00:03:43.000 --> 00:03:44.000]  所以換句話講
[00:03:44.000 --> 00:03:48.000]  我們可以說八章開始
[00:03:48.000 --> 00:03:49.000]  他就是在講
[00:03:49.000 --> 00:03:53.000]  也許就是把從第一章一直到第七章
[00:03:53.000 --> 00:03:55.000]  做了一個總結
[00:03:55.000 --> 00:03:57.000]  如果我們熟悉羅馬書的話
[00:03:57.000 --> 00:03:59.000]  那麼第一章到第七章
[00:03:59.000 --> 00:04:02.000]  就是告訴我們人的罪的問題
[00:04:02.000 --> 00:04:04.000]  告訴我們人在神的面前
[00:04:04.000 --> 00:04:06.000]  沒有一個人可以稱
[00:04:06.000 --> 00:04:08.000]  可以稱他自己是一個義人
[00:04:08.000 --> 00:04:11.000]  稱他自己是一個善人
[00:04:11.000 --> 00:04:12.000]  那麼這個也是保羅
[00:04:12.000 --> 00:04:17.000]  他自己讓我們看見他的困境
[00:04:17.000 --> 00:04:19.000]  我們信了主的人我們都知道
[00:04:19.000 --> 00:04:20.000]  我們剛才也講
[00:04:20.000 --> 00:04:24.000]  我的罪已經與基督同釘石之駕了
[00:04:24.000 --> 00:04:25.000]  對不對
[00:04:25.000 --> 00:04:27.000]  為什麼我還會犯罪呢
[00:04:27.000 --> 00:04:29.000]  那麼二十五節呢
[00:04:29.000 --> 00:04:30.000]  他就告訴我們
[00:04:30.000 --> 00:04:31.000]  他說我們心裡面
[00:04:31.000 --> 00:04:34.000]  真的是有一個矛盾在那個地方
[00:04:34.000 --> 00:04:35.000]  他說我內心
[00:04:35.000 --> 00:04:36.000]  那就是換句話講
[00:04:36.000 --> 00:04:39.000]  就是神在我們裡面所做的事情
[00:04:39.000 --> 00:04:41.000]  內心想要順服神的律
[00:04:41.000 --> 00:04:44.000]  但是我的肉體卻順服罪的律了
[00:04:44.000 --> 00:04:46.000]  所以在這裡給我們一個clue
[00:04:46.000 --> 00:04:51.000]  給我們一個clue叫什麼
[00:04:51.000 --> 00:04:53.000]  你們知道我是什麼意思
[00:04:53.000 --> 00:04:57.000]  那麼他就讓我們知道
[00:04:57.000 --> 00:04:59.000]  我們信了主之後
[00:04:59.000 --> 00:05:01.000]  我們被稱義之後
[00:05:01.000 --> 00:05:03.000]  我們應該要怎麼樣去做
[00:05:03.000 --> 00:05:05.000]  因為有的時候我們常常會說
[00:05:05.000 --> 00:05:06.000]  那是不是我們什麼事情都不做
[00:05:06.000 --> 00:05:08.000]  弟兄姊妹今天我盼望
[00:05:08.000 --> 00:05:10.000]  這一陣子我們看完了
[00:05:10.000 --> 00:05:12.000]  那個羅馬書第八章的時候
[00:05:12.000 --> 00:05:15.000]  你就知道你要怎麼做了
[00:05:15.000 --> 00:05:18.000]  其實是很清楚很清楚
[00:05:18.000 --> 00:05:20.000]  對不對
[00:05:20.000 --> 00:05:22.000]  那麼在這裡他又講告訴我們
[00:05:22.000 --> 00:05:23.000]  他說如今
[00:05:23.000 --> 00:05:25.000]  他說所以如今
[00:05:25.000 --> 00:05:28.000]  那些在基督耶穌裡的就不定罪了
[00:05:28.000 --> 00:05:29.000]  這裡另外一個詞
[00:05:29.000 --> 00:05:33.000]  他告訴我們說不被定罪了
[00:05:33.000 --> 00:05:34.000]  這又是另外一件事情
[00:05:34.000 --> 00:05:37.000]  那我們真的是不知道到底
[00:05:37.000 --> 00:05:39.000]  我現在是在哪裡
[00:05:39.000 --> 00:05:41.000]  我們現在看一下
[00:05:41.000 --> 00:05:44.000]  約翰福音三章十六節到十八節
[00:05:44.000 --> 00:05:46.000]  這是我們大家都很熟悉的
[00:05:46.000 --> 00:05:48.000]  約翰福音三章十六節到十八節
[00:05:48.000 --> 00:05:49.000]  他說神愛世人
[00:05:49.000 --> 00:05:52.000]  甚至將他的獨生子賜給他們
[00:05:52.000 --> 00:05:57.000]  叫一切信他的不至滅亡反得永生
[00:05:57.000 --> 00:05:58.000]  那麼這一句話
[00:05:58.000 --> 00:06:00.000]  常常有很多人就覺得說
[00:06:00.000 --> 00:06:01.000]  不公平嘛對不對
[00:06:01.000 --> 00:06:04.000]  那麼只要你信了就可以得永生
[00:06:04.000 --> 00:06:05.000]  所以這個人比我還壞
[00:06:05.000 --> 00:06:08.000]  在這個世界上做了一大堆的惡事
[00:06:08.000 --> 00:06:10.000]  然後他到最後他信了主了
[00:06:10.000 --> 00:06:12.000]  然後他就所謂的上天堂
[00:06:12.000 --> 00:06:13.000]  他就得永生
[00:06:13.000 --> 00:06:18.000]  如果你腦筋裡面想這件事情的話
[00:06:18.000 --> 00:06:19.000]  不要停在那裡
[00:06:19.000 --> 00:06:22.000]  因為第十七節他說因為
[00:06:22.000 --> 00:06:24.000]  所以他就是解釋前面第十六節
[00:06:24.000 --> 00:06:26.000]  他說因為神差他的兒子降世
[00:06:26.000 --> 00:06:28.000]  不是要定世人的罪
[00:06:28.000 --> 00:06:31.000]  我們常常把十六節解釋說
[00:06:31.000 --> 00:06:33.000]  神來定我們的罪
[00:06:33.000 --> 00:06:35.000]  其實不是的
[00:06:35.000 --> 00:06:36.000]  其實是什麼
[00:06:36.000 --> 00:06:38.000]  他說不是要定世人的罪
[00:06:38.000 --> 00:06:41.000]  乃是要叫世人因他得救
[00:06:41.000 --> 00:06:43.000]  十八節他就告訴我們
[00:06:43.000 --> 00:06:45.000]  為什麼我們需要這個救恩
[00:06:45.000 --> 00:06:47.000]  他說信他的人不被定罪
[00:06:47.000 --> 00:06:50.000]  不信的人罪已經定了
[00:06:50.000 --> 00:06:55.000]  因為他們不信神獨生子的名
[00:06:55.000 --> 00:06:59.000]  所以不是說公平不公平的問題
[00:06:59.000 --> 00:07:00.000]  乃是神來到這個世界上
[00:07:00.000 --> 00:07:02.000]  他就是要救
[00:07:02.000 --> 00:07:03.000]  他就告訴我們
[00:07:03.000 --> 00:07:04.000]  我們為什麼不被定罪
[00:07:04.000 --> 00:07:06.000]  因為我們以前的罪
[00:07:06.000 --> 00:07:08.000]  我們在還沒有信的時候
[00:07:08.000 --> 00:07:12.000]  我們的罪早就定了
[00:07:12.000 --> 00:07:13.000]  講到定罪
[00:07:13.000 --> 00:07:15.000]  英文叫做condemnation
[00:07:15.000 --> 00:07:18.000]  那麼這是法院中的一個詞
[00:07:18.000 --> 00:07:21.000]  那麼叫做判刑及處刑
[00:07:21.000 --> 00:07:22.000]  那麼在這裡呢
[00:07:22.000 --> 00:07:24.000]  讓我們看見羅馬書第八章
[00:07:24.000 --> 00:07:25.000]  或者是約翰福音那邊
[00:07:25.000 --> 00:07:27.000]  讓我們看見神是judge
[00:07:27.000 --> 00:07:30.000]  神是法官
[00:07:30.000 --> 00:07:31.000]  因為我們每一個人
[00:07:31.000 --> 00:07:36.000]  因為人有犯罪的證據
[00:07:36.000 --> 00:07:39.000]  有犯罪的證據在神的手裡面
[00:07:39.000 --> 00:07:40.000]  你從聖經上面看
[00:07:40.000 --> 00:07:41.000]  你就曉得了
[00:07:41.000 --> 00:07:43.000]  雖然沒有提你的名字
[00:07:43.000 --> 00:07:46.000]  但是你的罪證在那個地方
[00:07:46.000 --> 00:07:49.000]  我記得我以前有一個經歷
[00:07:49.000 --> 00:07:50.000]  就是有一個人他犯了法
[00:07:50.000 --> 00:07:52.000]  在美國犯了法
[00:07:52.000 --> 00:07:54.000]  然後他就來找我
[00:07:54.000 --> 00:07:55.000]  他說你是牧師
[00:07:55.000 --> 00:07:56.000]  他說你可以陪我去
[00:07:56.000 --> 00:07:57.000]  我說可以啊
[00:07:57.000 --> 00:07:59.000]  我也搞不清楚
[00:07:59.000 --> 00:08:00.000]  那麼我們做牧師的
[00:08:00.000 --> 00:08:01.000]  有時候法院也去
[00:08:01.000 --> 00:08:02.000]  賭場也去
[00:08:02.000 --> 00:08:04.000]  我不是去賭博
[00:08:04.000 --> 00:08:06.000]  我們真的是去抓人的
[00:08:06.000 --> 00:08:08.000]  有一次我們12點
[00:08:08.000 --> 00:08:10.000]  晚上12點去抓人
[00:08:10.000 --> 00:08:11.000]  所以我就在想
[00:08:11.000 --> 00:08:13.000]  萬一人家看見了
[00:08:13.000 --> 00:08:14.000]  人家也搞不清楚
[00:08:14.000 --> 00:08:16.000]  人家說這個馬牧師還來賭場
[00:08:16.000 --> 00:08:18.000]  是不是
[00:08:18.000 --> 00:08:19.000]  不過anyway
[00:08:19.000 --> 00:08:20.000]  那我那次去的時候
[00:08:20.000 --> 00:08:21.000]  這個人呢
[00:08:21.000 --> 00:08:23.000]  他是犯了刑法
[00:08:23.000 --> 00:08:25.000]  刑事法
[00:08:25.000 --> 00:08:26.000]  那他就很怕
[00:08:26.000 --> 00:08:28.000]  因為他又怕他丟掉他的工作
[00:08:28.000 --> 00:08:30.000]  他又怕他丟掉他的身份
[00:08:30.000 --> 00:08:32.000]  等等許許多多的事情
[00:08:32.000 --> 00:08:33.000]  他就想說
[00:08:33.000 --> 00:08:35.000]  牧師你可以幫我講講好話
[00:08:35.000 --> 00:08:36.000]  我就去了
[00:08:36.000 --> 00:08:37.000]  去了之後呢
[00:08:37.000 --> 00:08:39.000]  我就看其他的case
[00:08:39.000 --> 00:08:41.000]  完了之後就輪到他
[00:08:41.000 --> 00:08:43.000]  那麼這個法官是一個女的
[00:08:43.000 --> 00:08:46.000]  這個法官真的是很有善的樣子
[00:08:46.000 --> 00:08:47.000]  笑笑的
[00:08:47.000 --> 00:08:48.000]  眼睛笑笑的
[00:08:48.000 --> 00:08:51.000]  而且真的是給你一種感覺
[00:08:51.000 --> 00:08:53.000]  這不是在法院裡面
[00:08:53.000 --> 00:08:56.000]  那麼不是在法庭裡面
[00:08:56.000 --> 00:08:57.000]  那結果呢
[00:08:57.000 --> 00:08:59.000]  他就跟那個
[00:08:59.000 --> 00:09:00.000]  這個人他就上去
[00:09:00.000 --> 00:09:01.000]  上去之後
[00:09:01.000 --> 00:09:02.000]  他就跟他講了一些事情之後
[00:09:02.000 --> 00:09:03.000]  他就跟他講
[00:09:03.000 --> 00:09:05.000]  他說我的牧師來了
[00:09:05.000 --> 00:09:06.000]  他說你可不可以
[00:09:06.000 --> 00:09:09.000]  聽一下這個牧師講講
[00:09:09.000 --> 00:09:10.000]  那個法官說
[00:09:10.000 --> 00:09:11.000]  哦很好啊
[00:09:11.000 --> 00:09:13.000]  然後他就叫我的名字
[00:09:13.000 --> 00:09:14.000]  然後我就上去了
[00:09:14.000 --> 00:09:15.000]  上去之後
[00:09:15.000 --> 00:09:17.000]  這個人就站在我旁邊
[00:09:17.000 --> 00:09:20.000]  他說你有什麼話要講
[00:09:20.000 --> 00:09:22.000]  我就開始講了
[00:09:22.000 --> 00:09:23.000]  我就說哎呀
[00:09:23.000 --> 00:09:25.000]  我替他做什麼輔導啊
[00:09:25.000 --> 00:09:26.000]  我就告訴他
[00:09:26.000 --> 00:09:27.000]  我說這個人呢
[00:09:27.000 --> 00:09:28.000]  因為他這個一時衝動
[00:09:28.000 --> 00:09:30.000]  然後發生了這件事情
[00:09:30.000 --> 00:09:34.000]  講了許許多多的好話
[00:09:34.000 --> 00:09:36.000]  那麼我都是告訴他
[00:09:36.000 --> 00:09:37.000]  我又替他做什麼
[00:09:37.000 --> 00:09:39.000]  我說我說這個人會改變的
[00:09:39.000 --> 00:09:41.000]  我說因為他已經信了主耶穌了
[00:09:41.000 --> 00:09:44.000]  我真的是這樣講
[00:09:44.000 --> 00:09:45.000]  後來那個法官呢
[00:09:45.000 --> 00:09:46.000]  他笑笑的他就告訴我
[00:09:46.000 --> 00:09:47.000]  他說
[00:09:47.000 --> 00:09:48.000]  他說哎呀
[00:09:48.000 --> 00:09:49.000]  他說牧師
[00:09:49.000 --> 00:09:51.000]  他說我們真的很感激你
[00:09:51.000 --> 00:09:54.000]  在社區裡面做這些事情
[00:09:54.000 --> 00:09:56.000]  他說非常非常好
[00:09:56.000 --> 00:09:57.000]  他說你要繼續做下去
[00:09:57.000 --> 00:10:01.000]  他說but
[00:10:01.000 --> 00:10:03.000]  他跟我講
[00:10:03.000 --> 00:10:07.000]  他說we have the record
[00:10:07.000 --> 00:10:10.000]  他說我們不能讓這個人走
[00:10:10.000 --> 00:10:13.000]  我們必須要判他的刑
[00:10:13.000 --> 00:10:16.000]  record
[00:10:16.000 --> 00:10:18.000]  我站在那邊的時候
[00:10:18.000 --> 00:10:20.000]  我就想到主耶穌
[00:10:20.000 --> 00:10:21.000]  我想到有一天
[00:10:21.000 --> 00:10:23.000]  我們要去神那裡的時候
[00:10:23.000 --> 00:10:28.000]  真的是神說我有你的record
[00:10:28.000 --> 00:10:34.000]  你怎麼辦
[00:10:34.000 --> 00:10:35.000]  你知道
[00:10:35.000 --> 00:10:37.000]  如果你去好好看聖經
[00:10:37.000 --> 00:10:38.000]  弟兄姊妹
[00:10:38.000 --> 00:10:41.000]  或者是我們中間還有沒有信的
[00:10:41.000 --> 00:10:42.000]  特別是還沒有信的
[00:10:42.000 --> 00:10:44.000]  如果你已經相信了主耶穌了
[00:10:44.000 --> 00:10:47.000]  那麼你就有另外的一種情形
[00:10:47.000 --> 00:10:48.000]  如果你還沒有相信主耶穌
[00:10:48.000 --> 00:10:49.000]  我告訴你
[00:10:49.000 --> 00:10:55.000]  在聖經上到處都有記載你我的犯罪的記錄
[00:10:55.000 --> 00:10:58.000]  只不過是沒有把你的名字放上去而已
[00:10:58.000 --> 00:10:59.000]  你如果從任何地方
[00:10:59.000 --> 00:11:00.000]  你把你的名字套進去
[00:11:00.000 --> 00:11:01.000]  你就知道
[00:11:01.000 --> 00:11:07.000]  that's me
[00:11:07.000 --> 00:11:09.000]  有憑有據的
[00:11:09.000 --> 00:11:12.000]  我們看一下羅馬書第一章
[00:11:12.000 --> 00:11:13.000]  我們不全部念
[00:11:13.000 --> 00:11:14.000]  但是羅馬書第一章呢
[00:11:14.000 --> 00:11:16.000]  從21節開始
[00:11:16.000 --> 00:11:19.000]  他說因為
[00:11:19.000 --> 00:11:20.000]  從21節開始
[00:11:20.000 --> 00:11:22.000]  他說因為他們雖然知道神
[00:11:22.000 --> 00:11:24.000]  卻不當作神榮耀他
[00:11:24.000 --> 00:11:25.000]  也不感謝他
[00:11:25.000 --> 00:11:27.000]  他們的思念變為虛妄
[00:11:27.000 --> 00:11:29.000]  無知的心就昏暗了
[00:11:29.000 --> 00:11:30.000]  他在這裡讓我們看見
[00:11:30.000 --> 00:11:33.000]  我們真的是曾經我們的心思
[00:11:33.000 --> 00:11:36.000]  我們的心思是怎麼樣
[00:11:36.000 --> 00:11:37.000]  是昏暗的
[00:11:37.000 --> 00:11:38.000]  這真的是有記錄的
[00:11:38.000 --> 00:11:43.000]  那麼從21節一直到32節
[00:11:43.000 --> 00:11:47.000]  然後我們再看從28節到31節
[00:11:47.000 --> 00:11:50.000]  他說他們既然故意不認識神
[00:11:50.000 --> 00:11:53.000]  神就任憑他們存邪闢的心
[00:11:53.000 --> 00:11:54.000]  行那些不合理的事
[00:11:54.000 --> 00:11:57.000]  裝滿了各樣不義邪惡貪婪惡毒
[00:11:57.000 --> 00:11:58.000]  滿心是嫉妒
[00:11:58.000 --> 00:11:59.000]  凶殺真淨
[00:11:59.000 --> 00:12:00.000]  詭詐毒恨
[00:12:00.000 --> 00:12:01.000]  又是慚愧的
[00:12:01.000 --> 00:12:02.000]  背後說人的
[00:12:02.000 --> 00:12:03.000]  怨恨神的
[00:12:03.000 --> 00:12:04.000]  無蠻人的
[00:12:04.000 --> 00:12:05.000]  狂傲的自誇的
[00:12:05.000 --> 00:12:06.000]  捏造惡事的
[00:12:06.000 --> 00:12:08.000]  違背父母的
[00:12:08.000 --> 00:12:11.000]  我們很感謝神
[00:12:11.000 --> 00:12:13.000]  神真的是呼召了我們
[00:12:13.000 --> 00:12:14.000]  但是如果我們中間
[00:12:14.000 --> 00:12:15.000]  任何人
[00:12:15.000 --> 00:12:16.000]  我告訴你
[00:12:16.000 --> 00:12:20.000]  這就是我們犯罪的記錄
[00:12:20.000 --> 00:12:22.000]  雖然沒有把你的名字寫在上面
[00:12:22.000 --> 00:12:25.000]  但是這就是record
[00:12:25.000 --> 00:12:27.000]  將來有一天我們面對神的時候
[00:12:27.000 --> 00:12:31.000]  他就要把這些東西拿出來的
[00:12:31.000 --> 00:12:36.000]  如果你沒有經過
[00:12:36.000 --> 00:12:39.000]  他所為你做的一件事情
[00:12:39.000 --> 00:12:45.000]  我們的罪早就定了
[00:12:45.000 --> 00:12:46.000]  所以他接下去
[00:12:46.000 --> 00:12:47.000]  他就告訴我們說
[00:12:47.000 --> 00:12:49.000]  他說在基督耶穌裡的
[00:12:49.000 --> 00:12:53.000]  就不再就不定罪了
[00:12:53.000 --> 00:12:54.000]  換句話講
[00:12:54.000 --> 00:12:55.000]  等一下我們再看
[00:12:55.000 --> 00:12:56.000]  接下去我們就再看
[00:12:56.000 --> 00:12:59.000]  羅馬書第八章第三節
[00:12:59.000 --> 00:13:01.000]  羅馬書第八章第三節
[00:13:01.000 --> 00:13:02.000]  他說律法
[00:13:02.000 --> 00:13:03.000]  基因肉體軟弱
[00:13:03.000 --> 00:13:05.000]  有所不能行的
[00:13:05.000 --> 00:13:07.000]  這就是我們的記錄
[00:13:07.000 --> 00:13:08.000]  這就是我們的記錄
[00:13:08.000 --> 00:13:10.000]  我們說我們不是猶太人
[00:13:10.000 --> 00:13:12.000]  我們心裡面沒有神的律法
[00:13:12.000 --> 00:13:13.000]  我們不知道神的律法
[00:13:13.000 --> 00:13:15.000]  聖經上有告訴我們
[00:13:15.000 --> 00:13:17.000]  神都知道這些事情
[00:13:17.000 --> 00:13:18.000]  聖經上有告訴我們
[00:13:18.000 --> 00:13:20.000]  你說你不知道神的律法
[00:13:20.000 --> 00:13:21.000]  那我就告訴你
[00:13:21.000 --> 00:13:23.000]  你曉得什麼事情
[00:13:23.000 --> 00:13:24.000]  所以我們從羅馬書裡面
[00:13:24.000 --> 00:13:26.000]  我們看見其實我們人
[00:13:26.000 --> 00:13:37.000]  真的是沒有理由可以推諉的
[00:13:37.000 --> 00:13:38.000]  那麼在這裡
[00:13:38.000 --> 00:13:40.000]  他告訴我們說不再定罪了
[00:13:40.000 --> 00:13:42.000]  為什麼不再定罪了
[00:13:42.000 --> 00:13:44.000]  就是因為有一個人
[00:13:44.000 --> 00:13:46.000]  把我們犯罪的記錄
[00:13:46.000 --> 00:13:48.000]  當我們觸犯了神的律法
[00:13:48.000 --> 00:13:50.000]  當我們違背了神
[00:13:50.000 --> 00:13:52.000]  當我們拒絕他
[00:13:52.000 --> 00:13:56.000]  當我們不信他的時候
[00:13:56.000 --> 00:13:58.000]  我們所有的證據
[00:13:58.000 --> 00:14:00.000]  他都把這些證據
[00:14:00.000 --> 00:14:04.000]  攬到他自己的頭上
[00:14:04.000 --> 00:14:09.000]  請我們看 以色列書第53章
[00:14:09.000 --> 00:14:11.000]  以色列書第53章第4節
[00:14:11.000 --> 00:14:13.000]  第6節一直到第6節
[00:14:13.000 --> 00:14:14.000]  我念給你們聽
[00:14:14.000 --> 00:14:17.000]  他誠然擔當我們的憂患
[00:14:17.000 --> 00:14:18.000]  背負我們的痛苦
[00:14:18.000 --> 00:14:21.000]  我們卻以為他受責罰
[00:14:21.000 --> 00:14:23.000]  被神擊打苦帶了
[00:14:23.000 --> 00:14:25.000]  哪知他為我們的過犯受害
[00:14:25.000 --> 00:14:27.000]  為我們的罪孽壓傷
[00:14:27.000 --> 00:14:29.000]  因他受的刑罰
[00:14:29.000 --> 00:14:30.000]  我們得平安
[00:14:30.000 --> 00:14:32.000]  因他受的鞭傷
[00:14:32.000 --> 00:14:33.000]  我們得醫治
[00:14:33.000 --> 00:14:35.000]  我們都如羊走麋
[00:14:35.000 --> 00:14:37.000]  各人偏行幾路
[00:14:37.000 --> 00:14:39.000]  也無法使我們眾人的罪孽
[00:14:39.000 --> 00:14:42.000]  都歸在他身上
[00:14:42.000 --> 00:14:46.000]  這一位就是那一位替罪羔羊
[00:14:46.000 --> 00:14:48.000]  羅馬書第8章第3節
[00:14:48.000 --> 00:14:50.000]  接下去他就說
[00:14:50.000 --> 00:14:52.000]  神就差遣他自己的兒子
[00:14:52.000 --> 00:14:54.000]  成為罪身的形狀
[00:14:54.000 --> 00:14:56.000]  做了贖罪祭
[00:14:56.000 --> 00:14:57.000]  前面他告訴我們
[00:14:57.000 --> 00:14:59.000]  我們在律法上面
[00:14:59.000 --> 00:15:01.000]  我們沒有辦法成就的事情
[00:15:01.000 --> 00:15:03.000]  各位姐妹如果你說
[00:15:03.000 --> 00:15:04.000]  我不知道神的律法
[00:15:04.000 --> 00:15:06.000]  其實羅馬書那邊告訴我們
[00:15:06.000 --> 00:15:07.000]  他說神的事情
[00:15:07.000 --> 00:15:08.000]  人所能知道的
[00:15:08.000 --> 00:15:11.000]  他早就已經放在他的心裡面
[00:15:11.000 --> 00:15:13.000]  羅馬書第2章那邊告訴我們
[00:15:13.000 --> 00:15:15.000]  我們心裡面有一個是非觀念
[00:15:15.000 --> 00:15:20.000]  對不對
[00:15:20.000 --> 00:15:21.000]  各位姐妹有一件事
[00:15:21.000 --> 00:15:22.000]  我們要想一個事情
[00:15:22.000 --> 00:15:31.000]  為什麼希特勒是錯的
[00:15:31.000 --> 00:15:33.000]  這就是是非觀念
[00:15:33.000 --> 00:15:35.000]  這就是羅馬書第2章
[00:15:35.000 --> 00:15:37.000]  那邊從12節開始
[00:15:37.000 --> 00:15:38.000]  那邊告訴我們
[00:15:38.000 --> 00:15:39.000]  我們中間
