
[00:00:00.000 --> 00:00:02.000]  我們有個祈禱
[00:03:12.000 --> 00:03:14.000]  手晶搓搓搓搓
[00:03:14.000 --> 00:03:16.000]  然後就戴一對
[00:03:16.000 --> 00:03:18.000]  做手術用的醫生手套
[00:03:18.000 --> 00:03:20.000]  即是有彈性那些
[00:03:20.000 --> 00:03:22.000]  再戴一套
[00:03:22.000 --> 00:03:24.000]  是塑料那些
[00:03:24.000 --> 00:03:26.000]  兩套
[00:03:26.000 --> 00:03:28.000]  她在那裏幫我做這個準備的時候
[00:03:28.000 --> 00:03:30.000]  我都覺得有一點點誇張
[00:03:30.000 --> 00:03:32.000]  即是
[00:03:32.000 --> 00:03:34.000]  擠完手晶搓手液
[00:03:34.000 --> 00:03:36.000]  還要戴一對手套
[00:03:36.000 --> 00:03:38.000]  兩對手套
[00:03:38.000 --> 00:03:40.000]  來進行聖餐禮
[00:03:40.000 --> 00:03:44.000]  看到大家那種
[00:03:44.000 --> 00:03:48.000]  不知怎樣應對
[00:03:48.000 --> 00:03:50.000]  或者用了很重的力量
[00:03:50.000 --> 00:03:52.000]  來對應她
[00:03:52.000 --> 00:03:56.000]  在疫情完了之後
[00:03:56.000 --> 00:03:58.000]  十月份
[00:03:58.000 --> 00:04:00.000]  我們慣常都和
[00:04:00.000 --> 00:04:02.000]  這個基督徒醫生團體
[00:04:02.000 --> 00:04:04.000]  和護士團體
[00:04:04.000 --> 00:04:06.000]  每年有一個
[00:04:06.000 --> 00:04:08.000]  音樂會的心靈音樂會
[00:04:08.000 --> 00:04:10.000]  那一年我們的心靈音樂會
[00:04:10.000 --> 00:04:12.000]  叫做「荊棘火」
[00:04:12.000 --> 00:04:14.000]  我就在那裏
[00:04:14.000 --> 00:04:16.000]  負責最後的訊息
[00:04:16.000 --> 00:04:18.000]  講道的訊息
[00:04:18.000 --> 00:04:24.000]  亦都是今天我要和大家講的
[00:04:24.000 --> 00:04:26.000]  這一段訊息
[00:04:26.000 --> 00:04:30.000]  為何荊棘火
[00:04:30.000 --> 00:04:32.000]  讓我覺得和沙士有關連呢?
[00:04:32.000 --> 00:04:34.000]  或者
[00:04:34.000 --> 00:04:36.000]  和今天的新冠肺炎
[00:04:36.000 --> 00:04:38.000]  有關連呢?
[00:04:38.000 --> 00:04:40.000]  其實沙士和新冠肺炎很相近
[00:04:40.000 --> 00:04:42.000]  大家都知道是很類似的東西
[00:04:42.000 --> 00:04:46.000]  我在沙士過了一段時間
[00:04:46.000 --> 00:04:48.000]  我就
[00:04:48.000 --> 00:04:50.000]  讀了這段聖經
[00:04:50.000 --> 00:04:52.000]  這段聖經在我的
[00:04:52.000 --> 00:04:54.000]  心靈裏面
[00:04:54.000 --> 00:04:56.000]  出現的時候
[00:04:56.000 --> 00:04:58.000]  我有一個
[00:04:58.000 --> 00:05:00.000]  和以前很不同的體會
[00:05:00.000 --> 00:05:02.000]  以前我們讀這段聖經的時候
[00:05:02.000 --> 00:05:04.000]  在荊棘火裏面
[00:05:04.000 --> 00:05:06.000]  向渦西有一個異象
[00:05:06.000 --> 00:05:08.000]  荊棘火,渦西見到一個異象
[00:05:08.000 --> 00:05:10.000]  異象在我們的理解裏面
[00:05:10.000 --> 00:05:12.000]  很超自然的東西
[00:05:12.000 --> 00:05:14.000]  很神秘
[00:05:14.000 --> 00:05:16.000]  驚艷性的東西
[00:05:16.000 --> 00:05:18.000]  多數都這樣想
[00:05:18.000 --> 00:05:20.000]  突然間見到一件很靈界的東西
[00:05:20.000 --> 00:05:22.000]  突然間一幅圖畫
[00:05:22.000 --> 00:05:24.000]  在我們的世界裏面
[00:05:24.000 --> 00:05:26.000]  出現
[00:05:26.000 --> 00:05:28.000]  大概都是這樣的體會
[00:05:28.000 --> 00:05:30.000]  然後就呼召
[00:05:30.000 --> 00:05:32.000]  渦西出去
[00:05:32.000 --> 00:05:34.000]  我突然間想到
[00:05:34.000 --> 00:05:36.000]  或者是
[00:05:36.000 --> 00:05:38.000]  被啟發
[00:05:38.000 --> 00:05:40.000]  這個
[00:05:40.000 --> 00:05:42.000]  荊棘火是什麼呢?
[00:05:42.000 --> 00:05:46.000]  當時渦西
[00:05:46.000 --> 00:05:48.000]  就好像他
[00:05:48.000 --> 00:05:50.000]  慣常一樣
[00:05:50.000 --> 00:05:52.000]  出去放羊
[00:05:52.000 --> 00:05:54.000]  他自從
[00:05:54.000 --> 00:05:56.000]  離開了埃及
[00:05:56.000 --> 00:05:58.000]  他原本是
[00:05:58.000 --> 00:06:00.000]  埃及的王子
[00:06:00.000 --> 00:06:02.000]  離開了埃及,走到麥甸的曠野
[00:06:02.000 --> 00:06:04.000]  已經放棄了
[00:06:04.000 --> 00:06:06.000]  他以前的夢想
[00:06:06.000 --> 00:06:08.000]  他以前有夢想,已經放棄了
[00:06:08.000 --> 00:06:10.000]  也改變了他的生活方式
[00:06:10.000 --> 00:06:12.000]  現在他很平靜
[00:06:12.000 --> 00:06:14.000]  又很平淡
[00:06:14.000 --> 00:06:16.000]  每天都在做他要做的事
[00:06:16.000 --> 00:06:18.000]  還在放羊
[00:06:18.000 --> 00:06:20.000]  是不是?
[00:06:20.000 --> 00:06:22.000]  是和我們現在每天
[00:06:22.000 --> 00:06:24.000]  這樣的生活
[00:06:24.000 --> 00:06:26.000]  是在過的
[00:06:26.000 --> 00:06:28.000]  又沒有害人
[00:06:28.000 --> 00:06:30.000]  自食其力
[00:06:30.000 --> 00:06:32.000]  做好自己的事
[00:06:32.000 --> 00:06:34.000]  放好自己的羊
[00:06:34.000 --> 00:06:36.000]  就是在這樣的生活情況下
[00:06:36.000 --> 00:06:40.000]  在一切太平無事的情況下
[00:06:40.000 --> 00:06:42.000]  渦西也是
[00:06:42.000 --> 00:06:44.000]  澆了深水
[00:06:44.000 --> 00:06:48.000]  聖經說
[00:06:48.000 --> 00:06:52.000]  渦西是「甘心穆養」
[00:06:52.000 --> 00:06:54.000]  他岳父葉蒂羅的羊
[00:06:54.000 --> 00:06:56.000]  甘心
[00:06:56.000 --> 00:07:00.000]  生活就是這樣
[00:07:00.000 --> 00:07:04.000]  突然間就發生了這場火
[00:07:04.000 --> 00:07:08.000]  就改變了渦西
[00:07:08.000 --> 00:07:12.000]  和改變了以色列人的命運
[00:07:12.000 --> 00:07:14.000]  聖經說當他在放羊的時候
[00:07:14.000 --> 00:07:16.000]  突然間
[00:07:16.000 --> 00:07:18.000]  當然有些描述是說耶華的使者等等
[00:07:18.000 --> 00:07:20.000]  我們用一種
[00:07:20.000 --> 00:07:22.000]  熟能的角度來理解
[00:07:22.000 --> 00:07:24.000]  就是在放羊的時候
[00:07:24.000 --> 00:07:26.000]  突然間
[00:07:26.000 --> 00:07:28.000]  這個地方
[00:07:28.000 --> 00:07:30.000]  就發生了一件
[00:07:30.000 --> 00:07:32.000]  很特別的事情
[00:07:32.000 --> 00:07:34.000]  就是
[00:07:34.000 --> 00:07:36.000]  有荊棘被火燒著
[00:07:36.000 --> 00:07:38.000]  大家知道荊棘
[00:07:38.000 --> 00:07:40.000]  是一些
[00:07:40.000 --> 00:07:42.000]  生活在那裡
[00:07:42.000 --> 00:07:44.000]  很小的
[00:07:44.000 --> 00:07:46.000]  一球一球的
[00:07:46.000 --> 00:07:48.000]  如果去過沙漠的地方
[00:07:48.000 --> 00:07:50.000]  特別是去過以色列的地方
[00:07:50.000 --> 00:07:52.000]  你就會知道
[00:07:52.000 --> 00:07:54.000]  在香港也有
[00:07:54.000 --> 00:07:56.000]  我們說荊棘
[00:07:56.000 --> 00:07:58.000]  有時我們說那些草
[00:07:58.000 --> 00:08:00.000]  你行山也會見到
[00:08:00.000 --> 00:08:02.000]  當然荊棘是有辣的
[00:08:02.000 --> 00:08:04.000]  他在沙漠的地方
[00:08:04.000 --> 00:08:06.000]  有很多駱駝
[00:08:06.000 --> 00:08:08.000]  拿來做食物
[00:08:08.000 --> 00:08:12.000]  荊棘蟲
[00:08:12.000 --> 00:08:14.000]  被荊棘燒著
[00:08:14.000 --> 00:08:18.000]  最近除了新冠肺炎
[00:08:18.000 --> 00:08:20.000]  之外
[00:08:20.000 --> 00:08:22.000]  還有一個很大的新聞
[00:08:22.000 --> 00:08:24.000]  就是澳洲的
[00:08:24.000 --> 00:08:26.000]  山火
[00:08:26.000 --> 00:08:28.000]  是不是
[00:08:28.000 --> 00:08:30.000]  現在不知道發生什麼事
[00:08:30.000 --> 00:08:32.000]  新聞沒有記載
[00:08:32.000 --> 00:08:34.000]  應該好一點
[00:08:34.000 --> 00:08:36.000]  很嚴重
[00:08:36.000 --> 00:08:38.000]  搞到連
[00:08:38.000 --> 00:08:40.000]  氣候
[00:08:40.000 --> 00:08:42.000]  也有些受影響
[00:08:42.000 --> 00:08:44.000]  山火
[00:08:46.000 --> 00:08:48.000]  山火是一件很危險的事
[00:08:48.000 --> 00:08:50.000]  對於摩西
[00:08:50.000 --> 00:08:52.000]  長時間在那裡
[00:08:52.000 --> 00:08:54.000]  放羊的人
[00:08:54.000 --> 00:08:56.000]  其實他們是知道
[00:08:56.000 --> 00:09:00.000]  山火會發生什麼事
[00:09:00.000 --> 00:09:02.000]  當山火一發生的時候
[00:09:02.000 --> 00:09:04.000]  那些風一吹
[00:09:04.000 --> 00:09:06.000]  那些火就會
[00:09:06.000 --> 00:09:08.000]  移動
[00:09:08.000 --> 00:09:10.000]  很快就會蔓延到其他範圍
[00:09:10.000 --> 00:09:14.000]  你帶著羊
[00:09:14.000 --> 00:09:16.000]  看到山火的時候
[00:09:16.000 --> 00:09:18.000]  你怎麼做呢?
[00:09:18.000 --> 00:09:20.000]  就是走
[00:09:20.000 --> 00:09:22.000]  是不是
[00:09:22.000 --> 00:09:24.000]  遠離山火
[00:09:24.000 --> 00:09:26.000]  一定有事
[00:09:26.000 --> 00:09:28.000]  所以這個聖經說
[00:09:28.000 --> 00:09:30.000]  摩西
[00:09:30.000 --> 00:09:32.000]  神就叫摩西
[00:09:32.000 --> 00:09:34.000]  摩西是什麼呢?
[00:09:34.000 --> 00:09:36.000]  摩西就是
[00:09:36.000 --> 00:09:38.000]  轉過身來
[00:09:38.000 --> 00:09:40.000]  就是說他看到火的時候
[00:09:42.000 --> 00:09:44.000]  你就是背著火
[00:09:44.000 --> 00:09:46.000]  走人
[00:09:46.000 --> 00:09:48.000]  是不是
[00:09:48.000 --> 00:09:50.000]  形態是這樣
[00:09:50.000 --> 00:09:52.000]  很自然的反應
[00:09:52.000 --> 00:09:54.000]  我們看看這場火
[00:09:54.000 --> 00:09:56.000]  是什麼火呢?
[00:09:56.000 --> 00:09:58.000]  這個異象是什麼異象呢?
[00:09:58.000 --> 00:10:00.000]  我們讀聖經的時候
[00:10:00.000 --> 00:10:02.000]  是摩西在那裡
[00:10:02.000 --> 00:10:04.000]  在休息
[00:10:04.000 --> 00:10:08.000]  因為山火這麼熱
[00:10:08.000 --> 00:10:10.000]  可能在那裡
[00:10:10.000 --> 00:10:12.000]  還有摩西等等
[00:10:12.000 --> 00:10:14.000]  在休息的時候
[00:10:14.000 --> 00:10:16.000]  午睡的時候
[00:10:16.000 --> 00:10:18.000]  突然間
[00:10:18.000 --> 00:10:20.000]  在異象當中
[00:10:20.000 --> 00:10:22.000]  上帝就告訴他
[00:10:22.000 --> 00:10:24.000]  這一切的事
[00:10:24.000 --> 00:10:26.000]  是這樣的情景
[00:10:26.000 --> 00:10:28.000]  按照你解讀聖經的時候
[00:10:28.000 --> 00:10:30.000]  聖經是放羊的
[00:10:30.000 --> 00:10:32.000]  現在在這個環境裡面
[00:10:32.000 --> 00:10:34.000]  真真實實地有一個荊棘
[00:10:34.000 --> 00:10:38.000]  有一重荊棘
[00:10:38.000 --> 00:10:40.000]  火燒著
[00:10:40.000 --> 00:10:42.000]  摩西看到這種情景
[00:10:42.000 --> 00:10:44.000]  或者處於這樣的處境
[00:10:44.000 --> 00:10:48.000]  就帶羊走
[00:10:48.000 --> 00:10:52.000]  這場山火其實
[00:10:52.000 --> 00:10:54.000]  是一個災難
[00:10:54.000 --> 00:10:56.000]  或是一個苦難的象徵
[00:10:56.000 --> 00:11:00.000]  這些山火是一個災難
[00:11:00.000 --> 00:11:02.000]  一種
[00:11:02.000 --> 00:11:04.000]  如果不熄就不熄
[00:11:04.000 --> 00:11:06.000]  熄到熄為止
[00:11:06.000 --> 00:11:08.000]  是一個災難
[00:11:08.000 --> 00:11:10.000]  但這個山火
[00:11:10.000 --> 00:11:12.000]  亦是一個苦難
[00:11:12.000 --> 00:11:14.000]  因為上帝是看到
[00:11:14.000 --> 00:11:16.000]  聽到以色列人的受苦
[00:11:16.000 --> 00:11:22.000]  就走
[00:11:22.000 --> 00:11:24.000]  走的時候
[00:11:24.000 --> 00:11:26.000]  你一定會翻轉頭望
[00:11:26.000 --> 00:11:28.000]  因為火不會追著你
[00:11:28.000 --> 00:11:30.000]  這個過程一定是這樣
[00:11:30.000 --> 00:11:32.000]  換句話說
[00:11:32.000 --> 00:11:34.000]  摩西第一個反應
[00:11:34.000 --> 00:11:36.000]  就是逃避這個火
[00:11:36.000 --> 00:11:38.000]  或者這個災難
[00:11:38.000 --> 00:11:40.000]  或者這個苦難
[00:11:40.000 --> 00:11:42.000]  但當他一路
[00:11:42.000 --> 00:11:44.000]  注意這個災難
[00:11:44.000 --> 00:11:46.000]  和這個苦難的時候
[00:11:46.000 --> 00:11:48.000]  這個山火的時候
[00:11:48.000 --> 00:11:50.000]  他很訝異
[00:11:50.000 --> 00:11:52.000]  一個情況
[00:11:52.000 --> 00:11:54.000]  為何這個火
[00:11:54.000 --> 00:11:56.000]  沒有發展呢?
[00:11:56.000 --> 00:12:00.000]  保持在那個範圍
[00:12:00.000 --> 00:12:02.000]  荊棘沒有被燒毀
[00:12:04.000 --> 00:12:06.000]  只有他走的時候
[00:12:06.000 --> 00:12:08.000]  沒有被燒毀
[00:12:08.000 --> 00:12:10.000]  荊棘沒有被燒毀
[00:12:10.000 --> 00:12:12.000]  我不知道距離有多遠
[00:12:12.000 --> 00:12:14.000]  因為我不知道荊棘
[00:12:14.000 --> 00:12:16.000]  焚燒的範圍有多大
[00:12:16.000 --> 00:12:18.000]  如果是一棵很小的
[00:12:18.000 --> 00:12:20.000]  可能要走到很近
[00:12:20.000 --> 00:12:22.000]  但我估計應該不是
[00:12:22.000 --> 00:12:26.000]  為何那些火好像
[00:12:26.000 --> 00:12:28.000]  停在那裡
[00:12:28.000 --> 00:12:30.000]  那些荊棘
[00:12:30.000 --> 00:12:32.000]  好像還在那裡
[00:12:32.000 --> 00:12:34.000]  還沒有被燒毀
[00:12:34.000 --> 00:12:36.000]  於是他就有一個
[00:12:36.000 --> 00:12:38.000]  很奇怪
[00:12:38.000 --> 00:12:40.000]  這個情況他覺得太奇怪
[00:12:40.000 --> 00:12:44.000]  安定下來的時候
[00:12:44.000 --> 00:12:46.000]  他就嘗試走過去
[00:12:46.000 --> 00:12:48.000]  你知道走過去
[00:12:48.000 --> 00:12:50.000]  有一個風險
[00:12:50.000 --> 00:12:52.000]  如果你做過野外運動
[00:12:52.000 --> 00:12:54.000]  你行山的時候
[00:12:54.000 --> 00:12:56.000]  如果你見到火就走
[00:12:56.000 --> 00:12:58.000]  你不要走過去
[00:12:58.000 --> 00:13:00.000]  因為距離這麼近
[00:13:00.000 --> 00:13:02.000]  你知道嗎
[00:13:02.000 --> 00:13:04.000]  你就會有危險
[00:13:04.000 --> 00:13:06.000]  摩西就
[00:13:06.000 --> 00:13:08.000]  可以說是這樣的掙扎
[00:13:08.000 --> 00:13:10.000]  或者這樣的
[00:13:10.000 --> 00:13:12.000]  為什麼呢?
[00:13:12.000 --> 00:13:16.000]  你先知道他就一直走過去
[00:13:16.000 --> 00:13:18.000]  這是一個很
[00:13:18.000 --> 00:13:22.000]  特殊的
[00:13:22.000 --> 00:13:24.000]  一個
[00:13:24.000 --> 00:13:26.000]  情景
[00:13:26.000 --> 00:13:28.000]  就是
[00:13:28.000 --> 00:13:30.000]  摩西走向
[00:13:30.000 --> 00:13:32.000]  面向
[00:13:32.000 --> 00:13:34.000]  那個荊棘火
[00:13:34.000 --> 00:13:38.000]  如果我們
[00:13:38.000 --> 00:13:40.000]  同意這個荊棘火
[00:13:40.000 --> 00:13:42.000]  是代表災難
[00:13:42.000 --> 00:13:44.000]  是代表苦難
[00:13:44.000 --> 00:13:48.000]  摩西走過去
[00:13:48.000 --> 00:13:52.000]  他走過去那段時間
[00:13:52.000 --> 00:13:56.000]  他就聽到上帝對他的說話
[00:13:58.000 --> 00:14:00.000]  其實上帝都有人說
[00:14:00.000 --> 00:14:02.000]  說什麼這麼複雜
[00:14:02.000 --> 00:14:04.000]  要說就說
[00:14:04.000 --> 00:14:06.000]  是不是?
[00:14:06.000 --> 00:14:08.000]  什麼時候都可以說
[00:14:08.000 --> 00:14:10.000]  搞這麼多事
[00:14:10.000 --> 00:14:12.000]  又要整場火
[00:14:12.000 --> 00:14:14.000]  又要他賣命
[00:14:14.000 --> 00:14:16.000]  先跟他說
[00:14:16.000 --> 00:14:18.000]  但大家要明白
[00:14:18.000 --> 00:14:20.000]  這個整個的場景
[00:14:20.000 --> 00:14:22.000]  他有一種很清晰的
[00:14:22.000 --> 00:14:24.000]  信息和肅靈的意義
[00:14:24.000 --> 00:14:26.000]  是
[00:14:26.000 --> 00:14:28.000]  可以顯示出來
[00:14:28.000 --> 00:14:34.000]  在34的時候
[00:14:34.000 --> 00:14:36.000]  我對醫護人員說
[00:14:36.000 --> 00:14:42.000]  他們那種見證
[00:14:42.000 --> 00:14:46.000]  如果大家還記得的話
[00:14:46.000 --> 00:14:48.000]  香港的醫護
[00:14:48.000 --> 00:14:52.000]  就是在火中
[00:14:52.000 --> 00:14:54.000]  走過去
[00:14:56.000 --> 00:14:58.000]  是正上帝
[00:14:58.000 --> 00:15:02.000]  那時候
[00:15:02.000 --> 00:15:04.000]  見到醫護
[00:15:04.000 --> 00:15:06.000]  真的要敬禮
[00:15:06.000 --> 00:15:08.000]  是不是?
[00:15:08.000 --> 00:15:12.000]  他們就好像那些
[00:15:12.000 --> 00:15:14.000]  被火焚燒的荊棘
[00:15:14.000 --> 00:15:16.000]  卻沒有被燒毀
[00:15:16.000 --> 00:15:18.000]  一樣
[00:15:18.000 --> 00:15:20.000]  34完了之後
[00:15:20.000 --> 00:15:22.000]  醫管局就搞了一個
[00:15:22.000 --> 00:15:24.000]  感謝大會
[00:15:24.000 --> 00:15:26.000]  在紅館
[00:15:26.000 --> 00:15:28.000]  感謝一些
[00:15:28.000 --> 00:15:30.000]  我忘記是不是醫管局搞的
[00:15:30.000 --> 00:15:32.000]  誰知道就是感謝醫護人員
[00:15:32.000 --> 00:15:34.000]  我們都被邀請去
[00:15:34.000 --> 00:15:36.000]  我很記得
[00:15:36.000 --> 00:15:38.000]  完了之後
[00:15:38.000 --> 00:15:40.000]  壓軸唱歌的
[00:15:40.000 --> 00:15:42.000]  就是張學友
[00:15:42.000 --> 00:15:44.000]  張學友怎麼說呢?
[00:15:44.000 --> 00:15:48.000]  他說
[00:15:48.000 --> 00:15:50.000]  回歸之後
[00:15:50.000 --> 00:15:52.000]  他覺得香港的情況
[00:15:52.000 --> 00:15:54.000]  令到他
[00:15:54.000 --> 00:15:56.000]  在全世界各地
[00:15:56.000 --> 00:16:00.000]  都不是他敢
[00:16:00.000 --> 00:16:02.000]  或者不是覺得
[00:16:02.000 --> 00:16:04.000]  很有face
[00:16:04.000 --> 00:16:06.000]  說自己是香港人
[00:16:06.000 --> 00:16:08.000]  在03年的時候
[00:16:08.000 --> 00:16:10.000]  他說
[00:16:10.000 --> 00:16:12.000]  今天
[00:16:12.000 --> 00:16:14.000]  我是以自己是香港人
[00:16:14.000 --> 00:16:16.000]  為榮
[00:16:16.000 --> 00:16:18.000]  要向醫護人員致敬
[00:16:18.000 --> 00:16:20.000]  我很記得
[00:16:20.000 --> 00:16:22.000]  所以到了
[00:16:22.000 --> 00:16:24.000]  13年的時候
[00:16:24.000 --> 00:16:26.000]  沙士十週年
[00:16:26.000 --> 00:16:28.000]  我還在演武士公聯會
[00:16:28.000 --> 00:16:30.000]  我就想一想
[00:16:30.000 --> 00:16:32.000]  沙士十週年
[00:16:32.000 --> 00:16:34.000]  有些
[00:16:34.000 --> 00:16:36.000]  在前線的人都還沒走
[00:16:36.000 --> 00:16:38.000]  到沙士
[00:16:38.000 --> 00:16:40.000]  20週年就應該都走了
[00:16:40.000 --> 00:16:42.000]  就沒有人
[00:16:42.000 --> 00:16:44.000]  會紀念沙士
[00:16:44.000 --> 00:16:46.000]  是不是?
[00:16:46.000 --> 00:16:48.000]  香港這麼特殊的
[00:16:48.000 --> 00:16:50.000]  一個經歷
[00:16:50.000 --> 00:16:52.000]  於是我在演武士公聯會
[00:16:52.000 --> 00:16:54.000]  提醒我要在沙士十週年
[00:16:54.000 --> 00:16:56.000]  要做一個紀念活動
[00:16:56.000 --> 00:16:58.000]  於是
[00:16:58.000 --> 00:17:00.000]  我就開始聯繫那些人
[00:17:00.000 --> 00:17:02.000]  去做一個紀念活動
[00:17:02.000 --> 00:17:06.000]  聯絡醫管局
[00:17:06.000 --> 00:17:08.000]  醫管局
[00:17:08.000 --> 00:17:10.000]  原來後來我才知道
[00:17:10.000 --> 00:17:12.000]  其實醫管局
[00:17:12.000 --> 00:17:14.000]  不是很想提這件事
[00:17:16.000 --> 00:17:18.000]  因為醫療界
[00:17:18.000 --> 00:17:20.000]  做得很出色
[00:17:20.000 --> 00:17:22.000]  但是醫管局
[00:17:22.000 --> 00:17:24.000]  這個機關本身
[00:17:24.000 --> 00:17:26.000]  有些不知如何回應
[00:17:26.000 --> 00:17:28.000]  很高調地說
[00:17:28.000 --> 00:17:30.000]  紀念沙士十週年
[00:17:30.000 --> 00:17:32.000]  又不是
[00:17:32.000 --> 00:17:34.000]  你說不紀念又不是
[00:17:34.000 --> 00:17:36.000]  很尷尬
[00:17:36.000 --> 00:17:38.000]  我後來才知道
[00:17:38.000 --> 00:17:40.000]  為什麼這麼特別呢?
[00:17:40.000 --> 00:17:42.000]  大家應該很開心
[00:17:42.000 --> 00:17:44.000]  打了一場漂亮的勝仗
[00:17:44.000 --> 00:17:46.000]  原來
[00:17:46.000 --> 00:17:48.000]  後來我才想一想
[00:17:48.000 --> 00:17:54.000]  醫管局本身的統領
[00:17:54.000 --> 00:18:00.000]  不是這麼有
[00:18:00.000 --> 00:18:02.000]  一致性的推崇
[00:18:02.000 --> 00:18:04.000]  是醫療人員
[00:18:04.000 --> 00:18:06.000]  那個的奮勇
[00:18:06.000 --> 00:18:08.000]  是被一致的肯定
[00:18:08.000 --> 00:18:10.000]  有一點點不同
[00:18:10.000 --> 00:18:12.000]  所以如果醫管局自己牽頭
[00:18:12.000 --> 00:18:14.000]  但你叫他不做
[00:18:14.000 --> 00:18:16.000]  他又不知如何回應
[00:18:16.000 --> 00:18:18.000]  所以很尷尬
[00:18:18.000 --> 00:18:20.000]  有一天我在東區拿打掃醫院
[00:18:20.000 --> 00:18:22.000]  一個聚會裏面
[00:18:22.000 --> 00:18:26.000]  高永文醫生就來
[00:18:26.000 --> 00:18:28.000]  那時他文旺高
