
[00:00:00.000 --> 00:00:04.000]  今個季度大家知道我們會一起思想一段新的經文
[00:06:08.000 --> 00:06:11.000]  在約瓦敬在位第三年
[00:06:11.000 --> 00:06:14.000]  其實在猶太人的曆法第四年
[00:06:14.000 --> 00:06:18.000]  這裡是巴比倫曆法的計算
[00:06:18.000 --> 00:06:20.000]  在第四年的時候
[00:06:20.000 --> 00:06:23.000]  猶太人開始被擄掠
[00:06:23.000 --> 00:06:26.000]  這裡在聖經裡面都讓我們知道
[00:06:26.000 --> 00:06:27.000]  在歷史當中
[00:06:27.000 --> 00:06:29.000]  公元605年的時候
[00:06:29.000 --> 00:06:32.000]  猶太人第一次被擄掠
[00:06:32.000 --> 00:06:34.000]  但過了大概八年之後
[00:06:34.000 --> 00:06:37.000]  有另一批人又再被擄掠
[00:06:37.000 --> 00:06:40.000]  當時還包括了以西傑先知
[00:06:40.000 --> 00:06:44.000]  這次是丹爾尼和他的朋友
[00:06:44.000 --> 00:06:45.000]  後來以西傑先知
[00:06:45.000 --> 00:06:47.000]  大概再過了十年之後
[00:06:47.000 --> 00:06:53.000]  整個耶路撒冷就被攻陷毀壞了
[00:06:53.000 --> 00:06:55.000]  但在最開始被擄的時候
[00:06:55.000 --> 00:06:59.000]  上帝已經安排他的僕人
[00:06:59.000 --> 00:07:01.000]  在這個過程當中
[00:07:01.000 --> 00:07:09.000]  去承傳對他子民的勉勵、幫助、保守
[00:07:09.000 --> 00:07:12.000]  直到當百姓被擄之後
[00:07:12.000 --> 00:07:14.000]  回歸自己的地方
[00:07:14.000 --> 00:07:16.000]  聖經就講了這件事情
[00:07:16.000 --> 00:07:26.000]  你翻到第一章最後的21節
[00:07:26.000 --> 00:07:27.000]  21節
[00:07:27.000 --> 00:07:29.000]  直到古列王元年
[00:07:29.000 --> 00:07:33.000]  丹爾尼還在
[00:07:33.000 --> 00:07:34.000]  聖經特別提到
[00:07:34.000 --> 00:07:37.000]  這位丹爾尼長壽
[00:07:37.000 --> 00:07:39.000]  他在很多年
[00:07:39.000 --> 00:07:41.000]  在不同的朝代
[00:07:41.000 --> 00:07:44.000]  古列王已經去到波斯王朝
[00:07:44.000 --> 00:07:46.000]  但仍然在當中
[00:07:46.000 --> 00:07:52.000]  上帝仍然用他從被擄到回歸
[00:07:52.000 --> 00:07:55.000]  一直掌管著他的人生
[00:07:55.000 --> 00:08:00.000]  和他民族的人的歷史
[00:08:00.000 --> 00:08:02.000]  大家讀聖經的時候會記得
[00:08:02.000 --> 00:08:04.000]  以斯拉記第一章就講到
[00:08:04.000 --> 00:08:07.000]  古列元年的時候發生了什麼事
[00:08:07.000 --> 00:08:09.000]  古列王元年
[00:08:09.000 --> 00:08:12.000]  神激動他的心
[00:08:12.000 --> 00:08:15.000]  就差遣猶太人回到耶路撒冷
[00:08:15.000 --> 00:08:18.000]  去建造他們的神殿
[00:08:18.000 --> 00:08:21.000]  當聖經提及古列王的時候
[00:08:21.000 --> 00:08:22.000]  同樣給我們看到
[00:08:22.000 --> 00:08:26.000]  就是從開始被擄到後來
[00:08:26.000 --> 00:08:27.000]  被擄歸回
[00:08:27.000 --> 00:08:31.000]  整個歷史都在神的掌管中
[00:08:31.000 --> 00:08:35.000]  在丹爾尼都不知道的時候
[00:08:35.000 --> 00:08:37.000]  聖經安排他在英國的地方
[00:08:37.000 --> 00:08:40.000]  會成為高官
[00:08:40.000 --> 00:08:42.000]  以致他能夠在英國的國家
[00:08:42.000 --> 00:08:45.000]  見證耶和華上帝
[00:08:45.000 --> 00:08:48.000]  亦都是不斷的勉勵他的民族
[00:08:48.000 --> 00:08:52.000]  來歸向上帝歸向神
[00:08:52.000 --> 00:08:53.000]  我最近剛才講到
[00:08:53.000 --> 00:08:54.000]  在安息年假的時候
[00:08:54.000 --> 00:08:57.000]  我有機會在英國探一些宣教士
[00:08:57.000 --> 00:08:59.000]  在過程當中
[00:08:59.000 --> 00:09:02.000]  我留意到一篇文章
[00:09:02.000 --> 00:09:04.000]  當地華人寫的一篇文章
[00:09:04.000 --> 00:09:05.000]  很特別的名稱叫做
[00:09:05.000 --> 00:09:10.000]  「英國人被擄」
[00:09:10.000 --> 00:09:13.000]  他講的是在英國的基督教
[00:09:13.000 --> 00:09:15.000]  已經是不斷不斷式微
[00:09:15.000 --> 00:09:17.000]  大家可能都聽過這個情況
[00:09:17.000 --> 00:09:20.000]  過去大概四十年左右
[00:09:20.000 --> 00:09:21.000]  英國的聖公會
[00:09:21.000 --> 00:09:23.000]  不說其他宗派
[00:09:23.000 --> 00:09:27.000]  只是聖公會有超過二千間教會
[00:09:27.000 --> 00:09:30.000]  是關閉的
[00:09:30.000 --> 00:09:33.000]  很大量的教會已經沒有人再去
[00:09:33.000 --> 00:09:35.000]  我去到的時候
[00:09:35.000 --> 00:09:38.000]  很遠看到一些坐地很大型的教堂
[00:09:38.000 --> 00:09:39.000]  望過去的時候
[00:09:39.000 --> 00:09:43.000]  牆壁很灰黑色
[00:09:43.000 --> 00:09:45.000]  好像很久沒有維修過
[00:09:45.000 --> 00:09:47.000]  走過去的時候
[00:09:47.000 --> 00:09:50.000]  看到重門深鎖
[00:09:50.000 --> 00:09:52.000]  關閉了
[00:09:52.000 --> 00:09:54.000]  沒有人再理會
[00:09:54.000 --> 00:09:55.000]  去到隔壁
[00:09:55.000 --> 00:09:56.000]  有一間開了
[00:09:56.000 --> 00:09:58.000]  走過去看看
[00:09:58.000 --> 00:10:01.000]  看到門口有個牌
[00:10:01.000 --> 00:10:03.000]  好像是教堂
[00:10:03.000 --> 00:10:05.000]  看到那個牌
[00:10:05.000 --> 00:10:06.000]  威士忌多少錢
[00:10:06.000 --> 00:10:08.000]  白蘭地多少錢
[00:10:08.000 --> 00:10:10.000]  啤酒多少錢
[00:10:10.000 --> 00:10:12.000]  是酒吧
[00:10:12.000 --> 00:10:14.000]  已經賣了給酒吧
[00:10:14.000 --> 00:10:18.000]  我當時和一班宣教士和牧師傳道一起
[00:10:18.000 --> 00:10:21.000]  進去的時候
[00:10:21.000 --> 00:10:23.000]  進去看到四面牆
[00:10:23.000 --> 00:10:26.000]  本來是一些很莊嚴敬拜神的地方
[00:10:26.000 --> 00:10:29.000]  但他們塗鴉在上面
[00:10:29.000 --> 00:10:33.000]  是一些很難入目的圖畫
[00:10:33.000 --> 00:10:35.000]  進去的時候心裡很難過
[00:10:35.000 --> 00:10:37.000]  但很快有人出來
[00:10:37.000 --> 00:10:38.000]  告訴我們
[00:10:38.000 --> 00:10:39.000]  還沒有開門
[00:10:39.000 --> 00:10:40.000]  快點走
[00:10:40.000 --> 00:10:43.000]  很不客氣地趕我們走
[00:10:43.000 --> 00:10:44.000]  我心中有一種感覺
[00:10:44.000 --> 00:10:50.000]  牧師傳道被人趕離開教會
[00:10:50.000 --> 00:10:51.000]  在那個環境裡
[00:10:51.000 --> 00:10:55.000]  體會到一個好像被擄掠的情況
[00:10:55.000 --> 00:10:56.000]  但另一方面
[00:10:56.000 --> 00:10:58.000]  我自己看到神的恩典在裡面
[00:10:58.000 --> 00:11:01.000]  看到在當地仍然有一些教會
[00:11:01.000 --> 00:11:05.000]  很忠心地去見證神是奉神
[00:11:05.000 --> 00:11:06.000]  他們告訴我
[00:11:06.000 --> 00:11:08.000]  在當地有一些教會
[00:11:08.000 --> 00:11:11.000]  他們很留意到這個國家的情況
[00:11:11.000 --> 00:11:14.000]  他們開始很認真地反思
[00:11:14.000 --> 00:11:16.000]  去檢視自己的靈性
[00:11:16.000 --> 00:11:19.000]  他們開始很清楚地告訴自己
[00:11:19.000 --> 00:11:22.000]  信仰不再是在口中的信仰
[00:11:22.000 --> 00:11:24.000]  而是活出的信仰
[00:11:24.000 --> 00:11:25.000]  因此很多教會
[00:11:25.000 --> 00:11:27.000]  他們開始很積極地關心
[00:11:27.000 --> 00:11:30.000]  他們教區或者社區裡面
[00:11:30.000 --> 00:11:32.000]  很多不同的人士
[00:11:32.000 --> 00:11:33.000]  特別關心很多
[00:11:33.000 --> 00:11:36.000]  在社區裡面的一些新移民
[00:11:36.000 --> 00:11:39.000]  大家知道近十幾二十年
[00:11:39.000 --> 00:11:43.000]  很多中東的難民移去歐洲
[00:11:43.000 --> 00:11:44.000]  在這樣的情況之下
[00:11:44.000 --> 00:11:47.000]  上帝是用他們
[00:11:47.000 --> 00:11:50.000]  帶領了很多很多的難民信主
[00:11:50.000 --> 00:11:51.000]  你會很驚訝
[00:11:51.000 --> 00:11:52.000]  在近年在英國
[00:11:52.000 --> 00:11:56.000]  有很多中東背景的穆斯林是信主
[00:11:56.000 --> 00:11:58.000]  很多伊朗人信主
[00:11:58.000 --> 00:12:01.000]  很多伊拉克人信主
[00:12:01.000 --> 00:12:03.000]  而他們去到教會的時候
[00:12:03.000 --> 00:12:08.000]  他們的經歷是激勵很多英國的教徒
[00:12:08.000 --> 00:12:10.000]  認真信主
[00:12:10.000 --> 00:12:14.000]  而他們都說現在很多新信主的人
[00:12:14.000 --> 00:12:16.000]  他們是真的很認真
[00:12:16.000 --> 00:12:19.000]  以前可能是因為文化背景
[00:12:19.000 --> 00:12:20.000]  家人的緣故
[00:12:20.000 --> 00:12:21.000]  所以做教徒
[00:12:21.000 --> 00:12:23.000]  但現在他們知道不是
[00:12:23.000 --> 00:12:25.000]  因為做教徒未必受歡迎
[00:12:25.000 --> 00:12:27.000]  而他們因此在裡面
[00:12:27.000 --> 00:12:30.000]  一路認識的時候
[00:12:30.000 --> 00:12:34.000]  他們願意付代價來信耶穌
[00:12:34.000 --> 00:12:38.000]  見到很多新的教徒開始興起
[00:12:38.000 --> 00:12:40.000]  當我一路看的時候
[00:12:40.000 --> 00:12:42.000]  我心裡面就知道
[00:12:42.000 --> 00:12:44.000]  這位上帝
[00:12:44.000 --> 00:12:47.000]  有些時候容許我們被擄掠
[00:12:47.000 --> 00:12:50.000]  但祂在當中掌權
[00:12:50.000 --> 00:12:52.000]  要我們的心轉向祂
[00:12:52.000 --> 00:12:56.000]  然後為我們預備很多很多的出路
[00:12:56.000 --> 00:12:58.000]  很多的幫助
[00:12:58.000 --> 00:13:01.000]  以致我們能夠在祂的恩惠當中
[00:13:01.000 --> 00:13:03.000]  一路跟隨祂
[00:13:03.000 --> 00:13:06.000]  或者不一定是在說哪間的教會
[00:13:06.000 --> 00:13:08.000]  而是在說我們每位弟兄姊妹
[00:13:08.000 --> 00:13:14.000]  有時候你也會經歷一些被擄掠的人生階段
[00:13:14.000 --> 00:13:16.000]  家庭發生很多事情
[00:13:16.000 --> 00:13:18.000]  好像被擄掠了
[00:13:18.000 --> 00:13:19.000]  完全失控
[00:13:19.000 --> 00:13:21.000]  完全不知道怎麼做
[00:13:21.000 --> 00:13:22.000]  但你要記得
[00:13:22.000 --> 00:13:27.000]  上帝仍然掌管著你那件事情
[00:13:27.000 --> 00:13:30.000]  祂仍然是天地的主
[00:13:30.000 --> 00:13:32.000]  祂仍然在當中留心著你
[00:13:32.000 --> 00:13:35.000]  預備了某些誕義給你
[00:13:35.000 --> 00:13:37.000]  預備了某些人
[00:13:37.000 --> 00:13:39.000]  某些環境
[00:13:39.000 --> 00:13:41.000]  要你在當中得著幫助
[00:13:41.000 --> 00:13:43.000]  得著鼓勵
[00:13:43.000 --> 00:13:47.000]  以致你可以行在神恩典的路上
[00:13:47.000 --> 00:13:49.000]  當你讀誕義禮書的時候
[00:13:49.000 --> 00:13:51.000]  不單單看這個歷史的情況
[00:13:51.000 --> 00:13:53.000]  要繼續小心看
[00:13:53.000 --> 00:13:55.000]  這些歷史告訴你
[00:13:55.000 --> 00:13:58.000]  上帝是怎麼來的去保守你
[00:13:58.000 --> 00:13:59.000]  我們再讀下去的時候
[00:13:59.000 --> 00:14:02.000]  你會發覺在第三節開始
[00:14:02.000 --> 00:14:04.000]  一路再講到一個情況
[00:14:04.000 --> 00:14:06.000]  就是當時這位君王
[00:14:06.000 --> 00:14:08.000]  他很聰明
[00:14:08.000 --> 00:14:10.000]  擄掠了這些猶太人回來之後
[00:14:10.000 --> 00:14:13.000]  他要去利用這班人
[00:14:13.000 --> 00:14:16.000]  去兼顧他自己的國度
[00:14:16.000 --> 00:14:20.000]  聖經就提及到他請一個太監長
[00:14:20.000 --> 00:14:23.000]  找一些聖經第四節所講到
[00:14:23.000 --> 00:14:26.000]  母殘疾應進足智多才
[00:14:26.000 --> 00:14:28.000]  有高度學習能力明察事理
[00:14:28.000 --> 00:14:31.000]  你一看很厲害
[00:14:31.000 --> 00:14:33.000]  條件很高
[00:14:33.000 --> 00:14:36.000]  但是他仍然是這樣來定一個標準
[00:14:36.000 --> 00:14:38.000]  找一些人來
[00:14:38.000 --> 00:14:41.000]  然後給他們很多的好處
[00:14:41.000 --> 00:14:43.000]  將王的膳食給他們
[00:14:43.000 --> 00:14:45.000]  不容易的
[00:14:45.000 --> 00:14:49.000]  然後給他們學習各種語言學問
[00:14:49.000 --> 00:14:54.000]  受教養三年
[00:14:54.000 --> 00:14:59.000]  給他們入讀當地最高貴的大學學府
[00:14:59.000 --> 00:15:01.000]  受訓三年
[00:15:01.000 --> 00:15:03.000]  將很多重要的學問教導他們
[00:15:03.000 --> 00:15:05.000]  然後告訴他們
[00:15:05.000 --> 00:15:07.000]  放心,畢業之後
[00:15:07.000 --> 00:15:10.000]  高官的職位等著你
[00:15:10.000 --> 00:15:13.000]  承諾給他們去到王的面前
[00:15:13.000 --> 00:15:16.000]  給他們有這麼重要的職位
[00:15:16.000 --> 00:15:18.000]  你說為何王這麼慷慨
[00:15:18.000 --> 00:15:20.000]  當然你知道其實背後
[00:15:20.000 --> 00:15:23.000]  有一個很重要的策略
[00:15:23.000 --> 00:15:26.000]  要將對方這些精英
[00:15:26.000 --> 00:15:29.000]  變成效忠自己的人民
[00:15:29.000 --> 00:15:31.000]  所以你看到他後來
[00:15:31.000 --> 00:15:33.000]  不單給他們這些供應
[00:15:33.000 --> 00:15:37.000]  還有給他們很重要的一個安排
[00:15:37.000 --> 00:15:41.000]  就是要他們學自己國家的文字文化
[00:15:41.000 --> 00:15:44.000]  還有幫他們改名
[00:15:44.000 --> 00:15:47.000]  是巴比略人的名稱
[00:15:47.000 --> 00:15:50.000]  其實他想改造這班人
[00:15:50.000 --> 00:15:52.000]  讓他們徹頭徹尾
[00:15:52.000 --> 00:15:55.000]  很感謝這位君王這麼恩待他們
[00:15:55.000 --> 00:16:00.000]  因此一生效忠於君王
[00:16:00.000 --> 00:16:02.000]  在這個過程裏面
[00:16:02.000 --> 00:16:04.000]  很多人都很高興
[00:16:04.000 --> 00:16:08.000]  很多人都因此很願意效忠這位君王
[00:16:08.000 --> 00:16:11.000]  聖經講到這位達爾尼
[00:16:11.000 --> 00:16:13.000]  他在過程當中
[00:16:13.000 --> 00:16:16.000]  沒錯他知道有這樣的安排
[00:16:16.000 --> 00:16:18.000]  他都接受
[00:16:18.000 --> 00:16:21.000]  但有一件事情是他不能夠接受
[00:16:21.000 --> 00:16:23.000]  絕對不可以接受的
[00:16:23.000 --> 00:16:27.000]  就是不可以讓自己被沾污
[00:16:27.000 --> 00:16:28.000]  或者進一步講
[00:16:28.000 --> 00:16:34.000]  不可以失去了對神唯一的主的效忠
[00:16:34.000 --> 00:16:36.000]  因此聖經裏面提及到
[00:16:36.000 --> 00:16:39.000]  他們要領受這些佳餚美酒的時候
[00:16:39.000 --> 00:16:40.000]  第八節
[00:16:40.000 --> 00:16:42.000]  不如大家看看第八節
[00:16:42.000 --> 00:16:46.000]  達爾尼決心不讓御用的佳餚美酒沾污自己
[00:16:46.000 --> 00:16:48.000]  所以求太監長幫助他
[00:16:48.000 --> 00:16:52.000]  使他不用沾污自己
[00:16:52.000 --> 00:16:54.000]  達爾尼很清楚知道
[00:16:54.000 --> 00:16:57.000]  這些佳餚美酒很多人都很羨慕
[00:16:57.000 --> 00:16:59.000]  但裏面一定是包含了
[00:16:59.000 --> 00:17:02.000]  這些是聖經舊約的律法
[00:17:02.000 --> 00:17:07.000]  是神禁止人食的不潔淨之物
[00:17:07.000 --> 00:17:11.000]  他不願意得罪神
[00:17:11.000 --> 00:17:14.000]  所以他拒絕這些佳餚
[00:17:14.000 --> 00:17:16.000]  也拒絕這些美酒
[00:17:16.000 --> 00:17:18.000]  這些美酒他知道
[00:17:18.000 --> 00:17:20.000]  當時中東的人他們很清楚知道
[00:17:20.000 --> 00:17:23.000]  有時候你接受黃的美酒
[00:17:23.000 --> 00:17:26.000]  意味著你和他結盟
[00:17:26.000 --> 00:17:30.000]  你願意效忠他的那個含義
[00:17:30.000 --> 00:17:33.000]  所以無論什麼都好
[00:17:33.000 --> 00:17:35.000]  就算改了別人的名字
[00:17:35.000 --> 00:17:40.000]  那些名字其實是一些愛邦的偶像的名稱
[00:17:40.000 --> 00:17:42.000]  但他相信神會保守他
[00:17:42.000 --> 00:17:43.000]  他不介意
[00:17:43.000 --> 00:17:48.000]  但一去到對神的效忠
[00:17:48.000 --> 00:17:52.000]  一去到生命的潔淨
[00:17:52.000 --> 00:17:54.000]  他就劃一條界線
[00:17:54.000 --> 00:17:58.000]  不可以超越這條界線
[00:17:58.000 --> 00:18:00.000]  當你這樣做的時候
[00:18:00.000 --> 00:18:03.000]  其實可能當時很多人都會覺得他很蠢
[00:18:03.000 --> 00:18:05.000]  我們香港人經常說
[00:18:05.000 --> 00:18:08.000]  贏在起跑線
[00:18:08.000 --> 00:18:11.000]  他一起跑就贏了
[00:18:11.000 --> 00:18:13.000]  個個都希望進來
[00:18:13.000 --> 00:18:16.000]  被一個太監長選入圍
[00:18:16.000 --> 00:18:18.000]  這班聖經講的少年
[00:18:18.000 --> 00:18:21.000]  當時的估計大多數都是十六、七歲
[00:18:21.000 --> 00:18:23.000]  十八歲最多
[00:18:23.000 --> 00:18:25.000]  少年得志進去
[00:18:25.000 --> 00:18:27.000]  有這麼好的前途
[00:18:27.000 --> 00:18:30.000]  一開始起跑就贏了
[00:18:30.000 --> 00:18:33.000]  但是一位的但義理
[00:18:33.000 --> 00:18:36.000]  他選擇不接受
[00:18:36.000 --> 00:18:40.000]  這個不接受不單止危害了他的前途
[00:18:40.000 --> 00:18:44.000]  甚至有很大的機會得罪君王
[00:18:44.000 --> 00:18:47.000]  你竟然不領我的好意
[00:18:47.000 --> 00:18:50.000]  然後處死他
[00:18:50.000 --> 00:18:52.000]  當但義理這樣做的時候
[00:18:52.000 --> 00:18:56.000]  他可以被取笑輸在起跑線
[00:18:56.000 --> 00:18:59.000]  甚至死在起跑線
[00:18:59.000 --> 00:19:01.000]  但是在他的思想裏面
[00:19:01.000 --> 00:19:03.000]  他所要關注的
[00:19:03.000 --> 00:19:07.000]  不是將來有沒有機會進入皇宮
[00:19:07.000 --> 00:19:10.000]  或者我們今天所講的兒子進入哈佛
[00:19:10.000 --> 00:19:13.000]  女兒去到Cambridge
[00:19:13.000 --> 00:19:15.000]  或者去到哪裏
[00:19:15.000 --> 00:19:17.000]  得到什麼將來好的機會
[00:19:17.000 --> 00:19:19.000]  而是關鍵就是
[00:19:19.000 --> 00:19:22.000]  是否仍然可以效忠於上帝
[00:19:22.000 --> 00:19:27.000]  仍然可以不會得罪上帝
[00:19:27.000 --> 00:19:30.000]  我記得我曾經和大家分享過一位姊妹
[00:19:30.000 --> 00:19:33.000]  這位姊妹我常常都想起她的見證
[00:19:33.000 --> 00:19:37.000]  這位姊妹她本身在內地做醫生
[00:19:37.000 --> 00:19:40.000]  我見到她的時候和我說
[00:19:40.000 --> 00:19:41.000]  我很感謝神
