
[00:00:00.000 --> 00:00:01.940]  各位弟兄姐妹 平安
[00:04:41.840 --> 00:04:42.840]  從內地來的
[00:04:42.840 --> 00:04:43.840]  那也不要緊
[00:04:43.840 --> 00:04:45.840]  但是我最怕他打電話
[00:04:45.840 --> 00:04:46.840]  他一開口打電話
[00:04:46.840 --> 00:04:48.840]  他講普通話
[00:04:48.840 --> 00:04:50.840]  我就知道 他是從東北來的
[00:04:50.840 --> 00:04:52.840]  他是從四川來的
[00:04:52.840 --> 00:04:54.840]  他最好不要坐在那個位置
[00:04:54.840 --> 00:04:55.840]  但我們是基督徒
[00:04:55.840 --> 00:04:57.840]  我們就喜歡做好事
[00:04:57.840 --> 00:04:59.840]  有一次我在火車線
[00:04:59.840 --> 00:05:00.840]  東鐵線
[00:05:00.840 --> 00:05:01.840]  人不太多的時候
[00:05:01.840 --> 00:05:03.840]  我就走過去
[00:05:03.840 --> 00:05:06.840]  我說這個位置是讓給老人坐的
[00:05:06.840 --> 00:05:08.840]  我說他們都不太坐
[00:05:08.840 --> 00:05:09.840]  我說你看前面
[00:05:09.840 --> 00:05:11.840]  那邊也有紅色的位置
[00:05:11.840 --> 00:05:13.840]  是空著的
[00:05:13.840 --> 00:05:15.840]  這一位聽了我講話
[00:05:15.840 --> 00:05:16.840]  他很壯
[00:05:16.840 --> 00:05:18.840]  北方人 我也是北方人
[00:05:18.840 --> 00:05:19.840]  我說我們
[00:05:19.840 --> 00:05:20.840]  我講普通話
[00:05:20.840 --> 00:05:22.840]  他說好 謝謝 謝謝 謝謝
[00:05:22.840 --> 00:05:23.840]  他就明白了
[00:05:23.840 --> 00:05:27.840]  有一次我跟周師母去旅遊
[00:05:27.840 --> 00:05:28.840]  在歐洲
[00:05:28.840 --> 00:05:29.840]  有一個景點
[00:05:29.840 --> 00:05:31.840]  哇 上來的火車
[00:05:31.840 --> 00:05:32.840]  是紅色的火車
[00:05:32.840 --> 00:05:34.840]  好像是上去了
[00:05:34.840 --> 00:05:35.840]  火車走得比較慢一點
[00:05:35.840 --> 00:05:37.840]  中間大家都很開心
[00:05:37.840 --> 00:05:40.840]  因為旅遊 照相 什麼講話
[00:05:40.840 --> 00:05:42.840]  我們會看
[00:05:42.840 --> 00:05:45.840]  我們能夠分別出哪些是韓國人
[00:05:45.840 --> 00:05:47.840]  哪些人是西方人
[00:05:47.840 --> 00:05:49.840]  西方人當然我們能夠分別
[00:05:49.840 --> 00:05:52.840]  但是問題是還有一些日本人
[00:05:52.840 --> 00:05:53.840]  周師母就觀察到
[00:05:53.840 --> 00:05:54.840]  女人就比較敏感
[00:05:54.840 --> 00:05:55.840]  而且會看到
[00:05:55.840 --> 00:05:56.840]  師母跟我說
[00:05:56.840 --> 00:05:59.840]  你看那些日本人
[00:05:59.840 --> 00:06:03.840]  又安靜 又守秩序
[00:06:03.840 --> 00:06:04.840]  針對這個問題
[00:06:04.840 --> 00:06:05.840]  我上一個禮拜天
[00:06:05.840 --> 00:06:07.840]  還跟我教會的一個弟兄
[00:06:07.840 --> 00:06:10.840]  我們崇拜完了以後一起吃飯
[00:06:10.840 --> 00:06:13.840]  是唐會的週年紀念聚會
[00:06:13.840 --> 00:06:14.840]  我們就討論
[00:06:14.840 --> 00:06:16.840]  他剛從日本三個禮拜回來
[00:06:16.840 --> 00:06:17.840]  去了那麼久
[00:06:17.840 --> 00:06:20.840]  他說他去坐郵輪
[00:06:20.840 --> 00:06:21.840]  我說香港也有郵輪
[00:06:21.840 --> 00:06:23.840]  但他喜歡去日本坐郵輪
[00:06:23.840 --> 00:06:26.840]  因為郵輪裡面都是日本人
[00:06:26.840 --> 00:06:29.840]  吃自助餐排隊就沒有那麼緊張
[00:06:29.840 --> 00:06:30.840]  等等等等
[00:06:30.840 --> 00:06:31.840]  我們就講了一個
[00:06:31.840 --> 00:06:37.840]  為什麼日本人很守秩序
[00:06:37.840 --> 00:06:41.840]  這背後有很長的故事可以講
[00:06:41.840 --> 00:06:43.840]  我最近也看了兩本書
[00:06:43.840 --> 00:06:44.840]  我現在在看的
[00:06:44.840 --> 00:06:45.840]  沒有看完
[00:06:45.840 --> 00:06:47.840]  大概明天要還了
[00:06:47.840 --> 00:06:50.840]  什麼叫中國 何謂中國
[00:06:50.840 --> 00:06:52.840]  之前這位教授
[00:06:52.840 --> 00:06:56.840]  他是上海的一間大學的一個教授
[00:06:56.840 --> 00:06:57.840]  講歷史的
[00:06:57.840 --> 00:06:59.840]  香港他也來教書了
[00:06:59.840 --> 00:07:00.840]  他也寫了一本書
[00:07:00.840 --> 00:07:02.840]  我覺得看了以後還有幫助
[00:07:02.840 --> 00:07:05.840]  他說研究亞洲歷史的方法
[00:07:05.840 --> 00:07:07.840]  就是說你要認識中國
[00:07:07.840 --> 00:07:09.840]  你要認識亞洲
[00:07:09.840 --> 00:07:11.840]  你不能單單認識中國歷史
[00:07:11.840 --> 00:07:13.840]  你要認識亞洲
[00:07:13.840 --> 00:07:14.840]  認識日本
[00:07:14.840 --> 00:07:15.840]  認識韓國
[00:07:15.840 --> 00:07:16.840]  認識越南
[00:07:16.840 --> 00:07:18.840]  認識中國的周圍
[00:07:18.840 --> 00:07:20.840]  你就認識中國
[00:07:20.840 --> 00:07:22.840]  很有意思
[00:07:22.840 --> 00:07:23.840]  我們要認識自己
[00:07:23.840 --> 00:07:25.840]  不能單單研究自己
[00:07:25.840 --> 00:07:27.840]  我們要研究我的父親 母親
[00:07:27.840 --> 00:07:29.840]  兄弟 姐妹 同學
[00:07:29.840 --> 00:07:30.840]  最有意思
[00:07:30.840 --> 00:07:33.840]  到底教育是做什麼
[00:07:33.840 --> 00:07:36.840]  今天我們看這個經文
[00:07:36.840 --> 00:07:39.840]  我們一起來讀前面的三節很簡單
[00:07:39.840 --> 00:07:40.840]  第一節到第三節
[00:07:40.840 --> 00:07:42.840]  約翰福音第三章
[00:07:42.840 --> 00:07:45.840]  來 有一個法利塞人
[00:07:45.840 --> 00:07:47.840]  名叫尼戈底姆
[00:07:47.840 --> 00:07:49.840]  是猶太人的官
[00:07:49.840 --> 00:07:52.840]  這人夜裡來見耶穌
[00:07:52.840 --> 00:07:55.840]  說 拉比 我們知道
[00:07:55.840 --> 00:07:58.840]  你是由神那裡來做師父的
[00:07:58.840 --> 00:08:01.840]  因為你所行的神蹟
[00:08:01.840 --> 00:08:03.840]  若沒有神同在
[00:08:03.840 --> 00:08:05.840]  無人能行
[00:08:05.840 --> 00:08:07.840]  耶穌回答說
[00:08:07.840 --> 00:08:10.840]  我實實在在的告訴你
[00:08:10.840 --> 00:08:11.840]  人若不重生
[00:08:11.840 --> 00:08:15.840]  就不能見神的國
[00:08:15.840 --> 00:08:17.840]  今天的經文一開始講
[00:08:17.840 --> 00:08:19.840]  有一個法利塞人
[00:08:19.840 --> 00:08:22.840]  名叫尼戈底姆
[00:08:22.840 --> 00:08:24.840]  名字有介紹了
[00:08:24.840 --> 00:08:26.840]  因為在約翰福音裡面
[00:08:26.840 --> 00:08:27.840]  下一章第四章
[00:08:27.840 --> 00:08:29.840]  耶穌基督也有很長的講
[00:08:29.840 --> 00:08:31.840]  信仰講真理的講話
[00:08:31.840 --> 00:08:33.840]  是撒瑪利亞婦人
[00:08:33.840 --> 00:08:35.840]  名叫什麼他就不講
[00:08:35.840 --> 00:08:37.840]  在第五章他也有神蹟
[00:08:37.840 --> 00:08:39.840]  那個對象的名字他不講
[00:08:39.840 --> 00:08:41.840]  第九章也有神蹟
[00:08:41.840 --> 00:08:43.840]  一個瞎眼的得醫治了
[00:08:43.840 --> 00:08:44.840]  很長的一章
[00:08:44.840 --> 00:08:46.840]  講人到底怎麼樣能看見
[00:08:46.840 --> 00:08:48.840]  但是那個瞎眼的人的名字不講
[00:08:48.840 --> 00:08:51.840]  但是第三章名叫尼戈底姆
[00:08:51.840 --> 00:08:54.840]  他是猶太人的官
[00:08:54.840 --> 00:08:57.840]  晚上夜裡來見耶穌
[00:08:57.840 --> 00:08:59.840]  說拉比
[00:08:59.840 --> 00:09:02.840]  也就是猶太人的老師
[00:09:02.840 --> 00:09:03.840]  專有名詞
[00:09:03.840 --> 00:09:05.840]  我們知道你是從神那裡
[00:09:05.840 --> 00:09:08.840]  來做老師的
[00:09:08.840 --> 00:09:10.840]  今天的經文是關於
[00:09:10.840 --> 00:09:14.840]  一個老人尼戈底姆
[00:09:14.840 --> 00:09:18.840]  猶太人的官是法利塞人
[00:09:18.840 --> 00:09:22.840]  來見另外一個年輕的老師
[00:09:22.840 --> 00:09:23.840]  兩個人的對話
[00:09:23.840 --> 00:09:27.840]  也是老師跟老師的對話
[00:09:27.840 --> 00:09:29.840]  我們問兩個問題
[00:09:29.840 --> 00:09:32.840]  就是他為什麼來
[00:09:32.840 --> 00:09:35.840]  就牽涉到今天大家為什麼坐在這裡
[00:09:35.840 --> 00:09:36.840]  很多原因
[00:09:36.840 --> 00:09:37.840]  很多不同的情況
[00:09:37.840 --> 00:09:39.840]  有的人是很認真 很嚴肅的
[00:09:39.840 --> 00:09:42.840]  有的是短暫的 一次的等等
[00:09:42.840 --> 00:09:44.840]  為什麼來
[00:09:44.840 --> 00:09:46.840]  而這一段是第一節
[00:09:46.840 --> 00:09:48.840]  一直到第十五節
[00:09:48.840 --> 00:09:50.840]  十六節是分開的
[00:09:50.840 --> 00:09:53.840]  但是十六節是最著名的
[00:09:53.840 --> 00:09:55.840]  聖經裡面的一解經文
[00:09:55.840 --> 00:09:57.840]  神愛世人
[00:09:57.840 --> 00:10:01.840]  甚至將他的獨生子賜給他們
[00:10:01.840 --> 00:10:04.840]  但這節之前就是這一段
[00:10:04.840 --> 00:10:08.840]  那麼我們今天來看一看
[00:10:08.840 --> 00:10:14.840]  首先尼戈底姆他是猶太人
[00:10:14.840 --> 00:10:16.840]  猶太人有他們的文化特色
[00:10:16.840 --> 00:10:17.840]  有他們的歷史
[00:10:17.840 --> 00:10:19.840]  好像剛才我講了
[00:10:19.840 --> 00:10:21.840]  日本人的特色
[00:10:21.840 --> 00:10:23.840]  我們的特色
[00:10:23.840 --> 00:10:24.840]  港人的特色
[00:10:24.840 --> 00:10:25.840]  深圳人的特色
[00:10:25.840 --> 00:10:27.840]  上海人的特色有特色
[00:10:27.840 --> 00:10:28.840]  不過在這裡
[00:10:28.840 --> 00:10:30.840]  我們要指出第一
[00:10:30.840 --> 00:10:33.840]  他是最嚴謹的教派
[00:10:33.840 --> 00:10:35.840]  法律賽人
[00:10:35.840 --> 00:10:38.840]  這是聖經新約裡面才有的
[00:10:38.840 --> 00:10:40.840]  尤其是四福音書最多
[00:10:40.840 --> 00:10:42.840]  四福音書以外
[00:10:42.840 --> 00:10:45.840]  只有保羅講法律賽人
[00:10:45.840 --> 00:10:48.840]  所以法律賽人有兩位很著名的
[00:10:48.840 --> 00:10:51.840]  我們來教會最好是認識這兩個人
[00:10:51.840 --> 00:10:53.840]  第一個人是加瑪列
[00:10:53.840 --> 00:10:58.840]  他是猶太老百姓敬重的教法師
[00:10:58.840 --> 00:11:00.840]  教法師是我們不用的話
[00:11:00.840 --> 00:11:02.840]  就是經學家
[00:11:02.840 --> 00:11:05.840]  其實就是文化領袖
[00:11:05.840 --> 00:11:07.840]  公共知識分子
[00:11:07.840 --> 00:11:10.840]  甚至我們說KOL都好
[00:11:10.840 --> 00:11:14.840]  他是猶太人很敬重的
[00:11:14.840 --> 00:11:18.840]  那麼加瑪列 保羅
[00:11:18.840 --> 00:11:22.840]  保羅也是新約聖經寫最多書信的人
[00:11:22.840 --> 00:11:24.840]  那麼我們現在認識了第三個人
[00:11:24.840 --> 00:11:26.840]  就是戈尼留
[00:11:26.840 --> 00:11:30.840]  戈尼留只出現了三次
[00:11:30.840 --> 00:11:33.840]  都在約翰福音
[00:11:33.840 --> 00:11:35.840]  弟兄姊妹
[00:11:35.840 --> 00:11:37.840]  戈尼留在這裡他是一個法律賽人
[00:11:37.840 --> 00:11:39.840]  有一個特點
[00:11:39.840 --> 00:11:40.840]  我稍微提一下
[00:11:40.840 --> 00:11:41.840]  我這一次預備的時候
[00:11:41.840 --> 00:11:43.840]  我也學到東西了
[00:11:43.840 --> 00:11:46.840]  本來是法律賽人和文士
[00:11:46.840 --> 00:11:48.840]  常常跟耶穌是對抗的
[00:11:48.840 --> 00:11:52.840]  因為他們是一個社會上很強大的勢力
[00:11:52.840 --> 00:11:54.840]  似乎是耶穌的出現
[00:11:54.840 --> 00:11:57.840]  跟他們有一個很大的張力
[00:11:57.840 --> 00:11:59.840]  但是你讀約翰福音
[00:11:59.840 --> 00:12:02.840]  我們在教會生活的人很熟悉約翰福音
[00:12:02.840 --> 00:12:06.840]  你有沒有看到文士的出現
[00:12:06.840 --> 00:12:07.840]  沒有
[00:12:07.840 --> 00:12:09.840]  只有一兩處
[00:12:09.840 --> 00:12:10.840]  那一兩處的經文
[00:12:10.840 --> 00:12:13.840]  是不是約翰福音裡面很重要的
[00:12:13.840 --> 00:12:14.840]  所有的抄門都有的呢
[00:12:14.840 --> 00:12:15.840]  可能不是
[00:12:15.840 --> 00:12:18.840]  所以嚴格講在約翰福音裡面
[00:12:18.840 --> 00:12:21.840]  是沒有文士這個字眼的
[00:12:21.840 --> 00:12:24.840]  學者告訴我們說為什麼
[00:12:24.840 --> 00:12:26.840]  因為約翰福音是馬太福音
[00:12:26.840 --> 00:12:28.840]  馬可福音 路加福音
[00:12:28.840 --> 00:12:30.840]  更往後期寫的
[00:12:30.840 --> 00:12:32.840]  到了約翰福音的時候
[00:12:32.840 --> 00:12:36.840]  文士的這兩個字這個名詞就不需要使用了
[00:12:36.840 --> 00:12:40.840]  因為被法利塞人取代了
[00:12:40.840 --> 00:12:44.840]  法利塞人就掌握了解釋聖經
[00:12:44.840 --> 00:12:48.840]  跟聖經水平 聖經文化的文士的功能
[00:12:48.840 --> 00:12:51.840]  所以尼克蒂姆是文士
[00:12:51.840 --> 00:12:53.840]  當然他是法利塞人
[00:12:53.840 --> 00:12:56.840]  第二 他是猶太人的官
[00:12:56.840 --> 00:12:58.840]  第一節根本告訴我們
[00:12:58.840 --> 00:13:01.840]  就是他的名字跟他的背景
[00:13:01.840 --> 00:13:04.840]  宗教背景 進遷的背景 法利塞人
[00:13:04.840 --> 00:13:07.840]  法利塞人是要進食禱告的
[00:13:07.840 --> 00:13:09.840]  我們大部分的人不太進食禱告
[00:13:09.840 --> 00:13:11.840]  尤其年長不太方便進食禱告
[00:13:11.840 --> 00:13:13.840]  我知道韓國牧師 韓國長島人
[00:13:13.840 --> 00:13:15.840]  有定期進食禱告的習慣
[00:13:15.840 --> 00:13:20.840]  很迫切的 感情是很濃厚的
[00:13:20.840 --> 00:13:24.840]  法利塞人有嚴謹的宗教操守
[00:13:24.840 --> 00:13:28.840]  但是這節經文告訴我們說他是官
[00:13:28.840 --> 00:13:32.840]  這個官是有一個專有單位的
[00:13:32.840 --> 00:13:36.840]  就是猶太人最高的權力機構議會
[00:13:36.840 --> 00:13:39.840]  七十個議員其中的一個人
[00:13:39.840 --> 00:13:42.840]  耶穌基督要定十字架
[00:13:42.840 --> 00:13:45.840]  他們捉拿耶穌基督是由公會
[00:13:45.840 --> 00:13:47.840]  以前的聖經翻譯成公會
[00:13:47.840 --> 00:13:50.840]  現在翻譯做公議會或者議會
[00:13:50.840 --> 00:13:52.840]  他是議會當中的議員
[00:13:52.840 --> 00:13:54.840]  他是猶太人的官
[00:13:54.840 --> 00:13:57.840]  有權勢的 有話語權的
[00:13:57.840 --> 00:14:00.840]  然而第三個就是我剛才講的
[00:14:00.840 --> 00:14:03.840]  下面的經文四節他會提到
[00:14:03.840 --> 00:14:05.840]  他是老人
[00:14:05.840 --> 00:14:07.840]  老人有兩種就是我的經驗
[00:14:07.840 --> 00:14:09.840]  有一種老人是自己老
[00:14:09.840 --> 00:14:12.840]  但是不認為自己老的 不承認老的
[00:14:12.840 --> 00:14:14.840]  就是我
[00:14:14.840 --> 00:14:17.840]  但是我慢慢慢慢覺得我可以做那個
[00:14:17.840 --> 00:14:19.840]  老人的或者是小孩子的
[00:14:19.840 --> 00:14:21.840]  孕婦的紅色的位置
[00:14:21.840 --> 00:14:24.840]  因為我想 大哥我的樣子真的老了
[00:14:24.840 --> 00:14:27.840]  但是我的記憶裡面是年輕時候的自己
[00:14:27.840 --> 00:14:30.840]  所以自己要調整
[00:14:30.840 --> 00:14:32.840]  今天來的時候也有這個感覺
[00:14:32.840 --> 00:14:36.840]  我們來的時候在下面等這個電梯
[00:14:36.840 --> 00:14:39.840]  發現排隊的人很多人是白頭髮
[00:14:39.840 --> 00:14:41.840]  還有四周圍很多是白頭髮
[00:14:41.840 --> 00:14:42.840]  我心裡想
[00:14:42.840 --> 00:14:46.840]  將來希望能夠多看到一些黑頭髮的
[00:14:46.840 --> 00:14:49.840]  我很高興今天看到很多黑頭髮的
[00:14:49.840 --> 00:14:52.840]  白頭髮也有 但是比較少一點
[00:14:52.840 --> 00:14:54.840]  他是老人
[00:14:54.840 --> 00:14:57.840]  老人他的第二種就是我所講的
[00:14:57.840 --> 00:14:59.840]  承認自己是老人的
[00:14:59.840 --> 00:15:02.840]  因為他在後面的經文裡面講
[00:15:02.840 --> 00:15:05.840]  我已經老了 怎麼能夠重生
[00:15:05.840 --> 00:15:08.840]  所以承認自己老的老人
[00:15:08.840 --> 00:15:11.840]  跟不承認自己老的老人兩種
[00:15:11.840 --> 00:15:16.840]  老人有什麼特點
[00:15:16.840 --> 00:15:19.840]  有人生經驗
[00:15:19.840 --> 00:15:20.840]  很多經驗
[00:15:20.840 --> 00:15:23.840]  尤其是你在不同的地區生活過
[00:15:23.840 --> 00:15:26.840]  我中學的校服 制服大家看過嗎
[00:15:26.840 --> 00:15:28.840]  你看日本電影
[00:15:28.840 --> 00:15:30.840]  日本人穿的那個黑色的
[00:15:30.840 --> 00:15:33.840]  有風紀摳的那種
[00:15:33.840 --> 00:15:36.840]  就是國民革命 國民黨時代
[00:15:36.840 --> 00:15:37.840]  穿的那種制服
[00:15:37.840 --> 00:15:41.840]  我們高初中穿的是那種
[00:15:41.840 --> 00:15:43.840]  我不是在日本讀書
[00:15:43.840 --> 00:15:47.840]  我是在韓國讀書 是那種文化
[00:15:47.840 --> 00:15:49.840]  60年前
[00:15:49.840 --> 00:15:50.840]  50年前 對不起
[00:15:50.840 --> 00:15:52.840]  60年前是小學 50年前
[00:15:52.840 --> 00:15:53.840]  半個世紀以前
[00:15:53.840 --> 00:15:56.840]  半個世紀很快 就好像昨天
[00:15:56.840 --> 00:15:57.840]  對年輕人來講
[00:15:57.840 --> 00:15:59.840]  50年好像很長
[00:15:59.840 --> 00:16:03.840]  老人的特點是有豐富的人生經驗
[00:16:03.840 --> 00:16:05.840]  尼克蒂姆是老人
[00:16:05.840 --> 00:16:06.840]  第四
[00:16:06.840 --> 00:16:09.840]  他的第四個特點很特別
[00:16:09.840 --> 00:16:10.840]  當我讀的時候
[00:16:10.840 --> 00:16:12.840]  我相信我這樣的解釋是對的
[00:16:12.840 --> 00:16:18.840]  他的思維思想有濃厚的唯物主義
[00:16:18.840 --> 00:16:21.840]  我們中國人一聽 很親切
[00:16:21.840 --> 00:16:23.840]  是唯物論的
[00:16:23.840 --> 00:16:26.840]  看得見的才算是的
[00:16:26.840 --> 00:16:32.840]  物質的 自然科學的才有用的
[00:16:32.840 --> 00:16:35.840]  你聽他以後講話
[00:16:35.840 --> 00:16:37.840]  是唯物色彩很濃的
[00:16:37.840 --> 00:16:38.840]  他的名字
[00:16:38.840 --> 00:16:40.840]  當然跟他的性格不一定有直接關係
[00:16:40.840 --> 00:16:42.840]  但是在聖經時代
[00:16:42.840 --> 00:16:44.840]  很多人的名字是自己的一個方向
[00:16:44.840 --> 00:16:46.840]  一個學習 一個理想
[00:16:46.840 --> 00:16:49.840]  他的名字叫尼克蒂姆
[00:16:49.840 --> 00:16:52.840]  中文跟原音的發音是很接近的
[00:16:52.840 --> 00:16:54.840]  Niko是什麼意思
[00:16:54.840 --> 00:16:56.840]  是力量
[00:16:56.840 --> 00:17:01.840]  有一種運動品牌叫Nike
[00:17:01.840 --> 00:17:03.840]  Niko就是力量的意思
[00:17:03.840 --> 00:17:04.840]  有個勾
[00:17:04.840 --> 00:17:05.840]  我不是給他宣傳
[00:17:05.840 --> 00:17:06.840]  很多人都知道
[00:17:06.840 --> 00:17:08.840]  那是力量的意思
[00:17:08.840 --> 00:17:11.840]  英文名字有叫Niko的
[00:17:11.840 --> 00:17:12.840]  力量的意思
[00:17:12.840 --> 00:17:15.840]  那德姆是什麼意思
[00:17:15.840 --> 00:17:16.840]  或者說蒂姆
[00:17:16.840 --> 00:17:18.840]  蒂姆翻譯得更好
[00:17:18.840 --> 00:17:20.840]  德姆是新的翻譯
[00:17:20.840 --> 00:17:21.840]  也翻譯得不好
