
[00:00:00.000 --> 00:00:02.000]  我今天的信息是說
[00:05:48.000 --> 00:05:51.000]  那麼其實這裡是五到九節
[00:05:51.000 --> 00:05:54.000]  但是後面我沒有打出來
[00:05:54.000 --> 00:05:57.000]  重點就是這幾句話
[00:05:57.000 --> 00:06:00.000]  那麼這是怎麼回事呢
[00:06:00.000 --> 00:06:03.000]  因為那個畢四大的池子
[00:06:03.000 --> 00:06:04.000]  你知道畢四大
[00:06:04.000 --> 00:06:06.000]  Boseidon
[00:06:06.000 --> 00:06:09.000]  B就是家的意思
[00:06:09.000 --> 00:06:15.000]  所以畢四大就是恩典憐憫之家
[00:06:15.000 --> 00:06:19.000]  所以在貝爾維爾那邊
[00:06:19.000 --> 00:06:22.000]  有一個Betivar敬拜之家
[00:06:22.000 --> 00:06:24.000]  是猶太人的會堂
[00:06:24.000 --> 00:06:28.000]  聖經上還講伯法奇
[00:06:28.000 --> 00:06:31.000]  他的意思是無花果之家
[00:06:31.000 --> 00:06:33.000]  沒有熟的無花果
[00:06:33.000 --> 00:06:35.000]  還有一個叫做伯大尼
[00:06:35.000 --> 00:06:37.000]  就是無花果之家
[00:06:37.000 --> 00:06:40.000]  那麼伯利恆呢
[00:06:40.000 --> 00:06:42.000]  糧倉
[00:06:42.000 --> 00:06:45.000]  路德記上面講說
[00:06:45.000 --> 00:06:48.000]  路德跟他先生還有孩子
[00:06:48.000 --> 00:06:51.000]  住在伯利恆糧倉
[00:06:51.000 --> 00:06:53.000]  結果鬧饑荒
[00:06:53.000 --> 00:06:56.000]  這好像我們人生的寫照
[00:06:56.000 --> 00:07:00.000]  你住在糧倉還會鬧饑荒
[00:07:00.000 --> 00:07:01.000]  總之呢
[00:07:01.000 --> 00:07:04.000]  生命上面許許多多的事情
[00:07:04.000 --> 00:07:06.000]  我們都不知道
[00:07:06.000 --> 00:07:08.000]  我們碰見了
[00:07:08.000 --> 00:07:10.000]  有的時候也無能為力
[00:07:10.000 --> 00:07:12.000]  我們想要挽回
[00:07:12.000 --> 00:07:14.000]  也真的只有呼叫聲
[00:07:14.000 --> 00:07:20.000]  就好像那個灘子
[00:07:20.000 --> 00:07:23.000]  它已經三十八年了
[00:07:23.000 --> 00:07:26.000]  不知道什麼時候開始人家傳說
[00:07:26.000 --> 00:07:28.000]  那個池子的水一動的時候
[00:07:28.000 --> 00:07:30.000]  就有天使下來了
[00:07:30.000 --> 00:07:32.000]  那麼誰先下到池子裡面
[00:07:32.000 --> 00:07:36.000]  什麼病都可以得到醫治
[00:07:36.000 --> 00:07:38.000]  所以你可想而知
[00:07:38.000 --> 00:07:40.000]  大家搶著要下水
[00:07:40.000 --> 00:07:42.000]  第一個下水的得到醫治
[00:07:42.000 --> 00:07:45.000]  所以這灘子在那邊三十八年
[00:07:45.000 --> 00:07:47.000]  它灘了三十八年
[00:07:47.000 --> 00:07:49.000]  不知道在那邊躺了多久
[00:07:49.000 --> 00:07:51.000]  就一直想要下去
[00:07:51.000 --> 00:07:55.000]  結果那天耶穌來了
[00:07:55.000 --> 00:07:56.000]  耶穌說
[00:07:56.000 --> 00:07:58.000]  你想要痊癒嗎
[00:07:58.000 --> 00:07:59.000]  他說對啊
[00:07:59.000 --> 00:08:01.000]  但是每一次水動的時候
[00:08:01.000 --> 00:08:02.000]  我要下去的時候
[00:08:02.000 --> 00:08:05.000]  人家都逼我搶先下去了
[00:08:05.000 --> 00:08:08.000]  這是天大的諷刺
[00:08:08.000 --> 00:08:11.000]  好像
[00:08:11.000 --> 00:08:14.000]  到嘴裡鴨子就飛了
[00:08:14.000 --> 00:08:16.000]  大家爭先恐後地
[00:08:16.000 --> 00:08:18.000]  要下水去得到醫治
[00:08:18.000 --> 00:08:23.000]  這個池子總是慢了一步
[00:08:23.000 --> 00:08:28.000]  而且耶穌那天是在安息日來的
[00:08:28.000 --> 00:08:31.000]  按照猶太人傳統
[00:08:31.000 --> 00:08:33.000]  安息日不可以做事
[00:08:33.000 --> 00:08:35.000]  不可以醫治
[00:08:35.000 --> 00:08:37.000]  不可以做什麼的
[00:08:37.000 --> 00:08:40.000]  但是耶穌
[00:08:40.000 --> 00:08:42.000]  面對著許多的病人
[00:08:42.000 --> 00:08:48.000]  耶穌就只醫好了那個灘子
[00:08:48.000 --> 00:08:50.000]  耶穌感冒大不為
[00:08:50.000 --> 00:08:52.000]  因為那是安息日
[00:08:52.000 --> 00:08:53.000]  但祂卻醫好
[00:08:53.000 --> 00:08:59.000]  而且是只醫好了那個灘子
[00:08:59.000 --> 00:09:01.000]  所以我們也要了解
[00:09:01.000 --> 00:09:04.000]  就是說神
[00:09:04.000 --> 00:09:07.000]  祂願意為我們做事情
[00:09:07.000 --> 00:09:10.000]  但是有選擇性
[00:09:10.000 --> 00:09:13.000]  有的時候不是自動的
[00:09:13.000 --> 00:09:17.000]  我們講神是醫治我們的神
[00:09:17.000 --> 00:09:19.000]  神是賜福給我們的神
[00:09:19.000 --> 00:09:21.000]  神是保守我們的神
[00:09:21.000 --> 00:09:23.000]  是帶領我們的神
[00:09:23.000 --> 00:09:26.000]  但是你會不會在某一時刻
[00:09:26.000 --> 00:09:28.000]  你會說神啊你在哪裡
[00:09:28.000 --> 00:09:29.000]  我身體的病痛
[00:09:29.000 --> 00:09:32.000]  你為什麼沒有來醫治我
[00:09:32.000 --> 00:09:35.000]  神選擇
[00:09:35.000 --> 00:09:38.000]  神選擇為人做什麼
[00:09:38.000 --> 00:09:40.000]  所以我們也來看看
[00:09:40.000 --> 00:09:45.000]  祂到底願意為我們做什麼
[00:09:45.000 --> 00:09:47.000]  我們先來說
[00:09:47.000 --> 00:09:51.000]  耶和華會不會為我們而後悔呢
[00:09:51.000 --> 00:09:52.000]  因為在《以系結書》
[00:09:52.000 --> 00:09:54.000]  二十四章十四節
[00:09:54.000 --> 00:09:55.000]  祂這麼說
[00:09:55.000 --> 00:09:58.000]  請我耶和華說
[00:09:58.000 --> 00:10:00.000]  過得必定成就
[00:10:00.000 --> 00:10:02.000]  必造化而行
[00:10:02.000 --> 00:10:04.000]  必不返回
[00:10:04.000 --> 00:10:08.000]  無故息也不後悔
[00:10:08.000 --> 00:10:11.000]  是不是
[00:10:11.000 --> 00:10:13.000]  講得非常明白
[00:10:13.000 --> 00:10:14.000]  神不後悔
[00:10:14.000 --> 00:10:16.000]  耶和華不會後悔的
[00:10:16.000 --> 00:10:18.000]  但是神一造人就後悔了
[00:10:18.000 --> 00:10:20.000]  是不是
[00:10:20.000 --> 00:10:22.000]  在創世紀六章六節
[00:10:22.000 --> 00:10:25.000]  耶和華就後悔造人在地上
[00:10:25.000 --> 00:10:28.000]  心中憂傷
[00:10:28.000 --> 00:10:30.000]  這是聖經上面講神後悔
[00:10:30.000 --> 00:10:34.000]  大概有三四十次
[00:10:34.000 --> 00:10:35.000]  只有幾次
[00:10:35.000 --> 00:10:37.000]  不超過七次
[00:10:37.000 --> 00:10:39.000]  祂是說神自己後悔
[00:10:39.000 --> 00:10:41.000]  但是其他的大部分都是
[00:10:41.000 --> 00:10:43.000]  神為人後悔
[00:10:43.000 --> 00:10:44.000]  改變祂的心意
[00:10:44.000 --> 00:10:46.000]  譬如說
[00:10:46.000 --> 00:10:50.000]  神就不讓希西加去死
[00:10:50.000 --> 00:10:53.000]  多加了她十五年的歲數等等
[00:10:53.000 --> 00:10:56.000]  這都是神改變祂的心意
[00:10:56.000 --> 00:10:57.000]  雖然神說
[00:10:57.000 --> 00:10:59.000]  我講的不一定成就
[00:10:59.000 --> 00:11:00.000]  我必定按我的話做
[00:11:00.000 --> 00:11:02.000]  我絕對不會返回
[00:11:02.000 --> 00:11:03.000]  我也不故息
[00:11:03.000 --> 00:11:07.000]  我也絕對不會後悔
[00:11:07.000 --> 00:11:08.000]  有時候我是新工業
[00:11:08.000 --> 00:11:10.000]  好聯名的神
[00:11:10.000 --> 00:11:12.000]  那我們都死在罪孽過犯中了
[00:11:12.000 --> 00:11:16.000]  甚至於神一造人就後悔
[00:11:16.000 --> 00:11:19.000]  但是神總是故息保養
[00:11:19.000 --> 00:11:21.000]  所以祂跟人就定了
[00:11:21.000 --> 00:11:23.000]  彩虹之約
[00:11:23.000 --> 00:11:24.000]  雖然祂說
[00:11:24.000 --> 00:11:27.000]  後悔造了人在地上
[00:11:27.000 --> 00:11:30.000]  也是心中憂傷
[00:11:30.000 --> 00:11:33.000]  但是耶和華祂的後悔
[00:11:33.000 --> 00:11:34.000]  也挽回了
[00:11:34.000 --> 00:11:36.000]  也返回為了人
[00:11:36.000 --> 00:11:40.000]  為了是想我們做父親的
[00:11:40.000 --> 00:11:44.000]  會不會像我們現在的
[00:11:44.000 --> 00:11:46.000]  教孩子都不會了
[00:11:46.000 --> 00:11:50.000]  像我們以前爸媽生氣的打
[00:11:50.000 --> 00:11:53.000]  不准你吃飯拿去
[00:11:53.000 --> 00:11:58.000]  到頭來又捧了一些菜
[00:11:58.000 --> 00:12:01.000]  飯菜給我吃
[00:12:01.000 --> 00:12:04.000]  雖然神這麼很嚴厲的講
[00:12:04.000 --> 00:12:06.000]  這麼公義這麼正直
[00:12:06.000 --> 00:12:11.000]  但是耶和華祂為我們反悔
[00:12:11.000 --> 00:12:13.000]  出來據第32章
[00:12:13.000 --> 00:12:16.000]  祂說摩西善三
[00:12:16.000 --> 00:12:20.000]  去領受耶和華的話
[00:12:20.000 --> 00:12:23.000]  還有祂的律令典章戒命
[00:12:23.000 --> 00:12:26.000]  這個百姓就在山下拜金牛堵
[00:12:26.000 --> 00:12:28.000]  那麼他們甚至於摘下了
[00:12:28.000 --> 00:12:31.000]  所以金氏築了一個金牛堵
[00:12:31.000 --> 00:12:32.000]  聖經上面說
[00:12:32.000 --> 00:12:36.000]  他們坐下吃喝起來玩耍
[00:12:36.000 --> 00:12:37.000]  他們還把那金牛堵
[00:12:37.000 --> 00:12:40.000]  當作神來拜了
[00:12:40.000 --> 00:12:41.000]  你知道嗎
[00:12:41.000 --> 00:12:44.000]  最近新聞常常講
[00:12:44.000 --> 00:12:48.000]  在韓國有一個社禮教
[00:12:48.000 --> 00:12:53.000]  是鄭明熙JMF這個教
[00:12:53.000 --> 00:12:56.000]  那教就是用他的名字
[00:12:56.000 --> 00:13:01.000]  他們招人就是用吃喝玩樂
[00:13:01.000 --> 00:13:02.000]  所以為什麼很多時候人家講
[00:13:02.000 --> 00:13:04.000]  什麼韓國這個統一教
[00:13:04.000 --> 00:13:05.000]  或者是什麼教
[00:13:05.000 --> 00:13:06.000]  或者這個社禮教
[00:13:06.000 --> 00:13:09.000]  為什麼會有人去信他呢
[00:13:09.000 --> 00:13:11.000]  他就是
[00:13:11.000 --> 00:13:17.000]  他開始就是讓你吃喝玩樂
[00:13:17.000 --> 00:13:18.000]  所以我有的時候在聖殿
[00:13:18.000 --> 00:13:21.000]  我很不喜歡吃喝玩樂
[00:13:21.000 --> 00:13:23.000]  是吧
[00:13:23.000 --> 00:13:30.000]  聖殿裡面不要吃喝玩樂
[00:13:30.000 --> 00:13:32.000]  是聖殿裡面
[00:13:32.000 --> 00:13:36.000]  那麼神就很生氣
[00:13:36.000 --> 00:13:37.000]  發了怒
[00:13:37.000 --> 00:13:39.000]  說要把他們殺盡
[00:13:39.000 --> 00:13:42.000]  摩西就懇求神
[00:13:42.000 --> 00:13:43.000]  摩西甚至說
[00:13:43.000 --> 00:13:47.000]  哎呀神啊我煮亞伯拉罕的神
[00:13:47.000 --> 00:13:49.000]  以撒的神是雅各的神
[00:13:49.000 --> 00:13:51.000]  神啊求你不要生氣啊
[00:13:51.000 --> 00:13:52.000]  怎麼樣
[00:13:52.000 --> 00:13:54.000]  神會不會後悔啊
[00:13:54.000 --> 00:13:57.000]  出來經濟三十二章十四節
[00:13:57.000 --> 00:13:58.000]  行
[00:13:58.000 --> 00:14:00.000]  於是耶和華後悔
[00:14:00.000 --> 00:14:03.000]  不把所說的禍降在他們身上
[00:14:03.000 --> 00:14:06.000]  這是因為他有憐憫
[00:14:06.000 --> 00:14:08.000]  赦免他們的罪孽
[00:14:08.000 --> 00:14:10.000]  不滅絕他們
[00:14:10.000 --> 00:14:13.000]  而且屢次消他的怒氣
[00:14:13.000 --> 00:14:17.000]  不發進他的憤怒
[00:14:17.000 --> 00:14:18.000]  我們喜歡講
[00:14:18.000 --> 00:14:20.000]  如果神要按他所說的
[00:14:20.000 --> 00:14:22.000]  毫不後悔的
[00:14:22.000 --> 00:14:24.000]  那我們通通死了
[00:14:24.000 --> 00:14:25.000]  你做什麼
[00:14:25.000 --> 00:14:28.000]  有的時候都是
[00:14:28.000 --> 00:14:29.000]  不合他的意識
[00:14:29.000 --> 00:14:31.000]  雖然我們有心
[00:14:31.000 --> 00:14:33.000]  但是千有
[00:14:33.000 --> 00:14:35.000]  有的時候不知道為什麼
[00:14:35.000 --> 00:14:36.000]  做錯了
[00:14:36.000 --> 00:14:37.000]  或說錯話
[00:14:37.000 --> 00:14:39.000]  或做錯事
[00:14:39.000 --> 00:14:40.000]  當然了
[00:14:40.000 --> 00:14:44.000]  耶和華會為你後悔嗎
[00:14:44.000 --> 00:14:46.000]  在約拿書裡面
[00:14:46.000 --> 00:14:48.000]  約拿
[00:14:48.000 --> 00:14:50.000]  那麼神跟他要
[00:14:50.000 --> 00:14:53.000]  說要毀滅這個泥泥為塵
[00:14:53.000 --> 00:14:57.000]  泥泥為塵那個時候
[00:14:57.000 --> 00:14:59.000]  非常的敗壞
[00:14:59.000 --> 00:15:01.000]  甚至於
[00:15:01.000 --> 00:15:04.000]  到了今天也沒有怎麼恢復
[00:15:04.000 --> 00:15:06.000]  那麼泥泥為塵
[00:15:06.000 --> 00:15:10.000]  許許多多的罪孽過犯
[00:15:10.000 --> 00:15:13.000]  甚至於許許多多的偶像
[00:15:13.000 --> 00:15:16.000]  那麼神要毀滅
[00:15:16.000 --> 00:15:19.000]  結果
[00:15:19.000 --> 00:15:21.000]  後來神差派約拿
[00:15:21.000 --> 00:15:26.000]  去給他們傳回感的符音
[00:15:26.000 --> 00:15:29.000]  結果整個塵都開始回感
[00:15:29.000 --> 00:15:32.000]  甚至於披麻蒙灰
[00:15:32.000 --> 00:15:34.000]  連深處的嘴都濃起來
[00:15:34.000 --> 00:15:36.000]  不讓他們吃
[00:15:36.000 --> 00:15:38.000]  約拿書三章十字節
[00:15:38.000 --> 00:15:40.000]  他說請
[00:15:40.000 --> 00:15:42.000]  於是神就後悔
[00:15:42.000 --> 00:15:44.000]  不把所說的災害
[00:15:44.000 --> 00:15:46.000]  降於他們了
[00:15:46.000 --> 00:15:50.000]  那麼這裡我們就可以看得到
[00:15:50.000 --> 00:15:51.000]  地道之下
[00:15:51.000 --> 00:15:52.000]  七章十字節說
[00:15:52.000 --> 00:15:54.000]  這稱為我們現在的子民
[00:15:54.000 --> 00:15:55.000]  若是自卑禱告
[00:15:55.000 --> 00:15:56.000]  尋求我的命
[00:15:56.000 --> 00:15:58.000]  轉移他們的惡行
[00:15:58.000 --> 00:16:00.000]  我必從天上垂聽
[00:16:00.000 --> 00:16:02.000]  我必依治這地
[00:16:02.000 --> 00:16:04.000]  我必赦免他的罪
[00:16:04.000 --> 00:16:06.000]  我必睜眼看徹爾丁
[00:16:06.000 --> 00:16:10.000]  他們在此處所宣的禱告
[00:16:10.000 --> 00:16:11.000]  這就是
[00:16:11.000 --> 00:16:14.000]  我們要讓耶和華
[00:16:14.000 --> 00:16:17.000]  為我們所做的罪
[00:16:17.000 --> 00:16:20.000]  不那麼嚴厲的待我們
[00:16:20.000 --> 00:16:23.000]  他能夠後悔
[00:16:23.000 --> 00:16:25.000]  不把所說的災禍
[00:16:25.000 --> 00:16:27.000]  降在我們身上
[00:16:27.000 --> 00:16:28.000]  也就是說
[00:16:28.000 --> 00:16:29.000]  你真的要來到他的面前
[00:16:29.000 --> 00:16:31.000]  自卑禱告
[00:16:31.000 --> 00:16:33.000]  尋求他的命
[00:16:33.000 --> 00:16:35.000]  轉移他們的惡行
[00:16:35.000 --> 00:16:36.000]  這樣子耶和華
[00:16:36.000 --> 00:16:38.000]  會為我們後悔的
[00:16:38.000 --> 00:16:39.000]  一夕節也是一樣
[00:16:39.000 --> 00:16:40.000]  剛才說的
[00:16:40.000 --> 00:16:43.000]  他在傳當代的時候
[00:16:43.000 --> 00:16:45.000]  傳神的福音的時候
[00:16:45.000 --> 00:16:47.000]  有許多人
[00:16:47.000 --> 00:16:49.000]  也是迴轉歸向神
[00:16:49.000 --> 00:16:51.000]  感謝神
[00:16:51.000 --> 00:16:52.000]  是的
[00:16:52.000 --> 00:16:54.000]  所以神
[00:16:54.000 --> 00:16:55.000]  為我們
[00:16:55.000 --> 00:16:56.000]  會後悔的
[00:16:56.000 --> 00:16:57.000]  為我們而後悔
[00:16:57.000 --> 00:16:58.000]  祂所說
[00:16:58.000 --> 00:16:59.000]  祂所做
[00:16:59.000 --> 00:17:00.000]  祂所懲罰
[00:17:00.000 --> 00:17:02.000]  祂要懲罰的
[00:17:02.000 --> 00:17:04.000]  而不懲罰了
[00:17:04.000 --> 00:17:08.000]  耶穌會為我們停下腳步嗎
[00:17:08.000 --> 00:17:09.000]  我們來看
[00:17:09.000 --> 00:17:10.000]  路加福音十八章
[00:17:10.000 --> 00:17:12.000]  三十五到四十三節
[00:17:12.000 --> 00:17:13.000]  來 請
[00:17:13.000 --> 00:17:14.000]  大衛的子孫
[00:17:14.000 --> 00:17:15.000]  耶穌啊
[00:17:15.000 --> 00:17:17.000]  可憐我吧
[00:17:17.000 --> 00:17:18.000]  耶穌站住
[00:17:18.000 --> 00:17:20.000]  就問他說
[00:17:20.000 --> 00:17:22.000]  你要我為你做什麼
[00:17:22.000 --> 00:17:23.000]  祂說
[00:17:23.000 --> 00:17:24.000]  主啊
[00:17:24.000 --> 00:17:25.000]  我要能看見
[00:17:25.000 --> 00:17:26.000]  耶穌說
[00:17:26.000 --> 00:17:28.000]  你可以看見
[00:17:28.000 --> 00:17:31.000]  你的信救了你呢
[00:17:31.000 --> 00:17:33.000]  中間有點點點
[00:17:33.000 --> 00:17:34.000]  是這個樣子的
[00:17:34.000 --> 00:17:37.000]  因為這個瞎子
[00:17:37.000 --> 00:17:39.000]  他聽說
[00:17:39.000 --> 00:17:41.000]  耶穌來耶利各城
[00:17:41.000 --> 00:17:44.000]  他就來路邊等耶穌
[00:17:44.000 --> 00:17:45.000]  然後開始
[00:17:45.000 --> 00:17:46.000]  人群有些騷動
[00:17:46.000 --> 00:17:47.000]  他知道耶穌了
[00:17:47.000 --> 00:17:48.000]  他就說
[00:17:48.000 --> 00:17:49.000]  大聲叫
[00:17:49.000 --> 00:17:50.000]  大衛的子孫
[00:17:50.000 --> 00:17:51.000]  耶穌啊
[00:17:51.000 --> 00:17:52.000]  可憐我啊
[00:17:52.000 --> 00:17:53.000]  結果有人就說
[00:17:53.000 --> 00:17:54.000]  你不要讓讓
[00:17:54.000 --> 00:17:55.000]  你不要讓讓
[00:17:55.000 --> 00:17:56.000]  結果他怎麼樣
[00:17:56.000 --> 00:17:59.000]  越發大聲的讓讓
[00:17:59.000 --> 00:18:01.000]  結果耶穌就站住
[00:18:01.000 --> 00:18:02.000]  就說
[00:18:02.000 --> 00:18:04.000]  你要我為你做什麼
[00:18:04.000 --> 00:18:05.000]  哈利路亞
[00:18:05.000 --> 00:18:06.000]  他說
[00:18:06.000 --> 00:18:07.000]  我要能看見
[00:18:07.000 --> 00:18:08.000]  耶穌說
[00:18:08.000 --> 00:18:09.000]  你可以看見
[00:18:09.000 --> 00:18:12.000]  你的信救了你了
[00:18:12.000 --> 00:18:13.000]  你知道
[00:18:13.000 --> 00:18:15.000]  這中間就牽涉到
[00:18:15.000 --> 00:18:18.000]  一件很深奧的一個道理
[00:18:18.000 --> 00:18:21.000]  你的信真能夠救你嗎
[00:18:21.000 --> 00:18:23.000]  是吧
