
[00:00:00.000 --> 00:00:04.000]  我知道今天是2014年的最後一個主日
[00:02:19.000 --> 00:02:23.000]  你覺得這個是傳示恩典
[00:02:23.000 --> 00:02:25.000]  所以你會很感恩的
[00:02:25.000 --> 00:02:27.000]  飛了去日本的迪士尼
[00:02:27.000 --> 00:02:28.000]  但不要忘記
[00:02:28.000 --> 00:02:29.000]  入了之後
[00:02:29.000 --> 00:02:30.000]  在入之前
[00:02:30.000 --> 00:02:32.000]  你沒有任何的努力付出代價
[00:02:32.000 --> 00:02:35.000]  導致你可以換取這張入場券
[00:02:35.000 --> 00:02:37.000]  也沒有努力代價
[00:02:37.000 --> 00:02:39.000]  去換取這張機票和食宿
[00:02:39.000 --> 00:02:40.000]  全部都是恩典
[00:02:40.000 --> 00:02:42.000]  是免費送給你
[00:02:42.000 --> 00:02:44.000]  無條件的送給你的
[00:02:44.000 --> 00:02:46.000]  我們面對救恩都是一樣
[00:02:46.000 --> 00:02:48.000]  我們不能夠做任何的事
[00:02:48.000 --> 00:02:51.000]  直到我們可以取得救恩的一部分
[00:02:51.000 --> 00:02:54.000]  或者全部的恩典
[00:02:54.000 --> 00:02:56.000]  因為既是恩典
[00:02:56.000 --> 00:02:59.000]  就不再是由於行為
[00:02:59.000 --> 00:03:00.000]  不然的話
[00:03:00.000 --> 00:03:02.000]  恩典就不再是恩典了
[00:03:02.000 --> 00:03:04.000]  所涉及我們的恩典
[00:03:04.000 --> 00:03:06.000]  我們各有不同的恩賜
[00:03:06.000 --> 00:03:09.000]  連我們今天能夠侍奉上帝
[00:03:09.000 --> 00:03:13.000]  不同的恩賜都是恩典
[00:03:13.000 --> 00:03:16.000]  所以如果今天你會發覺
[00:03:16.000 --> 00:03:18.000]  教會裏面很多時候
[00:03:18.000 --> 00:03:22.000]  我們強調了一些曝光率高的侍奉
[00:03:22.000 --> 00:03:24.000]  例如敬拜隊
[00:03:24.000 --> 00:03:25.000]  師班
[00:03:25.000 --> 00:03:26.000]  講員
[00:03:26.000 --> 00:03:27.000]  主席等等
[00:03:27.000 --> 00:03:29.000]  但其實不要忘記
[00:03:29.000 --> 00:03:31.000]  在聖經裏面說到
[00:03:31.000 --> 00:03:34.000]  有教導的恩賜的人
[00:03:34.000 --> 00:03:36.000]  有傳福音恩賜的人
[00:03:36.000 --> 00:03:39.000]  有牧養恩賜的人
[00:03:39.000 --> 00:03:43.000]  有先知恩賜的人
[00:03:43.000 --> 00:03:47.000]  有基督神的話是帶給教會鼓勵和盼望的
[00:03:47.000 --> 00:03:50.000]  也有開方者的
[00:03:50.000 --> 00:03:52.000]  使徒恩賜的人
[00:03:52.000 --> 00:03:56.000]  這一切的恩賜都是來自上帝的恩典
[00:03:56.000 --> 00:03:58.000]  所以我們不可以看輕
[00:03:58.000 --> 00:04:02.000]  也不可以看重某一些的恩賜
[00:04:02.000 --> 00:04:04.000]  今天在小組裏面做組長
[00:04:04.000 --> 00:04:06.000]  做牧養的工作是很隱藏的
[00:04:06.000 --> 00:04:07.000]  但是你們的侍奉
[00:04:07.000 --> 00:04:09.000]  你們的工作是勞苦的
[00:04:09.000 --> 00:04:12.000]  你們所付出的是一個很大的代價
[00:04:12.000 --> 00:04:14.000]  一瞬間我們講到經文的時候更加重要
[00:04:14.000 --> 00:04:15.000]  但是不要忘記
[00:04:15.000 --> 00:04:20.000]  這一切的恩賜都是來自上帝的恩典
[00:04:20.000 --> 00:04:22.000]  當我們彈琴彈得很好
[00:04:22.000 --> 00:04:23.000]  我們唱歌唱得很好
[00:04:23.000 --> 00:04:26.000]  特別是我們的聲音是上帝給我們的
[00:04:26.000 --> 00:04:28.000]  我們的聲音如果是很美的話
[00:04:28.000 --> 00:04:33.000]  這是你天生出來的一種恩賜
[00:04:33.000 --> 00:04:34.000]  毛啟賢告訴我
[00:04:34.000 --> 00:04:35.000]  他沒有學過唱歌的
[00:04:35.000 --> 00:04:37.000]  他也沒有學過作曲的
[00:04:37.000 --> 00:04:38.000]  但是他又作了很多歌
[00:04:38.000 --> 00:04:40.000]  又唱了很多歌
[00:04:40.000 --> 00:04:41.000]  他唱歌比很多人好聽
[00:04:41.000 --> 00:04:45.000]  連很多人學唱歌都唱得比他好聽
[00:04:45.000 --> 00:04:47.000]  這一切都是恩典
[00:04:47.000 --> 00:04:49.000]  如果你發覺你唱歌不好聽
[00:04:49.000 --> 00:04:50.000]  就不要唱了
[00:04:50.000 --> 00:04:52.000]  因為這不是你的恩賜
[00:04:52.000 --> 00:04:56.000]  何必向著你不應該的恩賜去做呢
[00:04:56.000 --> 00:04:57.000]  這會令到別人沮喪
[00:04:57.000 --> 00:04:59.000]  自己又失望
[00:04:59.000 --> 00:05:01.000]  但是你向著自己的恩賜去侍奉的話
[00:05:01.000 --> 00:05:02.000]  你令到別人蒙福
[00:05:02.000 --> 00:05:04.000]  自己又開心
[00:05:04.000 --> 00:05:05.000]  你說多好呢
[00:05:05.000 --> 00:05:09.000]  你經常笑的最好的侍奉就是做招待
[00:05:09.000 --> 00:05:11.000]  被人罵也沒有感覺的
[00:05:11.000 --> 00:05:13.000]  更加要做招待
[00:05:13.000 --> 00:05:14.000]  特別是下個星期
[00:05:14.000 --> 00:05:16.000]  你一定要做招待
[00:05:16.000 --> 00:05:17.000]  你要知道
[00:05:17.000 --> 00:05:18.000]  這就是你的恩賜
[00:05:18.000 --> 00:05:19.000]  你無動於衷的
[00:05:19.000 --> 00:05:21.000]  如果你老婆罵你
[00:05:21.000 --> 00:05:23.000]  你這個人是無動於衷的
[00:05:23.000 --> 00:05:25.000]  任何人說話你都沒有反應的
[00:05:25.000 --> 00:05:26.000]  應該做招待
[00:05:26.000 --> 00:05:28.000]  不過是被人罵的那個
[00:05:28.000 --> 00:05:31.000]  因為你頂受得起被人罵
[00:05:31.000 --> 00:05:34.000]  我們知道這一切都是上帝給我們的恩賜
[00:05:34.000 --> 00:05:36.000]  更加我們要明白
[00:05:36.000 --> 00:05:39.000]  普羅說我們這些與神同居的
[00:05:39.000 --> 00:05:41.000]  也勸你們不要白受神的恩典
[00:05:41.000 --> 00:05:45.000]  普羅的教導是不是跟耶穌的說法有一點點出入呢
[00:05:45.000 --> 00:05:47.000]  耶穌說我們是白白得來的
[00:05:47.000 --> 00:05:49.000]  也是白白的捨去
[00:05:49.000 --> 00:05:50.000]  普羅在這裡說的
[00:05:50.000 --> 00:05:53.000]  在中文的翻譯可能令到我們有誤解
[00:05:53.000 --> 00:05:54.000]  他的意思是說
[00:05:54.000 --> 00:05:59.000]  這一切都並不是理所當然的
[00:05:59.000 --> 00:06:04.000]  我們沒有任何的努力付出
[00:06:04.000 --> 00:06:06.000]  去換取這個救恩
[00:06:06.000 --> 00:06:08.000]  這一切都是恩典
[00:06:08.000 --> 00:06:10.000]  但是這個恩典的救恩
[00:06:10.000 --> 00:06:12.000]  不是理所當然的
[00:06:12.000 --> 00:06:13.000]  所以這個世界上
[00:06:13.000 --> 00:06:16.000]  中文字最不恰當的字
[00:06:16.000 --> 00:06:18.000]  就是應該
[00:06:18.000 --> 00:06:20.000]  這個世界沒有應該
[00:06:20.000 --> 00:06:22.000]  當你說應該
[00:06:22.000 --> 00:06:23.000]  就是理所當然
[00:06:23.000 --> 00:06:25.000]  我見到你應該請我吃早餐
[00:06:25.000 --> 00:06:26.000]  哪有應該的
[00:06:26.000 --> 00:06:29.000]  下班回家老婆應該煮飯的
[00:06:29.000 --> 00:06:30.000]  哪有應該的
[00:06:30.000 --> 00:06:32.000]  老公下班應該準時回來的
[00:06:32.000 --> 00:06:33.000]  哪有應該的
[00:06:33.000 --> 00:06:35.000]  這個世界沒有應該的
[00:06:35.000 --> 00:06:37.000]  兒女賺了錢之後
[00:06:37.000 --> 00:06:39.000]  應該拿一份糧回來給我
[00:06:39.000 --> 00:06:40.000]  沒有應該的
[00:06:40.000 --> 00:06:42.000]  聖誕節應該大特價的
[00:06:42.000 --> 00:06:44.000]  沒有應該的
[00:06:44.000 --> 00:06:46.000]  這個世界應該代表什麼
[00:06:46.000 --> 00:06:49.000]  應該代表理所當然
[00:06:49.000 --> 00:06:51.000]  為什麼有信徒的生命
[00:06:51.000 --> 00:06:55.000]  跟普羅和彼得和約翰是背道而馳呢
[00:06:55.000 --> 00:06:57.000]  因為當我們信了主越來
[00:06:57.000 --> 00:06:59.000]  跟我們結婚越來
[00:06:59.000 --> 00:07:00.000]  是一樣的
[00:07:00.000 --> 00:07:02.000]  我們的感覺就是理所當然的
[00:07:02.000 --> 00:07:04.000]  所有東西都是應該的
[00:07:04.000 --> 00:07:06.000]  當我們所有東西都覺得應該的時候
[00:07:06.000 --> 00:07:09.000]  我們覺得是白白領受回來的
[00:07:09.000 --> 00:07:11.000]  是應該的
[00:07:11.000 --> 00:07:12.000]  當你想一下
[00:07:12.000 --> 00:07:14.000]  不是應該的
[00:07:14.000 --> 00:07:16.000]  不是理所當然的
[00:07:16.000 --> 00:07:17.000]  當我今天能夠坐在這裡
[00:07:17.000 --> 00:07:19.000]  是恩典來的
[00:07:19.000 --> 00:07:20.000]  你就開始明白
[00:07:20.000 --> 00:07:23.000]  原來我們必須要與神同工
[00:07:23.000 --> 00:07:25.000]  在恩典底下的信徒
[00:07:25.000 --> 00:07:28.000]  是並不會懈的
[00:07:28.000 --> 00:07:32.000]  懈的,對自己沒有要求的
[00:07:32.000 --> 00:07:34.000]  在小組領敬拜,領極都是這麼差的
[00:07:34.000 --> 00:07:36.000]  打遊戲,打極都不好玩的
[00:07:36.000 --> 00:07:38.000]  說話永遠不會有明白的
[00:07:38.000 --> 00:07:40.000]  這個是我們的問題
[00:07:40.000 --> 00:07:44.000]  我們必須要要求自己進步的
[00:07:44.000 --> 00:07:46.000]  一個不要求自己進步的人
[00:07:46.000 --> 00:07:48.000]  是因為他不明白什麼叫恩典
[00:07:48.000 --> 00:07:51.000]  他說,我照著神賜給我的恩典
[00:07:51.000 --> 00:07:53.000]  就是像一個聰明的工程師
[00:07:53.000 --> 00:07:58.000]  立好了根基,被人在上面建造,個人要注意怎樣在上面建造
[00:07:58.000 --> 00:08:00.000]  更加是在《江陵多前書15章14》
[00:08:00.000 --> 00:08:03.000]  他說,而靠著神的恩典,我得以有了今天
[00:08:03.000 --> 00:08:06.000]  而且他賜給我的恩典並沒有落空
[00:08:06.000 --> 00:08:08.000]  我比眾使徒格外的奴婦
[00:08:08.000 --> 00:08:11.000]  其實不是我,而是神的恩典與我同在
[00:08:11.000 --> 00:08:15.000]  不要忘記,人的文字和語言是有限的
[00:08:15.000 --> 00:08:17.000]  究竟保羅在說什麼呢?
[00:08:17.000 --> 00:08:19.000]  這個有限令我們不明白
[00:08:19.000 --> 00:08:21.000]  究竟保羅在這裡是欲言又止
[00:08:21.000 --> 00:08:23.000]  究竟他想說什麼呢?
[00:08:23.000 --> 00:08:25.000]  他的意思是這樣
[00:08:25.000 --> 00:08:27.000]  今天我完全是因著上帝的恩典的緣故
[00:08:27.000 --> 00:08:29.000]  我能夠侍奉他
[00:08:29.000 --> 00:08:31.000]  因為是因著恩典的緣故,我格外的奴婦
[00:08:31.000 --> 00:08:33.000]  但是他又很怕別人以為
[00:08:33.000 --> 00:08:36.000]  他格外的奴婦是誇他自己是格外的奴婦
[00:08:36.000 --> 00:08:39.000]  他說,我能夠格外的奴婦,也是上帝的恩典
[00:08:39.000 --> 00:08:42.000]  但是今天我能夠格外的奴婦
[00:08:42.000 --> 00:08:45.000]  侍奉上帝,也是來自恩典
[00:08:45.000 --> 00:08:47.000]  所以我們沒有什麼可以誇老的
[00:08:47.000 --> 00:08:49.000]  如果不是上帝的恩典
[00:08:49.000 --> 00:08:51.000]  我們今天連侍奉他的機會都沒有
[00:08:51.000 --> 00:08:53.000]  連我們能夠格外的奴婦的機會都沒有
[00:08:53.000 --> 00:08:55.000]  我們要明白
[00:08:55.000 --> 00:08:59.000]  這位上帝是創天造地的上帝
[00:08:59.000 --> 00:09:01.000]  人是不配來他面前侍奉他
[00:09:01.000 --> 00:09:03.000]  但是在恩典當中
[00:09:03.000 --> 00:09:05.000]  他能夠一同侍奉他的
[00:09:05.000 --> 00:09:07.000]  是格外的奴婦
[00:09:07.000 --> 00:09:09.000]  我在世界各地做報道的時候
[00:09:09.000 --> 00:09:11.000]  我有些特別的優惠
[00:09:11.000 --> 00:09:13.000]  特別的優惠是什麼呢?
[00:09:13.000 --> 00:09:15.000]  就是有些弟兄姊妹
[00:09:15.000 --> 00:09:17.000]  他們帶了家長來我報道會,信了主之後
[00:09:17.000 --> 00:09:19.000]  他們就會很希望
[00:09:19.000 --> 00:09:21.000]  能夠請我吃飯
[00:09:21.000 --> 00:09:23.000]  他們跟我吃飯的時候
[00:09:23.000 --> 00:09:25.000]  坐下來就說,牧師,幸好你來
[00:09:25.000 --> 00:09:27.000]  幸好你開了報道會
[00:09:27.000 --> 00:09:29.000]  我爸媽才肯來
[00:09:29.000 --> 00:09:31.000]  來了之後,他在報道會缺席
[00:09:31.000 --> 00:09:33.000]  所以我一定要請你吃飯
[00:09:33.000 --> 00:09:35.000]  這個描述當然有錯誤
[00:09:35.000 --> 00:09:37.000]  吃飯都要糾正
[00:09:37.000 --> 00:09:39.000]  我都說
[00:09:39.000 --> 00:09:41.000]  是感恩的,我開了報道會
[00:09:41.000 --> 00:09:43.000]  你能夠爸爸媽媽都來
[00:09:43.000 --> 00:09:45.000]  但是他能夠缺席是不關我的事
[00:09:45.000 --> 00:09:47.000]  我怎能夠讓他缺席呢?
[00:09:47.000 --> 00:09:49.000]  這一切都是上帝的恩典
[00:09:49.000 --> 00:09:51.000]  我們只能夠付出的是奴婦
[00:09:51.000 --> 00:09:53.000]  但是收回來的東西
[00:09:53.000 --> 00:09:55.000]  並不是我們預期所得
[00:09:55.000 --> 00:09:57.000]  我們不可以讓那個結果發生
[00:09:57.000 --> 00:09:59.000]  這個結果
[00:09:59.000 --> 00:10:01.000]  是來自上帝的恩典
[00:10:01.000 --> 00:10:03.000]  我想舉這個例子是什麼意思呢?
[00:10:03.000 --> 00:10:05.000]  人與人之間
[00:10:05.000 --> 00:10:07.000]  都會是存著感恩的心
[00:10:07.000 --> 00:10:09.000]  格外的
[00:10:09.000 --> 00:10:11.000]  想服侍一個人
[00:10:11.000 --> 00:10:13.000]  格外的想請一個人吃飯
[00:10:13.000 --> 00:10:15.000]  去作出一種
[00:10:15.000 --> 00:10:17.000]  回報和感恩
[00:10:17.000 --> 00:10:19.000]  何況我們面對上帝呢
[00:10:19.000 --> 00:10:21.000]  所以,沒有基督徒
[00:10:21.000 --> 00:10:23.000]  應該是懶惰的
[00:10:23.000 --> 00:10:25.000]  凡是懶惰的基督徒,都是不明白
[00:10:25.000 --> 00:10:27.000]  他今天能夠在這裡
[00:10:27.000 --> 00:10:29.000]  是恩典
[00:10:29.000 --> 00:10:31.000]  我再說
[00:10:31.000 --> 00:10:33.000]  弟兄姊妹
[00:10:33.000 --> 00:10:35.000]  遲到
[00:10:35.000 --> 00:10:37.000]  是女性的特權
[00:10:37.000 --> 00:10:39.000]  由你拍拖就知道
[00:10:39.000 --> 00:10:41.000]  男性
[00:10:41.000 --> 00:10:43.000]  是沒有權遲到的
[00:10:43.000 --> 00:10:45.000]  大部分的工序
[00:10:45.000 --> 00:10:47.000]  大部分的工作
[00:10:47.000 --> 00:10:49.000]  是不容許人遲到的
[00:10:49.000 --> 00:10:51.000]  所以,當一個男性
[00:10:51.000 --> 00:10:53.000]  遲到的時候
[00:10:53.000 --> 00:10:55.000]  在這個社會裡面
[00:10:55.000 --> 00:10:57.000]  他能夠成功的機會是很微的
[00:10:57.000 --> 00:10:59.000]  想清楚,你會不會請一個員工
[00:10:59.000 --> 00:11:01.000]  他每天都會遲到半小時至一個半小時呢?
[00:11:01.000 --> 00:11:03.000]  老闆都不會
[00:11:03.000 --> 00:11:05.000]  你以為你是老闆嗎?
[00:11:05.000 --> 00:11:07.000]  不可能
[00:11:07.000 --> 00:11:09.000]  所以,今天男士
[00:11:09.000 --> 00:11:11.000]  你會發覺,為什麼你的成就這麼低
[00:11:11.000 --> 00:11:13.000]  其中一個原因
[00:11:13.000 --> 00:11:15.000]  就是你遲到,跟你旁邊的男士說
[00:11:15.000 --> 00:11:17.000]  你不可以遲到
[00:11:17.000 --> 00:11:19.000]  但你不可以跟女士說
[00:11:19.000 --> 00:11:21.000]  因為女士
[00:11:21.000 --> 00:11:23.000]  遲到是她的特權
[00:11:23.000 --> 00:11:25.000]  不過,各位女士,下個星期我們是男女平等
[00:11:25.000 --> 00:11:29.000]  遲到,無論是男士還是女士
[00:11:29.000 --> 00:11:31.000]  都不能進來,真的很抱歉
[00:11:31.000 --> 00:11:33.000]  不是我們想做的事
[00:11:33.000 --> 00:11:35.000]  是地方限制的問題
[00:11:35.000 --> 00:11:37.000]  我們要明白
[00:11:37.000 --> 00:11:39.000]  今天,我們如果
[00:11:39.000 --> 00:11:41.000]  深深體會到
[00:11:41.000 --> 00:11:43.000]  全部都是上帝的恩典的話
[00:11:43.000 --> 00:11:45.000]  我是格外的勞苦
[00:11:45.000 --> 00:11:47.000]  去侍奉這位上帝
[00:11:47.000 --> 00:11:49.000]  而且你要明白
[00:11:49.000 --> 00:11:51.000]  是建造人的生命
[00:11:51.000 --> 00:11:53.000]  無論是使徒
[00:11:53.000 --> 00:11:55.000]  是先知
[00:11:55.000 --> 00:11:57.000]  是教師
[00:11:57.000 --> 00:11:59.000]  是牧師,是傳方的
[00:11:59.000 --> 00:12:01.000]  種種的恩賜
[00:12:01.000 --> 00:12:03.000]  是要建立造就人的生命
[00:12:05.000 --> 00:12:07.000]  所以,港獨的人
[00:12:07.000 --> 00:12:09.000]  不是要說自己有興趣說的話
[00:12:09.000 --> 00:12:13.000]  我想告訴各位姐妹
[00:12:13.000 --> 00:12:15.000]  外來港元和牧羊的
[00:12:15.000 --> 00:12:17.000]  港元的分別在哪裡
[00:12:17.000 --> 00:12:19.000]  外來港元
[00:12:19.000 --> 00:12:21.000]  是要說他想說的話
[00:12:21.000 --> 00:12:23.000]  但是
[00:12:23.000 --> 00:12:25.000]  牧羊的人
[00:12:25.000 --> 00:12:27.000]  是要按時分糧給他的羊
[00:12:27.000 --> 00:12:29.000]  即是說
[00:12:29.000 --> 00:12:31.000]  他必須知道他的羊的需要
[00:12:31.000 --> 00:12:33.000]  按著他的羊的需要
[00:12:33.000 --> 00:12:35.000]  我們要宣講神話
[00:12:35.000 --> 00:12:37.000]  我們要宣講神話
[00:12:37.000 --> 00:12:39.000]  不是說我有興趣說的話
[00:12:39.000 --> 00:12:41.000]  不是說我想說的話
[00:12:41.000 --> 00:12:43.000]  組長
[00:12:43.000 --> 00:12:45.000]  你牧羊的不是牧羊
[00:12:45.000 --> 00:12:47.000]  你想牧羊的人
[00:12:47.000 --> 00:12:49.000]  當然我們明白人是會偏心的
[00:12:49.000 --> 00:12:51.000]  有些組員聽話一點
[00:12:51.000 --> 00:12:53.000]  乖一點
[00:12:53.000 --> 00:12:55.000]  你會愛他多一點
[00:12:55.000 --> 00:12:57.000]  有些組員說話頂撞你兩句
[00:12:57.000 --> 00:12:59.000]  你會記仇
[00:12:59.000 --> 00:13:01.000]  記到分組的
[00:13:03.000 --> 00:13:05.000]  但是不要忘記
[00:13:05.000 --> 00:13:07.000]  當你明白
[00:13:07.000 --> 00:13:09.000]  全是上帝的恩典的時候
[00:13:09.000 --> 00:13:13.000]  連頂撞你的組員坐在那裏
[00:13:13.000 --> 00:13:15.000]  都是上帝的恩典的時候
[00:13:15.000 --> 00:13:17.000]  你就會感恩
[00:13:17.000 --> 00:13:19.000]  你就為這個組員
[00:13:19.000 --> 00:13:21.000]  感謝上帝
[00:13:21.000 --> 00:13:23.000]  感謝上帝給一個頂撞我的人在那裏
[00:13:23.000 --> 00:13:25.000]  讓我常常學習
[00:13:25.000 --> 00:13:27.000]  什麼叫忍耐
[00:13:27.000 --> 00:13:29.000]  忍耐是怎樣學回來的
[00:13:29.000 --> 00:13:31.000]  就是被人頂撞回來的
[00:13:31.000 --> 00:13:33.000]  你想像一下
[00:13:33.000 --> 00:13:35.000]  個個都是好人
[00:13:35.000 --> 00:13:37.000]  你的組員個個都是好人
[00:13:37.000 --> 00:13:39.000]  你學不到忍耐
[00:13:39.000 --> 00:13:41.000]  就是被人頂撞兩句
[00:13:41.000 --> 00:13:43.000]  你不還他口不還他手
[00:13:43.000 --> 00:13:45.000]  就叫忍
[00:13:45.000 --> 00:13:47.000]  忍耐是這樣練回來的
[00:13:47.000 --> 00:13:49.000]  如果你娶了一個老婆
[00:13:49.000 --> 00:13:51.000]  三千八角
[00:13:51.000 --> 00:13:53.000]  每天都會刺傷你的
[00:13:53.000 --> 00:13:55.000]  那就是上帝要你學習
[00:13:55.000 --> 00:13:57.000]  你人生最大的功課
[00:13:57.000 --> 00:13:59.000]  因為你就是不夠忍耐
[00:13:59.000 --> 00:14:01.000]  你學到的時候
[00:14:01.000 --> 00:14:03.000]  你老婆的三千八角對你沒有害
[00:14:03.000 --> 00:14:05.000]  想清楚是不是
[00:14:05.000 --> 00:14:07.000]  所以問題不在你老婆那裏
[00:14:07.000 --> 00:14:09.000]  問題在你那裏
[00:14:09.000 --> 00:14:11.000]  當你能夠學習忍耐的話
[00:14:11.000 --> 00:14:13.000]  所有人都跟你說你老婆很兇
[00:14:13.000 --> 00:14:15.000]  是的
[00:14:15.000 --> 00:14:17.000]  不過我忍得住
[00:14:17.000 --> 00:14:19.000]  隔壁的人說你們真是絕配
[00:14:19.000 --> 00:14:21.000]  你千萬不要分開
[00:14:21.000 --> 00:14:23.000]  因為分開會害死兩個人
[00:14:23.000 --> 00:14:27.000]  我們要學習
[00:14:27.000 --> 00:14:29.000]  來到上帝的面前
[00:14:29.000 --> 00:14:31.000]  格外的勞苦
[00:14:31.000 --> 00:14:33.000]  去建造人的生命
[00:14:33.000 --> 00:14:35.000]  所以組長
[00:14:35.000 --> 00:14:37.000]  你每個星期所做的事
[00:14:37.000 --> 00:14:39.000]  雖然是隱藏的
[00:14:39.000 --> 00:14:41.000]  看不到的
[00:14:41.000 --> 00:14:43.000]  你所受的氣很多
[00:14:43.000 --> 00:14:45.000]  但是你所做的
[00:14:45.000 --> 00:14:47.000]  是在建造金銀寶石
[00:14:47.000 --> 00:14:53.000]  什麼叫寵物和街呢
[00:14:53.000 --> 00:14:55.000]  就是在街上撿到錢
[00:14:55.000 --> 00:14:57.000]  (笑聲)
[00:14:57.000 --> 00:14:59.000]  還蠢到
[00:14:59.000 --> 00:15:01.000]  在Facebook說自己撿到五十萬
[00:15:01.000 --> 00:15:03.000]  (笑聲)
[00:15:03.000 --> 00:15:05.000]  (笑聲)
[00:15:05.000 --> 00:15:07.000]  你很難想像
[00:15:07.000 --> 00:15:09.000]  現在人的思維是在想什麼
[00:15:09.000 --> 00:15:11.000]  在街上撿了錢
[00:15:11.000 --> 00:15:13.000]  不報警還要去Facebook
[00:15:13.000 --> 00:15:15.000]  告訴別人我撿到錢
[00:15:15.000 --> 00:15:17.000]  是很難想像的
[00:15:17.000 --> 00:15:19.000]  現在人的腦袋在哪裏
[00:15:19.000 --> 00:15:21.000]  我們要
[00:15:21.000 --> 00:15:23.000]  建造人的生命
[00:15:23.000 --> 00:15:25.000]  當你建造人的生命的時候
[00:15:25.000 --> 00:15:27.000]  那些不是虛浮的東西
[00:15:27.000 --> 00:15:29.000]  那些不是虛榮的東西
[00:15:29.000 --> 00:15:33.000]  台上的侍奉可以是一些虛榮
[00:15:33.000 --> 00:15:35.000]  如果我們
[00:15:35.000 --> 00:15:37.000]  追求台上的侍奉
[00:15:37.000 --> 00:15:39.000]  是追求虛榮的話
[00:15:39.000 --> 00:15:41.000]  我們所做的只是寵物和街
[00:15:41.000 --> 00:15:43.000]  你已經拿到你已經可以了
[00:15:43.000 --> 00:15:45.000]  但是當你上台
[00:15:45.000 --> 00:15:47.000]  侍奉是為了建立
[00:15:47.000 --> 00:15:49.000]  造就人的生命的話
[00:15:49.000 --> 00:15:51.000]  和組長的模樣都是一樣的
[00:15:51.000 --> 00:15:53.000]  我們要明白
[00:15:53.000 --> 00:15:55.000]  在這個恩典裏面
[00:15:55.000 --> 00:15:57.000]  我們不是站著做的原因
