
[00:00:00.000 --> 00:00:04.480]  我相信大家都很快會念得出
[00:04:18.400 --> 00:04:22.240]  就是要以性來定這個婚姻
[00:04:22.240 --> 00:04:26.280]  有女士如果向她的目者
[00:04:26.280 --> 00:04:30.000]  來投訴她的丈夫
[00:04:30.000 --> 00:04:32.800]  拒絕與她行房
[00:04:32.800 --> 00:04:35.680]  你知不知道結果是怎樣
[00:04:35.680 --> 00:04:40.440]  那個男人會被革除會籍
[00:04:40.440 --> 00:04:43.320]  匪夷所思
[00:04:43.320 --> 00:04:45.760]  你們好像很緊張
[00:04:45.760 --> 00:04:47.640]  應該笑的
[00:04:47.640 --> 00:04:52.840]  嘩!不同老婆親熱會被革除會籍
[00:04:52.840 --> 00:04:55.640]  其實這個背後有一個很嚴肅的
[00:04:55.640 --> 00:04:59.080]  很神學性的一個問題在這裡
[00:04:59.080 --> 00:05:01.640]  因為二人成為一體
[00:05:01.640 --> 00:05:04.960]  專著主的教訓來生活
[00:05:04.960 --> 00:05:08.400]  這個其實是很重要的一件事
[00:05:08.400 --> 00:05:10.520]  同婦一額是甚麼
[00:05:10.520 --> 00:05:13.520]  清教徒夠膽講到盡
[00:05:13.520 --> 00:05:15.680]  他說同婦一額在婚姻裡面
[00:05:15.680 --> 00:05:19.560]  就是你們兩個人有親密的關係
[00:05:19.560 --> 00:05:22.280]  而不是指其他的東西
[00:05:22.280 --> 00:05:25.040]  不是指兩個人就這樣同一屋簷下
[00:05:25.040 --> 00:05:26.640]  但是同一屋簷下
[00:05:26.640 --> 00:05:29.160]  如果在這個婚姻的床上
[00:05:29.160 --> 00:05:32.160]  只不過兩個人分開這樣來睡的話
[00:05:32.160 --> 00:05:35.840]  你都不是真的結婚的
[00:05:35.840 --> 00:05:39.200]  所以結婚是一生一世
[00:05:39.200 --> 00:05:41.840]  兩夫妻還活著的時候
[00:05:41.840 --> 00:05:43.960]  在這個性關係裡面
[00:05:43.960 --> 00:05:45.680]  是彼此分享
[00:05:45.680 --> 00:05:47.280]  分享大家的身體
[00:05:47.280 --> 00:05:52.040]  和分享大家生命裡面所有的一切
[00:05:52.040 --> 00:05:54.520]  我想如果清教徒會中文的話
[00:05:54.520 --> 00:05:59.400]  他一定是非常欣賞我們中文兩句的說話
[00:05:59.400 --> 00:06:01.840]  琴瑟和鳴
[00:06:01.840 --> 00:06:04.440]  水與膠融
[00:06:04.440 --> 00:06:06.480]  這是我們中國人
[00:06:06.480 --> 00:06:11.240]  按照上帝普及的恩典給我們的智慧
[00:06:11.240 --> 00:06:14.000]  當然我們中國人都很避忌關於性的事情
[00:06:14.000 --> 00:06:16.160]  但是在這兩句的說話裡面
[00:06:16.160 --> 00:06:21.120]  其實是表達了非常非常重要的一個婚姻的關係
[00:06:21.120 --> 00:06:27.080]  就是說清教徒是堅決拒絕禁慾主義的
[00:06:27.080 --> 00:06:29.560]  堅決拒絕二元論的
[00:06:29.560 --> 00:06:31.000]  甚麼叫二元論呢
[00:06:31.000 --> 00:06:33.680]  所謂屬靈天上的東西就是好的
[00:06:33.680 --> 00:06:36.320]  或者甚至宗教性的東西就是好的
[00:06:36.320 --> 00:06:39.640]  而這個俗世的物質的就是不好的
[00:06:39.640 --> 00:06:41.760]  清教徒他們堅持一樣東西
[00:06:41.760 --> 00:06:43.240]  我覺得是我們今天
[00:06:43.240 --> 00:06:46.040]  屬主的人都需要學習的一樣東西
[00:06:46.040 --> 00:06:51.320]  就是好好地擁抱一個完整的創造論
[00:06:51.320 --> 00:06:54.120]  上帝是萬有的本源
[00:06:54.120 --> 00:06:55.840]  他所創造的一切
[00:06:55.840 --> 00:06:58.480]  按照本質都是美善的
[00:06:58.480 --> 00:06:59.760]  既然是美善的
[00:06:59.760 --> 00:07:02.360]  我們就照著上帝所定規的
[00:07:02.360 --> 00:07:05.240]  所教導的是去到生活
[00:07:05.240 --> 00:07:09.960]  上帝創造的是有性別身份
[00:07:09.960 --> 00:07:11.280]  清清楚楚
[00:07:11.280 --> 00:07:12.880]  有男有女的
[00:07:12.880 --> 00:07:14.720]  這個是上帝的佳作
[00:07:14.720 --> 00:07:16.720]  所以聖經裡面
[00:07:16.720 --> 00:07:24.600]  都頗多是直接地論述到男女親熱的事情
[00:07:24.600 --> 00:07:27.800]  《針研》第四第五章
[00:07:27.800 --> 00:07:33.760]  而《創世紀》有一節相當之特別的經文
[00:07:33.760 --> 00:07:37.200]  就是講到雅各和利伯加
[00:07:37.200 --> 00:07:39.040]  如果你不認識這節經文
[00:07:39.040 --> 00:07:40.440]  你回去找一下
[00:07:40.440 --> 00:07:41.960]  雅各和利伯加
[00:07:41.960 --> 00:07:44.800]  看看我今天講了什麼
[00:07:44.800 --> 00:07:47.920]  關於這個性方面
[00:07:47.920 --> 00:07:50.360]  清教徒有五點
[00:07:50.360 --> 00:07:51.960]  是很清晰的概念
[00:07:51.960 --> 00:07:53.480]  我都要跟大家講
[00:07:53.480 --> 00:07:54.320]  第一
[00:07:54.320 --> 00:07:56.240]  就是這個性的慾望
[00:07:56.240 --> 00:08:00.360]  是正如普通的其他身體的慾望
[00:08:00.360 --> 00:08:03.240]  譬如肚餓就需要吃東西
[00:08:03.240 --> 00:08:06.360]  人大男大當婚女大當嫁
[00:08:06.360 --> 00:08:08.840]  這個性的慾望本身
[00:08:08.840 --> 00:08:12.480]  是一個與生俱來天然的東西
[00:08:12.480 --> 00:08:14.280]  所以不是罪
[00:08:14.280 --> 00:08:15.440]  第二
[00:08:15.440 --> 00:08:19.640]  這個夫妻之間的性的關係
[00:08:19.640 --> 00:08:24.280]  也不是單單涉及這兩個的肉身而已
[00:08:24.280 --> 00:08:26.640]  不只是肌膚的事
[00:08:26.640 --> 00:08:29.280]  而是在肌膚當中
[00:08:29.280 --> 00:08:31.880]  卻又是比肌膚更深
[00:08:31.880 --> 00:08:37.440]  所以是必須有心靈感情各方面的契合
[00:08:37.440 --> 00:08:38.320]  第三
[00:08:38.320 --> 00:08:39.800]  之前都講了
[00:08:39.800 --> 00:08:44.800]  這個性是婚姻裡面必不可少的元素
[00:08:44.800 --> 00:08:46.240]  除非是病
[00:08:46.240 --> 00:08:49.360]  除非是有什麼其他的事情
[00:08:49.360 --> 00:08:50.240]  否則的話
[00:08:50.240 --> 00:08:52.960]  一個正常的夫妻的關係
[00:08:52.960 --> 00:08:56.280]  這個性是必不可缺乏的一個元素
[00:08:56.280 --> 00:08:57.280]  第四
[00:08:57.280 --> 00:09:00.560]  這個是絕對私隱的事
[00:09:00.560 --> 00:09:01.800]  所以不去張揚
[00:09:01.800 --> 00:09:02.840]  不去跟別人談論
[00:09:02.840 --> 00:09:08.560]  不去將它帶出自己的私人空間之外
[00:09:08.560 --> 00:09:09.560]  但是
[00:09:09.560 --> 00:09:11.240]  因為它是私人的
[00:09:11.240 --> 00:09:12.560]  是個人的
[00:09:12.560 --> 00:09:16.040]  而是知道是屬於夫妻兩人之間的事
[00:09:16.040 --> 00:09:18.160]  亦都是上帝所喜悅的事
[00:09:18.160 --> 00:09:21.560]  所以在夫妻兩人之間
[00:09:21.560 --> 00:09:24.240]  是可以坦然無懼
[00:09:24.240 --> 00:09:27.400]  是安然的互相尊重
[00:09:27.400 --> 00:09:32.160]  而是一同去到享受上帝所賜予的恩典
[00:09:32.160 --> 00:09:33.160]  第五
[00:09:33.160 --> 00:09:40.240]  這個亦都是跟當時的天主教會對著說的
[00:09:40.240 --> 00:09:43.040]  天主教會當時講到一些的情況就是
[00:09:43.040 --> 00:09:45.400]  聖徒們有結婚的
[00:09:45.400 --> 00:09:47.000]  不過你知不知道
[00:09:47.000 --> 00:09:48.920]  他們婚是結了
[00:09:48.920 --> 00:09:52.240]  不過他們一生都是保持童貞
[00:09:52.240 --> 00:09:56.560]  甚至這個都用到在瑪利亞的身上
[00:09:56.560 --> 00:09:57.840]  都有這樣的
[00:09:57.840 --> 00:09:59.240]  叫做這個
[00:09:59.240 --> 00:10:00.600]  有一個這樣的
[00:10:00.600 --> 00:10:02.880]  他們到今天都還是持守了
[00:10:02.880 --> 00:10:04.200]  關於瑪利亞方面
[00:10:04.200 --> 00:10:07.000]  有這種這樣的信仰在
[00:10:07.000 --> 00:10:09.200]  但是清教徒講的就是
[00:10:09.200 --> 00:10:11.040]  講貞潔
[00:10:11.040 --> 00:10:13.440]  絕對是要貞潔
[00:10:13.440 --> 00:10:15.240]  婚前的貞潔
[00:10:15.240 --> 00:10:19.560]  就是不予非你配偶非你已婚的人
[00:10:19.560 --> 00:10:22.560]  來進行這個不潔的行為
[00:10:22.560 --> 00:10:25.400]  而在結婚之後的貞潔是什麼呢?
[00:10:25.400 --> 00:10:28.000]  就絕不予你婚外的人
[00:10:28.000 --> 00:10:31.040]  進行這個這樣的行為
[00:10:31.040 --> 00:10:33.320]  所以兩樣都是貞潔
[00:10:33.320 --> 00:10:34.880]  一個是婚前的貞潔
[00:10:34.880 --> 00:10:36.040]  婚後的貞潔
[00:10:36.040 --> 00:10:39.160]  婚後的貞潔在清教徒的觀念裡面
[00:10:39.160 --> 00:10:40.840]  就是你可以盡情
[00:10:40.840 --> 00:10:42.960]  夫妻是熱誠
[00:10:42.960 --> 00:10:47.360]  開放快樂的享受上帝給你兩個人之間的關係
[00:10:47.360 --> 00:10:51.040]  而在兩個人這樣享受著這個關係的時候
[00:10:51.040 --> 00:10:54.000]  你們仍然是貞潔的
[00:10:54.000 --> 00:10:57.600]  清教徒很喜歡用一些很清晰的詞語來講解
[00:10:57.600 --> 00:11:01.240]  那你原諒我用他們兩個英文字來跟他表達一下
[00:11:01.240 --> 00:11:02.800]  一個就是
[00:11:02.800 --> 00:11:04.040]  Chastity
[00:11:04.040 --> 00:11:04.960]  Chast
[00:11:04.960 --> 00:11:06.800]  貞潔Chastity
[00:11:06.800 --> 00:11:08.560]  Chastity有兩種
[00:11:08.560 --> 00:11:11.080]  一種叫做Virginal Chastity
[00:11:11.080 --> 00:11:14.560]  就是Virgin的,是同生的時候,還沒結婚的時候
[00:11:14.560 --> 00:11:16.600]  那個的貞潔
[00:11:16.600 --> 00:11:20.160]  一個叫做Congregal Chastity
[00:11:20.160 --> 00:11:24.040]  Congregal就是夫妻交合的意思
[00:11:24.040 --> 00:11:26.920]  而在夫妻的相交裡面
[00:11:26.920 --> 00:11:32.240]  是仍然有這種在上帝眼中所看的貞潔
[00:11:32.240 --> 00:11:37.600]  我覺得這些清教徒的教導和他們那個詞句的陳述
[00:11:37.600 --> 00:11:43.080]  是很能夠幫助我們掌握一個很重要的觀念
[00:11:43.080 --> 00:11:44.280]  那麼
[00:11:44.280 --> 00:11:45.600]  最後呢
[00:11:45.600 --> 00:11:47.800]  輪到這個性方面
[00:11:47.800 --> 00:11:50.200]  就是跟婚姻是緊扣的
[00:11:50.200 --> 00:11:51.920]  而當時教會
[00:11:51.920 --> 00:11:53.560]  講到這個婚姻的時候
[00:11:53.560 --> 00:11:56.560]  其實直到今天,如果你們來看我們教會正婚
[00:11:56.560 --> 00:11:57.680]  你都會發覺我們講
[00:11:57.680 --> 00:11:59.520]  婚姻的意義上帝創造
[00:11:59.520 --> 00:12:02.760]  我們設立婚姻有幾個目的
[00:12:02.760 --> 00:12:06.000]  古代的排列就一定是這樣排的
[00:12:06.000 --> 00:12:10.480]  是為了讓人類可以繁衍下去
[00:12:10.480 --> 00:12:12.160]  然後第二個呢
[00:12:12.160 --> 00:12:13.760]  就是讓人類呢
[00:12:13.760 --> 00:12:15.280]  讓人呢
[00:12:15.280 --> 00:12:19.320]  是可以避免被情慾所困
[00:12:19.320 --> 00:12:20.560]  第三呢
[00:12:20.560 --> 00:12:24.920]  才是講到兩個人彼此相助
[00:12:24.920 --> 00:12:27.200]  不過清教徒就夠膽
[00:12:27.200 --> 00:12:29.040]  去到調亂這些次序
[00:12:29.040 --> 00:12:31.320]  或者是動這些次序
[00:12:31.320 --> 00:12:35.160]  你可以不用為了傳宗接代
[00:12:35.160 --> 00:12:37.600]  而兩個人親熱的
[00:12:37.600 --> 00:12:39.320]  有些人講到
[00:12:39.320 --> 00:12:41.680]  今天仍然有些人是這樣說
[00:12:41.680 --> 00:12:44.000]  如果你不是傳宗接代的親熱呢
[00:12:44.000 --> 00:12:46.840]  你就是放縱自己的情慾
[00:12:46.840 --> 00:12:49.120]  這個不是聖經的教導來的
[00:12:49.120 --> 00:12:50.680]  聖經的教導是怎樣呢
[00:12:50.680 --> 00:12:53.960]  上帝給這個美好的恩賜給我們
[00:12:53.960 --> 00:12:56.240]  所以這個清教徒他們夠膽
[00:12:56.240 --> 00:12:59.160]  是將這個夫妻兩人的歡愉
[00:12:59.160 --> 00:13:00.480]  那個樂趣
[00:13:00.480 --> 00:13:01.760]  那個喜悅
[00:13:01.760 --> 00:13:03.400]  是來擺出來的
[00:13:03.400 --> 00:13:06.600]  是獨立存在是可以的
[00:13:06.600 --> 00:13:07.880]  當然我們知道
[00:13:07.880 --> 00:13:09.760]  上帝設立這個婚姻
[00:13:09.760 --> 00:13:13.160]  實在是完全明白人的情況
[00:13:13.160 --> 00:13:15.520]  我希望這段的
[00:13:15.520 --> 00:13:16.880]  講在前面的說話
[00:13:16.880 --> 00:13:19.080]  我昨晚沒有講的這一段的說話
[00:13:19.080 --> 00:13:20.920]  對我們今天的弟兄姊妹
[00:13:20.920 --> 00:13:23.560]  都是有很多很多的啟發
[00:13:23.560 --> 00:13:24.960]  對你的家庭
[00:13:24.960 --> 00:13:26.160]  對你的婚姻
[00:13:26.160 --> 00:13:29.560]  是有一個清晰的指引
[00:13:29.560 --> 00:13:31.920]  那哥羅西書那一段經文
[00:13:31.920 --> 00:13:32.720]  大家都很熟
[00:13:32.720 --> 00:13:34.720]  亦都是已忽所書第五章
[00:13:34.720 --> 00:13:37.040]  二十二至三十三節的經文
[00:13:37.040 --> 00:13:38.560]  都是平行的經文
[00:13:38.560 --> 00:13:39.800]  都是相當熟的
[00:13:39.800 --> 00:13:40.960]  你們作妻子的
[00:13:40.960 --> 00:13:42.800]  當順服自己的丈夫
[00:13:42.800 --> 00:13:45.160]  這個是在主裡是相宜的
[00:13:45.160 --> 00:13:46.440]  你們作丈夫的
[00:13:46.440 --> 00:13:48.360]  要愛你們的妻子
[00:13:48.360 --> 00:13:50.120]  不可以輔待她們
[00:13:50.120 --> 00:13:51.120]  你們做兒女的
[00:13:51.120 --> 00:13:52.880]  要凡事聽從父母
[00:13:52.880 --> 00:13:55.840]  因為這個是上主所喜悅的
[00:13:55.840 --> 00:13:57.280]  你們作父親的
[00:13:57.280 --> 00:13:59.120]  不要惹兒女的氣
[00:13:59.120 --> 00:14:03.160]  恐怕他失了這個志氣
[00:14:03.160 --> 00:14:06.600]  在昔日清教徒他們面對的社會
[00:14:06.600 --> 00:14:09.120]  其實和我們面對的社會
[00:14:09.120 --> 00:14:13.400]  都一樣是面對著這個家庭的解體
[00:14:13.400 --> 00:14:16.680]  男女關係的敗壞
[00:14:16.680 --> 00:14:19.240]  他們當時就是很清晰的
[00:14:19.240 --> 00:14:22.440]  來學習抗衡這個潮流
[00:14:22.440 --> 00:14:26.080]  他們認為家是上帝所設立的
[00:14:26.080 --> 00:14:28.240]  那上帝設立這個家的目的
[00:14:28.240 --> 00:14:30.160]  到底是為了什麼呢
[00:14:30.160 --> 00:14:32.400]  我請大家想一想
[00:14:32.400 --> 00:14:35.400]  你吳家 你張家 你蔡家
[00:14:35.400 --> 00:14:38.120]  你的家是為了什麼的
[00:14:38.120 --> 00:14:39.840]  請問你今天你的家
[00:14:39.840 --> 00:14:41.440]  是為了什麼的
[00:14:41.440 --> 00:14:45.440]  你即時出現的答案
[00:14:45.440 --> 00:14:47.880]  可能就是反映了你基本上
[00:14:47.880 --> 00:14:51.000]  那個人生價值目標
[00:14:51.000 --> 00:14:53.040]  你不用告訴我
[00:14:53.040 --> 00:14:55.200]  你的家的目的
[00:14:55.200 --> 00:14:56.520]  到底是什麼
[00:14:56.520 --> 00:14:57.960]  那我再問你
[00:14:57.960 --> 00:14:59.240]  你猜一猜
[00:14:59.240 --> 00:15:01.720]  清教徒他們認為那個家的目的
[00:15:01.720 --> 00:15:09.880]  是什麼 有人想答嗎
[00:15:09.880 --> 00:15:12.600]  很怕答錯
[00:15:12.600 --> 00:15:15.040]  不過有一個一定不會錯的
[00:15:15.040 --> 00:15:20.880]  就是為了榮耀上帝
[00:15:20.880 --> 00:15:23.040]  在清教徒的思想裡面
[00:15:23.040 --> 00:15:25.680]  差不多是額頭鑿著四個字
[00:15:25.680 --> 00:15:27.480]  擺在任何範圍都對的
[00:15:27.480 --> 00:15:29.680]  榮耀上帝
[00:15:29.680 --> 00:15:32.120]  但是那個家怎麼榮耀上帝呢
[00:15:32.120 --> 00:15:34.800]  就是在這樣的一個家裡面
[00:15:34.800 --> 00:15:37.120]  是建立基督的國度
[00:15:37.120 --> 00:15:38.880]  延伸基督的國度
[00:15:38.880 --> 00:15:42.200]  因為這個家是上帝親自設立的
[00:15:42.200 --> 00:15:44.480]  而人生有了這樣的方向
[00:15:44.480 --> 00:15:46.880]  要求榮耀上帝的時候
[00:15:46.880 --> 00:15:48.720]  就不能夠擺在物質
[00:15:48.720 --> 00:15:50.360]  擺在財富的身上
[00:15:50.360 --> 00:15:52.480]  而是為了建立這個人
[00:15:52.480 --> 00:15:54.840]  使他能夠去服務教會
[00:15:54.840 --> 00:15:56.720]  去服務社會
[00:15:56.720 --> 00:15:57.920]  去榮耀上帝
[00:15:57.920 --> 00:15:59.200]  而當這個家裡面
[00:15:59.200 --> 00:16:01.200]  是學習了有秩序的時候
[00:16:01.200 --> 00:16:04.080]  社會裡面才有秩序
[00:16:04.080 --> 00:16:07.800]  而在這個追求上帝榮耀的底下
[00:16:07.800 --> 00:16:10.240]  一個家是有次序
[00:16:10.240 --> 00:16:12.120]  是有價值觀念
[00:16:12.120 --> 00:16:14.560]  是有道德的操守
[00:16:14.560 --> 00:16:18.120]  卻又不會抹殺個人的獨特性
[00:16:18.120 --> 00:16:21.080]  所以仍然會按照著那個孩子
[00:16:21.080 --> 00:16:24.120]  不同的志趣來培養他
[00:16:24.120 --> 00:16:25.640]  而在這個家裡面
[00:16:25.640 --> 00:16:29.760]  當每個人都是參與在家裡面
[00:16:29.760 --> 00:16:31.800]  是克盡他的本份的時候
[00:16:31.800 --> 00:16:36.120]  他同樣是在回應上帝的呼召
[00:16:36.120 --> 00:16:38.520]  和服務大眾是沒有分別的
[00:16:38.520 --> 00:16:40.440]  和你做很轟轟烈烈
[00:16:40.440 --> 00:16:41.840]  很偉大的事情
[00:16:41.840 --> 00:16:44.000]  本質上是沒有分別的
[00:16:44.000 --> 00:16:46.560]  我覺得這個是釋放人的說話
[00:16:46.560 --> 00:16:49.840]  因為有些人真的沒有轟烈的事情做
[00:16:49.840 --> 00:16:52.800]  一輩子基本上就是在家裡面
[00:16:52.800 --> 00:16:55.080]  特別是那些家庭主婦
[00:16:55.080 --> 00:16:56.480]  人家問她們做什麼
[00:16:56.480 --> 00:16:58.920]  我是家裡的黃臉婆
[00:16:58.920 --> 00:17:00.280]  我沒什麼事情做的
[00:17:00.280 --> 00:17:02.320]  不過你也聽過我說這個故事
[00:17:02.320 --> 00:17:05.400]  我有一次去馬尼拉開國際的會議
[00:17:05.400 --> 00:17:07.920]  聽見一位女神學家說
[00:17:07.920 --> 00:17:09.640]  麻煩你們的姐妹
[00:17:09.640 --> 00:17:11.040]  以後人家問你
[00:17:11.040 --> 00:17:11.960]  你做什麼
[00:17:11.960 --> 00:17:13.640]  你如果不是職業婦女
[00:17:13.640 --> 00:17:14.400]  你不要做
[00:17:14.400 --> 00:17:16.880]  我只是在家裡而已
[00:17:16.880 --> 00:17:18.720]  她說以後你要說
[00:17:18.720 --> 00:17:22.640]  我是一個品格塑造專家
[00:17:22.640 --> 00:17:25.160]  Character Formation Specialist
[00:17:25.160 --> 00:17:28.960]  我的專科是塑造生命的
[00:17:28.960 --> 00:17:32.400]  我的專科是生產的
[00:17:32.400 --> 00:17:33.400]  多厲害
[00:17:33.400 --> 00:17:34.680]  又生產又培育
[00:17:34.680 --> 00:17:37.360]  人世間有什麼比這個更加尊貴
[00:17:37.360 --> 00:17:39.400]  其實今天的家失效
[00:17:39.400 --> 00:17:40.720]  社會失效
[00:17:40.720 --> 00:17:42.160]  教會失效
[00:17:42.160 --> 00:17:44.920]  很多人在家裡面是不成家的
[00:17:44.920 --> 00:17:47.480]  我奉主的名
[00:17:47.480 --> 00:17:49.640]  來祝福我們
[00:17:49.640 --> 00:17:51.200]  每一個人
[00:17:51.200 --> 00:17:53.160]  你有家的時候
[00:17:53.160 --> 00:17:54.760]  你要令他的家
[00:17:54.760 --> 00:17:57.120]  成為更好的家
[00:17:57.120 --> 00:17:58.520]  如果你都不會在家裡
[00:17:58.520 --> 00:18:00.200]  令你的家成為更好的家
[00:18:00.200 --> 00:18:01.680]  你大概都沒本事
[00:18:01.680 --> 00:18:05.520]  令教會成為更好的教會
[00:18:05.520 --> 00:18:06.120]  有些人說
[00:18:06.120 --> 00:18:07.320]  你不要看女人
[00:18:07.320 --> 00:18:09.320]  整得身光頸靚
[00:18:09.320 --> 00:18:14.200]  你不要去看她的房間
[00:18:14.200 --> 00:18:16.560]  說男人也一樣
[00:18:16.560 --> 00:18:18.120]  有些人家裡從來是
[00:18:18.120 --> 00:18:21.720]  雙手不沾什麼陽春水
[00:18:21.720 --> 00:18:23.960]  從來
[00:18:23.960 --> 00:18:25.880]  我講俗一點給你聽
[00:18:25.880 --> 00:18:27.880]  刺激一下你
[00:18:27.880 --> 00:18:29.360]  最偉大的人就是
[00:18:29.360 --> 00:18:32.400]  那屎那尿的那些人
[00:18:32.400 --> 00:18:34.120]  你在家裡什麼都不做
[00:18:34.120 --> 00:18:36.200]  我看不起你
[00:18:36.200 --> 00:18:38.400]  你在家裡什麼都肯做
[00:18:38.400 --> 00:18:40.520]  你能夠謙卑他服侍
[00:18:40.520 --> 00:18:42.360]  你上到很高位
[00:18:42.360 --> 00:18:44.080]  你才是有意義
[00:18:44.080 --> 00:18:45.640]  有價值的人
[00:18:45.640 --> 00:18:47.600]  在家裡面
[00:18:47.600 --> 00:18:49.600]  都能夠做人的人
[00:18:49.600 --> 00:18:51.280]  在外面
[00:18:51.280 --> 00:18:54.760]  才能夠真正的榮耀上帝
[00:18:54.760 --> 00:18:57.200]  清教徒刺激我們這樣想
[00:18:57.200 --> 00:18:58.440]  我是看到他說
[00:18:58.440 --> 00:19:01.040]  在家裡面所做的一切
[00:19:01.040 --> 00:19:03.200]  你都是在回應上帝的召命
[00:19:03.200 --> 00:19:04.560]  我覺得這句話
[00:19:04.560 --> 00:19:06.280]  是可圈可點
[00:19:06.280 --> 00:19:08.200]  家是社會的縮影
[00:19:08.200 --> 00:19:09.680]  自家有道
[00:19:09.680 --> 00:19:10.920]  人在其中
[00:19:10.920 --> 00:19:14.160]  是享受安慰和供應
[00:19:14.160 --> 00:19:16.080]  上帝就得榮耀
[00:19:16.080 --> 00:19:19.440]  社會就得到這個祝福
[00:19:19.440 --> 00:19:22.440]  好,接著就幾樣東西很清楚
