
[00:00:00.000 --> 00:00:03.600]  上星期講了九月第一篇道
[00:03:22.200 --> 00:03:24.700]  拿一個銀幣來給我看
[00:03:24.700 --> 00:03:28.200]  這帳和這名號是誰的?
[00:03:28.200 --> 00:03:30.700]  他們說是凱撒的
[00:03:30.700 --> 00:03:32.700]  耶穌對他們說
[00:03:32.700 --> 00:03:35.700]  這讓凱撒的歸給凱撒
[00:03:35.700 --> 00:03:38.200]  上帝的歸上帝
[00:03:38.200 --> 00:03:44.200]  他們無法當在
[00:03:44.200 --> 00:03:46.200]  因他的對答而驚訝
[00:03:46.200 --> 00:03:48.200]  就閉口不言
[00:03:48.200 --> 00:03:51.200]  有一次證明其實我讀聖經是理所當然
[00:03:51.200 --> 00:03:52.200]  每一次都是這樣
[00:03:52.200 --> 00:03:54.200]  所以以後都是交給你了
[00:03:54.200 --> 00:03:57.200]  不知道你讀完這六七節的經文
[00:03:57.200 --> 00:03:59.200]  你有什麼感受?
[00:03:59.200 --> 00:04:01.200]  這段經文好像講了一個片段
[00:04:01.200 --> 00:04:03.200]  就是有一班文士
[00:04:03.200 --> 00:04:07.200]  祭司長想去捉耶穌的把柄
[00:04:07.200 --> 00:04:10.200]  然後耶穌好像說了一些很有智慧的話
[00:04:10.200 --> 00:04:14.200]  然後那些奸細就無言以對
[00:04:14.200 --> 00:04:16.200]  啞口無言
[00:04:16.200 --> 00:04:20.200]  坦白說你上了教會這麼久
[00:04:20.200 --> 00:04:23.200]  其實你明不明白這段經文是說什麼的呢?
[00:04:23.200 --> 00:04:31.200]  第一我們要問的
[00:04:31.200 --> 00:04:33.200]  我們要問三個問題
[00:04:33.200 --> 00:04:36.200]  第一個問題就是奸細的詭計
[00:04:36.200 --> 00:04:38.200]  有多陰險呢?
[00:04:38.200 --> 00:04:42.200]  他問你納粹比凱撒合不合法
[00:04:42.200 --> 00:04:44.200]  有多困難呢?
[00:04:44.200 --> 00:04:46.200]  有多陰險呢?
[00:04:46.200 --> 00:04:48.200]  第二個問題就是耶穌的回應
[00:04:48.200 --> 00:04:50.200]  就是凱撒的歸凱撒
[00:04:50.200 --> 00:04:52.200]  上帝的歸上帝
[00:04:52.200 --> 00:04:54.200]  說了沒說
[00:04:54.200 --> 00:04:56.200]  如果今天有耶穌這樣回答你
[00:04:56.200 --> 00:04:58.200]  你收不收貨呢?
[00:04:58.200 --> 00:05:03.200]  現在人們回答得模棱兩可
[00:05:03.200 --> 00:05:05.200]  可能就是學耶穌的
[00:05:05.200 --> 00:05:07.200]  那些人回答是這樣的
[00:05:07.200 --> 00:05:08.200]  你問完我
[00:05:08.200 --> 00:05:10.200]  我就將你的問題再問你一次
[00:05:10.200 --> 00:05:12.200]  就好像回答了
[00:05:12.200 --> 00:05:14.200]  但是這段經文說到
[00:05:14.200 --> 00:05:18.200]  那些人無法在他的話上找到把柄
[00:05:18.200 --> 00:05:20.200]  還要很驚訝
[00:05:20.200 --> 00:05:23.200]  然後閉口不言
[00:05:23.200 --> 00:05:26.200]  英文有一個翻譯是speechless
[00:05:26.200 --> 00:05:28.200]  就是啞口無言
[00:05:28.200 --> 00:05:31.200]  有什麼這麼厲害
[00:05:31.200 --> 00:05:33.200]  這個答案有什麼這麼厲害
[00:05:33.200 --> 00:05:36.200]  以致聽完他下巴掉在地上
[00:05:36.200 --> 00:05:38.200]  不懂得怎麼反駁他呢?
[00:05:38.200 --> 00:05:39.200]  第三
[00:05:39.200 --> 00:05:44.200]  到底這段聖經真正的教導是什麼?
[00:05:44.200 --> 00:05:47.200]  我們今天就嘗試回答這三個問題
[00:05:47.200 --> 00:05:51.200]  希望透過一些解釋讓你明白多一點
[00:05:51.200 --> 00:05:52.200]  第一個問題是什麼?
[00:05:52.200 --> 00:05:55.200]  奸細的詭計有什麼這麼陰險?
[00:05:55.200 --> 00:05:56.200]  他講了一句話
[00:05:56.200 --> 00:05:58.200]  其實一開始說
[00:05:58.200 --> 00:06:03.200]  我知道你又說話很好,又不會給權貴面子
[00:06:03.200 --> 00:06:05.200]  這些全部都是奉承的話
[00:06:05.200 --> 00:06:07.200]  把你推到天這麼高
[00:06:07.200 --> 00:06:10.200]  還要說你是老師
[00:06:10.200 --> 00:06:12.200]  你說的話不會給人面子
[00:06:12.200 --> 00:06:14.200]  你不是看人面色的
[00:06:14.200 --> 00:06:16.200]  你對的話就說
[00:06:16.200 --> 00:06:18.200]  不對的話你就會說不對
[00:06:18.200 --> 00:06:20.200]  接著問你一個問題
[00:06:20.200 --> 00:06:21.200]  就要心要肺的
[00:06:21.200 --> 00:06:25.200]  你納粹比凱撒合不合法?
[00:06:25.200 --> 00:06:28.200]  這個問題陰險的地方在哪裡?
[00:06:28.200 --> 00:06:29.200]  第一
[00:06:29.200 --> 00:06:36.200]  你要明白當時猶太人和羅馬帝國的關係是很差的
[00:06:36.200 --> 00:06:39.200]  在那時候猶太人已經沒有自己的國家
[00:06:39.200 --> 00:06:40.200]  無論以色列國
[00:06:40.200 --> 00:06:42.200]  猶大國都已經被滅
[00:06:42.200 --> 00:06:45.200]  他們經過了很多世代之後
[00:06:45.200 --> 00:06:48.200]  落入的是羅馬帝國
[00:06:48.200 --> 00:06:52.200]  羅馬帝國出了名的統治力是很強的
[00:06:52.200 --> 00:06:56.200]  而其中一樣東西就是納重稅
[00:06:56.200 --> 00:06:58.200]  他越納得重稅
[00:06:58.200 --> 00:07:02.200]  民間可以反抗的力量就越低
[00:07:02.200 --> 00:07:05.200]  你反抗的情緒可能越高
[00:07:05.200 --> 00:07:07.200]  但你卻沒有能力招兵買馬
[00:07:07.200 --> 00:07:10.200]  所以他們的關係是很差的
[00:07:10.200 --> 00:07:12.200]  凱撒是誰呢?
[00:07:12.200 --> 00:07:15.200]  凱撒就是羅馬皇帝的稱號
[00:07:15.200 --> 00:07:17.200]  所以他們有很多個凱撒
[00:07:17.200 --> 00:07:19.200]  但是他有另一個名字
[00:07:19.200 --> 00:07:22.200]  就等於現在我們說的習近平
[00:07:22.200 --> 00:07:24.200]  是誰呢?
[00:07:24.200 --> 00:07:26.200]  主席,對不起
[00:07:26.200 --> 00:07:28.200]  主席就等於凱撒
[00:07:28.200 --> 00:07:32.200]  有習近平主席又有另一個主席
[00:07:32.200 --> 00:07:34.200]  而他說納稅
[00:07:34.200 --> 00:07:37.200]  剛才說了他們的稅很重
[00:07:37.200 --> 00:07:39.200]  如果你查一些文獻
[00:07:39.200 --> 00:07:42.200]  你會找到當時他們要納的稅
[00:07:42.200 --> 00:07:44.200]  是有幾十樣的
[00:07:44.200 --> 00:07:46.200]  差不多你一出生
[00:07:46.200 --> 00:07:48.200]  肯定有幾樣東西是重的
[00:07:48.200 --> 00:07:51.200]  而這裡他們說納的稅
[00:07:51.200 --> 00:07:54.200]  是猶太人要付的丁稅
[00:07:54.200 --> 00:07:55.200]  什麼意思呢?
[00:07:55.200 --> 00:07:56.200]  如果做一個統計
[00:07:56.200 --> 00:07:58.200]  這裡有一百人
[00:07:58.200 --> 00:08:00.200]  他就要納一百份稅
[00:08:00.200 --> 00:08:02.200]  你要納稅的原因
[00:08:02.200 --> 00:08:04.200]  因為你存在在這個世界上
[00:08:04.200 --> 00:08:07.200]  這是他們的背景
[00:08:07.200 --> 00:08:11.200]  旁邊那個很醜的就是瑞麗
[00:08:11.200 --> 00:08:14.200]  瑞麗的制度是怎樣呢?
[00:08:14.200 --> 00:08:18.200]  如果我們要知道香港人口有多少
[00:08:18.200 --> 00:08:20.200]  你會做人口補查
[00:08:20.200 --> 00:08:23.200]  或者醫院會統計有多少人出生
[00:08:23.200 --> 00:08:24.200]  有多少人死
[00:08:24.200 --> 00:08:28.200]  你就知道現在香港到底有多少百萬人
[00:08:28.200 --> 00:08:31.200]  當時的羅馬帝國其實沒有這麼先進
[00:08:31.200 --> 00:08:34.200]  所以他永遠都是猜測
[00:08:34.200 --> 00:08:35.200]  怎樣猜測呢?
[00:08:35.200 --> 00:08:38.200]  這個區大概有一百萬人
[00:08:38.200 --> 00:08:41.200]  我期望納一百萬的稅
[00:08:41.200 --> 00:08:43.200]  我期望收一百萬的稅
[00:08:43.200 --> 00:08:44.200]  他怎樣收呢?
[00:08:44.200 --> 00:08:47.200]  他不可以自己派人去收
[00:08:47.200 --> 00:08:51.200]  他就要請一些叫做瑞麗的人
[00:08:51.200 --> 00:08:53.200]  有這個工作出現了
[00:08:53.200 --> 00:08:57.200]  瑞麗就負責收稅給羅馬政府
[00:08:57.200 --> 00:08:59.200]  瑞麗那時候
[00:08:59.200 --> 00:09:01.200]  如果對四方熟悉
[00:09:01.200 --> 00:09:03.200]  通常說到瑞麗都不是好東西
[00:09:03.200 --> 00:09:05.200]  瑞麗就等於罪人
[00:09:05.200 --> 00:09:07.200]  他們的做法是怎樣呢?
[00:09:07.200 --> 00:09:10.200]  假若現在同福堂
[00:09:10.200 --> 00:09:13.200]  這個高威樓要納稅
[00:09:13.200 --> 00:09:20.200]  我就希望可以投到這個稅的位置來做
[00:09:20.200 --> 00:09:21.200]  我可以收稅
[00:09:21.200 --> 00:09:24.200]  我就要答應給當時的政府
[00:09:24.200 --> 00:09:27.200]  我估計我可以幫你納到一百萬稅
[00:09:27.200 --> 00:09:29.200]  可能Donald又想跟我爭
[00:09:29.200 --> 00:09:32.200]  我覺得可以納到120萬稅
[00:09:32.200 --> 00:09:33.200]  接著Wilson就說
[00:09:33.200 --> 00:09:35.200]  我覺得可以納到150萬稅
[00:09:35.200 --> 00:09:36.200]  是投回來的
[00:09:36.200 --> 00:09:39.200]  他要應獻
[00:09:39.200 --> 00:09:40.200]  價高者得
[00:09:40.200 --> 00:09:42.200]  如果150萬稅我出得少
[00:09:42.200 --> 00:09:46.200]  他就要每年給150萬政府
[00:09:46.200 --> 00:09:47.200]  明白嗎?
[00:09:47.200 --> 00:09:49.200]  這個是他的責任
[00:09:49.200 --> 00:09:52.200]  但他怎樣可以收低那些呢?
[00:09:52.200 --> 00:09:54.200]  就是他的本事
[00:09:54.200 --> 00:09:56.200]  如果他收到400萬
[00:09:56.200 --> 00:09:58.200]  他只需要納150萬的時候
[00:09:58.200 --> 00:10:01.200]  他賺多少錢?
[00:10:01.200 --> 00:10:02.200]  很容易計算
[00:10:02.200 --> 00:10:03.200]  250萬
[00:10:03.200 --> 00:10:09.200]  所以這個位置是一個掠水或者裸游水的位置
[00:10:09.200 --> 00:10:13.200]  跟現在大陸投個村長回來做是沒有分別的
[00:10:13.200 --> 00:10:14.200]  你做到村長
[00:10:14.200 --> 00:10:15.200]  你多建一些東西
[00:10:15.200 --> 00:10:18.200]  你就多貸一些錢
[00:10:18.200 --> 00:10:22.200]  這樣說可以嗎?
[00:10:22.200 --> 00:10:25.200]  有這樣的例子
[00:10:25.200 --> 00:10:28.200]  但當時的羅馬政府真的是這樣的
[00:10:28.200 --> 00:10:31.200]  所以為什麼那些人那麼憎稅利呢?
[00:10:31.200 --> 00:10:34.200]  因為其實他不是每個人納一份稅
[00:10:34.200 --> 00:10:41.200]  可能我用了一個超貴的價錢投得這個位置
[00:10:41.200 --> 00:10:46.200]  那我當然要在你身上拿回我的利益和本錢
[00:10:46.200 --> 00:10:49.200]  所以他們一見到稅利
[00:10:49.200 --> 00:10:50.200]  一說稅利
[00:10:50.200 --> 00:10:53.200]  他們就覺得這些是有牌爛仔
[00:10:53.200 --> 00:10:56.200]  就像70年代
[00:10:56.200 --> 00:10:58.200]  其實我都還沒有出生
[00:10:58.200 --> 00:11:03.200]  其實在那個時候有很多的警長
[00:11:03.200 --> 00:11:04.200]  俗稱有牌爛仔
[00:11:04.200 --> 00:11:07.200]  如果你看什麼呂樂傳
[00:11:07.200 --> 00:11:08.200]  四大探長
[00:11:08.200 --> 00:11:10.200]  就是那些情況
[00:11:10.200 --> 00:11:13.200]  那時候的稅利就等於那些探長
[00:11:13.200 --> 00:11:18.200]  為了投這個位置
[00:11:18.200 --> 00:11:21.200]  可能他動用了幾家人的身家
[00:11:21.200 --> 00:11:23.200]  去買這個位置回來
[00:11:23.200 --> 00:11:25.200]  是一個投資
[00:11:25.200 --> 00:11:30.200]  所以當和以色列人和猶太人說納稅
[00:11:30.200 --> 00:11:32.200]  其實是很敏感的
[00:11:32.200 --> 00:11:33.200]  簡單來說
[00:11:33.200 --> 00:11:37.200]  如果耶穌答不可以納稅
[00:11:37.200 --> 00:11:39.200]  納稅是不合法的
[00:11:39.200 --> 00:11:42.200]  那祂是違背了羅馬政府的法例
[00:11:42.200 --> 00:11:44.200]  那祂的經文都說了
[00:11:44.200 --> 00:11:45.200]  祂就將他交給總督
[00:11:45.200 --> 00:11:47.200]  總督就拿他去查
[00:11:47.200 --> 00:11:50.200]  然後就釘他十字架
[00:11:50.200 --> 00:11:53.200]  他如果答不可以就是這樣
[00:11:53.200 --> 00:11:55.200]  但如果答不可以
[00:11:55.200 --> 00:11:56.200]  對於猶太人來說
[00:11:56.200 --> 00:11:59.200]  他還要身為一個猶太人的老師
[00:11:59.200 --> 00:12:01.200]  猶太人就會很反感
[00:12:01.200 --> 00:12:02.200]  再者
[00:12:02.200 --> 00:12:03.200]  其實那時候
[00:12:03.200 --> 00:12:05.200]  等下你會看到那個銀
[00:12:05.200 --> 00:12:07.200]  那個銀的其中一邊
[00:12:07.200 --> 00:12:10.200]  是有一個神明的公仔
[00:12:10.200 --> 00:12:12.200]  那個叫Pax
[00:12:12.200 --> 00:12:14.200]  是平安之神的意思
[00:12:14.200 --> 00:12:16.200]  當猶太人他們覺得
[00:12:16.200 --> 00:12:20.200]  他拿那個銀幣去納稅的時候
[00:12:20.200 --> 00:12:22.200]  其實是在拜外邦的偶像
[00:12:22.200 --> 00:12:23.200]  可以嗎?
[00:12:23.200 --> 00:12:25.200]  所以他們就會覺得
[00:12:25.200 --> 00:12:27.200]  如果你說不合法
[00:12:27.200 --> 00:12:28.200]  不應該納
[00:12:28.200 --> 00:12:31.200]  你就違背羅馬政府的法律
[00:12:31.200 --> 00:12:32.200]  如果你說納
[00:12:32.200 --> 00:12:35.200]  你就違背五經的法律
[00:12:35.200 --> 00:12:37.200]  因為你向假神下拜
[00:12:37.200 --> 00:12:40.200]  你敬拜一個別神
[00:12:40.200 --> 00:12:41.200]  或者你對我們的民族
[00:12:41.200 --> 00:12:47.200]  好像你幫羅馬政府去殘暴我們這個民族
[00:12:47.200 --> 00:12:51.200]  所以這是一個很絕的問題
[00:12:51.200 --> 00:12:53.200]  所以是很陰險的
[00:12:53.200 --> 00:12:55.200]  耶穌怎麼回答他呢?
[00:12:55.200 --> 00:12:58.200]  耶穌的答案有兩部分
[00:12:58.200 --> 00:13:00.200]  第一部分他說什麼?
[00:13:00.200 --> 00:13:02.200]  拿個銀幣來看
[00:13:02.200 --> 00:13:07.200]  這像和這名號是誰?
[00:13:07.200 --> 00:13:08.200]  是不是?
[00:13:08.200 --> 00:13:11.200]  這像和這名號是誰?
[00:13:11.200 --> 00:13:14.200]  剛才說了銀的其中一邊
[00:13:14.200 --> 00:13:17.200]  就是平安之神的樣子
[00:13:17.200 --> 00:13:20.200]  而另一邊就是凱撒的樣子
[00:13:20.200 --> 00:13:23.200]  凱撒的樣子還有那些名號
[00:13:23.200 --> 00:13:25.200]  那些黑了的字
[00:13:25.200 --> 00:13:30.200]  寫著凱撒提比留
[00:13:30.200 --> 00:13:33.200]  神聖奧古士督的兒子
[00:13:33.200 --> 00:13:34.200]  神聖可尊
[00:13:34.200 --> 00:13:36.200]  其實奧古士督
[00:13:36.200 --> 00:13:41.200]  或者那時候的凱撒都被稱為是神
[00:13:41.200 --> 00:13:42.200]  所以耶穌就問
[00:13:42.200 --> 00:13:46.200]  你看到誰的樣子和誰的名號
[00:13:46.200 --> 00:13:49.200]  然後他們怎麼回答?
[00:13:49.200 --> 00:13:50.200]  凱撒
[00:13:50.200 --> 00:13:52.200]  就是凱撒
[00:13:52.200 --> 00:13:53.200]  然後耶穌說
[00:13:53.200 --> 00:13:55.200]  凱撒的歸凱撒
[00:13:55.200 --> 00:13:57.200]  上帝的歸上帝
[00:13:57.200 --> 00:14:02.200]  然後這句聖經就慢慢成為很多人去支持
[00:14:02.200 --> 00:14:05.200]  政教分離的一個很重要的經文
[00:14:05.200 --> 00:14:06.200]  明白我的意思嗎?
[00:14:06.200 --> 00:14:07.200]  他也說了
[00:14:07.200 --> 00:14:09.200]  政府的歸政府
[00:14:09.200 --> 00:14:11.200]  宗教的歸宗教
[00:14:11.200 --> 00:14:12.200]  政治歸政治
[00:14:12.200 --> 00:14:13.200]  信仰歸信仰
[00:14:13.200 --> 00:14:16.200]  中間應該有一個分隔
[00:14:16.200 --> 00:14:18.200]  很多人會這樣說
[00:14:18.200 --> 00:14:21.200]  但是我想跟你多想一點
[00:14:21.200 --> 00:14:24.200]  到底當耶穌回答這個問題的時候
[00:14:24.200 --> 00:14:26.200]  邏輯在哪裡?
[00:14:26.200 --> 00:14:30.200]  邏輯在哪裡?
[00:14:30.200 --> 00:14:34.200]  有沒有聽過一個叫孝嬲邏輯?
[00:14:34.200 --> 00:14:36.200]  小時候有沒有人穿過孝嬲?
[00:14:36.200 --> 00:14:39.200]  他問你拿個銀子看看
[00:14:39.200 --> 00:14:41.200]  那個銀子有誰的樣子
[00:14:41.200 --> 00:14:44.200]  那就是告訴你有誰的樣子
[00:14:44.200 --> 00:14:46.200]  那個銀子就屬於誰
[00:14:46.200 --> 00:14:49.200]  你小時候每件孝嬲都一樣
[00:14:49.200 --> 00:14:51.200]  你怎麼知道那件孝嬲是你的?
[00:14:51.200 --> 00:14:52.200]  寫了名字
[00:14:52.200 --> 00:14:54.200]  這個就是孝嬲邏輯
[00:14:54.200 --> 00:14:55.200]  你寫了名字
[00:14:55.200 --> 00:14:56.200]  寫了你的名字
[00:14:56.200 --> 00:14:57.200]  就屬於你
[00:14:57.200 --> 00:14:58.200]  寫了我的名字
[00:14:58.200 --> 00:14:59.200]  那件就是屬於我
[00:14:59.200 --> 00:15:00.200]  不要了
[00:15:00.200 --> 00:15:01.200]  現在大家不穿孝嬲了
[00:15:01.200 --> 00:15:02.200]  iPhone邏輯
[00:15:02.200 --> 00:15:05.200]  我用我的指紋可以解到我的鎖
[00:15:05.200 --> 00:15:07.200]  我用我的樣子可以認到我
[00:15:07.200 --> 00:15:08.200]  解到我的鎖
[00:15:08.200 --> 00:15:11.200]  所以這個電話是我的
[00:15:11.200 --> 00:15:13.200]  每個iPhone都一樣
[00:15:13.200 --> 00:15:18.200]  所以耶穌那時候在講孝嬲邏輯
[00:15:18.200 --> 00:15:20.200]  但是有一個很特別的東西
[00:15:20.200 --> 00:15:21.200]  我很想問你
[00:15:21.200 --> 00:15:26.200]  你有沒有見過一個銀幣
[00:15:26.200 --> 00:15:29.200]  有耶和華的樣子?
[00:15:29.200 --> 00:15:32.200]  你明白我問什麼嗎?
[00:15:32.200 --> 00:15:35.200]  如果有凱撒的樣子歸凱撒
[00:15:35.200 --> 00:15:40.200]  那你有沒有見過一個銀幣有耶和華的樣子?
[00:15:40.200 --> 00:15:48.200]  那他講什麼?
[00:15:48.200 --> 00:15:49.200]  沒有
[00:15:49.200 --> 00:15:54.200]  在這個世界你找不到一個銀幣有耶和華的樣子
[00:15:54.200 --> 00:15:56.200]  有耶和華的名號
[00:15:56.200 --> 00:15:58.200]  為什麼?
[00:15:58.200 --> 00:15:59.200]  第一
[00:15:59.200 --> 00:16:04.200]  因為我們讀新約知道耶和華神是一個零
[00:16:04.200 --> 00:16:06.200]  所以沒有樣子
[00:16:06.200 --> 00:16:07.200]  第二
[00:16:07.200 --> 00:16:10.200]  因為舊約十誡講得很清楚
[00:16:10.200 --> 00:16:14.200]  不可以為上帝雕刻一個像
[00:16:14.200 --> 00:16:17.200]  不可以為所有東西雕像
[00:16:17.200 --> 00:16:18.200]  所以嚴格來說
[00:16:18.200 --> 00:16:21.200]  耶穌的答案是很有趣的
[00:16:21.200 --> 00:16:24.200]  當你說這個東西有你的名字就歸你
[00:16:24.200 --> 00:16:26.200]  有你的樣子就歸你
[00:16:26.200 --> 00:16:29.200]  有上帝的樣子就歸上帝的時候
[00:16:29.200 --> 00:16:32.200]  你找不到一個有上帝樣子的銀幣
[00:16:32.200 --> 00:16:38.200]  到底這段經文講什麼呢?
[00:16:38.200 --> 00:16:43.200]  有什麼東西有上帝的像呢?
[00:16:43.200 --> 00:16:46.200]  有上帝的樣子呢?
[00:16:46.200 --> 00:16:48.200]  其實當我們查回聖經
[00:16:48.200 --> 00:16:52.200]  其實有一樣東西有上帝的形象
[00:16:52.200 --> 00:16:54.200]  就是人
[00:16:54.200 --> 00:16:56.200]  在《創世紀》一章二十七節
[00:16:56.200 --> 00:17:02.200]  他說上帝就照著他的形象做人
[00:17:02.200 --> 00:17:07.200]  我查過原文查過希臘文的舊約
[00:17:07.200 --> 00:17:11.200]  其實和新約它說形象的樣子那個字
[00:17:11.200 --> 00:17:14.200]  是同一個希臘文
[00:17:14.200 --> 00:17:15.200]  在說什麼呢?
[00:17:15.200 --> 00:17:17.200]  如果我今天再去演繹
[00:17:17.200 --> 00:17:19.200]  凱撒的歸凱撒
[00:17:19.200 --> 00:17:20.200]  上帝的歸上帝
[00:17:20.200 --> 00:17:22.200]  應該是這樣的
[00:17:22.200 --> 00:17:26.200]  應該那個銀幣有凱撒的樣子
[00:17:26.200 --> 00:17:27.200]  你可以隨便拿去
[00:17:27.200 --> 00:17:31.200]  不過你的命要放下
[00:17:31.200 --> 00:17:32.200]  明白嗎?
[00:17:32.200 --> 00:17:34.200]  其實聖經不是教我們分
[00:17:34.200 --> 00:17:37.200]  我們經常用這句經文說我們要分
[00:17:37.200 --> 00:17:39.200]  我們要分一些給上帝
[00:17:39.200 --> 00:17:40.200]  分一些給這個世界
[00:17:40.200 --> 00:17:41.200]  分一些給自己
[00:17:41.200 --> 00:17:42.200]  分一些給家裡
[00:17:42.200 --> 00:17:43.200]  分一些給女朋友
[00:17:43.200 --> 00:17:45.200]  分分分分分
[00:17:45.200 --> 00:17:48.200]  但原來整段經文很直接告訴你
[00:17:48.200 --> 00:17:50.200]  那個銀幣不重要
[00:17:50.200 --> 00:17:51.200]  你可以拿去
[00:17:51.200 --> 00:17:53.200]  一個銀幣你可以拿去
[00:17:53.200 --> 00:17:54.200]  但你的命
[00:17:54.200 --> 00:17:56.200]  你每一個人的身份
[00:17:56.200 --> 00:17:57.200]  你的樣子
[00:17:57.200 --> 00:18:01.200]  是照著我的樣式去做的
[00:18:01.200 --> 00:18:06.200]  所以你整條的命都是歸上帝
[00:18:06.200 --> 00:18:08.200]  不單止不可以分
[00:18:08.200 --> 00:18:12.200]  它真正的教導是all in
[00:18:12.200 --> 00:18:15.200]  全程投入
[00:18:15.200 --> 00:18:17.200]  所有東西都是歸上帝
[00:18:17.200 --> 00:18:20.200]  為什麼今天要說這段經文
[00:18:20.200 --> 00:18:21.200]  解完的了
