
[00:00:00.000 --> 00:00:03.200]  各位來賓早晨
[00:02:10.400 --> 00:02:12.200]  其實政教分離這件事
[00:02:12.200 --> 00:02:16.800]  是自從馬丁路德的中華改革之後
[00:02:16.800 --> 00:02:22.400]  才清楚說我們要將政治和教會的權柄分開
[00:02:22.400 --> 00:02:25.200]  免得濫權腐敗
[00:02:25.200 --> 00:02:27.000]  從此開始我們以為讀聖經
[00:02:27.000 --> 00:02:29.400]  尤其是看四福安故事
[00:02:29.400 --> 00:02:30.600]  只是講信仰的
[00:02:30.600 --> 00:02:32.800]  其實我們看得太片面了
[00:02:32.800 --> 00:02:35.600]  如果我們去了解到在耶穌的時代
[00:02:35.600 --> 00:02:38.600]  甚至由舊約開始至到耶穌時代
[00:02:38.600 --> 00:02:41.600]  政治和宗教基本上是交叉著
[00:02:41.600 --> 00:02:43.600]  是分不開 物德可分
[00:02:43.600 --> 00:02:44.600]  不要這麼天真
[00:02:44.600 --> 00:02:46.400]  我們以為可以分得這麼清楚
[00:02:46.400 --> 00:02:48.800]  甚至耶穌的生平
[00:02:48.800 --> 00:02:51.800]  祂的故事 祂的伏事
[00:02:51.800 --> 00:02:54.000]  充滿了政治色彩
[00:02:54.000 --> 00:02:55.600]  你說Jack我真的看不到
[00:02:55.600 --> 00:02:56.600]  我今天就告訴你
[00:02:56.600 --> 00:02:57.800]  我教你怎麼看
[00:02:57.800 --> 00:03:00.800]  我將耶穌的生平和伏事合體化
[00:03:00.800 --> 00:03:03.400]  我就簡單去講兩個例子
[00:03:03.400 --> 00:03:06.800]  耶穌的出生和受死
[00:03:06.800 --> 00:03:09.800]  都是和政治有關
[00:03:09.800 --> 00:03:11.800]  耶穌出生的時候
[00:03:11.800 --> 00:03:13.800]  誰要追殺耶穌
[00:03:13.800 --> 00:03:15.800]  希臘王 為什麼希臘王要追殺耶穌
[00:03:15.800 --> 00:03:19.800]  因為那幾個所謂博士
[00:03:19.800 --> 00:03:21.800]  東方黎道 耶路撒冷
[00:03:21.800 --> 00:03:24.800]  去找希臘王 說誰出生了
[00:03:24.800 --> 00:03:26.800]  說猶太人的王出生了
[00:03:26.800 --> 00:03:28.800]  希臘王說我不是猶太人的王
[00:03:28.800 --> 00:03:30.800]  為什麼有另一個猶太人的王出生了
[00:03:30.800 --> 00:03:32.800]  即是有人會威脅我的政權
[00:03:32.800 --> 00:03:34.800]  當然要死了
[00:03:34.800 --> 00:03:38.800]  於是就請我犧牲伯利恆那些英雄
[00:03:38.800 --> 00:03:40.800]  都要保住自己的王位
[00:03:40.800 --> 00:03:44.800]  耶穌死的時候 祂的罪名是什麼
[00:03:44.800 --> 00:03:46.800]  官方的罪名
[00:03:46.800 --> 00:03:49.800]  是羅馬官比拉多釘死耶穌
[00:03:49.800 --> 00:03:54.800]  比拉多被耶穌釘死 祂的罪名是什麼
[00:03:54.800 --> 00:03:58.800]  耶穌十字架上有個牌釘住祂的罪狀
[00:03:58.800 --> 00:04:00.800]  猶太人的王也是
[00:04:00.800 --> 00:04:02.800]  耶穌沒有殺人放火
[00:04:02.800 --> 00:04:05.800]  但是因為有人擁護祂做猶太人的王
[00:04:05.800 --> 00:04:08.800]  再加上祂自己沒有否認自己是猶太人的王
[00:04:08.800 --> 00:04:13.800]  當時 誰在做統治的話
[00:04:13.800 --> 00:04:16.800]  就是羅馬的凱撒
[00:04:16.800 --> 00:04:18.800]  竟然有人在凱撒的領土裡
[00:04:18.800 --> 00:04:21.800]  說我是猶太人這個民族的王
[00:04:21.800 --> 00:04:24.800]  就是想搞革命那些 政治罪
[00:04:24.800 --> 00:04:26.800]  所以看到耶穌的生和死
[00:04:26.800 --> 00:04:29.800]  甚至中間發生耶穌的很多的服事
[00:04:29.800 --> 00:04:32.800]  交叉著都是和政治有關的
[00:04:32.800 --> 00:04:34.800]  甚至我們仔細看一看
[00:04:34.800 --> 00:04:36.800]  耶穌的門徒 你不要以為
[00:04:36.800 --> 00:04:38.800]  祂那麼天真來到
[00:04:38.800 --> 00:04:40.800]  要有一個屬靈的生命更生
[00:04:40.800 --> 00:04:43.800]  其實不是 其實他們很帶著一個政治的期望
[00:04:43.800 --> 00:04:44.800]  去跟隨耶穌
[00:04:44.800 --> 00:04:46.800]  我們一起讀今天的經文
[00:04:46.800 --> 00:04:49.800]  我們看路加福音第22章
[00:04:49.800 --> 00:04:51.800]  第24至第30節
[00:04:51.800 --> 00:04:53.800]  不是很多的聖經
[00:04:53.800 --> 00:04:55.800]  或者我一起去讀完這幾節的聖經
[00:04:55.800 --> 00:04:56.800]  請讀
[00:04:56.800 --> 00:04:58.800]  門徒起了爭論
[00:04:58.800 --> 00:05:01.800]  他們中間哪一個可算偉大
[00:05:01.800 --> 00:05:02.800]  耶穌說
[00:05:02.800 --> 00:05:05.800]  外邦人有君王為主治理他們
[00:05:05.800 --> 00:05:09.800]  那掌權管他們的稱為恩主
[00:05:09.800 --> 00:05:11.800]  但你們不可這樣
[00:05:11.800 --> 00:05:13.800]  你們裡頭有偉大的
[00:05:13.800 --> 00:05:15.800]  倒要仗年幼的
[00:05:15.800 --> 00:05:16.800]  為首領的
[00:05:16.800 --> 00:05:19.800]  倒要仗服事人的
[00:05:19.800 --> 00:05:20.800]  是誰偉大
[00:05:20.800 --> 00:05:21.800]  是坐直的嗎
[00:05:21.800 --> 00:05:23.800]  是服事人的嗎
[00:05:23.800 --> 00:05:25.800]  不是坐直的大嗎
[00:05:25.800 --> 00:05:27.800]  然而我在你們中間
[00:05:27.800 --> 00:05:30.800]  如同服事人的
[00:05:30.800 --> 00:05:32.800]  我在磨練之中
[00:05:32.800 --> 00:05:35.800]  常和我同在的就是你們
[00:05:35.800 --> 00:05:37.800]  我將各賜給你們
[00:05:37.800 --> 00:05:40.800]  正如我賦賜給我一樣
[00:05:40.800 --> 00:05:42.800]  叫你們在我國裡
[00:05:42.800 --> 00:05:45.800]  坐在我的席上吃喝
[00:05:45.800 --> 00:05:47.800]  並且坐在寶座上
[00:05:47.800 --> 00:05:50.800]  審判以色列十二個支派
[00:05:50.800 --> 00:05:51.800]  我們先有個祈禱
[00:05:51.800 --> 00:05:55.800]  主耶穌幫助我們能夠在這個
[00:05:55.800 --> 00:05:57.800]  很多不同意見
[00:05:57.800 --> 00:05:58.800]  理念
[00:05:58.800 --> 00:06:01.800]  甚至權力爭拗的世代
[00:06:01.800 --> 00:06:03.800]  我們知道怎樣
[00:06:03.800 --> 00:06:07.800]  從你昔日在地去服事的時候
[00:06:07.800 --> 00:06:10.800]  甚至這班門徒的政治誤解裡
[00:06:10.800 --> 00:06:13.800]  我們學習怎樣做一個真門徒
[00:06:13.800 --> 00:06:14.800]  怎樣去跟隨你的心
[00:06:14.800 --> 00:06:16.800]  怎樣以誠實
[00:06:16.800 --> 00:06:17.800]  公義
[00:06:17.800 --> 00:06:18.800]  憐憫
[00:06:18.800 --> 00:06:19.800]  去為主作學見證
[00:06:19.800 --> 00:06:21.800]  我們知道可以怎樣
[00:06:21.800 --> 00:06:23.800]  在這個混亂的世代裡
[00:06:23.800 --> 00:06:25.800]  竟然可以主自己的路上
[00:06:25.800 --> 00:06:27.800]  奉耶穌基督的名求
[00:06:27.800 --> 00:06:31.800]  原來耶穌的年代
[00:06:31.800 --> 00:06:33.800]  因為猶太人已經經歷了
[00:06:33.800 --> 00:06:35.800]  有五百年被外邦統治
[00:06:35.800 --> 00:06:38.800]  由舊約聖經講到猶太國
[00:06:38.800 --> 00:06:40.800]  猶太國是被巴比倫所滅
[00:06:40.800 --> 00:06:42.800]  被擄之後歸回
[00:06:42.800 --> 00:06:44.800]  陸續有馬爾代波斯
[00:06:44.800 --> 00:06:45.800]  有希臘
[00:06:45.800 --> 00:06:47.800]  有羅馬這些政權
[00:06:47.800 --> 00:06:49.800]  統治過猶太人
[00:06:49.800 --> 00:06:51.800]  雖然中間大概有一百年時間
[00:06:51.800 --> 00:06:55.800]  猶太人有他們自己的自治的一個政權
[00:06:55.800 --> 00:06:58.800]  不過最後失守在羅馬人的手上
[00:06:58.800 --> 00:07:01.800]  所以其實按照舊約聖經猶太人
[00:07:01.800 --> 00:07:03.800]  很期望神所猜拼一個
[00:07:03.800 --> 00:07:05.800]  所謂的尼塞亞或者基督
[00:07:05.800 --> 00:07:07.800]  這樣的民族救星
[00:07:07.800 --> 00:07:10.800]  起來坐在大衛的王位上
[00:07:10.800 --> 00:07:12.800]  復興以色列帝國
[00:07:12.800 --> 00:07:16.800]  所以當時在這個政治期望
[00:07:16.800 --> 00:07:19.800]  也是來自宗教的一個政治期望
[00:07:19.800 --> 00:07:22.800]  人們這樣去看耶穌
[00:07:22.800 --> 00:07:24.800]  所以剛才我讀到
[00:07:24.800 --> 00:07:26.800]  耶穌的門徒去爭大
[00:07:26.800 --> 00:07:28.800]  爭誰年紀大一點
[00:07:28.800 --> 00:07:30.800]  還是誰跟耶穌久一點
[00:07:30.800 --> 00:07:31.800]  不是這個意思
[00:07:31.800 --> 00:07:34.800]  是在說誰在位分權力上
[00:07:34.800 --> 00:07:37.800]  在耶穌眼中十二個裡面最大
[00:07:37.800 --> 00:07:38.800]  為什麼
[00:07:38.800 --> 00:07:40.800]  因為這群人去跟隨耶穌
[00:07:40.800 --> 00:07:43.800]  他們期望的是一個實實在在
[00:07:43.800 --> 00:07:46.800]  猶太國的復興
[00:07:46.800 --> 00:07:49.800]  若果你們視耶穌就是猶太人的王
[00:07:49.800 --> 00:07:52.800]  就是說耶穌將來會推翻羅馬政權
[00:07:52.800 --> 00:07:54.800]  再一次復興猶太帝國
[00:07:54.800 --> 00:07:56.800]  耶穌是皇帝
[00:07:56.800 --> 00:08:00.800]  現在最接近耶穌的十二人就爭什麼
[00:08:00.800 --> 00:08:03.800]  雖然十二人都是接近的
[00:08:03.800 --> 00:08:05.800]  當然爭第一第二
[00:08:05.800 --> 00:08:07.800]  當然要坐在耶穌旁邊左右
[00:08:07.800 --> 00:08:09.800]  做這個宰相
[00:08:09.800 --> 00:08:12.800]  這個時候我們要想壞一點
[00:08:12.800 --> 00:08:14.800]  可以說這些門徒某程度上
[00:08:14.800 --> 00:08:17.800]  他們跟隨耶穌的其中一個目的
[00:08:17.800 --> 00:08:19.800]  是升官發財
[00:08:19.800 --> 00:08:22.800]  當然後來耶穌轉化他們
[00:08:22.800 --> 00:08:25.800]  他們不是為了政治運動去賣命
[00:08:25.800 --> 00:08:29.800]  而是為了福音運動去賣命的那群門徒
[00:08:29.800 --> 00:08:30.800]  當時那群門徒想著
[00:08:30.800 --> 00:08:32.800]  耶穌要做一些政治動作
[00:08:32.800 --> 00:08:34.800]  甚至想他能夠做一些政治運動
[00:08:34.800 --> 00:08:36.800]  推翻羅馬政權
[00:08:36.800 --> 00:08:39.800]  但是耶穌在整個門徒訓練的過程裡面
[00:08:39.800 --> 00:08:41.800]  讓他們知道天國的福音
[00:08:41.800 --> 00:08:44.800]  是要傳開人去接受耶穌基督的拯救和教導
[00:08:44.800 --> 00:08:46.800]  生命得著轉化
[00:08:46.800 --> 00:08:48.800]  因為耶穌知道任何一個政權
[00:08:48.800 --> 00:08:50.800]  只要有人的地方去那裡
[00:08:50.800 --> 00:08:51.800]  就有罪
[00:08:51.800 --> 00:08:54.800]  有沒有任何一個政權是沒有貪污
[00:08:54.800 --> 00:08:56.800]  沒有罪惡
[00:08:56.800 --> 00:08:58.800]  沒有濫權
[00:08:58.800 --> 00:09:01.800]  沒有不誠實說謊言
[00:09:01.800 --> 00:09:05.800]  耶穌知道真的能夠改變人心和社會的
[00:09:05.800 --> 00:09:06.800]  不是政治
[00:09:06.800 --> 00:09:08.800]  而是福音
[00:09:08.800 --> 00:09:10.800]  所以雖然門徒想跟隨耶穌
[00:09:10.800 --> 00:09:13.800]  為了能夠有政治運動
[00:09:13.800 --> 00:09:17.800]  但是耶穌要門徒做的
[00:09:17.800 --> 00:09:19.800]  是福音的運動
[00:09:19.800 --> 00:09:22.800]  在耶穌當時的政治光譜裡面
[00:09:22.800 --> 00:09:23.800]  我們能夠看到
[00:09:23.800 --> 00:09:26.800]  跟今天的某程度上都很相似
[00:09:26.800 --> 00:09:27.800]  老實說
[00:09:27.800 --> 00:09:29.800]  任何一個地方
[00:09:29.800 --> 00:09:30.800]  任何一個時代
[00:09:30.800 --> 00:09:31.800]  一講政治
[00:09:31.800 --> 00:09:33.800]  其實這個光譜都是差不多的
[00:09:33.800 --> 00:09:37.800]  用我們今天香港人的政治術語
[00:09:37.800 --> 00:09:39.800]  看回由最建制的
[00:09:39.800 --> 00:09:41.800]  去到最民間的
[00:09:41.800 --> 00:09:44.800]  這幾個派別
[00:09:44.800 --> 00:09:45.800]  在聖經裡面
[00:09:45.800 --> 00:09:47.800]  四福音你都能夠看到的
[00:09:47.800 --> 00:09:51.800]  最建制的很明顯就是希臘黨裡面的一群人
[00:09:51.800 --> 00:09:54.800]  然後比較近一點民間
[00:09:54.800 --> 00:09:55.800]  但是都是偏向建制的
[00:09:55.800 --> 00:09:57.800]  就是我們叫殺都該派的一群人
[00:09:57.800 --> 00:09:59.800]  之後比較偏向民間的
[00:09:59.800 --> 00:10:01.800]  就是我們所熟悉的法利賽派
[00:10:01.800 --> 00:10:03.800]  然後最民間最激烈的
[00:10:03.800 --> 00:10:05.800]  就是一群叫粉瑞黨的人
[00:10:05.800 --> 00:10:06.800]  今天想跟大家了解一下
[00:10:06.800 --> 00:10:08.800]  這幾個派別的政治理念
[00:10:08.800 --> 00:10:10.800]  以致我們能夠更加明白
[00:10:10.800 --> 00:10:11.800]  耶穌當時的處境
[00:10:11.800 --> 00:10:13.800]  和我們今天身處的處境有什麼關係
[00:10:13.800 --> 00:10:17.800]  首先最建制的希臘黨
[00:10:17.800 --> 00:10:20.800]  很明顯希臘黨是希臘王建制裡面的官員
[00:10:20.800 --> 00:10:23.800]  或者很有直接關係的一些商人
[00:10:23.800 --> 00:10:25.800]  瑞利等等
[00:10:25.800 --> 00:10:27.800]  當時雖然是羅馬政權
[00:10:27.800 --> 00:10:31.800]  但是羅馬政府仍然被猶太人
[00:10:31.800 --> 00:10:35.800]  某程度上有其他的政治體制
[00:10:35.800 --> 00:10:39.800]  去管治這群這麼有特別信仰政治理念的人
[00:10:39.800 --> 00:10:40.800]  而希律
[00:10:40.800 --> 00:10:42.800]  首先是說大希律
[00:10:42.800 --> 00:10:43.800]  當時耶穌出生的時候
[00:10:43.800 --> 00:10:44.800]  要殺害耶穌的那個
[00:10:44.800 --> 00:10:46.800]  在歷史裡面叫大希律
[00:10:46.800 --> 00:10:48.800]  他其實當時是在管轄
[00:10:48.800 --> 00:10:51.800]  差不多我們今天叫成個巴勒斯坦地
[00:10:51.800 --> 00:10:53.800]  但是其實耶穌出生
[00:10:53.800 --> 00:10:55.800]  大概兩年之後他死了
[00:10:55.800 --> 00:10:58.800]  之後他的領土被三個兒子瓜分了
[00:10:58.800 --> 00:11:02.800]  直到耶穌長大出來傳道的時間
[00:11:02.800 --> 00:11:04.800]  那個希律不是同一個希律
[00:11:04.800 --> 00:11:06.800]  是大希律的其中一個兒子
[00:11:06.800 --> 00:11:08.800]  叫希律安提柏
[00:11:08.800 --> 00:11:12.800]  他當時管治的領土
[00:11:12.800 --> 00:11:14.800]  大概是巴勒斯坦北部
[00:11:14.800 --> 00:11:18.800]  我們俗稱所謂一般叫做加利尼的一帶
[00:11:18.800 --> 00:11:19.800]  簡單來說
[00:11:19.800 --> 00:11:23.800]  這個政派很明顯
[00:11:23.800 --> 00:11:27.800]  他們是羅馬政權的一個延伸
[00:11:27.800 --> 00:11:31.800]  希律安提柏是一個分封的王
[00:11:31.800 --> 00:11:34.800]  當時也因為他的政權的緣故
[00:11:34.800 --> 00:11:35.800]  他能夠過奢華的生活
[00:11:35.800 --> 00:11:38.800]  因為他收很重的稅項
[00:11:38.800 --> 00:11:41.800]  令到當時在加利一帶住的百姓
[00:11:41.800 --> 00:11:44.800]  非常之生活艱難
[00:11:44.800 --> 00:11:48.800]  他的信仰雖然大希律的背景是半個猶太人
[00:11:48.800 --> 00:11:51.800]  但是因為他附和羅馬政權
[00:11:51.800 --> 00:11:56.800]  他的信仰和文化是偏向於希臘和羅馬那方面
[00:11:56.800 --> 00:12:02.800]  所以未必他最遵循摩西律法或者解明
[00:12:02.800 --> 00:12:05.800]  這個派的特性是甚麼呢
[00:12:05.800 --> 00:12:06.800]  雖然他們貪錢
[00:12:06.800 --> 00:12:09.800]  但最主要的是他們貪權
[00:12:09.800 --> 00:12:12.800]  他們有權就自然有錢
[00:12:12.800 --> 00:12:14.800]  而在門徒裏面
[00:12:14.800 --> 00:12:17.800]  有一個某程度上可以說是希律黨的
[00:12:17.800 --> 00:12:20.800]  他就是利味這個稅吏
[00:12:20.800 --> 00:12:22.800]  或者他另一個名字是甚麼
[00:12:22.800 --> 00:12:23.800]  是馬太
[00:12:23.800 --> 00:12:25.800]  馬太方的作者
[00:12:25.800 --> 00:12:27.800]  為何這樣說呢
[00:12:27.800 --> 00:12:30.800]  因為當時做一個稅吏去收稅
[00:12:30.800 --> 00:12:31.800]  在加利尼的境內
[00:12:31.800 --> 00:12:35.800]  當時利味所收稅的地方是加伯倫
[00:12:35.800 --> 00:12:38.800]  加伯倫在那裏收關稅
[00:12:38.800 --> 00:12:40.800]  收關稅可能是人頭稅
[00:12:40.800 --> 00:12:43.800]  也可能是一些海關的貨稅也不奇怪
[00:12:43.800 --> 00:12:47.800]  當時一定是希律賦予這個權柄給他
[00:12:47.800 --> 00:12:49.800]  要不就是希律聘請他
[00:12:49.800 --> 00:12:51.800]  要不就是去做一些投標
[00:12:51.800 --> 00:12:54.800]  向希律那裏去投回來
[00:12:54.800 --> 00:12:56.800]  而當時因為他們有這樣的權柄
[00:12:56.800 --> 00:13:01.800]  所有人都知道做稅吏不單止政府要收稅項這麼簡單
[00:13:01.800 --> 00:13:03.800]  他還要再收多一些
[00:13:03.800 --> 00:13:05.800]  多一些自己放進口袋裏
[00:13:05.800 --> 00:13:07.800]  做稅吏的一定要盤滿盤滿
[00:13:07.800 --> 00:13:10.800]  所以當時的人是很憎恨稅吏
[00:13:10.800 --> 00:13:12.800]  如果從這樣的角度想想
[00:13:12.800 --> 00:13:16.800]  就是說利味就算不是直接在希律黨裏面
[00:13:16.800 --> 00:13:19.800]  但起碼他的理念
[00:13:19.800 --> 00:13:21.800]  他的政治
[00:13:21.800 --> 00:13:25.800]  都一定是偏向於附和希律黨
[00:13:25.800 --> 00:13:28.800]  是跟他自己的利益息息相關的
[00:13:28.800 --> 00:13:34.800]  而當時耶穌召利味進入門徒圈子裏面
[00:13:34.800 --> 00:13:37.800]  那些門徒多數來自甚麼地方呢
[00:13:37.800 --> 00:13:39.800]  加利利
[00:13:39.800 --> 00:13:40.800]  有很多是漁夫
[00:13:40.800 --> 00:13:44.800]  老實說很多就算不是直接利味收過他的稅
[00:13:44.800 --> 00:13:47.800]  利味的同僚都收過他們的稅
[00:13:47.800 --> 00:13:49.800]  他們很憎恨這班稅吏
[00:13:49.800 --> 00:13:52.800]  搞得他們的生活非常困難
[00:13:52.800 --> 00:13:57.800]  所以我想耶穌呼召利味進入十二門徒圈子裏面
[00:13:57.800 --> 00:14:02.800]  本身這個動作已經帶來門徒圈子裏面
[00:14:02.800 --> 00:14:04.800]  很多的震盪
[00:14:04.800 --> 00:14:07.800]  但有趣的是慢慢我會告訴你
[00:14:07.800 --> 00:14:10.800]  每一個當時的政治派別都很憎恨耶穌
[00:14:10.800 --> 00:14:13.800]  但他們憎恨耶穌的原因都各有不同
[00:14:13.800 --> 00:14:17.800]  而這個希律黨要殺耶穌的緣故
[00:14:17.800 --> 00:14:21.800]  就是因為耶穌在威脅當時的政權
[00:14:21.800 --> 00:14:26.800]  記不記得希羅安提伯曾經殺了一個很有名的人
[00:14:26.800 --> 00:14:27.800]  施洗約翰
[00:14:27.800 --> 00:14:28.800]  為甚麼
[00:14:28.800 --> 00:14:31.800]  因為施洗約翰公開責備希律
[00:14:31.800 --> 00:14:35.800]  娶了自己的兄弟菲力的老婆
[00:14:35.800 --> 00:14:39.800]  不單止是道德上的問題
[00:14:39.800 --> 00:14:42.800]  因為施洗約翰公開責備希律
[00:14:42.800 --> 00:14:45.800]  其實對希律的政權一定有威脅
[00:14:45.800 --> 00:14:50.800]  正在影響希律政權的聲譽
[00:14:50.800 --> 00:14:52.800]  所以希律覺得受到威脅
[00:14:52.800 --> 00:14:56.800]  講到希律某程度上都想殺施洗約翰
[00:14:56.800 --> 00:14:59.800]  直至到大家知道的故事
[00:14:59.800 --> 00:15:00.800]  他生日那天
[00:15:00.800 --> 00:15:04.800]  然後最後希律的女兒
[00:15:04.800 --> 00:15:07.800]  或者應該說希律當時太太的女兒
[00:15:07.800 --> 00:15:10.800]  說要將施洗約翰的頭斬下來
[00:15:10.800 --> 00:15:12.800]  放在碟子上給我
[00:15:12.800 --> 00:15:14.800]  這樣一輩子
[00:15:14.800 --> 00:15:17.800]  希律就殺了施洗約翰
[00:15:17.800 --> 00:15:20.800]  但是當他聽見這麼有名的耶穌
[00:15:20.800 --> 00:15:22.800]  在他所管治的加利利境內
[00:15:22.800 --> 00:15:24.800]  越來越活躍的時候
[00:15:24.800 --> 00:15:27.800]  在那裏聽見對耶穌的理解是怎樣
[00:15:27.800 --> 00:15:33.800]  他說難道這個是施洗約翰的復活
[00:15:33.800 --> 00:15:39.800]  即是說他怕耶穌再一次威嚇他的政權
[00:15:39.800 --> 00:15:42.800]  甚至也有經文有人跟耶穌說
[00:15:42.800 --> 00:15:44.800]  耶穌你離開這裡加利利
[00:15:44.800 --> 00:15:47.800]  因為希律要殺你
[00:15:47.800 --> 00:15:49.800]  但是耶穌說有過為理
[00:15:49.800 --> 00:15:51.800]  我會繼續傳道
[00:15:51.800 --> 00:15:53.800]  直至到第三天
[00:15:53.800 --> 00:15:57.800]  即是說到他將要死要復
[00:15:57.800 --> 00:16:01.800]  很有趣就是這個希律黨
[00:16:01.800 --> 00:16:05.800]  他其中一樣百姓最不喜歡的就是收秦帥
[00:16:05.800 --> 00:16:06.800]  但是希律黨
[00:16:06.800 --> 00:16:07.800]  一會兒我會說到
[00:16:07.800 --> 00:16:12.800]  跟一個本來很不咬牙的法利塞黨
[00:16:12.800 --> 00:16:13.800]  法利塞黨他們是相反的
[00:16:13.800 --> 00:16:18.800]  反對交稅給外邦政府的政權
[00:16:18.800 --> 00:16:20.800]  但是為了對付耶穌
[00:16:20.800 --> 00:16:23.800]  在耶路撒冷曾經有一次要試探耶穌
[00:16:23.800 --> 00:16:25.800]  問耶穌一個問題是什麼
[00:16:25.800 --> 00:16:27.800]  就是跟交稅有關
[00:16:27.800 --> 00:16:30.800]  納稅給凱撒可以不可以
[00:16:30.800 --> 00:16:32.800]  如果你看回聖經
[00:16:32.800 --> 00:16:36.800]  就是希律黨和法利塞黨的人
[00:16:36.800 --> 00:16:38.800]  合謀要試探耶穌
[00:16:38.800 --> 00:16:39.800]  為了對付耶穌
[00:16:39.800 --> 00:16:43.800]  這兩班政治的敵人能夠走在一起
[00:16:43.800 --> 00:16:46.800]  所以當時耶穌帶給他們的威脅是很大的
[00:16:46.800 --> 00:16:48.800]  我們看下一個
[00:16:48.800 --> 00:16:50.800]  然後比較偏向建制
[00:16:50.800 --> 00:16:54.800]  但是仍然還沒有去到政治內閣裏面的派別
[00:16:54.800 --> 00:16:56.800]  叫做薩都該派
[00:16:56.800 --> 00:16:58.800]  這班人主要是會在耶路撒冷的聖殿
[00:16:58.800 --> 00:17:00.800]  因為很多裏面是祭司
[00:17:00.800 --> 00:17:03.800]  和一些猶太公會的議員
[00:17:03.800 --> 00:17:10.800]  剛才說到羅馬政府是給猶太人一些自治的空間
[00:17:10.800 --> 00:17:13.800]  他們能夠按照猶太人的摩西律法
[00:17:13.800 --> 00:17:17.800]  去處理這些民間的疏空
[00:17:17.800 --> 00:17:20.800]  但是一些大是大非的事情
[00:17:20.800 --> 00:17:22.800]  例如要處置人死刑
[00:17:22.800 --> 00:17:24.800]  就一定要羅馬政府去做
[00:17:24.800 --> 00:17:26.800]  所以當這班人要殺耶穌的時候
[00:17:26.800 --> 00:17:28.800]  他要把耶穌交給誰
[00:17:28.800 --> 00:17:29.800]  比拉多
[00:17:29.800 --> 00:17:34.800]  因為比拉多才有權定併去下這個死刑
[00:17:34.800 --> 00:17:38.800]  這班人是相對在猶太人的圈子裏面
[00:17:38.800 --> 00:17:40.800]  是一班有錢的貴族
[00:17:40.800 --> 00:17:44.800]  而他們也是猶太公會裏面
[00:17:44.800 --> 00:17:47.800]  71個議員裏面佔大多數的
[00:17:47.800 --> 00:17:52.800]  其實這班人主要都是來自大概兩至三個家族
[00:17:52.800 --> 00:17:54.800]  來去做大祭司
