
[00:00:00.000 --> 00:00:07.000]  剛才所唱的詩歌是一首愛爾蘭挪威的出品
[00:13:52.000 --> 00:13:54.000]  他們說「當然知道 記得的」
[00:13:54.000 --> 00:13:56.000]  每個人走過來跟我說「加油」
[00:13:56.000 --> 00:13:57.000]  我問「為什麼他們記得我明天要廣道」
[00:13:57.000 --> 00:13:58.000]  他們每個人走過來跟我說「加油」
[00:13:58.000 --> 00:13:59.000]  我問「為什麼他們記得我明天要廣道」
[00:13:59.000 --> 00:14:00.000]  他們每個人走過來跟我說「加油」
[00:14:00.000 --> 00:14:01.000]  他們每個人走過來跟我說「加油」
[00:14:01.000 --> 00:14:02.000]  他們每個人走過來跟我說「加油」
[00:14:02.000 --> 00:14:03.000]  他們每個人走過來跟我說「加油」
[00:14:03.000 --> 00:14:04.000]  他們每個人走過來跟我說「加油」
[00:14:04.000 --> 00:14:05.000]  他們每個人走過來跟我說「加油」
[00:14:05.000 --> 00:14:06.000]  他們每個人走過來跟我說「加油」
[00:14:06.000 --> 00:14:07.000]  他們每個人走過來跟我說「加油」
[00:14:07.000 --> 00:14:08.000]  他們每個人走過來跟我說「加油」
[00:14:08.000 --> 00:14:09.000]  他們每個人走過來跟我說「加油」
[00:14:09.000 --> 00:14:10.000]  他們每個人走過來跟我說「加油」
[00:14:10.000 --> 00:14:11.000]  他們每個人走過來跟我說「加油」
[00:14:11.000 --> 00:14:12.000]  他們每個人走過來跟我說「加油」
[00:14:12.000 --> 00:14:13.000]  他們每個人走過來跟我說「加油」
[00:14:13.000 --> 00:14:27.000]  我問「為什麼他們記得我明天要廣道」
[00:14:27.000 --> 00:14:28.000]  他們每個人走過來跟我說「加油」
[00:14:28.000 --> 00:14:29.000]  他們每個人走過來跟我說「加油」
[00:14:29.000 --> 00:14:30.000]  他們每個人走過來跟我說「加油」
[00:14:30.000 --> 00:14:31.000]  他們每個人走過來跟我說「加油」
[00:14:31.000 --> 00:14:32.000]  他們每個人走過來跟我說「加油」
[00:14:32.000 --> 00:14:33.000]  他們每個人走過來跟我說「加油」
[00:14:33.000 --> 00:14:34.000]  他們每個人走過來跟我說「加油」
[00:14:34.000 --> 00:14:35.000]  他們每個人走過來跟我說「加油」
[00:14:35.000 --> 00:14:36.000]  他們每個人走過來跟我說「加油」
[00:14:36.000 --> 00:14:37.000]  他們每個人走過來跟我說「加油」
[00:14:37.000 --> 00:14:38.000]  他們每個人走過來跟我說「加油」
[00:14:38.000 --> 00:14:39.000]  他們每個人走過來跟我說「加油」
[00:14:39.000 --> 00:14:40.000]  他們每個人走過來跟我說「加油」
[00:14:40.000 --> 00:14:41.000]  他們每個人走過來跟我說「加油」
[00:14:41.000 --> 00:14:42.000]  他們每個人走過來跟我說「加油」
[00:14:42.000 --> 00:14:43.000]  他們每個人走過來跟我說「加油」
[00:14:43.000 --> 00:14:44.000]  他們每個人走過來跟我說「加油」
[00:14:44.000 --> 00:14:45.000]  他們每個人走過來跟我說「加油」
[00:14:45.000 --> 00:14:46.000]  他們每個人走過來跟我說「加油」
[00:14:46.000 --> 00:14:47.000]  他們每個人走過來跟我說「加油」
[00:14:47.000 --> 00:14:48.000]  他們每個人走過來跟我說「加油」
[00:14:48.000 --> 00:14:49.000]  他們每個人走過來跟我說「加油」
[00:14:49.000 --> 00:14:50.000]  他們每個人走過來跟我說「加油」
[00:14:50.000 --> 00:14:51.000]  他們每個人走過來跟我說「加油」
[00:14:51.000 --> 00:14:52.000]  他們每個人走過來跟我說「加油」
[00:14:52.000 --> 00:14:53.000]  他們每個人走過來跟我說「加油」
[00:14:53.000 --> 00:14:54.000]  他們每個人走過來跟我說「加油」
[00:14:54.000 --> 00:14:55.000]  他們每個人走過來跟我說「加油」
[00:14:55.000 --> 00:14:56.000]  他們每個人走過來跟我說「加油」
[00:14:56.000 --> 00:14:57.000]  他們每個人走過來跟我說「加油」
[00:14:57.000 --> 00:14:58.000]  他們每個人走過來跟我說「加油」
[00:14:58.000 --> 00:14:59.000]  他們每個人走過來跟我說「加油」
[00:14:59.000 --> 00:15:00.000]  他們每個人走過來跟我說「加油」
[00:15:00.000 --> 00:15:14.000]  他們每個人走過來跟我說「加油」
[00:15:14.000 --> 00:15:15.000]  他們每個人走過來跟我說「加油」
[00:15:15.000 --> 00:15:16.000]  他們每個人走過來跟我說「加油」
[00:15:16.000 --> 00:15:17.000]  他們每個人走過來跟我說「加油」
[00:15:17.000 --> 00:15:18.000]  他們每個人走過來跟我說「加油」
[00:15:18.000 --> 00:15:19.000]  他們每個人走過來跟我說「加油」
[00:15:19.000 --> 00:15:20.000]  他們每個人走過來跟我說「加油」
[00:15:20.000 --> 00:15:21.000]  他們每個人走過來跟我說「加油」
[00:15:21.000 --> 00:15:22.000]  他們每個人走過來跟我說「加油」
[00:15:22.000 --> 00:15:23.000]  他們每個人走過來跟我說「加油」
[00:15:23.000 --> 00:15:24.000]  他們每個人走過來跟我說「加油」
