
[00:00:00.000 --> 00:00:02.000]  好 第四個祈禱 平安
[00:04:58.000 --> 00:05:00.000]  神的國跟神的義
[00:05:00.000 --> 00:05:03.000]  這個重點是什麼呢
[00:05:03.000 --> 00:05:09.000]  就是我先求是要求神的旨意來成就
[00:05:09.000 --> 00:05:11.000]  不是求人的意思
[00:05:11.000 --> 00:05:15.000]  或是說人的命令來成就
[00:05:15.000 --> 00:05:17.000]  在禱告裡面我們要帶著一個心態
[00:05:17.000 --> 00:05:21.000]  就是說是神的旨意最重要
[00:05:21.000 --> 00:05:24.000]  是因為神先求他的國跟神的義
[00:05:24.000 --> 00:05:26.000]  就是說是神掌管
[00:05:26.000 --> 00:05:29.000]  是在神的主權當中
[00:05:29.000 --> 00:05:31.000]  這是神的部分
[00:05:31.000 --> 00:05:34.000]  在禱告的時候神的部分是最重要的
[00:05:34.000 --> 00:05:35.000]  是神的旨意
[00:05:35.000 --> 00:05:37.000]  是神的主權
[00:05:37.000 --> 00:05:39.000]  是神的掌管
[00:05:39.000 --> 00:05:41.000]  人需要做的
[00:05:41.000 --> 00:05:43.000]  你是可以告訴神你想要什麼
[00:05:43.000 --> 00:05:46.000]  你求神一些事情一些東西
[00:05:46.000 --> 00:05:48.000]  但人的部分是要做什麼呢
[00:05:48.000 --> 00:05:52.000]  在神的旨意在神的主權掌管裡面
[00:05:52.000 --> 00:05:54.000]  人這要順服
[00:05:54.000 --> 00:05:57.000]  人要遵行人要接受
[00:05:57.000 --> 00:06:00.000]  這是人的部分
[00:06:00.000 --> 00:06:03.000]  我希望地主就明白
[00:06:03.000 --> 00:06:05.000]  我們禱告是這樣子的
[00:06:05.000 --> 00:06:07.000]  是我們一無所有來到神的面前
[00:06:07.000 --> 00:06:10.000]  是我們有謙卑順服
[00:06:10.000 --> 00:06:13.000]  願意遵行接受神的旨意
[00:06:13.000 --> 00:06:17.000]  這才是一個禱告
[00:06:17.000 --> 00:06:19.000]  第三方面是我上次講到
[00:06:19.000 --> 00:06:21.000]  禱告是什麼呢
[00:06:21.000 --> 00:06:27.000]  禱告是我們繼續的堅持信靠神
[00:06:27.000 --> 00:06:30.000]  當然在上次講到今天也會講到
[00:06:30.000 --> 00:06:34.000]  我們在禱告的時候先有一個正確的對象
[00:06:34.000 --> 00:06:38.000]  我是用不義的官跟寡婦
[00:06:38.000 --> 00:06:40.000]  來到他面前來酬他的
[00:06:40.000 --> 00:06:41.000]  作為一個例子
[00:06:41.000 --> 00:06:44.000]  在路加福音的第十八章
[00:06:44.000 --> 00:06:46.000]  今天是告訴我們禱告的時候
[00:06:46.000 --> 00:06:48.000]  我們先要有一個正確的對象
[00:06:48.000 --> 00:06:51.000]  今天我們也會繼續講這個重點
[00:06:51.000 --> 00:06:54.000]  然後我們要堅持信靠
[00:06:54.000 --> 00:06:56.000]  因為在我們禱告當中
[00:06:56.000 --> 00:06:58.000]  我們很想神在
[00:06:58.000 --> 00:07:00.000]  我告訴神希望祢在什麼時候
[00:07:00.000 --> 00:07:03.000]  為我成就什麼事情
[00:07:03.000 --> 00:07:06.000]  我在禱告當中就是說
[00:07:06.000 --> 00:07:09.000]  神有祂的時間表
[00:07:09.000 --> 00:07:12.000]  不是按照我的時間表
[00:07:12.000 --> 00:07:14.000]  不是按照人的時間表
[00:07:14.000 --> 00:07:16.000]  神有祂的時間
[00:07:16.000 --> 00:07:18.000]  神最重要就是說
[00:07:18.000 --> 00:07:22.000]  我們要信任我們的神
[00:07:22.000 --> 00:07:26.000]  神很在乎我們每一個人
[00:07:26.000 --> 00:07:29.000]  神很在乎我們每一個向祂禱告的人
[00:07:29.000 --> 00:07:31.000]  所以我們最重要的是
[00:07:31.000 --> 00:07:34.000]  要繼續的堅持信靠祂
[00:07:34.000 --> 00:07:36.000]  要信得過神
[00:07:36.000 --> 00:07:37.000]  信任神
[00:07:37.000 --> 00:07:38.000]  然後就是說
[00:07:38.000 --> 00:07:43.000]  神的時間不是按照我的祈求
[00:07:43.000 --> 00:07:47.000]  不是按照人所定的時間
[00:07:47.000 --> 00:07:49.000]  只有神的時間才是最好的
[00:07:49.000 --> 00:07:52.000]  所以因為神真的是
[00:07:52.000 --> 00:07:54.000]  很緊張我們每一個人
[00:07:54.000 --> 00:07:56.000]  很在乎我們每一個來到祂面前禱告的人
[00:07:56.000 --> 00:07:58.000]  這就是我上一次第三課
[00:07:58.000 --> 00:08:00.000]  第三堂講到的時候講的
[00:08:00.000 --> 00:08:04.000]  今天我要跟各位來講這個禱告的功課
[00:08:04.000 --> 00:08:07.000]  我們從當中要學的是什麼呢
[00:08:07.000 --> 00:08:14.000]  這個是路加福音的第十章的五到十三節
[00:08:14.000 --> 00:08:17.000]  我盼望你們都可以看到
[00:08:17.000 --> 00:08:19.000]  後面的看得到嗎
[00:08:19.000 --> 00:08:20.000]  看到
[00:08:20.000 --> 00:08:23.000]  那看到的話我想邀請各位
[00:08:23.000 --> 00:08:25.000]  我們從這段經文
[00:08:25.000 --> 00:08:27.000]  他大概是講到一個
[00:08:27.000 --> 00:08:30.000]  耶穌講到一個禱告的教訓
[00:08:30.000 --> 00:08:32.000]  他用一個比喻來講到
[00:08:32.000 --> 00:08:34.000]  有朋友來去找那個人
[00:08:34.000 --> 00:08:36.000]  來求他一些東西
[00:08:36.000 --> 00:08:38.000]  然後他最重要是帶出什麼呢
[00:08:38.000 --> 00:08:39.000]  是帶出那個
[00:08:39.000 --> 00:08:41.000]  後來他用一個家庭裡面
[00:08:41.000 --> 00:08:43.000]  一個父親跟兒子
[00:08:43.000 --> 00:08:47.000]  那個請求的那個作為一個比喻的例子
[00:08:47.000 --> 00:08:49.000]  如果找到的話想邀請各位
[00:08:49.000 --> 00:08:51.000]  我們一起來讀這段經文
[00:08:51.000 --> 00:08:54.000]  路加福音第十章的五到十三節
[00:08:54.000 --> 00:08:57.000]  我們看到的你可以一起來讀
[00:08:57.000 --> 00:08:58.000]  預備 來
[00:08:58.000 --> 00:09:00.000]  耶穌又說
[00:09:00.000 --> 00:09:03.000]  你們中間誰有一個朋友
[00:09:03.000 --> 00:09:05.000]  半夜到他那裡去
[00:09:05.000 --> 00:09:09.000]  說朋友請借給我三個餅
[00:09:09.000 --> 00:09:13.000]  因為我有一個朋友
[00:09:13.000 --> 00:09:20.000]  那人在裡面回答說
[00:09:20.000 --> 00:09:22.000]  不要攪搖我
[00:09:22.000 --> 00:09:24.000]  門已經關閉
[00:09:24.000 --> 00:09:27.000]  孩子們也同我在床上了
[00:09:27.000 --> 00:09:29.000]  我不能起來給你
[00:09:29.000 --> 00:09:31.000]  我告訴你們
[00:09:31.000 --> 00:09:35.000]  雖不因他是朋友起來給他
[00:09:35.000 --> 00:09:39.000]  但因他情急迫切的祈求
[00:09:39.000 --> 00:09:43.000]  就別起來叫他所需用的給他
[00:09:43.000 --> 00:09:46.000]  那這個是一個開場白
[00:09:46.000 --> 00:09:50.000]  他最主要是帶出一個祈求的那個重點
[00:09:50.000 --> 00:09:52.000]  就是講到一個祈求
[00:09:52.000 --> 00:09:57.000]  一個朋友情切懇切的去求他
[00:09:57.000 --> 00:09:59.000]  然後他這個後面那段的經文
[00:09:59.000 --> 00:10:00.000]  是比較重要的
[00:10:00.000 --> 00:10:03.000]  我想大家這個經文更重要
[00:10:03.000 --> 00:10:04.000]  大家要記得
[00:10:04.000 --> 00:10:07.000]  我們繼續來讀完這個九到十三節
[00:10:07.000 --> 00:10:08.000]  預備 來
[00:10:08.000 --> 00:10:10.000]  我又告訴你們
[00:10:10.000 --> 00:10:13.000]  你們祈求就給你們
[00:10:13.000 --> 00:10:15.000]  尋找就尋見
[00:10:15.000 --> 00:10:18.000]  叩門就給你們開門
[00:10:18.000 --> 00:10:21.000]  因為凡祈求的就得找
[00:10:21.000 --> 00:10:24.000]  尋找的就尋見
[00:10:24.000 --> 00:10:27.000]  叩門的就給他開門
[00:10:27.000 --> 00:10:29.000]  你們中間做父親的
[00:10:29.000 --> 00:10:31.000]  誰有兒子籌餅
[00:10:31.000 --> 00:10:34.000]  還給他石頭呢
[00:10:34.000 --> 00:10:37.000]  籌魚還拿蛇蕩魚給他呢
[00:10:37.000 --> 00:10:41.000]  籌雞蛋還給他蟹籽呢
[00:10:41.000 --> 00:10:43.000]  你們雖然不好
[00:10:43.000 --> 00:10:46.000]  尚且知道拿好東西給兒女
[00:10:46.000 --> 00:10:48.000]  何況天父
[00:10:48.000 --> 00:10:53.000]  豈不更將聖靈給求他的人嗎
[00:10:53.000 --> 00:10:56.000]  這個重點是講到
[00:10:56.000 --> 00:11:00.000]  祈求尋找叩門
[00:11:00.000 --> 00:11:05.000]  都是講到祈求的重點
[00:11:05.000 --> 00:11:08.000]  有時候我們會把那個重點放錯
[00:11:08.000 --> 00:11:10.000]  就是說祈求就給你們
[00:11:10.000 --> 00:11:11.000]  尋找就尋見
[00:11:11.000 --> 00:11:13.000]  叩門就給你們開門
[00:11:13.000 --> 00:11:16.000]  好像把那個重點放在後面
[00:11:16.000 --> 00:11:18.000]  是就給
[00:11:18.000 --> 00:11:19.000]  好像就是說
[00:11:19.000 --> 00:11:20.000]  當我們祈求的時候
[00:11:20.000 --> 00:11:22.000]  神就一定要給我們
[00:11:22.000 --> 00:11:25.000]  這個就是我們有點會放錯那個重點
[00:11:25.000 --> 00:11:26.000]  這個重點是應該講到
[00:11:26.000 --> 00:11:29.000]  祈求尋找叩門
[00:11:29.000 --> 00:11:30.000]  很簡單就是說
[00:11:30.000 --> 00:11:34.000]  我們就來到神面前求就好了
[00:11:34.000 --> 00:11:36.000]  你跟神祈求就好了
[00:11:36.000 --> 00:11:38.000]  也不需要什麼方法
[00:11:38.000 --> 00:11:40.000]  這裡一個重點是說
[00:11:40.000 --> 00:11:44.000]  你只管來到神面前求
[00:11:44.000 --> 00:11:46.000]  不需要用什麼方法
[00:11:46.000 --> 00:11:48.000]  那個方法就是我上次也有講過
[00:11:48.000 --> 00:11:49.000]  我們在教會當中
[00:11:49.000 --> 00:11:51.000]  我們有一些特別的禱告會
[00:11:51.000 --> 00:11:54.000]  有時候我們叫做禁食的禱告
[00:11:54.000 --> 00:11:55.000]  這是一個方法
[00:11:55.000 --> 00:11:59.000]  有時候我們是要一個通宵的禱告
[00:11:59.000 --> 00:12:00.000]  這是一個方法
[00:12:00.000 --> 00:12:03.000]  有時候我們說我們有一些連鎖的禱告
[00:12:03.000 --> 00:12:06.000]  就是說每一個人藉著藉著要禱告
[00:12:06.000 --> 00:12:08.000]  有時候我們是要約定每一次
[00:12:08.000 --> 00:12:10.000]  每天晚上十點鐘
[00:12:10.000 --> 00:12:12.000]  我們一起在空中來禱告
[00:12:12.000 --> 00:12:13.000]  我不曉得你有沒有
[00:12:13.000 --> 00:12:16.000]  就是有參與過這種禱告的方式
[00:12:16.000 --> 00:12:18.000]  這個是不同的禱告的方法
[00:12:18.000 --> 00:12:20.000]  但這裡是告訴我們說
[00:12:20.000 --> 00:12:23.000]  我們只需要來到神面前禱告就好了
[00:12:23.000 --> 00:12:27.000]  這個方法用什麼方法不太重要
[00:12:27.000 --> 00:12:28.000]  是可以的
[00:12:28.000 --> 00:12:29.000]  但那個不是
[00:12:29.000 --> 00:12:35.000]  最重要是你來到神面前祈求禱告
[00:12:35.000 --> 00:12:36.000]  另外一個就是說
[00:12:36.000 --> 00:12:40.000]  只要你來到神面前祈求
[00:12:40.000 --> 00:12:43.000]  就不在乎你是誰
[00:12:43.000 --> 00:12:45.000]  你是一個怎麼樣的人
[00:12:45.000 --> 00:12:51.000]  不在乎你是在信仰當中
[00:12:51.000 --> 00:12:55.000]  在教會當中你信主多久
[00:12:55.000 --> 00:12:59.000]  不在乎你是一個很會禱告的人
[00:12:59.000 --> 00:13:01.000]  還是一個不會禱告的人
[00:13:01.000 --> 00:13:02.000]  這裡告訴我們說
[00:13:02.000 --> 00:13:07.000]  只要你來到天父面前你祈求就好了
[00:13:07.000 --> 00:13:11.000]  不在乎你是哪一位
[00:13:11.000 --> 00:13:13.000]  這個最明顯的例子是什麼呢
[00:13:13.000 --> 00:13:15.000]  這是你來教會的話
[00:13:15.000 --> 00:13:16.000]  如果有時候
[00:13:16.000 --> 00:13:18.000]  或許你過去也有一些經驗
[00:13:18.000 --> 00:13:20.000]  你覺得你很有需要
[00:13:20.000 --> 00:13:22.000]  你遇到困難
[00:13:22.000 --> 00:13:27.000]  你馬上會想在教會裡面找誰跟你禱告
[00:13:27.000 --> 00:13:29.000]  你不會來教會找人禱告
[00:13:29.000 --> 00:13:31.000]  那就好了
[00:13:31.000 --> 00:13:33.000]  有些基督徒就覺得
[00:13:33.000 --> 00:13:36.000]  他一定要到教會裡面找誰禱告
[00:13:36.000 --> 00:13:38.000]  叫牧師找傳道人禱告
[00:13:38.000 --> 00:13:41.000]  他們會覺得牧師跟傳道人禱告
[00:13:41.000 --> 00:13:45.000]  跟你自己禱告不太一樣
[00:13:45.000 --> 00:13:48.000]  我不知道你有沒有這樣子的想法
[00:13:48.000 --> 00:13:50.000]  當你需要的時候
[00:13:50.000 --> 00:13:52.000]  你自己都會禱告
[00:13:52.000 --> 00:13:53.000]  但你會覺得
[00:13:53.000 --> 00:13:55.000]  我還是要回教會裡面找傳道人
[00:13:55.000 --> 00:13:58.000]  找牧師
[00:13:58.000 --> 00:14:02.000]  好像在教會裡面很久的領袖來為我禱告
[00:14:02.000 --> 00:14:07.000]  那就會更有功利
[00:14:07.000 --> 00:14:09.000]  我不知道你會不會這樣
[00:14:09.000 --> 00:14:10.000]  但這裡告訴我們說
[00:14:10.000 --> 00:14:12.000]  只要你祈求
[00:14:12.000 --> 00:14:14.000]  只要你來到神面前求
[00:14:14.000 --> 00:14:16.000]  不管你是誰
[00:14:16.000 --> 00:14:18.000]  不管你用什麼方法
[00:14:18.000 --> 00:14:20.000]  你叫囚就好了
[00:14:20.000 --> 00:14:22.000]  這個最重要是什麼呢
[00:14:22.000 --> 00:14:23.000]  在禱告當中
[00:14:23.000 --> 00:14:25.000]  今天的經文告訴我們說
[00:14:25.000 --> 00:14:28.000]  禱告裡面最重要的是關係
[00:14:28.000 --> 00:14:30.000]  所以他前面就用一個朋友
[00:14:30.000 --> 00:14:34.000]  後面就用一個父親跟兒子
[00:14:34.000 --> 00:14:36.000]  這是講到一個關係
[00:14:36.000 --> 00:14:40.000]  禱告一個重點是講到一個關係
[00:14:40.000 --> 00:14:42.000]  你來到神面前
[00:14:42.000 --> 00:14:45.000]  每一個基督徒
[00:14:45.000 --> 00:14:48.000]  我們都是天父的兒女
[00:14:48.000 --> 00:14:50.000]  不管我是牧師
[00:14:50.000 --> 00:14:52.000]  你是打工的
[00:14:52.000 --> 00:14:53.000]  你是學生的
[00:14:53.000 --> 00:14:56.000]  你是做家裡面的家庭主婦
[00:14:56.000 --> 00:14:58.000]  你是退休的
[00:14:58.000 --> 00:15:01.000]  你是父親母親小孩
[00:15:01.000 --> 00:15:03.000]  這個身份都不重要
[00:15:03.000 --> 00:15:06.000]  最重要我們都是天父的兒女
[00:15:06.000 --> 00:15:08.000]  所以這個在禱告當中
[00:15:08.000 --> 00:15:11.000]  這段經文告訴我們一個很重要
[00:15:11.000 --> 00:15:14.000]  我們是跟天父的關係
[00:15:14.000 --> 00:15:20.000]  所以我就能夠來到神的面前禱告
[00:15:20.000 --> 00:15:22.000]  所以禱告是關係
[00:15:22.000 --> 00:15:23.000]  你來到神面前的時候
[00:15:23.000 --> 00:15:26.000]  不是只是單單去祈求
[00:15:26.000 --> 00:15:31.000]  是先想到你來到天父面前來禱告
[00:15:31.000 --> 00:15:33.000]  這是一種關係
[00:15:33.000 --> 00:15:36.000]  這個在現代人是用一個很簡單的說法
[00:15:36.000 --> 00:15:39.000]  這是一個親子的時間
[00:15:39.000 --> 00:15:41.000]  我們當中有當父母的
[00:15:41.000 --> 00:15:43.000]  大家有當父母的
[00:15:43.000 --> 00:15:45.000]  大概你就知道什麼是親子時間
[00:15:45.000 --> 00:15:47.000]  你當兒女的大概也有
[00:15:47.000 --> 00:15:49.000]  但我們那個年代做兒女的
[00:15:49.000 --> 00:15:52.000]  在家裡面比較少親子時間
[00:15:52.000 --> 00:15:54.000]  但我告訴你
[00:15:54.000 --> 00:15:56.000]  你來到神面前來到天父面前的禱告
[00:15:56.000 --> 00:16:00.000]  就像是你在家庭裡面的親子時間
[00:16:00.000 --> 00:16:01.000]  這些第一步
[00:16:01.000 --> 00:16:03.000]  另外待會就是說
[00:16:03.000 --> 00:16:06.000]  其實一個更寬一點
[00:16:06.000 --> 00:16:08.000]  或是說更大一點的時候
[00:16:08.000 --> 00:16:10.000]  一個一家人的時間
[00:16:10.000 --> 00:16:12.000]  英文有一個形容詞很好
[00:16:12.000 --> 00:16:14.000]  叫 family time
[00:16:14.000 --> 00:16:15.000]  其實你禱告的時候
[00:16:15.000 --> 00:16:19.000]  你就想到我就是來到天父面前的 family time
[00:16:19.000 --> 00:16:20.000]  一個家庭的時間
[00:16:20.000 --> 00:16:22.000]  一家人的時間
[00:16:22.000 --> 00:16:23.000]  有時候是親子
[00:16:23.000 --> 00:16:25.000]  可能是一個父親跟一個兒子
[00:16:25.000 --> 00:16:27.000]  一個母親跟一個女兒
[00:16:27.000 --> 00:16:29.000]  比較單獨的一點
[00:16:29.000 --> 00:16:31.000]  但有更多的是一個家庭的時間
[00:16:31.000 --> 00:16:32.000]  family time
[00:16:32.000 --> 00:16:34.000]  一個家庭一個家人的時間
[00:16:34.000 --> 00:16:36.000]  這就是我們來到神面前
[00:16:36.000 --> 00:16:38.000]  來到天父面前我們的禱告
[00:16:38.000 --> 00:16:44.000]  很真實我們在天父跟他同在的時間
[00:16:44.000 --> 00:16:48.000]  這就是禱告
[00:16:48.000 --> 00:16:51.000]  你會這樣子想起你來禱告的時候
[00:16:51.000 --> 00:16:55.000]  你跟天父是一種親子時間嗎
[00:16:55.000 --> 00:16:56.000]  還是你自己想
[00:16:56.000 --> 00:16:59.000]  當然這個在親子時間也會出現
[00:16:59.000 --> 00:17:01.000]  你的小孩來到父母面前都說
[00:17:01.000 --> 00:17:03.000]  媽媽我今天看到什麼東西
[00:17:03.000 --> 00:17:05.000]  我同事有什麼東西我想要
[00:17:05.000 --> 00:17:07.000]  你都買給我好吧
[00:17:07.000 --> 00:17:12.000]  我在網上看到一些很漂亮很好的東西
[00:17:12.000 --> 00:17:14.000]  媽媽你買給我
[00:17:14.000 --> 00:17:16.000]  當然你會經歷到真的是
[00:17:16.000 --> 00:17:18.000]  你的小孩真的是來到你面前
[00:17:18.000 --> 00:17:21.000]  通常都是求你幫他做一點事情
[00:17:21.000 --> 00:17:23.000]  買一些東西給他
[00:17:23.000 --> 00:17:26.000]  當然父母就大概有不同的處理方法
[00:17:26.000 --> 00:17:28.000]  但至少我想跟各位說
[00:17:28.000 --> 00:17:31.000]  我們比較長大了一點
[00:17:31.000 --> 00:17:33.000]  我們已經不是小孩的話
[00:17:33.000 --> 00:17:35.000]  那我們來到神面前的禱告
[00:17:35.000 --> 00:17:38.000]  這是一種親子時間
[00:17:38.000 --> 00:17:43.000]  就是你很真實地跟天父在一起的時間
[00:17:43.000 --> 00:17:45.000]  就像你當父母的
[00:17:45.000 --> 00:17:48.000]  我大概都會相信做父母的
[00:17:48.000 --> 00:17:53.000]  你很期望你的小孩都能夠跟你談心
[00:17:53.000 --> 00:17:55.000]  聊天說話
[00:17:55.000 --> 00:17:58.000]  尤其當你的小孩長大了以後
[00:17:58.000 --> 00:18:02.000]  你更很期望他願意來到你面前
[00:18:02.000 --> 00:18:04.000]  跟你聊聊天
[00:18:04.000 --> 00:18:05.000]  打電話也好
[00:18:05.000 --> 00:18:09.000]  一起來吃頓飯去逛街
[00:18:09.000 --> 00:18:12.000]  就是這樣子的親子時間
[00:18:12.000 --> 00:18:14.000]  第一個就是禱告
[00:18:14.000 --> 00:18:17.000]  是講到天父跟兒女的關係
[00:18:17.000 --> 00:18:19.000]  我們作為基督徒
[00:18:19.000 --> 00:18:21.000]  我們要認定
[00:18:21.000 --> 00:18:24.000]  我們跟天父跟神之間
[00:18:24.000 --> 00:18:26.000]  有這樣子的關係
[00:18:26.000 --> 00:18:28.000]  所以禱告是怎麼樣呢
[00:18:28.000 --> 00:18:29.000]  禱告就是
