
[00:00:00.000 --> 00:00:03.000]  我們離開傳道術也有一段時間了對不對
[00:02:37.000 --> 00:02:44.000]  但是卻沒有如我們的願償還我們
[00:02:44.000 --> 00:02:45.000]  那麼這些事情
[00:02:45.000 --> 00:02:47.000]  我們不從聖經外面來舉例
[00:02:47.000 --> 00:02:49.000]  聖經外面例子太多了
[00:02:49.000 --> 00:02:50.000]  我們不講了
[00:02:50.000 --> 00:02:51.000]  我們就從聖經裡面來看
[00:02:51.000 --> 00:02:52.000]  其實你知道
[00:02:52.000 --> 00:02:54.000]  在聖經裡面也有一些例子
[00:02:54.000 --> 00:02:56.000]  比方說像摩西
[00:02:56.000 --> 00:02:58.000]  在明書記裡面那邊就記載到
[00:02:58.000 --> 00:03:01.000]  因為百姓裡面有一些閒雜人
[00:03:01.000 --> 00:03:03.000]  裡面這些閒雜人
[00:03:03.000 --> 00:03:05.000]  你真的是要很小心
[00:03:05.000 --> 00:03:07.000]  我們現在的時候
[00:03:07.000 --> 00:03:09.000]  你也會碰到很多閒雜人
[00:03:09.000 --> 00:03:12.000]  不是說他沒事幹
[00:03:12.000 --> 00:03:16.000]  乃是他不滿意他自己的現狀
[00:03:16.000 --> 00:03:18.000]  所以那些閒雜人就是開始抱怨
[00:03:18.000 --> 00:03:20.000]  因為他們心裡面有一個貪欲的心
[00:03:20.000 --> 00:03:22.000]  所以他們就覺得說
[00:03:22.000 --> 00:03:24.000]  你看我們在埃及的時候
[00:03:24.000 --> 00:03:25.000]  吃的又好
[00:03:25.000 --> 00:03:27.000]  什麼韭菜 黃瓜 什麼都有
[00:03:27.000 --> 00:03:30.000]  還有大概沒有冬瓜了
[00:03:30.000 --> 00:03:32.000]  什麼都有
[00:03:32.000 --> 00:03:34.000]  但是到了這個曠野裡面
[00:03:34.000 --> 00:03:35.000]  我們吃什麼呢
[00:03:35.000 --> 00:03:36.000]  這個馬納
[00:03:36.000 --> 00:03:37.000]  What is that
[00:03:37.000 --> 00:03:39.000]  這就是馬納的原文的意思
[00:03:39.000 --> 00:03:42.000]  這是什麼
[00:03:42.000 --> 00:03:45.000]  這些閒雜人他們感染了其他人
[00:03:45.000 --> 00:03:48.000]  這些人也開始跟他們一樣抱怨
[00:03:48.000 --> 00:03:51.000]  他們也惹耶和華的發怒
[00:03:51.000 --> 00:03:54.000]  然後摩西他就覺得說
[00:03:54.000 --> 00:03:57.000]  我的擔子很沉重
[00:03:57.000 --> 00:03:58.000]  然後他跟神怎麼講
[00:03:58.000 --> 00:04:01.000]  他說求你把我殺掉算了
[00:04:01.000 --> 00:04:04.000]  不要讓我見到我自己的苦情
[00:04:04.000 --> 00:04:07.000]  這是我們常常覺得說
[00:04:07.000 --> 00:04:11.000]  在聖經裡面神所重用的一個僕人摩西
[00:04:11.000 --> 00:04:13.000]  另外還有以利亞
[00:04:13.000 --> 00:04:15.000]  以利亞也是一樣
[00:04:15.000 --> 00:04:17.000]  他做了很多事情之後
[00:04:17.000 --> 00:04:20.000]  然後這個耶喜別就要開始追殺他
[00:04:20.000 --> 00:04:21.000]  追殺他 他就覺得說
[00:04:21.000 --> 00:04:24.000]  哇 只剩下我一個人了
[00:04:24.000 --> 00:04:26.000]  我哪裡有這個能力去抵擋
[00:04:26.000 --> 00:04:27.000]  這個耶喜別
[00:04:27.000 --> 00:04:30.000]  這當時的雅哈的皇后
[00:04:30.000 --> 00:04:31.000]  還有約伯
[00:04:31.000 --> 00:04:33.000]  約伯也是一樣
[00:04:33.000 --> 00:04:36.000]  他自己每天為他的兒女獻祭
[00:04:36.000 --> 00:04:38.000]  每天不停的為他的兒女禱告
[00:04:38.000 --> 00:04:39.000]  為他的兒女獻祭
[00:04:39.000 --> 00:04:42.000]  但是結果他損失掉了所有的東西
[00:04:42.000 --> 00:04:43.000]  無緣無故的
[00:04:43.000 --> 00:04:46.000]  什麼都沒有了
[00:04:46.000 --> 00:04:48.000]  耶利米
[00:04:48.000 --> 00:04:49.000]  耶利米我們常常說
[00:04:49.000 --> 00:04:52.000]  他是一個哀哭的先知
[00:04:52.000 --> 00:04:53.000]  那麼我們就別提了
[00:04:53.000 --> 00:04:54.000]  只要一聽這個名字
[00:04:54.000 --> 00:04:56.000]  我們大概想到就差不多了
[00:04:56.000 --> 00:04:58.000]  那麼還有就是約拿
[00:04:58.000 --> 00:05:00.000]  約拿也是一樣
[00:05:00.000 --> 00:05:01.000]  約拿 對不對
[00:05:01.000 --> 00:05:03.000]  他兩次神叫他去
[00:05:03.000 --> 00:05:04.000]  他第二次才答應了
[00:05:04.000 --> 00:05:05.000]  為什麼
[00:05:05.000 --> 00:05:07.000]  因為被丟在水裡面去了
[00:05:07.000 --> 00:05:09.000]  那麼他到了那邊之後
[00:05:09.000 --> 00:05:10.000]  然後他就宣告
[00:05:10.000 --> 00:05:12.000]  宣告說你們四十天再不悔改
[00:05:12.000 --> 00:05:15.000]  四十天之內你們就要滅亡
[00:05:15.000 --> 00:05:17.000]  然後他心裡面就想
[00:05:17.000 --> 00:05:21.000]  我要看看神到底做不做這個事情
[00:05:21.000 --> 00:05:24.000]  結果神沒做
[00:05:24.000 --> 00:05:26.000]  他的反應是怎麼樣呢
[00:05:26.000 --> 00:05:30.000]  他說我死了比活了還好
[00:05:30.000 --> 00:05:31.000]  這是我們在聖經裡面
[00:05:31.000 --> 00:05:32.000]  我們所看到的
[00:05:32.000 --> 00:05:35.000]  這些都是神所重用的僕人
[00:05:35.000 --> 00:05:37.000]  然後我們也看到保羅也是一樣
[00:05:37.000 --> 00:05:41.000]  保羅遇到了許許多多的艱難困苦的環境
[00:05:41.000 --> 00:05:43.000]  那麼也有一些環境讓他失望
[00:05:43.000 --> 00:05:44.000]  我們從他的書信裡面
[00:05:44.000 --> 00:05:46.000]  我們可以看得出來的
[00:05:46.000 --> 00:05:47.000]  這是我們
[00:05:47.000 --> 00:05:49.000]  當然我們曉得保羅
[00:05:49.000 --> 00:05:51.000]  因為他自己對神的認識
[00:05:51.000 --> 00:05:54.000]  所以這些環境沒有把他打倒
[00:05:54.000 --> 00:05:58.000]  但是他也會有一些失望
[00:05:58.000 --> 00:05:59.000]  那我們每一個人
[00:05:59.000 --> 00:06:00.000]  在我們的一生當中
[00:06:00.000 --> 00:06:02.000]  其實我們也有很多時候
[00:06:02.000 --> 00:06:05.000]  是屬於所謂的迷團
[00:06:05.000 --> 00:06:08.000]  或者是說困惑
[00:06:08.000 --> 00:06:10.000]  那有些事情是沒有答案的
[00:06:10.000 --> 00:06:13.000]  有些事情也沒有解決的方案
[00:06:13.000 --> 00:06:15.000]  這個在我們現在的
[00:06:15.000 --> 00:06:20.000]  心理學上的名詞叫做crisis
[00:06:20.000 --> 00:06:22.000]  那麼有一個傳道人講得很有意思
[00:06:22.000 --> 00:06:25.000]  他說你們這些年輕的傳道人
[00:06:25.000 --> 00:06:27.000]  當你碰到一些crisis的時候
[00:06:27.000 --> 00:06:28.000]  他說你就知道
[00:06:28.000 --> 00:06:30.000]  那個是there is nothing you can do
[00:06:30.000 --> 00:06:33.000]  所以才叫做crisis
[00:06:33.000 --> 00:06:35.000]  那麼有的時候傳道人以為
[00:06:35.000 --> 00:06:37.000]  自己可以解決所有的事情
[00:06:37.000 --> 00:06:38.000]  可以幫助弟兄姊妹
[00:06:38.000 --> 00:06:40.000]  解決所有的事情
[00:06:40.000 --> 00:06:42.000]  所以這個老傳道人就警告我們
[00:06:42.000 --> 00:06:44.000]  這些過去年輕的傳道人
[00:06:44.000 --> 00:06:46.000]  那麼他告訴我們
[00:06:46.000 --> 00:06:49.000]  不要想辦法解決所有的事情
[00:06:49.000 --> 00:06:54.000]  因為有些事情就是你沒有答案的
[00:06:54.000 --> 00:06:57.000]  人常常有一個迷思
[00:06:57.000 --> 00:07:00.000]  以為錢財財富
[00:07:00.000 --> 00:07:03.000]  就能夠解決我們的困境
[00:07:03.000 --> 00:07:05.000]  解決我們很多的困難
[00:07:05.000 --> 00:07:09.000]  解決我們的人際關係
[00:07:09.000 --> 00:07:12.000]  另外一個迷思
[00:07:12.000 --> 00:07:16.000]  就是我們認為我們的困境
[00:07:16.000 --> 00:07:18.000]  是因為我自己沒有機會
[00:07:18.000 --> 00:07:21.000]  因為我自己沒有機會受到教育
[00:07:21.000 --> 00:07:26.000]  沒有機會發展出我的能力
[00:07:26.000 --> 00:07:27.000]  當然弟兄姊妹
[00:07:27.000 --> 00:07:29.000]  我們必須要思想一件事情
[00:07:29.000 --> 00:07:34.000]  有錢的人的確是會有一些利益的
[00:07:34.000 --> 00:07:38.000]  他做的事情可能也比較方便
[00:07:38.000 --> 00:07:41.000]  但是在第六章第六節
[00:07:41.000 --> 00:07:43.000]  剛才我們所念過的
[00:07:43.000 --> 00:07:49.000]  富人窮人都會走到同一條路上去
[00:07:49.000 --> 00:07:53.000]  他會到同一個地方
[00:07:53.000 --> 00:07:55.000]  所以所羅門他觀察到了
[00:07:55.000 --> 00:07:56.000]  他就告訴我們
[00:07:56.000 --> 00:07:58.000]  如果不是神賜予他的
[00:07:58.000 --> 00:08:02.000]  他們還是不能有真正的滿足和喜樂
[00:08:02.000 --> 00:08:03.000]  這是富人
[00:08:03.000 --> 00:08:05.000]  這是有錢的人
[00:08:05.000 --> 00:08:09.000]  那麼在傳道書第五章十九節到二十節
[00:08:09.000 --> 00:08:10.000]  我念給你們聽
[00:08:10.000 --> 00:08:13.000]  他說神賜人資財豐富
[00:08:13.000 --> 00:08:16.000]  使他能以吃用能取自己的份
[00:08:16.000 --> 00:08:18.000]  在他勞碌中喜樂
[00:08:18.000 --> 00:08:21.000]  這乃是神的恩賜
[00:08:21.000 --> 00:08:23.000]  他不多思念自己一生的年日
[00:08:23.000 --> 00:08:26.000]  因為神因他的心
[00:08:26.000 --> 00:08:29.000]  應他的心使他喜樂
[00:08:29.000 --> 00:08:31.000]  所以所羅門對他自己來講
[00:08:31.000 --> 00:08:36.000]  如果不是神的恩賜的話
[00:08:36.000 --> 00:08:37.000]  如果不是神
[00:08:37.000 --> 00:08:40.000]  那麼人就算他再富有
[00:08:40.000 --> 00:08:42.000]  就算他再聰明
[00:08:42.000 --> 00:08:45.000]  就算他所知道的再多
[00:08:45.000 --> 00:08:47.000]  但是他在這個世界上
[00:08:47.000 --> 00:08:48.000]  這些世界上的事情
[00:08:48.000 --> 00:08:55.000]  不能夠給他帶來真正的滿足和喜樂
[00:08:55.000 --> 00:08:58.000]  今天我們就要思想一下
[00:08:58.000 --> 00:09:01.000]  那麼所羅門他的觀察
[00:09:01.000 --> 00:09:03.000]  就是我們要思想一下
[00:09:03.000 --> 00:09:05.000]  我們所生活
[00:09:05.000 --> 00:09:06.000]  我們的生活
[00:09:06.000 --> 00:09:07.000]  我們的生命
[00:09:07.000 --> 00:09:08.000]  在這個世界上
[00:09:08.000 --> 00:09:13.000]  是不是真的是一條dead end
[00:09:13.000 --> 00:09:17.000]  是一個死胡同
[00:09:17.000 --> 00:09:18.000]  那麼第一件事情
[00:09:18.000 --> 00:09:20.000]  他想要講的就是
[00:09:20.000 --> 00:09:23.000]  人以為財物
[00:09:23.000 --> 00:09:25.000]  人以為世界上的財產
[00:09:25.000 --> 00:09:29.000]  可以解決我們的困境
[00:09:29.000 --> 00:09:31.000]  讓我們不會碰到dead end
[00:09:31.000 --> 00:09:34.000]  讓我們不會碰到這個絕路
[00:09:34.000 --> 00:09:36.000]  我們現在來看一下
[00:09:36.000 --> 00:09:38.000]  那麼第六章第一節
[00:09:38.000 --> 00:09:40.000]  他說我見日光之下
[00:09:40.000 --> 00:09:44.000]  有一宗禍患重壓在人身上
[00:09:44.000 --> 00:09:46.000]  他在這裡的的確確那個禍患
[00:09:46.000 --> 00:09:50.000]  是不來自就是evil的意思
[00:09:50.000 --> 00:09:52.000]  那麼我想當時的人就是這樣子看
[00:09:52.000 --> 00:09:53.000]  如果神不祝福我們
[00:09:53.000 --> 00:09:55.000]  神不賜福給他們的話
[00:09:55.000 --> 00:09:59.000]  那麼相對的就是禍患
[00:09:59.000 --> 00:10:01.000]  那麼重壓在人的身上
[00:10:01.000 --> 00:10:04.000]  他的意思是說常常出現
[00:10:04.000 --> 00:10:06.000]  經常會看到的
[00:10:06.000 --> 00:10:09.000]  這個重壓在人的身上
[00:10:09.000 --> 00:10:12.000]  未必見得真的是把人壓得喘不過氣來
[00:10:12.000 --> 00:10:14.000]  但是的的確確也是
[00:10:14.000 --> 00:10:15.000]  但是經常發生的
[00:10:15.000 --> 00:10:18.000]  我們從很多人的身上我們可以看到
[00:10:18.000 --> 00:10:20.000]  只不過是情況大小不一樣而已
[00:10:20.000 --> 00:10:22.000]  但是每一個人都會有
[00:10:22.000 --> 00:10:24.000]  那人以為富有了
[00:10:24.000 --> 00:10:26.000]  就能解決人的困境
[00:10:26.000 --> 00:10:28.000]  所以人就把所有的精力
[00:10:28.000 --> 00:10:31.000]  都花在追求財富的事情上面
[00:10:31.000 --> 00:10:37.000]  所以他追求財富的心超過了追求神的心
[00:10:37.000 --> 00:10:39.000]  這就是我們所說的偶像
[00:10:39.000 --> 00:10:41.000]  所以聽眾姐妹你能夠明白
[00:10:41.000 --> 00:10:44.000]  以夫所書還有哥羅西書那邊講說
[00:10:44.000 --> 00:10:50.000]  貪財的就與敗偶像一樣
[00:10:50.000 --> 00:10:53.000]  接下去在第二節到第六節
[00:10:53.000 --> 00:10:55.000]  這是所羅門所觀察到的
[00:10:55.000 --> 00:10:56.000]  觀察到什麼
[00:10:56.000 --> 00:10:58.000]  他說有一些很有錢的人
[00:10:58.000 --> 00:11:00.000]  但是他觀察到的財富
[00:11:00.000 --> 00:11:04.000]  卻不能給他們帶來真正的滿足和喜樂
[00:11:04.000 --> 00:11:06.000]  當然所羅門所講的這些例子
[00:11:06.000 --> 00:11:09.000]  可能不一定代表全部
[00:11:09.000 --> 00:11:13.000]  但是我們從他的基本本質上來看
[00:11:13.000 --> 00:11:15.000]  我們大概知道人就是這個樣子
[00:11:15.000 --> 00:11:18.000]  在第二節
[00:11:18.000 --> 00:11:21.000]  他說就是人蒙神
[00:11:21.000 --> 00:11:23.000]  是他資財豐富尊榮
[00:11:23.000 --> 00:11:27.000]  以至他心裡所願的一樣都不缺
[00:11:27.000 --> 00:11:29.000]  這個人什麼都有了
[00:11:29.000 --> 00:11:30.000]  咱們中國人講追求什麼
[00:11:30.000 --> 00:11:32.000]  福祿還有什麼
[00:11:32.000 --> 00:11:33.000]  壽
[00:11:33.000 --> 00:11:35.000]  最後還有一個什麼
[00:11:35.000 --> 00:11:40.000]  喜是代表什麼你們知不知道
[00:11:40.000 --> 00:11:43.000]  你們都不曉得是吧
[00:11:43.000 --> 00:11:47.000]  你們回去找答案之後再告訴我
[00:11:47.000 --> 00:11:48.000]  那麼在這裡
[00:11:48.000 --> 00:11:51.000]  他說神所賜給他的什麼都有了
[00:11:51.000 --> 00:11:55.000]  資財豐富尊榮
[00:11:55.000 --> 00:11:56.000]  但是聖經上告訴我們說
[00:11:56.000 --> 00:11:59.000]  這個人當然這是他觀察到的
[00:11:59.000 --> 00:12:01.000]  這個人因為某種原因
[00:12:01.000 --> 00:12:05.000]  他沒有辦法享受
[00:12:05.000 --> 00:12:08.000]  神所賜給他的這些資財
[00:12:08.000 --> 00:12:11.000]  反而讓那些跟他不相干的人
[00:12:11.000 --> 00:12:15.000]  跟他一點關係都沒有的人去享受
[00:12:15.000 --> 00:12:16.000]  所以我們從這一段經文裡面
[00:12:16.000 --> 00:12:18.000]  我們知道這個婦人很可能
[00:12:18.000 --> 00:12:20.000]  她是沒有兒女的
[00:12:20.000 --> 00:12:21.000]  所以沒有她自己的兒女
[00:12:21.000 --> 00:12:24.000]  來繼承她的產業
[00:12:24.000 --> 00:12:25.000]  那我們過去再看
[00:12:25.000 --> 00:12:28.000]  五章十三節到十四節的時候
[00:12:28.000 --> 00:12:29.000]  我們曾經講過
[00:12:29.000 --> 00:12:33.000]  她可能遭遇了什麼突發的事件
[00:12:33.000 --> 00:12:35.000]  也許是心臟病發作了
[00:12:35.000 --> 00:12:36.000]  我們不曉得
[00:12:36.000 --> 00:12:39.000]  那個時候可能他們沒有這個名詞
[00:12:39.000 --> 00:12:40.000]  但他們大概只知道
[00:12:40.000 --> 00:12:43.000]  怎麼人忽然死掉了
[00:12:43.000 --> 00:12:44.000]  那麼在路加福音第十二章
[00:12:44.000 --> 00:12:46.000]  第十六節到第二十一節
[00:12:46.000 --> 00:12:48.000]  在那邊有一個無知的財主
[00:12:48.000 --> 00:12:50.000]  這個財主他為他自己
[00:12:50.000 --> 00:12:52.000]  積蓄了許多的財寶
[00:12:52.000 --> 00:12:54.000]  然後他覺得他的倉房也不夠大了
[00:12:54.000 --> 00:12:56.000]  所以他要蓋更大的倉房
[00:12:56.000 --> 00:12:57.000]  這個就是我們所說
[00:12:57.000 --> 00:13:01.000]  投資的時候diversify
[00:13:01.000 --> 00:13:03.000]  那這個人他就告訴他的靈魂
[00:13:03.000 --> 00:13:06.000]  他說靈魂靈魂啊靈魂啊
[00:13:06.000 --> 00:13:08.000]  他說從今以後你不需要擔心了
[00:13:08.000 --> 00:13:09.000]  你就可以好好的享受
[00:13:09.000 --> 00:13:12.000]  過你的退休的日子
[00:13:12.000 --> 00:13:14.000]  但是神告訴他
[00:13:14.000 --> 00:13:15.000]  無知的人啊
[00:13:15.000 --> 00:13:18.000]  今夜如果我要你的命
[00:13:18.000 --> 00:13:21.000]  所以我們不知道什麼事情會發生
[00:13:21.000 --> 00:13:22.000]  那麼聖經上告訴我們
[00:13:22.000 --> 00:13:24.000]  也許我們猜這個婦人
[00:13:24.000 --> 00:13:27.000]  也許她被人謀財害命
[00:13:27.000 --> 00:13:28.000]  對不對
[00:13:28.000 --> 00:13:29.000]  我們人種的時候
[00:13:29.000 --> 00:13:30.000]  看人家富有的時候
[00:13:30.000 --> 00:13:33.000]  我們心裡面不是很高興
[00:13:33.000 --> 00:13:34.000]  看到人家賺了錢
[00:13:34.000 --> 00:13:37.000]  我們心裡面也是很不高興
[00:13:37.000 --> 00:13:39.000]  但是有的人就是會謀財害命
[00:13:39.000 --> 00:13:41.000]  所以這個也是枉然
[00:13:41.000 --> 00:13:42.000]  這也是虛空
[00:13:42.000 --> 00:13:44.000]  這也是枉然
[00:13:44.000 --> 00:13:46.000]  那麼在這裡他又告訴我們
[00:13:46.000 --> 00:13:50.000]  神使他不能吃用
[00:13:50.000 --> 00:13:52.000]  今天我不花時間去講
[00:13:52.000 --> 00:13:55.000]  神的主權跟祂的sovereignty
[00:13:55.000 --> 00:13:56.000]  我就不講
[00:13:56.000 --> 00:13:58.000]  但是我們就想到說
[00:13:58.000 --> 00:14:00.000]  一個人一個婦人
[00:14:00.000 --> 00:14:01.000]  一個很有錢的人
[00:14:01.000 --> 00:14:03.000]  他年輕的時候拼命的賺
[00:14:03.000 --> 00:14:05.000]  希望到年老了退休了之後
[00:14:05.000 --> 00:14:08.000]  能好好的享受享受
[00:14:08.000 --> 00:14:09.000]  殊不知啊
[00:14:09.000 --> 00:14:11.000]  他的體力不行了
[00:14:11.000 --> 00:14:13.000]  沒有辦法去享受了
[00:14:13.000 --> 00:14:15.000]  我過去在醫院裡面工作的時候
[00:14:15.000 --> 00:14:17.000]  不少老年人啊
[00:14:17.000 --> 00:14:18.000]  跟告訴我們
[00:14:18.000 --> 00:14:21.000]  他說你知道我過去賺很多錢的
[00:14:21.000 --> 00:14:23.000]  我說哦
[00:14:23.000 --> 00:14:27.000]  但是我都花在醫生和藥上面了
[00:14:27.000 --> 00:14:30.000]  他說我沒有時間去
[00:14:30.000 --> 00:14:32.000]  每天都要看病
[00:14:32.000 --> 00:14:35.000]  每天都要看醫生
[00:14:35.000 --> 00:14:37.000]  所以有的時候我們跟他談的時候
[00:14:37.000 --> 00:14:38.000]  我說對不起啊
[00:14:38.000 --> 00:14:39.000]  我們這個耽誤你的時間
[00:14:39.000 --> 00:14:40.000]  他說沒問題
[00:14:40.000 --> 00:14:44.000]  他說我現在唯一有的就是時間
[00:14:44.000 --> 00:14:45.000]  我過去說賺的
[00:14:45.000 --> 00:14:49.000]  全部都花在醫生和藥的上面
[00:14:49.000 --> 00:14:51.000]  現在藥真的是很貴
[00:14:51.000 --> 00:14:52.000]  有時候你去看
[00:14:52.000 --> 00:14:55.000]  有些藥如果你沒有保險的話
[00:14:55.000 --> 00:14:57.000]  一瓶小小的藥
[00:14:57.000 --> 00:14:58.000]  眼藥水啊
[00:14:58.000 --> 00:15:01.000]  要花掉你六百多美金啊
[00:15:01.000 --> 00:15:07.000]  我說哇那個是黃金耶
[00:15:07.000 --> 00:15:09.000]  我們看一下詩篇第四十九篇
[00:15:09.000 --> 00:15:15.000]  第十到十二節
[00:15:15.000 --> 00:15:17.000]  詩篇第四十九篇
[00:15:17.000 --> 00:15:20.000]  第十到十二節我念給你們聽
[00:15:20.000 --> 00:15:22.000]  他必見智慧人死
[00:15:22.000 --> 00:15:26.000]  又見愚頑人和畜類人一同滅亡
[00:15:26.000 --> 00:15:28.000]  將他們的財貨留給別人
[00:15:28.000 --> 00:15:32.000]  他們心裡思想他們的家世必永存
[00:15:32.000 --> 00:15:34.000]  住宅必留到萬代
[00:15:34.000 --> 00:15:37.000]  他們以自己的名稱自己的地
[00:15:37.000 --> 00:15:40.000]  但人居尊貴中不能長久
[00:15:40.000 --> 00:15:43.000]  如同死亡的畜類一樣
[00:15:43.000 --> 00:15:47.000]  這是詩人告訴我們的
[00:15:47.000 --> 00:15:49.000]  接下去我們再看
[00:15:49.000 --> 00:15:51.000]  第六章第三節到第五節
[00:15:51.000 --> 00:15:53.000]  另外有一個現象
[00:15:53.000 --> 00:15:55.000]  這是和第二節是相
[00:15:55.000 --> 00:15:56.000]  其實是個對比
[00:15:56.000 --> 00:15:58.000]  我有時在想索羅門
[00:15:58.000 --> 00:16:00.000]  可能也會畫這個comics
[00:16:00.000 --> 00:16:02.000]  可能畫卡通
[00:16:02.000 --> 00:16:03.000]  那麼他真的是把它
[00:16:03.000 --> 00:16:05.000]  把它顯出來一個對比
[00:16:05.000 --> 00:16:06.000]  但是我後來想想
[00:16:06.000 --> 00:16:07.000]  這是聖靈感動他的
[00:16:07.000 --> 00:16:09.000]  所以沒有問題
[00:16:09.000 --> 00:16:14.000]  那麼這個婦人有一百個兒子
[00:16:14.000 --> 00:16:16.000]  你們聖經裡面有沒有記載
[00:16:16.000 --> 00:16:20.000]  哪一個人有一百個兒子的
[00:16:20.000 --> 00:16:22.000]  沒有
[00:16:22.000 --> 00:16:24.000]  如果一個人只有一個太太
[00:16:24.000 --> 00:16:26.000]  應該是這樣
[00:16:26.000 --> 00:16:28.000]  如果一個人只有一個太太
[00:16:28.000 --> 00:16:33.000]  這是絕對不可能發生的事情
[00:16:33.000 --> 00:16:35.000]  那麼歷代之下
[00:16:35.000 --> 00:16:36.000]  第十一章二十一節
[00:16:36.000 --> 00:16:37.000]  在那裡告訴我們
[00:16:37.000 --> 00:16:40.000]  索羅門的兒子羅伯安
[00:16:40.000 --> 00:16:42.000]  記不記得羅伯安
[00:16:42.000 --> 00:16:44.000]  那些老百姓來找他的時候
[00:16:44.000 --> 00:16:46.000]  他說你爸爸對我們太兇了
[00:16:46.000 --> 00:16:47.000]  太嚴了
[00:16:47.000 --> 00:16:48.000]  他說你鬆一點好不好
[00:16:48.000 --> 00:16:50.000]  小指頭比我爸爸的什麼還要粗
[00:16:50.000 --> 00:16:51.000]  腰還要粗
[00:16:51.000 --> 00:16:53.000]  這個人很狂
