
[00:00:00.000 --> 00:00:02.240]  思想上的位置之前,我們一起再有個祈禱
[00:07:58.400 --> 00:08:03.400]  他解釋了給走證聽有關他所做的夢
[00:08:03.400 --> 00:08:08.400]  因為知道了,原來他所做的命就在說這個走證會出去
[00:08:08.400 --> 00:08:13.400]  而他當時在監裏,他希望這個走證可以出去
[00:08:13.400 --> 00:08:15.400]  當他去服侍法老的時候
[00:08:15.400 --> 00:08:20.400]  他就可以向法老求情,希望他可以得釋放
[00:08:20.400 --> 00:08:22.400]  他可以不用再坐牢
[00:08:22.400 --> 00:08:25.400]  我想,如果我是弱勢的話
[00:08:25.400 --> 00:08:28.400]  在那個時候,其實是一個艱難的時代
[00:08:28.400 --> 00:08:32.400]  一,他之前被人出賣,二,他被人誣蔑,然後他還要坐牢
[00:08:32.400 --> 00:08:34.400]  沒有人想坐牢的,坐牢
[00:08:34.400 --> 00:08:36.400]  然後他在一個監獄的時代當中
[00:08:36.400 --> 00:08:40.400]  我想他不會想他可以做些什麼去影響其他人
[00:08:40.400 --> 00:08:43.400]  但他更加想想,我什麼時候可以出去
[00:08:43.400 --> 00:08:45.400]  我怎樣可以出去
[00:08:45.400 --> 00:08:47.400]  這是他更加著緊的地方
[00:08:47.400 --> 00:08:51.400]  既然見到走證可以出去,知道走證可以出去
[00:08:51.400 --> 00:08:55.400]  那就問他,去叫他幫自己
[00:08:55.400 --> 00:08:59.400]  這是當時的反應
[00:08:59.400 --> 00:09:03.400]  之後聽到弱勢解釋這個走證的夢的時候
[00:09:03.400 --> 00:09:05.400]  說得挺好聽的
[00:09:05.400 --> 00:09:07.400]  還有另一位官員,善長
[00:09:07.400 --> 00:09:10.400]  善長他也有一個夢,他就將自己的夢告訴弱勢
[00:09:10.400 --> 00:09:16.400]  告訴弱勢的時候,善長所得的結果是截然不同的
[00:09:16.400 --> 00:09:20.400]  弱勢解釋給善長聽
[00:09:20.400 --> 00:09:24.400]  善長的夢告訴他,三天之內他會被處死
[00:09:24.400 --> 00:09:26.400]  而事實的確就是到了第三天
[00:09:26.400 --> 00:09:28.400]  就是剛好法律的生日
[00:09:28.400 --> 00:09:31.400]  然後走證復職,善長是被處死的
[00:09:31.400 --> 00:09:35.400]  在這樣的狀況當中
[00:09:35.400 --> 00:09:39.400]  的確事情就按著弱勢所說的發生
[00:09:40.400 --> 00:09:43.400]  就像剛才所說的,走證是復職的
[00:09:43.400 --> 00:09:45.400]  善長被處死
[00:09:45.400 --> 00:09:51.400]  弱勢也希望接下來可以像他這樣想的發展
[00:09:51.400 --> 00:09:55.400]  就是走證幫他求情,然後他得釋放
[00:09:55.400 --> 00:09:58.400]  可能弱勢那時候滿心期待可以出去的
[00:09:58.400 --> 00:10:01.400]  不過事原為,二十三節就提到
[00:10:01.400 --> 00:10:05.400]  走證卻不紀念弱勢,警忘了他
[00:10:07.400 --> 00:10:11.400]  其實弱勢求的是什麼?求他可以出監獄
[00:10:11.400 --> 00:10:13.400]  他可以得到自由
[00:10:13.400 --> 00:10:16.400]  我想無論是以前或者現在
[00:10:16.400 --> 00:10:21.400]  我想大部分的人都不願意留在監獄裡面
[00:10:21.400 --> 00:10:25.400]  就像我平時有去做法庭翻譯那樣
[00:10:25.400 --> 00:10:27.400]  突然間馬上笑了,我有點害怕
[00:10:27.400 --> 00:10:29.400]  因為他也在做翻譯,我有時候看到他
[00:10:29.400 --> 00:10:31.400]  在法庭做翻譯的時候
[00:10:31.400 --> 00:10:33.400]  其實很多時候我會看到那些被告
[00:10:33.400 --> 00:10:35.400]  希望是不坐牢的
[00:10:35.400 --> 00:10:36.400]  他們是不想坐牢的
[00:10:36.400 --> 00:10:38.400]  就算必須要坐牢的話
[00:10:38.400 --> 00:10:41.400]  他也希望那個律師可以說多些話,求多些情
[00:10:41.400 --> 00:10:43.400]  令到他不用坐那麼久
[00:10:43.400 --> 00:10:48.400]  或者如果那些是在還押那些,在等判刑那些
[00:10:48.400 --> 00:10:51.400]  他都會希望可以申請保釋
[00:10:51.400 --> 00:10:53.400]  令他不用在監獄裡面就可以出去
[00:10:53.400 --> 00:10:54.400]  對嗎?Dennis?
[00:10:54.400 --> 00:10:56.400]  我想應該是對的
[00:10:56.400 --> 00:10:59.400]  大部分人是不想在監獄裡面弱勢都一樣
[00:10:59.400 --> 00:11:03.400]  坐牢不好的,沒有自由
[00:11:04.400 --> 00:11:07.400]  所以有方法他希望就可以出去
[00:11:07.400 --> 00:11:10.400]  但是在那個時候
[00:11:10.400 --> 00:11:13.400]  本身有一個方法就是走證去幫忙
[00:11:13.400 --> 00:11:15.400]  但是走證忘記了他
[00:11:15.400 --> 00:11:20.400]  走證忘記了他
[00:11:20.400 --> 00:11:23.400]  那在弱勢來講,他會想到什麼?
[00:11:23.400 --> 00:11:26.400]  可能,我覺得
[00:11:26.400 --> 00:11:28.400]  可能其中一樣他可以想到的是
[00:11:28.400 --> 00:11:31.400]  上帝好像跟他說,喂,還沒到時候
[00:11:33.400 --> 00:11:35.400]  你時候還沒到
[00:11:35.400 --> 00:11:38.400]  我想對於很多人來講
[00:11:38.400 --> 00:11:40.400]  時候還沒到這個答案
[00:11:40.400 --> 00:11:42.400]  其實是一個很難去接受的答案
[00:11:42.400 --> 00:11:47.400]  特別是我覺得對於一個滿有衝勁
[00:11:47.400 --> 00:11:50.400]  盼望,好像我這樣的年輕人來講
[00:11:50.400 --> 00:11:52.400]  我覺得更加折磨的一件事來的
[00:11:52.400 --> 00:11:54.400]  還沒到時候
[00:11:54.400 --> 00:11:56.400]  真的很折磨
[00:11:56.400 --> 00:11:57.400]  大部分人
[00:11:57.400 --> 00:12:00.400]  我們都想用我們自己的能力所擁有的東西
[00:12:00.400 --> 00:12:02.400]  去改變我們的處境
[00:12:02.400 --> 00:12:04.400]  去改變我們周圍的人
[00:12:04.400 --> 00:12:06.400]  我們去改變我們的社會
[00:12:06.400 --> 00:12:08.400]  甚至這個世界
[00:12:08.400 --> 00:12:10.400]  我們想了很多事
[00:12:10.400 --> 00:12:12.400]  甚至做了很多事
[00:12:12.400 --> 00:12:14.400]  事情是做了
[00:12:14.400 --> 00:12:16.400]  但是世界好像一樣
[00:12:16.400 --> 00:12:22.400]  好像我們自己所做的事
[00:12:22.400 --> 00:12:24.400]  不能夠改變我們的處境
[00:12:24.400 --> 00:12:27.400]  這種情況可能我們大家都經歷不少
[00:12:27.400 --> 00:12:29.400]  甚至這些情況
[00:12:29.400 --> 00:12:32.400]  令我們現在覺得很頹喪
[00:12:32.400 --> 00:12:36.400]  不過另一個角度去想
[00:12:36.400 --> 00:12:39.400]  如果真的上帝的時候還沒到的話
[00:12:39.400 --> 00:12:42.400]  的確點急是沒有用的
[00:12:42.400 --> 00:12:44.400]  問題是
[00:12:44.400 --> 00:12:48.400]  我們是否願意去忍耐、等候
[00:12:48.400 --> 00:12:52.400]  其實說真的,真的沒有其他選擇
[00:12:52.400 --> 00:12:54.400]  弱勢也是一樣
[00:12:54.400 --> 00:12:58.400]  酒症忘記了,弱勢就要坐牢
[00:12:58.400 --> 00:13:00.400]  就繼續坐牢
[00:13:00.400 --> 00:13:02.400]  弱勢也不想是這樣
[00:13:02.400 --> 00:13:04.400]  但是他只可以坐牢
[00:13:04.400 --> 00:13:06.400]  在那邊,不只是坐牢一天、兩天
[00:13:06.400 --> 00:13:08.400]  或者一、兩個星期
[00:13:08.400 --> 00:13:10.400]  好像剛才你們看到的經文一樣
[00:13:10.400 --> 00:13:12.400]  它寫著,第41章的第一節就說了
[00:13:12.400 --> 00:13:14.400]  過了兩年
[00:13:14.400 --> 00:13:16.400]  就是他多坐了兩年
[00:13:16.400 --> 00:13:19.400]  但是兩年之後
[00:13:19.400 --> 00:13:21.400]  情況就有點不同了
[00:13:21.400 --> 00:13:23.400]  這次輪到法老
[00:13:23.400 --> 00:13:25.400]  他做了兩個夢
[00:13:25.400 --> 00:13:26.400]  我們不讀那些經文
[00:13:26.400 --> 00:13:28.400]  不過我大概解釋一下
[00:13:28.400 --> 00:13:30.400]  就是有兩件這樣的東西
[00:13:30.400 --> 00:13:32.400]  法老做了這兩個夢
[00:13:32.400 --> 00:13:34.400]  第一個夢就說有七隻漂亮的牛
[00:13:34.400 --> 00:13:36.400]  沒有牛
[00:13:36.400 --> 00:13:38.400]  牛,牛奶,對嗎?
[00:13:38.400 --> 00:13:40.400]  就是這樣的毛
[00:13:40.400 --> 00:13:42.400]  我也想不到那個字是怎樣說
[00:13:42.400 --> 00:13:44.400]  但是我先說明
[00:13:44.400 --> 00:13:46.400]  細節不一定是這樣
[00:13:46.400 --> 00:13:48.400]  總之是漂亮的牛
[00:13:48.400 --> 00:13:50.400]  牠們好好地吃草
[00:13:50.400 --> 00:13:52.400]  但是突然間出了
[00:13:52.400 --> 00:13:54.400]  剛才有七隻漂亮的牛
[00:13:54.400 --> 00:13:56.400]  接著另外出了七隻
[00:13:56.400 --> 00:13:58.400]  是很醜的
[00:13:58.400 --> 00:14:00.400]  很瘦弱的牛
[00:14:00.400 --> 00:14:02.400]  出來之後就吃了前面的七隻漂亮的牛
[00:14:02.400 --> 00:14:04.400]  接著第二個就是那些碎紙
[00:14:04.400 --> 00:14:06.400]  那些碎紙就是
[00:14:06.400 --> 00:14:08.400]  那些藥的碎紙
[00:14:08.400 --> 00:14:10.400]  本身有一些好的碎紙
[00:14:10.400 --> 00:14:12.400]  有七條,七個
[00:14:12.400 --> 00:14:14.400]  接著有七個弱的,不好看的
[00:14:14.400 --> 00:14:16.400]  然後明明牠們是植物
[00:14:16.400 --> 00:14:18.400]  但是不知道為什麼可以吞了那個好的碎紙
[00:14:18.400 --> 00:14:20.400]  就是這樣的東西
[00:14:20.400 --> 00:14:22.400]  簡單來說就是出了
[00:14:22.400 --> 00:14:24.400]  簡單來說就是有七個好的生物
[00:14:24.400 --> 00:14:26.400]  出了七個不好的生物
[00:14:26.400 --> 00:14:28.400]  這不好的生物
[00:14:28.400 --> 00:14:30.400]  吞了之前那七個好的生物
[00:14:30.400 --> 00:14:32.400]  法老覺得這兩個夢奇特
[00:14:32.400 --> 00:14:34.400]  找人來解
[00:14:34.400 --> 00:14:36.400]  找遍全國上下,沒有人解
[00:14:36.400 --> 00:14:38.400]  接著
[00:14:38.400 --> 00:14:40.400]  這個時候旁邊的
[00:14:40.400 --> 00:14:42.400]  酒正才記得
[00:14:42.400 --> 00:14:44.400]  是啊,之前曾經有個人幫我解夢
[00:14:44.400 --> 00:14:46.400]  接著他就記得,啊,藥失了
[00:14:46.400 --> 00:14:48.400]  所以他就告訴法老
[00:14:48.400 --> 00:14:50.400]  然後聖經就記載
[00:14:50.400 --> 00:14:52.400]  在四十一章的十四至十六節
[00:14:52.400 --> 00:14:54.400]  就說法老
[00:14:54.400 --> 00:14:56.400]  即差人
[00:14:56.400 --> 00:14:58.400]  去照藥失,他們便急忙帶他出監
[00:14:58.400 --> 00:15:00.400]  他就抬頭刮連換衣裳
[00:15:00.400 --> 00:15:02.400]  進到法老面前
[00:15:02.400 --> 00:15:04.400]  法老對藥失說,我做了一夢
[00:15:04.400 --> 00:15:06.400]  沒有人能解,我聽見人說
[00:15:06.400 --> 00:15:08.400]  你聽了夢就能解
[00:15:08.400 --> 00:15:10.400]  藥失回答法老說,這
[00:15:10.400 --> 00:15:12.400]  不在乎我,神必
[00:15:12.400 --> 00:15:14.400]  將平安的掛,回答
[00:15:14.400 --> 00:15:16.400]  法老
[00:15:16.400 --> 00:15:18.400]  那如果我們
[00:15:18.400 --> 00:15:20.400]  看回之後的經文當中
[00:15:20.400 --> 00:15:22.400]  大家之後可以回去看看,其實是因為
[00:15:22.400 --> 00:15:24.400]  有從上帝而來的智慧,的確藥失
[00:15:24.400 --> 00:15:26.400]  是可以解釋給他聽
[00:15:26.400 --> 00:15:28.400]  就是那件事就是
[00:15:28.400 --> 00:15:30.400]  原來那七個好的生物就是代表著七個
[00:15:30.400 --> 00:15:32.400]  豐收年,後面那七個不好的
[00:15:32.400 --> 00:15:34.400]  就代表著七年的飢荒
[00:15:34.400 --> 00:15:36.400]  這七年的飢荒嚴重到是會忘記
[00:15:36.400 --> 00:15:38.400]  之前那七年的
[00:15:38.400 --> 00:15:40.400]  豐收
[00:15:40.400 --> 00:15:42.400]  所以在那個時候,有有有
[00:15:42.400 --> 00:15:44.400]  這樣解釋,藥失就說,不如
[00:15:44.400 --> 00:15:46.400]  去找人幫忙,在這
[00:15:46.400 --> 00:15:48.400]  七年的豐收有些積蓄
[00:15:48.400 --> 00:15:50.400]  好好地去過,好好地
[00:15:50.400 --> 00:15:52.400]  去儲一點糧,讓他
[00:15:52.400 --> 00:15:54.400]  可以好好地去渡過後面
[00:15:54.400 --> 00:15:56.400]  那七年的大飢荒
[00:15:56.400 --> 00:15:58.400]  結果怎樣?結果
[00:15:58.400 --> 00:16:00.400]  經文記載就說,法老跟他一切的神伏
[00:16:00.400 --> 00:16:02.400]  都覺得這件事很好,然後
[00:16:02.400 --> 00:16:04.400]  法老對神伏說,像
[00:16:04.400 --> 00:16:06.400]  這樣的人,有神的靈在他
[00:16:06.400 --> 00:16:08.400]  裡面,我們豈能走得著呢?
[00:16:08.400 --> 00:16:10.400]  法老對藥失說,神
[00:16:10.400 --> 00:16:12.400]  既將這事都指示你
[00:16:12.400 --> 00:16:14.400]  可見沒有人像你
[00:16:14.400 --> 00:16:16.400]  這樣又聰明,又智慧
[00:16:16.400 --> 00:16:18.400]  你可以掌管我的家,我的民
[00:16:18.400 --> 00:16:20.400]  都必挺從你的話
[00:16:20.400 --> 00:16:22.400]  唯獨在寶座上,我比
[00:16:22.400 --> 00:16:24.400]  你大
[00:16:24.400 --> 00:16:26.400]  所以,在那一個
[00:16:26.400 --> 00:16:28.400]  時候,好像變成
[00:16:28.400 --> 00:16:30.400]  一個最好的時候
[00:16:30.400 --> 00:16:32.400]  如果藥失兩年前
[00:16:32.400 --> 00:16:34.400]  已經被釋放的話,說他就沒有
[00:16:34.400 --> 00:16:36.400]  這樣的機會,更加不用說
[00:16:36.400 --> 00:16:38.400]  他之後成為宰相,然後
[00:16:38.400 --> 00:16:40.400]  幫助到自己以色列民
[00:16:40.400 --> 00:16:42.400]  可以有糧食
[00:16:42.400 --> 00:16:44.400]  有飯吃,因為他們
[00:16:44.400 --> 00:16:46.400]  都面對著很多的饑荒
[00:16:46.400 --> 00:16:48.400]  那如果他
[00:16:48.400 --> 00:16:50.400]  不是成為宰宰相的話,可能整個
[00:16:50.400 --> 00:16:52.400]  以色列,甚至整個埃及的
[00:16:52.400 --> 00:16:54.400]  歷史,又會很不一樣
[00:16:54.400 --> 00:16:56.400]  由這些這樣的東西
[00:16:56.400 --> 00:16:58.400]  的確,我們好像學到一個功課
[00:16:58.400 --> 00:17:00.400]  就是,我們要忍耐等候
[00:17:00.400 --> 00:17:02.400]  上帝的時間
[00:17:02.400 --> 00:17:04.400]  到這裡,其實
[00:17:04.400 --> 00:17:06.400]  差不多講完
[00:17:06.400 --> 00:17:08.400]  我要分享的經文
[00:17:08.400 --> 00:17:10.400]  但是,我們到這裡
[00:17:10.400 --> 00:17:12.400]  是不是只學到這一個
[00:17:12.400 --> 00:17:14.400]  功課?
[00:17:14.400 --> 00:17:16.400]  我們是不是只需要去
[00:17:16.400 --> 00:17:18.400]  忍耐等候上帝的
[00:17:18.400 --> 00:17:20.400]  時間?我記得
[00:17:20.400 --> 00:17:22.400]  我剛剛讀完神學的時候
[00:17:22.400 --> 00:17:24.400]  我講的,就是回到香港
[00:17:24.400 --> 00:17:26.400]  之後講的第一篇講章
[00:17:26.400 --> 00:17:28.400]  就是講這段的經文
[00:17:28.400 --> 00:17:30.400]  那在講這段的經文
[00:17:30.400 --> 00:17:32.400]  之後,其實最後的總結
[00:17:32.400 --> 00:17:34.400]  只有這個,就是說
[00:17:34.400 --> 00:17:36.400]  忍耐等候上帝的時間
[00:17:36.400 --> 00:17:38.400]  但是,結果
[00:17:38.400 --> 00:17:40.400]  在這樣的探討,之後的探討
[00:17:40.400 --> 00:17:42.400]  當中,我就答來了一個問題
[00:17:42.400 --> 00:17:44.400]  既然是要等候,那我就
[00:17:44.400 --> 00:17:46.400]  等到上帝的時間到了
[00:17:46.400 --> 00:17:48.400]  那我才再行動,那
[00:17:48.400 --> 00:17:50.400]  才再做事,但
[00:17:50.400 --> 00:17:52.400]  問題是我怎麼知道上帝的時間呢?
[00:17:52.400 --> 00:17:54.400]  這個
[00:17:54.400 --> 00:17:56.400]  成為了一個很有趣的話題
[00:17:56.400 --> 00:17:58.400]  不過,回想
[00:17:58.400 --> 00:18:00.400]  一點點,就是,是不是真的
[00:18:00.400 --> 00:18:02.400]  要等到上帝的時間
[00:18:02.400 --> 00:18:04.400]  到了,我們才再行動?
[00:18:04.400 --> 00:18:06.400]  或者等到上帝的時間
[00:18:06.400 --> 00:18:08.400]  到了,我才再做
[00:18:08.400 --> 00:18:10.400]  我應該做的事呢?
[00:18:10.400 --> 00:18:12.400]  其實
[00:18:12.400 --> 00:18:14.400]  我們可以看看
[00:18:14.400 --> 00:18:16.400]  今天這段經文的兩個時間點
[00:18:16.400 --> 00:18:18.400]  兩年前
[00:18:18.400 --> 00:18:20.400]  幫走正
[00:18:20.400 --> 00:18:22.400]  幫善長的那一次
[00:18:22.400 --> 00:18:24.400]  還有
[00:18:24.400 --> 00:18:26.400]  現在
[00:18:26.400 --> 00:18:28.400]  還有之後見到的
[00:18:28.400 --> 00:18:30.400]  幫法律那一次
[00:18:30.400 --> 00:18:32.400]  他那兩件事當中
[00:18:32.400 --> 00:18:34.400]  那兩個時間點
[00:18:34.400 --> 00:18:36.400]  他們分別,藥室分別做了什麼?
[00:18:36.400 --> 00:18:38.400]  其實都是解夢
[00:18:38.400 --> 00:18:40.400]  都是解兩個夢
[00:18:40.400 --> 00:18:42.400]  都是解釋給人聽
[00:18:42.400 --> 00:18:44.400]  如果我們說
[00:18:44.400 --> 00:18:46.400]  我們要等到上帝的
[00:18:46.400 --> 00:18:48.400]  時間才行動的話,那是不是
[00:18:48.400 --> 00:18:50.400]  藥室要等到
[00:18:50.400 --> 00:18:52.400]  藥室是不是要等到法老
[00:18:52.400 --> 00:18:54.400]  那個時間,才去解
[00:18:54.400 --> 00:18:56.400]  夢給他聽呢?如果
[00:18:56.400 --> 00:18:58.400]  是這樣的話,那他前面沒有解
[00:18:58.400 --> 00:19:00.400]  他不會幫到走正,不會幫到
[00:19:00.400 --> 00:19:02.400]  善長
[00:19:02.400 --> 00:19:04.400]  那麼,那個走正
[00:19:04.400 --> 00:19:06.400]  怎樣可以推薦藥室給
[00:19:06.400 --> 00:19:08.400]  法老聽?那他之後還有事情
[00:19:08.400 --> 00:19:10.400]  發展嗎?
[00:19:10.400 --> 00:19:12.400]  其實他根本就
