
[00:00:00.000 --> 00:00:01.320]  聖主多謝祢
[00:06:33.400 --> 00:06:38.400]  甚至追逼他們直到愛邦的城鎮
[00:06:38.400 --> 00:06:40.400]  就在他拿著一封信
[00:06:40.400 --> 00:06:42.400]  去到大馬士革的途中
[00:06:42.400 --> 00:06:45.400]  保羅遇見基督
[00:06:45.400 --> 00:06:48.400]  那個特別的經歷是怎樣的呢
[00:06:48.400 --> 00:06:50.400]  大概在中午時分
[00:06:50.400 --> 00:06:53.400]  忽然間有一道光從天上下來
[00:06:53.400 --> 00:06:55.400]  四面照著保羅
[00:06:55.400 --> 00:06:57.400]  他就跌倒在地上
[00:06:57.400 --> 00:06:59.400]  聽見有聲音對他說
[00:06:59.400 --> 00:07:03.400]  「訴羅!訴羅!你為什麼要迫害我?」
[00:07:03.400 --> 00:07:05.400]  同行的人站在那裏
[00:07:05.400 --> 00:07:07.400]  說不了話
[00:07:07.400 --> 00:07:09.400]  因為他們只聽到聲音
[00:07:09.400 --> 00:07:11.400]  看不到人
[00:07:11.400 --> 00:07:13.400]  各位弟兄姊妹
[00:07:13.400 --> 00:07:15.400]  試想想如果上帝
[00:07:15.400 --> 00:07:18.400]  或者耶穌基督是這樣和我們相遇
[00:07:18.400 --> 00:07:21.400]  不知道你會有什麼反應
[00:07:21.400 --> 00:07:23.400]  又或者有什麼感受呢
[00:07:23.400 --> 00:07:25.400]  又或者可能你會問
[00:07:25.400 --> 00:07:29.400]  現在這個世代還有這樣的事發生嗎
[00:07:29.400 --> 00:07:31.400]  當然有
[00:07:31.400 --> 00:07:33.400]  除了保羅在聖經這個例子
[00:07:33.400 --> 00:07:36.400]  早前我在網上看到一則訪問
[00:07:36.400 --> 00:07:39.400]  訪問一位叫做寧東城弟兄的文章
[00:07:39.400 --> 00:07:44.400]  寧東城就是寫我們經常唱歡音這首歌
[00:07:44.400 --> 00:07:48.400]  或者全能父上帝這首歌的作者
[00:07:48.400 --> 00:07:51.400]  他提到在他失意的時候
[00:07:51.400 --> 00:07:55.400]  他清楚聽到上帝開聲
[00:07:55.400 --> 00:07:59.400]  阻止他了結自己的生命
[00:07:59.400 --> 00:08:01.400]  你回想剛才的問題
[00:08:01.400 --> 00:08:03.400]  如果上帝
[00:08:03.400 --> 00:08:06.400]  如果耶穌基督是這樣和我們相遇的時候
[00:08:06.400 --> 00:08:08.400]  你害怕嗎
[00:08:08.400 --> 00:08:10.400]  其實我是害怕的
[00:08:10.400 --> 00:08:13.400]  所以我很認真地和上帝說過
[00:08:13.400 --> 00:08:16.400]  我不要你用這種方法和我相遇
[00:08:16.400 --> 00:08:18.400]  我會嚇破膽的
[00:08:18.400 --> 00:08:21.400]  上帝會用任何其他的方法
[00:08:21.400 --> 00:08:24.400]  保羅今天的例子只不過是其中一個方法
[00:08:24.400 --> 00:08:27.400]  一些我們能夠接受
[00:08:27.400 --> 00:08:29.400]  能夠明白他就是上帝
[00:08:29.400 --> 00:08:32.400]  用這些方法和我們相遇
[00:08:32.400 --> 00:08:35.400]  可以向我們啟示他的心意
[00:08:35.400 --> 00:08:41.400]  重點就是我們有沒有想和上帝相遇的渴望呢
[00:08:41.400 --> 00:08:45.400]  保羅被這裡的強剛和聲音所驚嚇
[00:08:45.400 --> 00:08:47.400]  於是就問
[00:08:47.400 --> 00:08:50.400]  主啊 祢是誰來的呢
[00:08:50.400 --> 00:08:53.400]  我相信在保羅心目中除了害怕之外
[00:08:53.400 --> 00:08:55.400]  也一定有疑惑
[00:08:55.400 --> 00:08:57.400]  除了他熱心侍奉的上帝
[00:08:57.400 --> 00:08:59.400]  哪裡有這個能力
[00:08:59.400 --> 00:09:02.400]  可以讓光從天上下來
[00:09:02.400 --> 00:09:04.400]  四面照著他
[00:09:04.400 --> 00:09:06.400]  讓他嚇到
[00:09:06.400 --> 00:09:08.400]  跌在地上
[00:09:08.400 --> 00:09:11.400]  有些色經學者認為他當時不是在走路
[00:09:11.400 --> 00:09:15.400]  是在騎馬 從馬上跌下來
[00:09:15.400 --> 00:09:17.400]  主耶穌當時回答他
[00:09:17.400 --> 00:09:20.400]  我就是你所迫害的耶穌
[00:09:20.400 --> 00:09:22.400]  耶穌當時吩咐他起床
[00:09:22.400 --> 00:09:24.400]  叫他入醒
[00:09:24.400 --> 00:09:27.400]  有人會告訴他接下來有什麼要做
[00:09:27.400 --> 00:09:31.400]  聖經描述當保羅從地上起床後
[00:09:31.400 --> 00:09:33.400]  他想張開眼睛
[00:09:33.400 --> 00:09:35.400]  但竟然什麼都看不到
[00:09:35.400 --> 00:09:37.400]  有人扶著他
[00:09:37.400 --> 00:09:39.400]  帶他進大馬士革城
[00:09:39.400 --> 00:09:41.400]  接著那三天
[00:09:41.400 --> 00:09:43.400]  他什麼都看不到
[00:09:43.400 --> 00:09:45.400]  也不吃不喝
[00:09:45.400 --> 00:09:48.400]  聖經提到另外一個人物
[00:09:48.400 --> 00:09:50.400]  叫做阿拿尼亞
[00:09:50.400 --> 00:09:53.400]  上帝在異象中對他說
[00:09:53.400 --> 00:09:55.400]  阿拿尼亞
[00:09:55.400 --> 00:09:57.400]  他就回答 主呀 我在這裡
[00:09:57.400 --> 00:09:59.400]  《藝術行傳》經文中
[00:09:59.400 --> 00:10:02.400]  經文提到不單止是使徒
[00:10:02.400 --> 00:10:06.400]  連信徒也有在祈禱中得到異象
[00:10:06.400 --> 00:10:08.400]  異象英文叫vision
[00:10:08.400 --> 00:10:11.400]  其實在聖經中是一個非常常見的詞彙
[00:10:11.400 --> 00:10:14.400]  只是一種從天上來的
[00:10:14.400 --> 00:10:16.400]  一些特別的看見
[00:10:16.400 --> 00:10:17.400]  特別的看到
[00:10:17.400 --> 00:10:20.400]  或者是上帝給你一些特別的啟示和引導
[00:10:20.400 --> 00:10:23.400]  是上帝向人顯示他的心意
[00:10:23.400 --> 00:10:27.400]  天主教對vision這個詞的翻譯叫神視
[00:10:27.400 --> 00:10:29.400]  不是辨識 是神視
[00:10:29.400 --> 00:10:33.400]  表達上帝讓他看到一些特別的事情
[00:10:33.400 --> 00:10:36.400]  主對阿拿尼亞說
[00:10:36.400 --> 00:10:40.400]  你起來 去那個直街的路上
[00:10:40.400 --> 00:10:44.400]  在猶大的家中找一個大素人
[00:10:44.400 --> 00:10:45.400]  叫做素羅
[00:10:45.400 --> 00:10:46.400]  他正在祈禱
[00:10:46.400 --> 00:10:50.400]  在異象中看到一個人叫阿拿尼亞
[00:10:50.400 --> 00:10:53.400]  可以進來 為他按手
[00:10:53.400 --> 00:10:56.400]  讓他再次可以看到東西
[00:10:56.400 --> 00:10:57.400]  為什麼這個描述呢
[00:10:57.400 --> 00:10:59.400]  正好告訴我們知道
[00:10:59.400 --> 00:11:01.400]  上帝透過異象傳達他的心意
[00:11:01.400 --> 00:11:04.400]  不是只給其中的某一個人
[00:11:04.400 --> 00:11:08.400]  在這一刻期望阿拿尼亞前去接待保羅
[00:11:08.400 --> 00:11:15.400]  也同時間讓保羅在異象中得到相同的啟示
[00:11:15.400 --> 00:11:17.400]  在我年輕的時候
[00:11:17.400 --> 00:11:19.400]  牧師曾經跟我們說過一個笑話
[00:11:19.400 --> 00:11:23.400]  話說一位弟兄跟一位姐妹說
[00:11:23.400 --> 00:11:26.400]  我得到聖靈的感動和異象
[00:11:26.400 --> 00:11:29.400]  說要我去娶你
[00:11:29.400 --> 00:11:31.400]  請你答應我
[00:11:31.400 --> 00:11:34.400]  這位姐妹就說
[00:11:34.400 --> 00:11:37.400]  聖靈沒有給我感動和異象
[00:11:37.400 --> 00:11:41.400]  你會不會回去認真地祈禱呢
[00:11:41.400 --> 00:11:43.400]  當然這是一個笑話
[00:11:43.400 --> 00:11:45.400]  甚至是一個爛笑話
[00:11:45.400 --> 00:11:47.400]  不過他提醒我們
[00:11:47.400 --> 00:11:50.400]  上帝並不是一個分裂人心的力
[00:11:50.400 --> 00:11:52.400]  而是一個合一的力
[00:11:52.400 --> 00:11:56.400]  除了我們要決意去消滅聖靈的感動
[00:11:56.400 --> 00:11:58.400]  現在要否認之外
[00:11:58.400 --> 00:12:00.400]  我相信在同一件事情上
[00:12:00.400 --> 00:12:02.400]  上帝並沒有將不同
[00:12:02.400 --> 00:12:06.400]  甚至相反的心意放在我們不同的人的心裡
[00:12:06.400 --> 00:12:10.400]  這位阿拿尼亞不是在《少林寺傳》第五章說
[00:12:10.400 --> 00:12:12.400]  欺控聖靈的那位阿拿尼亞
[00:12:12.400 --> 00:12:14.400]  他們只不過是同名
[00:12:14.400 --> 00:12:16.400]  在《少林寺傳》第廿二章十二節
[00:12:16.400 --> 00:12:19.400]  是這樣去形容這位阿拿尼亞
[00:12:19.400 --> 00:12:21.400]  他是按照律法
[00:12:21.400 --> 00:12:24.400]  阿拿尼亞是一個虔誠人
[00:12:24.400 --> 00:12:29.400]  為所有住在大馬士革的猶太人所稱許
[00:12:29.400 --> 00:12:31.400]  阿拿尼亞的名字
[00:12:31.400 --> 00:12:34.400]  原本的意思就是上帝是慈愛的
[00:12:34.400 --> 00:12:36.400]  是憐憫的
[00:12:36.400 --> 00:12:39.400]  上帝差他前去接待保羅
[00:12:39.400 --> 00:12:41.400]  非常合適
[00:12:41.400 --> 00:12:43.400]  因為這正正表明上帝並不紀念
[00:12:43.400 --> 00:12:45.400]  保羅以往所做的惡事
[00:12:45.400 --> 00:12:49.400]  他對保羅是充滿著一份憐憫和慈愛
[00:12:49.400 --> 00:12:52.400]  從第十三節我們知道
[00:12:52.400 --> 00:12:56.400]  阿拿尼亞本人可能還沒有遭受過任何的迫害
[00:12:56.400 --> 00:13:02.400]  他可能是從其他逃亡到大馬士革的猶太基督徒口中
[00:13:02.400 --> 00:13:04.400]  知道這件事
[00:13:04.400 --> 00:13:09.400]  並相信保羅是其中一位罪魁禍首
[00:13:09.400 --> 00:13:12.400]  一個迫害跟隨耶穌的人
[00:13:12.400 --> 00:13:14.400]  但是耶穌這一刻
[00:13:14.400 --> 00:13:17.400]  竟然叫我去幫他
[00:13:17.400 --> 00:13:20.400]  實在令阿拿尼亞非常費解
[00:13:20.400 --> 00:13:22.400]  於是他對耶穌的回答
[00:13:22.400 --> 00:13:25.400]  正正是表達了他的不明白
[00:13:25.400 --> 00:13:29.400]  以及引含一絲絲拒絕的味道
[00:13:29.400 --> 00:13:31.400]  耶穌向阿拿尼亞表達他的想法
[00:13:31.400 --> 00:13:34.400]  鼓勵他前去幫助保羅
[00:13:34.400 --> 00:13:37.400]  因為上帝揀選人的準則
[00:13:37.400 --> 00:13:39.400]  可能跟我們不太一樣
[00:13:39.400 --> 00:13:41.400]  保羅信耶穌之後
[00:13:41.400 --> 00:13:44.400]  他用罪人的罪魁去形容自己
[00:13:44.400 --> 00:13:48.400]  可以見到人當被上帝的靈光照
[00:13:48.400 --> 00:13:51.400]  跟上帝相遇的時候
[00:13:51.400 --> 00:13:54.400]  他會看到自己本來的面貌
[00:13:54.400 --> 00:13:56.400]  他會看到自己以前的熱心
[00:13:56.400 --> 00:13:58.400]  其實是罪大惡極
[00:13:58.400 --> 00:14:00.400]  非但不是羨慕上帝
[00:14:00.400 --> 00:14:02.400]  他更加是敵擋上帝
[00:14:02.400 --> 00:14:03.400]  確實
[00:14:03.400 --> 00:14:06.400]  上帝很多時候去揀選一些人
[00:14:06.400 --> 00:14:09.400]  我們覺得頗為不可思議的人
[00:14:09.400 --> 00:14:12.400]  來做他的僕人和侍女
[00:14:12.400 --> 00:14:13.400]  在第十六節
[00:14:13.400 --> 00:14:14.400]  耶穌亦指出
[00:14:14.400 --> 00:14:17.400]  保羅將要因為耶穌的名
[00:14:17.400 --> 00:14:21.400]  會受很多很多的苦難
[00:14:21.400 --> 00:14:22.400]  信耶穌
[00:14:22.400 --> 00:14:25.400]  很多時候都不會得到世間的好處
[00:14:25.400 --> 00:14:28.400]  保羅就是一個活生生的例子
[00:14:28.400 --> 00:14:30.400]  由迫害其他人
[00:14:30.400 --> 00:14:33.400]  轉而將會受到很多的迫害
[00:14:33.400 --> 00:14:35.400]  不過我們要知道
[00:14:35.400 --> 00:14:38.400]  這不是一個報應
[00:14:38.400 --> 00:14:40.400]  在那段時候
[00:14:40.400 --> 00:14:44.400]  任何人只要他宣傳耶穌基督復活的訊息
[00:14:44.400 --> 00:14:46.400]  就會為自己帶來災禍
[00:14:46.400 --> 00:14:49.400]  甚至是一個殺身之禍
[00:14:49.400 --> 00:14:52.400]  這是當時每一個基督徒
[00:14:52.400 --> 00:14:53.400]  每一個信耶穌的人
[00:14:53.400 --> 00:14:56.400]  必然會遭遇到的事情
[00:14:56.400 --> 00:14:58.400]  阿拿尼亞由最初想拒絕
[00:14:58.400 --> 00:15:01.400]  到最後信服耶穌的指示
[00:15:01.400 --> 00:15:04.400]  全因為他信任耶穌
[00:15:04.400 --> 00:15:05.400]  聖經說
[00:15:05.400 --> 00:15:07.400]  阿拿尼亞就去了
[00:15:07.400 --> 00:15:09.400]  進入那個家
[00:15:09.400 --> 00:15:11.400]  將手按在索羅的身上
[00:15:11.400 --> 00:15:12.400]  就說
[00:15:12.400 --> 00:15:14.400]  索羅弟兄
[00:15:14.400 --> 00:15:15.400]  在你的路上
[00:15:15.400 --> 00:15:17.400]  向你顯現的主
[00:15:17.400 --> 00:15:19.400]  就是耶穌
[00:15:19.400 --> 00:15:20.400]  打發我來
[00:15:20.400 --> 00:15:22.400]  叫你能夠看見
[00:15:22.400 --> 00:15:24.400]  又被聖靈充滿
[00:15:24.400 --> 00:15:27.400]  從阿拿尼亞稱呼索羅為弟兄
[00:15:27.400 --> 00:15:30.400]  可見他對索羅的這份接納
[00:15:30.400 --> 00:15:33.400]  在他為索羅按手的同時
[00:15:33.400 --> 00:15:37.400]  索羅的眼睛馬上好像有鱗片掉下來
[00:15:37.400 --> 00:15:39.400]  之後他就能夠看到了
[00:15:39.400 --> 00:15:42.400]  聖經形容索羅當時就起身
[00:15:42.400 --> 00:15:44.400]  接受了洗禮
[00:15:44.400 --> 00:15:48.400]  吃了飯 體力就恢復了
[00:15:48.400 --> 00:15:53.400]  聖經沒有解釋索羅為什麼三天不吃飯不喝水
[00:15:53.400 --> 00:15:57.400]  或者是他對自己以往所做的事
[00:15:57.400 --> 00:15:59.400]  有一份的懺悔
[00:15:59.400 --> 00:16:04.400]  又或者是他出現一些抑鬱的徵狀也說不定
[00:16:04.400 --> 00:16:08.400]  他突然覺得整個世界好像倒塌了下來
[00:16:08.400 --> 00:16:12.400]  我以往不是熱心侍奉上帝的嗎
[00:16:12.400 --> 00:16:16.400]  原來我一向努力所做的不單止徒勞無功
[00:16:16.400 --> 00:16:22.400]  更加可怕的地方是原來我在抵擋上帝
[00:16:22.400 --> 00:16:24.400]  不過阿拿尼亞前來
[00:16:24.400 --> 00:16:28.400]  正是代表上帝對他的那份寬恕和接納
[00:16:28.400 --> 00:16:29.400]  不單是這樣
[00:16:29.400 --> 00:16:33.400]  聖經更加形容索羅和大馬士革的信徒
[00:16:33.400 --> 00:16:35.400]  一起住了一段日子
[00:16:35.400 --> 00:16:41.400]  相信一定得到阿拿尼亞的引薦和保證
[00:16:41.400 --> 00:16:44.400]  我們才會得到他們的信任
[00:16:44.400 --> 00:16:46.400]  因為人人都知道
[00:16:46.400 --> 00:16:50.400]  他來是要搜捕迫害基督徒的
[00:16:50.400 --> 00:16:52.400]  現在說他信了耶穌
[00:16:52.400 --> 00:16:55.400]  我想信他是無間道
[00:16:55.400 --> 00:16:58.400]  或者臥底會較為容易
[00:16:58.400 --> 00:17:00.400]  那裡有一節形容
[00:17:00.400 --> 00:17:03.400]  那些聽見索羅在各會堂裡面傳揚耶穌
[00:17:03.400 --> 00:17:08.400]  說明耶穌是上帝的兒子的人都很驚訝
[00:17:08.400 --> 00:17:09.400]  覺得難以置信
[00:17:09.400 --> 00:17:13.400]  因為這個反差實在太大了
[00:17:13.400 --> 00:17:17.400]  而阿拿尼亞就成為了上帝的代表
[00:17:17.400 --> 00:17:21.400]  讓保羅感受到上帝對他的接納和寬恕
[00:17:21.400 --> 00:17:24.400]  他更加是保羅的見證人
[00:17:24.400 --> 00:17:25.400]  推薦人
[00:17:25.400 --> 00:17:27.400]  擔保人
[00:17:27.400 --> 00:17:30.400]  當然阿拿尼亞的為人
[00:17:30.400 --> 00:17:32.400]  聖經說他是一個虔誠的人
[00:17:32.400 --> 00:17:37.400]  也都為所有住在大馬士革的猶太人所稱許
[00:17:37.400 --> 00:17:39.400]  阿拿尼亞有一個公信力
[00:17:39.400 --> 00:17:44.400]  他絕對有能力為保羅引薦
[00:17:44.400 --> 00:17:49.400]  也有能力讓其他信徒可以信任保羅
[00:17:49.400 --> 00:17:53.400]  相信他的悔改是真實的
[00:17:53.400 --> 00:17:55.400]  這段經文告訴我們甚麼呢
[00:17:55.400 --> 00:17:57.400]  我想有兩個地方
[00:17:57.400 --> 00:17:59.400]  第一個地方就是
[00:17:59.400 --> 00:18:01.400]  我們從保羅的身上可以看見
[00:18:01.400 --> 00:18:03.400]  當人遇見基督之後
[00:18:03.400 --> 00:18:06.400]  他的生命會180度轉變
[00:18:06.400 --> 00:18:09.400]  從保羅的身上可以看到他的轉變
[00:18:09.400 --> 00:18:14.400]  由殘害基督徒到大力宣揚耶穌就是上帝的兒子
[00:18:14.400 --> 00:18:17.400]  就算他自己本人受到迫害
[00:18:17.400 --> 00:18:19.400]  受到致命的威嚇
[00:18:19.400 --> 00:18:21.400]  他都沒有動搖過
[00:18:21.400 --> 00:18:22.400]  當然
[00:18:22.400 --> 00:18:24.400]  沒有變的地方就是
[00:18:24.400 --> 00:18:29.400]  保羅仍然這麼熱心去侍奉上帝
[00:18:29.400 --> 00:18:31.400]  各位靈智妹
[00:18:31.400 --> 00:18:34.400]  不知道大家有沒有相遇的經驗
[00:18:34.400 --> 00:18:38.400]  不知道我們可不可以享有這份體驗呢
[00:18:38.400 --> 00:18:41.400]  保羅與上帝相遇的經驗
[00:18:41.400 --> 00:18:44.400]  不僅僅在大馬士革
[00:18:44.400 --> 00:18:46.400]  他信耶穌那一刻
[00:18:46.400 --> 00:18:48.400]  在他的人生裏
[00:18:48.400 --> 00:18:53.400]  他時時與上帝保持著一份緊密的聯繫
[00:18:53.400 --> 00:18:58.400]  三月份的《道經計劃》正在閱讀《史萊恆傳》
[00:18:58.400 --> 00:19:00.400]  有機會參與的弟兄姊妹
[00:19:00.400 --> 00:19:02.400]  你一定會感到驚訝
[00:19:02.400 --> 00:19:05.400]  他對聖靈的聲音很敏銳
[00:19:05.400 --> 00:19:10.400]  保羅經常聽到和回應到
[00:19:10.400 --> 00:19:13.400]  聖靈貼身的一些提示
