
[00:00:00.000 --> 00:00:01.440]  各位靖姊妹平安
[00:05:15.360 --> 00:05:18.400]  在二十七年裡頭的十年他這樣說
[00:05:18.400 --> 00:05:21.440]  他說:「我在這裡已經經過了十年
[00:05:21.440 --> 00:05:25.720]  我期望能夠自己履行到傳福音的責任
[00:05:25.720 --> 00:05:28.640]  但可惜事與願違
[00:05:28.640 --> 00:05:32.360]  我不能夠享受到宗教的自由
[00:05:32.360 --> 00:05:34.640]  特別是在中國這個社會
[00:05:34.640 --> 00:05:37.440]  我持續接受了很多的壓迫
[00:05:37.440 --> 00:05:39.920]  以及在恐怖之下生活
[00:05:39.920 --> 00:05:43.680]  我的助手到處被追捕
[00:05:44.120 --> 00:05:45.400]  甚至乎被殺
[00:05:45.400 --> 00:05:51.200]  原來當時清廷是採取閉關自守的政策
[00:05:51.200 --> 00:05:56.200]  天朝的心態令他們一律拒言於外
[00:05:56.200 --> 00:05:59.480]  更加禁教的宗教政策
[00:05:59.480 --> 00:06:01.680]  令到很多中國人
[00:06:01.680 --> 00:06:05.920]  不敢去接觸這些西教士或者西人
[00:06:05.920 --> 00:06:10.080]  因為當他們稍有接觸
[00:06:10.080 --> 00:06:12.560]  甚至信洋教的時候
[00:06:13.320 --> 00:06:15.800]  他們會被折磨至死
[00:06:15.800 --> 00:06:18.520]  甚至乎是被誅九族
[00:06:18.520 --> 00:06:22.240]  馬來信的中文老師相傳
[00:06:22.240 --> 00:06:25.720]  就是在衣袋裡放滿了砒霜
[00:06:25.720 --> 00:06:28.040]  雖然高薪厚職
[00:06:28.040 --> 00:06:29.520]  給到一份錢我
[00:06:29.520 --> 00:06:31.000]  能夠解困
[00:06:31.000 --> 00:06:32.720]  但如果一旦抓到
[00:06:32.720 --> 00:06:34.640]  我將會慘不欲動
[00:06:34.640 --> 00:06:36.480]  甚至乎是牽連我的家人
[00:06:36.480 --> 00:06:39.080]  所以唯有吃砒霜自殺
[00:06:39.080 --> 00:06:40.960]  準備一劫了之」
[00:06:43.160 --> 00:06:44.880]  在1820年
[00:06:44.880 --> 00:06:47.200]  馬來信的太太
[00:06:47.200 --> 00:06:48.440]  第一任太太
[00:06:48.440 --> 00:06:50.960]  不單止小產過
[00:06:50.960 --> 00:06:52.360]  還離世
[00:06:52.360 --> 00:06:54.240]  1822年
[00:06:54.240 --> 00:06:58.080]  跟他有機會接觸的唯一的米倫博士
[00:06:58.080 --> 00:07:00.160]  已經被拆敗了去馬六甲
[00:07:00.160 --> 00:07:02.360]  建立一個英華書院
[00:07:02.360 --> 00:07:06.360]  但馬來信在那裡聽到他的哀順
[00:07:06.360 --> 00:07:08.320]  米倫都死了
[00:07:08.320 --> 00:07:11.360]  所以對於馬來信曾經有一段日子
[00:07:11.360 --> 00:07:12.440]  很低落的時候
[00:07:12.440 --> 00:07:13.520]  要在宣教時講
[00:07:13.520 --> 00:07:14.760]  他說我不知道怎樣
[00:07:14.760 --> 00:07:15.880]  前路茫茫
[00:07:15.880 --> 00:07:18.000]  我已經堅持了十幾年
[00:07:18.000 --> 00:07:19.280]  但上帝
[00:07:19.280 --> 00:07:21.240]  一點門都打不開
[00:07:21.240 --> 00:07:24.520]  我何等希望回英國
[00:07:24.520 --> 00:07:26.840]  但最後馬來信
[00:07:26.840 --> 00:07:29.920]  在1834年
[00:07:29.920 --> 00:07:32.520]  死在廣州
[00:07:32.520 --> 00:07:34.840]  在不出幾天
[00:07:34.840 --> 00:07:37.280]  他遺體被運送到
[00:07:37.280 --> 00:07:38.680]  現在的澳門
[00:07:38.680 --> 00:07:41.280]  在白甲巢公園附近
[00:07:41.280 --> 00:07:44.480]  一個叫做東方基金會的墳場
[00:07:44.480 --> 00:07:47.280]  所以如果今天你有機會
[00:07:47.280 --> 00:07:49.560]  一班弟兄姊妹遊澳門之餘
[00:07:49.560 --> 00:07:50.680]  不妨
[00:07:50.680 --> 00:07:53.440]  可以去澳門這個所謂的
[00:07:53.440 --> 00:07:55.680]  白甲巢的公園附近
[00:07:55.680 --> 00:07:57.400]  馬來信的墓前
[00:07:57.400 --> 00:07:58.280]  屏吊
[00:07:58.280 --> 00:08:01.640]  有機會跟一些弟兄姊妹
[00:08:01.640 --> 00:08:04.160]  圍圈在這裡有一個早上
[00:08:04.160 --> 00:08:06.600]  去默念馬來信
[00:08:06.600 --> 00:08:08.480]  他自己的事跡
[00:08:09.680 --> 00:08:11.680]  墓碑前寫了一段說話
[00:08:11.680 --> 00:08:14.400]  他說馬來信神學博士
[00:08:14.400 --> 00:08:17.560]  作為基督教新教的傳教士
[00:08:17.560 --> 00:08:18.520]  即更正教
[00:08:18.520 --> 00:08:21.240]  在中國侍奉27年之久
[00:08:21.240 --> 00:08:23.880]  擴展救主的國度
[00:08:23.880 --> 00:08:27.760]  編算了華英字典
[00:08:27.760 --> 00:08:31.560]  創辦了馬六甲的英華書院
[00:08:31.560 --> 00:08:33.280]  後來搬了來香港
[00:08:33.280 --> 00:08:36.040]  獨力翻譯中文聖經
[00:08:37.480 --> 00:08:41.760]  他最後在1834年8月1日
[00:08:41.760 --> 00:08:43.760]  在廣州病逝
[00:08:43.760 --> 00:08:48.040]  在1834年8月1日早一個主日
[00:08:48.040 --> 00:08:51.560]  馬來信在他廣州小的樓房裡
[00:08:51.560 --> 00:08:55.000]  做了最後一次的崇拜
[00:08:55.000 --> 00:08:56.600]  帶領了最後一次的崇拜
[00:08:56.600 --> 00:09:01.280]  當時所記下的只有六個回眾
[00:09:01.280 --> 00:09:04.280]  兩個是其中他帶領的
[00:09:04.280 --> 00:09:05.680]  一個是蔡高
[00:09:05.680 --> 00:09:06.920]  一個是梁發
[00:09:07.840 --> 00:09:09.120]  梁發做了牧師
[00:09:09.120 --> 00:09:11.480]  蔡高是中國第一個信徒
[00:09:11.480 --> 00:09:14.440]  就是這樣完結了他一生
[00:09:14.440 --> 00:09:17.600]  不知道算不算孤單
[00:09:17.600 --> 00:09:21.600]  不過我想今天不單止馬來信
[00:09:21.600 --> 00:09:25.400]  是很多很多我們今天傳福音的
[00:09:25.400 --> 00:09:27.520]  童工啊 宣教士啊
[00:09:27.520 --> 00:09:30.120]  或者我們當中弟兄姊妹在職場也好
[00:09:30.120 --> 00:09:32.280]  你都會有孤單
[00:09:32.280 --> 00:09:34.560]  但是你要記住
[00:09:34.560 --> 00:09:36.480]  這個就是使命
[00:09:38.280 --> 00:09:41.280]  在《馬大福音》28章16至20節
[00:09:41.280 --> 00:09:44.920]  特別是19至20節在我們經常忍在口邊
[00:09:44.920 --> 00:09:46.560]  無論對傳福音
[00:09:46.560 --> 00:09:48.560]  甚至乎是海外宣教
[00:09:48.560 --> 00:09:50.240]  我們都是這樣看
[00:09:50.240 --> 00:09:53.000]  16至18節
[00:09:53.000 --> 00:09:57.880]  是耶穌下命令的一個權柄
[00:09:57.880 --> 00:10:01.080]  然後去到一個的
[00:10:01.080 --> 00:10:04.280]  29至20節是耶穌命令的內容
[00:10:04.920 --> 00:10:08.760]  簡單來說就是使人作門徒
[00:10:08.760 --> 00:10:12.320]  最後耶穌給的應許
[00:10:12.320 --> 00:10:15.080]  就是常與你們同在
[00:10:15.080 --> 00:10:17.000]  今天我們再一次
[00:10:17.000 --> 00:10:21.000]  在這段耳熟能詳的經文上思想權柄
[00:10:21.000 --> 00:10:22.640]  內容
[00:10:22.640 --> 00:10:24.080]  和應許
[00:10:24.080 --> 00:10:27.520]  耶穌下命令的權柄
[00:10:27.520 --> 00:10:29.920]  是因為為什麼祂要這樣命令
[00:10:29.920 --> 00:10:33.120]  是因為仍然在聖經的經文裡面
[00:10:33.120 --> 00:10:34.520]  第16節告訴我們
[00:10:34.520 --> 00:10:35.960]  仍然有人而說
[00:10:35.960 --> 00:10:37.400]  我相信這些人
[00:10:37.400 --> 00:10:40.000]  不是那些街上的人
[00:10:40.000 --> 00:10:43.360]  就是耶穌基督跟隨祂的門徒
[00:10:43.360 --> 00:10:45.800]  大概幾十天之前
[00:10:45.800 --> 00:10:48.000]  他們仍然見到耶穌基督
[00:10:48.000 --> 00:10:49.880]  眼白白地見到主
[00:10:49.880 --> 00:10:51.640]  被人釘在十字架
[00:10:51.640 --> 00:10:53.480]  完全無可奈何
[00:10:53.480 --> 00:10:56.040]  完全無能為力
[00:10:56.040 --> 00:10:59.360]  所以門徒的心應該消化了
[00:10:59.360 --> 00:11:00.920]  或者已經散了
[00:11:00.920 --> 00:11:03.840]  後來就是當他見到復活的主的時候
[00:11:04.160 --> 00:11:05.240]  又驚又喜
[00:11:05.240 --> 00:11:09.400]  經歷到多瑪怎樣可以見到耶穌基督
[00:11:09.400 --> 00:11:11.880]  手穿了的時候
[00:11:11.880 --> 00:11:13.960]  但他仍然有懷疑
[00:11:13.960 --> 00:11:16.280]  所以
[00:11:16.280 --> 00:11:17.920]  我們跟隨主的人
[00:11:17.920 --> 00:11:19.080]  或多或少
[00:11:19.080 --> 00:11:20.480]  不會一生
[00:11:20.480 --> 00:11:23.560]  一信耶穌就會堅定不移的
[00:11:23.560 --> 00:11:25.240]  反而在這裡說
[00:11:25.240 --> 00:11:26.840]  耶穌就是見到他們疑惑
[00:11:26.840 --> 00:11:29.480]  所以耶穌才用一個這樣的說法
[00:11:29.480 --> 00:11:31.400]  就是祂說我照下一個命令
[00:11:31.880 --> 00:11:35.560]  就是先說我有齊所有的權柄
[00:11:35.560 --> 00:11:37.640]  天上、地下
[00:11:37.640 --> 00:11:39.920]  所有的權柄都賜給我
[00:11:39.920 --> 00:11:44.040]  所以祂是萬王之王、萬主之主的命令
[00:11:44.040 --> 00:11:46.640]  更加我們不要忘記
[00:11:46.640 --> 00:11:49.160]  祂用一個最大的神蹟
[00:11:49.160 --> 00:11:52.760]  就是讓人看到祂有復活的大能
[00:11:52.760 --> 00:11:55.120]  祂不單止自己復活
[00:11:55.120 --> 00:11:56.160]  跟從我的
[00:11:56.160 --> 00:11:59.720]  都要活在復活的行列當中
[00:12:00.760 --> 00:12:02.760]  所以今天我們稱為Great Commission
[00:12:02.760 --> 00:12:05.400]  剛才施班衛我們獻唱的一首詩歌
[00:12:05.400 --> 00:12:08.120]  都是在說大使命
[00:12:08.120 --> 00:12:09.240]  Commission
[00:12:09.240 --> 00:12:11.000]  不過請大家記住
[00:12:11.000 --> 00:12:14.120]  耶穌基督這裡是一個命令
[00:12:14.120 --> 00:12:18.360]  不是可有可無的大憲疑
[00:12:18.360 --> 00:12:21.000]  不是Great Suggestion
[00:12:21.000 --> 00:12:25.960]  曾經在堂會裡面
[00:12:25.960 --> 00:12:28.880]  都擔當負責的牧師甚至主任傳道
[00:12:30.120 --> 00:12:31.360]  在當中難免
[00:12:31.360 --> 00:12:34.160]  特別是在上一個侍奉的場所裡面
[00:12:34.160 --> 00:12:37.920]  這個宗派是特別強調猜拳、傳福音
[00:12:37.920 --> 00:12:40.280]  在入職的時候
[00:12:40.280 --> 00:12:44.000]  看到總會的八大長老
[00:12:44.000 --> 00:12:45.080]  八大牧師
[00:12:45.080 --> 00:12:47.480]  當他問我只集中一件事
[00:12:47.480 --> 00:12:50.080]  你作為一個負責牧師、堂主任
[00:12:50.080 --> 00:12:52.200]  你怎樣看猜拳
[00:12:52.200 --> 00:12:55.720]  我就回答一些很行的東西
[00:12:55.720 --> 00:12:57.560]  身先士卒
[00:12:57.560 --> 00:12:59.680]  永遠行前
[00:13:00.320 --> 00:13:01.040]  他說對
[00:13:01.040 --> 00:13:02.240]  你就這樣做吧
[00:13:02.240 --> 00:13:05.160]  所以在往後有機會
[00:13:05.160 --> 00:13:08.440]  我能夠帶動鼎姐妹和自己一樣
[00:13:08.440 --> 00:13:11.000]  一年沒有五次都有三次
[00:13:11.000 --> 00:13:12.800]  長的是一個月
[00:13:12.800 --> 00:13:14.880]  短的是兩個星期
[00:13:14.880 --> 00:13:16.640]  再短一點的是一個星期
[00:13:16.640 --> 00:13:19.440]  第一種的生命
[00:13:19.440 --> 00:13:22.040]  不一定可以影響到別人
[00:13:22.040 --> 00:13:25.960]  所以在講台裡面有時我會很急的
[00:13:25.960 --> 00:13:27.600]  我就跟弟兄姐妹說
[00:13:27.600 --> 00:13:28.560]  我說鼎姐妹
[00:13:29.280 --> 00:13:31.400]  又快到聖誕節了
[00:13:31.400 --> 00:13:33.240]  大家都有很多假期
[00:13:33.240 --> 00:13:34.160]  如果可以的話
[00:13:34.160 --> 00:13:36.800]  我盼望大家預留一點
[00:13:36.800 --> 00:13:39.200]  三五七天當奉獻吧
[00:13:39.200 --> 00:13:41.280]  後來我想告訴你
[00:13:41.280 --> 00:13:42.400]  當我每一次下台
[00:13:42.400 --> 00:13:45.280]  其實心裡很不開心
[00:13:45.280 --> 00:13:47.840]  很假
[00:13:47.840 --> 00:13:51.080]  因為其實聖經是教我們
[00:13:51.080 --> 00:13:53.760]  不是大憲制的定義
[00:13:53.760 --> 00:13:55.400]  是大使命
[00:13:55.400 --> 00:13:58.000]  一個不能不做的工作
[00:13:59.280 --> 00:14:01.760]  當然有些領袖說我沒有負擔
[00:14:01.760 --> 00:14:03.600]  我看不到
[00:14:03.600 --> 00:14:05.920]  或者我真的剛巧這麼忙
[00:14:05.920 --> 00:14:08.840]  但是我曾經說過
[00:14:08.840 --> 00:14:11.000]  一生起碼有一次吧
[00:14:11.000 --> 00:14:12.560]  但是有些人說
[00:14:12.560 --> 00:14:14.200]  我沒有旅行
[00:14:14.200 --> 00:14:15.080]  一生我都沒有旅行
[00:14:15.080 --> 00:14:16.680]  為什麼突然要去使命
[00:14:16.680 --> 00:14:18.640]  但是我相信今天
[00:14:18.640 --> 00:14:20.960]  如果我們這裡每一個人都納入
[00:14:20.960 --> 00:14:22.960]  在一個基督徒的生命的時候
[00:14:22.960 --> 00:14:25.760]  我相信耶穌這個使命
[00:14:25.760 --> 00:14:27.720]  就不是交給牧師傳道
[00:14:27.720 --> 00:14:30.640]  或者那些領袖、執事、差全部的人
[00:14:30.640 --> 00:14:33.400]  而是這個使命不能不做的
[00:14:33.400 --> 00:14:36.840]  有一位牧者大言不慚
[00:14:36.840 --> 00:14:39.320]  甚至很冒昧、很冒犯地說
[00:14:39.320 --> 00:14:40.520]  他說什麼呢
[00:14:40.520 --> 00:14:46.520]  他說教會是一個拯救靈魂的有機體
[00:14:46.520 --> 00:14:48.040]  教會是這樣的
[00:14:48.040 --> 00:14:49.200]  因為我們走在一起
[00:14:49.200 --> 00:14:51.200]  就不是為了我們安逸
[00:14:51.200 --> 00:14:54.560]  是能夠的話被拆敗到街上
[00:14:54.560 --> 00:14:56.440]  去到近處遠方
[00:14:56.960 --> 00:14:58.400]  所以我們都見到教會
[00:14:58.400 --> 00:15:01.360]  不斷地尋求新的方式
[00:15:01.360 --> 00:15:03.800]  無論是我們要向一些
[00:15:03.800 --> 00:15:05.240]  癌症的弟兄姊妹
[00:15:05.240 --> 00:15:06.800]  或者癌症的家人
[00:15:06.800 --> 00:15:08.960]  又或者我們要向一些內地生
[00:15:08.960 --> 00:15:10.000]  去傳福音的
[00:15:10.000 --> 00:15:12.640]  所以牧者說沒有錯的
[00:15:12.640 --> 00:15:16.720]  他說教會是需要拯救亡魂的
[00:15:16.720 --> 00:15:17.920]  是救靈魂的
[00:15:17.920 --> 00:15:20.200]  但是他說的話就是冒犯了
[00:15:20.200 --> 00:15:22.520]  他說如果教會不傳福音
[00:15:22.520 --> 00:15:24.400]  去給那些失喪的靈魂
[00:15:24.400 --> 00:15:26.720]  那麼教會就是失喪的人
[00:15:27.960 --> 00:15:29.800]  哇!你真是很冒犯
[00:15:29.800 --> 00:15:32.080]  我們豈不是個個都是得救的人
[00:15:32.080 --> 00:15:33.280]  他說不是呀
[00:15:33.280 --> 00:15:36.320]  就是失喪的一部份就要去拯救他們
[00:15:36.320 --> 00:15:38.440]  這個牧者真是大膽
[00:15:38.440 --> 00:15:40.400]  不過不是我
[00:15:40.400 --> 00:15:41.880]  所以我都不說他的名字了
[00:15:41.880 --> 00:15:46.480]  但是他說這句
[00:15:46.480 --> 00:15:49.040]  我相信言下也都提醒我這個牧者
[00:15:49.040 --> 00:15:52.200]  我有沒有智力的去傳福音
[00:15:52.200 --> 00:15:55.160]  不要認為牧師就牧養人就可以了
[00:15:55.760 --> 00:15:58.640]  是需要有一個傳道的生命
[00:15:58.640 --> 00:15:59.920]  所以我大膽說
[00:15:59.920 --> 00:16:02.360]  我未是牧師之前我是傳道人
[00:16:02.360 --> 00:16:04.920]  我名字是膽井命平
[00:16:04.920 --> 00:16:06.080]  是要傳道的
[00:16:06.080 --> 00:16:08.400]  傳神的福音的道
[00:16:08.400 --> 00:16:09.840]  所以你發覺
[00:16:09.840 --> 00:16:11.920]  今天我們有沒有去走
[00:16:11.920 --> 00:16:13.720]  就在乎我們看不看中
[00:16:13.720 --> 00:16:15.440]  耶穌是有這個權柄
[00:16:15.440 --> 00:16:18.080]  叫你東就東西就西
[00:16:18.080 --> 00:16:20.080]  但是他今天不是亂指
[00:16:20.080 --> 00:16:21.920]  他指了一個方向給我聽
[00:16:21.920 --> 00:16:23.080]  要去
[00:16:25.040 --> 00:16:25.800]  內容是什麼
[00:16:25.800 --> 00:16:28.520]  內容是講及到猜拳
[00:16:28.520 --> 00:16:29.760]  宣教
[00:16:29.760 --> 00:16:31.160]  這段經文確實
[00:16:31.160 --> 00:16:32.840]  這麼多日子裡面
[00:16:32.840 --> 00:16:35.000]  我們大致上都是覺得他
[00:16:35.000 --> 00:16:37.880]  集中被人用來講傳福音
[00:16:37.880 --> 00:16:41.200]  特別宣教猜拳的根基
[00:16:41.200 --> 00:16:44.120]  不過你又知道猜拳和宣教
[00:16:44.120 --> 00:16:45.000]  有沒有分別的
[00:16:45.000 --> 00:16:48.320]  差不多
[00:16:48.320 --> 00:16:49.800]  是真的差不多
[00:16:49.800 --> 00:16:51.480]  不過猜拳者
[00:16:51.480 --> 00:16:52.760]  猜者
[00:16:53.240 --> 00:16:55.120]  就是第一城浸信會
[00:16:55.120 --> 00:16:57.520]  這一班弟姐妹仍然坐在這裡
[00:16:57.520 --> 00:16:59.200]  但是傳者
[00:16:59.200 --> 00:17:01.120]  就是現在好像有一位叫做
[00:17:01.120 --> 00:17:03.040]  閻則維姑娘
[00:17:03.040 --> 00:17:05.240]  和她的先生梁偉先生
[00:17:05.240 --> 00:17:07.440]  他們一起的
[00:17:07.440 --> 00:17:08.920]  經過我們在
[00:17:08.920 --> 00:17:12.080]  周六晚堂的崇拜的猜拳
[00:17:12.080 --> 00:17:14.640]  猜他去到遠方
[00:17:14.640 --> 00:17:16.280]  做傳福音的工作
[00:17:16.280 --> 00:17:17.720]  所以他叫猜拳
[00:17:17.720 --> 00:17:20.040]  所以猜拳
[00:17:20.240 --> 00:17:23.280]  可以說是種一個福音的信念
[00:17:23.280 --> 00:17:24.760]  有這個理解
[00:17:24.760 --> 00:17:26.080]  有猜就有傳
[00:17:26.080 --> 00:17:27.240]  這個信念
[00:17:27.240 --> 00:17:28.080]  但是
[00:17:28.080 --> 00:17:29.520]  宣教呢
[00:17:29.520 --> 00:17:31.440]  宣揚基督教
[00:17:31.440 --> 00:17:32.720]  宣揚
[00:17:32.720 --> 00:17:34.320]  神的福音
[00:17:34.320 --> 00:17:37.360]  教義裡面的信仰
[00:17:37.360 --> 00:17:41.080]  宣教就是種一個行動性
[00:17:41.080 --> 00:17:43.840]  宣教一定要宣教
[00:17:43.840 --> 00:17:45.400]  宣揚
[00:17:45.400 --> 00:17:46.760]  神的教
[00:17:46.760 --> 00:17:49.440]  但是其實這段說話
[00:17:50.080 --> 00:17:52.080]  不應該只是說猜拳
[00:17:52.080 --> 00:17:53.160]  傳福音的
[00:17:53.160 --> 00:17:55.120]  他真正要說的
[00:17:55.120 --> 00:17:58.000]  是使人作門徒
[00:17:58.000 --> 00:18:00.080]  (Making disciples)
[00:18:00.080 --> 00:18:04.800]  因為這裡有幾個字他告訴我們
[00:18:04.800 --> 00:18:06.120]  要去
[00:18:06.120 --> 00:18:08.160]  使人作門徒
[00:18:08.160 --> 00:18:09.240]  施浸
[00:18:09.240 --> 00:18:10.200]  教導
[00:18:10.200 --> 00:18:11.400]  這四個動詞
[00:18:11.400 --> 00:18:13.120]  都可以是這段的核心
[00:18:13.120 --> 00:18:14.760]  不過查之
[00:18:14.760 --> 00:18:17.520]  去施浸教導
[00:18:18.040 --> 00:18:21.160]  他全部是用一個所謂希臘文的分詞
[00:18:21.160 --> 00:18:23.840]  所以真正的譯法是怎麼譯的呢?
[00:18:23.840 --> 00:18:26.400]  你們要去使人作門徒
[00:18:26.400 --> 00:18:27.520]  施浸他們
[00:18:27.520 --> 00:18:28.880]  教導他們
[00:18:28.880 --> 00:18:31.120]  其實意思就是表示了
[00:18:31.120 --> 00:18:31.920]  重點
[00:18:31.920 --> 00:18:33.720]  去
[00:18:33.720 --> 00:18:35.560]  施浸和教導
[00:18:35.560 --> 00:18:38.440]  只不過是作門徒的一個
[00:18:38.440 --> 00:18:39.600]  所謂的過程
[00:18:39.600 --> 00:18:40.880]  做的方式
[00:18:40.880 --> 00:18:44.640]  使人作門徒
[00:18:44.640 --> 00:18:47.640]  原來才是真正
[00:18:48.080 --> 00:18:50.040]  即是說今天我們如果有宣教
[00:18:50.040 --> 00:18:51.120]  有猜拳
[00:18:51.120 --> 00:18:51.800]  都好了
[00:18:51.800 --> 00:18:54.200]  全部要放在一個框架
[00:18:54.200 --> 00:18:56.040]  叫做作門徒
[00:18:56.040 --> 00:18:57.480]  即是幫助
[00:18:57.480 --> 00:18:59.400]  我們作門徒
[00:18:59.400 --> 00:19:00.560]  幫助
[00:19:00.560 --> 00:19:02.680]  我們所猜探出去的那個
