
[00:00:00.000 --> 00:00:02.500]  鄧小妹好 網上的鄧小妹也好
[00:03:57.080 --> 00:03:59.080]  都這樣說的
[00:03:59.080 --> 00:04:02.080]  我說很多的人其實今天活在教會當中
[00:04:02.080 --> 00:04:07.080]  他不信主比他不信主
[00:04:07.080 --> 00:04:10.080]  是更加來得有福氣的
[00:04:10.080 --> 00:04:12.080]  你聽到這句話
[00:04:12.080 --> 00:04:14.080]  我不代表你不信主是好事
[00:04:14.080 --> 00:04:16.080]  不過你不信
[00:04:16.080 --> 00:04:19.080]  比你不信好很多
[00:04:19.080 --> 00:04:22.080]  雖然兩樣都是很慘的
[00:04:22.080 --> 00:04:25.080]  為什麼會有這樣的情況呢?
[00:04:25.080 --> 00:04:28.080]  我相信最主要的一個原因
[00:04:28.080 --> 00:04:30.080]  是隱藏在教會當中
[00:04:30.080 --> 00:04:36.080]  有很多能言善辯、花言巧語的人
[00:04:36.080 --> 00:04:41.080]  而這些人往往他們始著大聲格惡的態度
[00:04:41.080 --> 00:04:45.080]  用一些手段使很多人
[00:04:45.080 --> 00:04:49.080]  透過他們的言語去籠絡著他們的心
[00:04:49.080 --> 00:04:53.080]  而這種人正正就是在上文
[00:04:53.080 --> 00:04:57.080]  我們剛剛在哥羅西書的第二章裡面
[00:04:57.080 --> 00:05:00.080]  就介紹了這一類的人
[00:05:00.080 --> 00:05:02.080]  在第二章第四節說
[00:05:02.080 --> 00:05:06.080]  免得有人用花言巧語來迷惑你們
[00:05:06.080 --> 00:05:09.080]  何謂花言巧語呢?
[00:05:09.080 --> 00:05:14.080]  當然就是講到那些人很懂得去用言語
[00:05:14.080 --> 00:05:18.080]  運用言語來扭曲事實
[00:05:18.080 --> 00:05:21.080]  或者用言語來欺控人
[00:05:21.080 --> 00:05:24.080]  在原文聖經裡面這個字眼很有意思的
[00:05:24.080 --> 00:05:28.080]  他說他說的話是很中聽的
[00:05:28.080 --> 00:05:31.080]  很順耳的
[00:05:31.080 --> 00:05:34.080]  聽上去似是而非的
[00:05:34.080 --> 00:05:37.080]  不過你又不能夠拒絕他
[00:05:37.080 --> 00:05:41.080]  因為很適合一個罪人的心態
[00:05:41.080 --> 00:05:44.080]  所以在上一堂講道的裡面
[00:05:44.080 --> 00:05:47.080]  我們講到很多時候這類人
[00:05:47.080 --> 00:05:51.080]  最懂得的就是怎樣去收買人心
[00:05:51.080 --> 00:05:55.080]  阿波羅在這樣的討論裡面
[00:05:55.080 --> 00:05:58.080]  帶到去哥羅西教會的當中
[00:05:58.080 --> 00:06:02.080]  我們可以說他是冒著一個很大的險
[00:06:02.080 --> 00:06:06.080]  因為他要做一個屬靈上的醜人
[00:06:06.080 --> 00:06:10.080]  揭開很多人的錯信
[00:06:10.080 --> 00:06:15.080]  他的目的不是去污衊其他的人
[00:06:15.080 --> 00:06:21.080]  他的目的是希望人能夠對這些錯誤
[00:06:21.080 --> 00:06:24.080]  去有辨識的能力
[00:06:24.080 --> 00:06:27.080]  所以我們前文也講過
[00:06:27.080 --> 00:06:31.080]  這個所謂分辨善惡的問題
[00:06:31.080 --> 00:06:36.080]  分辨善惡的問題不是在於那棵樹的存在
[00:06:36.080 --> 00:06:40.080]  而是在於人拒絕上帝
[00:06:40.080 --> 00:06:43.080]  希望用自己的標準去分辨善惡
[00:06:43.080 --> 00:06:48.080]  但上帝給人是一個分辨善惡的標準
[00:06:48.080 --> 00:06:51.080]  是由上帝去釐定的
[00:06:51.080 --> 00:06:56.080]  所以今天當我們知道有這樣的背景之下
[00:06:56.080 --> 00:06:59.080]  保羅就乘勝追擊
[00:06:59.080 --> 00:07:03.080]  要去更加講得清楚給哥羅西教會
[00:07:03.080 --> 00:07:06.080]  以及今天我們能夠有幸讀到
[00:07:06.080 --> 00:07:09.080]  哥羅西書裡面的啟示的每一個信徒
[00:07:09.080 --> 00:07:17.080]  讓我們去學會怎樣更加進一步去建立一個穩固的屬靈的根基
[00:07:17.080 --> 00:07:23.080]  使我們的靈性有基礎地去被上帝的說話塑造
[00:07:23.080 --> 00:07:27.080]  所以今天我給了這一段經文
[00:07:27.080 --> 00:07:31.080]  從第二章六節至十五節裡面
[00:07:31.080 --> 00:07:36.080]  稱之為超脫人生的塑造基礎
[00:07:36.080 --> 00:07:41.080]  我們怎樣能夠得到一份屬靈的生命
[00:07:41.080 --> 00:07:44.080]  是得到上帝的塑造
[00:07:44.080 --> 00:07:49.080]  而且超脫了人那種罪性那種的狀態
[00:07:49.080 --> 00:07:55.080]  從而使得我們去不單止辨別到什麼叫錯信的人
[00:07:55.080 --> 00:08:01.080]  同時間知道一個正確積極的根基去怎樣去建造
[00:08:01.080 --> 00:08:05.080]  這個就是今天我們去看這段聖經的主旨
[00:08:05.080 --> 00:08:10.080]  也都保羅是希望藉此鞏固哥羅西教會
[00:08:10.080 --> 00:08:15.080]  以及今天我們看到他書信的每一個屬神的子民
[00:08:15.080 --> 00:08:19.080]  能夠有一個屬靈的洞悉能力
[00:08:19.080 --> 00:08:22.080]  一方面要抗拒錯誤
[00:08:22.080 --> 00:08:28.080]  但同時間要把握擁抱成長的動力
[00:08:28.080 --> 00:08:31.080]  讓我們一起再次回到這段聖經
[00:08:31.080 --> 00:08:33.080]  哥羅西書的第二章
[00:08:33.080 --> 00:08:36.080]  我們再次同心一起讀一下
[00:08:36.080 --> 00:08:39.080]  從第六節到第十五節
[00:08:39.080 --> 00:08:44.080]  我們一起再看看這段經文講些什麼
[00:08:44.080 --> 00:08:48.080]  請大家等待節目一起打開之後一起讀
[00:08:48.080 --> 00:08:54.080]  你們既然接受了主耶穌基督
[00:08:54.080 --> 00:08:57.080]  就當遵祂而行
[00:08:57.080 --> 00:09:00.080]  在祂裡面生根建造
[00:09:00.080 --> 00:09:05.080]  信心堅固正如你們所領的教訓
[00:09:05.080 --> 00:09:09.080]  感謝的心也更增長了
[00:09:09.080 --> 00:09:11.080]  你們要謹慎
[00:09:11.080 --> 00:09:16.080]  恐怕有人用他的理學和虛空的妄言
[00:09:16.080 --> 00:09:23.080]  不照著基督乃照人間的遺傳和世上的小學
[00:09:23.080 --> 00:09:26.080]  就把你們擄去
[00:09:26.080 --> 00:09:30.080]  因為神本性一切的豐盛
[00:09:30.080 --> 00:09:35.080]  都有形有體地居住在基督裡面
[00:09:35.080 --> 00:09:40.080]  你們在祂裡面也得了豐盛
[00:09:40.080 --> 00:09:45.080]  祂是各樣執政掌權者的元首
[00:09:45.080 --> 00:09:52.080]  你們在祂裡面也受了不是人手所行的割禮
[00:09:52.080 --> 00:10:05.080]  乃是基督使你們斷去肉體情慾的割禮
[00:10:05.080 --> 00:10:09.080]  你們既受洗與祂一同埋葬
[00:10:09.080 --> 00:10:13.080]  也就在此與祂一同復活
[00:10:13.080 --> 00:10:19.080]  都因信那叫祂從死裡復活神的公羽
[00:10:19.080 --> 00:10:25.080]  你們從前在過犯和未受割禮的肉體中死了
[00:10:25.080 --> 00:10:29.080]  神赦免了你們一切過犯
[00:10:29.080 --> 00:10:33.080]  便叫你們與基督一同活過來
[00:10:33.080 --> 00:10:38.080]  又圖沒了在批律例上所寫
[00:10:38.080 --> 00:10:40.080]  攻擊我們
[00:10:40.080 --> 00:10:43.080]  有礙於我們的自據
[00:10:43.080 --> 00:10:45.080]  把他撤去
[00:10:45.080 --> 00:10:47.080]  釘在十字架上
[00:10:47.080 --> 00:10:52.080]  既將一切執政的掌權的腦內
[00:10:52.080 --> 00:10:54.080]  明顯吸眾人看
[00:10:54.080 --> 00:11:00.080]  就像著十字架跨城
[00:11:00.080 --> 00:11:04.080]  讀完這段聖經
[00:11:04.080 --> 00:11:09.080]  你得到些什麼呢?
[00:11:09.080 --> 00:11:13.080]  每個字你讀了都好像知道
[00:11:13.080 --> 00:11:17.080]  但讀完之後你都不知道他想說什麼
[00:11:17.080 --> 00:11:19.080]  有沒有感覺?
[00:11:19.080 --> 00:11:21.080]  我這番說話是對近一班
[00:11:21.080 --> 00:11:24.080]  信了主或返了教會很一段時間的人
[00:11:24.080 --> 00:11:27.080]  去說的
[00:11:27.080 --> 00:11:29.080]  這段聖經讀完之後
[00:11:29.080 --> 00:11:31.080]  如果是你靈修
[00:11:31.080 --> 00:11:33.080]  你讀完之後其實就會蓋上聖經
[00:11:33.080 --> 00:11:35.080]  因為你覺得自己已經
[00:11:35.080 --> 00:11:38.080]  只不過其實你全部都不知道他想說什麼
[00:11:38.080 --> 00:11:43.080]  究竟這段聖經想說什麼呢?
[00:11:43.080 --> 00:11:45.080]  我分開兩大部份來看
[00:11:45.080 --> 00:11:47.080]  第一個部份
[00:11:47.080 --> 00:11:52.080]  從第二章的六節至第八節
[00:11:52.080 --> 00:11:54.080]  在這一段落的裏面
[00:11:54.080 --> 00:11:58.080]  說了一個比哥羅西教會
[00:11:58.080 --> 00:12:01.080]  以及我們知道的事實
[00:12:01.080 --> 00:12:10.080]  越人的事越要我們格外警惕
[00:12:10.080 --> 00:12:11.080]  我的英文題目叫做
[00:12:11.080 --> 00:12:19.080]  Extra cautious to those easy delightful advocates
[00:12:19.080 --> 00:12:20.080]  為什麼要讀英文呢?
[00:12:20.080 --> 00:12:25.080]  我覺得英文容易理解
[00:12:25.080 --> 00:12:31.080]  當一些事情你越覺得好聽的時候
[00:12:31.080 --> 00:12:34.080]  你就要越小心
[00:12:34.080 --> 00:12:39.080]  要越加留意
[00:12:39.080 --> 00:12:42.080]  我和師母都很喜歡去旅行
[00:12:42.080 --> 00:12:44.080]  其實有誰不喜歡去旅行呢?
[00:12:44.080 --> 00:12:46.080]  不過有些人真的不太喜歡去旅行
[00:12:46.080 --> 00:12:48.080]  因為有些人喜歡黐家
[00:12:48.080 --> 00:12:50.080]  不過我就很喜歡去旅行
[00:12:50.080 --> 00:12:51.080]  為什麼很喜歡去旅行呢?
[00:12:51.080 --> 00:12:55.080]  因為我去旅行會見到很多我見不到的東西
[00:12:55.080 --> 00:12:59.080]  不是因為讀萬卷書不如行萬里路
[00:12:59.080 --> 00:13:03.080]  我是很喜歡去到不同的地方
[00:13:03.080 --> 00:13:09.080]  跟當地的人和環境有一個連結
[00:13:09.080 --> 00:13:11.080]  有一個交往
[00:13:11.080 --> 00:13:13.080]  所以我最近和別人談
[00:13:13.080 --> 00:13:16.080]  我其中一樣去旅行最喜歡去的
[00:13:16.080 --> 00:13:22.080]  是什麼呢?就是看那些洞洞洞那些地方
[00:13:22.080 --> 00:13:23.080]  為什麼呢?
[00:13:23.080 --> 00:13:27.080]  因為我覺得那個和這個世界有些連結
[00:13:27.080 --> 00:13:33.080]  我和師母曾經試過去夏威夷租一輛車
[00:13:33.080 --> 00:13:39.080]  由碼頭開車去到一個海洞
[00:13:39.080 --> 00:13:42.080]  在海洞開了兩個多小時
[00:13:42.080 --> 00:13:45.080]  為什麼浪費時間呢?
[00:13:45.080 --> 00:13:48.080]  我還記得在海洞外面撿了一個木瓜
[00:13:48.080 --> 00:13:50.080]  後來送給別人吃
[00:13:50.080 --> 00:13:57.080]  那個海洞在我年輕的時候讀書
[00:13:57.080 --> 00:14:00.080]  我想大約十三歲十四歲左右的時候
[00:14:00.080 --> 00:14:05.080]  我看地理書裡面有很多圖片拍過那個洞
[00:14:05.080 --> 00:14:09.080]  我經常都很想去那個洞
[00:14:09.080 --> 00:14:13.080]  又好像我很喜歡去旅行
[00:14:13.080 --> 00:14:16.080]  去到在新加坡有個地方叫Balancing Rock
[00:14:16.080 --> 00:14:18.080]  有沒有人去過?
[00:14:18.080 --> 00:14:21.080]  有人在那時候我讀書的時候看過
[00:14:21.080 --> 00:14:24.080]  不過你們不用去了那塊石斷了
[00:14:24.080 --> 00:14:27.080]  我去的時候都還看到它在那
[00:14:27.080 --> 00:14:31.080]  所以有一次我和師母去旅行的時候
[00:14:31.080 --> 00:14:33.080]  就去到洛杉磯旅行
[00:14:33.080 --> 00:14:35.080]  就去了一個其實那個區很窄的
[00:14:35.080 --> 00:14:37.080]  叫做Fashion District
[00:14:37.080 --> 00:14:39.080]  有沒有人去過?
[00:14:39.080 --> 00:14:41.080]  Fashion District你去的時候
[00:14:41.080 --> 00:14:43.080]  你會很失望的
[00:14:43.080 --> 00:14:46.080]  因為那裡沒有什麼真正的Fashion
[00:14:46.080 --> 00:14:49.080]  那裡賣的那些衣服
[00:14:49.080 --> 00:14:53.080]  比利源東西街以及深水埗那條大馬路
[00:14:53.080 --> 00:14:55.080]  長沙環道那些衣服還要差
[00:14:55.080 --> 00:14:57.080]  但是無論如何
[00:14:57.080 --> 00:15:00.080]  那個很複雜的地方附近就有一個花墟
[00:15:00.080 --> 00:15:02.080]  我和師母去看花
[00:15:02.080 --> 00:15:03.080]  師母喜歡花
[00:15:03.080 --> 00:15:04.080]  我也喜歡花
[00:15:04.080 --> 00:15:05.080]  我去看
[00:15:05.080 --> 00:15:06.080]  嘩
[00:15:06.080 --> 00:15:07.080]  去到那個地方
[00:15:07.080 --> 00:15:11.080]  有很多各式各樣的盆栽植物
[00:15:11.080 --> 00:15:12.080]  很多很漂亮的花
[00:15:12.080 --> 00:15:13.080]  很漂亮的花
[00:15:13.080 --> 00:15:16.080]  各式各樣顏色都有
[00:15:16.080 --> 00:15:18.080]  不過我看了很久之後
[00:15:18.080 --> 00:15:20.080]  那個花墟其實很大
[00:15:20.080 --> 00:15:22.080]  那個花墟有幾個市場
[00:15:22.080 --> 00:15:23.080]  分開很大
[00:15:23.080 --> 00:15:26.080]  我去的時候差不多收工時間
[00:15:26.080 --> 00:15:27.080]  但是還有很多花賣
[00:15:27.080 --> 00:15:28.080]  但是那些花
[00:15:28.080 --> 00:15:31.080]  我突然間就想起一個問題
[00:15:31.080 --> 00:15:33.080]  那些花這麼漂亮
[00:15:33.080 --> 00:15:34.080]  顏色這麼鮮艷
[00:15:34.080 --> 00:15:36.080]  究竟是不是真的呢?
[00:15:38.080 --> 00:15:42.080]  尤其是那個花墟裡面大部分賣東西的
[00:15:42.080 --> 00:15:44.080]  都是亞洲和亞洲來的人
[00:15:44.080 --> 00:15:46.080]  當你發覺在亞洲來的人
[00:15:46.080 --> 00:15:48.080]  很多時候這些技術很高的
[00:15:48.080 --> 00:15:49.080]  造假
[00:15:49.080 --> 00:15:51.080]  那我就
[00:15:51.080 --> 00:15:53.080]  就和師母說
[00:15:53.080 --> 00:15:54.080]  那些顏色是不是真的呢?
[00:15:54.080 --> 00:15:55.080]  有些是紅色
[00:15:55.080 --> 00:15:56.080]  有些是綠色
[00:15:56.080 --> 00:15:57.080]  有些是黃色
[00:15:57.080 --> 00:15:58.080]  尤其是玫瑰
[00:15:58.080 --> 00:15:59.080]  有些是粉紅色
[00:15:59.080 --> 00:16:00.080]  粉紅色我也見過
[00:16:00.080 --> 00:16:01.080]  真的我也見過
[00:16:01.080 --> 00:16:04.080]  但是為什麼這些花有這麼多種顏色呢?
[00:16:04.080 --> 00:16:06.080]  我就去找
[00:16:06.080 --> 00:16:07.080]  師母有看他的花
[00:16:07.080 --> 00:16:11.080]  我就去看看究竟有沒有人造假
[00:16:11.080 --> 00:16:13.080]  誰不知當我走到某個地方
[00:16:13.080 --> 00:16:15.080]  因為接近收工的時間
[00:16:15.080 --> 00:16:17.080]  造假活動就出來了
[00:16:17.080 --> 00:16:19.080]  原來那些亞洲人
[00:16:19.080 --> 00:16:20.080]  他們很厲害
[00:16:20.080 --> 00:16:22.080]  泡了一盤很多的顏色水
[00:16:22.080 --> 00:16:25.080]  然後把白色的玫瑰插進去
[00:16:25.080 --> 00:16:27.080]  然後開晚
[00:16:27.080 --> 00:16:29.080]  那些叫紅外線燈
[00:16:29.080 --> 00:16:30.080]  很熱的
[00:16:30.080 --> 00:16:32.080]  然後那些植物
[00:16:32.080 --> 00:16:33.080]  那些花
[00:16:33.080 --> 00:16:34.080]  雖然剪掉了
[00:16:34.080 --> 00:16:38.080]  因為它有熱力會由根部吸那些顏色上去
[00:16:38.080 --> 00:16:40.080]  那些花就開始變色了
[00:16:40.080 --> 00:16:45.080]  各位姐妹
[00:16:45.080 --> 00:16:47.080]  漂亮的東西
[00:16:47.080 --> 00:16:51.080]  其實你要格外留神
[00:16:51.080 --> 00:16:53.080]  讓我們看看
[00:16:53.080 --> 00:16:55.080]  保羅在這裡
[00:16:55.080 --> 00:17:00.080]  保羅在第一章第六至第七節裡面
[00:17:00.080 --> 00:17:03.080]  已經用過三次一個字眼
[00:17:03.080 --> 00:17:05.080]  其實重複講過的
[00:17:05.080 --> 00:17:07.080]  叫做柔軟
[00:17:07.080 --> 00:17:08.080]  Cathars
[00:17:08.080 --> 00:17:12.080]  保羅作為一個信徒
[00:17:12.080 --> 00:17:14.080]  你有一些東西要很像
[00:17:14.080 --> 00:17:15.080]  什麼什麼
[00:17:15.080 --> 00:17:16.080]  很像什麼什麼
[00:17:16.080 --> 00:17:17.080]  我不再重複講了
[00:17:17.080 --> 00:17:20.080]  不然我今天講到有超過一個小時了
[00:17:20.080 --> 00:17:26.080]  來到現在第二章的裡面
[00:17:26.080 --> 00:17:29.080]  尤其是去到第二章的第七節
[00:17:29.080 --> 00:17:31.080]  保羅也都同樣
[00:17:31.080 --> 00:17:34.080]  再次用同樣這個字眼
[00:17:34.080 --> 00:17:35.080]  Cathars
[00:17:35.080 --> 00:17:38.080]  不過和合本的翻譯就改了叫做
[00:17:38.080 --> 00:17:39.080]  正如
[00:17:39.080 --> 00:17:41.080]  要告訴你
[00:17:41.080 --> 00:17:43.080]  你要像一樣東西
[00:17:43.080 --> 00:17:46.080]  其實這個結構
[00:17:46.080 --> 00:17:48.080]  跟著下去
[00:17:48.080 --> 00:17:51.080]  在第二章的第十六節
[00:17:51.080 --> 00:17:54.080]  就講到一些不正如
[00:17:54.080 --> 00:17:55.080]  你不要像的東西
[00:17:55.080 --> 00:17:57.080]  所以你偷偷看看一點點
[00:17:57.080 --> 00:17:58.080]  好不好
[00:17:58.080 --> 00:17:59.080]  我們看看
[00:17:59.080 --> 00:18:01.080]  在第二章的第十六節那裡
[00:18:01.080 --> 00:18:02.080]  就說
[00:18:02.080 --> 00:18:05.080]  所以不拘在飲食上或節期上
[00:18:05.080 --> 00:18:09.080]  越索安息日都不可
[00:18:09.080 --> 00:18:12.080]  讓人論斷你
[00:18:12.080 --> 00:18:13.080]  不可
[00:18:13.080 --> 00:18:16.080]  有些東西你要像的
[00:18:16.080 --> 00:18:18.080]  但有些東西你不要給人有機會
[00:18:18.080 --> 00:18:19.080]  有機可乘
[00:18:19.080 --> 00:18:25.080]  保羅在對於哥羅西教會的模樣上面
[00:18:25.080 --> 00:18:29.080]  其實要給哥羅西教會清楚知道
[00:18:29.080 --> 00:18:31.080]  你們的屬靈生命
[00:18:31.080 --> 00:18:35.080]  要與基督的樣式
[00:18:35.080 --> 00:18:36.080]  是匹配的
[00:18:36.080 --> 00:18:38.080]  是類同的
[00:18:38.080 --> 00:18:40.080]  在這個基礎之下
[00:18:40.080 --> 00:18:41.080]  因此他說
[00:18:41.080 --> 00:18:44.080]  你們要因此而似基督
[00:18:44.080 --> 00:18:47.080]  所以在第二章的第六節就這樣說
[00:18:47.080 --> 00:18:51.080]  你們既然接受了主基督耶穌
[00:18:51.080 --> 00:18:55.080]  就當遵祂而行
[00:18:55.080 --> 00:18:58.080]  你就必須要
[00:18:58.080 --> 00:19:00.080]  與基督一樣
[00:19:00.080 --> 00:19:03.080]  按照祂的行為
[00:19:03.080 --> 00:19:05.080]  思想
[00:19:05.080 --> 00:19:08.080]  來照著去運作
[00:19:08.080 --> 00:19:13.080]  那怎樣像祂去運作呢?
[00:19:13.080 --> 00:19:15.080]  所以第七節就說
[00:19:15.080 --> 00:19:17.080]  你要怎樣了
[00:19:17.080 --> 00:19:18.080]  第七節
[00:19:19.080 --> 00:19:23.080]  在裡面說了一大串的事物
[00:19:23.080 --> 00:19:26.080]  而這一大串的事物
[00:19:26.080 --> 00:19:30.080]  都說了有三方面的東西給我們知道
[00:19:30.080 --> 00:19:34.080]  就要在主基督的裡面
[00:19:34.080 --> 00:19:36.080]  所以我們要怎樣呢?
[00:19:36.080 --> 00:19:38.080]  在祂裡面
[00:19:38.080 --> 00:19:42.080]  這個詞彙是很重要的
[00:19:42.080 --> 00:19:43.080]  如果那本聖經是你的
[00:19:43.080 --> 00:19:45.080]  或者現在無所謂了
[00:19:45.080 --> 00:19:46.080]  電子聖經
[00:19:46.080 --> 00:19:48.080]  highlight了這個
[00:19:48.080 --> 00:19:51.080]  在祂裡面
[00:19:51.080 --> 00:19:54.080]  你要在主耶穌基督裡面
[00:19:54.080 --> 00:19:57.080]  做三樣的事
[00:19:57.080 --> 00:20:01.080]  或者像三樣的事
[00:20:01.080 --> 00:20:02.080]  第一
[00:20:02.080 --> 00:20:04.080]  你要在祂裡面
[00:20:04.080 --> 00:20:07.080]  生根建造
[00:20:07.080 --> 00:20:09.080]  你落點
[00:20:09.080 --> 00:20:12.080]  你的生命的基礎
[00:20:12.080 --> 00:20:15.080]  你的生命的養分
[00:20:15.080 --> 00:20:18.080]  全部是由基督
[00:20:18.080 --> 00:20:21.080]  來去吸取的
[00:20:21.080 --> 00:20:24.080]  不是從其他地方吸取的
[00:20:24.080 --> 00:20:32.080]  這個是談論到整個基礎的因素
[00:20:32.080 --> 00:20:34.080]  而這個基礎的因素
[00:20:34.080 --> 00:20:37.080]  只有基督才做得到的
[00:20:37.080 --> 00:20:40.080]  不是由其他的來源
[00:20:40.080 --> 00:20:43.080]  其他的人塑造的
[00:20:46.080 --> 00:20:49.080]  有時不知道大家喜不喜歡種東西
[00:20:49.080 --> 00:20:52.080]  有些東西是種在某些土壤上面
[00:20:52.080 --> 00:20:54.080]  你就必須要找回那些泥土
[00:20:54.080 --> 00:20:56.080]  譬如
[00:20:56.080 --> 00:20:57.080]  譬如
[00:20:57.080 --> 00:20:59.080]  有人喜歡種蘭花嗎?
[00:20:59.080 --> 00:21:00.080]  我很喜歡蘭花
[00:21:00.080 --> 00:21:01.080]  不過種到都死的
[00:21:01.080 --> 00:21:04.080]  不知道為什麼
[00:21:04.080 --> 00:21:05.080]  對於我來講
[00:21:05.080 --> 00:21:07.080]  蘭花很難種
[00:21:07.080 --> 00:21:10.080]  於是我就去問花博
[00:21:10.080 --> 00:21:13.080]  怎樣才種得好蘭花呢?
[00:21:13.080 --> 00:21:17.080]  他說你首先要找些適合的泥土給他
[00:21:17.080 --> 00:21:20.080]  我說我給他一些漂亮的泥土
[00:21:20.080 --> 00:21:21.080]  那些叫做什麼?
[00:21:21.080 --> 00:21:22.080]  Pot Soil
[00:21:22.080 --> 00:21:24.080]  這樣就漂亮死了
[00:21:24.080 --> 00:21:26.080]  蘭花不可以種在Pot Soil
[00:21:26.080 --> 00:21:27.080]  是嗎?
[00:21:27.080 --> 00:21:28.080]  不知道
[00:21:28.080 --> 00:21:33.080]  蘭花要種在一些芒草裡面
[00:21:33.080 --> 00:21:34.080]  它要梳起
[00:21:34.080 --> 00:21:36.080]  但又要保持濕潤
[00:21:36.080 --> 00:21:38.080]  但又不可以太濕
[00:21:38.080 --> 00:21:40.080]  濕了它會發霉
[00:21:40.080 --> 00:21:42.080]  是嗎?
[00:21:42.080 --> 00:21:43.080]  原來是這樣的
