
[00:00:00.000 --> 00:00:02.640]  請師父讓我們聽道理 才能夠同心同德
[00:01:34.480 --> 00:01:39.840]  我們會看到作者對人有一個很寬大的心懷
[00:01:39.840 --> 00:01:43.840]  雖然教會裏面是有一些人傳異道
[00:01:43.840 --> 00:01:46.080]  教會裏雖然有人傳異道
[00:01:46.080 --> 00:01:49.760]  傳別樣的福音
[00:01:49.760 --> 00:01:53.680]  但是作者依然希望教會的牧者
[00:01:53.680 --> 00:01:58.080]  信徒能夠對這些人有寬大的心
[00:01:58.080 --> 00:02:00.880]  作者希望教會的牧者和信徒
[00:02:00.880 --> 00:02:04.560]  對這些傳異樣的人有寬大的心
[00:02:04.560 --> 00:02:08.720]  好像在第十三節的裏面講道
[00:02:08.720 --> 00:02:10.800]  就好像第三節所言
[00:02:10.800 --> 00:02:13.680]  神在我們失信的時候仍然可信
[00:02:13.680 --> 00:02:16.640]  神在我們失信的時候依然可信
[00:02:16.640 --> 00:02:18.400]  但是同時間
[00:02:18.400 --> 00:02:19.360]  在同時
[00:02:19.360 --> 00:02:21.760]  神不是說看不到我們的罪
[00:02:21.760 --> 00:02:23.760]  神不是說看不到我們的罪
[00:02:23.760 --> 00:02:26.240]  祂寬大處理人的罪惡
[00:02:26.240 --> 00:02:28.240]  祂寬大處理人的罪惡
[00:02:28.240 --> 00:02:30.240]  於是怎麼樣
[00:02:30.240 --> 00:02:31.680]  給機會我們改過
[00:02:31.680 --> 00:02:32.960]  給我們機會改過
[00:02:32.960 --> 00:02:36.400]  所以去到最後尾在第二章的末
[00:02:36.400 --> 00:02:38.080]  在第二章結尾
[00:02:38.080 --> 00:02:40.880]  第二十五二十六節說
[00:02:40.880 --> 00:02:44.560]  雖然這些人的心已經被鬼魔擄掠了
[00:02:44.560 --> 00:02:47.200]  這些人的心先被鬼魔所擄掠
[00:02:47.200 --> 00:02:49.920]  但是可以透過我們溫柔的心
[00:02:49.920 --> 00:02:51.680]  可以透過我們溫柔的心
[00:02:51.680 --> 00:02:54.000]  可以去將這些被擄掠了的心
[00:02:54.000 --> 00:02:56.160]  去使它有所覺悟
[00:02:56.160 --> 00:03:04.640]  從而脫離魔鬼撒旦的網絡
[00:03:04.640 --> 00:03:08.720]  作者領略神的心意
[00:03:08.720 --> 00:03:11.760]  好像主耶穌一樣
[00:03:11.760 --> 00:03:15.920]  祂要帶著一個寬宏的心
[00:03:15.920 --> 00:03:18.960]  容許我們有改過的機會
[00:03:18.960 --> 00:03:23.840]  但是寬宏的心不代表我們去對人的罪惡
[00:03:23.840 --> 00:03:26.960]  對這個末世是處於無知的狀態
[00:03:26.960 --> 00:03:31.360]  有這個寬宏的心並不代表我們在這末世有無知的狀態
[00:03:31.360 --> 00:03:37.520]  也不要誤會我們的神在聖經裡面教導我們要去對罪惡進行包庇
[00:03:37.520 --> 00:03:39.120]  這也不是要誤會
[00:03:39.120 --> 00:03:42.240]  所以要允許我們對罪惡有所包庇
[00:03:42.240 --> 00:03:44.240]  當我們有寬宏的心的同時
[00:03:44.240 --> 00:03:46.240]  當我們有寬宏的心的同時
[00:03:46.240 --> 00:03:50.160]  我們同時也要明白當中所潛在的危機
[00:03:50.160 --> 00:03:52.800]  讓我們明白當時所潛在的危機
[00:03:52.800 --> 00:03:56.480]  不知道大家有沒有留意最近剛剛這個星期的新聞
[00:03:56.480 --> 00:03:58.880]  大家不知道有沒有留意這個星期的新聞
[00:03:58.880 --> 00:04:04.960]  在星期五的時候有一段新聞是從羅馬的梵蒂岡發出的
[00:04:04.960 --> 00:04:08.640]  昨天星期五從羅馬梵蒂岡發出的新聞
[00:04:08.640 --> 00:04:16.320]  談論到現在新一屆的聖方濟各教宗
[00:04:16.320 --> 00:04:20.160]  談論到新的教宗
[00:04:20.160 --> 00:04:24.640]  他叫所有天主教教會的信徒包括神父
[00:04:24.640 --> 00:04:28.480]  他叫所有的天主教信徒包括神父
[00:04:28.480 --> 00:04:30.480]  要對同性戀者
[00:04:30.480 --> 00:04:31.760]  要對同性戀者
[00:04:31.760 --> 00:04:34.800]  以及對那些離過婚的信徒
[00:04:34.800 --> 00:04:36.320]  離過婚的信徒
[00:04:36.320 --> 00:04:37.920]  要有一個寬宏的心
[00:04:37.920 --> 00:04:39.760]  要有一個寬宏的心
[00:04:39.760 --> 00:04:42.400]  有些人說天主教會現在墮落了
[00:04:42.400 --> 00:04:44.960]  有人就說天主教已經墮落了
[00:04:44.960 --> 00:04:52.960]  好像不夠信徒連天主教都要包庇同性戀者離婚的都來了
[00:04:52.960 --> 00:05:01.280]  有人就說是不是天主教都要去聯絡這些離婚的同性戀者
[00:05:01.280 --> 00:05:03.280]  如果你是這樣想你就錯誤了
[00:05:03.280 --> 00:05:05.280]  如果你這麼想你就錯了
[00:05:05.280 --> 00:05:09.760]  方濟各這位教宗其實是很保守的
[00:05:09.760 --> 00:05:12.880]  方濟各這位教宗是非常保守的
[00:05:12.880 --> 00:05:17.280]  他叫信徒不要像一個家長一樣
[00:05:17.280 --> 00:05:19.520]  樣樣東西就指控哪些人錯
[00:05:19.520 --> 00:05:21.520]  他不是叫信徒像家長一樣
[00:05:21.520 --> 00:05:24.560]  指責任何東西都是錯
[00:05:24.560 --> 00:05:26.000]  排斥別人
[00:05:26.000 --> 00:05:27.040]  排斥人類
[00:05:27.040 --> 00:05:28.080]  不要這麼做
[00:05:28.080 --> 00:05:29.120]  不要這麼做
[00:05:29.120 --> 00:05:30.320]  我們要怎麼樣
[00:05:30.320 --> 00:05:31.120]  我們應該怎麼樣
[00:05:31.120 --> 00:05:33.600]  要用真理去感動那些人回來
[00:05:33.600 --> 00:05:36.160]  我們要用真理去感動那些人回來
[00:05:36.160 --> 00:05:37.280]  這才是他的目的
[00:05:37.280 --> 00:05:38.080]  這才是他的目的
[00:05:38.080 --> 00:05:40.080]  而我們的責任不是審判這個世界
[00:05:40.080 --> 00:05:41.680]  我們責任不是審判世界
[00:05:41.680 --> 00:05:42.960]  而是排斥其他人
[00:05:42.960 --> 00:05:44.800]  排斥其他人
[00:05:44.800 --> 00:05:49.360]  但是天主教已經是比較溫和的了
[00:05:49.360 --> 00:05:51.040]  天主教已經是比較溫和的了
[00:05:51.040 --> 00:05:52.960]  基督教更加嚴
[00:05:52.960 --> 00:05:54.320]  基督教更加嚴
[00:05:54.320 --> 00:05:56.080]  什麼都說別人錯
[00:05:56.080 --> 00:05:57.040]  什麼都說別人錯
[00:05:57.040 --> 00:05:58.560]  什麼都說別人犯罪
[00:05:58.560 --> 00:05:59.760]  什麼都說別人犯罪
[00:05:59.760 --> 00:06:02.000]  但是沒有看自己有多醜陋
[00:06:02.000 --> 00:06:04.000]  也沒有看自己有多醜陋
[00:06:04.000 --> 00:06:05.600]  老牧者經常都這麼說
[00:06:05.600 --> 00:06:07.120]  有些老牧者經常這麼說
[00:06:07.120 --> 00:06:08.480]  經常有些人指著對方
[00:06:08.480 --> 00:06:10.000]  你看看你有多錯
[00:06:10.000 --> 00:06:11.680]  你看看你有多錯
[00:06:11.680 --> 00:06:12.560]  但是他看不到
[00:06:12.560 --> 00:06:14.480]  當你用一隻手指指著別人的時候
[00:06:14.480 --> 00:06:15.600]  當你看不到
[00:06:15.600 --> 00:06:17.680]  當你用一隻手指指向別人的時候
[00:06:17.680 --> 00:06:19.840]  另外有三隻手指屈曲指著自己
[00:06:19.840 --> 00:06:21.840]  其實有三隻手指是歪的
[00:06:21.840 --> 00:06:22.720]  指著自己的
[00:06:22.720 --> 00:06:23.360]  頂尖門
[00:06:23.360 --> 00:06:24.320]  頂尖門
[00:06:24.320 --> 00:06:25.840]  我們要寬宏的心
[00:06:25.840 --> 00:06:26.960]  我們要寬宏的心
[00:06:26.960 --> 00:06:28.000]  是需要的
[00:06:28.000 --> 00:06:28.800]  是需要的
[00:06:28.800 --> 00:06:29.760]  沒有這種的心性
[00:06:29.760 --> 00:06:31.280]  我們不能夠感動別人回來
[00:06:31.280 --> 00:06:33.680]  我們沒有這種感動別人回來
[00:06:33.680 --> 00:06:37.680]  但是我們也都要知道這個時代的罪惡的可怕
[00:06:37.680 --> 00:06:39.920]  我們看到這個時代罪惡的可怕
[00:06:39.920 --> 00:06:40.480]  沒錯
[00:06:40.480 --> 00:06:43.760]  我們要對一些的聖潔或者犯罪的事要去處理
[00:06:43.760 --> 00:06:44.880]  沒錯
[00:06:44.880 --> 00:06:48.320]  我們對聖者和犯罪的事情應該去處理
[00:06:48.320 --> 00:06:50.480]  但是基督徒的處理的侍奉空間
[00:06:50.480 --> 00:06:54.000]  不只是聖潔和黑暗兩個點的
[00:06:54.000 --> 00:06:57.600]  基督徒處理的事情不光只有聖者和犯罪這兩個點
[00:06:57.600 --> 00:07:00.160]  我們大部分要侍奉帶領人信主的人
[00:07:00.160 --> 00:07:03.920]  都是處在聖潔和罪惡之間這個很闊的空間
[00:07:03.920 --> 00:07:06.880]  其實我們要是帶領人信主的時候
[00:07:06.880 --> 00:07:12.080]  大部分屬於聖潔和犯罪之間很大的一個空間
[00:07:12.080 --> 00:07:13.200]  包括你和我
[00:07:13.200 --> 00:07:15.360]  我們都其實不是完全聖潔
[00:07:15.360 --> 00:07:17.360]  也都不是完全犯罪的
[00:07:17.360 --> 00:07:20.720]  包括以後我不是凡間聖潔也不是凡間犯罪
[00:07:20.720 --> 00:07:25.920]  基督教整個神愛建基於怎樣從犯罪的方向逆轉走回去
[00:07:25.920 --> 00:07:27.440]  向聖潔的方向而走
[00:07:27.440 --> 00:07:31.600]  基督教整個方向是怎樣從犯罪的方向逆轉
[00:07:31.600 --> 00:07:33.280]  向聖潔的方向而行走
[00:07:33.280 --> 00:07:35.920]  神既然給我們機會在這個空間
[00:07:35.920 --> 00:07:38.960]  罪惡與聖潔之間徘徊的時候
[00:07:38.960 --> 00:07:41.200]  都教我們怎樣走回去聖潔的時候
[00:07:41.200 --> 00:07:46.080]  神給我們機會在排位的時候讓我們走向聖潔
[00:07:46.080 --> 00:07:49.840]  你和我對待其他人其實應該同樣的看法
[00:07:49.840 --> 00:07:53.120]  只要你和我應該對待其他人應該有同樣的看法
[00:07:53.120 --> 00:07:54.800]  而這一段聖經今天所講的
[00:07:54.800 --> 00:07:56.560]  今天這個聖經所講
[00:07:56.560 --> 00:08:00.080]  就是要教導我們在這麼廣闊的時空空間之間
[00:08:00.080 --> 00:08:02.480]  在這麼廣闊的時空空間之間
[00:08:02.480 --> 00:08:07.840]  怎樣我們一方面去清楚了解在這個情況的光景是怎樣
[00:08:07.840 --> 00:08:10.240]  要清楚了解這個光景是怎樣
[00:08:10.240 --> 00:08:11.760]  然後對準目標
[00:08:11.760 --> 00:08:12.800]  然後對準目標
[00:08:12.800 --> 00:08:15.440]  幫助人走回向聖潔的方向
[00:08:15.440 --> 00:08:17.520]  幫助人走向聖潔的方向
[00:08:17.520 --> 00:08:19.760]  所以這段聖經我可以這樣講
[00:08:19.760 --> 00:08:21.360]  所以這段聖經我可以這樣講
[00:08:21.360 --> 00:08:24.000]  讓我們學會怎樣去洞悉時勢
[00:08:24.000 --> 00:08:26.880]  讓我們學會怎樣去洞悉時勢
[00:08:26.880 --> 00:08:29.600]  我們於是就能夠斷絲於身
[00:08:29.600 --> 00:08:31.360]  我們就能夠斷絲於身
[00:08:31.360 --> 00:08:32.800]  這就是這段聖經的目的
[00:08:32.800 --> 00:08:36.000]  認識末世的情況
[00:08:36.000 --> 00:08:37.200]  認識末世的情況
[00:08:37.200 --> 00:08:38.240]  我今天第一講
[00:08:38.240 --> 00:08:40.800]  先認識末世和它的結局是怎樣
[00:08:40.800 --> 00:08:43.760]  然後我們第一講先認識末世結局
[00:08:43.760 --> 00:08:44.800]  下一部我們來看看
[00:08:44.800 --> 00:08:47.840]  怎樣從這個局勢那裡帶領人認順主
[00:08:47.840 --> 00:08:49.120]  下一講我們來看看
[00:08:49.120 --> 00:08:52.480]  這個末世情況怎樣帶領人信主
[00:08:52.480 --> 00:08:54.160]  我們先看第一五節
[00:08:54.160 --> 00:08:55.520]  在這第一五節裡面
[00:08:55.520 --> 00:08:57.600]  我們學會看到的就是
[00:08:57.600 --> 00:08:59.440]  原來在末世的時間
[00:08:59.440 --> 00:09:01.680]  我們所處在這個環境
[00:09:01.680 --> 00:09:04.080]  有排山倒海的憂患
[00:09:04.080 --> 00:09:06.080]  是不斷地降臨在我們身上
[00:09:06.080 --> 00:09:08.160]  一到五節我們看到
[00:09:08.160 --> 00:09:12.080]  有這個排山倒海的憂患
[00:09:12.080 --> 00:09:13.760]  不停地降臨在我們身上
[00:09:13.760 --> 00:09:15.920]  不如我們一起打開聖經再讀一次
[00:09:15.920 --> 00:09:18.320]  不如我們一起打開聖經再讀一次
[00:09:18.320 --> 00:09:20.480]  這個聖經有很多三字
[00:09:20.480 --> 00:09:22.480]  這個聖經有很多四字
[00:09:22.480 --> 00:09:23.920]  這個聖經有很多三字
[00:09:23.920 --> 00:09:27.760]  那今天我就讓我們鬆手一點
[00:09:27.760 --> 00:09:29.120]  讓我們
[00:09:29.120 --> 00:09:30.400]  有邊就讀邊
[00:09:30.400 --> 00:09:32.640]  無邊就靠估了
[00:09:32.640 --> 00:09:35.520]  就是我們有邊就讀邊
[00:09:35.520 --> 00:09:37.120]  不是就去猜測
[00:09:37.120 --> 00:09:38.720]  當然我會讀那些字
[00:09:38.720 --> 00:09:40.480]  但是你讀錯了不要緊
[00:09:40.480 --> 00:09:41.360]  我們一起讀
[00:09:41.360 --> 00:09:43.120]  當然我知道怎麼去讀這個字
[00:09:43.120 --> 00:09:44.720]  你讀錯了不要緊
[00:09:44.720 --> 00:09:46.080]  讀一字讀到五字
[00:09:46.080 --> 00:09:47.360]  第一到第五節
[00:09:47.360 --> 00:09:48.160]  我們一起讀
[00:09:48.160 --> 00:09:49.520]  我們一起來讀
[00:09:49.520 --> 00:09:51.120]  你該知道
[00:09:51.120 --> 00:09:54.720]  末世必有危險的日子來到
[00:09:54.720 --> 00:09:58.160]  因為那時人要專顧自己
[00:09:58.160 --> 00:10:00.160]  貪愛錢財
[00:10:00.160 --> 00:10:01.440]  自誇
[00:10:01.440 --> 00:10:02.560]  狂傲
[00:10:02.560 --> 00:10:03.840]  暴動
[00:10:03.840 --> 00:10:05.760]  違背父母
[00:10:05.760 --> 00:10:07.600]  忘恩負義
[00:10:07.600 --> 00:10:09.360]  心不勝結
[00:10:09.360 --> 00:10:10.880]  母親情
[00:10:10.880 --> 00:10:12.400]  不解怨
[00:10:12.400 --> 00:10:14.240]  好說殘言
[00:10:14.240 --> 00:10:16.000]  不能自約
[00:10:16.000 --> 00:10:17.680]  性情兇暴
[00:10:17.680 --> 00:10:19.440]  不愛良善
[00:10:19.440 --> 00:10:21.440]  賣主賣友
[00:10:21.440 --> 00:10:23.200]  任意妄為
[00:10:23.200 --> 00:10:24.960]  自高自大
[00:10:24.960 --> 00:10:26.400]  愛燕諾
[00:10:26.400 --> 00:10:28.160]  不愛神
[00:10:28.160 --> 00:10:30.480]  有金錢的外貌
[00:10:30.480 --> 00:10:33.440]  卻背了金錢的實意
[00:10:33.440 --> 00:10:36.720]  這等人你要躲開
[00:10:36.720 --> 00:10:40.800]  不少的教育家
[00:10:40.800 --> 00:10:43.920]  都認為只要有充分的教育
[00:10:43.920 --> 00:10:46.400]  這個世界就會越來越變得好
[00:10:46.400 --> 00:10:50.720]  有不少教育家認為只有充分的教育才會變得越來越好
[00:10:50.720 --> 00:10:52.400]  而在基督教裡面的神學
[00:10:52.400 --> 00:10:55.040]  也有不少基督徒和神學家認為
[00:10:55.040 --> 00:10:57.520]  只要我們傳多點福音
[00:10:57.520 --> 00:11:00.160]  這個世界就會越來越好
[00:11:00.160 --> 00:11:04.320]  有不少的神學家或不少的傳黨人說
[00:11:04.320 --> 00:11:06.400]  你要不停地傳神的道
[00:11:06.400 --> 00:11:08.080]  這個世界就會越來越美好
[00:11:08.080 --> 00:11:12.640]  這也是我們稱之為社會福音的其中一個賣點
[00:11:12.640 --> 00:11:15.280]  我們可以稱之為社會福音的一個賣點
[00:11:15.280 --> 00:11:16.720]  什麼叫做社會福音呢?
[00:11:16.720 --> 00:11:20.720]  社會福音就是多一些在這個世界做善事
[00:11:20.720 --> 00:11:22.320]  在這個世界做善事
[00:11:22.320 --> 00:11:23.680]  交互的角色
[00:11:23.680 --> 00:11:24.480]  交互的角色
[00:11:24.480 --> 00:11:26.000]  就是要多做一些好事
[00:11:26.000 --> 00:11:27.520]  要多做一些好事
[00:11:27.520 --> 00:11:30.080]  孤寡伶仃的人你要照顧
[00:11:30.080 --> 00:11:31.600]  孤寡伶仃的人你要照顧
[00:11:31.600 --> 00:11:32.640]  聖經有說
[00:11:32.640 --> 00:11:33.680]  聖經有講
[00:11:33.680 --> 00:11:34.960]  有錢捐錢
[00:11:34.960 --> 00:11:36.080]  有錢捐錢
[00:11:36.080 --> 00:11:37.200]  有面出面
[00:11:37.200 --> 00:11:38.160]  有面出面
[00:11:38.160 --> 00:11:39.680]  做一些好事的時候
[00:11:39.680 --> 00:11:40.720]  做一些好事的時候
[00:11:40.720 --> 00:11:43.680]  就要記得帶著一個大的標題
[00:11:43.680 --> 00:11:45.040]  就要帶著一個大的標題
[00:11:45.040 --> 00:11:47.040]  「我們是基督徒」
[00:11:47.040 --> 00:11:48.000]  「我們是基督徒」
[00:11:48.000 --> 00:11:48.720]  看一下
[00:11:48.720 --> 00:11:50.720]  「我們是基督徒」
[00:11:50.720 --> 00:11:51.920]  「我們是基督徒」
[00:11:51.920 --> 00:11:54.800]  那麼你就做樣樣事
[00:11:54.800 --> 00:11:56.720]  這個世界就等於基督教
[00:11:56.720 --> 00:11:58.000]  怎麼改變世界
[00:11:58.000 --> 00:11:59.280]  就不會看到這個基督
[00:11:59.280 --> 00:12:01.120]  你就不會看到這個基督教
[00:12:01.120 --> 00:12:02.480]  怎麼改變世界
[00:12:02.480 --> 00:12:04.000]  世界會越來越和平
[00:12:04.000 --> 00:12:05.840]  世界會越來越和平
[00:12:05.840 --> 00:12:08.080]  很多人都認為這樣是對的
[00:12:08.080 --> 00:12:09.760]  很多人認為這樣是對的
[00:12:09.760 --> 00:12:12.160]  但是當我們去看聖經的時候
[00:12:12.160 --> 00:12:13.520]  當我們去看聖經的時候
[00:12:13.520 --> 00:12:15.440]  那個情況剛剛相反
[00:12:15.440 --> 00:12:16.720]  那個情況剛剛相反
[00:12:16.720 --> 00:12:18.240]  在我剛剛所讀的這裡
[00:12:18.240 --> 00:12:20.400]  三章第二一至第五節
[00:12:20.400 --> 00:12:22.880]  我們剛剛是讀了三章一到五節
[00:12:22.880 --> 00:12:24.560]  我們先看第一節
[00:12:24.560 --> 00:12:25.520]  我們先看第一節
[00:12:25.520 --> 00:12:26.160]  第一節說
[00:12:26.160 --> 00:12:28.880]  「末世的時候危險的日子來到」
[00:12:28.880 --> 00:12:31.520]  「末世的時候危險的日子來到」
[00:12:31.520 --> 00:12:33.760]  如果原文聖經這個說話怎麼講呢
[00:12:33.760 --> 00:12:34.640]  希臘文
[00:12:34.640 --> 00:12:36.560]  原文聖經的希臘人怎麼講呢
[00:12:36.560 --> 00:12:38.320]  他說你要大家留心
[00:12:38.320 --> 00:12:39.920]  大家要留心
[00:12:39.920 --> 00:12:41.680]  在末世的時候
[00:12:41.680 --> 00:12:42.960]  在末世的時候
[00:12:42.960 --> 00:12:45.520]  一定有很多越來越危險的事情出現
[00:12:45.520 --> 00:12:48.080]  一定有很多越來越危險的事情出現
[00:12:48.080 --> 00:12:49.360]  或者光景出現
[00:12:49.360 --> 00:12:52.160]  或者光景出現
[00:12:52.160 --> 00:12:53.200]  你不信啊
[00:12:53.200 --> 00:12:54.240]  你不信
[00:12:54.240 --> 00:12:55.360]  我列出給你看
[00:12:55.360 --> 00:12:56.160]  我列出給你看
[00:12:56.160 --> 00:12:58.000]  所以第二至第五節裡面
[00:12:58.000 --> 00:12:59.280]  所以第二至第五節裡面
[00:12:59.280 --> 00:13:00.640]  就列出了
[00:13:00.640 --> 00:13:01.520]  就列出了
[00:13:01.520 --> 00:13:04.400]  所有這世界當時
[00:13:04.400 --> 00:13:05.040]  所有這世界當時
[00:13:05.040 --> 00:13:06.080]  所有這世界當時所常有的
[00:13:06.080 --> 00:13:08.320]  所有這世界當時所常有的二十項的
[00:13:08.320 --> 00:13:11.680]  所有這世界當時所常有的二十項的犯罪可怕的事件
[00:13:11.680 --> 00:13:14.960]  這列出了二十項當時社會秩序的事件
[00:13:14.960 --> 00:13:17.200]  你說末世以前的事
[00:13:17.200 --> 00:13:18.640]  還不是以前的事
[00:13:18.640 --> 00:13:19.840]  現在不關事了
[00:13:19.840 --> 00:13:20.880]  現在不關事了
[00:13:20.880 --> 00:13:22.960]  不是啊你天天打開報紙你看一下就知道了
[00:13:22.960 --> 00:13:24.560]  你現在打開報紙你會看到
[00:13:24.560 --> 00:13:25.920]  我就是天天看報紙的
[00:13:25.920 --> 00:13:27.120]  我每天看報紙
[00:13:27.120 --> 00:13:28.080]  我很老實地說
[00:13:28.080 --> 00:13:29.600]  我已經很忙了
[00:13:29.600 --> 00:13:30.480]  我已經很忙了
[00:13:30.480 --> 00:13:32.000]  不過有一樣東西我一定做的
[00:13:32.000 --> 00:13:33.040]  有一樣東西我一定做的
[00:13:33.040 --> 00:13:34.240]  我一定看報紙
[00:13:34.240 --> 00:13:35.520]  我一定看報紙
[00:13:35.520 --> 00:13:37.120]  看中文報紙看英文報紙
[00:13:37.120 --> 00:13:38.320]  看日文我一定懂的了
[00:13:38.320 --> 00:13:40.160]  每天我一定看中文報紙英文報紙
[00:13:40.160 --> 00:13:41.360]  你說看多少份啊
[00:13:41.360 --> 00:13:43.200]  英文報紙沒多少份的
[00:13:43.200 --> 00:13:44.320]  一是The Globe and Mail
[00:13:44.320 --> 00:13:45.680]  一是Toronto Star
[00:13:45.680 --> 00:13:47.440]  英文報紙沒有幾份
[00:13:47.440 --> 00:13:50.720]  只有Toronto Mail和Toronto Star
[00:13:50.720 --> 00:13:53.120]  多倫多加拿大就是看這兩份報紙的
[00:13:53.120 --> 00:13:55.440]  要知道多倫多加拿大只要看這兩份報紙
[00:13:55.440 --> 00:13:57.280]  你想知道世界的事情
[00:13:57.280 --> 00:13:58.640]  你想知道世界的事情
[00:13:58.640 --> 00:14:01.200]  你就去看看外國的報紙
[00:14:01.200 --> 00:14:02.480]  你會看國外的報紙
[00:14:02.480 --> 00:14:04.000]  Washington Post這些
[00:14:04.000 --> 00:14:04.880]  有得看的
[00:14:04.880 --> 00:14:07.200]  就比如說看華盛頓郵報之類的
[00:14:07.200 --> 00:14:08.480]  要看中文報紙
[00:14:08.480 --> 00:14:10.960]  當然在網上多得多個星數
[00:14:10.960 --> 00:14:12.640]  看中文報紙網上多個星數
[00:14:12.640 --> 00:14:14.880]  剛剛上個星期三
[00:14:14.880 --> 00:14:16.080]  剛剛上個星期三
[00:14:16.080 --> 00:14:17.440]  這篇文章
[00:14:17.440 --> 00:14:19.520]  我和杜卓禮拜一寫完了
[00:14:19.520 --> 00:14:22.160]  禮拜三就出了這篇新聞
[00:14:22.160 --> 00:14:24.400]  就是我這篇道士禮拜一就寫完了
[00:14:24.400 --> 00:14:26.640]  禮拜三出了這條新聞
[00:14:26.640 --> 00:14:30.160]  叫做「我狂摸家庭」
[00:14:30.160 --> 00:14:31.520]  「我狂摸家庭」
[00:14:31.520 --> 00:14:33.680]  六年殺死至少三十人
[00:14:33.680 --> 00:14:35.120]  六年至少三十人
[00:14:35.120 --> 00:14:36.720]  你知不知道這單新聞
[00:14:36.720 --> 00:14:38.240]  大家知不知道這單新聞
[00:14:38.240 --> 00:14:39.840]  知不知道 青年人
[00:14:39.840 --> 00:14:42.400]  年輕人知不知道
[00:14:42.400 --> 00:14:44.320]  這個世界發生了什麼事情
[00:14:44.320 --> 00:14:45.840]  這個世界發生了什麼呢
[00:14:45.840 --> 00:14:46.880]  真的要看報紙
[00:14:46.880 --> 00:14:48.800]  真的要看報紙
[00:14:48.800 --> 00:14:50.480]  他說俄羅斯有一個很快樂
[00:14:50.480 --> 00:14:52.000]  幸福的中產家庭
[00:14:52.000 --> 00:14:54.080]  俄羅斯有一個很快樂
[00:14:54.080 --> 00:14:55.600]  幸福的中產家庭
[00:14:55.600 --> 00:14:56.720]  什麼叫中產呢
[00:14:56.720 --> 00:14:57.440]  什麼叫中產
[00:14:57.440 --> 00:14:58.240]  這裡有界定
[00:14:58.240 --> 00:14:59.920]  他們都是專業人士
[00:14:59.920 --> 00:15:03.360]  這裡是夫婦兩個專業人士
[00:15:03.360 --> 00:15:05.840]  還有兩個子女
[00:15:05.840 --> 00:15:07.440]  還有兩個女兒
[00:15:07.440 --> 00:15:12.960]  根據這裡所說媽媽是幼稚園的老師
[00:15:12.960 --> 00:15:16.720]  據正所講母親是幼兒園老師
[00:15:16.720 --> 00:15:19.440]  丈夫是牙醫
[00:15:19.440 --> 00:15:21.200]  丈夫是牙醫
[00:15:21.200 --> 00:15:24.160]  這個世界其實沒有第二份工作
[00:15:24.160 --> 00:15:25.520]  比這兩份工作好
[00:15:25.520 --> 00:15:26.640]  好像這個世界沒有
[00:15:26.640 --> 00:15:28.000]  比這兩份工作更好的
[00:15:28.000 --> 00:15:29.360]  我下一份找不到工作
[00:15:29.360 --> 00:15:31.760]  我打算去學洗牙
[00:15:31.760 --> 00:15:34.160]  找不到工作怎麼去洗牙
[00:15:34.160 --> 00:15:37.440]  洗牙真的挺好,挺賺錢的
