
[00:00:00.000 --> 00:00:03.500]  我們常常錯誤的以爲是說
[00:03:52.000 --> 00:03:54.000]  既然神託付你就去
[00:03:54.000 --> 00:03:58.000]  主的大使命不是隻給牧師的
[00:03:58.000 --> 00:04:00.000]  主的大使命是給每一位信徒的
[00:04:00.000 --> 00:04:01.000]  Amen
[00:04:01.000 --> 00:04:03.000]  跟你媽說主的大使命給你的啦
[00:04:03.000 --> 00:04:05.000]  跟她說
[00:04:05.000 --> 00:04:08.000]  十一章十九節到二十一節
[00:04:08.000 --> 00:04:09.000]  這裏說怎麼說的
[00:04:09.000 --> 00:04:10.000]  那些因屍體本的事
[00:04:10.000 --> 00:04:12.000]  遭患難四散的門徒
[00:04:12.000 --> 00:04:14.000]  這講的是門徒
[00:04:14.000 --> 00:04:15.000]  只走到菲尼基跟居比路
[00:04:15.000 --> 00:04:16.000]  並安提亞
[00:04:16.000 --> 00:04:17.000]  他們不像別人講的
[00:04:17.000 --> 00:04:18.000]  只像猶太人講的
[00:04:18.000 --> 00:04:19.000]  二十節呢
[00:04:19.000 --> 00:04:20.000]  接下去呢
[00:04:20.000 --> 00:04:22.000]  那種有居比路人鼓勵來
[00:04:22.000 --> 00:04:23.000]  他們到了安提亞
[00:04:23.000 --> 00:04:26.000]  也向悉尼人傳講主耶穌
[00:04:26.000 --> 00:04:28.000]  我們看見初代的教會
[00:04:28.000 --> 00:04:30.000]  之所以增長這麼快
[00:04:30.000 --> 00:04:32.000]  帶來翻天覆地的影響力
[00:04:32.000 --> 00:04:35.000]  正是因爲這些信徒門徒
[00:04:35.000 --> 00:04:38.000]  注意不是使徒也不是宣教士
[00:04:38.000 --> 00:04:40.000]  是門徒就是現在的信徒
[00:04:40.000 --> 00:04:42.000]  他們邊走邊傳福音
[00:04:42.000 --> 00:04:44.000]  有些人向猶太人傳福音
[00:04:44.000 --> 00:04:46.000]  有些人向悉尼人傳福音
[00:04:46.000 --> 00:04:49.000]  很多人因着他們就歸向耶穌基督
[00:04:49.000 --> 00:04:51.000]  他們真的是一羣
[00:04:51.000 --> 00:04:54.000]  帶着使命向前走的人
[00:04:54.000 --> 00:04:57.000]  特別是安提亞的教會
[00:04:57.000 --> 00:05:00.000]  我們看安提亞教會是非常特別
[00:05:00.000 --> 00:05:01.000]  他們不但是在生活上
[00:05:01.000 --> 00:05:03.000]  美好的見證
[00:05:03.000 --> 00:05:06.000]  十一章二十六節你看見
[00:05:06.000 --> 00:05:07.000]  最後一句話講到
[00:05:07.000 --> 00:05:10.000]  門徒被稱爲基督徒
[00:05:10.000 --> 00:05:12.000]  是從哪裏開始
[00:05:12.000 --> 00:05:13.000]  很奇怪
[00:05:13.000 --> 00:05:16.000]  門徒被稱爲基督徒
[00:05:16.000 --> 00:05:18.000]  以前不叫基督徒
[00:05:18.000 --> 00:05:20.000]  但是被稱爲基督徒的時候
[00:05:20.000 --> 00:05:22.000]  從安提亞開始
[00:05:22.000 --> 00:05:25.000]  爲什麼當時人稱他們是基督徒呢
[00:05:25.000 --> 00:05:27.000]  因爲他們生活太有見證了
[00:05:27.000 --> 00:05:30.000]  說話行事都像耶穌基督一樣
[00:05:30.000 --> 00:05:34.000]  他們就乾脆把這些人叫做小基督吧
[00:05:34.000 --> 00:05:37.000]  這個基督徒的意思
[00:05:37.000 --> 00:05:40.000]  英文是Christ
[00:05:40.000 --> 00:05:41.000]  加iam
[00:05:41.000 --> 00:05:44.000]  iam就是小的意思
[00:05:44.000 --> 00:05:45.000]  換句話說
[00:05:45.000 --> 00:05:48.000]  基督徒就是小基督的意思
[00:05:48.000 --> 00:05:49.000]  換句話說
[00:05:49.000 --> 00:05:50.000]  你可知道每一次
[00:05:50.000 --> 00:05:52.000]  你跟別人說我是基督徒的時候
[00:05:52.000 --> 00:05:53.000]  你是跟別人說
[00:05:53.000 --> 00:05:55.000]  我是小基督
[00:05:55.000 --> 00:05:58.000]  忽然間變得很嚴重
[00:05:58.000 --> 00:05:59.000]  你說我是基督徒
[00:05:59.000 --> 00:06:00.000]  我是小基督徒
[00:06:00.000 --> 00:06:02.000]  不大敢講這句話
[00:06:02.000 --> 00:06:04.000]  但是事實上
[00:06:04.000 --> 00:06:07.000]  這就是神在我們生命上的託付跟使命
[00:06:07.000 --> 00:06:09.000]  基督徒在地上就要活出
[00:06:09.000 --> 00:06:12.000]  耶穌基督生命的樣式
[00:06:12.000 --> 00:06:14.000]  要在黑暗的地方帶來光明
[00:06:14.000 --> 00:06:16.000]  在仇恨的地方帶來饒恕
[00:06:16.000 --> 00:06:19.000]  在受傷害的地方帶來醫治
[00:06:19.000 --> 00:06:21.000]  我們看見安提亞教會
[00:06:21.000 --> 00:06:24.000]  就有這樣美好生命的榜樣
[00:06:24.000 --> 00:06:25.000]  不但是如此
[00:06:25.000 --> 00:06:28.000]  他們也僞身在宣教事工上
[00:06:28.000 --> 00:06:30.000]  你說怎麼知道呢
[00:06:30.000 --> 00:06:32.000]  比如像十三章二節到第三節
[00:06:32.000 --> 00:06:33.000]  你看見這裏說
[00:06:33.000 --> 00:06:35.000]  他們侍奉主進食的時候
[00:06:35.000 --> 00:06:38.000]  聖靈說要爲我分派巴拉巴掃去
[00:06:38.000 --> 00:06:40.000]  做我召他們所做的工作
[00:06:40.000 --> 00:06:42.000]  於是他們進食禱告
[00:06:42.000 --> 00:06:46.000]  按手在他們頭上就打發他們去
[00:06:46.000 --> 00:06:48.000]  雖然只是短短兩節經文
[00:06:48.000 --> 00:06:52.000]  可是你可知道是多麼不容易的事嗎
[00:06:52.000 --> 00:06:54.000]  保羅跟巴拉巴
[00:06:54.000 --> 00:06:56.000]  他們兩個是在當時教會
[00:06:56.000 --> 00:06:59.000]  最受歡迎的兩個傳道人
[00:06:59.000 --> 00:07:01.000]  他們也是最有能力
[00:07:01.000 --> 00:07:03.000]  最主要的兩位傳道人
[00:07:03.000 --> 00:07:06.000]  當神要打發這兩個人去宣教的時候
[00:07:06.000 --> 00:07:10.000]  安提亞教會沒有說捨不得不放人
[00:07:10.000 --> 00:07:11.000]  沒有
[00:07:11.000 --> 00:07:13.000]  他們就按照主的吩咐
[00:07:13.000 --> 00:07:14.000]  好像你不覺得怎麼
[00:07:14.000 --> 00:07:17.000]  他們就是進食禱告就按手打發他們
[00:07:17.000 --> 00:07:18.000]  好像很容易
[00:07:18.000 --> 00:07:20.000]  其實並不容易
[00:07:20.000 --> 00:07:22.000]  你可以看見安提亞教會
[00:07:22.000 --> 00:07:25.000]  他們是整體性的順服神
[00:07:25.000 --> 00:07:28.000]  因着他們整體性的順服
[00:07:28.000 --> 00:07:29.000]  在神的國度
[00:07:29.000 --> 00:07:32.000]  後來快速的推展到歐洲去
[00:07:32.000 --> 00:07:33.000]  同樣的道理
[00:07:33.000 --> 00:07:34.000]  我每次想到這件事情
[00:07:34.000 --> 00:07:37.000]  我就常常爲了生命和弟兄姐妹
[00:07:37.000 --> 00:07:39.000]  爲你們來感謝
[00:07:39.000 --> 00:07:41.000]  真的看見生命和弟兄姐妹
[00:07:41.000 --> 00:07:44.000]  在過去這些年的對宣教的僞身
[00:07:44.000 --> 00:07:46.000]  我看見這些年就是因爲
[00:07:46.000 --> 00:07:49.000]  整個教會整體性的順服
[00:07:49.000 --> 00:07:52.000]  僞身在宣教事宮上
[00:07:52.000 --> 00:07:54.000]  神的國度也因着我們
[00:07:54.000 --> 00:07:56.000]  已經流向萬國萬民了
[00:07:56.000 --> 00:07:58.000]  事實上現在華人教會當中
[00:07:58.000 --> 00:08:00.000]  每一次提到跨文化宣教
[00:08:00.000 --> 00:08:03.000]  第一個想到的就是生命和
[00:08:03.000 --> 00:08:05.000]  爲你們自己來鼓掌一下吧
[00:08:05.000 --> 00:08:08.000]  所以我們看見
[00:08:08.000 --> 00:08:10.000]  宣教是一個神國的使命跟託付
[00:08:10.000 --> 00:08:11.000]  第二個
[00:08:11.000 --> 00:08:13.000]  宣教是一個神愛的感召
[00:08:13.000 --> 00:08:14.000]  各位同學來說來
[00:08:14.000 --> 00:08:17.000]  宣教是一個神愛的感召
[00:08:17.000 --> 00:08:18.000]  你知道這些年
[00:08:18.000 --> 00:08:20.000]  當我有機會到不同的地區
[00:08:20.000 --> 00:08:22.000]  跟國家做宣教的時候
[00:08:22.000 --> 00:08:25.000]  總會面對一些不同文化的衝擊
[00:08:25.000 --> 00:08:28.000]  我還記得第一次去蒙古宣教的時候
[00:08:28.000 --> 00:08:31.000]  我們拜訪了許多遊牧民族
[00:08:31.000 --> 00:08:34.000]  那些住在蒙古包裏面一些家庭
[00:08:34.000 --> 00:08:35.000]  一走進去
[00:08:35.000 --> 00:08:37.000]  他們總是很歡喜的
[00:08:37.000 --> 00:08:41.000]  立刻端出一碗白白的東西給我們
[00:08:41.000 --> 00:08:44.000]  然後他們告訴我們說那是奶茶
[00:08:44.000 --> 00:08:46.000]  我一聽奶心中就七上八下
[00:08:46.000 --> 00:08:49.000]  不知道喝下去腸胃是不是能夠適應
[00:08:49.000 --> 00:08:53.000]  再加上夏天蒙古包超級熱
[00:08:53.000 --> 00:08:56.000]  蒼蠅一大堆
[00:08:56.000 --> 00:08:58.000]  等輪到我喝的時候
[00:08:58.000 --> 00:09:01.000]  上面一層蒼蠅
[00:09:01.000 --> 00:09:04.000]  我就希望主人會說
[00:09:04.000 --> 00:09:05.000]  哎 歡迎來 歡迎來
[00:09:05.000 --> 00:09:07.000]  沒有 我那主人還是很高興的
[00:09:07.000 --> 00:09:08.000]  很期待我
[00:09:08.000 --> 00:09:11.000]  一直看我 看我喝
[00:09:11.000 --> 00:09:13.000]  哎呀 那個時候你只能夠
[00:09:13.000 --> 00:09:15.000]  哎呀 當作沒看見 沒看見
[00:09:15.000 --> 00:09:17.000]  趕快小小喝一口
[00:09:17.000 --> 00:09:19.000]  船下一個人喝去喝去
[00:09:19.000 --> 00:09:22.000]  我就看見你在跨文化宣教
[00:09:22.000 --> 00:09:24.000]  真的要經歷非常多
[00:09:24.000 --> 00:09:27.000]  不同的一種文化的衝擊
[00:09:27.000 --> 00:09:28.000]  很多人常問我說
[00:09:28.000 --> 00:09:30.000]  劉牧師你怎麼樣去面對
[00:09:30.000 --> 00:09:32.000]  這些不同文化的衝擊
[00:09:32.000 --> 00:09:34.000]  我覺得最重要一件事情
[00:09:34.000 --> 00:09:36.000]  你要先學會去愛
[00:09:36.000 --> 00:09:39.000]  這些不同文化族羣的人
[00:09:39.000 --> 00:09:40.000]  這好像主耶穌
[00:09:40.000 --> 00:09:41.000]  我常想到主耶穌
[00:09:41.000 --> 00:09:45.000]  主耶穌離開天上的榮華
[00:09:45.000 --> 00:09:46.000]  來到這個世界上
[00:09:46.000 --> 00:09:48.000]  你知道從天上到地下的文化
[00:09:48.000 --> 00:09:50.000]  差距有多大
[00:09:50.000 --> 00:09:54.000]  天上到地下文化差距真的多大
[00:09:54.000 --> 00:09:56.000]  你可以想象耶穌基督走在
[00:09:56.000 --> 00:09:59.000]  那種窮鄉僻壤的小路上嗎
[00:09:59.000 --> 00:10:01.000]  你能夠想象耶穌走在那種
[00:10:01.000 --> 00:10:04.000]  充滿不公義的社會
[00:10:04.000 --> 00:10:06.000]  跟城市裏面那種感覺嗎
[00:10:06.000 --> 00:10:08.000]  我常在想我們到非洲去
[00:10:08.000 --> 00:10:10.000]  我常跟同學說
[00:10:10.000 --> 00:10:12.000]  白天再辛苦都沒關係
[00:10:12.000 --> 00:10:14.000]  可是晚上一定要好旅館
[00:10:14.000 --> 00:10:17.000]  白天再辛苦都OK
[00:10:17.000 --> 00:10:18.000]  可是一定要睡個
[00:10:18.000 --> 00:10:21.000]  你知道我們這種人是被寵壞
[00:10:21.000 --> 00:10:24.000]  我想想看耶穌來到地上
[00:10:24.000 --> 00:10:26.000]  根本還沒有好旅館
[00:10:26.000 --> 00:10:29.000]  我常想連這個都不該要求
[00:10:29.000 --> 00:10:33.000]  你看耶穌居然願意離開天上
[00:10:33.000 --> 00:10:36.000]  一切的榮華來到這個世界上
[00:10:36.000 --> 00:10:39.000]  爲什麼
[00:10:39.000 --> 00:10:43.000]  這個原因因爲神深愛世人
[00:10:43.000 --> 00:10:47.000]  這個愛驅使耶穌來到這個世界上
[00:10:47.000 --> 00:10:50.000]  能夠把神的愛帶給需要的人
[00:10:50.000 --> 00:10:52.000]  甚至爲我們的罪
[00:10:52.000 --> 00:10:54.000]  他定死在十字架上
[00:10:54.000 --> 00:10:56.000]  同樣今天我們這些
[00:10:56.000 --> 00:10:59.000]  領受了神的大愛的人
[00:10:59.000 --> 00:11:02.000]  我們豈不也應該如此去愛
[00:11:02.000 --> 00:11:04.000]  那些在我們身旁周圍
[00:11:04.000 --> 00:11:07.000]  那種不同文化族羣的人嗎
[00:11:07.000 --> 00:11:10.000]  因爲神的愛才能夠化解
[00:11:10.000 --> 00:11:13.000]  那種人與人之間的差異
[00:11:13.000 --> 00:11:15.000]  只有當你心中有愛
[00:11:15.000 --> 00:11:18.000]  你能夠接納那些不同文化的差異
[00:11:18.000 --> 00:11:20.000]  只有你心中有愛
[00:11:20.000 --> 00:11:23.000]  你才能化苦爲甘甜
[00:11:23.000 --> 00:11:24.000]  我就特別想到
[00:11:24.000 --> 00:11:27.000]  今天在回教世界的需要
[00:11:27.000 --> 00:11:29.000]  很多時候我們提到回教徒
[00:11:29.000 --> 00:11:31.000]  我們就常常腦海中想到
[00:11:31.000 --> 00:11:33.000]  就是自殺炸彈的暴徒
[00:11:33.000 --> 00:11:35.000]  所以我們心中很恐懼
[00:11:35.000 --> 00:11:37.000]  但事實上我告訴你
[00:11:37.000 --> 00:11:40.000]  今天在回教徒的心靈世界裏面
[00:11:40.000 --> 00:11:44.000]  有一個非常大一個被愛的需要在裏面
[00:11:44.000 --> 00:11:48.000]  今天如果你想明白回教
[00:11:48.000 --> 00:11:52.000]  你一定要明白回教那種心靈的世界
[00:11:52.000 --> 00:11:54.000]  當年你要記得亞伯拉罕
[00:11:54.000 --> 00:11:57.000]  因爲等不及神的應許實現
[00:11:57.000 --> 00:11:58.000]  你還記得
[00:11:58.000 --> 00:12:02.000]  他就娶了他妻子的這個卑女下甲爲妾
[00:12:02.000 --> 00:12:04.000]  生出一個兒子叫以史瑪麗
[00:12:04.000 --> 00:12:07.000]  這個以史瑪麗就今天回教
[00:12:07.000 --> 00:12:10.000]  也是阿拉伯人的祖先
[00:12:10.000 --> 00:12:11.000]  等到後來
[00:12:11.000 --> 00:12:13.000]  亞伯拉罕的妻子薩拉
[00:12:13.000 --> 00:12:15.000]  果然按照神的應許
[00:12:15.000 --> 00:12:19.000]  生下了一個應許的兒子取名叫以薩之後
[00:12:19.000 --> 00:12:21.000]  從那一天開始
[00:12:21.000 --> 00:12:23.000]  我們看見亞伯拉罕的家裏
[00:12:23.000 --> 00:12:26.000]  就再也容不下以史瑪麗了
[00:12:26.000 --> 00:12:28.000]  你要知道這麼多年來
[00:12:28.000 --> 00:12:30.000]  以史瑪麗一直以爲
[00:12:30.000 --> 00:12:33.000]  他就是這個父親的繼承人
[00:12:33.000 --> 00:12:34.000]  這麼多年
[00:12:34.000 --> 00:12:37.000]  直到以薩的出現
[00:12:37.000 --> 00:12:38.000]  忽然間她發現
[00:12:38.000 --> 00:12:40.000]  他不是那個兒子
[00:12:40.000 --> 00:12:43.000]  他不是,以前以爲他都是
[00:12:43.000 --> 00:12:44.000]  那一天開始
[00:12:44.000 --> 00:12:45.000]  他不是
[00:12:45.000 --> 00:12:46.000]  不但如此
[00:12:46.000 --> 00:12:49.000]  還被他的父親趕出家門
[00:12:49.000 --> 00:12:50.000]  有時候你讀聖經
[00:12:50.000 --> 00:12:56.000]  你不得不感嘆亞伯拉罕的懦弱跟糊塗
[00:12:56.000 --> 00:12:58.000]  他怎麼趕他們出去呢
[00:12:58.000 --> 00:13:00.000]  他就給下甲跟以史瑪麗
[00:13:00.000 --> 00:13:02.000]  一袋水一個餅
[00:13:02.000 --> 00:13:05.000]  就打發他們進到曠野去
[00:13:05.000 --> 00:13:06.000]  我請問你
[00:13:06.000 --> 00:13:09.000]  你打發一個女人跟她孩子進到曠野
[00:13:09.000 --> 00:13:10.000]  一袋水一個餅
[00:13:10.000 --> 00:13:12.000]  意思是什麼
[00:13:12.000 --> 00:13:14.000]  就要死在曠野
[00:13:14.000 --> 00:13:15.000]  所以你看見
[00:13:15.000 --> 00:13:16.000]  創世紀二十一章
[00:13:16.000 --> 00:13:18.000]  十五到十六節
[00:13:18.000 --> 00:13:21.000]  皮帶的水用盡了
[00:13:21.000 --> 00:13:23.000]  下甲就把孩子撇在小樹底下
[00:13:23.000 --> 00:13:24.000]  自己走開
[00:13:24.000 --> 00:13:25.000]  越有一箭之遠
[00:13:25.000 --> 00:13:26.000]  相對而坐
[00:13:26.000 --> 00:13:28.000]  我不忍見孩子死
[00:13:28.000 --> 00:13:30.000]  相對而坐
[00:13:30.000 --> 00:13:31.000]  怎麼樣
[00:13:31.000 --> 00:13:32.000]  放聲大口
[00:13:32.000 --> 00:13:33.000]  你要明白回教
[00:13:33.000 --> 00:13:36.000]  你一定要明白這個圖畫
[00:13:36.000 --> 00:13:38.000]  在回教的心靈世界裏面
[00:13:38.000 --> 00:13:41.000]  是個被棄絕的靈
[00:13:41.000 --> 00:13:42.000]  被父親棄絕
[00:13:42.000 --> 00:13:44.000]  這爲什麼在回教裏面
[00:13:44.000 --> 00:13:47.000]  他們對神的稱呼有很多
[00:13:47.000 --> 00:13:50.000]  唯獨沒有一個對神的稱呼
[00:13:50.000 --> 00:13:53.000]  是稱呼神是Father
[00:13:53.000 --> 00:13:55.000]  他們從來沒有對神的稱呼
[00:13:55.000 --> 00:13:57.000]  是個父親的
[00:13:57.000 --> 00:14:00.000]  因爲他們是被父親所棄絕
[00:14:00.000 --> 00:14:01.000]  對回教徒來講
[00:14:01.000 --> 00:14:03.000]  阿拉是全能的神
[00:14:03.000 --> 00:14:06.000]  他們可以全心來敬拜
[00:14:06.000 --> 00:14:08.000]  可是如果你問他說
[00:14:08.000 --> 00:14:10.000]  你的神愛你嗎
[00:14:10.000 --> 00:14:12.000]  他不知道怎麼回答
[00:14:12.000 --> 00:14:13.000]  因爲他從來不知道
[00:14:13.000 --> 00:14:16.000]  有位神是愛我們的神
[00:14:16.000 --> 00:14:18.000]  在回教的心靈世界裏面
[00:14:18.000 --> 00:14:20.000]  有種被棄絕的靈在裏面
[00:14:20.000 --> 00:14:23.000]  而被棄絕的反應就是去報復
[00:14:23.000 --> 00:14:25.000]  這爲什麼回教很容易
[00:14:25.000 --> 00:14:28.000]  就發展成爲暴徒運動的原因
[00:14:28.000 --> 00:14:30.000]  所以今天當我們爲回教徒禱告的時候
[00:14:30.000 --> 00:14:31.000]  我們要求神
[00:14:31.000 --> 00:14:34.000]  拆毀這個累貸的根基
[00:14:34.000 --> 00:14:37.000]  醫治他們那種被棄絕的靈
[00:14:37.000 --> 00:14:39.000]  讓他們經歷到神愛
[00:14:39.000 --> 00:14:41.000]  因爲神也愛他們
[00:14:41.000 --> 00:14:43.000]  神也樂意眷顧他們
[00:14:43.000 --> 00:14:44.000]  Amen
[00:14:44.000 --> 00:14:46.000]  我還記得我們去年
[00:14:46.000 --> 00:14:50.000]  打發被難的牧師Benoit
[00:14:50.000 --> 00:14:53.000]  去尼日做宣教工作的時候
[00:14:53.000 --> 00:14:55.000]  我那時候就問Benoit
[00:14:55.000 --> 00:14:58.000]  我說你爲什麼要去尼日
[00:14:58.000 --> 00:15:02.000]  因爲尼日是很艱難的一個國家
[00:15:02.000 --> 00:15:04.000]  非常嚴謹的一個回教國家
[00:15:04.000 --> 00:15:06.000]  我說你爲什麼不到其他國家
[00:15:06.000 --> 00:15:07.000]  很多國家可以
[00:15:07.000 --> 00:15:09.000]  爲什麼你一定要去尼日呢
[00:15:09.000 --> 00:15:11.000]  我最記得他就對我說
[00:15:11.000 --> 00:15:12.000]  劉牧師
[00:15:12.000 --> 00:15:15.000]  因爲我深深地相信神的愛
[00:15:15.000 --> 00:15:18.000]  能夠來拯救回教徒
[00:15:18.000 --> 00:15:22.000]  我相信神的愛能夠醫治他們
[00:15:22.000 --> 00:15:24.000]  只有神的愛能夠滿足他們
[00:15:24.000 --> 00:15:27.000]  我聽完我就沒話可講
[00:15:27.000 --> 00:15:28.000]  爲他禱告
[00:15:28.000 --> 00:15:29.000]  祝福他
[00:15:29.000 --> 00:15:30.000]  讓他去
[00:15:30.000 --> 00:15:32.000]  感謝主他在家裏面
[00:15:32.000 --> 00:15:33.000]  從家裏開始聚會
[00:15:33.000 --> 00:15:35.000]  現在看照片一下
[00:15:35.000 --> 00:15:36.000]  家裏開始聚會
