
[00:00:00.000 --> 00:00:05.320]  大家都知道我幾年前就加入了播道差會成為宣教士
[00:06:00.040 --> 00:06:03.280]  所以有啲信徒喺教會坐喺度唔做嘢
[00:06:03.280 --> 00:06:06.560]  其實上帝唔開心嘅
[00:06:06.560 --> 00:06:08.600]  但佢俾你有個選擇
[00:06:08.600 --> 00:06:12.800]  其實仲有一點
[00:06:12.800 --> 00:06:16.160]  上帝差派你去做宣教士唔差派天使呢
[00:06:16.160 --> 00:06:19.360]  因為你比宣教士更加重要
[00:06:19.360 --> 00:06:22.600]  你比天使更加重要
[00:06:22.600 --> 00:06:23.280]  無錯
[00:06:23.280 --> 00:06:26.360]  點解你又會問
[00:06:26.360 --> 00:06:28.600]  我比天使重要呀
[00:06:28.600 --> 00:06:31.320]  我其實呢就成日坐喺度
[00:06:31.320 --> 00:06:35.000]  天使一走就有兩隻翅膀
[00:06:35.000 --> 00:06:38.960]  你知唔知聖經話天使係一個服役嘅靈
[00:06:38.960 --> 00:06:40.520]  係一個Spirit
[00:06:40.520 --> 00:06:41.960]  係Servant
[00:06:41.960 --> 00:06:43.960]  係服侍上帝嘅靈
[00:06:43.960 --> 00:06:45.440]  你同我就係咩
[00:06:45.440 --> 00:06:47.120]  我哋係上帝嘅兒女
[00:06:47.120 --> 00:06:48.680]  上帝創造我哋
[00:06:48.680 --> 00:06:49.760]  係用佢嘅形
[00:06:49.760 --> 00:06:51.920]  按佢嘅形象嚟做我哋
[00:06:51.920 --> 00:06:56.600]  即係按佢上帝自己嘅形象
[00:06:56.600 --> 00:06:58.760]  佢嘅本質嚟做我哋
[00:06:58.760 --> 00:07:00.760]  咁我哋係上帝嘅兒女
[00:07:00.760 --> 00:07:02.840]  我哋蒙恩救贖之後
[00:07:02.840 --> 00:07:04.440]  我哋直情係
[00:07:04.440 --> 00:07:08.480]  係與基督同一同坐喺寶座上面
[00:07:08.480 --> 00:07:10.480]  將來我哋要審判天使
[00:07:10.480 --> 00:07:14.080]  所以如果皇宮裏面你就係王子
[00:07:14.080 --> 00:07:15.520]  你就係王子
[00:07:15.520 --> 00:07:17.320]  雖然你阿媽就同你講
[00:07:17.320 --> 00:07:19.520]  你著咗龍袍都唔似太子
[00:07:19.520 --> 00:07:22.080]  但唔似太子都係太子
[00:07:22.080 --> 00:07:23.560]  係咪呀
[00:07:23.560 --> 00:07:26.480]  你唔似上帝嘅兒女都係上帝嘅兒女
[00:07:26.480 --> 00:07:28.320]  所以上帝差派你去
[00:07:28.320 --> 00:07:33.760]  就差派一個好重要嘅代表去
[00:07:33.760 --> 00:07:37.240]  咁呢個上帝要差派一個好重要嘅代表去
[00:07:37.240 --> 00:07:38.960]  咁即係梗係好重要嘅職份
[00:07:38.960 --> 00:07:42.600]  天使呢個宣教士一個好重要嘅職份
[00:07:42.600 --> 00:07:44.720]  咁仲有第四點呢
[00:07:44.720 --> 00:07:50.040]  就係呢個係一個好有恩典嘅呼召
[00:07:50.040 --> 00:07:52.960]  即係上帝畀你去呢
[00:07:52.960 --> 00:07:55.040]  係其實呢個恩典
[00:07:55.040 --> 00:07:56.440]  你唔好以為
[00:07:56.440 --> 00:08:00.720]  我出去同阿江牧師去派單張
[00:08:00.720 --> 00:08:03.720]  呢個就俾面上帝啦簡直
[00:08:03.720 --> 00:08:05.080]  平時我唔做
[00:08:05.080 --> 00:08:07.040]  我完咗之後就同阿朱先生去飲茶
[00:08:07.040 --> 00:08:10.200]  而家就出去派單張咁樣
[00:08:10.200 --> 00:08:14.040]  咁呢個司祿普羅就講得好清楚
[00:08:14.040 --> 00:08:18.680]  佢話當我喺母福裡上帝就將我分別出嚟
[00:08:18.680 --> 00:08:20.000]  又用佢嘅恩
[00:08:20.000 --> 00:08:23.120]  佢嘅Grace 佢嘅恩呼召我嗰一位
[00:08:23.120 --> 00:08:26.000]  既然樂意將自己嘅兒子啟示給我
[00:08:26.000 --> 00:08:29.640]  使我可以在外族人中傳揚他
[00:08:29.640 --> 00:08:35.440]  普羅就Catch到呢啲
[00:08:35.440 --> 00:08:37.840]  呢個係恩典
[00:08:37.840 --> 00:08:41.560]  上帝今日叫你喺傳恩堂成為一個會友
[00:08:41.560 --> 00:08:46.040]  成為一個出去服侍
[00:08:46.040 --> 00:08:47.560]  或者你歡迎大使
[00:08:47.560 --> 00:08:48.800]  或者你派單張
[00:08:48.800 --> 00:08:50.000]  或者你彈琴
[00:08:50.000 --> 00:08:51.040]  你打鼓
[00:08:51.040 --> 00:08:52.960]  你領詩
[00:08:52.960 --> 00:08:55.480]  廣道呢啲全部都係恩典
[00:08:55.480 --> 00:08:59.280]  唔係你有咩嘅本能
[00:08:59.280 --> 00:09:01.920]  又唔係你點樣去俾面上帝
[00:09:01.920 --> 00:09:03.000]  係上帝恩道
[00:09:03.000 --> 00:09:05.560]  所以因為咁嘅緣故
[00:09:05.560 --> 00:09:08.200]  司祿普羅珍惜呢個呼召
[00:09:08.200 --> 00:09:10.720]  比自己嘅性命仲珍惜
[00:09:10.720 --> 00:09:12.240]  所以佢話
[00:09:12.240 --> 00:09:15.440]  我並不珍惜自己嘅性命
[00:09:15.440 --> 00:09:17.440]  只求跑完我嘅路程
[00:09:17.440 --> 00:09:20.840]  完成我從主耶穌所領受嘅職份
[00:09:20.840 --> 00:09:24.360]  為神恩惠的福音作見證
[00:09:24.360 --> 00:09:26.600]  普羅就睇到
[00:09:26.600 --> 00:09:28.120]  因為咁嘅緣故
[00:09:28.120 --> 00:09:32.360]  佢又放低佢所有嘅嘢去傳福音
[00:09:32.360 --> 00:09:33.720]  呢啲普羅好勁
[00:09:33.720 --> 00:09:35.760]  佢出身顯赫嘅家庭
[00:09:35.760 --> 00:09:37.560]  有錢有勢
[00:09:37.560 --> 00:09:40.840]  佢係羅馬公民嗰個身份
[00:09:40.840 --> 00:09:46.560]  佢嗰個老師就係全羅馬帝國最出名嘅
[00:09:46.560 --> 00:09:49.040]  學問高深
[00:09:49.040 --> 00:09:50.320]  酬老精靈
[00:09:50.320 --> 00:09:52.440]  本來就大好前途
[00:09:52.440 --> 00:09:54.240]  但佢放低所有嘅嘢
[00:09:54.240 --> 00:09:56.560]  去做宣教士
[00:09:56.560 --> 00:09:58.360]  佢話我比人打過幾多下
[00:09:58.360 --> 00:09:59.760]  我喺水裏面
[00:09:59.760 --> 00:10:01.760]  喺大海裏面漂浮過幾多次
[00:10:01.760 --> 00:10:03.400]  我坐過幾多監
[00:10:03.400 --> 00:10:05.400]  受過幾多苦
[00:10:05.400 --> 00:10:06.800]  仲有喎
[00:10:06.800 --> 00:10:08.600]  普羅出去傳福音
[00:10:08.600 --> 00:10:10.600]  其實有陣時佢都唔夠食
[00:10:10.600 --> 00:10:11.800]  唔夠衫著
[00:10:11.800 --> 00:10:13.400]  記唔記得佢坐監獄
[00:10:13.400 --> 00:10:15.400]  叫阿提摩大打件衫畀佢
[00:10:15.400 --> 00:10:19.800]  所以其實佢唔珍惜自己嘅生命
[00:10:19.800 --> 00:10:28.600]  佢睇到上帝呼召佢做宣教士嗰個恩典幾奇妙
[00:10:28.600 --> 00:10:30.600]  有個故仔就講到耶穌
[00:10:30.600 --> 00:10:31.600]  呢個故仔嚟嘅
[00:10:31.600 --> 00:10:32.600]  唔知係咪真嘅
[00:10:32.600 --> 00:10:34.600]  講到耶穌復活咗就升天
[00:10:34.600 --> 00:10:35.800]  升天呢
[00:10:35.800 --> 00:10:39.600]  天使長Gabriel就問耶穌
[00:10:39.600 --> 00:10:45.000]  主耶穌你喺世上已經做哂所有嘅救贖工作
[00:10:45.000 --> 00:10:48.600]  咁你點樣讓全世界嘅人知道呢個救恩
[00:10:48.600 --> 00:10:50.600]  相信你得救呢
[00:10:50.600 --> 00:10:51.600]  咁耶穌話
[00:10:51.600 --> 00:10:53.600]  咁我就訓練咗幾個門徒
[00:10:53.600 --> 00:10:54.600]  11個
[00:10:54.600 --> 00:10:56.600]  原本12個就冇咗一個
[00:10:56.600 --> 00:10:57.600]  仲有11個
[00:10:57.600 --> 00:10:59.600]  咁呢我就將呢個球交咗畀佢哋
[00:10:59.600 --> 00:11:01.600]  由佢哋去傳畀其他嘅人
[00:11:01.600 --> 00:11:03.600]  其他嘅人又傳畀其他嘅人
[00:11:03.600 --> 00:11:04.600]  咁就傳到全世界
[00:11:04.600 --> 00:11:06.600]  就係咁㗎
[00:11:06.600 --> 00:11:08.600]  咁Gabriel就覺得危險啲
[00:11:08.600 --> 00:11:09.600]  喂
[00:11:09.600 --> 00:11:11.600]  呢11個都好似唔係好掂
[00:11:11.600 --> 00:11:13.600]  你咁樣叫佢哋
[00:11:13.600 --> 00:11:14.600]  咁如果佢哋唔傳呢
[00:11:14.600 --> 00:11:16.600]  或者佢傳錯咗呢
[00:11:16.600 --> 00:11:19.600]  咁或者佢傳完下 甩咗碌呢
[00:11:19.600 --> 00:11:21.600]  咁你有冇一個plan B嘅
[00:11:21.600 --> 00:11:23.600]  有冇一個計
[00:11:23.600 --> 00:11:25.600]  有一個叫做
[00:11:25.600 --> 00:11:27.600]  我哋叫做contingency plan
[00:11:27.600 --> 00:11:28.600]  係咪呀
[00:11:28.600 --> 00:11:29.600]  咁中文呢
[00:11:29.600 --> 00:11:30.600]  翻譯係咩呀
[00:11:30.600 --> 00:11:33.600]  即係話呢我哋有個後備計劃
[00:11:33.600 --> 00:11:35.600]  如果呢個唔得呢
[00:11:35.600 --> 00:11:37.600]  就會唔會有一個plan B呢
[00:11:37.600 --> 00:11:39.600]  咁耶穌話冇plan B
[00:11:39.600 --> 00:11:41.600]  再靠佢哋
[00:11:41.600 --> 00:11:42.600]  弟兄姊妹
[00:11:42.600 --> 00:11:43.600]  上帝冇plan B
[00:11:43.600 --> 00:11:45.600]  上帝就係靠你傳福音
[00:11:45.600 --> 00:11:46.600]  上帝唔會搵天使
[00:11:46.600 --> 00:11:48.600]  個理由已經講得好清楚
[00:11:48.600 --> 00:11:50.600]  咁就搵你
[00:11:50.600 --> 00:11:52.600]  咁唔搵你搵我
[00:11:52.600 --> 00:11:55.600]  所以最後晚餐嗰陣時
[00:11:55.600 --> 00:11:57.600]  耶穌就講呢句話
[00:11:57.600 --> 00:11:59.600]  就剛才阿偉同我哋讀呢段經文
[00:11:59.600 --> 00:12:01.600]  我知道大家聽到呢
[00:12:01.600 --> 00:12:03.600]  就最開心嘅經文短
[00:12:03.600 --> 00:12:05.600]  因為長嗰陣時又阻時間
[00:12:05.600 --> 00:12:07.600]  而且又唔記得
[00:12:07.600 --> 00:12:09.600]  咁呢個呢我就做個好好榜樣
[00:12:09.600 --> 00:12:11.600]  你怎樣猜我到世上來
[00:12:11.600 --> 00:12:14.600]  我又怎樣猜他們到世上去
[00:12:14.600 --> 00:12:16.600]  其實呢句話後面呢
[00:12:16.600 --> 00:12:17.600]  係好多嘢
[00:12:17.600 --> 00:12:19.600]  嗰陣時係最後晚餐
[00:12:19.600 --> 00:12:21.600]  耶穌知道大家就快要
[00:12:21.600 --> 00:12:23.600]  要俾人釘死
[00:12:23.600 --> 00:12:26.600]  而且一個猶大又背叛佢
[00:12:26.600 --> 00:12:28.600]  咁佢
[00:12:28.600 --> 00:12:30.600]  佢一個禱告
[00:12:30.600 --> 00:12:31.600]  呢個禱告係全個
[00:12:31.600 --> 00:12:33.600]  我諗全個新約最勁嘅禱告
[00:12:33.600 --> 00:12:35.600]  約翰福音十七章你返去睇下
[00:12:35.600 --> 00:12:37.600]  佢對上帝話
[00:12:37.600 --> 00:12:39.600]  你怎樣猜我係世上來
[00:12:39.600 --> 00:12:41.600]  嚟到呢度
[00:12:41.600 --> 00:12:42.600]  嚟到呢度做咩呀
[00:12:42.600 --> 00:12:44.600]  嚟到呢度釘緊十字架
[00:12:44.600 --> 00:12:45.600]  嚟到呢度完成呢個救贖
[00:12:45.600 --> 00:12:48.600]  我又照樣猜佢哋去世上去
[00:12:48.600 --> 00:12:49.600]  去做咩呀
[00:12:49.600 --> 00:12:51.600]  就係將呢個救贖計劃講出去
[00:12:51.600 --> 00:12:53.600]  傳出去
[00:12:53.600 --> 00:12:54.600]  叫個個人都聽到
[00:12:54.600 --> 00:12:56.600]  呢個
[00:12:56.600 --> 00:12:58.600]  就係
[00:12:58.600 --> 00:13:00.600]  我哋嘅使命
[00:13:00.600 --> 00:13:02.600]  呢個就係點解我哋全恩堂
[00:13:02.600 --> 00:13:05.600]  每年三月都有一個宣教月
[00:13:05.600 --> 00:13:07.600]  猜全月
[00:13:07.600 --> 00:13:09.600]  就係我哋要
[00:13:09.600 --> 00:13:11.600]  將耶穌嘅福音
[00:13:11.600 --> 00:13:13.600]  帶到世上去
[00:13:13.600 --> 00:13:15.600]  咁我哋知道
[00:13:15.600 --> 00:13:18.600]  點解上帝唔會叫天使做宣教士
[00:13:18.600 --> 00:13:20.600]  點解上帝冇plan b
[00:13:20.600 --> 00:13:22.600]  咁而家我哋就諗
[00:13:22.600 --> 00:13:25.600]  咁究竟我哋全恩堂弟兄姊妹
[00:13:25.600 --> 00:13:26.600]  今日都好似人才
[00:13:26.600 --> 00:13:28.600]  仔仔喎好多人喺哂度
[00:13:28.600 --> 00:13:30.600]  我哋點樣去
[00:13:30.600 --> 00:13:32.600]  點樣去傳福音呢
[00:13:32.600 --> 00:13:34.600]  點樣去做呢個宣教呢
[00:13:34.600 --> 00:13:36.600]  我首先要俾大家一個好清楚嘅
[00:13:36.600 --> 00:13:38.600]  嘅認識一個
[00:13:38.600 --> 00:13:40.600]  宣教嘅概念呢個concept
[00:13:40.600 --> 00:13:42.600]  讀書嘅最緊要
[00:13:42.600 --> 00:13:44.600]  舊時我哋
[00:13:44.600 --> 00:13:46.600]  我讀書有好多年代
[00:13:46.600 --> 00:13:48.600]  我讀書嗰時你阿媽未出世
[00:13:48.600 --> 00:13:51.600]  起碼其中一兩個
[00:13:51.600 --> 00:13:53.600]  咁呀
[00:13:53.600 --> 00:13:55.600]  都唔知係咪可能出一世
[00:13:55.600 --> 00:13:57.600]  咁
[00:13:57.600 --> 00:13:59.600]  嗰時個教授個老師話
[00:13:59.600 --> 00:14:01.600]  你最緊要係明白個concept
[00:14:01.600 --> 00:14:03.600]  個觀念
[00:14:03.600 --> 00:14:05.600]  你搞掂呢個concept得
[00:14:05.600 --> 00:14:07.600]  如果唔係你代代都唔得
[00:14:07.600 --> 00:14:09.600]  三個concept大家記住
[00:14:09.600 --> 00:14:11.600]  就包你受用不盡
[00:14:11.600 --> 00:14:13.600]  第一個呢
[00:14:13.600 --> 00:14:15.600]  就係教會
[00:14:15.600 --> 00:14:17.600]  係一個出去嘅群體
[00:14:17.600 --> 00:14:19.600]  出去嘅
[00:14:19.600 --> 00:14:21.600]  好多教會內聚
[00:14:21.600 --> 00:14:23.600]  我哋四面牆喺度
[00:14:23.600 --> 00:14:25.600]  入嚟嗰啲三寶人我哋秒下佢
[00:14:25.600 --> 00:14:27.600]  咦呢個我唔識
[00:14:27.600 --> 00:14:29.600]  佢唔知有冇細菌帶入嚟呢
[00:14:29.600 --> 00:14:31.600]  或者講你乜嘢
[00:14:31.600 --> 00:14:33.600]  或者伯藏呀或者偷我哋嘢呀
[00:14:33.600 --> 00:14:35.600]  即係我哋
[00:14:35.600 --> 00:14:37.600]  好多教會呢
[00:14:37.600 --> 00:14:39.600]  係好內聚
[00:14:39.600 --> 00:14:41.600]  自己keep喺度
[00:14:41.600 --> 00:14:43.600]  你知唔知個世界
[00:14:43.600 --> 00:14:45.600]  好孤單
[00:14:45.600 --> 00:14:47.600]  日本每一年
[00:14:47.600 --> 00:14:49.600]  有二萬人死亡係
[00:14:49.600 --> 00:14:51.600]  孤獨去世冇人知道佢死
[00:14:51.600 --> 00:14:53.600]  每一年有二萬人
[00:14:53.600 --> 00:14:55.600]  咁而家好多國家
[00:14:55.600 --> 00:14:57.600]  包括香港台灣日本
[00:14:57.600 --> 00:14:59.600]  南韓呀甚至可能
[00:14:59.600 --> 00:15:01.600]  外國都有一組叫出租人
[00:15:01.600 --> 00:15:03.600]  即係陪伴嘅
[00:15:03.600 --> 00:15:05.600]  我就扯佢嚟
[00:15:05.600 --> 00:15:07.600]  同你做嘢喎唔係同你打工
[00:15:07.600 --> 00:15:09.600]  唔係同你清潔
[00:15:09.600 --> 00:15:11.600]  佢嚟呢就陪你嘅啫
[00:15:11.600 --> 00:15:13.600]  咁有啲人好孤單我想陪佢
[00:15:13.600 --> 00:15:15.600]  搵個人陪我食飯
[00:15:15.600 --> 00:15:19.600]  佢時中計
[00:15:19.600 --> 00:15:21.600]  佢同你食飯就唔同你傾計
[00:15:21.600 --> 00:15:23.600]  咁佢就
[00:15:23.600 --> 00:15:25.600]  唔會畀你意見
[00:15:25.600 --> 00:15:27.600]  但係就陪你
[00:15:27.600 --> 00:15:29.600]  或者你話我想搵個人陪我睇戲
[00:15:29.600 --> 00:15:31.600]  日本最近呢
[00:15:31.600 --> 00:15:33.600]  就有好多孤獨嘅人呢
[00:15:33.600 --> 00:15:35.600]  咁佢哋呢就新聞報道
[00:15:35.600 --> 00:15:37.600]  佢哋呢就啲
[00:15:37.600 --> 00:15:39.600]  佢哋去
[00:15:39.600 --> 00:15:41.600]  幕後買啲奶呀
[00:15:41.600 --> 00:15:43.600]  有啲公司
[00:15:43.600 --> 00:15:45.600]  專登搵啲會同你傾計嘅人
[00:15:45.600 --> 00:15:47.600]  帶啲奶送畀你
[00:15:47.600 --> 00:15:49.600]  咁佢每日一次呢就期待呢個呢
[00:15:49.600 --> 00:15:51.600]  就係嗰日嘅
[00:15:51.600 --> 00:15:53.600]  呢個就係嗰日嘅高潮啦
[00:15:53.600 --> 00:15:55.600]  佢
[00:15:55.600 --> 00:15:57.600]  佢有個人嚟送一盒奶畀我
[00:15:57.600 --> 00:15:59.600]  同我傾一陣計
[00:16:01.600 --> 00:16:03.600]  有好多孤單嘅人
[00:16:03.600 --> 00:16:07.600]  唔單止成人孤單
[00:16:07.600 --> 00:16:09.600]  細蚊仔都孤單
[00:16:09.600 --> 00:16:11.600]  香港中小學生自殺率
[00:16:11.600 --> 00:16:13.600]  每一年都提高
[00:16:13.600 --> 00:16:17.600]  咁我哋全英團搬到北角呢
[00:16:17.600 --> 00:16:19.600]  就發現有好多貧窮嘅人
[00:16:19.600 --> 00:16:21.600]  北角好多
[00:16:21.600 --> 00:16:23.600]  即係生活窮困嘅人
[00:16:23.600 --> 00:16:25.600]  多過柴灣
[00:16:25.600 --> 00:16:29.600]  我相信全香港
[00:16:29.600 --> 00:16:31.600]  都有好多孤單嘅人
[00:16:31.600 --> 00:16:33.600]  就唔係淨北角有
[00:16:33.600 --> 00:16:35.600]  咁所以我哋全英團
[00:16:35.600 --> 00:16:37.600]  我哋應該要做一個出去嘅群體
[00:16:37.600 --> 00:16:39.600]  我哋睇到嗰度嘅需要
[00:16:39.600 --> 00:16:41.600]  我哋要
[00:16:41.600 --> 00:16:43.600]  我哋要去
[00:16:43.600 --> 00:16:45.600]  接觸佢哋
[00:16:45.600 --> 00:16:47.600]  耶穌就咁啦
[00:16:47.600 --> 00:16:49.600]  佢見到好多嘅人困苦流離
[00:16:49.600 --> 00:16:51.600]  佢就憐憫佢哋
[00:16:51.600 --> 00:16:53.600]  因為佢好似羊無目人一般
