
[00:00:00.000 --> 00:00:03.600]  我們今天繼續講《使徒行轉》
[00:02:56.240 --> 00:02:58.000]  在《使徒行轉》裏面
[00:02:58.000 --> 00:03:04.240]  最常用信徒的名稱就是門徒
[00:03:04.240 --> 00:03:08.720]  掃羅在《使徒行轉》的八章三節
[00:03:08.720 --> 00:03:10.640]  說他殘害教會
[00:03:10.640 --> 00:03:12.240]  進各人的家
[00:03:12.240 --> 00:03:15.600]  拉着男女下載監獄
[00:03:15.600 --> 00:03:18.520]  他也得到大祭司的興許
[00:03:18.520 --> 00:03:21.720]  來緝拿在大馬式的基督徒
[00:03:21.720 --> 00:03:26.560]  將他們帶回耶路撒冷來審判
[00:03:26.560 --> 00:03:32.040]  當時在大馬式有很多猶太人在那裏居住
[00:03:32.040 --> 00:03:38.240]  根據估計有三十至四十個會堂
[00:03:38.240 --> 00:03:39.840]  當時的規矩
[00:03:39.840 --> 00:03:41.320]  古時的規矩
[00:03:41.320 --> 00:03:42.720]  一個會堂
[00:03:42.720 --> 00:03:47.600]  要起碼有十個猶太人纔可以有一個會堂
[00:03:47.600 --> 00:03:50.280]  所以如果有三十至四十個會堂
[00:03:50.280 --> 00:03:56.440]  在大馬式起碼有四五百個猶太人在那裏居住
[00:03:56.440 --> 00:04:01.320]  而在那裏的當中有很多基督徒
[00:04:01.320 --> 00:04:05.640]  他們很可能在耶路撒冷受到逼迫
[00:04:05.640 --> 00:04:08.720]  逃到大馬式這個地方
[00:04:08.720 --> 00:04:11.840]  而掃羅要將他們緝拿
[00:04:11.840 --> 00:04:16.200]  帶他們回去耶路撒冷
[00:04:16.200 --> 00:04:20.520]  掃羅發覺自己突然間掉在地上
[00:04:20.520 --> 00:04:24.000]  有很多人說掃羅是中暑
[00:04:24.000 --> 00:04:27.360]  或者他是發洋吊
[00:04:27.360 --> 00:04:29.600]  施布珍曾經說
[00:04:29.600 --> 00:04:33.160]  如果發洋吊能使人接受耶穌基督
[00:04:33.160 --> 00:04:36.720]  神就真的要大大祝福發洋吊這個病
[00:04:36.720 --> 00:04:41.000]  使多些人來接受耶穌基督
[00:04:41.000 --> 00:04:45.200]  當時在《使徒行傳》的二十二章六節告訴我們
[00:04:45.200 --> 00:04:47.000]  是中午的時候
[00:04:47.000 --> 00:04:49.120]  烈日當空的時候
[00:04:49.120 --> 00:04:52.720]  你想想在沙漠烈日當空
[00:04:52.720 --> 00:04:55.040]  太陽是有幾萬烈
[00:04:55.040 --> 00:04:58.640]  但是耶穌基督的光 耶穌基督的榮耀
[00:04:58.640 --> 00:05:02.880]  是能夠遮蓋一切太陽的光
[00:05:02.880 --> 00:05:06.120]  掃羅突然間聽見有聲音跟他說
[00:05:06.120 --> 00:05:09.400]  你爲何逼迫我
[00:05:09.400 --> 00:05:11.240]  與掃羅一起
[00:05:11.240 --> 00:05:13.400]  在路上的人他們都跌倒
[00:05:13.400 --> 00:05:15.080]  他們都聽見聲音
[00:05:15.080 --> 00:05:17.200]  但他們不能夠聽得明白
[00:05:17.200 --> 00:05:19.360]  究竟這個聲音是講什麼
[00:05:19.360 --> 00:05:22.000]  他們都跌落地
[00:05:22.000 --> 00:05:23.960]  掃羅就問
[00:05:23.960 --> 00:05:26.200]  主啊 禰是誰
[00:05:26.200 --> 00:05:27.840]  主就回答
[00:05:27.840 --> 00:05:31.280]  我就是禰逼迫的耶穌
[00:05:31.280 --> 00:05:33.280]  這一節的經文令我想起
[00:05:33.280 --> 00:05:36.800]  《馬太福音》的二十五章四十節
[00:05:36.800 --> 00:05:39.240]  耶穌說我實在告訴你們
[00:05:39.240 --> 00:05:40.920]  這些事你們
[00:05:40.920 --> 00:05:44.880]  做在我弟兄中一個最小的身上
[00:05:44.880 --> 00:05:48.320]  就是做在我的身上
[00:05:48.320 --> 00:05:51.880]  這裏所講的當然是一些正面的事
[00:05:51.880 --> 00:05:55.600]  一些關懷弟兄姊妹的事
[00:05:55.600 --> 00:05:57.640]  在最小的一個人的身上
[00:05:57.640 --> 00:05:59.880]  就算是給一杯涼水
[00:05:59.880 --> 00:06:01.120]  耶穌基督說
[00:06:01.120 --> 00:06:03.400]  你就是做在我的身上
[00:06:03.400 --> 00:06:05.640]  我如同身受
[00:06:05.640 --> 00:06:07.360]  爲什麼我這麼說呢
[00:06:07.360 --> 00:06:10.320]  你看看《使徒行傳》的九章四節
[00:06:10.320 --> 00:06:11.840]  耶穌不是說
[00:06:11.840 --> 00:06:16.440]  掃羅掃羅 你爲什麼逼迫教會
[00:06:16.440 --> 00:06:18.640]  掃羅逼迫的是什麼
[00:06:18.640 --> 00:06:20.480]  的確是教會
[00:06:20.480 --> 00:06:22.240]  但是耶穌基督
[00:06:22.240 --> 00:06:26.800]  祂說掃羅掃羅 你爲什麼逼迫我
[00:06:26.800 --> 00:06:28.800]  不是教會
[00:06:28.800 --> 00:06:32.560]  所以我們在任何弟兄姊妹身上
[00:06:32.560 --> 00:06:35.280]  如果做任何負面的事
[00:06:35.280 --> 00:06:38.960]  就算在最小的一個弟兄姊妹身上
[00:06:38.960 --> 00:06:42.400]  耶穌基督說你也是做在我的身上
[00:06:42.400 --> 00:06:46.560]  我如同身受
[00:06:46.560 --> 00:06:48.640]  掃羅掃羅就問
[00:06:48.640 --> 00:06:51.080]  祂說主啊 你是誰
[00:06:51.080 --> 00:06:52.480]  其實他問的時候
[00:06:52.480 --> 00:06:54.240]  他自己已經知道
[00:06:54.240 --> 00:06:57.680]  這位就是他逼迫的耶穌基督
[00:06:57.680 --> 00:07:02.120]  掃羅第一次相信耶穌基督仍然活着
[00:07:02.120 --> 00:07:04.880]  他聽見使徒已經說過很多次
[00:07:04.880 --> 00:07:06.320]  耶穌已經復活
[00:07:06.320 --> 00:07:07.680]  他都不相信
[00:07:07.680 --> 00:07:10.040]  現在他是親自見到
[00:07:10.040 --> 00:07:11.480]  復活的耶穌基督
[00:07:11.480 --> 00:07:14.960]  親自見到耶穌基督的榮耀
[00:07:14.960 --> 00:07:17.640]  這件事對他很重要
[00:07:17.640 --> 00:07:20.520]  因爲他就是見過復活的主
[00:07:20.520 --> 00:07:23.880]  他可以說自己是一個使徒
[00:07:23.880 --> 00:07:26.080]  使徒的條件是什麼
[00:07:26.080 --> 00:07:29.360]  就是要見過復活的耶穌基督
[00:07:29.360 --> 00:07:34.280]  哥倫多前書的九章一節告訴我們
[00:07:34.280 --> 00:07:37.240]  在使徒行傳的九章五節尾
[00:07:37.240 --> 00:07:38.840]  耶穌問他
[00:07:38.840 --> 00:07:41.480]  你爲什麼要踢刺呢
[00:07:41.480 --> 00:07:44.080]  踢刺是很艱難的
[00:07:44.080 --> 00:07:45.560]  這一節的經文
[00:07:45.560 --> 00:07:49.920]  在很多中文聖經譯本都沒有翻譯
[00:07:49.920 --> 00:07:52.640]  什麼叫做踢刺呢
[00:07:52.640 --> 00:07:55.960]  在近東的人一聽就能夠明白
[00:07:55.960 --> 00:07:57.640]  踢刺是什麼
[00:07:57.640 --> 00:08:00.040]  原來在近東的農夫
[00:08:00.040 --> 00:08:03.000]  他們都是用一支很長的竹竿
[00:08:03.000 --> 00:08:06.400]  竹竿的尾部是有一些很尖的金屬
[00:08:06.400 --> 00:08:08.440]  來趕牛
[00:08:08.440 --> 00:08:12.400]  刺激那隻牛來聽自己的話
[00:08:12.400 --> 00:08:15.360]  很多時候那隻牛都會反抗
[00:08:15.360 --> 00:08:18.840]  它會用後腿來踢那根刺
[00:08:18.840 --> 00:08:22.040]  耶穌基督就是和掃羅說
[00:08:22.040 --> 00:08:24.960]  你爲什麼要踢刺是沒用的
[00:08:24.960 --> 00:08:27.360]  你不可以與神對敵
[00:08:27.360 --> 00:08:31.280]  你是不會贏的
[00:08:31.280 --> 00:08:35.680]  我們都知道掃羅日後會成爲保羅
[00:08:35.680 --> 00:08:39.240]  就是成爲神傳福音的戲名
[00:08:39.240 --> 00:08:42.960]  這全部都是神的恩典
[00:08:42.960 --> 00:08:45.600]  不是掃羅揀選神
[00:08:45.600 --> 00:08:49.680]  乃是神揀選掃羅
[00:08:49.680 --> 00:08:53.600]  這位希伯來人所生的希伯來人
[00:08:53.600 --> 00:08:56.480]  將會成爲外邦人的使徒
[00:08:56.480 --> 00:08:59.920]  這一個逼迫教會的希伯來人
[00:08:59.920 --> 00:09:02.720]  將會成爲一個傳道人
[00:09:02.720 --> 00:09:06.920]  這一個充滿律法主義的法利菜人
[00:09:06.920 --> 00:09:09.600]  將會宣講神的恩典
[00:09:09.600 --> 00:09:12.280]  成爲神的發言人
[00:09:12.280 --> 00:09:15.520]  他將會成爲神的戲名
[00:09:15.520 --> 00:09:19.400]  來執行神的旨意
[00:09:19.400 --> 00:09:21.240]  掃羅得救之後
[00:09:21.240 --> 00:09:22.440]  照我們所知道
[00:09:22.440 --> 00:09:25.520]  他是去了阿拉伯這個地方
[00:09:25.520 --> 00:09:27.240]  爲什麼我會這麼說呢
[00:09:27.240 --> 00:09:29.880]  在《加拉太書》的一章十七節
[00:09:29.880 --> 00:09:33.680]  告訴我們掃羅是去了阿拉伯
[00:09:33.680 --> 00:09:35.000]  我相信這件事
[00:09:35.000 --> 00:09:38.560]  就是在《使徒行傳》的九章二十二節
[00:09:38.560 --> 00:09:42.000]  和九章二十三節的中間
[00:09:42.000 --> 00:09:44.680]  當我們讀九章二十三節的時候
[00:09:44.680 --> 00:09:46.280]  我們看到經文說
[00:09:46.280 --> 00:09:49.080]  過了好些日子
[00:09:49.080 --> 00:09:52.240]  我們不知道究竟是過了多少日子
[00:09:52.240 --> 00:09:54.560]  《使徒行傳》沒有告訴我們
[00:09:54.560 --> 00:09:58.040]  但是在《加拉太書》的一章十八節
[00:09:58.040 --> 00:10:01.880]  說掃羅是經過三年之後
[00:10:01.880 --> 00:10:04.200]  回到耶路撒冷
[00:10:04.200 --> 00:10:07.560]  所以我們相信掃羅曾經得救之後
[00:10:07.560 --> 00:10:10.800]  三年是去了阿拉伯
[00:10:10.800 --> 00:10:14.000]  他去了阿拉伯做什麼呢
[00:10:14.000 --> 00:10:18.320]  我相信他是單獨與耶穌基督相處
[00:10:18.320 --> 00:10:22.720]  耶穌基督是要親自地來教導掃羅
[00:10:22.720 --> 00:10:26.120]  在掃羅成爲神的戲名之前
[00:10:26.120 --> 00:10:28.680]  他還有很多事情需要學習
[00:10:28.680 --> 00:10:32.040]  所以他在阿拉伯有三年的時候
[00:10:32.040 --> 00:10:34.960]  得到耶穌基督的教導
[00:10:34.960 --> 00:10:38.880]  有人說掃羅在阿拉伯的時候
[00:10:38.880 --> 00:10:41.360]  是上了西乃山
[00:10:41.360 --> 00:10:46.200]  西乃山就是神頒律法給摩西的地方
[00:10:46.200 --> 00:10:50.160]  如果他真的上了西乃山就很有意思
[00:10:50.160 --> 00:10:52.640]  因爲他身爲一個法利塞人
[00:10:52.640 --> 00:10:56.120]  他是帶着律法主義上山
[00:10:56.120 --> 00:10:57.960]  但是他下山的時候
[00:10:57.960 --> 00:11:00.840]  是帶着神的恩典
[00:11:00.840 --> 00:11:04.760]  他上山的時候是一個猶太人的拉比
[00:11:04.760 --> 00:11:06.960]  他是熟讀摩西五經
[00:11:06.960 --> 00:11:10.680]  熟讀先知書和智慧書
[00:11:10.680 --> 00:11:12.640]  但是他下山的時候
[00:11:12.640 --> 00:11:17.160]  他已經可以開始寫新約的書信
[00:11:17.160 --> 00:11:19.400]  這個阿拉伯的行程
[00:11:19.400 --> 00:11:22.080]  對掃羅來說是很重要
[00:11:22.080 --> 00:11:23.880]  日後他是會說
[00:11:23.880 --> 00:11:28.000]  我的知識不是從人領受的
[00:11:28.000 --> 00:11:30.680]  也不是人教導我的
[00:11:30.680 --> 00:11:34.760]  乃是從耶穌基督啓示來的
[00:11:34.760 --> 00:11:39.000]  《迦拉大書》一章十節至二十四節
[00:11:39.000 --> 00:11:41.240]  他所學到的知識
[00:11:41.240 --> 00:11:44.160]  是直接從耶穌基督那裏來的
[00:11:44.160 --> 00:11:47.800]  不是任何的使徒來教他
[00:11:47.800 --> 00:11:50.680]  因爲當他與使徒見面的時候
[00:11:50.680 --> 00:11:53.640]  已經是他信主之後的三年
[00:11:53.640 --> 00:11:57.440]  去完阿拉伯回到耶路撒冷
[00:11:57.440 --> 00:11:59.840]  所以他的知識是直接
[00:11:59.840 --> 00:12:03.800]  由耶穌基督那裏來的
[00:12:03.800 --> 00:12:08.400]  我們看到掃羅不單止是與主相遇
[00:12:08.400 --> 00:12:12.680]  他也是與阿拿尼亞來相遇
[00:12:12.680 --> 00:12:14.760]  我們每一個的信徒
[00:12:14.760 --> 00:12:17.280]  都有人帶領我們信主
[00:12:17.280 --> 00:12:20.440]  不單止我們是與主相遇
[00:12:20.440 --> 00:12:23.160]  在《恕使徒行傳》的二十二章十二節
[00:12:23.160 --> 00:12:24.480]  告訴我們
[00:12:24.480 --> 00:12:28.840]  阿拿尼亞是一個虔誠的基督徒
[00:12:28.840 --> 00:12:32.800]  當然他知道掃羅是一個怎樣的人
[00:12:32.800 --> 00:12:35.800]  掃羅曾經是逼迫教會
[00:12:35.800 --> 00:12:38.560]  使基督徒受監禁
[00:12:38.560 --> 00:12:42.600]  甚至是殺害基督徒
[00:12:42.600 --> 00:12:46.560]  儘管阿拿尼亞很想爲主來作功
[00:12:46.560 --> 00:12:51.040]  但他真的對掃羅有很大的保留
[00:12:51.040 --> 00:12:55.080]  當阿拿尼亞被神差遣去到掃羅那裏
[00:12:55.080 --> 00:12:59.320]  他看到掃羅正在禱告
[00:12:59.320 --> 00:13:04.560]  這個給了他一支很強的強心針
[00:13:04.560 --> 00:13:06.560]  施布針曾經說過
[00:13:06.560 --> 00:13:13.560]  禱告是聖靈在重新得救的人的心上的簽名
[00:13:13.560 --> 00:13:16.800]  所以當阿拿尼亞看到掃羅在那裏禱告
[00:13:16.800 --> 00:13:19.840]  給了他一個很大的強心針
[00:13:19.840 --> 00:13:22.920]  神也給掃羅一個異象
[00:13:22.920 --> 00:13:28.080]  將會有一個叫阿拿尼亞的人來幫助自己
[00:13:28.080 --> 00:13:30.200]  阿拿尼亞這個人的名字
[00:13:30.200 --> 00:13:33.760]  就是仁慈的主的意思
[00:13:33.760 --> 00:13:36.720]  在《使徒行傳》的九章十五節
[00:13:36.720 --> 00:13:39.360]  給了我們一個概要
[00:13:39.360 --> 00:13:44.040]  講出了掃羅將來的事功會是怎樣
[00:13:44.040 --> 00:13:47.040]  預言掃羅將會在外邦人
[00:13:47.040 --> 00:13:51.720]  軍王和以色列人的面前來宣講神的命
[00:13:51.720 --> 00:13:56.040]  他將會爲神受很多很多的苦難
[00:13:56.040 --> 00:14:02.200]  但也會將榮耀大大地歸給神
[00:14:02.200 --> 00:14:04.720]  在《使徒行傳》的一章八節
[00:14:04.720 --> 00:14:10.360]  告訴我們使徒將會爲主作見證直到地極
[00:14:10.360 --> 00:14:16.240]  但沒有告訴我們福音將會傳到外邦人那裏
[00:14:16.240 --> 00:14:19.160]  在《使徒行傳》裏三次是說到
[00:14:19.160 --> 00:14:22.400]  福音將會傳到外邦人那裏
[00:14:22.400 --> 00:14:25.080]  今天的經文九章十五節
[00:14:25.080 --> 00:14:30.800]  《使徒行傳》的二十一節和二十六章十七節
[00:14:30.800 --> 00:14:35.640]  都是這樣告訴我們
[00:14:35.640 --> 00:14:40.400]  當阿拿尼亞稱掃羅做兄弟
[00:14:40.400 --> 00:14:44.720]  我相信掃羅一定得到很大的安慰
[00:14:44.720 --> 00:14:48.000]  掃羅不僅聽見阿拿尼亞的聲音
[00:14:48.000 --> 00:14:52.280]  他還覺得阿拿尼亞的手按在自己的身上
[00:14:52.280 --> 00:14:53.400]  爲什麼?
[00:14:53.400 --> 00:14:58.200]  因爲他已經是三天三夜慢了他的眼睛
[00:14:58.200 --> 00:15:00.080]  三天三夜他都沒有喫東西
[00:15:00.080 --> 00:15:03.000]  我相信他是完全沒有胃口
[00:15:03.000 --> 00:15:06.360]  他是不斷地思想自己的信仰
[00:15:06.360 --> 00:15:11.080]  究竟他以前的信仰是對的還是錯的
[00:15:11.080 --> 00:15:14.840]  阿拿尼亞就是靠着耶穌基督的名
[00:15:14.840 --> 00:15:20.160]  使掃羅的眼睛能夠再次見到東西
[00:15:20.160 --> 00:15:23.120]  聖靈就充滿了掃羅
[00:15:23.120 --> 00:15:27.440]  他就受洗然後開始喫東西
[00:15:27.440 --> 00:15:32.920]  很可惜英文版本King James Version
[00:15:32.920 --> 00:15:36.120]  翻譯《使徒行傳》的二十二章十六節
[00:15:36.120 --> 00:15:37.800]  翻譯錯了
[00:15:37.800 --> 00:15:41.080]  給人一個印象就是你要先受洗
[00:15:41.080 --> 00:15:43.320]  才能夠得救
[00:15:43.320 --> 00:15:46.840]  其實這是一個錯誤的理解
[00:15:46.840 --> 00:15:49.360]  掃羅的罪被赦免
[00:15:49.360 --> 00:15:52.880]  是因爲他先求告神的名
[00:15:52.880 --> 00:15:55.440]  《使徒行傳》的二十二章十六節
[00:15:55.440 --> 00:15:57.840]  應該的翻譯是
[00:15:57.840 --> 00:16:01.680]  阿拿尼亞對掃羅說起來受洗
[00:16:01.680 --> 00:16:03.920]  因爲你求告神的名
[00:16:03.920 --> 00:16:06.680]  已經洗去了你的罪
[00:16:06.680 --> 00:16:08.560]  有沒有見到的次序?
[00:16:08.560 --> 00:16:11.240]  是先求告神的名
[00:16:11.240 --> 00:16:13.160]  洗去了他的罪
[00:16:13.160 --> 00:16:17.720]  然後阿拿尼亞才說起來受洗
[00:16:17.720 --> 00:16:19.960]  希臘文的文法
[00:16:19.960 --> 00:16:22.960]  求告神的名是過去式的
[00:16:22.960 --> 00:16:25.440]  所以在受洗之前
[00:16:25.440 --> 00:16:28.280]  掃羅已經是求告神的名
[00:16:28.280 --> 00:16:30.000]  他的罪被赦免
[00:16:30.000 --> 00:16:35.160]  以致阿拿尼亞說起來受洗
[00:16:35.160 --> 00:16:39.680]  我們其實都很應該學習阿拿尼亞
[00:16:39.680 --> 00:16:42.440]  學習如何來服從神
[00:16:42.440 --> 00:16:45.960]  神叫阿拿尼亞去幫掃羅
[00:16:45.960 --> 00:16:48.280]  其實掃羅在我們的心目當中
[00:16:48.280 --> 00:16:51.280]  是一個無可能成爲基督徒的人
[00:16:51.280 --> 00:16:55.440]  但是神仍然叫他去幫掃羅
[00:16:55.440 --> 00:16:56.680]  現在來說
[00:16:56.680 --> 00:17:01.080]  基督徒只知道有保羅或者掃羅這個人
[00:17:01.080 --> 00:17:04.040]  但是不知道有阿拿尼亞這個人
[00:17:04.040 --> 00:17:06.840]  很少人認識阿拿尼亞
[00:17:06.840 --> 00:17:09.880]  很多出名的基督徒的背後
[00:17:09.880 --> 00:17:13.800]  都有很多小爲人知道的人
[00:17:13.800 --> 00:17:16.120]  來幫助他們
[00:17:16.120 --> 00:17:18.360]  神是公義的
[00:17:18.360 --> 00:17:22.520]  祂會記下每一個人的功勞
[00:17:22.520 --> 00:17:25.920]  最重要的不是我們自己是否出名
[00:17:25.920 --> 00:17:29.000]  最重要的是我們是否忠心
[00:17:29.000 --> 00:17:32.480]  我們是否一個服從神的人
[00:17:32.480 --> 00:17:35.280]  這個故事就教我們
[00:17:35.280 --> 00:17:39.360]  我們不怕像阿拿尼亞那樣來服從神
[00:17:39.360 --> 00:17:42.120]  儘管神叫我們去幫助的
[00:17:42.120 --> 00:17:44.480]  是一個不值得我們去幫助
[00:17:44.480 --> 00:17:47.960]  是一個可能是敵對基督教的人
[00:17:47.960 --> 00:17:51.800]  但是當阿拿尼亞真的去服從神的時候
[00:17:51.800 --> 00:17:54.720]  他發覺神是掌管一切
[00:17:54.720 --> 00:17:56.120]  當他服從的時候
[00:17:56.120 --> 00:17:59.640]  他見到神的旨意永遠是最好
[00:17:59.640 --> 00:18:02.720]  神的旨意永遠是最完美
[00:18:02.720 --> 00:18:05.160]  我們只需要是服從神
[00:18:05.160 --> 00:18:09.640]  神叫我們做什麼我們去做就可以
[00:18:09.640 --> 00:18:13.240]  我們也從阿拿尼亞的故事見到
[00:18:13.240 --> 00:18:16.320]  神完成祂旨意的手法
[00:18:16.320 --> 00:18:20.680]  不一定永遠都是用超自然的神蹟
[00:18:20.680 --> 00:18:23.320]  其事來完成
[00:18:23.320 --> 00:18:25.320]  在大馬式的路上
[00:18:25.320 --> 00:18:31.680]  神是用光和聲音來和掃羅相遇
[00:18:31.680 --> 00:18:35.400]  這個就是超自然的神蹟
[00:18:35.400 --> 00:18:40.960]  但是神也能夠派阿拿尼亞去拜訪掃羅
[00:18:40.960 --> 00:18:45.640]  這個是每天都可能發生日常普通的事
[00:18:45.640 --> 00:18:49.600]  每天神都可以差派一個弟兄或者姐妹
[00:18:49.600 --> 00:18:53.200]  來到你那裏傳講祂的話語
[00:18:53.200 --> 00:18:55.880]  這個是每天都可能發生的事
[00:18:55.880 --> 00:19:00.800]  神可以用祂的手將掃羅推在地上
[00:19:00.800 --> 00:19:03.040]  這個是超自然的神蹟
[00:19:03.040 --> 00:19:08.080]  但是神也可以透過阿拿尼亞的手來安慰掃羅
[00:19:08.080 --> 00:19:12.000]  神可以直接在天上和掃羅來說話
[00:19:12.000 --> 00:19:14.320]  這個是超自然的神蹟
[00:19:14.320 --> 00:19:17.840]  但是神也能夠透過阿拿尼亞的口
[00:19:17.840 --> 00:19:20.320]  來傳達祂的信息
[00:19:20.320 --> 00:19:26.000]  所以我們見到神不一定永遠就是要用超自然的神蹟其事
[00:19:26.000 --> 00:19:28.560]  祂是可以用很普通的事
[00:19:28.560 --> 00:19:33.720]  日常會發生的事來行出祂的旨意
[00:19:33.720 --> 00:19:40.000]  我也是說過神蹟其事在聖經裏面是有一定的地位
[00:19:40.000 --> 00:19:45.560]  神蹟其事是用來印證聖經的話語 神的話語
[00:19:45.560 --> 00:19:50.120]  因爲我們現在已經有全部神的話語在我們的手上
[00:19:50.120 --> 00:19:54.400]  我們不再需要有那麼多神蹟其事在這個世界上
[00:19:54.400 --> 00:19:56.920]  你說難道沒有神蹟其事嗎?
[00:19:56.920 --> 00:19:59.920]  不是 神是無所不能
[00:19:59.920 --> 00:20:02.680]  神要做神蹟其事 祂照樣可以做
[00:20:02.680 --> 00:20:04.040]  但是我只是說
[00:20:04.040 --> 00:20:08.080]  我們不再需要有神蹟其事來證明什麼
[00:20:08.080 --> 00:20:12.400]  因爲我們已經有全部神的話語在我們的手上
[00:20:12.400 --> 00:20:14.360]  而現在今時今日
[00:20:14.360 --> 00:20:19.600]  神很多時候就是藉着每天會發生很普通的事
[00:20:19.600 --> 00:20:26.080]  來行出祂的事功 行出祂的旨意
[00:20:26.080 --> 00:20:28.920]  也讓我們見到
[00:20:28.920 --> 00:20:32.640]  一個神的僕人的事功的果效
[00:20:32.640 --> 00:20:37.160]  不是在乎於你的聽衆是有多少人
[00:20:37.160 --> 00:20:42.960]  彼得他每次的講道都有千千萬萬的人來聽
[00:20:42.960 --> 00:20:48.160]  阿拿尼亞他的對象只有一位
[00:20:48.160 --> 00:20:51.160]  彼得千千萬萬的人聽他講道
[00:20:51.160 --> 00:20:52.840]  但是聖經沒有告訴他們
[00:20:52.840 --> 00:20:57.920]  有任何人將來成爲了神的器命 爲神所用
[00:20:57.920 --> 00:21:02.720]  但是阿拿尼亞只是同一個人來傳達神的話語
[00:21:02.720 --> 00:21:10.200]  但是這個人就成爲了日後寫了十三部新約書信的保羅
[00:21:10.200 --> 00:21:12.080]  我們也知道
