
[00:00:00.000 --> 00:00:02.780]  讓我們一起低頭祈禱
[00:05:33.000 --> 00:05:35.360]  本來個人的慾望是很中性的
[00:05:35.360 --> 00:05:36.720]  我們每個人都有慾望的
[00:05:36.720 --> 00:05:38.640]  我們要吃東西
[00:05:38.640 --> 00:05:41.240]  但是當慾望我們沒有處理得好的時候
[00:05:41.240 --> 00:05:44.080]  可以過多或者過少
[00:05:44.080 --> 00:05:46.880]  而雅各在這裡說的多數都是過多
[00:05:46.880 --> 00:05:48.080]  我們很想吃東西
[00:05:48.080 --> 00:05:49.320]  要有胃口吃東西
[00:05:49.320 --> 00:05:51.560]  但是我們如果貪吃的時候
[00:05:51.560 --> 00:05:52.880]  就有問題了
[00:05:52.880 --> 00:05:54.040]  我們需要金錢
[00:05:54.040 --> 00:05:55.240]  每個人都要賺錢
[00:05:55.240 --> 00:05:56.400]  你都有賺錢的慾望
[00:05:56.400 --> 00:05:57.320]  所以你能夠生活
[00:05:57.320 --> 00:05:58.320]  你要工作
[00:05:58.320 --> 00:06:00.080]  但是如果你變成工作狂
[00:06:00.080 --> 00:06:01.520]  賺錢狂的時候
[00:06:01.520 --> 00:06:03.840]  生命就出現問題
[00:06:03.840 --> 00:06:05.480]  在這裡雅各說
[00:06:05.480 --> 00:06:07.880]  如果不小心對待這個慾望
[00:06:07.880 --> 00:06:09.760]  可以帶來的惡果
[00:06:09.760 --> 00:06:14.840]  就是第二第三節出現的貪戀
[00:06:14.840 --> 00:06:20.720]  那個慾望得不到滿足
[00:06:20.720 --> 00:06:22.560]  貪極或者渴求極
[00:06:22.560 --> 00:06:24.600]  你都覺得還不夠
[00:06:24.600 --> 00:06:28.840]  貪戀結果會再引來的是嫉妒
[00:06:28.840 --> 00:06:30.000]  第二第三節雅各說
[00:06:30.000 --> 00:06:32.080]  你們貪戀還是得不著
[00:06:32.080 --> 00:06:33.960]  你們殺害嫉妒
[00:06:33.960 --> 00:06:36.600]  又鬥毆爭戰也不能得
[00:06:36.600 --> 00:06:38.600]  你們得不著是因為你們不求
[00:06:38.600 --> 00:06:40.480]  你們求也得不著
[00:06:40.480 --> 00:06:42.120]  是因為你們妄求
[00:06:42.120 --> 00:06:45.320]  要浪費在你們的言諾中
[00:06:45.320 --> 00:06:47.720]  這裡說的求
[00:06:47.720 --> 00:06:50.320]  我們多數都看為是祈禱
[00:06:50.320 --> 00:06:52.040]  就是他們的祈求
[00:06:52.040 --> 00:06:53.840]  就是他們的賞望
[00:06:53.840 --> 00:06:55.840]  背後想反映的是什麼呢?
[00:06:55.840 --> 00:06:57.880]  信徒之間出現張力
[00:06:57.880 --> 00:06:59.160]  甚至是衝突
[00:06:59.160 --> 00:07:04.320]  往往是跟我們內心的渴求有關
[00:07:04.320 --> 00:07:06.240]  這裡不只是說你祈禱的時候
[00:07:06.240 --> 00:07:09.200]  我想合格還是一百分
[00:07:09.200 --> 00:07:10.400]  以前你們妄求
[00:07:10.400 --> 00:07:12.800]  我買一柱六合彩
[00:07:12.800 --> 00:07:15.600]  希望中的時候我就點
[00:07:15.600 --> 00:07:19.520]  這裡不只是一個祈禱的內容這麼簡單
[00:07:19.520 --> 00:07:21.320]  是整個渴求
[00:07:21.320 --> 00:07:23.320]  是整個慾望
[00:07:23.320 --> 00:07:25.040]  人的渴求和慾望
[00:07:25.040 --> 00:07:30.440]  在當時雅各的情況來說是什麼呢?
[00:07:30.440 --> 00:07:33.800]  因為貧富懸殊得很嚴重
[00:07:33.800 --> 00:07:37.000]  究竟有沒有人很想成為有錢的人
[00:07:37.000 --> 00:07:41.080]  所以有錢的人就可以坐高位
[00:07:41.080 --> 00:07:43.760]  這是在說慾望
[00:07:43.760 --> 00:07:48.120]  慾望往往跟我們在社會裡的身份地位
[00:07:48.120 --> 00:07:50.480]  甚至有時候是不同的立場
[00:07:50.480 --> 00:07:53.480]  不同的利益有關
[00:07:53.480 --> 00:07:56.320]  當你有這種慾望
[00:07:56.320 --> 00:07:58.600]  旁邊的人也有這種慾望
[00:07:58.600 --> 00:08:00.680]  別人得到,你得不到
[00:08:00.680 --> 00:08:04.240]  自然就會有苦毒和妒忌
[00:08:04.240 --> 00:08:06.680]  奧運,體育精神
[00:08:06.680 --> 00:08:08.640]  不要緊,誰贏
[00:08:08.640 --> 00:08:09.800]  其實不是的
[00:08:09.800 --> 00:08:12.280]  很重要的是誰贏
[00:08:12.280 --> 00:08:14.480]  有些人可能胸襟好一點
[00:08:14.480 --> 00:08:15.680]  真的很真誠
[00:08:15.680 --> 00:08:16.880]  好像游泳一樣
[00:08:16.880 --> 00:08:18.440]  他可以破世界紀錄
[00:08:18.440 --> 00:08:20.520]  真心的替他開心
[00:08:20.520 --> 00:08:23.240]  但有些人的反應不是這樣
[00:08:23.240 --> 00:08:23.960]  妒忌
[00:08:23.960 --> 00:08:26.800]  因為你拿到,我拿不到
[00:08:26.800 --> 00:08:29.400]  現實也有很多例子
[00:08:29.400 --> 00:08:32.080]  我們每個人都想更美麗
[00:08:32.080 --> 00:08:34.400]  不少人都想更富有
[00:08:34.400 --> 00:08:37.640]  或者原本住小小的地方
[00:08:37.640 --> 00:08:40.640]  都想住豪華一點的地方
[00:08:40.640 --> 00:08:42.200]  你開一輛普通的車
[00:08:42.200 --> 00:08:45.320]  希望遲些開一輛漂亮一點的車
[00:08:45.320 --> 00:08:48.800]  或者名牌一點的車
[00:08:48.800 --> 00:08:50.760]  你想更有地位
[00:08:50.760 --> 00:08:53.040]  有小朋友的,你想你的小孩子
[00:08:53.040 --> 00:08:54.760]  有更好的成績
[00:08:54.760 --> 00:08:57.480]  考入一間更好的學校
[00:08:57.480 --> 00:09:00.760]  你有妻子,你希望你的妻子更賢淑
[00:09:00.760 --> 00:09:03.960]  你有丈夫,希望你的丈夫更體貼
[00:09:03.960 --> 00:09:05.800]  或者更有成就
[00:09:05.800 --> 00:09:06.880]  很自然
[00:09:06.880 --> 00:09:11.240]  每個人都想有些東西是越來越多的
[00:09:11.240 --> 00:09:12.440]  有一天
[00:09:12.440 --> 00:09:14.800]  有一個有錢的工業家
[00:09:14.800 --> 00:09:17.120]  去到海邊散步
[00:09:17.120 --> 00:09:20.880]  他看到有一個漁夫
[00:09:20.880 --> 00:09:23.640]  在船上休息
[00:09:23.640 --> 00:09:25.520]  他休息了很久
[00:09:25.520 --> 00:09:28.920]  那個漁夫也沒有再去打魚
[00:09:28.920 --> 00:09:31.960]  他心中就覺得很奇怪
[00:09:31.960 --> 00:09:32.880]  這個漁夫做什麼呢?
[00:09:32.880 --> 00:09:34.680]  然後就走上前去問他
[00:09:34.680 --> 00:09:36.400]  你為什麼不工作?
[00:09:36.400 --> 00:09:39.200]  那個漁夫說我今天賺夠了
[00:09:39.200 --> 00:09:41.520]  他說為什麼不賺多一點?
[00:09:41.520 --> 00:09:43.680]  賺多一點可以買大一點的船
[00:09:43.680 --> 00:09:45.000]  大一點的網
[00:09:45.000 --> 00:09:47.640]  去深海那裡打貴重的魚
[00:09:47.640 --> 00:09:49.400]  賣好的價錢
[00:09:49.400 --> 00:09:51.320]  然後就好像我一樣
[00:09:51.320 --> 00:09:55.360]  有整隊船可以為自己賺錢
[00:09:55.360 --> 00:09:56.800]  漁夫就說
[00:09:56.800 --> 00:10:00.280]  其實賺這麼多為了什麼呢?
[00:10:00.280 --> 00:10:02.200]  那個有錢的工業家就說
[00:10:02.200 --> 00:10:03.760]  為了享福
[00:10:03.760 --> 00:10:05.960]  為了享受
[00:10:05.960 --> 00:10:08.800]  你知不知道漁夫說什麼?
[00:10:08.800 --> 00:10:14.600]  其實我現在就是在享福和享受
[00:10:14.600 --> 00:10:18.000]  在頂尖有時候我們都不自覺
[00:10:18.000 --> 00:10:19.840]  我們那些渴求
[00:10:19.840 --> 00:10:22.880]  可以是無窮無盡
[00:10:22.880 --> 00:10:26.800]  在這裡雅各針對的不只是個人的慾望
[00:10:26.800 --> 00:10:29.000]  是否得到滿足
[00:10:29.000 --> 00:10:32.280]  雅各他在這裡再說的時候
[00:10:32.280 --> 00:10:34.320]  是個人的慾望
[00:10:34.320 --> 00:10:35.880]  是否得到滿足的時候
[00:10:35.880 --> 00:10:39.440]  怎樣影響人際關係
[00:10:39.440 --> 00:10:41.560]  不是你個人追求多少的問題
[00:10:41.560 --> 00:10:43.440]  而是當我們個人一直追求
[00:10:43.440 --> 00:10:44.880]  得不到滿足的時候
[00:10:44.880 --> 00:10:46.120]  或者得到滿足的時候
[00:10:46.120 --> 00:10:46.920]  帶來的是什麼呢?
[00:10:46.920 --> 00:10:48.000]  帶來一得到滿足
[00:10:48.000 --> 00:10:49.600]  我們很驕傲很自大
[00:10:49.600 --> 00:10:50.880]  而得不到滿足的時候
[00:10:50.880 --> 00:10:52.640]  我們就妒忌別人有的東西
[00:10:52.640 --> 00:10:56.080]  而這個就是雅各在這裡表達
[00:10:56.080 --> 00:10:58.040]  所以去到四至六節
[00:10:58.040 --> 00:11:02.160]  雅各用淫亂的人來稱呼讀者
[00:11:02.160 --> 00:11:05.120]  在這裡他再解釋貪婪
[00:11:05.120 --> 00:11:06.640]  貪婪其實是什麼?
[00:11:06.640 --> 00:11:08.640]  其實是與世俗為友
[00:11:08.640 --> 00:11:11.440]  即是和世俗的事物做朋友
[00:11:11.440 --> 00:11:13.120]  是愛上它
[00:11:13.120 --> 00:11:14.640]  而愛上它之後
[00:11:14.640 --> 00:11:18.440]  就是和上帝有一個對比
[00:11:18.440 --> 00:11:20.560]  就是與神為敵
[00:11:20.560 --> 00:11:22.840]  與神為敵的人就是驕傲
[00:11:22.840 --> 00:11:25.280]  就是當他越有越多的時候
[00:11:25.280 --> 00:11:26.240]  越擁有越多
[00:11:26.240 --> 00:11:29.160]  以為自己越是好的時候
[00:11:29.160 --> 00:11:30.440]  他就遠離上帝
[00:11:30.440 --> 00:11:31.440]  在這裡說的淫亂
[00:11:31.440 --> 00:11:34.120]  不是說道德上的淫亂
[00:11:34.120 --> 00:11:35.640]  在這裡說的淫亂
[00:11:35.640 --> 00:11:39.560]  其實聖經不少用淫婦
[00:11:39.560 --> 00:11:42.160]  原文是說淫婦
[00:11:42.160 --> 00:11:43.960]  就是說對神不忠
[00:11:43.960 --> 00:11:45.400]  已經與神為敵
[00:11:45.400 --> 00:11:49.440]  不再是與上帝親近的人
[00:11:49.440 --> 00:11:50.600]  第五節
[00:11:50.600 --> 00:11:53.480]  「你們想經上所說的是徒然嗎?
[00:11:53.480 --> 00:11:55.320]  神所賜在我們裡面的靈
[00:11:55.320 --> 00:11:59.040]  是戀愛至於嫉妒嗎?
[00:11:59.040 --> 00:12:00.760]  但祂賜更多的恩典
[00:12:00.760 --> 00:12:02.840]  所以經上說神阻擋驕傲的人
[00:12:02.840 --> 00:12:04.920]  賜恩給謙卑的人」
[00:12:04.920 --> 00:12:07.240]  在這裡雅各要說
[00:12:07.240 --> 00:12:09.880]  人當越來越貪婪
[00:12:09.880 --> 00:12:11.120]  得不到滿足的時候
[00:12:11.120 --> 00:12:12.960]  他就開始遠離上帝
[00:12:12.960 --> 00:12:13.720]  如何遠離上帝?
[00:12:13.720 --> 00:12:15.600]  因為他越來越驕傲
[00:12:15.600 --> 00:12:16.960]  所以他說
[00:12:16.960 --> 00:12:19.240]  神其實是阻擋驕傲的人
[00:12:19.240 --> 00:12:21.520]  祂賜恩給謙卑的人
[00:12:21.520 --> 00:12:25.360]  逐漸他就開始帶驕傲和謙卑的主題
[00:12:25.360 --> 00:12:27.200]  今天我講到四章十二節
[00:12:27.200 --> 00:12:28.760]  其實十三節
[00:12:28.760 --> 00:12:31.360]  說你們自己做計劃
[00:12:31.360 --> 00:12:32.640]  你們想去哪裡
[00:12:32.640 --> 00:12:35.480]  就是想自己做什麼都可以
[00:12:35.480 --> 00:12:39.120]  但其實背後都要主若原意
[00:12:39.120 --> 00:12:40.600]  這裡說的
[00:12:40.600 --> 00:12:43.240]  人的渴求越來越多
[00:12:43.240 --> 00:12:43.920]  越來越大
[00:12:43.920 --> 00:12:45.160]  得不到滿足的時候
[00:12:45.160 --> 00:12:47.200]  不只是個人遠離上帝的問題
[00:12:47.200 --> 00:12:53.240]  而是帶來群體之間的鬥爭
[00:12:53.240 --> 00:12:54.360]  自己得不到
[00:12:54.360 --> 00:12:55.160]  鬥!
[00:12:55.160 --> 00:12:57.920]  再得不到
[00:12:57.920 --> 00:12:59.760]  就驕傲
[00:12:59.760 --> 00:13:02.440]  自此遠離上帝
[00:13:02.440 --> 00:13:06.160]  只是親近世俗
[00:13:06.160 --> 00:13:08.840]  「神所賜住在我們裡面的靈
[00:13:08.840 --> 00:13:11.120]  是戀愛至於習道嗎?」
[00:13:11.120 --> 00:13:14.640]  有兩種解釋
[00:13:14.640 --> 00:13:19.560]  第一是認為上帝既然將聖靈賜給我們
[00:13:19.560 --> 00:13:22.360]  祂對我們其實就是一種習道的愛
[00:13:22.360 --> 00:13:23.520]  習道的愛是什麼呢?
[00:13:23.520 --> 00:13:24.920]  不是上帝妒忌其他人
[00:13:24.920 --> 00:13:28.680]  而是上帝祂是唯一的主
[00:13:28.680 --> 00:13:33.320]  不需要我們再靠其他的神明
[00:13:33.320 --> 00:13:34.960]  那種忌邪
[00:13:34.960 --> 00:13:36.400]  那種講上帝的習道
[00:13:36.400 --> 00:13:38.200]  你不需要再有其他人
[00:13:38.200 --> 00:13:39.600]  只是要祂就行
[00:13:39.600 --> 00:13:42.400]  如果人要再靠其他的時候
[00:13:42.400 --> 00:13:44.080]  就好像在婚姻裡面
[00:13:44.080 --> 00:13:46.360]  你要找第二個一樣
[00:13:46.360 --> 00:13:47.840]  所以有這種習道
[00:13:47.840 --> 00:13:49.960]  有些愛是習道的
[00:13:49.960 --> 00:13:51.800]  夫婦的愛是習道的
[00:13:51.800 --> 00:13:52.680]  你不可以說
[00:13:52.680 --> 00:13:54.200]  「你多過來愛我太太」
[00:13:54.200 --> 00:13:56.360]  「你多過來愛我丈夫」
[00:13:56.360 --> 00:13:58.400]  不是這樣
[00:13:58.400 --> 00:14:00.160]  另一種的解釋是
[00:14:00.160 --> 00:14:02.800]  上帝將聖靈賜給我們
[00:14:02.800 --> 00:14:07.280]  但我們卻是落入了對世俗的貪戀
[00:14:07.280 --> 00:14:08.880]  就是那種貪婪
[00:14:08.880 --> 00:14:10.600]  那種不知足
[00:14:10.600 --> 00:14:16.000]  以致我們就是這樣遠離了神
[00:14:16.000 --> 00:14:17.120]  無論如何
[00:14:17.120 --> 00:14:21.080]  這裡是在說人的渴求
[00:14:21.080 --> 00:14:25.040]  先是說渴求帶來的是什麼呢?
[00:14:25.040 --> 00:14:27.600]  施育是說渴求帶來的
[00:14:27.600 --> 00:14:29.520]  就是那些紛爭
[00:14:29.520 --> 00:14:30.640]  接著再說
[00:14:30.640 --> 00:14:32.160]  那些渴求得不到滿足
[00:14:32.160 --> 00:14:34.160]  就是帶來我們那種驕傲
[00:14:34.160 --> 00:14:36.880]  但神是阻擋驕傲的人
[00:14:36.880 --> 00:14:39.760]  我一心想要告訴頂尖會聽
[00:14:39.760 --> 00:14:42.560]  和世俗或世界為友
[00:14:42.560 --> 00:14:44.360]  就是與神為敵
[00:14:44.360 --> 00:14:48.240]  好像水火不容一樣
[00:14:48.240 --> 00:14:50.240]  面對人因為貪婪
[00:14:50.240 --> 00:14:52.840]  或者因為驕傲
[00:14:52.840 --> 00:14:57.920]  而引致彼此間的真正鬥毆
[00:14:57.920 --> 00:15:00.840]  雅各剛才在四章一至六節
[00:15:00.840 --> 00:15:01.640]  就請他們
[00:15:01.640 --> 00:15:03.440]  「是的,你就檢視」
[00:15:03.440 --> 00:15:04.480]  「那些真正鬥毆」
[00:15:04.480 --> 00:15:06.920]  「就是來自我們裡面那種貪婪」
[00:15:06.920 --> 00:15:08.920]  「來自我們裡面那種驕傲」
[00:15:08.920 --> 00:15:11.160]  這就是那個慾望
[00:15:11.160 --> 00:15:13.880]  我們要檢視內心
[00:15:13.880 --> 00:15:15.480]  但雅各也提出一些出路
[00:15:15.480 --> 00:15:17.240]  除了檢視我們的內心
[00:15:17.240 --> 00:15:18.080]  他告訴我們
[00:15:18.080 --> 00:15:19.560]  就是來自我們裡面
[00:15:19.560 --> 00:15:20.760]  你有沒有發現
[00:15:20.760 --> 00:15:22.560]  我們的爭拗
[00:15:22.560 --> 00:15:24.760]  其實就是來自我們裡面
[00:15:24.760 --> 00:15:26.280]  我們有一些渴求
[00:15:26.280 --> 00:15:27.880]  我們有一些驕傲
[00:15:27.880 --> 00:15:28.920]  第七至十字
[00:15:28.920 --> 00:15:31.440]  雅各鼓勵信徒
[00:15:31.440 --> 00:15:34.280]  「故此你們要信服神」
[00:15:34.280 --> 00:15:35.680]  「勿要抵擋魔鬼」
[00:15:35.680 --> 00:15:38.600]  「魔鬼就離開你們逃跑了」
[00:15:38.600 --> 00:15:41.360]  「你們親近神,神就必親近你們」
[00:15:41.360 --> 00:15:43.760]  「有罪的人,要潔淨你們的手」
[00:15:43.760 --> 00:15:47.000]  「心懷異議的人,要潔淨你們的心」
[00:15:47.000 --> 00:15:49.960]  「你們要受苦、悲哀、哭泣」
[00:15:49.960 --> 00:15:53.320]  「將喜笑變作悲哀、歡樂」
[00:15:53.320 --> 00:15:54.920]  「變作愁悶」
[00:15:54.920 --> 00:15:56.960]  「勿要在主面前自卑」
[00:15:56.960 --> 00:16:00.240]  「主就必叫你們升高」
[00:16:00.240 --> 00:16:01.360]  在這四節的經文
[00:16:01.360 --> 00:16:04.920]  其實很簡單
[00:16:04.920 --> 00:16:06.840]  信服神
[00:16:06.840 --> 00:16:09.960]  信服神即是怎樣?
[00:16:09.960 --> 00:16:13.320]  接著祂叫你抵擋魔鬼
[00:16:13.320 --> 00:16:15.640]  祂又再叫你親近神
[00:16:15.640 --> 00:16:18.560]  接著叫你潔淨手、潔淨心
[00:16:18.560 --> 00:16:21.280]  即是認罪、悔改
[00:16:21.280 --> 00:16:26.560]  叫你在主的面前自卑
[00:16:26.560 --> 00:16:31.920]  第九節的受苦、悲哀是在說懺悔
[00:16:31.920 --> 00:16:33.280]  四節的經文
[00:16:33.280 --> 00:16:35.600]  其實是承接著上高
[00:16:35.600 --> 00:16:38.560]  因為人有貪婪、因為人有驕傲
[00:16:38.560 --> 00:16:41.680]  所以我們檢視了內心
[00:16:41.680 --> 00:16:43.760]  如果我們就是有這些貪婪
[00:16:43.760 --> 00:16:45.680]  就是有這些驕傲
[00:16:45.680 --> 00:16:47.960]  我們回到上帝那裡
[00:16:47.960 --> 00:16:49.440]  又是說回到上帝
[00:16:49.440 --> 00:16:51.080]  雅各他真的這樣說
[00:16:51.080 --> 00:16:53.120]  他說你信服神
[00:16:53.120 --> 00:16:54.720]  神怎樣對我們說話
[00:16:54.720 --> 00:16:59.240]  我相信是每一個弟兄姊妹都不同
[00:16:59.240 --> 00:16:59.960]  有很多人問
[00:16:59.960 --> 00:17:03.160]  其實今天有甚麼出路面對香港
[00:17:03.160 --> 00:17:05.200]  很想教會做一些事
[00:17:05.200 --> 00:17:06.920]  其實教會可以做甚麼
[00:17:06.920 --> 00:17:08.360]  回來就是弟兄姊妹
[00:17:08.360 --> 00:17:10.600]  我們自己怎樣去領受
[00:17:10.600 --> 00:17:12.320]  上帝跟你說甚麼話
[00:17:12.320 --> 00:17:14.160]  上帝這樣跟你說的時候
[00:17:14.160 --> 00:17:16.360]  你是不是就好像雅各所鼓勵一樣
[00:17:16.360 --> 00:17:18.760]  你們信服神
[00:17:18.760 --> 00:17:23.920]  上帝叫你不要再阻止別人去做一些事
[00:17:23.920 --> 00:17:26.560]  現在很多人阻止別人去做一些事
[00:17:26.560 --> 00:17:27.400]  你信任上帝
