
[00:00:00.000 --> 00:00:01.520]  領姐妹平安
[00:01:44.520 --> 00:01:46.920]  這些都是儀式感
[00:01:46.920 --> 00:01:49.520]  從前我小時候
[00:01:49.520 --> 00:01:52.000]  有一位牧師幫我洗禮
[00:01:52.000 --> 00:01:53.520]  他曾經分享說
[00:01:53.520 --> 00:01:56.320]  他說他每天上班出門之前
[00:01:56.320 --> 00:01:58.360]  他都會跟師母跳舞
[00:01:58.360 --> 00:02:00.440]  跳完舞之後才出門
[00:02:00.440 --> 00:02:03.800]  這也是他們的儀式感
[00:02:03.800 --> 00:02:07.440]  不知道大家其實有沒有呢
[00:02:07.440 --> 00:02:08.320]  可能其實你有
[00:02:08.320 --> 00:02:09.200]  不過你沒有留意
[00:02:09.200 --> 00:02:11.600]  原來這些就是儀式感
[00:02:11.600 --> 00:02:16.000]  我從前其實我們家裡都不重視這些儀式感
[00:02:16.000 --> 00:02:17.280]  就算我們什麼生日
[00:02:17.280 --> 00:02:18.960]  我們都不會慶祝
[00:02:18.960 --> 00:02:21.760]  什麼節都沒有特別慶祝
[00:02:21.760 --> 00:02:25.880]  直到我記得我當時在內地做完事回來
[00:02:25.880 --> 00:02:27.680]  就是08年的時候
[00:02:27.680 --> 00:02:29.920]  我就回到家裡
[00:02:29.920 --> 00:02:32.000]  我就會刻意找一些時間
[00:02:32.000 --> 00:02:34.600]  就會帶家人出去喝茶
[00:02:34.600 --> 00:02:36.680]  接著家人
[00:02:36.680 --> 00:02:37.880]  爸爸媽媽生日
[00:02:37.880 --> 00:02:40.760]  或者弟弟家裡其他人生日
[00:02:40.760 --> 00:02:41.800]  或者一些節日
[00:02:41.800 --> 00:02:45.760]  我就會帶大家去吃一頓飯慶祝一下
[00:02:45.760 --> 00:02:47.320]  但是去年的12月
[00:02:47.320 --> 00:02:50.880]  我都做了一件從來都沒有做過的事
[00:02:50.880 --> 00:02:58.080]  那個日子其實是我爸媽的結婚週年
[00:02:58.080 --> 00:02:59.360]  其實我以前是不知道
[00:02:59.360 --> 00:03:01.160]  後來我不知道怎樣知道之後
[00:03:01.160 --> 00:03:04.400]  我就覺得都很想為他們做一點事情
[00:03:04.400 --> 00:03:06.000]  那次就買了一個蛋糕
[00:03:06.000 --> 00:03:09.040]  買了一束花是會亮燈的
[00:03:09.040 --> 00:03:10.480]  買了這個61
[00:03:10.480 --> 00:03:12.760]  結婚61週年
[00:03:12.760 --> 00:03:16.800]  那天沒有想到他們很開心
[00:03:16.800 --> 00:03:18.000]  不過我後來才搞錯
[00:03:18.000 --> 00:03:19.000]  原來不止61
[00:03:19.000 --> 00:03:20.680]  應該是63
[00:03:20.680 --> 00:03:23.440]  但是就算搞錯了也好
[00:03:23.440 --> 00:03:24.920]  他們都很開心
[00:03:24.920 --> 00:03:26.080]  我也很開心的
[00:03:26.080 --> 00:03:28.160]  看到他們開心
[00:03:28.160 --> 00:03:33.880]  最近都在中文版的BBC News看到一則新聞
[00:03:33.880 --> 00:03:35.440]  標題就說
[00:03:35.440 --> 00:03:38.040]  日常儀式的驚人力量
[00:03:38.040 --> 00:03:41.600]  為什麼生活需要有儀式感呢
[00:03:41.600 --> 00:03:43.880]  在文中那裡他就說到
[00:03:43.880 --> 00:03:45.360]  其實原來這個儀式感
[00:03:45.360 --> 00:03:48.080]  很久很久很久以前已經有的了
[00:03:48.080 --> 00:03:49.560]  已經存在的了
[00:03:49.560 --> 00:03:51.440]  那些專家更加表示
[00:03:51.440 --> 00:03:56.480]  儀式的作用遠遠不止幫助我們實現價值觀
[00:03:56.480 --> 00:03:58.840]  它還可以令到我們的人
[00:03:58.840 --> 00:04:01.080]  是沒有那麼焦慮的
[00:04:01.080 --> 00:04:03.640]  又有一些跡象表明
[00:04:03.640 --> 00:04:05.920]  他說儀式是可以幫助我們
[00:04:05.920 --> 00:04:10.440]  應對生活中一些很具挑戰性的時期
[00:04:10.440 --> 00:04:12.960]  譬如悲傷的時候
[00:04:12.960 --> 00:04:15.440]  那我也想想
[00:04:15.440 --> 00:04:18.360]  譬如我們安息禮拜
[00:04:18.360 --> 00:04:21.360]  最近都主持了一個安息禮
[00:04:21.360 --> 00:04:24.960]  我相信類似就是這些儀式
[00:04:24.960 --> 00:04:30.680]  其實都幫助哀傷的人更加容易走出傷痛
[00:04:30.680 --> 00:04:31.800]  除此之外
[00:04:31.800 --> 00:04:36.520]  儀式的好處不僅是局限於個人
[00:04:36.520 --> 00:04:39.280]  在群體裡面也是很明顯的
[00:04:39.280 --> 00:04:42.600]  他說當我們集體來實踐儀式的時候
[00:04:42.600 --> 00:04:47.680]  儀式性的行為是可以改善社會關係的
[00:04:47.680 --> 00:04:51.160]  因為團體儀式表明了那些成員
[00:04:51.160 --> 00:04:54.880]  是有相同的想法和價值觀的
[00:04:54.880 --> 00:04:57.560]  以致因為這樣的原因
[00:04:57.560 --> 00:05:02.200]  大家之間的信任是更加加強了
[00:05:02.200 --> 00:05:05.200]  相比於儀式
[00:05:05.200 --> 00:05:10.000]  更加重要的其實是它背後的精神意義
[00:05:10.000 --> 00:05:13.280]  因為儀式感
[00:05:13.280 --> 00:05:15.640]  它背後這個儀式感
[00:05:15.640 --> 00:05:19.080]  其實是幫助我們能夠對平凡的日子
[00:05:19.080 --> 00:05:21.720]  去重燃那份的熱情
[00:05:21.720 --> 00:05:26.720]  讓我們更加親切地去體會生活
[00:05:26.720 --> 00:05:29.960]  以及更加充實地去活著
[00:05:29.960 --> 00:05:32.440]  生活需要儀式感
[00:05:32.440 --> 00:05:35.560]  才會令到你的平庸的生活
[00:05:35.560 --> 00:05:37.120]  沒有那麼平凡
[00:05:37.120 --> 00:05:39.240]  以及更加有趣味
[00:05:39.240 --> 00:05:41.040]  今天我們看這段經文
[00:05:41.040 --> 00:05:43.640]  其實都充滿著儀式感
[00:05:43.640 --> 00:05:45.560]  但當中的這些儀式感
[00:05:45.560 --> 00:05:48.840]  它背後又有什麼精神意義呢
[00:05:48.840 --> 00:05:51.400]  我們就想今天透過這段經文
[00:05:51.400 --> 00:05:54.000]  看看上帝藉這些儀式感
[00:05:54.000 --> 00:05:55.360]  去教我們些什麼
[00:05:55.360 --> 00:05:57.600]  想我們知道些什麼
[00:05:57.600 --> 00:06:01.120]  我們話說摩西死了之後
[00:06:01.120 --> 00:06:04.360]  約書下就被神簡選
[00:06:04.360 --> 00:06:07.440]  興起來帶領以色列人進入迦南地
[00:06:07.440 --> 00:06:09.400]  是不是我們之前都提到
[00:06:09.400 --> 00:06:11.560]  要進入英許地
[00:06:11.560 --> 00:06:14.880]  就一定要跨過約旦河
[00:06:14.880 --> 00:06:17.760]  那他們是怎樣過約旦河的呢
[00:06:17.760 --> 00:06:21.880]  在約書下記三章那裡
[00:06:21.880 --> 00:06:25.760]  就有一個概述
[00:06:25.760 --> 00:06:27.720]  講他們是怎樣過河的
[00:06:27.720 --> 00:06:31.360]  原來當時上帝要提醒他們
[00:06:31.360 --> 00:06:33.120]  過河之前他就說
[00:06:33.120 --> 00:06:36.000]  現在你們要從以色列眾支派中
[00:06:36.000 --> 00:06:37.480]  選十二個人
[00:06:37.480 --> 00:06:39.560]  每支派一個人
[00:06:39.560 --> 00:06:42.000]  而當時那些祭司
[00:06:42.000 --> 00:06:45.000]  就要抬著耶和華的約跪行
[00:06:45.000 --> 00:06:48.840]  當祭司他的腳一踏入約旦河
[00:06:48.840 --> 00:06:51.280]  約旦河的水就會截住
[00:06:51.280 --> 00:06:53.840]  就會停在遠處的地方
[00:06:53.840 --> 00:06:56.880]  就會立起城裡
[00:06:56.880 --> 00:06:59.440]  豎起來不會再沖下來
[00:06:59.440 --> 00:07:01.520]  那些祭司就一路走到中間
[00:07:01.520 --> 00:07:03.720]  就站定在那個地方
[00:07:03.720 --> 00:07:06.120]  接著那些百姓就一路一路
[00:07:06.120 --> 00:07:08.280]  慢慢慢慢的過河
[00:07:08.280 --> 00:07:10.520]  直到他全過河為止
[00:07:10.520 --> 00:07:14.920]  那些祭司最後才
[00:07:14.920 --> 00:07:18.480]  抬著約跪來經過
[00:07:18.480 --> 00:07:22.480]  那這個過約旦河的經歷
[00:07:22.480 --> 00:07:24.440]  其實都是很獨特的
[00:07:24.440 --> 00:07:27.960]  好像摩西帶領以色列人過紅海一樣
[00:07:27.960 --> 00:07:29.920]  不過這次過的是約旦河
[00:07:29.920 --> 00:07:32.080]  不過大家可能會奇怪
[00:07:32.080 --> 00:07:34.960]  剛才這裡耶和華吩咐約書亞
[00:07:34.960 --> 00:07:38.640]  叫他要在以色列十二支派裡面
[00:07:38.640 --> 00:07:41.200]  找十二個人每個支派一個
[00:07:41.200 --> 00:07:45.360]  但是這裡上帝沒有說什麼
[00:07:45.360 --> 00:07:47.000]  那為什麼要這樣做呢
[00:07:47.000 --> 00:07:51.280]  沒提到直到接著的這一章
[00:07:51.280 --> 00:07:55.600]  我們就看到了
[00:07:55.600 --> 00:07:58.440]  這裡原來耶和華吩咐他們
[00:07:58.440 --> 00:08:00.320]  過約旦河的時候
[00:08:00.320 --> 00:08:02.240]  選了那十二個人
[00:08:02.240 --> 00:08:03.880]  每個支派一個人
[00:08:03.880 --> 00:08:05.160]  是為了做什麼呢
[00:08:05.160 --> 00:08:06.800]  就是要叫他們
[00:08:06.800 --> 00:08:10.640]  在祭司的腳所站的那個地方
[00:08:10.640 --> 00:08:12.640]  取十二塊石頭
[00:08:12.640 --> 00:08:14.240]  每個支派一個人
[00:08:14.240 --> 00:08:17.000]  每一個人就找一塊石頭
[00:08:17.000 --> 00:08:19.200]  將他帶過約旦河
[00:08:19.200 --> 00:08:22.400]  然後放在他們過了約旦河之後
[00:08:22.400 --> 00:08:25.960]  他們晚上要住宿的那個地方
[00:08:25.960 --> 00:08:28.400]  這個是在這段經文裡面
[00:08:28.400 --> 00:08:31.680]  第一個我們看到的儀式
[00:08:31.680 --> 00:08:34.440]  原來之前耶和華已經說了
[00:08:34.440 --> 00:08:36.760]  現在這裡再一次說
[00:08:36.760 --> 00:08:39.520]  其實都是在說同一件事
[00:08:39.520 --> 00:08:43.400]  這個簡選在過河之前已經定了
[00:08:43.400 --> 00:08:45.800]  現在他再一次說
[00:08:45.800 --> 00:08:49.000]  是要重申這是神的吩咐
[00:08:49.000 --> 00:08:50.320]  不是他可做可不做
[00:08:50.320 --> 00:08:53.920]  而是神一早吩咐他們
[00:08:53.920 --> 00:08:55.640]  並且十二個支派
[00:08:55.640 --> 00:08:57.120]  每支派一個人
[00:08:57.120 --> 00:08:59.760]  雖然只有十二個人去做這件事
[00:08:59.760 --> 00:09:01.120]  就是搬石頭
[00:09:01.120 --> 00:09:04.000]  但是其實他要帶出的意思就是
[00:09:04.000 --> 00:09:06.280]  所有的以色列民
[00:09:06.280 --> 00:09:09.280]  都要來遵守這件事
[00:09:09.280 --> 00:09:10.920]  雖然他們不用搬石頭
[00:09:10.920 --> 00:09:15.520]  但是搬石頭這個儀式背後的精神
[00:09:15.520 --> 00:09:19.080]  是應用在所有以色列人身上的
[00:09:19.080 --> 00:09:20.640]  因為十二支派
[00:09:20.640 --> 00:09:24.680]  十二個人就代表全以色列
[00:09:24.680 --> 00:09:28.880]  他們要搬的石頭就去到約旦河
[00:09:28.880 --> 00:09:31.440]  另一邊吉甲那個地方
[00:09:31.440 --> 00:09:34.440]  吉甲就在耶利哥城東
[00:09:34.440 --> 00:09:37.200]  大概兩公里的地方
[00:09:37.200 --> 00:09:39.240]  可能接著我們就問
[00:09:39.240 --> 00:09:40.200]  穆斯理剛才說
[00:09:40.200 --> 00:09:42.560]  儀式背後的精神意義
[00:09:42.560 --> 00:09:48.880]  這個儀式有什麼意義呢
[00:09:48.880 --> 00:09:53.960]  接著在第五到第七節就說
[00:09:53.960 --> 00:09:57.440]  約書亞就跟他們說
[00:09:57.440 --> 00:10:00.080]  你們每個人拿了一塊石頭
[00:10:00.080 --> 00:10:02.480]  揹在自己的肩膀上
[00:10:02.480 --> 00:10:06.600]  這個就要在你們中間作一個記號
[00:10:06.600 --> 00:10:09.680]  如果日後你們的子孫問你們
[00:10:09.680 --> 00:10:12.200]  這些石頭有什麼意思
[00:10:12.200 --> 00:10:14.720]  你們就可以告訴他們
[00:10:14.720 --> 00:10:17.280]  是因為約旦河的水
[00:10:17.280 --> 00:10:20.800]  在耶和華的約跪前就被截斷了
[00:10:20.800 --> 00:10:23.280]  約跪過約旦河的時候
[00:10:23.280 --> 00:10:26.440]  約旦河的水被截斷
[00:10:26.440 --> 00:10:28.840]  所以這些石頭就要成為
[00:10:28.840 --> 00:10:31.280]  以色列人一個的紀念
[00:10:31.280 --> 00:10:35.360]  並且是直到永遠
[00:10:35.360 --> 00:10:38.720]  不過看完這一段的經文
[00:10:38.720 --> 00:10:40.360]  可能其實我們都不知道
[00:10:40.360 --> 00:10:41.880]  就是作個紀念
[00:10:41.880 --> 00:10:45.200]  就告訴他們這件事的經過
[00:10:45.200 --> 00:10:46.560]  是不是就這樣呢
[00:10:46.560 --> 00:10:49.920]  似乎這裡都好像有些意猶未盡
[00:10:49.920 --> 00:10:53.000]  未能夠很清楚說出
[00:10:53.000 --> 00:10:57.480]  其實最重要的作用是什麼呢
[00:10:57.480 --> 00:11:03.920]  直到四章的21到24節那裡說
[00:11:03.920 --> 00:11:07.480]  約書亞又再重申對以色列人說
[00:11:07.480 --> 00:11:11.920]  如果日後你的子孫問你們的父親說
[00:11:11.920 --> 00:11:14.080]  這些石頭是什麼意思
[00:11:14.080 --> 00:11:17.360]  那時候你們就要告訴子孫
[00:11:17.360 --> 00:11:21.240]  以色列人曾經在乾地上走過約旦河
[00:11:21.240 --> 00:11:24.160]  因為耶和華你們的神在你們面前
[00:11:24.160 --> 00:11:26.640]  洗約旦河的水乾了
[00:11:26.640 --> 00:11:28.360]  直到你們都過了河
[00:11:28.360 --> 00:11:32.400]  好像耶和華神從前對紅海所行的
[00:11:32.400 --> 00:11:35.040]  在我們面前洗紅海乾了
[00:11:35.040 --> 00:11:37.680]  直到我們過了河一樣
[00:11:37.680 --> 00:11:39.520]  接著很重要的就是
[00:11:39.520 --> 00:11:44.480]  好使地上萬民都認識耶和華的手
[00:11:44.480 --> 00:11:46.080]  是有能力的手
[00:11:46.080 --> 00:11:49.520]  也都是要使你們永遠敬畏耶和華
[00:11:49.520 --> 00:11:51.800]  你們的神
[00:11:51.800 --> 00:11:53.600]  原來這些石頭
[00:11:53.600 --> 00:11:56.880]  除了作為提醒後世的以色列人
[00:11:56.880 --> 00:12:01.000]  昔日耶和華如何帶領他們的先祖
[00:12:01.000 --> 00:12:03.960]  在乾地上走過約旦河
[00:12:03.960 --> 00:12:06.560]  這一件歷史事實之外
[00:12:06.560 --> 00:12:09.600]  還要藉著這一件歷史事件
[00:12:09.600 --> 00:12:15.240]  激發以色列人尚存敬畏耶和華神的心
[00:12:15.240 --> 00:12:20.600]  同時也令到地上其他外族的人
[00:12:20.600 --> 00:12:24.760]  都能夠認識耶和華這位大能的神
[00:12:24.760 --> 00:12:25.600]  大家看到嗎?
[00:12:25.600 --> 00:12:28.720]  兩個意義就是對本身那群子民
[00:12:28.720 --> 00:12:31.560]  是要因為這個儀式背後
[00:12:31.560 --> 00:12:35.800]  要激發他們對神那份的敬畏
[00:12:35.800 --> 00:12:38.120]  同時間也讓那些未信
[00:12:38.120 --> 00:12:40.360]  未認識耶和華神的人
[00:12:40.360 --> 00:12:43.800]  都看到這個神真的很偉大
[00:12:45.480 --> 00:12:52.000]  所以這才是真正他們搬石頭到吉格
[00:12:52.000 --> 00:12:57.000]  這個事件背後的重要意義
[00:12:57.000 --> 00:13:00.760]  接著他們過了約旦河之後
[00:13:00.760 --> 00:13:03.240]  我們又發現了第二個儀式
[00:13:03.240 --> 00:13:04.920]  就在第九節那裡
[00:13:04.920 --> 00:13:07.880]  他說約書亞就在約旦河的中間
[00:13:07.880 --> 00:13:11.560]  在台約櫃祭司的腳所站的地方
[00:13:11.560 --> 00:13:13.920]  樹立了十二塊石頭
[00:13:13.920 --> 00:13:17.400]  那些石頭到今天還在哪裡
[00:13:17.400 --> 00:13:21.160]  到今天當然未必是指今天我們這一刻
[00:13:21.160 --> 00:13:25.840]  至少是在寫約書亞這本書的時候
[00:13:25.840 --> 00:13:28.400]  當時的時間
[00:13:28.400 --> 00:13:32.880]  經文這裡沒有說到
[00:13:32.880 --> 00:13:36.720]  這是上帝吩咐約書亞去做的
[00:13:36.720 --> 00:13:39.600]  很可能就是約書亞他本人
[00:13:39.600 --> 00:13:42.240]  他由心而發的一個結果
[00:13:42.240 --> 00:13:46.880]  因為他親眼看到耶和華行了這件奇妙的事
[00:13:46.880 --> 00:13:50.480]  他對他們的帶領實在很奇妙
[00:13:50.480 --> 00:13:53.440]  內心的那份的感恩和喜樂
[00:13:53.440 --> 00:13:59.680]  促使他來到在台約櫃的祭司腳所站的地方
[00:13:59.680 --> 00:14:02.600]  他也樹立起十二塊的石頭
[00:14:02.600 --> 00:14:05.160]  來紀念神的作為
[00:14:05.160 --> 00:14:07.480]  神的約櫃在哪裡
[00:14:07.480 --> 00:14:09.520]  就代表神就在那裡
[00:14:09.520 --> 00:14:12.880]  所以他就在祭司的腳所站的地方
[00:14:12.880 --> 00:14:16.000]  來讚美這個神
[00:14:16.000 --> 00:14:19.320]  來向神發出這個感恩
[00:14:19.320 --> 00:14:22.000]  約書亞他飲水思源
[00:14:22.000 --> 00:14:26.040]  他思念到全因為神在他們的中間
[00:14:26.040 --> 00:14:28.960]  所以他們才能夠過約旦河
[00:14:28.960 --> 00:14:31.680]  進入應許之地
[00:14:31.680 --> 00:14:34.520]  還有我們要留意的就是最後那一句
[00:14:34.520 --> 00:14:38.120]  他說石頭到今天還在哪裡
[00:14:38.120 --> 00:14:39.920]  有學者認為
[00:14:39.920 --> 00:14:43.560]  可能是約書亞在他人生的尾聲
[00:14:43.560 --> 00:14:49.040]  或者是在他這個事件發生之後二十年所寫的
[00:14:49.040 --> 00:14:53.760]  但也有可能是由其他人加上去的這句說話
[00:14:53.760 --> 00:14:55.560]  但無論如何都好
[00:14:55.560 --> 00:14:58.360]  我們起碼從這句說話看到
[00:14:58.360 --> 00:15:05.920]  當約書亞他向神來發出這個行動
[00:15:05.920 --> 00:15:09.920]  就是由他這個感恩發出的行動
[00:15:09.920 --> 00:15:11.520]  這個背後
[00:15:11.520 --> 00:15:13.520]  原來他這樣做的時候
[00:15:13.520 --> 00:15:15.960]  是能夠影響後世
[00:15:15.960 --> 00:15:19.200]  他流傳後世給後代的人都看到
[00:15:19.200 --> 00:15:25.720]  以至感染別人都讚嘆這位的神
[00:15:25.720 --> 00:15:27.360]  除此之外
[00:15:27.360 --> 00:15:31.160]  就是約書亞在約旦河裡面樹立這個石頭
[00:15:31.160 --> 00:15:33.880]  都成為一個有力的佐證
[00:15:33.880 --> 00:15:35.880]  因為隨著時間過去
[00:15:35.880 --> 00:15:39.280]  過河那些以色列的後人
[00:15:39.280 --> 00:15:42.160]  他可能慢慢一代一代過去
[00:15:42.160 --> 00:15:43.960]  他們已經越來越淡
[00:15:43.960 --> 00:15:47.040]  曾經因為這些石頭是昔日
[00:15:47.040 --> 00:15:49.320]  神帶領我們過乾地
[00:15:49.320 --> 00:15:50.600]  經過約旦河
[00:15:50.600 --> 00:15:52.040]  但慢慢淡了
[00:15:52.040 --> 00:15:53.280]  可能那些人都會
[00:15:53.280 --> 00:15:54.760]  是不是真的這樣呢
[00:15:54.760 --> 00:15:56.360]  但是當說
[00:15:56.360 --> 00:15:59.040]  其實在約旦河中間那裡
[00:15:59.040 --> 00:16:01.360]  都有一個這樣的石柱
[00:16:01.360 --> 00:16:05.040]  是當時我們的領袖立的
[00:16:05.040 --> 00:16:06.520]  因為約旦河有時候
[00:16:06.520 --> 00:16:09.320]  他都會有乾水的時候
[00:16:09.320 --> 00:16:12.200]  突出來的時候會看到
[00:16:12.200 --> 00:16:15.680]  至少這個都成為一個的佐證
[00:16:15.680 --> 00:16:18.240]  讓那些人都知道
[00:16:18.240 --> 00:16:20.320]  原來不單止這裡
[00:16:20.320 --> 00:16:21.400]  那裡也是
[00:16:21.400 --> 00:16:25.040]  令到整個的事件更加有力
[00:16:25.040 --> 00:16:26.800]  可以說約旦河的紀念
[00:16:26.800 --> 00:16:30.040]  又肯定了吉甲那邊的紀念
[00:16:30.040 --> 00:16:31.680]  而吉甲的石頭
[00:16:31.680 --> 00:16:34.960]  也都證明了約旦河這個的紀念
[00:16:34.960 --> 00:16:36.920]  是真有其事
[00:16:36.920 --> 00:16:39.720]  就好像我們今天有四福音
[00:16:39.720 --> 00:16:41.160]  四卷福音書
[00:16:41.160 --> 00:16:43.280]  互相來去印證
[00:16:43.280 --> 00:16:47.080]  加強了那個的說服力
[00:16:47.080 --> 00:16:50.080]  今天我們就看了這兩個的儀式
[00:16:50.080 --> 00:16:53.720]  那到底這個納石遺跡的事件
[00:16:53.720 --> 00:16:57.880]  帶給我們一些什麼的反思呢
[00:16:57.880 --> 00:16:58.920]  第一
[00:16:58.920 --> 00:17:01.000]  我想我們值得去思想的就是
[00:17:01.000 --> 00:17:04.280]  我們是不是一個懂得感恩的人呢
[00:17:04.280 --> 00:17:06.080]  約書的時候
[00:17:06.080 --> 00:17:08.280]  神沒有吩咐他
[00:17:08.280 --> 00:17:10.240]  但是他真的那一刻
[00:17:10.240 --> 00:17:12.880]  感受到這一個神很偉大
[00:17:12.880 --> 00:17:15.880]  如果不是神在我們中間
[00:17:15.880 --> 00:17:17.600]  施行歧視的話
[00:17:17.600 --> 00:17:20.480]  我們怎麼可能過這個約旦河
[00:17:20.480 --> 00:17:22.760]  以致他就很自發地
[00:17:22.760 --> 00:17:24.400]  有一個這樣的舉動
[00:17:24.400 --> 00:17:27.360]  來去敬拜耶和華
[00:17:27.360 --> 00:17:30.760]  我們人其實是很容易忘恩的
[00:17:30.760 --> 00:17:32.920]  有時候我們現在我們經常都說
[00:17:32.920 --> 00:17:34.800]  唉呀 好沒記性
[00:17:34.800 --> 00:17:36.760]  事情很快就不記得了
[00:17:36.760 --> 00:17:39.560]  昔日的以色列人都是
[00:17:39.560 --> 00:17:42.000]  一次又一次經歷神的恩典
[00:17:42.000 --> 00:17:45.600]  但是又一次又一次地撥逆神
[00:17:45.600 --> 00:17:47.240]  今天我們人都是
[00:17:47.240 --> 00:17:49.080]  我們很容易忘恩
[00:17:49.080 --> 00:17:52.600]  有時候我們甚至很多時候很容易埋怨
[00:17:52.600 --> 00:17:54.600]  我們不懂得感恩
[00:17:54.600 --> 00:17:57.560]  盼望今天以色列人
[00:17:57.560 --> 00:18:00.080]  約書的這個行動
[00:18:00.080 --> 00:18:02.560]  都成為我們一個提醒
[00:18:02.560 --> 00:18:06.880]  我們有沒有常常去記住神的恩典呢
[00:18:06.880 --> 00:18:09.560]  甚至你可以用一些方式
[00:18:09.560 --> 00:18:15.680]  來幫助自己去記得上帝的恩典
[00:18:15.680 --> 00:18:16.920]  第二就是
[00:18:16.920 --> 00:18:20.160]  我蒙神拯救的記號是什麼呢
[00:18:20.160 --> 00:18:22.960]  以色列人將一些石頭這樣立起來
[00:18:22.960 --> 00:18:24.720]  他就在紀念
[00:18:24.720 --> 00:18:27.360]  昔日神這樣拯救我們
[00:18:27.360 --> 00:18:29.440]  透過叫約旦河的水乾了
[00:18:29.440 --> 00:18:32.280]  我們可以順利的經過
[00:18:32.280 --> 00:18:35.480]  這是成為神拯救我們的記號
[00:18:35.480 --> 00:18:37.840]  我們有什麼記號呢
[00:18:37.840 --> 00:18:40.640]  有什麼是其他人一看到我們
[00:18:40.640 --> 00:18:42.120]  就知道我們
[00:18:42.120 --> 00:18:45.120]  哇!這個人一定是信耶穌的
[00:18:45.120 --> 00:18:46.400]  是什麼呢
[00:18:46.400 --> 00:18:47.160]  那我就說
[00:18:47.160 --> 00:18:48.800]  牧師有呀有呀
[00:18:48.800 --> 00:18:51.520]  我頸上戴了好幾個十字架
[00:18:51.520 --> 00:18:52.760]  不知道有沒有呢
[00:18:52.760 --> 00:18:55.080]  你有幾個十字架呢
[00:18:55.080 --> 00:18:56.280]  有一次很有趣的
[00:18:56.280 --> 00:18:58.320]  我經過佐敦一個地方
[00:18:58.320 --> 00:19:00.720]  突然間看到一間珠寶店
[00:19:00.720 --> 00:19:02.720]  不知道大家有沒有看到那幾個細節
[00:19:02.720 --> 00:19:07.120]  它寫著十字架專門店
[00:19:07.120 --> 00:19:08.400]  不知道你的十字架
[00:19:08.400 --> 00:19:10.720]  是不是在這間店買的呢
[00:19:10.720 --> 00:19:14.560]  可能你的那個是專門一點的
[00:19:14.560 --> 00:19:15.880]  但我想
[00:19:15.880 --> 00:19:17.600]  我們蒙拯救的記號
[00:19:17.600 --> 00:19:21.520]  不是在於我們是否背著頸鏈
[00:19:21.520 --> 00:19:23.640]  吊著一個十字架的鏈墜
[00:19:23.640 --> 00:19:26.240]  又或者吊了多少個
[00:19:26.240 --> 00:19:27.880]  在《爾忽所書》那裡
[00:19:27.880 --> 00:19:29.720]  他這樣說
[00:19:29.720 --> 00:19:31.920]  你們既然聽了真理的道
[00:19:31.920 --> 00:19:33.840]  就是使你們得救的福音
[00:19:33.840 --> 00:19:35.760]  也都信了基督
[00:19:35.760 --> 00:19:40.160]  就在它裡面受了所應許的聖靈作為印記
[00:19:40.160 --> 00:19:43.000]  這個聖靈是我們德基業的憑據
[00:19:43.000 --> 00:19:45.560]  直到神的產業得熟
[00:19:45.560 --> 00:19:49.040]  使祂的榮耀得著重贊
